Orthogroup	DMIR.longest_only	DKIK.longest_only
OG0004520	LOC117186501|XP_033243271.1|DMIR, LOC117186088|XP_033242079.1|DMIR	LOC108071857|XP_017018263.1|DKIK
OG0004521	LOC108159177|XP_017147711.1|DMIR	LOC108071381|XP_017017608.1|DKIK
OG0004522	LOC108162498|XP_017152756.1|DMIR	LOC108083780|XP_017035195.1|DKIK
OG0004523	LOC108154622|XP_017140432.1|DMIR	LOC108082824|XP_017033876.1|DKIK
OG0004524	LOC108152391|XP_017137182.1|DMIR	LOC108071840|XP_017018241.1|DKIK
OG0004525	LOC108155125|XP_017141260.1|DMIR	LOC108084444|XP_017036145.1|DKIK
OG0004526	LOC108160327|XP_033241990.1|DMIR	LOC108076049|XP_017024212.1|DKIK
OG0004527	LOC117191670|XP_033252366.1|DMIR, LOC117191671|XP_033252368.1|DMIR, LOC108159239|XP_017147846.1|DMIR	LOC108078220|XP_017027401.1|DKIK
OG0004528	LOC108156981|XP_017144265.1|DMIR	LOC108080133|XP_017030256.1|DKIK
OG0004529	LOC108160267|XP_017149634.1|DMIR	LOC108070926|XP_017017070.1|DKIK
OG0004530	LOC108152114|XP_017136682.1|DMIR	LOC108079967|XP_017030018.1|DKIK
OG0004531	LOC108157775|XP_017145453.1|DMIR	LOC108084045|XP_017035552.1|DKIK
OG0004532	LOC117187119|XP_033245005.1|DMIR, LOC108158734|XP_017146830.1|DMIR	LOC108085065|XP_017037016.1|DKIK
OG0004533	LOC108165051|XP_017156585.1|DMIR	LOC108079420|XP_017029236.1|DKIK
OG0004534	LOC117186841|XP_033244039.1|DMIR	LOC108076471|XP_017024847.1|DKIK
OG0004535	LOC108151147|XP_017135062.1|DMIR	LOC108071535|XP_017017796.1|DKIK
OG0004536	LOC108157307|XP_017144804.1|DMIR	LOC108080087|XP_017030173.1|DKIK
OG0004537	LOC108163163|XP_017153777.1|DMIR	LOC108080375|XP_017030585.1|DKIK
OG0004538	LOC117193036|XP_033253661.1|DMIR, LOC108158678|XP_017146696.1|DMIR	LOC108076369|XP_017024660.1|DKIK
OG0004539	LOC108155166|XP_017141320.1|DMIR	LOC108073216|XP_017020236.1|DKIK
OG0004540	LOC108159045|XP_017147468.1|DMIR	LOC108079273|XP_017029056.1|DKIK
OG0004541	LOC108158547|XP_017146444.1|DMIR, LOC117191046|XP_033251905.1|DMIR	LOC108082404|XP_017033238.1|DKIK
OG0004542	LOC108153085|XP_017138358.1|DMIR	LOC108071828|XP_017018225.1|DKIK
OG0004543	LOC108151094|XP_017134973.1|DMIR	LOC108083896|XP_017035380.1|DKIK
OG0004544	LOC108159592|XP_033246502.1|DMIR	LOC108082923|XP_017034001.1|DKIK
OG0004545	LOC108156003|XP_017142693.1|DMIR	LOC108075595|XP_017023605.1|DKIK
OG0004546	LOC108158152|XP_017145862.1|DMIR	LOC108073019|XP_017019966.1|DKIK
OG0004547	LOC108152526|XP_017137419.1|DMIR	LOC108079206|XP_017028958.1|DKIK
OG0004548	LOC108164731|XP_017156113.1|DMIR	LOC108083566|XP_017034913.1|DKIK
OG0004549	LOC108164669|XP_033243701.1|DMIR	LOC108076062|XP_017024245.1|DKIK
OG0004550	LOC108165110|XP_017156657.1|DMIR	LOC108079463|XP_017029293.1|DKIK
OG0004551	LOC108159439|XP_017148207.1|DMIR	LOC108076719|XP_017025175.1|DKIK
OG0004552	LOC108153251|XP_017138590.1|DMIR	LOC108083517|XP_017034827.1|DKIK
OG0004553	LOC108152089|XP_017136618.1|DMIR	LOC108077529|XP_017026385.1|DKIK
OG0004554	LOC108156692|XP_017143828.1|DMIR	LOC108080142|XP_017030265.1|DKIK
OG0004555	LOC108156719|XP_017143862.1|DMIR	LOC108080018|XP_017030074.1|DKIK
OG0004556	LOC108160137|XP_017149433.1|DMIR	LOC108079004|XP_017028670.1|DKIK
OG0004557	LOC108156219|XP_033244793.1|DMIR	LOC108079314|XP_017029096.1|DKIK
OG0004558	LOC108151043|XP_017134908.1|DMIR	LOC108079734|XP_017029634.1|DKIK
OG0004559	LOC108154678|XP_017140509.1|DMIR	LOC108081035|XP_017031486.1|DKIK
OG0004560	LOC108154076|XP_017139672.1|DMIR	LOC108083735|XP_017035135.1|DKIK
OG0004561	LOC108156480|XP_017143446.1|DMIR	LOC108077630|XP_017026531.1|DKIK
OG0004562	LOC108156199|XP_017143022.2|DMIR	LOC108083755|XP_017035161.1|DKIK
OG0004563	LOC108157582|XP_017145193.1|DMIR	LOC108081124|XP_017031630.1|DKIK
OG0004564	LOC108157202|XP_017144623.1|DMIR	LOC108075820|XP_017023922.1|DKIK
OG0004565	LOC108155379|XP_017141641.1|DMIR	LOC108075533|XP_017023519.1|DKIK
OG0004566	LOC108163741|XP_017154693.1|DMIR	LOC108083868|XP_017035346.1|DKIK
OG0004567	LOC108158793|XP_017146972.1|DMIR	LOC108074253|XP_017021711.1|DKIK
OG0004568	LOC108153626|XP_017139218.1|DMIR	LOC108079345|XP_017029139.1|DKIK
OG0004569	LOC108156337|XP_017143225.1|DMIR	LOC108077733|XP_017026684.1|DKIK
OG0004570	LOC108159269|XP_017147917.2|DMIR, LOC117188488|XP_033248321.1|DMIR	LOC108076371|XP_017024665.1|DKIK
OG0004571	LOC108163731|XP_017154680.1|DMIR	LOC108083547|XP_017034881.1|DKIK
OG0004572	LOC108162415|XP_017152631.1|DMIR	LOC108077420|XP_017026211.1|DKIK
OG0004573	LOC108154988|XP_017141018.1|DMIR	LOC108083933|XP_017035423.1|DKIK
OG0004574	LOC108164959|XP_017156456.1|DMIR	LOC108080242|XP_017030389.1|DKIK
OG0004575	LOC108164615|XP_017155944.1|DMIR	LOC108080227|XP_017030371.1|DKIK
OG0004576	LOC108157398|XP_017144926.1|DMIR	LOC108084908|XP_017036793.1|DKIK
OG0004577	LOC108157159|XP_017144558.1|DMIR	LOC108074081|XP_017021449.1|DKIK
OG0004578	LOC108158934|XP_017147235.1|DMIR	LOC108074127|XP_017021515.1|DKIK
OG0004579	LOC108162269|XP_017152409.1|DMIR	LOC108082175|XP_017032971.1|DKIK
OG0004580	LOC108154633|XP_017140445.2|DMIR	LOC108074115|XP_017021503.1|DKIK
OG0004581	LOC108155737|XP_017142242.1|DMIR	LOC108081036|XP_017031487.1|DKIK
OG0004582	LOC108156425|XP_017143366.1|DMIR	LOC108073728|XP_017020975.1|DKIK
OG0004583	LOC108153862|XP_017139460.1|DMIR	LOC108071839|XP_017018240.1|DKIK
OG0004584	LOC117192962|XP_033253575.1|DMIR, LOC108160544|XP_017150096.1|DMIR	LOC108074650|XP_017022254.1|DKIK
OG0004585	LOC108157471|XP_017145039.1|DMIR	LOC108077671|XP_017026581.1|DKIK
OG0004586	LOC108160728|XP_017150441.1|DMIR	LOC108076051|XP_017024219.1|DKIK
OG0004587	LOC108154617|XP_017140427.1|DMIR	LOC108083188|XP_017034380.1|DKIK
OG0004588	LOC108154627|XP_017140438.1|DMIR	LOC108083214|XP_017034416.1|DKIK
OG0004589	LOC108157604|XP_017145225.1|DMIR	LOC108079786|XP_017029730.1|DKIK
OG0004590	LOC108156457|XP_033244165.1|DMIR	LOC108073384|XP_017020454.1|DKIK
OG0004591	LOC108155910|XP_017142545.1|DMIR	LOC108073489|XP_017020637.1|DKIK
OG0004592	LOC108154479|XP_017140258.1|DMIR	LOC108076994|XP_017025552.1|DKIK
OG0004593	LOC108153391|XP_033243042.1|DMIR	LOC108071710|XP_017018020.1|DKIK
OG0004594	LOC108151874|XP_017136257.1|DMIR	LOC108078983|XP_017028643.1|DKIK
OG0004595	LOC108162813|XP_017153218.1|DMIR	LOC108071747|XP_017018060.1|DKIK
OG0004596	LOC108165049|XP_017156580.1|DMIR	LOC108082951|XP_017034056.1|DKIK
OG0004597	LOC108154855|XP_017140768.1|DMIR	LOC108083469|XP_017034745.1|DKIK
OG0004598	LOC108152624|XP_017137587.1|DMIR	LOC108079885|XP_017029894.1|DKIK
OG0004599	LOC108162794|XP_017153185.1|DMIR	LOC108086174|XP_017038524.1|DKIK
OG0004600	LOC108152994|XP_017138222.1|DMIR	LOC108079328|XP_017029118.1|DKIK
OG0004601	LOC108165094|XP_017156635.1|DMIR	LOC108079342|XP_017029137.1|DKIK
OG0004602	LOC108158878|XP_017147125.1|DMIR	LOC108080182|XP_017030319.1|DKIK
OG0004603	LOC108162768|XP_017153144.1|DMIR	LOC108074331|XP_017021830.1|DKIK
OG0004604	LOC108164977|XP_017156483.1|DMIR	LOC108071825|XP_017018221.1|DKIK
OG0004605	LOC108154696|XP_017140538.1|DMIR	LOC108085762|XP_017037992.1|DKIK
OG0004606	LOC108155889|XP_017142518.1|DMIR	LOC108076982|XP_017025565.1|DKIK
OG0004607	LOC108158011|XP_017145653.1|DMIR	LOC108074914|XP_017022631.1|DKIK
OG0004608	LOC108159784|XP_033241981.1|DMIR	LOC108084473|XP_017036176.1|DKIK
OG0004609	LOC108162984|XP_017153482.1|DMIR	LOC108083852|XP_017035324.1|DKIK
OG0004610	LOC108155698|XP_033244189.1|DMIR	LOC108073724|XP_017020959.1|DKIK
OG0004611	LOC108156662|XP_033244896.1|DMIR	LOC108073726|XP_017020970.1|DKIK
OG0004612	LOC108156663|XP_017143768.1|DMIR	LOC108073750|XP_017021007.1|DKIK
OG0004613	LOC108155739|XP_017142244.1|DMIR	LOC108081039|XP_017031492.1|DKIK
OG0004614	LOC108153036|XP_017138279.1|DMIR	LOC108083902|XP_017035387.1|DKIK
OG0004615	LOC108160864|XP_017150618.1|DMIR	LOC108079229|XP_017029001.1|DKIK
OG0004616	LOC108157718|XP_017145379.1|DMIR	LOC108071770|XP_017018103.1|DKIK
OG0004617	LOC108163478|XP_017154272.1|DMIR	LOC108074848|XP_017022546.1|DKIK
OG0004618	LOC108155074|XP_017141156.1|DMIR	LOC108084195|XP_017035787.1|DKIK
OG0004619	LOC108156244|XP_017143082.1|DMIR	LOC108073550|XP_017020723.1|DKIK
OG0004620	LOC108156238|XP_017143075.1|DMIR	LOC108073096|XP_017020076.1|DKIK
OG0004621	LOC108156855|XP_017144069.1|DMIR	LOC108075624|XP_017023647.1|DKIK
OG0004622	LOC108157449|XP_017144995.1|DMIR	LOC108084294|XP_017035946.1|DKIK
OG0004623	LOC108156106|XP_017142890.1|DMIR	LOC108077582|XP_017026468.1|DKIK
OG0004624	LOC108155964|XP_017142629.1|DMIR	LOC108075527|XP_017023513.1|DKIK
OG0004625	LOC108163638|XP_017154541.1|DMIR	LOC108071046|XP_017017235.1|DKIK
OG0004626	LOC108154618|XP_033253593.1|DMIR	LOC108076000|XP_017024143.1|DKIK
OG0004627	LOC108152140|XP_017136727.1|DMIR	LOC108072708|XP_017019447.1|DKIK
OG0004628	LOC108153705|XP_017139319.1|DMIR	LOC108079354|XP_017029150.1|DKIK
OG0004629	LOC108157482|XP_033244993.1|DMIR	LOC108075490|XP_017023437.1|DKIK
OG0004630	LOC108155973|XP_017142648.1|DMIR	LOC108073407|XP_017020492.1|DKIK
OG0004631	LOC108156873|XP_017144090.1|DMIR	LOC108083936|XP_017035431.1|DKIK
OG0004632	LOC108156871|XP_033244936.1|DMIR	LOC108083935|XP_017035429.1|DKIK
OG0004633	LOC108156103|XP_017142887.1|DMIR	LOC108077602|XP_017026491.1|DKIK
OG0004634	LOC108156070|XP_017142843.1|DMIR	LOC108074379|XP_017021893.1|DKIK, LOC108074377|XP_017021892.1|DKIK
OG0004635	LOC108161021|XP_017150820.1|DMIR	LOC108074154|XP_017021546.1|DKIK
OG0004636	LOC108156992|XP_017144277.1|DMIR	LOC108079209|XP_017028965.1|DKIK
OG0004637	LOC108150748|XP_033255795.1|DMIR	LOC108080327|XP_017030513.1|DKIK
OG0004638	LOC108157220|XP_017144670.1|DMIR	LOC108082920|XP_017033999.1|DKIK
OG0004639	LOC108154300|XP_017140043.1|DMIR	LOC108084927|XP_017036813.1|DKIK
OG0004640	LOC108154323|XP_017140071.1|DMIR	LOC108084912|XP_017036796.1|DKIK
OG0004641	LOC108164848|XP_017156265.1|DMIR	LOC108085036|XP_017036976.1|DKIK
OG0004642	LOC108151122|XP_017135035.1|DMIR	LOC108080379|XP_017030590.1|DKIK
OG0004643	LOC108157432|XP_017144974.1|DMIR	LOC108080975|XP_017031391.1|DKIK
OG0004644	LOC108162216|XP_017152326.1|DMIR	LOC108079400|XP_017029215.1|DKIK
OG0004645	LOC108163402|XP_017154155.1|DMIR	LOC108074346|XP_017021859.1|DKIK
OG0004646	LOC108157116|XP_017144486.1|DMIR	LOC108085323|XP_017037368.1|DKIK
OG0004647	LOC108164064|XP_017155141.1|DMIR	LOC108085063|XP_017037014.1|DKIK
OG0004648	LOC108159958|XP_017149120.1|DMIR	LOC108082956|XP_017034061.1|DKIK
OG0004649	LOC108154673|XP_017140506.1|DMIR	LOC108084463|XP_017036163.1|DKIK
OG0004650	LOC108161639|XP_017151430.1|DMIR	LOC108082053|XP_017032818.1|DKIK
OG0004651	LOC108157500|XP_017145089.1|DMIR	LOC108075422|XP_017023335.1|DKIK
OG0004652	LOC108156114|XP_017142901.1|DMIR	LOC108084220|XP_017035831.1|DKIK
OG0004653	LOC108151641|XP_017135836.1|DMIR	LOC108075255|XP_017023105.1|DKIK
OG0004654	LOC108162071|XP_017152107.1|DMIR	LOC108074565|XP_017022156.1|DKIK
OG0004655	LOC108156750|XP_017143900.1|DMIR	LOC108084581|XP_017036344.1|DKIK
OG0004656	LOC108164027|XP_017155095.1|DMIR	LOC108083555|XP_017034894.1|DKIK
OG0004657	LOC108154332|XP_017140083.1|DMIR	LOC108084855|XP_017036724.1|DKIK
OG0004658	LOC108155746|XP_017142264.1|DMIR	LOC108084958|XP_017036859.1|DKIK
OG0004659	LOC108156868|XP_017144085.1|DMIR	LOC108081253|XP_017031836.1|DKIK
OG0004660	LOC108156001|XP_017142690.1|DMIR	LOC108075592|XP_017023603.1|DKIK
OG0004661	LOC108155583|XP_017141978.1|DMIR	LOC108075621|XP_017023644.1|DKIK
OG0004662	LOC117193058|XP_033253682.1|DMIR, LOC108154136|XP_017139761.1|DMIR	LOC108070639|XP_017016695.1|DKIK
OG0004663	LOC108165035|XP_017156560.1|DMIR	LOC108079347|XP_017029143.1|DKIK
OG0004664	LOC108158095|XP_017145754.1|DMIR	LOC108079416|XP_017029232.1|DKIK
OG0004665	LOC108165190|XP_017156751.1|DMIR	LOC108079453|XP_017029277.1|DKIK
OG0004666	LOC108155368|XP_017141621.1|DMIR	LOC108084202|XP_017035803.1|DKIK
OG0004667	LOC108156554|XP_017143564.1|DMIR	LOC108084292|XP_017035944.1|DKIK
OG0004668	LOC108164950|XP_017156431.1|DMIR	LOC108085058|XP_017037007.1|DKIK
OG0004669	LOC108162020|XP_017152002.1|DMIR	LOC108075841|XP_017023905.1|DKIK
OG0004670	LOC108156520|XP_017143514.1|DMIR	LOC108077807|XP_017026814.1|DKIK
OG0004671	LOC108154247|XP_017139971.1|DMIR	LOC108077688|XP_017026609.1|DKIK
OG0004672	LOC108156405|XP_017143334.1|DMIR	LOC108077592|XP_017026475.1|DKIK
OG0004673	LOC108156660|XP_017143763.1|DMIR	LOC108077740|XP_017026697.1|DKIK
OG0004674	LOC108157637|XP_017145270.1|DMIR	LOC108083714|XP_017035105.1|DKIK
OG0004675	LOC108156649|XP_017143749.1|DMIR	LOC108083713|XP_017035104.1|DKIK
OG0004676	LOC108157370|XP_017144884.1|DMIR	LOC108070692|XP_017016763.1|DKIK
OG0004677	LOC108154882|XP_017140813.1|DMIR	LOC108084552|XP_017036291.1|DKIK
OG0004678	LOC108154878|XP_017140806.1|DMIR	LOC108084610|XP_017036382.1|DKIK
OG0004679	LOC108157697|XP_033245841.1|DMIR	LOC108084629|XP_017036407.1|DKIK
OG0004680	LOC108155172|XP_017141328.1|DMIR	LOC108075572|XP_017023577.1|DKIK
OG0004681	LOC108156687|XP_017143817.1|DMIR	LOC108085039|XP_017036978.1|DKIK, LOC108077721|XP_017026668.1|DKIK
OG0004682	LOC108163406|XP_017154159.1|DMIR	LOC108075794|XP_017023855.1|DKIK
OG0004683	LOC108155996|XP_017142682.1|DMIR	LOC108081208|XP_017031771.1|DKIK
OG0004684	LOC108155004|XP_017141041.1|DMIR	LOC108084046|XP_017035553.1|DKIK
OG0004685	LOC108156394|XP_017143308.1|DMIR	LOC108075702|XP_017023715.1|DKIK
OG0004686	LOC108156827|XP_017144019.1|DMIR	LOC108072081|XP_017018581.1|DKIK
OG0004687	LOC108157097|XP_017144451.1|DMIR	LOC108075756|XP_017023803.1|DKIK
OG0004688	LOC108156189|XP_017143009.1|DMIR	LOC108077723|XP_017026666.1|DKIK
OG0004689	LOC108155632|XP_017142059.1|DMIR	LOC108081085|XP_017031563.1|DKIK
OG0004690	LOC108155595|XP_017142003.1|DMIR	LOC108080471|XP_017030697.1|DKIK
OG0004691	LOC108155025|XP_017141069.1|DMIR	LOC108083984|XP_017035485.1|DKIK
OG0004692	LOC108155569|XP_017141955.1|DMIR	LOC108075539|XP_017023525.1|DKIK
OG0004693	LOC108155357|XP_017141609.1|DMIR	LOC108075603|XP_017023623.1|DKIK
OG0004694	LOC108156684|XP_017143812.1|DMIR	LOC108073539|XP_017020712.1|DKIK
OG0004695	LOC108156756|XP_017143906.1|DMIR	LOC108083730|XP_017035126.1|DKIK
OG0004696	LOC108154317|XP_017140065.1|DMIR	LOC108071284|XP_017017463.1|DKIK
OG0004697	LOC117186126|XP_033242165.1|DMIR	LOC108084820|XP_017036674.1|DKIK
OG0004698	LOC108156334|XP_017143223.1|DMIR	LOC108085951|XP_017038226.1|DKIK
OG0004699	LOC108157012|XP_017144304.1|DMIR	LOC108077831|XP_017026846.1|DKIK
OG0004700	LOC108156897|XP_017144128.1|DMIR	LOC108084611|XP_017036385.1|DKIK
OG0004701	LOC108155684|XP_033245038.1|DMIR	LOC108084867|XP_017036747.1|DKIK
OG0004702	LOC108156134|XP_017142935.1|DMIR	LOC108084562|XP_017036306.1|DKIK
OG0004703	LOC108157641|XP_017145275.1|DMIR	LOC108080925|XP_017031318.1|DKIK
OG0004704	LOC108155956|XP_017142609.1|DMIR	LOC108073437|XP_017020547.1|DKIK
OG0004705	LOC108154248|XP_017139972.1|DMIR	LOC108075519|XP_017023501.1|DKIK
OG0004706	LOC108165490|XP_017157033.1|DMIR	LOC108071955|XP_017018410.1|DKIK
OG0004707	LOC108161907|XP_017151796.1|DMIR	LOC108075884|XP_017023979.1|DKIK
OG0004708	LOC108154849|XP_017140754.1|DMIR	LOC108074101|XP_017021485.1|DKIK
OG0004709	LOC108155545|XP_017141913.1|DMIR	LOC108073560|XP_017020735.1|DKIK
OG0004710	LOC108155038|XP_017141092.1|DMIR	LOC108077808|XP_017026815.1|DKIK
OG0004711	LOC108156049|XP_017142810.2|DMIR	LOC108077580|XP_017026464.1|DKIK
OG0004712	LOC108155482|XP_017141795.1|DMIR	LOC108074072|XP_017021435.1|DKIK
OG0004713	LOC108156368|XP_017143261.1|DMIR	LOC108084601|XP_017036368.1|DKIK
OG0004714	LOC108154703|XP_017140542.2|DMIR	LOC108084550|XP_017036288.1|DKIK
OG0004715	LOC108161675|XP_017151471.1|DMIR	LOC108077436|XP_017026240.1|DKIK
OG0004716	LOC108156632|XP_017143719.1|DMIR	LOC108084563|XP_017036307.1|DKIK
OG0004717	LOC108163424|XP_017154222.2|DMIR	LOC108080117|XP_017030237.1|DKIK
OG0004718	LOC108163535|XP_017154377.1|DMIR	LOC108082225|XP_017033051.1|DKIK
OG0004719	LOC108156307|XP_033244397.1|DMIR	LOC108073715|XP_017020948.1|DKIK
OG0004720	LOC108156118|XP_017142912.1|DMIR	LOC108084571|XP_017036327.1|DKIK
OG0004721	LOC108155092|XP_017141203.1|DMIR	LOC108084165|XP_017035733.1|DKIK
OG0004722	LOC108156870|XP_017144087.1|DMIR	LOC108075750|XP_017023793.1|DKIK
OG0004723	LOC108155046|XP_017141111.1|DMIR	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK
OG0004724	LOC108156360|XP_017143253.2|DMIR	LOC108085736|XP_017037953.1|DKIK
OG0004725	LOC108156048|XP_017142809.1|DMIR	LOC108077766|XP_017026742.1|DKIK
OG0004726	LOC108156644|XP_017143735.1|DMIR	LOC108083752|XP_017035157.1|DKIK
OG0004727	LOC108157211|XP_033245305.1|DMIR	LOC108081218|XP_017031780.1|DKIK
OG0004728	LOC108154244|XP_017139967.1|DMIR	LOC108077705|XP_017026633.1|DKIK
OG0004729	LOC108164870|XP_017156305.1|DMIR	LOC108071808|XP_017018196.1|DKIK
OG0004730	LOC108163621|XP_017154509.1|DMIR	LOC108075906|XP_017024015.1|DKIK
OG0004731	LOC108156401|XP_017143328.1|DMIR	LOC108085680|XP_017037862.1|DKIK
OG0004732	LOC108157475|XP_017145043.2|DMIR	LOC108075411|XP_017023324.1|DKIK
OG0004733	LOC108156363|XP_017143255.1|DMIR	LOC108075623|XP_017023646.1|DKIK
OG0004734	LOC108155986|XP_017142667.2|DMIR	LOC108073535|XP_017020705.1|DKIK
OG0004735	LOC108157236|XP_017144686.1|DMIR	LOC108077761|XP_017026732.1|DKIK
OG0004736	LOC108155243|XP_017141422.1|DMIR	LOC108081078|XP_017031554.1|DKIK
OG0004737	LOC108157516|XP_017145107.1|DMIR	LOC108077654|XP_017026559.1|DKIK
OG0004738	LOC108157329|XP_017144834.1|DMIR	LOC108077886|XP_017026911.1|DKIK
OG0004739	LOC108154671|XP_017140501.1|DMIR	LOC108081032|XP_017031483.1|DKIK
OG0004740	LOC108157849|XP_017145542.1|DMIR	LOC108081098|XP_017031582.1|DKIK
OG0004741	LOC108154636|XP_017140448.1|DMIR	LOC108085693|XP_017037890.1|DKIK
OG0004742	LOC108164398|XP_017155513.1|DMIR	LOC108083322|XP_017034557.1|DKIK
OG0004743	LOC108156623|XP_017143668.1|DMIR	LOC108084618|XP_017036393.1|DKIK
OG0004744	LOC108163381|XP_017154124.1|DMIR	LOC108073648|XP_017020863.1|DKIK
OG0004745	LOC108156410|XP_017143344.1|DMIR	LOC108080813|XP_017031204.1|DKIK
OG0004746	LOC108155820|XP_017142397.1|DMIR	LOC108075569|XP_017023572.1|DKIK
OG0004747	LOC108155821|XP_017142399.1|DMIR	LOC108075570|XP_017023573.1|DKIK
OG0004748	LOC108155586|XP_017141984.1|DMIR	LOC108075551|XP_017023544.1|DKIK
OG0004749	LOC108155589|XP_033244126.1|DMIR	LOC108071336|XP_017017547.1|DKIK
OG0004750	LOC108156246|XP_017143084.1|DMIR	LOC108073305|XP_017020351.1|DKIK
OG0004751	LOC108155121|XP_033245624.1|DMIR	LOC108081066|XP_017031533.1|DKIK
OG0004752	LOC108154384|XP_017140137.1|DMIR	LOC108084933|XP_017036819.1|DKIK
OG0004753	LOC108154720|XP_017140570.1|DMIR	LOC108075584|XP_017023591.1|DKIK
OG0004754	LOC108154900|XP_017140838.1|DMIR	LOC108077783|XP_017026771.1|DKIK
OG0004755	LOC108156547|XP_017143554.1|DMIR	LOC108073047|XP_017020003.1|DKIK
OG0004756	LOC108156545|XP_017143550.1|DMIR	LOC108073011|XP_017019961.1|DKIK
OG0004757	LOC108154167|XP_017139817.2|DMIR	LOC108080789|XP_017031150.1|DKIK
OG0004758	LOC108156617|XP_017143660.1|DMIR	LOC108084878|XP_017036759.1|DKIK
OG0004759	LOC108156205|XP_017143029.1|DMIR	LOC108071436|XP_017017680.1|DKIK
OG0004760	LOC108156081|XP_033244137.1|DMIR	LOC108075738|XP_017023775.1|DKIK
OG0004761	LOC108155250|XP_017141431.1|DMIR	LOC108071419|XP_017017654.1|DKIK
OG0004762	LOC108162684|XP_017153021.1|DMIR	LOC108082818|XP_017033866.1|DKIK
OG0004763	LOC108157031|XP_017144333.1|DMIR	LOC108084062|XP_017035570.1|DKIK
OG0004764	LOC108155473|XP_017141785.1|DMIR	LOC108074054|XP_017021453.1|DKIK
OG0004765	LOC108156990|XP_017144271.1|DMIR	LOC108073485|XP_017020632.1|DKIK
OG0004766	LOC108154791|XP_017140670.1|DMIR	LOC108073378|XP_017020444.1|DKIK
OG0004767	LOC108155516|XP_017141846.1|DMIR	LOC108077771|XP_017026752.1|DKIK
OG0004768	LOC108155515|XP_017141844.1|DMIR	LOC108077770|XP_017026751.1|DKIK
OG0004769	LOC108162239|XP_017152364.1|DMIR	LOC108074864|XP_017022565.1|DKIK
OG0004770	LOC108155800|XP_017142370.1|DMIR	LOC108084836|XP_017036698.1|DKIK
OG0004771	LOC108154060|XP_033245899.1|DMIR	LOC108077616|XP_017026512.1|DKIK
OG0004772	LOC108156449|XP_017143396.1|DMIR	LOC108085000|XP_017036917.1|DKIK
OG0004773	LOC108154186|XP_017139850.1|DMIR	LOC108071300|XP_017017489.1|DKIK
OG0004774	LOC108154187|XP_033244757.1|DMIR	LOC108071301|XP_017017490.1|DKIK
OG0004775	LOC108156616|XP_033244733.1|DMIR	LOC108085696|XP_017037897.1|DKIK
OG0004776	LOC108159369|XP_017148085.1|DMIR	LOC108080733|XP_017031082.1|DKIK
OG0004777	LOC108154165|XP_017139816.1|DMIR	LOC108085020|XP_017036954.1|DKIK
OG0004778	LOC108162631|XP_017152943.2|DMIR	LOC108085297|XP_017037344.1|DKIK
OG0004779	LOC108154674|XP_033244412.1|DMIR	LOC108081111|XP_017031600.1|DKIK
OG0004780	LOC108163949|XP_017154979.1|DMIR	LOC108085339|XP_017037385.1|DKIK
OG0004781	LOC108156622|XP_033245430.1|DMIR	LOC108085722|XP_017037934.1|DKIK
OG0004782	LOC108156116|XP_017142905.1|DMIR	LOC108084569|XP_017036319.1|DKIK
OG0004783	LOC108157265|XP_017144739.1|DMIR	LOC108076739|XP_017025220.1|DKIK
OG0004784	LOC108157239|XP_017144698.1|DMIR	LOC108085598|XP_017037754.1|DKIK
OG0004785	LOC108157856|XP_017145551.1|DMIR	LOC108085604|XP_017037764.1|DKIK
OG0004786	LOC108154581|XP_017140372.1|DMIR	LOC108085655|XP_017037837.1|DKIK
OG0004787	LOC108154663|XP_017140489.1|DMIR	LOC108085618|XP_017037777.1|DKIK
OG0004788	LOC108154513|XP_017140302.1|DMIR	LOC108085619|XP_017037778.1|DKIK
OG0004789	LOC108153925|XP_017139509.1|DMIR	LOC108085586|XP_017037742.1|DKIK
OG0004790	LOC108157208|XP_017144646.1|DMIR	LOC108077793|XP_017026783.1|DKIK
OG0004791	LOC108155750|XP_017142271.1|DMIR	LOC108086028|XP_017038328.1|DKIK
OG0004792	LOC108154256|XP_017139980.2|DMIR	LOC108072946|XP_017019796.1|DKIK
OG0004793	LOC108155447|XP_017141752.1|DMIR	LOC108073386|XP_017020460.1|DKIK
OG0004794	LOC108156322|XP_017143203.1|DMIR	LOC108074079|XP_017021447.1|DKIK
OG0004795	LOC108155621|XP_017142040.1|DMIR	LOC108074109|XP_017021495.1|DKIK
OG0004796	LOC108155654|XP_017142095.2|DMIR	LOC108085708|XP_017037912.1|DKIK
OG0004797	LOC108155538|XP_017141898.1|DMIR	LOC108073585|XP_017020761.1|DKIK
OG0004798	LOC108154734|XP_017140590.1|DMIR	LOC108075725|XP_017023754.1|DKIK
OG0004799	LOC108156796|XP_017143964.1|DMIR	LOC108071430|XP_017017671.1|DKIK
OG0004800	LOC108157617|XP_017145242.1|DMIR	LOC108077625|XP_017026522.1|DKIK
OG0004801	LOC108156258|XP_017143108.1|DMIR	LOC108073592|XP_017020775.1|DKIK
OG0004802	LOC108154199|XP_017139905.1|DMIR	LOC108071257|XP_017017432.1|DKIK
OG0004803	LOC108155104|XP_017141223.1|DMIR	LOC108081061|XP_017031529.1|DKIK
OG0004804	LOC108155517|XP_033245026.1|DMIR	LOC108077767|XP_017026748.1|DKIK
