Orthogroup	DMIR.longest_only	SLEB.longest_only
OG0006148	LOC108151579|XP_017135745.1|DMIR	LOC115629404|XP_030381725.1|SLEB
OG0006149	LOC108152944|XP_017138128.1|DMIR	LOC115622599|XP_030372458.1|SLEB
OG0006150	LOC108152941|XP_017138125.1|DMIR	LOC115622597|XP_030372455.1|SLEB
OG0006151	LOC108162591|XP_017152897.1|DMIR	LOC115625724|XP_030376732.1|SLEB
OG0006152	LOC108157142|XP_017144534.1|DMIR	LOC115628200|XP_030380054.1|SLEB
OG0006153	LOC108159189|XP_017147732.2|DMIR, LOC117185753|XP_033246294.1|DMIR	LOC115631418|XP_030384007.1|SLEB
OG0006154	LOC108157484|XP_017145063.1|DMIR	LOC115623915|XP_030374331.1|SLEB
OG0006155	LOC108155779|XP_017142327.1|DMIR	LOC115625110|XP_030375876.1|SLEB
OG0006156	LOC108156190|XP_017143010.1|DMIR	LOC115624473|XP_030375036.1|SLEB, LOC115623953|XP_030374377.1|SLEB
OG0006157	LOC108159122|XP_017147594.1|DMIR, LOC117190745|XP_033251695.1|DMIR	LOC115626749|XP_030378065.1|SLEB
OG0006158	LOC108152895|XP_017138029.1|DMIR	LOC115632458|XP_030385474.1|SLEB
OG0006159	LOC117188154|XP_033247455.1|DMIR, LOC108160468|XP_017149974.2|DMIR	LOC115634016|XP_030387402.1|SLEB
OG0006160	LOC117190743|XP_033251693.1|DMIR, LOC108159120|XP_017147592.1|DMIR	LOC115625884|XP_030376967.1|SLEB
OG0006161	LOC117193815|XP_033254417.1|DMIR, LOC117193500|XP_033254141.1|DMIR, LOC108159273|XP_017147921.1|DMIR	LOC115624083|XP_030374536.1|SLEB
OG0006162	LOC108164414|XP_017155578.1|DMIR	LOC115627976|XP_030379732.1|SLEB
OG0006163	LOC108158441|XP_017146213.2|DMIR	LOC115634742|XP_030388490.1|SLEB
OG0006165	LOC108153631|XP_017139224.1|DMIR	LOC115624820|XP_030375528.1|SLEB
OG0006166	LOC117186737|XP_033243793.1|DMIR, LOC108151174|XP_017135094.1|DMIR, LOC108164044|XP_017155111.1|DMIR	LOC115625902|XP_030376992.1|SLEB
OG0006167	LOC108160232|XP_017149575.1|DMIR	LOC115620043|XP_030369022.1|SLEB
OG0006168	LOC108150832|XP_017134631.1|DMIR	LOC115628849|XP_030380958.1|SLEB
OG0006168	LOC108151791|XP_017136132.2|DMIR	LOC115630763|XP_030383279.1|SLEB
OG0006169	LOC108151099|XP_017134982.1|DMIR, LOC117187726|XP_033246398.1|DMIR	LOC115627338|XP_030378843.1|SLEB
OG0006170	LOC117191541|XP_033252268.1|DMIR, LOC117191539|XP_033252267.1|DMIR, LOC117188436|XP_033248210.1|DMIR, LOC117187791|XP_033246531.1|DMIR, LOC117188435|XP_033248208.1|DMIR, LOC117187755|XP_033246457.1|DMIR, LOC117187788|XP_033246526.1|DMIR, LOC117187792|XP_033246532.1|DMIR, LOC117187790|XP_033246530.1|DMIR, LOC117187793|XP_033246533.1|DMIR, LOC117188434|XP_033248207.1|DMIR	LOC115629416|XP_030381735.1|SLEB
OG0006171	LOC108161483|XP_017151242.2|DMIR	LOC115629174|XP_030381408.1|SLEB, LOC115629173|XP_030381407.1|SLEB
OG0006173	LOC108164276|XP_017155411.1|DMIR	LOC115631529|XP_030384159.1|SLEB
OG0006174	LOC108153258|XP_017138610.2|DMIR	LOC115622313|XP_030372079.1|SLEB
OG0006175	LOC117193820|XP_033254422.1|DMIR, LOC108158861|XP_017147081.1|DMIR, LOC117192556|XP_033253148.1|DMIR, LOC108158859|XP_017147079.2|DMIR, LOC117188380|XP_033248056.1|DMIR	LOC115632564|XP_030385645.1|SLEB
OG0006177	LOC108153899|XP_033245438.1|DMIR, LOC108154551|XP_033245439.1|DMIR, LOC108163230|XP_017153876.1|DMIR	LOC115623130|XP_030373199.1|SLEB
OG0006181	LOC108156240|XP_017143077.1|DMIR	LOC115620349|XP_030369410.1|SLEB
OG0006182	LOC108157187|XP_017144604.1|DMIR	LOC115621634|XP_030371195.1|SLEB
OG0006183	LOC108154941|XP_017140919.1|DMIR	LOC115621637|XP_030371198.1|SLEB
OG0006184	LOC108156225|XP_017143053.1|DMIR	LOC115620874|XP_030370210.1|SLEB
OG0006185	LOC108156296|XP_017143169.1|DMIR	LOC115620434|XP_030369522.1|SLEB
OG0006186	LOC108156229|XP_017143057.1|DMIR	LOC115622046|XP_030371778.1|SLEB
OG0006187	LOC108157497|XP_017145085.1|DMIR	LOC115621534|XP_030371060.1|SLEB
OG0006188	LOC108153769|XP_017139399.1|DMIR	LOC115628802|XP_030380870.1|SLEB
OG0006189	LOC108153817|XP_017139422.1|DMIR	LOC115628803|XP_030380875.1|SLEB
OG0006190	LOC108154722|XP_017140573.1|DMIR	LOC115621893|XP_030371582.1|SLEB
OG0006191	LOC108156718|XP_017143858.1|DMIR	LOC115621216|XP_030370659.1|SLEB
OG0006192	LOC108155212|XP_017141388.1|DMIR	LOC115626732|XP_030378037.1|SLEB
OG0006193	LOC108160563|XP_017150131.1|DMIR	LOC115629098|XP_030381278.1|SLEB
OG0006194	LOC108164754|XP_017156143.1|DMIR	LOC115627801|XP_030379490.1|SLEB
OG0006195	LOC108164107|XP_017155190.2|DMIR, LOC117186630|XP_033243533.1|DMIR	LOC115629863|XP_030382311.1|SLEB
OG0006196	LOC108154148|XP_033244694.1|DMIR	LOC115628090|XP_030379927.1|SLEB
OG0006197	LOC108164479|XP_017155722.1|DMIR	LOC115627723|XP_030379331.1|SLEB
OG0006198	LOC108162264|XP_017152408.2|DMIR	LOC115626949|XP_030378325.1|SLEB
OG0006199	LOC108155331|XP_017141561.1|DMIR	LOC115621845|XP_030371517.1|SLEB
OG0006200	LOC108157445|XP_017144989.1|DMIR	LOC115620383|XP_030369451.1|SLEB
OG0006201	LOC108160824|XP_017150547.1|DMIR	LOC115627648|XP_030379240.1|SLEB
OG0006202	LOC108160816|XP_017150535.1|DMIR	LOC115627586|XP_030379170.1|SLEB
OG0006203	LOC108157354|XP_017144868.1|DMIR	LOC115633268|XP_030386533.1|SLEB
OG0006204	LOC108156739|XP_017143887.1|DMIR	LOC115625337|XP_030376222.1|SLEB
OG0006205	LOC108157151|XP_017144552.1|DMIR	LOC115627582|XP_030379165.1|SLEB
OG0006206	LOC117186646|XP_033243573.1|DMIR	LOC115629108|XP_030381293.1|SLEB
OG0006207	LOC108161828|XP_017151676.1|DMIR	LOC115628599|XP_030380642.1|SLEB
OG0006208	LOC108165588|XP_017157151.1|DMIR	LOC115632641|XP_030385731.1|SLEB
OG0006209	LOC108153714|XP_017139334.1|DMIR	LOC115633266|XP_030386531.1|SLEB
OG0006210	LOC108154173|XP_017139841.1|DMIR	LOC115633419|XP_030386738.1|SLEB
OG0006211	LOC108162123|XP_017152187.1|DMIR	LOC115631183|XP_030383733.1|SLEB
OG0006212	LOC108162122|XP_017152185.1|DMIR	LOC115631182|XP_030383732.1|SLEB
OG0006213	LOC108157846|XP_017145538.1|DMIR	LOC115621042|XP_030370423.1|SLEB
OG0006214	LOC108164662|XP_017156004.1|DMIR	LOC115628028|XP_030379827.1|SLEB
OG0006215	LOC108153923|XP_017139511.1|DMIR	LOC115626860|XP_030378223.1|SLEB
OG0006216	LOC108157026|XP_017144325.1|DMIR	LOC115625204|XP_030376030.1|SLEB
OG0006217	LOC108164586|XP_017155901.1|DMIR	LOC115628724|XP_030380784.1|SLEB
OG0006218	LOC108163696|XP_017154618.2|DMIR	LOC115625753|XP_030376768.1|SLEB
OG0006219	LOC108150975|XP_017134804.1|DMIR	LOC115626688|XP_030377976.1|SLEB
OG0006220	LOC108152612|XP_017137566.1|DMIR	LOC115626818|XP_030378158.1|SLEB
OG0006221	LOC108157275|XP_017144762.1|DMIR	LOC115625252|XP_030376105.1|SLEB
OG0006222	LOC108156745|XP_017143896.1|DMIR	LOC115625271|XP_030376133.1|SLEB
OG0006223	LOC108156973|XP_017144256.1|DMIR	LOC115629317|XP_030381627.1|SLEB
OG0006224	LOC108157161|XP_033243053.1|DMIR	LOC115628754|XP_030380824.1|SLEB
OG0006225	LOC108164529|XP_017155810.1|DMIR	LOC115628879|XP_030380995.1|SLEB
OG0006226	LOC117192575|XP_033253185.1|DMIR, LOC108158494|XP_017146294.1|DMIR	LOC115629182|XP_030381426.1|SLEB
OG0006227	LOC108164633|XP_017155967.1|DMIR	LOC115627465|XP_030378997.1|SLEB
OG0006228	LOC108158661|XP_017146647.1|DMIR	LOC115622481|XP_030372289.1|SLEB
OG0006229	LOC108164456|XP_017155664.1|DMIR	LOC115627998|XP_030379755.1|SLEB
OG0006230	LOC108160771|XP_017150464.1|DMIR	LOC115629836|XP_030382272.1|SLEB
OG0006231	LOC108154095|XP_017139707.1|DMIR	LOC115633339|XP_030386631.1|SLEB
OG0006232	LOC117186154|XP_033242249.1|DMIR, LOC117186153|XP_033242243.1|DMIR	LOC115627091|XP_030378503.1|SLEB
OG0006233	LOC117186766|XP_033243882.1|DMIR	LOC115627211|XP_030378691.1|SLEB
OG0006234	LOC108156324|XP_017143211.1|DMIR	LOC115629799|XP_030382221.1|SLEB
OG0006235	LOC108164701|XP_017156062.1|DMIR	LOC115627818|XP_030379508.1|SLEB
OG0006236	LOC108164145|XP_017155242.1|DMIR	LOC115621679|XP_030371248.1|SLEB, LOC115629885|XP_030382344.1|SLEB
OG0006237	LOC108157214|XP_017144658.1|DMIR	LOC115627710|XP_030379318.1|SLEB
OG0006238	LOC108164757|XP_017156149.1|DMIR	LOC115627720|XP_030379329.1|SLEB
OG0006239	LOC108156200|XP_017143027.1|DMIR	LOC115627562|XP_030379143.1|SLEB
OG0006240	LOC108156754|XP_017143904.1|DMIR	LOC115621575|XP_030371125.1|SLEB
OG0006241	LOC108156291|XP_017143167.1|DMIR	LOC115629798|XP_030382220.1|SLEB
OG0006242	LOC108164934|XP_033246459.1|DMIR	LOC115627197|XP_030378671.1|SLEB
OG0006243	LOC108155365|XP_017141616.1|DMIR	LOC115620400|XP_030369475.1|SLEB
OG0006244	LOC108157061|XP_017144380.1|DMIR	LOC115625157|XP_030375945.1|SLEB
OG0006245	LOC108155399|XP_017141680.1|DMIR	LOC115621664|XP_030371232.1|SLEB
OG0006246	LOC108164956|XP_017156446.1|DMIR	LOC115629152|XP_030381376.1|SLEB
OG0006247	LOC108160311|XP_017149720.1|DMIR	LOC115627558|XP_030379140.1|SLEB
OG0006248	LOC108157335|XP_017144842.1|DMIR	LOC115628685|XP_030380719.1|SLEB
OG0006249	LOC108163068|XP_017153632.1|DMIR	LOC115630564|XP_030383038.1|SLEB
OG0006250	LOC108155415|XP_033249470.1|DMIR	LOC115626776|XP_030378100.1|SLEB
OG0006251	LOC108156321|XP_017143202.1|DMIR	LOC115621152|XP_030370570.1|SLEB
OG0006252	LOC108156320|XP_017143201.1|DMIR	LOC115621151|XP_030370569.1|SLEB
OG0006253	LOC108155701|XP_017142172.1|DMIR	LOC115633360|XP_030386660.1|SLEB
OG0006254	LOC117186604|XP_033243484.1|DMIR	LOC115632198|XP_030385104.1|SLEB
OG0006255	LOC108156658|XP_017143760.2|DMIR	LOC115621270|XP_030370730.1|SLEB
OG0006256	LOC108156316|XP_017143198.1|DMIR	LOC115629794|XP_030382213.1|SLEB
OG0006257	LOC108164692|XP_017156053.1|DMIR	LOC115633353|XP_030386649.1|SLEB
OG0006258	LOC108153704|XP_017139323.1|DMIR	LOC115633379|XP_030386682.1|SLEB
OG0006259	LOC108154938|XP_017140917.1|DMIR	LOC115621130|XP_030370540.1|SLEB
OG0006260	LOC108159003|XP_017147365.1|DMIR	LOC115627146|XP_030378584.1|SLEB
OG0006261	LOC108162296|XP_017152449.1|DMIR	LOC115631114|XP_030383634.1|SLEB
OG0006262	LOC108163829|XP_017154822.1|DMIR	LOC115629579|XP_030381931.1|SLEB
OG0006263	LOC108152446|XP_017137289.1|DMIR	LOC115627449|XP_030378974.1|SLEB
OG0006264	LOC108152487|XP_017137355.1|DMIR	LOC115628747|XP_030380813.1|SLEB
OG0006265	LOC108159562|XP_017148489.1|DMIR	LOC115622455|XP_030372262.1|SLEB
OG0006266	LOC108152466|XP_017137326.1|DMIR	LOC115628669|XP_030380698.1|SLEB
OG0006267	LOC108163215|XP_017153863.1|DMIR	LOC115627404|XP_030378918.1|SLEB
OG0006268	LOC108160239|XP_017149585.2|DMIR, LOC117187722|XP_033246365.1|DMIR	LOC115633837|XP_030387188.1|SLEB
OG0006269	LOC108154620|XP_017140429.1|DMIR	LOC115620721|XP_030369960.1|SLEB
OG0006270	LOC108151554|XP_017135713.1|DMIR	LOC115627973|XP_030379728.1|SLEB
OG0006271	LOC108153986|XP_017139570.2|DMIR	LOC115620822|XP_030370112.1|SLEB
OG0006272	LOC108164159|XP_017155258.1|DMIR	LOC115633347|XP_030386640.1|SLEB
OG0006273	LOC117190825|XP_033251754.1|DMIR, LOC108160431|XP_017149923.1|DMIR	LOC115634300|XP_030387813.1|SLEB
OG0006274	LOC108165178|XP_017156738.1|DMIR	LOC115633335|XP_030386628.1|SLEB
OG0006275	LOC108161507|XP_017151275.1|DMIR	LOC115627067|XP_030378474.1|SLEB
OG0006276	LOC108151724|XP_017135990.1|DMIR	LOC115628234|XP_030380108.1|SLEB
OG0006277	LOC108156500|XP_033244406.1|DMIR	LOC115630667|XP_030383173.1|SLEB
OG0006278	LOC108165302|XP_017156829.1|DMIR	LOC115628731|XP_030380795.1|SLEB
OG0006279	LOC108161320|XP_017151039.1|DMIR	LOC115633308|XP_030386592.1|SLEB
OG0006280	LOC108159474|XP_017148291.1|DMIR	LOC115627665|XP_030379267.1|SLEB
OG0006281	LOC108159486|XP_017148311.1|DMIR	LOC115627713|XP_030379320.1|SLEB
OG0006282	LOC108154078|XP_017139678.1|DMIR	LOC115629251|XP_030381528.1|SLEB
OG0006283	LOC108154677|XP_017140508.1|DMIR	LOC115620597|XP_030369770.1|SLEB
OG0006284	LOC108151301|XP_017135325.1|DMIR	LOC115632184|XP_030385079.1|SLEB
OG0006285	LOC108155518|XP_017141853.1|DMIR	LOC115621965|XP_030371673.1|SLEB
OG0006286	LOC108157145|XP_017144538.1|DMIR	LOC115620658|XP_030369869.1|SLEB
OG0006287	LOC108164953|XP_017156439.1|DMIR	LOC115633310|XP_030386600.1|SLEB
OG0006288	LOC108155508|XP_017141837.1|DMIR	LOC115621518|XP_030371043.1|SLEB
OG0006289	LOC108154986|XP_017141016.1|DMIR	LOC115621654|XP_030371218.1|SLEB
OG0006290	LOC108160219|XP_033242552.1|DMIR	LOC115627729|XP_030379344.1|SLEB
OG0006291	LOC108161971|XP_017151918.1|DMIR	LOC115631537|XP_030384169.1|SLEB
OG0006292	LOC108152999|XP_017138226.1|DMIR	LOC115626716|XP_030378019.1|SLEB
OG0006293	LOC108151456|XP_017135566.1|DMIR	LOC115632377|XP_030385358.1|SLEB
OG0006294	LOC108160542|XP_017150097.1|DMIR	LOC115629097|XP_030381275.1|SLEB
OG0006295	LOC108154048|XP_017139632.1|DMIR	LOC115628964|XP_030381100.1|SLEB
OG0006296	LOC108161057|XP_017150826.1|DMIR	LOC115629653|XP_030382024.1|SLEB
OG0006297	LOC108155384|XP_017141652.1|DMIR	LOC115627113|XP_030378539.1|SLEB
OG0006298	LOC108160554|XP_017150119.1|DMIR	LOC115629793|XP_030382212.1|SLEB
OG0006299	LOC108154706|XP_017140549.1|DMIR	LOC115626878|XP_030378248.1|SLEB
OG0006300	LOC108159233|XP_017147832.1|DMIR	LOC115627124|XP_030378553.1|SLEB
OG0006301	LOC108155019|XP_017141064.1|DMIR, LOC117188174|XP_033247511.1|DMIR	LOC115627266|XP_030378754.1|SLEB
OG0006302	LOC108164540|XP_017155831.1|DMIR	LOC115626704|XP_030377997.1|SLEB
OG0006303	LOC108159880|XP_017148982.2|DMIR	LOC115620027|XP_030368990.1|SLEB
OG0006304	LOC108155158|XP_017141309.1|DMIR	LOC115620545|XP_030369688.1|SLEB
OG0006305	LOC108155160|XP_017141312.1|DMIR	LOC115621310|XP_030370784.1|SLEB
OG0006306	LOC108154075|XP_017139671.1|DMIR	LOC115620811|XP_030370095.1|SLEB
OG0006307	LOC108155343|XP_017141588.1|DMIR	LOC115620528|XP_030369657.1|SLEB
OG0006308	LOC108151687|XP_017135921.1|DMIR	LOC115627254|XP_030378741.1|SLEB
OG0006309	LOC108164720|XP_017156094.1|DMIR	LOC115629155|XP_030381382.1|SLEB
OG0006310	LOC108156686|XP_017143815.1|DMIR	LOC115621394|XP_030370896.1|SLEB
OG0006311	LOC108157212|XP_017144691.1|DMIR	LOC115626991|XP_030378366.1|SLEB
OG0006312	LOC108164851|XP_017156268.1|DMIR	LOC115626680|XP_030377967.1|SLEB
OG0006313	LOC108155987|XP_017142672.1|DMIR	LOC115626756|XP_030378073.1|SLEB
OG0006314	LOC117186409|XP_033243060.1|DMIR	LOC115629277|XP_030381566.1|SLEB
OG0006315	LOC108154616|XP_017140422.1|DMIR	LOC115621084|XP_030370474.1|SLEB
OG0006316	LOC108158366|XP_017146111.1|DMIR	LOC115626736|XP_030378045.1|SLEB
OG0006317	LOC108155656|XP_017142102.1|DMIR	LOC115627551|XP_030379128.1|SLEB
OG0006318	LOC108161426|XP_017151179.1|DMIR	LOC115629151|XP_030381374.1|SLEB
OG0006319	LOC117188056|XP_033247188.1|DMIR, LOC108158496|XP_017146298.2|DMIR	LOC115623476|XP_030373708.1|SLEB
OG0006320	LOC108164923|XP_017156399.1|DMIR	LOC115627911|XP_030379666.1|SLEB
OG0006321	LOC108160293|XP_017149692.1|DMIR	LOC115633423|XP_030386742.1|SLEB
OG0006322	LOC108153913|XP_017139501.1|DMIR	LOC115633408|XP_030386711.1|SLEB
OG0006323	LOC117186271|XP_033242691.1|DMIR	LOC115627410|XP_030378930.1|SLEB
OG0006324	LOC108160252|XP_017149608.1|DMIR	LOC115627105|XP_030378528.1|SLEB
OG0006325	LOC108156713|XP_017143850.1|DMIR	LOC115620548|XP_030369690.1|SLEB
OG0006326	LOC108152721|XP_017137747.1|DMIR	LOC115628681|XP_030380714.1|SLEB
OG0006327	LOC108156498|XP_017143483.1|DMIR	LOC115620894|XP_030370237.1|SLEB
OG0006328	LOC108155433|XP_017141734.2|DMIR	LOC115620956|XP_030370332.1|SLEB
OG0006329	LOC108161895|XP_017151782.1|DMIR	LOC115627505|XP_030379058.1|SLEB
OG0006330	LOC108155328|XP_017141553.1|DMIR	LOC115621913|XP_030371607.1|SLEB
OG0006331	LOC108161350|XP_017151082.1|DMIR	LOC115633286|XP_030386555.1|SLEB
OG0006332	LOC108164797|XP_017156210.1|DMIR	LOC115628851|XP_030380961.1|SLEB
OG0006333	LOC108159421|XP_033246848.1|DMIR	LOC115627068|XP_030378475.1|SLEB
OG0006334	LOC108154058|XP_017139642.1|DMIR	LOC115628965|XP_030381101.1|SLEB
OG0006335	LOC108156791|XP_017143957.1|DMIR	LOC115620330|XP_030369386.1|SLEB
OG0006336	LOC108156382|XP_017143290.1|DMIR	LOC115627224|XP_030378706.1|SLEB
OG0006337	LOC108158962|XP_017147286.1|DMIR	LOC115627920|XP_030379675.1|SLEB
OG0006338	LOC108156931|XP_017144177.1|DMIR	LOC115620576|XP_030369737.1|SLEB
OG0006339	LOC117186475|XP_033243236.1|DMIR	LOC115627110|XP_030378533.1|SLEB
OG0006340	LOC108164509|XP_017155781.1|DMIR	LOC115627079|XP_030378487.1|SLEB
OG0006341	LOC108164542|XP_017155839.1|DMIR	LOC115627814|XP_030379505.1|SLEB
OG0006342	LOC108164837|XP_017156250.1|DMIR	LOC115628030|XP_030379831.1|SLEB
OG0006343	LOC108164682|XP_017156033.1|DMIR	LOC115627964|XP_030379718.1|SLEB
OG0006344	LOC108164982|XP_017156497.1|DMIR	LOC115627262|XP_030378750.1|SLEB
OG0006345	LOC108155071|XP_033245620.1|DMIR	LOC115621627|XP_030371184.1|SLEB
OG0006346	LOC108155274|XP_017141470.1|DMIR	LOC115620687|XP_030369915.1|SLEB
OG0006347	LOC108156285|XP_017143149.2|DMIR	LOC115625085|XP_030375836.1|SLEB
OG0006348	LOC108162557|XP_017152845.1|DMIR	LOC115633216|XP_030386461.1|SLEB
OG0006349	LOC108152504|XP_017137380.1|DMIR	LOC115628662|XP_030380690.1|SLEB
OG0006350	LOC108156107|XP_017142891.1|DMIR	LOC115620208|XP_030369204.1|SLEB
OG0006351	LOC108159282|XP_017147944.1|DMIR	LOC115629584|XP_030381937.1|SLEB
OG0006352	LOC108160503|XP_017150032.1|DMIR	LOC115633294|XP_030386566.1|SLEB
OG0006353	LOC108156016|XP_017142730.1|DMIR	LOC115621454|XP_030370969.1|SLEB
OG0006354	LOC108156695|XP_017143827.2|DMIR	LOC115620895|XP_030370239.1|SLEB
OG0006355	LOC108154418|XP_017140180.1|DMIR	LOC115629113|XP_030381302.1|SLEB
OG0006356	LOC108159725|XP_033243545.1|DMIR	LOC115626815|XP_030378151.1|SLEB
OG0006357	LOC108152947|XP_033248247.1|DMIR	LOC115627450|XP_030378975.1|SLEB
OG0006358	LOC108151802|XP_017136141.1|DMIR	LOC115628314|XP_030380228.1|SLEB
OG0006359	LOC108155738|XP_017142243.1|DMIR	LOC115620415|XP_030369498.1|SLEB
OG0006360	LOC108165351|XP_017156876.1|DMIR	LOC115629364|XP_030381679.1|SLEB
OG0006361	LOC108156891|XP_033245853.1|DMIR	LOC115623990|XP_030374421.1|SLEB
OG0006362	LOC108162191|XP_017152284.1|DMIR	LOC115628847|XP_030380953.1|SLEB
OG0006363	LOC108161591|XP_017151370.1|DMIR	LOC115633235|XP_030386489.1|SLEB
OG0006364	LOC108163418|XP_017154175.1|DMIR	LOC115631385|XP_030383967.1|SLEB
OG0006365	LOC108164887|XP_017156326.1|DMIR	LOC115627548|XP_030379124.1|SLEB
OG0006366	LOC108150982|XP_033254052.1|DMIR	LOC115627581|XP_030379164.1|SLEB
OG0006367	LOC108157201|XP_017144625.1|DMIR	LOC115627673|XP_030379275.1|SLEB
OG0006368	LOC108157099|XP_017144453.1|DMIR	LOC115621764|XP_030371357.1|SLEB
OG0006369	LOC108155789|XP_017142337.1|DMIR	LOC115621826|XP_030371482.1|SLEB
OG0006370	LOC108164583|XP_017155899.1|DMIR	LOC115629594|XP_030381945.1|SLEB
OG0006371	LOC108155511|XP_017141840.1|DMIR	LOC115621444|XP_030370958.1|SLEB
OG0006372	LOC108154324|XP_017140074.1|DMIR	LOC115621562|XP_030371102.1|SLEB
OG0006373	LOC108164734|XP_017156115.1|DMIR	LOC115628716|XP_030380770.1|SLEB
OG0006374	LOC108156916|XP_017144156.1|DMIR	LOC115626847|XP_030378205.1|SLEB
OG0006375	LOC108155930|XP_017142580.1|DMIR	LOC115628834|XP_030380933.1|SLEB
OG0006376	LOC108161170|XP_017150882.1|DMIR	LOC115627709|XP_030379317.1|SLEB
OG0006377	LOC108159964|XP_017149133.1|DMIR	LOC115627512|XP_030379066.1|SLEB
OG0006378	LOC108156178|XP_033245435.1|DMIR	LOC115621167|XP_030370589.1|SLEB
OG0006379	LOC108154684|XP_017140517.1|DMIR	LOC115627003|XP_030378379.1|SLEB
OG0006380	LOC108153614|XP_017139206.1|DMIR	LOC115633261|XP_030386526.1|SLEB
OG0006381	LOC108157231|XP_017144680.1|DMIR	LOC115629640|XP_030382002.1|SLEB
OG0006382	LOC108165042|XP_017156573.1|DMIR	LOC115629257|XP_030381538.1|SLEB
OG0006383	LOC108154567|XP_017140358.1|DMIR	LOC115627492|XP_030379039.1|SLEB
OG0006384	LOC108154595|XP_017140402.1|DMIR	LOC115627517|XP_030379071.1|SLEB
OG0006385	LOC108156113|XP_017142899.1|DMIR	LOC115621894|XP_030371583.1|SLEB
OG0006386	LOC108162156|XP_017152223.1|DMIR	LOC115626146|XP_030377270.1|SLEB
OG0006387	LOC108157259|XP_017144725.1|DMIR	LOC115621234|XP_030370684.1|SLEB
OG0006388	LOC108153990|XP_017139576.1|DMIR	LOC115628932|XP_030381065.1|SLEB
OG0006389	LOC108154008|XP_017139594.1|DMIR	LOC115628907|XP_030381026.1|SLEB
OG0006390	LOC108155563|XP_017141945.2|DMIR	LOC115623852|XP_030374256.1|SLEB
OG0006391	LOC108157698|XP_017145356.1|DMIR	LOC115620849|XP_030370153.1|SLEB
OG0006392	LOC108152383|XP_017137170.1|DMIR	LOC115626683|XP_030377970.1|SLEB
OG0006393	LOC108161892|XP_017151776.1|DMIR	LOC115631146|XP_030383677.1|SLEB
OG0006394	LOC108156509|XP_017143502.1|DMIR	LOC115621960|XP_030371668.1|SLEB
OG0006395	LOC108155288|XP_017141493.1|DMIR	LOC115621115|XP_030370519.1|SLEB
OG0006396	LOC108164629|XP_017155963.1|DMIR	LOC115627363|XP_030378873.1|SLEB
OG0006397	LOC108159038|XP_017147454.1|DMIR	LOC115628813|XP_030380898.1|SLEB
OG0006398	LOC108153605|XP_017139193.1|DMIR	LOC115633211|XP_030386458.1|SLEB
OG0006399	LOC108158663|XP_017146653.1|DMIR	LOC115627495|XP_030379042.1|SLEB
OG0006400	LOC108158654|XP_017146641.1|DMIR	LOC115627494|XP_030379041.1|SLEB
OG0006401	LOC108165293|XP_033243675.1|DMIR	LOC115628163|XP_030380037.1|SLEB
OG0006402	LOC108155034|XP_017141088.1|DMIR	LOC115624087|XP_030374537.1|SLEB
OG0006403	LOC108154392|XP_017140144.1|DMIR	LOC115623864|XP_030374269.1|SLEB
OG0006404	LOC108155819|XP_017142395.1|DMIR	LOC115624101|XP_030374551.1|SLEB
OG0006405	LOC108153576|XP_017139144.2|DMIR	LOC115623795|XP_030374195.1|SLEB
OG0006406	LOC108156503|XP_017143492.2|DMIR	LOC115620629|XP_030369819.1|SLEB
OG0006407	LOC108161123|XP_017150837.1|DMIR	LOC115627252|XP_030378739.1|SLEB
OG0006408	LOC108164528|XP_017155809.1|DMIR	LOC115627087|XP_030378497.1|SLEB
OG0006409	LOC108159202|XP_017147764.1|DMIR	LOC115629733|XP_030382126.1|SLEB
OG0006410	LOC108164875|XP_017156309.1|DMIR	LOC115627153|XP_030378592.1|SLEB
OG0006411	LOC108152131|XP_017136712.1|DMIR	LOC115633269|XP_030386538.1|SLEB
OG0006412	LOC108157544|XP_017145137.1|DMIR	LOC115620231|XP_030369233.1|SLEB
OG0006413	LOC108156731|XP_017143876.2|DMIR	LOC115621803|XP_030371444.1|SLEB
OG0006414	LOC108156217|XP_017143046.1|DMIR	LOC115620816|XP_030370103.1|SLEB
OG0006415	LOC108157118|XP_017144493.1|DMIR	LOC115629551|XP_030381895.1|SLEB
OG0006416	LOC108163060|XP_017153624.1|DMIR	LOC115629660|XP_030382034.1|SLEB
OG0006417	LOC108161839|XP_017151690.1|DMIR	LOC115625781|XP_030376812.1|SLEB
OG0006418	LOC108151681|XP_017135913.1|DMIR	LOC115626714|XP_030378015.1|SLEB
OG0006419	LOC108157478|XP_017145049.1|DMIR	LOC115621385|XP_030370876.1|SLEB
OG0006420	LOC108154667|XP_017140493.1|DMIR	LOC115621797|XP_030371435.1|SLEB
OG0006421	LOC108161583|XP_033250034.1|DMIR	LOC115629030|XP_030381189.1|SLEB
OG0006422	LOC108163313|XP_017154026.1|DMIR	LOC115628987|XP_030381127.1|SLEB
OG0006423	LOC108155730|XP_017142228.1|DMIR	LOC115621863|XP_030371544.1|SLEB
OG0006424	LOC108156978|XP_017144259.1|DMIR	LOC115620671|XP_030369891.1|SLEB
OG0006425	LOC108155729|XP_017142227.1|DMIR	LOC115620905|XP_030370255.1|SLEB
OG0006426	LOC108155728|XP_017142226.1|DMIR	LOC115621280|XP_030370742.1|SLEB
OG0006427	LOC108156696|XP_017143831.1|DMIR	LOC115620655|XP_030369865.1|SLEB
