Orthogroup	DMIR.longest_only	DALB.longest_only
OG0003284	LOC108155647|XP_017142089.1|DMIR	LOC117576765|XP_034117710.1|DALB
OG0003285	LOC108154629|XP_017140440.1|DMIR	LOC117574781|XP_034114626.1|DALB
OG0003287	LOC108152767|XP_017137831.1|DMIR	LOC117572468|XP_034111206.1|DALB
OG0003288	LOC108157264|XP_017144735.1|DMIR	LOC117576881|XP_034117881.1|DALB
OG0003289	LOC108158364|XP_017146107.2|DMIR, LOC117188465|XP_033248269.1|DMIR	LOC117568632|XP_034105314.1|DALB
OG0003290	LOC108156570|XP_017143593.1|DMIR	LOC117573489|XP_034112608.1|DALB
OG0003291	LOC108151714|XP_017135974.1|DMIR	LOC117569467|XP_034106524.1|DALB
OG0003292	LOC108164541|XP_017155835.1|DMIR	LOC117566159|XP_034101548.1|DALB
OG0003293	LOC108154030|XP_017139615.1|DMIR	LOC117568484|XP_034105103.1|DALB
OG0003294	LOC108159606|XP_017148549.1|DMIR, LOC117193887|XP_033254462.1|DMIR	LOC117568141|XP_034104439.1|DALB
OG0003295	LOC108158773|XP_017146896.1|DMIR	LOC117578109|XP_034119179.1|DALB
OG0003296	LOC108156678|XP_017143792.1|DMIR	LOC117573960|XP_034113389.1|DALB
OG0003297	LOC108156631|XP_017143715.1|DMIR	LOC117574190|XP_034113774.1|DALB
OG0003298	LOC108164537|XP_017155826.1|DMIR	LOC117578296|XP_034119629.1|DALB
OG0003299	LOC108156479|XP_017143445.1|DMIR	LOC117574911|XP_034114847.1|DALB
OG0003300	LOC108154887|XP_017140820.2|DMIR	LOC117573925|XP_034113333.1|DALB
OG0003301	LOC108159669|XP_017148638.1|DMIR	LOC117572205|XP_034110762.1|DALB
OG0003302	LOC108163746|XP_017154706.2|DMIR	LOC117572546|XP_034111312.1|DALB
OG0003303	LOC108160504|XP_017150033.1|DMIR, LOC117189952|XP_033250924.1|DMIR	LOC117570731|XP_034108444.1|DALB
OG0003304	LOC108154669|XP_017140496.1|DMIR	LOC117575170|XP_034115168.1|DALB
OG0003305	LOC108165050|XP_017156581.1|DMIR	LOC117578193|XP_034119402.1|DALB
OG0003306	LOC108160364|XP_017149824.1|DMIR, LOC117193333|XP_033253953.1|DMIR, LOC117193335|XP_033253955.1|DMIR	LOC117567373|XP_034103207.1|DALB
OG0003307	LOC108156568|XP_033243021.1|DMIR, LOC117186457|XP_033243207.1|DMIR	LOC117570068|XP_034107402.1|DALB
OG0003308	LOC108162763|XP_017153139.1|DMIR	LOC117566215|XP_034101650.1|DALB
OG0003309	LOC108159622|XP_017148570.1|DMIR	LOC117578231|XP_034119499.1|DALB
OG0003310	LOC108162246|XP_017152418.1|DMIR	LOC117570334|XP_034107779.1|DALB
OG0003311	LOC108155411|XP_017141697.1|DMIR	LOC117573594|XP_034112780.1|DALB
OG0003312	LOC108156367|XP_017143260.1|DMIR	LOC117574761|XP_034114595.1|DALB
OG0003313	LOC108164722|XP_017156104.1|DMIR	LOC117572425|XP_034111129.1|DALB
OG0003314	LOC108160091|XP_017149357.1|DMIR	LOC117569071|XP_034105977.1|DALB
OG0003315	LOC108164090|XP_017155172.1|DMIR	LOC117573000|XP_034111822.1|DALB
OG0003316	LOC108154382|XP_017140135.1|DMIR	LOC117575603|XP_034115766.1|DALB
OG0003317	LOC108155377|XP_017141638.1|DMIR	LOC117575270|XP_034115295.1|DALB
OG0003318	LOC108155526|XP_017141875.2|DMIR	LOC117576616|XP_034117420.1|DALB
OG0003319	LOC108155960|XP_017142614.1|DMIR	LOC117576844|XP_034117822.1|DALB
OG0003320	LOC108154621|XP_033245178.1|DMIR	LOC117573890|XP_034113279.1|DALB
OG0003321	LOC108154619|XP_017140428.1|DMIR	LOC117573763|XP_034113046.1|DALB
OG0003322	LOC108154623|XP_017140434.1|DMIR	LOC117573765|XP_034113048.1|DALB
OG0003323	LOC108165150|XP_017156706.1|DMIR	LOC117565583|XP_034100674.1|DALB
OG0003324	LOC108152108|XP_017136652.1|DMIR	LOC117577094|XP_034118085.1|DALB
OG0003325	LOC108156899|XP_033245061.1|DMIR	LOC117574955|XP_034114903.1|DALB
OG0003326	LOC117186053|XP_033242024.1|DMIR, LOC108164476|XP_017155723.1|DMIR	LOC117577668|XP_034118447.1|DALB
OG0003327	LOC117189231|XP_033250253.1|DMIR, LOC108164473|XP_033250186.1|DMIR	LOC117573187|XP_034112063.1|DALB
OG0003328	LOC108159740|XP_017148769.1|DMIR	LOC117566333|XP_034101703.1|DALB
OG0003330	LOC108151241|XP_017135231.1|DMIR	LOC117571492|XP_034109551.1|DALB
OG0003331	LOC108165203|XP_033244089.1|DMIR	LOC117577539|XP_034118258.1|DALB
OG0003332	LOC108162977|XP_017153471.1|DMIR	LOC117563442|XP_034097674.1|DALB
OG0003333	LOC108156028|XP_017142769.1|DMIR	LOC117574712|XP_034114522.1|DALB
OG0003334	LOC108157222|XP_017144668.1|DMIR	LOC117573522|XP_034112648.1|DALB
OG0003335	LOC108157255|XP_017144722.1|DMIR	LOC117575718|XP_034115947.1|DALB
OG0003336	LOC108156243|XP_017143081.1|DMIR	LOC117575535|XP_034115675.1|DALB
OG0003337	LOC108156670|XP_017143782.1|DMIR	LOC117576478|XP_034117139.1|DALB
OG0003338	LOC108157741|XP_017145408.1|DMIR	LOC117575839|XP_034116137.1|DALB
OG0003339	LOC108157189|XP_017144607.1|DMIR	LOC117575141|XP_034115138.1|DALB
OG0003340	LOC108157190|XP_033245313.1|DMIR	LOC117576149|XP_034116608.1|DALB
OG0003341	LOC108164846|XP_017156264.1|DMIR	LOC117574598|XP_034114380.1|DALB
OG0003342	LOC108159514|XP_017148366.1|DMIR	LOC117577258|XP_034118156.1|DALB
OG0003343	LOC108160402|XP_033243742.1|DMIR	LOC117578209|XP_034119437.1|DALB
OG0003344	LOC108162732|XP_017153093.2|DMIR	LOC117563909|XP_034098362.1|DALB
OG0003345	LOC108164515|XP_017155796.1|DMIR	LOC117568971|XP_034105824.1|DALB
OG0003346	LOC108154989|XP_017141021.1|DMIR	LOC117574717|XP_034114531.1|DALB
OG0003347	LOC108155581|XP_017141974.1|DMIR	LOC117576276|XP_034116812.1|DALB
OG0003348	LOC108154987|XP_017141017.1|DMIR	LOC117574025|XP_034113507.1|DALB
OG0003349	LOC108158506|XP_017146356.1|DMIR	LOC117573344|XP_034112361.1|DALB
OG0003350	LOC108156288|XP_017143156.1|DMIR	LOC117574979|XP_034114936.1|DALB
OG0003351	LOC108165474|XP_017157014.1|DMIR	LOC117568952|XP_034105785.1|DALB
OG0003352	LOC108155852|XP_017142453.1|DMIR	LOC117574617|XP_034114396.1|DALB
OG0003353	LOC108156145|XP_033244555.1|DMIR	LOC117576501|XP_034117172.1|DALB
OG0003354	LOC108155506|XP_017141835.1|DMIR	LOC117576754|XP_034117679.1|DALB
OG0003355	LOC108158553|XP_017146469.1|DMIR	LOC117572272|XP_034110870.1|DALB
OG0003356	LOC108163128|XP_017153732.1|DMIR	LOC117563431|XP_034097656.1|DALB, LOC117577643|XP_034118408.1|DALB, LOC117577275|XP_034118150.1|DALB
OG0003357	LOC108159197|XP_017147752.1|DMIR	LOC117577704|XP_034118498.1|DALB
OG0003358	LOC108163138|XP_017153740.1|DMIR	LOC117563935|XP_034098398.1|DALB
OG0003359	LOC108152392|XP_017137178.1|DMIR	LOC117571903|XP_034110270.1|DALB
OG0003360	LOC108154658|XP_017140487.1|DMIR	LOC117575378|XP_034115446.1|DALB
OG0003361	LOC117188140|XP_033247418.1|DMIR, LOC108158659|XP_017146645.2|DMIR	LOC117568955|XP_034105804.1|DALB
OG0003362	LOC108155342|XP_017141586.1|DMIR	LOC117576376|XP_034116965.1|DALB
OG0003363	LOC108156336|XP_017143222.1|DMIR	LOC117574086|XP_034113612.1|DALB
OG0003364	LOC108157330|XP_017144835.1|DMIR	LOC117574670|XP_034114465.1|DALB
OG0003365	LOC108157079|XP_017144404.1|DMIR	LOC117576048|XP_034116468.1|DALB
OG0003366	LOC108151638|XP_033243144.1|DMIR	LOC117572622|XP_034111469.1|DALB
OG0003367	LOC108151964|XP_017136395.1|DMIR	LOC117572487|XP_034111228.1|DALB
OG0003368	LOC108151959|XP_017136387.1|DMIR	LOC117572483|XP_034111223.1|DALB
OG0003369	LOC108155740|XP_017142246.1|DMIR	LOC117576255|XP_034116781.1|DALB
OG0003370	LOC108156553|XP_017143562.1|DMIR	LOC117574576|XP_034114344.1|DALB
OG0003371	LOC108153110|XP_017138388.1|DMIR	LOC117576366|XP_034116949.1|DALB
OG0003372	LOC117193909|XP_033254474.1|DMIR, LOC108158524|XP_017146393.1|DMIR	LOC117569098|XP_034106006.1|DALB
OG0003373	LOC108156856|XP_017144070.1|DMIR	LOC117574791|XP_034114638.1|DALB
OG0003374	LOC108152347|XP_017137100.1|DMIR	LOC117568514|XP_034105110.1|DALB
OG0003375	LOC108156302|XP_017143175.1|DMIR	LOC117574744|XP_034114572.1|DALB
OG0003376	LOC108155747|XP_017142265.1|DMIR	LOC117575576|XP_034115731.1|DALB
OG0003377	LOC108156564|XP_017143581.2|DMIR	LOC117574673|XP_034114471.1|DALB
OG0003378	LOC108157048|XP_017144354.1|DMIR	LOC117575959|XP_034116329.1|DALB
OG0003379	LOC108155401|XP_017141687.1|DMIR	LOC117576932|XP_034117966.1|DALB
OG0003380	LOC108155202|XP_017141365.1|DMIR	LOC117574488|XP_034114217.1|DALB
OG0003381	LOC108156742|XP_017143892.1|DMIR	LOC117573375|XP_034112403.1|DALB
OG0003382	LOC108156648|XP_017143739.1|DMIR	LOC117575984|XP_034116371.1|DALB
OG0003383	LOC108155293|XP_017141497.1|DMIR	LOC117575025|XP_034114994.1|DALB
OG0003384	LOC108163798|XP_017154777.1|DMIR	LOC117564124|XP_034098673.1|DALB
OG0003385	LOC108156203|XP_017143025.1|DMIR	LOC117574163|XP_034113741.1|DALB
OG0003386	LOC108155170|XP_017141326.1|DMIR	LOC117573724|XP_034112985.1|DALB
OG0003387	LOC108155278|XP_017141474.1|DMIR	LOC117573412|XP_034112506.1|DALB
OG0003388	LOC108153304|XP_017138697.1|DMIR	LOC117574183|XP_034113770.1|DALB
OG0003389	LOC108160789|XP_017150485.1|DMIR	LOC117571725|XP_034109923.1|DALB
OG0003390	LOC108157472|XP_017145040.1|DMIR	LOC117575822|XP_034116117.1|DALB
OG0003391	LOC108155173|XP_017141331.1|DMIR	LOC117576025|XP_034116425.1|DALB
OG0003392	LOC108156441|XP_017143389.1|DMIR	LOC117575873|XP_034116194.1|DALB
OG0003393	LOC108156393|XP_017143300.1|DMIR	LOC117573811|XP_034113114.1|DALB
OG0003394	LOC108154285|XP_017140024.1|DMIR	LOC117574906|XP_034114840.1|DALB
OG0003395	LOC108157369|XP_017144883.1|DMIR	LOC117574964|XP_034114918.1|DALB
OG0003396	LOC108155943|XP_017142595.1|DMIR	LOC117573404|XP_034112497.1|DALB
OG0003397	LOC108154185|XP_017139849.2|DMIR	LOC117573569|XP_034112747.1|DALB
OG0003398	LOC108155804|XP_017142374.1|DMIR	LOC117573520|XP_034112644.1|DALB
OG0003399	LOC108156283|XP_017143147.1|DMIR	LOC117573933|XP_034113349.1|DALB
OG0003400	LOC108156266|XP_017143120.1|DMIR	LOC117573659|XP_034112875.1|DALB
OG0003401	LOC108154760|XP_017140624.1|DMIR	LOC117574355|XP_034114075.1|DALB
OG0003402	LOC108153955|XP_033244120.1|DMIR	LOC117574395|XP_034114125.1|DALB
OG0003403	LOC108160076|XP_017149324.2|DMIR	LOC117567781|XP_034103879.1|DALB
OG0003404	LOC108154406|XP_017140166.1|DMIR	LOC117574017|XP_034113496.1|DALB
OG0003405	LOC108160245|XP_017149594.1|DMIR	LOC117571887|XP_034110241.1|DALB
OG0003406	LOC108155094|XP_017141208.1|DMIR	LOC117574031|XP_034113516.1|DALB
OG0003407	LOC108155095|XP_017141209.1|DMIR	LOC117574032|XP_034113517.1|DALB
OG0003408	LOC108155376|XP_017141637.2|DMIR	LOC117575267|XP_034115293.1|DALB
OG0003409	LOC108156090|XP_033244481.1|DMIR	LOC117575688|XP_034115889.1|DALB
OG0003410	LOC108156608|XP_017143641.1|DMIR	LOC117574747|XP_034114575.1|DALB
OG0003411	LOC108156136|XP_017142937.1|DMIR	LOC117575964|XP_034116333.1|DALB
OG0003412	LOC108156464|XP_017143416.1|DMIR	LOC117573813|XP_034113122.1|DALB
OG0003413	LOC108156806|XP_033245641.1|DMIR	LOC117576438|XP_034117086.1|DALB
OG0003414	LOC108151132|XP_017135045.1|DMIR	LOC117567476|XP_034103396.1|DALB
OG0003415	LOC108164902|XP_017156359.1|DMIR	LOC117577576|XP_034118305.1|DALB
OG0003416	LOC108155682|XP_017142140.1|DMIR	LOC117574079|XP_034113604.1|DALB
OG0003417	LOC108154668|XP_017140495.1|DMIR	LOC117575168|XP_034115165.1|DALB
OG0003418	LOC108154863|XP_017140778.1|DMIR	LOC117576565|XP_034117296.1|DALB
OG0003419	LOC108156356|XP_017143247.1|DMIR	LOC117573748|XP_034113019.1|DALB
OG0003420	LOC108156355|XP_017143245.1|DMIR	LOC117573747|XP_034113018.1|DALB
OG0003421	LOC108154727|XP_017140579.1|DMIR	LOC117574494|XP_034114222.1|DALB
OG0003422	LOC108154737|XP_017140594.1|DMIR	LOC117575850|XP_034116159.1|DALB
OG0003423	LOC117192739|XP_033253378.1|DMIR, LOC108159704|XP_017148708.1|DMIR	LOC117567552|XP_034103501.1|DALB
OG0003424	LOC108156251|XP_017143090.1|DMIR	LOC117575509|XP_034115647.1|DALB, LOC117575501|XP_034115635.1|DALB
OG0003425	LOC108155549|XP_017141917.1|DMIR	LOC117574887|XP_034114810.1|DALB
OG0003426	LOC108156359|XP_017143250.2|DMIR	LOC117576319|XP_034116869.1|DALB
OG0003427	LOC108155712|XP_017142197.1|DMIR	LOC117575681|XP_034115860.1|DALB
OG0003428	LOC108153660|XP_017139258.1|DMIR	LOC117568475|XP_034105052.1|DALB
OG0003429	LOC108158685|XP_017146707.1|DMIR, LOC117193110|XP_033253724.1|DMIR	LOC117572743|XP_034111711.1|DALB
OG0003430	LOC108164453|XP_017155661.1|DMIR	LOC117573110|XP_034111923.1|DALB
OG0003431	LOC108156146|XP_017142956.1|DMIR	LOC117573656|XP_034112869.1|DALB
OG0003432	LOC108154704|XP_017140544.1|DMIR	LOC117574187|XP_034113771.1|DALB
OG0003433	LOC108156562|XP_017143574.1|DMIR	LOC117574062|XP_034113570.1|DALB
OG0003434	LOC108155947|XP_017142604.1|DMIR	LOC117564247|XP_034098842.1|DALB
OG0003435	LOC108156046|XP_017142808.1|DMIR	LOC117573285|XP_034112280.1|DALB
OG0003436	LOC108155481|XP_017141793.1|DMIR	LOC117576543|XP_034117272.1|DALB
OG0003437	LOC108155478|XP_017141790.1|DMIR	LOC117576541|XP_034117270.1|DALB
OG0003438	LOC108156669|XP_017143781.1|DMIR	LOC117573602|XP_034112788.1|DALB
OG0003439	LOC108155920|XP_017142560.1|DMIR	LOC117576976|XP_034118046.1|DALB
OG0003440	LOC108155027|XP_033244447.1|DMIR	LOC117575473|XP_034115584.1|DALB
OG0003441	LOC108162443|XP_017152674.1|DMIR	LOC117564309|XP_034098897.1|DALB
OG0003442	LOC108155290|XP_017141495.1|DMIR	LOC117576604|XP_034117394.1|DALB
OG0003443	LOC108153185|XP_017138486.1|DMIR	LOC117572356|XP_034111010.1|DALB
OG0003444	LOC108152106|XP_017136647.1|DMIR	LOC117567384|XP_034103224.1|DALB
OG0003445	LOC108164979|XP_017156489.1|DMIR	LOC117577807|XP_034118628.1|DALB
OG0003446	LOC117186181|XP_033242332.1|DMIR	LOC117573317|XP_034112319.1|DALB
OG0003447	LOC108164474|XP_033250193.1|DMIR	LOC117573222|XP_034112146.1|DALB, LOC117573234|XP_034112178.1|DALB, LOC117573127|XP_034111942.1|DALB
OG0003448	LOC108155813|XP_017142383.1|DMIR	LOC117576821|XP_034117784.1|DALB
OG0003449	LOC108155252|XP_017141436.1|DMIR	LOC117576646|XP_034117470.1|DALB
OG0003450	LOC117187327|XP_033245625.1|DMIR, LOC108155123|XP_033245628.1|DMIR	LOC117576585|XP_034117362.1|DALB
OG0003451	LOC108155033|XP_017141087.1|DMIR	LOC117574077|XP_034113602.1|DALB
OG0003452	LOC108155781|XP_017142330.1|DMIR	LOC117574075|XP_034113600.1|DALB
OG0003453	LOC108150962|XP_017134785.1|DMIR	LOC117571503|XP_034109562.1|DALB
OG0003454	LOC108162861|XP_017153299.1|DMIR	LOC117565209|XP_034100107.1|DALB, LOC117564105|XP_034098642.1|DALB
OG0003455	LOC108156732|XP_017143880.2|DMIR, LOC117186981|XP_033244337.1|DMIR	LOC117574961|XP_034114914.1|DALB
OG0003456	LOC108160288|XP_033253854.1|DMIR, LOC117188270|XP_033247715.1|DMIR	LOC117566869|XP_034102358.1|DALB
OG0003458	LOC108157215|XP_017144654.1|DMIR	LOC117575425|XP_034115516.1|DALB
OG0003459	LOC108155823|XP_017142401.1|DMIR	LOC117574797|XP_034114648.1|DALB
OG0003460	LOC108156182|XP_017143002.1|DMIR	LOC117573418|XP_034112515.1|DALB
OG0003461	LOC108155477|XP_017141787.1|DMIR	LOC117576540|XP_034117267.1|DALB
OG0003462	LOC108150911|XP_017134725.1|DMIR	LOC117569089|XP_034105997.1|DALB
OG0003463	LOC108156904|XP_017144138.1|DMIR	LOC117576913|XP_034117943.1|DALB
OG0003464	LOC108156335|XP_033245518.1|DMIR	LOC117574489|XP_034114218.1|DALB
OG0003465	LOC108155254|XP_017141438.1|DMIR	LOC117576647|XP_034117471.1|DALB
OG0003466	LOC108154771|XP_017140644.1|DMIR	LOC117573904|XP_034113302.1|DALB
OG0003467	LOC108155043|XP_017141105.1|DMIR	LOC117574336|XP_034114048.1|DALB
OG0003468	LOC108155346|XP_017141593.1|DMIR	LOC117575794|XP_034116061.1|DALB
OG0003469	LOC108155396|XP_017141671.1|DMIR	LOC117575140|XP_034115137.1|DALB
OG0003470	LOC108154425|XP_017140183.2|DMIR	LOC117574201|XP_034113796.1|DALB
OG0003471	LOC108161733|XP_017151546.1|DMIR	LOC117563241|XP_034097339.1|DALB
OG0003472	LOC108162589|XP_017152894.1|DMIR	LOC117566245|XP_034101687.1|DALB
OG0003474	LOC108157166|XP_017144566.1|DMIR	LOC117575847|XP_034116148.1|DALB
OG0003476	LOC108164498|XP_033250285.1|DMIR	LOC117573108|XP_034111921.1|DALB
OG0003477	LOC108156323|XP_017143205.1|DMIR	LOC117575201|XP_034115209.1|DALB
OG0003478	LOC108157462|XP_017145025.1|DMIR	LOC117576353|XP_034116932.1|DALB
OG0003479	LOC117187258|XP_033245460.1|DMIR, LOC108155785|XP_017142334.1|DMIR	LOC117576950|XP_034117999.1|DALB
OG0003480	LOC108153933|XP_017139519.1|DMIR	LOC117575207|XP_034115222.1|DALB
OG0003481	LOC108154646|XP_017140465.1|DMIR	LOC117573450|XP_034112563.1|DALB
OG0003482	LOC108157723|XP_017145381.1|DMIR	LOC117576062|XP_034116487.1|DALB
OG0003483	LOC108154648|XP_017140468.1|DMIR	LOC117573442|XP_034112553.1|DALB
OG0003484	LOC108156989|XP_017144270.1|DMIR	LOC117576868|XP_034117861.1|DALB
OG0003486	LOC108153968|XP_017139554.1|DMIR	LOC117573361|XP_034112380.1|DALB
OG0003487	LOC108154735|XP_017140591.1|DMIR	LOC117576479|XP_034117141.1|DALB
OG0003488	LOC108156544|XP_017143549.1|DMIR	LOC117573996|XP_034113436.1|DALB
OG0003489	LOC108155771|XP_017142312.1|DMIR	LOC117573685|XP_034112921.1|DALB
OG0003490	LOC108156647|XP_017143738.1|DMIR	LOC117575115|XP_034115105.1|DALB
OG0003491	LOC108156534|XP_017143531.2|DMIR	LOC117574452|XP_034114180.1|DALB
OG0003492	LOC108157701|XP_017145360.1|DMIR	LOC117574787|XP_034114634.1|DALB
OG0003493	LOC108156223|XP_017143049.2|DMIR	LOC117573705|XP_034112964.1|DALB
OG0003494	LOC108156264|XP_017143116.1|DMIR	LOC117576077|XP_034116512.1|DALB
OG0003495	LOC108163137|XP_017153739.1|DMIR	LOC117563934|XP_034098397.1|DALB
OG0003496	LOC108156926|XP_017144169.1|DMIR	LOC117576433|XP_034117074.1|DALB
OG0003498	LOC117185878|XP_033245115.1|DMIR	LOC117573083|XP_034111866.1|DALB
OG0003499	LOC108155782|XP_033245456.1|DMIR	LOC117574513|XP_034114263.1|DALB
OG0003500	LOC108161446|XP_017151197.1|DMIR	LOC117564168|XP_034098726.1|DALB
OG0003501	LOC108157112|XP_017144476.1|DMIR	LOC117574769|XP_034114605.1|DALB
OG0003502	LOC108157731|XP_017145394.2|DMIR	LOC117576729|XP_034117641.1|DALB
OG0003503	LOC108155157|XP_017141308.1|DMIR	LOC117573385|XP_034112471.1|DALB
OG0003504	LOC108155128|XP_017141261.1|DMIR	LOC117575477|XP_034115601.1|DALB
OG0003505	LOC108155371|XP_017141633.2|DMIR	LOC117576625|XP_034117440.1|DALB
OG0003506	LOC108155724|XP_017142219.1|DMIR	LOC117576660|XP_034117506.1|DALB
OG0003507	LOC108155942|XP_017142590.1|DMIR	LOC117573886|XP_034113263.1|DALB
OG0003508	LOC108151029|XP_017134877.1|DMIR	LOC117571712|XP_034109902.1|DALB
OG0003509	LOC108155402|XP_017141688.1|DMIR	LOC117574801|XP_034114657.1|DALB
OG0003510	LOC108155969|XP_017142635.2|DMIR, LOC117186890|XP_033244064.1|DMIR	LOC117575561|XP_034115713.1|DALB
OG0003511	LOC108155689|XP_017142150.1|DMIR	LOC117575560|XP_034115712.1|DALB
OG0003512	LOC108156512|XP_017143504.1|DMIR	LOC117576056|XP_034116479.1|DALB
OG0003513	LOC108156636|XP_017143722.1|DMIR	LOC117573417|XP_034112514.1|DALB
OG0003514	LOC108157660|XP_017145306.1|DMIR	LOC117574522|XP_034114275.1|DALB
OG0003515	LOC117188046|XP_033247143.1|DMIR, LOC108158550|XP_017146453.2|DMIR	LOC117569877|XP_034107107.1|DALB
OG0003516	LOC108156023|XP_017142756.1|DMIR	LOC117574630|XP_034114410.1|DALB
OG0003517	LOC108156466|XP_017143418.1|DMIR	LOC117574784|XP_034114630.1|DALB
OG0003518	LOC108157408|XP_017144945.1|DMIR	LOC117574377|XP_034114102.1|DALB
OG0003519	LOC108153181|XP_017138476.2|DMIR	LOC117571759|XP_034110002.1|DALB
OG0003520	LOC108152420|XP_017137223.1|DMIR	LOC117571755|XP_034109996.1|DALB
OG0003521	LOC108151847|XP_017136220.1|DMIR	LOC117567681|XP_034103693.1|DALB
OG0003522	LOC108158458|XP_017146236.1|DMIR	LOC117568516|XP_034105108.1|DALB
OG0003523	LOC108163135|XP_017153738.1|DMIR	LOC117563932|XP_034098395.1|DALB
OG0003524	LOC108162326|XP_017152503.1|DMIR	LOC117572089|XP_034110580.1|DALB
OG0003525	LOC108158767|XP_017146878.2|DMIR, LOC117185728|XP_033247651.1|DMIR	LOC117566858|XP_034102342.1|DALB
OG0003526	LOC117192529|XP_033253115.1|DMIR, LOC108158942|XP_017147251.1|DMIR, LOC117192528|XP_033253114.1|DMIR, LOC117193165|XP_033253785.1|DMIR	LOC117575384|XP_034115449.1|DALB
OG0003527	LOC108158110|XP_017145775.1|DMIR, LOC117193916|XP_033254476.1|DMIR	LOC117566875|XP_034102372.1|DALB
OG0003529	LOC108161324|XP_017151044.1|DMIR	LOC117565243|XP_034100146.1|DALB
OG0003530	LOC108152456|XP_017137309.1|DMIR	LOC117568895|XP_034105687.1|DALB
OG0003531	LOC108155979|XP_017142656.1|DMIR	LOC117567539|XP_034103476.1|DALB
OG0003532	LOC108151984|XP_017136438.1|DMIR	LOC117568282|XP_034104687.1|DALB
OG0003533	LOC108152858|XP_017137968.1|DMIR	LOC117569206|XP_034106168.1|DALB
OG0003534	LOC108152245|XP_017136939.1|DMIR	LOC117569213|XP_034106179.1|DALB
OG0003535	LOC108151559|XP_017135718.1|DMIR	LOC117567340|XP_034103155.1|DALB
OG0003536	LOC117190078|XP_033251052.1|DMIR, LOC108159499|XP_017148333.1|DMIR	LOC117566903|XP_034102413.1|DALB
OG0003537	LOC117187929|XP_033246795.1|DMIR, LOC108160235|XP_017149581.2|DMIR	LOC117570518|XP_034108110.1|DALB
OG0003538	LOC108158145|XP_017145854.1|DMIR	LOC117567451|XP_034103355.1|DALB
OG0003539	LOC117190704|XP_033251656.1|DMIR, LOC108158736|XP_017146828.1|DMIR	LOC117571851|XP_034110136.1|DALB
OG0003540	LOC117186792|XP_033243950.1|DMIR, LOC117186791|XP_033243948.1|DMIR, LOC108165589|XP_017157152.2|DMIR	LOC117569954|XP_034107215.1|DALB
OG0003541	LOC108154913|XP_017140856.1|DMIR	LOC117576515|XP_034117215.1|DALB
OG0003542	LOC117190747|XP_033251697.1|DMIR, LOC108159464|XP_017148267.1|DMIR	LOC117570835|XP_034108599.1|DALB
OG0003543	LOC108152226|XP_017136898.1|DMIR	LOC117574609|XP_034114426.1|DALB
OG0003544	LOC108152413|XP_017137215.1|DMIR	LOC117572761|XP_034111737.1|DALB
OG0003545	LOC108152732|XP_033244009.1|DMIR	LOC117572160|XP_034110700.1|DALB
OG0003546	LOC108152409|XP_017137208.1|DMIR	LOC117569489|XP_034106561.1|DALB
OG0003547	LOC108158714|XP_033247737.1|DMIR	LOC117568554|XP_034105165.1|DALB
OG0003548	LOC117185697|XP_033251164.1|DMIR, LOC108158823|XP_017147007.1|DMIR	LOC117567938|XP_034104119.1|DALB
OG0003549	LOC117187880|XP_033246670.1|DMIR, LOC108158826|XP_017147012.2|DMIR	LOC117568909|XP_034105705.1|DALB
OG0003550	LOC108160414|XP_017149898.1|DMIR, LOC117192387|XP_033252950.1|DMIR	LOC117567151|XP_034102856.1|DALB
OG0003551	LOC108159575|XP_017148508.1|DMIR, LOC117193557|XP_033254194.1|DMIR	LOC117567008|XP_034102584.1|DALB
OG0003552	LOC108158174|XP_017145880.1|DMIR, LOC117192295|XP_033252842.1|DMIR	LOC117572437|XP_034111157.1|DALB
OG0003553	LOC108160752|XP_017150438.1|DMIR, LOC117192689|XP_033253314.1|DMIR	LOC117569916|XP_034107151.1|DALB
OG0003554	LOC108151349|XP_017135394.1|DMIR	LOC117572584|XP_034111359.1|DALB
OG0003555	LOC108150955|XP_017134778.1|DMIR	LOC117567717|XP_034103767.1|DALB
OG0003556	LOC108152966|XP_033242139.1|DMIR	LOC117567866|XP_034104020.1|DALB
OG0003557	LOC108151947|XP_017136371.1|DMIR	LOC117569700|XP_034106853.1|DALB
OG0003558	LOC108152614|XP_017137569.1|DMIR	LOC117568603|XP_034105245.1|DALB
OG0003559	LOC108152845|XP_033243725.1|DMIR	LOC117568821|XP_034105583.1|DALB
OG0003560	LOC117186300|XP_033242777.1|DMIR, LOC108152414|XP_033242778.1|DMIR	LOC117572762|XP_034111738.1|DALB
OG0003561	LOC108158840|XP_033250625.1|DMIR, LOC117188406|XP_033248131.1|DMIR	LOC117569677|XP_034106815.1|DALB
OG0003562	LOC117193558|XP_033254195.1|DMIR, LOC108160204|XP_017149528.1|DMIR	LOC117566810|XP_034102249.1|DALB
OG0003563	LOC108156626|XP_017143673.1|DMIR	LOC117575295|XP_034115335.1|DALB
OG0003564	LOC108152211|XP_017136858.1|DMIR	LOC117567287|XP_034103048.1|DALB
OG0003565	LOC108152636|XP_017137607.1|DMIR, LOC108151489|XP_017135618.1|DMIR	LOC117572368|XP_034111026.1|DALB
OG0003566	LOC108154238|XP_017139954.1|DMIR	LOC117573832|XP_034113155.1|DALB
