Orthogroup	DMIR.longest_only	DEUG.longest_only
OG0003606	LOC108159821|XP_017148881.1|DMIR, LOC117193014|XP_033253624.1|DMIR	LOC108112576|XP_017078086.1|DEUG
OG0003607	LOC108159493|XP_017148324.1|DMIR	LOC108113238|XP_017079271.1|DEUG
OG0003608	LOC108152001|XP_017136460.1|DMIR	LOC108114588|XP_017081133.1|DEUG
OG0003609	LOC117192328|XP_033252868.1|DMIR, LOC108159088|XP_017147533.1|DMIR	LOC108104578|XP_017066223.1|DEUG
OG0003610	LOC108152666|XP_017137650.1|DMIR, LOC117186758|XP_033243855.1|DMIR	LOC108108602|XP_017072188.1|DEUG
OG0003611	LOC108152029|XP_017136500.1|DMIR	LOC108108273|XP_017071736.1|DEUG
OG0003612	LOC117191834|XP_033252494.1|DMIR, LOC108160712|XP_017150374.1|DMIR	LOC108108940|XP_017072683.1|DEUG
OG0003613	LOC108158123|XP_017145794.1|DMIR	LOC108112592|XP_017078129.1|DEUG
OG0003614	LOC108158124|XP_017145795.1|DMIR	LOC108112593|XP_017078130.1|DEUG
OG0003615	LOC108158531|XP_017146416.1|DMIR, LOC117192285|XP_033252830.1|DMIR	LOC108109038|XP_017072825.1|DEUG
OG0003616	LOC117192641|XP_033253255.1|DMIR, LOC108160605|XP_017150202.1|DMIR	LOC108113140|XP_017079137.1|DEUG
OG0003617	LOC117193368|XP_033253981.1|DMIR, LOC108159237|XP_033247005.1|DMIR	LOC108106572|XP_017069231.1|DEUG
OG0003618	LOC108159230|XP_017147823.2|DMIR, LOC117185865|XP_033253978.1|DMIR	LOC108106571|XP_017069228.1|DEUG
OG0003619	LOC108159093|XP_017147548.1|DMIR	LOC108112755|XP_017078497.1|DEUG
OG0003620	LOC108160169|XP_017149479.2|DMIR	LOC108107424|XP_017070443.1|DEUG
OG0003621	LOC108152582|XP_017137516.1|DMIR	LOC108108320|XP_017071837.1|DEUG
OG0003622	LOC108152581|XP_017137511.1|DMIR	LOC108108319|XP_017071833.1|DEUG
OG0003623	LOC117188147|XP_033247433.1|DMIR, LOC108158949|XP_017147265.2|DMIR	LOC108114901|XP_017081563.1|DEUG
OG0003624	LOC117194126|XP_033254664.1|DMIR, LOC108158680|XP_017146699.1|DMIR	LOC108109138|XP_017073024.1|DEUG
OG0003625	LOC117193039|XP_033253666.1|DMIR, LOC108158118|XP_017145784.1|DMIR	LOC108113031|XP_017078951.1|DEUG
OG0003626	LOC108160296|XP_017149695.1|DMIR	LOC108112696|XP_017078396.1|DEUG
OG0003627	LOC117190538|XP_033251486.1|DMIR, LOC108159901|XP_017149013.1|DMIR	LOC108112024|XP_017077257.1|DEUG
OG0003628	LOC117193150|XP_033253771.1|DMIR, LOC108158729|XP_017146820.1|DMIR	LOC108104501|XP_017066106.1|DEUG
OG0003629	LOC117188327|XP_033247878.1|DMIR, LOC108158468|XP_033250666.1|DMIR	LOC108112291|XP_017077604.1|DEUG
OG0003630	LOC117188461|XP_033248263.1|DMIR, LOC108160081|XP_033252542.1|DMIR	LOC108107349|XP_017070338.1|DEUG
OG0003631	LOC108151442|XP_017135540.1|DMIR	LOC108108766|XP_017072422.1|DEUG
OG0003632	LOC108151072|XP_017134940.1|DMIR	LOC108107678|XP_017070755.1|DEUG
OG0003633	LOC108159590|XP_017148530.2|DMIR, LOC117188004|XP_033247008.1|DMIR	LOC108112542|XP_017077967.1|DEUG
OG0003634	LOC108165489|XP_017157031.1|DMIR	LOC108109842|XP_017074084.1|DEUG
OG0003635	LOC108151177|XP_033243118.1|DMIR	LOC108108066|XP_017071432.1|DEUG
OG0003636	LOC108159906|XP_017149024.1|DMIR	LOC108104569|XP_017066207.1|DEUG
OG0003637	LOC108158406|XP_017146162.1|DMIR	LOC108112761|XP_017078509.1|DEUG
OG0003638	LOC108152839|XP_017137936.1|DMIR	LOC108107943|XP_017071263.1|DEUG
OG0003639	LOC108162257|XP_017152394.1|DMIR	LOC108111060|XP_017075878.1|DEUG
OG0003640	LOC117192768|XP_033253406.1|DMIR, LOC117193197|XP_033253837.1|DMIR, LOC108158704|XP_017146732.1|DMIR	LOC108112631|XP_017078226.1|DEUG
OG0003641	LOC108159031|XP_017147440.1|DMIR	LOC108108918|XP_017072658.1|DEUG
OG0003642	LOC117189859|XP_033250817.1|DMIR, LOC108158694|XP_017146717.1|DMIR	LOC108109008|XP_017072767.1|DEUG
OG0003643	LOC117190459|XP_033251422.1|DMIR, LOC108159900|XP_017149012.1|DMIR	LOC108107370|XP_017070364.1|DEUG
OG0003644	LOC108158733|XP_033247880.1|DMIR, LOC117190209|XP_033251155.1|DMIR	LOC108104775|XP_017066499.1|DEUG
OG0003645	LOC108152576|XP_017137504.1|DMIR	LOC108107997|XP_017071336.1|DEUG
OG0003646	LOC108151985|XP_017136439.1|DMIR	LOC108109869|XP_017074152.1|DEUG
OG0003647	LOC108152993|XP_017138217.1|DMIR	LOC108117386|XP_017085270.1|DEUG
OG0003648	LOC108161960|XP_017151907.1|DMIR	LOC108102601|XP_017063193.1|DEUG
OG0003649	LOC108154083|XP_017139684.1|DMIR	LOC108113778|XP_017079968.1|DEUG
OG0003650	LOC108165022|XP_017156550.1|DMIR	LOC108110092|XP_017074475.1|DEUG
OG0003651	LOC108156418|XP_017143354.1|DMIR	LOC108111384|XP_017076306.1|DEUG
OG0003652	LOC108151912|XP_017136312.1|DMIR	LOC108107596|XP_017070648.1|DEUG
OG0003653	LOC108153113|XP_017138387.1|DMIR	LOC108107570|XP_017070619.1|DEUG
OG0003654	LOC108152041|XP_017136529.1|DMIR	LOC108114411|XP_017080875.1|DEUG
OG0003655	LOC108163056|XP_017153617.1|DMIR	LOC108106993|XP_017069822.1|DEUG
OG0003656	LOC108151907|XP_017136307.1|DMIR	LOC108108147|XP_017071565.1|DEUG
OG0003657	LOC108153449|XP_017138958.1|DMIR	LOC108114676|XP_017081250.1|DEUG
OG0003658	LOC108156917|XP_017144153.1|DMIR	LOC108110502|XP_017075074.1|DEUG
OG0003659	LOC108153319|XP_017138721.1|DMIR	LOC108108049|XP_017071412.1|DEUG
OG0003660	LOC108151113|XP_017135007.1|DMIR	LOC108104654|XP_017066323.1|DEUG
OG0003661	LOC108151804|XP_017136143.2|DMIR	LOC108107834|XP_017071076.1|DEUG
OG0003662	LOC108151680|XP_017135912.1|DMIR	LOC108114173|XP_017080457.1|DEUG
OG0003663	LOC108151755|XP_033243918.1|DMIR	LOC108107749|XP_017070902.1|DEUG
OG0003664	LOC108152883|XP_017138006.1|DMIR	LOC108107745|XP_017070896.1|DEUG
OG0003665	LOC117191254|XP_033252064.1|DMIR, LOC108160667|XP_017150297.1|DMIR	LOC108106262|XP_017068717.1|DEUG
OG0003666	LOC108160163|XP_033246880.1|DMIR, LOC117190017|XP_033251000.1|DMIR	LOC108106731|XP_017069457.1|DEUG
OG0003667	LOC108151734|XP_033243913.1|DMIR	LOC108107773|XP_017070953.1|DEUG
OG0003668	LOC108159931|XP_017149067.2|DMIR, LOC108157939|XP_033246777.1|DMIR	LOC108113090|XP_017079028.1|DEUG
OG0003669	LOC117192827|XP_033253482.1|DMIR, LOC117193247|XP_033253881.1|DMIR, LOC117194158|XP_033254705.1|DMIR, LOC108159667|XP_017148636.1|DMIR	LOC108113251|XP_017079288.1|DEUG
OG0003670	LOC108159666|XP_017148635.1|DMIR, LOC117193246|XP_033253880.1|DMIR, LOC117194156|XP_033254703.1|DMIR	LOC108113249|XP_017079285.1|DEUG
OG0003671	LOC117185828|XP_033254655.1|DMIR, LOC108160135|XP_017149418.1|DMIR	LOC108109092|XP_017072956.1|DEUG
OG0003672	LOC108156957|XP_017144224.1|DMIR	LOC108113813|XP_017080010.1|DEUG
OG0003673	LOC117192563|XP_033253169.1|DMIR, LOC108160516|XP_017150055.1|DMIR	LOC108113112|XP_017079094.1|DEUG
OG0003674	LOC117185863|XP_033253432.1|DMIR, LOC108160095|XP_033247059.1|DMIR	LOC108113018|XP_017078931.1|DEUG
OG0003675	LOC117188511|XP_033248401.1|DMIR, LOC108158197|XP_017145905.2|DMIR	LOC108109036|XP_017072823.1|DEUG
OG0003676	LOC117191862|XP_033252519.1|DMIR, LOC108158186|XP_017145893.1|DMIR	LOC108109034|XP_017072818.1|DEUG
OG0003677	LOC108155708|XP_017142189.1|DMIR	LOC108117451|XP_017085357.1|DEUG
OG0003678	LOC108152977|XP_017138191.1|DMIR	LOC108108034|XP_017071395.1|DEUG
OG0003679	LOC108153029|XP_017138274.1|DMIR	LOC108108205|XP_017071651.1|DEUG
OG0003680	LOC108159492|XP_017148323.1|DMIR	LOC108113330|XP_017079375.1|DEUG
OG0003681	LOC108158887|XP_017147150.1|DMIR, LOC117188240|XP_033247669.1|DMIR	LOC108112713|XP_017078428.1|DEUG
OG0003682	LOC108154820|XP_017140709.1|DMIR	LOC108111768|XP_017076822.1|DEUG
OG0003683	LOC108158462|XP_033246763.1|DMIR	LOC108112559|XP_017077994.1|DEUG
OG0003684	LOC108151240|XP_017135230.1|DMIR	LOC108117390|XP_017085277.1|DEUG
OG0003685	LOC108152856|XP_033242852.1|DMIR	LOC108108345|XP_017071871.1|DEUG
OG0003686	LOC108160151|XP_017149455.2|DMIR, LOC117185799|XP_033246367.1|DMIR	LOC108104843|XP_017066641.1|DEUG
OG0003687	LOC108159706|XP_017148710.1|DMIR, LOC117192740|XP_033253379.1|DMIR	LOC108112871|XP_017078690.1|DEUG
OG0003688	LOC108159425|XP_017148181.2|DMIR, LOC117187977|XP_033246919.1|DMIR	LOC108113188|XP_017079203.1|DEUG
OG0003689	LOC108152554|XP_017137463.1|DMIR	LOC108116781|XP_017084308.1|DEUG
OG0003690	LOC108152611|XP_017137565.1|DMIR	LOC108108598|XP_017072184.1|DEUG
OG0003691	LOC108153561|XP_017139122.1|DMIR	LOC108118249|XP_017086326.1|DEUG
OG0003692	LOC117193292|XP_033253923.1|DMIR, LOC108158116|XP_017145782.1|DMIR	LOC108113237|XP_017079269.1|DEUG
OG0003693	LOC108151528|XP_017135667.1|DMIR	LOC108104645|XP_017066313.1|DEUG
OG0003694	LOC108153246|XP_017138579.1|DMIR	LOC108113945|XP_017080145.1|DEUG
OG0003695	LOC108151871|XP_017136251.1|DMIR	LOC108108591|XP_017072176.1|DEUG
OG0003696	LOC108160033|XP_017149262.1|DMIR, LOC117190066|XP_033251040.1|DMIR	LOC108106342|XP_017068811.1|DEUG
OG0003697	LOC117185754|XP_033246281.1|DMIR, LOC108158993|XP_017147335.2|DMIR	LOC108104787|XP_017066535.1|DEUG
OG0003698	LOC108151849|XP_017136224.1|DMIR	LOC108114553|XP_017081089.1|DEUG, LOC108114720|XP_017081314.1|DEUG
OG0003699	LOC117185816|XP_033253355.1|DMIR, LOC108160077|XP_033247029.1|DMIR	LOC108107342|XP_017070328.1|DEUG
OG0003700	LOC108159157|XP_017147644.1|DMIR, LOC117192581|XP_033253190.1|DMIR	LOC108107448|XP_017070480.1|DEUG
OG0003701	LOC108162700|XP_017153043.1|DMIR	LOC108106146|XP_017068534.1|DEUG
OG0003702	LOC108153272|XP_017138630.1|DMIR	LOC108105989|XP_017068312.1|DEUG
OG0003703	LOC108152927|XP_017138099.1|DMIR	LOC108107858|XP_017071113.1|DEUG
OG0003704	LOC117186660|XP_033243589.1|DMIR, LOC108151872|XP_017136252.1|DMIR	LOC108108592|XP_017072177.1|DEUG
OG0003705	LOC117191012|XP_033251877.1|DMIR, LOC108159440|XP_017148208.1|DMIR	LOC108109064|XP_017072886.1|DEUG
OG0003706	LOC108153216|XP_033242745.1|DMIR	LOC108108117|XP_017071523.1|DEUG
OG0003707	LOC108152907|XP_033243607.1|DMIR	LOC108102858|XP_017063548.1|DEUG
OG0003708	LOC108151280|XP_017135297.1|DMIR	LOC108114137|XP_017080408.1|DEUG
OG0003709	LOC108160065|XP_017149302.2|DMIR, LOC117188005|XP_033247010.1|DMIR	LOC108112735|XP_017078460.1|DEUG
OG0003710	LOC117193260|XP_033253889.1|DMIR, LOC108160064|XP_017149301.1|DMIR	LOC108113278|XP_017079316.1|DEUG
OG0003711	LOC108151161|XP_017135080.1|DMIR	LOC108108723|XP_017072346.1|DEUG
OG0003712	LOC108160845|XP_017150589.2|DMIR, LOC117188286|XP_033247756.1|DMIR	LOC108106721|XP_017069447.1|DEUG
OG0003713	LOC117191275|XP_033252076.1|DMIR, LOC108159979|XP_017149161.1|DMIR	LOC108109229|XP_017073191.1|DEUG
OG0003714	LOC117193319|XP_033253941.1|DMIR, LOC108160443|XP_017149942.1|DMIR	LOC108109228|XP_017073189.1|DEUG
OG0003715	LOC108151361|XP_017135409.1|DMIR	LOC108109773|XP_017073936.1|DEUG
OG0003716	LOC108151979|XP_017136433.1|DMIR	LOC108114552|XP_017081088.1|DEUG
OG0003717	LOC108153371|XP_017138830.1|DMIR	LOC108114240|XP_017080605.1|DEUG
OG0003718	LOC108153296|XP_017138673.1|DMIR	LOC108109896|XP_017074192.1|DEUG
OG0003719	LOC108153097|XP_017138369.1|DMIR	LOC108106010|XP_017068344.1|DEUG
OG0003720	LOC108153725|XP_017139346.1|DMIR	LOC108117704|XP_017085738.1|DEUG
OG0003721	LOC108160686|XP_017150328.2|DMIR, LOC117188094|XP_033247314.1|DMIR	LOC108113289|XP_017079328.1|DEUG
OG0003722	LOC108152453|XP_033242268.1|DMIR	LOC108104909|XP_017066732.1|DEUG
OG0003723	LOC108151243|XP_017135233.1|DMIR	LOC108117393|XP_017085281.1|DEUG
OG0003724	LOC108150908|XP_017134721.1|DMIR	LOC108108146|XP_017071564.1|DEUG
OG0003725	LOC108151369|XP_017135419.1|DMIR	LOC108107822|XP_017071058.1|DEUG
OG0003726	LOC108151479|XP_017135602.1|DMIR	LOC108108017|XP_017071363.1|DEUG
OG0003727	LOC108151354|XP_033242576.1|DMIR	LOC108114515|XP_017081025.1|DEUG
OG0003728	LOC108156853|XP_017144066.1|DMIR	LOC108116399|XP_017083758.1|DEUG
OG0003729	LOC108151050|XP_017134911.1|DMIR	LOC108113670|XP_017079838.1|DEUG
OG0003730	LOC108151565|XP_033243205.1|DMIR	LOC108107713|XP_017070808.1|DEUG
OG0003731	LOC108151343|XP_017135387.1|DMIR	LOC108108043|XP_017071406.1|DEUG
OG0003732	LOC108152125|XP_017136697.1|DMIR	LOC108114158|XP_017080438.1|DEUG
OG0003733	LOC108152104|XP_017136645.1|DMIR	LOC108102856|XP_017063544.1|DEUG
OG0003734	LOC108152367|XP_033243535.1|DMIR	LOC108104663|XP_017066338.1|DEUG
OG0003735	LOC117189368|XP_033250387.1|DMIR, LOC108160092|XP_017149358.1|DMIR	LOC108107352|XP_017070341.1|DEUG
OG0003736	LOC117190716|XP_033251675.1|DMIR, LOC108158983|XP_017147317.1|DMIR	LOC108113152|XP_017079151.1|DEUG
OG0003737	LOC108159056|XP_017147485.1|DMIR, LOC117193673|XP_033254300.1|DMIR	LOC108113350|XP_017079401.1|DEUG
OG0003738	LOC108160829|XP_017150550.1|DMIR	LOC108113305|XP_017079346.1|DEUG
OG0003739	LOC108158094|XP_017145750.1|DMIR	LOC108112765|XP_017078514.1|DEUG
OG0003740	LOC117188335|XP_033247918.1|DMIR, LOC108158096|XP_017145751.2|DMIR	LOC108113348|XP_017079399.1|DEUG
OG0003741	LOC108153285|XP_017138646.1|DMIR	LOC108102775|XP_017063425.1|DEUG
OG0003742	LOC108152058|XP_017136552.1|DMIR	LOC108108535|XP_017072098.1|DEUG
OG0003743	LOC117191863|XP_033252520.1|DMIR, LOC108158189|XP_017145897.1|DMIR	LOC108109133|XP_017073019.1|DEUG
OG0003744	LOC117188338|XP_033247932.1|DMIR, LOC108158112|XP_017145777.2|DMIR	LOC108112917|XP_017078793.1|DEUG
OG0003745	LOC117185692|XP_033247896.1|DMIR, LOC108158140|XP_017145843.2|DMIR	LOC108106285|XP_017068741.1|DEUG
OG0003746	LOC108158351|XP_017146078.2|DMIR	LOC108109077|XP_017072927.1|DEUG
OG0003747	LOC108153641|XP_017139233.1|DMIR	LOC108107603|XP_017070657.1|DEUG
OG0003748	LOC108165583|XP_017157145.1|DMIR	LOC108107610|XP_017070668.1|DEUG
OG0003749	LOC108152974|XP_017138189.1|DMIR	LOC108107731|XP_017070869.1|DEUG
OG0003750	LOC108152781|XP_017137853.1|DMIR	LOC108107732|XP_017070870.1|DEUG
OG0003751	LOC108152148|XP_017136753.1|DMIR	LOC108107728|XP_017070864.1|DEUG
OG0003752	LOC108152547|XP_017137448.1|DMIR	LOC108114477|XP_017080979.1|DEUG
OG0003753	LOC108151922|XP_033242826.1|DMIR	LOC108114386|XP_017080833.1|DEUG
OG0003754	LOC108151921|XP_017136328.1|DMIR	LOC108114385|XP_017080831.1|DEUG
OG0003755	LOC108151858|XP_017136231.1|DMIR	LOC108114206|XP_017080514.1|DEUG
OG0003756	LOC117190388|XP_033251356.1|DMIR, LOC108160274|XP_017149645.1|DMIR	LOC108110717|XP_017075355.1|DEUG
OG0003757	LOC108160146|XP_017149447.1|DMIR	LOC108107331|XP_017070305.1|DEUG
OG0003758	LOC108159356|XP_017148067.1|DMIR	LOC108111971|XP_017077167.1|DEUG
OG0003759	LOC108152501|XP_033243696.1|DMIR	LOC108109830|XP_017074055.1|DEUG
OG0003760	LOC117192756|XP_033253389.1|DMIR, LOC108159762|XP_017148810.1|DMIR	LOC108112575|XP_017078084.1|DEUG
OG0003761	LOC108151100|XP_017134984.1|DMIR	LOC108109875|XP_017074159.1|DEUG
OG0003762	LOC108151103|XP_017134987.1|DMIR	LOC108109876|XP_017074160.1|DEUG
OG0003763	LOC108153623|XP_033243223.1|DMIR	LOC108108114|XP_017071514.1|DEUG
OG0003764	LOC108151935|XP_017136350.1|DMIR	LOC108107992|XP_017071330.1|DEUG
OG0003765	LOC108163795|XP_017154774.2|DMIR	LOC108105738|XP_017067941.1|DEUG
OG0003766	LOC108161578|XP_017151391.1|DMIR	LOC108110299|XP_017074797.1|DEUG
OG0003767	LOC117188328|XP_033247886.1|DMIR, LOC108158740|XP_017146837.2|DMIR	LOC108113029|XP_017078949.1|DEUG
OG0003768	LOC117193587|XP_033254218.1|DMIR, LOC108160490|XP_033247742.1|DMIR	LOC108106734|XP_017069461.1|DEUG
OG0003769	LOC108159712|XP_017148720.1|DMIR, LOC117192806|XP_033253451.1|DMIR	LOC108106422|XP_017068940.1|DEUG
OG0003770	LOC108164448|XP_017155652.1|DMIR	LOC108102375|XP_017062782.1|DEUG
OG0003771	LOC108151497|XP_033242743.1|DMIR	LOC108109840|XP_017074079.1|DEUG
OG0003772	LOC108152031|XP_017136510.1|DMIR	LOC108108271|XP_017071734.1|DEUG
OG0003773	LOC108158959|XP_017147277.1|DMIR	LOC108104785|XP_017066529.1|DEUG
OG0003774	LOC117192548|XP_033253137.1|DMIR, LOC108160070|XP_017149313.1|DMIR	LOC108104850|XP_017066656.1|DEUG
OG0003775	LOC108153459|XP_017138981.1|DMIR	LOC108105005|XP_017066871.1|DEUG
OG0003776	LOC117190536|XP_033251480.1|DMIR, LOC108160827|XP_017150546.1|DMIR	LOC108113361|XP_017079415.1|DEUG
OG0003777	LOC108160732|XP_017150407.2|DMIR, LOC117188100|XP_033247324.1|DMIR	LOC108109067|XP_017072900.1|DEUG
OG0003778	LOC108160407|XP_017149888.1|DMIR	LOC108106719|XP_017069441.1|DEUG
OG0003779	LOC108159459|XP_033251093.1|DMIR, LOC117185767|XP_017148249.1|DMIR	LOC108109087|XP_017072944.1|DEUG
OG0003780	LOC108159959|XP_017149118.1|DMIR, LOC117189923|XP_033250885.1|DMIR	LOC108112532|XP_017077947.1|DEUG
OG0003781	LOC108164452|XP_017155659.1|DMIR	LOC108102368|XP_017062772.1|DEUG
OG0003782	LOC108150971|XP_017134797.1|DMIR	LOC108102440|XP_017062923.1|DEUG
OG0003783	LOC108155276|XP_017141472.1|DMIR	LOC108115845|XP_017082947.1|DEUG
OG0003784	LOC117188029|XP_033247063.1|DMIR, LOC108159709|XP_017148714.2|DMIR	LOC108104529|XP_017066150.1|DEUG
OG0003785	LOC117190839|XP_033251762.1|DMIR, LOC108160435|XP_017149932.1|DMIR	LOC108104156|XP_017065545.1|DEUG
OG0003786	LOC108159730|XP_017148751.1|DMIR, LOC117185758|XP_033251763.1|DMIR	LOC108113103|XP_017079065.1|DEUG
OG0003787	LOC108159733|XP_017148756.2|DMIR	LOC108113104|XP_017079068.1|DEUG
OG0003788	LOC108159121|XP_017147593.1|DMIR, LOC117191091|XP_033251945.1|DMIR	LOC108107432|XP_017070449.1|DEUG
OG0003789	LOC117189983|XP_033250956.1|DMIR, LOC108159501|XP_033246256.1|DMIR	LOC108112689|XP_017078371.1|DEUG
OG0003790	LOC108151081|XP_017134952.1|DMIR	LOC108102759|XP_017063407.1|DEUG
OG0003791	LOC108156445|XP_017143392.1|DMIR	LOC108109620|XP_017073680.1|DEUG
OG0003792	LOC108159823|XP_017148883.2|DMIR, LOC117187967|XP_033246888.1|DMIR	LOC108112188|XP_017077489.1|DEUG
OG0003793	LOC108158788|XP_033250805.1|DMIR, LOC108158147|XP_017145856.1|DMIR	LOC108107332|XP_017070306.1|DEUG
OG0003794	LOC108159727|XP_017148747.1|DMIR	LOC108113092|XP_017079026.1|DEUG
OG0003795	LOC108152796|XP_017137867.1|DMIR	LOC108105935|XP_017068209.1|DEUG
OG0003796	LOC108156176|XP_017142994.1|DMIR	LOC108111375|XP_017076296.1|DEUG
OG0003797	LOC108161674|XP_017151470.1|DMIR	LOC108105886|XP_017068158.1|DEUG
OG0003798	LOC108160637|XP_017150255.1|DMIR	LOC108104599|XP_017066256.1|DEUG
OG0003799	LOC117190764|XP_033251717.1|DMIR, LOC108158562|XP_017146475.1|DMIR	LOC108113049|XP_017078968.1|DEUG
OG0003800	LOC108162435|XP_017152658.1|DMIR	LOC108105861|XP_017068124.1|DEUG
OG0003801	LOC108161398|XP_017151136.1|DMIR	LOC108114874|XP_017081516.1|DEUG
OG0003802	LOC108162002|XP_017151973.1|DMIR	LOC108114830|XP_017081457.1|DEUG
OG0003803	LOC108156108|XP_017142893.1|DMIR	LOC108111379|XP_017076300.1|DEUG
OG0003804	LOC108162729|XP_033248421.1|DMIR	LOC108105777|XP_017067988.1|DEUG
OG0003805	LOC108161842|XP_017151696.1|DMIR	LOC108104189|XP_017065619.1|DEUG
OG0003806	LOC117188961|XP_033249536.1|DMIR	LOC108113057|XP_017078983.1|DEUG
OG0003807	LOC108163250|XP_017153907.1|DMIR	LOC108113429|XP_017079478.1|DEUG
OG0003808	LOC108152752|XP_017137799.1|DMIR	LOC108108511|XP_017072069.1|DEUG
OG0003809	LOC108161731|XP_017151543.1|DMIR	LOC108106944|XP_017069702.1|DEUG
OG0003810	LOC117185814|XP_033254092.1|DMIR, LOC108159082|XP_017147525.1|DMIR	LOC108107368|XP_017070361.1|DEUG
OG0003811	LOC108159634|XP_017148583.1|DMIR, LOC117189526|XP_033250559.1|DMIR	LOC108109081|XP_017072934.1|DEUG
OG0003812	LOC108161750|XP_033248894.1|DMIR	LOC108104173|XP_017065568.1|DEUG
OG0003813	LOC108162048|XP_017152064.1|DMIR	LOC108110691|XP_017075311.1|DEUG
OG0003814	LOC108161997|XP_017151955.1|DMIR	LOC108104041|XP_017065364.1|DEUG
OG0003815	LOC108155165|XP_017141319.1|DMIR	LOC108117233|XP_017085056.1|DEUG
OG0003816	LOC108162176|XP_017152258.2|DMIR	LOC108106959|XP_017069729.1|DEUG
OG0003817	LOC108163301|XP_017154002.1|DMIR	LOC108108395|XP_017071940.1|DEUG
OG0003818	LOC108164210|XP_017155330.1|DMIR	LOC108107176|XP_017070084.1|DEUG
OG0003819	LOC108162663|XP_017152992.1|DMIR	LOC108110553|XP_017075131.1|DEUG
OG0003820	LOC108155719|XP_017142211.1|DMIR	LOC108108310|XP_017071818.1|DEUG
OG0003821	LOC108160394|XP_017149872.2|DMIR, LOC117188090|XP_033247308.1|DMIR	LOC108106796|XP_017069530.1|DEUG
OG0003822	LOC108161357|XP_017151089.1|DMIR	LOC108115187|XP_017081995.1|DEUG, LOC108111890|XP_017077013.1|DEUG
OG0003823	LOC108163489|XP_017154291.1|DMIR	LOC108111759|XP_017076812.1|DEUG
OG0003824	LOC108161576|XP_017151353.1|DMIR	LOC108106829|XP_017069555.1|DEUG, LOC108106830|XP_017069556.1|DEUG
OG0003825	LOC108162089|XP_017152141.1|DMIR	LOC108111211|XP_017076098.1|DEUG
OG0003826	LOC108162266|XP_017152405.1|DMIR	LOC108102588|XP_017063179.1|DEUG
OG0003827	LOC108162549|XP_017152823.1|DMIR	LOC108108069|XP_017071442.1|DEUG
OG0003828	LOC108162548|XP_017152822.1|DMIR	LOC108108318|XP_017071836.1|DEUG
OG0003829	LOC108164194|XP_017155303.2|DMIR	LOC108105873|XP_017068137.1|DEUG
OG0003830	LOC108162373|XP_017152576.1|DMIR	LOC108103396|XP_017064343.1|DEUG
OG0003831	LOC108156091|XP_017142869.1|DMIR	LOC108109455|XP_017073443.1|DEUG
OG0003832	LOC108162931|XP_033250032.1|DMIR	LOC108107048|XP_017069899.1|DEUG
OG0003833	LOC108162932|XP_017153403.1|DMIR	LOC108107096|XP_017069965.1|DEUG
OG0003834	LOC108162019|XP_017152001.1|DMIR	LOC108107064|XP_017069919.1|DEUG
OG0003835	LOC108163858|XP_017154862.1|DMIR	LOC108105165|XP_017067093.1|DEUG
OG0003836	LOC108162759|XP_017153130.1|DMIR	LOC108107077|XP_017069936.1|DEUG
OG0003837	LOC108163620|XP_017154507.1|DMIR	LOC108107119|XP_017069999.1|DEUG
OG0003838	LOC108161402|XP_033249638.1|DMIR	LOC108110596|XP_017075183.1|DEUG
OG0003839	LOC108162365|XP_017152563.1|DMIR	LOC108112488|XP_017077846.1|DEUG
OG0003840	LOC117188510|XP_033248400.1|DMIR, LOC108158196|XP_017145904.2|DMIR	LOC108109035|XP_017072822.1|DEUG
OG0003841	LOC108163684|XP_017154599.2|DMIR	LOC108111018|XP_017075820.1|DEUG
OG0003842	LOC108162988|XP_017153485.1|DMIR	LOC108111788|XP_017076868.1|DEUG
OG0003843	LOC108163095|XP_017153669.1|DMIR	LOC108105781|XP_017067994.1|DEUG
OG0003844	LOC108162364|XP_017152561.1|DMIR	LOC108111031|XP_017075845.1|DEUG
OG0003845	LOC108162534|XP_017152804.1|DMIR	LOC108105851|XP_017068111.1|DEUG
OG0003846	LOC108161793|XP_017151631.1|DMIR	LOC108110843|XP_017075576.1|DEUG
OG0003847	LOC108163791|XP_017154765.1|DMIR	LOC108111078|XP_017075899.1|DEUG
OG0003848	LOC108154877|XP_033244420.1|DMIR	LOC108117272|XP_017085114.1|DEUG
OG0003849	LOC108158138|XP_017145841.1|DMIR	LOC108112461|XP_017077803.1|DEUG
OG0003850	LOC108162221|XP_033249197.1|DMIR	LOC108105813|XP_017068042.1|DEUG
OG0003851	LOC117191903|XP_033252546.1|DMIR, LOC108158620|XP_017146584.1|DMIR	LOC108109099|XP_017072971.1|DEUG
OG0003852	LOC108162074|XP_017152111.1|DMIR	LOC108110715|XP_017075349.1|DEUG
OG0003853	LOC117192680|XP_033253298.1|DMIR, LOC108159977|XP_017149153.1|DMIR	LOC108112827|XP_017078620.1|DEUG
OG0003854	LOC108164085|XP_017155161.1|DMIR	LOC108118435|XP_017086629.1|DEUG
OG0003855	LOC108162181|XP_017152261.1|DMIR	LOC108118442|XP_017086638.1|DEUG
OG0003856	LOC108161485|XP_017151245.1|DMIR	LOC108111587|XP_017076600.1|DEUG
OG0003857	LOC108163166|XP_017153780.1|DMIR	LOC108107556|XP_017071016.1|DEUG
OG0003858	LOC108156634|XP_017143724.1|DMIR	LOC108103756|XP_017064855.1|DEUG
