Orthogroup	DMIR.longest_only	DGUA.longest_only
OG0005646	LOC108151086|XP_017134961.1|DMIR	LOC117590815|XP_034139674.1|DGUA
OG0005647	LOC108163557|XP_017154412.1|DMIR	LOC117588031|XP_034134969.1|DGUA
OG0005648	LOC108152431|XP_017137252.1|DMIR	LOC117579647|XP_034121517.1|DGUA
OG0005649	LOC108154109|XP_017139721.1|DMIR	LOC117585999|XP_034131717.1|DGUA
OG0005650	LOC108154104|XP_017139716.1|DMIR	LOC117586234|XP_034132061.1|DGUA
OG0005651	LOC108152834|XP_017137928.1|DMIR	LOC117581409|XP_034124453.1|DGUA
OG0005652	LOC108154751|XP_017140613.1|DMIR	LOC117583756|XP_034128171.1|DGUA
OG0005653	LOC108163273|XP_017153962.1|DMIR	LOC117584093|XP_034128732.1|DGUA
OG0005654	LOC108154138|XP_017139763.1|DMIR	LOC117585524|XP_034130923.1|DGUA
OG0005655	LOC108154815|XP_017140705.1|DMIR	LOC117585986|XP_034131697.1|DGUA
OG0005656	LOC108156072|XP_017142845.1|DMIR	LOC117585506|XP_034130896.1|DGUA
OG0005657	LOC108154094|XP_017139700.1|DMIR	LOC117586685|XP_034132830.1|DGUA
OG0005658	LOC108156214|XP_017143041.1|DMIR	LOC117586242|XP_034132071.1|DGUA
OG0005659	LOC108156292|XP_017143164.1|DMIR	LOC117585819|XP_034131439.1|DGUA
OG0005660	LOC108151146|XP_017135061.1|DMIR	LOC117589251|XP_034136916.1|DGUA
OG0005661	LOC108155458|XP_017141766.1|DMIR	LOC117586249|XP_034132079.1|DGUA
OG0005662	LOC108155664|XP_017142113.1|DMIR	LOC117586270|XP_034132104.1|DGUA
OG0005663	LOC108151093|XP_017134972.1|DMIR	LOC117590558|XP_034139188.1|DGUA, LOC117590473|XP_034139019.1|DGUA
OG0005664	LOC108157315|XP_017144809.1|DMIR	LOC117583117|XP_034127194.1|DGUA
OG0005665	LOC108157184|XP_017144601.1|DMIR	LOC117585299|XP_034130618.1|DGUA
OG0005666	LOC108158724|XP_017146764.1|DMIR	LOC117581507|XP_034124670.1|DGUA
OG0005667	LOC108151483|XP_017135608.1|DMIR	LOC117590720|XP_034139513.1|DGUA
OG0005668	LOC108151770|XP_017136104.1|DMIR	LOC117579199|XP_034120861.1|DGUA
OG0005669	LOC108163072|XP_033248848.1|DMIR	LOC117583935|XP_034128508.1|DGUA
OG0005670	LOC108156974|XP_017144253.1|DMIR	LOC117586317|XP_034132197.1|DGUA
OG0005671	LOC108154009|XP_017139591.1|DMIR	LOC117583179|XP_034127270.1|DGUA
OG0005672	LOC108161322|XP_017151042.1|DMIR	LOC117584409|XP_034129164.1|DGUA
OG0005673	LOC108151030|XP_017134878.1|DMIR	LOC117587015|XP_034133316.1|DGUA
OG0005674	LOC108152184|XP_017136815.1|DMIR	LOC117579204|XP_034120863.1|DGUA
OG0005675	LOC108155848|XP_033245379.1|DMIR	LOC117585902|XP_034131548.1|DGUA
OG0005676	LOC108152922|XP_017138091.1|DMIR	LOC117579812|XP_034121793.1|DGUA
OG0005677	LOC108159742|XP_017148768.1|DMIR, LOC117193906|XP_033254472.1|DMIR	LOC117588134|XP_034135120.1|DGUA
OG0005678	LOC108156139|XP_017142942.1|DMIR	LOC117586591|XP_034132658.1|DGUA
OG0005679	LOC108154312|XP_017140058.1|DMIR	LOC117585811|XP_034131422.1|DGUA
OG0005680	LOC108163669|XP_017154581.2|DMIR	LOC117581970|XP_034125346.1|DGUA
OG0005681	LOC108154804|XP_017140691.1|DMIR	LOC117586487|XP_034132476.1|DGUA
OG0005682	LOC108154800|XP_017140686.1|DMIR	LOC117586483|XP_034132471.1|DGUA
OG0005683	LOC108151262|XP_017135272.1|DMIR	LOC117591027|XP_034140011.1|DGUA
OG0005684	LOC108165491|XP_017157034.1|DMIR	LOC117589200|XP_034136820.1|DGUA
OG0005685	LOC108152386|XP_017137172.1|DMIR	LOC117590725|XP_034139525.1|DGUA
OG0005686	LOC108155984|XP_017142664.1|DMIR	LOC117585516|XP_034130911.1|DGUA
OG0005687	LOC108153493|XP_017139029.1|DMIR	LOC117579724|XP_034121611.1|DGUA
OG0005688	LOC108158792|XP_017146967.1|DMIR, LOC117192210|XP_033252771.1|DMIR	LOC117591845|XP_034141101.1|DGUA
OG0005689	LOC108152490|XP_017137354.1|DMIR	LOC117590774|XP_034139614.1|DGUA
OG0005690	LOC108154701|XP_033244171.1|DMIR	LOC117585653|XP_034131130.1|DGUA
OG0005691	LOC108155362|XP_017141613.1|DMIR	LOC117585776|XP_034131353.1|DGUA, LOC117585421|XP_034130785.1|DGUA
OG0005692	LOC108163562|XP_017154415.1|DMIR	LOC117582278|XP_034125800.1|DGUA
OG0005693	LOC108150914|XP_017134728.1|DMIR	LOC117579787|XP_034121738.1|DGUA
OG0005694	LOC108157488|XP_017145074.1|DMIR	LOC117586265|XP_034132099.1|DGUA
OG0005695	LOC108156802|XP_017143974.1|DMIR	LOC117586101|XP_034131853.1|DGUA
OG0005696	LOC108156803|XP_017143979.1|DMIR	LOC117586103|XP_034131858.1|DGUA
OG0005697	LOC108156653|XP_017143756.1|DMIR	LOC117586191|XP_034132009.1|DGUA
OG0005698	LOC108159600|XP_017148543.1|DMIR	LOC117588783|XP_034136180.1|DGUA
OG0005699	LOC108157226|XP_017144672.1|DMIR	LOC117586123|XP_034131878.1|DGUA
OG0005700	LOC108163102|XP_017153684.2|DMIR	LOC117581243|XP_034124121.1|DGUA
OG0005701	LOC108161767|XP_017151589.1|DMIR	LOC117581977|XP_034125355.1|DGUA
OG0005702	LOC108164862|XP_017156286.1|DMIR	LOC117580756|XP_034123342.1|DGUA
OG0005703	LOC108159871|XP_017148961.1|DMIR	LOC117586493|XP_034132528.1|DGUA
OG0005704	LOC108152620|XP_017137583.1|DMIR	LOC117591375|XP_034140508.1|DGUA
OG0005705	LOC108153678|XP_017139284.1|DMIR	LOC117586879|XP_034133072.1|DGUA
OG0005706	LOC108155119|XP_017141250.1|DMIR	LOC117583212|XP_034127318.1|DGUA
OG0005707	LOC108164814|XP_033248960.1|DMIR	LOC117580830|XP_034123443.1|DGUA
OG0005708	LOC108150831|XP_017134628.1|DMIR	LOC117588688|XP_034136029.1|DGUA
OG0005709	LOC108156317|XP_017143195.1|DMIR	LOC117589724|XP_034137785.1|DGUA
OG0005710	LOC108154223|XP_017139939.1|DMIR	LOC117585627|XP_034131084.1|DGUA
OG0005711	LOC108153114|XP_017138390.1|DMIR	LOC117580465|XP_034122930.1|DGUA
OG0005712	LOC108161803|XP_017151648.1|DMIR	LOC117581853|XP_034125201.1|DGUA
OG0005713	LOC108157563|XP_017145170.1|DMIR	LOC117591107|XP_034140100.1|DGUA
OG0005714	LOC108154763|XP_017140634.1|DMIR	LOC117582884|XP_034126848.1|DGUA
OG0005715	LOC108155086|XP_017141195.1|DMIR	LOC117586618|XP_034132713.1|DGUA
OG0005716	LOC108155909|XP_017142543.1|DMIR	LOC117585677|XP_034131169.1|DGUA
OG0005717	LOC108157352|XP_033245524.1|DMIR, LOC108161235|XP_017150949.1|DMIR	LOC117586546|XP_034132599.1|DGUA
OG0005718	LOC108155977|XP_017142655.1|DMIR	LOC117585485|XP_034130871.1|DGUA
OG0005719	LOC108156596|XP_017143626.1|DMIR	LOC117585294|XP_034130613.1|DGUA
OG0005720	LOC108154950|XP_017140945.1|DMIR	LOC117585130|XP_034130347.1|DGUA
OG0005721	LOC108157460|XP_017145021.1|DMIR	LOC117591110|XP_034140103.1|DGUA
OG0005722	LOC108155759|XP_017142289.1|DMIR	LOC117586703|XP_034132861.1|DGUA
OG0005723	LOC108154294|XP_017140035.1|DMIR	LOC117585970|XP_034131670.1|DGUA
OG0005724	LOC108160005|XP_033248382.1|DMIR	LOC117582305|XP_034125842.1|DGUA
OG0005725	LOC108157071|XP_017144395.1|DMIR	LOC117586290|XP_034132136.1|DGUA
OG0005726	LOC108165102|XP_017156647.1|DMIR	LOC117590364|XP_034138800.1|DGUA
OG0005727	LOC108156006|XP_017142697.1|DMIR	LOC117586499|XP_034132491.1|DGUA
OG0005728	LOC108154129|XP_017139752.1|DMIR	LOC117586126|XP_034131882.1|DGUA
OG0005729	LOC108154122|XP_033245740.1|DMIR, LOC117187357|XP_033245741.1|DMIR	LOC117586018|XP_034131738.1|DGUA
OG0005730	LOC108157104|XP_017144467.1|DMIR	LOC117585953|XP_034131641.1|DGUA
OG0005731	LOC108157103|XP_017144466.1|DMIR	LOC117585952|XP_034131640.1|DGUA
OG0005732	LOC108154273|XP_017140012.1|DMIR	LOC117586748|XP_034132945.1|DGUA
OG0005733	LOC108154271|XP_017139998.1|DMIR	LOC117586747|XP_034132941.1|DGUA
OG0005734	LOC108154963|XP_017140966.2|DMIR	LOC117586488|XP_034132477.1|DGUA
OG0005735	LOC108157341|XP_017144847.1|DMIR	LOC117585806|XP_034131413.1|DGUA
OG0005736	LOC108154738|XP_017140595.1|DMIR	LOC117585574|XP_034131000.1|DGUA
OG0005737	LOC108155519|XP_017141854.1|DMIR	LOC117590045|XP_034138253.1|DGUA
OG0005738	LOC108155110|XP_017141237.1|DMIR	LOC117590018|XP_034138198.1|DGUA
OG0005739	LOC108155520|XP_017141855.1|DMIR	LOC117590006|XP_034138183.1|DGUA
OG0005740	LOC108156854|XP_017144067.1|DMIR	LOC117589715|XP_034137771.1|DGUA
OG0005741	LOC108155143|XP_017141286.1|DMIR	LOC117585314|XP_034130634.1|DGUA
OG0005742	LOC108155456|XP_017141760.1|DMIR	LOC117586095|XP_034131842.1|DGUA
OG0005743	LOC108156998|XP_017144281.1|DMIR	LOC117586178|XP_034131981.1|DGUA
OG0005744	LOC108155213|XP_017141385.1|DMIR	LOC117586609|XP_034132689.1|DGUA
OG0005745	LOC108154930|XP_033245097.1|DMIR	LOC117586537|XP_034132561.1|DGUA
OG0005746	LOC108156768|XP_017143922.1|DMIR	LOC117586553|XP_034132607.1|DGUA
OG0005747	LOC108156942|XP_017144194.1|DMIR	LOC117585954|XP_034131643.1|DGUA
OG0005748	LOC108156979|XP_017144260.1|DMIR	LOC117585219|XP_034130503.1|DGUA
OG0005749	LOC108152595|XP_017137539.1|DMIR	LOC117581139|XP_034123962.1|DGUA
OG0005750	LOC108155870|XP_017142478.1|DMIR	LOC117585743|XP_034131282.1|DGUA
OG0005751	LOC108151667|XP_017135895.1|DMIR	LOC117589077|XP_034136604.1|DGUA
OG0005752	LOC117188386|XP_033248071.1|DMIR, LOC108159047|XP_017147465.2|DMIR	LOC117592415|XP_034142046.1|DGUA
OG0005753	LOC108162185|XP_017152270.1|DMIR	LOC117584841|XP_034129870.1|DGUA
OG0005754	LOC108160440|XP_017149939.1|DMIR	LOC117592059|XP_034141446.1|DGUA
OG0005755	LOC108159117|XP_017147588.1|DMIR	LOC117581911|XP_034125275.1|DGUA
OG0005756	LOC108155464|XP_017141773.1|DMIR	LOC117586250|XP_034132080.1|DGUA
OG0005757	LOC108155676|XP_017142129.1|DMIR	LOC117586179|XP_034131982.1|DGUA
OG0005758	LOC108155257|XP_017141443.1|DMIR	LOC117586543|XP_034132595.1|DGUA
OG0005759	LOC108154071|XP_017139652.1|DMIR	LOC117585544|XP_034130952.1|DGUA
OG0005760	LOC108155572|XP_017141963.1|DMIR	LOC117590057|XP_034138269.1|DGUA
OG0005761	LOC108156585|XP_017143611.1|DMIR	LOC117586338|XP_034132224.1|DGUA
OG0005762	LOC108156469|XP_017143422.1|DMIR	LOC117585099|XP_034130265.1|DGUA
OG0005763	LOC117190077|XP_033251051.1|DMIR, LOC108159500|XP_017148334.1|DMIR	LOC117592616|XP_034142392.1|DGUA
OG0005764	LOC108155706|XP_017142183.1|DMIR	LOC117585686|XP_034131192.1|DGUA
OG0005765	LOC108155704|XP_017142171.1|DMIR	LOC117585681|XP_034131174.1|DGUA
OG0005766	LOC108154208|XP_017139919.1|DMIR	LOC117585116|XP_034130327.1|DGUA
OG0005767	LOC108157338|XP_033245531.1|DMIR	LOC117585320|XP_034130645.1|DGUA
OG0005768	LOC108164674|XP_017156016.1|DMIR	LOC117588327|XP_034135423.1|DGUA
OG0005769	LOC108156352|XP_017143242.1|DMIR	LOC117585162|XP_034130389.1|DGUA
OG0005770	LOC108156488|XP_017143461.2|DMIR	LOC117584904|XP_034129937.1|DGUA
OG0005771	LOC108156076|XP_017142851.1|DMIR	LOC117583522|XP_034127760.1|DGUA
OG0005772	LOC108155931|XP_017142576.1|DMIR	LOC117585266|XP_034130576.1|DGUA
OG0005773	LOC108156169|XP_017142988.1|DMIR	LOC117585971|XP_034131671.1|DGUA
OG0005774	LOC108155498|XP_017141817.1|DMIR	LOC117590189|XP_034138503.1|DGUA
OG0005775	LOC108153005|XP_017138236.1|DMIR	LOC117580473|XP_034122945.1|DGUA
OG0005776	LOC108153199|XP_033242183.1|DMIR	LOC117580419|XP_034122860.1|DGUA
OG0005777	LOC108162095|XP_017152146.1|DMIR	LOC117588092|XP_034135054.1|DGUA
OG0005780	LOC108151545|XP_017135694.1|DMIR	LOC117580452|XP_034122908.1|DGUA
OG0005781	LOC108150852|XP_017134644.2|DMIR	LOC117579911|XP_034121938.1|DGUA
OG0005782	LOC108151774|XP_017136108.1|DMIR	LOC117579912|XP_034121939.1|DGUA
OG0005783	LOC117192853|XP_033253497.1|DMIR, LOC117193418|XP_033254062.1|DMIR, LOC108160589|XP_017150173.1|DMIR	LOC117591441|XP_034140641.1|DGUA
OG0005784	LOC108156822|XP_017144008.1|DMIR	LOC117591222|XP_034140286.1|DGUA
OG0005785	LOC108156845|XP_017144051.1|DMIR	LOC117591210|XP_034140242.1|DGUA
OG0005786	LOC108156171|XP_017142990.1|DMIR	LOC117585994|XP_034131709.1|DGUA
OG0005787	LOC108155846|XP_033245380.1|DMIR	LOC117585903|XP_034131549.1|DGUA
OG0005788	LOC108158587|XP_017146527.1|DMIR	LOC117592118|XP_034141547.1|DGUA
OG0005789	LOC108154974|XP_017140982.1|DMIR	LOC117590159|XP_034138437.1|DGUA
OG0005790	LOC108155448|XP_017141753.1|DMIR	LOC117583150|XP_034127231.1|DGUA
OG0005791	LOC108154798|XP_017140683.1|DMIR	LOC117586481|XP_034132468.1|DGUA
OG0005792	LOC108154805|XP_017140692.1|DMIR	LOC117586486|XP_034132475.1|DGUA
OG0005793	LOC108156164|XP_017142981.1|DMIR	LOC117586057|XP_034131792.1|DGUA
OG0005794	LOC117192816|XP_033253467.1|DMIR, LOC108159512|XP_017148361.1|DMIR, LOC117192793|XP_033253441.1|DMIR	LOC117578508|XP_034119937.1|DGUA
OG0005795	LOC108154134|XP_017139756.1|DMIR	LOC117585533|XP_034130942.1|DGUA
OG0005796	LOC108153075|XP_017138345.1|DMIR	LOC117580455|XP_034122913.1|DGUA
OG0005797	LOC108152641|XP_017137621.1|DMIR	LOC117589380|XP_034137185.1|DGUA
OG0005798	LOC108154112|XP_017139726.1|DMIR	LOC117586632|XP_034132743.1|DGUA
OG0005799	LOC108154651|XP_033244390.1|DMIR	LOC117585242|XP_034130535.1|DGUA
OG0005800	LOC108154656|XP_017140482.1|DMIR	LOC117590004|XP_034138181.1|DGUA
OG0005801	LOC108154655|XP_017140481.1|DMIR	LOC117590003|XP_034138180.1|DGUA
OG0005802	LOC108155283|XP_017141488.1|DMIR	LOC117586728|XP_034132915.1|DGUA
OG0005803	LOC108154652|XP_017140473.1|DMIR	LOC117585243|XP_034130541.1|DGUA
OG0005804	LOC108154951|XP_017140947.1|DMIR	LOC117585135|XP_034130354.1|DGUA
OG0005805	LOC108159990|XP_017149187.1|DMIR, LOC117185704|XP_033253402.1|DMIR	LOC117581265|XP_034124170.1|DGUA
OG0005806	LOC108156858|XP_017144074.1|DMIR	LOC117585477|XP_034130860.1|DGUA
OG0005807	LOC108154408|XP_017140167.2|DMIR	LOC117585168|XP_034130400.1|DGUA
OG0005808	LOC108155806|XP_033248819.1|DMIR	LOC117581033|XP_034123754.1|DGUA
OG0005809	LOC108151769|XP_017136102.1|DMIR	LOC117579532|XP_034121340.1|DGUA
OG0005810	LOC108154660|XP_017140485.1|DMIR	LOC117585247|XP_034130551.1|DGUA
OG0005811	LOC108154661|XP_017140486.1|DMIR	LOC117585249|XP_034130553.1|DGUA
OG0005812	LOC108154113|XP_017139727.1|DMIR	LOC117586633|XP_034132744.1|DGUA
OG0005813	LOC108155241|XP_017141419.1|DMIR	LOC117583593|XP_034127874.1|DGUA
OG0005814	LOC108155873|XP_017142481.1|DMIR	LOC117585748|XP_034131288.1|DGUA
OG0005815	LOC108159918|XP_017149043.1|DMIR	LOC117580130|XP_034122318.1|DGUA
OG0005816	LOC108156482|XP_033245219.1|DMIR	LOC117583703|XP_034128077.1|DGUA
OG0005817	LOC108155929|XP_017142575.1|DMIR	LOC117585265|XP_034130575.1|DGUA
OG0005818	LOC108157686|XP_017145342.1|DMIR	LOC117591102|XP_034140095.1|DGUA
OG0005819	LOC108155081|XP_017141188.1|DMIR	LOC117586275|XP_034132118.1|DGUA
OG0005820	LOC108155082|XP_017141189.1|DMIR	LOC117586276|XP_034132119.1|DGUA
OG0005821	LOC108156885|XP_017144109.1|DMIR	LOC117586410|XP_034132337.1|DGUA
OG0005822	LOC108163838|XP_017154839.1|DMIR	LOC117584302|XP_034129019.1|DGUA
OG0005823	LOC108164560|XP_017155865.1|DMIR	LOC117581048|XP_034123774.1|DGUA
OG0005824	LOC108155382|XP_017141646.1|DMIR	LOC117589914|XP_034138082.1|DGUA
OG0005825	LOC108152758|XP_017137810.1|DMIR	LOC117579847|XP_034121837.1|DGUA
OG0005826	LOC108157224|XP_017144671.1|DMIR	LOC117590155|XP_034138432.1|DGUA
OG0005827	LOC108156348|XP_017143238.1|DMIR	LOC117585724|XP_034131253.1|DGUA
OG0005828	LOC108165498|XP_017157045.1|DMIR	LOC117587115|XP_034133500.1|DGUA
OG0005829	LOC108156810|XP_017143992.1|DMIR	LOC117586027|XP_034131753.1|DGUA
OG0005830	LOC108152687|XP_017137679.1|DMIR	LOC117580275|XP_034122619.1|DGUA
OG0005831	LOC108153610|XP_017139197.1|DMIR	LOC117579567|XP_034121380.1|DGUA
OG0005832	LOC108153275|XP_017138633.1|DMIR	LOC117579816|XP_034121797.1|DGUA
OG0005833	LOC108151533|XP_017135675.1|DMIR	LOC117579389|XP_034121150.1|DGUA
OG0005834	LOC108151538|XP_017135682.1|DMIR	LOC117579399|XP_034121170.1|DGUA
OG0005835	LOC108153404|XP_017138886.1|DMIR	LOC117579781|XP_034121731.1|DGUA
OG0005836	LOC108151867|XP_017136245.1|DMIR	LOC117588836|XP_034136218.1|DGUA
OG0005837	LOC108155678|XP_033245760.1|DMIR	LOC117585771|XP_034131344.1|DGUA
OG0005838	LOC108157036|XP_017144337.1|DMIR	LOC117590095|XP_034138329.1|DGUA
OG0005839	LOC108161716|XP_017151524.2|DMIR	LOC117584639|XP_034129553.1|DGUA
OG0005840	LOC108155452|XP_017141757.1|DMIR	LOC117586084|XP_034131831.1|DGUA
OG0005841	LOC108153855|XP_017139443.1|DMIR	LOC117586003|XP_034131722.1|DGUA
OG0005842	LOC108164844|XP_017156262.1|DMIR	LOC117580792|XP_034123379.1|DGUA
OG0005843	LOC108152500|XP_017137363.1|DMIR	LOC117579929|XP_034121969.1|DGUA
OG0005844	LOC108151415|XP_017135492.1|DMIR	LOC117580349|XP_034122754.1|DGUA
OG0005845	LOC108155258|XP_017141445.2|DMIR	LOC117586555|XP_034132609.1|DGUA
OG0005846	LOC108154591|XP_017140383.1|DMIR	LOC117586461|XP_034132404.1|DGUA
OG0005847	LOC108155208|XP_017141377.1|DMIR	LOC117586606|XP_034132681.1|DGUA
OG0005848	LOC117186414|XP_033243070.1|DMIR	LOC117588779|XP_034136171.1|DGUA
OG0005849	LOC108164890|XP_033247832.1|DMIR	LOC117580925|XP_034123580.1|DGUA
OG0005850	LOC108160665|XP_017150300.1|DMIR	LOC117591422|XP_034140569.1|DGUA
OG0005851	LOC108161909|XP_017151801.1|DMIR	LOC117584868|XP_034129908.1|DGUA
OG0005852	LOC108155407|XP_017141692.1|DMIR	LOC117586080|XP_034131827.1|DGUA
OG0005853	LOC108154897|XP_017140839.1|DMIR	LOC117581237|XP_034124114.1|DGUA
OG0005854	LOC108154657|XP_017140483.1|DMIR	LOC117585246|XP_034130550.1|DGUA
OG0005855	LOC108164788|XP_033248038.1|DMIR	LOC117591386|XP_034140520.1|DGUA
OG0005856	LOC117186837|XP_033244025.1|DMIR	LOC117588721|XP_034136067.1|DGUA
OG0005857	LOC108154803|XP_017140690.1|DMIR	LOC117586485|XP_034132473.1|DGUA
OG0005858	LOC108156999|XP_017144282.1|DMIR	LOC117586279|XP_034132123.1|DGUA
OG0005859	LOC108162224|XP_017152334.1|DMIR	LOC117584776|XP_034129770.1|DGUA
OG0005860	LOC108156541|XP_017143536.1|DMIR	LOC117586500|XP_034132499.1|DGUA
OG0005861	LOC108155928|XP_033245674.1|DMIR	LOC117585454|XP_034130828.1|DGUA
OG0005862	LOC108160592|XP_033246884.1|DMIR, LOC117191595|XP_033252309.1|DMIR	LOC117591858|XP_034141119.1|DGUA
OG0005863	LOC108158712|XP_017146744.1|DMIR	LOC117591976|XP_034141302.1|DGUA
OG0005864	LOC108154594|XP_017140397.1|DMIR	LOC117586463|XP_034132420.1|DGUA
OG0005865	LOC108154107|XP_017139719.1|DMIR	LOC117586727|XP_034132914.1|DGUA
OG0005866	LOC108159848|XP_017148927.1|DMIR	LOC117592605|XP_034142379.1|DGUA
OG0005867	LOC108162973|XP_017153462.1|DMIR	LOC117583917|XP_034128486.1|DGUA
OG0005868	LOC108158542|XP_017146440.2|DMIR, LOC117185743|XP_033247242.1|DMIR	LOC117583995|XP_034128618.1|DGUA
OG0005869	LOC108164736|XP_017156118.1|DMIR	LOC117580741|XP_034123308.1|DGUA
OG0005870	LOC108164582|XP_017155896.1|DMIR	LOC117581128|XP_034123945.1|DGUA
OG0005871	LOC108163716|XP_017154657.1|DMIR	LOC117580957|XP_034123633.1|DGUA
OG0005872	LOC108156245|XP_017143083.1|DMIR	LOC117583046|XP_034127099.1|DGUA
OG0005873	LOC108154944|XP_017140930.1|DMIR	LOC117586450|XP_034132383.1|DGUA
OG0005874	LOC117186114|XP_033242124.1|DMIR	LOC117588778|XP_034136163.1|DGUA
OG0005875	LOC117190492|XP_033251449.1|DMIR, LOC117191637|XP_033252339.1|DMIR, LOC117191759|XP_033252425.1|DMIR, LOC108158854|XP_017147074.1|DMIR	LOC117578855|XP_034120535.1|DGUA
OG0005876	LOC108165464|XP_033242767.1|DMIR	LOC117590860|XP_034139758.1|DGUA
OG0005877	LOC117186122|XP_033242147.1|DMIR	LOC117588715|XP_034136059.1|DGUA
OG0005878	LOC108153079|XP_017138351.1|DMIR	LOC117581135|XP_034123951.1|DGUA
OG0005879	LOC108162337|XP_017152522.1|DMIR	LOC117580687|XP_034123204.1|DGUA
OG0005880	LOC108153004|XP_017138235.1|DMIR	LOC117589180|XP_034136794.1|DGUA
OG0005881	LOC108153280|XP_017138637.1|DMIR	LOC117580297|XP_034122671.1|DGUA
OG0005882	LOC108164729|XP_017156111.1|DMIR	LOC117591033|XP_034140018.1|DGUA
OG0005883	LOC108151215|XP_017135184.1|DMIR	LOC117588985|XP_034136473.1|DGUA
OG0005884	LOC108153148|XP_017138439.1|DMIR	LOC117580047|XP_034122176.1|DGUA
OG0005885	LOC108151234|XP_017135222.1|DMIR	LOC117579659|XP_034121533.1|DGUA
OG0005886	LOC108152608|XP_017137558.1|DMIR	LOC117580407|XP_034122845.1|DGUA
OG0005887	LOC108152384|XP_017137166.1|DMIR	LOC117580294|XP_034122662.1|DGUA
OG0005888	LOC108152762|XP_017137819.1|DMIR	LOC117589409|XP_034137230.1|DGUA
OG0005889	LOC108151611|XP_017135792.1|DMIR	LOC117580219|XP_034122509.1|DGUA
OG0005890	LOC108162907|XP_017153372.1|DMIR	LOC117581469|XP_034124596.1|DGUA
OG0005891	LOC108153064|XP_017138325.1|DMIR	LOC117580269|XP_034122600.1|DGUA
OG0005892	LOC108153122|XP_017138399.1|DMIR	LOC117580084|XP_034122228.1|DGUA
OG0005893	LOC108151410|XP_017135488.1|DMIR	LOC117579355|XP_034121079.1|DGUA
OG0005894	LOC108151412|XP_017135490.1|DMIR	LOC117579356|XP_034121080.1|DGUA
OG0005895	LOC108151413|XP_017135491.1|DMIR	LOC117579357|XP_034121081.1|DGUA
OG0005896	LOC108151521|XP_017135661.1|DMIR	LOC117580005|XP_034122100.1|DGUA
OG0005897	LOC108153248|XP_017138582.1|DMIR	LOC117580104|XP_034122259.1|DGUA
OG0005898	LOC108162614|XP_017152924.1|DMIR	LOC117580703|XP_034123243.1|DGUA
OG0005899	LOC117190640|XP_033251579.1|DMIR, LOC108160041|XP_017149273.1|DMIR	LOC117578676|XP_034120193.1|DGUA
OG0005900	LOC108162765|XP_017153141.1|DMIR	LOC117582284|XP_034125811.1|DGUA
OG0005901	LOC108160153|XP_017149459.2|DMIR, LOC117187940|XP_033246827.1|DMIR	LOC117590587|XP_034139235.1|DGUA
OG0005902	LOC108158592|XP_017146533.1|DMIR	LOC117592126|XP_034141561.1|DGUA
OG0005903	LOC108156776|XP_017143937.1|DMIR	LOC117585088|XP_034130247.1|DGUA
OG0005904	LOC108154676|XP_017140507.1|DMIR	LOC117585289|XP_034130607.1|DGUA
OG0005905	LOC108152507|XP_017137384.1|DMIR	LOC117580063|XP_034122192.1|DGUA
OG0005906	LOC108152493|XP_017137358.1|DMIR	LOC117579087|XP_034120689.1|DGUA
OG0005907	LOC108152528|XP_017137417.1|DMIR	LOC117589263|XP_034136931.1|DGUA
OG0005908	LOC108152600|XP_017137545.1|DMIR	LOC117580569|XP_034123063.1|DGUA
OG0005909	LOC108153351|XP_017138806.1|DMIR	LOC117580234|XP_034122546.1|DGUA
OG0005910	LOC117190673|XP_033251630.1|DMIR, LOC108158816|XP_017146994.1|DMIR	LOC117583019|XP_034127064.1|DGUA
OG0005911	LOC117190675|XP_033251634.1|DMIR, LOC108160689|XP_017150330.1|DMIR	LOC117583034|XP_034127086.1|DGUA
OG0005912	LOC108159447|XP_017148226.1|DMIR	LOC117583600|XP_034127888.1|DGUA
OG0005913	LOC108155880|XP_017142497.1|DMIR	LOC117589755|XP_034137827.1|DGUA
OG0005914	LOC108160318|XP_017149731.1|DMIR	LOC117592538|XP_034142300.1|DGUA
OG0005915	LOC108160319|XP_017149734.1|DMIR, LOC117192673|XP_033253286.1|DMIR	LOC117592539|XP_034142301.1|DGUA
OG0005916	LOC108159324|XP_017148005.1|DMIR	LOC117585950|XP_034131633.1|DGUA
OG0005917	LOC117193748|XP_033254369.1|DMIR, LOC108159785|XP_017148838.1|DMIR	LOC117592380|XP_034141982.1|DGUA
OG0005918	LOC108155958|XP_017142616.1|DMIR	LOC117581517|XP_034124699.1|DGUA
OG0005919	LOC108158803|XP_017146978.1|DMIR	LOC117592022|XP_034141368.1|DGUA
OG0005921	LOC108151056|XP_017134920.1|DMIR	LOC117586916|XP_034133155.1|DGUA
OG0005922	LOC108154490|XP_017140283.1|DMIR	LOC117580717|XP_034123272.1|DGUA
OG0005923	LOC108151022|XP_017134871.1|DMIR	LOC117587500|XP_034134162.1|DGUA
OG0005924	LOC108151026|XP_017134875.1|DMIR	LOC117587504|XP_034134167.1|DGUA
OG0005925	LOC108151614|XP_017135800.1|DMIR	LOC117580220|XP_034122514.1|DGUA
OG0005926	LOC108164804|XP_017156215.1|DMIR	LOC117590540|XP_034139159.1|DGUA
OG0005927	LOC108156586|XP_017143612.1|DMIR	LOC117585576|XP_034131003.1|DGUA
OG0005928	LOC108152521|XP_017137410.1|DMIR	LOC117588483|XP_034135675.1|DGUA
