Orthogroup	DMIR.longest_only	DFIC.longest_only
OG0003663	LOC108151755|XP_033243918.1|DMIR	LOC108093093|XP_017048519.1|DFIC
OG0003664	LOC108152883|XP_017138006.1|DMIR	LOC108093106|XP_017048533.1|DFIC
OG0003665	LOC117191254|XP_033252064.1|DMIR, LOC108160667|XP_017150297.1|DMIR	LOC108096953|XP_017054409.1|DFIC
OG0003666	LOC108160163|XP_033246880.1|DMIR, LOC117190017|XP_033251000.1|DMIR	LOC108094322|XP_017050352.1|DFIC
OG0003667	LOC108151734|XP_033243913.1|DMIR	LOC108099120|XP_017057942.1|DFIC
OG0003668	LOC108157939|XP_033246777.1|DMIR	LOC108101620|XP_017061522.1|DFIC
OG0003669	LOC117192827|XP_033253482.1|DMIR, LOC117193247|XP_033253881.1|DMIR, LOC117194158|XP_033254705.1|DMIR, LOC108159667|XP_017148636.1|DMIR	LOC108096528|XP_017053700.1|DFIC
OG0003670	LOC108159666|XP_017148635.1|DMIR, LOC117193246|XP_033253880.1|DMIR, LOC117194156|XP_033254703.1|DMIR	LOC108096527|XP_017053699.1|DFIC
OG0003671	LOC117185828|XP_033254655.1|DMIR, LOC108160135|XP_017149418.1|DMIR	LOC108087650|XP_017040606.1|DFIC
OG0003672	LOC108156957|XP_017144224.1|DMIR	LOC108095910|XP_017052727.1|DFIC
OG0003673	LOC117192563|XP_033253169.1|DMIR, LOC108160516|XP_017150055.1|DMIR	LOC108096746|XP_017054087.1|DFIC
OG0003674	LOC117185863|XP_033253432.1|DMIR, LOC108160095|XP_033247059.1|DMIR	LOC108093927|XP_017049789.1|DFIC
OG0003675	LOC117188511|XP_033248401.1|DMIR, LOC108158197|XP_017145905.2|DMIR	LOC108101482|XP_017061319.1|DFIC
OG0003676	LOC117191862|XP_033252519.1|DMIR, LOC108158186|XP_017145893.1|DMIR	LOC108101477|XP_017061312.1|DFIC
OG0003677	LOC108155708|XP_017142189.1|DMIR	LOC108100441|XP_017059854.1|DFIC
OG0003678	LOC108152977|XP_017138191.1|DMIR	LOC108100546|XP_017060003.1|DFIC
OG0003679	LOC108153029|XP_017138274.1|DMIR	LOC108100690|XP_017060198.1|DFIC
OG0003680	LOC108159492|XP_017148323.1|DMIR	LOC108093942|XP_017049816.1|DFIC
OG0003681	LOC108158887|XP_017147150.1|DMIR, LOC117188240|XP_033247669.1|DMIR	LOC108087631|XP_017040577.1|DFIC
OG0003682	LOC108154820|XP_017140709.1|DMIR	LOC108088032|XP_017041152.1|DFIC
OG0003683	LOC108158462|XP_033246763.1|DMIR	LOC108096622|XP_017053857.1|DFIC
OG0003684	LOC108151240|XP_017135230.1|DMIR	LOC108087441|XP_017040284.1|DFIC
OG0003685	LOC108152856|XP_033242852.1|DMIR	LOC108093901|XP_017049753.1|DFIC
OG0003686	LOC108160151|XP_017149455.2|DMIR, LOC117185799|XP_033246367.1|DMIR	LOC108090770|XP_017045099.1|DFIC
OG0003687	LOC108159706|XP_017148710.1|DMIR, LOC117192740|XP_033253379.1|DMIR	LOC108094021|XP_017049940.1|DFIC
OG0003688	LOC108159425|XP_017148181.2|DMIR, LOC117187977|XP_033246919.1|DMIR	LOC108096871|XP_017054287.1|DFIC
OG0003689	LOC108152554|XP_017137463.1|DMIR	LOC108088803|XP_017042261.1|DFIC
OG0003690	LOC108152611|XP_017137565.1|DMIR	LOC108099938|XP_017059098.1|DFIC
OG0003691	LOC108153561|XP_017139122.1|DMIR	LOC108096436|XP_017053516.1|DFIC
OG0003692	LOC117193292|XP_033253923.1|DMIR, LOC108158116|XP_017145782.1|DMIR	LOC108094019|XP_017049938.1|DFIC
OG0003693	LOC108151528|XP_017135667.1|DMIR	LOC108099115|XP_017057934.1|DFIC
OG0003694	LOC108153246|XP_017138579.1|DMIR	LOC108089651|XP_017043509.1|DFIC
OG0003695	LOC108151871|XP_017136251.1|DMIR	LOC108099887|XP_017059031.1|DFIC
OG0003696	LOC108160033|XP_017149262.1|DMIR, LOC117190066|XP_033251040.1|DMIR	LOC108093675|XP_017049343.1|DFIC
OG0003697	LOC117185754|XP_033246281.1|DMIR, LOC108158993|XP_017147335.2|DMIR	LOC108096798|XP_017054169.1|DFIC
OG0003698	LOC108151849|XP_017136224.1|DMIR	LOC108087569|XP_017040488.1|DFIC
OG0003699	LOC117185816|XP_033253355.1|DMIR, LOC108160077|XP_033247029.1|DMIR	LOC108101877|XP_017061901.1|DFIC
OG0003700	LOC108159157|XP_017147644.1|DMIR, LOC117192581|XP_033253190.1|DMIR	LOC108090841|XP_017045200.1|DFIC
OG0003701	LOC108162700|XP_017153043.1|DMIR	LOC108100848|XP_017060417.1|DFIC
OG0003702	LOC108153272|XP_017138630.1|DMIR	LOC108086933|XP_017039531.1|DFIC
OG0003703	LOC108152927|XP_017138099.1|DMIR	LOC108099212|XP_017058080.1|DFIC
OG0003704	LOC117186660|XP_033243589.1|DMIR, LOC108151872|XP_017136252.1|DMIR	LOC108099888|XP_017059032.1|DFIC
OG0003705	LOC117191012|XP_033251877.1|DMIR, LOC108159440|XP_017148208.1|DMIR	LOC108101519|XP_017061370.1|DFIC
OG0003706	LOC108153216|XP_033242745.1|DMIR	LOC108093174|XP_017048615.1|DFIC
OG0003707	LOC108152907|XP_033243607.1|DMIR	LOC108100351|XP_017059672.1|DFIC
OG0003708	LOC108151280|XP_017135297.1|DMIR	LOC108089396|XP_017043072.1|DFIC
OG0003709	LOC108160065|XP_017149302.2|DMIR, LOC117188005|XP_033247010.1|DMIR	LOC108096638|XP_017053883.1|DFIC
OG0003710	LOC117193260|XP_033253889.1|DMIR, LOC108160064|XP_017149301.1|DMIR	LOC108096637|XP_017053882.1|DFIC
OG0003711	LOC108151161|XP_017135080.1|DMIR	LOC108088843|XP_017042306.1|DFIC
OG0003712	LOC108160845|XP_017150589.2|DMIR, LOC117188286|XP_033247756.1|DMIR	LOC108101574|XP_017061474.1|DFIC
OG0003713	LOC117191275|XP_033252076.1|DMIR, LOC108159979|XP_017149161.1|DMIR	LOC108094879|XP_017051199.1|DFIC
OG0003714	LOC117193319|XP_033253941.1|DMIR, LOC108160443|XP_017149942.1|DMIR	LOC108094877|XP_017051198.1|DFIC
OG0003715	LOC108151361|XP_017135409.1|DMIR	LOC108088947|XP_017042458.1|DFIC
OG0003716	LOC108151979|XP_017136433.1|DMIR	LOC108095449|XP_017052047.1|DFIC
OG0003717	LOC108153371|XP_017138830.1|DMIR	LOC108089636|XP_017043491.1|DFIC
OG0003718	LOC108153296|XP_017138673.1|DMIR	LOC108088943|XP_017042455.1|DFIC
OG0003719	LOC108153097|XP_017138369.1|DMIR	LOC108086938|XP_017039536.1|DFIC
OG0003720	LOC108153725|XP_017139346.1|DMIR	LOC108097983|XP_017056094.1|DFIC
OG0003721	LOC108160686|XP_017150328.2|DMIR, LOC117188094|XP_033247314.1|DMIR	LOC108096823|XP_017054215.1|DFIC
OG0003722	LOC108152453|XP_033242268.1|DMIR	LOC108086975|XP_017039579.1|DFIC
OG0003723	LOC108151243|XP_017135233.1|DMIR	LOC108087447|XP_017040291.1|DFIC
OG0003724	LOC108150908|XP_017134721.1|DMIR	LOC108089757|XP_017043635.1|DFIC
OG0003725	LOC108151369|XP_017135419.1|DMIR	LOC108089436|XP_017043155.1|DFIC
OG0003726	LOC108151479|XP_017135602.1|DMIR	LOC108089023|XP_017042597.1|DFIC
OG0003727	LOC108151354|XP_033242576.1|DMIR	LOC108093159|XP_017048595.1|DFIC
OG0003728	LOC108156853|XP_017144066.1|DMIR	LOC108097384|XP_017055128.1|DFIC
OG0003729	LOC108151050|XP_017134911.1|DMIR	LOC108100275|XP_017059549.1|DFIC
OG0003730	LOC108151565|XP_033243205.1|DMIR	LOC108099046|XP_017057796.1|DFIC
OG0003731	LOC108151343|XP_017135387.1|DMIR	LOC108100385|XP_017059729.1|DFIC
OG0003732	LOC108152125|XP_017136697.1|DMIR	LOC108099968|XP_017059146.1|DFIC
OG0003733	LOC108152104|XP_017136645.1|DMIR	LOC108100551|XP_017060010.1|DFIC
OG0003734	LOC108152367|XP_033243535.1|DMIR	LOC108099041|XP_017057790.1|DFIC
OG0003735	LOC117189368|XP_033250387.1|DMIR, LOC108160092|XP_017149358.1|DMIR	LOC108090926|XP_017045346.1|DFIC
OG0003736	LOC117190716|XP_033251675.1|DMIR, LOC108158983|XP_017147317.1|DMIR	LOC108096614|XP_017053847.1|DFIC
OG0003737	LOC108159056|XP_017147485.1|DMIR, LOC117193673|XP_033254300.1|DMIR	LOC108096728|XP_017054061.1|DFIC
OG0003738	LOC108160829|XP_017150550.1|DMIR	LOC108096942|XP_017054391.1|DFIC
OG0003739	LOC108158094|XP_017145750.1|DMIR	LOC108093833|XP_017049651.1|DFIC
OG0003740	LOC117188335|XP_033247918.1|DMIR, LOC108158096|XP_017145751.2|DMIR	LOC108094027|XP_017049947.1|DFIC
OG0003741	LOC108153285|XP_017138646.1|DMIR	LOC108100552|XP_017060012.1|DFIC
OG0003742	LOC108152058|XP_017136552.1|DMIR	LOC108088305|XP_017041524.1|DFIC
OG0003743	LOC117191863|XP_033252520.1|DMIR, LOC108158189|XP_017145897.1|DMIR	LOC108101479|XP_017061315.1|DFIC
OG0003744	LOC117188338|XP_033247932.1|DMIR, LOC108158112|XP_017145777.2|DMIR	LOC108093877|XP_017049711.1|DFIC
OG0003745	LOC117185692|XP_033247896.1|DMIR, LOC108158140|XP_017145843.2|DMIR	LOC108086698|XP_017039186.1|DFIC
OG0003746	LOC108158351|XP_017146078.2|DMIR	LOC108095164|XP_017051611.1|DFIC
OG0003747	LOC108153641|XP_017139233.1|DMIR	LOC108089648|XP_017043505.1|DFIC
OG0003748	LOC108165583|XP_017157145.1|DMIR	LOC108089644|XP_017043501.1|DFIC
OG0003749	LOC108152974|XP_017138189.1|DMIR	LOC108089498|XP_017043290.1|DFIC
OG0003750	LOC108152781|XP_017137853.1|DMIR	LOC108089499|XP_017043292.1|DFIC
OG0003751	LOC108152148|XP_017136753.1|DMIR	LOC108089405|XP_017043084.1|DFIC
OG0003752	LOC108152547|XP_017137448.1|DMIR	LOC108100525|XP_017059973.1|DFIC
OG0003753	LOC108151922|XP_033242826.1|DMIR	LOC108093215|XP_017048667.1|DFIC
OG0003754	LOC108151921|XP_017136328.1|DMIR	LOC108093162|XP_017048598.1|DFIC
OG0003755	LOC108151858|XP_017136231.1|DMIR	LOC108099821|XP_017058939.1|DFIC
OG0003756	LOC117190388|XP_033251356.1|DMIR, LOC108160274|XP_017149645.1|DMIR	LOC108094189|XP_017050135.1|DFIC
OG0003757	LOC108160146|XP_017149447.1|DMIR	LOC108090859|XP_017045234.1|DFIC
OG0003758	LOC108159356|XP_017148067.1|DMIR	LOC108087804|XP_017040845.1|DFIC
OG0003759	LOC108152501|XP_033243696.1|DMIR	LOC108088973|XP_017042494.1|DFIC
OG0003760	LOC117192756|XP_033253389.1|DMIR, LOC108159762|XP_017148810.1|DMIR	LOC108093924|XP_017049782.1|DFIC
OG0003761	LOC108151100|XP_017134984.1|DMIR	LOC108089028|XP_017042611.1|DFIC
OG0003762	LOC108151103|XP_017134987.1|DMIR	LOC108089029|XP_017042612.1|DFIC
OG0003763	LOC108153623|XP_033243223.1|DMIR	LOC108093221|XP_017048679.1|DFIC
OG0003764	LOC108151935|XP_017136350.1|DMIR	LOC108093233|XP_017048696.1|DFIC
OG0003765	LOC108163795|XP_017154774.2|DMIR	LOC108092359|XP_017047426.1|DFIC, LOC108092609|XP_017047738.1|DFIC
OG0003766	LOC108161578|XP_017151391.1|DMIR	LOC108101773|XP_017061736.1|DFIC
OG0003767	LOC117188328|XP_033247886.1|DMIR, LOC108158740|XP_017146837.2|DMIR	LOC108086457|XP_017038871.1|DFIC
OG0003768	LOC117193587|XP_033254218.1|DMIR, LOC108160490|XP_033247742.1|DMIR	LOC108086470|XP_017038886.1|DFIC
OG0003769	LOC108159712|XP_017148720.1|DMIR, LOC117192806|XP_033253451.1|DMIR	LOC108086443|XP_017038849.1|DFIC
OG0003770	LOC108164448|XP_017155652.1|DMIR	LOC108101721|XP_017061660.1|DFIC
OG0003771	LOC108151497|XP_033242743.1|DMIR	LOC108089039|XP_017042632.1|DFIC
OG0003772	LOC108152031|XP_017136510.1|DMIR	LOC108096247|XP_017053179.1|DFIC
OG0003773	LOC108158959|XP_017147277.1|DMIR	LOC108090730|XP_017045033.1|DFIC
OG0003774	LOC117192548|XP_033253137.1|DMIR, LOC108160070|XP_017149313.1|DMIR	LOC108090771|XP_017045101.1|DFIC
OG0003775	LOC108153459|XP_017138981.1|DMIR	LOC108097680|XP_017055634.1|DFIC
OG0003776	LOC117190536|XP_033251480.1|DMIR, LOC108160827|XP_017150546.1|DMIR	LOC108094279|XP_017050261.1|DFIC
OG0003777	LOC108160732|XP_017150407.2|DMIR, LOC117188100|XP_033247324.1|DMIR	LOC108101566|XP_017061464.1|DFIC
OG0003778	LOC108160407|XP_017149888.1|DMIR	LOC108086408|XP_017038799.1|DFIC
OG0003779	LOC108159459|XP_033251093.1|DMIR, LOC117185767|XP_017148249.1|DMIR	LOC108094865|XP_017051174.1|DFIC
OG0003780	LOC108159959|XP_017149118.1|DMIR, LOC117189923|XP_033250885.1|DMIR	LOC108093781|XP_017049549.1|DFIC
OG0003781	LOC108164452|XP_017155659.1|DMIR	LOC108095040|XP_017051421.1|DFIC
OG0003782	LOC108150971|XP_017134797.1|DMIR	LOC108097180|XP_017054811.1|DFIC
OG0003783	LOC108155276|XP_017141472.1|DMIR	LOC108095804|XP_017052562.1|DFIC
OG0003784	LOC117188029|XP_033247063.1|DMIR, LOC108159709|XP_017148714.2|DMIR	LOC108090397|XP_017044534.1|DFIC
OG0003785	LOC117190839|XP_033251762.1|DMIR, LOC108160435|XP_017149932.1|DMIR	LOC108095528|XP_017052145.1|DFIC
OG0003786	LOC108159730|XP_017148751.1|DMIR, LOC117185758|XP_033251763.1|DMIR	LOC108090456|XP_017044637.1|DFIC
OG0003787	LOC108159733|XP_017148756.2|DMIR	LOC108090459|XP_017044640.1|DFIC
OG0003788	LOC108159121|XP_017147593.1|DMIR, LOC117191091|XP_033251945.1|DMIR	LOC108090826|XP_017045175.1|DFIC
OG0003789	LOC117189983|XP_033250956.1|DMIR, LOC108159501|XP_033246256.1|DMIR	LOC108101544|XP_017061421.1|DFIC
OG0003790	LOC108151081|XP_017134952.1|DMIR	LOC108089615|XP_017043466.1|DFIC
OG0003791	LOC108156445|XP_017143392.1|DMIR	LOC108091796|XP_017046648.1|DFIC
OG0003792	LOC108159823|XP_017148883.2|DMIR, LOC117187967|XP_033246888.1|DMIR	LOC108093914|XP_017049771.1|DFIC
OG0003793	LOC108158788|XP_033250805.1|DMIR, LOC108158147|XP_017145856.1|DMIR	LOC108090860|XP_017045235.1|DFIC
OG0003794	LOC108159727|XP_017148747.1|DMIR	LOC108096859|XP_017054272.1|DFIC
OG0003795	LOC108152796|XP_017137867.1|DMIR	LOC108087499|XP_017040384.1|DFIC
OG0003796	LOC108156176|XP_017142994.1|DMIR	LOC108088450|XP_017041718.1|DFIC
OG0003797	LOC108161674|XP_017151470.1|DMIR	LOC108090057|XP_017044054.1|DFIC
OG0003798	LOC108160637|XP_017150255.1|DMIR	LOC108090964|XP_017045397.1|DFIC
OG0003799	LOC117190764|XP_033251717.1|DMIR, LOC108158562|XP_017146475.1|DMIR	LOC108096812|XP_017054192.1|DFIC
OG0003800	LOC108162435|XP_017152658.1|DMIR	LOC108090056|XP_017044053.1|DFIC
OG0003801	LOC108161398|XP_017151136.1|DMIR	LOC108098383|XP_017056736.1|DFIC
OG0003802	LOC108162002|XP_017151973.1|DMIR	LOC108098334|XP_017056656.1|DFIC
OG0003803	LOC108156108|XP_017142893.1|DMIR	LOC108088453|XP_017041722.1|DFIC
OG0003804	LOC108162729|XP_033248421.1|DMIR	LOC108090034|XP_017044017.1|DFIC
OG0003805	LOC108161842|XP_017151696.1|DMIR	LOC108091477|XP_017046187.1|DFIC
OG0003806	LOC117188961|XP_033249536.1|DMIR	LOC108101355|XP_017061150.1|DFIC
OG0003808	LOC108152752|XP_017137799.1|DMIR	LOC108099879|XP_017059020.1|DFIC
OG0003809	LOC108161731|XP_017151543.1|DMIR	LOC108101239|XP_017060982.1|DFIC
OG0003810	LOC117185814|XP_033254092.1|DMIR, LOC108159082|XP_017147525.1|DMIR	LOC108101840|XP_017061842.1|DFIC
OG0003811	LOC108159634|XP_017148583.1|DMIR, LOC117189526|XP_033250559.1|DMIR	LOC108094917|XP_017051256.1|DFIC
OG0003812	LOC108161750|XP_033248894.1|DMIR	LOC108091434|XP_017046114.1|DFIC
OG0003813	LOC108162048|XP_017152064.1|DMIR	LOC108101187|XP_017060918.1|DFIC
OG0003814	LOC108161997|XP_017151955.1|DMIR	LOC108094517|XP_017050607.1|DFIC
OG0003815	LOC108155165|XP_017141319.1|DMIR	LOC108093351|XP_017048850.1|DFIC
OG0003816	LOC108162176|XP_017152258.2|DMIR	LOC108094449|XP_017050516.1|DFIC
OG0003817	LOC108163301|XP_017154002.1|DMIR	LOC108097854|XP_017055879.1|DFIC
OG0003818	LOC108164210|XP_017155330.1|DMIR	LOC108096097|XP_017052960.1|DFIC
OG0003819	LOC108162663|XP_017152992.1|DMIR	LOC108091499|XP_017046221.1|DFIC
OG0003820	LOC108155719|XP_017142211.1|DMIR	LOC108099411|XP_017058415.1|DFIC
OG0003821	LOC108160394|XP_017149872.2|DMIR, LOC117188090|XP_033247308.1|DMIR	LOC108101606|XP_017061508.1|DFIC
OG0003822	LOC108161357|XP_017151089.1|DMIR	LOC108093015|XP_017048406.1|DFIC
OG0003823	LOC108163489|XP_017154291.1|DMIR	LOC108094158|XP_017050089.1|DFIC, LOC108101687|XP_017061609.1|DFIC
OG0003824	LOC108161576|XP_017151353.1|DMIR	LOC108094438|XP_017050497.1|DFIC
OG0003825	LOC108162089|XP_017152141.1|DMIR	LOC108095605|XP_017052294.1|DFIC, LOC108100997|XP_017060651.1|DFIC
OG0003826	LOC108162266|XP_017152405.1|DMIR	LOC108089990|XP_017043980.1|DFIC
OG0003827	LOC108162549|XP_017152823.1|DMIR	LOC108097845|XP_017055865.1|DFIC, LOC108098109|XP_017056351.1|DFIC
OG0003828	LOC108162548|XP_017152822.1|DMIR	LOC108101928|XP_017062003.1|DFIC, LOC108097844|XP_017055863.1|DFIC
OG0003829	LOC108164194|XP_017155303.2|DMIR	LOC108090058|XP_017044055.1|DFIC
OG0003830	LOC108162373|XP_017152576.1|DMIR	LOC108093440|XP_017048993.1|DFIC
OG0003831	LOC108156091|XP_017142869.1|DMIR	LOC108099576|XP_017058668.1|DFIC
OG0003832	LOC108162931|XP_033250032.1|DMIR	LOC108088173|XP_017041339.1|DFIC
OG0003833	LOC108162932|XP_017153403.1|DMIR	LOC108088178|XP_017041347.1|DFIC
OG0003834	LOC108162019|XP_017152001.1|DMIR	LOC108088176|XP_017041343.1|DFIC
OG0003835	LOC108163858|XP_017154862.1|DMIR	LOC108094919|XP_017051263.1|DFIC, LOC108094538|XP_017050629.1|DFIC
OG0003836	LOC108162759|XP_017153130.1|DMIR	LOC108101215|XP_017060953.1|DFIC
OG0003837	LOC108163620|XP_017154507.1|DMIR	LOC108101228|XP_017060967.1|DFIC
OG0003838	LOC108161402|XP_033249638.1|DMIR	LOC108092344|XP_017047370.1|DFIC
OG0003839	LOC108162365|XP_017152563.1|DMIR	LOC108092704|XP_017047908.1|DFIC
OG0003840	LOC117188510|XP_033248400.1|DMIR, LOC108158196|XP_017145904.2|DMIR	LOC108101481|XP_017061318.1|DFIC
OG0003841	LOC108163684|XP_017154599.2|DMIR	LOC108092435|XP_017047505.1|DFIC
OG0003842	LOC108162988|XP_017153485.1|DMIR	LOC108100056|XP_017059277.1|DFIC
OG0003843	LOC108163095|XP_017153669.1|DMIR	LOC108098319|XP_017056631.1|DFIC
OG0003844	LOC108162364|XP_017152561.1|DMIR	LOC108092678|XP_017047853.1|DFIC
OG0003845	LOC108162534|XP_017152804.1|DMIR	LOC108101755|XP_017061711.1|DFIC
OG0003846	LOC108161793|XP_017151631.1|DMIR	LOC108102229|XP_017062450.1|DFIC, LOC108097851|XP_017055874.1|DFIC
OG0003847	LOC108163791|XP_017154765.1|DMIR	LOC108102163|XP_017062354.1|DFIC
OG0003848	LOC108154877|XP_033244420.1|DMIR	LOC108092149|XP_017047156.1|DFIC
OG0003849	LOC108158138|XP_017145841.1|DMIR	LOC108096518|XP_017053637.1|DFIC
OG0003850	LOC108162221|XP_033249197.1|DMIR	LOC108098380|XP_017056732.1|DFIC
OG0003851	LOC117191903|XP_033252546.1|DMIR, LOC108158620|XP_017146584.1|DMIR	LOC108094913|XP_017051248.1|DFIC
OG0003852	LOC108162074|XP_017152111.1|DMIR	LOC108092391|XP_017047441.1|DFIC
OG0003853	LOC117192680|XP_033253298.1|DMIR, LOC108159977|XP_017149153.1|DMIR	LOC108093827|XP_017049643.1|DFIC
OG0003854	LOC108164085|XP_017155161.1|DMIR	LOC108098195|XP_017056420.1|DFIC
OG0003855	LOC108162181|XP_017152261.1|DMIR	LOC108098192|XP_017056416.1|DFIC
OG0003856	LOC108161485|XP_017151245.1|DMIR	LOC108100109|XP_017059345.1|DFIC
OG0003857	LOC108163166|XP_017153780.1|DMIR	LOC108098229|XP_017056499.1|DFIC
OG0003858	LOC108156634|XP_017143724.1|DMIR	LOC108097412|XP_017055158.1|DFIC
OG0003859	LOC108163531|XP_017154371.1|DMIR	LOC108096083|XP_017052936.1|DFIC
OG0003860	LOC108160205|XP_017149530.1|DMIR, LOC117193888|XP_033254463.1|DMIR	LOC108093998|XP_017049907.1|DFIC
OG0003861	LOC108161724|XP_017151536.2|DMIR	LOC108092354|XP_017047377.1|DFIC
OG0003862	LOC108163670|XP_017154586.1|DMIR	LOC108093417|XP_017048952.1|DFIC
OG0003863	LOC108162551|XP_017152826.1|DMIR	LOC108086358|XP_017038748.1|DFIC
OG0003864	LOC108163075|XP_017153644.1|DMIR	LOC108093459|XP_017049024.1|DFIC
OG0003865	LOC108156983|XP_017144264.1|DMIR	LOC108095977|XP_017052810.1|DFIC
OG0003866	LOC108163121|XP_017153716.1|DMIR	LOC108093433|XP_017048982.1|DFIC
OG0003867	LOC117188834|XP_033249181.1|DMIR	LOC108091717|XP_017046546.1|DFIC
OG0003868	LOC108161326|XP_017151047.1|DMIR	LOC108089112|XP_017042712.1|DFIC
OG0003869	LOC108163537|XP_017154382.1|DMIR	LOC108092550|XP_017047674.1|DFIC
OG0003870	LOC108162915|XP_017153382.1|DMIR	LOC108096053|XP_017052887.1|DFIC
OG0003871	LOC108163705|XP_033248985.1|DMIR	LOC108094490|XP_017050568.1|DFIC
OG0003872	LOC108158392|XP_017146139.1|DMIR	LOC108093864|XP_017049693.1|DFIC
OG0003873	LOC108162668|XP_017152999.2|DMIR	LOC108089912|XP_017043882.1|DFIC
OG0003874	LOC108162951|XP_017153435.1|DMIR	LOC108093397|XP_017048905.1|DFIC
OG0003875	LOC108162047|XP_033249481.1|DMIR	LOC108089115|XP_017042715.1|DFIC
OG0003876	LOC108163804|XP_017154783.1|DMIR	LOC108094172|XP_017050121.1|DFIC
OG0003877	LOC108163415|XP_017154171.1|DMIR	LOC108094547|XP_017050645.1|DFIC
OG0003878	LOC108163530|XP_017154368.1|DMIR	LOC108096081|XP_017052931.1|DFIC
OG0003879	LOC108151932|XP_017136346.1|DMIR	LOC108099057|XP_017057814.1|DFIC
OG0003880	LOC108152745|XP_017137783.1|DMIR	LOC108099857|XP_017058992.1|DFIC
OG0003881	LOC108159113|XP_033253206.1|DMIR, LOC117188070|XP_033247261.1|DMIR	LOC108101850|XP_017061858.1|DFIC
OG0003882	LOC108159774|XP_017148822.2|DMIR, LOC117188508|XP_033248385.1|DMIR	LOC108098706|XP_017057312.1|DFIC
OG0003883	LOC108153411|XP_017138900.1|DMIR	LOC108097998|XP_017056124.1|DFIC
OG0003884	LOC108163134|XP_017153737.1|DMIR	LOC108092695|XP_017047895.1|DFIC
OG0003885	LOC108162688|XP_017153026.1|DMIR	LOC108088201|XP_017041390.1|DFIC
OG0003886	LOC108162686|XP_017153024.1|DMIR	LOC108088142|XP_017041296.1|DFIC
OG0003887	LOC108163757|XP_017154716.2|DMIR	LOC108092436|XP_017047506.1|DFIC
OG0003888	LOC108155075|XP_017141157.1|DMIR	LOC108099356|XP_017058331.1|DFIC
OG0003889	LOC117188612|XP_033248508.1|DMIR, LOC108161762|XP_017151585.2|DMIR	LOC108101299|XP_017061090.1|DFIC
OG0003890	LOC108152851|XP_017137956.1|DMIR	LOC108099194|XP_017058051.1|DFIC
OG0003891	LOC108164040|XP_017155107.2|DMIR	LOC108092680|XP_017047856.1|DFIC
OG0003892	LOC108151054|XP_017134917.1|DMIR	LOC108100278|XP_017059553.1|DFIC
OG0003893	LOC108162643|XP_017152956.2|DMIR	LOC108094456|XP_017050523.1|DFIC
OG0003894	LOC108163009|XP_033249015.1|DMIR	LOC108089260|XP_017042917.1|DFIC
OG0003895	LOC108158356|XP_017146098.1|DMIR	LOC108095238|XP_017051755.1|DFIC
OG0003896	LOC108158355|XP_017146097.1|DMIR	LOC108095198|XP_017051693.1|DFIC
OG0003897	LOC108159297|XP_017147955.1|DMIR, LOC117189503|XP_033250530.1|DMIR, LOC117194993|XP_033255368.1|DMIR	LOC108094028|XP_017049948.1|DFIC
OG0003898	LOC108161929|XP_017151841.1|DMIR	LOC108101175|XP_017060894.1|DFIC
OG0003899	LOC108162088|XP_017152140.1|DMIR	LOC108091464|XP_017046165.1|DFIC
OG0003900	LOC108162781|XP_017153168.1|DMIR	LOC108101294|XP_017061085.1|DFIC
OG0003901	LOC108163730|XP_017154676.1|DMIR	LOC108098231|XP_017056502.1|DFIC, LOC108094094|XP_017050039.1|DFIC
OG0003902	LOC108163516|XP_017154341.1|DMIR	LOC108100047|XP_017059266.1|DFIC
OG0003903	LOC108161973|XP_017151920.2|DMIR	LOC108100861|XP_017060429.1|DFIC
OG0003904	LOC108161972|XP_017151919.2|DMIR	LOC108100859|XP_017060428.1|DFIC
OG0003905	LOC108154767|XP_017140639.1|DMIR	LOC108099340|XP_017058305.1|DFIC
OG0003906	LOC108159567|XP_017148493.1|DMIR	LOC108090951|XP_017045384.1|DFIC
OG0003907	LOC108163624|XP_017154512.1|DMIR	LOC108091551|XP_017046311.1|DFIC
OG0003908	LOC108163625|XP_017154513.1|DMIR	LOC108091431|XP_017046111.1|DFIC
OG0003909	LOC117193097|XP_033253710.1|DMIR, LOC108159674|XP_017148650.1|DMIR	LOC108086453|XP_017038860.1|DFIC
OG0003910	LOC117186307|XP_033242789.1|DMIR	LOC108096107|XP_017052972.1|DFIC
OG0003911	LOC108162032|XP_017152039.1|DMIR	LOC108089879|XP_017043828.1|DFIC
OG0003912	LOC108164187|XP_017155294.2|DMIR	LOC108094548|XP_017050646.1|DFIC
OG0003913	LOC108162174|XP_017152256.2|DMIR	LOC108092746|XP_017047964.1|DFIC
OG0003914	LOC108161635|XP_017151426.1|DMIR	LOC108100071|XP_017059295.1|DFIC
OG0003915	LOC108162780|XP_017153171.1|DMIR	LOC108092980|XP_017048360.1|DFIC
OG0003916	LOC108161897|XP_017151780.1|DMIR	LOC108098279|XP_017056570.1|DFIC
OG0003917	LOC108161831|XP_017151679.1|DMIR	LOC108089852|XP_017043785.1|DFIC
OG0003918	LOC108161287|XP_017150994.1|DMIR	LOC108093514|XP_017049095.1|DFIC
OG0003919	LOC108163677|XP_017154592.1|DMIR	LOC108092515|XP_017047626.1|DFIC
OG0003920	LOC117189961|XP_033250934.1|DMIR, LOC108159423|XP_017148178.1|DMIR	LOC108096967|XP_017054433.1|DFIC
