Orthogroup	DMIR.longest_only	DYAK.longest_only
OG0004745	LOC108156410|XP_017143344.1|DMIR	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC108155820|XP_017142397.1|DMIR	LOC6537379|XP_002097935.1|DYAK
OG0004747	LOC108155821|XP_017142399.1|DMIR	LOC6537380|XP_015048306.1|DYAK
OG0004748	LOC108155586|XP_017141984.1|DMIR	LOC6537377|XP_002097933.1|DYAK
OG0004749	LOC108155589|XP_033244126.1|DMIR	LOC6535824|XP_002096445.1|DYAK
OG0004750	LOC108156246|XP_017143084.1|DMIR	LOC6537687|XP_002098232.1|DYAK
OG0004751	LOC108155121|XP_033245624.1|DMIR	LOC6537190|XP_002097748.1|DYAK
OG0004752	LOC108154384|XP_017140137.1|DMIR	LOC6538329|XP_002098856.1|DYAK
OG0004753	LOC108154720|XP_017140570.1|DMIR	LOC6538637|XP_002099157.1|DYAK
OG0004754	LOC108154900|XP_017140838.1|DMIR	LOC6538202|XP_002098730.1|DYAK
OG0004755	LOC108156547|XP_017143554.1|DMIR	LOC6535811|XP_002096433.1|DYAK
OG0004756	LOC108156545|XP_017143550.1|DMIR	LOC6535810|XP_002096432.1|DYAK
OG0004757	LOC108154167|XP_017139817.2|DMIR	LOC6536896|XP_015047990.1|DYAK
OG0004758	LOC108156617|XP_017143660.1|DMIR	LOC6535500|XP_015047186.2|DYAK
OG0004759	LOC108156205|XP_017143029.1|DMIR	LOC6536178|XP_002096769.1|DYAK
OG0004760	LOC108156081|XP_033244137.1|DMIR	LOC6537325|XP_039231079.1|DYAK
OG0004761	LOC108155250|XP_017141431.1|DMIR	LOC6536662|XP_002097234.1|DYAK
OG0004762	LOC108162684|XP_017153021.1|DMIR	LOC6527070|XP_002088163.1|DYAK
OG0004763	LOC108157031|XP_017144333.1|DMIR	LOC6535557|XP_002096186.3|DYAK
OG0004764	LOC108155473|XP_017141785.1|DMIR	LOC6537352|XP_002097909.1|DYAK
OG0004765	LOC108156990|XP_017144271.1|DMIR	LOC6538667|XP_039231344.1|DYAK
OG0004766	LOC108154791|XP_017140670.1|DMIR	LOC6538683|XP_002099202.2|DYAK
OG0004767	LOC108155516|XP_017141846.1|DMIR	LOC6535295|XP_002095951.1|DYAK
OG0004768	LOC108155515|XP_017141844.1|DMIR	LOC6535297|XP_002095953.2|DYAK
OG0004769	LOC108162239|XP_017152364.1|DMIR	LOC6529264|XP_002090269.1|DYAK
OG0004770	LOC108155800|XP_017142370.1|DMIR	LOC6540275|XP_002087112.1|DYAK
OG0004771	LOC108154060|XP_033245899.1|DMIR	LOC6537964|XP_002098501.1|DYAK
OG0004772	LOC108156449|XP_017143396.1|DMIR	LOC6536210|XP_002096801.1|DYAK
OG0004773	LOC108154186|XP_017139850.1|DMIR	LOC6535841|XP_002096462.1|DYAK
OG0004774	LOC108154187|XP_033244757.1|DMIR	LOC6535844|XP_039232604.1|DYAK
OG0004775	LOC108156616|XP_033244733.1|DMIR	LOC6535625|XP_002096253.1|DYAK
OG0004776	LOC108159369|XP_017148085.1|DMIR	LOC6528358|XP_002089407.1|DYAK
OG0004777	LOC108154165|XP_017139816.1|DMIR	LOC6535224|XP_002095883.1|DYAK
OG0004778	LOC108162631|XP_017152943.2|DMIR	LOC6527560|XP_002088650.1|DYAK
OG0004779	LOC108154674|XP_033244412.1|DMIR	LOC6537935|XP_015048573.1|DYAK
OG0004780	LOC108163949|XP_017154979.1|DMIR	LOC6526680|XP_002087786.1|DYAK
OG0004781	LOC108156622|XP_033245430.1|DMIR	LOC6536841|XP_015047965.1|DYAK
OG0004782	LOC108156116|XP_017142905.1|DMIR	LOC6538798|XP_002099311.3|DYAK
OG0004783	LOC108157265|XP_017144739.1|DMIR	LOC6524704|XP_002100548.1|DYAK
OG0004784	LOC108157239|XP_017144698.1|DMIR	LOC6537598|XP_002098144.1|DYAK
OG0004785	LOC108157856|XP_017145551.1|DMIR	LOC6537580|XP_002098126.1|DYAK
OG0004786	LOC108154581|XP_017140372.1|DMIR	LOC6537578|XP_002098124.1|DYAK
OG0004787	LOC108154663|XP_017140489.1|DMIR	LOC6537576|XP_002098122.1|DYAK
OG0004788	LOC108154513|XP_017140302.1|DMIR	LOC6537575|XP_015048423.1|DYAK
OG0004789	LOC108153925|XP_017139509.1|DMIR	LOC6537574|XP_002098120.1|DYAK
OG0004790	LOC108157208|XP_017144646.1|DMIR	LOC6538391|XP_002098915.3|DYAK
OG0004791	LOC108155750|XP_017142271.1|DMIR	LOC6539008|XP_002099510.1|DYAK
OG0004792	LOC108154256|XP_017139980.2|DMIR	LOC6535644|XP_002096272.1|DYAK
OG0004793	LOC108155447|XP_017141752.1|DMIR	LOC6537998|XP_002098533.2|DYAK
OG0004794	LOC108156322|XP_017143203.1|DMIR	LOC6536990|XP_002097559.1|DYAK
OG0004795	LOC108155621|XP_017142040.1|DMIR	LOC6536931|XP_002097500.1|DYAK
OG0004796	LOC108155654|XP_017142095.2|DMIR	LOC6536866|XP_002097435.1|DYAK
OG0004797	LOC108155538|XP_017141898.1|DMIR	LOC6537643|XP_039231847.1|DYAK
OG0004798	LOC108154734|XP_017140590.1|DMIR	LOC6538087|XP_002098621.1|DYAK
OG0004799	LOC108156796|XP_017143964.1|DMIR	LOC6536158|XP_002096758.1|DYAK
OG0004800	LOC108157617|XP_017145242.1|DMIR	LOC6537362|XP_002097919.1|DYAK
OG0004801	LOC108156258|XP_017143108.1|DMIR	LOC6538563|XP_002099085.1|DYAK
OG0004802	LOC108154199|XP_017139905.1|DMIR	LOC6535834|XP_002096455.1|DYAK
OG0004803	LOC108155104|XP_017141223.1|DMIR	LOC6538158|XP_002098692.2|DYAK
OG0004804	LOC108155517|XP_033245026.1|DMIR	LOC6535298|XP_039232793.1|DYAK
OG0004805	LOC108154789|XP_033245937.1|DMIR	LOC6536363|XP_002096945.1|DYAK
OG0004806	LOC108158727|XP_017146818.1|DMIR	LOC6524591|XP_002100448.1|DYAK
OG0004807	LOC108154084|XP_017139687.1|DMIR	LOC6538597|XP_002099119.2|DYAK
OG0004808	LOC108156771|XP_017143926.1|DMIR	LOC6536465|XP_002097046.1|DYAK
OG0004809	LOC108155669|XP_017142122.1|DMIR	LOC6535852|XP_002096471.2|DYAK
OG0004810	LOC108154203|XP_017139911.1|DMIR	LOC6535846|XP_002096467.2|DYAK
OG0004811	LOC108151785|XP_017136121.1|DMIR	LOC6539739|XP_015045005.1|DYAK
OG0004812	LOC108156012|XP_017142706.1|DMIR	LOC6536360|XP_039232487.1|DYAK
OG0004813	LOC108156748|XP_017143899.1|DMIR	LOC6537956|XP_002098493.1|DYAK
OG0004814	LOC108154999|XP_017141035.1|DMIR	LOC6536444|XP_002097025.1|DYAK
OG0004815	LOC108159583|XP_017148524.1|DMIR	LOC6524005|XP_002099877.2|DYAK
OG0004816	LOC108151598|XP_017135771.1|DMIR	LOC6525277|XP_002101113.1|DYAK
OG0004817	LOC108162959|XP_017153450.1|DMIR	LOC6525279|XP_002101115.2|DYAK
OG0004818	LOC108157058|XP_017144377.1|DMIR	LOC6536207|XP_002096798.1|DYAK
OG0004819	LOC108157075|XP_017144399.1|DMIR	LOC6537839|XP_002098380.1|DYAK
OG0004820	LOC108156727|XP_017143870.1|DMIR	LOC6536468|XP_002097049.1|DYAK
OG0004821	LOC108155301|XP_017141505.1|DMIR	LOC6537967|XP_002098504.2|DYAK
OG0004822	LOC108155041|XP_017141101.1|DMIR	LOC6537316|XP_002097873.1|DYAK
OG0004823	LOC108156829|XP_017144021.1|DMIR	LOC6536993|XP_002097562.2|DYAK
OG0004824	LOC108156831|XP_017144029.1|DMIR	LOC6536994|XP_002097563.1|DYAK
OG0004825	LOC108164494|XP_033250254.1|DMIR	LOC6523742|XP_002099617.1|DYAK
OG0004826	LOC108155725|XP_017142222.1|DMIR	LOC6537547|XP_002098093.1|DYAK
OG0004827	LOC108156140|XP_017142944.1|DMIR	LOC6535276|XP_002095932.1|DYAK
OG0004828	LOC108154675|XP_017140505.1|DMIR	LOC6537937|XP_002098477.1|DYAK
OG0004829	LOC108157084|XP_017144422.1|DMIR	LOC6538772|XP_002099286.1|DYAK
OG0004830	LOC108154004|XP_017139587.2|DMIR	LOC6536805|XP_002097375.3|DYAK
OG0004831	LOC108151940|XP_017136360.1|DMIR	LOC6533157|XP_002093883.1|DYAK
OG0004832	LOC108154866|XP_017140784.1|DMIR	LOC6536848|XP_002097417.1|DYAK
OG0004833	LOC108155147|XP_017141297.1|DMIR	LOC6537480|XP_002098036.1|DYAK
OG0004834	LOC108156529|XP_017143524.1|DMIR	LOC6537927|XP_002098467.1|DYAK
OG0004835	LOC108156514|XP_017143508.1|DMIR	LOC6537924|XP_002098464.1|DYAK
OG0004836	LOC108156181|XP_017143001.1|DMIR	LOC6537864|XP_002098405.1|DYAK
OG0004837	LOC108151656|XP_017135864.1|DMIR	LOC6534750|XP_002095425.2|DYAK
OG0004838	LOC108154313|XP_017140060.1|DMIR	LOC6536550|XP_015047827.1|DYAK
OG0004839	LOC108156666|XP_017143772.2|DMIR	LOC6536548|XP_015047826.1|DYAK
OG0004840	LOC108156761|XP_017143913.1|DMIR	LOC6538736|XP_002099251.1|DYAK
OG0004841	LOC108162489|XP_017152729.1|DMIR	LOC6528282|XP_002089335.1|DYAK
OG0004842	LOC108155769|XP_017142310.1|DMIR	LOC6538056|XP_002098591.1|DYAK
OG0004843	LOC108155573|XP_017141964.2|DMIR	LOC6535567|XP_002096196.1|DYAK
OG0004844	LOC108164240|XP_033250019.1|DMIR	LOC6527439|XP_002088531.2|DYAK
OG0004845	LOC108155256|XP_017141440.1|DMIR	LOC6535376|XP_002096026.1|DYAK
OG0004846	LOC108161808|XP_017151656.1|DMIR	LOC6526725|XP_002087828.1|DYAK
OG0004847	LOC108161804|XP_017151649.1|DMIR	LOC6526724|XP_002087827.1|DYAK
OG0004848	LOC108156345|XP_033244534.1|DMIR	LOC6536675|XP_002097248.1|DYAK
OG0004849	LOC108162121|XP_017152183.1|DMIR	LOC6527658|XP_002088744.1|DYAK
OG0004850	LOC108155748|XP_017142267.1|DMIR	LOC6536119|XP_039231245.1|DYAK
OG0004851	LOC108157351|XP_017144860.1|DMIR	LOC6536120|XP_002096728.1|DYAK
OG0004852	LOC108157380|XP_017144899.1|DMIR	LOC6536137|XP_015047583.1|DYAK
OG0004853	LOC108159030|XP_017147439.1|DMIR	LOC6530651|XP_002091549.3|DYAK
OG0004854	LOC108151120|XP_017135027.1|DMIR	LOC6533850|XP_039230761.1|DYAK
OG0004855	LOC108151993|XP_017136451.1|DMIR	LOC26536306|XP_015050225.1|DYAK
OG0004856	LOC108165370|XP_033242366.1|DMIR	LOC6533364|XP_039229630.1|DYAK
OG0004857	LOC108153757|XP_017139380.1|DMIR	LOC6532473|XP_002093220.2|DYAK
OG0004858	LOC108151972|XP_033242357.1|DMIR	LOC6533371|XP_039229626.1|DYAK
OG0004859	LOC108153207|XP_017138518.1|DMIR	LOC6533373|XP_002094098.1|DYAK
OG0004860	LOC108153352|XP_017138808.1|DMIR	LOC6533496|XP_002094207.1|DYAK
OG0004861	LOC108152637|XP_017137608.1|DMIR	LOC6533533|XP_015050112.1|DYAK
OG0004862	LOC108152243|XP_033242636.1|DMIR	LOC6533542|XP_039229889.1|DYAK
OG0004863	LOC108152116|XP_017136680.1|DMIR	LOC6533100|XP_002093826.2|DYAK
OG0004864	LOC108151794|XP_017136131.1|DMIR	LOC6532955|XP_002093690.1|DYAK
OG0004865	LOC108156260|XP_017143112.2|DMIR	LOC6538213|XP_002098740.1|DYAK
OG0004866	LOC108150957|XP_017134780.1|DMIR	LOC6533288|XP_002094014.1|DYAK
OG0004867	LOC108158696|XP_033247482.1|DMIR	LOC6530224|XP_039229146.1|DYAK
OG0004868	LOC108159640|XP_017148594.1|DMIR	LOC6529086|XP_002090099.1|DYAK
OG0004869	LOC108158754|XP_017146855.1|DMIR	LOC6528305|XP_002089358.1|DYAK
OG0004870	LOC108158758|XP_017146860.1|DMIR, LOC117189883|XP_033250853.1|DMIR	LOC6528310|XP_015054435.1|DYAK
OG0004871	LOC117193446|XP_033254091.1|DMIR, LOC108159080|XP_017147523.1|DMIR	LOC6532069|XP_002092846.1|DYAK
OG0004872	LOC108159896|XP_017149008.1|DMIR, LOC117189782|XP_033250743.1|DMIR	LOC6532150|XP_002092926.1|DYAK
OG0004873	LOC108161783|XP_017151614.1|DMIR	LOC6527690|XP_002088774.1|DYAK
OG0004874	LOC108153898|XP_017139485.1|DMIR	LOC6538452|XP_002098976.1|DYAK
OG0004875	LOC108153267|XP_017138628.1|DMIR	LOC6525853|XP_039233355.1|DYAK
OG0004876	LOC108152073|XP_017136587.1|DMIR	LOC6523841|XP_002099714.1|DYAK
OG0004877	LOC108151401|XP_017135478.1|DMIR	LOC6533779|XP_002094482.1|DYAK
OG0004878	LOC108160546|XP_017150102.1|DMIR	LOC6528465|XP_002089511.1|DYAK
OG0004879	LOC108158895|XP_017147170.1|DMIR, LOC117190373|XP_033251345.1|DMIR	LOC6531987|XP_015051655.1|DYAK
OG0004880	LOC108153024|XP_017138267.1|DMIR	LOC6534642|XP_002095317.1|DYAK
OG0004881	LOC108152008|XP_017136473.1|DMIR	LOC6533208|XP_002093934.1|DYAK
OG0004882	LOC108152419|XP_017137221.1|DMIR	LOC6533284|XP_015049887.1|DYAK
OG0004883	LOC108151327|XP_017135367.1|DMIR	LOC6533441|XP_002094152.2|DYAK
OG0004884	LOC108159355|XP_033248296.1|DMIR, LOC117192547|XP_033253136.1|DMIR	LOC6531559|XP_039229252.1|DYAK
OG0004885	LOC108158914|XP_017147201.2|DMIR	LOC6530056|XP_002091002.1|DYAK
OG0004886	LOC117194183|XP_033254731.1|DMIR, LOC108158576|XP_017146507.1|DMIR	LOC6531493|XP_002092292.1|DYAK
OG0004887	LOC117188080|XP_033247296.1|DMIR, LOC108158649|XP_033247295.1|DMIR	LOC6531115|XP_002091949.1|DYAK
OG0004888	LOC108159508|XP_017148356.1|DMIR, LOC117189818|XP_033250767.1|DMIR	LOC6531015|XP_039229065.1|DYAK
OG0004889	LOC108158961|XP_017147281.2|DMIR, LOC117185951|XP_033247621.1|DMIR	LOC6528838|XP_015054077.1|DYAK
OG0004890	LOC117185956|XP_033253448.1|DMIR, LOC108159741|XP_033246744.1|DMIR	LOC6531553|XP_002092351.1|DYAK
OG0004891	LOC108153270|XP_017138627.1|DMIR	LOC6524545|XP_002100402.1|DYAK
OG0004892	LOC108160633|XP_017150249.1|DMIR	LOC6531069|XP_039227996.1|DYAK
OG0004893	LOC108159547|XP_017148436.1|DMIR	LOC6531276|XP_002092085.1|DYAK
OG0004894	LOC108160510|XP_017150040.1|DMIR, LOC117193407|XP_033254050.1|DMIR	LOC6530030|XP_002090976.2|DYAK
OG0004895	LOC108159221|XP_017147810.1|DMIR	LOC6531843|XP_002092630.1|DYAK
OG0004896	LOC117190723|XP_033251681.1|DMIR, LOC108160262|XP_017149619.1|DMIR	LOC6531030|XP_015052796.1|DYAK
OG0004897	LOC108160604|XP_017150197.1|DMIR	LOC6531028|XP_039228973.1|DYAK
OG0004898	LOC108159490|XP_017148319.1|DMIR, LOC117185831|XP_033252946.1|DMIR	LOC6528869|XP_015054087.1|DYAK
OG0004899	LOC117192293|XP_033252841.1|DMIR, LOC108158904|XP_033248080.1|DMIR	LOC6529326|XP_002090331.3|DYAK
OG0004900	LOC108158447|XP_017146219.2|DMIR	LOC6528863|XP_002089895.1|DYAK
OG0004901	LOC117192690|XP_033253315.1|DMIR, LOC108160469|XP_017149975.1|DMIR	LOC6528864|XP_002089896.1|DYAK
OG0004902	LOC108152173|XP_017136784.1|DMIR	LOC6532460|XP_002093207.1|DYAK
OG0004903	LOC108159943|XP_017149085.1|DMIR, LOC117194093|XP_033254627.1|DMIR	LOC6531590|XP_002092388.1|DYAK
OG0004904	LOC108154881|XP_017140812.1|DMIR	LOC6538794|XP_002099307.1|DYAK
OG0004905	LOC108158968|XP_033246749.1|DMIR, LOC117189839|XP_033250798.1|DMIR	LOC6528482|XP_039226283.1|DYAK
OG0004906	LOC108152569|XP_017137495.1|DMIR	LOC6532574|XP_002093318.1|DYAK
OG0004907	LOC108152418|XP_033243676.1|DMIR, LOC117186301|XP_033242780.1|DMIR	LOC6533286|XP_002094012.1|DYAK
OG0004908	LOC108153338|XP_017138762.1|DMIR	LOC6534718|XP_002095393.1|DYAK
OG0004909	LOC108151948|XP_017136373.1|DMIR	LOC6534728|XP_039230000.1|DYAK
OG0004910	LOC108151946|XP_017136370.1|DMIR	LOC6534732|XP_002095407.2|DYAK
OG0004911	LOC108152773|XP_017137843.1|DMIR	LOC6532820|XP_002093557.1|DYAK
OG0004912	LOC108152570|XP_017137497.1|DMIR	LOC6532575|XP_002093319.1|DYAK
OG0004913	LOC108158843|XP_017147054.1|DMIR, LOC117189619|XP_033250627.1|DMIR	LOC6530765|XP_002091653.1|DYAK
OG0004914	LOC108158841|XP_017147050.1|DMIR	LOC6530758|XP_002091648.2|DYAK
OG0004915	LOC108160287|XP_017149665.2|DMIR, LOC117185703|XP_033247211.1|DMIR	LOC6532065|XP_002092842.1|DYAK
OG0004916	LOC108159069|XP_017147505.1|DMIR, LOC117191542|XP_033252269.1|DMIR	LOC6531391|XP_002092194.1|DYAK
OG0004917	LOC108152718|XP_017137743.1|DMIR	LOC6532564|XP_002093309.2|DYAK
OG0004918	LOC108152717|XP_017137740.1|DMIR	LOC6532566|XP_002093311.1|DYAK
OG0004919	LOC108156484|XP_017143451.1|DMIR	LOC6539024|XP_039232846.1|DYAK
OG0004920	LOC108152135|XP_017136720.1|DMIR	LOC6539713|XP_002086598.1|DYAK
OG0004921	LOC108152212|XP_017136859.1|DMIR	LOC6533309|XP_039230307.1|DYAK
OG0004922	LOC108152946|XP_017138130.1|DMIR	LOC6532689|XP_002093433.2|DYAK
OG0004923	LOC108152361|XP_017137124.1|DMIR	LOC6532949|XP_002093684.1|DYAK
OG0004924	LOC108165572|XP_017157135.1|DMIR	LOC6533176|XP_002093902.1|DYAK
OG0004925	LOC108153552|XP_017139111.1|DMIR	LOC6532314|XP_002093074.1|DYAK
OG0004926	LOC108153699|XP_017139315.1|DMIR	LOC6533223|XP_002093949.1|DYAK
OG0004927	LOC108152911|XP_033242106.1|DMIR	LOC6532609|XP_015049463.1|DYAK
OG0004928	LOC108160580|XP_017150163.1|DMIR	LOC6530994|XP_015051763.1|DYAK
OG0004929	LOC108151388|XP_017135453.1|DMIR	LOC6532228|XP_015049252.1|DYAK
OG0004930	LOC108159012|XP_017147374.1|DMIR, LOC117192391|XP_033252958.1|DMIR	LOC6530217|XP_002091155.2|DYAK
OG0004931	LOC108158622|XP_017146587.1|DMIR	LOC6530768|XP_002091656.1|DYAK
OG0004932	LOC108165587|XP_017157150.1|DMIR	LOC6532198|XP_002092972.2|DYAK
OG0004933	LOC117191615|XP_033252325.1|DMIR, LOC108158559|XP_017146473.1|DMIR	LOC6531386|XP_002092189.1|DYAK
OG0004934	LOC117190744|XP_033251694.1|DMIR, LOC108159123|XP_017147596.1|DMIR	LOC6531943|XP_002092729.1|DYAK
OG0004935	LOC117193179|XP_033253814.1|DMIR, LOC108158671|XP_017146671.1|DMIR	LOC6531085|XP_002091919.1|DYAK
OG0004936	LOC108153441|XP_017138938.2|DMIR	LOC6532986|XP_002093721.1|DYAK
OG0004937	LOC108151688|XP_017135922.1|DMIR	LOC6533178|XP_039230611.1|DYAK
OG0004938	LOC108151812|XP_017136154.1|DMIR	LOC6533357|XP_002094082.1|DYAK
OG0004939	LOC108152628|XP_017137596.1|DMIR	LOC6539440|XP_039230705.1|DYAK
OG0004940	LOC108153617|XP_017139207.1|DMIR	LOC6539435|XP_039230702.1|DYAK
OG0004941	LOC108152013|XP_017136479.1|DMIR	LOC6535104|XP_015051003.2|DYAK
OG0004942	LOC108150907|XP_017134719.1|DMIR	LOC6533074|XP_002093806.1|DYAK
OG0004943	LOC108151356|XP_017135403.1|DMIR	LOC6532731|XP_002093473.1|DYAK
OG0004944	LOC108152996|XP_017138223.1|DMIR	LOC6533483|XP_002094194.2|DYAK
OG0004945	LOC117190824|XP_033251753.1|DMIR, LOC108160430|XP_017149922.1|DMIR	LOC6528328|XP_002089381.1|DYAK
OG0004946	LOC108152254|XP_017136950.1|DMIR	LOC6534635|XP_002095310.1|DYAK
OG0004947	LOC108151542|XP_017135691.1|DMIR	LOC6532423|XP_002093170.1|DYAK
OG0004948	LOC108153211|XP_017138523.1|DMIR	LOC6532425|XP_002093172.1|DYAK
OG0004949	LOC108153210|XP_017138521.1|DMIR	LOC6532430|XP_002093177.2|DYAK
OG0004950	LOC108165592|XP_017157156.1|DMIR	LOC6532205|XP_015049220.2|DYAK
OG0004951	LOC108156115|XP_017142904.1|DMIR	LOC6538203|XP_002098731.1|DYAK
OG0004952	LOC108151121|XP_017135030.1|DMIR	LOC6533860|XP_002094560.1|DYAK
OG0004953	LOC108151299|XP_017135323.1|DMIR	LOC6535091|XP_002095755.1|DYAK
OG0004954	LOC108151277|XP_017135294.1|DMIR	LOC6535093|XP_002095757.2|DYAK
OG0004955	LOC108151493|XP_017135622.1|DMIR	LOC6533244|XP_002093970.1|DYAK
OG0004956	LOC108158865|XP_017147087.1|DMIR, LOC117190414|XP_033251382.1|DMIR	LOC6528853|XP_002089885.1|DYAK
OG0004957	LOC108152955|XP_017138144.1|DMIR	LOC6532767|XP_002093509.2|DYAK
OG0004958	LOC108151119|XP_017135026.1|DMIR	LOC6533854|XP_002094554.1|DYAK
OG0004959	LOC108151126|XP_017135036.1|DMIR	LOC6533853|XP_039229487.1|DYAK
OG0004960	LOC108151115|XP_017135018.1|DMIR	LOC6533852|XP_002094552.2|DYAK
OG0004961	LOC108158508|XP_017146369.1|DMIR	LOC6528919|XP_002089951.1|DYAK
OG0004962	LOC108151325|XP_017135366.1|DMIR	LOC6534698|XP_002095373.1|DYAK
OG0004963	LOC108152273|XP_017136983.1|DMIR	LOC6534184|XP_002094867.2|DYAK
OG0004964	LOC108152593|XP_017137538.1|DMIR	LOC6533549|XP_002094259.1|DYAK
OG0004965	LOC108152068|XP_017136579.1|DMIR	LOC6533304|XP_002094030.1|DYAK
OG0004966	LOC108152067|XP_017136576.1|DMIR	LOC6533305|XP_002094031.1|DYAK
OG0004967	LOC108158756|XP_017146857.1|DMIR	LOC6528303|XP_002089356.1|DYAK
OG0004968	LOC108153165|XP_017138459.1|DMIR	LOC6532964|XP_002093699.3|DYAK
OG0004969	LOC108158907|XP_017147190.1|DMIR	LOC6531505|XP_002092304.1|DYAK
OG0004970	LOC108153444|XP_017138948.1|DMIR	LOC6532963|XP_039229950.1|DYAK
OG0004971	LOC108153432|XP_017138927.1|DMIR	LOC6532961|XP_039229645.1|DYAK
OG0004972	LOC108151084|XP_017134956.1|DMIR	LOC6533299|XP_002094025.1|DYAK
OG0004973	LOC108151216|XP_017135186.1|DMIR	LOC6532210|XP_002092984.1|DYAK
OG0004974	LOC108152376|XP_017137156.1|DMIR	LOC6533846|XP_002094546.1|DYAK
OG0004975	LOC108152362|XP_017137125.1|DMIR	LOC6532951|XP_002093686.1|DYAK
OG0004976	LOC108153489|XP_017139019.1|DMIR	LOC6532869|XP_002093605.2|DYAK
OG0004977	LOC117193035|XP_033253660.1|DMIR, LOC108158677|XP_017146695.1|DMIR	LOC6531876|XP_002092663.1|DYAK
OG0004978	LOC108158672|XP_017146673.1|DMIR	LOC6531083|XP_002091917.1|DYAK
OG0004979	LOC108151360|XP_017135408.1|DMIR	LOC6532736|XP_002093478.1|DYAK
OG0004980	LOC108150876|XP_017134672.2|DMIR	LOC6534505|XP_002095182.3|DYAK
OG0004981	LOC108152737|XP_017137771.1|DMIR	LOC6534981|XP_002095651.1|DYAK
OG0004982	LOC108152735|XP_017137768.1|DMIR	LOC6534985|XP_002095655.1|DYAK
OG0004983	LOC108152000|XP_017136458.1|DMIR	LOC6533563|XP_002094273.1|DYAK
OG0004984	LOC108153468|XP_017138989.1|DMIR	LOC6533218|XP_002093944.3|DYAK
OG0004985	LOC108151763|XP_017136093.1|DMIR	LOC6532402|XP_039230550.1|DYAK
OG0004986	LOC117186756|XP_033243852.1|DMIR, LOC108152665|XP_017137649.2|DMIR	LOC6534262|XP_002094943.2|DYAK
OG0004987	LOC108152363|XP_017137126.1|DMIR	LOC6534405|XP_039230163.1|DYAK
OG0004988	LOC108151764|XP_017136095.1|DMIR	LOC6532403|XP_002093154.2|DYAK
OG0004989	LOC108152989|XP_017138210.1|DMIR	LOC6534403|XP_002095081.1|DYAK
OG0004990	LOC108158375|XP_017146118.2|DMIR, LOC117188345|XP_033247949.1|DMIR	LOC6530726|XP_002091617.1|DYAK
OG0004991	LOC108159332|XP_017148017.1|DMIR, LOC117191931|XP_033252569.1|DMIR	LOC6530185|XP_002091123.1|DYAK
OG0004992	LOC117191930|XP_033252567.1|DMIR, LOC108159333|XP_017148018.1|DMIR	LOC6530186|XP_002091124.1|DYAK
OG0004993	LOC108153755|XP_017139375.1|DMIR	LOC6533861|XP_002094561.1|DYAK
OG0004994	LOC108165398|XP_033243441.1|DMIR	LOC6532799|XP_002093536.1|DYAK
OG0004995	LOC108152372|XP_017137143.1|DMIR	LOC6532854|XP_039229524.1|DYAK
OG0004996	LOC108151556|XP_017135714.1|DMIR	LOC6532619|XP_002093363.1|DYAK
OG0004997	LOC108160574|XP_017150149.1|DMIR	LOC6531480|XP_002092279.1|DYAK
OG0004998	LOC108159406|XP_017148136.1|DMIR, LOC117192413|XP_033252974.1|DMIR	LOC6531578|XP_002092376.1|DYAK
OG0004999	LOC108151058|XP_017134922.1|DMIR	LOC6533042|XP_039230911.1|DYAK
OG0005000	LOC108158136|XP_017145838.1|DMIR	LOC6529400|XP_002090405.1|DYAK
OG0005001	LOC108151059|XP_017134923.1|DMIR	LOC6533409|XP_002094127.1|DYAK
OG0005002	LOC108157538|XP_017145130.1|DMIR	LOC6536790|XP_002097360.1|DYAK
OG0005003	LOC108152462|XP_017137316.1|DMIR	LOC6532760|XP_002093502.1|DYAK
OG0005004	LOC108152291|XP_017137002.1|DMIR	LOC6533247|XP_002093973.1|DYAK
OG0005005	LOC108165423|XP_017156951.1|DMIR	LOC6539454|XP_002086344.2|DYAK
OG0005006	LOC108151200|XP_017135160.2|DMIR	LOC6532347|XP_015049289.1|DYAK
OG0005007	LOC108152642|XP_017137622.1|DMIR	LOC6534306|XP_002094987.2|DYAK
OG0005008	LOC108151833|XP_017136193.1|DMIR	LOC6523846|XP_039230427.1|DYAK
OG0005009	LOC108153554|XP_017139113.1|DMIR	LOC6534328|XP_002095008.1|DYAK
OG0005010	LOC108151403|XP_017135480.1|DMIR	LOC6533781|XP_002094484.1|DYAK
OG0005011	LOC108160428|XP_017149920.1|DMIR, LOC117190836|XP_033251760.1|DMIR	LOC6531956|XP_002092742.1|DYAK
OG0005012	LOC108153111|XP_017138385.1|DMIR	LOC6534706|XP_039229691.1|DYAK
OG0005013	LOC108155718|XP_017142210.1|DMIR	LOC6536313|XP_002096897.1|DYAK
OG0005014	LOC108151831|XP_017136192.1|DMIR	LOC6533555|XP_002094265.1|DYAK
OG0005015	LOC108151715|XP_017135976.1|DMIR	LOC6534892|XP_002095564.2|DYAK
OG0005016	LOC108165438|XP_017156966.2|DMIR	LOC6539522|XP_002086411.2|DYAK
OG0005017	LOC108152564|XP_017137485.1|DMIR	LOC6532714|XP_039230625.1|DYAK
OG0005018	LOC108152236|XP_017136917.1|DMIR	LOC6532246|XP_002093019.1|DYAK
OG0005019	LOC108152704|XP_017137713.1|DMIR	LOC6535107|XP_002095770.2|DYAK
