Orthogroup	DMIR.longest_only	DBUS.longest_only
OG0003788	LOC108159121|XP_017147593.1|DMIR, LOC117191091|XP_033251945.1|DMIR	LOC108595422|XP_017836139.1|DBUS
OG0003789	LOC117189983|XP_033250956.1|DMIR, LOC108159501|XP_033246256.1|DMIR	LOC108597149|XP_033151007.1|DBUS
OG0003790	LOC108151081|XP_017134952.1|DMIR	LOC108598448|XP_017840576.1|DBUS
OG0003791	LOC108156445|XP_017143392.1|DMIR	LOC108604056|XP_017848807.1|DBUS
OG0003792	LOC108159823|XP_017148883.2|DMIR, LOC117187967|XP_033246888.1|DMIR	LOC108595431|XP_017836150.1|DBUS
OG0003793	LOC117189840|XP_033250806.1|DMIR, LOC108158788|XP_033250805.1|DMIR, LOC108158147|XP_017145856.1|DMIR	LOC108595244|XP_017835932.1|DBUS
OG0003794	LOC108159727|XP_017148747.1|DMIR	LOC108596804|XP_017838400.1|DBUS
OG0003795	LOC108152796|XP_017137867.1|DMIR	LOC108598231|XP_017840336.2|DBUS, LOC108601075|XP_017844458.2|DBUS
OG0003796	LOC108156176|XP_017142994.1|DMIR	LOC108603035|XP_017846941.1|DBUS
OG0003797	LOC108161674|XP_017151470.1|DMIR	LOC108607566|XP_017853946.2|DBUS
OG0003798	LOC108160637|XP_017150255.1|DMIR	LOC108596072|XP_017836973.1|DBUS
OG0003799	LOC117190764|XP_033251717.1|DMIR, LOC108158562|XP_017146475.1|DMIR	LOC108596188|XP_033149108.1|DBUS
OG0003800	LOC108162435|XP_017152658.1|DMIR	LOC108598591|XP_033150959.1|DBUS
OG0003801	LOC108161398|XP_017151136.1|DMIR	LOC108601987|XP_017845474.1|DBUS
OG0003802	LOC108162002|XP_017151973.1|DMIR	LOC108607965|XP_017854581.1|DBUS
OG0003803	LOC108156108|XP_017142893.1|DMIR	LOC108603032|XP_017846938.1|DBUS
OG0003804	LOC108162729|XP_033248421.1|DMIR	LOC108607845|XP_033150874.1|DBUS
OG0003805	LOC108161842|XP_017151696.1|DMIR	LOC108608504|XP_017855391.2|DBUS
OG0003806	LOC117188961|XP_033249536.1|DMIR	LOC108608345|XP_017855177.1|DBUS
OG0003807	LOC108163250|XP_017153907.1|DMIR	LOC108608498|XP_017855383.1|DBUS
OG0003808	LOC108152752|XP_017137799.1|DMIR	LOC108600041|XP_017842875.1|DBUS
OG0003809	LOC108161731|XP_017151543.1|DMIR	LOC108596334|XP_017837474.1|DBUS
OG0003810	LOC117185814|XP_033254092.1|DMIR, LOC108159082|XP_017147525.1|DMIR	LOC108596273|XP_017837330.1|DBUS
OG0003811	LOC108159634|XP_017148583.1|DMIR, LOC117189526|XP_033250559.1|DMIR	LOC108596626|XP_017838060.1|DBUS
OG0003812	LOC108161750|XP_033248894.1|DMIR	LOC108603305|XP_033150828.1|DBUS
OG0003813	LOC108162048|XP_017152064.1|DMIR	LOC108596546|XP_017837932.2|DBUS
OG0003814	LOC108161997|XP_017151955.1|DMIR	LOC108608051|XP_017854721.1|DBUS
OG0003815	LOC108155165|XP_017141319.1|DMIR	LOC108603492|XP_017847836.1|DBUS
OG0003816	LOC108162176|XP_017152258.2|DMIR	LOC108607982|XP_017854625.1|DBUS
OG0003817	LOC108163301|XP_017154002.1|DMIR	LOC108594434|XP_017835097.1|DBUS
OG0003818	LOC108164210|XP_017155330.1|DMIR	LOC108594523|XP_017835216.2|DBUS
OG0003819	LOC108162663|XP_017152992.1|DMIR	LOC108594404|XP_017835061.2|DBUS
OG0003820	LOC108155719|XP_017142211.1|DMIR	LOC108603354|XP_017847580.1|DBUS
OG0003821	LOC108160394|XP_017149872.2|DMIR, LOC117188090|XP_033247308.1|DMIR	LOC108597655|XP_017839800.1|DBUS
OG0003822	LOC108161357|XP_017151089.1|DMIR	LOC108599977|XP_017842741.2|DBUS
OG0003823	LOC108163489|XP_017154291.1|DMIR	LOC108604281|XP_017849177.1|DBUS
OG0003824	LOC108161576|XP_017151353.1|DMIR	LOC108608405|XP_017855294.1|DBUS
OG0003825	LOC108162089|XP_017152141.1|DMIR	LOC108596844|XP_017838466.2|DBUS
OG0003826	LOC108162266|XP_017152405.1|DMIR	LOC108603310|XP_017847486.1|DBUS
OG0003827	LOC108162549|XP_017152823.1|DMIR	LOC108607271|XP_017853474.1|DBUS
OG0003828	LOC108162548|XP_017152822.1|DMIR	LOC108600728|XP_017843956.2|DBUS
OG0003829	LOC108164194|XP_017155303.2|DMIR	LOC108602702|XP_017846346.2|DBUS
OG0003830	LOC108162373|XP_017152576.1|DMIR	LOC108608116|XP_017854834.1|DBUS
OG0003831	LOC108156091|XP_017142869.1|DMIR	LOC108602900|XP_017846697.1|DBUS
OG0003832	LOC108162931|XP_033250032.1|DMIR	LOC108599248|XP_017841537.2|DBUS
OG0003834	LOC108162019|XP_017152001.1|DMIR	LOC108598705|XP_017840923.1|DBUS
OG0003835	LOC108163858|XP_017154862.1|DMIR	LOC108607906|XP_017854505.1|DBUS
OG0003836	LOC108162759|XP_017153130.1|DMIR	LOC108596262|XP_017837312.2|DBUS
OG0003837	LOC108163620|XP_017154507.1|DMIR	LOC108599542|XP_017841919.1|DBUS
OG0003838	LOC108161402|XP_033249638.1|DMIR	LOC108606378|XP_017851969.1|DBUS
OG0003839	LOC108162365|XP_017152563.1|DMIR	LOC108594372|XP_017835023.2|DBUS
OG0003840	LOC117188510|XP_033248400.1|DMIR, LOC108158196|XP_017145904.2|DMIR	LOC108596114|XP_017837031.1|DBUS
OG0003841	LOC108163684|XP_017154599.2|DMIR	LOC108596234|XP_017837266.1|DBUS
OG0003842	LOC108162988|XP_017153485.1|DMIR	LOC108608019|XP_033150303.1|DBUS
OG0003843	LOC108163095|XP_017153669.1|DMIR	LOC108607506|XP_017853859.2|DBUS
OG0003844	LOC108162364|XP_017152561.1|DMIR	LOC108608525|XP_017855423.1|DBUS
OG0003845	LOC108162534|XP_017152804.1|DMIR	LOC108607246|XP_033150408.1|DBUS
OG0003846	LOC108161793|XP_017151631.1|DMIR	LOC108594453|XP_017835117.1|DBUS
OG0003847	LOC108163791|XP_017154765.1|DMIR	LOC108608077|XP_017854762.1|DBUS
OG0003848	LOC108154877|XP_033244420.1|DMIR	LOC108604241|XP_017849104.1|DBUS
OG0003849	LOC108158138|XP_017145841.1|DMIR	LOC108596926|XP_017838636.1|DBUS
OG0003850	LOC108162221|XP_033249197.1|DMIR	LOC108607747|XP_033150064.1|DBUS
OG0003851	LOC117191903|XP_033252546.1|DMIR, LOC108158620|XP_017146584.1|DMIR	LOC108597499|XP_017839572.1|DBUS
OG0003852	LOC108162074|XP_017152111.1|DMIR	LOC108594420|XP_017835081.1|DBUS
OG0003853	LOC117192680|XP_033253298.1|DMIR, LOC108159977|XP_017149153.1|DMIR	LOC108596450|XP_017837686.1|DBUS
OG0003854	LOC108164085|XP_017155161.1|DMIR	LOC108606704|XP_017837764.1|DBUS
OG0003855	LOC108162181|XP_017152261.1|DMIR	LOC108608068|XP_017854750.1|DBUS
OG0003856	LOC108161485|XP_017151245.1|DMIR	LOC108603179|XP_017847230.1|DBUS
OG0003857	LOC108163166|XP_017153780.1|DMIR	LOC108594221|XP_017834820.1|DBUS
OG0003858	LOC108156634|XP_017143724.1|DMIR	LOC108606309|XP_017851798.1|DBUS
OG0003859	LOC108163531|XP_017154371.1|DMIR	LOC108608228|XP_017854998.1|DBUS
OG0003860	LOC108160205|XP_017149530.1|DMIR, LOC117193888|XP_033254463.1|DMIR	LOC108597759|XP_017839959.1|DBUS
OG0003861	LOC108161724|XP_017151536.2|DMIR	LOC108608175|XP_017854922.1|DBUS
OG0003862	LOC108163670|XP_017154586.1|DMIR	LOC108608067|XP_017854747.2|DBUS
OG0003863	LOC108162551|XP_017152826.1|DMIR	LOC108607695|XP_033150660.1|DBUS
OG0003864	LOC108163075|XP_017153644.1|DMIR	LOC108603170|XP_017847219.1|DBUS
OG0003865	LOC108156983|XP_017144264.1|DMIR	LOC108601944|XP_017845413.1|DBUS
OG0003866	LOC108163121|XP_017153716.1|DMIR	LOC108594531|XP_017835223.1|DBUS
OG0003867	LOC117188834|XP_033249181.1|DMIR	LOC108604412|XP_017849371.2|DBUS
OG0003868	LOC108161326|XP_017151047.1|DMIR	LOC108603153|XP_017847194.1|DBUS, LOC108605869|XP_017851171.1|DBUS
OG0003869	LOC108163537|XP_017154382.1|DMIR	LOC108608528|XP_017855432.1|DBUS
OG0003870	LOC108162915|XP_017153382.1|DMIR	LOC108607861|XP_033150872.1|DBUS
OG0003871	LOC108163705|XP_033248985.1|DMIR	LOC108598868|XP_017841116.1|DBUS
OG0003872	LOC108158392|XP_017146139.1|DMIR	LOC108595390|XP_017836105.1|DBUS
OG0003873	LOC108162668|XP_017152999.2|DMIR	LOC108601356|XP_017844748.1|DBUS
OG0003874	LOC108162951|XP_017153435.1|DMIR	LOC108607690|XP_017854153.1|DBUS
OG0003875	LOC108162047|XP_033249481.1|DMIR	LOC108594264|XP_017834879.2|DBUS
OG0003876	LOC108163804|XP_017154783.1|DMIR	LOC108596732|XP_017838272.1|DBUS
OG0003877	LOC108163415|XP_017154171.1|DMIR	LOC108599865|XP_017842502.1|DBUS
OG0003878	LOC108163530|XP_017154368.1|DMIR	LOC108608227|XP_017854995.1|DBUS
OG0003879	LOC108151932|XP_017136346.1|DMIR	LOC108598831|XP_017841073.1|DBUS
OG0003880	LOC108152745|XP_017137783.1|DMIR	LOC108601004|XP_017844358.2|DBUS
OG0003881	LOC108159113|XP_033253206.1|DMIR, LOC117188070|XP_033247261.1|DMIR	LOC108596784|XP_017838377.1|DBUS
OG0003882	LOC108159774|XP_017148822.2|DMIR, LOC117188508|XP_033248385.1|DMIR	LOC108596369|XP_017837525.1|DBUS
OG0003883	LOC108153411|XP_017138900.1|DMIR	LOC108606845|XP_017852829.1|DBUS
OG0003884	LOC108163134|XP_017153737.1|DMIR	LOC108608144|XP_017854876.2|DBUS
OG0003885	LOC108162688|XP_017153026.1|DMIR	LOC108607741|XP_017854254.1|DBUS
OG0003886	LOC108162686|XP_017153024.1|DMIR	LOC117135046|XP_033150792.1|DBUS
OG0003887	LOC108163757|XP_017154716.2|DMIR	LOC108594515|XP_017835207.2|DBUS
OG0003888	LOC108155075|XP_017141157.1|DMIR	LOC108603555|XP_017847964.1|DBUS
OG0003890	LOC108152851|XP_017137956.1|DMIR	LOC108595049|XP_017835679.1|DBUS
OG0003891	LOC108164040|XP_017155107.2|DMIR	LOC108608181|XP_017854929.2|DBUS
OG0003892	LOC108151054|XP_017134917.1|DMIR	LOC108599454|XP_017841776.1|DBUS
OG0003893	LOC108162643|XP_017152956.2|DMIR	LOC108608374|XP_017855209.1|DBUS
OG0003894	LOC108163009|XP_033249015.1|DMIR	LOC108597427|XP_017839474.1|DBUS
OG0003895	LOC108158356|XP_017146098.1|DMIR	LOC108605898|XP_017851202.1|DBUS
OG0003896	LOC108158355|XP_017146097.1|DMIR	LOC108597431|XP_017839478.1|DBUS
OG0003897	LOC108159297|XP_017147955.1|DMIR, LOC117189503|XP_033250530.1|DMIR, LOC117194993|XP_033255368.1|DMIR	LOC108596299|XP_017837383.1|DBUS
OG0003898	LOC108161929|XP_017151841.1|DMIR	LOC108601133|XP_017844549.1|DBUS
OG0003899	LOC108162088|XP_017152140.1|DMIR	LOC108607717|XP_017854208.1|DBUS
OG0003900	LOC108162781|XP_017153168.1|DMIR	LOC108598016|XP_017840123.1|DBUS
OG0003901	LOC108163730|XP_017154676.1|DMIR	LOC108600734|XP_017843969.1|DBUS
OG0003902	LOC108163516|XP_017154341.1|DMIR	LOC108594316|XP_017834953.1|DBUS
OG0003903	LOC108161973|XP_017151920.2|DMIR	LOC108608534|XP_017855437.1|DBUS
OG0003904	LOC108161972|XP_017151919.2|DMIR	LOC108608533|XP_017855436.2|DBUS
OG0003905	LOC108154767|XP_017140639.1|DMIR	LOC108601494|XP_033150128.1|DBUS
OG0003906	LOC108159567|XP_017148493.1|DMIR	LOC108595116|XP_017835767.1|DBUS
OG0003907	LOC108163624|XP_017154512.1|DMIR	LOC108598889|XP_017841141.1|DBUS
OG0003908	LOC108163625|XP_017154513.1|DMIR	LOC108598898|XP_033150800.1|DBUS
OG0003909	LOC117193097|XP_033253710.1|DMIR, LOC108159674|XP_017148650.1|DMIR	LOC108597646|XP_017839784.1|DBUS
OG0003910	LOC117186307|XP_033242789.1|DMIR	LOC108596815|XP_017838419.1|DBUS
OG0003911	LOC108162032|XP_017152039.1|DMIR	LOC108600111|XP_017842974.2|DBUS
OG0003912	LOC108164187|XP_017155294.2|DMIR	LOC108599039|XP_017841311.2|DBUS
OG0003913	LOC108162174|XP_017152256.2|DMIR	LOC108599582|XP_017842015.1|DBUS
OG0003914	LOC108161635|XP_017151426.1|DMIR	LOC108608315|XP_017855132.1|DBUS
OG0003915	LOC108162780|XP_017153171.1|DMIR	LOC108607009|XP_017853078.1|DBUS
OG0003916	LOC108161897|XP_017151780.1|DMIR	LOC108598403|XP_017840518.1|DBUS
OG0003917	LOC108161831|XP_017151679.1|DMIR	LOC108607464|XP_017853791.1|DBUS
OG0003918	LOC108161287|XP_017150994.1|DMIR	LOC108601184|XP_017844606.1|DBUS
OG0003919	LOC108163677|XP_017154592.1|DMIR	LOC108597704|XP_033148971.1|DBUS
OG0003920	LOC117189961|XP_033250934.1|DMIR, LOC108159423|XP_017148178.1|DMIR	LOC108596871|XP_017838537.1|DBUS
OG0003921	LOC108164056|XP_033249291.1|DMIR	LOC108607987|XP_017854631.2|DBUS
OG0003922	LOC108163722|XP_017154661.1|DMIR	LOC108594492|XP_017835175.1|DBUS
OG0003923	LOC108164482|XP_017155728.1|DMIR	LOC108607355|XP_017853538.1|DBUS
OG0003924	LOC108160020|XP_017149244.1|DMIR, LOC117190736|XP_033251691.1|DMIR	LOC108595358|XP_017836071.1|DBUS
OG0003925	LOC108162916|XP_017153385.2|DMIR	LOC108608009|XP_033149606.1|DBUS
OG0003926	LOC108162354|XP_017152549.1|DMIR	LOC108607482|XP_017853814.1|DBUS
OG0003927	LOC108162067|XP_017152101.1|DMIR	LOC108597652|XP_017839799.1|DBUS
OG0003928	LOC108162093|XP_017152144.1|DMIR	LOC108598146|XP_033150649.1|DBUS, LOC108597574|XP_017839677.2|DBUS
OG0003929	LOC108161633|XP_017151423.1|DMIR	LOC108608455|XP_017855323.1|DBUS
OG0003930	LOC108162118|XP_017152181.1|DMIR	LOC108594220|XP_017834819.1|DBUS
OG0003931	LOC108163309|XP_017154014.1|DMIR	LOC108606773|XP_017852681.1|DBUS
OG0003932	LOC117187827|XP_033246580.1|DMIR, LOC108158229|XP_033254099.1|DMIR	LOC108594676|XP_017835305.1|DBUS
OG0003933	LOC108163698|XP_017154621.1|DMIR	LOC108598203|XP_017840312.1|DBUS
OG0003934	LOC108164024|XP_017155087.1|DMIR	LOC108603043|XP_017846954.1|DBUS
OG0003935	LOC117192538|XP_033253126.1|DMIR, LOC108158572|XP_017146497.1|DMIR	LOC108597372|XP_017839389.1|DBUS
OG0003936	LOC117188412|XP_033248143.1|DMIR, LOC108158582|XP_017146514.2|DMIR	LOC108596838|XP_017838452.1|DBUS
OG0003937	LOC108159786|XP_017148839.1|DMIR, LOC117193171|XP_033253796.1|DMIR	LOC108596353|XP_017837500.1|DBUS
OG0003938	LOC108161899|XP_033249090.1|DMIR	LOC108607950|XP_017854564.2|DBUS
OG0003939	LOC108162471|XP_017152708.1|DMIR	LOC108606424|XP_017852021.1|DBUS
OG0003940	LOC108161963|XP_017151911.2|DMIR	LOC108608286|XP_017855090.1|DBUS
OG0003941	LOC108161967|XP_017151915.1|DMIR	LOC108607949|XP_017854557.1|DBUS
OG0003942	LOC108162376|XP_017152580.1|DMIR	LOC108594530|XP_033148943.1|DBUS
OG0003943	LOC108161902|XP_017151789.1|DMIR	LOC108607658|XP_017854095.1|DBUS
OG0003945	LOC108158719|XP_017146752.1|DMIR, LOC117189607|XP_033250620.1|DMIR, LOC117193087|XP_033253705.1|DMIR	LOC108595586|XP_017836337.1|DBUS
OG0003946	LOC108164068|XP_017155142.2|DMIR	LOC108596267|XP_017837326.1|DBUS
OG0003947	LOC108163112|XP_017153700.2|DMIR	LOC108594442|XP_017835106.2|DBUS
OG0003948	LOC108162317|XP_017152487.1|DMIR	LOC108600922|XP_017844248.1|DBUS
OG0003949	LOC108162312|XP_017152478.1|DMIR	LOC108607798|XP_017854327.1|DBUS
OG0003950	LOC108163469|XP_017154257.1|DMIR	LOC108597322|XP_017839305.1|DBUS
OG0003951	LOC108164072|XP_017155145.1|DMIR	LOC108600369|XP_017843436.2|DBUS
OG0003952	LOC108163970|XP_017155015.1|DMIR	LOC108607776|XP_017854298.1|DBUS
OG0003953	LOC108161905|XP_017151793.1|DMIR	LOC108608462|XP_017855335.1|DBUS
OG0003954	LOC108153141|XP_017138429.2|DMIR	LOC108599067|XP_017841337.2|DBUS
OG0003955	LOC117188650|XP_033248715.1|DMIR, LOC108163141|XP_033249071.1|DMIR	LOC108601355|XP_033149832.1|DBUS
OG0003956	LOC108162979|XP_017153472.1|DMIR	LOC108607898|XP_033150633.1|DBUS
OG0003957	LOC108151495|XP_017135624.1|DMIR	LOC108600860|XP_017844155.1|DBUS
OG0003958	LOC108164661|XP_017156003.1|DMIR	LOC108607003|XP_017853070.1|DBUS
OG0003959	LOC117190015|XP_033250997.1|DMIR, LOC108159962|XP_017149122.1|DMIR	LOC108597271|XP_017839221.1|DBUS
OG0003960	LOC108164972|XP_017156476.1|DMIR	LOC108606392|XP_017851958.1|DBUS
OG0003961	LOC108163039|XP_017153580.1|DMIR	LOC108608215|XP_017854978.1|DBUS
OG0003962	LOC108162355|XP_017152550.2|DMIR	LOC108607479|XP_017853809.1|DBUS
OG0003963	LOC108163232|XP_017153879.1|DMIR	LOC108594395|XP_017835050.2|DBUS
OG0003965	LOC108162368|XP_033248537.1|DMIR	LOC108605554|XP_017850807.1|DBUS
OG0003966	LOC108162459|XP_017152693.1|DMIR	LOC108594261|XP_017834875.2|DBUS
OG0003967	LOC117192360|XP_033252888.1|DMIR, LOC108159756|XP_017148790.1|DMIR	LOC108596573|XP_017837971.1|DBUS
OG0003968	LOC117192361|XP_033252895.1|DMIR, LOC108159747|XP_017148775.1|DMIR	LOC108595107|XP_017835757.1|DBUS
OG0003969	LOC117187888|XP_033246711.1|DMIR, LOC108159717|XP_017148726.2|DMIR	LOC108597050|XP_017838858.1|DBUS
OG0003970	LOC108161817|XP_017151666.1|DMIR	LOC108602337|XP_017845919.1|DBUS
OG0003971	LOC108161321|XP_017151038.1|DMIR	LOC108607474|XP_017853802.1|DBUS
OG0003972	LOC108151224|XP_017135206.1|DMIR	LOC108599531|XP_017841903.2|DBUS
OG0003973	LOC117193413|XP_033254054.1|DMIR, LOC108160147|XP_017149448.1|DMIR	LOC108595626|XP_017836382.1|DBUS
OG0003974	LOC108158627|XP_017146593.1|DMIR	LOC108597777|XP_017839981.1|DBUS
OG0003975	LOC108163827|XP_017154804.1|DMIR	LOC108607835|XP_033150811.1|DBUS
OG0003976	LOC108163777|XP_017154745.1|DMIR	LOC108604358|XP_017849285.1|DBUS
OG0003978	LOC108151960|XP_017136388.1|DMIR	LOC108598736|XP_017840958.1|DBUS
OG0003979	LOC108162883|XP_017153324.1|DMIR	LOC108607790|XP_017854318.2|DBUS
OG0003980	LOC108154814|XP_017140704.1|DMIR	LOC108601801|XP_017845226.1|DBUS
OG0003981	LOC108163491|XP_033249864.1|DMIR	LOC108608328|XP_017855157.1|DBUS
OG0003982	LOC108163941|XP_017154966.1|DMIR	LOC108599645|XP_017842113.2|DBUS
OG0003983	LOC108164278|XP_017155413.1|DMIR	LOC108606450|XP_017852095.1|DBUS
OG0003984	LOC108163460|XP_017154243.1|DMIR	LOC108607853|XP_017854424.2|DBUS
OG0003985	LOC108162078|XP_017152115.1|DMIR	LOC108594418|XP_033150049.1|DBUS
OG0003986	LOC108161552|XP_017151324.1|DMIR	LOC108606004|XP_017851353.1|DBUS
OG0003987	LOC108163542|XP_017154389.1|DMIR	LOC108608013|XP_033150833.1|DBUS
OG0003989	LOC108161805|XP_017151651.1|DMIR	LOC108594394|XP_017835047.1|DBUS
OG0003990	LOC108163658|XP_017154568.1|DMIR	LOC108594486|XP_017835165.2|DBUS
OG0003991	LOC108162184|XP_017152265.1|DMIR	LOC108608173|XP_017854920.2|DBUS
OG0003992	LOC108163405|XP_017154158.1|DMIR	LOC108597003|XP_017838812.2|DBUS
OG0003993	LOC108163519|XP_017154350.1|DMIR	LOC108607489|XP_017853822.1|DBUS
OG0003994	LOC108156505|XP_017143495.1|DMIR	LOC108602061|XP_017845569.1|DBUS
OG0003995	LOC108160442|XP_017149941.1|DMIR, LOC117193397|XP_033254037.1|DMIR	LOC108595189|XP_017835860.1|DBUS
OG0003996	LOC117191249|XP_033252057.1|DMIR, LOC108158331|XP_017146060.1|DMIR	LOC108595803|XP_017836582.1|DBUS
OG0003997	LOC108164091|XP_017155169.1|DMIR	LOC108603023|XP_017846916.1|DBUS
OG0003998	LOC108161249|XP_033248708.1|DMIR	LOC117134984|XP_033150567.1|DBUS
OG0003999	LOC108163043|XP_017153583.1|DMIR	LOC108600623|XP_017843800.2|DBUS
OG0004000	LOC108165006|XP_017156530.1|DMIR	LOC108605809|XP_017851102.1|DBUS
OG0004001	LOC117189476|XP_033250500.1|DMIR, LOC108158745|XP_017146842.2|DMIR	LOC108597239|XP_017839177.1|DBUS
OG0004002	LOC108162004|XP_017151978.1|DMIR	LOC108596642|XP_017838102.1|DBUS
OG0004003	LOC108161859|XP_033248824.1|DMIR	LOC108607646|XP_017854061.1|DBUS
OG0004004	LOC108163153|XP_017153759.1|DMIR	LOC108607541|XP_017853915.1|DBUS
OG0004005	LOC108161881|XP_017151764.1|DMIR	LOC108596195|XP_017837202.1|DBUS
OG0004006	LOC108162888|XP_017153337.1|DMIR	LOC108607957|XP_017854574.1|DBUS
OG0004007	LOC108163538|XP_017154383.1|DMIR	LOC108608529|XP_017855433.1|DBUS
OG0004008	LOC108161699|XP_033248735.1|DMIR	LOC108606728|XP_017852610.2|DBUS
OG0004009	LOC108163697|XP_017154620.2|DMIR	LOC108599205|XP_017841493.2|DBUS
OG0004010	LOC108162626|XP_017152938.2|DMIR	LOC108608501|XP_033150779.1|DBUS
OG0004011	LOC108163928|XP_017154950.1|DMIR	LOC108600480|XP_017843592.2|DBUS
OG0004012	LOC108157235|XP_017144684.1|DMIR	LOC108602440|XP_017846049.1|DBUS
OG0004013	LOC108162215|XP_017152322.2|DMIR	LOC108607749|XP_017854266.2|DBUS
OG0004014	LOC108153073|XP_017138343.1|DMIR	LOC108601138|XP_017844553.1|DBUS
OG0004015	LOC108161969|XP_017151917.2|DMIR	LOC108608340|XP_017855172.2|DBUS
OG0004016	LOC108161250|XP_033249054.1|DMIR	LOC108608270|XP_017855063.2|DBUS
OG0004017	LOC108163396|XP_017154147.1|DMIR	LOC108608072|XP_017854755.1|DBUS
OG0004018	LOC117190919|XP_033251813.1|DMIR, LOC108160320|XP_017149735.1|DMIR	LOC108597059|XP_017838871.1|DBUS
OG0004019	LOC117189075|XP_033249937.1|DMIR, LOC108162605|XP_017152914.2|DMIR	LOC108607396|XP_033149949.1|DBUS
OG0004020	LOC108161988|XP_017151943.1|DMIR	LOC108608125|XP_017854843.1|DBUS
OG0004021	LOC108161985|XP_017151940.1|DMIR	LOC108607623|XP_017854029.1|DBUS
OG0004022	LOC108162972|XP_017153459.1|DMIR	LOC108597608|XP_033149037.1|DBUS
OG0004023	LOC117188506|XP_033248377.1|DMIR, LOC108158212|XP_017145924.2|DMIR	LOC108594794|XP_017835422.1|DBUS
OG0004024	LOC108164170|XP_017155275.1|DMIR	LOC108598147|XP_017840256.2|DBUS
OG0004025	LOC108162965|XP_017153453.1|DMIR	LOC108597511|XP_017839593.1|DBUS
OG0004026	LOC108162321|XP_017152493.1|DMIR	LOC108607573|XP_017853954.1|DBUS
OG0004027	LOC117193531|XP_033254169.1|DMIR, LOC108159450|XP_017148231.1|DMIR	LOC108595662|XP_017836430.1|DBUS
OG0004028	LOC108163210|XP_017153853.1|DMIR	LOC108596747|XP_017838313.1|DBUS
OG0004029	LOC108162718|XP_017153070.1|DMIR	LOC108598519|XP_017840692.1|DBUS
OG0004030	LOC117190731|XP_033251686.1|DMIR, LOC117187718|XP_033246357.1|DMIR	LOC108596756|XP_017838325.1|DBUS
OG0004031	LOC108164032|XP_017155097.1|DMIR	LOC108601055|XP_033150657.1|DBUS
OG0004032	LOC108163668|XP_017154580.1|DMIR	LOC108596178|XP_017837179.1|DBUS
OG0004033	LOC108162599|XP_017152907.1|DMIR	LOC108608382|XP_017851300.1|DBUS
OG0004034	LOC108161701|XP_017151503.1|DMIR	LOC108608039|XP_017854709.2|DBUS
OG0004035	LOC108161900|XP_017151787.2|DMIR	LOC108607657|XP_017854087.1|DBUS
OG0004036	LOC108163833|XP_017154827.1|DMIR	LOC108608141|XP_017854866.1|DBUS
OG0004037	LOC108162417|XP_017152632.2|DMIR	LOC108608389|XP_017855230.2|DBUS
OG0004038	LOC108162680|XP_017153014.1|DMIR	LOC108602328|XP_017845908.2|DBUS
OG0004039	LOC108163344|XP_017154073.1|DMIR	LOC117135016|XP_033150702.1|DBUS
OG0004040	LOC108159808|XP_017148867.1|DMIR, LOC117190091|XP_033251066.1|DMIR	LOC108596474|XP_017837724.1|DBUS
OG0004042	LOC108151924|XP_017136332.1|DMIR	LOC108601077|XP_017844466.1|DBUS
OG0004043	LOC108162929|XP_017153399.1|DMIR, LOC117188978|XP_033249651.1|DMIR, LOC117188977|XP_033249649.1|DMIR	LOC108594336|XP_017834979.1|DBUS
OG0004044	LOC108155627|XP_017142050.1|DMIR	LOC108605562|XP_017850818.1|DBUS
OG0004045	LOC108162891|XP_017153345.2|DMIR	LOC108608537|XP_017855441.1|DBUS
OG0004046	LOC108163987|XP_017155039.1|DMIR	LOC108608159|XP_017854902.1|DBUS
OG0004047	LOC108163383|XP_017154126.1|DMIR	LOC108596519|XP_017837858.1|DBUS
OG0004048	LOC108163077|XP_017153645.1|DMIR	LOC108594368|XP_017835017.2|DBUS
OG0004049	LOC108162693|XP_017153032.1|DMIR	LOC108608278|XP_017855075.1|DBUS
OG0004050	LOC108162903|XP_017153362.1|DMIR	LOC108607452|XP_017853778.2|DBUS
OG0004051	LOC108163139|XP_017153741.1|DMIR	LOC108606389|XP_017851949.2|DBUS
OG0004052	LOC108153722|XP_017139376.1|DMIR	LOC108607123|XP_017853248.1|DBUS
OG0004053	LOC108159835|XP_017148914.2|DMIR, LOC117187932|XP_033246820.1|DMIR	LOC108595854|XP_017836634.1|DBUS
OG0004054	LOC108162696|XP_033250105.1|DMIR	LOC108608457|XP_017855331.1|DBUS
OG0004055	LOC108157535|XP_017145127.2|DMIR	LOC108602713|XP_017846356.1|DBUS
OG0004056	LOC108156940|XP_017144192.1|DMIR	LOC108604573|XP_017849593.1|DBUS
OG0004057	LOC108152648|XP_017137627.1|DMIR	LOC108599124|XP_017841403.1|DBUS
OG0004058	LOC108151817|XP_017136164.1|DMIR	LOC108599468|XP_017841794.2|DBUS
OG0004059	LOC108156408|XP_017143342.1|DMIR	LOC108604838|XP_017849947.1|DBUS
OG0004060	LOC108154211|XP_017139924.1|DMIR	LOC108603757|XP_017848325.1|DBUS
OG0004061	LOC108152890|XP_017138021.1|DMIR	LOC108606891|XP_017852905.1|DBUS
OG0004062	LOC108152172|XP_033242339.1|DMIR	LOC108598598|XP_017840781.1|DBUS
OG0004063	LOC108165477|XP_017157017.1|DMIR	LOC108605752|XP_017851042.1|DBUS
OG0004064	LOC108153176|XP_017138473.1|DMIR	LOC108598933|XP_017841186.1|DBUS
