Orthogroup	DMIR.longest_only	DSEC.longest_only
OG0005253	LOC108161796|XP_033248800.1|DMIR	LOC6618242|XP_032583301.1|DSEC
OG0005254	LOC108163449|XP_017154226.1|DMIR	LOC6614706|XP_002039133.1|DSEC
OG0005255	LOC108163448|XP_017154224.1|DMIR	LOC6614705|XP_032577080.1|DSEC
OG0005256	LOC117188833|XP_033249180.1|DMIR	LOC6620415|XP_002044623.1|DSEC
OG0005257	LOC108163850|XP_017154854.1|DMIR	LOC6611690|XP_002036224.1|DSEC
OG0005258	LOC108162547|XP_017152821.1|DMIR	LOC6611810|XP_002036332.1|DSEC
OG0005259	LOC108161673|XP_017151468.1|DMIR	LOC6611261|XP_002035816.1|DSEC
OG0005260	LOC108161680|XP_017151476.1|DMIR	LOC6611263|XP_002035818.1|DSEC
OG0005261	LOC108162738|XP_033248623.1|DMIR	LOC6612013|XP_002036530.1|DSEC
OG0005262	LOC108163589|XP_017154457.1|DMIR	LOC116803595|XP_032583468.1|DSEC
OG0005263	LOC108163900|XP_033250074.1|DMIR	LOC6614700|XP_002039127.2|DSEC
OG0005264	LOC108157446|XP_017144992.1|DMIR	LOC6616748|XP_032577975.1|DSEC
OG0005265	LOC108163055|XP_017153616.1|DMIR	LOC6614697|XP_032577733.1|DSEC
OG0005266	LOC108162569|XP_017152858.1|DMIR	LOC6611391|XP_002035935.1|DSEC
OG0005267	LOC108162286|XP_017152435.1|DMIR	LOC6613120|XP_002037601.1|DSEC
OG0005268	LOC108162281|XP_017152429.2|DMIR	LOC6613121|XP_002037602.1|DSEC
OG0005269	LOC108161723|XP_017151532.1|DMIR	LOC6613135|XP_032575110.1|DSEC
OG0005270	LOC117188734|XP_033248913.1|DMIR, LOC108163898|XP_017154906.1|DMIR	LOC6612132|XP_002036649.1|DSEC
OG0005271	LOC108162755|XP_017153124.1|DMIR	LOC6614632|XP_002039059.1|DSEC
OG0005272	LOC108163619|XP_017154506.1|DMIR	LOC6614630|XP_002039057.1|DSEC
OG0005273	LOC108163816|XP_017154796.1|DMIR	LOC6611667|XP_002036202.1|DSEC
OG0005274	LOC108161631|XP_017151420.1|DMIR	LOC6612129|XP_002036646.1|DSEC
OG0005275	LOC108162201|XP_017152301.2|DMIR	LOC6611937|XP_032573456.1|DSEC
OG0005276	LOC108164257|XP_017155386.1|DMIR	LOC6613266|XP_002037743.2|DSEC
OG0005277	LOC108162982|XP_017153477.1|DMIR	LOC6613277|XP_002037754.1|DSEC
OG0005278	LOC108158617|XP_033252552.1|DMIR, LOC117188170|XP_033247502.1|DMIR, LOC117191905|XP_033252551.1|DMIR	LOC6610104|XP_002034715.1|DSEC
OG0005279	LOC108162956|XP_017153444.1|DMIR	LOC6613585|XP_002038053.1|DSEC
OG0005280	LOC108163452|XP_017154229.1|DMIR	LOC6617335|XP_002041660.1|DSEC
OG0005281	LOC108164163|XP_017155259.2|DMIR	LOC6613096|XP_032577459.1|DSEC
OG0005282	LOC108156455|XP_017143406.1|DMIR	LOC6614021|XP_002038475.2|DSEC
OG0005283	LOC108154879|XP_017140809.1|DMIR	LOC6607667|XP_002032432.1|DSEC
OG0005284	LOC108161886|XP_033250023.1|DMIR	LOC6618256|XP_032571720.1|DSEC
OG0005285	LOC108161878|XP_017151760.1|DMIR	LOC6618257|XP_002042531.1|DSEC
OG0005286	LOC108162598|XP_017152905.1|DMIR	LOC6617338|XP_002041663.2|DSEC
OG0005287	LOC108162595|XP_017152902.1|DMIR	LOC6617340|XP_002041665.2|DSEC
OG0005288	LOC108164294|XP_017155430.1|DMIR	LOC6611537|XP_032571013.1|DSEC
OG0005289	LOC117188712|XP_033248856.1|DMIR	LOC6620141|XP_032570993.1|DSEC
OG0005290	LOC108156764|XP_017143917.1|DMIR	LOC6613967|XP_032578285.1|DSEC
OG0005291	LOC108163169|XP_017153790.1|DMIR	LOC6617839|XP_002042147.1|DSEC
OG0005292	LOC108163024|XP_017153554.1|DMIR	LOC6617843|XP_032575295.1|DSEC
OG0005293	LOC108162536|XP_033249446.1|DMIR	LOC6611335|XP_002035882.1|DSEC
OG0005294	LOC108163419|XP_017154176.1|DMIR	LOC6617710|XP_002042022.1|DSEC
OG0005295	LOC108163167|XP_033248763.1|DMIR	LOC6617838|XP_032569964.1|DSEC
OG0005296	LOC108156125|XP_017142924.1|DMIR	LOC6614009|XP_032578189.1|DSEC
OG0005297	LOC108162714|XP_017153064.1|DMIR	LOC6611705|XP_032569907.1|DSEC
OG0005298	LOC108162250|XP_017152387.1|DMIR	LOC6611850|XP_002036372.1|DSEC
OG0005299	LOC108155911|XP_017142546.1|DMIR	LOC6612736|XP_002037239.1|DSEC
OG0005300	LOC108164591|XP_017155905.1|DMIR	LOC6620248|XP_002044457.2|DSEC
OG0005301	LOC108162052|XP_017152076.1|DMIR	LOC6611873|XP_002036391.1|DSEC
OG0005302	LOC108160093|XP_033247021.1|DMIR	LOC6608691|XP_002033418.1|DSEC
OG0005303	LOC108163667|XP_017154579.1|DMIR	LOC6614583|XP_002039011.1|DSEC
OG0005304	LOC108163014|XP_017153538.1|DMIR	LOC6613629|XP_032573579.1|DSEC
OG0005305	LOC117191909|XP_033252555.1|DMIR, LOC108158615|XP_017146579.1|DMIR	LOC6610103|XP_002034714.1|DSEC
OG0005306	LOC108164086|XP_017155163.1|DMIR	LOC6614424|XP_032572339.1|DSEC
OG0005307	LOC108164117|XP_017155203.1|DMIR	LOC6612114|XP_002036631.1|DSEC
OG0005308	LOC108163020|XP_017153547.1|DMIR	LOC6612017|XP_002036534.2|DSEC
OG0005309	LOC108162905|XP_017153364.1|DMIR	LOC6613227|XP_002037704.1|DSEC
OG0005310	LOC108161781|XP_017151611.1|DMIR	LOC6611653|XP_002036188.1|DSEC
OG0005311	LOC108163904|XP_017154919.2|DMIR	LOC6617764|XP_032583330.1|DSEC
OG0005312	LOC108161976|XP_017151924.2|DMIR	LOC6617805|XP_002042117.1|DSEC
OG0005313	LOC108161604|XP_017151380.1|DMIR	LOC6611942|XP_002036459.1|DSEC
OG0005314	LOC108163132|XP_017153735.1|DMIR	LOC6617694|XP_002042006.1|DSEC
OG0005315	LOC108162697|XP_033250108.1|DMIR	LOC6614567|XP_032574175.1|DSEC
OG0005316	LOC117191904|XP_033252547.1|DMIR, LOC108158619|XP_033247503.1|DMIR	LOC6610102|XP_032570030.1|DSEC
OG0005317	LOC108162177|XP_017152259.1|DMIR	LOC6614418|XP_002038851.1|DSEC
OG0005318	LOC108162425|XP_017152641.1|DMIR	LOC6621036|XP_032570485.1|DSEC
OG0005319	LOC108163081|XP_017153649.1|DMIR	LOC6611336|XP_002035883.1|DSEC
OG0005320	LOC108163196|XP_017153830.1|DMIR	LOC6614769|XP_002039188.2|DSEC
OG0005321	LOC108163363|XP_017154101.1|DMIR	LOC6612088|XP_002036605.1|DSEC
OG0005322	LOC108163262|XP_017153921.1|DMIR	LOC6620972|XP_032569839.1|DSEC
OG0005323	LOC108163073|XP_017153637.1|DMIR	LOC6611787|XP_032572103.1|DSEC
OG0005324	LOC108162249|XP_017152385.1|DMIR	LOC6611857|XP_002036379.1|DSEC
OG0005325	LOC108163175|XP_017153798.1|DMIR	LOC116803620|XP_032583561.1|DSEC
OG0005326	LOC108162255|XP_017152391.1|DMIR	LOC6611858|XP_032570920.1|DSEC
OG0005327	LOC108164052|XP_017155119.1|DMIR	LOC6611769|XP_002036292.1|DSEC
OG0005328	LOC108155175|XP_017141334.1|DMIR	LOC6616764|XP_002041101.1|DSEC
OG0005329	LOC108153175|XP_017138472.1|DMIR	LOC6604970|XP_002029813.1|DSEC
OG0005330	LOC108153174|XP_017138471.1|DMIR	LOC6604969|XP_002029812.1|DSEC
OG0005331	LOC108162287|XP_017152436.1|DMIR	LOC6613119|XP_002037600.1|DSEC
OG0005332	LOC108163502|XP_017154316.1|DMIR	LOC6618170|XP_002042448.1|DSEC
OG0005333	LOC108163980|XP_017155030.1|DMIR	LOC6617726|XP_032583148.1|DSEC
OG0005334	LOC108161332|XP_017151059.1|DMIR	LOC6611985|XP_002036502.1|DSEC
OG0005335	LOC108159041|XP_017147453.1|DMIR	LOC6608961|XP_002033675.2|DSEC
OG0005336	LOC108158796|XP_017146971.1|DMIR	LOC6621151|XP_002045331.1|DSEC
OG0005337	LOC108159398|XP_017148123.1|DMIR	LOC6609621|XP_002034298.2|DSEC
OG0005338	LOC108161253|XP_033249468.1|DMIR	LOC6611921|XP_032572417.1|DSEC
OG0005339	LOC108162801|XP_017153197.1|DMIR	LOC6612008|XP_032569933.1|DSEC
OG0005340	LOC108163468|XP_017154254.1|DMIR	LOC6620824|XP_032570565.1|DSEC, LOC116802126|XP_032581241.1|DSEC, LOC6621600|XP_032572514.1|DSEC
OG0005341	LOC117192903|XP_033253534.1|DMIR, LOC108160117|XP_017149399.1|DMIR	LOC6608210|XP_002032955.1|DSEC
OG0005342	LOC108163626|XP_017154514.1|DMIR	LOC6612188|XP_032583741.1|DSEC
OG0005343	LOC108158106|XP_017145763.1|DMIR, LOC117192444|XP_033253017.1|DMIR	LOC6608005|XP_032570202.1|DSEC
OG0005344	LOC108158270|XP_017145996.1|DMIR, LOC117189377|XP_033250392.1|DMIR	LOC6608754|XP_002033477.1|DSEC
OG0005345	LOC108162851|XP_017153283.1|DMIR	LOC6613636|XP_002038106.1|DSEC
OG0005346	LOC117187853|XP_033246627.1|DMIR, LOC108162119|XP_017152182.2|DMIR	LOC6611470|XP_002036011.1|DSEC
OG0005347	LOC108162690|XP_017153027.1|DMIR	LOC6613317|XP_032578449.1|DSEC
OG0005348	LOC108161316|XP_017151025.1|DMIR	LOC6611949|XP_002036466.1|DSEC
OG0005349	LOC108161614|XP_017151402.1|DMIR	LOC6611941|XP_002036458.1|DSEC
OG0005350	LOC108161634|XP_017151424.1|DMIR	LOC6612130|XP_002036647.1|DSEC
OG0005351	LOC108151825|XP_017136180.1|DMIR	LOC6621839|XP_032574822.1|DSEC
OG0005352	LOC108161605|XP_017151388.1|DMIR	LOC116800373|XP_032570818.1|DSEC
OG0005353	LOC108158552|XP_017146455.1|DMIR	LOC6609742|XP_002034396.1|DSEC
OG0005354	LOC108161837|XP_017151685.1|DMIR	LOC6613175|XP_032569949.1|DSEC
OG0005355	LOC108162584|XP_017152886.2|DMIR	LOC6617229|XP_002041556.1|DSEC
OG0005356	LOC108162586|XP_017152890.1|DMIR	LOC6617231|XP_032583611.1|DSEC
OG0005357	LOC108163094|XP_017153668.1|DMIR	LOC6611573|XP_002036111.1|DSEC
OG0005358	LOC108161418|XP_017151163.1|DMIR	LOC6611484|XP_002036025.1|DSEC
OG0005359	LOC117194134|XP_033254675.1|DMIR, LOC108158604|XP_017146555.1|DMIR	LOC6615624|XP_032570953.1|DSEC
OG0005360	LOC108153425|XP_017138917.1|DMIR	LOC6618359|XP_032573255.1|DSEC
OG0005361	LOC108163305|XP_017154007.2|DMIR	LOC6612069|XP_032569860.1|DSEC
OG0005362	LOC108162044|XP_017152060.1|DMIR	LOC6611924|XP_002036441.1|DSEC
OG0005363	LOC108163598|XP_017154472.1|DMIR	LOC6613517|XP_002037985.1|DSEC
OG0005364	LOC108158357|XP_017146099.1|DMIR	LOC6615278|XP_002039682.1|DSEC
OG0005365	LOC108163018|XP_017153543.1|DMIR	LOC6618191|XP_032573701.1|DSEC
OG0005366	LOC108163564|XP_017154418.1|DMIR	LOC6618193|XP_032579655.1|DSEC
OG0005367	LOC108163654|XP_017154562.1|DMIR	LOC6618195|XP_002042470.1|DSEC
OG0005368	LOC108156274|XP_017143132.1|DMIR	LOC6607132|XP_032577225.1|DSEC
OG0005369	LOC108162011|XP_017151991.1|DMIR	LOC6617402|XP_002041727.1|DSEC
OG0005370	LOC108163292|XP_017153982.1|DMIR	LOC6612119|XP_002036636.1|DSEC
OG0005371	LOC108164062|XP_017155133.1|DMIR	LOC6612116|XP_002036633.1|DSEC
OG0005372	LOC108156550|XP_017143558.1|DMIR	LOC6607038|XP_002031826.1|DSEC
OG0005373	LOC108161916|XP_017151817.1|DMIR	LOC116800354|XP_032570607.1|DSEC, LOC6620646|XP_002044848.2|DSEC
OG0005374	LOC108162183|XP_017152264.1|DMIR	LOC6614420|XP_002038853.1|DSEC
OG0005375	LOC108162180|XP_017152260.1|DMIR	LOC6614419|XP_002038852.1|DSEC
OG0005376	LOC108163606|XP_017154485.1|DMIR	LOC6621851|XP_032569961.1|DSEC
OG0005377	LOC108151798|XP_017136137.1|DMIR	LOC6610361|XP_002034947.1|DSEC
OG0005378	LOC108161525|XP_017151292.1|DMIR	LOC6617377|XP_002041702.2|DSEC
OG0005379	LOC108162073|XP_017152110.1|DMIR	LOC6613054|XP_002037537.2|DSEC
OG0005380	LOC108164013|XP_017155077.1|DMIR	LOC6617366|XP_032582676.1|DSEC
OG0005381	LOC108162853|XP_017153286.1|DMIR	LOC6614527|XP_032582715.1|DSEC
OG0005382	LOC108162822|XP_033248552.1|DMIR	LOC6618217|XP_032583197.1|DSEC
OG0005383	LOC108151387|XP_033243200.1|DMIR	LOC6606098|XP_002030907.2|DSEC
OG0005384	LOC108157436|XP_017144979.1|DMIR	LOC6616896|XP_002041230.1|DSEC
OG0005385	LOC117185792|XP_033246261.1|DMIR, LOC108159884|XP_017148987.2|DMIR	LOC6610052|XP_032570876.1|DSEC
OG0005386	LOC108160878|XP_017150636.1|DMIR	LOC6609409|XP_032571853.1|DSEC
OG0005387	LOC108155441|XP_017141742.1|DMIR	LOC6607375|XP_032579571.1|DSEC
OG0005388	LOC108161835|XP_017151682.1|DMIR	LOC6613484|XP_002037953.1|DSEC
OG0005389	LOC108162921|XP_017153392.1|DMIR	LOC6617684|XP_032573115.1|DSEC
OG0005390	LOC108162356|XP_017152551.1|DMIR	LOC6613435|XP_032583189.1|DSEC
OG0005391	LOC108162360|XP_017152554.1|DMIR	LOC6613434|XP_002037908.1|DSEC
OG0005392	LOC108162029|XP_017152036.1|DMIR	LOC6614475|XP_002038908.2|DSEC
OG0005393	LOC108154176|XP_033244279.1|DMIR	LOC6606586|XP_002031387.2|DSEC
OG0005394	LOC108162762|XP_017153138.1|DMIR	LOC6614472|XP_002038905.1|DSEC
OG0005395	LOC108162980|XP_017153475.1|DMIR	LOC6614557|XP_002038985.1|DSEC
OG0005396	LOC108161776|XP_017151604.1|DMIR	LOC6611649|XP_002036184.2|DSEC
OG0005397	LOC108161782|XP_017151613.1|DMIR	LOC6611650|XP_002036185.1|DSEC
OG0005398	LOC108156162|XP_017142979.1|DMIR	LOC6613936|XP_002038401.1|DSEC
OG0005399	LOC108160622|XP_017150226.1|DMIR	LOC6608197|XP_032571600.1|DSEC
OG0005400	LOC108160805|XP_017150518.1|DMIR	LOC6608271|XP_032572295.1|DSEC
OG0005401	LOC108163551|XP_017154401.1|DMIR	LOC6611660|XP_002036195.1|DSEC
OG0005402	LOC108163550|XP_017154400.1|DMIR	LOC6611659|XP_002036194.1|DSEC
OG0005403	LOC108161777|XP_017151606.1|DMIR	LOC6611654|XP_002036189.1|DSEC
OG0005404	LOC108161780|XP_017151610.1|DMIR	LOC6611655|XP_002036190.1|DSEC
OG0005405	LOC108160685|XP_017150327.2|DMIR, LOC117188093|XP_033247313.1|DMIR	LOC6615551|XP_002039925.1|DSEC
OG0005406	LOC108158636|XP_017146607.2|DMIR, LOC117185838|XP_033247294.1|DMIR	LOC6609758|XP_032571773.1|DSEC
OG0005407	LOC108158360|XP_017146103.2|DMIR, LOC117188463|XP_033248267.1|DMIR	LOC6615619|XP_002039993.1|DSEC
OG0005408	LOC108161966|XP_017151914.1|DMIR	LOC6613417|XP_002037891.1|DSEC
OG0005409	LOC108162374|XP_017152577.1|DMIR	LOC6611584|XP_032583133.1|DSEC
OG0005410	LOC108161903|XP_017151791.1|DMIR	LOC6613425|XP_002037899.1|DSEC
OG0005411	LOC117191379|XP_033252157.1|DMIR, LOC117191348|XP_033252134.1|DMIR, LOC108160972|XP_017150758.1|DMIR	LOC6608833|XP_002033547.1|DSEC
OG0005412	LOC108158148|XP_017145857.1|DMIR	LOC6608842|XP_002033556.1|DSEC
OG0005413	LOC108160066|XP_017149304.2|DMIR, LOC117188006|XP_033247011.1|DMIR	LOC6608918|XP_002033632.2|DSEC
OG0005414	LOC108164677|XP_017156021.1|DMIR	LOC6619876|XP_032579989.1|DSEC
OG0005415	LOC108153574|XP_033242764.1|DMIR	LOC6620313|XP_002044521.2|DSEC
OG0005416	LOC117192719|XP_033253344.1|DMIR, LOC108158115|XP_017145781.1|DMIR	LOC6608014|XP_002032762.1|DSEC
OG0005417	LOC108162318|XP_017152488.1|DMIR	LOC6614491|XP_002038924.1|DSEC
OG0005418	LOC108163389|XP_017154134.1|DMIR	LOC6618180|XP_002042455.2|DSEC
OG0005419	LOC108162843|XP_017153274.2|DMIR	LOC6612002|XP_002036519.1|DSEC
OG0005420	LOC108164122|XP_017155208.1|DMIR	LOC6611451|XP_002035993.1|DSEC
OG0005421	LOC108164328|XP_017155472.1|DMIR	LOC6621460|XP_002045609.2|DSEC
OG0005422	LOC108153278|XP_033252430.1|DMIR	LOC6614923|XP_002039340.1|DSEC
OG0005423	LOC108163111|XP_017153695.1|DMIR	LOC6611818|XP_032571868.1|DSEC
OG0005424	LOC117187881|XP_033246671.1|DMIR, LOC108159728|XP_017148749.2|DMIR	LOC6615255|XP_002039661.1|DSEC
OG0005425	LOC108157425|XP_017144968.1|DMIR	LOC6620215|XP_032581154.1|DSEC
OG0005426	LOC108160282|XP_017149653.1|DMIR, LOC117185942|XP_033253258.1|DMIR	LOC6608326|XP_032570332.1|DSEC
OG0005427	LOC108163526|XP_033249844.1|DMIR	LOC6614643|XP_002039070.2|DSEC
OG0005428	LOC108161852|XP_017151708.1|DMIR	LOC6613608|XP_032581523.1|DSEC
OG0005429	LOC108163012|XP_033250031.1|DMIR	LOC6613627|XP_032573544.1|DSEC
OG0005430	LOC108163013|XP_017153535.1|DMIR	LOC6613628|XP_032573568.1|DSEC
OG0005431	LOC108163966|XP_017155009.1|DMIR	LOC6619324|XP_002043541.1|DSEC
OG0005432	LOC108162390|XP_017152596.1|DMIR	LOC6620146|XP_032580959.1|DSEC
OG0005433	LOC108160863|XP_017150615.2|DMIR, LOC117188277|XP_033247727.1|DMIR	LOC6609585|XP_002034262.1|DSEC
OG0005434	LOC108163495|XP_017154306.1|DMIR	LOC6619339|XP_032583166.1|DSEC
OG0005435	LOC108161918|XP_017151822.1|DMIR	LOC6614256|XP_002038698.1|DSEC
OG0005436	LOC108161917|XP_017151820.1|DMIR	LOC6620428|XP_002044636.1|DSEC
OG0005437	LOC108156342|XP_017143230.1|DMIR	LOC6616813|XP_002041150.1|DSEC
OG0005438	LOC108162913|XP_017153378.1|DMIR	LOC6617313|XP_032572419.1|DSEC
OG0005439	LOC108154233|XP_017139949.1|DMIR	LOC6606537|XP_002031338.1|DSEC
OG0005440	LOC108162704|XP_017153048.1|DMIR	LOC6613289|XP_002037766.2|DSEC
OG0005441	LOC108163981|XP_017155031.2|DMIR	LOC6617775|XP_002042087.1|DSEC
OG0005442	LOC108163109|XP_017153693.1|DMIR	LOC6614616|XP_002039044.1|DSEC
OG0005443	LOC117188768|XP_033249019.1|DMIR	LOC6611963|XP_032576142.1|DSEC
OG0005444	LOC108162559|XP_017152844.1|DMIR	LOC6617243|XP_002041570.1|DSEC
OG0005445	LOC108164121|XP_017155207.1|DMIR	LOC6612049|XP_032581224.1|DSEC
OG0005446	LOC108163485|XP_017154283.1|DMIR	LOC6611604|XP_002036141.1|DSEC
OG0005447	LOC108161957|XP_017151905.2|DMIR	LOC6613408|XP_032571273.1|DSEC
OG0005448	LOC117191073|XP_033251932.1|DMIR, LOC108158474|XP_017146267.1|DMIR	LOC6609271|XP_032570143.1|DSEC
OG0005449	LOC117186316|XP_033242836.1|DMIR	LOC6619994|XP_002044206.1|DSEC
OG0005450	LOC108157096|XP_017144449.1|DMIR	LOC6618771|XP_002043029.1|DSEC
OG0005451	LOC108162393|XP_017152602.1|DMIR	LOC6614520|XP_002038951.1|DSEC
OG0005452	LOC108158354|XP_017146093.1|DMIR, LOC117192425|XP_033252985.1|DMIR	LOC6615617|XP_032570457.1|DSEC
OG0005453	LOC108155207|XP_017141374.1|DMIR	LOC6607165|XP_032576411.1|DSEC
OG0005454	LOC108163183|XP_017153808.1|DMIR	LOC6617740|XP_002042052.1|DSEC
OG0005455	LOC108159536|XP_033247260.1|DMIR	LOC6618842|XP_002043091.1|DSEC
OG0005456	LOC108161927|XP_017151839.1|DMIR	LOC6614653|XP_002039080.1|DSEC
OG0005457	LOC108163929|XP_017154951.1|DMIR	LOC6614651|XP_002039078.1|DSEC
OG0005458	LOC108163628|XP_017154521.1|DMIR	LOC6617398|XP_032577199.1|DSEC
OG0005459	LOC108163602|XP_017154479.1|DMIR	LOC6613404|XP_002037878.2|DSEC
OG0005460	LOC108161825|XP_017151673.2|DMIR	LOC6613486|XP_002037955.1|DSEC
OG0005461	LOC108162079|XP_017152119.1|DMIR	LOC6614638|XP_002039065.1|DSEC
OG0005462	LOC108163752|XP_017154709.1|DMIR	LOC6614636|XP_002039063.1|DSEC
OG0005463	LOC108151134|XP_017135048.1|DMIR	LOC6605683|XP_002030499.1|DSEC
OG0005464	LOC108162077|XP_017152114.1|DMIR	LOC6614639|XP_002039066.1|DSEC
OG0005465	LOC108163291|XP_017153980.2|DMIR	LOC6614650|XP_002039077.2|DSEC
OG0005466	LOC108161924|XP_017151837.1|DMIR	LOC6614652|XP_002039079.1|DSEC
OG0005467	LOC108156201|XP_017143023.1|DMIR	LOC6607478|XP_002032247.1|DSEC
OG0005468	LOC108162782|XP_017153169.1|DMIR	LOC6611633|XP_002036169.1|DSEC
OG0005469	LOC108162194|XP_017152289.1|DMIR	LOC6611671|XP_002036206.1|DSEC
OG0005470	LOC108162192|XP_017152282.1|DMIR	LOC6611673|XP_032570026.1|DSEC
OG0005471	LOC108161938|XP_017151858.1|DMIR	LOC6614436|XP_032583714.1|DSEC
OG0005472	LOC108161944|XP_017151866.1|DMIR	LOC6614434|XP_032583717.1|DSEC
OG0005473	LOC108161830|XP_017151678.1|DMIR	LOC6613492|XP_002037961.1|DSEC
OG0005474	LOC108161259|XP_017150969.1|DMIR	LOC6617714|XP_002042026.1|DSEC
OG0005475	LOC108161806|XP_017151653.1|DMIR	LOC6617713|XP_002042025.1|DSEC
OG0005476	LOC108159913|XP_017149034.1|DMIR	LOC6608079|XP_002032827.2|DSEC
OG0005477	LOC108151776|XP_017136110.1|DMIR	LOC6605237|XP_032575714.1|DSEC
OG0005478	LOC108162413|XP_017152629.1|DMIR	LOC6613343|XP_002037818.1|DSEC
OG0005479	LOC108162411|XP_017152627.1|DMIR	LOC6613344|XP_002037819.1|DSEC
OG0005480	LOC108162414|XP_017152630.1|DMIR	LOC6613345|XP_002037820.1|DSEC
OG0005481	LOC108162820|XP_017153225.1|DMIR	LOC6613248|XP_002037725.1|DSEC
OG0005482	LOC108162818|XP_033249635.1|DMIR	LOC6613246|XP_032576143.1|DSEC
OG0005483	LOC108156528|XP_017143523.1|DMIR	LOC6606260|XP_002031065.2|DSEC
OG0005484	LOC108164211|XP_033249915.1|DMIR	LOC6611364|XP_032583480.1|DSEC
OG0005485	LOC108160895|XP_017150654.1|DMIR, LOC117191995|XP_033252610.1|DMIR	LOC6608982|XP_002033696.2|DSEC
OG0005486	LOC108159719|XP_017148729.2|DMIR, LOC117187890|XP_033246715.1|DMIR	LOC6608262|XP_002033006.1|DSEC
OG0005487	LOC108161987|XP_017151942.1|DMIR	LOC6613188|XP_002037669.1|DSEC
OG0005488	LOC108163118|XP_017153713.2|DMIR	LOC116803590|XP_032583444.1|DSEC
OG0005489	LOC108162995|XP_017153498.1|DMIR	LOC6617332|XP_002041657.2|DSEC
OG0005490	LOC108162993|XP_017153495.1|DMIR	LOC6617330|XP_002041655.2|DSEC
OG0005491	LOC108162769|XP_017153153.1|DMIR	LOC6617422|XP_032570678.1|DSEC
OG0005492	LOC108163263|XP_017153922.1|DMIR	LOC6617428|XP_032569842.1|DSEC
OG0005493	LOC108161514|XP_017151280.1|DMIR	LOC6614735|XP_002039159.1|DSEC
OG0005494	LOC108159404|XP_017148134.1|DMIR, LOC117192247|XP_033252802.1|DMIR	LOC6618872|XP_002043120.1|DSEC
OG0005495	LOC108160404|XP_017149884.1|DMIR	LOC6618916|XP_002043164.1|DSEC
OG0005496	LOC108155666|XP_017142118.1|DMIR	LOC6619205|XP_032577452.1|DSEC
OG0005497	LOC108162001|XP_017151972.1|DMIR	LOC6614776|XP_002039195.2|DSEC
OG0005498	LOC108162005|XP_017151979.1|DMIR	LOC6614777|XP_032572280.1|DSEC
OG0005499	LOC108161999|XP_017151968.1|DMIR	LOC6614773|XP_032582935.1|DSEC
OG0005500	LOC108162007|XP_017151981.1|DMIR	LOC6614774|XP_002039193.1|DSEC
OG0005501	LOC108162756|XP_017153126.1|DMIR	LOC6614633|XP_002039060.1|DSEC
OG0005502	LOC108162757|XP_017153127.1|DMIR	LOC6614634|XP_002039061.2|DSEC
OG0005503	LOC108161857|XP_033248821.1|DMIR	LOC6612137|XP_032569918.1|DSEC
OG0005504	LOC108162675|XP_017153006.1|DMIR	LOC6617394|XP_002041719.1|DSEC
OG0005506	LOC108162886|XP_017153332.1|DMIR	LOC6618179|XP_032570441.1|DSEC
OG0005507	LOC108163934|XP_017154955.1|DMIR	LOC6617222|XP_002041549.1|DSEC
OG0005508	LOC108163150|XP_033248441.1|DMIR	LOC6612076|XP_002036593.1|DSEC
OG0005509	LOC108162653|XP_017152975.1|DMIR	LOC6613089|XP_002037572.1|DSEC
OG0005510	LOC108163744|XP_017154700.2|DMIR	LOC6611223|XP_002035779.1|DSEC
OG0005511	LOC108157780|XP_017145462.1|DMIR	LOC6615870|XP_002040240.1|DSEC
OG0005512	LOC108157570|XP_017145178.1|DMIR	LOC6607452|XP_032578481.1|DSEC
OG0005513	LOC108163766|XP_017154730.1|DMIR	LOC6619560|XP_002043775.1|DSEC
OG0005514	LOC108156886|XP_017144110.1|DMIR	LOC6607374|XP_002032147.2|DSEC
OG0005515	LOC117185696|XP_033250994.1|DMIR, LOC108158149|XP_017145858.2|DMIR	LOC6608878|XP_002033592.1|DSEC
OG0005516	LOC108163370|XP_017154111.2|DMIR	LOC6611982|XP_002036499.1|DSEC
OG0005517	LOC108163293|XP_033249422.1|DMIR	LOC6611629|XP_032583394.1|DSEC
OG0005518	LOC108164264|XP_017155395.1|DMIR	LOC6614586|XP_002039014.2|DSEC
OG0005519	LOC108160411|XP_017149895.1|DMIR, LOC117190817|XP_033251748.1|DMIR	LOC6608771|XP_002033492.1|DSEC
OG0005520	LOC108164008|XP_033248474.1|DMIR	LOC6612063|XP_002036580.2|DSEC
OG0005521	LOC108163830|XP_017154819.1|DMIR	LOC6612061|XP_002036578.1|DSEC
OG0005522	LOC108152442|XP_033242501.1|DMIR	LOC6605252|XP_032573401.1|DSEC
OG0005523	LOC108161800|XP_017151639.2|DMIR	LOC6618239|XP_002042514.2|DSEC
OG0005524	LOC108161421|XP_017151170.1|DMIR	LOC6611490|XP_032569990.1|DSEC
OG0005525	LOC108162968|XP_017153456.1|DMIR	LOC6611862|XP_032571380.1|DSEC
OG0005526	LOC108161323|XP_017151043.2|DMIR	LOC6611960|XP_002036477.1|DSEC
OG0005527	LOC108164437|XP_017155624.1|DMIR	LOC6620118|XP_032579921.1|DSEC
OG0005528	LOC108163186|XP_017153813.1|DMIR	LOC6611532|XP_002036071.1|DSEC
OG0005529	LOC108163509|XP_017154328.1|DMIR	LOC6618266|XP_032571268.1|DSEC
OG0005530	LOC108163307|XP_017154012.1|DMIR	LOC6613165|XP_032583331.1|DSEC
