Orthogroup	DMIR.longest_only	DSUB.longest_only
OG0005729	LOC108154122|XP_033245740.1|DMIR, LOC117187357|XP_033245741.1|DMIR	LOC117896851|XP_034661266.1|DSUB
OG0005730	LOC108157104|XP_017144467.1|DMIR	LOC117897189|XP_034661780.1|DSUB
OG0005731	LOC108157103|XP_017144466.1|DMIR	LOC117897188|XP_034661779.1|DSUB
OG0005732	LOC108154273|XP_017140012.1|DMIR	LOC117899268|XP_034665057.1|DSUB
OG0005733	LOC108154271|XP_017139998.1|DMIR	LOC117899267|XP_034665052.1|DSUB
OG0005734	LOC108154963|XP_017140966.2|DMIR	LOC117899577|XP_034665581.1|DSUB
OG0005735	LOC108157341|XP_017144847.1|DMIR	LOC117898647|XP_034664108.1|DSUB
OG0005736	LOC108154738|XP_017140595.1|DMIR	LOC117896962|XP_034661398.1|DSUB
OG0005737	LOC108155519|XP_017141854.1|DMIR	LOC117899573|XP_034665577.1|DSUB
OG0005738	LOC108155110|XP_017141237.1|DMIR	LOC117897427|XP_034662156.1|DSUB
OG0005739	LOC108155520|XP_017141855.1|DMIR	LOC117899574|XP_034665578.1|DSUB
OG0005740	LOC108156854|XP_017144067.1|DMIR	LOC117896886|XP_034661306.1|DSUB
OG0005741	LOC108155143|XP_017141286.1|DMIR	LOC117897494|XP_034662275.1|DSUB
OG0005742	LOC108155456|XP_017141760.1|DMIR	LOC117898358|XP_034663582.1|DSUB
OG0005743	LOC108156998|XP_017144281.1|DMIR	LOC117898234|XP_034663363.1|DSUB
OG0005744	LOC108155213|XP_017141385.1|DMIR	LOC117898909|XP_034664488.1|DSUB
OG0005745	LOC108154930|XP_033245097.1|DMIR	LOC117897485|XP_034662241.1|DSUB
OG0005746	LOC108156768|XP_017143922.1|DMIR	LOC117898086|XP_034663157.1|DSUB
OG0005747	LOC108156942|XP_017144194.1|DMIR	LOC117897450|XP_034662185.1|DSUB
OG0005748	LOC108156979|XP_017144260.1|DMIR	LOC117897350|XP_034662021.1|DSUB
OG0005749	LOC108152595|XP_017137539.1|DMIR	LOC117898150|XP_034663243.1|DSUB
OG0005750	LOC108155870|XP_017142478.1|DMIR	LOC117897132|XP_034661691.1|DSUB
OG0005751	LOC108151667|XP_017135895.1|DMIR	LOC117893414|XP_034655916.1|DSUB
OG0005752	LOC117188386|XP_033248071.1|DMIR, LOC108159047|XP_017147465.2|DMIR	LOC117891538|XP_034652940.1|DSUB
OG0005753	LOC108162185|XP_017152270.1|DMIR	LOC117902494|XP_034669809.1|DSUB
OG0005754	LOC108160440|XP_017149939.1|DMIR	LOC117892127|XP_034654049.1|DSUB
OG0005755	LOC108159117|XP_017147588.1|DMIR	LOC117891025|XP_034652078.1|DSUB
OG0005756	LOC108155464|XP_017141773.1|DMIR	LOC117899244|XP_034665013.1|DSUB
OG0005757	LOC108155676|XP_017142129.1|DMIR	LOC117898235|XP_034663364.1|DSUB
OG0005758	LOC108155257|XP_017141443.1|DMIR	LOC117896460|XP_034660683.1|DSUB
OG0005759	LOC108154071|XP_017139652.1|DMIR	LOC117899625|XP_034665670.1|DSUB
OG0005760	LOC108155572|XP_017141963.1|DMIR	LOC117896857|XP_034661276.1|DSUB
OG0005761	LOC108156585|XP_017143611.1|DMIR	LOC117898501|XP_034663834.1|DSUB
OG0005762	LOC108156469|XP_017143422.1|DMIR	LOC117897688|XP_034662596.1|DSUB
OG0005763	LOC117190077|XP_033251051.1|DMIR, LOC108159500|XP_017148334.1|DMIR	LOC117892416|XP_034654540.1|DSUB
OG0005764	LOC108155706|XP_017142183.1|DMIR	LOC117897142|XP_034661702.1|DSUB
OG0005765	LOC108155704|XP_017142171.1|DMIR	LOC117897130|XP_034661675.1|DSUB
OG0005766	LOC108154208|XP_017139919.1|DMIR	LOC117898575|XP_034663981.1|DSUB
OG0005767	LOC108157338|XP_033245531.1|DMIR	LOC117899656|XP_034665728.1|DSUB
OG0005768	LOC108164674|XP_017156016.1|DMIR	LOC117902443|XP_034669730.1|DSUB
OG0005769	LOC108156352|XP_017143242.1|DMIR	LOC117898807|XP_034664347.1|DSUB
OG0005770	LOC108156488|XP_017143461.2|DMIR	LOC117897510|XP_034662300.1|DSUB
OG0005771	LOC108156076|XP_017142851.1|DMIR	LOC117898394|XP_034663643.1|DSUB
OG0005772	LOC108155931|XP_017142576.1|DMIR	LOC117898939|XP_034664548.1|DSUB
OG0005773	LOC108156169|XP_017142988.1|DMIR	LOC117898527|XP_034663888.1|DSUB
OG0005774	LOC108155498|XP_017141817.1|DMIR	LOC117899421|XP_034665302.1|DSUB
OG0005775	LOC108153005|XP_017138236.1|DMIR	LOC117894408|XP_034657310.1|DSUB
OG0005776	LOC108153199|XP_033242183.1|DMIR	LOC117894251|XP_034657095.1|DSUB
OG0005777	LOC108162095|XP_017152146.1|DMIR	LOC117900271|XP_034666473.1|DSUB
OG0005779	LOC108156148|XP_017142960.1|DMIR	LOC117898038|XP_034663084.1|DSUB
OG0005780	LOC108151545|XP_017135694.1|DMIR	LOC117894986|XP_034658222.1|DSUB
OG0005781	LOC108150852|XP_017134644.2|DMIR	LOC117894950|XP_034658167.1|DSUB
OG0005782	LOC108151774|XP_017136108.1|DMIR	LOC117893718|XP_034656296.1|DSUB
OG0005783	LOC117192853|XP_033253497.1|DMIR, LOC117193418|XP_033254062.1|DMIR, LOC108160589|XP_017150173.1|DMIR	LOC117890009|XP_034650497.1|DSUB
OG0005784	LOC108156822|XP_017144008.1|DMIR	LOC117896416|XP_034660621.1|DSUB
OG0005785	LOC108156845|XP_017144051.1|DMIR	LOC117897301|XP_034661933.1|DSUB
OG0005786	LOC108156171|XP_017142990.1|DMIR	LOC117898408|XP_034663668.1|DSUB
OG0005787	LOC108155846|XP_033245380.1|DMIR	LOC117897777|XP_034662714.1|DSUB
OG0005788	LOC108158587|XP_017146527.1|DMIR	LOC117890699|XP_034651600.1|DSUB
OG0005789	LOC108154974|XP_017140982.1|DMIR	LOC117896069|XP_034659983.1|DSUB
OG0005790	LOC108155448|XP_017141753.1|DMIR	LOC117897284|XP_034661910.1|DSUB
OG0005791	LOC108154798|XP_017140683.1|DMIR	LOC117898515|XP_034663872.1|DSUB
OG0005792	LOC108154805|XP_017140692.1|DMIR	LOC117898529|XP_034663889.1|DSUB
OG0005793	LOC108156164|XP_017142981.1|DMIR	LOC117898522|XP_034663880.1|DSUB
OG0005794	LOC117192816|XP_033253467.1|DMIR, LOC108159512|XP_017148361.1|DMIR, LOC117192793|XP_033253441.1|DMIR	LOC117891119|XP_034652215.1|DSUB
OG0005795	LOC108154134|XP_017139756.1|DMIR	LOC117897952|XP_034662945.1|DSUB
OG0005796	LOC108153075|XP_017138345.1|DMIR	LOC117894402|XP_034657302.1|DSUB
OG0005797	LOC108152641|XP_017137621.1|DMIR	LOC117895874|XP_034659760.1|DSUB
OG0005798	LOC108154112|XP_017139726.1|DMIR	LOC117897553|XP_034662372.1|DSUB
OG0005799	LOC108154651|XP_033244390.1|DMIR	LOC117896252|XP_034660313.1|DSUB
OG0005800	LOC108154656|XP_017140482.1|DMIR	LOC117897144|XP_034661704.1|DSUB
OG0005801	LOC108154655|XP_017140481.1|DMIR	LOC117897143|XP_034661703.1|DSUB
OG0005802	LOC108155283|XP_017141488.1|DMIR	LOC117896102|XP_034660045.1|DSUB
OG0005803	LOC108154652|XP_017140473.1|DMIR	LOC117896255|XP_034660328.1|DSUB
OG0005804	LOC108154951|XP_017140947.1|DMIR	LOC117897780|XP_034662719.1|DSUB
OG0005805	LOC108159990|XP_017149187.1|DMIR, LOC117185704|XP_033253402.1|DMIR	LOC117890296|XP_034650955.1|DSUB
OG0005806	LOC108156858|XP_017144074.1|DMIR	LOC117898822|XP_034664377.1|DSUB
OG0005807	LOC108154408|XP_017140167.2|DMIR	LOC117896997|XP_034661448.1|DSUB
OG0005808	LOC108155806|XP_033248819.1|DMIR	LOC117903551|XP_034671645.1|DSUB
OG0005809	LOC108151769|XP_017136102.1|DMIR	LOC117895579|XP_034659195.1|DSUB
OG0005810	LOC108154660|XP_017140485.1|DMIR	LOC117896258|XP_034660340.1|DSUB
OG0005811	LOC108154661|XP_017140486.1|DMIR	LOC117896261|XP_034660342.1|DSUB
OG0005812	LOC108154113|XP_017139727.1|DMIR	LOC117897627|XP_034662487.1|DSUB
OG0005813	LOC108155241|XP_017141419.1|DMIR	LOC117899020|XP_034664672.1|DSUB
OG0005814	LOC108155873|XP_017142481.1|DMIR	LOC117897484|XP_034662238.1|DSUB
OG0005815	LOC108159918|XP_017149043.1|DMIR	LOC117892329|XP_034654373.1|DSUB
OG0005816	LOC108156482|XP_033245219.1|DMIR	LOC117899338|XP_034665167.1|DSUB
OG0005817	LOC108155929|XP_017142575.1|DMIR	LOC117898936|XP_034664543.1|DSUB
OG0005818	LOC108157686|XP_017145342.1|DMIR	LOC117897125|XP_034661668.1|DSUB
OG0005819	LOC108155081|XP_017141188.1|DMIR	LOC117897006|XP_034661463.1|DSUB
OG0005820	LOC108155082|XP_017141189.1|DMIR	LOC117897007|XP_034661464.1|DSUB
OG0005821	LOC108156885|XP_017144109.1|DMIR	LOC117897399|XP_034662109.1|DSUB
OG0005822	LOC108163838|XP_017154839.1|DMIR	LOC117902606|XP_034670008.1|DSUB
OG0005823	LOC108164560|XP_017155865.1|DMIR	LOC117898302|XP_034663508.1|DSUB
OG0005824	LOC108155382|XP_017141646.1|DMIR	LOC117899190|XP_034664943.1|DSUB
OG0005825	LOC108152758|XP_017137810.1|DMIR	LOC117893267|XP_034655726.1|DSUB
OG0005826	LOC108157224|XP_017144671.1|DMIR	LOC117898101|XP_034663172.1|DSUB
OG0005827	LOC108156348|XP_017143238.1|DMIR	LOC117896443|XP_034660664.1|DSUB
OG0005828	LOC108165498|XP_017157045.1|DMIR	LOC117895263|XP_034658677.1|DSUB
OG0005829	LOC108156810|XP_017143992.1|DMIR	LOC117899492|XP_034665432.1|DSUB
OG0005830	LOC108152687|XP_017137679.1|DMIR	LOC117893166|XP_034655534.1|DSUB
OG0005831	LOC108153610|XP_017139197.1|DMIR	LOC117895319|XP_034658773.1|DSUB
OG0005832	LOC108153275|XP_017138633.1|DMIR	LOC117895318|XP_034658772.1|DSUB
OG0005833	LOC108151533|XP_017135675.1|DMIR	LOC117895165|XP_034658516.1|DSUB
OG0005834	LOC108151538|XP_017135682.1|DMIR	LOC117895170|XP_034658524.1|DSUB
OG0005835	LOC108153404|XP_017138886.1|DMIR	LOC117894490|XP_034657488.1|DSUB
OG0005836	LOC108151867|XP_017136245.1|DMIR	LOC117894742|XP_034657832.1|DSUB
OG0005837	LOC108155678|XP_033245760.1|DMIR	LOC117898821|XP_034664376.1|DSUB
OG0005838	LOC108157036|XP_017144337.1|DMIR	LOC117897471|XP_034662213.1|DSUB
OG0005839	LOC108161716|XP_017151524.2|DMIR	LOC117900223|XP_034666397.1|DSUB
OG0005840	LOC108155452|XP_017141757.1|DMIR	LOC117898351|XP_034663575.1|DSUB
OG0005841	LOC108153855|XP_017139443.1|DMIR	LOC117896147|XP_034660113.1|DSUB
OG0005842	LOC108164844|XP_017156262.1|DMIR	LOC117891982|XP_034653752.1|DSUB
OG0005843	LOC108152500|XP_017137363.1|DMIR	LOC117893896|XP_034656564.1|DSUB
OG0005844	LOC108151415|XP_017135492.1|DMIR	LOC117894663|XP_034657730.1|DSUB
OG0005845	LOC108155258|XP_017141445.2|DMIR	LOC117897147|XP_034661707.1|DSUB
OG0005846	LOC108154591|XP_017140383.1|DMIR	LOC117898295|XP_034663442.1|DSUB
OG0005847	LOC108155208|XP_017141377.1|DMIR	LOC117898905|XP_034664481.1|DSUB
OG0005848	LOC117186414|XP_033243070.1|DMIR	LOC117893316|XP_034655798.1|DSUB
OG0005849	LOC108164890|XP_033247832.1|DMIR	LOC117903529|XP_034671592.1|DSUB
OG0005850	LOC108160665|XP_017150300.1|DMIR	LOC117903525|XP_034671535.1|DSUB
OG0005851	LOC108161909|XP_017151801.1|DMIR	LOC117899972|XP_034666022.1|DSUB
OG0005852	LOC108155407|XP_017141692.1|DMIR	LOC117898348|XP_034663570.1|DSUB
OG0005853	LOC108154897|XP_017140839.1|DMIR	LOC117903873|XP_034672253.1|DSUB
OG0005854	LOC108154657|XP_017140483.1|DMIR	LOC117896257|XP_034660339.1|DSUB
OG0005855	LOC108164788|XP_033248038.1|DMIR	LOC117901407|XP_034668036.1|DSUB
OG0005856	LOC117186837|XP_033244025.1|DMIR	LOC117902026|XP_034668979.1|DSUB
OG0005857	LOC108154803|XP_017140690.1|DMIR	LOC117898524|XP_034663884.1|DSUB
OG0005858	LOC108156999|XP_017144282.1|DMIR	LOC117898407|XP_034663666.1|DSUB
OG0005859	LOC108162224|XP_017152334.1|DMIR	LOC117900548|XP_034666843.1|DSUB
OG0005860	LOC108156541|XP_017143536.1|DMIR	LOC117898682|XP_034664156.1|DSUB
OG0005861	LOC108155928|XP_033245674.1|DMIR	LOC117898934|XP_034664534.1|DSUB
OG0005862	LOC108160592|XP_033246884.1|DMIR, LOC117191595|XP_033252309.1|DMIR	LOC117890547|XP_034651362.1|DSUB
OG0005863	LOC108158712|XP_017146744.1|DMIR	LOC117890909|XP_034651914.1|DSUB
OG0005864	LOC108154594|XP_017140397.1|DMIR	LOC117898296|XP_034663458.1|DSUB
OG0005865	LOC108154107|XP_017139719.1|DMIR	LOC117896101|XP_034660044.1|DSUB
OG0005866	LOC108159848|XP_017148927.1|DMIR	LOC117892419|XP_034654543.1|DSUB
OG0005867	LOC108162973|XP_017153462.1|DMIR	LOC117901912|XP_034668768.1|DSUB
OG0005868	LOC108158542|XP_017146440.2|DMIR, LOC117185743|XP_033247242.1|DMIR	LOC117891041|XP_034652101.1|DSUB
OG0005869	LOC108164736|XP_017156118.1|DMIR	LOC117889845|XP_034650233.1|DSUB
OG0005870	LOC108164582|XP_017155896.1|DMIR	LOC117897311|XP_034661957.1|DSUB
OG0005871	LOC108163716|XP_017154657.1|DMIR	LOC117894995|XP_034658236.1|DSUB
OG0005872	LOC108156245|XP_017143083.1|DMIR	LOC117896470|XP_034660695.1|DSUB
OG0005873	LOC108154944|XP_017140930.1|DMIR	LOC117898192|XP_034663302.1|DSUB
OG0005874	LOC117186114|XP_033242124.1|DMIR	LOC117893273|XP_034655733.1|DSUB
OG0005875	LOC117190492|XP_033251449.1|DMIR, LOC117191637|XP_033252339.1|DMIR, LOC117191759|XP_033252425.1|DMIR, LOC108158854|XP_017147074.1|DMIR	LOC117891173|XP_034652387.1|DSUB
OG0005876	LOC108165464|XP_033242767.1|DMIR	LOC117897198|XP_034661795.1|DSUB
OG0005877	LOC117186122|XP_033242147.1|DMIR	LOC117891782|XP_034653384.1|DSUB
OG0005878	LOC108153079|XP_017138351.1|DMIR	LOC117903188|XP_034670941.1|DSUB
OG0005879	LOC108162337|XP_017152522.1|DMIR	LOC117891691|XP_034653172.1|DSUB
OG0005880	LOC108153004|XP_017138235.1|DMIR	LOC117895682|XP_034659400.1|DSUB
OG0005881	LOC108153280|XP_017138637.1|DMIR	LOC117894166|XP_034656958.1|DSUB
OG0005882	LOC108164729|XP_017156111.1|DMIR	LOC117894046|XP_034656791.1|DSUB
OG0005883	LOC108151215|XP_017135184.1|DMIR	LOC117894714|XP_034657786.1|DSUB
OG0005884	LOC108153148|XP_017138439.1|DMIR	LOC117893476|XP_034655990.1|DSUB
OG0005885	LOC108151234|XP_017135222.1|DMIR	LOC117894980|XP_034658211.1|DSUB
OG0005886	LOC108152608|XP_017137558.1|DMIR	LOC117894400|XP_034657299.1|DSUB
OG0005887	LOC108152384|XP_017137166.1|DMIR	LOC117894160|XP_034656947.1|DSUB
OG0005888	LOC108152762|XP_017137819.1|DMIR	LOC117895542|XP_034659135.1|DSUB
OG0005889	LOC108151611|XP_017135792.1|DMIR	LOC117893306|XP_034655775.1|DSUB
OG0005890	LOC108162907|XP_017153372.1|DMIR	LOC117890536|XP_034651352.1|DSUB
OG0005891	LOC108153064|XP_017138325.1|DMIR	LOC117895481|XP_034659051.1|DSUB
OG0005892	LOC108153122|XP_017138399.1|DMIR	LOC117895073|XP_034658353.1|DSUB
OG0005893	LOC108151410|XP_017135488.1|DMIR	LOC117893679|XP_034656259.1|DSUB
OG0005894	LOC108151412|XP_017135490.1|DMIR	LOC117893680|XP_034656260.1|DSUB
OG0005895	LOC108151413|XP_017135491.1|DMIR	LOC117893681|XP_034656261.1|DSUB
OG0005896	LOC108151521|XP_017135661.1|DMIR	LOC117895207|XP_034658587.1|DSUB
OG0005897	LOC108153248|XP_017138582.1|DMIR	LOC117894219|XP_034657026.1|DSUB
OG0005898	LOC108162614|XP_017152924.1|DMIR	LOC117903641|XP_034671815.1|DSUB
OG0005899	LOC117190640|XP_033251579.1|DMIR, LOC108160041|XP_017149273.1|DMIR	LOC117890897|XP_034651882.1|DSUB
OG0005900	LOC108162765|XP_017153141.1|DMIR	LOC117900230|XP_034666407.1|DSUB
OG0005901	LOC108160153|XP_017149459.2|DMIR, LOC117187940|XP_033246827.1|DMIR	LOC117889989|XP_034650463.1|DSUB
OG0005902	LOC108158592|XP_017146533.1|DMIR	LOC117890737|XP_034651680.1|DSUB
OG0005903	LOC108156776|XP_017143937.1|DMIR	LOC117899602|XP_034665616.1|DSUB
OG0005904	LOC108154676|XP_017140507.1|DMIR	LOC117898566|XP_034663944.1|DSUB
OG0005905	LOC108152507|XP_017137384.1|DMIR	LOC117895307|XP_034658758.1|DSUB
OG0005906	LOC108152493|XP_017137358.1|DMIR	LOC117895721|XP_034659469.1|DSUB
OG0005907	LOC108152528|XP_017137417.1|DMIR	LOC117894972|XP_034658200.1|DSUB
OG0005908	LOC108152600|XP_017137545.1|DMIR	LOC117895834|XP_034659663.1|DSUB
OG0005909	LOC108153351|XP_017138806.1|DMIR	LOC117893925|XP_034656597.1|DSUB
OG0005910	LOC117190673|XP_033251630.1|DMIR, LOC108158816|XP_017146994.1|DMIR	LOC117890432|XP_034651152.1|DSUB
OG0005911	LOC117190675|XP_033251634.1|DMIR, LOC108160689|XP_017150330.1|DMIR	LOC117890434|XP_034651154.1|DSUB
OG0005912	LOC108159447|XP_017148226.1|DMIR	LOC117891599|XP_034653021.1|DSUB
OG0005913	LOC108155880|XP_017142497.1|DMIR	LOC117897817|XP_034662758.1|DSUB
OG0005914	LOC108160318|XP_017149731.1|DMIR	LOC117892337|XP_034654381.1|DSUB
OG0005915	LOC108160319|XP_017149734.1|DMIR, LOC117192673|XP_033253286.1|DMIR	LOC117892338|XP_034654382.1|DSUB
OG0005916	LOC108159324|XP_017148005.1|DMIR	LOC117891656|XP_034653101.1|DSUB
OG0005917	LOC117193748|XP_033254369.1|DMIR, LOC108159785|XP_017148838.1|DMIR	LOC117891822|XP_034653450.1|DSUB
OG0005918	LOC108155958|XP_017142616.1|DMIR	LOC117903814|XP_034672145.1|DSUB
OG0005919	LOC108158803|XP_017146978.1|DMIR	LOC117891382|XP_034652712.1|DSUB
OG0005920	LOC108159672|XP_017148643.2|DMIR, LOC117193189|XP_033253827.1|DMIR	LOC117890463|XP_034651202.1|DSUB
OG0005921	LOC108151056|XP_017134920.1|DMIR	LOC117893572|XP_034656135.1|DSUB
OG0005922	LOC108154490|XP_017140283.1|DMIR	LOC117903248|XP_034671042.1|DSUB, LOC117891875|XP_034653535.1|DSUB
OG0005923	LOC108151022|XP_017134871.1|DMIR	LOC117894771|XP_034657885.1|DSUB
OG0005924	LOC108151026|XP_017134875.1|DMIR	LOC117894777|XP_034657894.1|DSUB
OG0005925	LOC108151614|XP_017135800.1|DMIR	LOC117894287|XP_034657137.1|DSUB
OG0005926	LOC108164804|XP_017156215.1|DMIR	LOC117896346|XP_034660484.1|DSUB
OG0005927	LOC108156586|XP_017143612.1|DMIR	LOC117899523|XP_034665472.1|DSUB
OG0005928	LOC108152521|XP_017137410.1|DMIR	LOC117891169|XP_034652386.1|DSUB
OG0005929	LOC108153372|XP_017138831.1|DMIR	LOC117893554|XP_034656100.1|DSUB
OG0005930	LOC108159851|XP_017148932.1|DMIR	LOC117892424|XP_034654549.1|DSUB
OG0005931	LOC108160519|XP_017150063.1|DMIR, LOC117193672|XP_033254299.1|DMIR	LOC117890263|XP_034650911.1|DSUB
OG0005932	LOC108158771|XP_017146887.2|DMIR	LOC117891686|XP_034653156.1|DSUB
OG0005933	LOC117192820|XP_033253476.1|DMIR, LOC108159049|XP_017147470.1|DMIR	LOC117892295|XP_034654329.1|DSUB
OG0005934	LOC108159397|XP_017148121.1|DMIR	LOC117890526|XP_034651335.1|DSUB
OG0005935	LOC108152623|XP_017137582.1|DMIR	LOC117892902|XP_034655092.1|DSUB
OG0005936	LOC108162991|XP_017153492.1|DMIR	LOC117899970|XP_034666019.1|DSUB
OG0005937	LOC108152457|XP_017137310.1|DMIR	LOC117893002|XP_034655247.1|DSUB
OG0005938	LOC108160743|XP_033246833.1|DMIR	LOC117889946|XP_034650374.1|DSUB
OG0005939	LOC108164534|XP_017155822.1|DMIR	LOC117901309|XP_034667913.1|DSUB
OG0005940	LOC117187939|XP_033246825.1|DMIR, LOC108159760|XP_017148806.2|DMIR	LOC117892084|XP_034653964.1|DSUB
OG0005941	LOC108160729|XP_017150402.1|DMIR, LOC117185716|XP_033251440.1|DMIR	LOC117891199|XP_034652426.1|DSUB
OG0005942	LOC117193208|XP_033253856.1|DMIR, LOC108160545|XP_017150098.1|DMIR	LOC117891757|XP_034653260.1|DSUB
OG0005943	LOC117192677|XP_033253292.1|DMIR, LOC108159204|XP_017147762.1|DMIR	LOC117892570|XP_034654783.1|DSUB
OG0005944	LOC108159652|XP_017148609.1|DMIR	LOC117890963|XP_034651993.1|DSUB
OG0005945	LOC117193896|XP_033254469.1|DMIR, LOC108159480|XP_017148298.1|DMIR	LOC117890005|XP_034650486.1|DSUB
OG0005946	LOC108160908|XP_017150670.1|DMIR	LOC117892590|XP_034654820.1|DSUB
OG0005947	LOC117193412|XP_033254053.1|DMIR, LOC108160530|XP_017150079.1|DMIR	LOC117892004|XP_034653781.1|DSUB
OG0005948	LOC108153460|XP_017138979.1|DMIR	LOC117894860|XP_034658008.1|DSUB
OG0005949	LOC108153566|XP_017139131.1|DMIR	LOC117893283|XP_034655740.1|DSUB
OG0005950	LOC108161628|XP_017151417.1|DMIR	LOC117900461|XP_034666728.1|DSUB
OG0005951	LOC108151997|XP_017136455.1|DMIR	LOC117895876|XP_034659765.1|DSUB
OG0005952	LOC108161627|XP_017151415.1|DMIR	LOC117900460|XP_034666726.1|DSUB
OG0005953	LOC108162671|XP_017153003.1|DMIR	LOC117899962|XP_034666008.1|DSUB
OG0005954	LOC108162751|XP_017153119.2|DMIR	LOC117902666|XP_034670087.1|DSUB
OG0005955	LOC108157030|XP_017144332.1|DMIR	LOC117896408|XP_034660615.1|DSUB
OG0005956	LOC108159624|XP_017148569.2|DMIR, LOC117187817|XP_033246568.1|DMIR	LOC117891737|XP_034653222.1|DSUB
OG0005957	LOC108156301|XP_017143174.1|DMIR	LOC117896840|XP_034661250.1|DSUB
OG0005958	LOC108157272|XP_033245436.1|DMIR	LOC117897502|XP_034662283.1|DSUB
OG0005959	LOC108162971|XP_017153458.1|DMIR	LOC117900042|XP_034666122.1|DSUB
OG0005960	LOC108153261|XP_017138615.1|DMIR	LOC117903456|XP_034671384.1|DSUB
OG0005961	LOC108159860|XP_017148948.1|DMIR	LOC117891565|XP_034652977.1|DSUB
OG0005962	LOC108158402|XP_017146148.1|DMIR	LOC117889880|XP_034650280.1|DSUB
OG0005963	LOC108163462|XP_017154247.2|DMIR	LOC117901610|XP_034668320.1|DSUB
OG0005964	LOC108160013|XP_017149234.1|DMIR	LOC117892009|XP_034653791.1|DSUB
OG0005965	LOC117192959|XP_033253572.1|DMIR, LOC108158799|XP_017146975.1|DMIR	LOC117890358|XP_034651043.1|DSUB
OG0005966	LOC108158924|XP_017147216.1|DMIR, LOC117189820|XP_033250769.1|DMIR	LOC117891057|XP_034652121.1|DSUB
OG0005967	LOC108160687|XP_017150329.2|DMIR, LOC108160679|XP_033248381.1|DMIR	LOC117891245|XP_034652482.1|DSUB
OG0005968	LOC108160351|XP_017149802.1|DMIR, LOC117193154|XP_033253775.1|DMIR	LOC117890402|XP_034651102.1|DSUB
OG0005969	LOC117188315|XP_033247855.1|DMIR	LOC117891021|XP_034652075.1|DSUB
OG0005970	LOC108153224|XP_017138543.1|DMIR	LOC117893807|XP_034656446.1|DSUB
OG0005971	LOC108159007|XP_017147370.1|DMIR	LOC117891152|XP_034652298.1|DSUB
OG0005972	LOC108152438|XP_017137259.1|DMIR	LOC117894241|XP_034657066.1|DSUB
OG0005973	LOC108152953|XP_017138141.1|DMIR	LOC117894403|XP_034657305.1|DSUB
OG0005974	LOC108151626|XP_017135814.1|DMIR	LOC117894693|XP_034657763.1|DSUB
OG0005975	LOC108152653|XP_017137636.1|DMIR	LOC117894244|XP_034657074.1|DSUB
OG0005976	LOC108155561|XP_017141943.1|DMIR	LOC117897712|XP_034662625.1|DSUB
OG0005977	LOC108158623|XP_017146588.1|DMIR	LOC117892606|XP_034654838.1|DSUB
OG0005978	LOC108160356|XP_017149812.1|DMIR	LOC117890081|XP_034650630.1|DSUB
OG0005979	LOC108159853|XP_017148934.1|DMIR	LOC117892149|XP_034654085.1|DSUB
OG0005980	LOC108159635|XP_017148585.1|DMIR	LOC117889986|XP_034650460.1|DSUB
OG0005981	LOC108156598|XP_033241974.1|DMIR	LOC117896273|XP_034660370.1|DSUB
OG0005982	LOC108160040|XP_017149272.1|DMIR, LOC117190639|XP_033251577.1|DMIR	LOC117891792|XP_034653355.1|DSUB
OG0005983	LOC108161860|XP_017151767.1|DMIR	LOC117892322|XP_034654369.1|DSUB
OG0005984	LOC108162025|XP_033243406.1|DMIR	LOC117901080|XP_034667597.1|DSUB
OG0005985	LOC108155248|XP_017141434.1|DMIR	LOC117898397|XP_034663649.1|DSUB
OG0005986	LOC108164568|XP_017155875.1|DMIR	LOC117903855|XP_034672217.1|DSUB
OG0005987	LOC108160089|XP_033242991.1|DMIR	LOC117903399|XP_034671278.1|DSUB
OG0005988	LOC108160830|XP_017150552.1|DMIR	LOC117892191|XP_034654169.1|DSUB
OG0005989	LOC108160244|XP_017149592.1|DMIR	LOC117891500|XP_034652880.1|DSUB
OG0005990	LOC108159735|XP_017148759.1|DMIR	LOC117890028|XP_034650534.1|DSUB
OG0005991	LOC108158954|XP_017147270.1|DMIR, LOC117194197|XP_033254743.1|DMIR	LOC117892293|XP_034654326.1|DSUB
OG0005992	LOC108151422|XP_017135502.1|DMIR	LOC117895440|XP_034658994.1|DSUB
OG0005993	LOC108151423|XP_033243876.1|DMIR	LOC117895441|XP_034658996.1|DSUB
OG0005994	LOC108151377|XP_017135427.1|DMIR	LOC117895779|XP_034659566.1|DSUB
OG0005995	LOC108153559|XP_017139121.1|DMIR	LOC117893861|XP_034656523.1|DSUB
OG0005996	LOC108152353|XP_017137114.1|DMIR	LOC117894795|XP_034657915.1|DSUB
OG0005997	LOC117192568|XP_033253172.1|DMIR, LOC108160078|XP_017149334.1|DMIR	LOC117890563|XP_034651388.1|DSUB
OG0005998	LOC108153765|XP_017139393.1|DMIR	LOC117893211|XP_034655630.1|DSUB
OG0005999	LOC108153369|XP_033242874.1|DMIR	LOC117895015|XP_034658257.1|DSUB
OG0006000	LOC117194024|XP_033254542.1|DMIR, LOC108158780|XP_017146943.1|DMIR	LOC117890704|XP_034651612.1|DSUB
OG0006001	LOC108150892|XP_033243424.1|DMIR	LOC117893672|XP_034656252.1|DSUB
OG0006002	LOC117190958|XP_033251842.1|DMIR, LOC108160581|XP_017150164.1|DMIR	LOC117890370|XP_034651056.1|DSUB
OG0006003	LOC108152673|XP_017137658.1|DMIR	LOC117895739|XP_034659497.1|DSUB
