Orthogroup	DMIR.longest_only	DMAU.longest_only
OG0003474	LOC108157166|XP_017144566.1|DMIR	LOC117144220|XP_033165164.1|DMAU
OG0003475	LOC108154189|XP_017139885.1|DMIR	LOC117144056|XP_033164954.1|DMAU
OG0003476	LOC108164498|XP_033250285.1|DMIR	LOC117146277|XP_033168163.1|DMAU
OG0003477	LOC108156323|XP_017143205.1|DMIR	LOC117142748|XP_033162817.1|DMAU
OG0003478	LOC108157462|XP_017145025.1|DMIR	LOC117145310|XP_033166794.1|DMAU
OG0003479	LOC117187258|XP_033245460.1|DMIR, LOC108155785|XP_017142334.1|DMIR	LOC117142442|XP_033162296.1|DMAU
OG0003480	LOC108153933|XP_017139519.1|DMIR	LOC117144617|XP_033165802.1|DMAU
OG0003481	LOC108154646|XP_017140465.1|DMIR	LOC117145109|XP_033166520.1|DMAU
OG0003482	LOC108157723|XP_017145381.1|DMIR	LOC117144699|XP_033165914.1|DMAU
OG0003483	LOC108154648|XP_017140468.1|DMIR	LOC117143508|XP_033164121.1|DMAU
OG0003484	LOC108156989|XP_017144270.1|DMIR	LOC117144638|XP_033165825.1|DMAU
OG0003485	LOC108154432|XP_017140191.1|DMIR	LOC117144563|XP_033165699.1|DMAU
OG0003486	LOC108153968|XP_017139554.1|DMIR	LOC117144948|XP_033166294.1|DMAU
OG0003487	LOC108154735|XP_017140591.1|DMIR	LOC117145733|XP_033167384.1|DMAU
OG0003488	LOC108156544|XP_017143549.1|DMIR	LOC117142936|XP_033163139.1|DMAU
OG0003489	LOC108155771|XP_017142312.1|DMIR	LOC117142417|XP_033162261.1|DMAU
OG0003490	LOC108156647|XP_017143738.1|DMIR	LOC117143583|XP_033164222.1|DMAU
OG0003491	LOC108156534|XP_017143531.2|DMIR	LOC117144615|XP_033165800.1|DMAU
OG0003492	LOC108157701|XP_017145360.1|DMIR	LOC117142666|XP_033162689.1|DMAU
OG0003493	LOC108156223|XP_017143049.2|DMIR	LOC117144350|XP_033165354.1|DMAU
OG0003494	LOC108156264|XP_017143116.1|DMIR	LOC117142617|XP_033162593.1|DMAU
OG0003495	LOC108163137|XP_017153739.1|DMIR	LOC117150960|XP_033174030.1|DMAU
OG0003496	LOC108156926|XP_017144169.1|DMIR	LOC117144239|XP_033165200.1|DMAU
OG0003497	LOC108154201|XP_017139909.1|DMIR	LOC117143579|XP_033164217.1|DMAU
OG0003498	LOC117185878|XP_033245115.1|DMIR	LOC117141680|XP_033161167.1|DMAU
OG0003499	LOC108155782|XP_033245456.1|DMIR	LOC117143465|XP_033164067.1|DMAU
OG0003500	LOC108161446|XP_017151197.1|DMIR	LOC117142621|XP_033162603.1|DMAU
OG0003501	LOC108157112|XP_017144476.1|DMIR	LOC117143132|XP_033163514.1|DMAU
OG0003502	LOC108157731|XP_017145394.2|DMIR	LOC117145570|XP_033167166.1|DMAU
OG0003503	LOC108155157|XP_017141308.1|DMIR	LOC117142618|XP_033162594.1|DMAU
OG0003504	LOC108155128|XP_017141261.1|DMIR	LOC117143278|XP_033163748.1|DMAU
OG0003505	LOC108155371|XP_017141633.2|DMIR	LOC117144791|XP_033166059.1|DMAU
OG0003506	LOC108155724|XP_017142219.1|DMIR	LOC117143855|XP_033164608.1|DMAU
OG0003507	LOC108155942|XP_017142590.1|DMIR	LOC117144475|XP_033165538.1|DMAU
OG0003508	LOC108151029|XP_017134877.1|DMIR	LOC117139444|XP_033157640.1|DMAU
OG0003509	LOC108155402|XP_017141688.1|DMIR	LOC117143189|XP_033163616.1|DMAU
OG0003510	LOC108155969|XP_017142635.2|DMIR, LOC117186890|XP_033244064.1|DMIR	LOC117142276|XP_033162047.1|DMAU
OG0003511	LOC108155689|XP_017142150.1|DMIR	LOC117142596|XP_033162562.1|DMAU
OG0003512	LOC108156512|XP_017143504.1|DMIR	LOC117145175|XP_033166615.1|DMAU
OG0003513	LOC108156636|XP_017143722.1|DMIR	LOC117143474|XP_033164079.1|DMAU
OG0003514	LOC108157660|XP_017145306.1|DMIR	LOC117144924|XP_033166266.1|DMAU
OG0003515	LOC117188046|XP_033247143.1|DMIR, LOC108158550|XP_017146453.2|DMIR	LOC117135767|XP_033152124.1|DMAU
OG0003516	LOC108156023|XP_017142756.1|DMIR	LOC117143211|XP_033163648.1|DMAU
OG0003517	LOC108156466|XP_017143418.1|DMIR	LOC117144469|XP_033165525.1|DMAU
OG0003518	LOC108157408|XP_017144945.1|DMIR	LOC117144991|XP_033166353.1|DMAU
OG0003519	LOC108153181|XP_017138476.2|DMIR	LOC117139094|XP_033157113.1|DMAU
OG0003520	LOC108152420|XP_017137223.1|DMIR	LOC117141020|XP_033160185.1|DMAU
OG0003521	LOC108151847|XP_017136220.1|DMIR	LOC117142074|XP_033161844.1|DMAU
OG0003522	LOC108158458|XP_017146236.1|DMIR	LOC117137485|XP_033154855.1|DMAU
OG0003523	LOC108163135|XP_017153738.1|DMIR	LOC117150957|XP_033174027.1|DMAU
OG0003524	LOC108162326|XP_017152503.1|DMIR	LOC117148943|XP_033172559.1|DMAU
OG0003525	LOC108158767|XP_017146878.2|DMIR, LOC117185728|XP_033247651.1|DMIR	LOC117136094|XP_033152664.1|DMAU
OG0003526	LOC117192529|XP_033253115.1|DMIR, LOC108158942|XP_017147251.1|DMIR, LOC117192528|XP_033253114.1|DMIR, LOC117193165|XP_033253785.1|DMIR	LOC117143473|XP_033164078.1|DMAU
OG0003527	LOC108158110|XP_017145775.1|DMIR, LOC117193916|XP_033254476.1|DMIR	LOC117136653|XP_033153540.1|DMAU
OG0003529	LOC108161324|XP_017151044.1|DMIR	LOC117135222|XP_033151229.1|DMAU
OG0003530	LOC108152456|XP_017137309.1|DMIR	LOC117139308|XP_033157443.1|DMAU
OG0003531	LOC108155979|XP_017142656.1|DMIR	LOC117145649|XP_033167269.1|DMAU
OG0003532	LOC108151984|XP_017136438.1|DMIR	LOC117141885|XP_033161470.1|DMAU
OG0003533	LOC108152858|XP_017137968.1|DMIR	LOC117140062|XP_033158698.1|DMAU
OG0003534	LOC108152245|XP_017136939.1|DMIR	LOC117140772|XP_033159747.1|DMAU
OG0003535	LOC108151559|XP_017135718.1|DMIR	LOC117141761|XP_033161278.1|DMAU
OG0003536	LOC117190078|XP_033251052.1|DMIR, LOC108159499|XP_017148333.1|DMIR	LOC117138163|XP_033155934.1|DMAU
OG0003537	LOC117187929|XP_033246795.1|DMIR, LOC108160235|XP_017149581.2|DMIR	LOC117136751|XP_033153674.1|DMAU
OG0003538	LOC108158145|XP_017145854.1|DMIR	LOC117136641|XP_033153524.1|DMAU
OG0003539	LOC117190704|XP_033251656.1|DMIR, LOC108158736|XP_017146828.1|DMIR	LOC117136085|XP_033152649.1|DMAU
OG0003540	LOC117186792|XP_033243950.1|DMIR, LOC117186791|XP_033243948.1|DMIR, LOC108165589|XP_017157152.2|DMIR	LOC117139745|XP_033158196.1|DMAU
OG0003541	LOC108154913|XP_017140856.1|DMIR	LOC117142348|XP_033162158.1|DMAU
OG0003542	LOC117190747|XP_033251697.1|DMIR, LOC108159464|XP_017148267.1|DMIR	LOC117138651|XP_033156769.1|DMAU
OG0003543	LOC108152226|XP_017136898.1|DMIR	LOC117148408|XP_033171667.1|DMAU
OG0003544	LOC108152413|XP_017137215.1|DMIR	LOC117140660|XP_033159595.1|DMAU
OG0003545	LOC108152732|XP_033244009.1|DMIR	LOC117140480|XP_033159321.1|DMAU
OG0003546	LOC108152409|XP_017137208.1|DMIR	LOC117139402|XP_033157561.1|DMAU
OG0003547	LOC108158714|XP_033247737.1|DMIR	LOC117138635|XP_033156738.1|DMAU
OG0003548	LOC117185697|XP_033251164.1|DMIR, LOC108158823|XP_017147007.1|DMIR	LOC117137921|XP_033155560.1|DMAU
OG0003549	LOC117187880|XP_033246670.1|DMIR, LOC108158826|XP_017147012.2|DMIR	LOC117136774|XP_033153713.1|DMAU
OG0003550	LOC108160414|XP_017149898.1|DMIR, LOC117192387|XP_033252950.1|DMIR	LOC117138451|XP_033156465.1|DMAU
OG0003551	LOC108159575|XP_017148508.1|DMIR, LOC117193557|XP_033254194.1|DMIR	LOC117136858|XP_033153848.1|DMAU
OG0003552	LOC108158174|XP_017145880.1|DMIR	LOC117138128|XP_033155884.1|DMAU
OG0003553	LOC108160752|XP_017150438.1|DMIR, LOC117192689|XP_033253314.1|DMIR	LOC117136931|XP_033153963.1|DMAU
OG0003554	LOC108151349|XP_017135394.1|DMIR	LOC117141345|XP_033160639.1|DMAU
OG0003555	LOC108150955|XP_017134778.1|DMIR	LOC117141269|XP_033160530.1|DMAU
OG0003556	LOC108152966|XP_033242139.1|DMIR	LOC117139805|XP_033158319.1|DMAU
OG0003557	LOC108151947|XP_017136371.1|DMIR	LOC117139811|XP_033158332.1|DMAU
OG0003558	LOC108152614|XP_017137569.1|DMIR	LOC117139001|XP_033156980.1|DMAU
OG0003559	LOC108152845|XP_033243725.1|DMIR	LOC117139282|XP_033157400.1|DMAU
OG0003560	LOC117186300|XP_033242777.1|DMIR, LOC108152414|XP_033242778.1|DMIR	LOC117141098|XP_033160305.1|DMAU
OG0003561	LOC108158840|XP_033250625.1|DMIR, LOC117188406|XP_033248131.1|DMIR	LOC117137628|XP_033155050.1|DMAU
OG0003562	LOC117193558|XP_033254195.1|DMIR, LOC108160204|XP_017149528.1|DMIR	LOC117136791|XP_033153738.1|DMAU
OG0003563	LOC108156626|XP_017143673.1|DMIR	LOC117143110|XP_033163483.1|DMAU
OG0003564	LOC108152211|XP_017136858.1|DMIR	LOC117140348|XP_033159089.1|DMAU
OG0003565	LOC108152636|XP_017137607.1|DMIR, LOC108151489|XP_017135618.1|DMIR	LOC117140241|XP_033158934.1|DMAU
OG0003566	LOC108154238|XP_017139954.1|DMIR	LOC117143040|XP_033163368.1|DMAU
OG0003567	LOC117192936|XP_033253557.1|DMIR, LOC108159976|XP_017149152.1|DMIR	LOC117136326|XP_033153071.1|DMAU
OG0003568	LOC108158726|XP_033252725.1|DMIR, LOC117185691|XP_033248074.1|DMIR	LOC117135565|XP_033151763.1|DMAU
OG0003569	LOC108165525|XP_017157085.1|DMIR	LOC117140136|XP_033158793.1|DMAU
OG0003570	LOC108158089|XP_017145728.2|DMIR, LOC117185683|XP_033247909.1|DMIR	LOC117138581|XP_033156647.1|DMAU
OG0003571	LOC108153684|XP_017139291.1|DMIR	LOC117140695|XP_033159648.1|DMAU
OG0003572	LOC117192708|XP_033253337.1|DMIR, LOC108160226|XP_017149567.1|DMIR	LOC117136604|XP_033153478.1|DMAU
OG0003573	LOC108158529|XP_033253015.1|DMIR, LOC117188047|XP_033247150.1|DMIR	LOC117135820|XP_033152219.1|DMAU
OG0003574	LOC108151061|XP_017134927.1|DMIR	LOC117139243|XP_033157344.1|DMAU
OG0003575	LOC108152018|XP_017136484.1|DMIR	LOC117139962|XP_033158552.1|DMAU
OG0003576	LOC108152979|XP_017138195.2|DMIR	LOC117140662|XP_033159597.1|DMAU
OG0003577	LOC108151753|XP_017136080.1|DMIR	LOC117141880|XP_033161460.1|DMAU
OG0003578	LOC108151077|XP_017134949.1|DMIR	LOC117141076|XP_033160265.1|DMAU
OG0003579	LOC117190392|XP_033251358.1|DMIR, LOC108159845|XP_017148923.1|DMIR	LOC117135883|XP_033152320.1|DMAU
OG0003580	LOC108159337|XP_017148023.2|DMIR, LOC117187752|XP_033246451.1|DMIR	LOC117135424|XP_033151470.1|DMAU
OG0003581	LOC108151540|XP_033242943.1|DMIR	LOC117142111|XP_033161898.1|DMAU
OG0003582	LOC108151425|XP_017135504.1|DMIR	LOC117141725|XP_033161234.1|DMAU
OG0003583	LOC108159923|XP_017149052.1|DMIR	LOC117136213|XP_033152872.1|DMAU
OG0003584	LOC117190663|XP_033251609.1|DMIR, LOC117190990|XP_033251861.1|DMIR, LOC108158866|XP_017147088.1|DMIR	LOC117138464|XP_033156481.1|DMAU
OG0003585	LOC108151590|XP_017135758.1|DMIR	LOC117140161|XP_033158825.1|DMAU
OG0003586	LOC108164423|XP_017155592.1|DMIR	LOC117146302|XP_033168229.1|DMAU
OG0003587	LOC108161763|XP_017151586.2|DMIR, LOC117188613|XP_033248509.1|DMIR	LOC117150925|XP_033173981.1|DMAU
OG0003588	LOC108155711|XP_017142193.2|DMIR	LOC117142982|XP_033163224.1|DMAU
OG0003589	LOC117187725|XP_033246396.1|DMIR, LOC108158081|XP_033254128.1|DMIR	LOC117137034|XP_033154130.1|DMAU
OG0003590	LOC108151741|XP_017136049.1|DMIR	LOC117139448|XP_033157646.1|DMAU
OG0003591	LOC108151454|XP_017135562.1|DMIR	LOC117140063|XP_033158699.1|DMAU
OG0003592	LOC108151338|XP_017135381.1|DMIR	LOC117141015|XP_033160166.1|DMAU
OG0003593	LOC108152321|XP_017137045.1|DMIR	LOC117140261|XP_033158957.1|DMAU
OG0003594	LOC108152065|XP_017136574.1|DMIR	LOC117141670|XP_033161156.1|DMAU
OG0003595	LOC117188149|XP_033247438.1|DMIR, LOC108160520|XP_017150064.1|DMIR	LOC117136953|XP_033153993.1|DMAU
OG0003596	LOC117189884|XP_033250854.1|DMIR, LOC108158759|XP_017146862.1|DMIR	LOC117136176|XP_033152809.1|DMAU
OG0003597	LOC117190075|XP_033251048.1|DMIR, LOC108159497|XP_017148329.1|DMIR	LOC117138160|XP_033155928.1|DMAU
OG0003598	LOC108153166|XP_017138460.1|DMIR	LOC117140815|XP_033159811.1|DMAU
OG0003599	LOC108163646|XP_017154544.1|DMIR	LOC117136408|XP_033153203.1|DMAU
OG0003600	LOC108151747|XP_017136059.1|DMIR	LOC117139737|XP_033158169.1|DMAU
OG0003601	LOC117193462|XP_033254112.1|DMIR, LOC108160526|XP_017150071.1|DMIR	LOC117137461|XP_033154796.1|DMAU
OG0003602	LOC117193662|XP_033254292.1|DMIR, LOC108160230|XP_017149572.1|DMIR	LOC117136417|XP_033153217.1|DMAU
OG0003603	LOC108151358|XP_017135406.1|DMIR	LOC117141200|XP_033160442.1|DMAU
OG0003604	LOC108163122|XP_017153717.1|DMIR	LOC117151026|XP_033174126.1|DMAU
OG0003605	LOC108154670|XP_017140500.1|DMIR	LOC117144415|XP_033165447.1|DMAU
OG0003606	LOC108159821|XP_017148881.1|DMIR, LOC117193014|XP_033253624.1|DMIR	LOC117136285|XP_033153011.1|DMAU
OG0003607	LOC108159493|XP_017148324.1|DMIR	LOC117135889|XP_033152327.1|DMAU
OG0003608	LOC108152001|XP_017136460.1|DMIR	LOC117141184|XP_033160413.1|DMAU
OG0003609	LOC117192328|XP_033252868.1|DMIR, LOC108159088|XP_017147533.1|DMIR	LOC117136807|XP_033153763.1|DMAU
OG0003610	LOC108152666|XP_017137650.1|DMIR, LOC117186758|XP_033243855.1|DMIR	LOC117140294|XP_033159022.1|DMAU
OG0003611	LOC108152029|XP_017136500.1|DMIR	LOC117140918|XP_033159993.1|DMAU
OG0003612	LOC117191834|XP_033252494.1|DMIR, LOC108160712|XP_017150374.1|DMIR	LOC117137947|XP_033155600.1|DMAU
OG0003613	LOC108158123|XP_017145794.1|DMIR	LOC117136657|XP_033153549.1|DMAU
OG0003614	LOC108158124|XP_017145795.1|DMIR	LOC117136658|XP_033153550.1|DMAU
OG0003615	LOC108158531|XP_017146416.1|DMIR, LOC117192285|XP_033252830.1|DMIR	LOC117138550|XP_033156600.1|DMAU
OG0003616	LOC117192641|XP_033253255.1|DMIR, LOC108160605|XP_017150202.1|DMIR	LOC117135998|XP_033152504.1|DMAU
OG0003617	LOC117193368|XP_033253981.1|DMIR, LOC108159237|XP_033247005.1|DMIR	LOC117135870|XP_033152296.1|DMAU
OG0003618	LOC108159230|XP_017147823.2|DMIR, LOC117185865|XP_033253978.1|DMIR	LOC117135869|XP_033152294.1|DMAU
OG0003619	LOC108159093|XP_017147548.1|DMIR	LOC117135690|XP_033151983.1|DMAU
OG0003620	LOC108160169|XP_017149479.2|DMIR	LOC117137359|XP_033154651.1|DMAU
OG0003621	LOC108152582|XP_017137516.1|DMIR	LOC117139730|XP_033158158.1|DMAU
OG0003622	LOC108152581|XP_017137511.1|DMIR	LOC117139728|XP_033158155.1|DMAU
OG0003623	LOC117188147|XP_033247433.1|DMIR, LOC108158949|XP_017147265.2|DMIR	LOC117135943|XP_033152415.1|DMAU
OG0003624	LOC117194126|XP_033254664.1|DMIR, LOC108158680|XP_017146699.1|DMIR	LOC117138406|XP_033156375.1|DMAU
OG0003625	LOC117193039|XP_033253666.1|DMIR, LOC108158118|XP_017145784.1|DMIR	LOC117136655|XP_033153546.1|DMAU
OG0003626	LOC108160296|XP_017149695.1|DMIR	LOC117137849|XP_033155448.1|DMAU
OG0003627	LOC117190538|XP_033251486.1|DMIR, LOC108159901|XP_017149013.1|DMIR	LOC117136634|XP_033153516.1|DMAU
OG0003628	LOC117193150|XP_033253771.1|DMIR, LOC108158729|XP_017146820.1|DMIR	LOC117137927|XP_033155569.1|DMAU
OG0003629	LOC117188327|XP_033247878.1|DMIR, LOC108158468|XP_033250666.1|DMIR	LOC117136465|XP_033153287.1|DMAU
OG0003630	LOC117188461|XP_033248263.1|DMIR, LOC108160081|XP_033252542.1|DMIR	LOC117136186|XP_033152822.1|DMAU
OG0003631	LOC108151442|XP_017135540.1|DMIR	LOC117139397|XP_033157555.1|DMAU
OG0003632	LOC108151072|XP_017134940.1|DMIR	LOC117140373|XP_033159129.1|DMAU
OG0003633	LOC108159590|XP_017148530.2|DMIR, LOC117188004|XP_033247008.1|DMIR	LOC117137763|XP_033155273.1|DMAU
OG0003634	LOC108165489|XP_017157031.1|DMIR	LOC117140633|XP_033159549.1|DMAU
OG0003635	LOC108151177|XP_033243118.1|DMIR	LOC117140176|XP_033158842.1|DMAU
OG0003636	LOC108159906|XP_017149024.1|DMIR	LOC117136534|XP_033153374.1|DMAU
OG0003637	LOC108158406|XP_017146162.1|DMIR	LOC117138308|XP_033156203.1|DMAU
OG0003638	LOC108152839|XP_017137936.1|DMIR	LOC117139443|XP_033157638.1|DMAU
OG0003639	LOC108162257|XP_017152394.1|DMIR	LOC117139987|XP_033158588.1|DMAU
OG0003640	LOC117192768|XP_033253406.1|DMIR, LOC117193197|XP_033253837.1|DMIR, LOC108158704|XP_017146732.1|DMIR	LOC117135435|XP_033151490.1|DMAU
OG0003641	LOC108159031|XP_017147440.1|DMIR	LOC117137833|XP_033155413.1|DMAU
OG0003642	LOC117189859|XP_033250817.1|DMIR, LOC108158694|XP_017146717.1|DMIR	LOC117137992|XP_033155668.1|DMAU
OG0003643	LOC117190459|XP_033251422.1|DMIR, LOC108159900|XP_017149012.1|DMIR	LOC117137363|XP_033154655.1|DMAU
OG0003644	LOC108158733|XP_033247880.1|DMIR, LOC117190209|XP_033251155.1|DMIR	LOC117136368|XP_033153140.1|DMAU
OG0003645	LOC108152576|XP_017137504.1|DMIR	LOC117139162|XP_033157212.1|DMAU
OG0003646	LOC108151985|XP_017136439.1|DMIR	LOC117140647|XP_033159578.1|DMAU
OG0003647	LOC108152993|XP_017138217.1|DMIR	LOC117141897|XP_033161489.1|DMAU
OG0003648	LOC108161960|XP_017151907.1|DMIR	LOC117139010|XP_033156998.1|DMAU
OG0003649	LOC108154083|XP_017139684.1|DMIR	LOC117143206|XP_033163642.1|DMAU
OG0003650	LOC108165022|XP_017156550.1|DMIR	LOC117147374|XP_033170134.1|DMAU
OG0003651	LOC108156418|XP_017143354.1|DMIR	LOC117142775|XP_033162854.1|DMAU
OG0003652	LOC108151912|XP_017136312.1|DMIR	LOC117141422|XP_033160742.1|DMAU
OG0003653	LOC108153113|XP_017138387.1|DMIR	LOC117141156|XP_033160386.1|DMAU
OG0003654	LOC108152041|XP_017136529.1|DMIR	LOC117142038|XP_033161799.1|DMAU
OG0003655	LOC108163056|XP_017153617.1|DMIR	LOC117136530|XP_033153406.1|DMAU
OG0003656	LOC108151907|XP_017136307.1|DMIR	LOC117139384|XP_033157536.1|DMAU
OG0003657	LOC108153449|XP_017138958.1|DMIR	LOC117141125|XP_033160340.1|DMAU
OG0003658	LOC108156917|XP_017144153.1|DMIR	LOC117145358|XP_033166871.1|DMAU
OG0003659	LOC108153319|XP_017138721.1|DMIR	LOC117141165|XP_033160393.1|DMAU
OG0003660	LOC108151113|XP_017135007.1|DMIR	LOC117141631|XP_033161062.1|DMAU
OG0003661	LOC108151804|XP_017136143.2|DMIR	LOC117139788|XP_033158293.1|DMAU
OG0003662	LOC108151680|XP_017135912.1|DMIR	LOC117139971|XP_033158563.1|DMAU
OG0003663	LOC108151755|XP_033243918.1|DMIR	LOC117141881|XP_033161463.1|DMAU
OG0003664	LOC108152883|XP_017138006.1|DMIR	LOC117141396|XP_033160704.1|DMAU
OG0003665	LOC117191254|XP_033252064.1|DMIR, LOC108160667|XP_017150297.1|DMIR	LOC117137714|XP_033155178.1|DMAU
OG0003666	LOC108160163|XP_033246880.1|DMIR, LOC117190017|XP_033251000.1|DMIR	LOC117138093|XP_033155834.1|DMAU
OG0003667	LOC108151734|XP_033243913.1|DMIR	LOC117140855|XP_033159873.1|DMAU
OG0003668	LOC108157939|XP_033246777.1|DMIR	LOC117135549|XP_033151734.1|DMAU
OG0003669	LOC117192827|XP_033253482.1|DMIR, LOC117193247|XP_033253881.1|DMIR, LOC117194158|XP_033254705.1|DMIR, LOC108159667|XP_017148636.1|DMIR	LOC117137700|XP_033155160.1|DMAU
OG0003670	LOC108159666|XP_017148635.1|DMIR, LOC117193246|XP_033253880.1|DMIR, LOC117194156|XP_033254703.1|DMIR	LOC117137698|XP_033155159.1|DMAU
OG0003671	LOC117185828|XP_033254655.1|DMIR, LOC108160135|XP_017149418.1|DMIR	LOC117135537|XP_033151707.1|DMAU
OG0003672	LOC108156957|XP_017144224.1|DMIR	LOC117144253|XP_033165223.1|DMAU
OG0003673	LOC117192563|XP_033253169.1|DMIR, LOC108160516|XP_017150055.1|DMIR	LOC117136278|XP_033153001.1|DMAU
OG0003674	LOC117185863|XP_033253432.1|DMIR, LOC108160095|XP_033247059.1|DMIR	LOC117137734|XP_033155205.1|DMAU
OG0003675	LOC117188511|XP_033248401.1|DMIR, LOC108158197|XP_017145905.2|DMIR	LOC117137591|XP_033154993.1|DMAU
OG0003676	LOC117191862|XP_033252519.1|DMIR, LOC108158186|XP_017145893.1|DMIR	LOC117137588|XP_033154987.1|DMAU
OG0003677	LOC108155708|XP_017142189.1|DMIR	LOC117139409|XP_033157577.1|DMAU
OG0003678	LOC108152977|XP_017138191.1|DMIR	LOC117139601|XP_033157923.1|DMAU
OG0003679	LOC108153029|XP_017138274.1|DMIR	LOC117141005|XP_033160151.1|DMAU
OG0003680	LOC108159492|XP_017148323.1|DMIR	LOC117135888|XP_033152326.1|DMAU
OG0003681	LOC108158887|XP_017147150.1|DMIR, LOC117188240|XP_033247669.1|DMIR	LOC117136622|XP_033153501.1|DMAU
OG0003682	LOC108154820|XP_017140709.1|DMIR	LOC117145166|XP_033166605.1|DMAU
OG0003683	LOC108158462|XP_033246763.1|DMIR	LOC117135758|XP_033152107.1|DMAU
OG0003684	LOC108151240|XP_017135230.1|DMIR	LOC117141572|XP_033160976.1|DMAU
OG0003685	LOC108152856|XP_033242852.1|DMIR	LOC117140061|XP_033158695.1|DMAU
OG0003686	LOC108160151|XP_017149455.2|DMIR, LOC117185799|XP_033246367.1|DMIR	LOC117135656|XP_033151930.1|DMAU
OG0003687	LOC108159706|XP_017148710.1|DMIR, LOC117192740|XP_033253379.1|DMIR	LOC117135774|XP_033152134.1|DMAU
OG0003688	LOC108159425|XP_017148181.2|DMIR, LOC117187977|XP_033246919.1|DMIR	LOC117135993|XP_033152499.1|DMAU
OG0003689	LOC108152554|XP_017137463.1|DMIR	LOC117140506|XP_033159366.1|DMAU
OG0003690	LOC108152611|XP_017137565.1|DMIR	LOC117140764|XP_033159738.1|DMAU
OG0003691	LOC108153561|XP_017139122.1|DMIR	LOC117141290|XP_033160557.1|DMAU
OG0003692	LOC117193292|XP_033253923.1|DMIR, LOC108158116|XP_017145782.1|DMIR	LOC117135506|XP_033151628.1|DMAU
OG0003693	LOC108151528|XP_017135667.1|DMIR	LOC117141769|XP_033161291.1|DMAU
OG0003694	LOC108153246|XP_017138579.1|DMIR	LOC117139675|XP_033158043.1|DMAU
OG0003695	LOC108151871|XP_017136251.1|DMIR	LOC117139831|XP_033158363.1|DMAU
OG0003696	LOC108160033|XP_017149262.1|DMIR, LOC117190066|XP_033251040.1|DMIR	LOC117136265|XP_033152977.1|DMAU
OG0003697	LOC117185754|XP_033246281.1|DMIR, LOC108158993|XP_017147335.2|DMIR	LOC117137871|XP_033155486.1|DMAU
OG0003698	LOC108151849|XP_017136224.1|DMIR	LOC117142076|XP_033161846.1|DMAU
OG0003699	LOC117185816|XP_033253355.1|DMIR, LOC108160077|XP_033247029.1|DMIR	LOC117135697|XP_033151993.1|DMAU
OG0003700	LOC108159157|XP_017147644.1|DMIR, LOC117192581|XP_033253190.1|DMIR	LOC117138057|XP_033155768.1|DMAU
OG0003701	LOC108162700|XP_017153043.1|DMIR	LOC117150365|XP_033173116.1|DMAU
OG0003702	LOC108153272|XP_017138630.1|DMIR	LOC117142129|XP_033161924.1|DMAU
OG0003703	LOC108152927|XP_017138099.1|DMIR	LOC117139844|XP_033158381.1|DMAU
OG0003704	LOC117186660|XP_033243589.1|DMIR, LOC108151872|XP_017136252.1|DMIR	LOC117139832|XP_033158364.1|DMAU
OG0003705	LOC117191012|XP_033251877.1|DMIR, LOC108159440|XP_017148208.1|DMIR	LOC117138420|XP_033156411.1|DMAU
OG0003706	LOC108153216|XP_033242745.1|DMIR	LOC117140928|XP_033160014.1|DMAU
OG0003707	LOC108152907|XP_033243607.1|DMIR	LOC117140922|XP_033160005.1|DMAU
OG0003708	LOC108151280|XP_017135297.1|DMIR	LOC117140535|XP_033159414.1|DMAU
OG0003709	LOC108160065|XP_017149302.2|DMIR, LOC117188005|XP_033247010.1|DMIR	LOC117138282|XP_033156142.1|DMAU
OG0003710	LOC117193260|XP_033253889.1|DMIR, LOC108160064|XP_017149301.1|DMIR	LOC117137047|XP_033154146.1|DMAU
OG0003711	LOC108151161|XP_017135080.1|DMIR	LOC117140092|XP_033158739.1|DMAU
OG0003712	LOC108160845|XP_017150589.2|DMIR, LOC117188286|XP_033247756.1|DMIR	LOC117135499|XP_033151612.1|DMAU
OG0003713	LOC117191275|XP_033252076.1|DMIR, LOC108159979|XP_017149161.1|DMIR	LOC117135832|XP_033152233.1|DMAU
OG0003714	LOC117193319|XP_033253941.1|DMIR, LOC108160443|XP_017149942.1|DMIR	LOC117135830|XP_033152231.1|DMAU
OG0003715	LOC108151361|XP_017135409.1|DMIR	LOC117141201|XP_033160444.1|DMAU
OG0003716	LOC108151979|XP_017136433.1|DMIR	LOC117141748|XP_033161262.1|DMAU
OG0003717	LOC108153371|XP_017138830.1|DMIR	LOC117139024|XP_033157013.1|DMAU
OG0003718	LOC108153296|XP_017138673.1|DMIR	LOC117139088|XP_033157097.1|DMAU
OG0003719	LOC108153097|XP_017138369.1|DMIR	LOC117139760|XP_033158218.1|DMAU
OG0003720	LOC108153725|XP_017139346.1|DMIR	LOC117146742|XP_033169089.1|DMAU
OG0003721	LOC108160686|XP_017150328.2|DMIR, LOC117188094|XP_033247314.1|DMIR	LOC117135997|XP_033152503.1|DMAU
OG0003722	LOC108152453|XP_033242268.1|DMIR	LOC117139307|XP_033157441.1|DMAU
OG0003723	LOC108151243|XP_017135233.1|DMIR	LOC117141578|XP_033160981.1|DMAU
OG0003724	LOC108150908|XP_017134721.1|DMIR	LOC117140183|XP_033158850.1|DMAU
OG0003725	LOC108151369|XP_017135419.1|DMIR	LOC117140637|XP_033159555.1|DMAU
OG0003726	LOC108151479|XP_017135602.1|DMIR	LOC117139624|XP_033157969.1|DMAU
