Orthogroup	DMIR.longest_only	DMEL.longest_only
OG0004048	LOC108163077|XP_017153645.1|DMIR	CG3036|NP_608873.1|DMEL
OG0004049	LOC108162693|XP_017153032.1|DMIR	CG33635|NP_001027215.1|DMEL
OG0004050	LOC108162903|XP_017153362.1|DMIR	CG10431|NP_609924.2|DMEL
OG0004051	LOC108163139|XP_017153741.1|DMIR	Dlg5|NP_609505.1|DMEL
OG0004052	LOC108153722|XP_017139376.1|DMIR	CG15373|NP_001097013.2|DMEL
OG0004053	LOC108159835|XP_017148914.2|DMIR, LOC117187932|XP_033246820.1|DMIR	Vhl|NP_524986.1|DMEL
OG0004054	LOC108162696|XP_033250105.1|DMIR	IFT46|NP_609890.2|DMEL
OG0004055	LOC108157535|XP_017145127.2|DMIR	CG12420|NP_649985.1|DMEL
OG0004056	LOC108156940|XP_017144192.1|DMIR	CG14636|NP_001036655.1|DMEL
OG0004057	LOC108152648|XP_017137627.1|DMIR	Rpn1|NP_649158.1|DMEL
OG0004058	LOC108151817|XP_017136164.1|DMIR	Girdin|NP_647780.1|DMEL
OG0004059	LOC108156408|XP_017143342.1|DMIR	DNApol-alpha180|NP_536736.2|DMEL
OG0004060	LOC108154211|XP_017139924.1|DMIR	CG17726|NP_650054.2|DMEL
OG0004061	LOC108152890|XP_017138021.1|DMIR	CG1578|NP_001285140.1|DMEL
OG0004062	LOC108152172|XP_033242339.1|DMIR	Rap1|NP_476857.1|DMEL
OG0004063	LOC108165477|XP_017157017.1|DMIR	tko|NP_001245490.1|DMEL
OG0004064	LOC108153176|XP_017138473.1|DMIR	elgi|NP_648816.1|DMEL
OG0004065	LOC108159519|XP_017148368.2|DMIR	Vrp1|NP_001097406.1|DMEL
OG0004066	LOC108158546|XP_017146443.1|DMIR	Blos1|NP_725401.2|DMEL
OG0004067	LOC108152975|XP_017138193.1|DMIR	FucT6|NP_572740.1|DMEL
OG0004068	LOC108155722|XP_017142215.1|DMIR	Mst85C|NP_477476.1|DMEL
OG0004069	LOC108154942|XP_017140920.1|DMIR	Kdm2|NP_649864.2|DMEL
OG0004070	LOC108165300|XP_033242937.1|DMIR	Gr63a|NP_001137883.1|DMEL
OG0004071	LOC108151570|XP_017135730.1|DMIR	Srp68|NP_648273.1|DMEL
OG0004072	LOC108151573|XP_017135734.1|DMIR	CG5644|NP_648274.1|DMEL
OG0004073	LOC117186028|XP_033241955.1|DMIR, LOC108159545|XP_017148418.2|DMIR	CG7772|NP_573257.1|DMEL
OG0004074	LOC117190696|XP_033251650.1|DMIR, LOC108158829|XP_017147021.1|DMIR	dnr1|NP_001261137.1|DMEL
OG0004075	LOC108159429|XP_017148189.1|DMIR, LOC117191023|XP_033251889.1|DMIR	cbs|NP_610875.1|DMEL
OG0004076	LOC117190093|XP_033251068.1|DMIR, LOC108159428|XP_017148184.1|DMIR	cnn|NP_001246293.1|DMEL
OG0004077	LOC108162059|XP_033248918.1|DMIR	poe|NP_476986.1|DMEL
OG0004078	LOC108155066|XP_017141142.1|DMIR	Sld5|NP_651457.1|DMEL
OG0004079	LOC108151281|XP_017135302.1|DMIR	CG9657|NP_572397.1|DMEL
OG0004080	LOC117190993|XP_033251863.1|DMIR, LOC108159073|XP_017147512.1|DMIR	RpS15|NP_611136.1|DMEL
OG0004081	LOC117192475|XP_033253058.1|DMIR, LOC108159343|XP_017148031.1|DMIR	Pcf11|NP_610999.4|DMEL
OG0004082	LOC108164424|XP_017155593.1|DMIR	CG4038|NP_477043.1|DMEL
OG0004083	LOC117186911|XP_033244129.1|DMIR, LOC117187093|XP_033244851.1|DMIR, LOC108155646|XP_017142085.1|DMIR	LSm3|NP_732931.1|DMEL
OG0004084	LOC108151207|XP_017135172.1|DMIR	ash1|NP_524160.2|DMEL
OG0004085	LOC108155137|XP_017141280.1|DMIR	CG10324|NP_650571.2|DMEL
OG0004086	LOC108156650|XP_033245951.1|DMIR	TTLL6B|NP_651549.1|DMEL
OG0004087	LOC108158387|XP_017146133.1|DMIR	CG1582|NP_572663.1|DMEL
OG0004088	LOC108157628|XP_017145255.1|DMIR	CAH9|NP_651535.1|DMEL
OG0004089	LOC108160754|XP_033252440.1|DMIR	CHES-1-like|NP_996362.2|DMEL
OG0004090	LOC108154843|XP_017140748.1|DMIR	BRWD3|NP_732982.1|DMEL
OG0004091	LOC108153887|XP_033244991.1|DMIR	CG6974|NP_650414.1|DMEL
OG0004092	LOC108162469|XP_017152710.1|DMIR	Setd3|NP_727144.1|DMEL
OG0004094	LOC108165000|XP_017156519.1|DMIR	CG6414|NP_570089.1|DMEL
OG0004095	LOC108155468|XP_017141778.2|DMIR	CG14721|NP_650110.3|DMEL
OG0004096	LOC108156651|XP_017143752.1|DMIR	pll|NP_476971.1|DMEL
OG0004097	LOC108152572|XP_017137500.1|DMIR	ste14|NP_648623.1|DMEL
OG0004098	LOC108156305|XP_017143182.1|DMIR	CG14905|NP_650569.1|DMEL
OG0004099	LOC108154092|XP_017139691.1|DMIR	ctrip|NP_649496.3|DMEL
OG0004100	LOC108154101|XP_017139712.1|DMIR	opa|NP_001368991.1|DMEL
OG0004101	LOC108154712|XP_033246026.1|DMIR	Gnf1|NP_001014605.1|DMEL
OG0004102	LOC108154710|XP_017140552.1|DMIR	Cdep|NP_001097685.2|DMEL
OG0004103	LOC108155063|XP_017141138.1|DMIR	Vps2|NP_651455.1|DMEL
OG0004104	LOC108157266|XP_017144743.1|DMIR	CG4374|NP_651146.2|DMEL
OG0004105	LOC108151988|XP_017136442.1|DMIR	l_3_72Ab|NP_648818.3|DMEL
OG0004106	LOC108152255|XP_017136953.1|DMIR	Arv1|NP_730651.1|DMEL
OG0004107	LOC108153316|XP_017138715.1|DMIR	ProRS-m|NP_647737.1|DMEL
OG0004108	LOC108154813|XP_017140703.1|DMIR	Set|NP_650438.2|DMEL
OG0004109	LOC108154844|XP_017140750.1|DMIR	CG5728|NP_651245.1|DMEL
OG0004110	LOC108150996|XP_017134835.1|DMIR	RpLP0|NP_524211.1|DMEL
OG0004111	LOC108156347|XP_017143236.1|DMIR	CG5028|NP_001097922.1|DMEL
OG0004112	LOC108156485|XP_033244667.1|DMIR	CG6154|NP_733146.2|DMEL
OG0004113	LOC108163438|XP_017154223.1|DMIR	Sep1|NP_523430.1|DMEL
OG0004114	LOC108151487|XP_017135614.1|DMIR	Snx27|NP_727023.1|DMEL
OG0004115	LOC108151481|XP_017135604.1|DMIR	AdamTS-B|NP_572247.2|DMEL
OG0004116	LOC108156725|XP_017143866.1|DMIR	RASSF8|NP_651411.1|DMEL
OG0004117	LOC108157035|XP_017144336.1|DMIR	CG7379|NP_650656.1|DMEL
OG0004118	LOC108158395|XP_017146141.1|DMIR, LOC117189515|XP_033250553.1|DMIR	Rab4|NP_523777.1|DMEL
OG0004119	LOC108155799|XP_017142369.1|DMIR	Cbp20|NP_524396.1|DMEL
OG0004120	LOC108156071|XP_017142844.1|DMIR	ear|NP_001262595.1|DMEL
OG0004121	LOC108153606|XP_017139190.1|DMIR	CG13707|NP_001246634.1|DMEL
OG0004122	LOC108155156|XP_017141307.1|DMIR	mRpS10|NP_524355.2|DMEL
OG0004123	LOC108155659|XP_017142107.1|DMIR	E2f1|NP_001262809.1|DMEL
OG0004124	LOC108164891|XP_017156350.1|DMIR	hep|NP_001368982.1|DMEL
OG0004125	LOC108156419|XP_017143355.1|DMIR	RpL32|NP_733339.1|DMEL
OG0004126	LOC108156381|XP_017143284.1|DMIR	Axn|NP_733336.1|DMEL
OG0004127	LOC108163179|XP_017153805.1|DMIR	RpL13|NP_523530.1|DMEL
OG0004128	LOC108155980|XP_017142657.1|DMIR	CG31249|NP_732262.1|DMEL
OG0004129	LOC117188426|XP_033248195.1|DMIR, LOC108159284|XP_033253007.1|DMIR	Mtor|NP_477067.2|DMEL
OG0004130	LOC108164954|XP_017156440.1|DMIR	Dop2R|NP_001014758.2|DMEL
OG0004131	LOC108156964|XP_017144232.1|DMIR	CG5916|NP_650524.1|DMEL
OG0004132	LOC108152925|XP_017138096.1|DMIR	CG2162|NP_001163332.2|DMEL
OG0004133	LOC108162726|XP_017153083.1|DMIR	Hacd1|NP_609534.1|DMEL
OG0004134	LOC108154074|XP_017139659.1|DMIR	Ythdf|NP_651322.1|DMEL
OG0004135	LOC108155751|XP_033245993.1|DMIR	cic|NP_001262755.1|DMEL
OG0004136	LOC108154654|XP_017140480.1|DMIR	Pbp95|NP_649760.1|DMEL
OG0004137	LOC117192688|XP_033253309.1|DMIR, LOC108158964|XP_017147288.1|DMIR	Pdrg1|NP_610538.1|DMEL
OG0004138	LOC108151669|XP_017135896.1|DMIR	Smn|NP_524112.1|DMEL
OG0004139	LOC108156817|XP_017144005.1|DMIR	CG10793|NP_570054.2|DMEL
OG0004140	LOC117192116|XP_033252699.1|DMIR, LOC108158086|XP_017145727.1|DMIR	CG4593|NP_572377.2|DMEL
OG0004141	LOC108160840|XP_017150582.1|DMIR	side-VIII|NP_001097382.2|DMEL
OG0004142	LOC108152879|XP_017137999.1|DMIR	Coq8|NP_572836.1|DMEL
OG0004143	LOC108155626|XP_017142047.1|DMIR	Aos1|NP_650198.1|DMEL
OG0004144	LOC108162051|XP_017152074.1|DMIR	Srp54|NP_477347.1|DMEL
OG0004145	LOC108151499|XP_017135627.1|DMIR	Sbp2|NP_648204.1|DMEL
OG0004146	LOC108155189|XP_017141348.1|DMIR	Hmt-1|NP_650503.1|DMEL
OG0004147	LOC108162592|XP_017152898.1|DMIR	CG4709|NP_609331.1|DMEL
OG0004148	LOC108154525|XP_017140313.1|DMIR	CG14395|NP_650222.2|DMEL
OG0004149	LOC108157428|XP_017144966.1|DMIR	CG31176|NP_732650.1|DMEL
OG0004150	LOC108156110|XP_017142895.1|DMIR	Mau2|NP_650428.1|DMEL
OG0004151	LOC108156950|XP_017144208.1|DMIR	pasha|NP_651879.1|DMEL
OG0004152	LOC108156120|XP_017142915.1|DMIR	CG14669|NP_649537.5|DMEL
OG0004153	LOC117193215|XP_033253858.1|DMIR, LOC108159513|XP_017148362.1|DMIR	san|NP_524779.1|DMEL
OG0004154	LOC108151153|XP_017135068.1|DMIR	TMS1|NP_001261947.1|DMEL
OG0004155	LOC108154121|XP_017139738.1|DMIR	rec|NP_732072.1|DMEL
OG0004156	LOC108157700|XP_017145359.1|DMIR	CG6912|NP_650419.1|DMEL
OG0004157	LOC108165090|XP_017156631.1|DMIR	CG8028|NP_001097031.2|DMEL
OG0004158	LOC108152186|XP_017136823.1|DMIR	nerfin-1|NP_524783.1|DMEL
OG0004159	LOC108154699|XP_017140537.1|DMIR	CG11858|NP_651364.1|DMEL
OG0004160	LOC117185868|XP_033242338.1|DMIR	HBS1|NP_652729.2|DMEL
OG0004161	LOC108155611|XP_017142025.1|DMIR	SelR|NP_731523.1|DMEL
OG0004162	LOC108154110|XP_017139722.1|DMIR	CG8149|NP_649898.1|DMEL
OG0004163	LOC108155523|XP_017141859.1|DMIR	Dh44|NP_649922.2|DMEL
OG0004164	LOC108157621|XP_017145246.1|DMIR	CG34357|NP_001356914.1|DMEL
OG0004165	LOC108159908|XP_017149027.1|DMIR, LOC117192337|XP_033252874.1|DMIR, LOC117192343|XP_033252880.1|DMIR	Tango11|NP_726111.1|DMEL
OG0004166	LOC117190627|XP_033251562.1|DMIR, LOC117187716|XP_033246353.1|DMIR	CG3803|NP_611855.1|DMEL
OG0004167	LOC108155716|XP_017142202.1|DMIR	CG8032|NP_649811.1|DMEL
OG0004168	LOC108156420|XP_017143357.1|DMIR	CG6695|NP_651276.2|DMEL
OG0004169	LOC108164555|XP_017155858.1|DMIR	CG9650|NP_001356899.1|DMEL
OG0004170	LOC108158504|XP_017146341.1|DMIR	CG1737|NP_572711.2|DMEL
OG0004171	LOC108164551|XP_017155853.1|DMIR	XRCC1|NP_572217.1|DMEL
OG0004172	LOC108158126|XP_017145799.1|DMIR	Fur2|NP_727963.1|DMEL
OG0004173	LOC117190593|XP_033251534.1|DMIR, LOC117190592|XP_033251533.1|DMIR, LOC108159565|XP_017148491.1|DMIR	CG10731|NP_001286477.1|DMEL
OG0004174	LOC117190875|XP_033251785.1|DMIR, LOC108158947|XP_017147260.1|DMIR	Vmat|NP_001014525.1|DMEL
OG0004175	LOC108159191|XP_017147735.1|DMIR, LOC117191292|XP_033252091.1|DMIR	CG6665|NP_725632.1|DMEL
OG0004176	LOC108151357|XP_017135404.1|DMIR	CG7083|NP_648211.1|DMEL
OG0004177	LOC108156877|XP_033244958.1|DMIR	CG42788|NP_731964.2|DMEL
OG0004178	LOC108155637|XP_017142065.1|DMIR	osa|NP_524392.2|DMEL
OG0004179	LOC108152379|XP_017137160.1|DMIR	Pgd|NP_476860.2|DMEL
OG0004180	LOC108156611|XP_017143647.1|DMIR	MICU3|NP_001262741.1|DMEL
OG0004181	LOC117186992|XP_033244413.1|DMIR, LOC108155970|XP_017142636.1|DMIR	CG10208|NP_651186.1|DMEL
OG0004182	LOC108152995|XP_017138218.1|DMIR	Ncc69|NP_001261758.1|DMEL
OG0004183	LOC108153502|XP_017139042.1|DMIR	CrzR|NP_001261755.1|DMEL
OG0004184	LOC108153159|XP_017138451.1|DMIR	Chd64|NP_647860.1|DMEL
OG0004185	LOC108162418|XP_017152633.2|DMIR	CG9934|NP_609597.1|DMEL
OG0004186	LOC108154538|XP_017140333.1|DMIR	Pgam5|NP_569951.1|DMEL
OG0004187	LOC108157851|XP_017145544.1|DMIR	Rsbp15|NP_650164.1|DMEL
OG0004188	LOC108154806|XP_017140694.1|DMIR	Cp190|NP_524359.2|DMEL
OG0004189	LOC108154811|XP_017140700.1|DMIR	MRG15|NP_001262588.1|DMEL
OG0004190	LOC108157019|XP_017144313.1|DMIR	Syt4|NP_477464.1|DMEL
OG0004191	LOC108155764|XP_017142297.1|DMIR	CG10050|NP_649713.1|DMEL
OG0004192	LOC108157000|XP_017144283.1|DMIR	sqz|NP_524403.1|DMEL
OG0004193	LOC108165082|XP_033248994.1|DMIR	CG32683|NP_727419.1|DMEL
OG0004194	LOC108155837|XP_017142437.1|DMIR	CG7183|NP_650692.2|DMEL
OG0004195	LOC108158648|XP_017146626.2|DMIR, LOC117189442|XP_033250452.1|DMIR	Grip128|NP_573030.2|DMEL
OG0004196	LOC108156312|XP_017143191.1|DMIR	Sirt7|NP_651664.2|DMEL
OG0004197	LOC108155497|XP_017141816.1|DMIR	CG5276|NP_650074.1|DMEL
OG0004198	LOC108154120|XP_017139737.1|DMIR	Karybeta3|NP_524226.1|DMEL
OG0004199	LOC108157630|XP_017145259.1|DMIR	CG14880|NP_650538.1|DMEL
OG0004200	LOC108159763|XP_017148811.1|DMIR, LOC117192342|XP_033252878.1|DMIR	LBR|NP_726114.1|DMEL
OG0004201	LOC108154731|XP_017140585.1|DMIR	dgt6|NP_651671.1|DMEL
OG0004202	LOC108156448|XP_017143395.2|DMIR	CG4813|NP_651088.1|DMEL
OG0004203	LOC108156965|XP_017144234.1|DMIR	Fer2|NP_001287359.1|DMEL
OG0004204	LOC108151211|XP_017135178.1|DMIR	CG9372|NP_649132.1|DMEL
OG0004205	LOC108151227|XP_017135213.1|DMIR	ind|NP_996087.2|DMEL
OG0004206	LOC108155532|XP_017141888.1|DMIR	psidin|NP_650858.1|DMEL
OG0004207	LOC108155534|XP_017141891.1|DMIR	PIG-L|NP_001247201.1|DMEL
OG0004208	LOC108156378|XP_017143279.1|DMIR	wkd|NP_650089.1|DMEL
OG0004209	LOC108156991|XP_017144272.1|DMIR	CG5805|NP_651284.1|DMEL
OG0004210	LOC108156085|XP_017142863.1|DMIR	CG3308|NP_650963.2|DMEL
OG0004211	LOC108162672|XP_017153004.1|DMIR	frtz|NP_608614.1|DMEL
OG0004212	LOC108154114|XP_017139728.1|DMIR	Ras85D|NP_476699.1|DMEL
OG0004213	LOC108156009|XP_017142702.1|DMIR	CCT7|NP_649835.1|DMEL
OG0004214	LOC117194916|XP_033255272.1|DMIR, LOC108159875|XP_017148968.1|DMIR, LOC117193467|XP_033254118.1|DMIR, LOC117194055|XP_033254591.1|DMIR	LSm1|NP_611559.1|DMEL
OG0004215	LOC108158087|XP_033248166.1|DMIR, LOC117192525|XP_033253113.1|DMIR	Impbeta11|NP_788357.1|DMEL
OG0004216	LOC108153350|XP_017138801.1|DMIR	shd|NP_001261843.1|DMEL
OG0004217	LOC108151475|XP_017135595.1|DMIR	Klp64D|NP_523934.1|DMEL
OG0004218	LOC108154890|XP_017140827.1|DMIR	e_y_1|NP_523391.3|DMEL
OG0004219	LOC108154856|XP_017140766.1|DMIR	CG9773|NP_649813.1|DMEL
OG0004220	LOC108155554|XP_017141922.1|DMIR	Sap47|NP_001356918.1|DMEL
OG0004221	LOC108155499|XP_017141818.1|DMIR	meigo|NP_001097853.1|DMEL
OG0004222	LOC108155425|XP_017141721.1|DMIR	CG10005|NP_650137.3|DMEL
OG0004223	LOC108155420|XP_017141709.1|DMIR	mfas|NP_788655.1|DMEL
OG0004224	LOC108155502|XP_017141827.1|DMIR	CG2519|NP_649546.1|DMEL
OG0004225	LOC108164781|XP_017156191.1|DMIR	CG3149|NP_572246.1|DMEL
OG0004226	LOC108155097|XP_017141211.1|DMIR	ema|NP_650542.1|DMEL
OG0004227	LOC108157127|XP_017144508.1|DMIR	Sb|NP_476709.1|DMEL
OG0004228	LOC108157128|XP_017144513.1|DMIR	CG5903|NP_650523.1|DMEL
OG0004229	LOC117193781|XP_033254399.1|DMIR, LOC108159366|XP_017148079.1|DMIR	sli|NP_001261017.1|DMEL
OG0004230	LOC108159168|XP_017147727.1|DMIR	fs_1_h|NP_001259321.1|DMEL
OG0004231	LOC108152229|XP_017136903.1|DMIR	Ero1L|NP_647865.2|DMEL
OG0004232	LOC108152232|XP_017136910.1|DMIR	Teh2|NP_001163345.1|DMEL
OG0004233	LOC108152231|XP_017136908.1|DMIR	Teh3|NP_652335.1|DMEL
OG0004234	LOC108151535|XP_017135677.1|DMIR	ImpL2|NP_728961.2|DMEL
OG0004235	LOC108153536|XP_017139093.1|DMIR	Seipin|NP_570012.1|DMEL
OG0004236	LOC108155836|XP_017142436.1|DMIR	repo|NP_477026.1|DMEL
OG0004237	LOC108157261|XP_017144728.1|DMIR	Nlg1|NP_731172.2|DMEL
OG0004238	LOC108154210|XP_017139923.1|DMIR	Alg1|NP_650662.1|DMEL
OG0004239	LOC108155111|XP_017141239.1|DMIR	Smyd5|NP_650955.1|DMEL
OG0004240	LOC108155255|XP_017141439.1|DMIR	Mms19|NP_649519.1|DMEL
OG0004241	LOC108154596|XP_017140398.1|DMIR	osk|NP_731295.1|DMEL
OG0004242	LOC108155210|XP_017141383.1|DMIR	CG11986|NP_649862.1|DMEL
OG0004243	LOC108151060|XP_017134926.1|DMIR	Gen|NP_647943.2|DMEL
OG0004244	LOC108155839|XP_017142439.1|DMIR	CG7988|NP_650691.1|DMEL
OG0004245	LOC108151205|XP_017135168.1|DMIR	sturkopf|NP_612097.1|DMEL
OG0004246	LOC108152986|XP_017138202.1|DMIR	Duba|NP_648482.3|DMEL
OG0004247	LOC108160206|XP_017149535.1|DMIR	temp|NP_569992.1|DMEL
OG0004248	LOC108158427|XP_017146198.1|DMIR	Cpr57A|NP_001137721.1|DMEL
OG0004249	LOC108151928|XP_033242274.1|DMIR	Vdup1|NP_612004.2|DMEL
OG0004250	LOC108163368|XP_017154108.1|DMIR	Nnp-1|NP_651976.1|DMEL
OG0004251	LOC108160382|XP_017149855.2|DMIR	CG13366|NP_001036254.1|DMEL
OG0004252	LOC108154097|XP_017139705.1|DMIR	JHDM2|NP_788611.1|DMEL
OG0004253	LOC108157674|XP_017145328.1|DMIR	CG13318|NP_649831.1|DMEL
OG0004254	LOC108155292|XP_017141500.1|DMIR	CG12237|NP_608336.1|DMEL
OG0004256	LOC108159654|XP_017148612.1|DMIR, LOC117192624|XP_033253231.1|DMIR	CG5065|NP_611143.1|DMEL
OG0004257	LOC108156522|XP_017143515.1|DMIR	Cog7|NP_651750.1|DMEL
OG0004258	LOC108156256|XP_017143102.1|DMIR	Cad96Cb|NP_001287524.1|DMEL
OG0004259	LOC117192883|XP_033253520.1|DMIR, LOC117192625|XP_033253237.1|DMIR, LOC108159656|XP_017148619.1|DMIR	CG8306|NP_611140.3|DMEL
OG0004260	LOC108155882|XP_017142506.2|DMIR	smash|NP_001246912.1|DMEL
OG0004261	LOC108155503|XP_017141830.1|DMIR	Nmdar1|NP_730940.1|DMEL
OG0004262	LOC108157140|XP_017144530.1|DMIR	CG13623|NP_651267.1|DMEL
OG0004263	LOC108156309|XP_017143186.1|DMIR	Dl|NP_477264.1|DMEL
OG0004264	LOC108155828|XP_017142422.1|DMIR	mRpS9|NP_524270.2|DMEL
OG0004265	LOC108155757|XP_017142288.1|DMIR	CG1234|NP_649710.1|DMEL
OG0004266	LOC108155512|XP_017141842.2|DMIR	CG10185|NP_650521.1|DMEL
OG0004267	LOC108155117|XP_017141244.1|DMIR	p23|NP_649925.1|DMEL
OG0004268	LOC117185809|XP_033253847.1|DMIR, LOC108159826|XP_017148888.1|DMIR	ths|NP_610701.2|DMEL
OG0004269	LOC108158424|XP_017146193.1|DMIR	Tsf3|NP_523759.1|DMEL
OG0004270	LOC108158114|XP_017145779.2|DMIR, LOC117188339|XP_033247933.1|DMIR	Rpt1|NP_477473.1|DMEL
OG0004271	LOC108159039|XP_033248259.1|DMIR	Pex13|NP_610850.1|DMEL
OG0004272	LOC108155410|XP_017141696.1|DMIR	mgr|NP_650067.1|DMEL
OG0004273	LOC108156848|XP_017144060.1|DMIR	CG17202|NP_650194.1|DMEL
OG0004274	LOC108159769|XP_017148819.1|DMIR	Psf3|NP_572624.1|DMEL
OG0004275	LOC108158786|XP_017146959.1|DMIR	rho-4|NP_525084.1|DMEL
OG0004276	LOC108153310|XP_017138710.1|DMIR, LOC108153092|XP_017138362.1|DMIR	Pop4|NP_648168.1|DMEL
OG0004277	LOC108151958|XP_017136386.1|DMIR	CG14132|NP_001097586.1|DMEL
OG0004278	LOC117186433|XP_033243130.1|DMIR, LOC108158442|XP_017146217.1|DMIR	Coq5|NP_572865.1|DMEL
OG0004279	LOC108162774|XP_017153158.1|DMIR	Pex12|NP_608546.1|DMEL
OG0004280	LOC108164597|XP_033243854.1|DMIR	SK|NP_001284887.1|DMEL
OG0004281	LOC108160008|XP_017149227.1|DMIR	Mlh1|NP_477022.1|DMEL
OG0004282	LOC108158779|XP_017146942.1|DMIR, LOC117194023|XP_033254541.1|DMIR	IntS8|NP_611162.2|DMEL
OG0004283	LOC108158782|XP_017146948.1|DMIR, LOC117194025|XP_033254543.1|DMIR	Fen1|NP_523765.1|DMEL
OG0004284	LOC108161826|XP_017151674.2|DMIR	CG31915|NP_723087.1|DMEL
OG0004285	LOC108157308|XP_017144801.1|DMIR	CG13599|NP_651194.1|DMEL
OG0004286	LOC108152503|XP_017137375.1|DMIR	Dnai2|NP_001261723.1|DMEL
OG0004287	LOC108152505|XP_017137376.1|DMIR	Dph1|NP_648496.1|DMEL
OG0004288	LOC108152517|XP_017137401.1|DMIR	CG7339|NP_648490.1|DMEL
OG0004289	LOC108152023|XP_017136489.1|DMIR	CG42637|NP_524165.2|DMEL, Gyc76C|NP_001163473.1|DMEL
OG0004290	LOC108158591|XP_017146532.1|DMIR	SmydA-1|NP_610944.1|DMEL
OG0004291	LOC117191040|XP_033251900.1|DMIR, LOC108160740|XP_033247723.1|DMIR	Sec61beta|NP_652037.1|DMEL
OG0004292	LOC108152066|XP_017136575.1|DMIR	lark|NP_523957.1|DMEL
OG0004293	LOC108153477|XP_017139006.1|DMIR	GXIVsPLA2|NP_648815.1|DMEL
OG0004294	LOC108151225|XP_017135207.1|DMIR	Sytbeta|NP_648734.1|DMEL
OG0004295	LOC108152959|XP_017138148.1|DMIR	Reck|NP_648733.2|DMEL
OG0004296	LOC108153060|XP_033242385.1|DMIR	mRpL39|NP_524075.2|DMEL
OG0004297	LOC117194103|XP_033254635.1|DMIR, LOC108160911|XP_017150677.1|DMIR	slbo|NP_523843.1|DMEL
OG0004298	LOC108159751|XP_017148784.1|DMIR	ptc|NP_523661.2|DMEL
OG0004299	LOC108158501|XP_017146304.1|DMIR, LOC117189968|XP_033250941.1|DMIR	shot|NP_725339.1|DMEL
OG0004300	LOC108158429|XP_017146200.1|DMIR	BORCS7|NP_725975.2|DMEL
OG0004301	LOC108151076|XP_017134948.1|DMIR	eco|NP_648106.1|DMEL
OG0004302	LOC117189879|XP_033250851.1|DMIR, LOC108159446|XP_017148225.1|DMIR	calypso|NP_611096.1|DMEL
OG0004303	LOC117185694|XP_033246870.1|DMIR, LOC108159286|XP_017147936.2|DMIR	Uba1|NP_477310.2|DMEL
OG0004304	LOC108158389|XP_033246404.1|DMIR	Klp54D|NP_001303355.1|DMEL
OG0004305	LOC108159454|XP_017148234.1|DMIR, LOC117192552|XP_033253140.1|DMIR	ATP8A|NP_001137651.1|DMEL
OG0004306	LOC108159141|XP_017147625.1|DMIR, LOC117193642|XP_033254277.1|DMIR	OSCP1|NP_610731.2|DMEL
OG0004307	LOC108158522|XP_017146392.1|DMIR, LOC117192569|XP_033253173.1|DMIR	PheRS-m|NP_477283.1|DMEL
OG0004308	LOC117187717|XP_033246354.1|DMIR, LOC117190617|XP_033251557.1|DMIR	Galphas|NP_477505.1|DMEL
OG0004309	LOC108151803|XP_017136142.1|DMIR	mRpL12|NP_524742.1|DMEL
OG0004310	LOC117193254|XP_033253886.1|DMIR, LOC108160130|XP_017149414.1|DMIR	Sec31|NP_001286215.1|DMEL
OG0004311	LOC108152784|XP_017137855.1|DMIR	Su_var_3-3|NP_649194.1|DMEL
OG0004312	LOC117188225|XP_033247627.1|DMIR, LOC108160329|XP_033253296.1|DMIR	Nop60B|NP_525120.1|DMEL
OG0004313	LOC117193415|XP_033254057.1|DMIR, LOC108159266|XP_017147913.1|DMIR, LOC117192923|XP_033253546.1|DMIR	bin3|NP_724468.1|DMEL
OG0004314	LOC108158986|XP_017147319.1|DMIR, LOC117191574|XP_033252293.1|DMIR	mahj|NP_611592.2|DMEL
OG0004315	LOC117193764|XP_033254386.1|DMIR, LOC108159078|XP_017147521.1|DMIR	Rpn8|NP_001261167.1|DMEL
OG0004316	LOC117192960|XP_033253573.1|DMIR, LOC108158798|XP_017146974.1|DMIR	CG46338|NP_524888.1|DMEL
OG0004317	LOC117191771|XP_033252432.1|DMIR, LOC108160009|XP_017149228.1|DMIR	Gasz|NP_610362.1|DMEL
OG0004318	LOC108158933|XP_017147228.1|DMIR, LOC117185945|XP_033253151.1|DMIR	ocm|NP_611894.1|DMEL
OG0004319	LOC108160304|XP_017149706.1|DMIR	ZnT49B|NP_725207.1|DMEL
OG0004320	LOC108156035|XP_017142776.1|DMIR	CG12499|NP_651044.1|DMEL
OG0004321	LOC108162611|XP_017152919.1|DMIR	CG13397|NP_652045.1|DMEL
OG0004322	LOC108157692|XP_017145350.1|DMIR	CG7675|NP_650717.1|DMEL
OG0004323	LOC108152806|XP_017137881.1|DMIR	hfp|NP_525123.2|DMEL
OG0004324	LOC108162753|XP_017153122.1|DMIR	CG43346|NP_001246121.1|DMEL
OG0004325	LOC108158610|XP_017146573.1|DMIR, LOC117194135|XP_033254684.1|DMIR	CG9849|NP_611740.1|DMEL
OG0004326	LOC108158607|XP_017146570.2|DMIR, LOC117185700|XP_033246495.1|DMIR	CG3831|NP_001261146.1|DMEL
OG0004327	LOC117186275|XP_033242698.1|DMIR	exd|NP_523360.1|DMEL
OG0004328	LOC108158717|XP_017146749.1|DMIR, LOC117193085|XP_033253701.1|DMIR	Rrp4|NP_611807.1|DMEL
