Orthogroup	DMIR.longest_only	DSUP.longest_only
OG0006047	LOC108152298|XP_017137009.1|DMIR	LOC119554511|XP_037721381.1|DSUP
OG0006048	LOC108152754|XP_017137803.1|DMIR	LOC119554703|XP_037721635.1|DSUP
OG0006049	LOC108157247|XP_017144714.1|DMIR	LOC119557885|XP_037726815.1|DSUP
OG0006050	LOC108156379|XP_017143281.1|DMIR	LOC119548525|XP_037711748.1|DSUP
OG0006051	LOC108163332|XP_017154062.1|DMIR	LOC119557306|XP_037725944.1|DSUP
OG0006052	LOC108159744|XP_017148771.1|DMIR, LOC117192519|XP_033253104.1|DMIR	LOC119549727|XP_037713896.1|DSUP
OG0006053	LOC108151502|XP_017135633.1|DMIR	LOC119554530|XP_037721408.1|DSUP
OG0006054	LOC108164429|XP_033250299.1|DMIR	LOC119547262|XP_037710008.1|DSUP
OG0006055	LOC108154826|XP_017140716.1|DMIR	LOC119560346|XP_037729670.1|DSUP
OG0006056	LOC108158940|XP_017147249.1|DMIR	LOC119551873|XP_037717395.1|DSUP
OG0006057	LOC108151201|XP_017135164.1|DMIR	LOC119553919|XP_037720530.1|DSUP
OG0006058	LOC108156970|XP_017144247.1|DMIR	LOC119559911|XP_037729016.1|DSUP
OG0006059	LOC108152295|XP_017137006.1|DMIR	LOC119553681|XP_037720158.1|DSUP
OG0006060	LOC108152296|XP_017137007.1|DMIR	LOC119553684|XP_037720162.1|DSUP
OG0006061	LOC108157279|XP_017144769.1|DMIR	LOC119558058|XP_037727136.1|DSUP
OG0006062	LOC108154224|XP_017139940.1|DMIR	LOC119550453|XP_037715062.1|DSUP
OG0006063	LOC108162602|XP_017152910.1|DMIR	LOC119548547|XP_037711769.1|DSUP
OG0006064	LOC117193156|XP_033253779.1|DMIR, LOC108158573|XP_017146498.1|DMIR	LOC119549095|XP_037712753.1|DSUP
OG0006065	LOC108165526|XP_017157086.1|DMIR	LOC119554156|XP_037720872.1|DSUP
OG0006066	LOC108160556|XP_017150117.1|DMIR	LOC119549302|XP_037713189.1|DSUP
OG0006067	LOC117192669|XP_033253281.1|DMIR, LOC108159724|XP_017148735.1|DMIR	LOC119551861|XP_037717367.1|DSUP
OG0006068	LOC108153492|XP_017139026.1|DMIR	LOC119558080|XP_037727189.1|DSUP
OG0006069	LOC108165339|XP_017156862.1|DMIR	LOC119555515|XP_037722863.1|DSUP
OG0006070	LOC108153365|XP_017138821.1|DMIR	LOC119554994|XP_037722061.1|DSUP
OG0006071	LOC108157461|XP_017145023.1|DMIR	LOC119559451|XP_037728485.1|DSUP
OG0006072	LOC108165534|XP_017157097.1|DMIR	LOC119553128|XP_037719249.1|DSUP
OG0006073	LOC108151835|XP_017136200.1|DMIR	LOC119554991|XP_037722057.1|DSUP
OG0006074	LOC108156876|XP_017144097.1|DMIR	LOC119558217|XP_037727455.1|DSUP
OG0006075	LOC108155978|XP_017142659.1|DMIR	LOC119556505|XP_037724694.1|DSUP
OG0006076	LOC108159249|XP_017147860.1|DMIR	LOC119551840|XP_037717338.1|DSUP
OG0006077	LOC108152410|XP_017137209.1|DMIR	LOC119553580|XP_037719956.1|DSUP
OG0006078	LOC108152411|XP_017137213.1|DMIR	LOC119553617|XP_037720011.1|DSUP
OG0006079	LOC108151902|XP_017136300.1|DMIR	LOC119554056|XP_037720725.1|DSUP
OG0006080	LOC108152700|XP_017137710.1|DMIR	LOC119555450|XP_037722753.1|DSUP
OG0006081	LOC108158806|XP_017146982.2|DMIR, LOC117188311|XP_033247844.1|DMIR	LOC119549768|XP_037713953.1|DSUP
OG0006082	LOC108158815|XP_017146993.1|DMIR, LOC117194014|XP_033254537.1|DMIR	LOC119551579|XP_037716909.1|DSUP
OG0006083	LOC108151416|XP_017135493.1|DMIR	LOC119554977|XP_037722034.1|DSUP
OG0006084	LOC108152819|XP_017137899.1|DMIR	LOC119555458|XP_037722787.1|DSUP
OG0006085	LOC108155505|XP_017141834.1|DMIR	LOC119553950|XP_037720572.1|DSUP
OG0006086	LOC108153476|XP_017138999.1|DMIR	LOC119554363|XP_037721159.1|DSUP
OG0006087	LOC108159257|XP_017147882.1|DMIR	LOC119551132|XP_037716246.1|DSUP
OG0006088	LOC108151260|XP_017135267.1|DMIR	LOC119555518|XP_037722871.1|DSUP
OG0006089	LOC108151097|XP_017134980.1|DMIR	LOC119556644|XP_037724904.1|DSUP
OG0006090	LOC108151273|XP_017135288.1|DMIR	LOC119552967|XP_037718902.1|DSUP
OG0006091	LOC108151853|XP_017136227.2|DMIR	LOC119552570|XP_037718122.1|DSUP
OG0006092	LOC108162375|XP_017152582.1|DMIR	LOC119556349|XP_037724380.1|DSUP
OG0006093	LOC117191495|XP_033252238.1|DMIR, LOC108159563|XP_017148490.1|DMIR	LOC119551154|XP_037716276.1|DSUP
OG0006094	LOC108151400|XP_017135476.1|DMIR	LOC119553665|XP_037720104.1|DSUP
OG0006095	LOC108159086|XP_017147531.1|DMIR	LOC119549250|XP_037713084.1|DSUP
OG0006096	LOC108158541|XP_017146439.1|DMIR	LOC119552190|XP_037717968.1|DSUP
OG0006097	LOC108152598|XP_033243136.1|DMIR	LOC119553383|XP_037719663.1|DSUP
OG0006098	LOC108162691|XP_017153030.1|DMIR	LOC119548747|XP_037712192.1|DSUP
OG0006099	LOC108158314|XP_033247071.1|DMIR, LOC117192249|XP_033252804.1|DMIR	LOC119551666|XP_037717046.1|DSUP
OG0006100	LOC108160634|XP_017150252.1|DMIR, LOC117191188|XP_033252020.1|DMIR	LOC119550172|XP_037714634.1|DSUP
OG0006101	LOC108163188|XP_033249062.1|DMIR	LOC119546791|XP_037709281.1|DSUP
OG0006102	LOC117194026|XP_033254544.1|DMIR, LOC108160447|XP_017149947.2|DMIR	LOC119551029|XP_037716017.1|DSUP
OG0006103	LOC108164783|XP_017156222.1|DMIR	LOC119558306|XP_037727636.1|DSUP
OG0006104	LOC108164668|XP_017156010.1|DMIR	LOC119557764|XP_037726588.1|DSUP
OG0006105	LOC108164619|XP_017155946.1|DMIR	LOC119557353|XP_037726017.1|DSUP
OG0006106	LOC108153456|XP_017138965.1|DMIR	LOC119553597|XP_037719979.1|DSUP
OG0006107	LOC108159593|XP_017148533.1|DMIR	LOC119550489|XP_037715105.1|DSUP
OG0006108	LOC108153238|XP_017138565.1|DMIR	LOC119557412|XP_037726089.1|DSUP
OG0006109	LOC108153007|XP_017138243.1|DMIR	LOC119552848|XP_037718646.1|DSUP
OG0006110	LOC108152645|XP_017137625.1|DMIR	LOC119555506|XP_037722853.1|DSUP
OG0006111	LOC117192600|XP_033253204.1|DMIR, LOC108159331|XP_017148016.1|DMIR	LOC119549509|XP_037713549.1|DSUP
OG0006112	LOC108159507|XP_017148354.1|DMIR	LOC119550015|XP_037714366.1|DSUP
OG0006113	LOC108153325|XP_017138731.1|DMIR	LOC119554149|XP_037720865.1|DSUP
OG0006114	LOC108154732|XP_017140587.1|DMIR	LOC119557192|XP_037725773.1|DSUP
OG0006115	LOC108159313|XP_017147976.1|DMIR	LOC119551248|XP_037716419.1|DSUP
OG0006116	LOC117189609|XP_033250622.1|DMIR, LOC108160333|XP_017149753.1|DMIR	LOC119551795|XP_037717270.1|DSUP
OG0006117	LOC108159861|XP_017148949.1|DMIR	LOC119549265|XP_037713101.1|DSUP
OG0006118	LOC117187696|XP_033246296.1|DMIR, LOC108160841|XP_033252161.1|DMIR	LOC119551994|XP_037717642.1|DSUP
OG0006119	LOC117188141|XP_033247422.1|DMIR, LOC108160770|XP_017150460.2|DMIR	LOC119559456|XP_037728487.1|DSUP
OG0006120	LOC108159609|XP_017148552.1|DMIR, LOC117193560|XP_033254198.1|DMIR	LOC119551875|XP_037717397.1|DSUP
OG0006121	LOC108152529|XP_017137423.1|DMIR	LOC119552765|XP_037718498.1|DSUP
OG0006122	LOC108164426|XP_017155595.1|DMIR	LOC119563078|XP_037732235.1|DSUP
OG0006123	LOC108160809|XP_033247561.1|DMIR	LOC119551269|XP_037716457.1|DSUP
OG0006124	LOC108156723|XP_017143863.1|DMIR	LOC119558243|XP_037727498.1|DSUP
OG0006125	LOC108152579|XP_017137505.1|DMIR	LOC119553679|XP_037720153.1|DSUP
OG0006126	LOC108152063|XP_017136566.1|DMIR	LOC119553431|XP_037719743.1|DSUP
OG0006127	LOC108152432|XP_033242708.1|DMIR	LOC119553380|XP_037719661.1|DSUP
OG0006128	LOC108153138|XP_017138423.1|DMIR	LOC119554601|XP_037721517.1|DSUP
OG0006129	LOC108152496|XP_017137360.1|DMIR	LOC119553518|XP_037719869.1|DSUP
OG0006130	LOC108150874|XP_017134670.1|DMIR	LOC119553710|XP_037720218.1|DSUP
OG0006131	LOC108151033|XP_017134882.1|DMIR	LOC119554259|XP_037721029.1|DSUP
OG0006132	LOC108151037|XP_017134893.1|DMIR	LOC119554694|XP_037721623.1|DSUP
OG0006133	LOC108150875|XP_017134671.1|DMIR	LOC119553711|XP_037720219.1|DSUP
OG0006134	LOC108151692|XP_033242155.1|DMIR	LOC119552775|XP_037718512.1|DSUP
OG0006135	LOC108150870|XP_017134662.1|DMIR	LOC119552514|XP_037718059.1|DSUP
OG0006136	LOC108152580|XP_017137510.1|DMIR	LOC119553685|XP_037720166.1|DSUP
OG0006137	LOC108165506|XP_017157052.1|DMIR	LOC119553976|XP_037720611.1|DSUP
OG0006138	LOC117191114|XP_033251967.1|DMIR, LOC108160586|XP_017150169.1|DMIR	LOC119550334|XP_037714879.1|DSUP
OG0006139	LOC108159048|XP_017147466.1|DMIR	LOC119549983|XP_037714314.1|DSUP
OG0006140	LOC117193763|XP_033254385.1|DMIR, LOC108159077|XP_017147518.1|DMIR	LOC119549617|XP_037713717.1|DSUP
OG0006141	LOC108160660|XP_033247548.1|DMIR	LOC119549435|XP_037713456.1|DSUP
OG0006142	LOC108150925|XP_017134745.1|DMIR	LOC119552838|XP_037718627.1|DSUP
OG0006143	LOC108152571|XP_017137498.1|DMIR	LOC119553933|XP_037720550.1|DSUP
OG0006144	LOC108153222|XP_017138539.1|DMIR	LOC119554189|XP_037720913.1|DSUP
OG0006145	LOC108152139|XP_017136726.1|DMIR	LOC119553555|XP_037719924.1|DSUP
OG0006146	LOC108162196|XP_017152291.1|DMIR	LOC119548861|XP_037712416.1|DSUP
OG0006147	LOC108157089|XP_017144442.1|DMIR	LOC119563241|XP_037732474.1|DSUP
OG0006148	LOC108151579|XP_017135745.1|DMIR	LOC119552620|XP_037718213.1|DSUP
OG0006149	LOC108152944|XP_017138128.1|DMIR	LOC119554326|XP_037721119.1|DSUP
OG0006150	LOC108152941|XP_017138125.1|DMIR	LOC119554324|XP_037721117.1|DSUP
OG0006151	LOC108162591|XP_017152897.1|DMIR	LOC119546247|XP_037708327.1|DSUP
OG0006152	LOC108157142|XP_017144534.1|DMIR	LOC119556139|XP_037723966.1|DSUP
OG0006153	LOC108159189|XP_017147732.2|DMIR, LOC117185753|XP_033246294.1|DMIR	LOC119551699|XP_037717095.1|DSUP
OG0006154	LOC108157484|XP_017145063.1|DMIR	LOC119552946|XP_037718851.1|DSUP
OG0006155	LOC108155779|XP_017142327.1|DMIR	LOC119562922|XP_037732000.1|DSUP
OG0006156	LOC108156190|XP_017143010.1|DMIR	LOC119546851|XP_037709380.1|DSUP
OG0006157	LOC108159122|XP_017147594.1|DMIR, LOC117190745|XP_033251695.1|DMIR	LOC119551834|XP_037717332.1|DSUP
OG0006158	LOC108152895|XP_017138029.1|DMIR	LOC119554483|XP_037721337.1|DSUP
OG0006159	LOC117188154|XP_033247455.1|DMIR, LOC108160468|XP_017149974.2|DMIR	LOC119550105|XP_037714513.1|DSUP
OG0006160	LOC117190743|XP_033251693.1|DMIR, LOC108159120|XP_017147592.1|DMIR	LOC119551668|XP_037717049.1|DSUP
OG0006161	LOC117193815|XP_033254417.1|DMIR, LOC117193500|XP_033254141.1|DMIR, LOC108159273|XP_017147921.1|DMIR	LOC119552159|XP_037717902.1|DSUP
OG0006162	LOC108164414|XP_017155578.1|DMIR	LOC119558188|XP_037727436.1|DSUP
OG0006163	LOC108158441|XP_017146213.2|DMIR	LOC119550633|XP_037715396.1|DSUP
OG0006165	LOC108153631|XP_017139224.1|DMIR	LOC119553416|XP_037719721.1|DSUP
OG0006166	LOC108164044|XP_017155111.1|DMIR	LOC119548574|XP_037711819.1|DSUP
OG0006167	LOC108160232|XP_017149575.1|DMIR	LOC119551560|XP_037716886.1|DSUP
OG0006168	LOC108150832|XP_017134631.1|DMIR	LOC119556847|XP_037725246.1|DSUP
OG0006169	LOC108151099|XP_017134982.1|DMIR, LOC117187726|XP_033246398.1|DMIR	LOC119558018|XP_037727058.1|DSUP
OG0006170	LOC117191541|XP_033252268.1|DMIR, LOC117191539|XP_033252267.1|DMIR, LOC117188436|XP_033248210.1|DMIR, LOC117187791|XP_033246531.1|DMIR, LOC117188435|XP_033248208.1|DMIR, LOC117187755|XP_033246457.1|DMIR, LOC117187788|XP_033246526.1|DMIR, LOC117187792|XP_033246532.1|DMIR, LOC117187790|XP_033246530.1|DMIR, LOC117187793|XP_033246533.1|DMIR, LOC117188434|XP_033248207.1|DMIR	LOC119551302|XP_037716525.1|DSUP
OG0006171	LOC108161483|XP_017151242.2|DMIR	LOC119554172|XP_037720890.1|DSUP
OG0006172	LOC108165279|XP_017156803.1|DMIR	LOC119555301|XP_037722546.1|DSUP
OG0006173	LOC108164276|XP_017155411.1|DMIR	LOC119547452|XP_037710242.1|DSUP, LOC119547510|XP_037710331.1|DSUP
OG0006174	LOC108153258|XP_017138610.2|DMIR	LOC119554543|XP_037721430.1|DSUP, LOC119554757|XP_037721712.1|DSUP
OG0006175	LOC117193820|XP_033254422.1|DMIR, LOC108158861|XP_017147081.1|DMIR, LOC117192556|XP_033253148.1|DMIR, LOC108158859|XP_017147079.2|DMIR, LOC117188380|XP_033248056.1|DMIR	LOC119551349|XP_037716596.1|DSUP
OG0006176	LOC108162331|XP_017152511.1|DMIR, LOC108163304|XP_017154006.1|DMIR	LOC119547971|XP_037710950.1|DSUP, LOC119547642|XP_037710509.1|DSUP
OG0006177	LOC108153899|XP_033245438.1|DMIR, LOC108154551|XP_033245439.1|DMIR, LOC108163230|XP_017153876.1|DMIR	LOC119555303|XP_037722548.1|DSUP, LOC119560415|XP_037729783.1|DSUP
OG0006178	LOC117192935|XP_033253556.1|DMIR, LOC108158068|XP_017145707.2|DMIR	LOC119551769|XP_037717224.1|DSUP, LOC119562259|XP_037731363.1|DSUP, LOC119562258|XP_037731361.1|DSUP, LOC119551785|XP_037717257.1|DSUP, LOC119562277|XP_037731381.1|DSUP
OG0006179	LOC108153723|XP_017139340.1|DMIR	LOC119551337|XP_037716566.1|DSUP, LOC119560192|XP_037729484.1|DSUP
OG0006181	LOC108156240|XP_017143077.1|DMIR	LOC119559743|XP_037728729.1|DSUP
OG0006182	LOC108157187|XP_017144604.1|DMIR	LOC119563109|XP_037732280.1|DSUP
OG0006183	LOC108154941|XP_017140919.1|DMIR	LOC119560162|XP_037729447.1|DSUP
OG0006184	LOC108156225|XP_017143053.1|DMIR	LOC119560758|XP_037730307.1|DSUP
OG0006185	LOC108156296|XP_017143169.1|DMIR	LOC119555910|XP_037723533.1|DSUP
OG0006186	LOC108156229|XP_017143057.1|DMIR	LOC119560685|XP_037730186.1|DSUP
OG0006187	LOC108157497|XP_017145085.1|DMIR	LOC119554827|XP_037721832.1|DSUP
OG0006188	LOC108153769|XP_017139399.1|DMIR	LOC119558028|XP_037727087.1|DSUP
OG0006189	LOC108153817|XP_017139422.1|DMIR	LOC119558030|XP_037727092.1|DSUP
OG0006190	LOC108154722|XP_017140573.1|DMIR	LOC119563498|XP_037732866.1|DSUP
OG0006191	LOC108156718|XP_017143858.1|DMIR	LOC119547113|XP_037709754.1|DSUP
OG0006192	LOC108155212|XP_017141388.1|DMIR	LOC119556493|XP_037724680.1|DSUP
OG0006193	LOC108160563|XP_017150131.1|DMIR	LOC119556187|XP_037724058.1|DSUP
OG0006194	LOC108164754|XP_017156143.1|DMIR	LOC119556444|XP_037724606.1|DSUP
OG0006195	LOC108164107|XP_017155190.2|DMIR, LOC117186630|XP_033243533.1|DMIR	LOC119556067|XP_037723808.1|DSUP
OG0006196	LOC108154148|XP_033244694.1|DMIR	LOC119560700|XP_037730215.1|DSUP
OG0006197	LOC108164479|XP_017155722.1|DMIR	LOC119562965|XP_037732072.1|DSUP
OG0006198	LOC108162264|XP_017152408.2|DMIR	LOC119557334|XP_037725984.1|DSUP
OG0006199	LOC108155331|XP_017141561.1|DMIR	LOC119546906|XP_037709464.1|DSUP
OG0006200	LOC108157445|XP_017144989.1|DMIR	LOC119563209|XP_037732433.1|DSUP
OG0006201	LOC108160824|XP_017150547.1|DMIR	LOC119558370|XP_037727811.1|DSUP
OG0006202	LOC108160816|XP_017150535.1|DMIR	LOC119558369|XP_037727809.1|DSUP
OG0006203	LOC108157354|XP_017144868.1|DMIR	LOC119555887|XP_037723477.1|DSUP
OG0006204	LOC108156739|XP_017143887.1|DMIR	LOC119563006|XP_037732123.1|DSUP
OG0006205	LOC108157151|XP_017144552.1|DMIR	LOC119556319|XP_037724334.1|DSUP
OG0006206	LOC117186646|XP_033243573.1|DMIR	LOC119557545|XP_037726246.1|DSUP
OG0006207	LOC108161828|XP_017151676.1|DMIR	LOC119548814|XP_037712335.1|DSUP
OG0006208	LOC108165588|XP_017157151.1|DMIR	LOC119552673|XP_037718310.1|DSUP
OG0006209	LOC108153714|XP_017139334.1|DMIR	LOC119556842|XP_037725241.1|DSUP
OG0006210	LOC108154173|XP_017139841.1|DMIR	LOC119557804|XP_037726636.1|DSUP
OG0006211	LOC108162123|XP_017152187.1|DMIR	LOC119548172|XP_037711213.1|DSUP
OG0006212	LOC108162122|XP_017152185.1|DMIR	LOC119548171|XP_037711211.1|DSUP
OG0006213	LOC108157846|XP_017145538.1|DMIR	LOC119560775|XP_037730328.1|DSUP
OG0006214	LOC108164662|XP_017156004.1|DMIR	LOC119556305|XP_037724315.1|DSUP
OG0006215	LOC108153923|XP_017139511.1|DMIR	LOC119556832|XP_037725218.1|DSUP
OG0006216	LOC108157026|XP_017144325.1|DMIR	LOC119559176|XP_037728168.1|DSUP
OG0006217	LOC108164586|XP_017155901.1|DMIR	LOC119557182|XP_037725724.1|DSUP
OG0006218	LOC108163696|XP_017154618.2|DMIR	LOC119546442|XP_037708645.1|DSUP
OG0006219	LOC108150975|XP_017134804.1|DMIR	LOC119556986|XP_037725443.1|DSUP
OG0006220	LOC108152612|XP_017137566.1|DMIR	LOC119554981|XP_037722041.1|DSUP
OG0006221	LOC108157275|XP_017144762.1|DMIR	LOC119563218|XP_037732443.1|DSUP
OG0006222	LOC108156745|XP_017143896.1|DMIR	LOC119552973|XP_037718919.1|DSUP
OG0006223	LOC108156973|XP_017144256.1|DMIR	LOC119556190|XP_037724061.1|DSUP
OG0006224	LOC108157161|XP_033243053.1|DMIR	LOC119558323|XP_037727663.1|DSUP
OG0006225	LOC108164529|XP_017155810.1|DMIR	LOC119557371|XP_037726038.1|DSUP
OG0006226	LOC117192575|XP_033253185.1|DMIR, LOC108158494|XP_017146294.1|DMIR	LOC119550245|XP_037714747.1|DSUP
OG0006227	LOC108164633|XP_017155967.1|DMIR	LOC119557026|XP_037725494.1|DSUP
OG0006228	LOC108158661|XP_017146647.1|DMIR	LOC119549023|XP_037712624.1|DSUP
OG0006229	LOC108164456|XP_017155664.1|DMIR	LOC119557231|XP_037725879.1|DSUP
OG0006230	LOC108160771|XP_017150464.1|DMIR	LOC119555847|XP_037723404.1|DSUP
OG0006231	LOC108154095|XP_017139707.1|DMIR	LOC119558193|XP_037727402.1|DSUP
OG0006232	LOC117186154|XP_033242249.1|DMIR, LOC117186153|XP_033242243.1|DMIR	LOC119556487|XP_037724670.1|DSUP
OG0006233	LOC117186766|XP_033243882.1|DMIR	LOC119556565|XP_037724789.1|DSUP
OG0006234	LOC108156324|XP_017143211.1|DMIR	LOC119557574|XP_037726298.1|DSUP
OG0006235	LOC108164701|XP_017156062.1|DMIR	LOC119556394|XP_037724498.1|DSUP
OG0006236	LOC108164145|XP_017155242.1|DMIR	LOC119562363|XP_037731454.1|DSUP, LOC119556071|XP_037723814.1|DSUP
OG0006237	LOC108157214|XP_017144658.1|DMIR	LOC119556320|XP_037724335.1|DSUP
OG0006238	LOC108164757|XP_017156149.1|DMIR	LOC119557008|XP_037725467.1|DSUP
OG0006239	LOC108156200|XP_017143027.1|DMIR	LOC119558916|XP_037728046.1|DSUP
OG0006240	LOC108156754|XP_017143904.1|DMIR	LOC119545638|XP_037707277.1|DSUP
OG0006241	LOC108156291|XP_017143167.1|DMIR	LOC119557573|XP_037726296.1|DSUP
OG0006242	LOC108164934|XP_033246459.1|DMIR	LOC119555867|XP_037723448.1|DSUP, LOC119555869|XP_037723450.1|DSUP
OG0006243	LOC108155365|XP_017141616.1|DMIR	LOC119560776|XP_037730329.1|DSUP
OG0006244	LOC108157061|XP_017144380.1|DMIR	LOC119563042|XP_037732174.1|DSUP
OG0006245	LOC108155399|XP_017141680.1|DMIR	LOC119559897|XP_037728984.1|DSUP
OG0006246	LOC108164956|XP_017156446.1|DMIR	LOC119558290|XP_037727603.1|DSUP
OG0006247	LOC108160311|XP_017149720.1|DMIR	LOC119549211|XP_037712992.1|DSUP
OG0006248	LOC108157335|XP_017144842.1|DMIR	LOC119562964|XP_037732068.1|DSUP
OG0006249	LOC108163068|XP_017153632.1|DMIR	LOC119546572|XP_037708893.1|DSUP
OG0006250	LOC108155415|XP_033249470.1|DMIR	LOC119556447|XP_037724614.1|DSUP
OG0006251	LOC108156321|XP_017143202.1|DMIR	LOC119563295|XP_037732550.1|DSUP
OG0006252	LOC108156320|XP_017143201.1|DMIR	LOC119559975|XP_037729140.1|DSUP
OG0006253	LOC108155701|XP_017142172.1|DMIR	LOC119558289|XP_037727602.1|DSUP
OG0006254	LOC117186604|XP_033243484.1|DMIR	LOC119546761|XP_037709234.1|DSUP
OG0006255	LOC108156658|XP_017143760.2|DMIR	LOC119549078|XP_037712719.1|DSUP
OG0006256	LOC108156316|XP_017143198.1|DMIR	LOC119555811|XP_037723357.1|DSUP
OG0006257	LOC108164692|XP_017156053.1|DMIR	LOC119556121|XP_037723935.1|DSUP
OG0006258	LOC108153704|XP_017139323.1|DMIR	LOC119556266|XP_037724243.1|DSUP
OG0006259	LOC108154938|XP_017140917.1|DMIR	LOC119560896|XP_037730521.1|DSUP
OG0006260	LOC108159003|XP_017147365.1|DMIR	LOC119556123|XP_037723937.1|DSUP
OG0006261	LOC108162296|XP_017152449.1|DMIR	LOC119546763|XP_037709238.1|DSUP
OG0006262	LOC108163829|XP_017154822.1|DMIR	LOC119557374|XP_037726046.1|DSUP
OG0006263	LOC108152446|XP_017137289.1|DMIR	LOC119556720|XP_037725046.1|DSUP
OG0006264	LOC108152487|XP_017137355.1|DMIR	LOC119555909|XP_037723529.1|DSUP
OG0006265	LOC108159562|XP_017148489.1|DMIR	LOC119548995|XP_037712530.1|DSUP
OG0006266	LOC108152466|XP_017137326.1|DMIR	LOC119558011|XP_037727048.1|DSUP
OG0006267	LOC108163215|XP_017153863.1|DMIR	LOC119556215|XP_037724123.1|DSUP
OG0006268	LOC108160239|XP_017149585.2|DMIR, LOC117187722|XP_033246365.1|DMIR	LOC119549635|XP_037713750.1|DSUP
OG0006269	LOC108154620|XP_017140429.1|DMIR	LOC119563217|XP_037732442.1|DSUP
OG0006270	LOC108151554|XP_017135713.1|DMIR	LOC119557289|XP_037725908.1|DSUP
OG0006271	LOC108153986|XP_017139570.2|DMIR	LOC119560406|XP_037729771.1|DSUP
OG0006272	LOC108164159|XP_017155258.1|DMIR	LOC119556474|XP_037724652.1|DSUP
OG0006273	LOC117190825|XP_033251754.1|DMIR, LOC108160431|XP_017149923.1|DMIR	LOC119551346|XP_037716590.1|DSUP
OG0006274	LOC108165178|XP_017156738.1|DMIR	LOC119557690|XP_037726489.1|DSUP
OG0006275	LOC108161507|XP_017151275.1|DMIR	LOC119556735|XP_037725068.1|DSUP
OG0006276	LOC108151724|XP_017135990.1|DMIR	LOC119552702|XP_037718371.1|DSUP
OG0006277	LOC108156500|XP_033244406.1|DMIR	LOC119560461|XP_037729848.1|DSUP
OG0006278	LOC108165302|XP_017156829.1|DMIR	LOC119556818|XP_037725196.1|DSUP
OG0006279	LOC108161320|XP_017151039.1|DMIR	LOC119556019|XP_037723722.1|DSUP
OG0006280	LOC108159474|XP_017148291.1|DMIR	LOC119558095|XP_037727234.1|DSUP
OG0006281	LOC108159486|XP_017148311.1|DMIR	LOC119558094|XP_037727233.1|DSUP
OG0006282	LOC108154078|XP_017139678.1|DMIR	LOC119556373|XP_037724468.1|DSUP
OG0006283	LOC108154677|XP_017140508.1|DMIR	LOC119561802|XP_037731213.1|DSUP
OG0006284	LOC108151301|XP_017135325.1|DMIR	LOC119552957|XP_037718868.1|DSUP
OG0006285	LOC108155518|XP_017141853.1|DMIR	LOC119559759|XP_037728758.1|DSUP
OG0006286	LOC108157145|XP_017144538.1|DMIR	LOC119563388|XP_037732671.1|DSUP
OG0006287	LOC108164953|XP_017156439.1|DMIR	LOC119557907|XP_037726841.1|DSUP
OG0006288	LOC108155508|XP_017141837.1|DMIR	LOC119563501|XP_037732870.1|DSUP
OG0006289	LOC108154986|XP_017141016.1|DMIR	LOC119563514|XP_037732890.1|DSUP
OG0006290	LOC108160219|XP_033242552.1|DMIR	LOC119558087|XP_037727210.1|DSUP
OG0006291	LOC108161971|XP_017151918.1|DMIR	LOC119548301|XP_037711397.1|DSUP
OG0006292	LOC108152999|XP_017138226.1|DMIR	LOC119555947|XP_037723581.1|DSUP
OG0006293	LOC108151456|XP_017135566.1|DMIR	LOC119552926|XP_037718797.1|DSUP
OG0006294	LOC108160542|XP_017150097.1|DMIR	LOC119556186|XP_037724056.1|DSUP
OG0006295	LOC108154048|XP_017139632.1|DMIR	LOC119556632|XP_037724885.1|DSUP
OG0006296	LOC108161057|XP_017150826.1|DMIR	LOC119558295|XP_037727614.1|DSUP
OG0006297	LOC108155384|XP_017141652.1|DMIR	LOC119558082|XP_037727192.1|DSUP
OG0006298	LOC108160554|XP_017150119.1|DMIR	LOC119557635|XP_037726397.1|DSUP
OG0006299	LOC108154706|XP_017140549.1|DMIR	LOC119556679|XP_037724973.1|DSUP
OG0006300	LOC108159233|XP_017147832.1|DMIR	LOC119557053|XP_037725528.1|DSUP
OG0006301	LOC108155019|XP_017141064.1|DMIR, LOC117188174|XP_033247511.1|DMIR	LOC119556321|XP_037724336.1|DSUP
OG0006302	LOC108164540|XP_017155831.1|DMIR	LOC119556018|XP_037723720.1|DSUP
OG0006303	LOC108159880|XP_017148982.2|DMIR	LOC119549255|XP_037713089.1|DSUP
OG0006304	LOC108155158|XP_017141309.1|DMIR	LOC119548421|XP_037711592.1|DSUP
OG0006305	LOC108155160|XP_017141312.1|DMIR	LOC119548624|XP_037711931.1|DSUP
OG0006306	LOC108154075|XP_017139671.1|DMIR	LOC119546924|XP_037709510.1|DSUP
OG0006307	LOC108155343|XP_017141588.1|DMIR	LOC119545669|XP_037707324.1|DSUP
OG0006308	LOC108151687|XP_017135921.1|DMIR	LOC119556159|XP_037723988.1|DSUP
OG0006309	LOC108164720|XP_017156094.1|DMIR	LOC119555928|XP_037723554.1|DSUP
OG0006310	LOC108156686|XP_017143815.1|DMIR	LOC119560362|XP_037729694.1|DSUP
OG0006311	LOC108157212|XP_017144691.1|DMIR	LOC119556527|XP_037724732.1|DSUP
OG0006312	LOC108164851|XP_017156268.1|DMIR	LOC119557041|XP_037725514.1|DSUP
OG0006313	LOC108155987|XP_017142672.1|DMIR	LOC119556464|XP_037724639.1|DSUP
