Orthogroup	DMIR.longest_only	BTRY.longest_only
OG0004161	LOC108155611|XP_017142025.1|DMIR	LOC120766743|XP_039948343.1|BTRY
OG0004162	LOC108154110|XP_017139722.1|DMIR	LOC120769861|XP_039952967.1|BTRY
OG0004163	LOC108155523|XP_017141859.1|DMIR	LOC120782333|XP_039970497.1|BTRY
OG0004164	LOC108157621|XP_017145246.1|DMIR	LOC120780223|XP_039968412.1|BTRY
OG0004165	LOC108159908|XP_017149027.1|DMIR, LOC117192337|XP_033252874.1|DMIR, LOC117192343|XP_033252880.1|DMIR	LOC120770880|XP_039954451.1|BTRY
OG0004166	LOC117190627|XP_033251562.1|DMIR, LOC117187716|XP_033246353.1|DMIR	LOC120772754|XP_039957451.1|BTRY
OG0004167	LOC108155716|XP_017142202.1|DMIR	LOC120769522|XP_039952496.1|BTRY
OG0004168	LOC108156420|XP_017143357.1|DMIR	LOC120775268|XP_039961301.1|BTRY
OG0004169	LOC108164555|XP_017155858.1|DMIR	LOC120774847|XP_039960604.1|BTRY
OG0004170	LOC108158504|XP_017146341.1|DMIR	LOC120773759|XP_039958767.1|BTRY
OG0004171	LOC108164551|XP_017155853.1|DMIR	LOC120775468|XP_039961595.1|BTRY
OG0004172	LOC108158126|XP_017145799.1|DMIR	LOC120773986|XP_039959179.1|BTRY
OG0004173	LOC117190593|XP_033251534.1|DMIR, LOC117190592|XP_033251533.1|DMIR, LOC108159565|XP_017148491.1|DMIR	LOC120770879|XP_039954450.1|BTRY
OG0004174	LOC117190875|XP_033251785.1|DMIR, LOC108158947|XP_017147260.1|DMIR	LOC120771429|XP_039955353.1|BTRY
OG0004175	LOC108159191|XP_017147735.1|DMIR, LOC117191292|XP_033252091.1|DMIR	LOC120772618|XP_039957267.1|BTRY
OG0004176	LOC108151357|XP_017135404.1|DMIR	LOC120776716|XP_039963547.1|BTRY
OG0004177	LOC108156877|XP_033244958.1|DMIR	LOC120767035|XP_039948819.1|BTRY
OG0004178	LOC108155637|XP_017142065.1|DMIR	LOC120782532|XP_039970787.1|BTRY
OG0004179	LOC108152379|XP_017137160.1|DMIR	LOC120773635|XP_039958577.1|BTRY
OG0004180	LOC108156611|XP_017143647.1|DMIR	LOC120782265|XP_039970369.1|BTRY
OG0004181	LOC117186992|XP_033244413.1|DMIR, LOC108155970|XP_017142636.1|DMIR	LOC120779726|XP_039968035.1|BTRY, LOC120766829|XP_039948478.1|BTRY
OG0004182	LOC108152995|XP_017138218.1|DMIR	LOC120778498|XP_039966257.1|BTRY
OG0004183	LOC108153502|XP_017139042.1|DMIR	LOC120777582|XP_039964930.1|BTRY
OG0004184	LOC108153159|XP_017138451.1|DMIR	LOC120776573|XP_039963270.1|BTRY
OG0004185	LOC108162418|XP_017152633.2|DMIR	LOC120767426|XP_039949401.1|BTRY
OG0004186	LOC108154538|XP_017140333.1|DMIR	LOC120774155|XP_039959498.1|BTRY
OG0004187	LOC108157851|XP_017145544.1|DMIR	LOC120782831|XP_039971286.1|BTRY
OG0004188	LOC108154806|XP_017140694.1|DMIR	LOC120766494|XP_039947983.1|BTRY
OG0004189	LOC108154811|XP_017140700.1|DMIR	LOC120782382|XP_039970558.1|BTRY
OG0004190	LOC108157019|XP_017144313.1|DMIR	LOC120779887|XP_039968173.1|BTRY
OG0004191	LOC108155764|XP_017142297.1|DMIR	LOC120776663|XP_039963472.1|BTRY
OG0004192	LOC108157000|XP_017144283.1|DMIR	LOC120781473|XP_039969631.1|BTRY
OG0004193	LOC108165082|XP_033248994.1|DMIR	LOC120779377|XP_039967505.1|BTRY, LOC120775686|XP_039961919.1|BTRY
OG0004194	LOC108155837|XP_017142437.1|DMIR	LOC120775895|XP_039962223.1|BTRY
OG0004195	LOC108158648|XP_017146626.2|DMIR, LOC117189442|XP_033250452.1|DMIR	LOC120775116|XP_039961068.1|BTRY
OG0004196	LOC108156312|XP_017143191.1|DMIR	LOC120766895|XP_039948582.1|BTRY
OG0004197	LOC108155497|XP_017141816.1|DMIR	LOC120775064|XP_039960981.1|BTRY
OG0004198	LOC108154120|XP_017139737.1|DMIR	LOC120766818|XP_039948467.1|BTRY
OG0004199	LOC108157630|XP_017145259.1|DMIR	LOC120766619|XP_039948164.1|BTRY
OG0004200	LOC108159763|XP_017148811.1|DMIR, LOC117192342|XP_033252878.1|DMIR	LOC120770378|XP_039953731.1|BTRY
OG0004201	LOC108154731|XP_017140585.1|DMIR	LOC120782252|XP_039970350.1|BTRY
OG0004202	LOC108156448|XP_017143395.2|DMIR	LOC120767656|XP_039949766.1|BTRY
OG0004203	LOC108156965|XP_017144234.1|DMIR	LOC120779033|XP_039967093.1|BTRY
OG0004204	LOC108151211|XP_017135178.1|DMIR	LOC120776942|XP_039963956.1|BTRY
OG0004205	LOC108151227|XP_017135213.1|DMIR	LOC120778150|XP_039965807.1|BTRY
OG0004206	LOC108155532|XP_017141888.1|DMIR	LOC120770724|XP_039954241.1|BTRY
OG0004207	LOC108155534|XP_017141891.1|DMIR	LOC120781982|XP_039970088.1|BTRY
OG0004208	LOC108156378|XP_017143279.1|DMIR	LOC120768334|XP_039950920.1|BTRY
OG0004209	LOC108156991|XP_017144272.1|DMIR	LOC120782805|XP_039971218.1|BTRY
OG0004210	LOC108156085|XP_017142863.1|DMIR	LOC120774800|XP_039960530.1|BTRY
OG0004211	LOC108162672|XP_017153004.1|DMIR	LOC120767707|XP_039949837.1|BTRY
OG0004212	LOC108154114|XP_017139728.1|DMIR	LOC120779528|XP_039967807.1|BTRY
OG0004213	LOC108156009|XP_017142702.1|DMIR	LOC120779416|XP_039967550.1|BTRY
OG0004214	LOC117194916|XP_033255272.1|DMIR, LOC108159875|XP_017148968.1|DMIR, LOC117193467|XP_033254118.1|DMIR, LOC117194055|XP_033254591.1|DMIR	LOC120770214|XP_039953417.1|BTRY
OG0004215	LOC108158087|XP_033248166.1|DMIR, LOC117192525|XP_033253113.1|DMIR	LOC120771306|XP_039955175.1|BTRY
OG0004216	LOC108153350|XP_017138801.1|DMIR	LOC120778070|XP_039965695.1|BTRY
OG0004217	LOC108151475|XP_017135595.1|DMIR	LOC120778790|XP_039966723.1|BTRY
OG0004218	LOC108154890|XP_017140827.1|DMIR	LOC120772159|XP_039956530.1|BTRY
OG0004219	LOC108154856|XP_017140766.1|DMIR	LOC120782851|XP_039971317.1|BTRY
OG0004220	LOC108155554|XP_017141922.1|DMIR	LOC120782777|XP_039971182.1|BTRY
OG0004221	LOC108155499|XP_017141818.1|DMIR	LOC120782605|XP_039970902.1|BTRY
OG0004222	LOC108155425|XP_017141721.1|DMIR	LOC120781347|XP_039969488.1|BTRY
OG0004223	LOC108155420|XP_017141709.1|DMIR	LOC120768857|XP_039951549.1|BTRY
OG0004224	LOC108155502|XP_017141827.1|DMIR	LOC120782309|XP_039970463.1|BTRY
OG0004225	LOC108164781|XP_017156191.1|DMIR	LOC120773950|XP_039959109.1|BTRY
OG0004226	LOC108155097|XP_017141211.1|DMIR	LOC120779071|XP_039967144.1|BTRY
OG0004227	LOC108157127|XP_017144508.1|DMIR	LOC120778848|XP_039966813.1|BTRY
OG0004228	LOC108157128|XP_017144513.1|DMIR	LOC120775392|XP_039961490.1|BTRY
OG0004229	LOC117193781|XP_033254399.1|DMIR, LOC108159366|XP_017148079.1|DMIR	LOC120771033|XP_039954755.1|BTRY
OG0004230	LOC108159168|XP_017147727.1|DMIR	LOC120775159|XP_039961131.1|BTRY
OG0004231	LOC108152229|XP_017136903.1|DMIR	LOC120778069|XP_039965693.1|BTRY
OG0004232	LOC108152232|XP_017136910.1|DMIR	LOC120777349|XP_039964534.1|BTRY
OG0004233	LOC108152231|XP_017136908.1|DMIR	LOC120777348|XP_039964532.1|BTRY
OG0004234	LOC108151535|XP_017135677.1|DMIR	LOC120777650|XP_039965036.1|BTRY
OG0004235	LOC108153536|XP_017139093.1|DMIR	LOC120766999|XP_039948743.1|BTRY
OG0004236	LOC108155836|XP_017142436.1|DMIR	LOC120778123|XP_039965764.1|BTRY
OG0004237	LOC108157261|XP_017144728.1|DMIR	LOC120782810|XP_039971223.1|BTRY
OG0004238	LOC108154210|XP_017139923.1|DMIR	LOC120782468|XP_039970695.1|BTRY
OG0004239	LOC108155111|XP_017141239.1|DMIR	LOC120768635|XP_039951338.1|BTRY
OG0004240	LOC108155255|XP_017141439.1|DMIR	LOC120782626|XP_039970965.1|BTRY
OG0004241	LOC108154596|XP_017140398.1|DMIR	LOC120782358|XP_039970531.1|BTRY
OG0004242	LOC108155210|XP_017141383.1|DMIR	LOC120766400|XP_039947782.1|BTRY
OG0004243	LOC108151060|XP_017134926.1|DMIR	LOC120779142|XP_039967282.1|BTRY
OG0004244	LOC108155839|XP_017142439.1|DMIR	LOC120782236|XP_039970337.1|BTRY
OG0004245	LOC108151205|XP_017135168.1|DMIR	LOC120777029|XP_039964074.1|BTRY
OG0004246	LOC108152986|XP_017138202.1|DMIR	LOC120777581|XP_039964928.1|BTRY
OG0004247	LOC108160206|XP_017149535.1|DMIR	LOC120775526|XP_039961680.1|BTRY
OG0004248	LOC108158427|XP_017146198.1|DMIR	LOC120772695|XP_039957369.1|BTRY
OG0004249	LOC108151928|XP_033242274.1|DMIR	LOC120778844|XP_039966801.1|BTRY
OG0004250	LOC108163368|XP_017154108.1|DMIR	LOC120773534|XP_039958424.1|BTRY
OG0004251	LOC108160382|XP_017149855.2|DMIR	LOC120776091|XP_039962501.1|BTRY
OG0004252	LOC108154097|XP_017139705.1|DMIR	LOC120782270|XP_039970393.1|BTRY
OG0004253	LOC108157674|XP_017145328.1|DMIR	LOC120766653|XP_039948218.1|BTRY
OG0004254	LOC108155292|XP_017141500.1|DMIR	LOC120774328|XP_039959812.1|BTRY, LOC120775540|XP_039961699.1|BTRY, LOC120778172|XP_039965842.1|BTRY
OG0004255	LOC108164202|XP_017155321.1|DMIR	LOC120774672|XP_039960336.1|BTRY, LOC120774671|XP_039960335.1|BTRY, LOC120774673|XP_039960337.1|BTRY
OG0004256	LOC108159654|XP_017148612.1|DMIR, LOC117192624|XP_033253231.1|DMIR	LOC120770175|XP_039953324.1|BTRY
OG0004257	LOC108156522|XP_017143515.1|DMIR	LOC120772200|XP_039956600.1|BTRY
OG0004258	LOC108156256|XP_017143102.1|DMIR	LOC120782823|XP_039971271.1|BTRY
OG0004259	LOC117192883|XP_033253520.1|DMIR, LOC117192625|XP_033253237.1|DMIR, LOC108159656|XP_017148619.1|DMIR	LOC120770860|XP_039954409.1|BTRY
OG0004260	LOC108155882|XP_017142506.2|DMIR	LOC120773051|XP_039957920.1|BTRY
OG0004261	LOC108155503|XP_017141830.1|DMIR	LOC120782372|XP_039970543.1|BTRY
OG0004262	LOC108157140|XP_017144530.1|DMIR	LOC120782714|XP_039971069.1|BTRY
OG0004263	LOC108156309|XP_017143186.1|DMIR	LOC120766462|XP_039947925.1|BTRY
OG0004264	LOC108155828|XP_017142422.1|DMIR	LOC120766352|XP_039947715.1|BTRY, LOC120766361|XP_039947725.1|BTRY
OG0004265	LOC108155757|XP_017142288.1|DMIR	LOC120782190|XP_039970267.1|BTRY
OG0004266	LOC108155512|XP_017141842.2|DMIR	LOC120778114|XP_039965755.1|BTRY
OG0004267	LOC108155117|XP_017141244.1|DMIR	LOC120782871|XP_039971348.1|BTRY
OG0004268	LOC117185809|XP_033253847.1|DMIR, LOC108159826|XP_017148888.1|DMIR	LOC120771841|XP_039956018.1|BTRY
OG0004269	LOC108158424|XP_017146193.1|DMIR	LOC120770185|XP_039953344.1|BTRY
OG0004270	LOC108158114|XP_017145779.2|DMIR, LOC117188339|XP_033247933.1|DMIR	LOC120781289|XP_039969419.1|BTRY
OG0004271	LOC108159039|XP_033248259.1|DMIR	LOC120769976|XP_039952985.1|BTRY
OG0004272	LOC108155410|XP_017141696.1|DMIR	LOC120782811|XP_039971224.1|BTRY
OG0004273	LOC108156848|XP_017144060.1|DMIR	LOC120775876|XP_039962183.1|BTRY, LOC120766833|XP_039948479.1|BTRY
OG0004274	LOC108159769|XP_017148819.1|DMIR	LOC120773420|XP_039958229.1|BTRY
OG0004275	LOC108158786|XP_017146959.1|DMIR	LOC120773397|XP_039958180.1|BTRY
OG0004276	LOC108153310|XP_017138710.1|DMIR, LOC108153092|XP_017138362.1|DMIR	LOC120777309|XP_039964482.1|BTRY
OG0004277	LOC108151958|XP_017136386.1|DMIR	LOC120777804|XP_039965271.1|BTRY
OG0004278	LOC117186433|XP_033243130.1|DMIR, LOC108158442|XP_017146217.1|DMIR	LOC120774372|XP_039959901.1|BTRY
OG0004279	LOC108162774|XP_017153158.1|DMIR	LOC120768932|XP_039951648.1|BTRY
OG0004280	LOC108164597|XP_033243854.1|DMIR	LOC120774500|XP_039960105.1|BTRY, LOC120774501|XP_039960114.1|BTRY
OG0004281	LOC108160008|XP_017149227.1|DMIR	LOC120771682|XP_039955745.1|BTRY
OG0004282	LOC108158779|XP_017146942.1|DMIR, LOC117194023|XP_033254541.1|DMIR	LOC120771170|XP_039954991.1|BTRY
OG0004283	LOC108158782|XP_017146948.1|DMIR, LOC117194025|XP_033254543.1|DMIR	LOC120771171|XP_039954992.1|BTRY
OG0004284	LOC108161826|XP_017151674.2|DMIR	LOC120777665|XP_039965055.1|BTRY
OG0004285	LOC108157308|XP_017144801.1|DMIR	LOC120767019|XP_039948785.1|BTRY
OG0004286	LOC108152503|XP_017137375.1|DMIR	LOC120778758|XP_039966669.1|BTRY
OG0004287	LOC108152505|XP_017137376.1|DMIR	LOC120777956|XP_039965506.1|BTRY
OG0004288	LOC108152517|XP_017137401.1|DMIR	LOC120777584|XP_039964933.1|BTRY
OG0004289	LOC108152023|XP_017136489.1|DMIR	LOC120776776|XP_039963685.1|BTRY
OG0004290	LOC108158591|XP_017146532.1|DMIR	LOC120772742|XP_039957436.1|BTRY
OG0004291	LOC117191040|XP_033251900.1|DMIR, LOC108160740|XP_033247723.1|DMIR	LOC120772924|XP_039957758.1|BTRY
OG0004292	LOC108152066|XP_017136575.1|DMIR	LOC120776824|XP_039963778.1|BTRY
OG0004293	LOC108153477|XP_017139006.1|DMIR	LOC120779188|XP_039967384.1|BTRY
OG0004294	LOC108151225|XP_017135207.1|DMIR	LOC120777931|XP_039965447.1|BTRY
OG0004295	LOC108152959|XP_017138148.1|DMIR	LOC120778000|XP_039965593.1|BTRY
OG0004296	LOC108153060|XP_033242385.1|DMIR	LOC120777341|XP_039964527.1|BTRY
OG0004297	LOC117194103|XP_033254635.1|DMIR, LOC108160911|XP_017150677.1|DMIR	LOC120772053|XP_039956364.1|BTRY
OG0004298	LOC108159751|XP_017148784.1|DMIR	LOC120772525|XP_039957123.1|BTRY
OG0004299	LOC108158501|XP_017146304.1|DMIR, LOC117189968|XP_033250941.1|DMIR	LOC120772369|XP_039956872.1|BTRY
OG0004300	LOC108158429|XP_017146200.1|DMIR	LOC120771365|XP_039955258.1|BTRY
OG0004301	LOC108151076|XP_017134948.1|DMIR	LOC120776821|XP_039963775.1|BTRY
OG0004302	LOC117189879|XP_033250851.1|DMIR, LOC108159446|XP_017148225.1|DMIR	LOC120770944|XP_039954589.1|BTRY
OG0004303	LOC117185694|XP_033246870.1|DMIR, LOC108159286|XP_017147936.2|DMIR	LOC120770381|XP_039953735.1|BTRY
OG0004304	LOC117189445|XP_033250465.1|DMIR, LOC108158389|XP_033246404.1|DMIR	LOC120770839|XP_039954367.1|BTRY
OG0004305	LOC108159454|XP_017148234.1|DMIR, LOC117192552|XP_033253140.1|DMIR	LOC120771821|XP_039955974.1|BTRY
OG0004306	LOC108159141|XP_017147625.1|DMIR, LOC117193642|XP_033254277.1|DMIR	LOC120770581|XP_039954095.1|BTRY
OG0004307	LOC108158522|XP_017146392.1|DMIR, LOC117192569|XP_033253173.1|DMIR	LOC120771086|XP_039954845.1|BTRY
OG0004308	LOC117187717|XP_033246354.1|DMIR, LOC117190617|XP_033251557.1|DMIR	LOC120770899|XP_039954501.1|BTRY
OG0004309	LOC108151803|XP_017136142.1|DMIR	LOC120776841|XP_039963801.1|BTRY
OG0004310	LOC117193254|XP_033253886.1|DMIR, LOC108160130|XP_017149414.1|DMIR	LOC120770827|XP_039954346.1|BTRY
OG0004311	LOC108152784|XP_017137855.1|DMIR	LOC120777897|XP_039965402.1|BTRY
OG0004312	LOC117188225|XP_033247627.1|DMIR, LOC108160329|XP_033253296.1|DMIR	LOC120771089|XP_039954849.1|BTRY
OG0004313	LOC117193415|XP_033254057.1|DMIR, LOC108159266|XP_017147913.1|DMIR, LOC117192923|XP_033253546.1|DMIR	LOC120770426|XP_039953810.1|BTRY
OG0004314	LOC117190040|XP_033251020.1|DMIR, LOC108158986|XP_017147319.1|DMIR, LOC117191574|XP_033252293.1|DMIR	LOC120770018|XP_039953048.1|BTRY
OG0004315	LOC117193764|XP_033254386.1|DMIR, LOC108159078|XP_017147521.1|DMIR	LOC120772081|XP_039956412.1|BTRY
OG0004316	LOC117192960|XP_033253573.1|DMIR, LOC108158798|XP_017146974.1|DMIR	LOC120770946|XP_039954593.1|BTRY
OG0004317	LOC117191771|XP_033252432.1|DMIR, LOC108160009|XP_017149228.1|DMIR	LOC120772564|XP_039957185.1|BTRY
OG0004318	LOC108158933|XP_017147228.1|DMIR, LOC117185945|XP_033253151.1|DMIR	LOC120770216|XP_039953425.1|BTRY
OG0004319	LOC108160304|XP_017149706.1|DMIR	LOC120771768|XP_039955888.1|BTRY
OG0004320	LOC108156035|XP_017142776.1|DMIR	LOC120770554|XP_039954061.1|BTRY
OG0004321	LOC108162611|XP_017152919.1|DMIR	LOC120768911|XP_039951612.1|BTRY
OG0004322	LOC108157692|XP_017145350.1|DMIR	LOC120766483|XP_039947960.1|BTRY
OG0004323	LOC108152806|XP_017137881.1|DMIR	LOC120774028|XP_039959258.1|BTRY
OG0004324	LOC108162753|XP_017153122.1|DMIR	LOC120769562|XP_039952550.1|BTRY
OG0004325	LOC108158610|XP_017146573.1|DMIR, LOC117194135|XP_033254684.1|DMIR	LOC120772609|XP_039957258.1|BTRY
OG0004326	LOC108158607|XP_017146570.2|DMIR, LOC117185700|XP_033246495.1|DMIR	LOC120772728|XP_039957423.1|BTRY
OG0004327	LOC117186275|XP_033242698.1|DMIR	LOC120774885|XP_039960675.1|BTRY
OG0004328	LOC108158717|XP_017146749.1|DMIR, LOC117193085|XP_033253701.1|DMIR	LOC120774981|XP_039960818.1|BTRY
OG0004329	LOC108158584|XP_017146517.1|DMIR, LOC117189629|XP_033250642.1|DMIR, LOC117190550|XP_033251500.1|DMIR	LOC120771130|XP_039954920.1|BTRY
OG0004330	LOC117193068|XP_033253691.1|DMIR, LOC117192731|XP_033253365.1|DMIR, LOC108159626|XP_017148572.1|DMIR	LOC120772468|XP_039957040.1|BTRY
OG0004331	LOC117188162|XP_033247491.1|DMIR, LOC108158794|XP_017146968.2|DMIR	LOC120770072|XP_039953135.1|BTRY
OG0004332	LOC108162964|XP_017153452.1|DMIR	LOC120768961|XP_039951688.1|BTRY
OG0004333	LOC108161941|XP_017151864.1|DMIR	LOC120767900|XP_039950179.1|BTRY
OG0004334	LOC108162015|XP_017151996.1|DMIR	LOC120769141|XP_039951947.1|BTRY
OG0004335	LOC108159919|XP_017149044.1|DMIR	LOC120771060|XP_039954800.1|BTRY
OG0004336	LOC108160043|XP_017149276.1|DMIR, LOC117193091|XP_033253708.1|DMIR	LOC120772604|XP_039957252.1|BTRY
OG0004337	LOC108162792|XP_017153181.1|DMIR	LOC120767441|XP_039949438.1|BTRY
OG0004338	LOC108153002|XP_017138232.1|DMIR	LOC120772097|XP_039956437.1|BTRY
OG0004339	LOC108160923|XP_017150695.1|DMIR	LOC120770524|XP_039954001.1|BTRY
OG0004340	LOC117191480|XP_033252227.1|DMIR, LOC108160922|XP_017150694.1|DMIR	LOC120770523|XP_039953999.1|BTRY
OG0004341	LOC108158990|XP_017147326.1|DMIR, LOC117190033|XP_033251013.1|DMIR, LOC117190541|XP_033251491.1|DMIR	LOC120770019|XP_039953051.1|BTRY
OG0004342	LOC117193363|XP_033253971.1|DMIR, LOC108159846|XP_017148924.1|DMIR	LOC120771802|XP_039955938.1|BTRY
OG0004343	LOC117192996|XP_033253617.1|DMIR, LOC108159847|XP_017148925.1|DMIR	LOC120770895|XP_039954495.1|BTRY
OG0004344	LOC117185787|XP_033253874.1|DMIR, LOC108160875|XP_017150628.1|DMIR	LOC120771908|XP_039956125.1|BTRY
OG0004345	LOC108162303|XP_017152459.1|DMIR	LOC120772179|XP_039956561.1|BTRY
OG0004346	LOC108160907|XP_033254104.1|DMIR, LOC117188010|XP_033247016.1|DMIR	LOC120771602|XP_039955616.1|BTRY
OG0004347	LOC108160398|XP_017149878.2|DMIR, LOC117188011|XP_033247019.1|DMIR	LOC120771408|XP_039955316.1|BTRY
OG0004348	LOC117188316|XP_033247856.1|DMIR, LOC117191625|XP_033252330.1|DMIR	LOC120772844|XP_039957593.1|BTRY
OG0004349	LOC117185707|XP_033250460.1|DMIR, LOC108158889|XP_017147154.1|DMIR	LOC120771131|XP_039954921.1|BTRY
OG0004350	LOC108160781|XP_017150474.1|DMIR	LOC120773025|XP_039957888.1|BTRY, LOC120773024|XP_039957887.1|BTRY
OG0004351	LOC117192018|XP_033252627.1|DMIR, LOC108159004|XP_017147362.1|DMIR	LOC120770338|XP_039953667.1|BTRY
OG0004352	LOC108156388|XP_017143294.1|DMIR	LOC120768792|XP_039951485.1|BTRY
OG0004353	LOC108156259|XP_017143111.1|DMIR	LOC120782450|XP_039970672.1|BTRY
OG0004354	LOC108155126|XP_017141257.1|DMIR	LOC120769903|XP_039952970.1|BTRY
OG0004355	LOC108155338|XP_017141576.1|DMIR	LOC120768803|XP_039951492.1|BTRY
OG0004356	LOC108159852|XP_017148933.1|DMIR, LOC117192613|XP_033253228.1|DMIR	LOC120770322|XP_039953639.1|BTRY
OG0004357	LOC108160595|XP_017150181.2|DMIR	LOC120772646|XP_039957306.1|BTRY
OG0004358	LOC108159261|XP_017147891.1|DMIR, LOC117185950|XP_033251540.1|DMIR	LOC120772407|XP_039956937.1|BTRY
OG0004359	LOC117185931|XP_033254365.1|DMIR, LOC108158776|XP_017146898.1|DMIR	LOC120773084|XP_039957972.1|BTRY
OG0004360	LOC108151417|XP_017135497.1|DMIR	LOC120776823|XP_039963777.1|BTRY
OG0004361	LOC108154209|XP_017139921.1|DMIR	LOC120782678|XP_039971000.1|BTRY
OG0004362	LOC108151796|XP_017136135.1|DMIR	LOC120778454|XP_039966183.1|BTRY
OG0004363	LOC108159458|XP_017148250.1|DMIR	LOC120775507|XP_039961649.1|BTRY
OG0004364	LOC108160980|XP_017150771.1|DMIR	LOC120770304|XP_039953605.1|BTRY
OG0004365	LOC117192331|XP_033252869.1|DMIR, LOC108159595|XP_017148538.1|DMIR	LOC120770931|XP_039954570.1|BTRY
OG0004366	LOC108162776|XP_017153161.1|DMIR	LOC120768933|XP_039951649.1|BTRY
OG0004367	LOC108151373|XP_017135424.1|DMIR	LOC120776670|XP_039963478.1|BTRY
OG0004368	LOC108151431|XP_017135515.1|DMIR	LOC120778704|XP_039966598.1|BTRY
OG0004369	LOC108158999|XP_017147352.1|DMIR, LOC117191610|XP_033252319.1|DMIR	LOC120772428|XP_039956974.1|BTRY
OG0004370	LOC117188313|XP_033247850.1|DMIR, LOC108158781|XP_017146944.2|DMIR	LOC120771186|XP_039955011.1|BTRY
OG0004371	LOC108151709|XP_017135968.1|DMIR	LOC120770493|XP_039953947.1|BTRY
OG0004372	LOC117192788|XP_033253430.1|DMIR, LOC108160098|XP_017149371.1|DMIR	LOC120771080|XP_039954835.1|BTRY
OG0004373	LOC108159531|XP_017148394.1|DMIR, LOC117191929|XP_033252566.1|DMIR	LOC120772203|XP_039956603.1|BTRY, LOC120772405|XP_039956935.1|BTRY
OG0004374	LOC117188295|XP_033247811.1|DMIR, LOC108159016|XP_033247766.1|DMIR	LOC120770728|XP_039954242.1|BTRY
OG0004375	LOC108151078|XP_017134950.1|DMIR	LOC120778942|XP_039966935.1|BTRY
OG0004376	LOC108153550|XP_017139107.1|DMIR	LOC120777940|XP_039965475.1|BTRY
OG0004377	LOC108151999|XP_017136457.1|DMIR	LOC120778475|XP_039966225.1|BTRY
OG0004378	LOC108159659|XP_017148621.2|DMIR, LOC117187984|XP_033246940.1|DMIR	LOC120770968|XP_039954633.1|BTRY
OG0004379	LOC108159596|XP_017148539.1|DMIR, LOC117193204|XP_033253845.1|DMIR	LOC120770379|XP_039953733.1|BTRY
OG0004380	LOC108160631|XP_017150247.2|DMIR, LOC117188196|XP_033247567.1|DMIR	LOC120772384|XP_039956908.1|BTRY
OG0004381	LOC108156344|XP_017143231.1|DMIR	LOC120776797|XP_039963724.1|BTRY
OG0004382	LOC117189846|XP_033250810.1|DMIR, LOC108159098|XP_017147558.1|DMIR	LOC120770651|XP_039954181.1|BTRY
OG0004383	LOC108159791|XP_017148843.1|DMIR, LOC117189953|XP_033250926.1|DMIR	LOC120772684|XP_039957355.1|BTRY
OG0004384	LOC117188204|XP_033247581.1|DMIR, LOC117190657|XP_033251602.1|DMIR	LOC120770971|XP_039954640.1|BTRY
OG0004385	LOC108159954|XP_017149109.2|DMIR, LOC117185811|XP_033246891.1|DMIR	LOC120771181|XP_039955005.1|BTRY
OG0004386	LOC108160741|XP_017150422.1|DMIR, LOC117190417|XP_033251385.1|DMIR	LOC120771907|XP_039956124.1|BTRY
OG0004387	LOC108151362|XP_017135410.1|DMIR	LOC120776356|XP_039962847.1|BTRY
OG0004388	LOC108159796|XP_017148848.1|DMIR	LOC120772546|XP_039957161.1|BTRY
OG0004389	LOC117186827|XP_033244010.1|DMIR, LOC108151901|XP_017136299.2|DMIR	LOC120770496|XP_039953953.1|BTRY
OG0004390	LOC108153467|XP_017138986.1|DMIR	LOC120779186|XP_039967382.1|BTRY
OG0004391	LOC117193491|XP_033254133.1|DMIR, LOC108158219|XP_017145934.1|DMIR	LOC120771955|XP_039956200.1|BTRY, LOC120772280|XP_039956725.1|BTRY, LOC120771451|XP_039955395.1|BTRY
OG0004392	LOC108151876|XP_017136261.1|DMIR	LOC120777073|XP_039964134.1|BTRY
OG0004393	LOC117185725|XP_033250950.1|DMIR, LOC108158486|XP_033246956.1|DMIR	LOC120771663|XP_039955712.1|BTRY
OG0004394	LOC108159071|XP_017147506.1|DMIR	LOC120772522|XP_039957119.1|BTRY
OG0004395	LOC108160678|XP_017150320.1|DMIR	LOC120770734|XP_039954257.1|BTRY
OG0004396	LOC117185840|XP_033253454.1|DMIR, LOC108159641|XP_017148595.1|DMIR	LOC120771149|XP_039954951.1|BTRY
OG0004397	LOC117190192|XP_033251145.1|DMIR, LOC108159040|XP_017147452.1|DMIR	LOC120772001|XP_039956291.1|BTRY
OG0004398	LOC117185752|XP_033248261.1|DMIR, LOC117189360|XP_033250384.1|DMIR, LOC108159043|XP_017147456.2|DMIR	LOC120772002|XP_039956292.1|BTRY
OG0004399	LOC117192376|XP_033252932.1|DMIR, LOC108159035|XP_017147445.1|DMIR, LOC117192375|XP_033252931.1|DMIR	LOC120771004|XP_039954698.1|BTRY
OG0004400	LOC108155015|XP_017141056.1|DMIR	LOC120772562|XP_039957183.1|BTRY
OG0004401	LOC117190568|XP_033251516.1|DMIR, LOC117189667|XP_033250663.1|DMIR, LOC108160817|XP_017150532.1|DMIR	LOC120772036|XP_039956341.1|BTRY
OG0004402	LOC117187902|XP_033246730.1|DMIR, LOC117189665|XP_033250662.1|DMIR, LOC108159679|XP_017148661.2|DMIR	LOC120771639|XP_039955673.1|BTRY
OG0004403	LOC117190510|XP_033251467.1|DMIR, LOC108159662|XP_017148628.1|DMIR	LOC120770090|XP_039953173.1|BTRY
