Orthogroup	DMIR.longest_only	AAEG.longest_only
OG0004004	LOC108163153|XP_017153759.1|DMIR	LOC5578838|XP_001657197.2|AAEG
OG0004005	LOC108161881|XP_017151764.1|DMIR	LOC5578837|XP_021703325.1|AAEG
OG0004006	LOC108162888|XP_017153337.1|DMIR	LOC5573934|XP_001654970.1|AAEG
OG0004007	LOC108163538|XP_017154383.1|DMIR	LOC5573938|XP_001654974.1|AAEG
OG0004008	LOC108161699|XP_033248735.1|DMIR	LOC5573942|XP_021703389.1|AAEG
OG0004009	LOC108163697|XP_017154620.2|DMIR	LOC5569871|XP_001658768.2|AAEG
OG0004010	LOC108162626|XP_017152938.2|DMIR	LOC5575569|XP_021703476.1|AAEG
OG0004011	LOC108163928|XP_017154950.1|DMIR	LOC5575573|XP_001662051.2|AAEG
OG0004012	LOC108157235|XP_017144684.1|DMIR	LOC5575560|XP_021703498.1|AAEG
OG0004013	LOC108162215|XP_017152322.2|DMIR	LOC5566981|XP_021703518.1|AAEG
OG0004014	LOC108153073|XP_017138343.1|DMIR	LOC5566973|XP_001651394.2|AAEG
OG0004015	LOC108161969|XP_017151917.2|DMIR	LOC5566986|XP_001651391.2|AAEG
OG0004016	LOC108161250|XP_033249054.1|DMIR	LOC5568000|XP_021703527.1|AAEG
OG0004017	LOC108163396|XP_017154147.1|DMIR	LOC5568007|XP_001657813.1|AAEG
OG0004018	LOC117190919|XP_033251813.1|DMIR, LOC108160320|XP_017149735.1|DMIR	LOC5568003|XP_001657811.1|AAEG
OG0004019	LOC117189075|XP_033249937.1|DMIR, LOC108162605|XP_017152914.2|DMIR	LOC5572061|XP_001653827.1|AAEG
OG0004020	LOC108161988|XP_017151943.1|DMIR	LOC5565854|XP_001650201.1|AAEG
OG0004021	LOC108161985|XP_017151940.1|DMIR	LOC5565832|XP_001650202.1|AAEG
OG0004022	LOC108162972|XP_017153459.1|DMIR	LOC5565846|XP_001650206.1|AAEG
OG0004023	LOC117188506|XP_033248377.1|DMIR, LOC108158212|XP_017145924.2|DMIR	LOC5565831|XP_021703615.1|AAEG
OG0004024	LOC108164170|XP_017155275.1|DMIR	LOC5565862|XP_021703629.1|AAEG
OG0004025	LOC108162965|XP_017153453.1|DMIR	LOC5573443|XP_001654613.1|AAEG
OG0004026	LOC108162321|XP_017152493.1|DMIR	LOC5573444|XP_021703673.1|AAEG
OG0004027	LOC117193531|XP_033254169.1|DMIR, LOC108159450|XP_017148231.1|DMIR	LOC5569805|XP_001653020.2|AAEG, LOC5569811|XP_001653029.1|AAEG
OG0004028	LOC108163210|XP_017153853.1|DMIR	LOC5575523|XP_001662027.2|AAEG
OG0004029	LOC108162718|XP_017153070.1|DMIR	LOC5575522|XP_021703720.1|AAEG
OG0004030	LOC117190731|XP_033251686.1|DMIR, LOC117187718|XP_033246357.1|DMIR	LOC5564922|XP_001649283.2|AAEG
OG0004031	LOC108164032|XP_017155097.1|DMIR	LOC5564940|XP_021703761.1|AAEG
OG0004032	LOC108163668|XP_017154580.1|DMIR	LOC5570853|XP_021703771.1|AAEG
OG0004033	LOC108162599|XP_017152907.1|DMIR	LOC5570858|XP_001653364.2|AAEG
OG0004034	LOC108161701|XP_017151503.1|DMIR	LOC5565916|XP_001650272.2|AAEG
OG0004035	LOC108161900|XP_017151787.2|DMIR	LOC5565892|XP_001650264.1|AAEG
OG0004036	LOC108163833|XP_017154827.1|DMIR	LOC5565901|XP_001650262.2|AAEG
OG0004037	LOC108162417|XP_017152632.2|DMIR	LOC5565894|XP_021703833.1|AAEG
OG0004038	LOC108162680|XP_017153014.1|DMIR	LOC5565923|XP_001650245.1|AAEG
OG0004039	LOC108163344|XP_017154073.1|DMIR	LOC5569703|XP_001658690.2|AAEG
OG0004040	LOC108159808|XP_017148867.1|DMIR, LOC117190091|XP_033251066.1|DMIR	LOC5569717|XP_021703878.1|AAEG
OG0004041	LOC117186928|XP_033244179.1|DMIR, LOC108153892|XP_017139482.2|DMIR, LOC117187987|XP_033246951.1|DMIR	LOC5569718|XP_001658707.2|AAEG
OG0004042	LOC108151924|XP_017136332.1|DMIR	LOC5568190|XP_001652129.1|AAEG
OG0004043	LOC108162929|XP_017153399.1|DMIR, LOC117188978|XP_033249651.1|DMIR, LOC117188977|XP_033249649.1|DMIR	LOC5568194|XP_001652133.2|AAEG
OG0004044	LOC108155627|XP_017142050.1|DMIR	LOC5568080|XP_021703990.1|AAEG, LOC110680421|XP_021711911.1|AAEG
OG0004045	LOC108162891|XP_017153345.2|DMIR	LOC5568078|XP_001652015.1|AAEG
OG0004046	LOC108163987|XP_017155039.1|DMIR	LOC5568069|XP_001652009.2|AAEG
OG0004047	LOC108163383|XP_017154126.1|DMIR	LOC5568071|XP_001652005.2|AAEG, LOC110680527|XP_021712016.1|AAEG
OG0004048	LOC108163077|XP_017153645.1|DMIR	LOC5568072|XP_021703998.1|AAEG
OG0004049	LOC108162693|XP_017153032.1|DMIR	LOC5567336|XP_001651760.1|AAEG
OG0004050	LOC108162903|XP_017153362.1|DMIR	LOC110677250|XP_021704051.1|AAEG
OG0004051	LOC108163139|XP_017153741.1|DMIR	LOC5569754|XP_021704088.1|AAEG
OG0004052	LOC108153722|XP_017139376.1|DMIR	LOC5568566|XP_021705802.1|AAEG
OG0004053	LOC108159835|XP_017148914.2|DMIR, LOC117187932|XP_033246820.1|DMIR	LOC5568564|XP_001652392.1|AAEG
OG0004054	LOC108162696|XP_033250105.1|DMIR	LOC5568561|XP_001652388.2|AAEG
OG0004055	LOC108157535|XP_017145127.2|DMIR	LOC5563804|XP_001648087.1|AAEG
OG0004056	LOC108156940|XP_017144192.1|DMIR	LOC110678315|XP_021706704.1|AAEG
OG0004057	LOC108152648|XP_017137627.1|DMIR	LOC5567857|XP_001651894.1|AAEG
OG0004058	LOC108151817|XP_017136164.1|DMIR	LOC5570311|XP_001653134.2|AAEG
OG0004059	LOC108156408|XP_017143342.1|DMIR	LOC5570317|XP_001653143.2|AAEG
OG0004060	LOC108154211|XP_017139924.1|DMIR	LOC5571892|XP_001653802.1|AAEG
OG0004061	LOC108152890|XP_017138021.1|DMIR	LOC110680828|XP_021712307.1|AAEG, LOC5571896|XP_021711085.1|AAEG
OG0004062	LOC108152172|XP_033242339.1|DMIR	LOC5571900|XP_021708280.1|AAEG
OG0004063	LOC108165477|XP_017157017.1|DMIR	LOC5570208|XP_001658980.2|AAEG
OG0004064	LOC108153176|XP_017138473.1|DMIR	LOC5570203|XP_021704586.1|AAEG
OG0004065	LOC108159519|XP_017148368.2|DMIR	LOC5570214|XP_021708074.1|AAEG
OG0004066	LOC108158546|XP_017146443.1|DMIR	LOC5570206|XP_001658991.1|AAEG
OG0004067	LOC108152975|XP_017138193.1|DMIR	LOC5570202|XP_001658992.1|AAEG
OG0004068	LOC108155722|XP_017142215.1|DMIR	LOC110678426|XP_021706975.1|AAEG, LOC110680232|XP_021711738.1|AAEG
OG0004069	LOC108154942|XP_017140920.1|DMIR	LOC110680236|XP_021711743.1|AAEG, LOC5570227|XP_021708396.1|AAEG
OG0004070	LOC108165300|XP_033242937.1|DMIR	LOC5572846|XP_001660602.1|AAEG
OG0004071	LOC108151570|XP_017135730.1|DMIR	LOC5572847|XP_001660604.1|AAEG
OG0004072	LOC108151573|XP_017135734.1|DMIR	LOC5572842|XP_021705818.1|AAEG
OG0004073	LOC117186028|XP_033241955.1|DMIR, LOC108159545|XP_017148418.2|DMIR	LOC5564312|XP_001648677.1|AAEG
OG0004074	LOC117190696|XP_033251650.1|DMIR, LOC108158829|XP_017147021.1|DMIR	LOC5564297|XP_001648670.1|AAEG
OG0004075	LOC108159429|XP_017148189.1|DMIR, LOC117191023|XP_033251889.1|DMIR	LOC5564325|XP_021704706.1|AAEG
OG0004076	LOC117190093|XP_033251068.1|DMIR, LOC108159428|XP_017148184.1|DMIR	LOC5570142|XP_021706308.1|AAEG
OG0004077	LOC108162059|XP_033248918.1|DMIR	LOC5570127|XP_021706331.1|AAEG
OG0004078	LOC108155066|XP_017141142.1|DMIR	LOC5568065|XP_001651996.1|AAEG
OG0004079	LOC108151281|XP_017135302.1|DMIR	LOC5568041|XP_001651974.1|AAEG
OG0004080	LOC117190993|XP_033251863.1|DMIR, LOC108159073|XP_017147512.1|DMIR	LOC5575105|XP_001661827.1|AAEG
OG0004081	LOC117192475|XP_033253058.1|DMIR, LOC108159343|XP_017148031.1|DMIR	LOC5575101|XP_021705926.1|AAEG
OG0004082	LOC108164424|XP_017155593.1|DMIR	LOC23687533|XP_011493503.2|AAEG
OG0004083	LOC117186911|XP_033244129.1|DMIR, LOC117187093|XP_033244851.1|DMIR, LOC108155646|XP_017142085.1|DMIR	LOC5572242|XP_001653925.1|AAEG
OG0004084	LOC108151207|XP_017135172.1|DMIR	LOC5572241|XP_021707226.1|AAEG
OG0004085	LOC108155137|XP_017141280.1|DMIR	LOC5576657|XP_001656191.2|AAEG
OG0004086	LOC108156650|XP_033245951.1|DMIR	LOC5578570|XP_021708287.1|AAEG
OG0004087	LOC108158387|XP_017146133.1|DMIR	LOC5577436|XP_001663363.1|AAEG
OG0004088	LOC108157628|XP_017145255.1|DMIR	LOC5571136|XP_001659576.1|AAEG
OG0004089	LOC108160754|XP_033252440.1|DMIR	LOC5571132|XP_001659572.2|AAEG
OG0004090	LOC108154843|XP_017140748.1|DMIR	LOC110681362|XP_021712802.1|AAEG, LOC5567375|XP_021706973.1|AAEG
OG0004091	LOC108153887|XP_033244991.1|DMIR	LOC5574405|XP_001655112.1|AAEG
OG0004092	LOC108162469|XP_017152710.1|DMIR	LOC110680883|XP_021712365.1|AAEG, LOC5580263|XP_021710443.1|AAEG
OG0004094	LOC108165000|XP_017156519.1|DMIR	LOC5576941|XP_001663023.1|AAEG
OG0004095	LOC108155468|XP_017141778.2|DMIR	LOC5568149|XP_001652095.1|AAEG
OG0004096	LOC108156651|XP_017143752.1|DMIR	LOC5568148|XP_021704321.1|AAEG
OG0004097	LOC108152572|XP_017137500.1|DMIR	LOC5575637|XP_021706343.1|AAEG
OG0004098	LOC108156305|XP_017143182.1|DMIR	LOC5575638|XP_001655783.1|AAEG
OG0004099	LOC108154092|XP_017139691.1|DMIR	LOC23687777|XP_021710575.1|AAEG
OG0004100	LOC108154101|XP_017139712.1|DMIR	LOC5570074|XP_001653060.2|AAEG
OG0004101	LOC108154712|XP_033246026.1|DMIR	LOC5570075|XP_021704728.1|AAEG
OG0004102	LOC108154710|XP_017140552.1|DMIR	LOC110677897|XP_021705464.1|AAEG
OG0004103	LOC108155063|XP_017141138.1|DMIR	LOC5570080|XP_001653066.1|AAEG
OG0004104	LOC108157266|XP_017144743.1|DMIR	LOC5570081|XP_021706073.1|AAEG
OG0004105	LOC108151988|XP_017136442.1|DMIR	LOC110680567|XP_021712044.1|AAEG, LOC5574518|XP_021708213.1|AAEG
OG0004106	LOC108152255|XP_017136953.1|DMIR	LOC5573981|XP_001655002.2|AAEG
OG0004107	LOC108153316|XP_017138715.1|DMIR	LOC5573984|XP_001655003.1|AAEG
OG0004108	LOC108154813|XP_017140703.1|DMIR	LOC5573965|XP_001655006.1|AAEG
OG0004109	LOC108154844|XP_017140750.1|DMIR	LOC5573966|XP_001655011.1|AAEG
OG0004110	LOC108150996|XP_017134835.1|DMIR	LOC5573974|XP_001655016.1|AAEG
OG0004111	LOC108156347|XP_017143236.1|DMIR	LOC5573976|XP_001655018.1|AAEG
OG0004112	LOC108156485|XP_033244667.1|DMIR	LOC5566869|XP_001651296.1|AAEG, LOC5566575|XP_021706046.1|AAEG
OG0004113	LOC108163438|XP_017154223.1|DMIR	LOC5566563|XP_021704187.1|AAEG
OG0004114	LOC108151487|XP_017135614.1|DMIR	LOC5566570|XP_001650959.1|AAEG
OG0004115	LOC108151481|XP_017135604.1|DMIR	LOC110681174|XP_021712640.1|AAEG, LOC5566567|XP_021704593.1|AAEG
OG0004116	LOC108156725|XP_017143866.1|DMIR	LOC5564521|XP_021710988.1|AAEG
OG0004117	LOC108157035|XP_017144336.1|DMIR	LOC5578740|XP_021705140.1|AAEG
OG0004118	LOC108158395|XP_017146141.1|DMIR, LOC117189515|XP_033250553.1|DMIR	LOC5573337|XP_001660824.1|AAEG
OG0004119	LOC108155799|XP_017142369.1|DMIR	LOC5567547|XP_001657521.1|AAEG
OG0004120	LOC108156071|XP_017142844.1|DMIR	LOC110679441|XP_021709713.1|AAEG
OG0004121	LOC108153606|XP_017139190.1|DMIR	LOC110680219|XP_021711725.1|AAEG, LOC5568792|XP_001658157.2|AAEG
OG0004122	LOC108155156|XP_017141307.1|DMIR	LOC5567386|XP_021708202.1|AAEG
OG0004123	LOC108155659|XP_017142107.1|DMIR	LOC5576834|XP_021708342.1|AAEG
OG0004124	LOC108164891|XP_017156350.1|DMIR	LOC5578019|XP_021707647.1|AAEG
OG0004125	LOC108156419|XP_017143355.1|DMIR	LOC5577996|XP_001656734.1|AAEG
OG0004126	LOC108156381|XP_017143284.1|DMIR	LOC5577995|XP_021709960.1|AAEG
OG0004127	LOC108163179|XP_017153805.1|DMIR	LOC5565979|XP_021705544.1|AAEG
OG0004128	LOC108155980|XP_017142657.1|DMIR	LOC5577451|XP_001663377.1|AAEG
OG0004129	LOC117188426|XP_033248195.1|DMIR, LOC108159284|XP_033253007.1|DMIR	LOC5579176|XP_021710519.1|AAEG
OG0004130	LOC108164954|XP_017156440.1|DMIR	LOC5564275|XP_021705228.1|AAEG
OG0004131	LOC108156964|XP_017144232.1|DMIR	LOC5566157|XP_001650538.2|AAEG
OG0004132	LOC108152925|XP_017138096.1|DMIR	LOC5566156|XP_021708264.1|AAEG
OG0004133	LOC108162726|XP_017153083.1|DMIR	LOC5566155|XP_021706247.1|AAEG
OG0004134	LOC108154074|XP_017139659.1|DMIR	LOC5566678|XP_021707190.1|AAEG
OG0004135	LOC108155751|XP_033245993.1|DMIR	LOC5579293|XP_021711565.1|AAEG
OG0004136	LOC108154654|XP_017140480.1|DMIR	LOC5568849|XP_021705190.1|AAEG
OG0004137	LOC117192688|XP_033253309.1|DMIR, LOC108158964|XP_017147288.1|DMIR	LOC5575031|XP_021710049.1|AAEG
OG0004138	LOC108151669|XP_017135896.1|DMIR	LOC5570968|XP_001659432.1|AAEG
OG0004139	LOC108156817|XP_017144005.1|DMIR	LOC5570967|XP_001659433.2|AAEG
OG0004140	LOC117192116|XP_033252699.1|DMIR, LOC108158086|XP_017145727.1|DMIR	LOC5573549|XP_001654684.1|AAEG
OG0004141	LOC108160840|XP_017150582.1|DMIR	LOC5576331|XP_021711252.1|AAEG
OG0004142	LOC108152879|XP_017137999.1|DMIR	LOC5563635|XP_021705224.1|AAEG
OG0004143	LOC108155626|XP_017142047.1|DMIR	LOC5563654|XP_001647884.1|AAEG
OG0004144	LOC108162051|XP_017152074.1|DMIR	LOC5575009|XP_001661752.1|AAEG
OG0004145	LOC108151499|XP_017135627.1|DMIR	LOC5575013|XP_021707018.1|AAEG
OG0004146	LOC108155189|XP_017141348.1|DMIR	LOC5570148|XP_001658950.2|AAEG
OG0004147	LOC108162592|XP_017152898.1|DMIR	LOC110678601|XP_021707392.1|AAEG, LOC5564857|XP_001649219.1|AAEG
OG0004148	LOC108154525|XP_017140313.1|DMIR	LOC5576785|XP_021704579.1|AAEG
OG0004149	LOC108157428|XP_017144966.1|DMIR	LOC110678682|XP_021707580.1|AAEG
OG0004150	LOC108156110|XP_017142895.1|DMIR	LOC5575408|XP_001661928.2|AAEG
OG0004151	LOC108156950|XP_017144208.1|DMIR	LOC110681018|XP_021712472.1|AAEG, LOC5574820|XP_021710923.1|AAEG
OG0004152	LOC108156120|XP_017142915.1|DMIR	LOC5567059|XP_021707475.1|AAEG
OG0004153	LOC117193215|XP_033253858.1|DMIR, LOC108159513|XP_017148362.1|DMIR	LOC5566935|XP_001651349.2|AAEG
OG0004154	LOC108151153|XP_017135068.1|DMIR	LOC5566936|XP_001651351.1|AAEG
OG0004155	LOC108154121|XP_017139738.1|DMIR	LOC5564347|XP_021705904.1|AAEG
OG0004156	LOC108157700|XP_017145359.1|DMIR	LOC5564356|XP_001648702.2|AAEG
OG0004157	LOC108165090|XP_017156631.1|DMIR	LOC5564352|XP_001648705.1|AAEG
OG0004158	LOC108152186|XP_017136823.1|DMIR	LOC110681135|XP_021712601.1|AAEG, LOC5566890|XP_021706408.1|AAEG
OG0004159	LOC108154699|XP_017140537.1|DMIR	LOC110681134|XP_021712600.1|AAEG, LOC5566844|XP_001651262.1|AAEG
OG0004160	LOC117185868|XP_033242338.1|DMIR	LOC110681137|XP_021712602.1|AAEG, LOC5566879|XP_001651261.1|AAEG
OG0004161	LOC108155611|XP_017142025.1|DMIR	LOC5575301|XP_021709548.1|AAEG
OG0004162	LOC108154110|XP_017139722.1|DMIR	LOC5572563|XP_001654078.2|AAEG
OG0004163	LOC108155523|XP_017141859.1|DMIR	LOC5572570|XP_021704577.1|AAEG
OG0004164	LOC108157621|XP_017145246.1|DMIR	LOC5577087|XP_021706999.1|AAEG
OG0004165	LOC108159908|XP_017149027.1|DMIR, LOC117192337|XP_033252874.1|DMIR, LOC117192343|XP_033252880.1|DMIR	LOC5575775|XP_001662199.1|AAEG
OG0004166	LOC117190627|XP_033251562.1|DMIR, LOC117187716|XP_033246353.1|DMIR	LOC110680827|XP_021712306.1|AAEG, LOC5576273|XP_001662562.1|AAEG
OG0004167	LOC108155716|XP_017142202.1|DMIR	LOC5569283|XP_001652819.2|AAEG
OG0004168	LOC108156420|XP_017143357.1|DMIR	LOC5580142|XP_021704229.1|AAEG
OG0004169	LOC108164555|XP_017155858.1|DMIR	LOC110681292|XP_021712745.1|AAEG, LOC110677894|XP_021705420.1|AAEG
OG0004170	LOC108158504|XP_017146341.1|DMIR	LOC5576101|XP_021709845.1|AAEG
OG0004171	LOC108164551|XP_017155853.1|DMIR	LOC5576096|XP_021704208.1|AAEG
OG0004172	LOC108158126|XP_017145799.1|DMIR	LOC5573800|XP_021704200.1|AAEG
OG0004173	LOC117190593|XP_033251534.1|DMIR, LOC117190592|XP_033251533.1|DMIR, LOC108159565|XP_017148491.1|DMIR	LOC5571075|XP_021704199.1|AAEG
OG0004174	LOC117190875|XP_033251785.1|DMIR, LOC108158947|XP_017147260.1|DMIR	LOC5571073|XP_021705600.1|AAEG
OG0004175	LOC108159191|XP_017147735.1|DMIR, LOC117191292|XP_033252091.1|DMIR	LOC5571069|XP_021711674.1|AAEG
OG0004176	LOC108151357|XP_017135404.1|DMIR	LOC5571059|XP_001659495.1|AAEG
OG0004177	LOC108156877|XP_033244958.1|DMIR	LOC5575615|XP_021709477.1|AAEG
OG0004178	LOC108155637|XP_017142065.1|DMIR	LOC23687700|XP_021707715.1|AAEG
OG0004179	LOC108152379|XP_017137160.1|DMIR	LOC5567259|XP_021706629.1|AAEG
OG0004180	LOC108156611|XP_017143647.1|DMIR	LOC5574666|XP_021711097.1|AAEG
OG0004181	LOC117186992|XP_033244413.1|DMIR, LOC108155970|XP_017142636.1|DMIR	LOC23687827|XP_021707711.1|AAEG
OG0004182	LOC108152995|XP_017138218.1|DMIR	LOC5567586|XP_021709422.1|AAEG
OG0004183	LOC108153502|XP_017139042.1|DMIR	LOC5574876|XP_021705871.1|AAEG
OG0004184	LOC108153159|XP_017138451.1|DMIR	LOC5568503|XP_001652323.1|AAEG
OG0004185	LOC108162418|XP_017152633.2|DMIR	LOC5568500|XP_021710070.1|AAEG
OG0004186	LOC108154538|XP_017140333.1|DMIR	LOC5568499|XP_001652327.1|AAEG
OG0004187	LOC108157851|XP_017145544.1|DMIR	LOC5568509|XP_001652333.2|AAEG
OG0004188	LOC108154806|XP_017140694.1|DMIR	LOC5575998|XP_021709796.1|AAEG
OG0004189	LOC108154811|XP_017140700.1|DMIR	LOC5575997|XP_001655962.2|AAEG
OG0004190	LOC108157019|XP_017144313.1|DMIR	LOC5575992|XP_021705688.1|AAEG
OG0004191	LOC108155764|XP_017142297.1|DMIR	LOC5575991|XP_001655946.2|AAEG
OG0004192	LOC108157000|XP_017144283.1|DMIR	LOC5565476|XP_021705041.1|AAEG
OG0004193	LOC108165082|XP_033248994.1|DMIR	LOC5575719|XP_021705862.1|AAEG
OG0004194	LOC108155837|XP_017142437.1|DMIR	LOC110681154|XP_021712613.1|AAEG, LOC110678343|XP_021706789.1|AAEG
OG0004195	LOC108158648|XP_017146626.2|DMIR, LOC117189442|XP_033250452.1|DMIR	LOC5568218|XP_021708416.1|AAEG
OG0004196	LOC108156312|XP_017143191.1|DMIR	LOC5568215|XP_021711241.1|AAEG
OG0004197	LOC108155497|XP_017141816.1|DMIR	LOC5568212|XP_001652143.1|AAEG, LOC110677770|XP_021704846.1|AAEG
OG0004198	LOC108154120|XP_017139737.1|DMIR	LOC5572967|XP_001654296.1|AAEG
OG0004199	LOC108157630|XP_017145259.1|DMIR	LOC5567598|XP_021711623.1|AAEG
OG0004200	LOC108159763|XP_017148811.1|DMIR, LOC117192342|XP_033252878.1|DMIR	LOC5569649|XP_001652910.1|AAEG
OG0004201	LOC108154731|XP_017140585.1|DMIR	LOC5569648|XP_001652911.1|AAEG
OG0004202	LOC108156448|XP_017143395.2|DMIR	LOC5569650|XP_001652913.1|AAEG, LOC110681464|XP_021712915.1|AAEG
OG0004203	LOC108156965|XP_017144234.1|DMIR	LOC5569653|XP_021712919.1|AAEG, LOC110674001|XP_021709106.1|AAEG
OG0004204	LOC108151211|XP_017135178.1|DMIR	LOC5569658|XP_021706639.1|AAEG
OG0004205	LOC108151227|XP_017135213.1|DMIR	LOC5564180|XP_001648494.1|AAEG
OG0004206	LOC108155532|XP_017141888.1|DMIR	LOC5564157|XP_021709566.1|AAEG
OG0004207	LOC108155534|XP_017141891.1|DMIR	LOC5564160|XP_021706244.1|AAEG
OG0004208	LOC108156378|XP_017143279.1|DMIR	LOC5564181|XP_001648503.2|AAEG
OG0004209	LOC108156991|XP_017144272.1|DMIR	LOC5564172|XP_011493224.1|AAEG
OG0004210	LOC108156085|XP_017142863.1|DMIR	LOC5572320|XP_001653995.1|AAEG, LOC110680761|XP_021712241.1|AAEG
OG0004211	LOC108162672|XP_017153004.1|DMIR	LOC110681056|XP_021712512.1|AAEG, LOC5573888|XP_021705984.1|AAEG
OG0004212	LOC108154114|XP_017139728.1|DMIR	LOC5575808|XP_021708196.1|AAEG
OG0004213	LOC108156009|XP_017142702.1|DMIR	LOC5578459|XP_001656981.1|AAEG
OG0004214	LOC117194916|XP_033255272.1|DMIR, LOC108159875|XP_017148968.1|DMIR, LOC117193467|XP_033254118.1|DMIR, LOC117194055|XP_033254591.1|DMIR	LOC5578445|XP_001656966.1|AAEG
OG0004215	LOC108158087|XP_033248166.1|DMIR, LOC117192525|XP_033253113.1|DMIR	LOC110678926|XP_021708267.1|AAEG, LOC5563974|XP_001648285.1|AAEG
OG0004216	LOC108153350|XP_017138801.1|DMIR	LOC110677901|XP_021705502.1|AAEG, LOC5574128|XP_021712285.1|AAEG
OG0004217	LOC108151475|XP_017135595.1|DMIR	LOC110680817|XP_021712284.1|AAEG, LOC5574130|XP_001661200.1|AAEG
OG0004218	LOC108154890|XP_017140827.1|DMIR	LOC5579953|XP_001652244.1|AAEG
OG0004219	LOC108154856|XP_017140766.1|DMIR	LOC5578893|XP_001664104.1|AAEG
OG0004220	LOC108155554|XP_017141922.1|DMIR	LOC110673999|XP_021706910.1|AAEG, LOC5568671|XP_021712478.1|AAEG
OG0004221	LOC108155499|XP_017141818.1|DMIR	LOC5570877|XP_001659396.1|AAEG
OG0004222	LOC108155425|XP_017141721.1|DMIR	LOC5570888|XP_001659399.2|AAEG
OG0004223	LOC108155420|XP_017141709.1|DMIR	LOC110680787|XP_021712266.1|AAEG, LOC5570891|XP_021709761.1|AAEG
OG0004224	LOC108155502|XP_017141827.1|DMIR	LOC5577812|XP_021710701.1|AAEG
OG0004225	LOC108164781|XP_017156191.1|DMIR	LOC5577814|XP_021710704.1|AAEG
OG0004226	LOC108155097|XP_017141211.1|DMIR	LOC5567156|XP_021708629.1|AAEG
OG0004227	LOC108157127|XP_017144508.1|DMIR	LOC5567150|XP_021708808.1|AAEG
OG0004228	LOC108157128|XP_017144513.1|DMIR	LOC5567167|XP_001651576.2|AAEG
OG0004230	LOC108159168|XP_017147727.1|DMIR	LOC5573606|XP_001654740.2|AAEG
OG0004231	LOC108152229|XP_017136903.1|DMIR	LOC5573595|XP_021704945.1|AAEG
OG0004232	LOC108152232|XP_017136910.1|DMIR	LOC5573593|XP_021707465.1|AAEG
OG0004233	LOC108152231|XP_017136908.1|DMIR	LOC5573592|XP_001654726.1|AAEG
OG0004234	LOC108151535|XP_017135677.1|DMIR	LOC5573583|XP_021704844.1|AAEG
OG0004235	LOC108153536|XP_017139093.1|DMIR	LOC5573580|XP_001654714.2|AAEG
OG0004236	LOC108155836|XP_017142436.1|DMIR	LOC110678282|XP_021706609.1|AAEG
OG0004237	LOC108157261|XP_017144728.1|DMIR	LOC5577221|XP_001656324.2|AAEG
OG0004238	LOC108154210|XP_017139923.1|DMIR	LOC5577325|XP_001656402.1|AAEG
OG0004239	LOC108155111|XP_017141239.1|DMIR	LOC5577326|XP_001656403.1|AAEG
OG0004240	LOC108155255|XP_017141439.1|DMIR	LOC110681333|XP_021712777.1|AAEG, LOC5577334|XP_021710798.1|AAEG
OG0004241	LOC108154596|XP_017140398.1|DMIR	LOC5577338|XP_001656415.1|AAEG
OG0004242	LOC108155210|XP_017141383.1|DMIR	LOC5577340|XP_001656417.2|AAEG
OG0004243	LOC108151060|XP_017134926.1|DMIR	LOC5577344|XP_001656421.2|AAEG
OG0004244	LOC108155839|XP_017142439.1|DMIR	LOC5577345|XP_001656422.2|AAEG
OG0004245	LOC108151205|XP_017135168.1|DMIR	LOC5577346|XP_021707110.1|AAEG
OG0004246	LOC108152986|XP_017138202.1|DMIR	LOC5577362|XP_021704241.1|AAEG
OG0004247	LOC108160206|XP_017149535.1|DMIR	LOC5577367|XP_001656447.1|AAEG
OG0004248	LOC108158427|XP_017146198.1|DMIR	LOC5577372|XP_021711575.1|AAEG
OG0004249	LOC108151928|XP_033242274.1|DMIR	LOC5568851|XP_001652563.1|AAEG
OG0004250	LOC108163368|XP_017154108.1|DMIR	LOC5568848|XP_021706755.1|AAEG
OG0004251	LOC108160382|XP_017149855.2|DMIR	LOC5568854|XP_021710481.1|AAEG
OG0004252	LOC108154097|XP_017139705.1|DMIR	LOC5568859|XP_021709655.1|AAEG
OG0004253	LOC108157674|XP_017145328.1|DMIR	LOC5566950|XP_021707806.1|AAEG
OG0004254	LOC108155292|XP_017141500.1|DMIR	LOC5575050|XP_021707421.1|AAEG
OG0004255	LOC108164202|XP_017155321.1|DMIR	LOC110680332|XP_021711847.1|AAEG, LOC5575047|XP_001655484.2|AAEG
OG0004256	LOC108159654|XP_017148612.1|DMIR, LOC117192624|XP_033253231.1|DMIR	LOC5569013|XP_021710091.1|AAEG
OG0004257	LOC108156522|XP_017143515.1|DMIR	LOC5569010|XP_021709529.1|AAEG
OG0004258	LOC108156256|XP_017143102.1|DMIR	LOC5569008|XP_021706020.1|AAEG
OG0004259	LOC117192883|XP_033253520.1|DMIR, LOC117192625|XP_033253237.1|DMIR, LOC108159656|XP_017148619.1|DMIR	LOC5569007|XP_021706950.1|AAEG
OG0004260	LOC108155882|XP_017142506.2|DMIR	LOC5568996|XP_021709567.1|AAEG
OG0004261	LOC108155503|XP_017141830.1|DMIR	LOC110680348|XP_021711859.1|AAEG, LOC110681252|XP_021712712.1|AAEG, LOC5570802|XP_021705513.1|AAEG
OG0004262	LOC108157140|XP_017144530.1|DMIR	LOC5568205|XP_021705143.1|AAEG
OG0004263	LOC108156309|XP_017143186.1|DMIR	LOC5580156|XP_021710439.1|AAEG
