Orthogroup	DMIR.longest_only	DPER.longest_only
OG0005436	LOC108161917|XP_017151820.1|DMIR	LOC6597928|XP_002023099.1|DPER
OG0005437	LOC108156342|XP_017143230.1|DMIR	LOC6587303|XP_002014186.1|DPER
OG0005438	LOC108162913|XP_017153378.1|DMIR	LOC6595572|XP_026843904.1|DPER
OG0005439	LOC108154233|XP_017139949.1|DMIR	LOC6587865|XP_002014048.1|DPER
OG0005440	LOC108162704|XP_017153048.1|DMIR	LOC6588991|XP_002014953.2|DPER
OG0005441	LOC108163981|XP_017155031.2|DMIR	LOC6603742|XP_002028708.2|DPER
OG0005442	LOC108163109|XP_017153693.1|DMIR	LOC6589260|XP_002015286.1|DPER
OG0005443	LOC117188768|XP_033249019.1|DMIR	LOC113565547|XP_026843658.1|DPER
OG0005444	LOC108162559|XP_017152844.1|DMIR	LOC6589567|XP_002014599.1|DPER
OG0005445	LOC108164121|XP_017155207.1|DMIR	LOC6596649|XP_002021657.2|DPER
OG0005446	LOC108163485|XP_017154283.1|DMIR	LOC6589117|XP_026844794.1|DPER
OG0005447	LOC108161957|XP_017151905.2|DMIR	LOC6596311|XP_002021481.1|DPER
OG0005448	LOC117191073|XP_033251932.1|DMIR, LOC108158474|XP_017146267.1|DMIR	LOC6591256|XP_026842589.1|DPER
OG0005449	LOC117186316|XP_033242836.1|DMIR	LOC6603505|XP_002028483.1|DPER
OG0005450	LOC108157096|XP_017144449.1|DMIR	LOC6587916|XP_002013329.1|DPER
OG0005451	LOC108162393|XP_017152602.1|DMIR	LOC6595714|XP_002020750.2|DPER
OG0005452	LOC108158354|XP_017146093.1|DMIR, LOC117192425|XP_033252985.1|DMIR	LOC6600843|XP_026840629.1|DPER
OG0005453	LOC108155207|XP_017141374.1|DMIR	LOC6594693|XP_002019620.1|DPER
OG0005454	LOC108163183|XP_017153808.1|DMIR	LOC6589683|XP_002014768.2|DPER
OG0005455	LOC108159536|XP_033247260.1|DMIR	LOC6600856|XP_002025993.1|DPER
OG0005456	LOC108161927|XP_017151839.1|DMIR	LOC6598069|XP_002023128.1|DPER
OG0005457	LOC108163929|XP_017154951.1|DMIR	LOC6598066|XP_002023125.1|DPER
OG0005458	LOC108163628|XP_017154521.1|DMIR	LOC6589083|XP_026844577.1|DPER
OG0005459	LOC108163602|XP_017154479.1|DMIR	LOC6589531|XP_026844415.1|DPER
OG0005460	LOC108161825|XP_017151673.2|DMIR	LOC6593709|XP_002018633.1|DPER
OG0005461	LOC108162079|XP_017152119.1|DMIR	LOC6594005|XP_002019057.1|DPER
OG0005462	LOC108163752|XP_017154709.1|DMIR	LOC6594003|XP_002019055.1|DPER
OG0005463	LOC108151134|XP_017135048.1|DMIR	LOC6597094|XP_002022285.1|DPER
OG0005464	LOC108162077|XP_017152114.1|DMIR	LOC6593811|XP_002019058.1|DPER
OG0005465	LOC108163291|XP_017153980.2|DMIR	LOC6598065|XP_002023124.1|DPER
OG0005466	LOC108161924|XP_017151837.1|DMIR	LOC6598068|XP_002023127.2|DPER
OG0005467	LOC108156201|XP_017143023.1|DMIR	LOC6587740|XP_002012760.1|DPER
OG0005468	LOC108162782|XP_017153169.1|DMIR	LOC6588886|XP_002014855.1|DPER
OG0005469	LOC108162194|XP_017152289.1|DMIR	LOC6593837|XP_026843452.1|DPER
OG0005470	LOC108162192|XP_017152282.1|DMIR	LOC6593839|XP_026843817.1|DPER
OG0005471	LOC108161938|XP_017151858.1|DMIR	LOC6589754|XP_026844585.1|DPER
OG0005472	LOC108161944|XP_017151866.1|DMIR	LOC6589755|XP_026844589.1|DPER
OG0005473	LOC108161830|XP_017151678.1|DMIR	LOC6593703|XP_026842954.1|DPER
OG0005474	LOC108161259|XP_017150969.1|DMIR	LOC6589420|XP_026844103.1|DPER
OG0005475	LOC108161806|XP_017151653.1|DMIR	LOC6589418|XP_026844492.1|DPER
OG0005476	LOC108159913|XP_017149034.1|DMIR	LOC6590469|XP_002016655.2|DPER
OG0005477	LOC108151776|XP_017136110.1|DMIR	LOC6598975|XP_002024063.1|DPER
OG0005478	LOC108162413|XP_017152629.1|DMIR	LOC6595522|XP_002020627.1|DPER
OG0005479	LOC108162411|XP_017152627.1|DMIR	LOC6595521|XP_002020626.1|DPER
OG0005480	LOC108162414|XP_017152630.1|DMIR	LOC6595520|XP_002020625.1|DPER
OG0005481	LOC108162820|XP_017153225.1|DMIR	LOC6588717|XP_002014990.1|DPER
OG0005482	LOC108162818|XP_033249635.1|DMIR	LOC6588719|XP_026844947.1|DPER
OG0005483	LOC108156528|XP_017143523.1|DMIR	LOC6587722|XP_002014056.1|DPER
OG0005484	LOC108164211|XP_033249915.1|DMIR	LOC6596409|XP_002021594.1|DPER
OG0005485	LOC108160895|XP_017150654.1|DMIR, LOC117191995|XP_033252610.1|DMIR	LOC6590272|XP_026842470.1|DPER
OG0005486	LOC108159719|XP_017148729.2|DMIR, LOC117187890|XP_033246715.1|DMIR	LOC6590008|XP_026842486.1|DPER
OG0005487	LOC108161987|XP_017151942.1|DMIR	LOC6589687|XP_002015200.1|DPER
OG0005488	LOC108163118|XP_017153713.2|DMIR	LOC6589688|XP_002015201.1|DPER
OG0005489	LOC108162995|XP_017153498.1|DMIR	LOC6595480|XP_002020652.1|DPER
OG0005490	LOC108162993|XP_017153495.1|DMIR	LOC6595479|XP_026844218.1|DPER
OG0005491	LOC108162769|XP_017153153.1|DMIR	LOC6589356|XP_026844732.1|DPER
OG0005492	LOC108163263|XP_017153922.1|DMIR	LOC6589362|XP_002015367.1|DPER
OG0005493	LOC108161514|XP_017151280.1|DMIR	LOC6593384|XP_002019083.1|DPER
OG0005494	LOC108159404|XP_017148134.1|DMIR, LOC117192247|XP_033252802.1|DMIR	LOC6592355|XP_002018427.1|DPER
OG0005495	LOC108160404|XP_017149884.1|DMIR	LOC6591160|XP_002015686.1|DPER
OG0005496	LOC108155666|XP_017142118.1|DMIR	LOC6587664|XP_002013702.2|DPER
OG0005497	LOC108162001|XP_017151972.1|DMIR	LOC6596532|XP_026843347.1|DPER
OG0005498	LOC108162005|XP_017151979.1|DMIR	LOC6596533|XP_002021730.1|DPER
OG0005499	LOC108161999|XP_017151968.1|DMIR	LOC6596536|XP_002021733.2|DPER
OG0005500	LOC108162007|XP_017151981.1|DMIR	LOC6596537|XP_002021734.1|DPER
OG0005501	LOC108162756|XP_017153126.1|DMIR	LOC6589554|XP_002014512.1|DPER
OG0005502	LOC108162757|XP_017153127.1|DMIR	LOC6589553|XP_002014511.1|DPER
OG0005503	LOC108161857|XP_033248821.1|DMIR	LOC6589736|XP_002015140.1|DPER
OG0005504	LOC108162675|XP_017153006.1|DMIR	LOC6589155|XP_002014762.1|DPER
OG0005506	LOC108162886|XP_017153332.1|DMIR	LOC6589368|XP_026844856.1|DPER
OG0005507	LOC108163934|XP_017154955.1|DMIR	LOC6593604|XP_002018659.1|DPER
OG0005508	LOC108163150|XP_033248441.1|DMIR	LOC6589582|XP_002014291.1|DPER
OG0005509	LOC108162653|XP_017152975.1|DMIR	LOC6589433|XP_002014860.1|DPER
OG0005510	LOC108163744|XP_017154700.2|DMIR	LOC6598009|XP_026843329.1|DPER
OG0005511	LOC108157780|XP_017145462.1|DMIR	LOC6598150|XP_002023487.2|DPER
OG0005512	LOC108157570|XP_017145178.1|DMIR	LOC6594869|XP_026851033.1|DPER
OG0005513	LOC108163766|XP_017154730.1|DMIR	LOC6588956|XP_002014339.1|DPER
OG0005514	LOC108156886|XP_017144110.1|DMIR	LOC6588617|XP_026842155.1|DPER
OG0005515	LOC117185696|XP_033250994.1|DMIR, LOC108158149|XP_017145858.2|DMIR	LOC6590390|XP_002015656.1|DPER
OG0005516	LOC108163370|XP_017154111.2|DMIR	LOC6588957|XP_002014340.1|DPER
OG0005517	LOC108163293|XP_033249422.1|DMIR	LOC6596521|XP_026843867.1|DPER
OG0005518	LOC108164264|XP_017155395.1|DMIR	LOC6589770|XP_002014929.2|DPER
OG0005519	LOC108160411|XP_017149895.1|DMIR, LOC117190817|XP_033251748.1|DMIR	LOC6591180|XP_002015438.1|DPER
OG0005520	LOC108164008|XP_033248474.1|DMIR	LOC6596582|XP_026843731.1|DPER
OG0005521	LOC108163830|XP_017154819.1|DMIR	LOC6596580|XP_002021667.1|DPER
OG0005522	LOC108152442|XP_033242501.1|DMIR	LOC6598876|XP_002024049.1|DPER
OG0005523	LOC108161800|XP_017151639.2|DMIR	LOC6593463|XP_002018601.1|DPER
OG0005524	LOC108161421|XP_017151170.1|DMIR	LOC6593689|XP_026843758.1|DPER
OG0005525	LOC108162968|XP_017153456.1|DMIR	LOC6588673|XP_002014468.1|DPER
OG0005526	LOC108161323|XP_017151043.2|DMIR	LOC6588713|XP_026844115.1|DPER
OG0005527	LOC108164437|XP_017155624.1|DMIR	LOC113566260|XP_026846900.1|DPER
OG0005528	LOC108163186|XP_017153813.1|DMIR	LOC6593637|XP_026843454.1|DPER
OG0005529	LOC108163509|XP_017154328.1|DMIR	LOC6596347|XP_026843655.1|DPER, LOC113565617|XP_026843879.1|DPER
OG0005530	LOC108163307|XP_017154012.1|DMIR	LOC6596428|XP_026843198.1|DPER
OG0005531	LOC108152151|XP_017136757.1|DMIR	LOC6601152|XP_002026284.1|DPER
OG0005532	LOC108162464|XP_017152701.1|DMIR	LOC6595585|XP_002020962.1|DPER
OG0005533	LOC108161719|XP_017151528.1|DMIR	LOC6596377|XP_002021562.1|DPER
OG0005534	LOC108151217|XP_017135187.1|DMIR	LOC6601080|XP_002026073.1|DPER
OG0005535	LOC108162424|XP_017152640.1|DMIR	LOC6588849|XP_002014904.1|DPER
OG0005536	LOC108162725|XP_017153082.1|DMIR	LOC6595433|XP_002020854.1|DPER
OG0005537	LOC108163734|XP_017154681.1|DMIR	LOC6602246|XP_002027276.1|DPER
OG0005538	LOC108163339|XP_017154065.1|DMIR	LOC6588851|XP_026844283.1|DPER
OG0005539	LOC108161736|XP_017151549.1|DMIR	LOC6589210|XP_002015294.1|DPER
OG0005540	LOC108163584|XP_017154445.1|DMIR	LOC6595452|XP_002020588.2|DPER
OG0005541	LOC108161697|XP_017151498.1|DMIR	LOC6593314|XP_002018653.1|DPER
OG0005542	LOC108151176|XP_017135096.2|DMIR	LOC6601067|XP_026847280.1|DPER
OG0005543	LOC108163222|XP_017153866.1|DMIR	LOC6597961|XP_002023164.1|DPER
OG0005544	LOC108162346|XP_017152534.1|DMIR	LOC6589669|XP_026844320.1|DPER
OG0005545	LOC108163770|XP_017154735.1|DMIR	LOC6589006|XP_026844262.1|DPER
OG0005546	LOC108161797|XP_017151636.2|DMIR	LOC6593461|XP_002018599.2|DPER
OG0005547	LOC108161778|XP_033249962.1|DMIR	LOC6588752|XP_002014839.1|DPER
OG0005548	LOC108161775|XP_017151603.2|DMIR	LOC6589601|XP_026844252.1|DPER
OG0005549	LOC108163552|XP_017154403.1|DMIR	LOC6589118|XP_002015274.1|DPER
OG0005550	LOC108163126|XP_017153726.1|DMIR	LOC6588990|XP_026844402.1|DPER
OG0005551	LOC117187920|XP_033246766.1|DMIR, LOC108158466|XP_017146246.2|DMIR	LOC6590901|XP_002016268.1|DPER
OG0005552	LOC117189484|XP_033250513.1|DMIR, LOC108160306|XP_017149708.1|DMIR	LOC6590920|XP_002015762.1|DPER
OG0005553	LOC108162673|XP_017153005.1|DMIR	LOC6589154|XP_002014761.2|DPER
OG0005554	LOC108162722|XP_033250079.1|DMIR	LOC6595613|XP_026843964.1|DPER
OG0005555	LOC108161758|XP_017151581.1|DMIR	LOC6595588|XP_002020936.1|DPER
OG0005556	LOC108161755|XP_017151576.1|DMIR	LOC6595591|XP_002020939.1|DPER
OG0005557	LOC108164028|XP_017155092.1|DMIR	LOC6589077|XP_002014752.1|DPER
OG0005558	LOC108158844|XP_033243964.1|DMIR	LOC6597387|XP_026846376.1|DPER
OG0005559	LOC108163218|XP_017153861.1|DMIR	LOC6588768|XP_002015254.1|DPER
OG0005560	LOC108163299|XP_017153998.1|DMIR	LOC6589078|XP_002014753.1|DPER
OG0005561	LOC108152520|XP_017137408.1|DMIR	LOC6602677|XP_026845819.1|DPER
OG0005562	LOC108163649|XP_017154548.1|DMIR	LOC6589645|XP_026844033.1|DPER
OG0005563	LOC108164458|XP_017155673.1|DMIR	LOC6602546|XP_026846816.1|DPER
OG0005564	LOC108161315|XP_017151024.2|DMIR	LOC6589249|XP_026844209.1|DPER
OG0005565	LOC108162027|XP_017152034.1|DMIR	LOC6589840|XP_002014797.1|DPER
OG0005566	LOC108162028|XP_017152035.1|DMIR	LOC6589841|XP_002014798.1|DPER
OG0005567	LOC108154055|XP_017139636.1|DMIR	LOC6595271|XP_026839971.1|DPER
OG0005568	LOC108161958|XP_017151906.2|DMIR	LOC6596314|XP_002021484.2|DPER
OG0005569	LOC108163783|XP_017154751.1|DMIR	LOC6589371|XP_026844167.1|DPER
OG0005570	LOC108162994|XP_017153496.1|DMIR	LOC6595481|XP_026843895.1|DPER
OG0005571	LOC108159179|XP_017147717.1|DMIR, LOC117190098|XP_033251074.1|DMIR	LOC6589925|XP_026841114.1|DPER
OG0005572	LOC108159068|XP_017147503.1|DMIR	LOC6590139|XP_026842862.1|DPER
OG0005573	LOC108155390|XP_017141659.1|DMIR	LOC6594013|XP_002019635.1|DPER
OG0005574	LOC108158101|XP_017145757.1|DMIR	LOC6602063|XP_026840775.1|DPER
OG0005575	LOC108157536|XP_017145128.1|DMIR	LOC6588141|XP_002012890.2|DPER
OG0005576	LOC108158800|XP_017146976.2|DMIR, LOC117188163|XP_033247492.1|DMIR	LOC6600974|XP_002026012.2|DPER
OG0005577	LOC108151411|XP_017135489.1|DMIR	LOC6596939|XP_002022221.1|DPER
OG0005578	LOC108151577|XP_017135742.1|DMIR	LOC6596040|XP_026845413.1|DPER
OG0005579	LOC108151578|XP_017135743.1|DMIR	LOC113566010|XP_026845491.1|DPER
OG0005580	LOC108152032|XP_017136512.1|DMIR	LOC6603003|XP_002028030.1|DPER
OG0005581	LOC108164678|XP_033245238.1|DMIR	LOC6603116|XP_026847135.1|DPER
OG0005582	LOC108152832|XP_017137926.1|DMIR	LOC6595895|XP_026845336.1|DPER
OG0005583	LOC108153042|XP_017138291.1|DMIR	LOC6601411|XP_002026481.1|DPER
OG0005584	LOC108163556|XP_017154410.1|DMIR	LOC113565777|XP_026844697.1|DPER
OG0005585	LOC108155741|XP_017142248.1|DMIR	LOC6594398|XP_002019488.1|DPER
OG0005586	LOC108157339|XP_017144846.1|DMIR	LOC6591856|XP_002017154.1|DPER
OG0005587	LOC108162890|XP_017153344.1|DMIR	LOC6589056|XP_002014308.1|DPER
OG0005588	LOC108151813|XP_017136155.1|DMIR	LOC6596119|XP_002020967.1|DPER
OG0005589	LOC108155211|XP_017141384.1|DMIR	LOC6594698|XP_002019625.1|DPER
OG0005590	LOC108160587|XP_017150170.1|DMIR	LOC6590276|XP_002015516.1|DPER
OG0005591	LOC108155109|XP_017141236.1|DMIR	LOC6598516|XP_002023555.1|DPER
OG0005592	LOC108155136|XP_017141279.1|DMIR	LOC6588355|XP_026848688.1|DPER
OG0005593	LOC108151031|XP_017134879.1|DMIR	LOC6595830|XP_002021419.1|DPER
OG0005594	LOC108152795|XP_017137866.1|DMIR	LOC6595944|XP_002021072.1|DPER
OG0005595	LOC108152794|XP_017137865.1|DMIR	LOC6595945|XP_026845757.1|DPER
OG0005596	LOC108153070|XP_017138339.1|DMIR	LOC6595880|XP_002021393.1|DPER
OG0005597	LOC108155932|XP_033244196.1|DMIR	LOC6587513|XP_026850826.1|DPER
OG0005598	LOC108156563|XP_017143580.1|DMIR	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER
OG0005599	LOC108159067|XP_033248205.1|DMIR	LOC6590563|XP_026842860.1|DPER
OG0005600	LOC108156997|XP_017144280.1|DMIR	LOC6591705|XP_002017406.1|DPER
OG0005601	LOC108160579|XP_017150194.1|DMIR	LOC6599138|XP_026849247.1|DPER
OG0005602	LOC108155064|XP_017141139.1|DMIR	LOC6591502|XP_002016886.1|DPER
OG0005603	LOC108160650|XP_017150273.1|DMIR, LOC117191312|XP_033252106.1|DMIR	LOC6590327|XP_002016216.1|DPER
OG0005604	LOC117189828|XP_033250783.1|DMIR, LOC108159689|XP_017148685.1|DMIR	LOC6590329|XP_002016218.1|DPER
OG0005605	LOC108159691|XP_017148688.1|DMIR, LOC117189483|XP_033250509.1|DMIR	LOC6591291|XP_026840662.1|DPER
OG0005606	LOC108162291|XP_017152440.1|DMIR	LOC6595404|XP_002020877.1|DPER
OG0005607	LOC108155412|XP_017141698.1|DMIR	LOC6594572|XP_002019823.1|DPER
OG0005608	LOC108155408|XP_017141693.1|DMIR	LOC6594574|XP_026850397.1|DPER
OG0005609	LOC108150963|XP_017134786.1|DMIR	LOC6596209|XP_026845226.1|DPER
OG0005610	LOC108165492|XP_017157035.1|DMIR	LOC6599486|XP_002024606.1|DPER
OG0005611	LOC108151434|XP_017135520.1|DMIR	LOC6601684|XP_026847692.1|DPER
OG0005612	LOC108156170|XP_017142989.1|DMIR	LOC6592154|XP_002017340.1|DPER
OG0005613	LOC108155103|XP_017141221.1|DMIR	LOC6592029|XP_002017301.1|DPER
OG0005614	LOC108156119|XP_017142913.1|DMIR	LOC6591403|XP_002017178.1|DPER
OG0005615	LOC108154780|XP_017140653.1|DMIR	LOC6588484|XP_026850765.1|DPER
OG0005616	LOC108156073|XP_017142846.1|DMIR	LOC6594460|XP_002019711.2|DPER
OG0005617	LOC108156747|XP_017143898.1|DMIR	LOC6592035|XP_026843770.1|DPER
OG0005618	LOC108158499|XP_017146302.1|DMIR	LOC6602083|XP_002027161.1|DPER
OG0005619	LOC108154990|XP_017141023.1|DMIR	LOC6587215|XP_002013851.1|DPER
OG0005620	LOC108151707|XP_017135966.1|DMIR	LOC6596926|XP_026849902.1|DPER
OG0005621	LOC108162160|XP_017152232.1|DMIR	LOC6604587|XP_002029471.2|DPER
OG0005622	LOC108162416|XP_017152635.1|DMIR	LOC6600226|XP_002025224.1|DPER
OG0005623	LOC108152265|XP_017136970.1|DMIR	LOC6596849|XP_026845948.1|DPER
OG0005624	LOC108155030|XP_017141080.1|DMIR	LOC6591463|XP_002016949.1|DPER
OG0005625	LOC108155186|XP_017141346.1|DMIR	LOC6592099|XP_002017033.1|DPER
OG0005626	LOC108153958|XP_017139547.1|DMIR	LOC6600428|XP_002025533.1|DPER
OG0005627	LOC108156042|XP_017142801.1|DMIR	LOC6594466|XP_002019411.1|DPER
OG0005628	LOC108155120|XP_017141251.2|DMIR	LOC6594817|XP_002020012.1|DPER
OG0005629	LOC117188229|XP_033247636.1|DMIR	LOC6591042|XP_002016634.1|DPER
OG0005630	LOC108160170|XP_033247023.1|DMIR	LOC6592190|XP_026842451.1|DPER
OG0005631	LOC108164909|XP_017156377.1|DMIR	LOC6600785|XP_026848596.1|DPER
OG0005632	LOC108152344|XP_017137097.1|DMIR	LOC6602603|XP_026846038.1|DPER
OG0005633	LOC108156490|XP_017143464.2|DMIR	LOC6594152|XP_026842472.1|DPER
OG0005634	LOC108155087|XP_017141198.1|DMIR	LOC6592163|XP_002017449.1|DPER
OG0005635	LOC108162510|XP_017152775.1|DMIR	LOC6589332|XP_002014357.2|DPER
OG0005636	LOC108156976|XP_017144257.1|DMIR	LOC6592039|XP_026840743.1|DPER
OG0005637	LOC108155865|XP_017142472.1|DMIR	LOC6588025|XP_026842606.1|DPER
OG0005638	LOC108159437|XP_017148204.1|DMIR	LOC6593108|XP_026841941.1|DPER
OG0005639	LOC117192219|XP_033252776.1|DMIR, LOC108159804|XP_017148859.1|DMIR	LOC6600819|XP_026840806.1|DPER
OG0005640	LOC108156654|XP_017143757.1|DMIR	LOC6591603|XP_002017098.1|DPER
OG0005641	LOC108156628|XP_017143684.1|DMIR	LOC113566192|XP_026846521.1|DPER
OG0005642	LOC108156089|XP_017142866.1|DMIR	LOC6598796|XP_002023907.1|DPER
OG0005643	LOC108152540|XP_017137439.1|DMIR	LOC6602782|XP_002027839.1|DPER
OG0005644	LOC108152539|XP_017137438.1|DMIR	LOC6602781|XP_002027838.1|DPER
OG0005645	LOC108164594|XP_017155909.1|DMIR	LOC6599331|XP_026850171.1|DPER
OG0005646	LOC108151086|XP_017134961.1|DMIR	LOC6596905|XP_002021866.1|DPER
OG0005647	LOC108163557|XP_017154412.1|DMIR	LOC6589864|XP_002014206.1|DPER
OG0005648	LOC108152431|XP_017137252.1|DMIR	LOC113566455|XP_026847883.1|DPER
OG0005649	LOC108154109|XP_017139721.1|DMIR	LOC6591699|XP_002017270.1|DPER
OG0005650	LOC108154104|XP_017139716.1|DMIR	LOC6591704|XP_002017275.1|DPER
OG0005651	LOC108152834|XP_017137928.1|DMIR	LOC6602667|XP_002027707.2|DPER
OG0005652	LOC108154751|XP_017140613.1|DMIR	LOC6587847|XP_026840112.1|DPER
OG0005653	LOC108163273|XP_017153962.1|DMIR	LOC6596621|XP_002021629.1|DPER
OG0005654	LOC108154138|XP_017139763.1|DMIR	LOC6591629|XP_026851179.1|DPER
OG0005655	LOC108154815|XP_017140705.1|DMIR	LOC6594503|XP_002019702.1|DPER
OG0005656	LOC108156072|XP_017142845.1|DMIR	LOC6594463|XP_002019714.1|DPER
OG0005657	LOC108154094|XP_017139700.1|DMIR	LOC6592143|XP_026840123.1|DPER
OG0005658	LOC108156214|XP_017143041.1|DMIR	LOC6594452|XP_026850280.1|DPER
OG0005659	LOC108156292|XP_017143164.1|DMIR	LOC6591777|XP_002017138.2|DPER
OG0005660	LOC108151146|XP_017135061.1|DMIR	LOC6599716|XP_026847366.1|DPER
OG0005661	LOC108155458|XP_017141766.1|DMIR	LOC6591947|XP_026843803.1|DPER
OG0005662	LOC108155664|XP_017142113.1|DMIR	LOC6591740|XP_026846487.1|DPER
OG0005663	LOC108151093|XP_017134972.1|DMIR	LOC6596912|XP_002021873.2|DPER
OG0005664	LOC108157315|XP_017144809.1|DMIR	LOC6594930|XP_002020027.2|DPER
OG0005665	LOC108157184|XP_017144601.1|DMIR	LOC6591910|XP_002016867.1|DPER
OG0005666	LOC108158724|XP_017146764.1|DMIR	LOC6597909|XP_026846912.1|DPER
OG0005667	LOC108151483|XP_017135608.1|DMIR	LOC6596877|XP_002022092.2|DPER
OG0005668	LOC108151770|XP_017136104.1|DMIR	LOC6598974|XP_002024062.2|DPER
OG0005669	LOC108163072|XP_033248848.1|DMIR	LOC113565379|XP_026842956.1|DPER
OG0005670	LOC108156974|XP_017144253.1|DMIR	LOC6594032|XP_002019642.2|DPER
OG0005671	LOC108154009|XP_017139591.1|DMIR	LOC6598619|XP_026849315.1|DPER
OG0005672	LOC108161322|XP_017151042.1|DMIR	LOC6589251|XP_002014388.1|DPER
OG0005673	LOC108151030|XP_017134878.1|DMIR	LOC6595832|XP_002021421.2|DPER
OG0005674	LOC108152184|XP_017136815.1|DMIR	LOC6599737|XP_026847244.1|DPER
OG0005675	LOC108155848|XP_033245379.1|DMIR	LOC6592095|XP_002017029.1|DPER
OG0005676	LOC108152922|XP_017138091.1|DMIR	LOC6599680|XP_002024783.1|DPER
OG0005677	LOC108159742|XP_017148768.1|DMIR, LOC117193906|XP_033254472.1|DMIR	LOC6602116|XP_002027130.1|DPER
OG0005678	LOC108156139|XP_017142942.1|DMIR	LOC6594692|XP_002019619.1|DPER
OG0005679	LOC108154312|XP_017140058.1|DMIR	LOC6591639|XP_002017130.1|DPER
OG0005680	LOC108163669|XP_017154581.2|DMIR	LOC6595610|XP_026844135.1|DPER
OG0005681	LOC108154804|XP_017140691.1|DMIR	LOC6594521|XP_002019463.1|DPER
OG0005682	LOC108154800|XP_017140686.1|DMIR	LOC6594520|XP_002019462.1|DPER
OG0005683	LOC108151262|XP_017135272.1|DMIR	LOC6602595|XP_026845982.1|DPER
OG0005684	LOC108165491|XP_017157034.1|DMIR	LOC6599458|XP_002024607.1|DPER
OG0005685	LOC108152386|XP_017137172.1|DMIR	LOC6596653|XP_002021991.1|DPER
OG0005686	LOC108155984|XP_017142664.1|DMIR	LOC6591556|XP_002017105.1|DPER
OG0005687	LOC108153493|XP_017139029.1|DMIR	LOC6601507|XP_026847993.1|DPER
OG0005688	LOC108158792|XP_017146967.1|DMIR, LOC117192210|XP_033252771.1|DMIR	LOC6600945|XP_002026016.1|DPER
OG0005689	LOC108152490|XP_017137354.1|DMIR	LOC6596860|XP_002022064.2|DPER
OG0005690	LOC108154701|XP_033244171.1|DMIR	LOC6588373|XP_002013420.1|DPER
OG0005691	LOC108155362|XP_017141613.1|DMIR	LOC6592137|XP_002016818.1|DPER
OG0005692	LOC108163562|XP_017154415.1|DMIR	LOC6589593|XP_002014566.1|DPER
OG0005693	LOC108150914|XP_017134728.1|DMIR	LOC6600304|XP_026849058.1|DPER
OG0005694	LOC108157488|XP_017145074.1|DMIR	LOC6594655|XP_026850369.1|DPER
OG0005695	LOC108156802|XP_017143974.1|DMIR	LOC6591606|XP_002017101.1|DPER
OG0005696	LOC108156803|XP_017143979.1|DMIR	LOC6591605|XP_002017100.1|DPER
OG0005697	LOC108156653|XP_017143756.1|DMIR	LOC6591604|XP_026843645.1|DPER
OG0005698	LOC108159600|XP_017148543.1|DMIR	LOC6592647|XP_002017983.1|DPER
OG0005699	LOC108157226|XP_017144672.1|DMIR	LOC6594646|XP_002019651.1|DPER
OG0005700	LOC108163102|XP_017153684.2|DMIR	LOC6604138|XP_026845091.1|DPER
OG0005701	LOC108161767|XP_017151589.1|DMIR	LOC6595637|XP_002020680.1|DPER
OG0005702	LOC108164862|XP_017156286.1|DMIR	LOC6602768|XP_002027772.1|DPER
OG0005703	LOC108159871|XP_017148961.1|DMIR	LOC6600814|XP_002025881.1|DPER
OG0005704	LOC108152620|XP_017137583.1|DMIR	LOC6602898|XP_026849670.1|DPER
OG0005705	LOC108153678|XP_017139284.1|DMIR	LOC6603013|XP_002028034.1|DPER
OG0005706	LOC108155119|XP_017141250.1|DMIR	LOC6594814|XP_002020009.1|DPER
OG0005707	LOC108164814|XP_033248960.1|DMIR	LOC6597624|XP_026848914.1|DPER
OG0005708	LOC108150831|XP_017134628.1|DMIR	LOC6596741|XP_026846003.1|DPER
OG0005709	LOC108156317|XP_017143195.1|DMIR	LOC6587645|XP_002013651.1|DPER
OG0005710	LOC108154223|XP_017139939.1|DMIR	LOC6594421|XP_002019753.1|DPER
OG0005711	LOC108153114|XP_017138390.1|DMIR	LOC6602293|XP_026848532.1|DPER
OG0005712	LOC108161803|XP_017151648.1|DMIR	LOC6589059|XP_002014547.1|DPER
OG0005713	LOC108157563|XP_017145170.1|DMIR	LOC6591501|XP_002016885.2|DPER
OG0005714	LOC108154763|XP_017140634.1|DMIR	LOC6595268|XP_002020207.2|DPER
OG0005715	LOC108155086|XP_017141195.1|DMIR	LOC6592061|XP_026840489.1|DPER
OG0005716	LOC108155909|XP_017142543.1|DMIR	LOC6588113|XP_002014109.2|DPER
OG0005717	LOC108157352|XP_033245524.1|DMIR, LOC108161235|XP_017150949.1|DMIR	LOC6591373|XP_026845965.1|DPER
OG0005718	LOC108155977|XP_017142655.1|DMIR	LOC6591558|XP_002017107.1|DPER
OG0005719	LOC108156596|XP_017143626.1|DMIR	LOC6591494|XP_026850681.1|DPER
OG0005720	LOC108154950|XP_017140945.1|DMIR	LOC6594082|XP_002019788.1|DPER
OG0005721	LOC108157460|XP_017145021.1|DMIR	LOC6591500|XP_026850820.1|DPER
OG0005722	LOC108155759|XP_017142289.1|DMIR	LOC6594196|XP_026850654.1|DPER
OG0005723	LOC108154294|XP_017140035.1|DMIR	LOC6591539|XP_002017183.1|DPER
OG0005724	LOC108160005|XP_033248382.1|DMIR	LOC6593171|XP_002018185.1|DPER
