Orthogroup	DMIR.longest_only	DPSE.longest_only
OG0003322	LOC108154623|XP_017140434.1|DMIR	LOC4800347|XP_001357566.4|DPSE
OG0003323	LOC108165150|XP_017156706.1|DMIR	LOC4815371|XP_001354783.2|DPSE
OG0003324	LOC108152108|XP_017136652.1|DMIR	LOC4815776|XP_015041122.1|DPSE
OG0003325	LOC108156899|XP_033245061.1|DMIR	LOC4802016|XP_015037543.2|DPSE
OG0003326	LOC117186053|XP_033242024.1|DMIR, LOC108164476|XP_017155723.1|DMIR	LOC4815043|XP_001355082.2|DPSE
OG0003327	LOC117189231|XP_033250253.1|DMIR, LOC108164473|XP_033250186.1|DMIR	LOC4811686|XP_033237321.1|DPSE
OG0003328	LOC108159740|XP_017148769.1|DMIR	LOC4814747|XP_001354535.1|DPSE
OG0003329	LOC108155814|XP_017142385.1|DMIR	LOC4800883|XP_015038660.2|DPSE
OG0003330	LOC108151241|XP_017135231.1|DMIR	LOC4812246|XP_001352613.3|DPSE
OG0003331	LOC108165203|XP_033244089.1|DMIR	LOC4814908|XP_001354577.3|DPSE
OG0003332	LOC108162977|XP_017153471.1|DMIR	LOC4814833|XP_001355068.1|DPSE
OG0003333	LOC108156028|XP_017142769.1|DMIR	LOC4800313|XP_001357596.4|DPSE
OG0003334	LOC108157222|XP_017144668.1|DMIR	LOC4801480|XP_001358565.1|DPSE
OG0003335	LOC108157255|XP_017144722.1|DMIR	LOC4801955|XP_001358970.2|DPSE
OG0003336	LOC108156243|XP_017143081.1|DMIR	LOC4801960|XP_001358973.2|DPSE
OG0003337	LOC108156670|XP_017143782.1|DMIR	LOC6896824|XP_002137027.3|DPSE
OG0003338	LOC108157741|XP_017145408.1|DMIR	LOC4801458|XP_001358552.3|DPSE
OG0003339	LOC108157189|XP_017144607.1|DMIR	LOC4800498|XP_001357765.1|DPSE
OG0003340	LOC108157190|XP_033245313.1|DMIR	LOC4800497|XP_001357764.4|DPSE
OG0003341	LOC108164846|XP_017156264.1|DMIR	LOC4814741|XP_001354799.3|DPSE
OG0003342	LOC108159514|XP_017148366.1|DMIR	LOC4815777|XP_001355720.4|DPSE
OG0003343	LOC108160402|XP_033243742.1|DMIR	LOC6899781|XP_033239024.1|DPSE
OG0003344	LOC108162732|XP_017153093.2|DMIR	LOC4816480|XP_001356248.2|DPSE
OG0003345	LOC108164515|XP_017155796.1|DMIR	LOC4814454|XP_001355117.2|DPSE
OG0003346	LOC108154989|XP_017141021.1|DMIR	LOC4801432|XP_001358527.2|DPSE
OG0003347	LOC108155581|XP_017141974.1|DMIR	LOC4801446|XP_001358540.1|DPSE
OG0003348	LOC108154987|XP_017141017.1|DMIR	LOC4801427|XP_001358522.2|DPSE
OG0003349	LOC108158506|XP_017146356.1|DMIR	LOC6901500|XP_002134186.2|DPSE
OG0003350	LOC108156288|XP_017143156.1|DMIR	LOC4801170|XP_015037062.2|DPSE
OG0003351	LOC108165474|XP_017157014.1|DMIR	LOC4815781|XP_001355389.3|DPSE
OG0003352	LOC108155852|XP_017142453.1|DMIR	LOC4800374|XP_001357662.1|DPSE
OG0003353	LOC108156145|XP_033244555.1|DMIR	LOC4801486|XP_033232981.1|DPSE
OG0003354	LOC108155506|XP_017141835.1|DMIR	LOC4800324|XP_033232874.1|DPSE
OG0003355	LOC108158553|XP_017146469.1|DMIR	LOC6901037|XP_033238636.1|DPSE
OG0003356	LOC108163128|XP_017153732.1|DMIR	LOC4815672|XP_015041312.2|DPSE
OG0003357	LOC108159197|XP_017147752.1|DMIR	LOC4815269|XP_001354754.2|DPSE
OG0003358	LOC108163138|XP_017153740.1|DMIR	LOC4817681|XP_001357067.2|DPSE
OG0003359	LOC108152392|XP_017137178.1|DMIR	LOC4814190|XP_001354332.1|DPSE
OG0003360	LOC108154658|XP_017140487.1|DMIR	LOC4816080|XP_001355609.4|DPSE
OG0003361	LOC117188140|XP_033247418.1|DMIR, LOC108158659|XP_017146645.2|DMIR	LOC6898377|XP_002138430.1|DPSE
OG0003362	LOC108155342|XP_017141586.1|DMIR	LOC4801941|XP_001358956.3|DPSE
OG0003363	LOC108156336|XP_017143222.1|DMIR	LOC4801217|XP_001358342.5|DPSE
OG0003364	LOC108157330|XP_017144835.1|DMIR	LOC4801043|XP_001358207.3|DPSE
OG0003365	LOC108157079|XP_017144404.1|DMIR	LOC4802481|XP_001359395.2|DPSE
OG0003366	LOC108151638|XP_033243144.1|DMIR	LOC4813284|XP_001353994.3|DPSE
OG0003367	LOC108151964|XP_017136395.1|DMIR	LOC4812242|XP_033241391.1|DPSE
OG0003368	LOC108151959|XP_017136387.1|DMIR	LOC4811866|XP_001352938.1|DPSE
OG0003369	LOC108155740|XP_017142246.1|DMIR	LOC6897849|XP_002137952.2|DPSE
OG0003370	LOC108156553|XP_017143562.1|DMIR	LOC4801507|XP_001358586.2|DPSE
OG0003371	LOC108153110|XP_017138388.1|DMIR	LOC4815510|XP_001355627.1|DPSE
OG0003372	LOC117193909|XP_033254474.1|DMIR, LOC108158524|XP_017146393.1|DMIR	LOC4804880|XP_001361368.2|DPSE
OG0003373	LOC108156856|XP_017144070.1|DMIR	LOC4802798|XP_001359643.3|DPSE
OG0003374	LOC108152347|XP_017137100.1|DMIR	LOC6902025|XP_033237910.1|DPSE
OG0003375	LOC108156302|XP_017143175.1|DMIR	LOC4801731|XP_033236607.1|DPSE
OG0003376	LOC108155747|XP_017142265.1|DMIR	LOC4801035|XP_001358203.1|DPSE
OG0003377	LOC108156564|XP_017143581.2|DMIR	LOC13036450|XP_033233764.1|DPSE
OG0003378	LOC108157048|XP_017144354.1|DMIR	LOC4801527|XP_001358603.2|DPSE
OG0003379	LOC108155401|XP_017141687.1|DMIR	LOC4801666|XP_001358718.1|DPSE
OG0003380	LOC108155202|XP_017141365.1|DMIR	LOC4801679|XP_001358729.3|DPSE
OG0003381	LOC108156742|XP_017143892.1|DMIR	LOC6896866|XP_002137057.2|DPSE
OG0003382	LOC108156648|XP_017143739.1|DMIR	LOC4800660|XP_015038621.2|DPSE
OG0003383	LOC108155293|XP_017141497.1|DMIR	LOC4800354|XP_001357560.1|DPSE
OG0003384	LOC108163798|XP_017154777.1|DMIR	LOC4817834|XP_033235275.1|DPSE
OG0003385	LOC108156203|XP_017143025.1|DMIR	LOC4801585|XP_015037323.2|DPSE
OG0003386	LOC108155170|XP_017141326.1|DMIR	LOC4800247|XP_001357543.1|DPSE
OG0003387	LOC108155278|XP_017141474.1|DMIR	LOC4800672|XP_001357904.2|DPSE
OG0003388	LOC108153304|XP_017138697.1|DMIR	LOC4814199|XP_033239012.1|DPSE
OG0003389	LOC108160789|XP_017150485.1|DMIR	LOC4803401|XP_001360132.1|DPSE
OG0003390	LOC108157472|XP_017145040.1|DMIR	LOC4801001|XP_001358176.1|DPSE
OG0003391	LOC108155173|XP_017141331.1|DMIR	LOC4801208|XP_001358335.3|DPSE
OG0003392	LOC108156441|XP_017143389.1|DMIR	LOC6896919|XP_002137103.2|DPSE
OG0003393	LOC108156393|XP_017143300.1|DMIR	LOC4800482|XP_015038603.2|DPSE
OG0003394	LOC108154285|XP_017140024.1|DMIR	LOC4800867|XP_033232469.1|DPSE
OG0003395	LOC108157369|XP_017144883.1|DMIR	LOC6897156|XP_002137336.1|DPSE
OG0003396	LOC108155943|XP_017142595.1|DMIR	LOC6896837|XP_002137040.3|DPSE
OG0003397	LOC108154185|XP_017139849.2|DMIR	LOC4800912|XP_001358101.4|DPSE
OG0003398	LOC108155804|XP_017142374.1|DMIR	LOC4801807|XP_001358841.1|DPSE
OG0003399	LOC108156283|XP_017143147.1|DMIR	LOC6904084|XP_002136433.1|DPSE
OG0003400	LOC108156266|XP_017143120.1|DMIR	LOC4802117|XP_033233405.1|DPSE
OG0003401	LOC108154760|XP_017140624.1|DMIR	LOC6897224|XP_003736523.3|DPSE
OG0003402	LOC108153955|XP_033244120.1|DMIR	LOC4801461|XP_001358553.3|DPSE
OG0003403	LOC108160076|XP_017149324.2|DMIR	LOC6898971|XP_002138931.3|DPSE
OG0003404	LOC108154406|XP_017140166.1|DMIR	LOC4801295|XP_001358415.3|DPSE
OG0003405	LOC108160245|XP_017149594.1|DMIR	LOC4805317|XP_001361737.2|DPSE
OG0003406	LOC108155094|XP_017141208.1|DMIR	LOC4801109|XP_001358257.2|DPSE
OG0003407	LOC108155095|XP_017141209.1|DMIR	LOC4801110|XP_001358258.3|DPSE
OG0003408	LOC108155376|XP_017141637.2|DMIR	LOC4801068|XP_033232593.1|DPSE
OG0003409	LOC108156090|XP_033244481.1|DMIR	LOC6896986|XP_015038786.2|DPSE
OG0003410	LOC108156608|XP_017143641.1|DMIR	LOC4801732|XP_001358775.1|DPSE
OG0003411	LOC108156136|XP_017142937.1|DMIR	LOC4802870|XP_001359701.2|DPSE
OG0003412	LOC108156464|XP_017143416.1|DMIR	LOC6897270|XP_033241874.1|DPSE
OG0003413	LOC108156806|XP_033245641.1|DMIR	LOC4802760|XP_015038068.2|DPSE
OG0003414	LOC108151132|XP_017135045.1|DMIR	LOC4813339|XP_001353208.3|DPSE
OG0003415	LOC108164902|XP_017156359.1|DMIR	LOC4815019|XP_001354812.3|DPSE
OG0003416	LOC108155682|XP_017142140.1|DMIR	LOC4802246|XP_001359205.2|DPSE
OG0003417	LOC108154668|XP_017140495.1|DMIR	LOC4801558|XP_001358630.2|DPSE
OG0003418	LOC108154863|XP_017140778.1|DMIR	LOC4800524|XP_015038571.1|DPSE
OG0003419	LOC108156356|XP_017143247.1|DMIR	LOC4800853|XP_001358054.2|DPSE
OG0003420	LOC108156355|XP_017143245.1|DMIR	LOC4800852|XP_001358053.4|DPSE
OG0003421	LOC108154727|XP_017140579.1|DMIR	LOC6897084|XP_002137268.2|DPSE
OG0003422	LOC108154737|XP_017140594.1|DMIR	LOC4801162|XP_001358297.3|DPSE
OG0003423	LOC117192739|XP_033253378.1|DMIR, LOC108159704|XP_017148708.1|DMIR	LOC4804660|XP_001361187.4|DPSE
OG0003424	LOC108156251|XP_017143090.1|DMIR	LOC4801741|XP_001358784.1|DPSE
OG0003425	LOC108155549|XP_017141917.1|DMIR	LOC4800964|XP_001358146.1|DPSE
OG0003426	LOC108156359|XP_017143250.2|DMIR	LOC4801337|XP_001358448.3|DPSE
OG0003427	LOC108155712|XP_017142197.1|DMIR	LOC4801346|XP_001358455.3|DPSE
OG0003428	LOC108153660|XP_017139258.1|DMIR	LOC4813185|XP_015043341.1|DPSE
OG0003429	LOC108158685|XP_017146707.1|DMIR, LOC117193110|XP_033253724.1|DMIR	LOC4804530|XP_033233830.1|DPSE
OG0003430	LOC108164453|XP_017155661.1|DMIR	LOC6899806|XP_002135730.1|DPSE
OG0003431	LOC108156146|XP_017142956.1|DMIR	LOC4802714|XP_033233389.1|DPSE
OG0003432	LOC108154704|XP_017140544.1|DMIR	LOC4801786|XP_001358823.2|DPSE
OG0003433	LOC108156562|XP_017143574.1|DMIR	LOC4800300|XP_001357652.1|DPSE
OG0003434	LOC108155947|XP_017142604.1|DMIR	LOC4815328|XP_001355203.4|DPSE
OG0003435	LOC108156046|XP_017142808.1|DMIR	LOC4800738|XP_001357956.3|DPSE
OG0003436	LOC108155481|XP_017141793.1|DMIR	LOC6897171|XP_002137351.1|DPSE
OG0003437	LOC108155478|XP_017141790.1|DMIR	LOC6897172|XP_003736491.1|DPSE
OG0003438	LOC108156669|XP_017143781.1|DMIR	LOC6897170|XP_002137350.1|DPSE
OG0003439	LOC108155920|XP_017142560.1|DMIR	LOC4801781|XP_001358818.1|DPSE
OG0003440	LOC108155027|XP_033244447.1|DMIR	LOC4801843|XP_033239572.1|DPSE
OG0003441	LOC108162443|XP_017152674.1|DMIR	LOC4817852|XP_001357380.1|DPSE
OG0003442	LOC108155290|XP_017141495.1|DMIR	LOC4800360|XP_001357554.3|DPSE
OG0003443	LOC108153185|XP_017138486.1|DMIR	LOC4814041|XP_001354143.1|DPSE
OG0003444	LOC108152106|XP_017136647.1|DMIR	LOC6900890|XP_033241461.1|DPSE
OG0003445	LOC108164979|XP_017156489.1|DMIR	LOC6901613|XP_015041892.2|DPSE
OG0003446	LOC117186181|XP_033242332.1|DMIR	LOC6899649|XP_033239473.1|DPSE
OG0003447	LOC108164474|XP_033250193.1|DMIR	LOC6899880|XP_033237125.1|DPSE
OG0003448	LOC108155813|XP_017142383.1|DMIR	LOC4802770|XP_001359630.1|DPSE
OG0003449	LOC108155252|XP_017141436.1|DMIR	LOC6897454|XP_002137602.2|DPSE
OG0003450	LOC117187327|XP_033245625.1|DMIR, LOC108155123|XP_033245628.1|DMIR	LOC4800698|XP_001357924.3|DPSE
OG0003451	LOC108155033|XP_017141087.1|DMIR	LOC4802250|XP_001359209.2|DPSE
OG0003452	LOC108155781|XP_017142330.1|DMIR	LOC4803292|XP_001360057.2|DPSE
OG0003453	LOC108150962|XP_017134785.1|DMIR	LOC4812946|XP_001353464.1|DPSE
OG0003454	LOC108162861|XP_017153299.1|DMIR	LOC4816354|XP_015036741.2|DPSE
OG0003455	LOC108156732|XP_017143880.2|DMIR, LOC117186981|XP_033244337.1|DMIR	LOC117185660|XP_033241813.1|DPSE, LOC4801023|XP_001358193.2|DPSE
OG0003456	LOC108160288|XP_033253854.1|DMIR, LOC117188270|XP_033247715.1|DMIR	LOC4805280|XP_015040525.2|DPSE
OG0003458	LOC108157215|XP_017144654.1|DMIR	LOC4802860|XP_033241756.1|DPSE
OG0003459	LOC108155823|XP_017142401.1|DMIR	LOC4802794|XP_001359639.1|DPSE
OG0003460	LOC108156182|XP_017143002.1|DMIR	LOC4801227|XP_001358350.3|DPSE
OG0003461	LOC108155477|XP_017141787.1|DMIR	LOC6897173|XP_002137353.3|DPSE
OG0003462	LOC108150911|XP_017134725.1|DMIR	LOC4813460|XP_001353748.1|DPSE
OG0003463	LOC108156904|XP_017144138.1|DMIR	LOC4801577|XP_001358647.3|DPSE
OG0003464	LOC108156335|XP_033245518.1|DMIR	LOC6897111|XP_033241807.1|DPSE
OG0003465	LOC108155254|XP_017141438.1|DMIR	LOC4802101|XP_001359085.2|DPSE
OG0003466	LOC108154771|XP_017140644.1|DMIR	LOC4800422|XP_001357700.3|DPSE
OG0003467	LOC108155043|XP_017141105.1|DMIR	LOC4801945|XP_033232575.1|DPSE
OG0003468	LOC108155346|XP_017141593.1|DMIR	LOC4801935|XP_001358953.2|DPSE
OG0003469	LOC108155396|XP_017141671.1|DMIR	LOC4800237|XP_001357630.2|DPSE
OG0003470	LOC108154425|XP_017140183.2|DMIR	LOC4801622|XP_003736555.3|DPSE
OG0003471	LOC108161733|XP_017151546.1|DMIR	LOC4817340|XP_001356896.2|DPSE
OG0003472	LOC108162589|XP_017152894.1|DMIR	LOC4817345|XP_033235204.1|DPSE
OG0003473	LOC108162925|XP_017153396.2|DMIR	LOC4816699|XP_001356061.2|DPSE
OG0003474	LOC108157166|XP_017144566.1|DMIR	LOC4801835|XP_033233018.1|DPSE
OG0003475	LOC108154189|XP_017139885.1|DMIR	LOC4800895|XP_033239890.1|DPSE
OG0003476	LOC108164498|XP_033250285.1|DMIR	LOC6904061|XP_033237168.1|DPSE
OG0003477	LOC108156323|XP_017143205.1|DMIR	LOC4802011|XP_033235926.1|DPSE
OG0003478	LOC108157462|XP_017145025.1|DMIR	LOC6896785|XP_003736256.3|DPSE
OG0003479	LOC117187258|XP_033245460.1|DMIR, LOC108155785|XP_017142334.1|DMIR	LOC4800595|XP_001357841.3|DPSE
OG0003480	LOC108153933|XP_017139519.1|DMIR	LOC4801885|XP_001358908.3|DPSE
OG0003481	LOC108154646|XP_017140465.1|DMIR	LOC4801886|XP_001358909.3|DPSE
OG0003482	LOC108157723|XP_017145381.1|DMIR	LOC6897376|XP_002137528.4|DPSE
OG0003483	LOC108154648|XP_017140468.1|DMIR	LOC4801909|XP_001358928.5|DPSE
OG0003484	LOC108156989|XP_017144270.1|DMIR	LOC4801589|XP_001358658.1|DPSE
OG0003485	LOC108154432|XP_017140191.1|DMIR	LOC4801280|XP_001358400.2|DPSE
OG0003486	LOC108153968|XP_017139554.1|DMIR	LOC4801282|XP_001358402.2|DPSE
OG0003487	LOC108154735|XP_017140591.1|DMIR	LOC4801168|XP_001358302.2|DPSE
OG0003488	LOC108156544|XP_017143549.1|DMIR	LOC4800655|XP_001357888.3|DPSE
OG0003489	LOC108155771|XP_017142312.1|DMIR	LOC4800602|XP_001357847.3|DPSE
OG0003490	LOC108156647|XP_017143738.1|DMIR	LOC4801007|XP_001358180.3|DPSE
OG0003491	LOC108156534|XP_017143531.2|DMIR	LOC4801178|XP_001358312.4|DPSE
OG0003492	LOC108157701|XP_017145360.1|DMIR	LOC4801312|XP_033241772.1|DPSE
OG0003493	LOC108156223|XP_017143049.2|DMIR	LOC4800973|XP_033232809.1|DPSE
OG0003494	LOC108156264|XP_017143116.1|DMIR	LOC4802729|XP_001359592.1|DPSE
OG0003495	LOC108163137|XP_017153739.1|DMIR	LOC4817680|XP_001357066.3|DPSE
OG0003496	LOC108156926|XP_017144169.1|DMIR	LOC4801642|XP_001358696.1|DPSE
OG0003497	LOC108154201|XP_017139909.1|DMIR	LOC6896958|XP_002137143.3|DPSE
OG0003498	LOC117185878|XP_033245115.1|DMIR	LOC26532404|XP_033238921.1|DPSE
OG0003499	LOC108155782|XP_033245456.1|DMIR	LOC4800594|XP_001357840.3|DPSE
OG0003500	LOC108161446|XP_017151197.1|DMIR	LOC4816593|XP_001356276.2|DPSE
OG0003501	LOC108157112|XP_017144476.1|DMIR	LOC4801264|XP_001358385.1|DPSE
OG0003502	LOC108157731|XP_017145394.2|DMIR	LOC4800948|XP_001358132.4|DPSE
OG0003503	LOC108155157|XP_017141308.1|DMIR	LOC4800622|XP_001357864.2|DPSE
OG0003504	LOC108155128|XP_017141261.1|DMIR	LOC13036356|XP_003736284.3|DPSE
OG0003505	LOC108155371|XP_017141633.2|DMIR	LOC13036380|XP_033232634.1|DPSE
OG0003506	LOC108155724|XP_017142219.1|DMIR	LOC4801926|XP_001358944.1|DPSE
OG0003507	LOC108155942|XP_017142590.1|DMIR	LOC4801232|XP_033232939.1|DPSE
OG0003508	LOC108151029|XP_017134877.1|DMIR	LOC4813320|XP_001353574.3|DPSE
OG0003509	LOC108155402|XP_017141688.1|DMIR	LOC4801662|XP_001358714.2|DPSE
OG0003510	LOC108155969|XP_017142635.2|DMIR, LOC117186890|XP_033244064.1|DMIR	LOC4801570|XP_001358641.3|DPSE
OG0003511	LOC108155689|XP_017142150.1|DMIR	LOC4801571|XP_033233136.1|DPSE
OG0003512	LOC108156512|XP_017143504.1|DMIR	LOC6896819|XP_002137022.1|DPSE
OG0003513	LOC108156636|XP_017143722.1|DMIR	LOC4801223|XP_001358346.2|DPSE
OG0003514	LOC108157660|XP_017145306.1|DMIR	LOC13036512|XP_033241832.1|DPSE
OG0003515	LOC117188046|XP_033247143.1|DMIR, LOC108158550|XP_017146453.2|DMIR	LOC4804147|XP_001360753.2|DPSE
OG0003516	LOC108156023|XP_017142756.1|DMIR	LOC4801994|XP_001359005.3|DPSE
OG0003517	LOC108156466|XP_017143418.1|DMIR	LOC4802074|XP_015037595.1|DPSE
OG0003518	LOC108157408|XP_017144945.1|DMIR	LOC4802272|XP_002137686.2|DPSE
OG0003519	LOC108153181|XP_017138476.2|DMIR	LOC4812742|XP_015044174.2|DPSE
OG0003520	LOC108152420|XP_017137223.1|DMIR	LOC4812747|XP_001353125.1|DPSE
OG0003521	LOC108151847|XP_017136220.1|DMIR	LOC4812542|XP_001352619.1|DPSE
OG0003522	LOC108158458|XP_017146236.1|DMIR	LOC4804088|XP_001360706.4|DPSE
OG0003523	LOC108163135|XP_017153738.1|DMIR	LOC4817682|XP_001357068.2|DPSE
OG0003524	LOC108162326|XP_017152503.1|DMIR	LOC4814733|XP_015041703.2|DPSE
OG0003525	LOC108158767|XP_017146878.2|DMIR, LOC117185728|XP_033247651.1|DMIR	LOC4803801|XP_015039367.2|DPSE
OG0003526	LOC117192529|XP_033253115.1|DMIR, LOC108158942|XP_017147251.1|DMIR, LOC117192528|XP_033253114.1|DMIR, LOC117193165|XP_033253785.1|DMIR	LOC6899120|XP_033233744.1|DPSE
OG0003527	LOC108158110|XP_017145775.1|DMIR, LOC117193916|XP_033254476.1|DMIR	LOC4804902|XP_033234173.1|DPSE
OG0003529	LOC108161324|XP_017151044.1|DMIR	LOC4811834|XP_033236159.1|DPSE
OG0003530	LOC108152456|XP_017137309.1|DMIR	LOC6900402|XP_002134794.1|DPSE
OG0003531	LOC108155979|XP_017142656.1|DMIR	LOC4802384|XP_001359313.2|DPSE
OG0003532	LOC108151984|XP_017136438.1|DMIR	LOC4814054|XP_001354260.1|DPSE
OG0003533	LOC108152858|XP_017137968.1|DMIR	LOC4812699|XP_001353081.1|DPSE
OG0003534	LOC108152245|XP_017136939.1|DMIR	LOC4812906|XP_001353873.3|DPSE
OG0003535	LOC108151559|XP_017135718.1|DMIR	LOC4813803|XP_001354039.1|DPSE
OG0003536	LOC117190078|XP_033251052.1|DMIR, LOC108159499|XP_017148333.1|DMIR	LOC4803421|XP_001360136.1|DPSE
OG0003537	LOC117187929|XP_033246795.1|DMIR, LOC108160235|XP_017149581.2|DMIR	LOC4805715|XP_001362070.2|DPSE
OG0003538	LOC108158145|XP_017145854.1|DMIR	LOC4803540|XP_001360250.1|DPSE
OG0003539	LOC117190704|XP_033251656.1|DMIR, LOC108158736|XP_017146828.1|DMIR	LOC4804077|XP_001360695.2|DPSE
OG0003540	LOC117186792|XP_033243950.1|DMIR, LOC117186791|XP_033243948.1|DMIR, LOC108165589|XP_017157152.2|DMIR	LOC4812193|XP_001352498.3|DPSE
OG0003541	LOC108154913|XP_017140856.1|DMIR	LOC4801766|XP_001358807.3|DPSE
OG0003542	LOC117190747|XP_033251697.1|DMIR, LOC108159464|XP_017148267.1|DMIR	LOC4804336|XP_001360911.2|DPSE
OG0003543	LOC108152226|XP_017136898.1|DMIR	LOC4815832|XP_001355449.2|DPSE
OG0003544	LOC108152413|XP_017137215.1|DMIR	LOC4813717|XP_033238537.1|DPSE, LOC117184393|XP_033237381.1|DPSE
OG0003545	LOC108152732|XP_033244009.1|DMIR	LOC4811934|XP_015043806.2|DPSE
OG0003546	LOC108152409|XP_017137208.1|DMIR	LOC4812311|XP_001352972.2|DPSE
OG0003547	LOC108158714|XP_033247737.1|DMIR	LOC4804545|XP_015040007.2|DPSE
OG0003548	LOC117185697|XP_033251164.1|DMIR, LOC108158823|XP_017147007.1|DMIR	LOC4805183|XP_001361630.4|DPSE
OG0003549	LOC117187880|XP_033246670.1|DMIR, LOC108158826|XP_017147012.2|DMIR	LOC4805184|XP_001361631.5|DPSE
OG0003550	LOC108160414|XP_017149898.1|DMIR, LOC117192387|XP_033252950.1|DMIR	LOC4804560|XP_001361102.2|DPSE
OG0003551	LOC108159575|XP_017148508.1|DMIR, LOC117193557|XP_033254194.1|DMIR	LOC6898901|XP_002138871.2|DPSE
OG0003552	LOC108158174|XP_017145880.1|DMIR	LOC4805643|XP_001362011.2|DPSE
OG0003553	LOC108160752|XP_017150438.1|DMIR, LOC117192689|XP_033253314.1|DMIR	LOC4804558|XP_001361100.3|DPSE
OG0003554	LOC108151349|XP_017135394.1|DMIR	LOC4812545|XP_001352595.1|DPSE
OG0003555	LOC108150955|XP_017134778.1|DMIR	LOC6900510|XP_033241057.1|DPSE
OG0003556	LOC108152966|XP_033242139.1|DMIR	LOC6900385|XP_033240183.1|DPSE
OG0003557	LOC108151947|XP_017136371.1|DMIR	LOC4812948|XP_015042639.2|DPSE
OG0003558	LOC108152614|XP_017137569.1|DMIR	LOC4812589|XP_033237642.1|DPSE
OG0003559	LOC108152845|XP_033243725.1|DMIR	LOC4813177|XP_033240608.1|DPSE
OG0003560	LOC117186300|XP_033242777.1|DMIR, LOC108152414|XP_033242778.1|DMIR	LOC4813421|XP_001353461.3|DPSE
OG0003561	LOC108158840|XP_033250625.1|DMIR, LOC117188406|XP_033248131.1|DMIR	LOC4804421|XP_015039938.2|DPSE
OG0003562	LOC117193558|XP_033254195.1|DMIR, LOC108160204|XP_017149528.1|DMIR	LOC4805362|XP_001361773.1|DPSE
OG0003563	LOC108156626|XP_017143673.1|DMIR	LOC4800515|XP_001357780.1|DPSE
OG0003564	LOC108152211|XP_017136858.1|DMIR	LOC4812904|XP_001353229.1|DPSE
OG0003565	LOC108152636|XP_017137607.1|DMIR, LOC108151489|XP_017135618.1|DMIR	LOC4812331|XP_001352678.1|DPSE
OG0003566	LOC108154238|XP_017139954.1|DMIR	LOC6896930|XP_015038868.1|DPSE
OG0003567	LOC117192936|XP_033253557.1|DMIR, LOC108159976|XP_017149152.1|DMIR	LOC4805638|XP_033233714.1|DPSE
OG0003568	LOC108158726|XP_033252725.1|DMIR, LOC117185691|XP_033248074.1|DMIR	LOC6898777|XP_004444391.2|DPSE
OG0003569	LOC108165525|XP_017157085.1|DMIR	LOC4813545|XP_001354048.3|DPSE
OG0003570	LOC108158089|XP_017145728.2|DMIR, LOC117185683|XP_033247909.1|DMIR	LOC4804920|XP_015040284.2|DPSE
OG0003571	LOC108153684|XP_017139291.1|DMIR	LOC4812273|XP_033238639.1|DPSE
OG0003572	LOC117192708|XP_033253337.1|DMIR, LOC108160226|XP_017149567.1|DMIR	LOC6898956|XP_033234025.1|DPSE
OG0003573	LOC108158529|XP_033253015.1|DMIR, LOC117188047|XP_033247150.1|DMIR	LOC4804877|XP_001361366.2|DPSE
OG0003574	LOC108151061|XP_017134927.1|DMIR	LOC4814073|XP_001354275.2|DPSE
OG0003575	LOC108152018|XP_017136484.1|DMIR	LOC4812173|XP_001352534.1|DPSE
OG0003576	LOC108152979|XP_017138195.2|DMIR	LOC6900899|XP_033240767.1|DPSE
OG0003577	LOC108151753|XP_017136080.1|DMIR	LOC4812129|XP_001352711.1|DPSE
OG0003578	LOC108151077|XP_017134949.1|DMIR	LOC4812604|XP_001352684.3|DPSE
OG0003579	LOC117190392|XP_033251358.1|DMIR, LOC108159845|XP_017148923.1|DMIR	LOC4804120|XP_001360731.3|DPSE
OG0003580	LOC108159337|XP_017148023.2|DMIR, LOC117187752|XP_033246451.1|DMIR	LOC4804141|XP_001360747.3|DPSE
OG0003581	LOC108151540|XP_033242943.1|DMIR	LOC6900648|XP_015043095.2|DPSE
OG0003582	LOC108151425|XP_017135504.1|DMIR	LOC4813151|XP_001353781.2|DPSE
OG0003583	LOC108159923|XP_017149052.1|DMIR	LOC4804207|XP_001360804.3|DPSE
OG0003584	LOC117190663|XP_033251609.1|DMIR, LOC117190990|XP_033251861.1|DMIR, LOC108158866|XP_017147088.1|DMIR	LOC4804080|XP_001360698.2|DPSE
OG0003585	LOC108151590|XP_017135758.1|DMIR	LOC4812820|XP_001353972.1|DPSE
OG0003586	LOC108164423|XP_017155592.1|DMIR	LOC6899869|XP_002135666.2|DPSE
OG0003587	LOC108161763|XP_017151586.2|DMIR, LOC117188613|XP_033248509.1|DMIR	LOC4817610|XP_001357012.1|DPSE
OG0003588	LOC108155711|XP_017142193.2|DMIR	LOC4801347|XP_015037196.2|DPSE
OG0003589	LOC117187725|XP_033246396.1|DMIR, LOC108158081|XP_033254128.1|DMIR	LOC4805637|XP_001362006.2|DPSE
OG0003590	LOC108151741|XP_017136049.1|DMIR	LOC4813052|XP_001354022.2|DPSE
OG0003591	LOC108151454|XP_017135562.1|DMIR	LOC4813064|XP_015042992.2|DPSE
OG0003592	LOC108151338|XP_017135381.1|DMIR	LOC4813195|XP_001353400.2|DPSE
OG0003593	LOC108152321|XP_017137045.1|DMIR	LOC4812101|XP_033240483.1|DPSE
OG0003594	LOC108152065|XP_017136574.1|DMIR	LOC4811950|XP_001352690.2|DPSE
