Orthogroup	DMIR.longest_only	DANA.longest_only
OG0003293	LOC108154030|XP_017139615.1|DMIR	LOC6503553|XP_001964170.1|DANA
OG0003294	LOC108159606|XP_017148549.1|DMIR, LOC117193887|XP_033254462.1|DMIR	LOC6494532|XP_032306262.1|DANA
OG0003295	LOC108158773|XP_017146896.1|DMIR	LOC6503690|XP_032308386.1|DANA
OG0003296	LOC108156678|XP_017143792.1|DMIR	LOC116654585|XP_032305855.1|DANA
OG0003297	LOC108156631|XP_017143715.1|DMIR	LOC6499922|XP_032307191.1|DANA
OG0003298	LOC108164537|XP_017155826.1|DMIR	LOC6505002|XP_001965659.1|DANA
OG0003299	LOC108156479|XP_017143445.1|DMIR	LOC6500326|XP_001952978.1|DANA
OG0003300	LOC108154887|XP_017140820.2|DMIR	LOC6500911|XP_001954151.1|DANA
OG0003301	LOC108159669|XP_017148638.1|DMIR	LOC6495503|XP_001958990.2|DANA
OG0003302	LOC108163746|XP_017154706.2|DMIR	LOC6503527|XP_032308764.1|DANA
OG0003303	LOC108160504|XP_017150033.1|DMIR, LOC117189952|XP_033250924.1|DMIR	LOC6495669|XP_001959351.1|DANA
OG0003304	LOC108154669|XP_017140496.1|DMIR	LOC6501512|XP_001955397.1|DANA
OG0003305	LOC108165050|XP_017156581.1|DMIR	LOC6498794|XP_001967269.1|DANA
OG0003306	LOC108160364|XP_017149824.1|DMIR, LOC117193333|XP_033253953.1|DMIR, LOC117193335|XP_033253955.1|DMIR	LOC6496641|XP_001961315.1|DANA
OG0003307	LOC108156568|XP_033243021.1|DMIR, LOC117186457|XP_033243207.1|DMIR	LOC6493577|XP_001958031.2|DANA
OG0003308	LOC108162763|XP_017153139.1|DMIR	LOC6497839|XP_001961549.1|DANA
OG0003309	LOC108159622|XP_017148570.1|DMIR	LOC6504384|XP_014759451.1|DANA
OG0003310	LOC108162246|XP_017152418.1|DMIR	LOC6501974|XP_001966796.1|DANA, LOC6501975|XP_001966797.1|DANA
OG0003311	LOC108155411|XP_017141697.1|DMIR	LOC6499651|XP_001954213.1|DANA
OG0003312	LOC108156367|XP_017143260.1|DMIR	LOC6500915|XP_001954156.1|DANA
OG0003313	LOC108164722|XP_017156104.1|DMIR	LOC6504851|XP_001966451.1|DANA
OG0003314	LOC108160091|XP_017149357.1|DMIR	LOC6495717|XP_001959430.2|DANA
OG0003315	LOC108164090|XP_017155172.1|DMIR	LOC6504960|XP_032307845.1|DANA
OG0003316	LOC108154382|XP_017140135.1|DMIR	LOC6499396|XP_001954721.1|DANA
OG0003317	LOC108155377|XP_017141638.1|DMIR	LOC6500902|XP_001954132.1|DANA
OG0003318	LOC108155526|XP_017141875.2|DMIR	LOC6499929|XP_032306814.1|DANA
OG0003319	LOC108155960|XP_017142614.1|DMIR	LOC6500982|XP_014766835.1|DANA
OG0003320	LOC108154621|XP_033245178.1|DMIR	LOC6501190|XP_001954727.1|DANA
OG0003321	LOC108154619|XP_017140428.1|DMIR	LOC6501192|XP_014766924.1|DANA
OG0003322	LOC108154623|XP_017140434.1|DMIR	LOC6499388|XP_001954734.1|DANA
OG0003323	LOC108165150|XP_017156706.1|DMIR	LOC6508749|XP_001964244.1|DANA
OG0003324	LOC108152108|XP_017136652.1|DMIR	LOC6504672|XP_032309002.1|DANA
OG0003325	LOC108156899|XP_033245061.1|DMIR	LOC6499357|XP_014766031.1|DANA
OG0003326	LOC117186053|XP_033242024.1|DMIR, LOC108164476|XP_017155723.1|DMIR	LOC6504985|XP_001965687.1|DANA
OG0003327	LOC117189231|XP_033250253.1|DMIR, LOC108164473|XP_033250186.1|DMIR	LOC6503258|XP_032308039.1|DANA
OG0003328	LOC108159740|XP_017148769.1|DMIR	LOC6504606|XP_001966538.1|DANA
OG0003329	LOC108155814|XP_017142385.1|DMIR	LOC6496555|XP_032307082.1|DANA, LOC6499480|XP_001954552.2|DANA
OG0003330	LOC108151241|XP_017135231.1|DMIR	LOC6507762|XP_001956298.1|DANA
OG0003331	LOC108165203|XP_033244089.1|DMIR	LOC6504499|XP_032308243.1|DANA
OG0003332	LOC108162977|XP_017153471.1|DMIR	LOC6502324|XP_001967154.1|DANA
OG0003333	LOC108156028|XP_017142769.1|DMIR	LOC6505571|XP_001964676.3|DANA
OG0003334	LOC108157222|XP_017144668.1|DMIR	LOC6501414|XP_001955202.1|DANA
OG0003335	LOC108157255|XP_017144722.1|DMIR	LOC6500264|XP_001952912.1|DANA
OG0003336	LOC108156243|XP_017143081.1|DMIR	LOC6499739|XP_001954022.1|DANA
OG0003337	LOC108156670|XP_017143782.1|DMIR	LOC6499397|XP_032306217.1|DANA
OG0003338	LOC108157741|XP_017145408.1|DMIR	LOC6500898|XP_001954126.1|DANA
OG0003339	LOC108157189|XP_017144607.1|DMIR	LOC6506001|XP_001964760.1|DANA
OG0003340	LOC108157190|XP_033245313.1|DMIR	LOC6505527|XP_014760697.1|DANA
OG0003341	LOC108164846|XP_017156264.1|DMIR	LOC6505209|XP_001965551.1|DANA
OG0003342	LOC108159514|XP_017148366.1|DMIR	LOC6502120|XP_001966170.2|DANA
OG0003343	LOC108160402|XP_033243742.1|DMIR	LOC6495749|XP_032309454.1|DANA, LOC6496049|XP_032310858.1|DANA
OG0003344	LOC108162732|XP_017153093.2|DMIR	LOC6497082|XP_001962792.1|DANA
OG0003345	LOC108164515|XP_017155796.1|DMIR	LOC6501815|XP_001966869.2|DANA
OG0003346	LOC108154989|XP_017141021.1|DMIR	LOC6499704|XP_001954096.1|DANA
OG0003347	LOC108155581|XP_017141974.1|DMIR	LOC6499697|XP_001954112.1|DANA
OG0003348	LOC108154987|XP_017141017.1|DMIR	LOC6500878|XP_001954090.1|DANA
OG0003349	LOC108158506|XP_017146356.1|DMIR	LOC6501826|XP_001966854.1|DANA
OG0003350	LOC108156288|XP_017143156.1|DMIR	LOC6500807|XP_032309972.1|DANA
OG0003351	LOC108165474|XP_017157014.1|DMIR	LOC6504571|XP_001966604.1|DANA
OG0003352	LOC108155852|XP_017142453.1|DMIR	LOC6505554|XP_014760703.1|DANA
OG0003353	LOC108156145|XP_033244555.1|DMIR	LOC6499854|XP_032305905.1|DANA
OG0003354	LOC108155506|XP_017141835.1|DMIR	LOC6505948|XP_001964664.2|DANA
OG0003355	LOC108158553|XP_017146469.1|DMIR	LOC6501896|XP_032308303.1|DANA
OG0003356	LOC108163128|XP_017153732.1|DMIR	LOC6502254|XP_001966090.1|DANA
OG0003357	LOC108159197|XP_017147752.1|DMIR	LOC6502252|XP_001966088.1|DANA
OG0003358	LOC108163138|XP_017153740.1|DMIR	LOC6497618|XP_001961701.1|DANA
OG0003359	LOC108152392|XP_017137178.1|DMIR	LOC6504428|XP_032308108.1|DANA
OG0003360	LOC108154658|XP_017140487.1|DMIR	LOC6504741|XP_032309051.1|DANA
OG0003361	LOC117188140|XP_033247418.1|DMIR, LOC108158659|XP_017146645.2|DMIR	LOC6494579|XP_032306425.1|DANA
OG0003362	LOC108155342|XP_017141586.1|DMIR	LOC6500273|XP_001952897.1|DANA
OG0003363	LOC108156336|XP_017143222.1|DMIR	LOC6505726|XP_014760774.2|DANA, LOC6501376|XP_014767013.2|DANA
OG0003364	LOC108157330|XP_017144835.1|DMIR	LOC6500317|XP_001952962.1|DANA
OG0003365	LOC108157079|XP_017144404.1|DMIR	LOC6500501|XP_001953354.1|DANA
OG0003366	LOC108151638|XP_033243144.1|DMIR	LOC6493677|XP_001958214.2|DANA
OG0003367	LOC108151964|XP_017136395.1|DMIR	LOC6493641|XP_001958149.1|DANA
OG0003368	LOC108151959|XP_017136387.1|DMIR	LOC6493640|XP_001958146.1|DANA
OG0003369	LOC108155740|XP_017142246.1|DMIR	LOC6500105|XP_001953217.2|DANA
OG0003370	LOC108156553|XP_017143562.1|DMIR	LOC6505836|XP_001964459.2|DANA
OG0003371	LOC108153110|XP_017138388.1|DMIR	LOC6503143|XP_001963515.1|DANA
OG0003372	LOC117193909|XP_033254474.1|DMIR, LOC108158524|XP_017146393.1|DMIR	LOC6494015|XP_001961145.1|DANA
OG0003373	LOC108156856|XP_017144070.1|DMIR	LOC6505814|XP_001964421.1|DANA
OG0003374	LOC108152347|XP_017137100.1|DMIR	LOC6504066|XP_032308538.1|DANA
OG0003375	LOC108156302|XP_017143175.1|DMIR	LOC6500300|XP_001952927.2|DANA
OG0003376	LOC108155747|XP_017142265.1|DMIR	LOC6500244|XP_001952953.1|DANA
OG0003377	LOC108156564|XP_017143581.2|DMIR	LOC6500241|XP_032306378.1|DANA
OG0003378	LOC108157048|XP_017144354.1|DMIR	LOC6500782|XP_001953910.1|DANA
OG0003379	LOC108155401|XP_017141687.1|DMIR	LOC6499360|XP_001954796.1|DANA
OG0003380	LOC108155202|XP_017141365.1|DMIR	LOC6499366|XP_001954784.1|DANA
OG0003381	LOC108156742|XP_017143892.1|DMIR	LOC6498640|XP_001963223.1|DANA
OG0003382	LOC108156648|XP_017143739.1|DMIR	LOC6501470|XP_032310461.1|DANA
OG0003383	LOC108155293|XP_017141497.1|DMIR	LOC6501196|XP_001954742.1|DANA
OG0003384	LOC108163798|XP_017154777.1|DMIR	LOC6507521|XP_001965391.1|DANA
OG0003385	LOC108156203|XP_017143025.1|DMIR	LOC6501614|XP_001955597.1|DANA
OG0003386	LOC108155170|XP_017141326.1|DMIR	LOC6499785|XP_001953922.1|DANA
OG0003387	LOC108155278|XP_017141474.1|DMIR	LOC6501465|XP_001955307.1|DANA
OG0003388	LOC108153304|XP_017138697.1|DMIR	LOC6504496|XP_001967011.1|DANA
OG0003389	LOC108160789|XP_017150485.1|DMIR	LOC6495843|XP_001959692.2|DANA
OG0003390	LOC108157472|XP_017145040.1|DMIR	LOC6501368|XP_001955089.1|DANA
OG0003391	LOC108155173|XP_017141331.1|DMIR	LOC6499678|XP_001954165.1|DANA
OG0003392	LOC108156441|XP_017143389.1|DMIR	LOC6500710|XP_001953775.1|DANA
OG0003393	LOC108156393|XP_017143300.1|DMIR	LOC6505535|XP_014760698.1|DANA
OG0003394	LOC108154285|XP_017140024.1|DMIR	LOC6501372|XP_001955096.1|DANA
OG0003395	LOC108157369|XP_017144883.1|DMIR	LOC6501375|XP_001955102.1|DANA
OG0003396	LOC108155943|XP_017142595.1|DMIR	LOC6501358|XP_001955065.3|DANA
OG0003397	LOC108154185|XP_017139849.2|DMIR	LOC6501052|XP_001954464.1|DANA
OG0003398	LOC108155804|XP_017142374.1|DMIR	LOC6499466|XP_001954579.1|DANA
OG0003399	LOC108156283|XP_017143147.1|DMIR	LOC6500668|XP_001953688.1|DANA
OG0003400	LOC108156266|XP_017143120.1|DMIR	LOC6500679|XP_014766669.1|DANA
OG0003401	LOC108154760|XP_017140624.1|DMIR	LOC6500852|XP_032310222.1|DANA
OG0003402	LOC108153955|XP_033244120.1|DMIR	LOC6500848|XP_032305605.1|DANA
OG0003403	LOC108160076|XP_017149324.2|DMIR	LOC6494107|XP_001960961.1|DANA
OG0003404	LOC108154406|XP_017140166.1|DMIR	LOC6499667|XP_001954187.1|DANA
OG0003405	LOC108160245|XP_017149594.1|DMIR	LOC6496612|XP_001961259.1|DANA
OG0003406	LOC108155094|XP_017141208.1|DMIR	LOC6501633|XP_001955646.1|DANA
OG0003407	LOC108155095|XP_017141209.1|DMIR	LOC6498936|XP_001955645.1|DANA
OG0003408	LOC108155376|XP_017141637.2|DMIR	LOC6500904|XP_001954137.1|DANA
OG0003409	LOC108156090|XP_033244481.1|DMIR	LOC6499743|XP_032305687.1|DANA
OG0003410	LOC108156608|XP_017143641.1|DMIR	LOC6500857|XP_014766762.1|DANA
OG0003411	LOC108156136|XP_017142937.1|DMIR	LOC6505820|XP_001964432.2|DANA
OG0003412	LOC108156464|XP_017143416.1|DMIR	LOC6499066|XP_001955372.1|DANA
OG0003413	LOC108156806|XP_033245641.1|DMIR	LOC6499615|XP_001954289.1|DANA
OG0003414	LOC108151132|XP_017135045.1|DMIR	LOC6507814|XP_001956403.1|DANA
OG0003415	LOC108164902|XP_017156359.1|DMIR	LOC6504276|XP_032308836.1|DANA
OG0003416	LOC108155682|XP_017142140.1|DMIR	LOC6499294|XP_001954928.1|DANA
OG0003417	LOC108154668|XP_017140495.1|DMIR	LOC6499055|XP_001955400.1|DANA
OG0003418	LOC108154863|XP_017140778.1|DMIR	LOC6505649|XP_001964531.1|DANA
OG0003419	LOC108156356|XP_017143247.1|DMIR	LOC6498838|XP_032312277.1|DANA
OG0003420	LOC108156355|XP_017143245.1|DMIR	LOC6501714|XP_001955835.3|DANA
OG0003421	LOC108154727|XP_017140579.1|DMIR	LOC6505933|XP_014760849.2|DANA
OG0003422	LOC108154737|XP_017140594.1|DMIR	LOC6505588|XP_001964641.1|DANA
OG0003423	LOC117192739|XP_033253378.1|DMIR, LOC108159704|XP_017148708.1|DMIR	LOC6494530|XP_001960164.2|DANA
OG0003424	LOC108156251|XP_017143090.1|DMIR	LOC6499814|XP_001953857.1|DANA
OG0003425	LOC108155549|XP_017141917.1|DMIR	LOC6500249|XP_001952942.1|DANA
OG0003426	LOC108156359|XP_017143250.2|DMIR	LOC6500649|XP_001953647.1|DANA
OG0003427	LOC108155712|XP_017142197.1|DMIR	LOC6499908|XP_001953656.1|DANA
OG0003428	LOC108153660|XP_017139258.1|DMIR	LOC6507861|XP_001956484.1|DANA
OG0003429	LOC108158685|XP_017146707.1|DMIR, LOC117193110|XP_033253724.1|DMIR	LOC6495918|XP_001959853.1|DANA
OG0003430	LOC108164453|XP_017155661.1|DMIR	LOC6501810|XP_001967403.2|DANA
OG0003431	LOC108156146|XP_017142956.1|DMIR	LOC6498890|XP_001955735.1|DANA
OG0003432	LOC108154704|XP_017140544.1|DMIR	LOC6498910|XP_001955692.1|DANA
OG0003433	LOC108156562|XP_017143574.1|DMIR	LOC6499023|XP_032311498.1|DANA
OG0003434	LOC108155947|XP_017142604.1|DMIR	LOC6503923|XP_001963855.2|DANA
OG0003435	LOC108156046|XP_017142808.1|DMIR	LOC6501333|XP_001955010.3|DANA
OG0003436	LOC108155481|XP_017141793.1|DMIR	LOC6500188|XP_001953053.1|DANA
OG0003437	LOC108155478|XP_017141790.1|DMIR	LOC6500361|XP_014766511.1|DANA
OG0003438	LOC108156669|XP_017143781.1|DMIR	LOC6500362|XP_001953054.1|DANA
OG0003439	LOC108155920|XP_017142560.1|DMIR	LOC6498907|XP_001955697.1|DANA
OG0003440	LOC108155027|XP_033244447.1|DMIR	LOC6500286|XP_032310096.1|DANA
OG0003441	LOC108162443|XP_017152674.1|DMIR	LOC6497828|XP_001961531.1|DANA
OG0003442	LOC108155290|XP_017141495.1|DMIR	LOC6499380|XP_001954748.1|DANA
OG0003443	LOC108153185|XP_017138486.1|DMIR	LOC6506880|XP_001957071.1|DANA
OG0003444	LOC108152106|XP_017136647.1|DMIR	LOC6493701|XP_001958264.3|DANA
OG0003445	LOC108164979|XP_017156489.1|DMIR	LOC6501880|XP_001966749.2|DANA
OG0003446	LOC117186181|XP_033242332.1|DMIR	LOC6495015|XP_032312008.1|DANA
OG0003448	LOC108155813|XP_017142383.1|DMIR	LOC6500064|XP_001953292.1|DANA
OG0003449	LOC108155252|XP_017141436.1|DMIR	LOC6500692|XP_001953733.1|DANA
OG0003450	LOC117187327|XP_033245625.1|DMIR, LOC108155123|XP_033245628.1|DMIR	LOC6507296|XP_032311346.1|DANA, LOC6499501|XP_001954499.1|DANA
OG0003451	LOC108155033|XP_017141087.1|DMIR	LOC6499291|XP_001954932.1|DANA
OG0003452	LOC108155781|XP_017142330.1|DMIR	LOC6501290|XP_001954933.1|DANA
OG0003453	LOC108150962|XP_017134785.1|DMIR	LOC6506502|XP_001957758.1|DANA
OG0003454	LOC108162861|XP_017153299.1|DMIR	LOC6497804|XP_001961480.1|DANA
OG0003455	LOC108156732|XP_017143880.2|DMIR, LOC117186981|XP_033244337.1|DMIR	LOC6500308|XP_001952940.1|DANA
OG0003456	LOC108160288|XP_033253854.1|DMIR, LOC117188270|XP_033247715.1|DMIR	LOC6495663|XP_014763430.1|DANA
OG0003458	LOC108157215|XP_017144654.1|DMIR	LOC6500951|XP_032308928.1|DANA
OG0003459	LOC108155823|XP_017142401.1|DMIR	LOC6505702|XP_001964425.1|DANA
OG0003460	LOC108156182|XP_017143002.1|DMIR	LOC6499775|XP_001953943.1|DANA
OG0003461	LOC108155477|XP_017141787.1|DMIR	LOC6500190|XP_001953051.3|DANA
OG0003462	LOC108150911|XP_017134725.1|DMIR	LOC6493328|XP_001957534.1|DANA
OG0003463	LOC108156904|XP_017144138.1|DMIR	LOC6498958|XP_001955607.1|DANA
OG0003464	LOC108156335|XP_033245518.1|DMIR	LOC6499681|XP_001954159.2|DANA
OG0003465	LOC108155254|XP_017141438.1|DMIR	LOC6499872|XP_001953732.1|DANA
OG0003466	LOC108154771|XP_017140644.1|DMIR	LOC6501539|XP_001955445.1|DANA
OG0003467	LOC108155043|XP_017141105.1|DMIR	LOC6500293|XP_001952901.1|DANA
OG0003468	LOC108155346|XP_017141593.1|DMIR	LOC6500287|XP_001952891.1|DANA
OG0003469	LOC108155396|XP_017141671.1|DMIR	LOC6501585|XP_001955523.1|DANA
OG0003470	LOC108154425|XP_017140183.2|DMIR	LOC6501549|XP_001955458.3|DANA
OG0003471	LOC108161733|XP_017151546.1|DMIR	LOC6497879|XP_001961634.1|DANA
OG0003472	LOC108162589|XP_017152894.1|DMIR	LOC6496972|XP_032311081.1|DANA
OG0003473	LOC108162925|XP_017153396.2|DMIR	LOC6496899|XP_001963186.1|DANA
OG0003474	LOC108157166|XP_017144566.1|DMIR	LOC6505869|XP_001964516.2|DANA
OG0003475	LOC108154189|XP_017139885.1|DMIR	LOC6499485|XP_032305843.1|DANA
OG0003477	LOC108156323|XP_017143205.1|DMIR	LOC6500393|XP_001953126.1|DANA
OG0003478	LOC108157462|XP_017145025.1|DMIR	LOC6505650|XP_001964530.3|DANA
OG0003479	LOC117187258|XP_033245460.1|DMIR, LOC108155785|XP_017142334.1|DMIR	LOC6500547|XP_001953432.1|DANA
OG0003480	LOC108153933|XP_017139519.1|DMIR	LOC6499188|XP_001955148.1|DANA
OG0003481	LOC108154646|XP_017140465.1|DMIR	LOC6499187|XP_001955149.1|DANA
OG0003482	LOC108157723|XP_017145381.1|DMIR	LOC6499186|XP_032305340.1|DANA
OG0003483	LOC108154648|XP_017140468.1|DMIR	LOC6499167|XP_001955172.1|DANA
OG0003484	LOC108156989|XP_017144270.1|DMIR	LOC6501611|XP_001955591.1|DANA
OG0003485	LOC108154432|XP_017140191.1|DMIR	LOC6500373|XP_001953076.1|DANA
OG0003486	LOC108153968|XP_017139554.1|DMIR	LOC6500180|XP_001953074.1|DANA
OG0003487	LOC108154735|XP_017140591.1|DMIR	LOC6501185|XP_001954718.1|DANA
OG0003488	LOC108156544|XP_017143549.1|DMIR	LOC6501473|XP_001955323.1|DANA
OG0003489	LOC108155771|XP_017142312.1|DMIR	LOC6500553|XP_032306498.1|DANA
OG0003490	LOC108156647|XP_017143738.1|DMIR	LOC6501707|XP_001955807.3|DANA
OG0003491	LOC108156534|XP_017143531.2|DMIR	LOC6499083|XP_001955339.2|DANA
OG0003492	LOC108157701|XP_017145360.1|DMIR	LOC6501351|XP_001955048.1|DANA
OG0003493	LOC108156223|XP_017143049.2|DMIR	LOC6499751|XP_032305632.1|DANA
OG0003494	LOC108156264|XP_017143116.1|DMIR	LOC6501278|XP_001954906.1|DANA
OG0003495	LOC108163137|XP_017153739.1|DMIR	LOC6497912|XP_001961700.1|DANA
OG0003496	LOC108156926|XP_017144169.1|DMIR	LOC6501565|XP_001955482.1|DANA
OG0003497	LOC108154201|XP_017139909.1|DMIR	LOC6501085|XP_001954528.1|DANA
OG0003498	LOC117185878|XP_033245115.1|DMIR	LOC6498911|XP_001955690.2|DANA
OG0003499	LOC108155782|XP_033245456.1|DMIR	LOC6500000|XP_001953431.1|DANA
OG0003500	LOC108161446|XP_017151197.1|DMIR	LOC6497535|XP_001961888.1|DANA
OG0003501	LOC108157112|XP_017144476.1|DMIR	LOC6500167|XP_001953099.1|DANA
OG0003502	LOC108157731|XP_017145394.2|DMIR	LOC6499762|XP_001953970.1|DANA
OG0003503	LOC108155157|XP_017141308.1|DMIR	LOC6501362|XP_001955076.1|DANA
OG0003504	LOC108155128|XP_017141261.1|DMIR	LOC26514816|XP_014760929.1|DANA
OG0003505	LOC108155371|XP_017141633.2|DMIR	LOC6499672|XP_032305764.1|DANA
OG0003506	LOC108155724|XP_017142219.1|DMIR	LOC6501412|XP_014767026.1|DANA
OG0003507	LOC108155942|XP_017142590.1|DMIR	LOC6500804|XP_032305789.1|DANA
OG0003508	LOC108151029|XP_017134877.1|DMIR	LOC6507572|XP_001955931.2|DANA
OG0003509	LOC108155402|XP_017141688.1|DMIR	LOC6505514|XP_032312368.1|DANA
OG0003510	LOC108155969|XP_017142635.2|DMIR, LOC117186890|XP_033244064.1|DMIR	LOC6501506|XP_001955388.1|DANA
OG0003511	LOC108155689|XP_017142150.1|DMIR	LOC6499060|XP_032310920.1|DANA
OG0003512	LOC108156512|XP_017143504.1|DMIR	LOC6499051|XP_001955406.1|DANA
OG0003513	LOC108156636|XP_017143722.1|DMIR	LOC6499778|XP_001953938.1|DANA
OG0003514	LOC108157660|XP_017145306.1|DMIR	LOC6500686|XP_001953725.1|DANA
OG0003515	LOC117188046|XP_033247143.1|DMIR, LOC108158550|XP_017146453.2|DMIR	LOC6495134|XP_001958981.1|DANA
OG0003516	LOC108156023|XP_017142756.1|DMIR	LOC6500163|XP_001953107.1|DANA
OG0003517	LOC108156466|XP_017143418.1|DMIR	LOC6500705|XP_001953761.1|DANA
OG0003518	LOC108157408|XP_017144945.1|DMIR	LOC6500586|XP_001953523.1|DANA
OG0003519	LOC108153181|XP_017138476.2|DMIR	LOC6507766|XP_014765467.1|DANA
OG0003520	LOC108152420|XP_017137223.1|DMIR	LOC6507770|XP_001956319.1|DANA
OG0003521	LOC108151847|XP_017136220.1|DMIR	LOC6507288|XP_001956307.1|DANA
OG0003522	LOC108158458|XP_017146236.1|DMIR	LOC6494872|XP_001959512.1|DANA
OG0003523	LOC108163135|XP_017153738.1|DMIR	LOC6497913|XP_001961702.1|DANA
OG0003524	LOC108162326|XP_017152503.1|DMIR	LOC6502124|XP_001966164.1|DANA
OG0003525	LOC108158767|XP_017146878.2|DMIR, LOC117185728|XP_033247651.1|DMIR	LOC6496431|XP_032306607.1|DANA
OG0003526	LOC117192529|XP_033253115.1|DMIR, LOC108158942|XP_017147251.1|DMIR, LOC117192528|XP_033253114.1|DMIR, LOC117193165|XP_033253785.1|DMIR	LOC6499644|XP_032305433.1|DANA
OG0003527	LOC108158110|XP_017145775.1|DMIR, LOC117193916|XP_033254476.1|DMIR	LOC6494570|XP_032307292.1|DANA
OG0003529	LOC108161324|XP_017151044.1|DMIR	LOC6498567|XP_001963075.1|DANA
OG0003530	LOC108152456|XP_017137309.1|DMIR	LOC6506415|XP_001957921.1|DANA
OG0003531	LOC108155979|XP_017142656.1|DMIR	LOC6500608|XP_001953552.1|DANA
OG0003532	LOC108151984|XP_017136438.1|DMIR	LOC26514203|XP_014760174.1|DANA, LOC6506594|XP_001957580.1|DANA
OG0003533	LOC108152858|XP_017137968.1|DMIR	LOC6506994|XP_001956863.1|DANA
OG0003534	LOC108152245|XP_017136939.1|DMIR	LOC6507310|XP_001956271.2|DANA
OG0003535	LOC108151559|XP_017135718.1|DMIR	LOC6508045|XP_001955874.2|DANA
OG0003536	LOC117190078|XP_033251052.1|DMIR, LOC108159499|XP_017148333.1|DMIR	LOC6493928|XP_014762464.1|DANA
OG0003537	LOC117187929|XP_033246795.1|DMIR, LOC108160235|XP_017149581.2|DMIR	LOC6494955|XP_001959330.1|DANA
OG0003538	LOC108158145|XP_017145854.1|DMIR	LOC6494063|XP_001961057.1|DANA
OG0003539	LOC117190704|XP_033251656.1|DMIR, LOC108158736|XP_017146828.1|DMIR	LOC6505292|XP_001964827.1|DANA
OG0003540	LOC117186792|XP_033243950.1|DMIR, LOC117186791|XP_033243948.1|DMIR, LOC108165589|XP_017157152.2|DMIR	LOC6507677|XP_001956128.1|DANA
OG0003541	LOC108154913|XP_017140856.1|DMIR	LOC6505874|XP_032305521.1|DANA
OG0003542	LOC117190747|XP_033251697.1|DMIR, LOC108159464|XP_017148267.1|DMIR	LOC6494070|XP_032307151.1|DANA
OG0003543	LOC108152226|XP_017136898.1|DMIR	LOC6503948|XP_001963900.1|DANA
OG0003544	LOC108152413|XP_017137215.1|DMIR	LOC6507642|XP_001956061.1|DANA
OG0003545	LOC108152732|XP_033244009.1|DMIR	LOC6493838|XP_014764573.1|DANA
OG0003546	LOC108152409|XP_017137208.1|DMIR	LOC6493581|XP_001958037.1|DANA
OG0003547	LOC108158714|XP_033247737.1|DMIR	LOC6495910|XP_014763531.1|DANA
OG0003548	LOC117185697|XP_033251164.1|DMIR, LOC108158823|XP_017147007.1|DMIR	LOC6494866|XP_014763031.1|DANA
OG0003549	LOC117187880|XP_033246670.1|DMIR, LOC108158826|XP_017147012.2|DMIR	LOC6494865|XP_001959525.2|DANA
OG0003550	LOC108160414|XP_017149898.1|DMIR, LOC117192387|XP_033252950.1|DMIR	LOC6495754|XP_001959504.1|DANA
OG0003551	LOC108159575|XP_017148508.1|DMIR, LOC117193557|XP_033254194.1|DMIR	LOC6496068|XP_001960149.1|DANA
OG0003552	LOC108158174|XP_017145880.1|DMIR, LOC117192295|XP_033252842.1|DMIR	LOC6495286|XP_001958700.2|DANA
OG0003553	LOC108160752|XP_017150438.1|DMIR, LOC117192689|XP_033253314.1|DMIR	LOC6494875|XP_001959506.1|DANA
OG0003554	LOC108151349|XP_017135394.1|DMIR	LOC6493386|XP_001957649.3|DANA
OG0003555	LOC108150955|XP_017134778.1|DMIR	LOC6507013|XP_001956826.3|DANA
OG0003556	LOC108152966|XP_033242139.1|DMIR	LOC6493074|XP_001956990.2|DANA
OG0003557	LOC108151947|XP_017136371.1|DMIR	LOC6493075|XP_001956992.1|DANA
OG0003558	LOC108152614|XP_017137569.1|DMIR	LOC6507352|XP_032310565.1|DANA
OG0003559	LOC108152845|XP_033243725.1|DMIR	LOC6507609|XP_001955996.1|DANA
OG0003560	LOC117186300|XP_033242777.1|DMIR, LOC108152414|XP_033242778.1|DMIR	LOC6506504|XP_001957754.1|DANA
OG0003561	LOC108158840|XP_033250625.1|DMIR, LOC117188406|XP_033248131.1|DMIR	LOC6495048|XP_001959172.3|DANA
OG0003562	LOC117193558|XP_033254195.1|DMIR, LOC108160204|XP_017149528.1|DMIR	LOC6496073|XP_001960160.1|DANA
OG0003563	LOC108156626|XP_017143673.1|DMIR	LOC6501366|XP_001955086.1|DANA
OG0003564	LOC108152211|XP_017136858.1|DMIR	LOC6493505|XP_001957887.1|DANA
OG0003565	LOC108152636|XP_017137607.1|DMIR, LOC108151489|XP_017135618.1|DMIR	LOC6507012|XP_001956827.3|DANA
OG0003566	LOC108154238|XP_017139954.1|DMIR	LOC6494436|XP_001965921.1|DANA
OG0003567	LOC117192936|XP_033253557.1|DMIR, LOC108159976|XP_017149152.1|DMIR	LOC6494159|XP_032306167.1|DANA
OG0003568	LOC108158726|XP_033252725.1|DMIR, LOC117185691|XP_033248074.1|DMIR	LOC6495317|XP_014763248.1|DANA
OG0003569	LOC108165525|XP_017157085.1|DMIR	LOC6507498|XP_001955884.1|DANA
OG0003570	LOC108158089|XP_017145728.2|DMIR, LOC117185683|XP_033247909.1|DMIR	LOC6494065|XP_001961048.1|DANA
OG0003571	LOC108153684|XP_017139291.1|DMIR	LOC6507358|XP_001956178.2|DANA
OG0003572	LOC117192708|XP_033253337.1|DMIR, LOC108160226|XP_017149567.1|DMIR	LOC6495950|XP_032307172.1|DANA
