Orthogroup	DMIR.longest_only	DNOV.longest_only
OG0006090	LOC108151273|XP_017135288.1|DMIR	LOC115762705|XP_030560889.1|DNOV
OG0006091	LOC108151853|XP_017136227.2|DMIR	LOC115762779|XP_030560990.1|DNOV
OG0006092	LOC108162375|XP_017152582.1|DMIR	LOC115768840|XP_030569397.1|DNOV
OG0006093	LOC117191495|XP_033252238.1|DMIR, LOC108159563|XP_017148490.1|DMIR	LOC115763967|XP_030562631.1|DNOV
OG0006094	LOC108151400|XP_017135476.1|DMIR	LOC115768409|XP_030568841.1|DNOV
OG0006095	LOC117193379|XP_033253995.1|DMIR, LOC108159086|XP_017147531.1|DMIR	LOC115762103|XP_030560065.1|DNOV
OG0006096	LOC108158541|XP_017146439.1|DMIR	LOC115764167|XP_030562915.1|DNOV
OG0006097	LOC108152598|XP_033243136.1|DMIR	LOC115768035|XP_030568321.1|DNOV
OG0006098	LOC108162691|XP_017153030.1|DMIR	LOC115758594|XP_030555174.1|DNOV
OG0006099	LOC108158314|XP_033247071.1|DMIR, LOC117192249|XP_033252804.1|DMIR	LOC115769123|XP_030569707.1|DNOV
OG0006100	LOC108160634|XP_017150252.1|DMIR, LOC117191188|XP_033252020.1|DMIR	LOC115757921|XP_030554245.1|DNOV
OG0006101	LOC108163188|XP_033249062.1|DMIR	LOC115763958|XP_030562608.1|DNOV
OG0006102	LOC117194026|XP_033254544.1|DMIR, LOC108160447|XP_017149947.2|DMIR	LOC115760942|XP_030558386.1|DNOV
OG0006103	LOC108164783|XP_017156222.1|DMIR	LOC115768179|XP_030568546.1|DNOV
OG0006104	LOC108164668|XP_017156010.1|DMIR	LOC115767209|XP_030567263.1|DNOV
OG0006105	LOC108164619|XP_017155946.1|DMIR	LOC115767193|XP_030567244.1|DNOV
OG0006106	LOC108153456|XP_017138965.1|DMIR	LOC115769499|XP_030570183.1|DNOV
OG0006107	LOC108159593|XP_017148533.1|DMIR	LOC115770678|XP_030571961.1|DNOV
OG0006108	LOC108153238|XP_017138565.1|DMIR	LOC115764436|XP_030563299.1|DNOV
OG0006109	LOC108153007|XP_017138243.1|DMIR	LOC115771460|XP_030573036.1|DNOV
OG0006110	LOC108152645|XP_017137625.1|DMIR	LOC115770199|XP_030571252.1|DNOV
OG0006111	LOC117192600|XP_033253204.1|DMIR, LOC108159331|XP_017148016.1|DMIR	LOC115765580|XP_030565124.1|DNOV
OG0006112	LOC117190762|XP_033251715.1|DMIR, LOC108159507|XP_017148354.1|DMIR	LOC115758288|XP_030554716.1|DNOV
OG0006113	LOC108153325|XP_017138731.1|DMIR	LOC115771023|XP_030572409.1|DNOV
OG0006114	LOC108154732|XP_017140587.1|DMIR	LOC115763972|XP_030562635.1|DNOV
OG0006115	LOC108159313|XP_017147976.1|DMIR	LOC115757958|XP_030554294.1|DNOV
OG0006116	LOC117189609|XP_033250622.1|DMIR, LOC108160333|XP_017149753.1|DMIR	LOC115757815|XP_030554097.1|DNOV
OG0006117	LOC108159861|XP_017148949.1|DMIR	LOC115767498|XP_030567667.1|DNOV
OG0006118	LOC117187696|XP_033246296.1|DMIR, LOC108160841|XP_033252161.1|DMIR	LOC115758268|XP_030554689.1|DNOV
OG0006119	LOC117188141|XP_033247422.1|DMIR, LOC108160770|XP_017150460.2|DMIR	LOC115757888|XP_030554192.1|DNOV
OG0006120	LOC108159609|XP_017148552.1|DMIR, LOC117193560|XP_033254198.1|DMIR	LOC115764561|XP_030563545.1|DNOV
OG0006121	LOC108152529|XP_017137423.1|DMIR	LOC115770183|XP_030571204.1|DNOV
OG0006122	LOC108164426|XP_017155595.1|DMIR	LOC115766804|XP_030566689.1|DNOV
OG0006123	LOC108160809|XP_033247561.1|DMIR	LOC115757885|XP_030554184.1|DNOV
OG0006124	LOC108156723|XP_017143863.1|DMIR	LOC115771917|XP_030573668.1|DNOV
OG0006125	LOC108152579|XP_017137505.1|DMIR	LOC115767866|XP_030568088.1|DNOV
OG0006126	LOC108152063|XP_017136566.1|DMIR	LOC115770989|XP_030572340.1|DNOV
OG0006127	LOC108152432|XP_033242708.1|DMIR	LOC115770168|XP_030571188.1|DNOV
OG0006128	LOC108153138|XP_017138423.1|DMIR	LOC115770073|XP_030571038.1|DNOV
OG0006129	LOC108152496|XP_017137360.1|DMIR	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV
OG0006130	LOC108150874|XP_017134670.1|DMIR	LOC115766319|XP_030566071.1|DNOV
OG0006131	LOC108151033|XP_017134882.1|DMIR	LOC115768102|XP_030568459.1|DNOV
OG0006132	LOC108151037|XP_017134893.1|DMIR	LOC115769824|XP_030570659.1|DNOV
OG0006133	LOC108150875|XP_017134671.1|DMIR	LOC115766328|XP_030566082.1|DNOV
OG0006134	LOC108151692|XP_033242155.1|DMIR	LOC115770033|XP_030570956.1|DNOV
OG0006135	LOC108150870|XP_017134662.1|DMIR	LOC115770544|XP_030571711.1|DNOV
OG0006136	LOC108152580|XP_017137510.1|DMIR	LOC115766995|XP_030566979.1|DNOV
OG0006137	LOC108165506|XP_017157052.1|DMIR	LOC115770319|XP_030571415.1|DNOV
OG0006138	LOC117191114|XP_033251967.1|DMIR, LOC108160586|XP_017150169.1|DMIR	LOC115757902|XP_030554210.1|DNOV
OG0006139	LOC108159048|XP_017147466.1|DMIR	LOC115764587|XP_030563598.1|DNOV
OG0006140	LOC117193763|XP_033254385.1|DMIR, LOC108159077|XP_017147518.1|DMIR	LOC115758022|XP_030554386.1|DNOV
OG0006141	LOC108160660|XP_033247548.1|DMIR	LOC115766549|XP_030566384.1|DNOV
OG0006142	LOC108150925|XP_017134745.1|DMIR	LOC115771575|XP_030573189.1|DNOV
OG0006143	LOC108152571|XP_017137498.1|DMIR	LOC115769381|XP_030570040.1|DNOV
OG0006144	LOC108153222|XP_017138539.1|DMIR	LOC115769178|XP_030569746.1|DNOV
OG0006145	LOC108152139|XP_017136726.1|DMIR	LOC115770219|XP_030571282.1|DNOV
OG0006146	LOC108162196|XP_017152291.1|DMIR	LOC115763547|XP_030562023.1|DNOV
OG0006147	LOC108157089|XP_017144442.1|DMIR	LOC115761911|XP_030559788.1|DNOV
OG0006148	LOC108151579|XP_017135745.1|DMIR	LOC115770276|XP_030571360.1|DNOV
OG0006149	LOC108152944|XP_017138128.1|DMIR	LOC115766871|XP_030566795.1|DNOV
OG0006150	LOC108152941|XP_017138125.1|DMIR	LOC115766853|XP_030566772.1|DNOV
OG0006151	LOC108162591|XP_017152897.1|DMIR	LOC115763605|XP_030562093.1|DNOV
OG0006153	LOC108159189|XP_017147732.2|DMIR, LOC117185753|XP_033246294.1|DMIR	LOC115758159|XP_030554558.1|DNOV
OG0006154	LOC108157484|XP_017145063.1|DMIR	LOC115766198|XP_030565907.1|DNOV
OG0006155	LOC108155779|XP_017142327.1|DMIR	LOC115761943|XP_030559839.1|DNOV
OG0006156	LOC108156190|XP_017143010.1|DMIR	LOC115770785|XP_030572065.1|DNOV
OG0006157	LOC108159122|XP_017147594.1|DMIR, LOC117190745|XP_033251695.1|DMIR	LOC115760447|XP_030557620.1|DNOV
OG0006158	LOC108152895|XP_017138029.1|DMIR	LOC115769326|XP_030569923.1|DNOV
OG0006159	LOC117188154|XP_033247455.1|DMIR, LOC108160468|XP_017149974.2|DMIR	LOC115757913|XP_030554228.1|DNOV
OG0006160	LOC117190743|XP_033251693.1|DMIR, LOC108159120|XP_017147592.1|DMIR	LOC115760433|XP_030557607.1|DNOV
OG0006161	LOC117193815|XP_033254417.1|DMIR, LOC117193500|XP_033254141.1|DMIR, LOC108159273|XP_017147921.1|DMIR	LOC115762197|XP_030560181.1|DNOV
OG0006162	LOC108164414|XP_017155578.1|DMIR	LOC115766799|XP_030566684.1|DNOV
OG0006163	LOC108158441|XP_017146213.2|DMIR	LOC115763280|XP_030561623.1|DNOV
OG0006165	LOC108153631|XP_017139224.1|DMIR	LOC115767254|XP_030567325.1|DNOV
OG0006166	LOC117186737|XP_033243793.1|DMIR, LOC108151174|XP_017135094.1|DMIR, LOC108164044|XP_017155111.1|DMIR	LOC115759946|XP_030556946.1|DNOV
OG0006167	LOC108160232|XP_017149575.1|DMIR	LOC115760607|XP_030557910.1|DNOV, LOC115760609|XP_030557915.1|DNOV, LOC115760608|XP_030557912.1|DNOV
OG0006168	LOC108150832|XP_017134631.1|DMIR	LOC115768673|XP_030569216.1|DNOV
OG0006169	LOC108151099|XP_017134982.1|DMIR, LOC117187726|XP_033246398.1|DMIR	LOC115768281|XP_030568678.1|DNOV, LOC115768280|XP_030568677.1|DNOV
OG0006170	LOC117191541|XP_033252268.1|DMIR, LOC117191539|XP_033252267.1|DMIR, LOC117188436|XP_033248210.1|DMIR, LOC117187791|XP_033246531.1|DMIR, LOC117188435|XP_033248208.1|DMIR, LOC117187755|XP_033246457.1|DMIR, LOC117187788|XP_033246526.1|DMIR, LOC117187792|XP_033246532.1|DMIR, LOC117187790|XP_033246530.1|DMIR, LOC117187793|XP_033246533.1|DMIR, LOC117188434|XP_033248207.1|DMIR	LOC115767834|XP_030568036.1|DNOV
OG0006171	LOC108161483|XP_017151242.2|DMIR	LOC115771029|XP_030572423.1|DNOV
OG0006172	LOC108165279|XP_017156803.1|DMIR	LOC115771090|XP_030572503.1|DNOV
OG0006173	LOC108164276|XP_017155411.1|DMIR	LOC115758614|XP_030555207.1|DNOV
OG0006174	LOC108153258|XP_017138610.2|DMIR	LOC115766994|XP_030566964.1|DNOV
OG0006175	LOC117193820|XP_033254422.1|DMIR, LOC108158861|XP_017147081.1|DMIR, LOC117192556|XP_033253148.1|DMIR, LOC108158859|XP_017147079.2|DMIR, LOC117188380|XP_033248056.1|DMIR	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV
OG0006176	LOC108162331|XP_017152511.1|DMIR, LOC108163304|XP_017154006.1|DMIR	LOC115763161|XP_030561474.1|DNOV
OG0006177	LOC108153899|XP_033245438.1|DMIR, LOC108154551|XP_033245439.1|DMIR, LOC108163230|XP_017153876.1|DMIR	LOC115767462|XP_030567627.1|DNOV
OG0006181	LOC108156240|XP_017143077.1|DMIR	LOC115761897|XP_030559763.1|DNOV
OG0006182	LOC108157187|XP_017144604.1|DMIR	LOC115772118|XP_030573952.1|DNOV
OG0006183	LOC108154941|XP_017140919.1|DMIR	LOC115764829|XP_030563938.1|DNOV
OG0006184	LOC108156225|XP_017143053.1|DMIR	LOC115771752|XP_030573462.1|DNOV
OG0006185	LOC108156296|XP_017143169.1|DMIR	LOC115764003|XP_030562682.1|DNOV
OG0006186	LOC108156229|XP_017143057.1|DMIR	LOC115771757|XP_030573466.1|DNOV
OG0006187	LOC108157497|XP_017145085.1|DMIR	LOC115761389|XP_030559001.1|DNOV
OG0006188	LOC108153769|XP_017139399.1|DMIR	LOC115767330|XP_030567435.1|DNOV
OG0006189	LOC108153817|XP_017139422.1|DMIR	LOC115767331|XP_030567440.1|DNOV
OG0006190	LOC108154722|XP_017140573.1|DMIR	LOC115761748|XP_030559507.1|DNOV
OG0006191	LOC108156718|XP_017143858.1|DMIR	LOC115764811|XP_030563917.1|DNOV
OG0006192	LOC108155212|XP_017141388.1|DMIR	LOC115769046|XP_030569615.1|DNOV
OG0006193	LOC108160563|XP_017150131.1|DMIR	LOC115767821|XP_030568020.1|DNOV
OG0006194	LOC108164754|XP_017156143.1|DMIR	LOC115765138|XP_030564397.1|DNOV
OG0006195	LOC108164107|XP_017155190.2|DMIR, LOC117186630|XP_033243533.1|DMIR	LOC115767788|XP_030567979.1|DNOV
OG0006196	LOC108154148|XP_033244694.1|DMIR	LOC115761864|XP_030559716.1|DNOV
OG0006197	LOC108164479|XP_017155722.1|DMIR	LOC115766788|XP_030566664.1|DNOV
OG0006198	LOC108162264|XP_017152408.2|DMIR	LOC115766867|XP_030566788.1|DNOV
OG0006199	LOC108155331|XP_017141561.1|DMIR	LOC115771794|XP_030573524.1|DNOV
OG0006200	LOC108157445|XP_017144989.1|DMIR	LOC115772110|XP_030573937.1|DNOV
OG0006201	LOC108160824|XP_017150547.1|DMIR	LOC115764398|XP_030563238.1|DNOV
OG0006202	LOC108160816|XP_017150535.1|DMIR	LOC115764372|XP_030563194.1|DNOV
OG0006203	LOC108157354|XP_017144868.1|DMIR	LOC115767257|XP_030567333.1|DNOV
OG0006204	LOC108156739|XP_017143887.1|DMIR	LOC115757718|XP_030553942.1|DNOV
OG0006205	LOC108157151|XP_017144552.1|DMIR	LOC115765116|XP_030564370.1|DNOV
OG0006206	LOC117186646|XP_033243573.1|DMIR	LOC115769258|XP_030569828.1|DNOV
OG0006207	LOC108161828|XP_017151676.1|DMIR	LOC115765963|XP_030565576.1|DNOV
OG0006208	LOC108165588|XP_017157151.1|DMIR	LOC115759979|XP_030556992.1|DNOV
OG0006209	LOC108153714|XP_017139334.1|DMIR	LOC115765400|XP_030564795.1|DNOV
OG0006210	LOC108154173|XP_017139841.1|DMIR	LOC115767282|XP_030567373.1|DNOV
OG0006211	LOC108162123|XP_017152187.1|DMIR	LOC115758476|XP_030555013.1|DNOV
OG0006212	LOC108162122|XP_017152185.1|DMIR	LOC115758473|XP_030555009.1|DNOV
OG0006213	LOC108157846|XP_017145538.1|DMIR	LOC115764704|XP_030563762.1|DNOV
OG0006214	LOC108164662|XP_017156004.1|DMIR	LOC115766394|XP_030566166.1|DNOV
OG0006215	LOC108153923|XP_017139511.1|DMIR	LOC115767382|XP_030567502.1|DNOV
OG0006216	LOC108157026|XP_017144325.1|DMIR	LOC115772047|XP_030573846.1|DNOV
OG0006217	LOC108164586|XP_017155901.1|DMIR	LOC115764332|XP_030563142.1|DNOV
OG0006218	LOC108163696|XP_017154618.2|DMIR	LOC115769284|XP_030569868.1|DNOV
OG0006219	LOC108150975|XP_017134804.1|DMIR	LOC115768901|XP_030569477.1|DNOV
OG0006220	LOC108152612|XP_017137566.1|DMIR	LOC115766925|XP_030566874.1|DNOV
OG0006221	LOC108157275|XP_017144762.1|DMIR	LOC115761889|XP_030559752.1|DNOV
OG0006222	LOC108156745|XP_017143896.1|DMIR	LOC115761905|XP_030559783.1|DNOV
OG0006223	LOC108156973|XP_017144256.1|DMIR	LOC115764279|XP_030563068.1|DNOV
OG0006224	LOC108157161|XP_033243053.1|DMIR	LOC115764292|XP_030563085.1|DNOV
OG0006225	LOC108164529|XP_017155810.1|DMIR	LOC115768685|XP_030569230.1|DNOV
OG0006226	LOC117192575|XP_033253185.1|DMIR, LOC108158494|XP_017146294.1|DMIR	LOC115765208|XP_030564512.1|DNOV
OG0006227	LOC108164633|XP_017155967.1|DMIR	LOC115765139|XP_030564401.1|DNOV
OG0006228	LOC108158661|XP_017146647.1|DMIR	LOC115763981|XP_030562653.1|DNOV
OG0006229	LOC108164456|XP_017155664.1|DMIR	LOC115766720|XP_030566520.1|DNOV
OG0006230	LOC108160771|XP_017150464.1|DMIR	LOC115767204|XP_030567254.1|DNOV
OG0006231	LOC108154095|XP_017139707.1|DMIR	LOC115764437|XP_030563300.1|DNOV
OG0006232	LOC117186154|XP_033242249.1|DMIR, LOC117186153|XP_033242243.1|DMIR	LOC115764394|XP_030563235.1|DNOV
OG0006233	LOC117186766|XP_033243882.1|DMIR	LOC115764291|XP_030563083.1|DNOV
OG0006234	LOC108156324|XP_017143211.1|DMIR	LOC115765358|XP_030564733.1|DNOV
OG0006235	LOC108164701|XP_017156062.1|DMIR	LOC115765234|XP_030564550.1|DNOV
OG0006236	LOC108164145|XP_017155242.1|DMIR	LOC115767734|XP_030567905.1|DNOV
OG0006237	LOC108157214|XP_017144658.1|DMIR	LOC115765438|XP_030564863.1|DNOV
OG0006238	LOC108164757|XP_017156149.1|DMIR	LOC115765299|XP_030564651.1|DNOV
OG0006239	LOC108156200|XP_017143027.1|DMIR	LOC115767564|XP_030567705.1|DNOV
OG0006240	LOC108156754|XP_017143904.1|DMIR	LOC115764951|XP_030564133.1|DNOV
OG0006241	LOC108156291|XP_017143167.1|DMIR	LOC115765357|XP_030564732.1|DNOV
OG0006242	LOC108164934|XP_033246459.1|DMIR	LOC115768842|XP_030569398.1|DNOV
OG0006243	LOC108155365|XP_017141616.1|DMIR	LOC115759455|XP_030556247.1|DNOV
OG0006244	LOC108157061|XP_017144380.1|DMIR	LOC115761871|XP_030559732.1|DNOV
OG0006245	LOC108155399|XP_017141680.1|DMIR	LOC115761195|XP_030558731.1|DNOV
OG0006246	LOC108164956|XP_017156446.1|DMIR	LOC115768049|XP_030568342.1|DNOV
OG0006247	LOC108160311|XP_017149720.1|DMIR	LOC115762067|XP_030560015.1|DNOV
OG0006248	LOC108157335|XP_017144842.1|DMIR	LOC115771869|XP_030573608.1|DNOV
OG0006249	LOC108163068|XP_017153632.1|DMIR	LOC115760215|XP_030557325.1|DNOV
OG0006250	LOC108155415|XP_033249470.1|DMIR	LOC115764322|XP_030563128.1|DNOV
OG0006251	LOC108156321|XP_017143202.1|DMIR	LOC115764781|XP_030563880.1|DNOV
OG0006252	LOC108156320|XP_017143201.1|DMIR	LOC115764780|XP_030563879.1|DNOV
OG0006253	LOC108155701|XP_017142172.1|DMIR	LOC115768062|XP_030568364.1|DNOV
OG0006254	LOC117186604|XP_033243484.1|DMIR	LOC115770957|XP_030572286.1|DNOV
OG0006255	LOC108156658|XP_017143760.2|DMIR	LOC115757690|XP_030553889.1|DNOV
OG0006256	LOC108156316|XP_017143198.1|DMIR	LOC115765349|XP_030564722.1|DNOV
OG0006257	LOC108164692|XP_017156053.1|DMIR	LOC115767805|XP_030567997.1|DNOV
OG0006258	LOC108153704|XP_017139323.1|DMIR	LOC115765398|XP_030564788.1|DNOV
OG0006259	LOC108154938|XP_017140917.1|DMIR	LOC115761213|XP_030558760.1|DNOV
OG0006260	LOC108159003|XP_017147365.1|DMIR	LOC115766486|XP_030566307.1|DNOV
OG0006261	LOC108162296|XP_017152449.1|DMIR	LOC115759289|XP_030556050.1|DNOV
OG0006262	LOC108163829|XP_017154822.1|DMIR	LOC115766277|XP_030566005.1|DNOV
OG0006263	LOC108152446|XP_017137289.1|DMIR	LOC115767602|XP_030567755.1|DNOV
OG0006264	LOC108152487|XP_017137355.1|DMIR	LOC115766827|XP_030566722.1|DNOV
OG0006265	LOC108159562|XP_017148489.1|DMIR	LOC115763955|XP_030562609.1|DNOV
OG0006266	LOC108152466|XP_017137326.1|DMIR	LOC115765175|XP_030564455.1|DNOV
OG0006267	LOC108163215|XP_017153863.1|DMIR	LOC115771344|XP_030572875.1|DNOV
OG0006268	LOC108160239|XP_017149585.2|DMIR, LOC117187722|XP_033246365.1|DMIR	LOC115760638|XP_030557954.1|DNOV
OG0006269	LOC108154620|XP_017140429.1|DMIR	LOC115764859|XP_030563993.1|DNOV
OG0006270	LOC108151554|XP_017135713.1|DMIR	LOC115765315|XP_030564675.1|DNOV
OG0006271	LOC108153986|XP_017139570.2|DMIR	LOC115761957|XP_030559855.1|DNOV
OG0006272	LOC108164159|XP_017155258.1|DMIR	LOC115765323|XP_030564683.1|DNOV
OG0006273	LOC117190825|XP_033251754.1|DMIR, LOC108160431|XP_017149923.1|DMIR	LOC115760237|XP_030557355.1|DNOV
OG0006274	LOC108165178|XP_017156738.1|DMIR	LOC115768785|XP_030569342.1|DNOV
OG0006275	LOC108161507|XP_017151275.1|DMIR	LOC115767817|XP_030568014.1|DNOV
OG0006276	LOC108151724|XP_017135990.1|DMIR	LOC115762694|XP_030560876.1|DNOV
OG0006277	LOC108156500|XP_033244406.1|DMIR	LOC115764526|XP_030563484.1|DNOV
OG0006278	LOC108165302|XP_017156829.1|DMIR	LOC115764306|XP_030563104.1|DNOV
OG0006279	LOC108161320|XP_017151039.1|DMIR	LOC115767813|XP_030568005.1|DNOV
OG0006280	LOC108159474|XP_017148291.1|DMIR	LOC115765225|XP_030564527.1|DNOV
OG0006281	LOC108159486|XP_017148311.1|DMIR	LOC115765224|XP_030564526.1|DNOV
OG0006282	LOC108154078|XP_017139678.1|DMIR	LOC115767388|XP_030567511.1|DNOV
OG0006283	LOC108154677|XP_017140508.1|DMIR	LOC115764614|XP_030563632.1|DNOV
OG0006284	LOC108151301|XP_017135325.1|DMIR	LOC115762649|XP_030560814.1|DNOV
OG0006285	LOC108155518|XP_017141853.1|DMIR	LOC115761559|XP_030559203.1|DNOV
OG0006286	LOC108157145|XP_017144538.1|DMIR	LOC115761584|XP_030559234.1|DNOV
OG0006287	LOC108164953|XP_017156439.1|DMIR	LOC115767190|XP_030567241.1|DNOV
OG0006288	LOC108155508|XP_017141837.1|DMIR	LOC115771838|XP_030573580.1|DNOV
OG0006289	LOC108154986|XP_017141016.1|DMIR	LOC115761768|XP_030559557.1|DNOV
OG0006290	LOC108160219|XP_033242552.1|DMIR	LOC115767256|XP_030567327.1|DNOV
OG0006291	LOC108161971|XP_017151918.1|DMIR	LOC115758444|XP_030554968.1|DNOV
OG0006292	LOC108152999|XP_017138226.1|DMIR	LOC115769088|XP_030569660.1|DNOV
OG0006293	LOC108151456|XP_017135566.1|DMIR	LOC115769979|XP_030570900.1|DNOV
OG0006294	LOC108160542|XP_017150097.1|DMIR	LOC115767820|XP_030568017.1|DNOV
OG0006295	LOC108154048|XP_017139632.1|DMIR	LOC115767324|XP_030567425.1|DNOV
OG0006296	LOC108161057|XP_017150826.1|DMIR	LOC115765273|XP_030564623.1|DNOV
OG0006297	LOC108155384|XP_017141652.1|DMIR	LOC115768784|XP_030569340.1|DNOV
OG0006298	LOC108160554|XP_017150119.1|DMIR	LOC115765165|XP_030564437.1|DNOV
OG0006299	LOC108154706|XP_017140549.1|DMIR	LOC115765386|XP_030564771.1|DNOV
OG0006300	LOC108159233|XP_017147832.1|DMIR	LOC115767798|XP_030567989.1|DNOV
OG0006301	LOC108155019|XP_017141064.1|DMIR, LOC117188174|XP_033247511.1|DMIR	LOC115768220|XP_030568605.1|DNOV
OG0006302	LOC108164540|XP_017155831.1|DMIR	LOC115768164|XP_030568520.1|DNOV
OG0006303	LOC108159880|XP_017148982.2|DMIR	LOC115761147|XP_030558676.1|DNOV
OG0006304	LOC108155158|XP_017141309.1|DMIR	LOC115771614|XP_030573246.1|DNOV
OG0006305	LOC108155160|XP_017141312.1|DMIR	LOC115772128|XP_030573966.1|DNOV
OG0006306	LOC108154075|XP_017139671.1|DMIR	LOC115760350|XP_030557496.1|DNOV
OG0006307	LOC108155343|XP_017141588.1|DMIR	LOC115771609|XP_030573232.1|DNOV
OG0006308	LOC108151687|XP_017135921.1|DMIR	LOC115766374|XP_030566133.1|DNOV
OG0006309	LOC108164720|XP_017156094.1|DMIR	LOC115766377|XP_030566138.1|DNOV
OG0006310	LOC108156686|XP_017143815.1|DMIR	LOC115771957|XP_030573725.1|DNOV
OG0006311	LOC108157212|XP_017144691.1|DMIR	LOC115768149|XP_030568503.1|DNOV
OG0006312	LOC108164851|XP_017156268.1|DMIR	LOC115768160|XP_030568516.1|DNOV
OG0006313	LOC108155987|XP_017142672.1|DMIR	LOC115768891|XP_030569463.1|DNOV
OG0006314	LOC117186409|XP_033243060.1|DMIR	LOC115766291|XP_030566018.1|DNOV
OG0006315	LOC108154616|XP_017140422.1|DMIR	LOC115764925|XP_030564091.1|DNOV
OG0006316	LOC108158366|XP_017146111.1|DMIR	LOC115762466|XP_030560535.1|DNOV
OG0006317	LOC108155656|XP_017142102.1|DMIR	LOC115768814|XP_030569371.1|DNOV
OG0006318	LOC108161426|XP_017151179.1|DMIR	LOC115766419|XP_030566201.1|DNOV
OG0006319	LOC117188056|XP_033247188.1|DMIR, LOC108158496|XP_017146298.2|DMIR	LOC115761482|XP_030559112.1|DNOV
OG0006320	LOC108164923|XP_017156399.1|DMIR	LOC115765355|XP_030564728.1|DNOV
OG0006321	LOC108160293|XP_017149692.1|DMIR	LOC115767267|XP_030567352.1|DNOV
OG0006322	LOC108153913|XP_017139501.1|DMIR	LOC115765284|XP_030564635.1|DNOV
OG0006323	LOC117186271|XP_033242691.1|DMIR	LOC115768656|XP_030569192.1|DNOV
OG0006324	LOC108160252|XP_017149608.1|DMIR	LOC115768808|XP_030569364.1|DNOV
OG0006325	LOC108156713|XP_017143850.1|DMIR	LOC115757771|XP_030554056.1|DNOV
OG0006326	LOC108152721|XP_017137747.1|DMIR	LOC115770029|XP_030570955.1|DNOV
OG0006327	LOC108156498|XP_017143483.1|DMIR	LOC115771963|XP_030573736.1|DNOV
OG0006328	LOC108155433|XP_017141734.2|DMIR	LOC115761200|XP_030558740.1|DNOV
OG0006329	LOC108161895|XP_017151782.1|DMIR	LOC115766875|XP_030566797.1|DNOV
OG0006330	LOC108155328|XP_017141553.1|DMIR	LOC115772034|XP_030573824.1|DNOV
OG0006331	LOC108161350|XP_017151082.1|DMIR	LOC115767312|XP_030567410.1|DNOV
OG0006332	LOC108164797|XP_017156210.1|DMIR	LOC115767614|XP_030567771.1|DNOV
OG0006333	LOC108159421|XP_033246848.1|DMIR	LOC115771307|XP_030572805.1|DNOV
OG0006334	LOC108154058|XP_017139642.1|DMIR	LOC115767380|XP_030567500.1|DNOV
OG0006335	LOC108156791|XP_017143957.1|DMIR	LOC115764753|XP_030563838.1|DNOV
OG0006336	LOC108156382|XP_017143290.1|DMIR	LOC115768214|XP_030568588.1|DNOV
OG0006337	LOC108158962|XP_017147286.1|DMIR	LOC115771321|XP_030572845.1|DNOV
OG0006338	LOC108156931|XP_017144177.1|DMIR	LOC115771677|XP_030573352.1|DNOV
OG0006339	LOC117186475|XP_033243236.1|DMIR	LOC115768244|XP_030568631.1|DNOV
OG0006340	LOC108164509|XP_017155781.1|DMIR	LOC115768216|XP_030568593.1|DNOV
OG0006341	LOC108164542|XP_017155839.1|DMIR	LOC115766348|XP_030566104.1|DNOV
OG0006342	LOC108164837|XP_017156250.1|DMIR	LOC115766414|XP_030566195.1|DNOV
OG0006343	LOC108164682|XP_017156033.1|DMIR	LOC115766363|XP_030566122.1|DNOV
OG0006344	LOC108164982|XP_017156497.1|DMIR	LOC115767208|XP_030567261.1|DNOV
OG0006345	LOC108155071|XP_033245620.1|DMIR	LOC115771656|XP_030573321.1|DNOV
OG0006346	LOC108155274|XP_017141470.1|DMIR	LOC115764224|XP_030562998.1|DNOV
OG0006347	LOC108156285|XP_017143149.2|DMIR	LOC115757706|XP_030553918.1|DNOV
OG0006348	LOC108162557|XP_017152845.1|DMIR	LOC115767868|XP_030568086.1|DNOV
OG0006349	LOC108152504|XP_017137380.1|DMIR	LOC115765088|XP_030564328.1|DNOV
OG0006350	LOC108156107|XP_017142891.1|DMIR	LOC115764889|XP_030564031.1|DNOV
OG0006351	LOC108159282|XP_017147944.1|DMIR	LOC115768806|XP_030569362.1|DNOV
OG0006352	LOC108160503|XP_017150032.1|DMIR	LOC115757813|XP_030554095.1|DNOV
OG0006353	LOC108156016|XP_017142730.1|DMIR	LOC115761391|XP_030559006.1|DNOV
OG0006354	LOC108156695|XP_017143827.2|DMIR	LOC115771880|XP_030573625.1|DNOV
OG0006355	LOC108154418|XP_017140180.1|DMIR	LOC115767857|XP_030568074.1|DNOV
OG0006356	LOC108159725|XP_033243545.1|DMIR	LOC115767367|XP_030567485.1|DNOV
OG0006357	LOC108152947|XP_033248247.1|DMIR	LOC115768306|XP_030568711.1|DNOV
OG0006358	LOC108151802|XP_017136141.1|DMIR	LOC115762796|XP_030561010.1|DNOV
OG0006359	LOC108155738|XP_017142243.1|DMIR	LOC115764169|XP_030562913.1|DNOV
OG0006360	LOC108165351|XP_017156876.1|DMIR	LOC115768742|XP_030569288.1|DNOV
OG0006361	LOC108156891|XP_033245853.1|DMIR	LOC115763762|XP_030562336.1|DNOV
OG0006362	LOC108162191|XP_017152284.1|DMIR	LOC115768484|XP_030568925.1|DNOV
