Orthogroup	DMIR.longest_only	DBIA.longest_only
OG0005690	LOC108154701|XP_033244171.1|DMIR	LOC108026166|XP_016952410.1|DBIA
OG0005691	LOC108155362|XP_017141613.1|DMIR	LOC108031392|XP_016960245.1|DBIA
OG0005692	LOC108163562|XP_017154415.1|DMIR	LOC108029199|XP_016956865.1|DBIA
OG0005693	LOC108150914|XP_017134728.1|DMIR	LOC108034492|XP_016964885.1|DBIA
OG0005694	LOC108157488|XP_017145074.1|DMIR	LOC108031781|XP_016960984.1|DBIA
OG0005695	LOC108156802|XP_017143974.1|DMIR	LOC108025170|XP_016950939.1|DBIA
OG0005696	LOC108156803|XP_017143979.1|DMIR	LOC108025176|XP_016950964.1|DBIA
OG0005697	LOC108156653|XP_017143756.1|DMIR	LOC108024514|XP_016949956.1|DBIA
OG0005698	LOC108159600|XP_017148543.1|DMIR	LOC108036419|XP_016968035.1|DBIA
OG0005699	LOC108157226|XP_017144672.1|DMIR	LOC108026345|XP_016952739.1|DBIA
OG0005700	LOC108163102|XP_017153684.2|DMIR	LOC108023514|XP_016948549.1|DBIA
OG0005701	LOC108161767|XP_017151589.1|DMIR	LOC108027803|XP_016954871.1|DBIA
OG0005702	LOC108164862|XP_017156286.1|DMIR	LOC108023952|XP_016949134.1|DBIA
OG0005703	LOC108159871|XP_017148961.1|DMIR	LOC108030408|XP_016958782.1|DBIA
OG0005704	LOC108152620|XP_017137583.1|DMIR	LOC108024168|XP_016949473.1|DBIA
OG0005705	LOC108153678|XP_017139284.1|DMIR	LOC108028230|XP_016955388.1|DBIA
OG0005706	LOC108155119|XP_017141250.1|DMIR	LOC108026322|XP_016952701.1|DBIA
OG0005707	LOC108164814|XP_033248960.1|DMIR	LOC108026301|XP_016952676.1|DBIA
OG0005708	LOC108150831|XP_017134628.1|DMIR	LOC108023321|XP_016948113.1|DBIA
OG0005709	LOC108156317|XP_017143195.1|DMIR	LOC108026370|XP_016952779.1|DBIA
OG0005710	LOC117186092|XP_033242082.1|DMIR, LOC108154223|XP_017139939.1|DMIR	LOC108024356|XP_016949748.1|DBIA
OG0005711	LOC108153114|XP_017138390.1|DMIR	LOC108028095|XP_016955228.1|DBIA
OG0005712	LOC108161803|XP_017151648.1|DMIR	LOC108029214|XP_016956894.1|DBIA
OG0005713	LOC108157563|XP_017145170.1|DMIR	LOC108025050|XP_016950796.1|DBIA
OG0005714	LOC108154763|XP_017140634.1|DMIR	LOC108031741|XP_016960925.1|DBIA
OG0005715	LOC108155086|XP_017141195.1|DMIR	LOC108031620|XP_016960712.1|DBIA
OG0005716	LOC108155909|XP_017142543.1|DMIR	LOC108031501|XP_016960491.1|DBIA
OG0005717	LOC108157352|XP_033245524.1|DMIR, LOC108161235|XP_017150949.1|DMIR	LOC108032924|XP_016962481.1|DBIA
OG0005718	LOC108155977|XP_017142655.1|DMIR	LOC108031097|XP_016959795.1|DBIA
OG0005719	LOC108156596|XP_017143626.1|DMIR	LOC108025354|XP_016951302.1|DBIA
OG0005720	LOC108154950|XP_017140945.1|DMIR	LOC108024880|XP_016950513.1|DBIA
OG0005721	LOC108157460|XP_017145021.1|DMIR	LOC108025437|XP_016951417.1|DBIA
OG0005722	LOC108155759|XP_017142289.1|DMIR	LOC108027401|XP_016954328.1|DBIA
OG0005723	LOC108154294|XP_017140035.1|DMIR	LOC108032856|XP_016962346.1|DBIA, LOC108023804|XP_016948934.1|DBIA
OG0005724	LOC108160005|XP_033248382.1|DMIR	LOC108029591|XP_016957447.1|DBIA
OG0005725	LOC108157071|XP_017144395.1|DMIR	LOC108032155|XP_016961490.1|DBIA
OG0005726	LOC108165102|XP_017156647.1|DMIR	LOC108025620|XP_016951644.1|DBIA
OG0005727	LOC108156006|XP_017142697.1|DMIR	LOC108027318|XP_016954206.1|DBIA
OG0005728	LOC108154129|XP_017139752.1|DMIR	LOC108024536|XP_016949993.1|DBIA
OG0005729	LOC108154122|XP_033245740.1|DMIR, LOC117187357|XP_033245741.1|DMIR	LOC108024534|XP_016949989.1|DBIA
OG0005730	LOC108157104|XP_017144467.1|DMIR	LOC108032016|XP_016961310.1|DBIA
OG0005731	LOC108157103|XP_017144466.1|DMIR	LOC108032015|XP_016961308.1|DBIA
OG0005732	LOC108154273|XP_017140012.1|DMIR	LOC108031445|XP_016960367.1|DBIA
OG0005733	LOC108154271|XP_017139998.1|DMIR	LOC108031442|XP_016960363.1|DBIA
OG0005734	LOC108154963|XP_017140966.2|DMIR	LOC108026212|XP_016952516.1|DBIA
OG0005735	LOC108157341|XP_017144847.1|DMIR	LOC108032922|XP_016962477.1|DBIA
OG0005736	LOC108154738|XP_017140595.1|DMIR	LOC108027209|XP_016954011.1|DBIA
OG0005737	LOC108155519|XP_017141854.1|DMIR	LOC108024674|XP_016950233.1|DBIA
OG0005738	LOC108155110|XP_017141237.1|DMIR	LOC108025458|XP_016951448.1|DBIA
OG0005739	LOC108155520|XP_017141855.1|DMIR	LOC108024729|XP_016950314.1|DBIA
OG0005740	LOC108156854|XP_017144067.1|DMIR	LOC108026143|XP_016952361.1|DBIA
OG0005741	LOC108155143|XP_017141286.1|DMIR	LOC108027408|XP_016954336.1|DBIA
OG0005742	LOC108155456|XP_017141760.1|DMIR	LOC108025425|XP_016951402.1|DBIA
OG0005743	LOC108156998|XP_017144281.1|DMIR	LOC108031856|XP_016961099.1|DBIA
OG0005744	LOC108155213|XP_017141385.1|DMIR	LOC108032114|XP_016961435.1|DBIA
OG0005745	LOC108154930|XP_033245097.1|DMIR	LOC108032877|XP_016962367.1|DBIA
OG0005746	LOC108156768|XP_017143922.1|DMIR	LOC108032859|XP_016962349.1|DBIA
OG0005747	LOC108156942|XP_017144194.1|DMIR	LOC108023805|XP_016948935.1|DBIA, LOC108032935|XP_016962496.1|DBIA
OG0005748	LOC108156979|XP_017144260.1|DMIR	LOC108024889|XP_016950522.1|DBIA
OG0005749	LOC108152595|XP_017137539.1|DMIR	LOC108036053|XP_016967488.1|DBIA
OG0005750	LOC108155870|XP_017142478.1|DMIR	LOC108027319|XP_016954212.1|DBIA
OG0005751	LOC108151667|XP_017135895.1|DMIR	LOC108035137|XP_016966068.1|DBIA
OG0005752	LOC117188386|XP_033248071.1|DMIR, LOC108159047|XP_017147465.2|DMIR	LOC108036473|XP_016968139.1|DBIA
OG0005753	LOC108162185|XP_017152270.1|DMIR	LOC108027827|XP_016954898.1|DBIA
OG0005754	LOC108160440|XP_017149939.1|DMIR	LOC108036569|XP_016968305.1|DBIA
OG0005755	LOC108159117|XP_017147588.1|DMIR	LOC108026918|XP_016953618.1|DBIA
OG0005756	LOC108155464|XP_017141773.1|DMIR	LOC108024607|XP_016950112.1|DBIA
OG0005757	LOC108155676|XP_017142129.1|DMIR	LOC108031857|XP_016961100.1|DBIA
OG0005758	LOC108155257|XP_017141443.1|DMIR	LOC108032892|XP_016962417.1|DBIA
OG0005759	LOC108154071|XP_017139652.1|DMIR	LOC108031536|XP_016960561.1|DBIA
OG0005760	LOC108155572|XP_017141963.1|DMIR	LOC108025334|XP_016951252.1|DBIA
OG0005761	LOC108156585|XP_017143611.1|DMIR	LOC108031638|XP_016960742.1|DBIA
OG0005762	LOC108156469|XP_017143422.1|DMIR	LOC108027286|XP_016954164.1|DBIA
OG0005763	LOC117190077|XP_033251051.1|DMIR, LOC108159500|XP_017148334.1|DMIR	LOC108030162|XP_016958381.1|DBIA
OG0005764	LOC108155706|XP_017142183.1|DMIR	LOC108027171|XP_016953942.1|DBIA
OG0005765	LOC108155704|XP_017142171.1|DMIR	LOC108027166|XP_016953918.1|DBIA
OG0005766	LOC108154208|XP_017139919.1|DMIR	LOC108025200|XP_016951009.1|DBIA
OG0005767	LOC108157338|XP_033245531.1|DMIR	LOC108031631|XP_016960725.1|DBIA
OG0005768	LOC108164674|XP_017156016.1|DMIR	LOC108023333|XP_016948148.1|DBIA
OG0005769	LOC108156352|XP_017143242.1|DMIR	LOC108027200|XP_016953996.1|DBIA
OG0005770	LOC108156488|XP_017143461.2|DMIR	LOC108026183|XP_016952461.1|DBIA
OG0005771	LOC108156076|XP_017142851.1|DMIR	LOC108025250|XP_016951091.1|DBIA
OG0005772	LOC108155931|XP_017142576.1|DMIR	LOC108031629|XP_016960723.1|DBIA
OG0005773	LOC108156169|XP_017142988.1|DMIR	LOC108026067|XP_016952251.1|DBIA
OG0005774	LOC108155498|XP_017141817.1|DMIR	LOC108024525|XP_016949977.1|DBIA
OG0005775	LOC108153005|XP_017138236.1|DMIR	LOC108028021|XP_016955146.1|DBIA
OG0005776	LOC108153199|XP_033242183.1|DMIR	LOC108035670|XP_016966866.1|DBIA
OG0005777	LOC108162095|XP_017152146.1|DMIR	LOC108034237|XP_016964575.1|DBIA
OG0005779	LOC108156148|XP_017142960.1|DMIR	LOC108026237|XP_016952561.1|DBIA
OG0005780	LOC108151545|XP_017135694.1|DMIR	LOC108035316|XP_016966378.1|DBIA
OG0005781	LOC108150852|XP_017134644.2|DMIR	LOC108028112|XP_016955250.1|DBIA
OG0005782	LOC108151774|XP_017136108.1|DMIR	LOC108028560|XP_016955955.1|DBIA
OG0005783	LOC117192853|XP_033253497.1|DMIR, LOC117193418|XP_033254062.1|DMIR, LOC108160589|XP_017150173.1|DMIR	LOC108036670|XP_016968441.1|DBIA
OG0005784	LOC108156822|XP_017144008.1|DMIR	LOC108025441|XP_016951425.1|DBIA
OG0005785	LOC108156845|XP_017144051.1|DMIR	LOC108025371|XP_016951320.1|DBIA
OG0005786	LOC108156171|XP_017142990.1|DMIR	LOC108031588|XP_016960646.1|DBIA
OG0005787	LOC108155846|XP_033245380.1|DMIR	LOC108032919|XP_016962472.1|DBIA
OG0005788	LOC108158587|XP_017146527.1|DMIR	LOC108036528|XP_016968235.1|DBIA
OG0005789	LOC108154974|XP_017140982.1|DMIR	LOC108036865|XP_016968731.1|DBIA
OG0005790	LOC108155448|XP_017141753.1|DMIR	LOC108025249|XP_016951090.1|DBIA
OG0005791	LOC108154798|XP_017140683.1|DMIR	LOC108031953|XP_016961229.1|DBIA
OG0005792	LOC108154805|XP_017140692.1|DMIR	LOC108031954|XP_016961231.1|DBIA
OG0005793	LOC108156164|XP_017142981.1|DMIR	LOC108026274|XP_016952625.1|DBIA
OG0005794	LOC117192816|XP_033253467.1|DMIR, LOC108159512|XP_017148361.1|DMIR, LOC117192793|XP_033253441.1|DMIR	LOC108022803|XP_016947426.1|DBIA
OG0005795	LOC108154134|XP_017139756.1|DMIR	LOC108024146|XP_016949427.1|DBIA
OG0005796	LOC108153075|XP_017138345.1|DMIR	LOC108028018|XP_016955140.1|DBIA
OG0005797	LOC108152641|XP_017137621.1|DMIR	LOC108034945|XP_016965713.1|DBIA
OG0005798	LOC108154112|XP_017139726.1|DMIR	LOC108024579|XP_016950067.1|DBIA
OG0005799	LOC108154651|XP_033244390.1|DMIR	LOC108031472|XP_016960417.1|DBIA
OG0005800	LOC108154656|XP_017140482.1|DMIR	LOC108031491|XP_016960473.1|DBIA
OG0005801	LOC108154655|XP_017140481.1|DMIR	LOC108031490|XP_016960472.1|DBIA
OG0005802	LOC108155283|XP_017141488.1|DMIR	LOC108026224|XP_016952545.1|DBIA
OG0005803	LOC108154652|XP_017140473.1|DMIR	LOC108024546|XP_016950009.1|DBIA
OG0005804	LOC108154951|XP_017140947.1|DMIR	LOC108024856|XP_016950487.1|DBIA
OG0005805	LOC108159990|XP_017149187.1|DMIR, LOC117185704|XP_033253402.1|DMIR	LOC108022837|XP_016947497.1|DBIA
OG0005806	LOC108156858|XP_017144074.1|DMIR	LOC108026008|XP_016952187.1|DBIA
OG0005807	LOC108154408|XP_017140167.2|DMIR	LOC108026111|XP_016952300.1|DBIA
OG0005808	LOC108155806|XP_033248819.1|DMIR	LOC108025829|XP_016951978.1|DBIA
OG0005809	LOC108151769|XP_017136102.1|DMIR	LOC108028605|XP_016956017.1|DBIA
OG0005810	LOC108154660|XP_017140485.1|DMIR	LOC108031719|XP_016960877.1|DBIA
OG0005811	LOC108154661|XP_017140486.1|DMIR	LOC108031720|XP_016960878.1|DBIA
OG0005812	LOC108154113|XP_017139727.1|DMIR	LOC108032097|XP_016961414.1|DBIA
OG0005813	LOC108155241|XP_017141419.1|DMIR	LOC108031059|XP_016959754.1|DBIA
OG0005814	LOC108155873|XP_017142481.1|DMIR	LOC108027392|XP_016954317.1|DBIA
OG0005815	LOC108159918|XP_017149043.1|DMIR	LOC108030159|XP_016958378.1|DBIA
OG0005816	LOC108156482|XP_033245219.1|DMIR	LOC108023860|XP_016949003.1|DBIA
OG0005817	LOC108155929|XP_017142575.1|DMIR	LOC108031628|XP_016960722.1|DBIA
OG0005818	LOC108157686|XP_017145342.1|DMIR	LOC108025394|XP_016951359.1|DBIA
OG0005819	LOC108155081|XP_017141188.1|DMIR	LOC108027368|XP_016954280.1|DBIA
OG0005820	LOC108155082|XP_017141189.1|DMIR	LOC108027369|XP_016954281.1|DBIA
OG0005821	LOC108156885|XP_017144109.1|DMIR	LOC108027394|XP_016954319.1|DBIA
OG0005822	LOC108163838|XP_017154839.1|DMIR	LOC108034307|XP_016964666.1|DBIA
OG0005823	LOC108164560|XP_017155865.1|DMIR	LOC108023697|XP_016948812.1|DBIA
OG0005824	LOC108155382|XP_017141646.1|DMIR	LOC108031683|XP_016960817.1|DBIA
OG0005825	LOC108152758|XP_017137810.1|DMIR	LOC108028104|XP_016955240.1|DBIA
OG0005826	LOC108157224|XP_017144671.1|DMIR	LOC108031821|XP_016961433.1|DBIA
OG0005827	LOC108156348|XP_017143238.1|DMIR	LOC108026011|XP_016952191.1|DBIA
OG0005828	LOC108165498|XP_017157045.1|DMIR	LOC108028368|XP_016955646.1|DBIA
OG0005829	LOC108156810|XP_017143992.1|DMIR	LOC108031813|XP_016961029.1|DBIA
OG0005830	LOC108152687|XP_017137679.1|DMIR	LOC108035161|XP_016966106.1|DBIA
OG0005831	LOC108153610|XP_017139197.1|DMIR	LOC108034572|XP_016964991.1|DBIA
OG0005832	LOC108153275|XP_017138633.1|DMIR	LOC108035699|XP_016966909.1|DBIA
OG0005833	LOC108151533|XP_017135675.1|DMIR	LOC108034853|XP_016965490.1|DBIA
OG0005834	LOC108151538|XP_017135682.1|DMIR	LOC108034859|XP_016965499.1|DBIA
OG0005835	LOC108153404|XP_017138886.1|DMIR	LOC108035694|XP_016966902.1|DBIA
OG0005836	LOC108151867|XP_017136245.1|DMIR	LOC108035595|XP_016966759.1|DBIA
OG0005837	LOC108155678|XP_033245760.1|DMIR	LOC108026267|XP_016952616.1|DBIA
OG0005838	LOC108157036|XP_017144337.1|DMIR	LOC108025449|XP_016951436.1|DBIA
OG0005839	LOC108161716|XP_017151524.2|DMIR	LOC108027856|XP_016954945.1|DBIA
OG0005840	LOC108155452|XP_017141757.1|DMIR	LOC108025602|XP_016951629.1|DBIA
OG0005841	LOC108153855|XP_017139443.1|DMIR	LOC108027142|XP_016953850.1|DBIA
OG0005842	LOC108164844|XP_017156262.1|DMIR	LOC108023747|XP_016948875.1|DBIA
OG0005843	LOC108152500|XP_017137363.1|DMIR	LOC108035424|XP_016966541.1|DBIA
OG0005844	LOC108151415|XP_017135492.1|DMIR	LOC108035911|XP_016967171.1|DBIA
OG0005845	LOC108155258|XP_017141445.2|DMIR	LOC108032894|XP_016962419.1|DBIA
OG0005846	LOC108154591|XP_017140383.1|DMIR	LOC108031374|XP_016960197.1|DBIA
OG0005847	LOC108155208|XP_017141377.1|DMIR	LOC108031752|XP_016960945.1|DBIA
OG0005848	LOC117186414|XP_033243070.1|DMIR	LOC108025787|XP_016951902.1|DBIA
OG0005849	LOC108164890|XP_033247832.1|DMIR	LOC108026293|XP_016952664.1|DBIA
OG0005850	LOC108160665|XP_017150300.1|DMIR	LOC108025731|XP_016951799.1|DBIA
OG0005851	LOC108161909|XP_017151801.1|DMIR	LOC108033959|XP_016964153.1|DBIA
OG0005852	LOC108155407|XP_017141692.1|DMIR	LOC108024836|XP_016950459.1|DBIA
OG0005853	LOC108154897|XP_017140839.1|DMIR	LOC108023220|XP_016947979.1|DBIA
OG0005854	LOC108154657|XP_017140483.1|DMIR	LOC108031474|XP_016960424.1|DBIA
OG0005855	LOC108164788|XP_033248038.1|DMIR	LOC108023639|XP_016948744.1|DBIA
OG0005856	LOC117186837|XP_033244025.1|DMIR	LOC108025745|XP_016951822.1|DBIA
OG0005857	LOC108154803|XP_017140690.1|DMIR	LOC108031351|XP_016960105.1|DBIA
OG0005858	LOC108156999|XP_017144282.1|DMIR	LOC108031587|XP_016960645.1|DBIA
OG0005859	LOC108162224|XP_017152334.1|DMIR	LOC108029272|XP_016956960.1|DBIA
OG0005860	LOC108156541|XP_017143536.1|DMIR	LOC108027239|XP_016954062.1|DBIA
OG0005861	LOC108155928|XP_033245674.1|DMIR	LOC108023863|XP_016949009.1|DBIA
OG0005862	LOC108160592|XP_033246884.1|DMIR, LOC117191595|XP_033252309.1|DMIR	LOC108029359|XP_016957070.1|DBIA
OG0005863	LOC108158712|XP_017146744.1|DMIR	LOC108022938|XP_016947640.1|DBIA
OG0005864	LOC108154594|XP_017140397.1|DMIR	LOC108032069|XP_016961376.1|DBIA
OG0005865	LOC108154107|XP_017139719.1|DMIR	LOC108031412|XP_016960301.1|DBIA
OG0005866	LOC108159848|XP_017148927.1|DMIR	LOC108030458|XP_016958840.1|DBIA
OG0005867	LOC108162973|XP_017153462.1|DMIR	LOC108033287|XP_016963042.1|DBIA
OG0005868	LOC108158542|XP_017146440.2|DMIR, LOC117185743|XP_033247242.1|DMIR	LOC108022962|XP_016947671.1|DBIA
OG0005869	LOC108164736|XP_017156118.1|DMIR	LOC108021980|XP_016946309.1|DBIA
OG0005870	LOC108164582|XP_017155896.1|DMIR	LOC108023627|XP_016948727.1|DBIA
OG0005871	LOC108163716|XP_017154657.1|DMIR	LOC108036518|XP_016968216.1|DBIA
OG0005872	LOC108156245|XP_017143083.1|DMIR	LOC108031571|XP_016960617.1|DBIA
OG0005873	LOC108154944|XP_017140930.1|DMIR	LOC108031582|XP_016960640.1|DBIA
OG0005874	LOC117186114|XP_033242124.1|DMIR	LOC108033125|XP_016962830.1|DBIA
OG0005875	LOC117190492|XP_033251449.1|DMIR, LOC117191637|XP_033252339.1|DMIR, LOC117191759|XP_033252425.1|DMIR, LOC108158854|XP_017147074.1|DMIR	LOC108029751|XP_016957734.1|DBIA
OG0005876	LOC108165464|XP_033242767.1|DMIR	LOC108021964|XP_016946285.1|DBIA
OG0005877	LOC117186122|XP_033242147.1|DMIR	LOC108025780|XP_016951884.1|DBIA
OG0005878	LOC108153079|XP_017138351.1|DMIR	LOC108024295|XP_016949685.1|DBIA
OG0005879	LOC108162337|XP_017152522.1|DMIR	LOC108023725|XP_016948850.1|DBIA
OG0005880	LOC108153004|XP_017138235.1|DMIR	LOC108030844|XP_016959468.1|DBIA
OG0005881	LOC108153280|XP_017138637.1|DMIR	LOC108034598|XP_016965020.1|DBIA
OG0005882	LOC108164729|XP_017156111.1|DMIR	LOC108025858|XP_016952014.1|DBIA
OG0005883	LOC108151215|XP_017135184.1|DMIR	LOC108028973|XP_016956505.1|DBIA
OG0005884	LOC108153148|XP_017138439.1|DMIR	LOC108028669|XP_016956091.1|DBIA
OG0005885	LOC108151234|XP_017135222.1|DMIR	LOC108035606|XP_016966775.1|DBIA
OG0005886	LOC108152608|XP_017137558.1|DMIR	LOC108034481|XP_016964872.1|DBIA
OG0005887	LOC108152384|XP_017137166.1|DMIR	LOC108034994|XP_016965820.1|DBIA
OG0005888	LOC108152762|XP_017137819.1|DMIR	LOC108030794|XP_016959360.1|DBIA
OG0005889	LOC108151611|XP_017135792.1|DMIR	LOC108035937|XP_016967219.1|DBIA
OG0005890	LOC108162907|XP_017153372.1|DMIR	LOC108024243|XP_016949613.1|DBIA
OG0005891	LOC108153064|XP_017138325.1|DMIR	LOC108030677|XP_016959195.1|DBIA
OG0005892	LOC108153122|XP_017138399.1|DMIR	LOC108030626|XP_016959118.1|DBIA
OG0005893	LOC108151410|XP_017135488.1|DMIR	LOC108030643|XP_016959146.1|DBIA
OG0005894	LOC108151412|XP_017135490.1|DMIR	LOC108030644|XP_016959147.1|DBIA
OG0005895	LOC108151413|XP_017135491.1|DMIR	LOC108030647|XP_016959148.1|DBIA
OG0005896	LOC108151521|XP_017135661.1|DMIR	LOC108028689|XP_016956122.1|DBIA
OG0005897	LOC108153248|XP_017138582.1|DMIR	LOC108035168|XP_016966120.1|DBIA
OG0005898	LOC108162614|XP_017152924.1|DMIR	LOC108026570|XP_016953014.1|DBIA
OG0005899	LOC117190640|XP_033251579.1|DMIR, LOC108160041|XP_017149273.1|DMIR	LOC108030238|XP_016958531.1|DBIA
OG0005900	LOC108162765|XP_017153141.1|DMIR	LOC108028956|XP_016956484.1|DBIA
OG0005901	LOC108160153|XP_017149459.2|DMIR, LOC117187940|XP_033246827.1|DMIR	LOC108022719|XP_016947293.1|DBIA
OG0005902	LOC108158592|XP_017146533.1|DMIR	LOC108036649|XP_016968418.1|DBIA
OG0005903	LOC108156776|XP_017143937.1|DMIR	LOC108024398|XP_016949797.1|DBIA
OG0005904	LOC108154676|XP_017140507.1|DMIR	LOC108024790|XP_016950398.1|DBIA
OG0005905	LOC108152507|XP_017137384.1|DMIR	LOC108028485|XP_016955837.1|DBIA
OG0005906	LOC108152493|XP_017137358.1|DMIR	LOC108035905|XP_016967160.1|DBIA
OG0005907	LOC108152528|XP_017137417.1|DMIR	LOC108028278|XP_016955472.1|DBIA
OG0005908	LOC108152600|XP_017137545.1|DMIR	LOC108030563|XP_016958950.1|DBIA
OG0005909	LOC108153351|XP_017138806.1|DMIR	LOC108030884|XP_016959533.1|DBIA
OG0005910	LOC117190673|XP_033251630.1|DMIR, LOC108158816|XP_017146994.1|DMIR	LOC108022820|XP_016947450.1|DBIA
OG0005911	LOC117190675|XP_033251634.1|DMIR, LOC108160689|XP_017150330.1|DMIR	LOC108022821|XP_016947451.1|DBIA
OG0005912	LOC108159447|XP_017148226.1|DMIR	LOC108022711|XP_016947274.1|DBIA
OG0005913	LOC108155880|XP_017142497.1|DMIR	LOC108031526|XP_016960543.1|DBIA
OG0005914	LOC108160318|XP_017149731.1|DMIR	LOC108036222|XP_016967702.1|DBIA
OG0005915	LOC108160319|XP_017149734.1|DMIR, LOC117192673|XP_033253286.1|DMIR	LOC108036471|XP_016968136.1|DBIA
OG0005916	LOC108159324|XP_017148005.1|DMIR	LOC108022849|XP_016947510.1|DBIA
OG0005917	LOC117193748|XP_033254369.1|DMIR, LOC108159785|XP_017148838.1|DMIR	LOC108030443|XP_016958824.1|DBIA
OG0005918	LOC108155958|XP_017142616.1|DMIR	LOC108023800|XP_016948930.1|DBIA
OG0005919	LOC108158803|XP_017146978.1|DMIR	LOC108036319|XP_016967821.1|DBIA
OG0005920	LOC108159672|XP_017148643.2|DMIR, LOC117193189|XP_033253827.1|DMIR	LOC108030146|XP_016958351.1|DBIA
OG0005921	LOC108151056|XP_017134920.1|DMIR	LOC108034801|XP_016965291.1|DBIA
OG0005922	LOC108154490|XP_017140283.1|DMIR	LOC108023423|XP_016948398.1|DBIA
OG0005923	LOC108151022|XP_017134871.1|DMIR	LOC108035637|XP_016966829.1|DBIA
OG0005924	LOC108151026|XP_017134875.1|DMIR	LOC108035644|XP_016966838.1|DBIA
OG0005925	LOC108151614|XP_017135800.1|DMIR	LOC108035961|XP_016967263.1|DBIA
OG0005926	LOC108164804|XP_017156215.1|DMIR	LOC108023913|XP_016949087.1|DBIA
OG0005927	LOC108156586|XP_017143612.1|DMIR	LOC108027356|XP_016954267.1|DBIA
OG0005928	LOC108152521|XP_017137410.1|DMIR	LOC108027587|XP_016954590.1|DBIA
OG0005929	LOC108153372|XP_017138831.1|DMIR	LOC108035666|XP_016966863.1|DBIA
OG0005930	LOC108159851|XP_017148932.1|DMIR	LOC108030083|XP_016958210.1|DBIA
OG0005931	LOC108160519|XP_017150063.1|DMIR, LOC117193672|XP_033254299.1|DMIR	LOC108030414|XP_016958788.1|DBIA
OG0005932	LOC108158771|XP_017146887.2|DMIR	LOC108022745|XP_016947325.1|DBIA
OG0005933	LOC117192820|XP_033253476.1|DMIR, LOC108159049|XP_017147470.1|DMIR	LOC108029601|XP_016957463.1|DBIA
OG0005934	LOC108159397|XP_017148121.1|DMIR	LOC108022784|XP_016947397.1|DBIA
OG0005935	LOC108152623|XP_017137582.1|DMIR	LOC108030822|XP_016959425.1|DBIA
OG0005936	LOC108162991|XP_017153492.1|DMIR	LOC108034292|XP_016964642.1|DBIA
OG0005937	LOC108152457|XP_017137310.1|DMIR	LOC108030808|XP_016959392.1|DBIA
OG0005938	LOC108160743|XP_033246833.1|DMIR	LOC108036496|XP_016968178.1|DBIA
OG0005939	LOC108164534|XP_017155822.1|DMIR	LOC108025922|XP_016952101.1|DBIA
OG0005940	LOC117187939|XP_033246825.1|DMIR, LOC108159760|XP_017148806.2|DMIR	LOC108022626|XP_016947160.1|DBIA
OG0005941	LOC108160729|XP_017150402.1|DMIR, LOC117185716|XP_033251440.1|DMIR	LOC108026845|XP_016953512.1|DBIA
OG0005942	LOC117193208|XP_033253856.1|DMIR, LOC108160545|XP_017150098.1|DMIR	LOC108029650|XP_016957555.1|DBIA
OG0005943	LOC117192677|XP_033253292.1|DMIR, LOC108159204|XP_017147762.1|DMIR	LOC108030114|XP_016958299.1|DBIA
OG0005944	LOC108159652|XP_017148609.1|DMIR	LOC108030372|XP_016958731.1|DBIA
OG0005945	LOC117193896|XP_033254469.1|DMIR, LOC108159480|XP_017148298.1|DMIR	LOC108036552|XP_016968275.1|DBIA
OG0005946	LOC108160908|XP_017150670.1|DMIR	LOC108029699|XP_016957653.1|DBIA
OG0005947	LOC117193412|XP_033254053.1|DMIR, LOC108160530|XP_017150079.1|DMIR	LOC108036406|XP_016968015.1|DBIA
OG0005948	LOC108153460|XP_017138979.1|DMIR	LOC108035875|XP_016967113.1|DBIA
OG0005949	LOC108153566|XP_017139131.1|DMIR	LOC108030738|XP_016959274.1|DBIA
OG0005950	LOC108161628|XP_017151417.1|DMIR	LOC108033771|XP_016963858.1|DBIA
OG0005951	LOC108151997|XP_017136455.1|DMIR	LOC108035436|XP_016966557.1|DBIA
OG0005952	LOC108161627|XP_017151415.1|DMIR	LOC108033770|XP_016963856.1|DBIA
OG0005953	LOC108162671|XP_017153003.1|DMIR	LOC108034087|XP_016964343.1|DBIA
OG0005954	LOC108162751|XP_017153119.2|DMIR	LOC108033985|XP_016964198.1|DBIA
OG0005955	LOC108157030|XP_017144332.1|DMIR	LOC108024779|XP_016950384.1|DBIA
OG0005956	LOC108159624|XP_017148569.2|DMIR, LOC117187817|XP_033246568.1|DMIR	LOC108022636|XP_016947180.1|DBIA
OG0005957	LOC108156301|XP_017143174.1|DMIR	LOC108032212|XP_016961562.1|DBIA
OG0005958	LOC108157272|XP_033245436.1|DMIR	LOC108025544|XP_016951563.1|DBIA
OG0005959	LOC108162971|XP_017153458.1|DMIR	LOC108032622|XP_016962049.1|DBIA
OG0005960	LOC108153261|XP_017138615.1|DMIR	LOC108035791|XP_016967018.1|DBIA
OG0005961	LOC108159860|XP_017148948.1|DMIR	LOC108022708|XP_016947272.1|DBIA
OG0005962	LOC108158402|XP_017146148.1|DMIR	LOC108029352|XP_016957031.1|DBIA
OG0005963	LOC108163462|XP_017154247.2|DMIR	LOC108034301|XP_016964653.1|DBIA
OG0005964	LOC108160013|XP_017149234.1|DMIR	LOC108022943|XP_016947644.1|DBIA
OG0005965	LOC117192959|XP_033253572.1|DMIR, LOC108158799|XP_017146975.1|DMIR	LOC108036356|XP_016967921.1|DBIA
