Orthogroup	DYAK.longest_only	AAEG.longest_only
OG0004682	LOC6526833|XP_002087933.1|DYAK	LOC5574597|XP_001655229.2|AAEG
OG0004683	LOC6536910|XP_002097479.1|DYAK	LOC5574598|XP_001655231.2|AAEG
OG0004684	LOC6536440|XP_002097021.1|DYAK	LOC5573866|XP_001654906.1|AAEG
OG0004685	LOC6538051|XP_039231830.1|DYAK	LOC5573867|XP_021709999.1|AAEG
OG0004686	LOC6536299|XP_002096883.1|DYAK	LOC5573870|XP_001654902.2|AAEG
OG0004687	LOC6538047|XP_002098582.1|DYAK	LOC5568153|XP_021710128.1|AAEG
OG0004688	LOC26535920|XP_002097109.1|DYAK	LOC5567414|XP_021710488.1|AAEG
OG0004689	LOC6537915|XP_002098455.1|DYAK	LOC5567422|XP_001657404.2|AAEG
OG0004690	LOC6536150|XP_002096751.1|DYAK	LOC5567420|XP_021710562.1|AAEG, LOC110680659|XP_021712143.1|AAEG
OG0004691	LOC6538098|XP_002098632.1|DYAK	LOC5567412|XP_001657412.2|AAEG, LOC110681198|XP_021712668.1|AAEG
OG0004692	LOC6537942|XP_002098482.1|DYAK	LOC5567410|XP_021710610.1|AAEG
OG0004693	LOC6537947|XP_015048580.1|DYAK	LOC5567409|XP_021710619.1|AAEG
OG0004694	LOC6538582|XP_002099104.1|DYAK	LOC5569463|XP_021710880.1|AAEG
OG0004695	LOC6538247|XP_015048730.1|DYAK	LOC5577522|XP_021711214.1|AAEG, LOC110681307|XP_021712757.1|AAEG
OG0004696	LOC6535857|XP_002096476.1|DYAK	LOC5577409|XP_021711701.1|AAEG
OG0004697	LOC6524912|XP_002100752.1|DYAK	LOC5572726|XP_021711703.1|AAEG
OG0004698	LOC6525586|XP_002101421.1|DYAK	LOC5567784|XP_001657686.1|AAEG
OG0004699	LOC6536530|XP_002097106.1|DYAK	LOC5567769|XP_001657669.2|AAEG
OG0004700	LOC6535271|XP_039231711.1|DYAK	LOC5569268|XP_001658414.2|AAEG
OG0004701	LOC6535890|XP_039232335.1|DYAK	LOC5571789|XP_021712686.1|AAEG
OG0004702	LOC6538805|XP_002099318.2|DYAK	LOC5567071|XP_021712876.1|AAEG
OG0004703	LOC6537907|XP_002098447.1|DYAK	LOC5567076|XP_001651472.2|AAEG
OG0004704	LOC6538671|XP_002099191.1|DYAK	LOC5577527|XP_021712945.1|AAEG
OG0004705	LOC6536406|XP_002096988.1|DYAK	LOC5577531|XP_001663415.1|AAEG
OG0004706	LOC6533415|XP_002094133.1|DYAK	LOC5578164|XP_021712961.1|AAEG
OG0004707	LOC6527016|XP_002088111.1|DYAK	LOC5578992|XP_021712980.1|AAEG
OG0004708	LOC6535996|XP_039231604.1|DYAK	LOC5578986|XP_021712983.1|AAEG
OG0004709	LOC6537646|XP_002098191.1|DYAK	LOC5573380|XP_001660859.2|AAEG
OG0004710	LOC6537319|XP_039232241.1|DYAK	LOC5573382|XP_021712994.1|AAEG
OG0004711	LOC6538343|XP_002098868.1|DYAK	LOC5567514|XP_021712998.1|AAEG
OG0004712	LOC6536980|XP_002097549.1|DYAK	LOC5570622|XP_001659225.2|AAEG
OG0004713	LOC6538768|XP_002099282.1|DYAK	LOC5577008|XP_021713014.1|AAEG
OG0004714	LOC26534737|XP_015049017.1|DYAK	LOC5577010|XP_021713020.1|AAEG
OG0004715	LOC6528224|XP_002089286.1|DYAK	LOC5577983|XP_001656717.2|AAEG
OG0004716	LOC6538778|XP_002099292.2|DYAK	LOC110680869|XP_021712351.1|AAEG, LOC5572577|XP_021713034.1|AAEG
OG0004717	LOC6525980|XP_039228445.1|DYAK	LOC5580309|XP_021713070.1|AAEG
OG0004718	LOC6526713|XP_002087816.1|DYAK	LOC5580307|XP_021713072.1|AAEG
OG0004719	LOC6538937|XP_015049126.2|DYAK	LOC5567836|XP_021713139.1|AAEG
OG0004720	LOC6538800|XP_002099313.1|DYAK	LOC5567828|XP_021713151.1|AAEG
OG0004721	LOC6538206|XP_002098734.1|DYAK	LOC5568724|XP_001658107.2|AAEG, LOC110681520|XP_021713162.1|AAEG, LOC110681103|XP_021712560.1|AAEG
OG0004722	LOC6538063|XP_002098598.1|DYAK	LOC5564376|XP_021713169.1|AAEG
OG0004723	LOC6525103|XP_002100942.1|DYAK	LOC5576285|XP_001662575.2|AAEG
OG0004724	LOC6535607|XP_002096235.1|DYAK	LOC5565704|XP_021713195.1|AAEG
OG0004725	LOC6538342|XP_002098867.1|DYAK	LOC23687519|XP_021713205.1|AAEG
OG0004726	LOC6538251|XP_002098778.1|DYAK	LOC5577062|XP_021713221.1|AAEG
OG0004727	LOC6537894|XP_039231071.1|DYAK	LOC5569229|XP_021713257.1|AAEG
OG0004728	LOC6536834|XP_002097404.1|DYAK	LOC110681535|XP_021713261.1|AAEG, LOC5569233|XP_001652793.1|AAEG
OG0004729	LOC6524659|XP_002100516.1|DYAK	LOC5574059|XP_001655039.1|AAEG
OG0004730	LOC6527045|XP_002088138.1|DYAK	LOC5574058|XP_001655038.2|AAEG
OG0004731	LOC6535630|XP_002096258.1|DYAK	LOC5574049|XP_001655027.1|AAEG
OG0004732	LOC6536485|XP_015047753.1|DYAK	LOC5579204|XP_021713323.1|AAEG
OG0004733	LOC6537441|XP_002097997.1|DYAK	LOC5579208|XP_001657331.2|AAEG
OG0004734	LOC6537668|XP_039232836.1|DYAK	LOC5565061|XP_021713325.1|AAEG
OG0004735	LOC6539059|XP_039232577.1|DYAK	LOC5574617|XP_021713353.1|AAEG
OG0004736	LOC6538132|XP_039232276.1|DYAK	LOC5574615|XP_021713359.1|AAEG
OG0004737	LOC6535278|XP_002095934.1|DYAK	LOC5579129|XP_001664227.2|AAEG
OG0004738	LOC6535279|XP_039232550.1|DYAK	LOC5564607|XP_021713379.1|AAEG
OG0004739	LOC6537929|XP_002098469.1|DYAK	LOC5564604|XP_001648952.2|AAEG
OG0004740	LOC6538652|XP_002099172.1|DYAK	LOC5580180|XP_001655596.2|AAEG
OG0004741	LOC6535608|XP_002096236.1|DYAK	LOC5580179|XP_021713415.1|AAEG
OG0004742	LOC6523744|XP_015046895.1|DYAK	LOC5580168|XP_021713424.1|AAEG
OG0004743	LOC6535637|XP_002096265.1|DYAK	LOC5575984|XP_001655938.2|AAEG
OG0004744	LOC6529022|XP_002090054.1|DYAK	LOC5571518|XP_001659764.2|AAEG
OG0004745	LOC6535358|XP_002096009.1|DYAK	LOC110674034|XP_021692979.1|AAEG
OG0004746	LOC6537379|XP_002097935.1|DYAK	LOC5578530|XP_021693013.1|AAEG
OG0004747	LOC6537380|XP_015048306.1|DYAK	LOC5574921|XP_021693014.1|AAEG
OG0004748	LOC6537377|XP_002097933.1|DYAK	LOC110674038|XP_021693022.1|AAEG
OG0004749	LOC6535824|XP_002096445.1|DYAK	LOC5570841|XP_021693038.1|AAEG
OG0004750	LOC6537687|XP_002098232.1|DYAK	LOC5564809|XP_001649157.2|AAEG
OG0004751	LOC6537190|XP_002097748.1|DYAK	LOC5573468|XP_001660889.2|AAEG
OG0004752	LOC6538329|XP_002098856.1|DYAK	LOC5576839|XP_021693055.1|AAEG
OG0004753	LOC6538637|XP_002099157.1|DYAK	LOC5576840|XP_001662952.2|AAEG
OG0004754	LOC6538202|XP_002098730.1|DYAK	LOC5576841|XP_001662951.1|AAEG
OG0004755	LOC6535811|XP_002096433.1|DYAK	LOC5563664|XP_021693061.1|AAEG
OG0004756	LOC6535810|XP_002096432.1|DYAK	LOC5563630|XP_001647845.1|AAEG
OG0004757	LOC6536896|XP_015047990.1|DYAK	LOC5580078|XP_021693067.1|AAEG
OG0004758	LOC6535500|XP_015047186.2|DYAK	LOC5565688|XP_021693077.1|AAEG
OG0004759	LOC6536178|XP_002096769.1|DYAK	LOC5580095|XP_021694314.1|AAEG
OG0004760	LOC6537325|XP_039231079.1|DYAK	LOC5580097|XP_021693082.1|AAEG
OG0004761	LOC6536662|XP_002097234.1|DYAK	LOC5566481|XP_021693093.1|AAEG
OG0004762	LOC6527070|XP_002088163.1|DYAK	LOC5566478|XP_021693095.1|AAEG
OG0004763	LOC6535557|XP_002096186.3|DYAK	LOC110674063|XP_021693123.1|AAEG
OG0004764	LOC6537352|XP_002097909.1|DYAK	LOC5566462|XP_001650844.2|AAEG
OG0004765	LOC6538667|XP_039231344.1|DYAK	LOC5566459|XP_021693132.1|AAEG
OG0004766	LOC6538683|XP_002099202.2|DYAK	LOC5578930|XP_001657218.1|AAEG, LOC110680822|XP_021712293.1|AAEG
OG0004767	LOC6535295|XP_002095951.1|DYAK	LOC5563705|XP_001647995.2|AAEG
OG0004768	LOC6535297|XP_002095953.2|DYAK	LOC5563720|XP_021693220.1|AAEG
OG0004769	LOC6529264|XP_002090269.1|DYAK	LOC5563719|XP_001648002.2|AAEG
OG0004770	LOC6540275|XP_002087112.1|DYAK	LOC5563706|XP_001648001.1|AAEG
OG0004771	LOC6537964|XP_002098501.1|DYAK	LOC5563713|XP_001648003.1|AAEG
OG0004772	LOC6536210|XP_002096801.1|DYAK	LOC5576366|XP_001656105.2|AAEG
OG0004773	LOC6535841|XP_002096462.1|DYAK	LOC5576364|XP_001656102.1|AAEG
OG0004774	LOC6535844|XP_039232604.1|DYAK	LOC5576362|XP_021693266.1|AAEG
OG0004775	LOC6535625|XP_002096253.1|DYAK	LOC5576360|XP_001656098.1|AAEG
OG0004776	LOC6528358|XP_002089407.1|DYAK	LOC5576357|XP_001656095.2|AAEG
OG0004777	LOC6535224|XP_002095883.1|DYAK	LOC5576353|XP_001656091.1|AAEG
OG0004778	LOC6527560|XP_002088650.1|DYAK	LOC5567291|XP_001651727.2|AAEG
OG0004779	LOC6537935|XP_015048573.1|DYAK	LOC5567287|XP_021693333.1|AAEG
OG0004780	LOC6526680|XP_002087786.1|DYAK	LOC5567286|XP_001651717.1|AAEG
OG0004781	LOC6536841|XP_015047965.1|DYAK	LOC5567281|XP_021693335.1|AAEG
OG0004782	LOC6538798|XP_002099311.3|DYAK	LOC5569123|XP_021693348.1|AAEG
OG0004783	LOC6524704|XP_002100548.1|DYAK	LOC5576729|XP_001656237.1|AAEG
OG0004784	LOC6537598|XP_002098144.1|DYAK	LOC5576719|XP_001656225.2|AAEG
OG0004785	LOC6537580|XP_002098126.1|DYAK	LOC5564486|XP_001648827.1|AAEG
OG0004786	LOC6537578|XP_002098124.1|DYAK	LOC110674098|XP_021693387.1|AAEG
OG0004787	LOC6537576|XP_002098122.1|DYAK	LOC5573632|XP_001660958.1|AAEG, LOC5573631|XP_001660957.1|AAEG
OG0004788	LOC6537575|XP_015048423.1|DYAK	LOC5573630|XP_001660959.1|AAEG
OG0004789	LOC6537574|XP_002098120.1|DYAK	LOC5573633|XP_001660960.2|AAEG
OG0004790	LOC6538391|XP_002098915.3|DYAK	LOC5578540|XP_001663931.1|AAEG
OG0004791	LOC6539008|XP_002099510.1|DYAK	LOC5567507|XP_021693404.1|AAEG
OG0004792	LOC6535644|XP_002096272.1|DYAK	LOC5567505|XP_001651805.1|AAEG
OG0004793	LOC6537998|XP_002098533.2|DYAK	LOC5567509|XP_021693418.1|AAEG
OG0004794	LOC6536990|XP_002097559.1|DYAK	LOC5568908|XP_021693425.1|AAEG
OG0004795	LOC6536931|XP_002097500.1|DYAK	LOC5568898|XP_001658225.2|AAEG
OG0004796	LOC6536866|XP_002097435.1|DYAK	LOC5573319|XP_021693445.1|AAEG
OG0004797	LOC6537643|XP_039231847.1|DYAK	LOC5573320|XP_021693447.1|AAEG
OG0004798	LOC6538087|XP_002098621.1|DYAK	LOC5573325|XP_001654545.2|AAEG
OG0004799	LOC6536158|XP_002096758.1|DYAK	LOC5573328|XP_001654548.2|AAEG
OG0004800	LOC6537362|XP_002097919.1|DYAK	LOC5575792|XP_021693478.1|AAEG
OG0004801	LOC6538563|XP_002099085.1|DYAK	LOC5573434|XP_021693611.1|AAEG
OG0004802	LOC6535834|XP_002096455.1|DYAK	LOC5577696|XP_001663476.1|AAEG, LOC5576141|XP_001662490.1|AAEG
OG0004803	LOC6538158|XP_002098692.2|DYAK	LOC5577199|XP_021693664.1|AAEG
OG0004804	LOC6535298|XP_039232793.1|DYAK	LOC5569887|XP_021693689.1|AAEG
OG0004805	LOC6536363|XP_002096945.1|DYAK	LOC5566210|XP_021693695.1|AAEG
OG0004806	LOC6524591|XP_002100448.1|DYAK	LOC5576204|XP_001662541.1|AAEG
OG0004807	LOC6538597|XP_002099119.2|DYAK	LOC5576196|XP_001662533.2|AAEG
OG0004808	LOC6536465|XP_002097046.1|DYAK	LOC5576522|XP_001662715.2|AAEG
OG0004809	LOC6535852|XP_002096471.2|DYAK	LOC5575645|XP_001655791.1|AAEG
OG0004810	LOC6535846|XP_002096467.2|DYAK	LOC5575646|XP_021693746.1|AAEG
OG0004811	LOC6539739|XP_015045005.1|DYAK	LOC23687923|XP_021693761.1|AAEG
OG0004812	LOC6536360|XP_039232487.1|DYAK	LOC5565754|XP_021693766.1|AAEG
OG0004813	LOC6537956|XP_002098493.1|DYAK	LOC110680668|XP_021712149.1|AAEG, LOC5565615|XP_001649944.1|AAEG
OG0004814	LOC6536444|XP_002097025.1|DYAK	LOC5565593|XP_021693801.1|AAEG
OG0004815	LOC6524005|XP_002099877.2|DYAK	LOC110681465|XP_021712923.1|AAEG, LOC5565596|XP_021693805.1|AAEG
OG0004816	LOC6525277|XP_002101113.1|DYAK	LOC5569688|XP_021694424.1|AAEG
OG0004817	LOC6525279|XP_002101115.2|DYAK	LOC5565992|XP_001650360.2|AAEG
OG0004818	LOC6536207|XP_002096798.1|DYAK	LOC110673983|XP_021693821.1|AAEG
OG0004819	LOC6537839|XP_002098380.1|DYAK	LOC5577654|XP_001656652.2|AAEG
OG0004820	LOC6536468|XP_002097049.1|DYAK	LOC5577653|XP_021693824.1|AAEG
OG0004821	LOC6537967|XP_002098504.2|DYAK	LOC5577652|XP_001656650.2|AAEG
OG0004822	LOC6537316|XP_002097873.1|DYAK	LOC5577644|XP_021693837.1|AAEG
OG0004823	LOC6536993|XP_002097562.2|DYAK	LOC5577640|XP_001656638.2|AAEG
OG0004824	LOC6536994|XP_002097563.1|DYAK	LOC5577639|XP_001656637.1|AAEG
OG0004825	LOC6523742|XP_002099617.1|DYAK	LOC5577632|XP_021693883.1|AAEG
OG0004826	LOC6537547|XP_002098093.1|DYAK	LOC5565948|XP_001650325.1|AAEG
OG0004827	LOC6535276|XP_002095932.1|DYAK	LOC5565946|XP_001650323.1|AAEG
OG0004828	LOC6537937|XP_002098477.1|DYAK	LOC5565943|XP_001650318.1|AAEG
OG0004829	LOC6538772|XP_002099286.1|DYAK	LOC5568524|XP_001652351.2|AAEG
OG0004830	LOC6536805|XP_002097375.3|DYAK	LOC5568377|XP_021693933.1|AAEG
OG0004831	LOC6533157|XP_002093883.1|DYAK	LOC5573533|XP_001654671.2|AAEG
OG0004832	LOC6536848|XP_002097417.1|DYAK	LOC5565148|XP_021694009.1|AAEG
OG0004833	LOC6537480|XP_002098036.1|DYAK	LOC5576153|XP_001662502.1|AAEG, LOC5566762|XP_001651168.1|AAEG
OG0004834	LOC6537927|XP_002098467.1|DYAK	LOC5565637|XP_001649990.2|AAEG
OG0004835	LOC6537924|XP_002098464.1|DYAK	LOC5564104|XP_021694072.1|AAEG
OG0004836	LOC6537864|XP_002098405.1|DYAK	LOC5576112|XP_021694087.1|AAEG
OG0004837	LOC6534750|XP_002095425.2|DYAK	LOC5576113|XP_001662458.2|AAEG
OG0004838	LOC6536550|XP_015047827.1|DYAK	LOC5576125|XP_001662471.2|AAEG
OG0004839	LOC6536548|XP_015047826.1|DYAK	LOC5576127|XP_021694095.1|AAEG
OG0004840	LOC6538736|XP_002099251.1|DYAK	LOC5575234|XP_001655640.2|AAEG
OG0004841	LOC6528282|XP_002089335.1|DYAK	LOC110681192|XP_021712660.1|AAEG, LOC5575231|XP_021694126.1|AAEG
OG0004842	LOC6538056|XP_002098591.1|DYAK	LOC5565162|XP_001649526.2|AAEG
OG0004843	LOC6535567|XP_002096196.1|DYAK	LOC5565185|XP_001649514.2|AAEG
OG0004844	LOC6527439|XP_002088531.2|DYAK	LOC5577586|XP_021694153.1|AAEG
OG0004845	LOC6535376|XP_002096026.1|DYAK	LOC23687573|XP_021694154.1|AAEG, LOC110681328|XP_021712775.1|AAEG
OG0004846	LOC6526725|XP_002087828.1|DYAK	LOC5572603|XP_021694172.1|AAEG
OG0004847	LOC6526724|XP_002087827.1|DYAK	LOC5572605|XP_001654115.2|AAEG
OG0004848	LOC6536675|XP_002097248.1|DYAK	LOC23687388|XP_021694181.1|AAEG
OG0004850	LOC6536119|XP_039231245.1|DYAK	LOC5572676|XP_021694197.1|AAEG
OG0004851	LOC6536120|XP_002096728.1|DYAK	LOC110674250|XP_021694203.1|AAEG
OG0004852	LOC6536137|XP_015047583.1|DYAK	LOC5566256|XP_021694208.1|AAEG
OG0004853	LOC6530651|XP_002091549.3|DYAK	LOC5566125|XP_001650487.2|AAEG
OG0004854	LOC6533850|XP_039230761.1|DYAK	LOC5571449|XP_021695479.1|AAEG
OG0004855	LOC26536306|XP_015050225.1|DYAK	LOC5573692|XP_001661015.2|AAEG
OG0004856	LOC6533364|XP_039229630.1|DYAK	LOC5576514|XP_021695531.1|AAEG
OG0004857	LOC6532473|XP_002093220.2|DYAK	LOC5579860|XP_001664321.2|AAEG
OG0004858	LOC6533371|XP_039229626.1|DYAK	LOC5567813|XP_021695571.1|AAEG
OG0004859	LOC6533373|XP_002094098.1|DYAK	LOC5567812|XP_021695576.1|AAEG
OG0004860	LOC6533496|XP_002094207.1|DYAK	LOC5567848|XP_001657711.1|AAEG
OG0004861	LOC6533533|XP_015050112.1|DYAK	LOC5567847|XP_021695583.1|AAEG
OG0004862	LOC6533542|XP_039229889.1|DYAK	LOC5569145|XP_021699736.1|AAEG
OG0004863	LOC6533100|XP_002093826.2|DYAK	LOC5575754|XP_001662174.2|AAEG
OG0004864	LOC6532955|XP_002093690.1|DYAK	LOC5575753|XP_021695616.1|AAEG
OG0004865	LOC6538213|XP_002098740.1|DYAK	LOC5575752|XP_001662176.1|AAEG
OG0004866	LOC6533288|XP_002094014.1|DYAK	LOC5564540|XP_021695631.1|AAEG
OG0004867	LOC6530224|XP_039229146.1|DYAK	LOC5564539|XP_021695635.1|AAEG
OG0004868	LOC6529086|XP_002090099.1|DYAK	LOC5564537|XP_001648880.2|AAEG
OG0004869	LOC6528305|XP_002089358.1|DYAK	LOC5578207|XP_001656851.2|AAEG
OG0004870	LOC6528310|XP_015054435.1|DYAK	LOC5578218|XP_001656861.1|AAEG
OG0004871	LOC6532069|XP_002092846.1|DYAK	LOC5578223|XP_021695666.1|AAEG
OG0004872	LOC6532150|XP_002092926.1|DYAK	LOC5576744|XP_021695708.1|AAEG
OG0004873	LOC6527690|XP_002088774.1|DYAK	LOC5575734|XP_001655836.1|AAEG, LOC110674017|XP_021695727.1|AAEG
OG0004874	LOC6538452|XP_002098976.1|DYAK	LOC110675354|XP_021695729.1|AAEG, LOC5563734|XP_021695730.1|AAEG
OG0004875	LOC6525853|XP_039233355.1|DYAK	LOC5571774|XP_021695744.1|AAEG
OG0004876	LOC6523841|XP_002099714.1|DYAK	LOC5571765|XP_021695751.1|AAEG, LOC110680346|XP_021711857.1|AAEG
OG0004877	LOC6533779|XP_002094482.1|DYAK	LOC5571761|XP_001659892.2|AAEG
OG0004878	LOC6528465|XP_002089511.1|DYAK	LOC5576635|XP_001662785.1|AAEG
OG0004879	LOC6531987|XP_015051655.1|DYAK	LOC5570673|XP_021695783.1|AAEG
OG0004880	LOC6534642|XP_002095317.1|DYAK	LOC5570671|XP_001659260.2|AAEG
OG0004881	LOC6533208|XP_002093934.1|DYAK	LOC5570669|XP_001659262.2|AAEG
OG0004882	LOC6533284|XP_015049887.1|DYAK	LOC5570675|XP_011493055.1|AAEG
OG0004883	LOC6533441|XP_002094152.2|DYAK	LOC5570676|XP_001659270.2|AAEG
OG0004884	LOC6531559|XP_039229252.1|DYAK	LOC5571294|XP_021695841.1|AAEG
OG0004885	LOC6530056|XP_002091002.1|DYAK	LOC5571287|XP_001653588.1|AAEG
OG0004886	LOC6531493|XP_002092292.1|DYAK	LOC5571283|XP_001653584.2|AAEG
OG0004887	LOC6531115|XP_002091949.1|DYAK	LOC5571282|XP_001653583.1|AAEG
OG0004888	LOC6531015|XP_039229065.1|DYAK	LOC5571281|XP_021695870.1|AAEG
OG0004889	LOC6528838|XP_015054077.1|DYAK	LOC5571279|XP_001653580.1|AAEG
OG0004890	LOC6531553|XP_002092351.1|DYAK	LOC5571273|XP_001653571.1|AAEG
OG0004891	LOC6524545|XP_002100402.1|DYAK	LOC5571271|XP_001653569.1|AAEG
OG0004892	LOC6531069|XP_039227996.1|DYAK	LOC5571269|XP_021695908.1|AAEG
OG0004893	LOC6531276|XP_002092085.1|DYAK	LOC5578056|XP_021695962.1|AAEG
OG0004894	LOC6530030|XP_002090976.2|DYAK	LOC5579030|XP_021695968.1|AAEG
OG0004895	LOC6531843|XP_002092630.1|DYAK	LOC23687608|XP_021695975.1|AAEG
OG0004896	LOC6531030|XP_015052796.1|DYAK	LOC5568474|XP_021695989.1|AAEG
OG0004897	LOC6531028|XP_039228973.1|DYAK	LOC5568466|XP_001652305.2|AAEG
OG0004898	LOC6528869|XP_015054087.1|DYAK	LOC5568471|XP_021695999.1|AAEG
OG0004899	LOC6529326|XP_002090331.3|DYAK	LOC110675397|XP_021696008.1|AAEG
OG0004900	LOC6528863|XP_002089895.1|DYAK	LOC5573478|XP_021696015.1|AAEG
OG0004901	LOC6528864|XP_002089896.1|DYAK	LOC5573480|XP_001654630.1|AAEG
OG0004902	LOC6532460|XP_002093207.1|DYAK	LOC5577803|XP_001663565.2|AAEG
OG0004903	LOC6531590|XP_002092388.1|DYAK	LOC5577802|XP_021696032.1|AAEG
OG0004904	LOC6538794|XP_002099307.1|DYAK	LOC5575912|XP_001662288.2|AAEG
OG0004905	LOC6528482|XP_039226283.1|DYAK	LOC5566323|XP_021696047.1|AAEG
OG0004906	LOC6532574|XP_002093318.1|DYAK	LOC5575484|XP_021696065.1|AAEG
OG0004907	LOC6533286|XP_002094012.1|DYAK	LOC5578178|XP_021696080.1|AAEG
OG0004908	LOC6534718|XP_002095393.1|DYAK	LOC5574115|XP_021696086.1|AAEG
OG0004909	LOC6534728|XP_039230000.1|DYAK	LOC5574099|XP_021696099.1|AAEG
OG0004910	LOC6534732|XP_002095407.2|DYAK	LOC5573286|XP_021696108.1|AAEG
OG0004911	LOC6532820|XP_002093557.1|DYAK	LOC5574089|XP_001661159.1|AAEG
OG0004912	LOC6532575|XP_002093319.1|DYAK	LOC5565111|XP_001649458.1|AAEG
OG0004913	LOC6530765|XP_002091653.1|DYAK	LOC5572879|XP_001654230.1|AAEG
OG0004914	LOC6530758|XP_002091648.2|DYAK	LOC5572883|XP_001654238.1|AAEG
OG0004915	LOC6532065|XP_002092842.1|DYAK	LOC5572890|XP_001654241.1|AAEG
OG0004916	LOC6531391|XP_002092194.1|DYAK	LOC5572892|XP_021696207.1|AAEG
OG0004917	LOC6532564|XP_002093309.2|DYAK	LOC5569891|XP_021696240.1|AAEG
OG0004918	LOC6532566|XP_002093311.1|DYAK	LOC5569896|XP_021696242.1|AAEG
OG0004919	LOC6539024|XP_039232846.1|DYAK	LOC5569894|XP_001658793.2|AAEG
OG0004920	LOC6539713|XP_002086598.1|DYAK	LOC5569897|XP_001658795.2|AAEG
OG0004921	LOC6533309|XP_039230307.1|DYAK	LOC5569899|XP_021696250.1|AAEG
OG0004922	LOC6532689|XP_002093433.2|DYAK	LOC5574844|XP_021696259.1|AAEG
OG0004923	LOC6532949|XP_002093684.1|DYAK	LOC5574842|XP_001661672.2|AAEG
OG0004924	LOC6533176|XP_002093902.1|DYAK	LOC5579986|XP_001660252.2|AAEG
OG0004925	LOC6532314|XP_002093074.1|DYAK	LOC23687540|XP_021696286.1|AAEG
OG0004926	LOC6533223|XP_002093949.1|DYAK	LOC5579997|XP_001660263.1|AAEG
OG0004927	LOC6532609|XP_015049463.1|DYAK	LOC5570466|XP_021696313.1|AAEG
OG0004928	LOC6530994|XP_015051763.1|DYAK	LOC5577066|XP_021696339.1|AAEG
OG0004929	LOC6532228|XP_015049252.1|DYAK	LOC5577072|XP_001663169.2|AAEG
OG0004930	LOC6530217|XP_002091155.2|DYAK	LOC5571872|XP_001659983.2|AAEG
OG0004931	LOC6530768|XP_002091656.1|DYAK	LOC5570512|XP_001659200.1|AAEG
OG0004932	LOC6532198|XP_002092972.2|DYAK	LOC5570507|XP_001659195.2|AAEG
OG0004933	LOC6531386|XP_002092189.1|DYAK	LOC5570506|XP_001659194.1|AAEG
OG0004934	LOC6531943|XP_002092729.1|DYAK	LOC5570504|XP_001659193.1|AAEG
OG0004935	LOC6531085|XP_002091919.1|DYAK	LOC5570534|XP_021696448.1|AAEG
OG0004936	LOC6532986|XP_002093721.1|DYAK	LOC23687720|XP_021696450.1|AAEG
OG0004937	LOC6533178|XP_039230611.1|DYAK	LOC5570537|XP_001659181.2|AAEG
OG0004938	LOC6533357|XP_002094082.1|DYAK	LOC5567635|XP_021696489.1|AAEG
OG0004939	LOC6539440|XP_039230705.1|DYAK	LOC5567623|XP_021696505.1|AAEG
OG0004940	LOC6539435|XP_039230702.1|DYAK	LOC5563894|XP_021696516.1|AAEG
OG0004941	LOC6535104|XP_015051003.2|DYAK	LOC5576608|XP_021696518.1|AAEG
OG0004942	LOC6533074|XP_002093806.1|DYAK	LOC5564097|XP_001648422.1|AAEG, LOC110675535|XP_021696521.1|AAEG
OG0004943	LOC6532731|XP_002093473.1|DYAK	LOC5564098|XP_001648424.1|AAEG
OG0004944	LOC6533483|XP_002094194.2|DYAK	LOC5566278|XP_021696528.1|AAEG
OG0004945	LOC6528328|XP_002089381.1|DYAK	LOC5570089|XP_001653076.1|AAEG
OG0004946	LOC6534635|XP_002095310.1|DYAK	LOC5568099|XP_021696622.1|AAEG
OG0004947	LOC6532423|XP_002093170.1|DYAK	LOC23687936|XP_011493344.1|AAEG
OG0004948	LOC6532425|XP_002093172.1|DYAK	LOC5568105|XP_021702168.1|AAEG
OG0004949	LOC6532430|XP_002093177.2|DYAK	LOC5568106|XP_021696641.1|AAEG
OG0004950	LOC6532205|XP_015049220.2|DYAK	LOC5568107|XP_021696646.1|AAEG
OG0004951	LOC6538203|XP_002098731.1|DYAK	LOC5568110|XP_021696649.1|AAEG
OG0004952	LOC6533860|XP_002094560.1|DYAK	LOC5568111|XP_001652050.1|AAEG
OG0004953	LOC6535091|XP_002095755.1|DYAK	LOC5568113|XP_001652052.1|AAEG
OG0004954	LOC6535093|XP_002095757.2|DYAK	LOC5568119|XP_001652058.1|AAEG
OG0004955	LOC6533244|XP_002093970.1|DYAK	LOC5574279|XP_001661327.1|AAEG
OG0004956	LOC6528853|XP_002089885.1|DYAK	LOC5574290|XP_021696709.1|AAEG
OG0004957	LOC6532767|XP_002093509.2|DYAK	LOC5566334|XP_021696744.1|AAEG
OG0004958	LOC6533854|XP_002094554.1|DYAK	LOC5566350|XP_021702394.1|AAEG
OG0004959	LOC6533853|XP_039229487.1|DYAK	LOC5566351|XP_001650745.2|AAEG
OG0004960	LOC6533852|XP_002094552.2|DYAK	LOC5566352|XP_021696768.1|AAEG
OG0004961	LOC6528919|XP_002089951.1|DYAK	LOC5578958|XP_001664137.1|AAEG
OG0004962	LOC6534698|XP_002095373.1|DYAK	LOC110675613|XP_021696773.1|AAEG
OG0004963	LOC6534184|XP_002094867.2|DYAK	LOC5567144|XP_021696785.1|AAEG, LOC110676917|XP_021702421.1|AAEG
OG0004964	LOC6533549|XP_002094259.1|DYAK	LOC5566214|XP_021696852.1|AAEG
