Orthogroup	DYAK.longest_only	DSER.longest_only
OG0006083	LOC6535026|XP_002095692.1|DYAK	LOC110185218|XP_020809606.1|DSER
OG0006084	LOC6534549|XP_015050681.1|DYAK	LOC110179978|XP_020803222.1|DSER
OG0006085	LOC6539798|XP_002086685.1|DYAK	LOC110190218|XP_020816234.1|DSER
OG0006086	LOC6534609|XP_015045178.1|DYAK	LOC110190001|XP_020815960.1|DSER
OG0006087	LOC6531701|XP_002092492.2|DYAK	LOC110179028|XP_020802042.1|DSER
OG0006088	LOC6534275|XP_002094956.1|DYAK	LOC110178926|XP_020801873.1|DSER
OG0006089	LOC6524166|XP_002100029.1|DYAK	LOC110180455|XP_020803789.1|DSER
OG0006090	LOC6539482|XP_039230519.1|DYAK	LOC110188219|XP_020813519.1|DSER, LOC110191350|XP_020817857.1|DSER
OG0006091	LOC6532516|XP_002093262.3|DYAK	LOC110190578|XP_020816825.1|DSER
OG0006092	LOC26535661|XP_039231322.1|DYAK	LOC110181516|XP_020804948.1|DSER
OG0006093	LOC6528824|XP_002089856.1|DYAK	LOC110189448|XP_020815180.1|DSER
OG0006094	LOC6533780|XP_015050260.1|DYAK	LOC110179010|XP_020802009.1|DSER
OG0006095	LOC6528705|XP_002089740.3|DYAK	LOC110189001|XP_020814612.1|DSER
OG0006096	LOC6530402|XP_002091328.1|DYAK	LOC110178044|XP_020800720.1|DSER
OG0006097	LOC6534203|XP_039229519.1|DYAK	LOC110185208|XP_020809592.1|DSER
OG0006098	LOC6526263|XP_002087385.1|DYAK	LOC110187501|XP_020812553.1|DSER
OG0006099	LOC6530469|XP_002091385.1|DYAK	LOC110177711|XP_020800211.1|DSER
OG0006100	LOC6531755|XP_002092545.1|DYAK	LOC110177744|XP_020800266.1|DSER
OG0006101	LOC6528034|XP_002089101.1|DYAK	LOC110183333|XP_020807239.1|DSER
OG0006102	LOC6530941|XP_002091783.1|DYAK	LOC110180366|XP_020803695.1|DSER
OG0006103	LOC6525088|XP_002100927.1|DYAK	LOC110181631|XP_020805097.1|DSER
OG0006104	LOC6525442|XP_002101277.1|DYAK	LOC110183532|XP_020807488.1|DSER
OG0006105	LOC6525443|XP_002101278.1|DYAK	LOC110183518|XP_020807464.1|DSER
OG0006106	LOC6534581|XP_039229862.1|DYAK	LOC110177518|XP_020799933.1|DSER
OG0006107	LOC6530694|XP_002091585.1|DYAK	LOC110179245|XP_020802362.1|DSER
OG0006108	LOC6523906|XP_002099779.1|DYAK	LOC110178846|XP_020801765.1|DSER
OG0006109	LOC6535196|XP_002095856.1|DYAK	LOC110190415|XP_020816541.1|DSER
OG0006110	LOC6534186|XP_002094869.1|DYAK	LOC110185229|XP_020809622.1|DSER
OG0006111	LOC6530713|XP_002091604.1|DYAK	LOC110179202|XP_020802279.1|DSER
OG0006112	LOC6531974|XP_002092760.1|DYAK	LOC110191635|XP_020818185.1|DSER
OG0006113	LOC6534393|XP_002095071.1|DYAK	LOC110190073|XP_020816037.1|DSER
OG0006114	LOC6538085|XP_002098619.1|DYAK	LOC110186597|XP_020811484.1|DSER
OG0006115	LOC6530151|XP_002091093.1|DYAK	LOC110178243|XP_020800952.1|DSER
OG0006116	LOC6530206|XP_002091144.1|DYAK	LOC110176344|XP_020798332.1|DSER
OG0006117	LOC6531459|XP_002092258.1|DYAK	LOC110176337|XP_020798318.1|DSER
OG0006118	LOC6531709|XP_015051506.1|DYAK	LOC110182581|XP_020806290.1|DSER
OG0006119	LOC6529903|XP_002090860.1|DYAK	LOC110189519|XP_020815304.1|DSER
OG0006120	LOC6531206|XP_002092034.1|DYAK	LOC110189865|XP_020815746.1|DSER
OG0006121	LOC6534606|XP_002095281.2|DYAK	LOC110190104|XP_020816071.1|DSER
OG0006122	LOC6523709|XP_002099585.1|DYAK	LOC110187521|XP_020812576.1|DSER
OG0006123	LOC6532048|XP_002092825.3|DYAK	LOC110178001|XP_020800664.1|DSER
OG0006124	LOC6538746|XP_002099261.1|DYAK	LOC110176448|XP_020798457.1|DSER
OG0006125	LOC6533929|XP_015050337.1|DYAK	LOC110177482|XP_020799888.1|DSER
OG0006126	LOC6533302|XP_002094028.1|DYAK	LOC110190543|XP_020816749.1|DSER
OG0006127	LOC6534466|XP_002095143.1|DYAK	LOC110176165|XP_020798061.1|DSER
OG0006128	LOC6539577|XP_002086465.2|DYAK	LOC110176208|XP_020798130.1|DSER
OG0006129	LOC6534179|XP_002094862.1|DYAK	LOC110176155|XP_020798051.1|DSER
OG0006130	LOC6539551|XP_002086437.1|DYAK	LOC110176192|XP_020798101.1|DSER
OG0006131	LOC6534495|XP_002095172.1|DYAK	LOC110176259|XP_020798230.1|DSER
OG0006132	LOC6539581|XP_002086469.1|DYAK	LOC110176262|XP_020798234.1|DSER
OG0006133	LOC6539552|XP_002086439.1|DYAK	LOC110176193|XP_020798103.1|DSER
OG0006134	LOC6534174|XP_015050491.1|DYAK	LOC110176289|XP_020798268.1|DSER
OG0006135	LOC26536082|XP_039229513.1|DYAK	LOC110176136|XP_020798031.1|DSER
OG0006136	LOC6533930|XP_002094630.1|DYAK	LOC110177483|XP_020799891.1|DSER
OG0006137	LOC6534147|XP_002094831.1|DYAK	LOC110176251|XP_020798214.1|DSER
OG0006138	LOC6528557|XP_002089601.1|DYAK	LOC110178459|XP_020801259.1|DSER
OG0006139	LOC6528667|XP_002089709.1|DYAK	LOC110178238|XP_020800948.1|DSER
OG0006140	LOC6532032|XP_002092809.2|DYAK	LOC110175989|XP_020797846.1|DSER
OG0006141	LOC6531378|XP_039228862.1|DYAK	LOC110186841|XP_020812069.1|DSER
OG0006142	LOC6534988|XP_002095658.3|DYAK	LOC110185286|XP_020809693.1|DSER
OG0006143	LOC6533962|XP_015050359.1|DYAK	LOC110177510|XP_020799923.1|DSER
OG0006144	LOC6534064|XP_002094750.1|DYAK	LOC110190882|XP_020817197.1|DSER
OG0006145	LOC6534874|XP_002095546.1|DYAK	LOC110189950|XP_020815897.1|DSER
OG0006146	LOC6527710|XP_002088794.2|DYAK	LOC110183841|XP_020807851.1|DSER
OG0006147	LOC6536345|XP_002096927.1|DYAK	LOC110191091|XP_020817494.1|DSER
OG0006148	LOC6539411|XP_039229459.1|DYAK	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER
OG0006149	LOC6533963|XP_002094663.1|DYAK	LOC110177502|XP_020799914.1|DSER
OG0006150	LOC6533966|XP_002094664.1|DYAK	LOC110177500|XP_020799912.1|DSER
OG0006151	LOC6527939|XP_015053844.1|DYAK	LOC110183208|XP_020807080.1|DSER
OG0006152	LOC6538584|XP_002099106.1|DYAK	LOC110190526|XP_020816731.1|DSER
OG0006153	LOC6531713|XP_002092503.1|DYAK	LOC110176539|XP_020798591.1|DSER
OG0006154	LOC6538562|XP_002099084.1|DYAK	LOC110186782|XP_020811714.1|DSER
OG0006155	LOC6536349|XP_002096931.1|DYAK	LOC110191051|XP_020817436.1|DSER
OG0006156	LOC6536284|XP_002096870.2|DYAK	LOC110188225|XP_020813531.1|DSER
OG0006157	LOC6531944|XP_002092730.1|DYAK	LOC110191513|XP_020818039.1|DSER
OG0006158	LOC6533862|XP_002094562.2|DYAK	LOC110181257|XP_020804621.1|DSER
OG0006159	LOC6530388|XP_002091314.1|DYAK	LOC110189199|XP_020814829.1|DSER
OG0006160	LOC6531945|XP_002092731.1|DYAK	LOC110191494|XP_020818017.1|DSER
OG0006161	LOC6528744|XP_039227380.1|DYAK	LOC110177087|XP_020799273.1|DSER
OG0006162	LOC120320434|XP_002099578.1|DYAK	LOC110185442|XP_020809925.1|DSER
OG0006163	LOC6530381|XP_002091307.1|DYAK	LOC110189206|XP_020814837.1|DSER
OG0006165	LOC6534586|XP_002095262.1|DYAK	LOC110177514|XP_020799929.1|DSER
OG0006166	LOC6527869|XP_002088941.1|DYAK	LOC110176943|XP_020799103.1|DSER
OG0006167	LOC6530623|XP_002091536.1|DYAK	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER
OG0006168	LOC6525497|XP_002101332.1|DYAK	LOC110181560|XP_020805005.1|DSER
OG0006169	LOC6524164|XP_002100027.1|DYAK	LOC110180456|XP_020803791.1|DSER
OG0006170	LOC6530649|XP_002091547.1|DYAK	LOC110179337|XP_020802500.1|DSER
OG0006171	LOC6534358|XP_002095036.1|DYAK, LOC6536472|XP_002097053.2|DYAK	LOC110190258|XP_020816280.1|DSER
OG0006172	LOC6533340|XP_002094066.1|DYAK	LOC110176718|XP_020798818.1|DSER
OG0006172	LOC6533341|XP_002094067.1|DYAK	LOC110176719|XP_020798819.1|DSER
OG0006173	LOC6526417|XP_002087536.1|DYAK, LOC6526416|XP_002087535.1|DYAK	LOC110185854|XP_020810522.1|DSER
OG0006174	LOC6534215|XP_039230080.1|DYAK, LOC6534214|XP_002094896.1|DYAK	LOC110190892|XP_020817210.1|DSER
OG0006176	LOC6539832|XP_002086715.1|DYAK	LOC110177599|XP_020800053.1|DSER
OG0006177	LOC26534898|XP_015049977.1|DYAK	LOC110189077|XP_020814707.1|DSER
OG0006178	LOC6531751|XP_002092541.1|DYAK, LOC6531749|XP_002092539.1|DYAK	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER
OG0006179	LOC6537557|XP_002098103.1|DYAK, LOC6537558|XP_002098104.1|DYAK	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER
OG0006181	LOC6535653|XP_002096281.2|DYAK	LOC110188701|XP_020814166.1|DSER
OG0006182	LOC6537773|XP_002098314.1|DYAK	LOC110188605|XP_020814027.1|DSER
OG0006183	LOC6537026|XP_002097593.2|DYAK	LOC110186462|XP_020811309.1|DSER
OG0006184	LOC6537655|XP_002098200.1|DYAK	LOC110191206|XP_020817633.1|DSER
OG0006185	LOC6537200|XP_002097758.1|DYAK	LOC110191818|XP_020818442.1|DSER
OG0006186	LOC6537662|XP_002098207.1|DYAK	LOC110191115|XP_020817519.1|DSER
OG0006187	LOC6538851|XP_002099364.1|DYAK	LOC110186684|XP_020811611.1|DSER
OG0006188	LOC6524073|XP_015045483.1|DYAK	LOC110179524|XP_020802760.1|DSER
OG0006189	LOC6524074|XP_002099938.2|DYAK	LOC110179526|XP_020802764.1|DSER
OG0006190	LOC6538638|XP_002099158.1|DYAK	LOC110187707|XP_020812801.1|DSER
OG0006191	LOC6538276|XP_002098803.1|DYAK	LOC110177374|XP_020799730.1|DSER
OG0006192	LOC6524089|XP_002099953.2|DYAK	LOC110180418|XP_020803742.1|DSER
OG0006193	LOC6524706|XP_002100550.1|DYAK	LOC110180631|XP_020803977.1|DSER
OG0006194	LOC6524946|XP_015045979.1|DYAK	LOC110184254|XP_020808374.1|DSER
OG0006195	LOC6524784|XP_002100628.1|DYAK	LOC110185508|XP_020810062.1|DSER
OG0006196	LOC6536413|XP_015047739.1|DYAK	LOC110188366|XP_020813734.1|DSER
OG0006197	LOC6523716|XP_002099591.1|DYAK	LOC110185439|XP_020809922.1|DSER
OG0006198	LOC6525735|XP_039227006.1|DYAK	LOC110184297|XP_020808444.1|DSER
OG0006199	LOC6538626|XP_002099148.1|DYAK	LOC110189736|XP_020815593.1|DSER
OG0006200	LOC6535423|XP_002096072.1|DYAK	LOC110187990|XP_020813171.1|DSER
OG0006201	LOC6525778|XP_015046492.1|DYAK	LOC110175965|XP_020797816.1|DSER
OG0006202	LOC6525777|XP_002101598.1|DYAK	LOC110176043|XP_020797913.1|DSER
OG0006203	LOC6525642|XP_039233715.1|DYAK	LOC110184274|XP_020808400.1|DSER
OG0006204	LOC6537281|XP_002097839.1|DYAK	LOC110186142|XP_020810851.1|DSER
OG0006205	LOC6525915|XP_002101735.2|DYAK	LOC110180289|XP_020803605.1|DSER
OG0006206	LOC6524903|XP_002100743.1|DYAK	LOC110184385|XP_020808551.1|DSER
OG0006207	LOC6528146|XP_002089212.1|DYAK	LOC110187410|XP_020812457.1|DSER
OG0006208	LOC6532202|XP_039229553.1|DYAK	LOC110178742|XP_020801629.1|DSER
OG0006209	LOC6525316|XP_002101152.1|DYAK	LOC110184446|XP_020808645.1|DSER
OG0006210	LOC6525254|XP_039233348.1|DYAK	LOC110182105|XP_020805749.1|DSER
OG0006211	LOC6527663|XP_002088749.1|DYAK	LOC110184952|XP_020809259.1|DSER
OG0006212	LOC6527662|XP_002088748.1|DYAK	LOC110184951|XP_020809258.1|DSER
OG0006213	LOC6535254|XP_039232720.1|DYAK	LOC110187951|XP_020813127.1|DSER
OG0006214	LOC6524957|XP_002100797.1|DYAK	LOC110176042|XP_020797912.1|DSER
OG0006215	LOC6525373|XP_002101209.3|DYAK	LOC110184805|XP_020809098.1|DSER
OG0006216	LOC6538334|XP_002098861.2|DYAK	LOC110189493|XP_020815247.1|DSER
OG0006217	LOC6525692|XP_002101514.1|DYAK	LOC110176031|XP_020797902.1|DSER
OG0006218	LOC6527554|XP_002088644.1|DYAK	LOC110185548|XP_020810125.1|DSER
OG0006219	LOC6523939|XP_002099811.1|DYAK	LOC110182206|XP_020805892.1|DSER
OG0006220	LOC6534286|XP_002094967.1|DYAK	LOC110178943|XP_020801901.1|DSER
OG0006221	LOC6538989|XP_002099491.3|DYAK	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC6538987|XP_002099489.1|DYAK	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC6526090|XP_002101907.1|DYAK	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC6525917|XP_002101737.3|DYAK	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC6525500|XP_002101335.1|DYAK	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC6529346|XP_002090351.1|DYAK	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC6525044|XP_002100883.1|DYAK	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC6530932|XP_002091774.1|DYAK	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC6523760|XP_039232912.1|DYAK	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC6525582|XP_002101417.1|DYAK	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC6524657|XP_039233451.1|DYAK	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC6524907|XP_002100747.1|DYAK	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC6524909|XP_015045943.1|DYAK	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC6525584|XP_002101419.1|DYAK	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC6525888|XP_002101708.2|DYAK	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC6524782|XP_002100626.1|DYAK	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC6525912|XP_002101732.1|DYAK	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC6524970|XP_002100810.1|DYAK	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC6539105|XP_002086007.1|DYAK	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC6538004|XP_002098539.1|DYAK	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC6525585|XP_002101420.1|DYAK	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC6525549|XP_002101384.1|DYAK	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC6536424|XP_002097006.1|DYAK	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC6536340|XP_002096924.1|DYAK	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC6537749|XP_002098290.1|DYAK	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC6524334|XP_002100192.1|DYAK	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC6528490|XP_002089536.1|DYAK	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC6535823|XP_039232821.1|DYAK	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC6526817|XP_002087919.1|DYAK	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC6524847|XP_002100687.1|DYAK	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC6538348|XP_002098873.1|DYAK	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC6538347|XP_002098872.1|DYAK	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC6524335|XP_002100193.2|DYAK	LOC110179746|XP_020803020.1|DSER
OG0006254	LOC6530327|XP_002091254.1|DYAK	LOC110186258|XP_020811023.1|DSER
OG0006255	LOC6537805|XP_002098346.1|DYAK	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC6525589|XP_002101424.1|DYAK	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC6525934|XP_015046542.1|DYAK	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC6525317|XP_002101153.1|DYAK	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC6537371|XP_002097927.1|DYAK	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC6525933|XP_002101753.1|DYAK	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC6527345|XP_002088437.1|DYAK	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC6525978|XP_002101797.1|DYAK	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC6524122|XP_002099986.1|DYAK	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC6524479|XP_039229953.1|DYAK	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC6531471|XP_002092270.1|DYAK	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC6524481|XP_002100338.1|DYAK	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC6524616|XP_039233544.1|DYAK	LOC110184184|XP_020808254.1|DSER
OG0006268	LOC6531624|XP_002092421.1|DYAK	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC6536335|XP_002096919.1|DYAK	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC6525969|XP_002101788.1|DYAK	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC6536522|XP_002097098.1|DYAK	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC6524649|XP_002100506.1|DYAK	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC6528329|XP_002089382.1|DYAK	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC6524602|XP_002100459.1|DYAK	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC6524368|XP_002100226.1|DYAK	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC6532231|XP_002093004.1|DYAK	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC6539835|XP_039231552.1|DYAK	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC6525687|XP_002101509.2|DYAK	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC6525525|XP_039230195.1|DYAK	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC6526218|XP_039231732.1|DYAK	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC6526220|XP_002102029.1|DYAK	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC6525128|XP_039233774.1|DYAK	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC6537932|XP_002098472.1|DYAK	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC6539511|XP_002086399.2|DYAK	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC6535296|XP_002095952.1|DYAK	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC6535554|XP_002096183.3|DYAK	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC6525528|XP_002101363.1|DYAK	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC6538943|XP_002099447.1|DYAK	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC6535587|XP_002096215.1|DYAK	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC6525267|XP_015046193.1|DYAK	LOC110182059|XP_020805674.1|DSER
OG0006291	LOC6527448|XP_002088540.1|DYAK	LOC110182600|XP_020806317.1|DSER
OG0006292	LOC6524503|XP_015045729.1|DYAK	LOC110182467|XP_020806164.1|DSER
OG0006293	LOC6532390|XP_002093141.1|DYAK	LOC110178735|XP_020801619.1|DSER
OG0006294	LOC6524707|XP_039233778.1|DYAK	LOC110180629|XP_020803976.1|DSER
OG0006295	LOC6524087|XP_002099951.3|DYAK	LOC110180405|XP_020803718.1|DSER
OG0006296	LOC6525209|XP_039231375.1|DYAK	LOC110180636|XP_020803988.1|DSER
OG0006297	LOC6525702|XP_015046430.1|DYAK	LOC110181904|XP_020805495.1|DSER
OG0006298	LOC6524709|XP_002100553.1|DYAK	LOC110180623|XP_020803966.1|DSER
OG0006299	LOC6524300|XP_015045595.1|DYAK	LOC110184485|XP_020808695.1|DSER
OG0006300	LOC6524374|XP_015045636.1|DYAK	LOC110179092|XP_020802137.1|DSER
OG0006301	LOC6525104|XP_002100943.1|DYAK	LOC110184160|XP_020808227.1|DSER
OG0006302	LOC6525079|XP_015046085.1|DYAK	LOC110181519|XP_020804951.1|DSER
OG0006303	LOC6530179|XP_002091119.2|DYAK	LOC110177837|XP_020800442.1|DSER
OG0006304	LOC6538138|XP_002098673.3|DYAK	LOC110184188|XP_020808265.1|DSER
OG0006305	LOC6538135|XP_002098670.1|DYAK	LOC110183920|XP_020807943.1|DSER
OG0006306	LOC26534501|XP_039231576.1|DYAK	LOC110190986|XP_020817353.1|DSER
OG0006307	LOC6539055|XP_002099557.3|DYAK	LOC110176538|XP_020798587.1|DSER
OG0006308	LOC6525600|XP_002101435.1|DYAK	LOC110179094|XP_020802139.1|DSER
OG0006309	LOC6525572|XP_015046372.1|DYAK	LOC110181608|XP_020805065.1|DSER
OG0006310	LOC6537536|XP_002098082.1|DYAK	LOC110186491|XP_020811341.1|DSER
OG0006311	LOC6525359|XP_002101195.2|DYAK	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC6525360|XP_002101196.1|DYAK	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC6525382|XP_002101218.1|DYAK	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC6524883|XP_002100723.1|DYAK	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC6538974|XP_015049145.1|DYAK	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC6526214|XP_002102023.1|DYAK	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC6525408|XP_002101243.1|DYAK	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC6525203|XP_002101041.1|DYAK	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC6528816|XP_002089848.1|DYAK	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC6525948|XP_002101768.1|DYAK	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC6525898|XP_002101718.1|DYAK	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC6524898|XP_002100738.1|DYAK	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC6524445|XP_002100303.2|DYAK	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC6535861|XP_002096480.1|DYAK	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC6539573|XP_002086461.2|DYAK	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC6538306|XP_002098833.1|DYAK	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC6537812|XP_015048527.1|DYAK	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC6524588|XP_002100445.1|DYAK	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC6538624|XP_002099146.1|DYAK	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC6525641|XP_002101463.2|DYAK	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC6524567|XP_039226340.1|DYAK	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC6524629|XP_002100486.3|DYAK	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC6524085|XP_002099949.1|DYAK	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC6537847|XP_002098388.1|DYAK	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC6526043|XP_002101860.1|DYAK	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC6525061|XP_002100900.1|DYAK	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC6535288|XP_002095944.1|DYAK	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC6524893|XP_002100733.1|DYAK	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC6526061|XP_002101878.1|DYAK	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC6525946|XP_002101766.2|DYAK	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC6525944|XP_039229319.1|DYAK	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC6525942|XP_002101762.1|DYAK	LOC110176094|XP_020797993.1|DSER
OG0006344	LOC6525592|XP_002101427.1|DYAK	LOC110180638|XP_020803990.1|DSER
OG0006345	LOC6537775|XP_039231727.1|DYAK	LOC110188657|XP_020814101.1|DSER
OG0006346	LOC6538072|XP_002098607.1|DYAK	LOC110186861|XP_020811812.1|DSER
OG0006347	LOC6538750|XP_015049009.1|DYAK	LOC110176393|XP_020798381.1|DSER
OG0006348	LOC6524357|XP_002100215.1|DYAK	LOC110182555|XP_020806266.1|DSER
OG0006349	LOC6524484|XP_039229956.1|DYAK	LOC110179433|XP_020802625.1|DSER
OG0006350	LOC6538019|XP_002098554.1|DYAK	LOC110186544|XP_020811406.1|DSER
OG0006351	LOC6525131|XP_002100969.1|DYAK	LOC110180119|XP_020803418.1|DSER
OG0006352	LOC6530451|XP_002091367.1|DYAK	LOC110189233|XP_020814875.1|DSER
OG0006353	LOC6538842|XP_002099355.1|DYAK	LOC110186564|XP_020811427.1|DSER
OG0006354	LOC6537800|XP_002098341.2|DYAK	LOC110177429|XP_020799811.1|DSER
OG0006355	LOC6525930|XP_002101750.2|DYAK	LOC110179381|XP_020802554.1|DSER
OG0006356	LOC6524458|XP_002100315.1|DYAK	LOC110181758|XP_020805280.1|DSER
OG0006357	LOC6525698|XP_039226462.1|DYAK	LOC110181678|XP_020805172.1|DSER
OG0006358	LOC6532407|XP_002093158.3|DYAK	LOC110177637|XP_020800108.1|DSER
OG0006359	LOC6537197|XP_002097755.1|DYAK	LOC110191777|XP_020818381.1|DSER
OG0006360	LOC6524006|XP_015045428.1|DYAK	LOC110181918|XP_020805513.1|DSER
OG0006361	LOC6536151|XP_002096752.1|DYAK, LOC26534953|XP_039231750.1|DYAK	LOC110191772|XP_020818376.1|DSER
OG0006362	LOC6524392|XP_002100250.1|DYAK	LOC110179512|XP_020802748.1|DSER
OG0006363	LOC6525878|XP_015046527.1|DYAK	LOC110181776|XP_020805313.1|DSER
OG0006364	LOC6527353|XP_002088445.2|DYAK	LOC110187293|XP_020812341.1|DSER
OG0006365	LOC6526107|XP_002101924.1|DYAK	LOC110176067|XP_020797947.1|DSER
OG0006366	LOC6526103|XP_039231059.1|DYAK	LOC110176016|XP_020797884.1|DSER
OG0006367	LOC6525909|XP_002101729.1|DYAK	LOC110179399|XP_020802582.1|DSER
OG0006368	LOC6538906|XP_015049094.1|DYAK	LOC110186630|XP_020811546.1|DSER
OG0006369	LOC6538908|XP_039232380.1|DYAK	LOC110186620|XP_020811515.1|DSER
OG0006370	LOC6525846|XP_002101666.1|DYAK	LOC110181707|XP_020805214.1|DSER
OG0006371	LOC6538941|XP_002099445.1|DYAK	LOC110186671|XP_020811594.1|DSER
OG0006372	LOC6538313|XP_002098840.1|DYAK	LOC110186779|XP_020811710.1|DSER
OG0006373	LOC6525282|XP_015046206.1|DYAK	LOC110181556|XP_020804997.1|DSER
OG0006374	LOC6525362|XP_002101198.1|DYAK	LOC110182197|XP_020805869.1|DSER
OG0006375	LOC6524825|XP_002100667.1|DYAK	LOC110184576|XP_020808810.1|DSER
OG0006376	LOC6525908|XP_002101728.1|DYAK	LOC110179379|XP_020802552.1|DSER
