Orthogroup	DYAK.longest_only	DMEL.longest_only
OG0003812	LOC6526267|XP_039226605.1|DYAK	spen|NP_722615.1|DMEL
OG0003813	LOC6527920|XP_002088988.2|DYAK	Etl1|NP_609320.2|DMEL
OG0003814	LOC6527387|XP_002088479.1|DYAK	Oatp33Eb|NP_609570.1|DMEL
OG0003815	LOC26535327|XP_015044848.2|DYAK	CG10877|NP_650894.1|DMEL
OG0003816	LOC6529722|XP_002090715.2|DYAK	Top3alpha|NP_523602.2|DMEL
OG0003817	LOC6527861|XP_002088933.1|DYAK	Gdi|NP_523524.2|DMEL
OG0003818	LOC6529627|XP_002090621.2|DYAK	CG33120|NP_788073.1|DMEL
OG0003819	LOC6526782|XP_002087885.1|DYAK	CG31957|NP_722949.1|DMEL
OG0003820	LOC6536311|XP_002096895.1|DYAK	hyx|NP_649863.1|DMEL
OG0003821	LOC6530386|XP_002091312.1|DYAK	Sin1|NP_610963.1|DMEL
OG0003822	LOC6527094|XP_002088187.1|DYAK	Fic|NP_609026.1|DMEL
OG0003823	LOC6526465|XP_002087584.1|DYAK	CG31663|NP_722738.1|DMEL
OG0003824	LOC6529731|XP_002090724.1|DYAK	CG13081|NP_609985.1|DMEL
OG0003825	LOC6527753|XP_002088833.1|DYAK	CG13097|NP_609237.1|DMEL
OG0003826	LOC6528160|XP_002089225.1|DYAK	CG14022|NP_608922.1|DMEL
OG0003827	LOC6527855|XP_002088927.1|DYAK	CG3769|NP_609289.1|DMEL
OG0003828	LOC6527859|XP_002088931.1|DYAK	numb|NP_523523.2|DMEL
OG0003829	LOC6528215|XP_002089277.1|DYAK	CG43333|NP_788051.1|DMEL
OG0003830	LOC6529224|XP_002090231.1|DYAK	l_2_k14505|NP_610102.1|DMEL
OG0003831	LOC6537681|XP_002098226.1|DYAK	Idh3b|NP_651000.1|DMEL
OG0003832	LOC6527032|XP_002088126.1|DYAK	CG17378|NP_609073.2|DMEL
OG0003833	LOC6527030|XP_002088124.1|DYAK	nrv2|NP_477168.1|DMEL
OG0003834	LOC6527015|XP_002088110.1|DYAK	Wee1|NP_477035.1|DMEL
OG0003835	LOC6528985|XP_015054145.1|DYAK	CG4587|NP_001285962.1|DMEL
OG0003836	LOC6529656|XP_002090649.2|DYAK	CG31800|NP_724152.1|DMEL
OG0003837	LOC6529654|XP_002090647.1|DYAK	Sidpn|NP_523599.1|DMEL
OG0003838	LOC6526743|XP_002087846.1|DYAK	IFT57|NP_608792.1|DMEL
OG0003839	LOC6527504|XP_002088594.2|DYAK	RpL24|NP_609649.1|DMEL
OG0003840	LOC6528513|XP_002089559.1|DYAK	CSN4|NP_477444.1|DMEL
OG0003841	LOC6526577|XP_002087685.1|DYAK	Slh|NP_001137769.2|DMEL
OG0003842	LOC6527224|XP_002088318.1|DYAK	Nup154|NP_477287.1|DMEL
OG0003843	LOC6527570|XP_002088660.1|DYAK	Smg5|NP_609685.1|DMEL
OG0003844	LOC6527502|XP_015053106.1|DYAK	Ing5|NP_609647.1|DMEL
OG0003845	LOC6529034|XP_002090065.2|DYAK	CG15270|NP_609738.1|DMEL
OG0003846	LOC6527879|XP_015053839.1|DYAK	GlcAT-S|NP_001162922.1|DMEL
OG0003847	LOC6527821|XP_015053822.1|DYAK	CG18661|NP_652562.2|DMEL
OG0003848	LOC6536660|XP_002097232.1|DYAK	GckIII|NP_650596.1|DMEL
OG0003849	LOC6528920|XP_002089952.2|DYAK	CG11777|NP_724939.1|DMEL
OG0003850	LOC6528196|XP_002089259.1|DYAK	rk|NP_476702.1|DMEL
OG0003851	LOC6530775|XP_002091663.1|DYAK	CG9945|NP_611494.1|DMEL
OG0003852	LOC6526527|XP_002087637.1|DYAK	CG15387|NP_001097058.1|DMEL
OG0003853	LOC6531497|XP_015051352.1|DYAK	ATPCL|NP_523755.2|DMEL
OG0003854	LOC6529517|XP_002090519.1|DYAK	yellow-b|NP_523586.1|DMEL
OG0003855	LOC6529519|XP_002090521.3|DYAK	BuGZ|NP_001260513.1|DMEL
OG0003856	LOC6527234|XP_039227273.1|DYAK	AstCC|NP_001285830.1|DMEL
OG0003857	LOC6528936|XP_002089968.1|DYAK	crp|NP_476605.1|DMEL
OG0003858	LOC6525187|XP_015046146.2|DYAK	Pfrx|NP_477451.1|DMEL
OG0003859	LOC6529628|XP_002090622.1|DYAK	CG17321|NP_609915.1|DMEL
OG0003860	LOC6531208|XP_002092036.1|DYAK	CG34195|NP_001097360.1|DMEL
OG0003861	LOC6526608|XP_002087716.1|DYAK	Cwc25|NP_608705.1|DMEL
OG0003862	LOC6527130|XP_039226244.1|DYAK	Kr-h1|NP_477466.1|DMEL
OG0003863	LOC6527835|XP_002088908.1|DYAK	tai|NP_001245949.1|DMEL
OG0003864	LOC6527834|XP_002088907.1|DYAK	CG9586|NP_001260279.1|DMEL
OG0003865	LOC6538458|XP_002098982.1|DYAK	CG5886|NP_651435.1|DMEL
OG0003866	LOC6529215|XP_039228170.1|DYAK	CG8665|NP_610107.1|DMEL
OG0003867	LOC26535728|XP_015045201.1|DYAK	CG46302|NP_001334712.1|DMEL, CG40439|NP_001036404.1|DMEL
OG0003868	LOC6528019|XP_002089086.1|DYAK	SamDC|NP_477223.2|DMEL
OG0003869	LOC6526715|XP_002087818.1|DYAK	Ptpa|NP_523466.2|DMEL
OG0003870	LOC6529585|XP_039229132.1|DYAK	Pde11|NP_609885.2|DMEL
OG0003871	LOC6527366|XP_002088458.1|DYAK	CG6583|NP_609556.2|DMEL
OG0003872	LOC6531263|XP_002092072.1|DYAK	cyp33|NP_523773.1|DMEL
OG0003873	LOC6529244|XP_002090250.1|DYAK	E2f2|NP_477355.1|DMEL
OG0003874	LOC6529221|XP_039228872.1|DYAK	Mondo|NP_724326.1|DMEL
OG0003875	LOC6527971|XP_002089038.1|DYAK	Ripalpha|NP_609351.1|DMEL
OG0003876	LOC6526437|XP_002087556.1|DYAK	RFeSP|NP_722715.1|DMEL
OG0003877	LOC6528975|XP_002090007.1|DYAK	Ku80|NP_609767.2|DMEL
OG0003878	LOC6529629|XP_015052087.1|DYAK	CG10602|NP_609916.5|DMEL
OG0003879	LOC26535413|XP_015049206.1|DYAK	CG34140|NP_001036574.1|DMEL
OG0003880	LOC6533639|XP_002094346.3|DYAK	klu|NP_001261690.1|DMEL
OG0003881	LOC6532083|XP_002092860.1|DYAK	Samtor|NP_611943.1|DMEL
OG0003882	LOC6529107|XP_015054179.1|DYAK	vlc|NP_524868.1|DMEL
OG0003883	LOC6525349|XP_002101185.1|DYAK	Smox|NP_511079.1|DMEL
OG0003884	LOC6527547|XP_002088637.1|DYAK	Sec71|NP_609675.2|DMEL
OG0003885	LOC6527073|XP_002088166.1|DYAK	COX5B|NP_609046.1|DMEL
OG0003886	LOC6527074|XP_002088167.2|DYAK	IFT52|NP_609045.2|DMEL
OG0003887	LOC6526578|XP_002087686.1|DYAK	oaf|NP_787963.2|DMEL
OG0003888	LOC6537778|XP_002098319.2|DYAK	mRRF2|NP_732771.2|DMEL
OG0003889	LOC6526396|XP_002087515.1|DYAK	Plap|NP_524666.2|DMEL
OG0003890	LOC6532822|XP_002093559.1|DYAK	CG12012|NP_647813.1|DMEL
OG0003891	LOC6527553|XP_002088643.1|DYAK	b|NP_476788.1|DMEL
OG0003892	LOC6532444|XP_002093191.1|DYAK	Pol31|NP_647659.1|DMEL
OG0003893	LOC6529712|XP_002090705.1|DYAK	Top2|NP_476760.1|DMEL
OG0003894	LOC6527132|XP_002088226.1|DYAK	STUB1|NP_477441.1|DMEL
OG0003895	LOC6530719|XP_002091610.1|DYAK	dgt3|NP_611533.2|DMEL
OG0003896	LOC6530722|XP_002091613.2|DYAK	CG9313|NP_001286657.1|DMEL
OG0003897	LOC6531650|XP_002092447.1|DYAK	Bap55|NP_611209.1|DMEL
OG0003898	LOC6529681|XP_002090674.2|DYAK	l_2_37Cg|NP_001260563.1|DMEL
OG0003899	LOC6526310|XP_002087432.1|DYAK	shv|NP_608525.1|DMEL
OG0003900	LOC6526376|XP_002087495.1|DYAK	S|NP_523450.1|DMEL
OG0003901	LOC6528937|XP_002089969.1|DYAK	CG4935|NP_609782.2|DMEL
OG0003902	LOC6526982|XP_002088078.1|DYAK	Mnn1|NP_001036342.1|DMEL
OG0003903	LOC6527449|XP_002088541.1|DYAK	CG5287|NP_609608.1|DMEL
OG0003904	LOC6527450|XP_002088542.1|DYAK	CG31849|NP_723787.1|DMEL
OG0003905	LOC6538657|XP_002099177.1|DYAK	CG5808|NP_651291.1|DMEL
OG0003906	LOC6531589|XP_002092387.1|DYAK	MED16|NP_611650.2|DMEL
OG0003907	LOC6526357|XP_002087479.1|DYAK	kraken|NP_477265.1|DMEL
OG0003908	LOC6526358|XP_002087480.1|DYAK	CG13949|NP_608552.1|DMEL
OG0003909	LOC6529322|XP_039228886.1|DYAK	metro|NP_610642.2|DMEL
OG0003910	LOC6536021|XP_002096636.2|DYAK	pyd3|NP_649732.1|DMEL
OG0003911	LOC6526872|XP_002087972.1|DYAK	Mon1|NP_608868.1|DMEL
OG0003912	LOC6528986|XP_002090018.1|DYAK	CG18480|NP_609761.1|DMEL
OG0003913	LOC6527542|XP_015053096.1|DYAK	CG9008|NP_001285908.1|DMEL
OG0003914	LOC6527246|XP_002088340.1|DYAK	RfC38|NP_609494.1|DMEL
OG0003915	LOC26536316|XP_015046301.1|DYAK	CG32736|NP_727152.1|DMEL
OG0003916	LOC6528929|XP_002089961.1|DYAK	GMF|NP_609787.2|DMEL
OG0003917	LOC6528151|XP_002089217.3|DYAK	CG14020|NP_001260097.1|DMEL
OG0003918	LOC6527328|XP_002088420.1|DYAK	escl|NP_723702.1|DMEL
OG0003919	LOC6526685|XP_002087791.1|DYAK	Hydr2|NP_608751.2|DMEL
OG0003920	LOC6531293|XP_002092097.1|DYAK	Cdk9|NP_477226.2|DMEL
OG0003921	LOC6530324|XP_002091251.1|DYAK	Hr38|NP_477119.1|DMEL
OG0003922	LOC6527236|XP_002088330.1|DYAK	Wdr59|NP_995682.1|DMEL
OG0003923	LOC6523719|XP_002099594.1|DYAK	Zip102B|NP_651919.3|DMEL
OG0003924	LOC6529982|XP_002090928.1|DYAK	GstE14|NP_610855.1|DMEL
OG0003925	LOC6527597|XP_002088685.1|DYAK	Col4a1|NP_723044.1|DMEL
OG0003926	LOC6527590|XP_002088678.1|DYAK	eIF3h|NP_524834.2|DMEL
OG0003927	LOC6526525|XP_002087635.1|DYAK	mio|NP_608656.1|DMEL
OG0003928	LOC6527754|XP_002088834.1|DYAK	PIG-U|NP_609238.1|DMEL
OG0003929	LOC6527242|XP_002088336.1|DYAK	CG6230|NP_609490.1|DMEL
OG0003930	LOC6527001|XP_002088097.1|DYAK	Hmgcl|NP_609089.1|DMEL
OG0003931	LOC6527049|XP_015053589.1|DYAK	Nhe3|NP_723202.2|DMEL
OG0003932	LOC6528676|XP_002089718.1|DYAK	flz|NP_001137622.1|DMEL
OG0003933	LOC6526867|XP_002087967.1|DYAK	tank|NP_608864.1|DMEL
OG0003934	LOC6527776|XP_002088849.1|DYAK	Trs23|NP_609247.1|DMEL
OG0003935	LOC6531496|XP_002092295.1|DYAK	CG8370|NP_611073.2|DMEL
OG0003936	LOC6531495|XP_002092294.1|DYAK	Ufc1|NP_611074.1|DMEL
OG0003937	LOC6528503|XP_002089549.2|DYAK	CG14764|NP_788283.1|DMEL
OG0003938	LOC6527604|XP_039227710.1|DYAK	CG34126|NP_001260066.1|DMEL
OG0003939	LOC6528175|XP_002089238.1|DYAK	CG7742|NP_608913.1|DMEL
OG0003940	LOC6527610|XP_002088698.1|DYAK	mRpL28|NP_608887.1|DMEL
OG0003941	LOC6527607|XP_002088695.1|DYAK	CG8891|NP_608890.1|DMEL
OG0003942	LOC6526890|XP_002087990.1|DYAK	spz3|NP_609160.2|DMEL
OG0003943	LOC120320426|XP_039227717.1|DYAK	CG31917|NP_608895.1|DMEL
OG0003944	LOC6527380|XP_002088472.1|DYAK	CG5446|NP_609565.1|DMEL
OG0003945	LOC6531849|XP_002092636.1|DYAK	levy|NP_611805.1|DMEL
OG0003946	LOC6529697|XP_002090690.1|DYAK	fon|NP_609959.1|DMEL
OG0003947	LOC6529686|XP_002090679.1|DYAK	pigeon|NP_476946.1|DMEL
OG0003948	LOC6529451|XP_002090453.1|DYAK	mEFTs|NP_609847.1|DMEL
OG0003949	LOC6529449|XP_039228971.1|DYAK	Dhc36C|NP_001369131.1|DMEL
OG0003950	LOC6528072|XP_002089139.1|DYAK	mtm|NP_523489.1|DMEL
OG0003951	LOC6528078|XP_039226842.1|DYAK	CG9098|NP_608979.2|DMEL
OG0003952	LOC6527260|XP_002088354.3|DYAK	Ppt2|NP_609500.1|DMEL
OG0003953	LOC6527021|XP_002088116.1|DYAK	l_2_k09022|NP_609079.2|DMEL
OG0003954	LOC6532944|XP_002093679.1|DYAK	CG1273|NP_647883.1|DMEL
OG0003955	LOC26534710|XP_015054540.1|DYAK	Ir31a|NP_001260346.1|DMEL
OG0003956	LOC6529582|XP_002090576.2|DYAK	kon|NP_609881.3|DMEL
OG0003957	LOC6532742|XP_002093484.1|DYAK	CG13671|NP_648202.1|DMEL
OG0003958	LOC6524956|XP_039228288.1|DYAK	CG9919|NP_573119.1|DMEL
OG0003959	LOC6530736|XP_039228087.1|DYAK	Ipk1|NP_001097387.1|DMEL
OG0003960	LOC6526210|XP_002102019.1|DYAK	tilB|NP_608460.1|DMEL
OG0003961	LOC6526900|XP_015053224.1|DYAK	CG7115|NP_609154.1|DMEL
OG0003962	LOC6527585|XP_002088673.1|DYAK	Rpn11|NP_608905.1|DMEL
OG0003963	LOC6529667|XP_002090660.2|DYAK	CG10702|NP_724157.1|DMEL
OG0003964	LOC6526721|XP_002087824.1|DYAK	Snx1|NP_608777.1|DMEL
OG0003965	LOC6527653|XP_002088739.3|DYAK	Bsg|NP_723346.2|DMEL
OG0003966	LOC6539081|XP_002085972.1|DYAK	CG17683|NP_001036428.1|DMEL
OG0003967	LOC6530617|XP_039228237.1|DYAK	MESK2|NP_995914.1|DMEL
OG0003968	LOC6530619|XP_015052724.1|DYAK	Fkbp14|NP_001246448.1|DMEL
OG0003969	LOC6531654|XP_002092451.1|DYAK	cnk|NP_725671.1|DMEL
OG0003970	LOC6526307|XP_039226362.1|DYAK	BBS8|NP_608524.1|DMEL
OG0003971	LOC6528003|XP_015054482.1|DYAK	CYLD|NP_723554.1|DMEL
OG0003972	LOC6534168|XP_002094852.2|DYAK	sstn|NP_648745.1|DMEL
OG0003973	LOC6532129|XP_002092905.1|DYAK	Atf-2|NP_001033973.1|DMEL
OG0003974	LOC6530200|XP_002091138.1|DYAK	RpIII128|NP_523706.1|DMEL
OG0003975	LOC6527798|XP_002088871.2|DYAK	CG34398|NP_001097127.1|DMEL
OG0003976	LOC6529726|XP_002090719.1|DYAK	CG10166|NP_609980.1|DMEL
OG0003977	LOC6527496|XP_002088586.1|DYAK	ND-B22|NP_609642.1|DMEL
OG0003978	LOC6534971|XP_039230934.1|DYAK	rept|NP_524156.1|DMEL
OG0003979	LOC6527144|XP_002088238.1|DYAK	CG6094|NP_609416.1|DMEL
OG0003980	LOC6537211|XP_002097769.1|DYAK	CG4338|NP_650441.1|DMEL
OG0003981	LOC6527384|XP_002088476.1|DYAK	eRF3|NP_477259.1|DMEL
OG0003982	LOC6529713|XP_002090706.3|DYAK	CG10026|NP_609968.3|DMEL
OG0003983	LOC6528974|XP_002090006.1|DYAK	CG31826|NP_001260473.1|DMEL
OG0003984	LOC6529660|XP_002090653.1|DYAK	Acn|NP_609935.1|DMEL
OG0003985	LOC26535909|XP_015052935.1|DYAK	CG10492|NP_001097179.1|DMEL
OG0003986	LOC6526958|XP_039226315.1|DYAK	Wnt10|NP_609109.3|DMEL
OG0003987	LOC6526957|XP_002088053.1|DYAK	ninaC|NP_523503.2|DMEL
OG0003988	LOC6527580|XP_002088668.3|DYAK	CG4230|NP_001260087.1|DMEL
OG0003989	LOC6527356|XP_002088448.1|DYAK	ThrRS|NP_723725.1|DMEL
OG0003990	LOC6529040|XP_002090071.1|DYAK	Su_H_|NP_476868.1|DMEL
OG0003991	LOC6526839|XP_002087939.1|DYAK	ine|NP_477012.1|DMEL
OG0003992	LOC6526835|XP_002087935.1|DYAK	CG15443|NP_608839.1|DMEL
OG0003993	LOC6526820|XP_039227098.1|DYAK	CG15431|NP_608831.1|DMEL
OG0003994	LOC6538110|XP_002098645.1|DYAK	beta4GalNAcTB|NP_651657.1|DMEL
OG0003995	LOC6529983|XP_002090929.1|DYAK	CG4679|NP_610854.1|DMEL
OG0003996	LOC6528670|XP_002089712.1|DYAK	CG13748|NP_610430.1|DMEL
OG0003997	LOC6526954|XP_002088050.1|DYAK	CG5160|NP_609112.1|DMEL
OG0003998	LOC120320444|XP_039227248.1|DYAK	Nipped-B|NP_001036451.1|DMEL
OG0003999	LOC6540023|XP_002086892.2|DYAK	Spf45|NP_001036426.1|DMEL
OG0004000	LOC6525266|XP_002101102.1|DYAK	Uros1|NP_572507.1|DMEL
OG0004001	LOC6531966|XP_002092752.1|DYAK	IntS1|NP_611875.1|DMEL
OG0004002	LOC6529800|XP_002090784.1|DYAK	mRpS18B|NP_523606.1|DMEL
OG0004003	LOC6527252|XP_015053157.1|DYAK	Ca-beta|NP_001260375.1|DMEL
OG0004004	LOC6527668|XP_015053781.1|DYAK	PGAP5|NP_609191.1|DMEL
OG0004005	LOC6528140|XP_002089206.1|DYAK	Oscillin|NP_608938.1|DMEL
OG0004006	LOC6529871|XP_002090828.1|DYAK	CG2614|NP_610045.1|DMEL
OG0004007	LOC6526714|XP_002087817.1|DYAK	CG9662|NP_001259997.1|DMEL
OG0004008	LOC6526271|XP_039226613.1|DYAK	kis|NP_001137761.1|DMEL
OG0004009	LOC6526560|XP_002087670.1|DYAK	Eogt|NP_608678.1|DMEL
OG0004010	LOC6527569|XP_015053713.1|DYAK	CenG1A|NP_723849.1|DMEL
OG0004011	LOC6527534|XP_002088624.2|DYAK	ics|NP_609665.2|DMEL
OG0004012	LOC6537768|XP_002098309.1|DYAK	sit|NP_651063.1|DMEL
OG0004013	LOC6528198|XP_002089260.1|DYAK	bgm|NP_524698.1|DMEL
OG0004014	LOC6534169|XP_039230325.1|DYAK	GlyRS|NP_730022.1|DMEL
OG0004015	LOC6527452|XP_002088544.1|DYAK	CG16974|NP_609610.2|DMEL
OG0004016	LOC6528018|XP_002089085.1|DYAK	GATAd|NP_609383.2|DMEL
OG0004017	LOC6526815|XP_002087917.1|DYAK	Tps1|NP_608827.1|DMEL
OG0004018	LOC6528376|XP_002089425.1|DYAK	Pgant3|NP_610256.1|DMEL
OG0004019	LOC6530317|XP_002091244.1|DYAK	Rhau|NP_610056.1|DMEL
OG0004020	LOC6526667|XP_002087775.1|DYAK	SerRS|NP_608743.2|DMEL
OG0004021	LOC6526662|XP_002087770.1|DYAK	CG3542|NP_608738.1|DMEL
OG0004022	LOC6528931|XP_002089963.1|DYAK	heix|NP_523581.1|DMEL
OG0004023	LOC6530914|XP_002091758.2|DYAK	CG15905|NP_611436.2|DMEL
OG0004024	LOC6529543|XP_002090541.2|DYAK	Trpgamma|NP_001137830.2|DMEL
OG0004025	LOC6527907|XP_002088979.1|DYAK	Fkbp59|NP_524895.2|DMEL
OG0004026	LOC6526510|XP_002087621.1|DYAK	aop|NP_722766.1|DMEL
OG0004027	LOC120320984|XP_039228012.1|DYAK	CG33680|NP_001027448.1|DMEL
OG0004028	LOC6528115|XP_002089182.1|DYAK	obst-E|NP_723116.1|DMEL
OG0004029	LOC6527737|XP_002088820.1|DYAK	Agpat2|NP_609231.2|DMEL
OG0004030	LOC6531934|XP_015051626.1|DYAK	Stoml2|NP_001261161.1|DMEL
OG0004031	LOC6527360|XP_002088452.1|DYAK	CG17211|NP_609552.1|DMEL
OG0004032	LOC6539074|XP_002085988.1|DYAK	cta|NP_001036421.1|DMEL
OG0004033	LOC6527934|XP_002089002.1|DYAK	CG5853|NP_788019.1|DMEL
OG0004034	LOC6529626|XP_039228896.1|DYAK	CG10600|NP_001137839.1|DMEL
OG0004035	LOC6527603|XP_015053727.1|DYAK	Rtnl1|NP_001162875.1|DMEL
OG0004036	LOC6526620|XP_002087728.1|DYAK	Syt1|NP_523460.2|DMEL
OG0004037	LOC6527433|XP_039227525.1|DYAK	Tor|NP_001260427.1|DMEL
OG0004038	LOC6526362|XP_002087483.1|DYAK	dbe|NP_477240.1|DMEL
OG0004039	LOC6526552|XP_002087662.2|DYAK	eys|NP_001259924.2|DMEL
OG0004040	LOC6531725|XP_002092515.1|DYAK	CG13531|NP_611726.1|DMEL
OG0004041	LOC6525900|XP_002101720.1|DYAK	Larp7|NP_524795.2|DMEL
OG0004042	LOC6533228|XP_002093954.1|DYAK	CG8549|NP_648057.2|DMEL
OG0004043	LOC6527175|XP_002088269.1|DYAK	EMC3|NP_609444.1|DMEL
OG0004044	LOC6525412|XP_002101247.1|DYAK	Hira|NP_572401.2|DMEL
OG0004045	LOC6527216|XP_015053174.1|DYAK	ATPsynG|NP_001036353.1|DMEL
OG0004046	LOC6526319|XP_002087441.1|DYAK	Ets21C|NP_523445.1|DMEL
OG0004047	LOC6527338|XP_002088430.1|DYAK	Tom70|NP_609536.1|DMEL
OG0004048	LOC6526879|XP_002087979.1|DYAK	CG3036|NP_608873.1|DMEL
OG0004049	LOC6526266|XP_002087388.1|DYAK	CG33635|NP_001027215.1|DMEL
OG0004050	LOC6529641|XP_002090635.2|DYAK	CG10431|NP_609924.2|DMEL
OG0004051	LOC6527272|XP_002088366.2|DYAK	Dlg5|NP_609505.1|DMEL
OG0004052	LOC6525742|XP_002101564.3|DYAK	CG15373|NP_001097013.2|DMEL
OG0004053	LOC6529297|XP_002090302.1|DYAK	Vhl|NP_524986.1|DMEL
OG0004054	LOC6529592|XP_039228900.1|DYAK	IFT46|NP_609890.2|DMEL
OG0004055	LOC6536495|XP_002097073.1|DYAK	CG12420|NP_649985.1|DMEL
OG0004056	LOC6535253|XP_039232719.1|DYAK	CG14636|NP_001036655.1|DMEL
OG0004057	LOC6534876|XP_002095548.1|DYAK	Rpn1|NP_649158.1|DMEL
OG0004058	LOC6532768|XP_015049599.1|DYAK	Girdin|NP_647780.1|DMEL
OG0004059	LOC6535966|XP_002096581.2|DYAK	DNApol-alpha180|NP_536736.2|DMEL
OG0004060	LOC6536613|XP_015047855.1|DYAK	CG17726|NP_650054.2|DMEL
OG0004061	LOC6525538|XP_002101373.1|DYAK	CG1578|NP_001285140.1|DMEL
OG0004062	LOC6532461|XP_002093208.1|DYAK	Rap1|NP_476857.1|DMEL
OG0004063	LOC6524402|XP_002100260.1|DYAK	tko|NP_001245490.1|DMEL
OG0004064	LOC6539544|XP_002086432.1|DYAK	elgi|NP_648816.1|DMEL
OG0004065	LOC6530519|XP_039227857.1|DYAK	Vrp1|NP_001097406.1|DMEL
OG0004066	LOC6530403|XP_002091329.2|DYAK	Blos1|NP_725401.2|DMEL
OG0004067	LOC6525553|XP_002101388.1|DYAK	FucT6|NP_572740.1|DMEL
OG0004068	LOC6536314|XP_002096898.1|DYAK	Mst85C|NP_477476.1|DMEL
OG0004069	LOC6536315|XP_002096899.2|DYAK	Kdm2|NP_649864.2|DMEL
OG0004070	LOC6532859|XP_002093595.1|DYAK	Gr63a|NP_001137883.1|DMEL
OG0004071	LOC6532633|XP_002093377.1|DYAK	Srp68|NP_648273.1|DMEL
OG0004072	LOC6532632|XP_002093376.1|DYAK	CG5644|NP_648274.1|DMEL
OG0004073	LOC6525731|XP_002101553.1|DYAK	CG7772|NP_573257.1|DMEL
OG0004074	LOC6531280|XP_002092089.3|DYAK	dnr1|NP_001261137.1|DMEL
OG0004075	LOC6529946|XP_002090901.1|DYAK	cbs|NP_610875.1|DMEL
OG0004076	LOC6529948|XP_015052527.1|DYAK	cnn|NP_001246293.1|DMEL
OG0004077	LOC6527649|XP_002088735.2|DYAK	poe|NP_476986.1|DMEL
OG0004078	LOC6538419|XP_002098943.1|DYAK	Sld5|NP_651457.1|DMEL
OG0004079	LOC6525427|XP_002101262.1|DYAK	CG9657|NP_572397.1|DMEL
OG0004080	LOC6531389|XP_002092192.1|DYAK	RpS15|NP_611136.1|DMEL
OG0004081	LOC6530455|XP_002091371.2|DYAK	Pcf11|NP_610999.4|DMEL
OG0004082	LOC6530698|XP_002091589.1|DYAK	CG4038|NP_477043.1|DMEL
OG0004083	LOC26536005|XP_015049043.1|DYAK	LSm3|NP_732931.1|DMEL
OG0004084	LOC6534925|XP_002095596.2|DYAK	ash1|NP_524160.2|DMEL
OG0004085	LOC6536703|XP_002097275.1|DYAK	CG10324|NP_650571.2|DMEL
OG0004086	LOC6538286|XP_002098813.1|DYAK	TTLL6B|NP_651549.1|DMEL
OG0004087	LOC6525097|XP_002100936.1|DYAK	CG1582|NP_572663.1|DMEL
OG0004088	LOC6538307|XP_039231417.1|DYAK	CAH9|NP_651535.1|DMEL
OG0004089	LOC6525414|XP_039233363.1|DYAK	CHES-1-like|NP_996362.2|DMEL
OG0004090	LOC6538738|XP_002099253.1|DYAK	BRWD3|NP_732982.1|DMEL
OG0004091	LOC6537247|XP_002097805.1|DYAK	CG6974|NP_650414.1|DMEL
OG0004092	LOC6525479|XP_002101314.1|DYAK	Setd3|NP_727144.1|DMEL
OG0004094	LOC6524279|XP_002100141.2|DYAK	CG6414|NP_570089.1|DMEL
OG0004095	LOC6537398|XP_002097954.2|DYAK	CG14721|NP_650110.3|DMEL
OG0004096	LOC6538285|XP_002098812.1|DYAK	pll|NP_476971.1|DMEL
OG0004097	LOC6533961|XP_002094661.3|DYAK	ste14|NP_648623.1|DMEL
OG0004098	LOC6536707|XP_002097279.1|DYAK	CG14905|NP_650569.1|DMEL
OG0004099	LOC6535327|XP_039232177.1|DYAK	ctrip|NP_649496.3|DMEL
OG0004100	LOC6535337|XP_039231615.1|DYAK	opa|NP_001368991.1|DMEL
OG0004101	LOC6535339|XP_002095995.3|DYAK	Gnf1|NP_001014605.1|DMEL
OG0004102	LOC6535340|XP_002095996.3|DYAK	Cdep|NP_001097685.2|DMEL
OG0004103	LOC6538421|XP_002098945.1|DYAK	Vps2|NP_651455.1|DMEL
OG0004104	LOC6537885|XP_039231626.1|DYAK	CG4374|NP_651146.2|DMEL
OG0004105	LOC6539542|XP_039230939.1|DYAK	l_3_72Ab|NP_648818.3|DMEL
OG0004106	LOC6534634|XP_002095309.1|DYAK	Arv1|NP_730651.1|DMEL
OG0004107	LOC6533484|XP_002094195.1|DYAK	ProRS-m|NP_647737.1|DMEL
OG0004108	LOC6537216|XP_002097774.1|DYAK	Set|NP_650438.2|DMEL
OG0004109	LOC6538737|XP_039231755.1|DYAK	CG5728|NP_651245.1|DMEL
OG0004110	LOC6535133|XP_002095795.1|DYAK	RpLP0|NP_524211.1|DMEL
OG0004111	LOC6538480|XP_002099004.1|DYAK	CG5028|NP_001097922.1|DMEL
OG0004112	LOC6538401|XP_015048839.1|DYAK	CG6154|NP_733146.2|DMEL
OG0004113	LOC6526176|XP_002101986.1|DYAK	Sep1|NP_523430.1|DMEL
OG0004114	LOC6524111|XP_002099975.1|DYAK	Snx27|NP_727023.1|DMEL
OG0004115	LOC6524115|XP_039228480.1|DYAK	AdamTS-B|NP_572247.2|DMEL
OG0004116	LOC6538485|XP_002099009.1|DYAK	RASSF8|NP_651411.1|DMEL
OG0004117	LOC6535484|XP_002096115.1|DYAK	CG7379|NP_650656.1|DMEL
OG0004118	LOC6531254|XP_002092063.1|DYAK	Rab4|NP_523777.1|DMEL
OG0004119	LOC6535509|XP_002096138.1|DYAK	Cbp20|NP_524396.1|DMEL
OG0004120	LOC6537203|XP_002097761.3|DYAK	ear|NP_001262595.1|DMEL
