Orthogroup	DYAK.longest_only	DNOV.longest_only
OG0005843	LOC6534111|XP_015050452.1|DYAK	LOC115770044|XP_030570985.1|DNOV
OG0005844	LOC6535027|XP_002095693.2|DYAK	LOC115771558|XP_030573163.1|DNOV
OG0005845	LOC6535375|XP_002096025.1|DYAK	LOC115763667|XP_030562198.1|DNOV
OG0005846	LOC6536288|XP_002096874.1|DYAK	LOC115770671|XP_030571899.1|DNOV
OG0005847	LOC6536306|XP_039231781.1|DYAK	LOC115766122|XP_030565803.1|DNOV
OG0005848	LOC6524925|XP_002100765.1|DYAK	LOC115767771|XP_030567954.1|DNOV
OG0005849	LOC6524772|XP_015045879.1|DYAK	LOC115766821|XP_030566717.1|DNOV
OG0005850	LOC6524929|XP_002100769.1|DYAK	LOC115766297|XP_030566031.1|DNOV
OG0005851	LOC6527017|XP_002088112.1|DYAK	LOC115759891|XP_030556866.1|DNOV
OG0005852	LOC6536632|XP_002097204.1|DYAK	LOC115761680|XP_030559396.1|DNOV
OG0005853	LOC6525722|XP_002101544.1|DYAK	LOC115768898|XP_030569474.1|DNOV
OG0005854	LOC6535972|XP_039231819.1|DYAK	LOC115763860|XP_030562494.1|DNOV
OG0005855	LOC6524192|XP_039232867.1|DYAK	LOC115764253|XP_030563031.1|DNOV
OG0005856	LOC6524905|XP_015045931.1|DYAK	LOC115768332|XP_030568750.1|DNOV
OG0005857	LOC6535742|XP_002096365.1|DYAK	LOC115763869|XP_030562507.1|DNOV
OG0005858	LOC6536746|XP_002097318.1|DYAK	LOC115761972|XP_030559875.1|DNOV
OG0005859	LOC6527581|XP_002088669.2|DYAK	LOC115758533|XP_030555085.1|DNOV
OG0005860	LOC6536076|XP_039231933.1|DYAK	LOC115761766|XP_030559539.1|DNOV
OG0005861	LOC6539050|XP_039232574.1|DYAK	LOC115757749|XP_030554006.1|DNOV
OG0005862	LOC6528602|XP_039227009.1|DYAK	LOC115762134|XP_030560104.1|DNOV
OG0005863	LOC6531855|XP_002092642.1|DYAK, LOC26535009|XP_039228002.1|DYAK	LOC115760556|XP_030557821.1|DNOV
OG0005864	LOC6536287|XP_002096873.1|DYAK	LOC115770672|XP_030571915.1|DNOV
OG0005865	LOC6538688|XP_002099207.1|DYAK	LOC115770778|XP_030572058.1|DNOV
OG0005866	LOC6530245|XP_002091182.1|DYAK	LOC115758177|XP_030554578.1|DNOV
OG0005867	LOC6528933|XP_002089965.2|DYAK	LOC115758796|XP_030555430.1|DNOV
OG0005868	LOC26535421|XP_015052900.1|DYAK	LOC115762726|XP_030560920.1|DNOV
OG0005869	LOC6524218|XP_002100081.1|DYAK	LOC115767785|XP_030567973.1|DNOV
OG0005870	LOC6524476|XP_002100333.1|DYAK	LOC115767735|XP_030567907.1|DNOV
OG0005871	LOC6524598|XP_002100455.1|DYAK	LOC115768788|XP_030569345.1|DNOV
OG0005872	LOC6537688|XP_015048460.1|DYAK	LOC115761286|XP_030558870.1|DNOV
OG0005873	LOC6536317|XP_002096901.1|DYAK	LOC115770936|XP_030572253.1|DNOV
OG0005874	LOC6524874|XP_015045909.1|DYAK	LOC115769158|XP_030569716.1|DNOV
OG0005875	LOC6528530|XP_015053971.1|DYAK	LOC115764353|XP_030563175.1|DNOV
OG0005876	LOC6524238|XP_039226591.1|DYAK	LOC115767982|XP_030568240.1|DNOV
OG0005877	LOC120320423|XP_002100762.1|DYAK	LOC115768328|XP_030568745.1|DNOV
OG0005878	LOC6524508|XP_015045731.1|DYAK	LOC115768587|XP_030569093.1|DNOV
OG0005879	LOC6525749|XP_015046474.1|DYAK	LOC115766458|XP_030566250.1|DNOV
OG0005880	LOC6539362|XP_002086256.2|DYAK	LOC115770148|XP_030571160.1|DNOV
OG0005881	LOC6534135|XP_002094819.1|DYAK	LOC115770161|XP_030571180.1|DNOV
OG0005882	LOC6524955|XP_002100795.1|DYAK	LOC115766387|XP_030566152.1|DNOV
OG0005883	LOC6532208|XP_002092982.1|DYAK	LOC115768068|XP_030568380.1|DNOV
OG0005884	LOC6534707|XP_002095382.2|DYAK	LOC115762716|XP_030560903.1|DNOV
OG0005885	LOC6534049|XP_002094735.1|DYAK	LOC115766892|XP_030566828.1|DNOV
OG0005886	LOC6534875|XP_002095547.1|DYAK	LOC115770186|XP_030571211.1|DNOV
OG0005887	LOC6534134|XP_002094818.2|DYAK	LOC115770062|XP_030571018.1|DNOV
OG0005888	LOC6535187|XP_039230819.1|DYAK	LOC115771488|XP_030573073.1|DNOV
OG0005889	LOC6533934|XP_002094634.2|DYAK	LOC115765760|XP_030565286.1|DNOV
OG0005890	LOC6524132|XP_002099996.1|DYAK	LOC115764415|XP_030563272.1|DNOV
OG0005891	LOC6533749|XP_015050245.1|DYAK	LOC115767383|XP_030567507.1|DNOV
OG0005892	LOC26536259|XP_039230170.1|DYAK, LOC6533764|XP_002094468.3|DYAK	LOC115766289|XP_030566021.1|DNOV
OG0005893	LOC6534460|XP_039229816.1|DYAK	LOC115770529|XP_030571688.1|DNOV
OG0005894	LOC6534461|XP_002095138.1|DYAK	LOC115770530|XP_030571689.1|DNOV
OG0005895	LOC6534462|XP_002095139.1|DYAK	LOC115770531|XP_030571691.1|DNOV
OG0005896	LOC6534762|XP_039229740.1|DYAK	LOC115770228|XP_030571295.1|DNOV
OG0005897	LOC6534023|XP_039230628.1|DYAK	LOC115770270|XP_030571351.1|DNOV
OG0005898	LOC6524814|XP_002100656.2|DYAK	LOC115766439|XP_030566228.1|DNOV
OG0005899	LOC6528424|XP_002089470.1|DYAK	LOC115759142|XP_030555854.1|DNOV
OG0005900	LOC6526326|XP_002087448.1|DYAK	LOC115765934|XP_030565540.1|DNOV
OG0005901	LOC6530585|XP_039228143.1|DYAK	LOC115760477|XP_030557672.1|DNOV
OG0005902	LOC6530360|XP_002091286.1|DYAK	LOC115761022|XP_030558496.1|DNOV
OG0005903	LOC6536600|XP_002097176.1|DYAK	LOC115770558|XP_030571731.1|DNOV
OG0005904	LOC6537936|XP_002098476.2|DYAK	LOC115764798|XP_030563905.1|DNOV
OG0005905	LOC6534868|XP_015050882.1|DYAK	LOC115768157|XP_030568515.1|DNOV
OG0005906	LOC26535923|XP_039230816.1|DYAK	LOC115771436|XP_030573001.1|DNOV
OG0005907	LOC6534855|XP_002095527.2|DYAK	LOC115770195|XP_030571217.1|DNOV
OG0005908	LOC6539531|XP_002086419.1|DYAK	LOC115771501|XP_030573087.1|DNOV
OG0005909	LOC6534600|XP_039229963.1|DYAK	LOC115768285|XP_030568687.1|DNOV, LOC115769777|XP_030570602.1|DNOV
OG0005910	LOC6531465|XP_002092264.1|DYAK	LOC115767502|XP_030567673.1|DNOV
OG0005911	LOC6531464|XP_002092263.1|DYAK	LOC115767499|XP_030567668.1|DNOV
OG0005912	LOC120320433|XP_015051337.1|DYAK	LOC115767500|XP_030567669.1|DNOV
OG0005913	LOC6537785|XP_002098326.1|DYAK	LOC115761622|XP_030559311.1|DNOV
OG0005914	LOC6530348|XP_002091275.1|DYAK	LOC115760791|XP_030558147.1|DNOV
OG0005915	LOC6530347|XP_002091274.1|DYAK	LOC115761052|XP_030558527.1|DNOV
OG0005916	LOC6530697|XP_002091588.1|DYAK	LOC115761178|XP_030558704.1|DNOV
OG0005917	LOC6530979|XP_002091817.1|DYAK	LOC115764491|XP_030563438.1|DNOV
OG0005918	LOC6525391|XP_002101226.1|DYAK	LOC115766425|XP_030566209.1|DNOV
OG0005919	LOC6528786|XP_002089820.1|DYAK	LOC115758185|XP_030554585.1|DNOV
OG0005920	LOC6531509|XP_002092308.1|DYAK	LOC115758157|XP_030554554.1|DNOV
OG0005922	LOC6523961|XP_002099833.1|DYAK	LOC115768862|XP_030569425.1|DNOV
OG0005923	LOC6533829|XP_002094529.1|DYAK	LOC115768427|XP_030568852.1|DNOV
OG0005924	LOC6534068|XP_002094754.1|DYAK	LOC115771426|XP_030572989.1|DNOV
OG0005925	LOC6533937|XP_002094637.1|DYAK	LOC115769799|XP_030570630.1|DNOV
OG0005926	LOC6525340|XP_002101176.1|DYAK	LOC115765281|XP_030564631.1|DNOV
OG0005927	LOC6537516|XP_002098062.1|DYAK	LOC115765665|XP_030565182.1|DNOV
OG0005928	LOC6525989|XP_002101807.1|DYAK	LOC115764304|XP_030563099.1|DNOV
OG0005929	LOC6532436|XP_002093183.1|DYAK	LOC115768077|XP_030568401.1|DNOV
OG0005930	LOC6530248|XP_002091185.1|DYAK	LOC115757862|XP_030554157.1|DNOV
OG0005931	LOC6528294|XP_002089347.1|DYAK	LOC115758023|XP_030554387.1|DNOV
OG0005932	LOC26535495|XP_015052906.1|DYAK	LOC115771725|XP_030573413.1|DNOV
OG0005933	LOC6528664|XP_002089706.1|DYAK	LOC115764585|XP_030563595.1|DNOV
OG0005934	LOC6530439|XP_002091355.3|DYAK	LOC115761995|XP_030559926.1|DNOV
OG0005935	LOC6535185|XP_039230239.1|DYAK	LOC115771400|XP_030572950.1|DNOV
OG0005936	LOC6527008|XP_002088104.1|DYAK	LOC115760181|XP_030557269.1|DNOV
OG0005937	LOC6535183|XP_002095845.2|DYAK	LOC115771402|XP_030572958.1|DNOV
OG0005938	LOC6531340|XP_002092144.1|DYAK	LOC115764466|XP_030563367.1|DNOV
OG0005939	LOC6524732|XP_002100576.1|DYAK	LOC115765184|XP_030564473.1|DNOV
OG0005940	LOC6530590|XP_002091503.2|DYAK	LOC115766516|XP_030566340.1|DNOV
OG0005941	LOC6531900|XP_039228907.1|DYAK	LOC115758178|XP_030554579.1|DNOV
OG0005942	LOC6529043|XP_002090074.2|DYAK	LOC115758169|XP_030554570.1|DNOV
OG0005943	LOC6528288|XP_015053902.1|DYAK	LOC115758170|XP_030554571.1|DNOV
OG0005944	LOC6528291|XP_002089344.1|DYAK	LOC115758291|XP_030554717.1|DNOV
OG0005945	LOC6529356|XP_002090361.1|DYAK	LOC115761896|XP_030559766.1|DNOV
OG0005946	LOC6530067|XP_039228579.1|DYAK	LOC115764507|XP_030563458.1|DNOV
OG0005947	LOC6531379|XP_002092182.1|DYAK	LOC115766586|XP_030566432.1|DNOV
OG0005948	LOC6534973|XP_002095643.1|DYAK	LOC115771471|XP_030573054.1|DNOV
OG0005949	LOC6534601|XP_002095276.3|DYAK	LOC115769553|XP_030570257.1|DNOV
OG0005950	LOC6527240|XP_015053169.1|DYAK	LOC115759262|XP_030556024.1|DNOV
OG0005951	LOC6533566|XP_015050151.1|DYAK	LOC115769880|XP_030570744.1|DNOV
OG0005952	LOC6527239|XP_015053639.1|DYAK	LOC115758721|XP_030555332.1|DNOV
OG0005953	LOC6529243|XP_002090249.1|DYAK	LOC115768563|XP_030569038.1|DNOV
OG0005954	LOC6529239|XP_002090245.1|DYAK	LOC115765943|XP_030565549.1|DNOV
OG0005955	LOC6536387|XP_002096969.1|DYAK	LOC115761697|XP_030559427.1|DNOV
OG0005956	LOC6531247|XP_002092056.1|DYAK	LOC115765539|XP_030565026.1|DNOV
OG0005957	LOC6538692|XP_002099211.1|DYAK	LOC115770777|XP_030572057.1|DNOV
OG0005958	LOC6538453|XP_002098977.1|DYAK	LOC115764638|XP_030563667.1|DNOV
OG0005959	LOC6527909|XP_002088981.1|DYAK	LOC115759864|XP_030556831.1|DNOV
OG0005960	LOC6525857|XP_002101677.1|DYAK	LOC115765192|XP_030564479.1|DNOV
OG0005961	LOC6531458|XP_002092257.1|DYAK	LOC115757976|XP_030554317.1|DNOV
OG0005962	LOC6530823|XP_039228275.1|DYAK	LOC115762106|XP_030560071.1|DNOV
OG0005963	LOC6527270|XP_002088364.1|DYAK	LOC115759016|XP_030555688.1|DNOV
OG0005964	LOC6530573|XP_002091486.1|DYAK	LOC115761718|XP_030559460.1|DNOV
OG0005965	LOC6528822|XP_002089854.2|DYAK	LOC115764001|XP_030562684.1|DNOV
OG0005966	LOC6530136|XP_002091082.2|DYAK	LOC115759377|XP_030556145.1|DNOV
OG0005967	LOC6530830|XP_039228944.1|DYAK	LOC115766540|XP_030566369.1|DNOV
OG0005968	LOC6530834|XP_002091717.2|DYAK	LOC115766510|XP_030566328.1|DNOV
OG0005969	LOC6531938|XP_039228500.1|DYAK	LOC115757943|XP_030554278.1|DNOV
OG0005970	LOC6533613|XP_002094321.1|DYAK	LOC115762914|XP_030561155.1|DNOV
OG0005971	LOC6529889|XP_002090846.1|DYAK	LOC115757808|XP_030554090.1|DNOV
OG0005972	LOC6534794|XP_015050837.1|DYAK	LOC115771509|XP_030573100.1|DNOV
OG0005973	LOC6534878|XP_002095550.1|DYAK	LOC115769129|XP_030569698.1|DNOV
OG0005974	LOC6534808|XP_015050846.1|DYAK	LOC115770527|XP_030571686.1|DNOV
OG0005975	LOC6534798|XP_002095470.1|DYAK	LOC115771511|XP_030573106.1|DNOV
OG0005976	LOC26535822|XP_039232560.1|DYAK	LOC115764686|XP_030563735.1|DNOV
OG0005977	LOC6530769|XP_002091657.1|DYAK	LOC115762111|XP_030560075.1|DNOV
OG0005978	LOC6531687|XP_002092478.3|DYAK	LOC115757790|XP_030554063.1|DNOV
OG0005979	LOC6530007|XP_002090953.1|DYAK	LOC115761621|XP_030559314.1|DNOV
OG0005980	LOC6528418|XP_002089464.1|DYAK	LOC115760331|XP_030557479.1|DNOV
OG0005981	LOC6525540|XP_002101375.2|DYAK	LOC115766809|XP_030566694.1|DNOV
OG0005982	LOC6528425|XP_002089471.3|DYAK	LOC115761930|XP_030559825.1|DNOV
OG0005983	LOC120322033|XP_039232735.1|DYAK	LOC115768775|XP_030569327.1|DNOV
OG0005984	LOC6525616|XP_039226012.1|DYAK	LOC115766397|XP_030566174.1|DNOV
OG0005985	LOC6525072|XP_002100911.2|DYAK	LOC115768300|XP_030568705.1|DNOV
OG0005986	LOC6525725|XP_002101547.1|DYAK	LOC115768885|XP_030569457.1|DNOV
OG0005987	LOC6526006|XP_015046585.1|DYAK	LOC115769097|XP_030569667.1|DNOV
OG0005988	LOC6530230|XP_002091167.1|DYAK	LOC115758228|XP_030554639.1|DNOV
OG0005989	LOC6529909|XP_002090866.1|DYAK	LOC115757837|XP_030554129.1|DNOV
OG0005990	LOC6531134|XP_002091968.1|DYAK	LOC115757875|XP_030554174.1|DNOV
OG0005991	LOC6528659|XP_039227019.1|DYAK	LOC115764511|XP_030563467.1|DNOV
OG0005992	LOC6533602|XP_002094310.1|DYAK	LOC115770500|XP_030571654.1|DNOV
OG0005993	LOC6533604|XP_015050184.1|DYAK	LOC115770501|XP_030571655.1|DNOV
OG0005994	LOC6534638|XP_002095313.2|DYAK	LOC115771526|XP_030573123.1|DNOV
OG0005995	LOC6534791|XP_002095463.1|DYAK	LOC115771534|XP_030573132.1|DNOV
OG0005996	LOC6539366|XP_002086259.1|DYAK	LOC115769387|XP_030570042.1|DNOV
OG0005997	LOC6529349|XP_002090354.1|DYAK	LOC115772025|XP_030573819.1|DNOV
OG0005998	LOC6534173|XP_002094857.1|DYAK	LOC115770035|XP_030570961.1|DNOV
OG0005999	LOC6532241|XP_002093014.1|DYAK	LOC115770839|XP_030572133.1|DNOV
OG0006000	LOC6531347|XP_039229310.1|DYAK	LOC115763100|XP_030561435.1|DNOV
OG0006001	LOC6533065|XP_015049799.1|DYAK	LOC115769456|XP_030570128.1|DNOV
OG0006002	LOC6531911|XP_002092697.1|DYAK	LOC115761537|XP_030559174.1|DNOV
OG0006003	LOC6534150|XP_002094834.1|DYAK	LOC115770104|XP_030571080.1|DNOV
OG0006004	LOC6535330|XP_002095986.1|DYAK	LOC115763750|XP_030562315.1|DNOV
OG0006005	LOC6529295|XP_002090300.1|DYAK	LOC115762186|XP_030560168.1|DNOV
OG0006006	LOC6530688|XP_002091579.1|DYAK	LOC115762265|XP_030560289.1|DNOV
OG0006007	LOC6529046|XP_002090077.1|DYAK	LOC115767454|XP_030567615.1|DNOV
OG0006008	LOC6526656|XP_015053442.1|DYAK	LOC115760295|XP_030557438.1|DNOV
OG0006009	LOC6539747|XP_015044996.1|DYAK	LOC115770505|XP_030571660.1|DNOV
OG0006010	LOC6534622|XP_039230946.1|DYAK	LOC115771382|XP_030572926.1|DNOV
OG0006011	LOC6532194|XP_002092968.2|DYAK	LOC115762549|XP_030560683.1|DNOV
OG0006012	LOC6533724|XP_015050228.1|DYAK	LOC115768994|XP_030569566.1|DNOV
OG0006013	LOC6530034|XP_002090980.2|DYAK	LOC115760729|XP_030558063.1|DNOV
OG0006014	LOC6534030|XP_002094717.1|DYAK	LOC115770468|XP_030571606.1|DNOV
OG0006015	LOC6530484|XP_002091399.1|DYAK	LOC115759093|XP_030555790.1|DNOV
OG0006016	LOC6528660|XP_002089702.1|DYAK	LOC115764583|XP_030563592.1|DNOV
OG0006017	LOC6530175|XP_002091115.1|DYAK	LOC115757995|XP_030554348.1|DNOV
OG0006018	LOC6530984|XP_002091822.2|DYAK	LOC115764441|XP_030563309.1|DNOV
OG0006019	LOC26535978|XP_015052945.2|DYAK	LOC115764464|XP_030563365.1|DNOV
OG0006020	LOC6539744|XP_002086629.1|DYAK	LOC115770221|XP_030571281.1|DNOV
OG0006021	LOC6533923|XP_002094623.1|DYAK	LOC115770287|XP_030571382.1|DNOV
OG0006022	LOC6527500|XP_002088590.1|DYAK	LOC115763364|XP_030561752.1|DNOV
OG0006023	LOC6538479|XP_002099003.1|DYAK	LOC115763903|XP_030562548.1|DNOV
OG0006024	LOC6524977|XP_039231108.1|DYAK	LOC115765171|XP_030564451.1|DNOV
OG0006025	LOC6530156|XP_002091098.1|DYAK	LOC115757957|XP_030554292.1|DNOV
OG0006026	LOC6537765|XP_015048491.1|DYAK	LOC115764654|XP_030563696.1|DNOV
OG0006027	LOC6529945|XP_039228555.1|DYAK	LOC115760456|XP_030557633.1|DNOV
OG0006028	LOC6530373|XP_002091299.1|DYAK	LOC115760567|XP_030557841.1|DNOV
OG0006029	LOC6528656|XP_002089698.1|DYAK	LOC115764499|XP_030563448.1|DNOV
OG0006030	LOC6538676|XP_002099195.1|DYAK	LOC115761964|XP_030559865.1|DNOV
OG0006031	LOC6530199|XP_002091137.3|DYAK	LOC115757846|XP_030554140.1|DNOV
OG0006032	LOC6526149|XP_039226370.1|DYAK	LOC115765254|XP_030564591.1|DNOV
OG0006033	LOC6530172|XP_002091112.1|DYAK	LOC115758003|XP_030554360.1|DNOV
OG0006034	LOC6535859|XP_002096478.3|DYAK	LOC115771678|XP_030573353.1|DNOV
OG0006035	LOC6537127|XP_002097688.1|DYAK	LOC115770834|XP_030572129.1|DNOV
OG0006036	LOC6527876|XP_002088948.1|DYAK	LOC115763554|XP_030562032.1|DNOV
OG0006037	LOC6530427|XP_002091343.1|DYAK	LOC115758257|XP_030554672.1|DNOV
OG0006038	LOC6537534|XP_002098080.1|DYAK	LOC115765704|XP_030565226.1|DNOV
OG0006039	LOC6529053|XP_002090082.1|DYAK	LOC115767432|XP_030567584.1|DNOV
OG0006040	LOC6529895|XP_002090852.2|DYAK	LOC115758021|XP_030554385.1|DNOV
OG0006041	LOC6525471|XP_002101306.1|DYAK	LOC115768979|XP_030569555.1|DNOV
OG0006042	LOC6531544|XP_015051394.1|DYAK	LOC115758026|XP_030554390.1|DNOV
OG0006043	LOC6534264|XP_002094945.1|DYAK	LOC115769738|XP_030570537.1|DNOV
OG0006044	LOC26536131|XP_039226486.1|DYAK	LOC115767039|XP_030567028.1|DNOV
OG0006045	LOC6529077|XP_002090090.2|DYAK	LOC115767447|XP_030567604.1|DNOV
OG0006046	LOC6531700|XP_002092491.2|DYAK	LOC115760487|XP_030557695.1|DNOV
OG0006047	LOC6534077|XP_002094763.1|DYAK	LOC115770042|XP_030570982.1|DNOV
OG0006048	LOC6533735|XP_002094440.1|DYAK	LOC115769004|XP_030569577.1|DNOV
OG0006049	LOC6524705|XP_002100549.1|DYAK	LOC115758909|XP_030555565.1|DNOV, LOC115767264|XP_030567349.1|DNOV
OG0006050	LOC6539006|XP_002099508.1|DYAK	LOC115771612|XP_030573241.1|DNOV
OG0006051	LOC6525008|XP_002100847.1|DYAK	LOC115766888|XP_030566819.1|DNOV
OG0006052	LOC6532158|XP_002092934.2|DYAK	LOC115764492|XP_030563439.1|DNOV
OG0006053	LOC6532743|XP_002093485.1|DYAK	LOC115762831|XP_030561058.1|DNOV
OG0006054	LOC6523706|XP_002099583.1|DYAK	LOC115766728|XP_030566545.1|DNOV
OG0006055	LOC6536815|XP_002097385.1|DYAK	LOC115771733|XP_030573419.1|DNOV
OG0006056	LOC6531543|XP_002092342.1|DYAK	LOC115758027|XP_030554396.1|DNOV
OG0006057	LOC6532349|XP_039230006.1|DYAK	LOC115769602|XP_030570350.1|DNOV
OG0006058	LOC6535621|XP_002096249.1|DYAK	LOC115764076|XP_030562784.1|DNOV
OG0006059	LOC6533927|XP_015050332.1|DYAK	LOC115769749|XP_030570556.1|DNOV
OG0006060	LOC6533928|XP_002094628.1|DYAK	LOC115769757|XP_030570571.1|DNOV
OG0006061	LOC6526172|XP_039229556.1|DYAK	LOC115767877|XP_030568099.1|DNOV
OG0006062	LOC6536616|XP_002097188.1|DYAK	LOC115765784|XP_030565318.1|DNOV
OG0006063	LOC6527936|XP_002089003.1|DYAK	LOC115763607|XP_030562095.1|DNOV
OG0006064	LOC6530354|XP_002091280.1|DYAK	LOC115760591|XP_030557880.1|DNOV
OG0006065	LOC6533511|XP_002094222.2|DYAK	LOC115769948|XP_030570853.1|DNOV
OG0006066	LOC6528422|XP_002089468.1|DYAK	LOC115761921|XP_030559803.1|DNOV
OG0006067	LOC6528648|XP_039226627.1|DYAK	LOC115764452|XP_030563328.1|DNOV
OG0006068	LOC6525152|XP_002100990.1|DYAK	LOC115769013|XP_030569584.1|DNOV
OG0006069	LOC6534278|XP_002094959.1|DYAK	LOC115768790|XP_030569349.1|DNOV
OG0006070	LOC6539799|XP_002086686.1|DYAK	LOC115771973|XP_030573753.1|DNOV
OG0006071	LOC6538229|XP_002098756.1|DYAK	LOC115764999|XP_030564199.1|DNOV
OG0006072	LOC6533512|XP_002094223.1|DYAK	LOC115769954|XP_030570859.1|DNOV
OG0006073	LOC6532292|XP_002093052.1|DYAK	LOC115769793|XP_030570621.1|DNOV
OG0006074	LOC6525531|XP_002101366.2|DYAK	LOC115768853|XP_030569413.1|DNOV
OG0006075	LOC120320429|XP_015046275.1|DYAK	LOC115768263|XP_030568653.1|DNOV
OG0006076	LOC6530447|XP_002091363.1|DYAK	LOC115762626|XP_030560792.1|DNOV
OG0006077	LOC6534905|XP_002095576.2|DYAK	LOC115771442|XP_030573011.1|DNOV
OG0006078	LOC6534903|XP_002095574.2|DYAK	LOC115771441|XP_030573010.1|DNOV
OG0006079	LOC6534744|XP_002095419.2|DYAK	LOC115770302|XP_030571397.1|DNOV
OG0006080	LOC6539526|XP_002086414.2|DYAK	LOC115770300|XP_030571396.1|DNOV
OG0006081	LOC6528776|XP_015054060.1|DYAK	LOC115758296|XP_030554723.1|DNOV
OG0006082	LOC6528778|XP_002089812.1|DYAK	LOC115758305|XP_030554733.1|DNOV
OG0006083	LOC6535026|XP_002095692.1|DYAK	LOC115771559|XP_030573164.1|DNOV
OG0006084	LOC6534549|XP_015050681.1|DYAK	LOC115767826|XP_030568030.1|DNOV
OG0006085	LOC6539798|XP_002086685.1|DYAK	LOC115770424|XP_030571553.1|DNOV
OG0006086	LOC6534609|XP_015045178.1|DYAK	LOC115770250|XP_030571321.1|DNOV
OG0006087	LOC6531701|XP_002092492.2|DYAK	LOC115760489|XP_030557696.1|DNOV
OG0006088	LOC6534275|XP_002094956.1|DYAK	LOC115766536|XP_030566368.1|DNOV
OG0006089	LOC6524166|XP_002100029.1|DYAK	LOC115768277|XP_030568675.1|DNOV
OG0006090	LOC6539482|XP_039230519.1|DYAK	LOC115762705|XP_030560889.1|DNOV
OG0006091	LOC6532516|XP_002093262.3|DYAK	LOC115762779|XP_030560990.1|DNOV
OG0006092	LOC26535661|XP_039231322.1|DYAK	LOC115768840|XP_030569397.1|DNOV
OG0006093	LOC6528824|XP_002089856.1|DYAK	LOC115763967|XP_030562631.1|DNOV
OG0006094	LOC6533780|XP_015050260.1|DYAK	LOC115768409|XP_030568841.1|DNOV
OG0006095	LOC6528705|XP_002089740.3|DYAK	LOC115762103|XP_030560065.1|DNOV
OG0006096	LOC6530402|XP_002091328.1|DYAK	LOC115764167|XP_030562915.1|DNOV
OG0006097	LOC6534203|XP_039229519.1|DYAK	LOC115768035|XP_030568321.1|DNOV
OG0006098	LOC6526263|XP_002087385.1|DYAK	LOC115758594|XP_030555174.1|DNOV
OG0006099	LOC6530469|XP_002091385.1|DYAK	LOC115769123|XP_030569707.1|DNOV
OG0006100	LOC6531755|XP_002092545.1|DYAK	LOC115757921|XP_030554245.1|DNOV
OG0006101	LOC6528034|XP_002089101.1|DYAK	LOC115763958|XP_030562608.1|DNOV
OG0006102	LOC6530941|XP_002091783.1|DYAK	LOC115760942|XP_030558386.1|DNOV
OG0006103	LOC6525088|XP_002100927.1|DYAK	LOC115768179|XP_030568546.1|DNOV
OG0006104	LOC6525442|XP_002101277.1|DYAK	LOC115767209|XP_030567263.1|DNOV
OG0006105	LOC6525443|XP_002101278.1|DYAK	LOC115767193|XP_030567244.1|DNOV
OG0006106	LOC6534581|XP_039229862.1|DYAK	LOC115769499|XP_030570183.1|DNOV
OG0006107	LOC6530694|XP_002091585.1|DYAK	LOC115770678|XP_030571961.1|DNOV
OG0006108	LOC6523906|XP_002099779.1|DYAK	LOC115764436|XP_030563299.1|DNOV
OG0006109	LOC6535196|XP_002095856.1|DYAK	LOC115771460|XP_030573036.1|DNOV
OG0006110	LOC6534186|XP_002094869.1|DYAK	LOC115770199|XP_030571252.1|DNOV
OG0006111	LOC6530713|XP_002091604.1|DYAK	LOC115765580|XP_030565124.1|DNOV
OG0006112	LOC6531974|XP_002092760.1|DYAK	LOC115758288|XP_030554716.1|DNOV
OG0006113	LOC6534393|XP_002095071.1|DYAK	LOC115771023|XP_030572409.1|DNOV
OG0006114	LOC6538085|XP_002098619.1|DYAK	LOC115763972|XP_030562635.1|DNOV
OG0006115	LOC6530151|XP_002091093.1|DYAK	LOC115757958|XP_030554294.1|DNOV
OG0006116	LOC6530206|XP_002091144.1|DYAK	LOC115757815|XP_030554097.1|DNOV
OG0006117	LOC6531459|XP_002092258.1|DYAK	LOC115767498|XP_030567667.1|DNOV
OG0006118	LOC6531709|XP_015051506.1|DYAK	LOC115758268|XP_030554689.1|DNOV
OG0006119	LOC6529903|XP_002090860.1|DYAK	LOC115757888|XP_030554192.1|DNOV
OG0006120	LOC6531206|XP_002092034.1|DYAK	LOC115764561|XP_030563545.1|DNOV
OG0006121	LOC6534606|XP_002095281.2|DYAK	LOC115770183|XP_030571204.1|DNOV
OG0006122	LOC6523709|XP_002099585.1|DYAK	LOC115766804|XP_030566689.1|DNOV
OG0006123	LOC6532048|XP_002092825.3|DYAK	LOC115757885|XP_030554184.1|DNOV
OG0006124	LOC6538746|XP_002099261.1|DYAK	LOC115771917|XP_030573668.1|DNOV
OG0006125	LOC6533929|XP_015050337.1|DYAK	LOC115767866|XP_030568088.1|DNOV
OG0006126	LOC6533302|XP_002094028.1|DYAK	LOC115770989|XP_030572340.1|DNOV
OG0006127	LOC6534466|XP_002095143.1|DYAK	LOC115770168|XP_030571188.1|DNOV
OG0006128	LOC6539577|XP_002086465.2|DYAK	LOC115770073|XP_030571038.1|DNOV
OG0006129	LOC6534179|XP_002094862.1|DYAK	LOC115771301|XP_030573192.1|DNOV, LOC115770241|XP_030571308.1|DNOV
OG0006130	LOC6539551|XP_002086437.1|DYAK	LOC115766319|XP_030566071.1|DNOV
OG0006131	LOC6534495|XP_002095172.1|DYAK	LOC115768102|XP_030568459.1|DNOV
