Orthogroup	DYAK.longest_only	SLEB.longest_only
OG0004393	LOC6531051|XP_015052803.1|DYAK	LOC115627668|XP_030379281.1|SLEB
OG0004394	LOC6531390|XP_015051309.1|DYAK	LOC115620052|XP_030369041.1|SLEB
OG0004395	LOC6529911|XP_002090868.1|DYAK	LOC115634571|XP_030388255.1|SLEB
OG0004396	LOC6529083|XP_002090096.1|DYAK	LOC115632830|XP_030385948.1|SLEB
OG0004397	LOC6529989|XP_002090935.1|DYAK	LOC115629402|XP_030381720.1|SLEB
OG0004398	LOC6529990|XP_002090936.1|DYAK	LOC115622339|XP_030372110.1|SLEB
OG0004399	LOC6531516|XP_039228028.1|DYAK	LOC115633838|XP_030387189.1|SLEB
OG0004400	LOC6536254|XP_002096840.1|DYAK	LOC115623350|XP_030373494.1|SLEB
OG0004402	LOC6531894|XP_002092681.1|DYAK	LOC115623551|XP_030373802.1|SLEB
OG0004403	LOC6530398|XP_002091324.1|DYAK	LOC115625667|XP_030376666.1|SLEB
OG0004404	LOC6529076|XP_002090089.1|DYAK	LOC115624684|XP_030375346.1|SLEB
OG0004405	LOC6534827|XP_002095499.1|DYAK	LOC115622576|XP_030372414.1|SLEB
OG0004406	LOC6534025|XP_015050370.1|DYAK	LOC115622570|XP_030372405.1|SLEB
OG0004407	LOC6528663|XP_002089705.1|DYAK	LOC115633855|XP_030387207.1|SLEB
OG0004408	LOC6534012|XP_002094701.1|DYAK	LOC115622233|XP_030371990.1|SLEB
OG0004409	LOC6523722|XP_015046815.1|DYAK	LOC115627795|XP_030379481.1|SLEB
OG0004410	LOC6531261|XP_002092070.1|DYAK	LOC115624593|XP_030375191.1|SLEB
OG0004411	LOC6535139|XP_002095801.2|DYAK	LOC115634192|XP_030387640.1|SLEB, LOC115624778|XP_030375470.1|SLEB
OG0004412	LOC6535138|XP_002095800.1|DYAK	LOC115624777|XP_030375469.1|SLEB
OG0004413	LOC6531914|XP_002092700.1|DYAK	LOC115625903|XP_030376996.1|SLEB
OG0004414	LOC6531975|XP_002092761.1|DYAK	LOC115632141|XP_030385021.1|SLEB
OG0004415	LOC6530473|XP_002091389.1|DYAK	LOC115634028|XP_030387424.1|SLEB
OG0004416	LOC6528421|XP_002089467.1|DYAK	LOC115628181|XP_030380028.1|SLEB
OG0004417	LOC6538663|XP_002099183.1|DYAK	LOC115621285|XP_030370748.1|SLEB
OG0004418	LOC6531073|XP_015051744.1|DYAK	LOC115632937|XP_030386095.1|SLEB
OG0004419	LOC6528647|XP_015053992.1|DYAK	LOC115634451|XP_030388023.1|SLEB
OG0004420	LOC6530069|XP_002091015.1|DYAK	LOC115620160|XP_030369149.1|SLEB, LOC115633932|XP_030387308.1|SLEB
OG0004421	LOC6534265|XP_002094946.1|DYAK	LOC115622775|XP_030372692.1|SLEB
OG0004422	LOC6534326|XP_002095006.1|DYAK	LOC115633007|XP_030386193.1|SLEB
OG0004423	LOC6531693|XP_002092484.1|DYAK	LOC115634689|XP_030388420.1|SLEB
OG0004424	LOC6532036|XP_039228549.1|DYAK	LOC115623191|XP_030373277.1|SLEB
OG0004425	LOC6534775|XP_002095450.2|DYAK	LOC115633638|XP_030386936.1|SLEB
OG0004426	LOC6539740|XP_002086627.1|DYAK	LOC115633864|XP_030387219.1|SLEB
OG0004427	LOC6539527|XP_002086415.2|DYAK	LOC115634505|XP_030388131.1|SLEB
OG0004428	LOC6536987|XP_039232262.1|DYAK	LOC115625235|XP_030376080.1|SLEB
OG0004429	LOC6528143|XP_002089209.1|DYAK	LOC115628558|XP_030380579.1|SLEB
OG0004430	LOC6534130|XP_002094814.1|DYAK	LOC115632143|XP_030385019.1|SLEB
OG0004431	LOC6537684|XP_002098229.1|DYAK	LOC115620564|XP_030369713.1|SLEB
OG0004432	LOC6537685|XP_002098230.2|DYAK	LOC115620563|XP_030369711.1|SLEB
OG0004433	LOC6534593|XP_015050732.2|DYAK	LOC115624915|XP_030375624.1|SLEB
OG0004434	LOC6529991|XP_002090937.1|DYAK	LOC115622993|XP_030373014.1|SLEB
OG0004435	LOC6530931|XP_015052765.1|DYAK	LOC115624619|XP_030375229.1|SLEB
OG0004436	LOC6529874|XP_002090831.3|DYAK	LOC115634590|XP_030388279.1|SLEB
OG0004437	LOC6532173|XP_002092946.1|DYAK	LOC115634594|XP_030388287.1|SLEB
OG0004438	LOC6530339|XP_002091266.1|DYAK	LOC115624757|XP_030375449.1|SLEB
OG0004439	LOC6530393|XP_002091319.1|DYAK	LOC115625761|XP_030376784.1|SLEB
OG0004440	LOC6531262|XP_002092071.1|DYAK	LOC115624597|XP_030375197.1|SLEB
OG0004441	LOC6526482|XP_002087599.1|DYAK	LOC115631592|XP_030384253.1|SLEB
OG0004442	LOC6531658|XP_002092455.1|DYAK	LOC115625447|XP_030376358.1|SLEB
OG0004443	LOC6533868|XP_002094568.1|DYAK	LOC115632435|XP_030385438.1|SLEB
OG0004444	LOC6531346|XP_002092150.1|DYAK	LOC115634819|XP_030388597.1|SLEB
OG0004445	LOC6531983|XP_002092769.1|DYAK	LOC115633985|XP_030387368.1|SLEB
OG0004446	LOC6538961|XP_015049135.1|DYAK	LOC115621196|XP_030370635.1|SLEB
OG0004447	LOC6538753|XP_002099267.1|DYAK	LOC115624790|XP_030375493.1|SLEB
OG0004448	LOC6531251|XP_002092060.1|DYAK	LOC115633993|XP_030387375.1|SLEB
OG0004449	LOC26536417|XP_039229839.1|DYAK	LOC115622186|XP_030371936.1|SLEB
OG0004450	LOC6530148|XP_002091090.1|DYAK	LOC115629431|XP_030381750.1|SLEB
OG0004451	LOC6530137|XP_002091083.1|DYAK	LOC115625203|XP_030376034.1|SLEB
OG0004452	LOC6530928|XP_002091770.1|DYAK	LOC115634219|XP_030387669.1|SLEB
OG0004453	LOC6531135|XP_002091969.1|DYAK	LOC115622976|XP_030372991.1|SLEB
OG0004454	LOC6536749|XP_002097321.1|DYAK	LOC115623500|XP_030373737.1|SLEB
OG0004455	LOC6539609|XP_002086497.2|DYAK	LOC115622619|XP_030372480.1|SLEB
OG0004456	LOC6523803|XP_002099678.1|DYAK	LOC115629847|XP_030382287.1|SLEB
OG0004457	LOC6533742|XP_039229558.1|DYAK	LOC115622996|XP_030373015.1|SLEB
OG0004458	LOC6533770|XP_002094474.2|DYAK	LOC115622413|XP_030372207.1|SLEB
OG0004459	LOC6533932|XP_015050340.1|DYAK	LOC115622815|XP_030372742.1|SLEB
OG0004460	LOC6534337|XP_002095017.1|DYAK	LOC115632393|XP_030385383.1|SLEB
OG0004461	LOC6534471|XP_002095148.1|DYAK	LOC115624854|XP_030375559.1|SLEB, LOC115624525|XP_030375104.1|SLEB
OG0004462	LOC6534995|XP_002095665.2|DYAK	LOC115634705|XP_030388445.1|SLEB
OG0004463	LOC6535182|XP_039230236.1|DYAK	LOC115632223|XP_030385141.1|SLEB
OG0004464	LOC6534029|XP_002094716.1|DYAK	LOC115622574|XP_030372412.1|SLEB
OG0004465	LOC6539669|XP_002086554.2|DYAK	LOC115624739|XP_030375426.1|SLEB
OG0004466	LOC6535001|XP_002095671.2|DYAK	LOC115634363|XP_030387885.1|SLEB
OG0004467	LOC26534720|XP_015045014.1|DYAK	LOC115633017|XP_030386200.1|SLEB
OG0004468	LOC6534847|XP_002095519.2|DYAK	LOC115632495|XP_030385532.1|SLEB
OG0004469	LOC6539582|XP_002086470.3|DYAK	LOC115626369|XP_030377584.1|SLEB, LOC115624651|XP_030375287.1|SLEB
OG0004470	LOC6529557|XP_002090554.3|DYAK	LOC115630463|XP_030382891.1|SLEB
OG0004471	LOC6537702|XP_039231342.1|DYAK	LOC115620552|XP_030369696.1|SLEB
OG0004472	LOC6528798|XP_002089830.1|DYAK	LOC115634793|XP_030388560.1|SLEB
OG0004473	LOC26536250|XP_015052965.2|DYAK	LOC115634562|XP_030388246.1|SLEB
OG0004474	LOC6530201|XP_002091139.1|DYAK	LOC115632611|XP_030385702.1|SLEB
OG0004475	LOC6536894|XP_002097463.1|DYAK	LOC115624869|XP_030375573.1|SLEB
OG0004476	LOC6528131|XP_002089198.1|DYAK	LOC115628568|XP_030380591.1|SLEB
OG0004477	LOC6528549|XP_002089594.1|DYAK	LOC115634730|XP_030388474.1|SLEB
OG0004478	LOC6530392|XP_039228465.1|DYAK	LOC115634344|XP_030387863.1|SLEB
OG0004479	LOC6531930|XP_002092716.2|DYAK	LOC115620085|XP_030369127.1|SLEB
OG0004480	LOC6526167|XP_002101977.1|DYAK	LOC115633430|XP_030386750.1|SLEB
OG0004481	LOC6531133|XP_039228398.1|DYAK	LOC115633082|XP_030386321.1|SLEB
OG0004482	LOC6538938|XP_015049127.1|DYAK	LOC115620275|XP_030369308.1|SLEB
OG0004483	LOC6531923|XP_002092709.1|DYAK	LOC115622909|XP_030372895.1|SLEB
OG0004484	LOC6537604|XP_002098150.1|DYAK	LOC115623928|XP_030374347.1|SLEB
OG0004485	LOC6540544|XP_039228263.1|DYAK	LOC115627929|XP_030379682.1|SLEB
OG0004486	LOC6531255|XP_002092064.1|DYAK	LOC115628296|XP_030380204.1|SLEB, LOC115624534|XP_030375118.1|SLEB
OG0004487	LOC6534366|XP_002095044.2|DYAK	LOC115632260|XP_030385192.1|SLEB
OG0004489	LOC6532404|XP_002093155.1|DYAK	LOC115628251|XP_030380127.1|SLEB
OG0004490	LOC6530061|XP_002091007.1|DYAK	LOC115633979|XP_030387360.1|SLEB
OG0004491	LOC6527106|XP_039227342.1|DYAK	LOC115626091|XP_030377204.1|SLEB
OG0004492	LOC6539709|XP_002086594.1|DYAK	LOC115621470|XP_030370993.1|SLEB
OG0004494	LOC6536230|XP_002096821.1|DYAK	LOC115624044|XP_030374482.1|SLEB
OG0004495	LOC6537641|XP_002098186.1|DYAK	LOC115620752|XP_030370006.1|SLEB
OG0004496	LOC6529333|XP_002090338.1|DYAK	LOC115634778|XP_030388539.1|SLEB
OG0004497	LOC6531719|XP_002092509.1|DYAK	LOC115630721|XP_030383238.1|SLEB
OG0004498	LOC6536942|XP_002097511.1|DYAK, LOC6536941|XP_002097510.1|DYAK	LOC115624946|XP_030375657.1|SLEB
OG0004499	LOC6528901|XP_039227326.1|DYAK, LOC26535212|XP_039227327.1|DYAK	LOC115620152|XP_030369142.1|SLEB
OG0004500	LOC6530995|XP_002091833.1|DYAK	LOC115632816|XP_030385928.1|SLEB, LOC115634720|XP_030388464.1|SLEB, LOC115620168|XP_030369157.1|SLEB
OG0004501	LOC6530223|XP_002091160.1|DYAK	LOC115629323|XP_030381635.1|SLEB
OG0004502	LOC6530586|XP_002091499.1|DYAK	LOC115630669|XP_030383172.1|SLEB
OG0004503	LOC26534746|XP_015047760.2|DYAK	LOC115630772|XP_030383286.1|SLEB
OG0004504	LOC6535216|XP_015051099.1|DYAK	LOC115628095|XP_030379932.1|SLEB
OG0004505	LOC6537353|XP_015048291.1|DYAK	LOC115620770|XP_030370035.1|SLEB
OG0004506	LOC6538195|XP_002098723.1|DYAK	LOC115621756|XP_030371350.1|SLEB
OG0004507	LOC6537603|XP_002098149.2|DYAK	LOC115621829|XP_030371497.1|SLEB
OG0004508	LOC6538366|XP_002098890.2|DYAK	LOC115621400|XP_030370904.1|SLEB
OG0004509	LOC6533748|XP_002094453.1|DYAK	LOC115623207|XP_030373291.1|SLEB
OG0004510	LOC6524991|XP_002100831.2|DYAK	LOC115626665|XP_030377944.1|SLEB
OG0004511	LOC6538615|XP_039231574.1|DYAK	LOC115620691|XP_030369921.1|SLEB
OG0004512	LOC6523756|XP_002099631.1|DYAK	LOC115628063|XP_030379887.1|SLEB
OG0004513	LOC6523734|XP_002099609.1|DYAK	LOC115627726|XP_030379338.1|SLEB
OG0004514	LOC6523727|XP_002099602.3|DYAK	LOC115628055|XP_030379872.1|SLEB
OG0004515	LOC6524701|XP_002100545.2|DYAK	LOC115627413|XP_030378934.1|SLEB
OG0004516	LOC6524501|XP_015045728.1|DYAK	LOC115629355|XP_030381666.1|SLEB
OG0004517	LOC6525241|XP_015046174.1|DYAK	LOC115627303|XP_030378798.1|SLEB
OG0004518	LOC6524902|XP_002100742.1|DYAK	LOC115627409|XP_030378924.1|SLEB
OG0004519	LOC6538073|XP_015048641.1|DYAK	LOC115620686|XP_030369914.1|SLEB
OG0004520	LOC6524885|XP_015045914.1|DYAK	LOC115633354|XP_030386651.1|SLEB
OG0004521	LOC6529089|XP_002090102.1|DYAK	LOC115620057|XP_030369056.1|SLEB
OG0004522	LOC6525265|XP_002101101.1|DYAK	LOC115633287|XP_030386556.1|SLEB
OG0004523	LOC6538983|XP_002099485.2|DYAK	LOC115621134|XP_030370546.1|SLEB
OG0004524	LOC6524376|XP_002100234.1|DYAK	LOC115626795|XP_030378122.1|SLEB
OG0004525	LOC6524644|XP_002100501.1|DYAK	LOC115627607|XP_030379193.1|SLEB
OG0004526	LOC6524179|XP_015045549.2|DYAK	LOC115626752|XP_030378067.1|SLEB
OG0004527	LOC6524373|XP_002100231.1|DYAK	LOC115627125|XP_030378556.1|SLEB
OG0004528	LOC6526089|XP_002101906.1|DYAK	LOC115629249|XP_030381526.1|SLEB
OG0004529	LOC6524099|XP_002099963.2|DYAK	LOC115627107|XP_030378529.1|SLEB
OG0004530	LOC6524973|XP_002100813.1|DYAK	LOC115626870|XP_030378237.1|SLEB
OG0004531	LOC6537746|XP_039232540.1|DYAK	LOC115622022|XP_030371741.1|SLEB
OG0004532	LOC6524812|XP_002100654.3|DYAK	LOC115629953|XP_030382424.1|SLEB
OG0004533	LOC6524562|XP_002100419.1|DYAK	LOC115629244|XP_030381521.1|SLEB
OG0004534	LOC6531385|XP_002092188.1|DYAK	LOC115629238|XP_030381513.1|SLEB
OG0004535	LOC6534449|XP_002095126.1|DYAK	LOC115628354|XP_030380289.1|SLEB
OG0004536	LOC6526096|XP_039230446.1|DYAK	LOC115627703|XP_030379306.1|SLEB
OG0004537	LOC6524079|XP_002099943.1|DYAK	LOC115628914|XP_030381037.1|SLEB
OG0004538	LOC6531878|XP_015051592.1|DYAK	LOC115620186|XP_030369180.1|SLEB
OG0004539	LOC6535803|XP_015047362.1|DYAK	LOC115621768|XP_030371367.1|SLEB
OG0004540	LOC6526042|XP_002101859.1|DYAK	LOC115627097|XP_030378512.1|SLEB
OG0004541	LOC6531147|XP_002091976.1|DYAK	LOC115633658|XP_030386964.1|SLEB
OG0004542	LOC6525218|XP_002101056.1|DYAK	LOC115630201|XP_030382629.1|SLEB, LOC115626827|XP_030378168.1|SLEB
OG0004543	LOC6524171|XP_039227419.1|DYAK	LOC115627219|XP_030378701.1|SLEB
OG0004544	LOC6523800|XP_039233731.1|DYAK	LOC115626664|XP_030377941.1|SLEB
OG0004545	LOC6537725|XP_015048473.1|DYAK	LOC115620922|XP_030370282.1|SLEB
OG0004546	LOC6529986|XP_002090932.1|DYAK	LOC115633683|XP_030386997.1|SLEB
OG0004547	LOC6524478|XP_002100335.1|DYAK	LOC115628707|XP_030380761.1|SLEB
OG0004548	LOC6525205|XP_002101043.1|DYAK	LOC115629134|XP_030381336.1|SLEB
OG0004549	LOC6523826|XP_002099701.1|DYAK	LOC115627010|XP_030378390.1|SLEB
OG0004550	LOC6525367|XP_015046269.2|DYAK	LOC115629913|XP_030382379.1|SLEB
OG0004551	LOC6530815|XP_002091698.1|DYAK	LOC115624986|XP_030375708.1|SLEB
OG0004552	LOC6525752|XP_039232950.1|DYAK	LOC115627043|XP_030378436.1|SLEB
OG0004553	LOC6532682|XP_002093426.1|DYAK	LOC115633060|XP_030386263.1|SLEB
OG0004554	LOC6524361|XP_002100219.1|DYAK	LOC115633415|XP_030386721.1|SLEB
OG0004555	LOC6524360|XP_002100218.1|DYAK	LOC115633416|XP_030386722.1|SLEB
OG0004556	LOC6525861|XP_002101681.1|DYAK	LOC115630195|XP_030382622.1|SLEB
OG0004557	LOC6524286|XP_039230120.1|DYAK	LOC115628961|XP_030381097.1|SLEB
OG0004558	LOC6526222|XP_002102031.1|DYAK	LOC115627640|XP_030379234.1|SLEB
OG0004559	LOC6537933|XP_002098473.1|DYAK	LOC115620598|XP_030369772.1|SLEB
OG0004560	LOC6540146|XP_039233134.1|DYAK	LOC115628071|XP_030379904.1|SLEB
OG0004561	LOC6537289|XP_002097847.1|DYAK	LOC115625336|XP_030376221.1|SLEB
OG0004562	LOC6537792|XP_002098333.1|DYAK	LOC115620662|XP_030369875.1|SLEB
OG0004563	LOC6537176|XP_015048180.1|DYAK	LOC115620675|XP_030369899.1|SLEB
OG0004564	LOC6535747|XP_002096370.1|DYAK	LOC115623797|XP_030374198.1|SLEB
OG0004565	LOC6537265|XP_002097823.1|DYAK	LOC115621589|XP_030371139.1|SLEB
OG0004566	LOC6526026|XP_002101843.1|DYAK	LOC115629506|XP_030381847.1|SLEB
OG0004567	LOC6525358|XP_002101194.1|DYAK	LOC115626816|XP_030378152.1|SLEB
OG0004568	LOC6523931|XP_002099803.1|DYAK	LOC115626658|XP_030377929.1|SLEB
OG0004569	LOC6535290|XP_002095946.2|DYAK	LOC115620625|XP_030369814.1|SLEB
OG0004570	LOC6531440|XP_002092243.1|DYAK	LOC115621251|XP_030370709.1|SLEB
OG0004571	LOC6525798|XP_002101619.1|DYAK	LOC115627468|XP_030379000.1|SLEB
OG0004572	LOC6526823|XP_002087924.1|DYAK	LOC115630517|XP_030382979.1|SLEB
OG0004573	LOC6535593|XP_039231303.1|DYAK	LOC115621161|XP_030370581.1|SLEB
OG0004574	LOC6525507|XP_002101342.1|DYAK	LOC115628913|XP_030381036.1|SLEB
OG0004575	LOC6525508|XP_002101343.1|DYAK	LOC115628852|XP_030380962.1|SLEB
OG0004576	LOC6536206|XP_002096797.1|DYAK	LOC115620453|XP_030369544.1|SLEB
OG0004577	LOC6536988|XP_002097557.1|DYAK	LOC115625093|XP_030375852.1|SLEB
OG0004578	LOC6525059|XP_002100898.1|DYAK	LOC115627193|XP_030378658.1|SLEB
OG0004579	LOC6526711|XP_039226790.1|DYAK	LOC115631001|XP_030383456.1|SLEB
OG0004580	LOC6536950|XP_002097519.1|DYAK	LOC115620569|XP_030369723.1|SLEB
OG0004581	LOC6537198|XP_002097756.3|DYAK	LOC115620396|XP_030369468.1|SLEB
OG0004582	LOC6538950|XP_039231448.1|DYAK	LOC115620869|XP_030370202.1|SLEB
OG0004583	LOC6525897|XP_002101717.1|DYAK	LOC115633258|XP_030386522.1|SLEB
OG0004584	LOC6530454|XP_002091370.1|DYAK	LOC115628169|XP_030380010.1|SLEB
OG0004585	LOC6537976|XP_002098513.1|DYAK	LOC115621273|XP_030370735.1|SLEB
OG0004586	LOC6524187|XP_002100050.1|DYAK	LOC115627545|XP_030379120.1|SLEB
OG0004587	LOC6538977|XP_002099480.3|DYAK	LOC115620912|XP_030370266.1|SLEB
OG0004588	LOC6538979|XP_002099482.1|DYAK	LOC115620760|XP_030370020.1|SLEB
OG0004589	LOC6526217|XP_039227103.1|DYAK	LOC115627614|XP_030379205.1|SLEB
OG0004590	LOC6538005|XP_015048606.1|DYAK	LOC115621975|XP_030371685.1|SLEB
OG0004591	LOC6538009|XP_002098544.1|DYAK	LOC115620366|XP_030369431.1|SLEB
OG0004592	LOC6524715|XP_002100559.1|DYAK	LOC115629796|XP_030382218.1|SLEB
OG0004593	LOC6525521|XP_002101356.1|DYAK	LOC115633388|XP_030386691.1|SLEB
OG0004594	LOC6525296|XP_039232021.1|DYAK	LOC115627014|XP_030378396.1|SLEB
OG0004595	LOC6524823|XP_002100665.1|DYAK	LOC115628837|XP_030380938.1|SLEB
OG0004596	LOC6523798|XP_002099673.1|DYAK	LOC115626956|XP_030378331.1|SLEB
OG0004597	LOC6525721|XP_002101543.1|DYAK	LOC115629859|XP_030382306.1|SLEB
OG0004598	LOC6534428|XP_002095105.1|DYAK	LOC115632302|XP_030385264.1|SLEB
OG0004599	LOC6526742|XP_002087845.2|DYAK	LOC115631538|XP_030384170.1|SLEB
OG0004600	LOC6525550|XP_002101385.1|DYAK	LOC115627384|XP_030378897.1|SLEB
OG0004601	LOC6525542|XP_002101377.3|DYAK	LOC115627386|XP_030378899.1|SLEB
OG0004602	LOC6525990|XP_002101808.1|DYAK	LOC115633317|XP_030386607.1|SLEB
OG0004603	LOC6526327|XP_002087449.1|DYAK	LOC115631709|XP_030384396.1|SLEB
OG0004604	LOC6525221|XP_002101059.1|DYAK	LOC115633233|XP_030386487.1|SLEB
OG0004605	LOC6525919|XP_039232182.1|DYAK	LOC115628712|XP_030380765.1|SLEB
OG0004606	LOC6535738|XP_002096361.1|DYAK	LOC115624058|XP_030374500.1|SLEB
OG0004607	LOC6524298|XP_002100157.1|DYAK	LOC115628958|XP_030381093.1|SLEB
OG0004608	LOC6524987|XP_015046024.1|DYAK	LOC115626811|XP_030378143.1|SLEB
OG0004609	LOC6524965|XP_002100805.1|DYAK	LOC115627776|XP_030379444.1|SLEB
OG0004610	LOC6538912|XP_002099416.1|DYAK	LOC115620858|XP_030370176.1|SLEB
OG0004611	LOC6538888|XP_039231216.1|DYAK	LOC115621125|XP_030370531.1|SLEB
OG0004612	LOC6538889|XP_002099393.1|DYAK	LOC115620850|XP_030370154.1|SLEB
OG0004613	LOC6537196|XP_002097754.1|DYAK	LOC115620422|XP_030369506.1|SLEB
OG0004614	LOC6524638|XP_002100495.1|DYAK	LOC115627503|XP_030379052.1|SLEB, LOC115627510|XP_030379064.1|SLEB
OG0004615	LOC6524293|XP_015045590.1|DYAK	LOC115628888|XP_030381005.1|SLEB
OG0004616	LOC6525229|XP_002101067.1|DYAK	LOC115628693|XP_030380730.1|SLEB
OG0004617	LOC6530312|XP_002091239.1|DYAK	LOC115631015|XP_030383485.1|SLEB
OG0004618	LOC6537776|XP_002098317.2|DYAK	LOC115621629|XP_030371189.1|SLEB
OG0004619	LOC6537689|XP_002098234.2|DYAK	LOC115620901|XP_030370249.1|SLEB
OG0004620	LOC6535654|XP_002096282.3|DYAK	LOC115620348|XP_030369408.1|SLEB
OG0004621	LOC6537381|XP_015048307.1|DYAK	LOC115625326|XP_030376209.1|SLEB
OG0004622	LOC6535551|XP_039231359.1|DYAK	LOC115620285|XP_030369319.1|SLEB
OG0004623	LOC6538018|XP_002098553.1|DYAK	LOC115620207|XP_030369202.1|SLEB
OG0004624	LOC6537470|XP_002098026.1|DYAK	LOC115625241|XP_030376093.1|SLEB
OG0004625	LOC6524785|XP_039226058.1|DYAK	LOC115629898|XP_030382359.1|SLEB
OG0004626	LOC6523829|XP_039233301.1|DYAK	LOC115626685|XP_030377973.1|SLEB
OG0004627	LOC6532908|XP_039230101.1|DYAK	LOC115628442|XP_030380411.1|SLEB
OG0004628	LOC6523947|XP_002099819.1|DYAK	LOC115626973|XP_030378348.1|SLEB
OG0004629	LOC6537277|XP_002097835.1|DYAK	LOC115620865|XP_030370193.1|SLEB
OG0004630	LOC6537981|XP_015048596.1|DYAK	LOC115620867|XP_030370196.1|SLEB
OG0004632	LOC120321732|XP_039231298.1|DYAK	LOC115620537|XP_030369675.1|SLEB
OG0004633	LOC6538021|XP_039231868.1|DYAK	LOC115621441|XP_030370955.1|SLEB
OG0004634	LOC6538033|XP_002098568.1|DYAK	LOC115620670|XP_030369890.1|SLEB
OG0004635	LOC6525935|XP_015046545.1|DYAK	LOC115633414|XP_030386718.1|SLEB
OG0004636	LOC6525859|XP_039233430.1|DYAK	LOC115627364|XP_030378874.1|SLEB
OG0004637	LOC6526243|XP_002099651.1|DYAK	LOC115628842|XP_030380943.1|SLEB
OG0004638	LOC6525865|XP_039226085.1|DYAK	LOC115633411|XP_030386715.1|SLEB
OG0004639	LOC6538312|XP_002098839.1|DYAK	LOC115621420|XP_030370931.1|SLEB
OG0004640	LOC6538314|XP_002098841.2|DYAK	LOC115621032|XP_030370411.1|SLEB
OG0004641	LOC6524589|XP_002100446.1|DYAK	LOC115627554|XP_030379132.1|SLEB
OG0004642	LOC6532530|XP_002093276.1|DYAK	LOC115628833|XP_030380932.1|SLEB
OG0004643	LOC6536286|XP_002096872.1|DYAK	LOC115623599|XP_030373872.1|SLEB
OG0004644	LOC6525194|XP_002101032.1|DYAK	LOC115629148|XP_030381369.1|SLEB
OG0004645	LOC6526321|XP_002087443.1|DYAK	LOC115631535|XP_030384168.1|SLEB
OG0004646	LOC6538962|XP_002099465.1|DYAK	LOC115621307|XP_030370779.1|SLEB
OG0004647	LOC6524810|XP_002100652.1|DYAK	LOC115629922|XP_030382387.1|SLEB
OG0004648	LOC6525821|XP_002101641.1|DYAK	LOC115627511|XP_030379065.1|SLEB
OG0004649	LOC6524774|XP_002100618.1|DYAK	LOC115627002|XP_030378377.1|SLEB
OG0004650	LOC6527244|XP_002088338.1|DYAK	LOC115631484|XP_030384099.1|SLEB
OG0004651	LOC6535432|XP_002096081.3|DYAK	LOC115621468|XP_030370988.1|SLEB
OG0004652	LOC6538204|XP_039231968.1|DYAK	LOC115621297|XP_030370764.1|SLEB
OG0004653	LOC6535122|XP_002095784.2|DYAK	LOC115630034|XP_030382531.1|SLEB
OG0004654	LOC6526522|XP_002087632.2|DYAK	LOC115631579|XP_030384235.1|SLEB
OG0004655	LOC6537957|XP_002098494.3|DYAK	LOC115621363|XP_030370847.1|SLEB
OG0004656	LOC6525781|XP_002101602.1|DYAK	LOC115627577|XP_030379160.1|SLEB
OG0004657	LOC120321926|XP_039232128.1|DYAK	LOC115623863|XP_030374268.1|SLEB
OG0004658	LOC6536508|XP_002097085.1|DYAK	LOC115621617|XP_030371171.1|SLEB
OG0004659	LOC6537876|XP_002098417.1|DYAK	LOC115620191|XP_030369182.1|SLEB
OG0004660	LOC6537723|XP_039231908.1|DYAK	LOC115620225|XP_030369226.1|SLEB
OG0004661	LOC6535430|XP_002096079.2|DYAK	LOC115621304|XP_030370777.1|SLEB
OG0004662	LOC6537027|XP_002097594.1|DYAK	LOC115623888|XP_030374300.1|SLEB
OG0004663	LOC6524150|XP_002100013.1|DYAK	LOC115629650|XP_030382020.1|SLEB
OG0004664	LOC6524149|XP_002100012.1|DYAK	LOC115629701|XP_030382079.1|SLEB
OG0004665	LOC6524287|XP_015045586.1|DYAK	LOC115628927|XP_030381049.1|SLEB
OG0004666	LOC6536429|XP_002097011.1|DYAK	LOC115620433|XP_030369521.1|SLEB
OG0004667	LOC6536434|XP_002097016.1|DYAK	LOC115621056|XP_030370437.1|SLEB
OG0004668	LOC6524815|XP_039229463.1|DYAK	LOC115629961|XP_030382434.1|SLEB
OG0004669	LOC6527012|XP_002088107.1|DYAK	LOC115625992|XP_030377096.1|SLEB
OG0004670	LOC6538456|XP_002098980.3|DYAK	LOC115623514|XP_030373754.1|SLEB
OG0004671	LOC6536831|XP_002097401.1|DYAK	LOC115620702|XP_030369935.1|SLEB
OG0004672	LOC6537285|XP_039231312.1|DYAK	LOC115625111|XP_030375877.1|SLEB
OG0004673	LOC6539048|XP_002099550.1|DYAK	LOC115620403|XP_030369482.1|SLEB
OG0004674	LOC6538241|XP_015048722.1|DYAK	LOC115621182|XP_030370616.1|SLEB
OG0004675	LOC6538245|XP_002098772.1|DYAK	LOC115621816|XP_030371463.1|SLEB
OG0004676	LOC6537562|XP_002098108.1|DYAK	LOC115620892|XP_030370235.1|SLEB
OG0004677	LOC6538791|XP_039232715.1|DYAK	LOC115621917|XP_030371618.1|SLEB
OG0004678	LOC6538792|XP_002099305.1|DYAK	LOC115621313|XP_030370787.1|SLEB
OG0004679	LOC6535642|XP_039231452.1|DYAK	LOC115620297|XP_030369339.1|SLEB
OG0004680	LOC6537456|XP_015048357.1|DYAK	LOC115620268|XP_030369287.1|SLEB
OG0004681	LOC6536213|XP_002096804.1|DYAK	LOC115621642|XP_030371200.1|SLEB
