Orthogroup	DYAK.longest_only	DBUS.longest_only
OG0004998	LOC6531578|XP_002092376.1|DYAK	LOC108595256|XP_017835952.1|DBUS
OG0004999	LOC6533042|XP_039230911.1|DYAK	LOC108600287|XP_017843247.1|DBUS
OG0005000	LOC6529400|XP_002090405.1|DYAK	LOC108595350|XP_017836063.1|DBUS, LOC108607042|XP_017853133.1|DBUS
OG0005001	LOC6533409|XP_002094127.1|DYAK	LOC108600488|XP_017843604.1|DBUS
OG0005002	LOC6536790|XP_002097360.1|DYAK	LOC108602181|XP_017845709.1|DBUS
OG0005003	LOC6532760|XP_002093502.1|DYAK	LOC108600454|XP_017843531.1|DBUS
OG0005004	LOC6533247|XP_002093973.1|DYAK	LOC108601061|XP_017844442.1|DBUS
OG0005005	LOC6539454|XP_002086344.2|DYAK	LOC108600532|XP_017843674.2|DBUS
OG0005006	LOC6532347|XP_015049289.1|DYAK	LOC108600091|XP_017842940.1|DBUS
OG0005007	LOC6534306|XP_002094987.2|DYAK	LOC108600758|XP_017844006.1|DBUS
OG0005008	LOC6523846|XP_039230427.1|DYAK	LOC108598356|XP_017840462.2|DBUS
OG0005009	LOC6534328|XP_002095008.1|DYAK	LOC108600160|XP_017843051.1|DBUS
OG0005010	LOC6533781|XP_002094484.1|DYAK	LOC108600204|XP_017843109.1|DBUS
OG0005011	LOC6531956|XP_002092742.1|DYAK	LOC108596079|XP_017836985.1|DBUS
OG0005012	LOC6534706|XP_039229691.1|DYAK	LOC108599940|XP_017842653.1|DBUS
OG0005013	LOC6536313|XP_002096897.1|DYAK	LOC108603862|XP_017848515.1|DBUS
OG0005014	LOC6533555|XP_002094265.1|DYAK	LOC108600657|XP_017843842.1|DBUS
OG0005015	LOC6534892|XP_002095564.2|DYAK	LOC108600384|XP_017843419.1|DBUS
OG0005016	LOC6539522|XP_002086411.2|DYAK	LOC108600683|XP_017843879.1|DBUS
OG0005017	LOC6532714|XP_039230625.1|DYAK	LOC108600765|XP_017844016.2|DBUS
OG0005018	LOC6532246|XP_002093019.1|DYAK	LOC108600410|XP_033150603.1|DBUS
OG0005019	LOC6535107|XP_002095770.2|DYAK	LOC108601068|XP_017844450.1|DBUS
OG0005020	LOC6528842|XP_002089874.1|DYAK	LOC108595697|XP_017836469.1|DBUS
OG0005021	LOC6528029|XP_002089096.1|DYAK	LOC108607477|XP_017853805.1|DBUS
OG0005022	LOC6532410|XP_002093161.1|DYAK	LOC108598762|XP_017840990.1|DBUS
OG0005023	LOC6528810|XP_002089842.1|DYAK	LOC108594645|XP_017835275.1|DBUS
OG0005024	LOC6532440|XP_002093187.1|DYAK	LOC108599855|XP_017842472.1|DBUS
OG0005025	LOC6532589|XP_002093333.1|DYAK	LOC108600074|XP_017842920.1|DBUS
OG0005026	LOC6533403|XP_002094121.1|DYAK	LOC108600622|XP_017843795.1|DBUS
OG0005027	LOC6532876|XP_015049671.1|DYAK	LOC108599870|XP_017842509.2|DBUS
OG0005028	LOC6536833|XP_002097403.1|DYAK	LOC108604351|XP_017849270.1|DBUS
OG0005029	LOC6534310|XP_002094990.1|DYAK	LOC108599678|XP_017842158.1|DBUS
OG0005030	LOC6532193|XP_002092967.1|DYAK	LOC108599484|XP_017841819.2|DBUS
OG0005031	LOC6533612|XP_039229383.1|DYAK	LOC108600729|XP_017843959.2|DBUS
OG0005032	LOC6539393|XP_002086288.1|DYAK	LOC108598789|XP_017841021.1|DBUS
OG0005033	LOC6533084|XP_039229580.1|DYAK	LOC108600262|XP_017843194.1|DBUS
OG0005034	LOC26534955|XP_015049806.1|DYAK	LOC108597961|XP_017840064.1|DBUS
OG0005035	LOC26535330|XP_039229496.1|DYAK	LOC108600325|XP_017843326.1|DBUS
OG0005036	LOC6533494|XP_002094205.1|DYAK	LOC108599835|XP_017842432.1|DBUS
OG0005037	LOC6532573|XP_015049437.1|DYAK	LOC108600115|XP_017842976.2|DBUS
OG0005038	LOC6532829|XP_002093566.1|DYAK	LOC108599748|XP_017842247.1|DBUS
OG0005039	LOC6526813|XP_002087915.1|DYAK	LOC108596528|XP_017837908.1|DBUS
OG0005040	LOC6534667|XP_002095342.2|DYAK	LOC108600375|XP_017843402.1|DBUS
OG0005041	LOC6539785|XP_002086665.2|DYAK	LOC108599541|XP_017841915.1|DBUS
OG0005042	LOC6533473|XP_002094184.3|DYAK	LOC108599094|XP_017841373.2|DBUS
OG0005043	LOC6530707|XP_002091598.1|DYAK	LOC108596346|XP_017837490.1|DBUS
OG0005044	LOC6530709|XP_002091600.1|DYAK	LOC108596344|XP_017837488.1|DBUS
OG0005045	LOC6530711|XP_002091602.1|DYAK	LOC108595687|XP_017836458.1|DBUS
OG0005046	LOC6531080|XP_002091914.1|DYAK	LOC108595998|XP_017836773.2|DBUS
OG0005047	LOC6533903|XP_002094603.1|DYAK	LOC108600121|XP_017842992.1|DBUS
OG0005048	LOC6533902|XP_002094602.1|DYAK	LOC108598494|XP_017840651.1|DBUS
OG0005049	LOC6534694|XP_039229493.1|DYAK	LOC108600978|XP_033149571.1|DBUS
OG0005050	LOC6530188|XP_002091126.1|DYAK	LOC108597282|XP_017839238.1|DBUS
OG0005051	LOC6534681|XP_002095356.2|DYAK	LOC108599998|XP_017842767.1|DBUS
OG0005052	LOC6539389|XP_002086284.2|DYAK	LOC108598687|XP_017840897.1|DBUS
OG0005053	LOC6527888|XP_002088960.1|DYAK	LOC108597341|XP_017839339.1|DBUS
OG0005054	LOC6534799|XP_039229715.1|DYAK	LOC108599969|XP_017842721.1|DBUS
OG0005055	LOC6525132|XP_002100970.1|DYAK	LOC108605231|XP_017850333.1|DBUS
OG0005056	LOC6531567|XP_039228839.1|DYAK	LOC108594754|XP_033150984.1|DBUS
OG0005057	LOC6533335|XP_015049905.2|DYAK	LOC108600528|XP_017843665.1|DBUS
OG0005058	LOC6533045|XP_039230927.1|DYAK	LOC108599575|XP_017841988.1|DBUS
OG0005059	LOC6532103|XP_039228037.1|DYAK	LOC108595429|XP_017836147.1|DBUS
OG0005060	LOC6532102|XP_002092878.2|DYAK	LOC108596634|XP_017838081.1|DBUS
OG0005061	LOC6527083|XP_002088176.1|DYAK	LOC108599722|XP_017842212.2|DBUS
OG0005062	LOC6531929|XP_015051619.1|DYAK	LOC108596421|XP_017837628.1|DBUS
OG0005063	LOC6539292|XP_002086187.1|DYAK	LOC108595594|XP_017836346.1|DBUS
OG0005064	LOC6539628|XP_002086517.2|DYAK	LOC108600886|XP_017844195.1|DBUS
OG0005065	LOC6528445|XP_002089491.2|DYAK	LOC108597197|XP_017839122.1|DBUS
OG0005066	LOC6531392|XP_002092195.2|DYAK	LOC108597460|XP_017839520.1|DBUS
OG0005067	LOC6531605|XP_002092402.2|DYAK	LOC108596737|XP_017838287.1|DBUS
OG0005068	LOC6534237|XP_002094919.1|DYAK	LOC108598295|XP_033149766.1|DBUS
OG0005069	LOC6528512|XP_002089558.1|DYAK	LOC108596439|XP_017837661.1|DBUS
OG0005070	LOC6531948|XP_002092734.1|DYAK	LOC108596044|XP_017836915.1|DBUS
OG0005071	LOC6533757|XP_002094461.1|DYAK	LOC108600441|XP_017843516.2|DBUS
OG0005072	LOC6523907|XP_002099780.1|DYAK	LOC108606736|XP_017852620.1|DBUS
OG0005073	LOC6531127|XP_002091961.1|DYAK	LOC108597741|XP_017839933.1|DBUS
OG0005074	LOC6533397|XP_015049984.1|DYAK	LOC108599775|XP_017842312.2|DBUS
OG0005075	LOC6530624|XP_002091537.1|DYAK	LOC108595219|XP_017835899.1|DBUS
OG0005076	LOC6529324|XP_002090329.1|DYAK	LOC108595420|XP_017836137.1|DBUS
OG0005078	LOC6532835|XP_002093572.3|DYAK	LOC108599606|XP_017842051.1|DBUS
OG0005079	LOC6532147|XP_002092923.1|DYAK	LOC108595188|XP_017835856.1|DBUS
OG0005080	LOC6533440|XP_002094151.1|DYAK	LOC108599546|XP_017841920.1|DBUS
OG0005081	LOC6528355|XP_002089404.2|DYAK	LOC108597240|XP_017839178.1|DBUS
OG0005082	LOC6534550|XP_002095227.2|DYAK	LOC108598652|XP_017840853.1|DBUS
OG0005083	LOC6527650|XP_002088736.1|DYAK	LOC108605910|XP_017851215.1|DBUS
OG0005084	LOC6534057|XP_039230502.1|DYAK	LOC108601012|XP_017844373.1|DBUS
OG0005085	LOC6533668|XP_002094374.1|DYAK	LOC108600285|XP_017843245.1|DBUS
OG0005086	LOC6528426|XP_002089472.3|DYAK	LOC108596831|XP_017838442.1|DBUS
OG0005087	LOC6533535|XP_039229897.1|DYAK	LOC108599628|XP_017842079.1|DBUS
OG0005088	LOC6529330|XP_039228105.1|DYAK	LOC108596716|XP_017838238.1|DBUS
OG0005089	LOC6529328|XP_002090333.1|DYAK	LOC108596714|XP_017838236.1|DBUS
OG0005090	LOC6530953|XP_002091791.1|DYAK	LOC108597209|XP_017839136.1|DBUS
OG0005091	LOC6530065|XP_039228571.1|DYAK	LOC108596433|XP_017837648.1|DBUS
OG0005092	LOC6533350|XP_002094075.1|DYAK	LOC108599235|XP_017841522.2|DBUS
OG0005093	LOC6534888|XP_015050905.1|DYAK	LOC108598449|XP_017840577.1|DBUS
OG0005094	LOC6532833|XP_039230136.1|DYAK	LOC108599605|XP_033149304.1|DBUS
OG0005095	LOC6532133|XP_002092909.1|DYAK	LOC108596809|XP_017838410.1|DBUS
OG0005096	LOC6526641|XP_002087749.1|DYAK	LOC108594211|XP_017834807.1|DBUS
OG0005097	LOC6530599|XP_015052720.1|DYAK	LOC108595430|XP_017836148.1|DBUS
OG0005098	LOC6532077|XP_002092854.1|DYAK	LOC108596277|XP_017837338.1|DBUS
OG0005099	LOC6532120|XP_015051711.1|DYAK	LOC108595848|XP_017836628.1|DBUS
OG0005100	LOC6532121|XP_002092897.1|DYAK	LOC108595722|XP_017836492.1|DBUS
OG0005101	LOC6535770|XP_002096393.2|DYAK	LOC108602359|XP_017845948.1|DBUS
OG0005102	LOC6530712|XP_015051841.1|DYAK	LOC108597046|XP_017838834.1|DBUS
OG0005103	LOC6531946|XP_002092732.1|DYAK	LOC108596075|XP_017836977.1|DBUS
OG0005104	LOC6527733|XP_002088816.1|DYAK	LOC108603507|XP_017847873.1|DBUS
OG0005105	LOC6534343|XP_002095023.1|DYAK	LOC108598287|XP_017840392.1|DBUS
OG0005106	LOC6533458|XP_039230572.1|DYAK	LOC108599856|XP_017842286.2|DBUS
OG0005107	LOC6532764|XP_002093506.1|DYAK	LOC108599472|XP_017841800.2|DBUS
OG0005108	LOC6530344|XP_002091271.1|DYAK	LOC108596338|XP_017837483.1|DBUS
OG0005109	LOC6525043|XP_002100882.1|DYAK	LOC108606781|XP_017852693.1|DBUS
OG0005110	LOC6534434|XP_002095111.1|DYAK	LOC108598621|XP_017840808.1|DBUS
OG0005112	LOC6532340|XP_002093100.3|DYAK	LOC108600800|XP_017844071.1|DBUS
OG0005113	LOC6533103|XP_002093829.1|DYAK	LOC108600851|XP_017844141.2|DBUS
OG0005114	LOC6532503|XP_002093249.1|DYAK	LOC108598880|XP_017841130.1|DBUS
OG0005115	LOC6527616|XP_039227709.1|DYAK	LOC108606145|XP_017851489.1|DBUS
OG0005116	LOC6534412|XP_002095090.1|DYAK	LOC108598906|XP_017841158.1|DBUS
OG0005117	LOC6523960|XP_002099832.1|DYAK	LOC108606505|XP_017852160.1|DBUS
OG0005119	LOC6530503|XP_039228340.1|DYAK	LOC108596711|XP_017838233.1|DBUS
OG0005120	LOC6532455|XP_015049364.1|DYAK	LOC108601020|XP_017844383.1|DBUS
OG0005121	LOC6534940|XP_002095610.1|DYAK	LOC108598256|XP_017840360.2|DBUS
OG0005122	LOC6533969|XP_002094667.1|DYAK	LOC108598589|XP_017840772.1|DBUS
OG0005123	LOC6534195|XP_002094878.1|DYAK	LOC108599674|XP_017842153.1|DBUS
OG0005124	LOC6534418|XP_015050628.1|DYAK	LOC108599548|XP_033149291.1|DBUS
OG0005125	LOC6534417|XP_002095095.3|DYAK	LOC108600429|XP_033149347.1|DBUS
OG0005126	LOC6532718|XP_002093460.1|DYAK	LOC108600076|XP_017842922.2|DBUS
OG0005127	LOC6532482|XP_002093228.1|DYAK	LOC108601008|XP_017844364.1|DBUS
OG0005128	LOC6530023|XP_002090969.2|DYAK	LOC108597188|XP_017839105.1|DBUS
OG0005129	LOC6534781|XP_002095453.1|DYAK	LOC108598897|XP_017841147.1|DBUS
OG0005130	LOC6534745|XP_002095420.1|DYAK	LOC108599022|XP_017841292.1|DBUS
OG0005131	LOC6533323|XP_002094049.2|DYAK	LOC108601134|XP_017844550.1|DBUS
OG0005132	LOC6533656|XP_002094362.1|DYAK	LOC108600363|XP_017843384.1|DBUS
OG0005133	LOC6532802|XP_002093539.1|DYAK	LOC108598874|XP_017841122.1|DBUS
OG0005134	LOC6533898|XP_015050320.1|DYAK	LOC108600977|XP_017844328.2|DBUS
OG0005135	LOC6532463|XP_002093210.1|DYAK	LOC108599018|XP_017841287.1|DBUS
OG0005136	LOC6532465|XP_002093212.1|DYAK	LOC108600718|XP_017843943.1|DBUS
OG0005137	LOC6538280|XP_002098807.1|DYAK	LOC108603161|XP_017847205.1|DBUS
OG0005138	LOC6533082|XP_002093814.1|DYAK	LOC108600918|XP_017844284.1|DBUS
OG0005139	LOC6533150|XP_002093876.2|DYAK	LOC108600253|XP_017843180.1|DBUS
OG0005140	LOC6527615|XP_002088703.2|DYAK	LOC108608284|XP_017855089.1|DBUS
OG0005141	LOC6531484|XP_039229080.1|DYAK	LOC108596746|XP_017838309.1|DBUS
OG0005142	LOC6532676|XP_002093420.1|DYAK	LOC108600993|XP_017844346.1|DBUS
OG0005143	LOC6532681|XP_039229385.1|DYAK	LOC108599496|XP_017841835.1|DBUS
OG0005144	LOC6532680|XP_002093424.1|DYAK	LOC108599499|XP_033149610.1|DBUS
OG0005145	LOC6532678|XP_002093422.1|DYAK	LOC108598533|XP_017840705.1|DBUS
OG0005146	LOC26536290|XP_039230447.1|DYAK	LOC108599381|XP_017841675.1|DBUS
OG0005147	LOC6534654|XP_002095329.1|DYAK	LOC108599386|XP_017841682.1|DBUS
OG0005148	LOC6532577|XP_015049442.1|DYAK	LOC108600995|XP_033149612.1|DBUS
OG0005149	LOC6531211|XP_002092039.1|DYAK	LOC108596471|XP_017837720.1|DBUS
OG0005150	LOC6539469|XP_002086358.1|DYAK	LOC108600927|XP_017844251.1|DBUS
OG0005151	LOC6532946|XP_002093681.2|DYAK	LOC108599049|XP_017841318.1|DBUS
OG0005152	LOC6532942|XP_002093677.1|DYAK	LOC108600974|XP_017844325.1|DBUS
OG0005153	LOC6532940|XP_002093675.1|DYAK	LOC108601117|XP_017844527.1|DBUS
OG0005154	LOC6532938|XP_002093673.1|DYAK	LOC108600539|XP_017843680.1|DBUS
OG0005155	LOC6532244|XP_002093017.1|DYAK	LOC108600690|XP_017843890.2|DBUS
OG0005156	LOC6535888|XP_002096504.1|DYAK	LOC108602796|XP_017846507.1|DBUS
OG0005157	LOC6531607|XP_002092404.1|DYAK	LOC108596743|XP_017838305.1|DBUS
OG0005158	LOC6533187|XP_002093913.1|DYAK	LOC108599684|XP_017842166.2|DBUS
OG0005159	LOC6534443|XP_002095120.3|DYAK	LOC108600597|XP_017843764.2|DBUS
OG0005160	LOC6534301|XP_002094982.1|DYAK	LOC108600044|XP_017842878.1|DBUS
OG0005161	LOC6531989|XP_002092775.1|DYAK	LOC108596725|XP_017838256.1|DBUS
OG0005162	LOC6525220|XP_002101058.1|DYAK	LOC108605635|XP_017850908.1|DBUS
OG0005163	LOC26534888|XP_039230250.1|DYAK	LOC108599985|XP_017842746.1|DBUS
OG0005164	LOC26534639|XP_015050300.1|DYAK	LOC108601136|XP_017844552.2|DBUS
OG0005165	LOC6528292|XP_002089345.1|DYAK	LOC108596420|XP_017837627.1|DBUS
OG0005166	LOC6535395|XP_002096045.1|DYAK	LOC108604125|XP_017848913.1|DBUS
OG0005167	LOC6535394|XP_002096044.1|DYAK	LOC108604129|XP_017848917.1|DBUS
OG0005168	LOC6534374|XP_002095052.1|DYAK	LOC108600547|XP_017843694.1|DBUS
OG0005169	LOC6532902|XP_002093638.2|DYAK	LOC108600413|XP_017843463.1|DBUS
OG0005170	LOC6532901|XP_002093637.1|DYAK	LOC108600412|XP_017843461.2|DBUS
OG0005171	LOC6532900|XP_002093636.1|DYAK	LOC108600414|XP_017843464.2|DBUS
OG0005172	LOC6530626|XP_002091539.1|DYAK	LOC108597001|XP_017838766.1|DBUS
OG0005173	LOC6528342|XP_002089395.1|DYAK	LOC108595258|XP_017835957.1|DBUS
OG0005174	LOC6531841|XP_015051572.1|DYAK	LOC108595130|XP_017835782.1|DBUS
OG0005175	LOC6531822|XP_015051565.1|DYAK	LOC108597737|XP_017839921.1|DBUS
OG0005176	LOC6531046|XP_002091882.1|DYAK	LOC108595463|XP_017836197.1|DBUS
OG0005178	LOC6532708|XP_002093450.1|DYAK	LOC108601123|XP_017844533.2|DBUS
OG0005179	LOC6532692|XP_002093434.1|DYAK	LOC108599584|XP_017842016.2|DBUS
OG0005180	LOC6532396|XP_002093147.1|DYAK	LOC108599772|XP_017842306.1|DBUS
OG0005181	LOC6524964|XP_002100804.1|DYAK	LOC108605567|XP_017850823.1|DBUS
OG0005182	LOC6528725|XP_015054292.1|DYAK	LOC108596965|XP_017838701.1|DBUS
OG0005183	LOC6528917|XP_002089949.1|DYAK	LOC108596862|XP_017838498.1|DBUS
OG0005184	LOC6528914|XP_039227285.1|DYAK	LOC108597181|XP_033148938.1|DBUS
OG0005185	LOC6528738|XP_002089773.1|DYAK	LOC108596271|XP_017837327.1|DBUS
OG0005186	LOC6529282|XP_002090287.1|DYAK	LOC108594759|XP_017835387.1|DBUS
OG0005187	LOC6528343|XP_002089396.2|DYAK	LOC108596490|XP_017837766.1|DBUS
OG0005188	LOC6531081|XP_002091915.1|DYAK	LOC108597347|XP_017839343.1|DBUS
OG0005189	LOC6525207|XP_015046157.1|DYAK	LOC108606684|XP_017852524.1|DBUS
OG0005190	LOC6533377|XP_002094102.1|DYAK	LOC108598527|XP_017840698.1|DBUS
OG0005191	LOC6537051|XP_002097616.1|DYAK	LOC108603326|XP_033150956.1|DBUS
OG0005192	LOC6531173|XP_039228297.1|DYAK	LOC108596625|XP_017838059.1|DBUS
OG0005193	LOC6528741|XP_015054045.1|DYAK	LOC108597216|XP_017839147.1|DBUS
OG0005194	LOC6530776|XP_002091664.1|DYAK	LOC108596918|XP_017838618.1|DBUS
OG0005195	LOC6528454|XP_002089500.1|DYAK	LOC108597195|XP_017839112.1|DBUS
OG0005196	LOC6534802|XP_002095474.1|DYAK	LOC108601063|XP_017844444.1|DBUS
OG0005197	LOC6531999|XP_002092785.1|DYAK	LOC108595464|XP_017836198.1|DBUS
OG0005198	LOC6533912|XP_002094612.3|DYAK	LOC108600710|XP_017843929.1|DBUS
OG0005199	LOC6531554|XP_002092352.1|DYAK	LOC108597524|XP_017839609.1|DBUS
OG0005200	LOC6531653|XP_002092450.1|DYAK	LOC108596297|XP_017837378.1|DBUS
OG0005201	LOC6532154|XP_002092930.3|DYAK	LOC108596855|XP_017838487.1|DBUS
OG0005202	LOC26535373|XP_015054615.1|DYAK	LOC108596940|XP_017838667.1|DBUS
OG0005203	LOC6530365|XP_039228305.1|DYAK	LOC108596229|XP_017837247.1|DBUS
OG0005204	LOC6527043|XP_002088136.2|DYAK	LOC108596440|XP_017837668.1|DBUS
OG0005205	LOC6526717|XP_002087820.1|DYAK	LOC108594256|XP_017834867.1|DBUS
OG0005206	LOC6531847|XP_002092634.1|DYAK	LOC108597658|XP_017839807.1|DBUS
OG0005207	LOC6528758|XP_002089793.2|DYAK	LOC108597547|XP_017839643.1|DBUS
OG0005208	LOC6528844|XP_039227251.1|DYAK	LOC108594641|XP_033149229.1|DBUS
OG0005209	LOC6529042|XP_002090073.1|DYAK	LOC108608355|XP_017855190.1|DBUS
OG0005210	LOC6528283|XP_015053897.1|DYAK	LOC108608247|XP_017855023.1|DBUS
OG0005211	LOC6535137|XP_039230248.1|DYAK	LOC108600798|XP_017844067.1|DBUS
OG0005212	LOC6531998|XP_002092784.1|DYAK	LOC108597310|XP_017839279.1|DBUS
OG0005213	LOC6524052|XP_002099921.1|DYAK	LOC108607137|XP_017853263.1|DBUS
OG0005214	LOC6527648|XP_002088734.2|DYAK	LOC108608097|XP_017854791.1|DBUS
OG0005215	LOC6526766|XP_002087869.1|DYAK	LOC108596376|XP_033150836.1|DBUS
OG0005216	LOC6529708|XP_002090701.1|DYAK	LOC108607527|XP_017853892.1|DBUS
OG0005217	LOC6529203|XP_039229099.1|DYAK	LOC108608233|XP_017855007.2|DBUS
OG0005218	LOC6527805|XP_015053005.1|DYAK	LOC108598571|XP_017840757.2|DBUS
OG0005219	LOC6528708|XP_002089743.1|DYAK	LOC108597689|XP_017839853.1|DBUS
OG0005220	LOC6532389|XP_002093140.1|DYAK	LOC108600138|XP_017843018.1|DBUS
OG0005221	LOC6527833|XP_002088906.1|DYAK	LOC108603415|XP_017847702.2|DBUS
OG0005222	LOC6529490|XP_039228678.1|DYAK	LOC108606115|XP_017851460.2|DBUS
OG0005224	LOC6527764|XP_039227521.1|DYAK	LOC108607437|XP_033150721.1|DBUS
OG0005225	LOC6526655|XP_002087763.2|DYAK	LOC108599736|XP_017842273.1|DBUS
OG0005226	LOC6527643|XP_015053735.1|DYAK	LOC108608083|XP_017854768.1|DBUS
OG0005227	LOC6528927|XP_002089959.1|DYAK	LOC108598423|XP_017840542.1|DBUS
OG0005228	LOC6528926|XP_015054217.1|DYAK	LOC108594322|XP_017834959.1|DBUS
OG0005229	LOC6526354|XP_039226680.1|DYAK	LOC108599259|XP_017841547.1|DBUS
OG0005230	LOC6527238|XP_002088332.1|DYAK	LOC108608543|XP_017855447.1|DBUS
OG0005231	LOC6526246|XP_002087370.1|DYAK	LOC108597489|XP_017839559.1|DBUS
OG0005232	LOC6526625|XP_039226476.1|DYAK	LOC108608412|XP_017855260.1|DBUS
OG0005233	LOC6528278|XP_002089331.1|DYAK	LOC108600529|XP_017843671.1|DBUS
OG0005234	LOC6529714|XP_002090707.3|DYAK	LOC108599458|XP_017841786.1|DBUS
OG0005235	LOC6529606|XP_002090600.1|DYAK	LOC108603343|XP_017847567.1|DBUS
OG0005236	LOC6526814|XP_002087916.1|DYAK	LOC108608074|XP_017854759.1|DBUS
OG0005237	LOC6526811|XP_002087913.2|DYAK	LOC108597217|XP_017839151.1|DBUS
OG0005238	LOC6526809|XP_002087911.1|DYAK	LOC108603735|XP_017848278.1|DBUS
OG0005239	LOC6526526|XP_002087636.1|DYAK	LOC108594419|XP_017835077.1|DBUS
OG0005240	LOC6528031|XP_002089098.1|DYAK	LOC108600162|XP_017843058.2|DBUS
OG0005241	LOC6526391|XP_002087510.1|DYAK	LOC108608508|XP_017855398.1|DBUS
OG0005242	LOC6527173|XP_039227214.1|DYAK	LOC108594334|XP_017834977.1|DBUS
OG0005243	LOC6526355|XP_039226677.1|DYAK	LOC108608566|XP_033149749.1|DBUS
OG0005244	LOC6536860|XP_015047969.1|DYAK	LOC108603518|XP_017847898.1|DBUS
OG0005245	LOC6536104|XP_002096712.2|DYAK	LOC108604038|XP_017848786.1|DBUS
OG0005246	LOC6526303|XP_002087425.1|DYAK	LOC108603076|XP_017847048.1|DBUS
OG0005247	LOC6531850|XP_002092637.1|DYAK	LOC108597122|XP_017838990.1|DBUS
OG0005248	LOC6537222|XP_002097780.2|DYAK	LOC108604966|XP_017850024.1|DBUS
OG0005249	LOC6535513|XP_002096142.1|DYAK	LOC108603247|XP_033150055.1|DBUS
OG0005250	LOC6529223|XP_039228873.1|DYAK	LOC108608011|XP_033149181.1|DBUS
OG0005251	LOC6528013|XP_002089080.1|DYAK	LOC108596491|XP_017837779.1|DBUS
OG0005252	LOC6529682|XP_039228204.1|DYAK	LOC108608437|XP_033150662.1|DBUS
OG0005253	LOC6529248|XP_039228781.1|DYAK	LOC108607503|XP_017853853.1|DBUS
OG0005254	LOC6529730|XP_002090723.1|DYAK	LOC108604336|XP_033149871.1|DBUS
OG0005255	LOC6529729|XP_002090722.2|DYAK	LOC108604345|XP_017849266.2|DBUS
OG0005256	LOC6529154|XP_002090161.1|DYAK	LOC108600030|XP_017842845.1|DBUS
OG0005257	LOC6527728|XP_002088811.1|DYAK	LOC108608512|XP_017855401.1|DBUS
OG0005258	LOC6527854|XP_002088926.1|DYAK	LOC108600983|XP_017844335.2|DBUS
OG0005259	LOC6528219|XP_002089281.1|DYAK	LOC108608061|XP_033150715.1|DBUS
OG0005260	LOC6528221|XP_002089283.1|DYAK	LOC108608064|XP_017854739.2|DBUS
OG0005261	LOC6527140|XP_002088234.1|DYAK	LOC108594325|XP_017834964.1|DBUS
OG0005262	LOC6528164|XP_002089229.1|DYAK	LOC108608562|XP_017855474.1|DBUS
OG0005263	LOC6529724|XP_002090717.1|DYAK	LOC108604254|XP_017849130.1|DBUS
OG0005264	LOC6535424|XP_002096073.2|DYAK	LOC108601232|XP_017844619.1|DBUS
OG0005265	LOC6529721|XP_015052407.1|DYAK	LOC108607676|XP_017854121.2|DBUS
OG0005266	LOC6528979|XP_002090011.1|DYAK	LOC108607606|XP_017853998.1|DBUS
OG0005267	LOC6526590|XP_002087698.1|DYAK	LOC108607468|XP_017853794.1|DBUS
OG0005268	LOC6526591|XP_002087699.1|DYAK	LOC108607459|XP_017853785.1|DBUS
OG0005269	LOC6526605|XP_002087713.1|DYAK	LOC108596240|XP_017837280.2|DBUS
OG0005270	LOC6527250|XP_002088344.1|DYAK	LOC108594370|XP_017835019.1|DBUS
OG0005271	LOC6529657|XP_015052398.1|DYAK	LOC108608393|XP_017855237.2|DBUS
OG0005272	LOC6529655|XP_002090648.1|DYAK	LOC108596254|XP_017837300.1|DBUS
OG0005273	LOC6527705|XP_002088789.1|DYAK	LOC108607996|XP_017854646.1|DBUS
OG0005274	LOC6527247|XP_002088341.1|DYAK	LOC108608253|XP_017855032.1|DBUS
OG0005275	LOC6527986|XP_002089053.2|DYAK	LOC108607873|XP_033150575.1|DBUS
OG0005276	LOC6526752|XP_015053454.1|DYAK	LOC108597270|XP_017839223.1|DBUS
OG0005277	LOC6526764|XP_002087867.1|DYAK	LOC108608200|XP_017854963.1|DBUS
OG0005278	LOC6530771|XP_002091659.1|DYAK	LOC108597243|XP_017839182.1|DBUS
OG0005279	LOC6528056|XP_002089123.1|DYAK	LOC108599300|XP_017841594.1|DBUS
OG0005280	LOC6526380|XP_002087499.1|DYAK	LOC108608022|XP_017854689.1|DBUS
OG0005281	LOC6526563|XP_039226436.1|DYAK	LOC108594494|XP_017835179.2|DBUS
OG0005282	LOC6537526|XP_002098072.1|DYAK	LOC108603709|XP_017848237.1|DBUS
OG0005283	LOC6538793|XP_002099306.1|DYAK	LOC108603581|XP_017848008.1|DBUS
OG0005284	LOC6529234|XP_015052257.1|DYAK	LOC108594343|XP_017834986.1|DBUS
OG0005285	LOC6529233|XP_002090239.1|DYAK	LOC108600404|XP_017843449.2|DBUS
OG0005286	LOC6526383|XP_002087502.1|DYAK	LOC108607638|XP_017854050.1|DBUS
OG0005287	LOC6526384|XP_002087503.1|DYAK	LOC108607631|XP_017854044.1|DBUS
OG0005288	LOC6526940|XP_002088038.2|DYAK	LOC108600015|XP_017842822.1|DBUS
OG0005290	LOC6537475|XP_002098031.1|DYAK	LOC108604708|XP_017849763.1|DBUS
OG0005291	LOC6527480|XP_002088570.1|DYAK	LOC108608547|XP_017855455.1|DBUS
OG0005292	LOC6527484|XP_015053700.1|DYAK	LOC108608190|XP_017854945.1|DBUS
OG0005293	LOC6529031|XP_002090062.2|DYAK	LOC108603550|XP_017847961.2|DBUS
