Orthogroup	DYAK.longest_only	DEUG.longest_only
OG0006468	LOC6538766|XP_002099280.1|DYAK	LOC108116538|XP_017083965.1|DEUG
OG0006469	LOC6525133|XP_002100971.1|DYAK	LOC108105031|XP_017066919.1|DEUG
OG0006470	LOC6534574|XP_002095250.2|DYAK	LOC108114653|XP_017081217.1|DEUG
OG0006471	LOC6538777|XP_002099291.3|DYAK	LOC108116642|XP_017084113.1|DEUG
OG0006472	LOC6538779|XP_002099293.1|DYAK	LOC108116641|XP_017084112.1|DEUG
OG0006473	LOC6533536|XP_015050129.1|DYAK	LOC108114478|XP_017080982.1|DEUG
OG0006474	LOC6531369|XP_002092172.1|DYAK	LOC108112206|XP_017077511.1|DEUG
OG0006475	LOC6537602|XP_002098148.2|DYAK	LOC108113235|XP_017079270.1|DEUG
OG0006476	LOC6524081|XP_039230631.1|DYAK	LOC108103725|XP_017064813.1|DEUG
OG0006477	LOC6524305|XP_039233142.1|DYAK	LOC108118282|XP_017086366.1|DEUG
OG0006478	LOC6538804|XP_002099317.2|DYAK	LOC108116685|XP_017084186.1|DEUG
OG0006479	LOC6538802|XP_039232712.1|DYAK	LOC108116594|XP_017084029.1|DEUG
OG0006480	LOC6528483|XP_002089529.3|DYAK	LOC108113065|XP_017078990.1|DEUG
OG0006481	LOC6527329|XP_002088421.1|DYAK	LOC108104113|XP_017065502.1|DEUG
OG0006482	LOC6538094|XP_002098628.3|DYAK	LOC108116014|XP_017083188.1|DEUG
OG0006483	LOC6538635|XP_002099155.1|DYAK	LOC108117466|XP_017085377.1|DEUG
OG0006484	LOC6538633|XP_039231649.1|DYAK	LOC108113783|XP_017079975.1|DEUG
OG0006485	LOC6536194|XP_002096785.1|DYAK	LOC108109577|XP_017073643.1|DEUG
OG0006486	LOC6536542|XP_015047809.1|DYAK	LOC108116260|XP_017083538.1|DEUG
OG0006487	LOC6536487|XP_002097065.1|DYAK	LOC108108385|XP_017071923.1|DEUG
OG0006488	LOC6532286|XP_002093046.1|DYAK	LOC108104633|XP_017066297.1|DEUG
OG0006489	LOC6538133|XP_002098668.1|DYAK	LOC108115992|XP_017083150.1|DEUG
OG0006490	LOC26535620|XP_039232333.1|DYAK	LOC108110216|XP_017074687.1|DEUG
OG0006491	LOC6529599|XP_002090593.1|DYAK	LOC108105672|XP_017067860.1|DEUG
OG0006492	LOC6537537|XP_002098083.1|DYAK	LOC108115379|XP_017082304.1|DEUG
OG0006493	LOC6525667|XP_002101489.1|DYAK	LOC108105353|XP_017067356.1|DEUG
OG0006494	LOC6524809|XP_039229430.1|DYAK	LOC108110019|XP_017074349.1|DEUG
OG0006495	LOC6524879|XP_039226533.1|DYAK	LOC108110104|XP_017074488.1|DEUG
OG0006496	LOC6538776|XP_002099290.1|DYAK	LOC108116640|XP_017084111.1|DEUG
OG0006497	LOC6536889|XP_002097458.1|DYAK	LOC108116923|XP_017084552.1|DEUG
OG0006498	LOC6536887|XP_002097456.1|DYAK	LOC108116915|XP_017084538.1|DEUG
OG0006499	LOC6538999|XP_039231048.1|DYAK	LOC108104002|XP_017065281.1|DEUG
OG0006500	LOC6527996|XP_002089063.2|DYAK	LOC108110797|XP_017075511.1|DEUG
OG0006501	LOC6538841|XP_002099354.1|DYAK	LOC108111352|XP_017076273.1|DEUG
OG0006502	LOC6538845|XP_015049072.2|DYAK	LOC108111366|XP_017076288.1|DEUG
OG0006503	LOC6538847|XP_002099360.2|DYAK	LOC108111369|XP_017076290.1|DEUG
OG0006504	LOC6538848|XP_002099361.1|DYAK	LOC108111368|XP_017076289.1|DEUG
OG0006505	LOC6538003|XP_002098538.1|DYAK	LOC108111432|XP_017076388.1|DEUG
OG0006507	LOC6535477|XP_015047170.2|DYAK	LOC108111573|XP_017076585.1|DEUG
OG0006508	LOC6535479|XP_002096110.1|DYAK	LOC108111550|XP_017076557.1|DEUG
OG0006509	LOC6526064|XP_039229765.1|DYAK	LOC108105022|XP_017066909.1|DEUG
OG0006510	LOC6536516|XP_002097093.1|DYAK	LOC108113724|XP_017079896.1|DEUG
OG0006511	LOC6536890|XP_002097459.2|DYAK	LOC108116920|XP_017084548.1|DEUG
OG0006512	LOC6535829|XP_002096450.1|DYAK	LOC108117149|XP_017084898.1|DEUG
OG0006513	LOC6536899|XP_015047991.1|DYAK	LOC108116866|XP_017084423.1|DEUG
OG0006514	LOC6538613|XP_002099135.1|DYAK	LOC108113737|XP_017079913.1|DEUG
OG0006515	LOC6535634|XP_002096262.2|DYAK	LOC108117120|XP_017084840.1|DEUG
OG0006516	LOC6538677|XP_039232070.1|DYAK	LOC108117461|XP_017085371.1|DEUG
OG0006517	LOC6538679|XP_002099198.1|DYAK	LOC108117551|XP_017085548.1|DEUG
OG0006518	LOC6538678|XP_039232053.1|DYAK	LOC108117478|XP_017085389.1|DEUG
OG0006519	LOC6538680|XP_002099199.2|DYAK	LOC108117552|XP_017085549.1|DEUG
OG0006520	LOC6538818|XP_002099331.1|DYAK	LOC108111341|XP_017076259.1|DEUG
OG0006521	LOC6537332|XP_002097889.1|DYAK	LOC108111687|XP_017076723.1|DEUG
OG0006522	LOC6538814|XP_002099327.1|DYAK	LOC108111338|XP_017076252.1|DEUG
OG0006523	LOC6537192|XP_002097750.1|DYAK	LOC108105635|XP_017067813.1|DEUG
OG0006524	LOC6527057|XP_002088150.1|DYAK	LOC108107086|XP_017069952.1|DEUG
OG0006525	LOC26535979|XP_039226088.1|DYAK	LOC108103763|XP_017064869.1|DEUG
OG0006526	LOC6537592|XP_039231844.1|DYAK	LOC108115271|XP_017082118.1|DEUG
OG0006527	LOC6537590|XP_002098136.1|DYAK	LOC108115256|XP_017082101.1|DEUG
OG0006528	LOC6537589|XP_002098135.1|DYAK	LOC108115258|XP_017082103.1|DEUG
OG0006529	LOC6537585|XP_002098131.2|DYAK	LOC108115260|XP_017082106.1|DEUG
OG0006530	LOC6537583|XP_002098129.1|DYAK	LOC108115261|XP_017082107.1|DEUG
OG0006531	LOC6537579|XP_002098125.1|DYAK	LOC108115274|XP_017082122.1|DEUG
OG0006532	LOC6537572|XP_002098118.1|DYAK	LOC108115407|XP_017082334.1|DEUG
OG0006533	LOC6530564|XP_002091477.1|DYAK	LOC108113382|XP_017079443.1|DEUG
OG0006534	LOC6537187|XP_002097745.1|DYAK	LOC108105625|XP_017067799.1|DEUG
OG0006535	LOC6538789|XP_002099302.1|DYAK	LOC108116621|XP_017084087.1|DEUG
OG0006536	LOC6537546|XP_002098092.1|DYAK	LOC108115317|XP_017082211.1|DEUG
OG0006537	LOC6538350|XP_002098875.1|DYAK	LOC108115814|XP_017082894.1|DEUG
OG0006538	LOC6538267|XP_039232870.1|DYAK	LOC108115831|XP_017082912.1|DEUG
OG0006539	LOC6538174|XP_002098702.1|DYAK	LOC108116000|XP_017083165.1|DEUG
OG0006540	LOC6537659|XP_015048457.1|DYAK	LOC108109569|XP_017073634.1|DEUG
OG0006541	LOC6538078|XP_002098612.1|DYAK	LOC108116101|XP_017083312.1|DEUG
OG0006542	LOC6538077|XP_002098611.1|DYAK	LOC108116104|XP_017083313.1|DEUG
OG0006543	LOC6538332|XP_015048782.1|DYAK	LOC108115841|XP_017082939.1|DEUG
OG0006544	LOC120321707|XP_039231057.1|DYAK	LOC108110246|XP_017074723.1|DEUG
OG0006545	LOC6523815|XP_002099690.1|DYAK	LOC108105482|XP_017067588.1|DEUG
OG0006546	LOC6537838|XP_002098379.1|DYAK	LOC108115681|XP_017082738.1|DEUG
OG0006547	LOC6538684|XP_039232037.1|DYAK	LOC108117495|XP_017085461.1|DEUG
OG0006548	LOC6536960|XP_002097529.1|DYAK	LOC108116961|XP_017084606.1|DEUG
OG0006549	LOC6537042|XP_002097609.1|DYAK	LOC108111462|XP_017076422.1|DEUG
OG0006550	LOC6539022|XP_002099524.1|DYAK	LOC108109358|XP_017073314.1|DEUG
OG0006551	LOC6525828|XP_002101648.1|DYAK	LOC108109953|XP_017074255.1|DEUG
OG0006552	LOC6525825|XP_002101645.1|DYAK	LOC108109952|XP_017074254.1|DEUG
OG0006553	LOC6538303|XP_002098830.1|DYAK	LOC108115809|XP_017082887.1|DEUG
OG0006554	LOC6535922|XP_039231521.1|DYAK	LOC108115132|XP_017081899.1|DEUG
OG0006555	LOC6535256|XP_002095912.1|DYAK	LOC108117503|XP_017085514.1|DEUG
OG0006556	LOC6536997|XP_002097566.2|DYAK	LOC108116992|XP_017084646.1|DEUG
OG0006557	LOC6536636|XP_002097208.1|DYAK	LOC108116441|XP_017083838.1|DEUG
OG0006558	LOC6537859|XP_015048553.1|DYAK	LOC108108844|XP_017072542.1|DEUG
OG0006559	LOC6536438|XP_002097019.1|DYAK	LOC108110137|XP_017074540.1|DEUG
OG0006560	LOC6538001|XP_002098536.1|DYAK	LOC108111291|XP_017076168.1|DEUG
OG0006561	LOC6538000|XP_002098535.1|DYAK	LOC108111435|XP_017076391.1|DEUG
OG0006562	LOC6538294|XP_002098821.1|DYAK	LOC108115871|XP_017082991.1|DEUG
OG0006563	LOC6536806|XP_002097376.1|DYAK	LOC108111758|XP_017076804.1|DEUG
OG0006564	LOC6536804|XP_002097374.2|DYAK	LOC108111809|XP_017076898.1|DEUG
OG0006565	LOC6536730|XP_002097302.3|DYAK	LOC108111508|XP_017076513.1|DEUG
OG0006566	LOC6537284|XP_015048257.1|DYAK	LOC108105225|XP_017067177.1|DEUG
OG0006567	LOC6537875|XP_002098416.1|DYAK	LOC108108843|XP_017072541.1|DEUG
OG0006568	LOC6537874|XP_002098415.1|DYAK	LOC108108839|XP_017072536.1|DEUG
OG0006569	LOC6533122|XP_039230229.1|DYAK	LOC108107612|XP_017070671.1|DEUG
OG0006570	LOC6535380|XP_015047098.1|DYAK	LOC108114981|XP_017081701.1|DEUG
OG0006571	LOC6537771|XP_002098312.1|DYAK	LOC108115715|XP_017082776.1|DEUG
OG0006572	LOC26534884|XP_015047828.1|DYAK	LOC108116269|XP_017083547.1|DEUG
OG0006573	LOC6537619|XP_002098165.1|DYAK	LOC108116144|XP_017083369.1|DEUG
OG0006574	LOC6536515|XP_015047794.1|DYAK	LOC108117514|XP_017085491.1|DEUG
OG0006575	LOC6538055|XP_002098590.1|DYAK	LOC108115931|XP_017083056.1|DEUG
OG0006576	LOC6538648|XP_002099168.1|DYAK	LOC108117543|XP_017085537.1|DEUG
OG0006577	LOC6536193|XP_002096784.1|DYAK	LOC108109576|XP_017073642.1|DEUG
OG0006578	LOC6538649|XP_039231394.1|DYAK	LOC108117542|XP_017085536.1|DEUG
OG0006579	LOC6527756|XP_002088836.1|DYAK	LOC108111052|XP_017075870.1|DEUG
OG0006580	LOC6537444|XP_002098000.1|DYAK	LOC108117247|XP_017085081.1|DEUG
OG0006581	LOC6535377|XP_002096027.1|DYAK	LOC108114980|XP_017081700.1|DEUG
OG0006582	LOC6535467|XP_002096098.1|DYAK	LOC108111567|XP_017076578.1|DEUG
OG0006583	LOC6537459|XP_002098015.3|DYAK	LOC108111590|XP_017076599.1|DEUG
OG0006584	LOC6526722|XP_002087825.1|DYAK	LOC108111085|XP_017075909.1|DEUG
OG0006585	LOC6527660|XP_015053760.2|DYAK	LOC108106116|XP_017068483.1|DEUG
OG0006586	LOC6537962|XP_002098499.1|DYAK	LOC108111348|XP_017076268.1|DEUG
OG0006587	LOC6537963|XP_002098500.3|DYAK	LOC108111342|XP_017076260.1|DEUG
OG0006588	LOC6536687|XP_002097260.3|DYAK	LOC108117234|XP_017085057.1|DEUG
OG0006589	LOC6536121|XP_002096729.1|DYAK	LOC108117569|XP_017085569.1|DEUG
OG0006590	LOC6536129|XP_002096730.1|DYAK	LOC108117570|XP_017085570.1|DEUG
OG0006591	LOC6534695|XP_002095370.3|DYAK	LOC108114177|XP_017080471.1|DEUG
OG0006592	LOC6536464|XP_002097045.1|DYAK	LOC108108378|XP_017071914.1|DEUG
OG0006593	LOC6536463|XP_002097044.1|DYAK	LOC108108379|XP_017071915.1|DEUG
OG0006594	LOC6532548|XP_002093293.1|DYAK	LOC108114718|XP_017081308.1|DEUG
OG0006595	LOC6531479|XP_039228045.1|DYAK	LOC108113098|XP_017079046.1|DEUG
OG0006596	LOC6530999|XP_002091837.1|DYAK	LOC108111928|XP_017077059.1|DEUG
OG0006597	LOC6533495|XP_002094206.1|DYAK	LOC108107835|XP_017071077.1|DEUG
OG0006598	LOC6527988|XP_002089055.1|DYAK	LOC108110856|XP_017075592.1|DEUG
OG0006599	LOC6533653|XP_002094359.1|DYAK	LOC108114157|XP_017080437.1|DEUG
OG0006600	LOC6533337|XP_015049922.1|DYAK	LOC108104911|XP_017066739.1|DEUG
OG0006601	LOC6533849|XP_002094549.1|DYAK	LOC108107904|XP_017071199.1|DEUG
OG0006602	LOC6533848|XP_015050285.1|DYAK	LOC108107906|XP_017071200.1|DEUG
OG0006603	LOC6533847|XP_002094547.1|DYAK	LOC108107900|XP_017071192.1|DEUG
OG0006604	LOC6534564|XP_002095240.1|DYAK	LOC108113957|XP_017080159.1|DEUG
OG0006605	LOC6523995|XP_002099867.2|DYAK	LOC108103198|XP_017064075.1|DEUG
OG0006606	LOC6533215|XP_002093941.1|DYAK	LOC108114229|XP_017080584.1|DEUG
OG0006607	LOC6533623|XP_015050192.1|DYAK	LOC108114318|XP_017080719.1|DEUG
OG0006608	LOC6535389|XP_002096039.2|DYAK	LOC108115389|XP_017082314.1|DEUG
OG0006609	LOC6536212|XP_002096803.1|DYAK	LOC108109544|XP_017073602.1|DEUG
OG0006610	LOC6535109|XP_015051009.2|DYAK	LOC108114308|XP_017080701.1|DEUG
OG0006611	LOC6532466|XP_002093213.1|DYAK	LOC108113966|XP_017080172.1|DEUG
OG0006612	LOC6532467|XP_002093214.1|DYAK	LOC108113986|XP_017080221.1|DEUG
OG0006613	LOC6532468|XP_002093215.1|DYAK	LOC108114159|XP_017080442.1|DEUG
OG0006614	LOC6532469|XP_015049377.1|DYAK	LOC108114098|XP_017080349.1|DEUG
OG0006615	LOC6532475|XP_002093221.1|DYAK	LOC108114126|XP_017080391.1|DEUG
OG0006616	LOC6532648|XP_002093392.1|DYAK	LOC108108295|XP_017071789.1|DEUG
OG0006617	LOC6534303|XP_002094984.1|DYAK	LOC108108512|XP_017072070.1|DEUG
OG0006618	LOC6533544|XP_015050141.1|DYAK	LOC108114226|XP_017080582.1|DEUG
OG0006619	LOC6533529|XP_002094239.1|DYAK	LOC108103604|XP_017064630.1|DEUG
OG0006620	LOC6533526|XP_002094236.1|DYAK	LOC108103606|XP_017064631.1|DEUG
OG0006621	LOC6533290|XP_002094016.1|DYAK	LOC108102753|XP_017063399.1|DEUG
OG0006622	LOC6532280|XP_002093045.1|DYAK	LOC108104702|XP_017066406.1|DEUG
OG0006623	LOC6532271|XP_002093042.1|DYAK	LOC108104708|XP_017066416.1|DEUG
OG0006624	LOC6528307|XP_015054436.1|DYAK	LOC108106393|XP_017068890.1|DEUG
OG0006625	LOC6528308|XP_039226662.1|DYAK	LOC108106402|XP_017068901.1|DEUG
OG0006626	LOC6529103|XP_002090116.1|DYAK	LOC108113664|XP_017079829.1|DEUG
OG0006627	LOC6528533|XP_002089579.1|DYAK	LOC108108996|XP_017072749.1|DEUG
OG0006628	LOC6528535|XP_039226498.1|DYAK	LOC108108992|XP_017072739.1|DEUG
OG0006629	LOC6530714|XP_002091605.1|DYAK	LOC108109159|XP_017073069.1|DEUG
OG0006630	LOC6530287|XP_039228662.1|DYAK	LOC108106789|XP_017069521.1|DEUG
OG0006631	LOC6533376|XP_002094101.1|DYAK	LOC108109772|XP_017073935.1|DEUG
OG0006632	LOC6530083|XP_002091029.1|DYAK	LOC108112601|XP_017078149.1|DEUG
OG0006633	LOC6532412|XP_002093163.1|DYAK	LOC108102854|XP_017063540.1|DEUG
OG0006634	LOC6526353|XP_002087475.2|DYAK	LOC108110993|XP_017075790.1|DEUG
OG0006635	LOC6526442|XP_002087561.1|DYAK	LOC108111146|XP_017076007.1|DEUG
OG0006636	LOC6524776|XP_002100620.1|DYAK	LOC108110102|XP_017074484.1|DEUG
OG0006637	LOC6533207|XP_002093933.1|DYAK	LOC108114338|XP_017080753.1|DEUG
OG0006638	LOC6528739|XP_002089774.2|DYAK	LOC108104492|XP_017066095.1|DEUG
OG0006639	LOC6528737|XP_015054284.1|DYAK	LOC108104482|XP_017066071.1|DEUG
OG0006640	LOC6528507|XP_002089553.2|DYAK	LOC108109245|XP_017073212.1|DEUG
OG0006641	LOC6528835|XP_039227253.1|DYAK	LOC108104781|XP_017066520.1|DEUG
OG0006642	LOC6531738|XP_002092528.1|DYAK	LOC108112660|XP_017078281.1|DEUG
OG0006643	LOC6531960|XP_002092746.1|DYAK	LOC108107269|XP_017070189.1|DEUG
OG0006644	LOC6533688|XP_002094393.1|DYAK	LOC108114645|XP_017081205.1|DEUG
OG0006645	LOC6529723|XP_039229042.1|DYAK	LOC108106957|XP_017069725.1|DEUG
OG0006646	LOC6530218|XP_002091156.1|DYAK	LOC108106590|XP_017069260.1|DEUG
OG0006647	LOC6531025|XP_015051751.1|DYAK	LOC108111981|XP_017077190.1|DEUG
OG0006648	LOC6532459|XP_015049367.1|DYAK	LOC108113633|XP_017079793.1|DEUG
OG0006649	LOC6530961|XP_002091799.2|DYAK	LOC108112936|XP_017078818.1|DEUG
OG0006650	LOC6528322|XP_039226761.1|DYAK	LOC108106561|XP_017069215.1|DEUG
OG0006651	LOC6534709|XP_039229678.1|DYAK	LOC108114215|XP_017080524.1|DEUG
OG0006652	LOC6533650|XP_002094356.1|DYAK	LOC108114151|XP_017080429.1|DEUG
OG0006653	LOC6533498|XP_015050068.1|DYAK	LOC108107723|XP_017070831.1|DEUG
OG0006654	LOC6532255|XP_002093027.1|DYAK	LOC108104622|XP_017066284.1|DEUG
OG0006655	LOC6532778|XP_002093520.1|DYAK	LOC108107876|XP_017071148.1|DEUG
OG0006656	LOC6532993|XP_002093728.1|DYAK	LOC108107736|XP_017070875.1|DEUG
OG0006657	LOC6530756|XP_002091646.1|DYAK	LOC108108902|XP_017072615.1|DEUG
OG0006658	LOC6532897|XP_002093633.1|DYAK	LOC108108036|XP_017071397.1|DEUG
OG0006659	LOC6532893|XP_002093629.1|DYAK	LOC108108170|XP_017071601.1|DEUG
OG0006660	LOC6533162|XP_002093888.2|DYAK	LOC108108112|XP_017071511.1|DEUG
OG0006661	LOC6533177|XP_002093903.1|DYAK	LOC108107808|XP_017071027.1|DEUG
OG0006662	LOC6526390|XP_002087509.1|DYAK	LOC108102640|XP_017063250.1|DEUG
OG0006663	LOC6533224|XP_002093950.1|DYAK	LOC108114490|XP_017080999.1|DEUG
OG0006664	LOC6537752|XP_002098293.1|DYAK	LOC108115671|XP_017082725.1|DEUG
OG0006665	LOC6532232|XP_002093005.1|DYAK	LOC108104727|XP_017066449.1|DEUG
OG0006666	LOC6530767|XP_002091655.1|DYAK	LOC108109250|XP_017073221.1|DEUG
OG0006667	LOC6534738|XP_002095413.2|DYAK	LOC108114560|XP_017081099.1|DEUG
OG0006668	LOC6528517|XP_002089563.1|DYAK	LOC108109129|XP_017073014.1|DEUG
OG0006669	LOC6533268|XP_002093994.2|DYAK	LOC108107899|XP_017071190.1|DEUG
OG0006670	LOC6533272|XP_002093998.1|DYAK	LOC108107580|XP_017070629.1|DEUG
OG0006671	LOC6533273|XP_015049884.1|DYAK	LOC108107958|XP_017071286.1|DEUG
OG0006672	LOC6532697|XP_002093439.1|DYAK	LOC108109821|XP_017074041.1|DEUG
OG0006673	LOC6533037|XP_002093772.1|DYAK	LOC108108008|XP_017071353.1|DEUG
OG0006674	LOC6532303|XP_002093063.1|DYAK	LOC108104677|XP_017066357.1|DEUG
OG0006675	LOC6532909|XP_002093645.1|DYAK	LOC108107908|XP_017071214.1|DEUG
OG0006676	LOC6533073|XP_002093805.1|DYAK	LOC108107864|XP_017071122.1|DEUG
OG0006677	LOC6532728|XP_002093470.2|DYAK	LOC108109806|XP_017074014.1|DEUG
OG0006678	LOC6534749|XP_002095424.1|DYAK	LOC108114203|XP_017080511.1|DEUG
OG0006679	LOC26535332|XP_015050052.1|DYAK	LOC108107874|XP_017071146.1|DEUG
OG0006680	LOC6537977|XP_002098514.1|DYAK	LOC108111293|XP_017076171.1|DEUG
OG0006681	LOC6533275|XP_002094001.2|DYAK	LOC108107957|XP_017071284.1|DEUG
OG0006682	LOC6533106|XP_002093832.1|DYAK	LOC108108109|XP_017071508.1|DEUG
OG0006683	LOC6533107|XP_002093833.1|DYAK	LOC108107608|XP_017070662.1|DEUG
OG0006684	LOC6532729|XP_002093471.1|DYAK	LOC108109805|XP_017074012.1|DEUG
OG0006685	LOC6528814|XP_002089846.1|DYAK	LOC108104885|XP_017066707.1|DEUG
OG0006686	LOC6533241|XP_002093967.1|DYAK	LOC108114105|XP_017080353.1|DEUG
OG0006687	LOC6525832|XP_002101652.2|DYAK	LOC108106057|XP_017068404.1|DEUG
OG0006688	LOC6533158|XP_002093884.2|DYAK	LOC108107600|XP_017070653.1|DEUG
OG0006689	LOC6532424|XP_002093171.2|DYAK	LOC108102785|XP_017063435.1|DEUG
OG0006690	LOC6536683|XP_002097256.1|DYAK	LOC108117328|XP_017085191.1|DEUG
OG0006691	LOC26535253|XP_015050288.1|DYAK	LOC108107963|XP_017071292.1|DEUG
OG0006692	LOC6532413|XP_002093164.1|DYAK	LOC108102851|XP_017063537.1|DEUG
OG0006694	LOC6524430|XP_002100288.3|DYAK	LOC108103310|XP_017064222.1|DEUG
OG0006695	LOC6532716|XP_002093458.1|DYAK	LOC108109827|XP_017074052.1|DEUG
OG0006696	LOC26535804|XP_039226190.1|DYAK	LOC108113479|XP_017079551.1|DEUG
OG0006697	LOC6532563|XP_015049429.1|DYAK	LOC108117363|XP_017085232.1|DEUG
OG0006698	LOC6534438|XP_002095115.1|DYAK	LOC108114494|XP_017081001.1|DEUG
OG0006699	LOC6533430|XP_002094147.2|DYAK	LOC108108004|XP_017071347.1|DEUG
OG0006700	LOC6532594|XP_002093338.1|DYAK	LOC108117371|XP_017085245.1|DEUG
OG0006701	LOC6529381|XP_002090386.1|DYAK	LOC108113300|XP_017079340.1|DEUG
OG0006702	LOC6532213|XP_002092986.1|DYAK	LOC108104691|XP_017066386.1|DEUG
OG0006703	LOC6534402|XP_002095080.1|DYAK	LOC108114192|XP_017080492.1|DEUG
OG0006704	LOC6534401|XP_002095079.1|DYAK	LOC108114193|XP_017080493.1|DEUG
OG0006705	LOC6528686|XP_002089728.1|DYAK	LOC108104533|XP_017066152.1|DEUG
OG0006706	LOC6532119|XP_002092895.1|DYAK	LOC108107478|XP_017070513.1|DEUG
OG0006707	LOC6531877|XP_002092664.1|DYAK	LOC108109153|XP_017073059.1|DEUG
OG0006708	LOC6525167|XP_039227745.1|DYAK	LOC108105078|XP_017066991.1|DEUG
OG0006709	LOC6524513|XP_002100370.1|DYAK	LOC108103942|XP_017065191.1|DEUG
OG0006710	LOC6533212|XP_039230430.1|DYAK	LOC108114231|XP_017080586.1|DEUG
OG0006711	LOC6533213|XP_002093939.3|DYAK	LOC108114230|XP_017080585.1|DEUG
OG0006712	LOC6533497|XP_039230345.1|DYAK	LOC108107726|XP_017070852.1|DEUG
OG0006713	LOC6533627|XP_002094334.1|DYAK	LOC108114644|XP_017081204.1|DEUG
OG0006714	LOC6533628|XP_039230270.1|DYAK	LOC108114642|XP_017081200.1|DEUG
OG0006715	LOC6533217|XP_002093943.2|DYAK	LOC108114626|XP_017081182.1|DEUG
OG0006716	LOC6526663|XP_002087771.1|DYAK	LOC108110966|XP_017075754.1|DEUG
OG0006717	LOC6533895|XP_002094595.1|DYAK	LOC108108220|XP_017071676.1|DEUG
OG0006718	LOC6533896|XP_002094596.1|DYAK	LOC108107825|XP_017071064.1|DEUG
OG0006719	LOC6534382|XP_002095060.2|DYAK	LOC108113985|XP_017080217.1|DEUG
OG0006720	LOC6534235|XP_039230291.1|DYAK	LOC108108540|XP_017072103.1|DEUG
OG0006721	LOC6533887|XP_039229831.1|DYAK	LOC108107984|XP_017071316.1|DEUG
OG0006722	LOC6535051|XP_002095715.1|DYAK	LOC108114712|XP_017081303.1|DEUG
OG0006723	LOC6526997|XP_002088093.1|DYAK	LOC108106980|XP_017069804.1|DEUG
OG0006724	LOC6538654|XP_002099174.1|DYAK	LOC108117547|XP_017085545.1|DEUG
OG0006725	LOC6538658|XP_002099178.1|DYAK	LOC108117531|XP_017085519.1|DEUG
OG0006726	LOC6537318|XP_002097875.1|DYAK	LOC108111670|XP_017076692.1|DEUG
OG0006727	LOC6538659|XP_002099179.1|DYAK	LOC108117529|XP_017085515.1|DEUG
OG0006728	LOC6536318|XP_002096902.1|DYAK	LOC108108293|XP_017071786.1|DEUG
OG0006729	LOC6529370|XP_015052176.1|DYAK	LOC108112746|XP_017078472.1|DEUG
OG0006730	LOC6529371|XP_002090376.1|DYAK	LOC108112742|XP_017078469.1|DEUG
OG0006731	LOC6527005|XP_002088101.1|DYAK	LOC108107093|XP_017069962.1|DEUG
OG0006732	LOC6533411|XP_002094129.2|DYAK	LOC108109770|XP_017073933.1|DEUG
OG0006733	LOC6534644|XP_039230081.1|DYAK	LOC108113943|XP_017080142.1|DEUG
OG0006734	LOC6533251|XP_002093977.1|DYAK	LOC108114108|XP_017080360.1|DEUG
OG0006735	LOC6532762|XP_039229420.1|DYAK	LOC108109885|XP_017074176.1|DEUG
OG0006736	LOC6533035|XP_002093770.1|DYAK	LOC108108010|XP_017071355.1|DEUG
OG0006737	LOC6534307|XP_002094988.1|DYAK	LOC108108582|XP_017072166.1|DEUG
OG0006738	LOC6529897|XP_002090854.1|DYAK	LOC108106247|XP_017068702.1|DEUG
OG0006739	LOC6533092|XP_002093823.1|DYAK	LOC108107782|XP_017070967.1|DEUG
OG0006740	LOC6533400|XP_002094118.1|DYAK	LOC108109884|XP_017074175.1|DEUG
OG0006741	LOC6533399|XP_002094117.1|DYAK	LOC108109883|XP_017074173.1|DEUG
OG0006742	LOC6537132|XP_002097693.1|DYAK	LOC108116392|XP_017083743.1|DEUG
OG0006743	LOC6526289|XP_002087411.2|DYAK	LOC108110971|XP_017075761.1|DEUG
OG0006744	LOC6533548|XP_002094258.1|DYAK	LOC108114606|XP_017081156.1|DEUG
OG0006745	LOC6537054|XP_002097619.1|DYAK	LOC108111504|XP_017076506.1|DEUG
OG0006746	LOC6532699|XP_002093441.1|DYAK	LOC108109841|XP_017074081.1|DEUG
OG0006747	LOC26534889|XP_015049994.1|DYAK	LOC108109904|XP_017074199.1|DEUG
OG0006748	LOC6523842|XP_002099715.3|DYAK	LOC108105519|XP_017067634.1|DEUG
OG0006749	LOC6532439|XP_002093186.1|DYAK	LOC108113868|XP_017080074.1|DEUG
OG0006750	LOC6523984|XP_002099856.1|DYAK	LOC108103864|XP_017065065.1|DEUG
OG0006752	LOC6532880|XP_002093616.2|DYAK	LOC108107632|XP_017070691.1|DEUG
OG0006753	LOC6532882|XP_002093618.2|DYAK	LOC108107583|XP_017070633.1|DEUG
OG0006754	LOC6532192|XP_002092966.1|DYAK	LOC108104648|XP_017066317.1|DEUG
OG0006755	LOC6532253|XP_002093025.1|DYAK	LOC108104710|XP_017066418.1|DEUG
OG0006756	LOC6533154|XP_002093880.1|DYAK	LOC108108195|XP_017071636.1|DEUG
OG0006757	LOC6533153|XP_002093879.1|DYAK	LOC108107671|XP_017070748.1|DEUG
OG0006758	LOC6533487|XP_002094198.1|DYAK	LOC108107625|XP_017070683.1|DEUG
OG0006759	LOC6533488|XP_002094199.1|DYAK	LOC108108024|XP_017071377.1|DEUG
OG0006760	LOC6534701|XP_039229690.1|DYAK	LOC108114211|XP_017080519.1|DEUG
OG0006761	LOC6537533|XP_002098079.1|DYAK	LOC108115396|XP_017082320.1|DEUG
