Orthogroup	DYAK.longest_only	DSUB.longest_only
OG0005383	LOC6534318|XP_039230655.1|DYAK	LOC117895456|XP_034659019.1|DSUB
OG0005384	LOC6537050|XP_002097615.1|DYAK	LOC117896115|XP_034660061.1|DSUB
OG0005385	LOC6530824|XP_002091707.1|DYAK	LOC117891976|XP_034653742.1|DSUB
OG0005386	LOC6531444|XP_039228332.1|DYAK	LOC117891001|XP_034652048.1|DSUB
OG0005387	LOC6537693|XP_015048468.1|DYAK	LOC117896132|XP_034660084.1|DSUB
OG0005388	LOC6528150|XP_002089216.1|DYAK	LOC117900112|XP_034666227.1|DSUB
OG0005389	LOC6527324|XP_039226431.1|DYAK	LOC117902640|XP_034670055.1|DSUB
OG0005390	LOC120320425|XP_015053062.1|DYAK	LOC117902719|XP_034670175.1|DSUB
OG0005391	LOC6527593|XP_039226880.1|DYAK	LOC117902721|XP_034670177.1|DSUB
OG0005392	LOC6529470|XP_002090472.1|DYAK	LOC117900903|XP_034667353.1|DSUB
OG0005393	LOC6536897|XP_002097466.1|DYAK	LOC117897664|XP_034662553.1|DSUB
OG0005394	LOC6529472|XP_002090474.1|DYAK	LOC117900899|XP_034667341.1|DSUB
OG0005395	LOC6529584|XP_002090578.1|DYAK	LOC117900487|XP_034666763.1|DSUB
OG0005396	LOC6527686|XP_002088771.1|DYAK	LOC117902789|XP_034670285.1|DSUB
OG0005397	LOC6527688|XP_002088772.1|DYAK	LOC117902802|XP_034670314.1|DSUB
OG0005398	LOC6535397|XP_002096047.1|DYAK	LOC117899179|XP_034664931.1|DSUB
OG0005399	LOC6528609|XP_002089652.3|DYAK	LOC117891242|XP_034652478.1|DSUB
OG0005400	LOC6528680|XP_015054307.1|DYAK	LOC117891109|XP_034652192.1|DSUB
OG0005401	LOC6527698|XP_002088782.1|DYAK	LOC117900358|XP_034666598.1|DSUB
OG0005402	LOC6527697|XP_002088781.1|DYAK	LOC117900357|XP_034666597.1|DSUB
OG0005403	LOC6527692|XP_002088776.1|DYAK	LOC117902795|XP_034670304.1|DSUB
OG0005404	LOC6527693|XP_002088777.1|DYAK	LOC117902796|XP_034670305.1|DSUB
OG0005405	LOC6531290|XP_002092094.1|DYAK	LOC117890910|XP_034651915.1|DSUB
OG0005406	LOC6531120|XP_002091954.1|DYAK	LOC117890901|XP_034651887.1|DSUB
OG0005407	LOC6531735|XP_002092525.1|DYAK	LOC117890760|XP_034651712.1|DSUB
OG0005408	LOC6527608|XP_002088696.1|DYAK	LOC117902225|XP_034669349.1|DSUB
OG0005409	LOC6526895|XP_002087994.1|DYAK	LOC117901491|XP_034668150.1|DSUB
OG0005410	LOC6527601|XP_002088689.2|DYAK	LOC117902230|XP_034669355.1|DSUB
OG0005411	LOC6530118|XP_002091064.1|DYAK	LOC117890394|XP_034651090.1|DSUB
OG0005412	LOC6530108|XP_002091054.1|DYAK	LOC117892377|XP_034654477.1|DSUB
OG0005413	LOC6530033|XP_002090979.1|DYAK	LOC117891523|XP_034652912.1|DSUB
OG0005414	LOC6525012|XP_002100851.1|DYAK	LOC117894114|XP_034656889.1|DSUB
OG0005415	LOC6523983|XP_002099855.1|DYAK	LOC117903535|XP_034671612.1|DSUB
OG0005416	LOC6528441|XP_002089487.1|DYAK	LOC117890878|XP_034651861.1|DSUB
OG0005417	LOC6529454|XP_002090456.1|DYAK	LOC117901469|XP_034668122.1|DSUB
OG0005418	LOC6530328|XP_002091255.1|DYAK	LOC117901595|XP_034668298.1|DSUB
OG0005419	LOC6528053|XP_002089120.1|DYAK	LOC117901787|XP_034668587.1|DSUB
OG0005420	LOC6527023|XP_039226687.1|DYAK	LOC117901633|XP_034668354.1|DSUB
OG0005421	LOC6527340|XP_002088432.1|DYAK	LOC117902386|XP_034669598.1|DSUB
OG0005422	LOC6525855|XP_002101675.1|DYAK	LOC117903455|XP_034671381.1|DSUB
OG0005423	LOC6527865|XP_002088937.1|DYAK	LOC117902459|XP_034669750.1|DSUB
OG0005424	LOC6530742|XP_002091632.2|DYAK	LOC117889757|XP_034650093.1|DSUB
OG0005425	LOC6524931|XP_002100771.1|DYAK	LOC117903154|XP_034670881.1|DSUB
OG0005426	LOC6528732|XP_002089767.1|DYAK	LOC117889856|XP_034650247.1|DSUB
OG0005427	LOC6529668|XP_002090661.1|DYAK	LOC117900375|XP_034666618.1|DSUB
OG0005428	LOC6527111|XP_039227341.1|DYAK	LOC117902491|XP_034669803.1|DSUB
OG0005429	LOC6527091|XP_039226593.1|DYAK	LOC117902335|XP_034669523.1|DSUB
OG0005430	LOC6527090|XP_002088183.1|DYAK	LOC117902337|XP_034669527.1|DSUB
OG0005431	LOC6529188|XP_002090195.1|DYAK	LOC117901067|XP_034667570.1|DSUB
OG0005432	LOC6539233|XP_002086130.1|DYAK	LOC117902188|XP_034669255.1|DSUB
OG0005433	LOC6531656|XP_002092453.1|DYAK	LOC117890757|XP_034651709.1|DSUB
OG0005434	LOC6529172|XP_039229129.1|DYAK	LOC117902446|XP_034669731.1|DSUB
OG0005435	LOC6536040|XP_002096654.1|DYAK	LOC117902190|XP_034669257.1|DSUB
OG0005436	LOC6529157|XP_002090165.1|DYAK	LOC117902189|XP_034669256.1|DSUB
OG0005437	LOC6536677|XP_002097250.1|DYAK	LOC117896854|XP_034661273.1|DSUB
OG0005438	LOC6526363|XP_002087484.1|DYAK	LOC117900817|XP_034667201.1|DSUB
OG0005439	LOC6536953|XP_002097522.1|DYAK	LOC117899122|XP_034664806.1|DSUB
OG0005440	LOC6526774|XP_039226363.1|DYAK	LOC117902400|XP_034669623.1|DSUB
OG0005441	LOC6527421|XP_002088513.2|DYAK	LOC117900497|XP_034666777.1|DSUB
OG0005442	LOC6529643|XP_002090637.1|DYAK	LOC117900122|XP_034666238.1|DSUB
OG0005443	LOC6528014|XP_002089081.1|DYAK	LOC117901111|XP_034667635.1|DSUB
OG0005444	LOC6526295|XP_002087417.1|DYAK	LOC117901155|XP_034667696.1|DSUB
OG0005445	LOC6527172|XP_039227160.1|DYAK	LOC117901291|XP_034667877.1|DSUB
OG0005446	LOC6527641|XP_002088729.2|DYAK	LOC117900842|XP_034667246.1|DSUB
OG0005447	LOC6527617|XP_002088705.1|DYAK	LOC117902214|XP_034669331.1|DSUB
OG0005448	LOC6530508|XP_002091423.1|DYAK	LOC117890208|XP_034650830.1|DSUB
OG0005449	LOC6524897|XP_002100737.1|DYAK	LOC117896631|XP_034660968.1|DSUB
OG0005450	LOC6538167|XP_002098695.1|DYAK	LOC117897451|XP_034662187.1|DSUB
OG0005451	LOC6529427|XP_002090431.1|DYAK	LOC117899988|XP_034666048.1|DSUB
OG0005452	LOC6531733|XP_015051532.1|DYAK	LOC117890707|XP_034651623.1|DSUB
OG0005453	LOC6536309|XP_002096893.1|DYAK	LOC117898904|XP_034664478.1|DSUB
OG0005454	LOC6527383|XP_002088475.2|DYAK	LOC117901706|XP_034668467.1|DSUB
OG0005455	LOC6532079|XP_002092856.1|DYAK	LOC117892213|XP_034654204.1|DSUB
OG0005456	LOC6529678|XP_002090671.1|DYAK	LOC117902288|XP_034669456.1|DSUB
OG0005457	LOC6529676|XP_002090669.1|DYAK	LOC117902175|XP_034669208.1|DSUB
OG0005458	LOC6526444|XP_015053328.1|DYAK	LOC117901568|XP_034668257.1|DSUB
OG0005459	LOC6527621|XP_002088709.1|DYAK	LOC117902077|XP_034669058.1|DSUB
OG0005460	LOC6528148|XP_002089214.1|DYAK	LOC117900099|XP_034666210.1|DSUB
OG0005461	LOC6529663|XP_002090656.1|DYAK	LOC117901450|XP_034668086.1|DSUB
OG0005462	LOC6529661|XP_002090654.1|DYAK	LOC117901241|XP_034667808.1|DSUB
OG0005463	LOC6534117|XP_002094801.1|DYAK	LOC117895085|XP_034658373.1|DSUB
OG0005464	LOC6529664|XP_002090657.1|DYAK	LOC117902750|XP_034670228.1|DSUB
OG0005465	LOC6529675|XP_002090668.1|DYAK	LOC117902174|XP_034669206.1|DSUB
OG0005466	LOC6529677|XP_002090670.1|DYAK	LOC117902172|XP_034669204.1|DSUB
OG0005467	LOC6537791|XP_002098332.1|DYAK	LOC117897533|XP_034662345.1|DSUB
OG0005468	LOC6527670|XP_002088756.1|DYAK	LOC117902785|XP_034670282.1|DSUB
OG0005469	LOC6527709|XP_002088793.1|DYAK	LOC117901371|XP_034667972.1|DSUB
OG0005470	LOC6527711|XP_002088795.1|DYAK	LOC117902291|XP_034669460.1|DSUB
OG0005471	LOC6529505|XP_039227965.1|DYAK	LOC117900018|XP_034666095.1|DSUB
OG0005472	LOC6529506|XP_039227807.1|DYAK	LOC117902580|XP_034669964.1|DSUB
OG0005473	LOC6528142|XP_002089208.1|DYAK	LOC117900106|XP_034666220.1|DSUB
OG0005474	LOC6527355|XP_002088447.1|DYAK	LOC117900431|XP_034666692.1|DSUB
OG0005475	LOC6527354|XP_002088446.1|DYAK	LOC117900430|XP_034666691.1|DSUB
OG0005476	LOC6528498|XP_002089544.2|DYAK	LOC117890621|XP_034651454.1|DSUB
OG0005477	LOC6533676|XP_002094382.1|DYAK	LOC117893440|XP_034655950.1|DSUB
OG0005478	LOC6526824|XP_002087925.1|DYAK	LOC117902084|XP_034669068.1|DSUB
OG0005479	LOC6526825|XP_002087926.1|DYAK	LOC117902081|XP_034669065.1|DSUB
OG0005480	LOC6526826|XP_002087927.1|DYAK	LOC117902085|XP_034669069.1|DSUB
OG0005481	LOC6526735|XP_002087838.1|DYAK	LOC117902370|XP_034669577.1|DSUB
OG0005482	LOC6526733|XP_039226369.1|DYAK	LOC117902710|XP_034670164.1|DSUB
OG0005483	LOC6537181|XP_002097739.2|DYAK	LOC117898045|XP_034663095.1|DSUB
OG0005484	LOC6529003|XP_002090035.1|DYAK	LOC117900452|XP_034666715.1|DSUB
OG0005485	LOC6529971|XP_039228017.1|DYAK	LOC117890600|XP_034651430.1|DSUB
OG0005486	LOC6528671|XP_002089713.1|DYAK	LOC117892018|XP_034653802.1|DSUB
OG0005487	LOC6526660|XP_002087768.1|DYAK	LOC117901360|XP_034667961.1|DSUB
OG0005488	LOC6526658|XP_002087766.1|DYAK	LOC117901220|XP_034667780.1|DSUB
OG0005489	LOC6526378|XP_002087497.1|DYAK	LOC117902745|XP_034670219.1|DSUB
OG0005490	LOC6526377|XP_002087496.1|DYAK	LOC117902738|XP_034670205.1|DSUB
OG0005491	LOC6526468|XP_039227456.1|DYAK	LOC117902432|XP_034669695.1|DSUB
OG0005492	LOC6526475|XP_002087592.1|DYAK	LOC117900512|XP_034666797.1|DSUB
OG0005493	LOC6529757|XP_002090747.1|DYAK	LOC117901099|XP_034667618.1|DSUB
OG0005494	LOC6532108|XP_002092884.1|DYAK	LOC117891443|XP_034652811.1|DSUB
OG0005495	LOC6532152|XP_002092928.1|DYAK	LOC117891647|XP_034653085.1|DSUB
OG0005496	LOC6535855|XP_015047400.1|DYAK	LOC117898670|XP_034664137.1|DSUB
OG0005497	LOC6529797|XP_002090781.3|DYAK	LOC117902631|XP_034670042.1|DSUB
OG0005498	LOC6529798|XP_002090782.2|DYAK	LOC117902637|XP_034670050.1|DSUB
OG0005499	LOC6529794|XP_002090778.1|DYAK	LOC117902614|XP_034670017.1|DSUB
OG0005500	LOC6529795|XP_002090779.1|DYAK	LOC117902618|XP_034670021.1|DSUB
OG0005501	LOC6529658|XP_002090651.1|DYAK	LOC117901238|XP_034667804.1|DSUB
OG0005502	LOC6529659|XP_002090652.1|DYAK	LOC117901239|XP_034667805.1|DSUB
OG0005503	LOC6527256|XP_039227719.1|DYAK	LOC117901528|XP_034668199.1|DSUB
OG0005504	LOC6526440|XP_002087559.1|DYAK	LOC117901569|XP_034668259.1|DSUB
OG0005506	LOC6530329|XP_002091256.2|DYAK	LOC117901592|XP_034668292.1|DSUB
OG0005507	LOC6526273|XP_002087395.1|DYAK	LOC117900231|XP_034666408.1|DSUB
OG0005508	LOC6527200|XP_002088294.1|DYAK	LOC117899987|XP_034666047.1|DSUB
OG0005509	LOC6526557|XP_002087667.1|DYAK	LOC117902807|XP_034670320.1|DSUB
OG0005510	LOC6528181|XP_002089244.2|DYAK	LOC117900126|XP_034666241.1|DSUB
OG0005511	LOC6523809|XP_002099684.1|DYAK	LOC117900785|XP_034667196.1|DSUB
OG0005512	LOC6537767|XP_002098308.1|DYAK	LOC117896308|XP_034660422.1|DSUB
OG0005513	LOC6524753|XP_002100597.1|DYAK	LOC117900848|XP_034667258.1|DSUB
OG0005514	LOC6537692|XP_002098237.1|DYAK	LOC117897576|XP_034662419.1|DSUB
OG0005515	LOC6530073|XP_039228581.1|DYAK	LOC117892379|XP_034654481.1|DSUB
OG0005516	LOC6528033|XP_002089100.1|DYAK	LOC117900846|XP_034667254.1|DSUB
OG0005517	LOC6527666|XP_039227670.1|DYAK	LOC117902192|XP_034669277.1|DSUB
OG0005518	LOC6529611|XP_002090605.2|DYAK	LOC117901658|XP_034668388.1|DSUB
OG0005519	LOC6530178|XP_002091118.1|DYAK	LOC117890527|XP_034651336.1|DSUB
OG0005520	LOC6527187|XP_002088281.1|DYAK	LOC117901006|XP_034667493.1|DSUB
OG0005521	LOC6527185|XP_002088279.1|DYAK	LOC117901500|XP_034668161.1|DSUB
OG0005522	LOC6533691|XP_002094396.1|DYAK	LOC117895415|XP_034658940.1|DSUB
OG0005523	LOC6529250|XP_002090255.2|DYAK	LOC117901508|XP_034668169.1|DSUB
OG0005524	LOC6526987|XP_002088083.1|DYAK	LOC117902096|XP_034669084.1|DSUB
OG0005525	LOC6527908|XP_002088980.2|DYAK	LOC117900041|XP_034666121.1|DSUB
OG0005526	LOC6528011|XP_002089078.1|DYAK	LOC117901583|XP_034668280.1|DSUB
OG0005527	LOC6523770|XP_039232964.1|DYAK	LOC117902964|XP_034670507.1|DSUB
OG0005528	LOC6526944|XP_039226402.1|DYAK	LOC117900298|XP_034666502.1|DSUB
OG0005529	LOC6529225|XP_015052210.1|DYAK	LOC117900199|XP_034666351.1|DSUB
OG0005530	LOC6526635|XP_015053298.1|DYAK	LOC117901613|XP_034668323.1|DSUB
OG0005531	LOC6534663|XP_002095338.1|DYAK	LOC117892992|XP_034655235.1|DSUB
OG0005532	LOC6526252|XP_039226604.1|DYAK	LOC117901213|XP_034667771.1|DSUB
OG0005533	LOC6526611|XP_002087719.1|DYAK	LOC117900226|XP_034666402.1|DSUB
OG0005534	LOC6532332|XP_002093092.2|DYAK	LOC117894720|XP_034657798.1|DSUB
OG0005535	LOC6526504|XP_002087615.1|DYAK	LOC117900216|XP_034666391.1|DSUB
OG0005536	LOC6529496|XP_015052141.1|DYAK	LOC117900951|XP_034667415.1|DSUB
OG0005537	LOC6527444|XP_002088536.1|DYAK	LOC117900015|XP_034666091.1|DSUB
OG0005538	LOC6529575|XP_002090572.1|DYAK	LOC117900488|XP_034666764.1|DSUB
OG0005539	LOC6529635|XP_002090629.1|DYAK	LOC117902237|XP_034669371.1|DSUB
OG0005540	LOC6526338|XP_002087460.2|DYAK	LOC117900573|XP_034666873.1|DSUB
OG0005541	LOC6526270|XP_002087392.1|DYAK	LOC117902008|XP_034668947.1|DSUB
OG0005542	LOC6532812|XP_039230771.1|DYAK	LOC117893032|XP_034655282.1|DSUB
OG0005543	LOC6529709|XP_002090702.1|DYAK	LOC117901303|XP_034667900.1|DSUB
OG0005544	LOC6526315|XP_002087437.3|DYAK	LOC117901953|XP_034668818.1|DSUB
OG0005545	LOC6527259|XP_002088353.1|DYAK	LOC117901531|XP_034668210.1|DSUB
OG0005546	LOC6529251|XP_015052266.1|DYAK	LOC117900675|XP_034667011.1|DSUB
OG0005547	LOC6527689|XP_002088773.3|DYAK	LOC117902793|XP_034670301.1|DSUB
OG0005548	LOC6527694|XP_002088778.1|DYAK	LOC117902782|XP_034670274.1|DSUB
OG0005549	LOC6527696|XP_002088780.1|DYAK	LOC117900359|XP_034666599.1|DSUB
OG0005550	LOC6528166|XP_015053887.1|DYAK	LOC117900514|XP_034666800.1|DSUB
OG0005551	LOC6531013|XP_002091850.1|DYAK	LOC117890598|XP_034651426.1|DSUB
OG0005552	LOC6531014|XP_002091851.1|DYAK	LOC117890686|XP_034651564.1|DSUB
OG0005553	LOC6526441|XP_002087560.1|DYAK	LOC117901566|XP_034668255.1|DSUB
OG0005554	LOC6526806|XP_015053460.1|DYAK	LOC117902273|XP_034669424.1|DSUB
OG0005555	LOC6526803|XP_002087905.1|DYAK	LOC117901603|XP_034668307.1|DSUB
OG0005556	LOC6526802|XP_002087904.1|DYAK	LOC117901109|XP_034667633.1|DSUB
OG0005557	LOC6529526|XP_002090528.1|DYAK	LOC117901397|XP_034668021.1|DSUB
OG0005558	LOC6525993|XP_039228117.1|DYAK	LOC117899345|XP_034665192.1|DSUB
OG0005559	LOC6529870|XP_002090827.1|DYAK	LOC117901801|XP_034668605.1|DSUB
OG0005560	LOC6529528|XP_002090530.1|DYAK	LOC117900160|XP_034666291.1|DSUB
OG0005561	LOC6525287|XP_002101123.1|DYAK	LOC117891160|XP_034652342.1|DSUB
OG0005562	LOC6526869|XP_039226354.1|DYAK	LOC117902427|XP_034669678.1|DSUB
OG0005563	LOC6523761|XP_039232908.1|DYAK	LOC117902942|XP_034670442.1|DSUB
OG0005564	LOC6528001|XP_002089068.1|DYAK	LOC117901580|XP_034668273.1|DSUB
OG0005565	LOC6529468|XP_002090470.1|DYAK	LOC117902323|XP_034669503.1|DSUB
OG0005566	LOC6529469|XP_002090471.1|DYAK	LOC117902325|XP_034669505.1|DSUB
OG0005567	LOC6538664|XP_002099184.1|DYAK	LOC117898329|XP_034663544.1|DSUB
OG0005568	LOC6527611|XP_002088699.1|DYAK	LOC117902215|XP_034669332.1|DSUB
OG0005569	LOC6526516|XP_015053314.1|DYAK	LOC117900049|XP_034666133.1|DSUB
OG0005570	LOC6526379|XP_002087498.2|DYAK	LOC117902741|XP_034670209.1|DSUB
OG0005571	LOC6531784|XP_002092571.3|DYAK	LOC117890135|XP_034650712.1|DSUB
OG0005572	LOC6530647|XP_015052731.1|DYAK	LOC117892173|XP_034654142.1|DSUB
OG0005573	LOC6538510|XP_002099032.1|DYAK	LOC117899238|XP_034665003.1|DSUB
OG0005574	LOC6528449|XP_002089495.1|DYAK	LOC117891974|XP_034653737.1|DSUB
OG0005575	LOC6536496|XP_002097074.1|DYAK	LOC117899428|XP_034665318.1|DSUB
OG0005576	LOC6531473|XP_002092272.1|DYAK	LOC117890359|XP_034651044.1|DSUB
OG0005577	LOC6534457|XP_002095134.1|DYAK	LOC117894384|XP_034657281.1|DSUB
OG0005578	LOC6539731|XP_039230418.1|DYAK	LOC117894748|XP_034657850.1|DSUB
OG0005579	LOC26534813|XP_015050849.1|DYAK	LOC117894752|XP_034657857.1|DSUB
OG0005580	LOC6532613|XP_002093357.1|DYAK	LOC117893729|XP_034656341.1|DSUB
OG0005581	LOC6523998|XP_039227803.1|DYAK	LOC117902498|XP_034670230.1|DSUB
OG0005582	LOC6535111|XP_002095774.2|DYAK	LOC117893731|XP_034656345.1|DSUB
OG0005583	LOC6532713|XP_002093455.1|DYAK	LOC117894328|XP_034657203.1|DSUB
OG0005584	LOC6527126|XP_002088220.3|DYAK	LOC117901720|XP_034668488.1|DSUB
OG0005585	LOC6536080|XP_002096690.3|DYAK	LOC117897373|XP_034662062.1|DSUB
OG0005586	LOC6537476|XP_039231796.1|DYAK	LOC117898231|XP_034663356.1|DSUB
OG0005587	LOC6527215|XP_002088309.1|DYAK	LOC117901420|XP_034668046.1|DSUB
OG0005588	LOC26534913|XP_039229377.1|DYAK	LOC117893714|XP_034656292.1|DSUB
OG0005589	LOC6536304|XP_002096888.1|DYAK	LOC117898908|XP_034664487.1|DSUB
OG0005590	LOC6528318|XP_002089371.1|DYAK	LOC117891181|XP_034652398.1|DSUB
OG0005591	LOC6524648|XP_002100505.2|DYAK	LOC117903011|XP_034670646.1|DSUB
OG0005592	LOC6536702|XP_015047902.1|DYAK	LOC117896281|XP_034660375.1|DSUB
OG0005593	LOC6532476|XP_002093222.1|DYAK	LOC117893956|XP_034656641.1|DSUB
OG0005594	LOC6533267|XP_002093993.1|DYAK	LOC117894635|XP_034657697.1|DSUB
OG0005595	LOC6533266|XP_002093992.2|DYAK	LOC117894630|XP_034657687.1|DSUB
OG0005596	LOC6532449|XP_002093196.3|DYAK	LOC117895469|XP_034659037.1|DSUB
OG0005597	LOC6536182|XP_015047601.1|DYAK	LOC117898941|XP_034664550.1|DSUB
OG0005598	LOC6537984|XP_002098521.1|DYAK	LOC117896685|XP_034661027.1|DSUB
OG0005599	LOC6530648|XP_002091546.2|DYAK	LOC117892171|XP_034654140.1|DSUB
OG0005600	LOC6536227|XP_002096818.1|DYAK	LOC117898223|XP_034663348.1|DSUB
OG0005601	LOC6525139|XP_002100977.1|DYAK	LOC117894197|XP_034657007.1|DSUB
OG0005602	LOC6538414|XP_002098938.1|DYAK	LOC117897971|XP_034662973.1|DSUB
OG0005603	LOC6530494|XP_002091409.1|DYAK	LOC117890942|XP_034651968.1|DSUB
OG0005604	LOC6530491|XP_002091406.3|DYAK	LOC117890383|XP_034651075.1|DSUB
OG0005605	LOC6530146|XP_015051988.1|DYAK	LOC117889882|XP_034650282.1|DSUB
OG0005606	LOC6527347|XP_002088439.1|DYAK	LOC117902730|XP_034670194.1|DSUB
OG0005607	LOC6536638|XP_002097210.1|DYAK	LOC117898361|XP_034663587.1|DSUB
OG0005608	LOC6536635|XP_002097207.1|DYAK	LOC117898349|XP_034663571.1|DSUB
OG0005609	LOC6532777|XP_015049601.1|DYAK	LOC117893920|XP_034656593.1|DSUB
OG0005610	LOC6533414|XP_002094132.1|DYAK	LOC117893037|XP_034655297.1|DSUB
OG0005611	LOC6532818|XP_002093555.2|DYAK	LOC117895040|XP_034658305.1|DSUB
OG0005612	LOC6536747|XP_002097319.1|DYAK	LOC117898404|XP_034663656.1|DSUB
OG0005613	LOC6537040|XP_002097607.1|DYAK	LOC117896114|XP_034660060.1|DSUB
OG0005614	LOC6535408|XP_002096057.2|DYAK	LOC117895960|XP_034659802.1|DSUB
OG0005615	LOC6539016|XP_002099518.1|DYAK	LOC117899337|XP_034665166.1|DSUB
OG0005616	LOC6537206|XP_002097764.1|DYAK	LOC117896385|XP_034660581.1|DSUB
OG0005617	LOC6537617|XP_002098163.3|DYAK	LOC117896439|XP_034660658.1|DSUB
OG0005618	LOC6530208|XP_002091146.1|DYAK	LOC117892534|XP_034654730.1|DSUB
OG0005619	LOC6535588|XP_002096216.1|DYAK	LOC117897763|XP_034662699.1|DSUB
OG0005620	LOC6526048|XP_015046612.1|DYAK	LOC117903298|XP_034671121.1|DSUB
OG0005621	LOC6524022|XP_002099894.3|DYAK, LOC120320534|XP_039226314.1|DYAK	LOC117903874|XP_034672254.1|DSUB
OG0005622	LOC6524053|XP_002099922.1|DYAK	LOC117902303|XP_034669515.1|DSUB
OG0005623	LOC6524400|XP_015045681.1|DYAK	LOC117903653|XP_034671847.1|DSUB
OG0005624	LOC6536105|XP_002096713.1|DYAK	LOC117896401|XP_034660603.1|DSUB
OG0005625	LOC6537124|XP_002097685.1|DYAK	LOC117898972|XP_034664604.1|DSUB
OG0005626	LOC6525378|XP_002101214.1|DYAK	LOC117903470|XP_034671412.1|DSUB
OG0005627	LOC6537389|XP_002097945.1|DYAK	LOC117898379|XP_034663613.1|DSUB
OG0005628	LOC6537191|XP_002097749.1|DYAK	LOC117898256|XP_034663402.1|DSUB
OG0005629	LOC6530288|XP_002091216.1|DYAK	LOC117891121|XP_034652217.1|DSUB
OG0005630	LOC6530101|XP_039228466.1|DYAK	LOC117890238|XP_034650868.1|DSUB
OG0005631	LOC6525090|XP_002100929.2|DYAK	LOC117903702|XP_034671935.1|DSUB
OG0005632	LOC6524532|XP_039233807.1|DYAK	LOC117903532|XP_034671602.1|DSUB
OG0005633	LOC6535545|XP_039232220.1|DYAK	LOC117896588|XP_034660903.1|DSUB
OG0005634	LOC6535468|XP_002096099.2|DYAK	LOC117896384|XP_034660579.1|DSUB
OG0005635	LOC6527980|XP_015053855.1|DYAK	LOC117901590|XP_034668290.1|DSUB
OG0005636	LOC6537613|XP_002098159.1|DYAK	LOC117897425|XP_034662153.1|DSUB
OG0005637	LOC6536237|XP_002096826.1|DYAK	LOC117897093|XP_034661628.1|DSUB
OG0005638	LOC6530814|XP_002091697.1|DYAK	LOC117892494|XP_034654657.1|DSUB
OG0005639	LOC6530681|XP_002091576.1|DYAK	LOC117891766|XP_034653297.1|DSUB
OG0005640	LOC6537413|XP_002097969.1|DYAK	LOC117896763|XP_034661129.1|DSUB
OG0005641	LOC6525284|XP_002101120.1|DYAK	LOC117903798|XP_034672119.1|DSUB
OG0005642	LOC6535916|XP_002096532.1|DYAK	LOC117899510|XP_034665452.1|DSUB
OG0005643	LOC6532952|XP_002093687.2|DYAK	LOC117893338|XP_034655818.1|DSUB
OG0005644	LOC6532512|XP_002093258.1|DYAK	LOC117894319|XP_034657180.1|DSUB
OG0005645	LOC6524303|XP_039233078.1|DYAK	LOC117890671|XP_034651543.1|DSUB
OG0005646	LOC6524160|XP_002100023.2|DYAK	LOC117894498|XP_034657501.1|DSUB
OG0005647	LOC6527127|XP_002088221.1|DYAK	LOC117901737|XP_034668513.1|DSUB
OG0005648	LOC6533672|XP_002094378.1|DYAK	LOC117895511|XP_034659100.1|DSUB
OG0005649	LOC6535331|XP_002095987.1|DYAK	LOC117897769|XP_034662705.1|DSUB
OG0005650	LOC6535325|XP_002095981.1|DYAK	LOC117897259|XP_034661874.1|DSUB
OG0005651	LOC6525294|XP_002101130.1|DYAK	LOC117896082|XP_034660051.1|DSUB, LOC117896162|XP_034660169.1|DSUB
OG0005652	LOC6538283|XP_002098810.1|DYAK	LOC117899709|XP_034665807.1|DSUB
OG0005653	LOC6527147|XP_002088241.1|DYAK	LOC117900005|XP_034666070.1|DSUB
OG0005654	LOC6535311|XP_002095967.2|DYAK	LOC117899415|XP_034665296.1|DSUB
OG0005655	LOC6537215|XP_002097773.1|DYAK	LOC117896526|XP_034660789.1|DSUB
OG0005656	LOC6537202|XP_002097760.1|DYAK	LOC117899775|XP_034665939.1|DSUB
OG0005657	LOC6536372|XP_015047710.1|DYAK	LOC117896129|XP_034660077.1|DSUB
OG0005658	LOC6535710|XP_002096337.1|DYAK	LOC117897206|XP_034661800.1|DSUB
OG0005659	LOC6538507|XP_039232323.1|DYAK	LOC117898771|XP_034664296.1|DSUB
OG0005660	LOC6534456|XP_002095133.1|DYAK	LOC117895062|XP_034658333.1|DSUB
OG0005661	LOC6536381|XP_002096963.1|DYAK	LOC117899241|XP_034665008.1|DSUB
OG0005662	LOC6537420|XP_002097976.1|DYAK	LOC117896754|XP_034661116.1|DSUB
OG0005663	LOC6524167|XP_002100030.1|DYAK	LOC117896730|XP_034661089.1|DSUB
OG0005664	LOC6538227|XP_015048705.1|DYAK	LOC117897215|XP_034661815.1|DSUB
OG0005665	LOC6538399|XP_002098923.1|DYAK	LOC117897276|XP_034661897.1|DSUB
OG0005666	LOC6525937|XP_002101757.1|DYAK	LOC117899518|XP_034665467.1|DSUB
OG0005667	LOC6524113|XP_002099977.1|DYAK	LOC117891022|XP_034652079.1|DSUB
OG0005668	LOC6533677|XP_002094383.1|DYAK	LOC117893232|XP_034655675.1|DSUB
OG0005669	LOC6526901|XP_002088000.1|DYAK	LOC117902680|XP_034670103.1|DSUB
OG0005670	LOC6538513|XP_002099035.1|DYAK	LOC117899229|XP_034664994.1|DSUB
OG0005671	LOC6536459|XP_002097040.1|DYAK	LOC117897957|XP_034662950.1|DSUB
OG0005672	LOC6528012|XP_002089079.1|DYAK	LOC117901582|XP_034668279.1|DSUB
OG0005673	LOC6532478|XP_002093224.1|DYAK	LOC117893954|XP_034656637.1|DSUB
