Orthogroup	DYAK.longest_only	ASTE.longest_only
OG0003377	LOC6536499|XP_039231913.1|DYAK	LOC118502672|XP_035891044.1|ASTE
OG0003378	LOC6538211|XP_002098738.1|DYAK	LOC118505571|XP_035897420.1|ASTE
OG0003379	LOC6537751|XP_002098292.1|DYAK	LOC118505570|XP_035897419.1|ASTE
OG0003380	LOC6537734|XP_002098279.1|DYAK	LOC118505576|XP_035897425.1|ASTE
OG0003381	LOC6527213|XP_002088307.1|DYAK	LOC118505586|XP_035897447.1|ASTE
OG0003382	LOC6538242|XP_039232354.1|DYAK	LOC118505587|XP_035897449.1|ASTE
OG0003383	LOC6536333|XP_002096917.1|DYAK	LOC118502662|XP_035891014.1|ASTE
OG0003384	LOC6526287|XP_002087409.1|DYAK	LOC118504491|XP_035894903.1|ASTE
OG0003385	LOC6536177|XP_002096768.1|DYAK	LOC118508490|XP_035904201.1|ASTE
OG0003386	LOC6538650|XP_002099170.1|DYAK	LOC118508481|XP_035904190.1|ASTE
OG0003387	LOC6538231|XP_002098758.1|DYAK	LOC118508480|XP_035904189.1|ASTE
OG0003388	LOC6525595|XP_002101430.2|DYAK	LOC118508478|XP_035904188.1|ASTE
OG0003389	LOC6532094|XP_002092870.1|DYAK	LOC118508465|XP_035904162.1|ASTE
OG0003390	LOC6535641|XP_002096269.1|DYAK	LOC118502921|XP_035891549.1|ASTE
OG0003391	LOC6537454|XP_002098010.1|DYAK	LOC118506378|XP_035899303.1|ASTE
OG0003392	LOC6536711|XP_002097283.1|DYAK	LOC118507800|XP_035902751.1|ASTE
OG0003393	LOC6538050|XP_015048620.1|DYAK	LOC118507548|XP_035902020.1|ASTE
OG0003394	LOC6535944|XP_002096560.2|DYAK	LOC118507543|XP_035902015.1|ASTE
OG0003395	LOC6539833|XP_002086717.1|DYAK	LOC118507541|XP_035902013.1|ASTE
OG0003396	LOC6538149|XP_002098683.1|DYAK	LOC118507533|XP_035901998.1|ASTE
OG0003397	LOC6537829|XP_002098370.2|DYAK	LOC118502545|XP_035890714.1|ASTE
OG0003399	LOC6538594|XP_002099116.1|DYAK	LOC118502552|XP_035890741.1|ASTE
OG0003400	LOC6538570|XP_002099092.1|DYAK	LOC118504986|XP_035896036.1|ASTE, LOC118517080|XP_035918823.1|ASTE
OG0003401	LOC6537706|XP_039232360.1|DYAK	LOC118502914|XP_035891532.1|ASTE
OG0003402	LOC6537697|XP_039231651.1|DYAK	LOC118502421|XP_035890541.1|ASTE
OG0003403	LOC6532068|XP_002092845.2|DYAK	LOC118506776|XP_035900265.1|ASTE
OG0003404	LOC6536992|XP_002097561.1|DYAK	LOC118506781|XP_035900286.1|ASTE
OG0003405	LOC6529363|XP_002090368.1|DYAK	LOC118508453|XP_035904148.1|ASTE
OG0003406	LOC6538208|XP_002098736.1|DYAK	LOC118508450|XP_035904144.1|ASTE
OG0003407	LOC6538210|XP_002098737.1|DYAK	LOC118508455|XP_035904150.1|ASTE
OG0003408	LOC6537264|XP_002097822.1|DYAK	LOC118508447|XP_035904136.1|ASTE
OG0003409	LOC6537682|XP_039231266.1|DYAK	LOC118502847|XP_035891439.1|ASTE
OG0003410	LOC6537720|XP_002098265.1|DYAK	LOC118502912|XP_035891528.1|ASTE
OG0003411	LOC6537074|XP_002097635.1|DYAK	LOC118508294|XP_035903836.1|ASTE
OG0003412	LOC6538109|XP_039232416.1|DYAK	LOC118508298|XP_035903841.1|ASTE
OG0003413	LOC6535266|XP_002095922.3|DYAK	LOC118503592|XP_035892938.1|ASTE
OG0003414	LOC6534115|XP_002094799.1|DYAK	LOC118502370|XP_035890482.1|ASTE
OG0003415	LOC6524742|XP_002100586.1|DYAK	LOC118507475|XP_035901875.1|ASTE
OG0003416	LOC6535891|XP_002096507.1|DYAK	LOC118507476|XP_035901877.1|ASTE
OG0003417	LOC6537928|XP_002098468.2|DYAK	LOC118503565|XP_035892870.1|ASTE
OG0003418	LOC6536847|XP_002097416.1|DYAK	LOC118504433|XP_035894767.1|ASTE
OG0003419	LOC6535911|XP_002096527.1|DYAK	LOC118505335|XP_035896877.1|ASTE
OG0003420	LOC6535910|XP_002096526.3|DYAK	LOC118505334|XP_035896876.1|ASTE
OG0003421	LOC6538089|XP_002098623.1|DYAK	LOC118507521|XP_035901975.1|ASTE
OG0003422	LOC6538090|XP_002098624.1|DYAK	LOC118507846|XP_035902871.1|ASTE
OG0003423	LOC6531210|XP_002092038.1|DYAK	LOC118504669|XP_035895351.1|ASTE
OG0003424	LOC6538809|XP_002099322.1|DYAK	LOC118504661|XP_035895337.1|ASTE
OG0003425	LOC6537645|XP_002098190.1|DYAK	LOC118502900|XP_035891515.1|ASTE
OG0003426	LOC6535606|XP_002096234.2|DYAK	LOC118502835|XP_035891405.1|ASTE
OG0003427	LOC6535595|XP_002096223.1|DYAK	LOC118507502|XP_035901926.1|ASTE
OG0003428	LOC6534283|XP_002094964.1|DYAK	LOC118502715|XP_035891159.1|ASTE
OG0003429	LOC6531874|XP_002092661.1|DYAK	LOC118502913|XP_035891531.1|ASTE
OG0003430	LOC6523693|XP_002099571.1|DYAK	LOC118507795|XP_035902741.1|ASTE
OG0003431	LOC6535321|XP_039232507.1|DYAK	LOC118510940|XP_035909270.1|ASTE
OG0003432	LOC6538760|XP_002099274.1|DYAK	LOC118505445|XP_035897136.1|ASTE
OG0003433	LOC6537983|XP_002098520.1|DYAK	LOC118502755|XP_035891214.1|ASTE
OG0003434	LOC6524824|XP_002100666.1|DYAK	LOC118504975|XP_035896004.1|ASTE
OG0003435	LOC6538341|XP_002098866.3|DYAK	LOC118507885|XP_035903010.1|ASTE
OG0003436	LOC6537510|XP_002098056.1|DYAK	LOC118507648|XP_035902306.1|ASTE
OG0003437	LOC6537509|XP_015048378.1|DYAK	LOC118507644|XP_035902297.1|ASTE
OG0003438	LOC6537511|XP_002098057.1|DYAK	LOC118505013|XP_035896095.1|ASTE
OG0003439	LOC6538767|XP_002099281.1|DYAK	LOC118506940|XP_035900651.1|ASTE, LOC118506939|XP_035900650.1|ASTE
OG0003440	LOC6539060|XP_039232590.1|DYAK	LOC118502699|XP_035891120.1|ASTE
OG0003441	LOC6528231|XP_002089293.1|DYAK	LOC118503295|XP_035892282.1|ASTE
OG0003442	LOC6536325|XP_002096909.1|DYAK	LOC118503285|XP_035892266.1|ASTE
OG0003443	LOC6533475|XP_002094186.1|DYAK	LOC118503279|XP_035892250.1|ASTE
OG0003444	LOC6534862|XP_002095534.2|DYAK	LOC118503037|XP_035891763.1|ASTE
OG0003445	LOC6525250|XP_039233443.1|DYAK	LOC118503029|XP_035891747.1|ASTE
OG0003446	LOC6524910|XP_015045945.1|DYAK	LOC118504286|XP_035894455.1|ASTE
OG0003447	LOC26535171|XP_039232942.1|DYAK	LOC118502453|XP_035890575.1|ASTE
OG0003448	LOC6535257|XP_002095913.1|DYAK	LOC118503301|XP_035892306.1|ASTE
OG0003449	LOC6536664|XP_002097236.1|DYAK	LOC118503299|XP_035892303.1|ASTE
OG0003450	LOC6537186|XP_002097744.1|DYAK	LOC118503302|XP_035892307.1|ASTE
OG0003451	LOC6535887|XP_002096503.1|DYAK	LOC118503031|XP_035891754.1|ASTE
OG0003452	LOC6535886|XP_002096502.2|DYAK	LOC118503028|XP_035891746.1|ASTE
OG0003453	LOC6533289|XP_002094015.1|DYAK	LOC118506943|XP_035900653.1|ASTE
OG0003454	LOC6526640|XP_002087748.1|DYAK	LOC118503276|XP_035892247.1|ASTE
OG0003455	LOC6536519|XP_002097096.1|DYAK	LOC118506892|XP_035900562.1|ASTE
OG0003456	LOC6530620|XP_002091533.1|DYAK	LOC118506877|XP_035900514.1|ASTE
OG0003457	LOC6535357|XP_002096008.2|DYAK	LOC118506872|XP_035900503.1|ASTE
OG0003458	LOC6535480|XP_002096111.1|DYAK	LOC118506869|XP_035900498.1|ASTE
OG0003459	LOC6537378|XP_002097934.1|DYAK	LOC118507189|XP_035901155.1|ASTE
OG0003460	LOC6537863|XP_002098404.2|DYAK	LOC118507905|XP_035903053.1|ASTE
OG0003461	LOC6537508|XP_002098054.3|DYAK	LOC118507882|XP_035903004.1|ASTE
OG0003462	LOC6533070|XP_002093802.1|DYAK	LOC118507902|XP_035903050.1|ASTE
OG0003463	LOC6537326|XP_002097883.1|DYAK	LOC118506444|XP_035899472.1|ASTE
OG0003464	LOC6537445|XP_039231308.1|DYAK	LOC118507910|XP_035903095.1|ASTE
OG0003465	LOC6536663|XP_002097235.1|DYAK	LOC118504905|XP_035895867.1|ASTE
OG0003466	LOC6538653|XP_002099173.1|DYAK	LOC118507876|XP_035902980.1|ASTE
OG0003467	LOC6537317|XP_002097874.1|DYAK	LOC118507871|XP_035902971.1|ASTE
OG0003468	LOC6539058|XP_002099560.1|DYAK	LOC118507865|XP_035902964.1|ASTE
OG0003469	LOC6538816|XP_002099329.1|DYAK	LOC118517619|XP_035919809.1|ASTE
OG0003470	LOC6537342|XP_002097899.3|DYAK	LOC118507829|XP_035902820.1|ASTE
OG0003471	LOC6529598|XP_015052390.1|DYAK	LOC118507837|XP_035902845.1|ASTE
OG0003472	LOC6527941|XP_039227054.1|DYAK	LOC118513812|XP_035915933.1|ASTE
OG0003473	LOC6527177|XP_002088271.1|DYAK	LOC118505176|XP_035896521.1|ASTE
OG0003474	LOC6535628|XP_039231454.1|DYAK	LOC118506460|XP_035899515.1|ASTE
OG0003475	LOC6535838|XP_039232632.1|DYAK	LOC118504287|XP_035894458.1|ASTE
OG0003476	LOC6523769|XP_039232951.1|DYAK	LOC118502700|XP_035891127.1|ASTE
OG0003477	LOC6536989|XP_002097558.1|DYAK	LOC118504690|XP_035895403.1|ASTE
OG0003478	LOC6536845|XP_039232351.1|DYAK	LOC118504437|XP_035894782.1|ASTE
OG0003479	LOC6536357|XP_002096939.1|DYAK	LOC118508302|XP_035903849.1|ASTE
OG0003480	LOC6537597|XP_002098143.1|DYAK	LOC118503229|XP_035892121.1|ASTE
OG0003481	LOC6537596|XP_002098142.1|DYAK	LOC118503228|XP_035892120.1|ASTE
OG0003482	LOC6537595|XP_039231827.1|DYAK	LOC118503227|XP_035892119.1|ASTE
OG0003483	LOC6537570|XP_002098116.1|DYAK	LOC118502931|XP_035891570.1|ASTE
OG0003484	LOC6536161|XP_002096761.1|DYAK	LOC118515297|XP_035917866.1|ASTE, LOC118506371|XP_035899286.1|ASTE
OG0003485	LOC6536935|XP_002097504.1|DYAK	LOC118506797|XP_035900312.1|ASTE
OG0003486	LOC6536933|XP_002097502.1|DYAK	LOC118502439|XP_035890560.1|ASTE
OG0003487	LOC6538084|XP_002098618.1|DYAK	LOC118502966|XP_035891623.1|ASTE
OG0003488	LOC6538250|XP_039231686.1|DYAK	LOC118507997|XP_035903261.1|ASTE
OG0003489	LOC6536347|XP_039231976.1|DYAK	LOC118507570|XP_035902088.1|ASTE
OG0003490	LOC6535650|XP_002096278.3|DYAK	LOC118517182|XP_035918987.1|ASTE, LOC118504678|XP_035895377.1|ASTE
OG0003491	LOC6538269|XP_039232868.1|DYAK	LOC118505146|XP_035896410.1|ASTE
OG0003492	LOC6538176|XP_002098704.1|DYAK	LOC118505235|XP_035896662.1|ASTE
OG0003493	LOC6537656|XP_002098201.2|DYAK	LOC118506361|XP_035899268.1|ASTE
OG0003494	LOC6535301|XP_002095957.1|DYAK	LOC118503112|XP_035891944.1|ASTE
OG0003495	LOC6529455|XP_002090457.1|DYAK	LOC118507842|XP_035902864.1|ASTE
OG0003496	LOC6537366|XP_002097922.1|DYAK	LOC118507849|XP_035902873.1|ASTE
OG0003497	LOC6535848|XP_002096469.1|DYAK	LOC118507814|XP_035902777.1|ASTE
OG0003498	LOC6535210|XP_002095869.1|DYAK	LOC118508379|XP_035904008.1|ASTE
OG0003499	LOC6536358|XP_002096940.2|DYAK	LOC118503462|XP_035892640.1|ASTE
OG0003500	LOC6529695|XP_002090688.1|DYAK	LOC118505442|XP_035897132.1|ASTE
OG0003501	LOC6536959|XP_002097528.1|DYAK	LOC118507480|XP_035901881.1|ASTE
OG0003502	LOC6536155|XP_015047595.1|DYAK	LOC118517709|XP_035920046.1|ASTE
OG0003503	LOC6538136|XP_002098671.2|DYAK	LOC118511915|XP_035911444.1|ASTE
OG0003504	LOC6537193|XP_039231782.1|DYAK	LOC118509112|XP_035905175.1|ASTE
OG0003505	LOC6537003|XP_039232285.1|DYAK	LOC118511923|XP_035911455.1|ASTE
OG0003506	LOC6537548|XP_015048409.1|DYAK	LOC118511953|XP_035911556.1|ASTE
OG0003507	LOC6537857|XP_002098398.3|DYAK	LOC118511940|XP_035911530.1|ASTE
OG0003508	LOC6532479|XP_002093225.2|DYAK	LOC118502947|XP_035891590.1|ASTE
OG0003509	LOC6537755|XP_002098296.1|DYAK	LOC118506817|XP_035900397.1|ASTE
OG0003510	LOC6537940|XP_002098480.1|DYAK	LOC118502833|XP_035891402.1|ASTE
OG0003511	LOC6537941|XP_015048575.1|DYAK	LOC118502821|XP_035891380.1|ASTE
OG0003512	LOC6537921|XP_002098461.2|DYAK	LOC118517175|XP_035918976.1|ASTE, LOC118505195|XP_035896560.1|ASTE
OG0003513	LOC6537867|XP_002098408.1|DYAK	LOC118507802|XP_035902753.1|ASTE
OG0003514	LOC6536557|XP_002097133.1|DYAK	LOC118503189|XP_035892063.1|ASTE
OG0003515	LOC6530207|XP_002091145.1|DYAK	LOC118508579|XP_035904376.1|ASTE
OG0003516	LOC6536966|XP_002097535.1|DYAK	LOC118502952|XP_035891602.1|ASTE
OG0003517	LOC26535701|XP_015047899.1|DYAK	LOC118507742|XP_035902636.1|ASTE
OG0003518	LOC6536146|XP_002096747.1|DYAK	LOC118507782|XP_035902709.1|ASTE
OG0003519	LOC6532538|XP_039230907.1|DYAK	LOC118512121|XP_035911992.1|ASTE
OG0003520	LOC6532531|XP_002093277.1|DYAK	LOC118512047|XP_035911772.1|ASTE
OG0003521	LOC6532549|XP_015049428.1|DYAK	LOC118512087|XP_035911943.1|ASTE
OG0003522	LOC6528860|XP_002089892.1|DYAK	LOC118511457|XP_035910451.1|ASTE
OG0003523	LOC6529457|XP_002090459.1|DYAK	LOC118511455|XP_035910449.1|ASTE
OG0003524	LOC6525739|XP_002101561.1|DYAK	LOC118511459|XP_035910454.1|ASTE
OG0003525	LOC6531418|XP_002092221.1|DYAK	LOC118511462|XP_035910456.1|ASTE
OG0003526	LOC6535478|XP_002096109.1|DYAK	LOC118511469|XP_035910480.1|ASTE
OG0003527	LOC26535907|XP_002089498.1|DYAK	LOC118511471|XP_035910485.1|ASTE
OG0003529	LOC6527997|XP_002089064.1|DYAK	LOC118511485|XP_035910530.1|ASTE
OG0003530	LOC6533349|XP_002094074.2|DYAK	LOC118511487|XP_035910532.1|ASTE
OG0003531	LOC6535470|XP_002096101.1|DYAK	LOC118511495|XP_035910547.1|ASTE
OG0003532	LOC6533401|XP_002094119.1|DYAK	LOC118510169|XP_035907577.1|ASTE
OG0003533	LOC6532647|XP_002093391.1|DYAK	LOC118514423|XP_035917219.1|ASTE
OG0003534	LOC6533541|XP_002094251.2|DYAK	LOC118514432|XP_035917227.1|ASTE
OG0003535	LOC6533528|XP_002094238.1|DYAK	LOC118509834|XP_035906918.1|ASTE
OG0003536	LOC6528301|XP_015053906.1|DYAK	LOC118512962|XP_035914081.1|ASTE
OG0003537	LOC6530625|XP_002091538.1|DYAK	LOC118512208|XP_035912214.1|ASTE
OG0003538	LOC6529985|XP_002090931.1|DYAK	LOC118512190|XP_035912176.1|ASTE
OG0003539	LOC6531549|XP_039228100.1|DYAK	LOC118512192|XP_035912180.1|ASTE
OG0003540	LOC6532223|XP_002092996.2|DYAK	LOC118512183|XP_035912166.1|ASTE
OG0003541	LOC26535113|XP_015049030.1|DYAK	LOC118508921|XP_035904677.1|ASTE, LOC118517014|XP_035918750.1|ASTE
OG0003542	LOC6528544|XP_002089590.1|DYAK	LOC118508908|XP_035904662.1|ASTE
OG0003543	LOC6523909|XP_002099782.2|DYAK	LOC118508895|XP_035904624.1|ASTE
OG0003544	LOC6533283|XP_002094009.1|DYAK	LOC118512086|XP_035911942.1|ASTE
OG0003545	LOC6535140|XP_039230257.1|DYAK	LOC118512107|XP_035911972.1|ASTE
OG0003546	LOC26535030|XP_015045035.1|DYAK	LOC118517006|XP_035918740.1|ASTE, LOC118513603|XP_035915533.1|ASTE
OG0003547	LOC6531857|XP_015051578.1|DYAK	LOC118508876|XP_035904575.1|ASTE
OG0003548	LOC6528726|XP_015054291.1|DYAK	LOC118508870|XP_035904555.1|ASTE
OG0003549	LOC6528727|XP_002089762.2|DYAK	LOC118508882|XP_035904588.1|ASTE
OG0003550	LOC6528868|XP_002089900.1|DYAK	LOC118508885|XP_035904607.1|ASTE
OG0003551	LOC6531197|XP_002092025.1|DYAK	LOC118508862|XP_035904515.1|ASTE
OG0003552	LOC6529325|XP_002090330.1|DYAK	LOC118512023|XP_035911701.1|ASTE
OG0003553	LOC6528866|XP_002089898.1|DYAK	LOC118512022|XP_035911699.1|ASTE
OG0003554	LOC6534432|XP_002095109.1|DYAK	LOC118510475|XP_035908236.1|ASTE
OG0003555	LOC6532785|XP_039229418.1|DYAK	LOC118509020|XP_035904938.1|ASTE
OG0003556	LOC26536190|XP_039229996.1|DYAK	LOC118509603|XP_035906291.1|ASTE
OG0003557	LOC6534725|XP_002095400.1|DYAK	LOC118509607|XP_035906308.1|ASTE
OG0003558	LOC6533001|XP_039229794.1|DYAK	LOC118511268|XP_035910037.1|ASTE
OG0003559	LOC6533881|XP_002094581.2|DYAK	LOC118511499|XP_035910556.1|ASTE
OG0003560	LOC6533285|XP_002094011.1|DYAK	LOC118508914|XP_035904669.1|ASTE
OG0003561	LOC6530760|XP_015051825.1|DYAK	LOC118511244|XP_035909977.1|ASTE, LOC118516928|XP_035918667.1|ASTE
OG0003562	LOC6531207|XP_002092035.1|DYAK	LOC118509093|XP_035905136.1|ASTE, LOC118516920|XP_035918655.1|ASTE
OG0003563	LOC6535638|XP_002096266.1|DYAK	LOC118510136|XP_035907507.1|ASTE, LOC118516927|XP_035918666.1|ASTE
OG0003564	LOC6533308|XP_002094034.1|DYAK	LOC118509108|XP_035905170.1|ASTE, LOC118516897|XP_035918636.1|ASTE
OG0003565	LOC6532786|XP_015049606.1|DYAK	LOC118510559|XP_035908435.1|ASTE
OG0003566	LOC6536407|XP_039232568.1|DYAK	LOC118509922|XP_035907130.1|ASTE
OG0003567	LOC6531475|XP_015051340.1|DYAK	LOC118509512|XP_035906091.1|ASTE
OG0003568	LOC6528764|XP_002089799.3|DYAK	LOC118511369|XP_035910240.1|ASTE
OG0003569	LOC6533514|XP_015050102.1|DYAK	LOC118517271|XP_035919137.1|ASTE, LOC118510247|XP_035907727.1|ASTE
OG0003570	LOC6528433|XP_002089479.1|DYAK	LOC118509626|XP_035906391.1|ASTE
OG0003571	LOC6532984|XP_002093719.2|DYAK	LOC118509641|XP_035906441.1|ASTE
OG0003572	LOC6530215|XP_015051973.1|DYAK	LOC118512944|XP_035914044.1|ASTE
OG0003573	LOC6529881|XP_002090838.1|DYAK	LOC118512995|XP_035914144.1|ASTE
OG0003574	LOC6533036|XP_002093771.1|DYAK	LOC118516850|XP_035918602.1|ASTE, LOC118510500|XP_035908296.1|ASTE
OG0003575	LOC6535103|XP_039230303.1|DYAK	LOC118510495|XP_035908282.1|ASTE
OG0003576	LOC6534363|XP_002095041.1|DYAK	LOC118509244|XP_035905451.1|ASTE
OG0003577	LOC6533108|XP_002093834.1|DYAK	LOC118510540|XP_035908390.1|ASTE
OG0003578	LOC6533295|XP_002094021.1|DYAK	LOC118512201|XP_035912200.1|ASTE
OG0003579	LOC6531151|XP_002091980.1|DYAK	LOC118512198|XP_035912195.1|ASTE
OG0003580	LOC6530929|XP_002091771.1|DYAK	LOC118510518|XP_035908342.1|ASTE
OG0003581	LOC6532416|XP_039230540.1|DYAK	LOC118510521|XP_035908353.1|ASTE
OG0003582	LOC6533607|XP_002094315.1|DYAK	LOC118510469|XP_035908220.1|ASTE
OG0003583	LOC6528888|XP_002089920.1|DYAK	LOC118513612|XP_035915555.1|ASTE, LOC118517283|XP_035919148.1|ASTE
OG0003584	LOC6528848|XP_002089880.2|DYAK	LOC118512090|XP_035911947.1|ASTE
OG0003585	LOC6534236|XP_002094918.1|DYAK	LOC118512129|XP_035912029.1|ASTE
OG0003586	LOC6523711|XP_015046761.1|DYAK	LOC118512139|XP_035912050.1|ASTE
OG0003587	LOC6526394|XP_002087513.1|DYAK	LOC118512150|XP_035912079.1|ASTE
OG0003588	LOC6536868|XP_002097437.1|DYAK	LOC118512159|XP_035912100.1|ASTE
OG0003589	LOC6531476|XP_002092275.1|DYAK	LOC118508833|XP_035904472.1|ASTE
OG0003590	LOC6532481|XP_002093227.1|DYAK	LOC118510454|XP_035908179.1|ASTE
OG0003591	LOC6532393|XP_015049324.1|DYAK	LOC118510449|XP_035908143.1|ASTE
OG0003592	LOC6533894|XP_002094594.1|DYAK	LOC118509943|XP_035907168.1|ASTE
OG0003593	LOC6533367|XP_039229632.1|DYAK	LOC118509539|XP_035906164.1|ASTE
OG0003594	LOC6533303|XP_002094029.1|DYAK	LOC118512679|XP_035913355.1|ASTE, LOC118512680|XP_035913356.1|ASTE
OG0003595	LOC6530509|XP_002091424.1|DYAK	LOC118512692|XP_035913378.1|ASTE
OG0003596	LOC6528311|XP_002089364.1|DYAK	LOC118509433|XP_035905915.1|ASTE
OG0003597	LOC6528302|XP_002089355.2|DYAK	LOC118510552|XP_035908419.1|ASTE
OG0003598	LOC6532965|XP_002093700.1|DYAK	LOC118512745|XP_035913524.1|ASTE
OG0003599	LOC6526652|XP_002087760.1|DYAK	LOC118512752|XP_035913534.1|ASTE, LOC118516388|XP_035918146.1|ASTE
OG0003600	LOC6532712|XP_015049556.1|DYAK	LOC118513087|XP_035914349.1|ASTE
OG0003601	LOC6528689|XP_015054029.1|DYAK	LOC118513037|XP_035914211.1|ASTE
OG0003602	LOC6531882|XP_002092669.1|DYAK	LOC118510268|XP_035907759.1|ASTE
OG0003603	LOC6532735|XP_002093477.2|DYAK	LOC118509496|XP_035906043.1|ASTE
OG0003604	LOC6529209|XP_039229101.1|DYAK	LOC118509499|XP_035906050.1|ASTE
OG0003605	LOC6537934|XP_002098474.1|DYAK	LOC118505337|XP_035896884.1|ASTE
OG0003606	LOC6531232|XP_002092044.1|DYAK	LOC118509930|XP_035907152.1|ASTE
OG0003607	LOC6531190|XP_002092019.1|DYAK	LOC118510067|XP_035907352.1|ASTE
OG0003608	LOC6533565|XP_039230317.1|DYAK	LOC118510071|XP_035907357.1|ASTE
OG0003609	LOC6528707|XP_002089742.1|DYAK	LOC118509532|XP_035906145.1|ASTE
OG0003610	LOC6534263|XP_002094944.1|DYAK	LOC118509526|XP_035906129.1|ASTE
OG0003611	LOC6532614|XP_039230219.1|DYAK	LOC118512931|XP_035913982.1|ASTE
OG0003612	LOC6530728|XP_002091619.1|DYAK	LOC118509729|XP_035906744.1|ASTE
OG0003613	LOC6528446|XP_002089492.1|DYAK	LOC118509758|XP_035906781.1|ASTE
OG0003614	LOC6528447|XP_002089493.1|DYAK	LOC118509770|XP_035906801.1|ASTE
OG0003615	LOC6531815|XP_002092602.1|DYAK	LOC118509895|XP_035907035.1|ASTE
OG0003616	LOC6531298|XP_002092102.1|DYAK	LOC118511422|XP_035910398.1|ASTE
OG0003617	LOC6530093|XP_002091039.2|DYAK	LOC118511429|XP_035910412.1|ASTE, LOC118508841|XP_035904484.1|ASTE
OG0003618	LOC6530094|XP_015052593.1|DYAK	LOC118511426|XP_035910405.1|ASTE
OG0003619	LOC6530037|XP_002090983.1|DYAK	LOC118512840|XP_035913786.1|ASTE
OG0003620	LOC6531994|XP_002092780.1|DYAK	LOC118512836|XP_035913781.1|ASTE
OG0003621	LOC6532618|XP_002093362.1|DYAK	LOC118512802|XP_035913634.1|ASTE
OG0003622	LOC6532617|XP_002093361.2|DYAK	LOC118512800|XP_035913631.1|ASTE
OG0003623	LOC6529939|XP_002090894.1|DYAK	LOC118510416|XP_035908078.1|ASTE
OG0003624	LOC6531872|XP_002092659.1|DYAK	LOC118511439|XP_035910429.1|ASTE
OG0003625	LOC6528444|XP_002089490.1|DYAK	LOC118511437|XP_035910425.1|ASTE
OG0003626	LOC6531560|XP_015051417.1|DYAK	LOC118514209|XP_035916795.1|ASTE
OG0003627	LOC6531039|XP_039228160.1|DYAK	LOC118512834|XP_035913778.1|ASTE
OG0003628	LOC6528759|XP_015054266.1|DYAK	LOC118510546|XP_035908407.1|ASTE
OG0003629	LOC6530014|XP_002090960.1|DYAK	LOC118514242|XP_035916840.1|ASTE
OG0003630	LOC6531981|XP_002092767.1|DYAK	LOC118514228|XP_035916820.1|ASTE
OG0003631	LOC6534918|XP_002095589.2|DYAK	LOC118514252|XP_035916859.1|ASTE
OG0003632	LOC6533032|XP_002093767.2|DYAK	LOC118512313|XP_035912457.1|ASTE
OG0003633	LOC6530052|XP_002090998.1|DYAK	LOC118511570|XP_035910707.1|ASTE
OG0003634	LOC6532698|XP_002093440.1|DYAK	LOC118509443|XP_035905944.1|ASTE
OG0003635	LOC6532804|XP_002093541.3|DYAK	LOC118510366|XP_035907968.1|ASTE
OG0003636	LOC6528693|XP_002089735.1|DYAK	LOC118511520|XP_035910601.1|ASTE
OG0003637	LOC6530086|XP_002091032.1|DYAK	LOC118510477|XP_035908246.1|ASTE
OG0003638	LOC6534887|XP_015050904.1|DYAK	LOC118512897|XP_035913902.1|ASTE
OG0003639	LOC6527894|XP_002088966.1|DYAK	LOC118512899|XP_035913907.1|ASTE
OG0003640	LOC6531579|XP_002092377.1|DYAK	LOC118511377|XP_035910264.1|ASTE
OG0003641	LOC6530653|XP_002091551.1|DYAK	LOC118509741|XP_035906764.1|ASTE
OG0003642	LOC6528541|XP_039226506.1|DYAK	LOC118509762|XP_035906786.1|ASTE
OG0003643	LOC6532001|XP_002092787.1|DYAK	LOC118509772|XP_035906804.1|ASTE
OG0003644	LOC6528845|XP_015054078.1|DYAK	LOC118512794|XP_035913609.1|ASTE
OG0003645	LOC6533471|XP_002094182.1|DYAK	LOC118513487|XP_035915203.1|ASTE
OG0003646	LOC6533402|XP_002094120.1|DYAK	LOC118513484|XP_035915197.1|ASTE
OG0003647	LOC6532586|XP_002093330.1|DYAK	LOC118511263|XP_035910027.1|ASTE
OG0003648	LOC6527609|XP_002088697.1|DYAK	LOC118514452|XP_035917262.1|ASTE
OG0003649	LOC6538600|XP_002099122.1|DYAK	LOC118511447|XP_035910441.1|ASTE
OG0003650	LOC6524868|XP_002100708.1|DYAK	LOC118511444|XP_035910437.1|ASTE
OG0003651	LOC6538831|XP_002099344.2|DYAK	LOC118514396|XP_035917170.1|ASTE
OG0003652	LOC6533915|XP_002094615.1|DYAK	LOC118510225|XP_035907683.1|ASTE
OG0003653	LOC6534890|XP_002095562.1|DYAK	LOC118512767|XP_035913559.1|ASTE, LOC118516382|XP_035918129.1|ASTE
OG0003654	LOC6534368|XP_002095046.2|DYAK	LOC118516697|XP_035918537.1|ASTE, LOC118516361|XP_035918090.1|ASTE, LOC118512775|XP_035913576.1|ASTE
OG0003655	LOC6529720|XP_002090713.1|DYAK	LOC118516360|XP_035918089.1|ASTE, LOC118516696|XP_035918536.1|ASTE
OG0003656	LOC6533920|XP_002094620.2|DYAK	LOC118516357|XP_035918082.1|ASTE, LOC118516695|XP_035918533.1|ASTE
OG0003657	LOC6533625|XP_002094332.1|DYAK	LOC118512888|XP_035913883.1|ASTE
OG0003658	LOC6536376|XP_002096958.3|DYAK	LOC118514261|XP_035916870.1|ASTE
OG0003659	LOC6534858|XP_002095530.1|DYAK	LOC118514253|XP_035916860.1|ASTE
