Orthogroup	DYAK.longest_only	DMIR.longest_only
OG0003639	LOC6527894|XP_002088966.1|DYAK	LOC108162257|XP_017152394.1|DMIR
OG0003640	LOC6531579|XP_002092377.1|DYAK	LOC117192768|XP_033253406.1|DMIR, LOC117193197|XP_033253837.1|DMIR, LOC108158704|XP_017146732.1|DMIR
OG0003641	LOC6530653|XP_002091551.1|DYAK	LOC108159031|XP_017147440.1|DMIR
OG0003642	LOC6528541|XP_039226506.1|DYAK	LOC117189859|XP_033250817.1|DMIR, LOC108158694|XP_017146717.1|DMIR
OG0003643	LOC6532001|XP_002092787.1|DYAK	LOC117190459|XP_033251422.1|DMIR, LOC108159900|XP_017149012.1|DMIR
OG0003644	LOC6528845|XP_015054078.1|DYAK	LOC108158733|XP_033247880.1|DMIR, LOC117190209|XP_033251155.1|DMIR
OG0003645	LOC6533471|XP_002094182.1|DYAK	LOC108152576|XP_017137504.1|DMIR
OG0003646	LOC6533402|XP_002094120.1|DYAK	LOC108151985|XP_017136439.1|DMIR
OG0003647	LOC6532586|XP_002093330.1|DYAK	LOC108152993|XP_017138217.1|DMIR
OG0003648	LOC6527609|XP_002088697.1|DYAK	LOC108161960|XP_017151907.1|DMIR
OG0003649	LOC6538600|XP_002099122.1|DYAK	LOC108154083|XP_017139684.1|DMIR
OG0003650	LOC6524868|XP_002100708.1|DYAK	LOC108165022|XP_017156550.1|DMIR
OG0003651	LOC6538831|XP_002099344.2|DYAK	LOC108156418|XP_017143354.1|DMIR
OG0003652	LOC6533915|XP_002094615.1|DYAK	LOC108151912|XP_017136312.1|DMIR
OG0003653	LOC6534890|XP_002095562.1|DYAK	LOC108153113|XP_017138387.1|DMIR
OG0003654	LOC6534368|XP_002095046.2|DYAK	LOC108152041|XP_017136529.1|DMIR
OG0003655	LOC6529720|XP_002090713.1|DYAK	LOC108163056|XP_017153617.1|DMIR
OG0003656	LOC6533920|XP_002094620.2|DYAK	LOC108151907|XP_017136307.1|DMIR
OG0003657	LOC6533625|XP_002094332.1|DYAK	LOC108153449|XP_017138958.1|DMIR
OG0003658	LOC6536376|XP_002096958.3|DYAK	LOC108156917|XP_017144153.1|DMIR
OG0003659	LOC6534858|XP_002095530.1|DYAK	LOC108153319|XP_017138721.1|DMIR
OG0003660	LOC6532206|XP_015049226.2|DYAK	LOC108151113|XP_017135007.1|DMIR
OG0003661	LOC6533490|XP_015050059.1|DYAK	LOC108151804|XP_017136143.2|DMIR
OG0003662	LOC6539391|XP_002086283.2|DYAK	LOC108151680|XP_017135912.1|DMIR
OG0003663	LOC6533111|XP_039230232.1|DYAK	LOC108151755|XP_033243918.1|DMIR
OG0003664	LOC6533113|XP_039230223.1|DYAK	LOC108152883|XP_017138006.1|DMIR
OG0003665	LOC6528895|XP_039226884.1|DYAK	LOC117191254|XP_033252064.1|DMIR, LOC108160667|XP_017150297.1|DMIR
OG0003666	LOC6528317|XP_002089370.1|DYAK	LOC108160163|XP_033246880.1|DMIR, LOC117190017|XP_033251000.1|DMIR
OG0003667	LOC6532792|XP_002093530.1|DYAK	LOC108151734|XP_033243913.1|DMIR
OG0003668	LOC6539201|XP_002086102.1|DYAK	LOC108159931|XP_017149067.2|DMIR, LOC108157939|XP_033246777.1|DMIR
OG0003669	LOC6529364|XP_002090369.1|DYAK	LOC117192827|XP_033253482.1|DMIR, LOC117193247|XP_033253881.1|DMIR, LOC117194158|XP_033254705.1|DMIR, LOC108159667|XP_017148636.1|DMIR
OG0003670	LOC6529365|XP_002090370.1|DYAK	LOC108159666|XP_017148635.1|DMIR, LOC117193246|XP_033253880.1|DMIR, LOC117194156|XP_033254703.1|DMIR
OG0003671	LOC6531867|XP_039228179.1|DYAK	LOC117185828|XP_033254655.1|DMIR, LOC108160135|XP_017149418.1|DMIR
OG0003672	LOC6538558|XP_002099080.1|DYAK	LOC108156957|XP_017144224.1|DMIR
OG0003673	LOC26534846|XP_015051434.2|DYAK	LOC117192563|XP_033253169.1|DMIR, LOC108160516|XP_017150055.1|DMIR
OG0003674	LOC6531489|XP_039228016.1|DYAK	LOC117185863|XP_033253432.1|DMIR, LOC108160095|XP_033247059.1|DMIR
OG0003675	LOC6528515|XP_002089561.1|DYAK	LOC117188511|XP_033248401.1|DMIR, LOC108158197|XP_017145905.2|DMIR
OG0003676	LOC6528514|XP_039227128.1|DYAK	LOC117191862|XP_033252519.1|DMIR, LOC108158186|XP_017145893.1|DMIR
OG0003677	LOC26534636|XP_039233289.1|DYAK	LOC108155708|XP_017142189.1|DMIR
OG0003678	LOC6532898|XP_002093634.3|DYAK	LOC108152977|XP_017138191.1|DMIR
OG0003679	LOC6532892|XP_002093628.1|DYAK	LOC108153029|XP_017138274.1|DMIR
OG0003680	LOC6531188|XP_002092017.1|DYAK	LOC108159492|XP_017148323.1|DMIR
OG0003681	LOC6531520|XP_002092319.1|DYAK	LOC108158887|XP_017147150.1|DMIR, LOC117188240|XP_033247669.1|DMIR
OG0003682	LOC6536816|XP_002097386.2|DYAK	LOC108154820|XP_017140709.1|DMIR
OG0003683	LOC6530010|XP_002090956.2|DYAK	LOC108158462|XP_033246763.1|DMIR
OG0003684	LOC6532557|XP_002093302.1|DYAK	LOC108151240|XP_017135230.1|DMIR
OG0003685	LOC6532646|XP_015049511.1|DYAK	LOC108152856|XP_033242852.1|DMIR
OG0003686	LOC6528827|XP_002089859.1|DYAK	LOC108160151|XP_017149455.2|DMIR, LOC117185799|XP_033246367.1|DMIR
OG0003687	LOC6531212|XP_002092040.1|DYAK	LOC108159706|XP_017148710.1|DMIR, LOC117192740|XP_033253379.1|DMIR
OG0003688	LOC6531294|XP_002092098.1|DYAK	LOC108159425|XP_017148181.2|DMIR, LOC117187977|XP_033246919.1|DMIR
OG0003689	LOC6535175|XP_039229722.1|DYAK	LOC108152554|XP_017137463.1|DMIR
OG0003690	LOC6534287|XP_002094968.3|DYAK	LOC108152611|XP_017137565.1|DMIR
OG0003691	LOC6539615|XP_039229876.1|DYAK	LOC108153561|XP_017139122.1|DMIR
OG0003692	LOC6528427|XP_002089473.1|DYAK	LOC117193292|XP_033253923.1|DMIR, LOC108158116|XP_017145782.1|DMIR
OG0003693	LOC6532196|XP_039229554.1|DYAK	LOC108151528|XP_017135667.1|DMIR
OG0003694	LOC6535045|XP_002095710.1|DYAK	LOC108153246|XP_017138579.1|DMIR
OG0003695	LOC6534332|XP_002095012.1|DYAK	LOC108151871|XP_017136251.1|DMIR
OG0003696	LOC6530255|XP_002091189.2|DYAK	LOC108160033|XP_017149262.1|DMIR, LOC117190066|XP_033251040.1|DMIR
OG0003697	LOC6528873|XP_002089905.1|DYAK	LOC117185754|XP_033246281.1|DMIR, LOC108158993|XP_017147335.2|DMIR
OG0003698	LOC6532545|XP_002093291.1|DYAK	LOC108151849|XP_017136224.1|DMIR
OG0003699	LOC6532067|XP_039227946.1|DYAK	LOC117185816|XP_033253355.1|DMIR, LOC108160077|XP_033247029.1|DMIR
OG0003700	LOC6532117|XP_002092893.1|DYAK	LOC108159157|XP_017147644.1|DMIR, LOC117192581|XP_033253190.1|DMIR
OG0003701	LOC6527644|XP_002088732.1|DYAK	LOC108162700|XP_017153043.1|DMIR
OG0003702	LOC6534074|XP_002094760.1|DYAK	LOC108153272|XP_017138630.1|DMIR
OG0003703	LOC6533417|XP_002094135.1|DYAK	LOC108152927|XP_017138099.1|DMIR
OG0003704	LOC6534334|XP_002095014.1|DYAK	LOC117186660|XP_033243589.1|DMIR, LOC108151872|XP_017136252.1|DMIR
OG0003705	LOC6528524|XP_039227404.1|DYAK	LOC117191012|XP_033251877.1|DMIR, LOC108159440|XP_017148208.1|DMIR
OG0003706	LOC6533105|XP_002093831.1|DYAK	LOC108153216|XP_033242745.1|DMIR
OG0003707	LOC6532339|XP_039230018.1|DYAK	LOC108152907|XP_033243607.1|DMIR
OG0003708	LOC6535101|XP_015050997.1|DYAK	LOC108151280|XP_017135297.1|DMIR
OG0003709	LOC6530032|XP_002090978.1|DYAK	LOC108160065|XP_017149302.2|DMIR, LOC117188005|XP_033247010.1|DMIR
OG0003710	LOC6530031|XP_002090977.1|DYAK	LOC117193260|XP_033253889.1|DMIR, LOC108160064|XP_017149301.1|DMIR
OG0003711	LOC6539696|XP_002086582.1|DYAK	LOC108151161|XP_017135080.1|DMIR
OG0003712	LOC6530387|XP_002091313.1|DYAK	LOC108160845|XP_017150589.2|DMIR, LOC117188286|XP_033247756.1|DMIR
OG0003713	LOC6530787|XP_002091670.1|DYAK	LOC117191275|XP_033252076.1|DMIR, LOC108159979|XP_017149161.1|DMIR
OG0003714	LOC6530786|XP_002091669.1|DYAK	LOC117193319|XP_033253941.1|DMIR, LOC108160443|XP_017149942.1|DMIR
OG0003715	LOC6532734|XP_002093476.1|DYAK	LOC108151361|XP_017135409.1|DMIR
OG0003716	LOC6533968|XP_002094666.1|DYAK	LOC108151979|XP_017136433.1|DMIR
OG0003717	LOC6534422|XP_002095100.1|DYAK	LOC108153371|XP_017138830.1|DMIR
OG0003718	LOC6532759|XP_002093501.1|DYAK	LOC108153296|XP_017138673.1|DMIR
OG0003719	LOC6534069|XP_002094755.1|DYAK	LOC108153097|XP_017138369.1|DMIR
OG0003720	LOC6526169|XP_002101979.1|DYAK	LOC108153725|XP_017139346.1|DMIR
OG0003721	LOC6531289|XP_002092093.1|DYAK	LOC108160686|XP_017150328.2|DMIR, LOC117188094|XP_033247314.1|DMIR
OG0003722	LOC6533347|XP_039229625.1|DYAK	LOC108152453|XP_033242268.1|DMIR
OG0003723	LOC6532561|XP_002093306.1|DYAK	LOC108151243|XP_017135233.1|DMIR
OG0003724	LOC6533080|XP_002093812.1|DYAK	LOC108150908|XP_017134721.1|DMIR
OG0003725	LOC6533899|XP_015050323.1|DYAK	LOC108151369|XP_017135419.1|DMIR
OG0003726	LOC6533055|XP_002093787.1|DYAK	LOC108151479|XP_017135602.1|DMIR
OG0003727	LOC6539381|XP_039230450.1|DYAK	LOC108151354|XP_033242576.1|DMIR
OG0003728	LOC6537077|XP_002097638.1|DYAK	LOC108156853|XP_017144066.1|DMIR
OG0003729	LOC6532447|XP_015049357.1|DYAK	LOC108151050|XP_017134911.1|DMIR
OG0003730	LOC6533469|XP_039229471.1|DYAK	LOC108151565|XP_033243205.1|DMIR
OG0003731	LOC6532939|XP_002093674.1|DYAK	LOC108151343|XP_017135387.1|DMIR
OG0003732	LOC6533648|XP_002094354.1|DYAK	LOC108152125|XP_017136697.1|DMIR
OG0003733	LOC6532356|XP_015049295.1|DYAK	LOC108152104|XP_017136645.1|DMIR
OG0003734	LOC6532242|XP_039229569.1|DYAK	LOC108152367|XP_033243535.1|DMIR
OG0003735	LOC6531921|XP_002092707.1|DYAK	LOC117189368|XP_033250387.1|DMIR, LOC108160092|XP_017149358.1|DMIR
OG0003736	LOC6531064|XP_002091898.1|DYAK	LOC117190716|XP_033251675.1|DMIR, LOC108158983|XP_017147317.1|DMIR
OG0003737	LOC6531609|XP_002092406.1|DYAK	LOC108159056|XP_017147485.1|DMIR, LOC117193673|XP_033254300.1|DMIR
OG0003738	LOC6531334|XP_002092138.2|DYAK	LOC108160829|XP_017150550.1|DMIR
OG0003739	LOC6528438|XP_002089484.1|DYAK	LOC108158094|XP_017145750.1|DMIR
OG0003740	LOC6528432|XP_002089478.1|DYAK	LOC117188335|XP_033247918.1|DMIR, LOC108158096|XP_017145751.2|DMIR
OG0003741	LOC6532357|XP_002093117.1|DYAK	LOC108153285|XP_017138646.1|DMIR
OG0003742	LOC6535009|XP_002095679.2|DYAK	LOC108152058|XP_017136552.1|DMIR
OG0003743	LOC6528510|XP_002089556.2|DYAK	LOC117191863|XP_033252520.1|DMIR, LOC108158189|XP_017145897.1|DMIR
OG0003744	LOC6528434|XP_002089480.2|DYAK	LOC117188338|XP_033247932.1|DMIR, LOC108158112|XP_017145777.2|DMIR
OG0003745	LOC6530103|XP_002091049.1|DYAK	LOC117185692|XP_033247896.1|DMIR, LOC108158140|XP_017145843.2|DMIR
OG0003746	LOC6530717|XP_015051833.1|DYAK	LOC108158351|XP_017146078.2|DMIR
OG0003747	LOC6533872|XP_002094572.1|DYAK	LOC108153641|XP_017139233.1|DMIR
OG0003748	LOC6533870|XP_002094570.3|DYAK	LOC108165583|XP_017157145.1|DMIR
OG0003749	LOC6533867|XP_002094567.1|DYAK	LOC108152974|XP_017138189.1|DMIR
OG0003750	LOC6533869|XP_002094569.2|DYAK	LOC108152781|XP_017137853.1|DMIR
OG0003751	LOC6533865|XP_039229917.1|DYAK	LOC108152148|XP_017136753.1|DMIR
OG0003752	LOC6534377|XP_015050595.1|DYAK	LOC108152547|XP_017137448.1|DMIR
OG0003753	LOC6533229|XP_002093955.1|DYAK	LOC108151922|XP_033242826.1|DMIR
OG0003754	LOC6533227|XP_002093953.1|DYAK	LOC108151921|XP_017136328.1|DMIR
OG0003755	LOC6534373|XP_002095051.2|DYAK	LOC108151858|XP_017136231.1|DMIR
OG0003756	LOC6539199|XP_002086100.1|DYAK	LOC117190388|XP_033251356.1|DMIR, LOC108160274|XP_017149645.1|DMIR
OG0003757	LOC6532130|XP_002092906.1|DYAK	LOC108160146|XP_017149447.1|DMIR
OG0003758	LOC6531042|XP_039227869.1|DYAK	LOC108159356|XP_017148067.1|DMIR
OG0003759	LOC6532694|XP_039229783.1|DYAK	LOC108152501|XP_033243696.1|DMIR
OG0003760	LOC6531235|XP_002092047.1|DYAK	LOC117192756|XP_033253389.1|DMIR, LOC108159762|XP_017148810.1|DMIR
OG0003761	LOC6532707|XP_002093449.1|DYAK	LOC108151100|XP_017134984.1|DMIR
OG0003762	LOC6532705|XP_002093447.1|DYAK	LOC108151103|XP_017134987.1|DMIR
OG0003763	LOC6533160|XP_015049826.1|DYAK	LOC108153623|XP_033243223.1|DMIR
OG0003764	LOC6533155|XP_039229659.1|DYAK	LOC108151935|XP_017136350.1|DMIR
OG0003765	LOC6527550|XP_002088640.1|DYAK	LOC108163795|XP_017154774.2|DMIR
OG0003766	LOC6524186|XP_002100049.1|DYAK	LOC108161578|XP_017151391.1|DMIR
OG0003767	LOC6531548|XP_002092346.1|DYAK	LOC117188328|XP_033247886.1|DMIR, LOC108158740|XP_017146837.2|DMIR
OG0003768	LOC6529280|XP_039228883.1|DYAK	LOC117193587|XP_033254218.1|DMIR, LOC108160490|XP_033247742.1|DMIR
OG0003769	LOC6529285|XP_002090290.2|DYAK	LOC108159712|XP_017148720.1|DMIR, LOC117192806|XP_033253451.1|DMIR
OG0003770	LOC6523765|XP_039232893.1|DYAK	LOC108164448|XP_017155652.1|DMIR
OG0003771	LOC6532746|XP_002093488.1|DYAK	LOC108151497|XP_033242743.1|DMIR
OG0003772	LOC6532612|XP_002093356.1|DYAK	LOC108152031|XP_017136510.1|DMIR
OG0003773	LOC6528834|XP_002089866.1|DYAK	LOC108158959|XP_017147277.1|DMIR
OG0003774	LOC6528828|XP_002089860.1|DYAK	LOC117192548|XP_033253137.1|DMIR, LOC108160070|XP_017149313.1|DMIR
OG0003775	LOC6525150|XP_002100988.2|DYAK	LOC108153459|XP_017138981.1|DMIR
OG0003776	LOC6528341|XP_002089394.1|DYAK	LOC117190536|XP_033251480.1|DMIR, LOC108160827|XP_017150546.1|DMIR
OG0003777	LOC6528526|XP_002089572.1|DYAK	LOC108160732|XP_017150407.2|DMIR, LOC117188100|XP_033247324.1|DMIR
OG0003778	LOC6530284|XP_039228669.1|DYAK	LOC108160407|XP_017149888.1|DMIR
OG0003779	LOC6530777|XP_002091665.2|DYAK	LOC108159459|XP_033251093.1|DMIR, LOC117185767|XP_017148249.1|DMIR
OG0003780	LOC6531652|XP_002092449.1|DYAK	LOC108159959|XP_017149118.1|DMIR, LOC117189923|XP_033250885.1|DMIR
OG0003781	LOC6523725|XP_002099600.1|DYAK	LOC108164452|XP_017155659.1|DMIR
OG0003782	LOC6523940|XP_039227220.1|DYAK	LOC108150971|XP_017134797.1|DMIR
OG0003783	LOC6538233|XP_002098760.1|DYAK	LOC108155276|XP_017141472.1|DMIR
OG0003784	LOC6528703|XP_002089738.1|DYAK	LOC117188029|XP_033247063.1|DMIR, LOC108159709|XP_017148714.2|DMIR
OG0003785	LOC6539194|XP_002086095.1|DYAK	LOC117190839|XP_033251762.1|DMIR, LOC108160435|XP_017149932.1|DMIR
OG0003786	LOC6531131|XP_002091965.1|DYAK	LOC108159730|XP_017148751.1|DMIR, LOC117185758|XP_033251763.1|DMIR
OG0003787	LOC26535416|XP_015051130.1|DYAK	LOC108159733|XP_017148756.2|DMIR
OG0003788	LOC6531947|XP_002092733.1|DYAK	LOC108159121|XP_017147593.1|DMIR, LOC117191091|XP_033251945.1|DMIR
OG0003789	LOC6528466|XP_015054353.1|DYAK	LOC117189983|XP_033250956.1|DMIR, LOC108159501|XP_033246256.1|DMIR
OG0003790	LOC6533293|XP_002094019.1|DYAK	LOC108151081|XP_017134952.1|DMIR
OG0003791	LOC6537614|XP_002098160.1|DYAK	LOC108156445|XP_017143392.1|DMIR
OG0003792	LOC6531231|XP_002092043.1|DYAK	LOC108159823|XP_017148883.2|DMIR, LOC117187967|XP_033246888.1|DMIR
OG0003793	LOC6532132|XP_002092908.1|DYAK	LOC108158788|XP_033250805.1|DMIR, LOC108158147|XP_017145856.1|DMIR
OG0003794	LOC6531275|XP_002092084.1|DYAK	LOC108159727|XP_017148747.1|DMIR
OG0003795	LOC6534128|XP_039229883.1|DYAK	LOC108152796|XP_017137867.1|DMIR
OG0003796	LOC6538015|XP_002098550.1|DYAK	LOC108156176|XP_017142994.1|DMIR
OG0003797	LOC6528227|XP_002089289.1|DYAK	LOC108161674|XP_017151470.1|DMIR
OG0003798	LOC6528765|XP_015054049.2|DYAK	LOC108160637|XP_017150255.1|DMIR
OG0003799	LOC6531316|XP_002092120.3|DYAK	LOC117190764|XP_033251717.1|DMIR, LOC108158562|XP_017146475.1|DMIR
OG0003800	LOC6528234|XP_002089296.1|DYAK	LOC108162435|XP_017152658.1|DMIR
OG0003801	LOC6529787|XP_015052434.1|DYAK	LOC108161398|XP_017151136.1|DMIR
OG0003802	LOC6529796|XP_002090780.1|DYAK	LOC108162002|XP_017151973.1|DMIR
OG0003803	LOC6538017|XP_002098552.1|DYAK	LOC108156108|XP_017142893.1|DMIR
OG0003804	LOC6528252|XP_015054445.2|DYAK	LOC108162729|XP_033248421.1|DMIR
OG0003805	LOC6526255|XP_002087377.2|DYAK	LOC108161842|XP_017151696.1|DMIR
OG0003806	LOC6539123|XP_015045297.1|DYAK	LOC117188961|XP_033249536.1|DMIR
OG0003807	LOC6528084|XP_002089151.1|DYAK	LOC108163250|XP_017153907.1|DMIR
OG0003808	LOC6534300|XP_039229671.1|DYAK	LOC108152752|XP_017137799.1|DMIR
OG0003809	LOC6529634|XP_002090628.1|DYAK	LOC108161731|XP_017151543.1|DMIR
OG0003810	LOC6532072|XP_015051686.2|DYAK	LOC117185814|XP_033254092.1|DMIR, LOC108159082|XP_017147525.1|DMIR
OG0003811	LOC6530944|XP_002091785.1|DYAK	LOC108159634|XP_017148583.1|DMIR, LOC117189526|XP_033250559.1|DMIR
OG0003812	LOC6526267|XP_039226605.1|DYAK	LOC108161750|XP_033248894.1|DMIR
OG0003813	LOC6527920|XP_002088988.2|DYAK	LOC108162048|XP_017152064.1|DMIR
OG0003814	LOC6527387|XP_002088479.1|DYAK	LOC108161997|XP_017151955.1|DMIR
OG0003815	LOC26535327|XP_015044848.2|DYAK	LOC108155165|XP_017141319.1|DMIR
OG0003816	LOC6529722|XP_002090715.2|DYAK	LOC108162176|XP_017152258.2|DMIR
OG0003817	LOC6527861|XP_002088933.1|DYAK	LOC108163301|XP_017154002.1|DMIR
OG0003818	LOC6529627|XP_002090621.2|DYAK	LOC108164210|XP_017155330.1|DMIR
OG0003819	LOC6526782|XP_002087885.1|DYAK	LOC108162663|XP_017152992.1|DMIR
OG0003820	LOC6536311|XP_002096895.1|DYAK	LOC108155719|XP_017142211.1|DMIR
OG0003821	LOC6530386|XP_002091312.1|DYAK	LOC108160394|XP_017149872.2|DMIR, LOC117188090|XP_033247308.1|DMIR
OG0003822	LOC6527094|XP_002088187.1|DYAK	LOC108161357|XP_017151089.1|DMIR
OG0003823	LOC6526465|XP_002087584.1|DYAK	LOC108163489|XP_017154291.1|DMIR
OG0003824	LOC6529731|XP_002090724.1|DYAK	LOC108161576|XP_017151353.1|DMIR
OG0003825	LOC6527753|XP_002088833.1|DYAK	LOC108162089|XP_017152141.1|DMIR
OG0003826	LOC6528160|XP_002089225.1|DYAK	LOC108162266|XP_017152405.1|DMIR
OG0003827	LOC6527855|XP_002088927.1|DYAK	LOC108162549|XP_017152823.1|DMIR
OG0003828	LOC6527859|XP_002088931.1|DYAK	LOC108162548|XP_017152822.1|DMIR
OG0003829	LOC6528215|XP_002089277.1|DYAK	LOC108164194|XP_017155303.2|DMIR
OG0003830	LOC6529224|XP_002090231.1|DYAK	LOC108162373|XP_017152576.1|DMIR
OG0003831	LOC6537681|XP_002098226.1|DYAK	LOC108156091|XP_017142869.1|DMIR
OG0003832	LOC6527032|XP_002088126.1|DYAK	LOC108162931|XP_033250032.1|DMIR
OG0003833	LOC6527030|XP_002088124.1|DYAK	LOC108162932|XP_017153403.1|DMIR
OG0003834	LOC6527015|XP_002088110.1|DYAK	LOC108162019|XP_017152001.1|DMIR
OG0003835	LOC6528985|XP_015054145.1|DYAK	LOC108163858|XP_017154862.1|DMIR
OG0003836	LOC6529656|XP_002090649.2|DYAK	LOC108162759|XP_017153130.1|DMIR
OG0003837	LOC6529654|XP_002090647.1|DYAK	LOC108163620|XP_017154507.1|DMIR
OG0003838	LOC6526743|XP_002087846.1|DYAK	LOC108161402|XP_033249638.1|DMIR
OG0003839	LOC6527504|XP_002088594.2|DYAK	LOC108162365|XP_017152563.1|DMIR
OG0003840	LOC6528513|XP_002089559.1|DYAK	LOC117188510|XP_033248400.1|DMIR, LOC108158196|XP_017145904.2|DMIR
OG0003841	LOC6526577|XP_002087685.1|DYAK	LOC108163684|XP_017154599.2|DMIR
OG0003842	LOC6527224|XP_002088318.1|DYAK	LOC108162988|XP_017153485.1|DMIR
OG0003843	LOC6527570|XP_002088660.1|DYAK	LOC108163095|XP_017153669.1|DMIR
OG0003844	LOC6527502|XP_015053106.1|DYAK	LOC108162364|XP_017152561.1|DMIR
OG0003845	LOC6529034|XP_002090065.2|DYAK	LOC108162534|XP_017152804.1|DMIR
OG0003846	LOC6527879|XP_015053839.1|DYAK	LOC108161793|XP_017151631.1|DMIR
OG0003847	LOC6527821|XP_015053822.1|DYAK	LOC108163791|XP_017154765.1|DMIR
OG0003848	LOC6536660|XP_002097232.1|DYAK	LOC108154877|XP_033244420.1|DMIR
OG0003849	LOC6528920|XP_002089952.2|DYAK	LOC108158138|XP_017145841.1|DMIR
OG0003850	LOC6528196|XP_002089259.1|DYAK	LOC108162221|XP_033249197.1|DMIR
OG0003851	LOC6530775|XP_002091663.1|DYAK	LOC117191903|XP_033252546.1|DMIR, LOC108158620|XP_017146584.1|DMIR
OG0003852	LOC6526527|XP_002087637.1|DYAK	LOC108162074|XP_017152111.1|DMIR
OG0003853	LOC6531497|XP_015051352.1|DYAK	LOC117192680|XP_033253298.1|DMIR, LOC108159977|XP_017149153.1|DMIR
OG0003854	LOC6529517|XP_002090519.1|DYAK	LOC108164085|XP_017155161.1|DMIR
OG0003855	LOC6529519|XP_002090521.3|DYAK	LOC108162181|XP_017152261.1|DMIR
OG0003856	LOC6527234|XP_039227273.1|DYAK	LOC108161485|XP_017151245.1|DMIR
OG0003857	LOC6528936|XP_002089968.1|DYAK	LOC108163166|XP_017153780.1|DMIR
OG0003858	LOC6525187|XP_015046146.2|DYAK	LOC108156634|XP_017143724.1|DMIR
OG0003859	LOC6529628|XP_002090622.1|DYAK	LOC108163531|XP_017154371.1|DMIR
OG0003860	LOC6531208|XP_002092036.1|DYAK	LOC108160205|XP_017149530.1|DMIR, LOC117193888|XP_033254463.1|DMIR
OG0003861	LOC6526608|XP_002087716.1|DYAK	LOC108161724|XP_017151536.2|DMIR
OG0003862	LOC6527130|XP_039226244.1|DYAK	LOC108163670|XP_017154586.1|DMIR
OG0003863	LOC6527835|XP_002088908.1|DYAK	LOC108162551|XP_017152826.1|DMIR
OG0003864	LOC6527834|XP_002088907.1|DYAK	LOC108163075|XP_017153644.1|DMIR
OG0003865	LOC6538458|XP_002098982.1|DYAK	LOC108156983|XP_017144264.1|DMIR
OG0003866	LOC6529215|XP_039228170.1|DYAK	LOC108163121|XP_017153716.1|DMIR
OG0003867	LOC26535728|XP_015045201.1|DYAK	LOC117188834|XP_033249181.1|DMIR
OG0003868	LOC6528019|XP_002089086.1|DYAK	LOC108161326|XP_017151047.1|DMIR
OG0003869	LOC6526715|XP_002087818.1|DYAK	LOC108163537|XP_017154382.1|DMIR
OG0003870	LOC6529585|XP_039229132.1|DYAK	LOC108162915|XP_017153382.1|DMIR
OG0003871	LOC6527366|XP_002088458.1|DYAK	LOC108163705|XP_033248985.1|DMIR
OG0003872	LOC6531263|XP_002092072.1|DYAK	LOC108158392|XP_017146139.1|DMIR
OG0003873	LOC6529244|XP_002090250.1|DYAK	LOC108162668|XP_017152999.2|DMIR
OG0003874	LOC6529221|XP_039228872.1|DYAK	LOC108162951|XP_017153435.1|DMIR
OG0003875	LOC6527971|XP_002089038.1|DYAK	LOC108162047|XP_033249481.1|DMIR
OG0003876	LOC6526437|XP_002087556.1|DYAK	LOC108163804|XP_017154783.1|DMIR
OG0003877	LOC6528975|XP_002090007.1|DYAK	LOC108163415|XP_017154171.1|DMIR
OG0003878	LOC6529629|XP_015052087.1|DYAK	LOC108163530|XP_017154368.1|DMIR
OG0003879	LOC26535413|XP_015049206.1|DYAK	LOC108151932|XP_017136346.1|DMIR
OG0003880	LOC6533639|XP_002094346.3|DYAK	LOC108152745|XP_017137783.1|DMIR
OG0003881	LOC6532083|XP_002092860.1|DYAK	LOC108159113|XP_033253206.1|DMIR, LOC117188070|XP_033247261.1|DMIR
OG0003882	LOC6529107|XP_015054179.1|DYAK	LOC108159774|XP_017148822.2|DMIR, LOC117188508|XP_033248385.1|DMIR
OG0003883	LOC6525349|XP_002101185.1|DYAK	LOC108153411|XP_017138900.1|DMIR
OG0003884	LOC6527547|XP_002088637.1|DYAK	LOC108163134|XP_017153737.1|DMIR
OG0003885	LOC6527073|XP_002088166.1|DYAK	LOC108162688|XP_017153026.1|DMIR
OG0003886	LOC6527074|XP_002088167.2|DYAK	LOC108162686|XP_017153024.1|DMIR
OG0003887	LOC6526578|XP_002087686.1|DYAK	LOC108163757|XP_017154716.2|DMIR
OG0003888	LOC6537778|XP_002098319.2|DYAK	LOC108155075|XP_017141157.1|DMIR
OG0003889	LOC6526396|XP_002087515.1|DYAK	LOC117188612|XP_033248508.1|DMIR, LOC108161762|XP_017151585.2|DMIR
OG0003890	LOC6532822|XP_002093559.1|DYAK	LOC108152851|XP_017137956.1|DMIR
OG0003891	LOC6527553|XP_002088643.1|DYAK	LOC108164040|XP_017155107.2|DMIR
OG0003892	LOC6532444|XP_002093191.1|DYAK	LOC108151054|XP_017134917.1|DMIR
OG0003893	LOC6529712|XP_002090705.1|DYAK	LOC108162643|XP_017152956.2|DMIR
OG0003894	LOC6527132|XP_002088226.1|DYAK	LOC108163009|XP_033249015.1|DMIR
OG0003895	LOC6530719|XP_002091610.1|DYAK	LOC108158356|XP_017146098.1|DMIR
OG0003896	LOC6530722|XP_002091613.2|DYAK	LOC108158355|XP_017146097.1|DMIR
OG0003897	LOC6531650|XP_002092447.1|DYAK	LOC108159297|XP_017147955.1|DMIR, LOC117189503|XP_033250530.1|DMIR, LOC117194993|XP_033255368.1|DMIR
