Orthogroup	DYAK.longest_only	DMAU.longest_only
OG0006721	LOC6533887|XP_039229831.1|DYAK	LOC117140266|XP_033158983.1|DMAU
OG0006722	LOC6535051|XP_002095715.1|DYAK	LOC117141350|XP_033160647.1|DMAU
OG0006723	LOC6526997|XP_002088093.1|DYAK	LOC117149936|XP_033172731.1|DMAU
OG0006724	LOC6538654|XP_002099174.1|DYAK	LOC117144113|XP_033165024.1|DMAU
OG0006725	LOC6538658|XP_002099178.1|DYAK	LOC117144411|XP_033165442.1|DMAU
OG0006726	LOC6537318|XP_002097875.1|DYAK	LOC117145973|XP_033167769.1|DMAU
OG0006727	LOC6538659|XP_002099179.1|DYAK	LOC117143983|XP_033164814.1|DMAU
OG0006728	LOC6536318|XP_002096902.1|DYAK	LOC117146125|XP_033168021.1|DMAU
OG0006729	LOC6529370|XP_015052176.1|DYAK	LOC117136267|XP_033152979.1|DMAU
OG0006730	LOC6529371|XP_002090376.1|DYAK	LOC117136673|XP_033153566.1|DMAU
OG0006731	LOC6527005|XP_002088101.1|DYAK	LOC117150597|XP_033173445.1|DMAU
OG0006732	LOC6533411|XP_002094129.2|DYAK	LOC117141595|XP_033161000.1|DMAU
OG0006733	LOC6534644|XP_039230081.1|DYAK	LOC117141407|XP_033160721.1|DMAU
OG0006734	LOC6533251|XP_002093977.1|DYAK	LOC117139945|XP_033158524.1|DMAU
OG0006735	LOC6532762|XP_039229420.1|DYAK	LOC117139085|XP_033157094.1|DMAU
OG0006736	LOC6533035|XP_002093770.1|DYAK	LOC117139248|XP_033157352.1|DMAU
OG0006737	LOC6534307|XP_002094988.1|DYAK	LOC117141354|XP_033160653.1|DMAU
OG0006738	LOC6529897|XP_002090854.1|DYAK	LOC117136279|XP_033153003.1|DMAU
OG0006739	LOC6533092|XP_002093823.1|DYAK	LOC117141935|XP_033161565.1|DMAU
OG0006740	LOC6533400|XP_002094118.1|DYAK	LOC117141887|XP_033161474.1|DMAU
OG0006741	LOC6533399|XP_002094117.1|DYAK	LOC117141886|XP_033161472.1|DMAU
OG0006742	LOC6537132|XP_002097693.1|DYAK	LOC117145228|XP_033166694.1|DMAU
OG0006743	LOC6526289|XP_002087411.2|DYAK	LOC117139455|XP_033157659.1|DMAU
OG0006744	LOC6533548|XP_002094258.1|DYAK	LOC117140347|XP_033159087.1|DMAU
OG0006745	LOC6537054|XP_002097619.1|DYAK	LOC117145849|XP_033167557.1|DMAU
OG0006746	LOC6532699|XP_002093441.1|DYAK	LOC117139777|XP_033158277.1|DMAU
OG0006747	LOC26534889|XP_015049994.1|DYAK	LOC117140131|XP_033158786.1|DMAU
OG0006748	LOC6523842|XP_002099715.3|DYAK	LOC117146353|XP_033168394.1|DMAU
OG0006749	LOC6532439|XP_002093186.1|DYAK	LOC117139345|XP_033157483.1|DMAU
OG0006750	LOC6523984|XP_002099856.1|DYAK	LOC117148948|XP_033172579.1|DMAU
OG0006752	LOC6532880|XP_002093616.2|DYAK	LOC117141362|XP_033160659.1|DMAU
OG0006753	LOC6532882|XP_002093618.2|DYAK	LOC117140640|XP_033159570.1|DMAU
OG0006754	LOC6532192|XP_002092966.1|DYAK	LOC117141773|XP_033161294.1|DMAU
OG0006755	LOC6532253|XP_002093025.1|DYAK	LOC117139936|XP_033158512.1|DMAU
OG0006756	LOC6533154|XP_002093880.1|DYAK	LOC117140987|XP_033160129.1|DMAU
OG0006757	LOC6533153|XP_002093879.1|DYAK	LOC117140988|XP_033160130.1|DMAU
OG0006758	LOC6533487|XP_002094198.1|DYAK	LOC117142004|XP_033161744.1|DMAU
OG0006759	LOC6533488|XP_002094199.1|DYAK	LOC117142002|XP_033161742.1|DMAU
OG0006760	LOC6534701|XP_039229690.1|DYAK	LOC117140169|XP_033158836.1|DMAU
OG0006761	LOC6537533|XP_002098079.1|DYAK	LOC117143873|XP_033164649.1|DMAU
OG0006762	LOC6526154|XP_015046654.1|DYAK	LOC117147932|XP_033170966.1|DMAU
OG0006763	LOC6531076|XP_002091910.1|DYAK	LOC117137457|XP_033154792.1|DMAU
OG0006764	LOC6530334|XP_002091261.1|DYAK	LOC117136370|XP_033153144.1|DMAU
OG0006765	LOC6531078|XP_002091912.1|DYAK	LOC117136944|XP_033153982.1|DMAU
OG0006766	LOC6532391|XP_002093142.1|DYAK	LOC117139459|XP_033157660.1|DMAU
OG0006767	LOC6534683|XP_002095358.3|DYAK	LOC117139830|XP_033158362.1|DMAU
OG0006768	LOC6539394|XP_002086289.2|DYAK	LOC117139827|XP_033158355.1|DMAU
OG0006769	LOC6534686|XP_002095361.1|DYAK	LOC117139829|XP_033158361.1|DMAU
OG0006770	LOC6533119|XP_002093845.1|DYAK	LOC117141401|XP_033160714.1|DMAU
OG0006771	LOC6525137|XP_039232758.1|DYAK	LOC117147577|XP_033170413.1|DMAU
OG0006772	LOC6528476|XP_002089522.3|DYAK	LOC117137819|XP_033155392.1|DMAU
OG0006773	LOC6533421|XP_002094139.1|DYAK	LOC117139841|XP_033158379.1|DMAU
OG0006774	LOC6534915|XP_002095586.2|DYAK	LOC117139468|XP_033157672.1|DMAU
OG0006775	LOC6534367|XP_002095045.1|DYAK	LOC117142037|XP_033161797.1|DMAU
OG0006776	LOC6532884|XP_002093620.1|DYAK	LOC117140778|XP_033159754.1|DMAU
OG0006777	LOC6534365|XP_002095043.1|DYAK	LOC117142041|XP_033161802.1|DMAU
OG0006778	LOC6533522|XP_002094232.1|DYAK	LOC117141367|XP_033160664.1|DMAU
OG0006779	LOC6532379|XP_002093130.1|DYAK	LOC117140138|XP_033158796.1|DMAU
OG0006780	LOC6533336|XP_002094062.1|DYAK	LOC117140501|XP_033159358.1|DMAU
OG0006781	LOC6533049|XP_002093783.1|DYAK	LOC117140216|XP_033158897.1|DMAU
OG0006782	LOC6532406|XP_015049334.1|DYAK	LOC117141299|XP_033160568.1|DMAU
OG0006783	LOC6531525|XP_039228024.1|DYAK	LOC117138193|XP_033155989.1|DMAU
OG0006784	LOC6532957|XP_015049728.1|DYAK	LOC117139543|XP_033157812.1|DMAU
OG0006785	LOC6531597|XP_002092394.1|DYAK	LOC117136356|XP_033153114.1|DMAU
OG0006786	LOC6531061|XP_002091895.1|DYAK	LOC117136833|XP_033153803.1|DMAU
OG0006787	LOC6533758|XP_002094462.2|DYAK	LOC117139250|XP_033157355.1|DMAU
OG0006788	LOC6533759|XP_002094463.1|DYAK	LOC117139253|XP_033157359.1|DMAU
OG0006789	LOC6525590|XP_002101425.2|DYAK	LOC117146572|XP_033168762.1|DMAU
OG0006790	LOC120320868|XP_039227765.1|DYAK	LOC117138181|XP_033155970.1|DMAU
OG0006791	LOC6533863|XP_039229921.1|DYAK	LOC117140631|XP_033159543.1|DMAU
OG0006792	LOC6532522|XP_015049413.1|DYAK	LOC117141027|XP_033160198.1|DMAU
OG0006793	LOC6532517|XP_002093263.1|DYAK	LOC117140655|XP_033159587.1|DMAU
OG0006794	LOC6528320|XP_002089373.1|DYAK	LOC117138098|XP_033155845.1|DMAU
OG0006795	LOC6532891|XP_002093627.1|DYAK	LOC117140342|XP_033159082.1|DMAU
OG0006796	LOC6534626|XP_002095301.1|DYAK	LOC117140753|XP_033159726.1|DMAU
OG0006797	LOC6527995|XP_002089062.1|DYAK	LOC117135221|XP_033151228.1|DMAU
OG0006798	LOC6532658|XP_002093402.1|DYAK	LOC117138995|XP_033156962.1|DMAU
OG0006799	LOC6532553|XP_002093298.1|DYAK	LOC117141569|XP_033160971.1|DMAU
OG0006800	LOC6534053|XP_002094739.2|DYAK	LOC117141740|XP_033161251.1|DMAU
OG0006801	LOC6525901|XP_002101721.1|DYAK	LOC117148622|XP_033172004.1|DMAU
OG0006802	LOC6531550|XP_002092348.1|DYAK	LOC117136911|XP_033153924.1|DMAU
OG0006803	LOC6529331|XP_002090336.1|DYAK	LOC117138015|XP_033155707.1|DMAU
OG0006804	LOC6532509|XP_015049406.1|DYAK	LOC117140907|XP_033159968.1|DMAU
OG0006805	LOC6530064|XP_002091010.2|DYAK	LOC117135515|XP_033151657.1|DMAU
OG0006806	LOC6539479|XP_002086368.1|DYAK	LOC117139489|XP_033157700.1|DMAU
OG0006807	LOC6534929|XP_002095600.3|DYAK	LOC117140013|XP_033158621.1|DMAU
OG0006808	LOC6528751|XP_002089786.1|DYAK	LOC117136874|XP_033153868.1|DMAU
OG0006809	LOC6532823|XP_002093560.1|DYAK	LOC117140258|XP_033158955.1|DMAU
OG0006810	LOC6539631|XP_002086513.3|DYAK	LOC117142088|XP_033161862.1|DMAU
OG0006811	LOC6538389|XP_002098913.2|DYAK	LOC117144116|XP_033165026.1|DMAU
OG0006812	LOC6532737|XP_002093479.1|DYAK	LOC117139905|XP_033158477.1|DMAU
OG0006813	LOC6535566|XP_002096195.3|DYAK	LOC117146073|XP_033167907.1|DMAU
OG0006814	LOC6533851|XP_002094551.1|DYAK	LOC117139801|XP_033158313.1|DMAU
OG0006815	LOC6532824|XP_002093561.1|DYAK	LOC117139725|XP_033158152.1|DMAU
OG0006816	LOC6532825|XP_002093562.1|DYAK	LOC117139394|XP_033157553.1|DMAU
OG0006817	LOC6532502|XP_002093248.1|DYAK	LOC117140446|XP_033159261.1|DMAU
OG0006818	LOC6532293|XP_039230428.1|DYAK	LOC117140524|XP_033159394.1|DMAU
OG0006819	LOC6539695|XP_002086581.1|DYAK	LOC117142056|XP_033161821.1|DMAU
OG0006820	LOC6539701|XP_002086583.1|DYAK	LOC117141415|XP_033160732.1|DMAU
OG0006821	LOC6527245|XP_002088339.1|DYAK	LOC117150603|XP_033173455.1|DMAU
OG0006822	LOC6530784|XP_002091667.1|DYAK	LOC117135831|XP_033152232.1|DMAU
OG0006823	LOC6534406|XP_002095084.1|DYAK	LOC117139438|XP_033157630.1|DMAU
OG0006824	LOC6533057|XP_002093789.1|DYAK	LOC117139625|XP_033157970.1|DMAU
OG0006825	LOC6533967|XP_002094665.1|DYAK	LOC117141751|XP_033161264.1|DMAU
OG0006826	LOC6534423|XP_015050631.1|DYAK	LOC117141432|XP_033160764.1|DMAU
OG0006827	LOC6536077|XP_015047557.2|DYAK	LOC117144583|XP_033165749.1|DMAU
OG0006828	LOC6527989|XP_002089056.1|DYAK	LOC117138712|XP_033156853.1|DMAU
OG0006829	LOC6533125|XP_002093851.1|DYAK	LOC117140833|XP_033159833.1|DMAU
OG0006830	LOC6532443|XP_002093190.1|DYAK	LOC117139098|XP_033157117.1|DMAU
OG0006831	LOC6532717|XP_002093459.1|DYAK	LOC117140872|XP_033159905.1|DMAU
OG0006832	LOC6532677|XP_015049520.1|DYAK	LOC117140946|XP_033160034.1|DMAU
OG0006833	LOC6534655|XP_039230448.1|DYAK	LOC117142059|XP_033161825.1|DMAU
OG0006834	LOC6537691|XP_002098236.1|DYAK	LOC117144088|XP_033164994.1|DMAU
OG0006835	LOC6533406|XP_002094124.1|DYAK	LOC117140591|XP_033159489.1|DMAU
OG0006836	LOC6533463|XP_002094174.1|DYAK	LOC117141454|XP_033160799.1|DMAU
OG0006837	LOC6532945|XP_002093680.1|DYAK	LOC117139008|XP_033156992.1|DMAU
OG0006838	LOC6533557|XP_002094267.1|DYAK	LOC117141871|XP_033161448.1|DMAU
OG0006839	LOC6532941|XP_002093676.1|DYAK	LOC117140382|XP_033159139.1|DMAU
OG0006840	LOC6527080|XP_039226185.1|DYAK	LOC117135183|XP_033151140.1|DMAU
OG0006841	LOC6532967|XP_002093702.2|DYAK	LOC117140978|XP_033160117.1|DMAU
OG0006842	LOC6532837|XP_002093574.1|DYAK	LOC117140592|XP_033159491.1|DMAU
OG0006843	LOC120321481|XP_039229973.1|DYAK	LOC117146992|XP_033169559.1|DMAU
OG0006844	LOC6536510|XP_002097087.1|DYAK	LOC117144817|XP_033166091.1|DMAU
OG0006845	LOC6534375|XP_002095053.1|DYAK	LOC117141851|XP_033161417.1|DMAU
OG0006846	LOC6533230|XP_015049855.1|DYAK	LOC117141382|XP_033160684.1|DMAU
OG0006847	LOC6533233|XP_002093959.2|DYAK	LOC117140654|XP_033159586.1|DMAU
OG0006848	LOC6530630|XP_002091543.2|DYAK	LOC117138067|XP_033155782.1|DMAU
OG0006849	LOC6532688|XP_002093432.1|DYAK	LOC117141915|XP_033161534.1|DMAU
OG0006850	LOC6532687|XP_002093431.2|DYAK	LOC117140639|XP_033159569.1|DMAU
OG0006851	LOC6532684|XP_015049530.1|DYAK	LOC117139220|XP_033157306.1|DMAU
OG0006852	LOC6528918|XP_002089950.1|DYAK	LOC117137753|XP_033155254.1|DMAU
OG0006853	LOC6532745|XP_015049587.1|DYAK	LOC117139523|XP_033157776.1|DMAU
OG0006854	LOC6528832|XP_002089864.1|DYAK	LOC117135784|XP_033152155.1|DMAU
OG0006855	LOC6533904|XP_002094604.1|DYAK	LOC117142106|XP_033161883.1|DMAU
OG0006856	LOC6531082|XP_039228051.1|DYAK	LOC117135410|XP_033151446.1|DMAU
OG0006857	LOC6529094|XP_002090107.2|DYAK	LOC117136297|XP_033153032.1|DMAU
OG0006858	LOC6533375|XP_002094100.1|DYAK	LOC117139376|XP_033157516.1|DMAU
OG0006859	LOC6528481|XP_002089527.1|DYAK	LOC117138678|XP_033156821.1|DMAU
OG0006860	LOC6529373|XP_002090378.1|DYAK	LOC117136674|XP_033153568.1|DMAU
OG0006861	LOC6530057|XP_039229173.1|DYAK	LOC117137762|XP_033155268.1|DMAU
OG0006862	LOC6532630|XP_002093374.1|DYAK	LOC117141016|XP_033160168.1|DMAU
OG0006863	LOC6525779|XP_002101600.1|DYAK	LOC117146716|XP_033169029.1|DMAU
OG0006864	LOC6530040|XP_002090986.1|DYAK	LOC117135693|XP_033151988.1|DMAU
OG0006865	LOC6535427|XP_039231354.1|DYAK	LOC117142849|XP_033162974.1|DMAU
OG0006866	LOC6531295|XP_002092099.1|DYAK	LOC117135992|XP_033152498.1|DMAU
OG0006867	LOC6531194|XP_039227861.1|DYAK	LOC117135522|XP_033151677.1|DMAU
OG0006868	LOC6531193|XP_039227860.1|DYAK	LOC117135521|XP_033151675.1|DMAU
OG0006869	LOC6530008|XP_002090954.2|DYAK	LOC117135761|XP_033152110.1|DMAU
OG0006870	LOC6529378|XP_039227934.1|DYAK	LOC117138323|XP_033156246.1|DMAU
OG0006871	LOC6528538|XP_002089584.1|DYAK	LOC117137991|XP_033155666.1|DMAU
OG0006872	LOC6528463|XP_002089509.1|DYAK	LOC117138209|XP_033156035.1|DMAU
OG0006873	LOC6530658|XP_015051870.1|DYAK	LOC117137202|XP_033154445.1|DMAU
OG0006874	LOC6539310|XP_002086199.1|DYAK	LOC117151082|XP_033174217.1|DMAU
OG0006875	LOC6529605|XP_002090599.1|DYAK	LOC117140776|XP_033159756.1|DMAU
OG0006876	LOC6531986|XP_002092772.1|DYAK	LOC117137749|XP_033155246.1|DMAU
OG0006877	LOC26536409|XP_015054733.1|DYAK	LOC117138437|XP_033156441.1|DMAU
OG0006878	LOC6528081|XP_002089148.1|DYAK	LOC117147144|XP_033169817.1|DMAU
OG0006879	LOC6531357|XP_002092160.1|DYAK	LOC117136347|XP_033153102.1|DMAU
OG0006880	LOC6528932|XP_002089964.1|DYAK	LOC117142278|XP_033162088.1|DMAU
OG0006881	LOC6528230|XP_002089292.1|DYAK	LOC117138205|XP_033156034.1|DMAU
OG0006882	LOC6529369|XP_002090374.1|DYAK	LOC117136266|XP_033152978.1|DMAU
OG0006883	LOC6529177|XP_015052232.1|DYAK	LOC117143970|XP_033164801.1|DMAU
OG0006884	LOC6526654|XP_002087762.1|DYAK	LOC117140331|XP_033159481.1|DMAU
OG0006885	LOC6527152|XP_015053622.1|DYAK	LOC117140991|XP_033160136.1|DMAU
OG0006886	LOC6537862|XP_002098403.1|DYAK	LOC117145676|XP_033167301.1|DMAU
OG0006887	LOC6524480|XP_015045720.1|DYAK	LOC117146554|XP_033168743.1|DMAU
OG0006888	LOC6528042|XP_002089109.1|DYAK	LOC117137045|XP_033154148.1|DMAU
OG0006889	LOC6529175|XP_002090182.1|DYAK	LOC117149223|XP_033172649.1|DMAU
OG0006890	LOC6526876|XP_002087976.1|DYAK	LOC117150729|XP_033173646.1|DMAU
OG0006891	LOC6527330|XP_002088422.1|DYAK	LOC117149425|XP_033172666.1|DMAU
OG0006892	LOC6526364|XP_002087485.1|DYAK	LOC117150450|XP_033173228.1|DMAU
OG0006893	LOC6526268|XP_002087390.1|DYAK	LOC117142007|XP_033161750.1|DMAU
OG0006894	LOC6526269|XP_015053356.1|DYAK	LOC117141988|XP_033161712.1|DMAU
OG0006895	LOC6523996|XP_039227844.1|DYAK	LOC117148836|XP_033172381.1|DMAU
OG0006896	LOC6528969|XP_002090001.1|DYAK	LOC117150616|XP_033173477.1|DMAU
OG0006897	LOC6527862|XP_002088934.1|DYAK	LOC117150986|XP_033174079.1|DMAU
OG0006898	LOC6529603|XP_002090597.1|DYAK	LOC117140368|XP_033159125.1|DMAU
OG0006899	LOC6526519|XP_002087629.1|DYAK	LOC117150292|XP_033173006.1|DMAU
OG0006900	LOC6525560|XP_002101395.1|DYAK	LOC117147001|XP_033169572.1|DMAU
OG0006901	LOC6526288|XP_002087410.1|DYAK	LOC117147865|XP_033170837.1|DMAU
OG0006902	LOC6524341|XP_002100199.1|DYAK	LOC117148292|XP_033171503.1|DMAU
OG0006903	LOC6538043|XP_002098578.3|DYAK	LOC117146103|XP_033167975.1|DMAU
OG0006904	LOC6527548|XP_002088638.1|DYAK	LOC117142499|XP_033162428.1|DMAU
OG0006905	LOC6529460|XP_002090462.3|DYAK	LOC117135415|XP_033151462.1|DMAU
OG0006906	LOC6529631|XP_039228220.1|DYAK	LOC117141926|XP_033161555.1|DMAU
OG0006907	LOC6529249|XP_039228751.1|DYAK	LOC117150850|XP_033173811.1|DMAU
OG0006908	LOC6529041|XP_002090072.1|DYAK	LOC117136507|XP_033153345.1|DMAU
OG0006909	LOC6528017|XP_002089084.1|DYAK	LOC117150297|XP_033173010.1|DMAU
OG0006910	LOC6527726|XP_002088809.1|DYAK	LOC117135190|XP_033151150.1|DMAU
OG0006911	LOC6525121|XP_002100959.2|DYAK	LOC117147919|XP_033170928.1|DMAU
OG0006912	LOC6529725|XP_002090718.1|DYAK	LOC117145803|XP_033167496.1|DMAU
OG0006913	LOC6526956|XP_002088052.1|DYAK	LOC117150165|XP_033172852.1|DMAU
OG0006914	LOC6534021|XP_002094708.1|DYAK	LOC117139277|XP_033157395.1|DMAU
OG0006915	LOC6526703|XP_002087806.1|DYAK	LOC117150972|XP_033174044.1|DMAU
OG0006916	LOC6527520|XP_002088610.1|DYAK	LOC117150932|XP_033173988.1|DMAU
OG0006917	LOC6528978|XP_002090010.1|DYAK	LOC117135242|XP_033151276.1|DMAU
OG0006918	LOC6528980|XP_002090012.1|DYAK	LOC117150521|XP_033173332.1|DMAU
OG0006919	LOC6527871|XP_002088943.1|DYAK	LOC117136664|XP_033153559.1|DMAU
OG0006920	LOC6527249|XP_015053168.1|DYAK	LOC117150612|XP_033173468.1|DMAU
OG0006921	LOC6526751|XP_002087854.1|DYAK	LOC117150979|XP_033174061.1|DMAU
OG0006922	LOC6527499|XP_002088589.1|DYAK	LOC117135934|XP_033152404.1|DMAU
OG0006923	LOC6526777|XP_002087880.2|DYAK	LOC117150983|XP_033174071.1|DMAU
OG0006924	LOC6539212|XP_002086110.1|DYAK	LOC117150036|XP_033172795.1|DMAU
OG0006925	LOC6538053|XP_002098588.1|DYAK	LOC117144894|XP_033166208.1|DMAU
OG0006926	LOC6526571|XP_015053426.1|DYAK	LOC117136228|XP_033152904.1|DMAU
OG0006927	LOC6526568|XP_002087678.1|DYAK	LOC117148728|XP_033172177.1|DMAU
OG0006928	LOC6526564|XP_002087674.2|DYAK	LOC117146249|XP_033168081.1|DMAU
OG0006929	LOC6526247|XP_015053364.1|DYAK	LOC117151019|XP_033174115.1|DMAU
OG0006930	LOC6526860|XP_002087960.2|DYAK	LOC117137553|XP_033154949.1|DMAU
OG0006931	LOC6527352|XP_002088444.1|DYAK	LOC117142908|XP_033163086.1|DMAU
OG0006932	LOC6528026|XP_002089093.1|DYAK	LOC117137634|XP_033155060.1|DMAU
OG0006933	LOC6528022|XP_002089089.1|DYAK	LOC117144918|XP_033166259.1|DMAU
OG0006934	LOC6536577|XP_002097153.1|DYAK	LOC117142286|XP_033162060.1|DMAU
OG0006935	LOC6528977|XP_039226404.1|DYAK	LOC117138385|XP_033156349.1|DMAU
OG0006936	LOC6527068|XP_015053609.1|DYAK	LOC117146123|XP_033168020.1|DMAU
OG0006937	LOC6527993|XP_002089060.1|DYAK	LOC117135226|XP_033151234.1|DMAU
OG0006938	LOC6527923|XP_002088991.1|DYAK	LOC117145672|XP_033167299.1|DMAU
OG0006939	LOC6524133|XP_015045517.1|DYAK	LOC117148750|XP_033172230.1|DMAU
OG0006940	LOC6526946|XP_002088044.1|DYAK	LOC117141873|XP_033161454.1|DMAU
OG0006941	LOC6527227|XP_002088321.1|DYAK	LOC117150917|XP_033173960.1|DMAU
OG0006942	LOC6529401|XP_015052340.1|DYAK	LOC117137751|XP_033155250.1|DMAU
OG0006943	LOC6529509|XP_002090511.2|DYAK	LOC117139063|XP_033157101.1|DMAU
OG0006944	LOC6526445|XP_002087564.1|DYAK	LOC117151068|XP_033174201.1|DMAU
OG0006945	LOC6529590|XP_002090584.1|DYAK	LOC117139511|XP_033157763.1|DMAU
OG0006946	LOC6536884|XP_002097453.1|DYAK	LOC117142627|XP_033162620.1|DMAU
OG0006947	LOC6528279|XP_002089332.1|DYAK	LOC117150395|XP_033173149.1|DMAU
OG0006948	LOC6529793|XP_002090777.1|DYAK	LOC117138414|XP_033156396.1|DMAU
OG0006949	LOC6526828|XP_002087929.1|DYAK	LOC117142734|XP_033162798.1|DMAU
OG0006950	LOC6529111|XP_039226549.1|DYAK	LOC117137898|XP_033155528.1|DMAU
OG0006951	LOC6527730|XP_002088813.2|DYAK	LOC117149722|XP_033172705.1|DMAU
OG0006952	LOC6536849|XP_002097418.1|DYAK	LOC117146004|XP_033167815.1|DMAU
OG0006953	LOC6533378|XP_002094103.1|DYAK	LOC117139825|XP_033158352.1|DMAU
OG0006954	LOC6527412|XP_002088504.3|DYAK	LOC117151090|XP_033174230.1|DMAU
OG0006955	LOC6535812|XP_002096434.2|DYAK	LOC117142644|XP_033162641.1|DMAU
OG0006956	LOC6526670|XP_002087778.2|DYAK	LOC117135315|XP_033151403.1|DMAU
OG0006957	LOC6527552|XP_015053712.1|DYAK	LOC117137939|XP_033155595.1|DMAU
OG0006958	LOC6531919|XP_002092705.1|DYAK	LOC117135580|XP_033151795.1|DMAU
OG0006959	LOC6532240|XP_002093013.1|DYAK	LOC117140732|XP_033159701.1|DMAU
OG0006960	LOC6527713|XP_002088797.1|DYAK	LOC117150824|XP_033173781.1|DMAU
OG0006961	LOC6529441|XP_002090445.1|DYAK	LOC117150794|XP_033173738.1|DMAU
OG0006962	LOC6526637|XP_002087745.1|DYAK	LOC117144816|XP_033166088.1|DMAU
OG0006963	LOC6527964|XP_039226984.1|DYAK	LOC117147559|XP_033170396.1|DMAU
OG0006964	LOC6527953|XP_002089020.1|DYAK	LOC117150284|XP_033172993.1|DMAU
OG0006965	LOC6529601|XP_002090595.2|DYAK	LOC117150519|XP_033173327.1|DMAU
OG0006966	LOC6529818|XP_002090800.1|DYAK	LOC117146836|XP_033169323.1|DMAU
OG0006967	LOC6530774|XP_015052748.1|DYAK	LOC117137168|XP_033154372.1|DMAU
OG0006968	LOC6530257|XP_002091191.1|DYAK	LOC117138361|XP_033156319.1|DMAU
OG0006969	LOC6533632|XP_002094339.1|DYAK	LOC117139738|XP_033158186.1|DMAU
OG0006970	LOC6538252|XP_002098779.1|DYAK	LOC117142515|XP_033162444.1|DMAU
OG0006971	LOC6526388|XP_002087507.1|DYAK	LOC117135232|XP_033151245.1|DMAU
OG0006972	LOC6527217|XP_015053630.1|DYAK	LOC117142937|XP_033167220.1|DMAU
OG0006974	LOC6527081|XP_002088174.1|DYAK	LOC117135186|XP_033151144.1|DMAU
OG0006975	LOC6527589|XP_002088677.1|DYAK	LOC117150751|XP_033173677.1|DMAU
OG0006976	LOC6528116|XP_002089183.2|DYAK	LOC117135545|XP_033151732.1|DMAU
OG0006977	LOC6531020|XP_002091857.3|DYAK	LOC117136444|XP_033153253.1|DMAU
OG0006978	LOC6529458|XP_002090460.1|DYAK	LOC117139866|XP_033158417.1|DMAU
OG0006979	LOC6526311|XP_002087433.1|DYAK	LOC117150472|XP_033173259.1|DMAU
OG0006980	LOC6527129|XP_002088223.1|DYAK	LOC117136184|XP_033152824.1|DMAU
OG0006981	LOC6527454|XP_002088546.1|DYAK	LOC117135257|XP_033151294.1|DMAU
OG0006982	LOC6529228|XP_002090235.1|DYAK	LOC117137806|XP_033155376.1|DMAU
OG0006983	LOC6526250|XP_002087372.2|DYAK	LOC117151021|XP_033174117.1|DMAU
OG0006984	LOC6529534|XP_002090536.1|DYAK	LOC117141728|XP_033161274.1|DMAU
OG0006985	LOC6527667|XP_002088753.1|DYAK	LOC117151091|XP_033174234.1|DMAU
OG0006986	LOC6526862|XP_002087962.1|DYAK	LOC117137568|XP_033154968.1|DMAU
OG0006987	LOC6528321|XP_002089374.1|DYAK	LOC117138095|XP_033155836.1|DMAU
OG0006988	LOC6529588|XP_002090582.1|DYAK	LOC117142112|XP_033161895.1|DMAU
OG0006989	LOC6527406|XP_002088498.1|DYAK	LOC117135168|XP_033151123.1|DMAU
OG0006990	LOC6529260|XP_002090265.1|DYAK	LOC117142551|XP_033162495.1|DMAU
OG0006991	LOC6539051|XP_002099553.1|DYAK	LOC117145781|XP_033167451.1|DMAU
OG0006992	LOC6527584|XP_002088672.2|DYAK	LOC117145153|XP_033166586.1|DMAU
OG0006993	LOC6529471|XP_039229074.1|DYAK	LOC117146890|XP_033169383.1|DMAU
OG0006994	LOC6527654|XP_002088740.1|DYAK	LOC117151029|XP_033174133.1|DMAU
OG0006995	LOC6527494|XP_002088584.1|DYAK	LOC117136723|XP_033153646.1|DMAU
OG0006996	LOC6527495|XP_002088585.1|DYAK	LOC117150232|XP_033172919.1|DMAU
OG0006997	LOC6528681|XP_002089723.1|DYAK	LOC117137339|XP_033154625.1|DMAU
OG0006998	LOC6538603|XP_002099125.1|DYAK	LOC117143202|XP_033163637.1|DMAU
OG0006999	LOC6526450|XP_002087569.1|DYAK	LOC117138950|XP_033156879.1|DMAU
OG0007000	LOC6526299|XP_002087421.1|DYAK	LOC117150087|XP_033172821.1|DMAU
OG0007001	LOC6530126|XP_002091072.1|DYAK	LOC117136860|XP_033153850.1|DMAU
OG0007002	LOC6529701|XP_015052071.1|DYAK	LOC117135276|XP_033151333.1|DMAU
OG0007003	LOC6530400|XP_015051951.1|DYAK	LOC117138345|XP_033156276.1|DMAU
OG0007004	LOC6526554|XP_002087664.1|DYAK	LOC117138637|XP_033156742.1|DMAU
OG0007005	LOC6529443|XP_002090447.1|DYAK	LOC117150625|XP_033173486.1|DMAU
OG0007006	LOC6528073|XP_039226469.1|DYAK	LOC117144157|XP_033165084.1|DMAU
OG0007007	LOC6528040|XP_002089107.2|DYAK	LOC117150651|XP_033173523.1|DMAU
OG0007008	LOC6526818|XP_002087920.1|DYAK	LOC117150542|XP_033173363.1|DMAU
OG0007009	LOC6528025|XP_002089092.1|DYAK	LOC117137642|XP_033155072.1|DMAU
OG0007010	LOC6529580|XP_039227907.1|DYAK	LOC117137087|XP_033154236.1|DMAU
OG0007011	LOC6537323|XP_002097880.1|DYAK	LOC117144750|XP_033165996.1|DMAU
OG0007012	LOC6527624|XP_039226390.1|DYAK	LOC117139070|XP_033157075.1|DMAU
OG0007013	LOC6528104|XP_002089171.1|DYAK	LOC117148353|XP_033171600.1|DMAU
