Orthogroup	DYAK.longest_only	DVIR.longest_only
OG0006365	LOC6526107|XP_002101924.1|DYAK	LOC6631957|XP_002055220.1|DVIR
OG0006366	LOC6526103|XP_039231059.1|DYAK	LOC6631902|XP_002055214.3|DVIR
OG0006367	LOC6525909|XP_002101729.1|DYAK	LOC6631391|XP_032295916.1|DVIR
OG0006368	LOC6538906|XP_015049094.1|DYAK	LOC6629832|XP_002054532.1|DVIR
OG0006369	LOC6538908|XP_039232380.1|DYAK	LOC6629835|XP_032295362.1|DVIR
OG0006371	LOC6538941|XP_002099445.1|DYAK	LOC6630193|XP_002054094.1|DVIR
OG0006372	LOC6538313|XP_002098840.1|DYAK	LOC6630243|XP_032292516.1|DVIR
OG0006373	LOC6525282|XP_015046206.1|DYAK	LOC6631710|XP_032295871.1|DVIR
OG0006374	LOC6525362|XP_002101198.1|DYAK	LOC6633635|XP_002057279.1|DVIR
OG0006375	LOC6524825|XP_002100667.1|DYAK	LOC6633746|XP_002057031.1|DVIR
OG0006376	LOC6525908|XP_002101728.1|DYAK	LOC6631829|XP_002055471.1|DVIR
OG0006377	LOC6525822|XP_002101642.1|DYAK	LOC6632169|XP_002055267.1|DVIR
OG0006378	LOC6538013|XP_039232256.1|DYAK	LOC6632258|XP_032288762.1|DVIR
OG0006379	LOC6524775|XP_002100619.1|DYAK	LOC6633674|XP_002056933.1|DVIR
OG0006380	LOC6524230|XP_002100093.1|DYAK	LOC6634532|XP_002057961.1|DVIR
OG0006381	LOC6524703|XP_002100547.2|DYAK	LOC6636103|XP_002059645.1|DVIR
OG0006382	LOC6524561|XP_002100418.1|DYAK	LOC6633830|XP_002057109.1|DVIR
OG0006383	LOC6524584|XP_039230903.1|DYAK	LOC6634643|XP_002058042.3|DVIR
OG0006384	LOC6524583|XP_002100440.1|DYAK	LOC6633862|XP_002056964.1|DVIR
OG0006385	LOC6537801|XP_002098342.1|DYAK	LOC6630057|XP_002054279.1|DVIR
OG0006386	LOC6527055|XP_002088148.1|DYAK	LOC6627450|XP_002052472.1|DVIR
OG0006387	LOC6538881|XP_002099385.1|DYAK	LOC6629494|XP_002054514.1|DVIR
OG0006388	LOC6524083|XP_002099947.3|DYAK	LOC6633524|XP_002057072.1|DVIR
OG0006389	LOC6524084|XP_002099948.1|DYAK	LOC6633525|XP_002057073.1|DVIR
OG0006390	LOC6535532|XP_002096161.1|DYAK	LOC6630362|XP_002054898.1|DVIR
OG0006391	LOC6536924|XP_002097493.1|DYAK	LOC6632470|XP_002056171.1|DVIR
OG0006392	LOC6524118|XP_002099982.1|DYAK	LOC6633391|XP_002056802.1|DVIR
OG0006393	LOC6528922|XP_002089954.1|DYAK	LOC6627729|XP_002051746.2|DVIR
OG0006394	LOC6535431|XP_002096080.1|DYAK	LOC6630546|XP_002054417.1|DVIR
OG0006395	LOC6536334|XP_002096918.1|DYAK	LOC6632819|XP_002055906.1|DVIR
OG0006396	LOC6525144|XP_002100982.1|DYAK	LOC6634825|XP_002058214.1|DVIR
OG0006397	LOC6524284|XP_039230142.1|DYAK	LOC6634721|XP_002058320.3|DVIR
OG0006398	LOC6524016|XP_002099888.1|DYAK	LOC6634534|XP_002057963.1|DVIR
OG0006399	LOC6524827|XP_002100669.1|DYAK	LOC6633849|XP_002057201.1|DVIR
OG0006400	LOC6524826|XP_002100668.1|DYAK	LOC6633850|XP_002057202.1|DVIR
OG0006401	LOC6535033|XP_002095699.2|DYAK	LOC6622831|XP_032290925.1|DVIR
OG0006402	LOC6535889|XP_002096505.1|DYAK	LOC6629417|XP_002053151.3|DVIR
OG0006403	LOC120321927|XP_039232129.1|DYAK	LOC6632964|XP_032289720.1|DVIR
OG0006404	LOC6537394|XP_002097950.1|DYAK	LOC6632963|XP_002056353.2|DVIR
OG0006405	LOC6533995|XP_039229970.1|DYAK	LOC6622259|XP_032290452.1|DVIR
OG0006406	LOC6538112|XP_002098647.1|DYAK	LOC6630221|XP_002054795.1|DVIR
OG0006407	LOC6525274|XP_002101110.1|DYAK	LOC6635540|XP_002059087.1|DVIR
OG0006408	LOC6526059|XP_002101876.1|DYAK	LOC6634424|XP_002057936.1|DVIR
OG0006409	LOC6525533|XP_002101368.1|DYAK	LOC6633666|XP_002056925.1|DVIR
OG0006410	LOC6524986|XP_002100826.1|DYAK	LOC6633684|XP_002057289.2|DVIR
OG0006411	LOC6523985|XP_002099857.1|DYAK	LOC6636657|XP_002060135.1|DVIR
OG0006412	LOC6538364|XP_002098888.1|DYAK	LOC6634920|XP_002058680.1|DVIR
OG0006413	LOC6538362|XP_015048803.1|DYAK	LOC6631035|XP_015027593.1|DVIR, LOC116650264|XP_032289393.1|DVIR
OG0006414	LOC6536250|XP_015047619.1|DYAK	LOC6630210|XP_032294108.1|DVIR
OG0006415	LOC6525977|XP_002101796.2|DYAK	LOC6631336|XP_002055773.1|DVIR
OG0006416	LOC6525440|XP_002101275.1|DYAK	LOC6636060|XP_002059591.2|DVIR
OG0006417	LOC6526648|XP_002087756.1|DYAK	LOC6634123|XP_002057724.1|DVIR
OG0006418	LOC6525597|XP_039229293.1|DYAK	LOC6631798|XP_002055377.2|DVIR
OG0006419	LOC6539010|XP_002099512.1|DYAK	LOC6631059|XP_002054225.1|DVIR
OG0006420	LOC6537938|XP_002098478.1|DYAK	LOC6630776|XP_002054810.1|DVIR
OG0006421	LOC6528124|XP_015054460.2|DYAK	LOC6627988|XP_032293714.1|DVIR
OG0006422	LOC6528118|XP_002089185.1|DYAK	LOC6627995|XP_002051432.1|DVIR
OG0006423	LOC6537743|XP_002098284.1|DYAK	LOC6630564|XP_002054381.1|DVIR
OG0006424	LOC6537744|XP_002098285.1|DYAK	LOC6630565|XP_002054382.1|DVIR
OG0006425	LOC6537741|XP_039232542.1|DYAK	LOC6630562|XP_002054379.1|DVIR
OG0006426	LOC6537740|XP_002098281.1|DYAK	LOC6630075|XP_002054378.1|DVIR
OG0006427	LOC6538237|XP_002098764.1|DYAK	LOC6633219|XP_002055984.1|DVIR
OG0006428	LOC6535873|XP_015047405.1|DYAK	LOC6635143|XP_015024890.1|DVIR
OG0006429	LOC6538795|XP_002099308.1|DYAK	LOC6631189|XP_015026836.1|DVIR
OG0006430	LOC6534764|XP_002095439.1|DYAK	LOC6624081|XP_002048105.1|DVIR
OG0006431	LOC6537991|XP_002098526.2|DYAK	LOC6630989|XP_002053234.1|DVIR
OG0006432	LOC6535643|XP_015047251.2|DYAK	LOC6635083|XP_032289355.1|DVIR
OG0006433	LOC6537949|XP_002098486.1|DYAK	LOC6630524|XP_002054802.1|DVIR
OG0006434	LOC6528002|XP_002089069.1|DYAK	LOC6629126|XP_002052392.2|DVIR
OG0006435	LOC6538291|XP_039232857.1|DYAK	LOC6632232|XP_032288907.1|DVIR
OG0006436	LOC6525587|XP_015046376.1|DYAK	LOC6622359|XP_002048530.1|DVIR
OG0006437	LOC6524630|XP_015045784.1|DYAK	LOC6631784|XP_032295726.1|DVIR
OG0006438	LOC6526306|XP_002087428.1|DYAK	LOC6627770|XP_002052832.1|DVIR
OG0006439	LOC6536714|XP_002097286.1|DYAK	LOC6630374|XP_002054349.1|DVIR
OG0006440	LOC6536715|XP_002097287.1|DYAK	LOC6630373|XP_002054348.2|DVIR
OG0006441	LOC6537556|XP_002098102.2|DYAK	LOC6635173|XP_002058577.2|DVIR
OG0006442	LOC6538665|XP_002099185.1|DYAK	LOC6629405|XP_002053062.1|DVIR
OG0006443	LOC6536149|XP_002096750.1|DYAK	LOC6629315|XP_032291458.1|DVIR
OG0006444	LOC6538833|XP_002099346.1|DYAK	LOC6633077|XP_002056149.1|DVIR
OG0006445	LOC6523839|XP_002099712.1|DYAK	LOC6631447|XP_002054958.3|DVIR
OG0006446	LOC6538574|XP_002099096.2|DYAK	LOC6629860|XP_002052946.2|DVIR
OG0006447	LOC6538581|XP_015048916.1|DYAK	LOC6629490|XP_032288945.1|DVIR
OG0006448	LOC6538759|XP_002099273.1|DYAK	LOC6635058|XP_002058625.1|DVIR
OG0006449	LOC6538762|XP_039231704.1|DYAK	LOC6635061|XP_032294942.1|DVIR
OG0006450	LOC6529459|XP_002090461.1|DYAK	LOC6627982|XP_002052694.1|DVIR
OG0006451	LOC6525225|XP_015046159.1|DYAK	LOC6635462|XP_015024614.1|DVIR
OG0006452	LOC6538606|XP_002099128.1|DYAK	LOC6628991|XP_002052122.1|DVIR
OG0006453	LOC6534319|XP_002094999.1|DYAK	LOC6623547|XP_002046882.1|DVIR
OG0006454	LOC6523864|XP_002099737.3|DYAK	LOC6635562|XP_002059036.2|DVIR
OG0006455	LOC6535267|XP_039231717.1|DYAK	LOC6634996|XP_032294886.1|DVIR
OG0006456	LOC6535270|XP_002095926.1|DYAK	LOC6629919|XP_002054553.1|DVIR
OG0006457	LOC6536955|XP_002097524.1|DYAK	LOC6632249|XP_002056078.1|DVIR
OG0006459	LOC6537762|XP_002098303.1|DYAK	LOC6629638|XP_032294973.1|DVIR
OG0006460	LOC6538785|XP_002099298.1|DYAK	LOC6634858|XP_002058648.1|DVIR
OG0006461	LOC6535909|XP_002096525.1|DYAK	LOC6635203|XP_002058478.2|DVIR
OG0006462	LOC6537917|XP_002098457.3|DYAK	LOC6630028|XP_002054478.3|DVIR
OG0006463	LOC6537171|XP_015048178.1|DYAK	LOC6631019|XP_032294778.1|DVIR
OG0006464	LOC6534782|XP_039230615.1|DYAK	LOC6624062|XP_002048116.1|DVIR
OG0006465	LOC6524472|XP_002100329.2|DYAK	LOC6636125|XP_032295508.1|DVIR
OG0006466	LOC6524382|XP_002100240.2|DYAK	LOC6632204|XP_002055518.1|DVIR
OG0006467	LOC6535596|XP_002096224.1|DYAK	LOC6634974|XP_002058422.1|DVIR
OG0006468	LOC6538766|XP_002099280.1|DYAK	LOC6635147|XP_002058631.1|DVIR
OG0006469	LOC6525133|XP_002100971.1|DYAK	LOC6634555|XP_002057972.1|DVIR
OG0006470	LOC6534574|XP_002095250.2|DYAK	LOC6622108|XP_002048185.1|DVIR
OG0006471	LOC6538777|XP_002099291.3|DYAK	LOC6634851|XP_002058641.1|DVIR
OG0006472	LOC6538779|XP_002099293.1|DYAK	LOC6634853|XP_002058643.1|DVIR
OG0006473	LOC6533536|XP_015050129.1|DYAK	LOC6622833|XP_015031226.1|DVIR
OG0006474	LOC6531369|XP_002092172.1|DYAK	LOC6625658|XP_002049008.1|DVIR
OG0006475	LOC6537602|XP_002098148.2|DYAK	LOC6634948|XP_002058536.2|DVIR
OG0006476	LOC6524081|XP_039230631.1|DYAK	LOC6633571|XP_002057075.1|DVIR
OG0006477	LOC6524305|XP_039233142.1|DYAK	LOC6631645|XP_032296171.1|DVIR
OG0006478	LOC6538804|XP_002099317.2|DYAK	LOC6630768|XP_002054826.2|DVIR
OG0006479	LOC6538802|XP_039232712.1|DYAK	LOC6630769|XP_032294892.1|DVIR
OG0006480	LOC6528483|XP_002089529.3|DYAK	LOC6625679|XP_002048797.1|DVIR
OG0006481	LOC6527329|XP_002088421.1|DYAK	LOC6627862|XP_002052281.1|DVIR
OG0006482	LOC6538094|XP_002098628.3|DYAK	LOC6630480|XP_032294006.1|DVIR
OG0006483	LOC6538635|XP_002099155.1|DYAK	LOC6632509|XP_002056014.2|DVIR
OG0006484	LOC6538633|XP_039231649.1|DYAK	LOC6632510|XP_015025912.1|DVIR
OG0006485	LOC6536194|XP_002096785.1|DYAK	LOC6632784|XP_002055866.1|DVIR
OG0006486	LOC6536542|XP_015047809.1|DYAK	LOC6629952|XP_002053610.1|DVIR
OG0006487	LOC6536487|XP_002097065.1|DYAK	LOC6630567|XP_002054384.1|DVIR
OG0006488	LOC6532286|XP_002093046.1|DYAK	LOC6622953|XP_002047086.1|DVIR
OG0006489	LOC6538133|XP_002098668.1|DYAK	LOC6631216|XP_002053959.3|DVIR
OG0006490	LOC26535620|XP_039232333.1|DYAK	LOC6632998|XP_002056356.1|DVIR
OG0006491	LOC6529599|XP_002090593.1|DYAK	LOC6628337|XP_002052668.1|DVIR
OG0006492	LOC6537537|XP_002098083.1|DYAK	LOC6629423|XP_002054355.1|DVIR
OG0006493	LOC6525667|XP_002101489.1|DYAK	LOC6631955|XP_032295211.1|DVIR
OG0006494	LOC6524809|XP_039229430.1|DYAK	LOC6633723|XP_032296597.1|DVIR
OG0006495	LOC6524879|XP_039226533.1|DYAK	LOC6635289|XP_002058799.2|DVIR
OG0006496	LOC6538776|XP_002099290.1|DYAK	LOC6634850|XP_002058640.1|DVIR
OG0006497	LOC6536889|XP_002097458.1|DYAK	LOC6632409|XP_002056205.1|DVIR
OG0006498	LOC6536887|XP_002097456.1|DYAK	LOC6632411|XP_002056207.2|DVIR
OG0006499	LOC6538999|XP_039231048.1|DYAK	LOC6631040|XP_032294893.1|DVIR
OG0006500	LOC6527996|XP_002089063.2|DYAK	LOC6628852|XP_032293426.1|DVIR
OG0006501	LOC6538841|XP_002099354.1|DYAK	LOC6633176|XP_002056158.2|DVIR
OG0006502	LOC6538845|XP_015049072.2|DYAK	LOC6632432|XP_002056162.1|DVIR
OG0006503	LOC6538847|XP_002099360.2|DYAK	LOC6632434|XP_002056164.2|DVIR
OG0006504	LOC6538848|XP_002099361.1|DYAK	LOC6632435|XP_002056165.1|DVIR
OG0006505	LOC6538003|XP_002098538.1|DYAK	LOC6632816|XP_002055903.1|DVIR
OG0006506	LOC6532672|XP_002093416.1|DYAK	LOC6623158|XP_002046768.1|DVIR
OG0006507	LOC6535477|XP_015047170.2|DYAK	LOC6632944|XP_032289845.1|DVIR
OG0006508	LOC6535479|XP_002096110.1|DYAK	LOC6632946|XP_002056769.2|DVIR
OG0006509	LOC6526064|XP_039229765.1|DYAK	LOC6634458|XP_002057946.2|DVIR
OG0006510	LOC6536516|XP_002097093.1|DYAK	LOC6631136|XP_002053032.1|DVIR
OG0006511	LOC6536890|XP_002097459.2|DYAK	LOC6632373|XP_002056203.2|DVIR
OG0006512	LOC6535829|XP_002096450.1|DYAK	LOC6629962|XP_032295048.1|DVIR
OG0006513	LOC6536899|XP_015047991.1|DYAK	LOC6632368|XP_032289533.1|DVIR
OG0006514	LOC6538613|XP_002099135.1|DYAK	LOC6631145|XP_002054248.1|DVIR
OG0006515	LOC6535634|XP_002096262.2|DYAK	LOC6631148|XP_002054251.1|DVIR
OG0006516	LOC6538677|XP_039232070.1|DYAK	LOC6630601|XP_032288781.1|DVIR
OG0006517	LOC6538679|XP_002099198.1|DYAK	LOC6630599|XP_002053018.1|DVIR
OG0006518	LOC6538678|XP_039232053.1|DYAK	LOC6630600|XP_032296737.1|DVIR
OG0006519	LOC6538680|XP_002099199.2|DYAK	LOC6630598|XP_002053017.2|DVIR
OG0006520	LOC6538818|XP_002099331.1|DYAK	LOC6635086|XP_002058416.1|DVIR
OG0006521	LOC6537332|XP_002097889.1|DYAK	LOC6630164|XP_002054784.1|DVIR
OG0006522	LOC6538814|XP_002099327.1|DYAK	LOC6635224|XP_002058412.2|DVIR
OG0006523	LOC6537192|XP_002097750.1|DYAK	LOC6633083|XP_002055961.1|DVIR
OG0006524	LOC6527057|XP_002088150.1|DYAK	LOC6627292|XP_002052464.2|DVIR
OG0006525	LOC26535979|XP_039226088.1|DYAK	LOC6634761|XP_032296444.1|DVIR
OG0006526	LOC6537592|XP_039231844.1|DYAK	LOC6635128|XP_002058545.1|DVIR
OG0006527	LOC6537590|XP_002098136.1|DYAK	LOC6635129|XP_002058546.1|DVIR
OG0006528	LOC6537589|XP_002098135.1|DYAK	LOC6635130|XP_002058547.1|DVIR
OG0006529	LOC6537585|XP_002098131.2|DYAK	LOC6635132|XP_002058549.1|DVIR
OG0006530	LOC6537583|XP_002098129.1|DYAK	LOC6635134|XP_002058551.3|DVIR
OG0006531	LOC6537579|XP_002098125.1|DYAK	LOC6634905|XP_032295297.1|DVIR
OG0006532	LOC6537572|XP_002098118.1|DYAK	LOC6634912|XP_002058564.2|DVIR
OG0006533	LOC6530564|XP_002091477.1|DYAK	LOC6626885|XP_032292805.1|DVIR
OG0006534	LOC6537187|XP_002097745.1|DYAK	LOC6633078|XP_002055956.1|DVIR
OG0006535	LOC6538789|XP_002099302.1|DYAK	LOC6635009|XP_032295176.1|DVIR
OG0006536	LOC6537546|XP_002098092.1|DYAK	LOC6630306|XP_002054191.1|DVIR
OG0006537	LOC6538350|XP_002098875.1|DYAK	LOC6631110|XP_002054134.1|DVIR
OG0006538	LOC6538267|XP_039232870.1|DYAK	LOC6629787|XP_015026850.1|DVIR
OG0006539	LOC6538174|XP_002098702.1|DYAK	LOC6634867|XP_002058702.1|DVIR
OG0006540	LOC6537659|XP_015048457.1|DYAK	LOC6630408|XP_002054196.2|DVIR
OG0006541	LOC6538078|XP_002098612.1|DYAK	LOC6634962|XP_032294884.1|DVIR
OG0006542	LOC6538077|XP_002098611.1|DYAK	LOC6634963|XP_002058597.1|DVIR
OG0006543	LOC6538332|XP_015048782.1|DYAK	LOC6630576|XP_002053925.3|DVIR
OG0006544	LOC120321707|XP_039231057.1|DYAK	LOC6632869|XP_002056555.1|DVIR
OG0006545	LOC6523815|XP_002099690.1|DYAK	LOC6632185|XP_002055640.1|DVIR
OG0006546	LOC6537838|XP_002098379.1|DYAK	LOC6635156|XP_002058350.2|DVIR
OG0006547	LOC6538684|XP_039232037.1|DYAK	LOC6630338|XP_002053013.3|DVIR
OG0006548	LOC6536960|XP_002097529.1|DYAK	LOC6632246|XP_002056075.1|DVIR
OG0006549	LOC6537042|XP_002097609.1|DYAK	LOC6629511|XP_002053171.1|DVIR
OG0006550	LOC6539022|XP_002099524.1|DYAK	LOC6629749|XP_002053891.1|DVIR
OG0006551	LOC6525828|XP_002101648.1|DYAK	LOC6631343|XP_002055780.1|DVIR
OG0006552	LOC6525825|XP_002101645.1|DYAK	LOC6631340|XP_002055777.1|DVIR
OG0006553	LOC6538303|XP_002098830.1|DYAK	LOC6630579|XP_002053928.1|DVIR
OG0006554	LOC6535922|XP_039231521.1|DYAK	LOC6635073|XP_032295030.1|DVIR
OG0006555	LOC6535256|XP_002095912.1|DYAK	LOC6634969|XP_002058716.1|DVIR
OG0006556	LOC6536997|XP_002097566.2|DYAK	LOC6635005|XP_002058518.1|DVIR
OG0006557	LOC6536636|XP_002097208.1|DYAK	LOC6630559|XP_002053277.1|DVIR
OG0006558	LOC6537859|XP_015048553.1|DYAK	LOC6630314|XP_032294014.1|DVIR
OG0006559	LOC6536438|XP_002097019.1|DYAK	LOC6629921|XP_002054555.1|DVIR
OG0006560	LOC6538001|XP_002098536.1|DYAK	LOC6631268|XP_032290575.1|DVIR
OG0006561	LOC6538000|XP_002098535.1|DYAK	LOC6631269|XP_002053821.1|DVIR
OG0006562	LOC6538294|XP_002098821.1|DYAK	LOC6630619|XP_032293993.1|DVIR
OG0006563	LOC6536806|XP_002097376.1|DYAK	LOC6629928|XP_002054329.1|DVIR
OG0006564	LOC6536804|XP_002097374.2|DYAK	LOC6629930|XP_032294959.1|DVIR
OG0006565	LOC6536730|XP_002097302.3|DYAK	LOC6629982|XP_032294992.1|DVIR
OG0006566	LOC6537284|XP_015048257.1|DYAK	LOC6630401|XP_032295248.1|DVIR
OG0006567	LOC6537875|XP_002098416.1|DYAK	LOC6629309|XP_002052973.3|DVIR
OG0006568	LOC6537874|XP_002098415.1|DYAK	LOC6630925|XP_032294779.1|DVIR
OG0006569	LOC6533122|XP_039230229.1|DYAK	LOC6624704|XP_002047198.1|DVIR
OG0006570	LOC6535380|XP_015047098.1|DYAK	LOC6632954|XP_002056571.1|DVIR
OG0006571	LOC6537771|XP_002098312.1|DYAK	LOC6629689|XP_002053970.1|DVIR
OG0006572	LOC26534884|XP_015047828.1|DYAK	LOC26530805|XP_015026263.1|DVIR
OG0006573	LOC6537619|XP_002098165.1|DYAK	LOC6633201|XP_002056688.1|DVIR
OG0006574	LOC6536515|XP_015047794.1|DYAK	LOC6631137|XP_032288736.1|DVIR
OG0006575	LOC6538055|XP_002098590.1|DYAK	LOC6632719|XP_002055830.1|DVIR
OG0006576	LOC6538648|XP_002099168.1|DYAK	LOC6629272|XP_032288728.1|DVIR
OG0006577	LOC6536193|XP_002096784.1|DYAK	LOC6632785|XP_002055867.2|DVIR
OG0006578	LOC6538649|XP_039231394.1|DYAK	LOC6629271|XP_015027295.1|DVIR
OG0006579	LOC6527756|XP_002088836.1|DYAK	LOC6628147|XP_002052434.1|DVIR
OG0006580	LOC6537444|XP_002098000.1|DYAK	LOC6630496|XP_002054390.1|DVIR
OG0006581	LOC6535377|XP_002096027.1|DYAK	LOC6632957|XP_002056574.2|DVIR
OG0006582	LOC6535467|XP_002096098.1|DYAK	LOC6629286|XP_002054694.1|DVIR
OG0006583	LOC6537459|XP_002098015.3|DYAK	LOC6630693|XP_032295319.1|DVIR
OG0006584	LOC6526722|XP_002087825.1|DYAK	LOC6628378|XP_002052630.1|DVIR
OG0006585	LOC6527660|XP_015053760.2|DYAK	LOC6628924|XP_015028714.1|DVIR
OG0006586	LOC6537962|XP_002098499.1|DYAK	LOC6635222|XP_002058410.1|DVIR
OG0006587	LOC6537963|XP_002098500.3|DYAK	LOC6635221|XP_002058409.1|DVIR
OG0006588	LOC6536687|XP_002097260.3|DYAK	LOC6632296|XP_032288889.1|DVIR
OG0006589	LOC6536121|XP_002096729.1|DYAK	LOC6631160|XP_032291524.1|DVIR
OG0006590	LOC6536129|XP_002096730.1|DYAK	LOC6631166|XP_032290320.1|DVIR
OG0006591	LOC6534695|XP_002095370.3|DYAK	LOC6623888|XP_002048268.2|DVIR
OG0006592	LOC6536464|XP_002097045.1|DYAK	LOC6632730|XP_002056053.1|DVIR
OG0006593	LOC6536463|XP_002097044.1|DYAK	LOC6632731|XP_002056054.2|DVIR
OG0006594	LOC6532548|XP_002093293.1|DYAK	LOC6623327|XP_002047290.3|DVIR
OG0006595	LOC6531479|XP_039228045.1|DYAK	LOC6625001|XP_032292332.1|DVIR
OG0006596	LOC6530999|XP_002091837.1|DYAK	LOC6626951|XP_032292488.1|DVIR
OG0006597	LOC6533495|XP_002094206.1|DYAK	LOC6624659|XP_015030892.1|DVIR
OG0006598	LOC6527988|XP_002089055.1|DYAK	LOC6634138|XP_002057424.2|DVIR
OG0006599	LOC6533653|XP_002094359.1|DYAK	LOC6623577|XP_002047808.1|DVIR
OG0006600	LOC6533337|XP_015049922.1|DYAK	LOC6622990|XP_015031142.1|DVIR
OG0006601	LOC6533849|XP_002094549.1|DYAK	LOC6623236|XP_002046735.1|DVIR
OG0006602	LOC6533848|XP_015050285.1|DYAK	LOC6623315|XP_002046736.1|DVIR
OG0006603	LOC6533847|XP_002094547.1|DYAK	LOC6623228|XP_002046737.1|DVIR
OG0006604	LOC6534564|XP_002095240.1|DYAK	LOC6622447|XP_002047129.2|DVIR
OG0006605	LOC6523995|XP_002099867.2|DYAK	LOC6633638|XP_002056832.1|DVIR
OG0006606	LOC6533215|XP_002093941.1|DYAK	LOC6623595|XP_002047337.2|DVIR
OG0006607	LOC6533623|XP_015050192.1|DYAK	LOC6622699|XP_002047226.1|DVIR
OG0006608	LOC6535389|XP_002096039.2|DYAK	LOC6632580|XP_002056745.1|DVIR
OG0006609	LOC6536212|XP_002096803.1|DYAK	LOC6630229|XP_002054569.1|DVIR
OG0006610	LOC6535109|XP_015051009.2|DYAK	LOC6624407|XP_032291181.1|DVIR
OG0006611	LOC6532466|XP_002093213.1|DYAK	LOC6624494|XP_015031268.1|DVIR
OG0006612	LOC6532467|XP_002093214.1|DYAK	LOC6624503|XP_002047156.1|DVIR
OG0006613	LOC6532468|XP_002093215.1|DYAK	LOC6624567|XP_002047155.1|DVIR
OG0006614	LOC6532469|XP_015049377.1|DYAK	LOC6624337|XP_002047154.1|DVIR
OG0006615	LOC6532475|XP_002093221.1|DYAK	LOC6624083|XP_002047150.1|DVIR
OG0006616	LOC6532648|XP_002093392.1|DYAK	LOC6623103|XP_002046788.2|DVIR
OG0006617	LOC6534303|XP_002094984.1|DYAK	LOC6623543|XP_002046816.1|DVIR
OG0006618	LOC6533544|XP_015050141.1|DYAK	LOC6622815|XP_002047057.1|DVIR
OG0006619	LOC6533529|XP_002094239.1|DYAK	LOC6623935|XP_002047425.1|DVIR
OG0006620	LOC6533526|XP_002094236.1|DYAK	LOC6622191|XP_032290357.1|DVIR
OG0006621	LOC6533290|XP_002094016.1|DYAK	LOC6624318|XP_002046393.1|DVIR
OG0006622	LOC6532280|XP_002093045.1|DYAK	LOC6622999|XP_002047087.1|DVIR
OG0006623	LOC6532271|XP_002093042.1|DYAK	LOC6623038|XP_002047091.3|DVIR
OG0006624	LOC6528307|XP_015054436.1|DYAK	LOC6626705|XP_002050467.1|DVIR
OG0006625	LOC6528308|XP_039226662.1|DYAK	LOC6626706|XP_002050468.1|DVIR
OG0006626	LOC6529103|XP_002090116.1|DYAK	LOC6625531|XP_002051013.1|DVIR
OG0006627	LOC6528533|XP_002089579.1|DYAK	LOC6627178|XP_002050396.1|DVIR
OG0006628	LOC6528535|XP_039226498.1|DYAK	LOC6627179|XP_032292471.1|DVIR
OG0006629	LOC6530714|XP_002091605.1|DYAK	LOC6626279|XP_002050166.2|DVIR
OG0006630	LOC6530287|XP_039228662.1|DYAK	LOC6625403|XP_032292007.1|DVIR
OG0006631	LOC6533376|XP_002094101.1|DYAK	LOC6623989|XP_002048304.1|DVIR
OG0006632	LOC6530083|XP_002091029.1|DYAK	LOC6625206|XP_002050622.1|DVIR
OG0006633	LOC6532412|XP_002093163.1|DYAK	LOC6622253|XP_002046374.1|DVIR
OG0006634	LOC6526353|XP_002087475.2|DYAK	LOC6628375|XP_002052875.2|DVIR
OG0006635	LOC6526442|XP_002087561.1|DYAK	LOC6628671|XP_002051845.1|DVIR
OG0006636	LOC6524776|XP_002100620.1|DYAK	LOC6633672|XP_002056931.1|DVIR
OG0006637	LOC6533207|XP_002093933.1|DYAK	LOC6623621|XP_002047333.1|DVIR
OG0006638	LOC6528739|XP_002089774.2|DYAK	LOC6625708|XP_002050329.1|DVIR
OG0006639	LOC6528737|XP_015054284.1|DYAK	LOC6625704|XP_032292656.1|DVIR
OG0006640	LOC6528507|XP_002089553.2|DYAK	LOC6625055|XP_002050589.2|DVIR
OG0006641	LOC6528835|XP_039227253.1|DYAK	LOC6625714|XP_032292653.1|DVIR
OG0006642	LOC6531738|XP_002092528.1|DYAK	LOC6627025|XP_002050585.1|DVIR
OG0006643	LOC6531960|XP_002092746.1|DYAK	LOC6625740|XP_002050000.1|DVIR
OG0006644	LOC6533688|XP_002094393.1|DYAK	LOC6623159|XP_002048553.1|DVIR
OG0006645	LOC6529723|XP_039229042.1|DYAK	LOC6634314|XP_032289013.1|DVIR
OG0006646	LOC6530218|XP_002091156.1|DYAK	LOC6635963|XP_002059328.1|DVIR
OG0006647	LOC6531025|XP_015051751.1|DYAK	LOC6627202|XP_032291748.1|DVIR
OG0006648	LOC6532459|XP_015049367.1|DYAK	LOC6622437|XP_015031105.1|DVIR
OG0006649	LOC6530961|XP_002091799.2|DYAK	LOC6625662|XP_002050783.2|DVIR
OG0006650	LOC6528322|XP_039226761.1|DYAK	LOC6625080|XP_032291923.1|DVIR
OG0006651	LOC6534709|XP_039229678.1|DYAK	LOC6624126|XP_032291361.1|DVIR
OG0006652	LOC6533650|XP_002094356.1|DYAK	LOC6623644|XP_002047806.1|DVIR
OG0006653	LOC6533498|XP_015050068.1|DYAK	LOC6636819|XP_015023682.1|DVIR
OG0006654	LOC6532255|XP_002093027.1|DYAK	LOC6624355|XP_002047104.1|DVIR
OG0006655	LOC6532778|XP_002093520.1|DYAK	LOC6622091|XP_015031221.1|DVIR
OG0006656	LOC6532993|XP_002093728.1|DYAK	LOC6636599|XP_032291398.1|DVIR
