Orthogroup	DYAK.longest_only	DERE.longest_only
OG0006668	LOC6528517|XP_002089563.1|DYAK	LOC6542436|XP_001970534.1|DERE
OG0006669	LOC6533268|XP_002093994.2|DYAK	LOC6544768|XP_026832227.1|DERE
OG0006670	LOC6533272|XP_002093998.1|DYAK	LOC6544764|XP_001971494.1|DERE
OG0006671	LOC6533273|XP_015049884.1|DYAK	LOC6544763|XP_026832365.1|DERE
OG0006672	LOC6532697|XP_002093439.1|DYAK	LOC6545869|XP_001971638.1|DERE
OG0006673	LOC6533037|XP_002093772.1|DYAK	LOC6544044|XP_001971968.1|DERE
OG0006674	LOC6532303|XP_002093063.1|DYAK	LOC6545129|XP_001971075.1|DERE
OG0006675	LOC6532909|XP_002093645.1|DYAK	LOC6543637|XP_001971841.1|DERE
OG0006676	LOC6533073|XP_002093805.1|DYAK	LOC6544360|XP_026832841.1|DERE
OG0006677	LOC6532728|XP_002093470.2|DYAK	LOC6545663|XP_001971667.2|DERE
OG0006678	LOC6534749|XP_002095424.1|DYAK	LOC6546298|XP_001973530.1|DERE
OG0006679	LOC26535332|XP_015050052.1|DYAK	LOC26526636|XP_015014320.1|DERE
OG0006680	LOC6537977|XP_002098514.1|DYAK	LOC6554474|XP_026839476.1|DERE
OG0006681	LOC6533275|XP_002094001.2|DYAK	LOC6544715|XP_001971491.2|DERE
OG0006682	LOC6533106|XP_002093832.1|DYAK	LOC6544634|XP_001972024.1|DERE
OG0006683	LOC6533107|XP_002093833.1|DYAK	LOC6544635|XP_026833597.1|DERE
OG0006684	LOC6532729|XP_002093471.1|DYAK	LOC6545715|XP_001971668.1|DERE
OG0006685	LOC6528814|XP_002089846.1|DYAK	LOC6541507|XP_001969146.3|DERE
OG0006686	LOC6533241|XP_002093967.1|DYAK	LOC6544720|XP_026833200.1|DERE
OG0006687	LOC6525832|XP_002101652.2|DYAK	LOC6550299|XP_001977701.1|DERE
OG0006688	LOC6533158|XP_002093884.2|DYAK	LOC6545283|XP_001972072.2|DERE
OG0006689	LOC6532424|XP_002093171.2|DYAK	LOC6545971|XP_001971181.2|DERE
OG0006690	LOC6536683|XP_002097256.1|DYAK	LOC6552359|XP_026839835.1|DERE
OG0006691	LOC26535253|XP_015050288.1|DYAK	LOC26526418|XP_015014274.1|DERE
OG0006692	LOC6532413|XP_002093164.1|DYAK	LOC6545684|XP_001971175.1|DERE
OG0006693	LOC6533445|XP_002094156.1|DYAK	LOC6546463|XP_026833611.1|DERE
OG0006694	LOC6524430|XP_002100288.3|DYAK	LOC6555499|XP_026837895.1|DERE
OG0006695	LOC6532716|XP_002093458.1|DYAK	LOC6545675|XP_001971657.1|DERE
OG0006696	LOC26535804|XP_039226190.1|DYAK	LOC26526452|XP_026834496.1|DERE
OG0006697	LOC6532563|XP_015049429.1|DYAK	LOC6545816|XP_015013880.1|DERE
OG0006698	LOC6534438|XP_002095115.1|DYAK	LOC6544225|XP_001973041.1|DERE
OG0006699	LOC6533430|XP_002094147.2|DYAK	LOC6546512|XP_001971343.1|DERE
OG0006700	LOC6532594|XP_002093338.1|DYAK	LOC6545458|XP_001972141.1|DERE
OG0006701	LOC6529381|XP_002090386.1|DYAK	LOC6547353|XP_001976186.1|DERE
OG0006702	LOC6532213|XP_002092986.1|DYAK	LOC6545134|XP_001971000.1|DERE
OG0006703	LOC6534402|XP_002095080.1|DYAK	LOC6543627|XP_026832964.1|DERE
OG0006704	LOC6534401|XP_002095079.1|DYAK	LOC6544151|XP_001973006.1|DERE
OG0006705	LOC6528686|XP_002089728.1|DYAK	LOC6540923|XP_001970374.1|DERE
OG0006706	LOC6532119|XP_002092895.1|DYAK	LOC6548408|XP_001976674.1|DERE
OG0006707	LOC6531877|XP_002092664.1|DYAK	LOC6547893|XP_001976452.1|DERE
OG0006708	LOC6525167|XP_039227745.1|DYAK	LOC6550434|XP_001977794.1|DERE
OG0006709	LOC6524513|XP_002100370.1|DYAK	LOC6551150|XP_026837509.1|DERE
OG0006710	LOC6533212|XP_039230430.1|DYAK	LOC6545445|XP_026832197.1|DERE
OG0006711	LOC6533213|XP_002093939.3|DYAK	LOC6545446|XP_026832195.1|DERE
OG0006712	LOC6533497|XP_039230345.1|DYAK	LOC6546242|XP_001971289.2|DERE
OG0006713	LOC6533627|XP_002094334.1|DYAK	LOC6543773|XP_001972308.1|DERE
OG0006714	LOC6533628|XP_039230270.1|DYAK	LOC6543774|XP_001972309.1|DERE
OG0006715	LOC6533217|XP_002093943.2|DYAK	LOC6545449|XP_001972132.2|DERE
OG0006716	LOC6526663|XP_002087771.1|DYAK	LOC6542155|XP_001968510.1|DERE
OG0006717	LOC6533895|XP_002094595.1|DYAK	LOC6544926|XP_001972545.1|DERE
OG0006718	LOC6533896|XP_002094596.1|DYAK	LOC6544927|XP_001972546.1|DERE
OG0006719	LOC6534382|XP_002095060.2|DYAK	LOC6544084|XP_026833658.1|DERE
OG0006720	LOC6534235|XP_039230291.1|DYAK	LOC6546248|XP_026833020.1|DERE
OG0006721	LOC6533887|XP_039229831.1|DYAK	LOC6545008|XP_001972535.1|DERE
OG0006722	LOC6535051|XP_002095715.1|DYAK	LOC6545318|XP_026833078.1|DERE
OG0006723	LOC6526997|XP_002088093.1|DYAK	LOC6543246|XP_001970105.1|DERE
OG0006724	LOC6538654|XP_002099174.1|DYAK	LOC6554485|XP_001981930.1|DERE
OG0006725	LOC6538658|XP_002099178.1|DYAK	LOC6554489|XP_001981934.1|DERE
OG0006726	LOC6537318|XP_002097875.1|DYAK	LOC6552526|XP_001979918.1|DERE
OG0006727	LOC6538659|XP_002099179.1|DYAK	LOC6554490|XP_001981935.1|DERE
OG0006728	LOC6536318|XP_002096902.1|DYAK	LOC6552421|XP_001980866.1|DERE
OG0006729	LOC6529370|XP_015052176.1|DYAK	LOC6547556|XP_015011573.1|DERE
OG0006730	LOC6529371|XP_002090376.1|DYAK	LOC6547557|XP_001976178.1|DERE
OG0006731	LOC6527005|XP_002088101.1|DYAK	LOC6541735|XP_001970097.1|DERE
OG0006732	LOC6533411|XP_002094129.2|DYAK	LOC6543802|XP_001971361.2|DERE
OG0006733	LOC6534644|XP_039230081.1|DYAK	LOC6543545|XP_001973629.1|DERE
OG0006734	LOC6533251|XP_002093977.1|DYAK	LOC6544798|XP_001971517.1|DERE
OG0006735	LOC6532762|XP_039229420.1|DYAK	LOC6543741|XP_026832455.1|DERE
OG0006736	LOC6533035|XP_002093770.1|DYAK	LOC6544042|XP_001971966.1|DERE
OG0006737	LOC6534307|XP_002094988.1|DYAK	LOC6546192|XP_001972921.1|DERE
OG0006738	LOC6529897|XP_002090854.1|DYAK	LOC6549271|XP_001975713.1|DERE
OG0006739	LOC6533092|XP_002093823.1|DYAK	LOC6544679|XP_001972015.1|DERE
OG0006740	LOC6533400|XP_002094118.1|DYAK	LOC6543675|XP_001971373.1|DERE
OG0006741	LOC6533399|XP_002094117.1|DYAK	LOC6543676|XP_001971374.1|DERE
OG0006742	LOC6537132|XP_002097693.1|DYAK	LOC6553086|XP_001980105.1|DERE
OG0006743	LOC6526289|XP_002087411.2|DYAK	LOC6543312|XP_001968156.2|DERE
OG0006744	LOC6533548|XP_002094258.1|DYAK	LOC6546011|XP_015013218.1|DERE
OG0006745	LOC6537054|XP_002097619.1|DYAK	LOC6553306|XP_001980172.1|DERE
OG0006746	LOC6532699|XP_002093441.1|DYAK	LOC6545773|XP_026832797.1|DERE
OG0006747	LOC26534889|XP_015049994.1|DYAK	LOC26526723|XP_026833126.1|DERE
OG0006748	LOC6523842|XP_002099715.3|DYAK	LOC6555539|XP_001982431.2|DERE
OG0006749	LOC6532439|XP_002093186.1|DYAK	LOC6543765|XP_001971193.1|DERE
OG0006750	LOC6523984|XP_002099856.1|DYAK	LOC6551298|XP_001978397.1|DERE
OG0006752	LOC6532880|XP_002093616.2|DYAK	LOC6546336|XP_001971812.2|DERE
OG0006753	LOC6532882|XP_002093618.2|DYAK	LOC6546446|XP_001971815.2|DERE
OG0006754	LOC6532192|XP_002092966.1|DYAK	LOC6544645|XP_015013598.1|DERE
OG0006755	LOC6532253|XP_002093025.1|DYAK	LOC6545082|XP_001971037.1|DERE
OG0006756	LOC6533154|XP_002093880.1|DYAK	LOC6545279|XP_001972068.1|DERE
OG0006757	LOC6533153|XP_002093879.1|DYAK	LOC6545278|XP_001972067.1|DERE
OG0006758	LOC6533487|XP_002094198.1|DYAK	LOC6546156|XP_001971299.1|DERE
OG0006759	LOC6533488|XP_002094199.1|DYAK	LOC6546155|XP_026833530.1|DERE
OG0006760	LOC6534701|XP_039229690.1|DYAK	LOC6546174|XP_001973575.2|DERE
OG0006761	LOC6537533|XP_002098079.1|DYAK	LOC6552601|XP_001978994.1|DERE
OG0006762	LOC6526154|XP_015046654.1|DYAK	LOC6549918|XP_026837382.1|DERE
OG0006763	LOC6531076|XP_002091910.1|DYAK	LOC6546930|XP_001974691.1|DERE
OG0006764	LOC6530334|XP_002091261.1|DYAK	LOC6549373|XP_001975683.1|DERE
OG0006765	LOC6531078|XP_002091912.1|DYAK	LOC6547160|XP_001974688.1|DERE
OG0006766	LOC6532391|XP_002093142.1|DYAK	LOC6545601|XP_026833431.1|DERE
OG0006767	LOC6534683|XP_002095358.3|DYAK	LOC6546272|XP_001973591.1|DERE
OG0006768	LOC6539394|XP_002086289.2|DYAK	LOC6546271|XP_001973590.1|DERE
OG0006769	LOC6534686|XP_002095361.1|DYAK	LOC6546273|XP_001973592.1|DERE
OG0006770	LOC6533119|XP_002093845.1|DYAK	LOC6544405|XP_001972035.1|DERE
OG0006771	LOC6525137|XP_039232758.1|DYAK	LOC6550480|XP_026838211.1|DERE
OG0006772	LOC6528476|XP_002089522.3|DYAK	LOC6542000|XP_001970577.3|DERE
OG0006773	LOC6533421|XP_002094139.1|DYAK	LOC6543757|XP_001971351.1|DERE
OG0006774	LOC6534915|XP_002095586.2|DYAK	LOC6545525|XP_026832593.1|DERE
OG0006775	LOC6534367|XP_002095045.1|DYAK	LOC6543902|XP_001972973.1|DERE
OG0006776	LOC6532884|XP_002093620.1|DYAK	LOC6546448|XP_026833334.1|DERE
OG0006777	LOC6534365|XP_002095043.1|DYAK	LOC6543697|XP_001972971.1|DERE
OG0006778	LOC6533522|XP_002094232.1|DYAK	LOC6546529|XP_001971264.1|DERE
OG0006779	LOC6532379|XP_002093130.1|DYAK	LOC6545666|XP_001971141.1|DERE
OG0006780	LOC6533336|XP_002094062.1|DYAK	LOC6544070|XP_001971429.1|DERE
OG0006781	LOC6533049|XP_002093783.1|DYAK	LOC6544327|XP_001971980.1|DERE
OG0006782	LOC6532406|XP_015049334.1|DYAK	LOC6545424|XP_015013537.1|DERE
OG0006783	LOC6531525|XP_039228024.1|DYAK	LOC6549004|XP_026837137.1|DERE
OG0006784	LOC6532957|XP_015049728.1|DYAK	LOC6543894|XP_026832317.1|DERE
OG0006785	LOC6531597|XP_002092394.1|DYAK	LOC6548084|XP_001975175.1|DERE
OG0006786	LOC6531061|XP_002091895.1|DYAK	LOC6547019|XP_026836311.1|DERE
OG0006787	LOC6533758|XP_002094462.2|DYAK	LOC6544569|XP_015013923.1|DERE
OG0006788	LOC6533759|XP_002094463.1|DYAK	LOC6544570|XP_001972421.2|DERE
OG0006789	LOC6525590|XP_002101425.2|DYAK	LOC6550032|XP_001977498.2|DERE
OG0006790	LOC120320868|XP_039227765.1|DYAK	LOC6542042|XP_001968464.1|DERE
OG0006791	LOC6533863|XP_039229921.1|DYAK	LOC6544595|XP_026832879.1|DERE
OG0006792	LOC6532522|XP_015049413.1|DYAK	LOC6543974|XP_015013885.1|DERE
OG0006793	LOC6532517|XP_002093263.1|DYAK	LOC6543963|XP_026832791.1|DERE
OG0006794	LOC6528320|XP_002089373.1|DYAK	LOC6541810|XP_001970729.1|DERE
OG0006795	LOC6532891|XP_002093627.1|DYAK	LOC6543564|XP_001971824.1|DERE
OG0006796	LOC6534626|XP_002095301.1|DYAK	LOC6543884|XP_001973643.1|DERE
OG0006797	LOC6527995|XP_002089062.1|DYAK	LOC6541938|XP_001969431.1|DERE
OG0006798	LOC6532658|XP_002093402.1|DYAK	LOC6544783|XP_001971603.1|DERE
OG0006799	LOC6532553|XP_002093298.1|DYAK	LOC6545767|XP_026832453.1|DERE
OG0006800	LOC6534053|XP_002094739.2|DYAK	LOC6545561|XP_001972687.1|DERE
OG0006801	LOC6525901|XP_002101721.1|DYAK	LOC6549819|XP_001977342.1|DERE
OG0006802	LOC6531550|XP_002092348.1|DYAK	LOC6546600|XP_001975488.1|DERE
OG0006803	LOC6529331|XP_002090336.1|DYAK	LOC6547254|XP_001976140.1|DERE
OG0006804	LOC6532509|XP_015049406.1|DYAK	LOC6543971|XP_015013886.1|DERE
OG0006805	LOC6530064|XP_002091010.2|DYAK	LOC6546708|XP_001975869.2|DERE
OG0006806	LOC6539479|XP_002086368.1|DYAK	LOC6545394|XP_026832606.1|DERE
OG0006807	LOC6534929|XP_002095600.3|DYAK	LOC6545574|XP_015012984.1|DERE
OG0006808	LOC6528751|XP_002089786.1|DYAK	LOC6540618|XP_001970319.1|DERE
OG0006809	LOC6532823|XP_002093560.1|DYAK	LOC6546473|XP_001971754.1|DERE
OG0006810	LOC6539631|XP_002086513.3|DYAK	LOC6544861|XP_026832402.1|DERE
OG0006811	LOC6538389|XP_002098913.2|DYAK	LOC6554252|XP_026839807.1|DERE
OG0006812	LOC6532737|XP_002093479.1|DYAK	LOC6544770|XP_001971676.1|DERE
OG0006813	LOC6535566|XP_002096195.3|DYAK	LOC6551846|XP_026831980.1|DERE
OG0006814	LOC6533851|XP_002094551.1|DYAK	LOC6544795|XP_001972502.1|DERE
OG0006815	LOC6532824|XP_002093561.1|DYAK	LOC6546262|XP_015013349.1|DERE
OG0006816	LOC6532825|XP_002093562.1|DYAK	LOC6546263|XP_001971759.1|DERE
OG0006817	LOC6532502|XP_002093248.1|DYAK	LOC6546481|XP_026833165.1|DERE
OG0006818	LOC6532293|XP_039230428.1|DYAK	LOC6545205|XP_001971066.2|DERE
OG0006819	LOC6539695|XP_002086581.1|DYAK	LOC6545570|XP_026833773.1|DERE
OG0006820	LOC6539701|XP_002086583.1|DYAK	LOC6545575|XP_001973353.1|DERE
OG0006821	LOC6527245|XP_002088339.1|DYAK	LOC6541360|XP_001969860.1|DERE
OG0006822	LOC6530784|XP_002091667.1|DYAK	LOC6547387|XP_001974926.1|DERE
OG0006823	LOC6534406|XP_002095084.1|DYAK	LOC6543631|XP_001973011.1|DERE
OG0006824	LOC6533057|XP_002093789.1|DYAK	LOC6544335|XP_001971986.1|DERE
OG0006825	LOC6533967|XP_002094665.1|DYAK	LOC6544945|XP_001972618.1|DERE
OG0006826	LOC6534423|XP_015050631.1|DYAK	LOC6543938|XP_001973028.2|DERE
OG0006827	LOC6536077|XP_015047557.2|DYAK	LOC6553197|XP_001979158.1|DERE
OG0006828	LOC6527989|XP_002089056.1|DYAK	LOC6543154|XP_001969425.1|DERE
OG0006829	LOC6533125|XP_002093851.1|DYAK	LOC6545193|XP_001972039.1|DERE
OG0006830	LOC6532443|XP_002093190.1|DYAK	LOC6543769|XP_001971197.1|DERE
OG0006831	LOC6532717|XP_002093459.1|DYAK	LOC6545676|XP_001971658.1|DERE
OG0006832	LOC6532677|XP_015049520.1|DYAK	LOC6545390|XP_001971620.1|DERE
OG0006833	LOC6534655|XP_039230448.1|DYAK	LOC6543731|XP_026833270.1|DERE
OG0006834	LOC6537691|XP_002098236.1|DYAK	LOC6555409|XP_026835312.1|DERE
OG0006835	LOC6533406|XP_002094124.1|DYAK	LOC6543669|XP_001971367.1|DERE
OG0006836	LOC6533463|XP_002094174.1|DYAK	LOC6546375|XP_001971320.1|DERE
OG0006837	LOC6532945|XP_002093680.1|DYAK	LOC6543827|XP_001971877.1|DERE
OG0006838	LOC6533557|XP_002094267.1|DYAK	LOC6546082|XP_015013215.1|DERE
OG0006839	LOC6532941|XP_002093676.1|DYAK	LOC6543753|XP_001971871.1|DERE
OG0006840	LOC6527080|XP_039226185.1|DYAK	LOC6540916|XP_001970026.2|DERE
OG0006841	LOC6532967|XP_002093702.2|DYAK	LOC6544206|XP_001971899.2|DERE
OG0006842	LOC6532837|XP_002093574.1|DYAK	LOC6546260|XP_001971772.1|DERE
OG0006843	LOC120321481|XP_039229973.1|DYAK	LOC6555720|XP_001982564.1|DERE
OG0006844	LOC6536510|XP_002097087.1|DYAK	LOC6552037|XP_001980682.1|DERE
OG0006845	LOC6534375|XP_002095053.1|DYAK	LOC6543910|XP_015014017.1|DERE
OG0006846	LOC6533230|XP_015049855.1|DYAK	LOC6544846|XP_026833512.1|DERE
OG0006847	LOC6533233|XP_002093959.2|DYAK	LOC6544843|XP_001971533.2|DERE
OG0006848	LOC6530630|XP_002091543.2|DYAK	LOC6547837|XP_001975048.2|DERE
OG0006849	LOC6532688|XP_002093432.1|DYAK	LOC6545737|XP_001971631.3|DERE
OG0006850	LOC6532687|XP_002093431.2|DYAK	LOC6545736|XP_001971630.2|DERE
OG0006851	LOC6532684|XP_015049530.1|DYAK	LOC6545733|XP_015013771.1|DERE
OG0006852	LOC6528918|XP_002089950.1|DYAK	LOC6542281|XP_026835414.1|DERE
OG0006853	LOC6532745|XP_015049587.1|DYAK	LOC6545802|XP_015013782.1|DERE
OG0006854	LOC6528832|XP_002089864.1|DYAK	LOC6541491|XP_026834486.1|DERE
OG0006855	LOC6533904|XP_002094604.1|DYAK	LOC6545312|XP_001972554.1|DERE
OG0006856	LOC6531082|XP_039228051.1|DYAK	LOC6547157|XP_001974685.2|DERE
OG0006857	LOC6529094|XP_002090107.2|DYAK	LOC6542839|XP_026834703.1|DERE
OG0006858	LOC6533375|XP_002094100.1|DYAK	LOC6543607|XP_001971393.1|DERE
OG0006859	LOC6528481|XP_002089527.1|DYAK	LOC6541773|XP_026835280.1|DERE
OG0006860	LOC6529373|XP_002090378.1|DYAK	LOC6547347|XP_001976180.1|DERE
OG0006861	LOC6530057|XP_039229173.1|DYAK	LOC6546669|XP_015011629.1|DERE
OG0006862	LOC6532630|XP_002093374.1|DYAK	LOC6544979|XP_015013756.1|DERE
OG0006863	LOC6525779|XP_002101600.1|DYAK	LOC6550117|XP_001977654.1|DERE
OG0006864	LOC6530040|XP_002090986.1|DYAK	LOC6546628|XP_001975844.1|DERE
OG0006865	LOC6535427|XP_039231354.1|DYAK	LOC6552244|XP_001979756.2|DERE
OG0006866	LOC6531295|XP_002092099.1|DYAK	LOC6546657|XP_001974500.1|DERE
OG0006867	LOC6531194|XP_039227861.1|DYAK	LOC26526411|XP_015012800.2|DERE
OG0006868	LOC6531193|XP_039227860.1|DYAK	LOC6546666|XP_001974578.1|DERE
OG0006869	LOC6530008|XP_002090954.2|DYAK	LOC6549520|XP_026835829.1|DERE
OG0006870	LOC6529378|XP_039227934.1|DYAK	LOC6547349|XP_001976182.3|DERE
OG0006871	LOC6528538|XP_002089584.1|DYAK	LOC6541868|XP_001970510.1|DERE
OG0006872	LOC6528463|XP_002089509.1|DYAK	LOC6542038|XP_001970591.1|DERE
OG0006873	LOC6530658|XP_015051870.1|DYAK	LOC6547928|XP_015012228.1|DERE
OG0006874	LOC6539310|XP_002086199.1|DYAK	LOC26526761|XP_026838671.1|DERE
OG0006875	LOC6529605|XP_002090599.1|DYAK	LOC6549233|XP_001974358.1|DERE
OG0006876	LOC6531986|XP_002092772.1|DYAK	LOC6547952|XP_026837034.1|DERE
OG0006877	LOC26536409|XP_015054733.1|DYAK	LOC26526950|XP_015015582.1|DERE
OG0006878	LOC6528081|XP_002089148.1|DYAK	LOC6540673|XP_026834135.1|DERE
OG0006879	LOC6531357|XP_002092160.1|DYAK	LOC6548494|XP_026836247.1|DERE
OG0006880	LOC6528932|XP_002089964.1|DYAK	LOC6543080|XP_001969033.1|DERE
OG0006881	LOC6528230|XP_002089292.1|DYAK	LOC6540632|XP_015015092.1|DERE
OG0006882	LOC6529369|XP_002090374.1|DYAK	LOC6547555|XP_001976176.1|DERE
OG0006883	LOC6529177|XP_015052232.1|DYAK	LOC6548600|XP_001973945.1|DERE
OG0006884	LOC6526654|XP_002087762.1|DYAK	LOC113564054|XP_026834233.1|DERE
OG0006885	LOC6527152|XP_015053622.1|DYAK	LOC6541525|XP_015014899.1|DERE
OG0006886	LOC6537862|XP_002098403.1|DYAK	LOC6554560|XP_001982164.1|DERE
OG0006887	LOC6524480|XP_015045720.1|DYAK	LOC6555656|XP_001982569.2|DERE
OG0006888	LOC6528042|XP_002089109.1|DYAK	LOC6541730|XP_001969478.1|DERE
OG0006889	LOC6529175|XP_002090182.1|DYAK	LOC6548599|XP_001973944.1|DERE
OG0006890	LOC6526876|XP_002087976.1|DYAK	LOC6543523|XP_001968723.1|DERE
OG0006891	LOC6527330|XP_002088422.1|DYAK	LOC6543304|XP_001969787.1|DERE
OG0006892	LOC6526364|XP_002087485.1|DYAK	LOC6543219|XP_001968229.1|DERE
OG0006893	LOC6526268|XP_002087390.1|DYAK	LOC6540830|XP_001968135.1|DERE
OG0006894	LOC6526269|XP_015053356.1|DYAK	LOC6540849|XP_026835084.1|DERE
OG0006895	LOC6523996|XP_039227844.1|DYAK	LOC26526319|XP_015011450.1|DERE
OG0006896	LOC6528969|XP_002090001.1|DYAK	LOC6542977|XP_001968999.1|DERE, LOC6556019|XP_001982881.1|DERE
OG0006897	LOC6527862|XP_002088934.1|DYAK	LOC6543004|XP_026835159.1|DERE
OG0006898	LOC6529603|XP_002090597.1|DYAK	LOC6549235|XP_026835901.1|DERE
OG0006899	LOC6526519|XP_002087629.1|DYAK	LOC6543090|XP_001968367.1|DERE
OG0006900	LOC6525560|XP_002101395.1|DYAK	LOC6551308|XP_001977096.1|DERE
OG0006901	LOC6526288|XP_002087410.1|DYAK	LOC6543189|XP_001968155.1|DERE
OG0006902	LOC6524341|XP_002100199.1|DYAK	LOC6550324|XP_001976772.1|DERE
OG0006903	LOC6538043|XP_002098578.3|DYAK	LOC6554662|XP_001981342.3|DERE
OG0006904	LOC6527548|XP_002088638.1|DYAK	LOC6540939|XP_001969581.1|DERE
OG0006905	LOC6529460|XP_002090462.3|DYAK	LOC6549637|XP_001974443.1|DERE
OG0006906	LOC6529631|XP_039228220.1|DYAK	LOC6549328|XP_001974333.1|DERE
OG0006907	LOC6529249|XP_039228751.1|DYAK	LOC6548699|XP_026837049.1|DERE
OG0006908	LOC6529041|XP_002090072.1|DYAK	LOC6542294|XP_001968933.1|DERE
OG0006909	LOC6528017|XP_002089084.1|DYAK	LOC6543396|XP_001969452.1|DERE
OG0006910	LOC6527726|XP_002088809.1|DYAK	LOC6540668|XP_001970306.1|DERE
OG0006911	LOC6525121|XP_002100959.2|DYAK	LOC6550446|XP_015011155.1|DERE
OG0006912	LOC6529725|XP_002090718.1|DYAK	LOC6549202|XP_001974241.1|DERE
OG0006913	LOC6526956|XP_002088052.1|DYAK	LOC6542749|XP_001970148.1|DERE
OG0006914	LOC6534021|XP_002094708.1|DYAK	LOC6544823|XP_001972659.1|DERE
OG0006915	LOC6526703|XP_002087806.1|DYAK	LOC6542512|XP_026835509.1|DERE
OG0006916	LOC6527520|XP_002088610.1|DYAK	LOC6542390|XP_001969609.1|DERE
OG0006917	LOC6528978|XP_002090010.1|DYAK	LOC6542173|XP_026834050.1|DERE
OG0006918	LOC6528980|XP_002090012.1|DYAK	LOC6543206|XP_001968989.1|DERE
OG0006919	LOC6527871|XP_002088943.1|DYAK	LOC6541446|XP_026834444.1|DERE
OG0006920	LOC6527249|XP_015053168.1|DYAK	LOC6541707|XP_015014467.1|DERE
OG0006921	LOC6526751|XP_002087854.1|DYAK	LOC6540897|XP_026835321.1|DERE
OG0006922	LOC6527499|XP_002088589.1|DYAK	LOC6541967|XP_001969630.1|DERE
OG0006923	LOC6526777|XP_002087880.2|DYAK	LOC6542859|XP_001968623.1|DERE
OG0006924	LOC6539212|XP_002086110.1|DYAK	LOC6548269|XP_001973863.1|DERE
OG0006925	LOC6538053|XP_002098588.1|DYAK	LOC6554631|XP_026831514.1|DERE
OG0006926	LOC6526571|XP_015053426.1|DYAK	LOC6542079|XP_015015274.1|DERE
OG0006927	LOC6526568|XP_002087678.1|DYAK	LOC6542142|XP_001968415.1|DERE
OG0006928	LOC6526564|XP_002087674.2|DYAK	LOC6541684|XP_001968411.2|DERE
OG0006929	LOC6526247|XP_015053364.1|DYAK	LOC6542288|XP_001968115.1|DERE
OG0006930	LOC6526860|XP_002087960.2|DYAK	LOC6543475|XP_001968707.2|DERE
OG0006931	LOC6527352|XP_002088444.1|DYAK	LOC6541461|XP_001969766.1|DERE
OG0006932	LOC6528026|XP_002089093.1|DYAK	LOC6543056|XP_001969461.1|DERE
OG0006933	LOC6528022|XP_002089089.1|DYAK	LOC6542526|XP_001969457.1|DERE
OG0006934	LOC6536577|XP_002097153.1|DYAK	LOC6551920|XP_026832032.1|DERE
OG0006935	LOC6528977|XP_039226404.1|DYAK	LOC6541397|XP_015015364.1|DERE
OG0006936	LOC6527068|XP_015053609.1|DYAK	LOC6540848|XP_026835108.1|DERE
OG0006937	LOC6527993|XP_002089060.1|DYAK	LOC6541319|XP_001969429.1|DERE
OG0006938	LOC6527923|XP_002088991.1|DYAK	LOC6542074|XP_001969363.1|DERE
OG0006939	LOC6524133|XP_015045517.1|DYAK	LOC6550925|XP_001976980.1|DERE
OG0006940	LOC6526946|XP_002088044.1|DYAK	LOC6542519|XP_001970156.2|DERE
OG0006941	LOC6527227|XP_002088321.1|DYAK	LOC6542041|XP_026835254.1|DERE
OG0006942	LOC6529401|XP_015052340.1|DYAK	LOC6547459|XP_026836815.1|DERE
OG0006943	LOC6529509|XP_002090511.2|DYAK	LOC6547630|XP_001976265.2|DERE
OG0006944	LOC6526445|XP_002087564.1|DYAK	LOC6541703|XP_001968312.3|DERE
OG0006945	LOC6529590|XP_002090584.1|DYAK	LOC6549299|XP_001974373.1|DERE
OG0006946	LOC6536884|XP_002097453.1|DYAK	LOC6553570|XP_015009864.1|DERE
OG0006947	LOC6528279|XP_002089332.1|DYAK	LOC6541257|XP_001968926.1|DERE
OG0006948	LOC6529793|XP_002090777.1|DYAK	LOC6549112|XP_026836011.1|DERE
OG0006949	LOC6526828|XP_002087929.1|DYAK	LOC6541569|XP_001968677.1|DERE
OG0006950	LOC6529111|XP_039226549.1|DYAK	LOC6542353|XP_026835069.1|DERE
OG0006951	LOC6527730|XP_002088813.2|DYAK	LOC6540696|XP_015014542.1|DERE
OG0006952	LOC6536849|XP_002097418.1|DYAK	LOC6553680|XP_001980377.1|DERE
OG0006953	LOC6533378|XP_002094103.1|DYAK	LOC6543604|XP_001971390.1|DERE
OG0006954	LOC6527412|XP_002088504.3|DYAK	LOC6542458|XP_001969710.3|DERE
OG0006955	LOC6535812|XP_002096434.2|DYAK	LOC6553756|XP_001979416.1|DERE
OG0006956	LOC6526670|XP_002087778.2|DYAK	LOC6542127|XP_001968517.2|DERE
OG0006957	LOC6527552|XP_015053712.1|DYAK	LOC6542322|XP_001969576.1|DERE
OG0006958	LOC6531919|XP_002092705.1|DYAK	LOC6548209|XP_001976488.1|DERE
OG0006959	LOC6532240|XP_002093013.1|DYAK	LOC6545235|XP_026833314.1|DERE
OG0006960	LOC6527713|XP_002088797.1|DYAK	LOC6540968|XP_001970295.1|DERE
OG0006961	LOC6529441|XP_002090445.1|DYAK	LOC6549254|XP_026836452.1|DERE
OG0006962	LOC6526637|XP_002087745.1|DYAK	LOC6541369|XP_001968483.1|DERE
OG0006963	LOC6527964|XP_039226984.1|DYAK	LOC6541549|XP_001969400.2|DERE
OG0006964	LOC6527953|XP_002089020.1|DYAK	LOC6541663|XP_026835047.1|DERE
