Orthogroup	DYAK.longest_only	DSAN.longest_only
OG0003673	LOC26534846|XP_015051434.2|DYAK	LOC120445104|XP_039481180.1|DSAN
OG0003674	LOC6531489|XP_039228016.1|DYAK	LOC120444892|XP_039480812.1|DSAN
OG0003675	LOC6528515|XP_002089561.1|DYAK	LOC120447588|XP_039484993.1|DSAN
OG0003676	LOC6528514|XP_039227128.1|DYAK	LOC120447560|XP_039484951.1|DSAN
OG0003677	LOC26534636|XP_039233289.1|DYAK	LOC120450271|XP_039489118.1|DSAN, LOC120457500|XP_039500989.1|DSAN
OG0003678	LOC6532898|XP_002093634.3|DYAK	LOC120450234|XP_039489046.1|DSAN
OG0003679	LOC6532892|XP_002093628.1|DYAK	LOC120447772|XP_039485258.1|DSAN
OG0003680	LOC6531188|XP_002092017.1|DYAK	LOC120444754|XP_039480617.1|DSAN
OG0003681	LOC6531520|XP_002092319.1|DYAK	LOC120447186|XP_039484609.1|DSAN
OG0003682	LOC6536816|XP_002097386.2|DYAK	LOC120454059|XP_039494998.1|DSAN
OG0003683	LOC6530010|XP_002090956.2|DYAK	LOC120446990|XP_039484225.1|DSAN
OG0003684	LOC6532557|XP_002093302.1|DYAK	LOC120450222|XP_039489033.1|DSAN
OG0003685	LOC6532646|XP_015049511.1|DYAK	LOC120448920|XP_039487077.1|DSAN
OG0003686	LOC6528827|XP_002089859.1|DYAK	LOC120445791|XP_039482335.1|DSAN
OG0003687	LOC6531212|XP_002092040.1|DYAK	LOC120446921|XP_039484097.1|DSAN
OG0003688	LOC6531294|XP_002092098.1|DYAK	LOC120445622|XP_039482069.1|DSAN
OG0003689	LOC6535175|XP_039229722.1|DYAK	LOC120449042|XP_039487264.1|DSAN
OG0003690	LOC6534287|XP_002094968.3|DYAK	LOC120448373|XP_039486277.1|DSAN
OG0003691	LOC6539615|XP_039229876.1|DYAK	LOC120449991|XP_039488635.1|DSAN
OG0003692	LOC6528427|XP_002089473.1|DYAK	LOC120454858|XP_039496375.1|DSAN
OG0003693	LOC6532196|XP_039229554.1|DYAK	LOC120450365|XP_039489283.1|DSAN
OG0003694	LOC6535045|XP_002095710.1|DYAK	LOC120447891|XP_039485436.1|DSAN
OG0003695	LOC6534332|XP_002095012.1|DYAK	LOC120448791|XP_039486916.1|DSAN
OG0003696	LOC6530255|XP_002091189.2|DYAK	LOC120445549|XP_039481955.1|DSAN
OG0003697	LOC6528873|XP_002089905.1|DYAK	LOC120445075|XP_039481177.1|DSAN
OG0003698	LOC6532545|XP_002093291.1|DYAK	LOC120449518|XP_039487961.1|DSAN
OG0003699	LOC6532067|XP_039227946.1|DYAK	LOC120444650|XP_039480413.1|DSAN
OG0003700	LOC6532117|XP_002092893.1|DYAK	LOC120444761|XP_039480624.1|DSAN
OG0003701	LOC6527644|XP_002088732.1|DYAK	LOC120458351|XP_039501902.1|DSAN
OG0003702	LOC6534074|XP_002094760.1|DYAK	LOC120450643|XP_039489731.1|DSAN
OG0003703	LOC6533417|XP_002094135.1|DYAK	LOC120450081|XP_039488808.1|DSAN
OG0003704	LOC6534334|XP_002095014.1|DYAK	LOC120450257|XP_039489081.1|DSAN
OG0003705	LOC6528524|XP_039227404.1|DYAK	LOC120443904|XP_039479267.1|DSAN
OG0003706	LOC6533105|XP_002093831.1|DYAK	LOC120450036|XP_039488723.1|DSAN
OG0003707	LOC6532339|XP_039230018.1|DYAK	LOC120448568|XP_039486562.1|DSAN
OG0003708	LOC6535101|XP_015050997.1|DYAK	LOC120447879|XP_039485422.1|DSAN
OG0003709	LOC6530032|XP_002090978.1|DYAK	LOC120446459|XP_039483390.1|DSAN
OG0003710	LOC6530031|XP_002090977.1|DYAK	LOC120445103|XP_039481179.1|DSAN
OG0003711	LOC6539696|XP_002086582.1|DYAK	LOC120449358|XP_039487705.1|DSAN
OG0003712	LOC6530387|XP_002091313.1|DYAK	LOC120446266|XP_039483076.1|DSAN
OG0003713	LOC6530787|XP_002091670.1|DYAK	LOC120444897|XP_039480820.1|DSAN
OG0003714	LOC6530786|XP_002091669.1|DYAK	LOC120444896|XP_039480819.1|DSAN
OG0003715	LOC6532734|XP_002093476.1|DYAK	LOC120449575|XP_039488063.1|DSAN
OG0003716	LOC6533968|XP_002094666.1|DYAK	LOC120448481|XP_039486443.1|DSAN
OG0003717	LOC6534422|XP_002095100.1|DYAK	LOC120450505|XP_039489491.1|DSAN
OG0003718	LOC6532759|XP_002093501.1|DYAK	LOC120448523|XP_039486493.1|DSAN
OG0003719	LOC6534069|XP_002094755.1|DYAK	LOC120449257|XP_039487571.1|DSAN
OG0003720	LOC6526169|XP_002101979.1|DYAK	LOC120455184|XP_039497053.1|DSAN
OG0003721	LOC6531289|XP_002092093.1|DYAK	LOC120445975|XP_039482640.1|DSAN
OG0003722	LOC6533347|XP_039229625.1|DYAK	LOC120448092|XP_039485825.1|DSAN
OG0003723	LOC6532561|XP_002093306.1|DYAK	LOC120450226|XP_039489037.1|DSAN
OG0003724	LOC6533080|XP_002093812.1|DYAK	LOC120449059|XP_039487288.1|DSAN
OG0003725	LOC6533899|XP_015050323.1|DYAK	LOC120449404|XP_039487783.1|DSAN
OG0003726	LOC6533055|XP_002093787.1|DYAK	LOC120448294|XP_039486166.1|DSAN
OG0003727	LOC6539381|XP_039230450.1|DYAK	LOC120447916|XP_039485502.1|DSAN
OG0003728	LOC6537077|XP_002097638.1|DYAK	LOC120451936|XP_039491891.1|DSAN
OG0003729	LOC6532447|XP_015049357.1|DYAK	LOC120450133|XP_039488892.1|DSAN
OG0003730	LOC6533469|XP_039229471.1|DYAK	LOC120450305|XP_039489184.1|DSAN
OG0003731	LOC6532939|XP_002093674.1|DYAK	LOC120450171|XP_039488953.1|DSAN
OG0003732	LOC6533648|XP_002094354.1|DYAK	LOC120449545|XP_039488006.1|DSAN
OG0003733	LOC6532356|XP_015049295.1|DYAK	LOC120447901|XP_039485477.1|DSAN
OG0003734	LOC6532242|XP_039229569.1|DYAK	LOC120449642|XP_039488169.1|DSAN
OG0003735	LOC6531921|XP_002092707.1|DYAK	LOC120444797|XP_039480679.1|DSAN
OG0003736	LOC6531064|XP_002091898.1|DYAK	LOC120445799|XP_039482345.1|DSAN
OG0003737	LOC6531609|XP_002092406.1|DYAK	LOC120446952|XP_039484138.1|DSAN
OG0003738	LOC6531334|XP_002092138.2|DYAK	LOC120446352|XP_039483212.1|DSAN
OG0003739	LOC6528438|XP_002089484.1|DYAK	LOC120447180|XP_039484592.1|DSAN
OG0003740	LOC6528432|XP_002089478.1|DYAK	LOC120458770|XP_039502481.1|DSAN
OG0003741	LOC6532357|XP_002093117.1|DYAK	LOC120447903|XP_039485483.1|DSAN
OG0003742	LOC6535009|XP_002095679.2|DYAK	LOC120450283|XP_039489134.1|DSAN
OG0003743	LOC6528510|XP_002089556.2|DYAK	LOC120444131|XP_039479628.1|DSAN
OG0003744	LOC6528434|XP_002089480.2|DYAK	LOC120458772|XP_039502483.1|DSAN
OG0003745	LOC6530103|XP_002091049.1|DYAK	LOC120445128|XP_039481209.1|DSAN
OG0003746	LOC6530717|XP_015051833.1|DYAK	LOC120445011|XP_039481009.1|DSAN
OG0003747	LOC6533872|XP_002094572.1|DYAK	LOC120450093|XP_039488820.1|DSAN
OG0003748	LOC6533870|XP_002094570.3|DYAK	LOC120448597|XP_039486631.1|DSAN
OG0003749	LOC6533867|XP_002094567.1|DYAK	LOC120449144|XP_039487412.1|DSAN
OG0003750	LOC6533869|XP_002094569.2|DYAK	LOC120449145|XP_039487413.1|DSAN
OG0003751	LOC6533865|XP_039229917.1|DYAK	LOC120449143|XP_039487404.1|DSAN
OG0003752	LOC6534377|XP_015050595.1|DYAK	LOC120449690|XP_039488239.1|DSAN
OG0003753	LOC6533229|XP_002093955.1|DYAK	LOC120449039|XP_039487257.1|DSAN
OG0003754	LOC6533227|XP_002093953.1|DYAK	LOC120447826|XP_039485343.1|DSAN
OG0003755	LOC6534373|XP_002095051.2|DYAK	LOC120450345|XP_039489254.1|DSAN
OG0003756	LOC6539199|XP_002086100.1|DYAK	LOC120456410|XP_039499179.1|DSAN
OG0003757	LOC6532130|XP_002092906.1|DYAK	LOC120444568|XP_039480259.1|DSAN
OG0003758	LOC6531042|XP_039227869.1|DYAK	LOC120444592|XP_039480297.1|DSAN
OG0003759	LOC6532694|XP_039229783.1|DYAK	LOC120448217|XP_039486031.1|DSAN
OG0003760	LOC6531235|XP_002092047.1|DYAK	LOC120446946|XP_039484131.1|DSAN
OG0003761	LOC6532707|XP_002093449.1|DYAK	LOC120448446|XP_039486394.1|DSAN
OG0003762	LOC6532705|XP_002093447.1|DYAK	LOC120448448|XP_039486397.1|DSAN
OG0003763	LOC6533160|XP_015049826.1|DYAK	LOC120448949|XP_039487131.1|DSAN
OG0003764	LOC6533155|XP_039229659.1|DYAK	LOC120448140|XP_039485896.1|DSAN
OG0003765	LOC6527550|XP_002088640.1|DYAK	LOC120458701|XP_039502379.1|DSAN
OG0003766	LOC6524186|XP_002100049.1|DYAK	LOC120457095|XP_039500216.1|DSAN
OG0003767	LOC6531548|XP_002092346.1|DYAK	LOC120445150|XP_039481247.1|DSAN
OG0003768	LOC6529280|XP_039228883.1|DYAK	LOC120457760|XP_039501193.1|DSAN
OG0003769	LOC6529285|XP_002090290.2|DYAK	LOC120457782|XP_039501211.1|DSAN
OG0003770	LOC6523765|XP_039232893.1|DYAK	LOC120454868|XP_039496356.1|DSAN
OG0003771	LOC6532746|XP_002093488.1|DYAK	LOC120448145|XP_039485910.1|DSAN
OG0003772	LOC6532612|XP_002093356.1|DYAK	LOC120450293|XP_039489158.1|DSAN
OG0003773	LOC6528834|XP_002089866.1|DYAK	LOC120443777|XP_039479034.1|DSAN
OG0003774	LOC6528828|XP_002089860.1|DYAK	LOC120446338|XP_039483193.1|DSAN
OG0003775	LOC6525150|XP_002100988.2|DYAK	LOC120455497|XP_039497685.1|DSAN
OG0003776	LOC6528341|XP_002089394.1|DYAK	LOC120458525|XP_039502133.1|DSAN
OG0003777	LOC6528526|XP_002089572.1|DYAK	LOC120451397|XP_039491002.1|DSAN
OG0003778	LOC6530284|XP_039228669.1|DYAK	LOC120444625|XP_039480364.1|DSAN
OG0003779	LOC6530777|XP_002091665.2|DYAK	LOC120447174|XP_039484564.1|DSAN
OG0003780	LOC6531652|XP_002092449.1|DYAK	LOC120446183|XP_039482958.1|DSAN
OG0003781	LOC6523725|XP_002099600.1|DYAK	LOC120454926|XP_039496614.1|DSAN
OG0003782	LOC6523940|XP_039227220.1|DYAK	LOC120456578|XP_039499403.1|DSAN
OG0003783	LOC6538233|XP_002098760.1|DYAK	LOC120453361|XP_039493967.1|DSAN
OG0003784	LOC6528703|XP_002089738.1|DYAK	LOC120449656|XP_039488190.1|DSAN
OG0003785	LOC6539194|XP_002086095.1|DYAK	LOC120454803|XP_039496201.1|DSAN
OG0003786	LOC6531131|XP_002091965.1|DYAK	LOC120446998|XP_039484236.1|DSAN
OG0003787	LOC26535416|XP_015051130.1|DYAK	LOC120447003|XP_039484243.1|DSAN
OG0003788	LOC6531947|XP_002092733.1|DYAK	LOC120444664|XP_039480442.1|DSAN
OG0003789	LOC6528466|XP_015054353.1|DYAK	LOC120458749|XP_039502445.1|DSAN
OG0003790	LOC6533293|XP_002094019.1|DYAK	LOC120449327|XP_039487660.1|DSAN
OG0003791	LOC6537614|XP_002098160.1|DYAK	LOC120452193|XP_039492238.1|DSAN
OG0003792	LOC6531231|XP_002092043.1|DYAK	LOC120446499|XP_039483441.1|DSAN
OG0003793	LOC6532132|XP_002092908.1|DYAK	LOC120444569|XP_039480260.1|DSAN
OG0003794	LOC6531275|XP_002092084.1|DYAK	LOC120444488|XP_039480128.1|DSAN
OG0003795	LOC6534128|XP_039229883.1|DYAK	LOC120448346|XP_039486243.1|DSAN
OG0003796	LOC6538015|XP_002098550.1|DYAK	LOC120451226|XP_039490646.1|DSAN
OG0003797	LOC6528227|XP_002089289.1|DYAK	LOC120456847|XP_039499840.1|DSAN
OG0003798	LOC6528765|XP_015054049.2|DYAK	LOC120458822|XP_039502565.1|DSAN
OG0003799	LOC6531316|XP_002092120.3|DYAK	LOC120445612|XP_039482056.1|DSAN
OG0003800	LOC6528234|XP_002089296.1|DYAK	LOC120457605|XP_039501050.1|DSAN
OG0003801	LOC6529787|XP_015052434.1|DYAK	LOC120446540|XP_039483490.1|DSAN
OG0003802	LOC6529796|XP_002090780.1|DYAK	LOC120444991|XP_039480959.1|DSAN
OG0003803	LOC6538017|XP_002098552.1|DYAK	LOC120451797|XP_039491686.1|DSAN
OG0003804	LOC6528252|XP_015054445.2|DYAK	LOC120443998|XP_039479410.1|DSAN
OG0003805	LOC6526255|XP_002087377.2|DYAK	LOC120451238|XP_039490719.1|DSAN
OG0003806	LOC6539123|XP_015045297.1|DYAK	LOC120458789|XP_039502505.1|DSAN
OG0003807	LOC6528084|XP_002089151.1|DYAK	LOC120449331|XP_039487668.1|DSAN
OG0003808	LOC6534300|XP_039229671.1|DYAK	LOC120448009|XP_039485658.1|DSAN
OG0003809	LOC6529634|XP_002090628.1|DYAK	LOC120446418|XP_039483311.1|DSAN
OG0003810	LOC6532072|XP_015051686.2|DYAK	LOC120444496|XP_039480140.1|DSAN
OG0003811	LOC6530944|XP_002091785.1|DYAK	LOC120445754|XP_039482267.1|DSAN
OG0003812	LOC6526267|XP_039226605.1|DYAK	LOC120444616|XP_039480385.1|DSAN
OG0003813	LOC6527920|XP_002088988.2|DYAK	LOC120458893|XP_039502665.1|DSAN
OG0003814	LOC6527387|XP_002088479.1|DYAK	LOC120458501|XP_039502102.1|DSAN
OG0003815	LOC26535327|XP_015044848.2|DYAK	LOC120451651|XP_039491454.1|DSAN
OG0003816	LOC6529722|XP_002090715.2|DYAK	LOC120444333|XP_039479823.1|DSAN
OG0003817	LOC6527861|XP_002088933.1|DYAK	LOC120453559|XP_039494249.1|DSAN
OG0003818	LOC6529627|XP_002090621.2|DYAK	LOC120446262|XP_039483069.1|DSAN
OG0003819	LOC6526782|XP_002087885.1|DYAK	LOC120456627|XP_039499486.1|DSAN
OG0003820	LOC6536311|XP_002096895.1|DYAK	LOC120453323|XP_039493914.1|DSAN
OG0003821	LOC6530386|XP_002091312.1|DYAK	LOC120446254|XP_039483060.1|DSAN
OG0003822	LOC6527094|XP_002088187.1|DYAK	LOC120450730|XP_039489783.1|DSAN
OG0003823	LOC6526465|XP_002087584.1|DYAK	LOC120452171|XP_039492214.1|DSAN
OG0003824	LOC6529731|XP_002090724.1|DYAK	LOC120445827|XP_039482381.1|DSAN
OG0003825	LOC6527753|XP_002088833.1|DYAK	LOC120458120|XP_039501587.1|DSAN
OG0003826	LOC6528160|XP_002089225.1|DYAK	LOC120452927|XP_039493333.1|DSAN
OG0003827	LOC6527855|XP_002088927.1|DYAK	LOC120443792|XP_039479054.1|DSAN
OG0003828	LOC6527859|XP_002088931.1|DYAK	LOC120443791|XP_039479052.1|DSAN
OG0003829	LOC6528215|XP_002089277.1|DYAK	LOC120458663|XP_039502330.1|DSAN
OG0003830	LOC6529224|XP_002090231.1|DYAK	LOC120457807|XP_039501237.1|DSAN
OG0003831	LOC6537681|XP_002098226.1|DYAK	LOC120452207|XP_039492263.1|DSAN
OG0003832	LOC6527032|XP_002088126.1|DYAK	LOC120458450|XP_039502030.1|DSAN
OG0003833	LOC6527030|XP_002088124.1|DYAK	LOC120452695|XP_039492988.1|DSAN
OG0003834	LOC6527015|XP_002088110.1|DYAK	LOC120444040|XP_039479479.1|DSAN
OG0003835	LOC6528985|XP_015054145.1|DYAK	LOC120448769|XP_039486891.1|DSAN
OG0003836	LOC6529656|XP_002090649.2|DYAK	LOC120446557|XP_039483509.1|DSAN
OG0003837	LOC6529654|XP_002090647.1|DYAK	LOC120445875|XP_039482454.1|DSAN
OG0003838	LOC6526743|XP_002087846.1|DYAK	LOC120455870|XP_039498280.1|DSAN
OG0003839	LOC6527504|XP_002088594.2|DYAK	LOC120458578|XP_039502214.1|DSAN
OG0003840	LOC6528513|XP_002089559.1|DYAK	LOC120447579|XP_039484982.1|DSAN
OG0003841	LOC6526577|XP_002087685.1|DYAK	LOC120446752|XP_039483827.1|DSAN
OG0003842	LOC6527224|XP_002088318.1|DYAK	LOC120450028|XP_039488709.1|DSAN
OG0003843	LOC6527570|XP_002088660.1|DYAK	LOC120444151|XP_039479662.1|DSAN
OG0003844	LOC6527502|XP_015053106.1|DYAK	LOC120458558|XP_039502181.1|DSAN
OG0003845	LOC6529034|XP_002090065.2|DYAK	LOC120443822|XP_039479097.1|DSAN
OG0003846	LOC6527879|XP_015053839.1|DYAK	LOC120447146|XP_039484526.1|DSAN
OG0003847	LOC6527821|XP_015053822.1|DYAK	LOC120453197|XP_039493709.1|DSAN
OG0003848	LOC6536660|XP_002097232.1|DYAK	LOC120452663|XP_039492934.1|DSAN
OG0003849	LOC6528920|XP_002089952.2|DYAK	LOC120443720|XP_039478902.1|DSAN
OG0003850	LOC6528196|XP_002089259.1|DYAK	LOC120458052|XP_039501496.1|DSAN
OG0003851	LOC6530775|XP_002091663.1|DYAK	LOC120447161|XP_039484548.1|DSAN
OG0003852	LOC6526527|XP_002087637.1|DYAK	LOC120454953|XP_039496661.1|DSAN
OG0003853	LOC6531497|XP_015051352.1|DYAK	LOC120446610|XP_039483584.1|DSAN
OG0003854	LOC6529517|XP_002090519.1|DYAK	LOC120446137|XP_039482896.1|DSAN
OG0003855	LOC6529519|XP_002090521.3|DYAK	LOC120447215|XP_039484664.1|DSAN
OG0003856	LOC6527234|XP_039227273.1|DYAK	LOC120454997|XP_039496749.1|DSAN
OG0003857	LOC6528936|XP_002089968.1|DYAK	LOC120444286|XP_039479739.1|DSAN
OG0003858	LOC6525187|XP_015046146.2|DYAK	LOC120455357|XP_039497394.1|DSAN
OG0003859	LOC6529628|XP_002090622.1|DYAK	LOC120445145|XP_039481235.1|DSAN
OG0003860	LOC6531208|XP_002092036.1|DYAK	LOC120446923|XP_039484099.1|DSAN
OG0003861	LOC6526608|XP_002087716.1|DYAK	LOC120447181|XP_039484873.1|DSAN
OG0003862	LOC6527130|XP_039226244.1|DYAK	LOC120446585|XP_039483553.1|DSAN
OG0003863	LOC6527835|XP_002088908.1|DYAK	LOC120458090|XP_039501542.1|DSAN
OG0003864	LOC6527834|XP_002088907.1|DYAK	LOC120458095|XP_039501557.1|DSAN
OG0003865	LOC6538458|XP_002098982.1|DYAK	LOC120453049|XP_039493504.1|DSAN
OG0003866	LOC6529215|XP_039228170.1|DYAK	LOC120457780|XP_039501210.1|DSAN
OG0003867	LOC26535728|XP_015045201.1|DYAK	LOC120445605|XP_039482045.1|DSAN
OG0003868	LOC6528019|XP_002089086.1|DYAK	LOC120450830|XP_039489950.1|DSAN
OG0003869	LOC6526715|XP_002087818.1|DYAK	LOC120453464|XP_039494119.1|DSAN
OG0003870	LOC6529585|XP_039229132.1|DYAK	LOC120444435|XP_039480020.1|DSAN
OG0003871	LOC6527366|XP_002088458.1|DYAK	LOC120458590|XP_039502225.1|DSAN
OG0003872	LOC6531263|XP_002092072.1|DYAK	LOC120446038|XP_039482736.1|DSAN
OG0003873	LOC6529244|XP_002090250.1|DYAK	LOC120457757|XP_039501190.1|DSAN
OG0003874	LOC6529221|XP_039228872.1|DYAK	LOC120457697|XP_039501127.1|DSAN
OG0003875	LOC6527971|XP_002089038.1|DYAK	LOC120458679|XP_039502350.1|DSAN
OG0003876	LOC6526437|XP_002087556.1|DYAK	LOC120454390|XP_039495578.1|DSAN
OG0003877	LOC6528975|XP_002090007.1|DYAK	LOC120458107|XP_039501570.1|DSAN
OG0003878	LOC6529629|XP_015052087.1|DYAK	LOC120445146|XP_039481238.1|DSAN
OG0003879	LOC26535413|XP_015049206.1|DYAK	LOC120448690|XP_039486774.1|DSAN
OG0003880	LOC6533639|XP_002094346.3|DYAK	LOC120449482|XP_039487892.1|DSAN
OG0003881	LOC6532083|XP_002092860.1|DYAK	LOC120444506|XP_039480156.1|DSAN
OG0003882	LOC6529107|XP_015054179.1|DYAK	LOC120455494|XP_039497680.1|DSAN
OG0003883	LOC6525349|XP_002101185.1|DYAK	LOC120456201|XP_039498815.1|DSAN
OG0003884	LOC6527547|XP_002088637.1|DYAK	LOC120443702|XP_039478878.1|DSAN
OG0003885	LOC6527073|XP_002088166.1|DYAK	LOC120454771|XP_039496198.1|DSAN
OG0003886	LOC6527074|XP_002088167.2|DYAK	LOC120454755|XP_039496197.1|DSAN
OG0003887	LOC6526578|XP_002087686.1|DYAK	LOC120446763|XP_039483837.1|DSAN
OG0003888	LOC6537778|XP_002098319.2|DYAK	LOC120454692|XP_039496158.1|DSAN
OG0003889	LOC6526396|XP_002087515.1|DYAK	LOC120447691|XP_039485158.1|DSAN
OG0003890	LOC6532822|XP_002093559.1|DYAK	LOC120448257|XP_039486108.1|DSAN
OG0003891	LOC6527553|XP_002088643.1|DYAK	LOC120458034|XP_039501475.1|DSAN
OG0003892	LOC6532444|XP_002093191.1|DYAK	LOC120450139|XP_039488900.1|DSAN
OG0003893	LOC6529712|XP_002090705.1|DYAK	LOC120446212|XP_039483001.1|DSAN
OG0003894	LOC6527132|XP_002088226.1|DYAK	LOC120458626|XP_039502283.1|DSAN
OG0003895	LOC6530719|XP_002091610.1|DYAK	LOC120445033|XP_039481053.1|DSAN
OG0003896	LOC6530722|XP_002091613.2|DYAK	LOC120446083|XP_039482803.1|DSAN
OG0003897	LOC6531650|XP_002092447.1|DYAK	LOC120446184|XP_039482960.1|DSAN
OG0003898	LOC6529681|XP_002090674.2|DYAK	LOC120446711|XP_039483751.1|DSAN
OG0003899	LOC6526310|XP_002087432.1|DYAK	LOC120454134|XP_039495128.1|DSAN
OG0003900	LOC6526376|XP_002087495.1|DYAK	LOC120444144|XP_039479646.1|DSAN
OG0003901	LOC6528937|XP_002089969.1|DYAK	LOC120444294|XP_039479752.1|DSAN
OG0003902	LOC6526982|XP_002088078.1|DYAK	LOC120448668|XP_039486741.1|DSAN
OG0003903	LOC6527449|XP_002088541.1|DYAK	LOC120444079|XP_039479532.1|DSAN
OG0003904	LOC6527450|XP_002088542.1|DYAK	LOC120444078|XP_039479530.1|DSAN, LOC120444077|XP_039479529.1|DSAN
OG0003905	LOC6538657|XP_002099177.1|DYAK	LOC120454403|XP_039495598.1|DSAN
OG0003906	LOC6531589|XP_002092387.1|DYAK	LOC120446284|XP_039483107.1|DSAN
OG0003907	LOC6526357|XP_002087479.1|DYAK	LOC120457953|XP_039501396.1|DSAN
OG0003908	LOC6526358|XP_002087480.1|DYAK	LOC120454430|XP_039495658.1|DSAN
OG0003909	LOC6529322|XP_039228886.1|DYAK	LOC120457734|XP_039501168.1|DSAN
OG0003910	LOC6536021|XP_002096636.2|DYAK	LOC120453859|XP_039494698.1|DSAN
OG0003911	LOC6526872|XP_002087972.1|DYAK	LOC120458198|XP_039501705.1|DSAN
OG0003912	LOC6528986|XP_002090018.1|DYAK	LOC120458646|XP_039502309.1|DSAN
OG0003913	LOC6527542|XP_015053096.1|DYAK	LOC120446513|XP_039483458.1|DSAN
OG0003914	LOC6527246|XP_002088340.1|DYAK	LOC120447129|XP_039484500.1|DSAN
OG0003915	LOC26536316|XP_015046301.1|DYAK	LOC120456734|XP_039499655.1|DSAN
OG0003916	LOC6528929|XP_002089961.1|DYAK	LOC120445498|XP_039481883.1|DSAN
OG0003917	LOC6528151|XP_002089217.3|DYAK	LOC120451887|XP_039491831.1|DSAN
OG0003918	LOC6527328|XP_002088420.1|DYAK	LOC120452764|XP_039493121.1|DSAN
OG0003919	LOC6526685|XP_002087791.1|DYAK	LOC120457049|XP_039500158.1|DSAN
OG0003920	LOC6531293|XP_002092097.1|DYAK	LOC120445620|XP_039482067.1|DSAN
OG0003921	LOC6530324|XP_002091251.1|DYAK	LOC120445391|XP_039481730.1|DSAN
OG0003922	LOC6527236|XP_002088330.1|DYAK	LOC120457252|XP_039500623.1|DSAN
OG0003923	LOC6523719|XP_002099594.1|DYAK	LOC120454825|XP_039496225.1|DSAN
OG0003924	LOC6529982|XP_002090928.1|DYAK	LOC120446607|XP_039483581.1|DSAN
OG0003925	LOC6527597|XP_002088685.1|DYAK	LOC120443984|XP_039479395.1|DSAN
OG0003926	LOC6527590|XP_002088678.1|DYAK	LOC120453368|XP_039493979.1|DSAN
OG0003927	LOC6526525|XP_002087635.1|DYAK	LOC120454915|XP_039496563.1|DSAN
OG0003928	LOC6527754|XP_002088834.1|DYAK	LOC120454411|XP_039495617.1|DSAN
OG0003929	LOC6527242|XP_002088336.1|DYAK	LOC120458423|XP_039501995.1|DSAN
OG0003930	LOC6527001|XP_002088097.1|DYAK	LOC120458464|XP_039502053.1|DSAN
OG0003931	LOC6527049|XP_015053589.1|DYAK	LOC120444115|XP_039479586.1|DSAN
OG0003932	LOC6528676|XP_002089718.1|DYAK	LOC120458901|XP_039502678.1|DSAN
OG0003933	LOC6526867|XP_002087967.1|DYAK	LOC120453787|XP_039494575.1|DSAN
OG0003934	LOC6527776|XP_002088849.1|DYAK	LOC120458571|XP_039502204.1|DSAN
OG0003935	LOC6531496|XP_002092295.1|DYAK	LOC120446609|XP_039483583.1|DSAN
OG0003936	LOC6531495|XP_002092294.1|DYAK	LOC120446612|XP_039483591.1|DSAN
OG0003937	LOC6528503|XP_002089549.2|DYAK	LOC120445886|XP_039482473.1|DSAN
OG0003938	LOC6527604|XP_039227710.1|DYAK	LOC120444425|XP_039479995.1|DSAN
OG0003939	LOC6528175|XP_002089238.1|DYAK	LOC120458711|XP_039502392.1|DSAN
OG0003940	LOC6527610|XP_002088698.1|DYAK	LOC120456902|XP_039499959.1|DSAN
OG0003941	LOC6527607|XP_002088695.1|DYAK	LOC120444517|XP_039480178.1|DSAN
OG0003942	LOC6526890|XP_002087990.1|DYAK	LOC120449381|XP_039487754.1|DSAN, LOC120458620|XP_039502264.1|DSAN
OG0003943	LOC120320426|XP_039227717.1|DYAK	LOC120458000|XP_039501426.1|DSAN
OG0003944	LOC6527380|XP_002088472.1|DYAK	LOC120458479|XP_039502073.1|DSAN
OG0003945	LOC6531849|XP_002092636.1|DYAK	LOC120445681|XP_039482172.1|DSAN
OG0003946	LOC6529697|XP_002090690.1|DYAK	LOC120445188|XP_039481336.1|DSAN
OG0003947	LOC6529686|XP_002090679.1|DYAK	LOC120445540|XP_039481943.1|DSAN
OG0003948	LOC6529451|XP_002090453.1|DYAK	LOC120444804|XP_039480686.1|DSAN
OG0003949	LOC6529449|XP_039228971.1|DYAK	LOC120444589|XP_039480292.1|DSAN
OG0003950	LOC6528072|XP_002089139.1|DYAK	LOC120458213|XP_039501726.1|DSAN
OG0003951	LOC6528078|XP_039226842.1|DYAK	LOC120458548|XP_039502163.1|DSAN
OG0003952	LOC6527260|XP_002088354.3|DYAK	LOC120455301|XP_039497278.1|DSAN
OG0003953	LOC6527021|XP_002088116.1|DYAK	LOC120454533|XP_039496200.1|DSAN
OG0003954	LOC6532944|XP_002093679.1|DYAK	LOC120449506|XP_039487941.1|DSAN
OG0003955	LOC26534710|XP_015054540.1|DYAK	LOC120455401|XP_039497477.1|DSAN
OG0003956	LOC6529582|XP_002090576.2|DYAK	LOC120444903|XP_039480826.1|DSAN
OG0003957	LOC6532742|XP_002093484.1|DYAK	LOC120447930|XP_039485529.1|DSAN
OG0003958	LOC6524956|XP_039228288.1|DYAK	LOC120455714|XP_039498061.1|DSAN
OG0003959	LOC6530736|XP_039228087.1|DYAK	LOC120445242|XP_039481443.1|DSAN
OG0003960	LOC6526210|XP_002102019.1|DYAK	LOC120457371|XP_039500840.1|DSAN
OG0003961	LOC6526900|XP_015053224.1|DYAK	LOC120446001|XP_039482674.1|DSAN
