Orthogroup	DYAK.longest_only	DKIK.longest_only
OG0006020	LOC6539744|XP_002086629.1|DYAK	LOC108075237|XP_017023082.1|DKIK
OG0006021	LOC6533923|XP_002094623.1|DYAK	LOC108070428|XP_017016380.1|DKIK
OG0006022	LOC6527500|XP_002088590.1|DYAK	LOC108079974|XP_017030026.1|DKIK
OG0006023	LOC6538479|XP_002099003.1|DYAK	LOC108083147|XP_017034321.1|DKIK
OG0006024	LOC6524977|XP_039231108.1|DYAK	LOC108079940|XP_017029973.1|DKIK
OG0006025	LOC6530156|XP_002091098.1|DYAK	LOC108082531|XP_017033455.1|DKIK
OG0006026	LOC6537765|XP_015048491.1|DYAK	LOC108084048|XP_017035554.1|DKIK
OG0006027	LOC6529945|XP_039228555.1|DYAK	LOC108070837|XP_017016948.1|DKIK
OG0006028	LOC6530373|XP_002091299.1|DYAK	LOC108074753|XP_017022417.1|DKIK
OG0006029	LOC6528656|XP_002089698.1|DYAK	LOC108082496|XP_017033406.1|DKIK
OG0006030	LOC6538676|XP_002099195.1|DYAK	LOC108073589|XP_017020771.1|DKIK
OG0006031	LOC6530199|XP_002091137.3|DYAK	LOC108082610|XP_017033578.1|DKIK
OG0006032	LOC6526149|XP_039226370.1|DYAK	LOC108074172|XP_017021593.1|DKIK
OG0006033	LOC6530172|XP_002091112.1|DYAK	LOC108074701|XP_017022330.1|DKIK
OG0006034	LOC6535859|XP_002096478.3|DYAK	LOC108071247|XP_017017421.1|DKIK
OG0006035	LOC6537127|XP_002097688.1|DYAK	LOC108081073|XP_017031543.1|DKIK
OG0006036	LOC6527876|XP_002088948.1|DYAK	LOC108076870|XP_017025388.1|DKIK
OG0006037	LOC6530427|XP_002091343.1|DYAK	LOC108076468|XP_017024843.1|DKIK
OG0006038	LOC6537534|XP_002098080.1|DYAK	LOC108073225|XP_017020251.1|DKIK
OG0006039	LOC6529053|XP_002090082.1|DYAK	LOC108085150|XP_017037162.1|DKIK
OG0006040	LOC6529895|XP_002090852.2|DYAK	LOC108079824|XP_017029809.1|DKIK
OG0006041	LOC6525471|XP_002101306.1|DYAK	LOC108074946|XP_017022668.1|DKIK
OG0006042	LOC6531544|XP_015051394.1|DYAK	LOC108082480|XP_017033378.1|DKIK
OG0006043	LOC6534264|XP_002094945.1|DYAK	LOC108080678|XP_017031000.1|DKIK
OG0006044	LOC26536131|XP_039226486.1|DYAK	LOC108080332|XP_017030521.1|DKIK
OG0006045	LOC6529077|XP_002090090.2|DYAK	LOC108085108|XP_017037075.1|DKIK
OG0006046	LOC6531700|XP_002092491.2|DYAK	LOC108076286|XP_017024531.1|DKIK
OG0006047	LOC6534077|XP_002094763.1|DYAK	LOC108083083|XP_017034216.1|DKIK
OG0006048	LOC6533735|XP_002094440.1|DYAK	LOC108074016|XP_017021372.1|DKIK
OG0006049	LOC6524705|XP_002100549.1|DYAK	LOC108076734|XP_017025206.1|DKIK
OG0006050	LOC6539006|XP_002099508.1|DYAK	LOC108080423|XP_017030645.1|DKIK, LOC108086032|XP_017038339.1|DKIK
OG0006051	LOC6525008|XP_002100847.1|DYAK	LOC108080383|XP_017030593.1|DKIK
OG0006052	LOC6532158|XP_002092934.2|DYAK	LOC108072362|XP_017018943.1|DKIK
OG0006053	LOC6532743|XP_002093485.1|DYAK	LOC108071969|XP_017018434.1|DKIK
OG0006054	LOC6523706|XP_002099583.1|DYAK	LOC108083269|XP_017034480.1|DKIK
OG0006055	LOC6536815|XP_002097385.1|DYAK	LOC108077810|XP_017026817.1|DKIK
OG0006056	LOC6531543|XP_002092342.1|DYAK	LOC108082327|XP_017033146.1|DKIK
OG0006057	LOC6532349|XP_039230006.1|DYAK	LOC108075260|XP_017023112.1|DKIK
OG0006058	LOC6535621|XP_002096249.1|DYAK	LOC108085705|XP_017037909.1|DKIK
OG0006059	LOC6533927|XP_015050332.1|DYAK	LOC108070429|XP_017016381.1|DKIK
OG0006060	LOC6533928|XP_002094628.1|DYAK	LOC108070430|XP_017016384.1|DKIK
OG0006061	LOC6526172|XP_039229556.1|DYAK	LOC108071744|XP_017018056.1|DKIK
OG0006062	LOC6536616|XP_002097188.1|DYAK	LOC108084880|XP_017036764.1|DKIK
OG0006063	LOC6527936|XP_002089003.1|DYAK	LOC108082019|XP_017032773.1|DKIK
OG0006064	LOC6530354|XP_002091280.1|DYAK	LOC108072328|XP_017018897.1|DKIK
OG0006065	LOC6533511|XP_002094222.2|DYAK	LOC108075050|XP_017022817.1|DKIK
OG0006066	LOC6528422|XP_002089468.1|DYAK	LOC108081821|XP_017032549.1|DKIK
OG0006067	LOC6528648|XP_039226627.1|DYAK	LOC108078495|XP_017027867.1|DKIK
OG0006068	LOC6525152|XP_002100990.1|DYAK	LOC108082918|XP_017033995.1|DKIK
OG0006069	LOC6534278|XP_002094959.1|DYAK	LOC108080563|XP_017030857.1|DKIK
OG0006070	LOC6539799|XP_002086686.1|DYAK	LOC108083242|XP_017034437.1|DKIK
OG0006071	LOC6538229|XP_002098756.1|DYAK	LOC108083763|XP_017035175.1|DKIK
OG0006072	LOC6533512|XP_002094223.1|DYAK	LOC108075057|XP_017022827.1|DKIK
OG0006073	LOC6532292|XP_002093052.1|DYAK	LOC108073453|XP_017020574.1|DKIK
OG0006074	LOC6525531|XP_002101366.2|DYAK	LOC108079254|XP_017029032.1|DKIK
OG0006075	LOC120320429|XP_015046275.1|DYAK	LOC108071811|XP_017018201.1|DKIK
OG0006076	LOC6530447|XP_002091363.1|DYAK	LOC108074217|XP_017021650.1|DKIK
OG0006077	LOC6534905|XP_002095576.2|DYAK	LOC108083286|XP_017034505.1|DKIK
OG0006078	LOC6534903|XP_002095574.2|DYAK	LOC108083263|XP_017034461.1|DKIK
OG0006079	LOC6534744|XP_002095419.2|DYAK	LOC108075229|XP_017023064.1|DKIK
OG0006080	LOC6539526|XP_002086414.2|DYAK	LOC108078270|XP_017027512.1|DKIK
OG0006081	LOC6528776|XP_015054060.1|DYAK	LOC108078091|XP_017027172.1|DKIK
OG0006082	LOC6528778|XP_002089812.1|DYAK	LOC108078097|XP_017027180.1|DKIK
OG0006083	LOC6535026|XP_002095692.1|DYAK	LOC108085521|XP_017037640.1|DKIK
OG0006084	LOC6534549|XP_015050681.1|DYAK	LOC108083109|XP_017034259.1|DKIK
OG0006085	LOC6539798|XP_002086685.1|DYAK	LOC108083301|XP_017034528.1|DKIK
OG0006086	LOC6534609|XP_015045178.1|DYAK	LOC108084770|XP_017036577.1|DKIK
OG0006087	LOC6531701|XP_002092492.2|DYAK	LOC108076455|XP_017024821.1|DKIK
OG0006088	LOC6534275|XP_002094956.1|DYAK	LOC108080666|XP_017030987.1|DKIK
OG0006089	LOC6524166|XP_002100029.1|DYAK	LOC108080236|XP_017030381.1|DKIK
OG0006090	LOC6539482|XP_039230519.1|DYAK	LOC108071499|XP_017017749.1|DKIK
OG0006091	LOC6532516|XP_002093262.3|DYAK	LOC108078698|XP_017028140.1|DKIK
OG0006092	LOC26535661|XP_039231322.1|DYAK	LOC108085952|XP_017038228.1|DKIK
OG0006093	LOC6528824|XP_002089856.1|DYAK	LOC108078527|XP_017027925.1|DKIK
OG0006094	LOC6533780|XP_015050260.1|DYAK	LOC108073798|XP_017021059.1|DKIK
OG0006095	LOC6528705|XP_002089740.3|DYAK	LOC108078125|XP_017027237.1|DKIK
OG0006096	LOC6530402|XP_002091328.1|DYAK	LOC108076430|XP_017024773.1|DKIK
OG0006097	LOC6534203|XP_039229519.1|DYAK	LOC108080656|XP_017030969.1|DKIK
OG0006098	LOC6526263|XP_002087385.1|DYAK	LOC108086126|XP_017038465.1|DKIK
OG0006099	LOC6530469|XP_002091385.1|DYAK	LOC108072431|XP_017019041.1|DKIK
OG0006100	LOC6531755|XP_002092545.1|DYAK	LOC108086147|XP_017038498.1|DKIK
OG0006101	LOC6528034|XP_002089101.1|DYAK	LOC108077202|XP_017025938.1|DKIK
OG0006102	LOC6530941|XP_002091783.1|DYAK	LOC108076619|XP_017025035.1|DKIK
OG0006103	LOC6525088|XP_002100927.1|DYAK	LOC108084475|XP_017036184.1|DKIK
OG0006104	LOC6525442|XP_002101277.1|DYAK	LOC108079464|XP_017029295.1|DKIK
OG0006105	LOC6525443|XP_002101278.1|DYAK	LOC108079442|XP_017029265.1|DKIK
OG0006106	LOC6534581|XP_039229862.1|DYAK	LOC108070477|XP_017016450.1|DKIK
OG0006107	LOC6530694|XP_002091585.1|DYAK	LOC108078186|XP_017027341.1|DKIK
OG0006108	LOC6523906|XP_002099779.1|DYAK	LOC108080370|XP_017030580.1|DKIK
OG0006109	LOC6535196|XP_002095856.1|DYAK	LOC108083317|XP_017034546.1|DKIK
OG0006110	LOC6534186|XP_002094869.1|DYAK	LOC108085494|XP_017037603.1|DKIK
OG0006111	LOC6530713|XP_002091604.1|DYAK	LOC108078239|XP_017027435.1|DKIK
OG0006112	LOC6531974|XP_002092760.1|DYAK	LOC108072132|XP_017018657.1|DKIK
OG0006113	LOC6534393|XP_002095071.1|DYAK	LOC108078967|XP_017028622.1|DKIK
OG0006114	LOC6538085|XP_002098619.1|DYAK	LOC108075722|XP_017023751.1|DKIK
OG0006115	LOC6530151|XP_002091093.1|DYAK	LOC108082609|XP_017033577.1|DKIK
OG0006116	LOC6530206|XP_002091144.1|DYAK	LOC108082562|XP_017033501.1|DKIK
OG0006117	LOC6531459|XP_002092258.1|DYAK	LOC108082415|XP_017033254.1|DKIK
OG0006118	LOC6531709|XP_015051506.1|DYAK	LOC108076488|XP_017024866.1|DKIK
OG0006119	LOC6529903|XP_002090860.1|DYAK	LOC108079785|XP_017029724.1|DKIK
OG0006120	LOC6531206|XP_002092034.1|DYAK	LOC108073002|XP_017019943.1|DKIK
OG0006121	LOC6534606|XP_002095281.2|DYAK	LOC108084771|XP_017036578.1|DKIK
OG0006122	LOC6523709|XP_002099585.1|DYAK	LOC108070543|XP_017016557.1|DKIK
OG0006123	LOC6532048|XP_002092825.3|DYAK	LOC108070803|XP_017016893.1|DKIK
OG0006124	LOC6538746|XP_002099261.1|DYAK	LOC108077637|XP_017026539.1|DKIK
OG0006125	LOC6533929|XP_015050337.1|DYAK	LOC108070437|XP_017016400.1|DKIK
OG0006126	LOC6533302|XP_002094028.1|DYAK	LOC108084411|XP_017036099.1|DKIK
OG0006127	LOC6534466|XP_002095143.1|DYAK	LOC108083102|XP_017034249.1|DKIK
OG0006128	LOC6539577|XP_002086465.2|DYAK	LOC108083132|XP_017034298.1|DKIK
OG0006129	LOC6534179|XP_002094862.1|DYAK	LOC108072771|XP_017019535.1|DKIK
OG0006130	LOC6539551|XP_002086437.1|DYAK	LOC108083103|XP_017034250.1|DKIK
OG0006131	LOC6534495|XP_002095172.1|DYAK	LOC108083051|XP_017034168.1|DKIK
OG0006132	LOC6539581|XP_002086469.1|DYAK	LOC108083154|XP_017034327.1|DKIK
OG0006133	LOC6539552|XP_002086439.1|DYAK	LOC108083104|XP_017034251.1|DKIK
OG0006134	LOC6534174|XP_015050491.1|DYAK	LOC108072765|XP_017019529.1|DKIK
OG0006135	LOC26536082|XP_039229513.1|DYAK	LOC108083077|XP_017034205.1|DKIK
OG0006136	LOC6533930|XP_002094630.1|DYAK	LOC108070438|XP_017016402.1|DKIK
OG0006137	LOC6534147|XP_002094831.1|DYAK	LOC108072680|XP_017019408.1|DKIK
OG0006138	LOC6528557|XP_002089601.1|DYAK	LOC108074713|XP_017022343.1|DKIK
OG0006139	LOC6528667|XP_002089709.1|DYAK	LOC108082437|XP_017033295.1|DKIK
OG0006140	LOC6532032|XP_002092809.2|DYAK	LOC108070887|XP_017017020.1|DKIK
OG0006141	LOC6531378|XP_039228862.1|DYAK	LOC108076168|XP_017024384.1|DKIK
OG0006142	LOC6534988|XP_002095658.3|DYAK	LOC108085544|XP_017037669.1|DKIK
OG0006143	LOC6533962|XP_015050359.1|DYAK	LOC108070415|XP_017016356.1|DKIK
OG0006144	LOC6534064|XP_002094750.1|DYAK	LOC108075172|XP_017022971.1|DKIK
OG0006145	LOC6534874|XP_002095546.1|DYAK	LOC108083063|XP_017034186.1|DKIK
OG0006146	LOC6527710|XP_002088794.2|DYAK	LOC108074799|XP_017022473.1|DKIK
OG0006147	LOC6536345|XP_002096927.1|DYAK	LOC108073375|XP_017020438.1|DKIK
OG0006148	LOC6539411|XP_039229459.1|DYAK	LOC108075027|XP_017022770.1|DKIK
OG0006149	LOC6533963|XP_002094663.1|DYAK	LOC108070420|XP_017016363.1|DKIK
OG0006150	LOC6533966|XP_002094664.1|DYAK	LOC108070414|XP_017016355.1|DKIK
OG0006151	LOC6527939|XP_015053844.1|DYAK	LOC108082017|XP_017032770.1|DKIK
OG0006152	LOC6538584|XP_002099106.1|DYAK	LOC108073507|XP_017020669.1|DKIK
OG0006153	LOC6531713|XP_002092503.1|DYAK	LOC108076529|XP_017024930.1|DKIK
OG0006154	LOC6538562|XP_002099084.1|DYAK	LOC108073273|XP_017020319.1|DKIK
OG0006155	LOC6536349|XP_002096931.1|DYAK	LOC108073355|XP_017020407.1|DKIK
OG0006156	LOC6536284|XP_002096870.2|DYAK	LOC108085434|XP_017037515.1|DKIK
OG0006157	LOC6531944|XP_002092730.1|DYAK	LOC108072167|XP_017018704.1|DKIK
OG0006158	LOC6533862|XP_002094562.2|DYAK	LOC108074014|XP_017021369.1|DKIK
OG0006159	LOC6530388|XP_002091314.1|DYAK	LOC108074765|XP_017022432.1|DKIK
OG0006160	LOC6531945|XP_002092731.1|DYAK	LOC108072166|XP_017018703.1|DKIK
OG0006161	LOC6528744|XP_039227380.1|DYAK	LOC108076413|XP_017024743.1|DKIK
OG0006162	LOC120320434|XP_002099578.1|DYAK	LOC108077210|XP_017025954.1|DKIK
OG0006163	LOC6530381|XP_002091307.1|DYAK	LOC108074684|XP_017022292.1|DKIK
OG0006165	LOC6534586|XP_002095262.1|DYAK	LOC108070396|XP_017016336.1|DKIK
OG0006166	LOC6527869|XP_002088941.1|DYAK	LOC108076926|XP_017025460.1|DKIK
OG0006167	LOC6530623|XP_002091536.1|DYAK	LOC108074751|XP_017022414.1|DKIK, LOC108074752|XP_017022415.1|DKIK
OG0006168	LOC6525497|XP_002101332.1|DYAK	LOC108084449|XP_017036147.1|DKIK
OG0006169	LOC6524164|XP_002100027.1|DYAK	LOC108080247|XP_017030393.1|DKIK
OG0006170	LOC6530649|XP_002091547.1|DYAK	LOC108082468|XP_017033347.1|DKIK
OG0006171	LOC6534358|XP_002095036.1|DYAK, LOC6536472|XP_002097053.2|DYAK	LOC108077553|XP_017026433.1|DKIK
OG0006172	LOC6533340|XP_002094066.1|DYAK	LOC108077975|XP_017027010.1|DKIK
OG0006172	LOC6533341|XP_002094067.1|DYAK	LOC108077985|XP_017027021.1|DKIK
OG0006173	LOC6526417|XP_002087536.1|DYAK, LOC6526416|XP_002087535.1|DYAK	LOC108074402|XP_017021918.1|DKIK
OG0006174	LOC6534215|XP_039230080.1|DYAK, LOC6534214|XP_002094896.1|DYAK	LOC108080598|XP_017030902.1|DKIK
OG0006175	LOC6530705|XP_002091596.1|DYAK	LOC108078363|XP_017027673.1|DKIK
OG0006176	LOC6539832|XP_002086715.1|DYAK	LOC108079739|XP_017029640.1|DKIK
OG0006177	LOC26534898|XP_015049977.1|DYAK	LOC108070555|XP_017016570.1|DKIK
OG0006178	LOC6531751|XP_002092541.1|DYAK, LOC6531749|XP_002092539.1|DYAK	LOC108086045|XP_017038353.1|DKIK
OG0006179	LOC6537557|XP_002098103.1|DYAK, LOC6537558|XP_002098104.1|DYAK	LOC108081963|XP_017032687.1|DKIK, LOC108076874|XP_017025393.1|DKIK, LOC108073164|XP_017020160.1|DKIK
OG0006181	LOC6535653|XP_002096281.2|DYAK	LOC108073104|XP_017020087.1|DKIK
OG0006182	LOC6537773|XP_002098314.1|DYAK	LOC108084225|XP_017035838.1|DKIK
OG0006183	LOC6537026|XP_002097593.2|DYAK	LOC108085005|XP_017036925.1|DKIK
OG0006184	LOC6537655|XP_002098200.1|DYAK	LOC108073578|XP_017020754.1|DKIK
OG0006185	LOC6537200|XP_002097758.1|DYAK	LOC108081041|XP_017031494.1|DKIK
OG0006186	LOC6537662|XP_002098207.1|DYAK	LOC108073544|XP_017020716.1|DKIK
OG0006187	LOC6538851|XP_002099364.1|DYAK	LOC108085853|XP_017038100.1|DKIK
OG0006188	LOC6524073|XP_015045483.1|DYAK	LOC108085772|XP_017038007.1|DKIK
OG0006189	LOC6524074|XP_002099938.2|DYAK	LOC108085775|XP_017038014.1|DKIK
OG0006190	LOC6538638|XP_002099158.1|DYAK	LOC108075585|XP_017023592.1|DKIK
OG0006191	LOC6538276|XP_002098803.1|DYAK	LOC108083985|XP_017035486.1|DKIK
OG0006192	LOC6524089|XP_002099953.2|DYAK	LOC108080306|XP_017030469.1|DKIK
OG0006193	LOC6524706|XP_002100550.1|DYAK	LOC108076720|XP_017025180.1|DKIK
OG0006194	LOC6524946|XP_015045979.1|DYAK	LOC108083577|XP_017034923.1|DKIK
OG0006195	LOC6524784|XP_002100628.1|DYAK	LOC108071153|XP_017017326.1|DKIK
OG0006197	LOC6523716|XP_002099591.1|DYAK	LOC108072476|XP_017019130.1|DKIK
OG0006198	LOC6525735|XP_039227006.1|DYAK	LOC108083511|XP_017034810.1|DKIK
OG0006199	LOC6538626|XP_002099148.1|DYAK	LOC108073442|XP_017020554.1|DKIK
OG0006200	LOC6535423|XP_002096072.1|DYAK	LOC108075659|XP_017023696.1|DKIK
OG0006201	LOC6525778|XP_015046492.1|DYAK	LOC108083515|XP_017034815.1|DKIK
OG0006202	LOC6525777|XP_002101598.1|DYAK	LOC108083380|XP_017034616.1|DKIK
OG0006203	LOC6525642|XP_039233715.1|DYAK	LOC108071237|XP_017017409.1|DKIK
OG0006204	LOC6537281|XP_002097839.1|DYAK	LOC108085908|XP_017038165.1|DKIK
OG0006205	LOC6525915|XP_002101735.2|DYAK	LOC108080128|XP_017030247.1|DKIK
OG0006206	LOC6524903|XP_002100743.1|DYAK	LOC108084953|XP_017036845.1|DKIK
OG0006207	LOC6528146|XP_002089212.1|DYAK	LOC108081389|XP_017032036.1|DKIK
OG0006208	LOC6532202|XP_039229553.1|DYAK	LOC108079067|XP_017028770.1|DKIK
OG0006209	LOC6525316|XP_002101152.1|DYAK	LOC108071741|XP_017018055.1|DKIK
OG0006210	LOC6525254|XP_039233348.1|DYAK	LOC108083809|XP_017035246.1|DKIK
OG0006211	LOC6527663|XP_002088749.1|DYAK	LOC108075946|XP_017024081.1|DKIK
OG0006212	LOC6527662|XP_002088748.1|DYAK	LOC108075945|XP_017024079.1|DKIK
OG0006213	LOC6535254|XP_039232720.1|DYAK	LOC108073290|XP_017020334.1|DKIK
OG0006214	LOC6524957|XP_002100797.1|DYAK	LOC108083508|XP_017034805.1|DKIK
OG0006215	LOC6525373|XP_002101209.3|DYAK	LOC108079367|XP_017029164.1|DKIK
OG0006216	LOC6538334|XP_002098861.2|DYAK	LOC108075641|XP_017023673.1|DKIK
OG0006217	LOC6525692|XP_002101514.1|DYAK	LOC108080094|XP_017030192.1|DKIK
OG0006218	LOC6527554|XP_002088644.1|DYAK	LOC108085293|XP_017037339.1|DKIK
OG0006219	LOC6523939|XP_002099811.1|DYAK	LOC108079423|XP_017029242.1|DKIK
OG0006220	LOC6534286|XP_002094967.1|DYAK	LOC108080559|XP_017030854.1|DKIK
OG0006221	LOC6538989|XP_002099491.3|DYAK	LOC108086040|XP_017038349.1|DKIK
OG0006222	LOC6538987|XP_002099489.1|DYAK	LOC108086020|XP_017038320.1|DKIK
OG0006223	LOC6526090|XP_002101907.1|DYAK	LOC108080132|XP_017030255.1|DKIK
OG0006224	LOC6525917|XP_002101737.3|DYAK	LOC108079379|XP_017029189.1|DKIK
OG0006225	LOC6525500|XP_002101335.1|DYAK	LOC108074907|XP_017022625.1|DKIK
OG0006226	LOC6529346|XP_002090351.1|DYAK	LOC108078538|XP_017027938.1|DKIK
OG0006227	LOC6525044|XP_002100883.1|DYAK	LOC108077026|XP_017025644.1|DKIK
OG0006228	LOC6530932|XP_002091774.1|DYAK	LOC108076684|XP_017025121.1|DKIK
OG0006229	LOC6523760|XP_039232912.1|DYAK	LOC108072464|XP_017019083.1|DKIK
OG0006230	LOC6525582|XP_002101417.1|DYAK	LOC108085927|XP_017038190.1|DKIK
OG0006231	LOC6524657|XP_039233451.1|DYAK	LOC108071780|XP_017018128.1|DKIK
OG0006232	LOC6524907|XP_002100747.1|DYAK	LOC108084920|XP_017036809.1|DKIK
OG0006233	LOC6524909|XP_015045943.1|DYAK	LOC108071708|XP_017018017.1|DKIK
OG0006234	LOC6525584|XP_002101419.1|DYAK	LOC108085977|XP_017038266.1|DKIK
OG0006235	LOC6525888|XP_002101708.2|DYAK	LOC108085232|XP_017037260.1|DKIK
OG0006236	LOC6524782|XP_002100626.1|DYAK	LOC108071170|XP_017017342.1|DKIK
OG0006237	LOC6525912|XP_002101732.1|DYAK	LOC108080023|XP_017030086.1|DKIK
OG0006238	LOC6524970|XP_002100810.1|DYAK	LOC108075272|XP_017023138.1|DKIK
OG0006239	LOC6539105|XP_002086007.1|DYAK	LOC108074258|XP_017021719.1|DKIK
OG0006240	LOC6538004|XP_002098539.1|DYAK	LOC108073525|XP_017020695.1|DKIK
OG0006241	LOC6525585|XP_002101420.1|DYAK	LOC108085976|XP_017038265.1|DKIK
OG0006242	LOC6525549|XP_002101384.1|DYAK	LOC108079340|XP_017029135.1|DKIK
OG0006243	LOC6536424|XP_002097006.1|DYAK	LOC108081245|XP_017031816.1|DKIK
OG0006244	LOC6536340|XP_002096924.1|DYAK	LOC108073562|XP_017020738.1|DKIK
OG0006245	LOC6537749|XP_002098290.1|DYAK	LOC108084206|XP_017035808.1|DKIK
OG0006246	LOC6524334|XP_002100192.1|DYAK	LOC108071716|XP_017018026.1|DKIK
OG0006247	LOC6528490|XP_002089536.1|DYAK	LOC108076731|XP_017025198.1|DKIK
OG0006248	LOC6535823|XP_039232821.1|DYAK	LOC108071361|XP_017017592.1|DKIK
OG0006249	LOC6526817|XP_002087919.1|DYAK	LOC108077392|XP_017026173.1|DKIK
OG0006250	LOC6524847|XP_002100687.1|DYAK	LOC108079258|XP_017029036.1|DKIK
OG0006251	LOC6538348|XP_002098873.1|DYAK	LOC108073738|XP_017021022.1|DKIK
OG0006252	LOC6538347|XP_002098872.1|DYAK	LOC108073605|XP_017020824.1|DKIK
OG0006253	LOC6524335|XP_002100193.2|DYAK	LOC108071739|XP_017018053.1|DKIK
OG0006254	LOC6530327|XP_002091254.1|DYAK	LOC108084960|XP_017036862.1|DKIK
OG0006255	LOC6537805|XP_002098346.1|DYAK	LOC108083708|XP_017035094.1|DKIK
OG0006256	LOC6525589|XP_002101424.1|DYAK	LOC108085970|XP_017038257.1|DKIK
OG0006257	LOC6525934|XP_015046542.1|DYAK	LOC108083832|XP_017035294.1|DKIK
OG0006258	LOC6525317|XP_002101153.1|DYAK	LOC108071816|XP_017018209.1|DKIK
OG0006259	LOC6537371|XP_002097927.1|DYAK	LOC108077738|XP_017026690.1|DKIK
OG0006260	LOC6525933|XP_002101753.1|DYAK	LOC108085960|XP_017038242.1|DKIK
OG0006261	LOC6527345|XP_002088437.1|DYAK	LOC108082188|XP_017032997.1|DKIK
OG0006262	LOC6525978|XP_002101797.1|DYAK	LOC108080157|XP_017030288.1|DKIK
OG0006263	LOC6524122|XP_002099986.1|DYAK	LOC108071749|XP_017018062.1|DKIK
OG0006264	LOC6524479|XP_039229953.1|DYAK	LOC108079204|XP_017028957.1|DKIK
OG0006265	LOC6531471|XP_002092270.1|DYAK	LOC108082446|XP_017033306.1|DKIK
OG0006266	LOC6524481|XP_002100338.1|DYAK	LOC108079269|XP_017029049.1|DKIK
OG0006267	LOC6524616|XP_039233544.1|DYAK	LOC108071846|XP_017018249.1|DKIK
OG0006268	LOC6531624|XP_002092421.1|DYAK	LOC108078342|XP_017027635.1|DKIK
OG0006269	LOC6536335|XP_002096919.1|DYAK	LOC108083173|XP_017034353.1|DKIK
OG0006270	LOC6525969|XP_002101788.1|DYAK	LOC108079992|XP_017030048.1|DKIK
OG0006271	LOC6536522|XP_002097098.1|DYAK	LOC108077863|XP_017026885.1|DKIK
OG0006272	LOC6524649|XP_002100506.1|DYAK	LOC108080134|XP_017030257.1|DKIK
OG0006273	LOC6528329|XP_002089382.1|DYAK	LOC108070540|XP_017016555.1|DKIK
OG0006274	LOC6524602|XP_002100459.1|DYAK	LOC108083394|XP_017034634.1|DKIK
OG0006275	LOC6524368|XP_002100226.1|DYAK	LOC108079220|XP_017028989.1|DKIK
OG0006276	LOC6532231|XP_002093004.1|DYAK	LOC108078714|XP_017028191.1|DKIK
OG0006277	LOC6539835|XP_039231552.1|DYAK	LOC108084287|XP_017035935.1|DKIK
OG0006278	LOC6525687|XP_002101509.2|DYAK	LOC108083385|XP_017034620.1|DKIK
OG0006279	LOC6525525|XP_039230195.1|DYAK	LOC108071789|XP_017018154.1|DKIK
OG0006280	LOC6526218|XP_039231732.1|DYAK	LOC108079784|XP_017029719.1|DKIK
OG0006281	LOC6526220|XP_002102029.1|DYAK	LOC108079783|XP_017029718.1|DKIK
OG0006282	LOC6525128|XP_039233774.1|DYAK	LOC108073123|XP_017020149.1|DKIK
OG0006283	LOC6537932|XP_002098472.1|DYAK	LOC108081034|XP_017031485.1|DKIK
OG0006284	LOC6539511|XP_002086399.2|DYAK	LOC108078869|XP_017028471.1|DKIK
OG0006285	LOC6535296|XP_002095952.1|DYAK	LOC108077772|XP_017026754.1|DKIK
OG0006286	LOC6535554|XP_002096183.3|DYAK	LOC108084299|XP_017035950.1|DKIK
OG0006287	LOC6525528|XP_002101363.1|DYAK	LOC108071837|XP_017018238.1|DKIK
OG0006288	LOC6538943|XP_002099447.1|DYAK	LOC108073677|XP_017020893.1|DKIK
OG0006289	LOC6535587|XP_002096215.1|DYAK	LOC108083938|XP_017035433.1|DKIK
OG0006290	LOC6525267|XP_015046193.1|DYAK	LOC108075258|XP_017023110.1|DKIK
OG0006291	LOC6527448|XP_002088540.1|DYAK	LOC108077302|XP_017026072.1|DKIK
OG0006292	LOC6524503|XP_015045729.1|DYAK	LOC108076074|XP_017024271.1|DKIK
OG0006293	LOC6532390|XP_002093141.1|DYAK	LOC108079081|XP_017028794.1|DKIK
OG0006294	LOC6524707|XP_039233778.1|DYAK	LOC108076696|XP_017025143.1|DKIK
OG0006295	LOC6524087|XP_002099951.3|DYAK	LOC108080405|XP_017030622.1|DKIK
OG0006296	LOC6525209|XP_039231375.1|DYAK	LOC108076942|XP_017025481.1|DKIK
OG0006297	LOC6525702|XP_015046430.1|DYAK	LOC108079958|XP_017030008.1|DKIK
OG0006298	LOC6524709|XP_002100553.1|DYAK	LOC108077063|XP_017025721.1|DKIK
OG0006299	LOC6524300|XP_015045595.1|DYAK	LOC108082916|XP_017033990.1|DKIK
OG0006300	LOC6524374|XP_015045636.1|DYAK	LOC108078989|XP_017028653.1|DKIK
OG0006301	LOC6525104|XP_002100943.1|DYAK	LOC108074167|XP_017021586.1|DKIK
OG0006302	LOC6525079|XP_015046085.1|DYAK	LOC108084485|XP_017036202.1|DKIK
OG0006303	LOC6530179|XP_002091119.2|DYAK	LOC108072442|XP_017019059.1|DKIK
OG0006304	LOC6538138|XP_002098673.3|DYAK	LOC108081127|XP_017031634.1|DKIK
OG0006305	LOC6538135|XP_002098670.1|DYAK	LOC108081146|XP_017031672.1|DKIK
OG0006306	LOC26534501|XP_039231576.1|DYAK	LOC108073411|XP_017020504.1|DKIK
OG0006307	LOC6539055|XP_002099557.3|DYAK	LOC108077747|XP_017026703.1|DKIK
OG0006308	LOC6525600|XP_002101435.1|DYAK	LOC108076621|XP_017025039.1|DKIK
