Orthogroup	DYAK.longest_only	DSUZ.longest_only
OG0005240	LOC6528031|XP_002089098.1|DYAK	LOC108021263|XP_016945377.1|DSUZ
OG0005241	LOC6526391|XP_002087510.1|DYAK	LOC108021034|XP_016945012.1|DSUZ
OG0005242	LOC6527173|XP_039227214.1|DYAK	LOC108005843|XP_016924683.1|DSUZ
OG0005243	LOC6526355|XP_039226677.1|DYAK	LOC108020978|XP_036677034.1|DSUZ
OG0005244	LOC6536860|XP_015047969.1|DYAK	LOC108008075|XP_036672516.1|DSUZ
OG0005245	LOC6536104|XP_002096712.2|DYAK	LOC108017127|XP_036674874.1|DSUZ
OG0005246	LOC6526303|XP_002087425.1|DYAK	LOC108020958|XP_016944894.2|DSUZ
OG0005247	LOC6531850|XP_002092637.1|DYAK	LOC108009791|XP_016929940.1|DSUZ
OG0005248	LOC6537222|XP_002097780.2|DYAK	LOC108004880|XP_036673962.1|DSUZ
OG0005249	LOC6535513|XP_002096142.1|DYAK	LOC108018611|XP_016941662.2|DSUZ
OG0005250	LOC6529223|XP_039228873.1|DYAK	LOC108017481|XP_016940075.1|DSUZ
OG0005251	LOC6528013|XP_002089080.1|DYAK	LOC108020999|XP_016944955.1|DSUZ
OG0005252	LOC6529682|XP_039228204.1|DYAK	LOC108017922|XP_016940588.1|DSUZ
OG0005253	LOC6529248|XP_039228781.1|DYAK	LOC108014531|XP_016936166.1|DSUZ
OG0005254	LOC6529730|XP_002090723.1|DYAK	LOC108009384|XP_016929187.1|DSUZ
OG0005255	LOC6529729|XP_002090722.2|DYAK	LOC108021530|XP_016945781.1|DSUZ
OG0005256	LOC6529154|XP_002090161.1|DYAK	LOC108015732|XP_016937759.1|DSUZ
OG0005257	LOC6527728|XP_002088811.1|DYAK	LOC108021625|XP_016945920.1|DSUZ
OG0005258	LOC6527854|XP_002088926.1|DYAK	LOC108021484|XP_016945714.1|DSUZ
OG0005259	LOC6528219|XP_002089281.1|DYAK	LOC108020663|XP_016944517.1|DSUZ
OG0005260	LOC6528221|XP_002089283.1|DYAK	LOC108020675|XP_016944537.1|DSUZ
OG0005261	LOC6527140|XP_002088234.1|DYAK	LOC108021281|XP_016945408.1|DSUZ
OG0005262	LOC6528164|XP_002089229.1|DYAK	LOC108015193|XP_016937005.1|DSUZ
OG0005263	LOC6529724|XP_002090717.1|DYAK	LOC108020969|XP_036675270.1|DSUZ
OG0005264	LOC6535424|XP_002096073.2|DYAK	LOC108012201|XP_016932988.1|DSUZ
OG0005265	LOC6529721|XP_015052407.1|DYAK	LOC108021038|XP_016945018.1|DSUZ
OG0005266	LOC6528979|XP_002090011.1|DYAK	LOC108020931|XP_016944847.1|DSUZ
OG0005267	LOC6526590|XP_002087698.1|DYAK	LOC108021176|XP_016945247.1|DSUZ
OG0005268	LOC6526591|XP_002087699.1|DYAK	LOC108021175|XP_016945246.1|DSUZ
OG0005269	LOC6526605|XP_002087713.1|DYAK	LOC108021144|XP_016945200.2|DSUZ
OG0005270	LOC6527250|XP_002088344.1|DYAK	LOC108021655|XP_016945956.1|DSUZ
OG0005271	LOC6529657|XP_015052398.1|DYAK	LOC108020975|XP_016944914.1|DSUZ
OG0005272	LOC6529655|XP_002090648.1|DYAK	LOC108021242|XP_016945340.1|DSUZ
OG0005273	LOC6527705|XP_002088789.1|DYAK	LOC108010562|XP_016930933.1|DSUZ
OG0005274	LOC6527247|XP_002088341.1|DYAK	LOC108021152|XP_016945212.1|DSUZ
OG0005275	LOC6527986|XP_002089053.2|DYAK	LOC108018075|XP_016940969.1|DSUZ
OG0005276	LOC6526752|XP_015053454.1|DYAK	LOC108021547|XP_036673922.1|DSUZ
OG0005277	LOC6526764|XP_002087867.1|DYAK	LOC108005899|XP_016924786.1|DSUZ
OG0005278	LOC6530771|XP_002091659.1|DYAK	LOC108009864|XP_016930053.1|DSUZ
OG0005279	LOC6528056|XP_002089123.1|DYAK	LOC108007641|XP_016926851.1|DSUZ
OG0005280	LOC6526380|XP_002087499.1|DYAK	LOC108021362|XP_016945541.1|DSUZ
OG0005281	LOC6526563|XP_039226436.1|DYAK	LOC108005596|XP_016924425.2|DSUZ
OG0005282	LOC6537526|XP_002098072.1|DYAK	LOC108004870|XP_016923443.1|DSUZ
OG0005283	LOC6538793|XP_002099306.1|DYAK	LOC108015775|XP_016937807.2|DSUZ
OG0005284	LOC6529234|XP_015052257.1|DYAK	LOC108017116|XP_016939568.1|DSUZ
OG0005285	LOC6529233|XP_002090239.1|DYAK	LOC108005655|XP_016924463.1|DSUZ
OG0005286	LOC6526383|XP_002087502.1|DYAK	LOC108017230|XP_016939719.1|DSUZ
OG0005287	LOC6526384|XP_002087503.1|DYAK	LOC108017208|XP_016939698.1|DSUZ
OG0005288	LOC6526940|XP_002088038.2|DYAK	LOC108017847|XP_036668583.1|DSUZ
OG0005289	LOC6539170|XP_002086071.1|DYAK	LOC108014223|XP_036677309.1|DSUZ, LOC108015948|XP_016938020.2|DSUZ
OG0005290	LOC6537475|XP_002098031.1|DYAK	LOC108016287|XP_016938410.1|DSUZ
OG0005291	LOC6527480|XP_002088570.1|DYAK	LOC108006089|XP_016925028.1|DSUZ
OG0005292	LOC6527484|XP_015053700.1|DYAK	LOC108020707|XP_016944567.1|DSUZ
OG0005293	LOC6529031|XP_002090062.2|DYAK	LOC108013570|XP_016934985.1|DSUZ
OG0005294	LOC6527351|XP_002088443.1|DYAK	LOC108021223|XP_016945315.1|DSUZ
OG0005295	LOC6527479|XP_039226929.1|DYAK	LOC108017173|XP_036668702.1|DSUZ
OG0005296	LOC6537515|XP_002098061.2|DYAK	LOC108007994|XP_036675006.1|DSUZ
OG0005297	LOC6528851|XP_002089883.1|DYAK, LOC6527747|XP_015053794.1|DYAK	LOC108021600|XP_016945883.1|DSUZ
OG0005298	LOC6527895|XP_002088967.1|DYAK	LOC108021069|XP_016945070.1|DSUZ
OG0005299	LOC6538011|XP_002098546.1|DYAK	LOC108015446|XP_036675424.1|DSUZ
OG0005300	LOC6525388|XP_002101223.1|DYAK	LOC108004705|XP_016923207.1|DSUZ
OG0005301	LOC6527918|XP_002088986.1|DYAK	LOC108019425|XP_016942739.1|DSUZ
OG0005302	LOC6530256|XP_002091190.1|DYAK	LOC108009758|XP_016929869.1|DSUZ
OG0005303	LOC6529608|XP_002090602.1|DYAK	LOC108020928|XP_016944840.1|DSUZ
OG0005304	LOC6527089|XP_002088182.2|DYAK	LOC108006474|XP_016925489.1|DSUZ
OG0005305	LOC6530770|XP_002091658.1|DYAK	LOC108009863|XP_016930052.1|DSUZ
OG0005306	LOC6529516|XP_002090518.1|DYAK	LOC108016840|XP_016939165.1|DSUZ
OG0005307	LOC6527233|XP_002088327.1|DYAK	LOC108008787|XP_016928176.1|DSUZ
OG0005308	LOC6527143|XP_002088237.1|DYAK	LOC108021216|XP_016945304.1|DSUZ
OG0005309	LOC6526701|XP_002087804.2|DYAK	LOC108019603|XP_016942967.1|DSUZ
OG0005310	LOC6527691|XP_002088775.1|DYAK	LOC108021245|XP_016945350.1|DSUZ
OG0005311	LOC6527408|XP_002088500.1|DYAK	LOC108014292|XP_016935845.1|DSUZ
OG0005312	LOC6527447|XP_002088539.1|DYAK	LOC108011972|XP_016932721.1|DSUZ
OG0005313	LOC6527991|XP_039227359.1|DYAK	LOC108021546|XP_016945803.1|DSUZ
OG0005314	LOC6527335|XP_002088427.2|DYAK	LOC108020946|XP_016944874.1|DSUZ
OG0005315	LOC6529594|XP_002090588.3|DYAK	LOC108021542|XP_016945797.1|DSUZ
OG0005316	LOC6530772|XP_015052747.1|DYAK	LOC108009809|XP_016929972.1|DSUZ
OG0005317	LOC6529522|XP_002090524.1|DYAK	LOC108021126|XP_016945172.1|DSUZ
OG0005318	LOC6539232|XP_002086133.1|DYAK	LOC108010975|XP_036677998.1|DSUZ
OG0005319	LOC6529030|XP_002090061.1|DYAK	LOC108021101|XP_016945119.1|DSUZ
OG0005320	LOC6529791|XP_039229230.1|DYAK	LOC108021131|XP_016945178.1|DSUZ
OG0005321	LOC6527212|XP_002088306.1|DYAK	LOC108021328|XP_016945486.1|DSUZ
OG0005322	LOC6526476|XP_002087593.1|DYAK	LOC108021307|XP_016945450.1|DSUZ
OG0005323	LOC6527832|XP_039226862.1|DYAK	LOC108021316|XP_036674290.1|DSUZ
OG0005324	LOC6527902|XP_002088974.1|DYAK	LOC108021487|XP_016945719.1|DSUZ
OG0005325	LOC26536232|XP_015054708.1|DYAK	LOC108017639|XP_016940242.1|DSUZ
OG0005326	LOC6527903|XP_002088975.1|DYAK	LOC108008288|XP_016927592.1|DSUZ
OG0005327	LOC6527815|XP_002088888.1|DYAK	LOC108006269|XP_016925211.1|DSUZ
OG0005328	LOC6537457|XP_015048358.1|DYAK	LOC108020791|XP_016944659.1|DSUZ
OG0005329	LOC6532628|XP_002093372.1|DYAK	LOC108013058|XP_016934166.1|DSUZ
OG0005330	LOC6532629|XP_002093373.1|DYAK	LOC108013057|XP_016934164.1|DSUZ
OG0005331	LOC6526589|XP_002087697.1|DYAK	LOC108021015|XP_016944984.1|DSUZ
OG0005332	LOC6529859|XP_002090823.1|DYAK	LOC108006238|XP_016925170.1|DSUZ
OG0005333	LOC6527367|XP_002088459.1|DYAK	LOC108006037|XP_016924973.1|DSUZ
OG0005334	LOC6528036|XP_002089103.1|DYAK	LOC108009083|XP_016928630.1|DSUZ
OG0005335	LOC6529993|XP_002090939.2|DYAK	LOC108019901|XP_016943477.1|DSUZ
OG0005336	LOC6528820|XP_002089852.1|DYAK	LOC108009276|XP_016928981.1|DSUZ
OG0005337	LOC6531265|XP_002092074.2|DYAK	LOC108009057|XP_016928551.1|DSUZ
OG0005338	LOC6527970|XP_002089037.2|DYAK	LOC108021457|XP_016945676.1|DSUZ
OG0005339	LOC6527135|XP_002088229.1|DYAK	LOC108018005|XP_016940890.1|DSUZ
OG0005340	LOC6527949|XP_015053847.1|DYAK	LOC108021125|XP_016945170.1|DSUZ
OG0005341	LOC6528622|XP_002089665.1|DYAK	LOC108019890|XP_016943457.1|DSUZ
OG0005342	LOC6527301|XP_002088394.1|DYAK	LOC108021431|XP_016945636.1|DSUZ
OG0005343	LOC6528431|XP_002089477.1|DYAK	LOC108017772|XP_016940381.1|DSUZ
OG0005344	LOC6530194|XP_002091132.1|DYAK	LOC108008888|XP_016928282.1|DSUZ
OG0005345	LOC6527082|XP_002088175.1|DYAK	LOC108005911|XP_016924813.1|DSUZ
OG0005346	LOC6527006|XP_002088102.1|DYAK	LOC108011727|XP_016932442.1|DSUZ
OG0005347	LOC6526800|XP_015053254.1|DYAK	LOC108021009|XP_016944975.1|DSUZ
OG0005348	LOC6527999|XP_002089066.1|DYAK	LOC108021291|XP_016945420.1|DSUZ
OG0005349	LOC6527990|XP_002089057.1|DYAK	LOC108021689|XP_016946002.1|DSUZ
OG0005350	LOC6527248|XP_002088342.1|DYAK	LOC108006344|XP_016925352.1|DSUZ
OG0005351	LOC6533395|XP_002094113.1|DYAK	LOC108012910|XP_016933919.1|DSUZ
OG0005352	LOC6528039|XP_015053862.1|DYAK	LOC108020888|XP_036670731.1|DSUZ
OG0005353	LOC6531139|XP_002091973.3|DYAK	LOC108006189|XP_016925115.1|DSUZ
OG0005354	LOC6526645|XP_002087753.1|DYAK	LOC108018013|XP_036669578.1|DSUZ
OG0005355	LOC6526280|XP_002087402.1|DYAK	LOC108014148|XP_016935679.1|DSUZ
OG0005356	LOC6526282|XP_002087404.1|DYAK	LOC108014186|XP_016935720.1|DSUZ
OG0005357	LOC6526906|XP_002088005.1|DYAK	LOC108020903|XP_016944809.1|DSUZ
OG0005358	LOC6526993|XP_002088089.1|DYAK	LOC108009092|XP_016928644.1|DSUZ
OG0005359	LOC6531740|XP_002092530.1|DYAK	LOC108009773|XP_016929892.1|DSUZ
OG0005360	LOC6535022|XP_002095690.1|DYAK	LOC108020744|XP_016944609.1|DSUZ
OG0005361	LOC6527193|XP_002088287.1|DYAK	LOC108020988|XP_016944935.1|DSUZ
OG0005362	LOC6527973|XP_002089040.1|DYAK	LOC108021287|XP_016945416.1|DSUZ
OG0005363	LOC6528120|XP_002089187.1|DYAK	LOC108021706|XP_016946028.1|DSUZ
OG0005364	LOC6530721|XP_002091612.1|DYAK	LOC108009940|XP_016930174.1|DSUZ
OG0005365	LOC6530316|XP_002091243.2|DYAK	LOC108021202|XP_016945286.1|DSUZ
OG0005366	LOC6530315|XP_002091242.2|DYAK	LOC108021641|XP_016945938.1|DSUZ
OG0005367	LOC6530313|XP_002091240.1|DYAK	LOC108021297|XP_016945433.1|DSUZ
OG0005368	LOC6536341|XP_002096925.1|DYAK	LOC108006972|XP_016926067.2|DSUZ
OG0005369	LOC6526448|XP_002087567.1|DYAK	LOC108021778|XP_016946074.1|DSUZ
OG0005370	LOC6527237|XP_002088331.1|DYAK	LOC108016008|XP_016938093.1|DSUZ
OG0005371	LOC6527235|XP_002088329.1|DYAK	LOC108021811|XP_016946106.1|DSUZ
OG0005372	LOC6536433|XP_002097015.1|DYAK	LOC108010604|XP_016930984.2|DSUZ
OG0005373	LOC6540057|XP_015044810.1|DYAK	LOC108010532|XP_036677314.1|DSUZ
OG0005374	LOC6529520|XP_002090522.1|DYAK	LOC108009249|XP_016928921.1|DSUZ
OG0005375	LOC6529521|XP_039229354.1|DYAK	LOC108009631|XP_016929614.1|DSUZ
OG0005376	LOC6526374|XP_002087493.2|DYAK	LOC108015326|XP_036678687.1|DSUZ
OG0005377	LOC6532408|XP_039230542.1|DYAK	LOC108012904|XP_016933904.1|DSUZ
OG0005378	LOC6526423|XP_039226397.1|DYAK	LOC108009836|XP_036677641.1|DSUZ
OG0005379	LOC6526521|XP_002087631.1|DYAK	LOC108008056|XP_016927330.1|DSUZ
OG0005380	LOC6526411|XP_002087530.1|DYAK	LOC108021376|XP_016945559.1|DSUZ
OG0005381	LOC6529554|XP_015052380.1|DYAK	LOC108016522|XP_016938687.1|DSUZ
OG0005382	LOC6529268|XP_015052273.1|DYAK	LOC108017414|XP_036668736.1|DSUZ
OG0005383	LOC6534318|XP_039230655.1|DYAK	LOC108004808|XP_036670618.1|DSUZ
OG0005384	LOC6537050|XP_002097615.1|DYAK	LOC108012177|XP_016932961.2|DSUZ
OG0005385	LOC6530824|XP_002091707.1|DYAK	LOC108010018|XP_016930302.1|DSUZ
OG0005386	LOC6531444|XP_039228332.1|DYAK	LOC108010323|XP_036669484.1|DSUZ
OG0005387	LOC6537693|XP_015048468.1|DYAK	LOC108018567|XP_036672913.1|DSUZ
OG0005388	LOC6528150|XP_002089216.1|DYAK	LOC108007247|XP_016926378.1|DSUZ
OG0005389	LOC6527324|XP_039226431.1|DYAK	LOC108020998|XP_036673218.1|DSUZ
OG0005390	LOC120320425|XP_015053062.1|DYAK	LOC108016995|XP_016939434.1|DSUZ
OG0005391	LOC6527593|XP_039226880.1|DYAK	LOC108017011|XP_016939465.1|DSUZ
OG0005392	LOC6529470|XP_002090472.1|DYAK	LOC108013872|XP_016935370.1|DSUZ
OG0005393	LOC6536897|XP_002097466.1|DYAK	LOC108011576|XP_016932235.1|DSUZ
OG0005394	LOC6529472|XP_002090474.1|DYAK	LOC108021032|XP_016945011.1|DSUZ
OG0005395	LOC6529584|XP_002090578.1|DYAK	LOC108021574|XP_016945845.1|DSUZ
OG0005396	LOC6527686|XP_002088771.1|DYAK	LOC108019439|XP_016942756.1|DSUZ
OG0005397	LOC6527688|XP_002088772.1|DYAK	LOC108006853|XP_016925905.1|DSUZ
OG0005398	LOC6535397|XP_002096047.1|DYAK	LOC108016248|XP_016938360.1|DSUZ
OG0005399	LOC6528609|XP_002089652.3|DYAK	LOC108019932|XP_016943532.1|DSUZ
OG0005401	LOC6527698|XP_002088782.1|DYAK	LOC108006299|XP_016925264.1|DSUZ
OG0005402	LOC6527697|XP_002088781.1|DYAK	LOC108021607|XP_016945892.1|DSUZ
OG0005403	LOC6527692|XP_002088776.1|DYAK	LOC108005417|XP_016924178.1|DSUZ
OG0005404	LOC6527693|XP_002088777.1|DYAK	LOC108005421|XP_016924191.1|DSUZ
OG0005405	LOC6531290|XP_002092094.1|DYAK	LOC108010273|XP_016930623.1|DSUZ
OG0005406	LOC6531120|XP_002091954.1|DYAK	LOC108017724|XP_036670043.1|DSUZ
OG0005407	LOC6531735|XP_002092525.1|DYAK	LOC108008349|XP_016927667.1|DSUZ
OG0005408	LOC6527608|XP_002088696.1|DYAK	LOC108021225|XP_016945313.1|DSUZ
OG0005409	LOC6526895|XP_002087994.1|DYAK	LOC108019216|XP_016942500.1|DSUZ
OG0005410	LOC6527601|XP_002088689.2|DYAK	LOC108007657|XP_016926872.1|DSUZ
OG0005411	LOC6530118|XP_002091064.1|DYAK	LOC108009833|XP_016930012.1|DSUZ
OG0005412	LOC6530108|XP_002091054.1|DYAK	LOC108008419|XP_016927754.1|DSUZ
OG0005413	LOC6530033|XP_002090979.1|DYAK	LOC108017864|XP_016940510.1|DSUZ
OG0005414	LOC6525012|XP_002100851.1|DYAK	LOC108016650|XP_016938847.1|DSUZ
OG0005415	LOC6523983|XP_002099855.1|DYAK	LOC108005375|XP_016924122.1|DSUZ
OG0005416	LOC6528441|XP_002089487.1|DYAK	LOC108018175|XP_016941162.1|DSUZ
OG0005417	LOC6529454|XP_002090456.1|DYAK	LOC108008594|XP_016927965.1|DSUZ
OG0005418	LOC6530328|XP_002091255.1|DYAK	LOC108021037|XP_016945017.1|DSUZ
OG0005419	LOC6528053|XP_002089120.1|DYAK	LOC108021188|XP_016945265.1|DSUZ
OG0005420	LOC6527023|XP_039226687.1|DYAK	LOC108006905|XP_016925987.2|DSUZ
OG0005421	LOC6527340|XP_002088432.1|DYAK	LOC108021719|XP_016946045.1|DSUZ
OG0005422	LOC6525855|XP_002101675.1|DYAK	LOC108011225|XP_016931811.1|DSUZ
OG0005423	LOC6527865|XP_002088937.1|DYAK	LOC108018739|XP_016941807.1|DSUZ
OG0005424	LOC6530742|XP_002091632.2|DYAK	LOC108009616|XP_016929590.1|DSUZ
OG0005425	LOC6524931|XP_002100771.1|DYAK	LOC108006305|XP_016925281.1|DSUZ
OG0005426	LOC6528732|XP_002089767.1|DYAK	LOC108009152|XP_016928746.1|DSUZ
OG0005427	LOC6529668|XP_002090661.1|DYAK	LOC108009280|XP_016928993.1|DSUZ
OG0005428	LOC6527111|XP_039227341.1|DYAK	LOC108011883|XP_016932618.1|DSUZ
OG0005429	LOC6527091|XP_039226593.1|DYAK	LOC108021099|XP_036670652.1|DSUZ
OG0005430	LOC6527090|XP_002088183.1|DYAK	LOC108021100|XP_016945117.1|DSUZ
OG0005431	LOC6529188|XP_002090195.1|DYAK	LOC108021653|XP_016945954.1|DSUZ
OG0005432	LOC6539233|XP_002086130.1|DYAK	LOC108014216|XP_036678128.1|DSUZ
OG0005433	LOC6531656|XP_002092453.1|DYAK	LOC108008730|XP_016928119.1|DSUZ
OG0005434	LOC6529172|XP_039229129.1|DYAK	LOC108013745|XP_016935187.1|DSUZ
OG0005435	LOC6536040|XP_002096654.1|DYAK	LOC108006140|XP_016925084.2|DSUZ
OG0005436	LOC6529157|XP_002090165.1|DYAK	LOC108015861|XP_016937917.1|DSUZ
OG0005437	LOC6536677|XP_002097250.1|DYAK	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ
OG0005438	LOC6526363|XP_002087484.1|DYAK	LOC108020191|XP_016943791.1|DSUZ
OG0005439	LOC6536953|XP_002097522.1|DYAK	LOC108018302|XP_016941325.1|DSUZ
OG0005440	LOC6526774|XP_039226363.1|DYAK	LOC108020313|XP_016943937.1|DSUZ
OG0005441	LOC6527421|XP_002088513.2|DYAK	LOC108011974|XP_016932725.2|DSUZ
OG0005442	LOC6529643|XP_002090637.1|DYAK	LOC108007680|XP_016926895.1|DSUZ
OG0005443	LOC6528014|XP_002089081.1|DYAK	LOC108021426|XP_016945627.1|DSUZ
OG0005444	LOC6526295|XP_002087417.1|DYAK	LOC108020940|XP_016944869.1|DSUZ
OG0005445	LOC6527172|XP_039227160.1|DYAK	LOC108009552|XP_016929499.1|DSUZ
OG0005446	LOC6527641|XP_002088729.2|DYAK	LOC108011946|XP_016932683.1|DSUZ
OG0005447	LOC6527617|XP_002088705.1|DYAK	LOC108004863|XP_016923437.1|DSUZ
OG0005448	LOC6530508|XP_002091423.1|DYAK	LOC108017981|XP_016940808.1|DSUZ
OG0005449	LOC6524897|XP_002100737.1|DYAK	LOC108019174|XP_016942426.1|DSUZ
OG0005450	LOC6538167|XP_002098695.1|DYAK	LOC108014766|XP_016936448.2|DSUZ
OG0005451	LOC6529427|XP_002090431.1|DYAK	LOC108021407|XP_016945603.1|DSUZ
OG0005452	LOC6531733|XP_015051532.1|DYAK	LOC108010161|XP_016930487.1|DSUZ
OG0005453	LOC6536309|XP_002096893.1|DYAK	LOC108011555|XP_036673000.1|DSUZ
OG0005454	LOC6527383|XP_002088475.2|DYAK	LOC108014301|XP_016935857.1|DSUZ
OG0005455	LOC6532079|XP_002092856.1|DYAK	LOC108008638|XP_016928006.1|DSUZ
OG0005456	LOC6529678|XP_002090671.1|DYAK	LOC108021284|XP_016945412.1|DSUZ
OG0005457	LOC6529676|XP_002090669.1|DYAK	LOC108013403|XP_016934749.1|DSUZ
OG0005458	LOC6526444|XP_015053328.1|DYAK	LOC108021359|XP_016945534.1|DSUZ
OG0005459	LOC6527621|XP_002088709.1|DYAK	LOC108021526|XP_016945776.1|DSUZ
OG0005460	LOC6528148|XP_002089214.1|DYAK	LOC108015412|XP_016937331.1|DSUZ
OG0005461	LOC6529663|XP_002090656.1|DYAK	LOC108021197|XP_016945275.1|DSUZ
OG0005462	LOC6529661|XP_002090654.1|DYAK	LOC108021198|XP_016945276.1|DSUZ
OG0005463	LOC6534117|XP_002094801.1|DYAK	LOC108013165|XP_016934351.1|DSUZ
OG0005464	LOC6529664|XP_002090657.1|DYAK	LOC108010125|XP_016930445.1|DSUZ
OG0005465	LOC6529675|XP_002090668.1|DYAK	LOC108013382|XP_016934713.1|DSUZ
OG0005466	LOC6529677|XP_002090670.1|DYAK	LOC108021418|XP_016945622.1|DSUZ
OG0005467	LOC6537791|XP_002098332.1|DYAK	LOC108005983|XP_016924913.1|DSUZ
OG0005468	LOC6527670|XP_002088756.1|DYAK	LOC108017951|XP_016940680.1|DSUZ
OG0005469	LOC6527709|XP_002088793.1|DYAK	LOC108005446|XP_016924228.2|DSUZ
OG0005470	LOC6527711|XP_002088795.1|DYAK	LOC108018043|XP_016940925.1|DSUZ
OG0005471	LOC6529505|XP_039227965.1|DYAK	LOC108018500|XP_036669167.1|DSUZ
OG0005472	LOC6529506|XP_039227807.1|DYAK	LOC108019527|XP_016942857.1|DSUZ
OG0005473	LOC6528142|XP_002089208.1|DYAK	LOC108021289|XP_016945421.1|DSUZ
OG0005474	LOC6527355|XP_002088447.1|DYAK	LOC108021135|XP_016945181.1|DSUZ
OG0005475	LOC6527354|XP_002088446.1|DYAK	LOC108021134|XP_016945180.1|DSUZ
OG0005476	LOC6528498|XP_002089544.2|DYAK	LOC108019817|XP_016943320.1|DSUZ
OG0005477	LOC6533676|XP_002094382.1|DYAK	LOC118877252|XP_036670852.1|DSUZ
OG0005478	LOC6526824|XP_002087925.1|DYAK	LOC108021338|XP_016945508.1|DSUZ
OG0005479	LOC6526825|XP_002087926.1|DYAK	LOC108021346|XP_016945517.1|DSUZ
OG0005480	LOC6526826|XP_002087927.1|DYAK	LOC108021347|XP_016945518.1|DSUZ
OG0005481	LOC6526735|XP_002087838.1|DYAK	LOC108021182|XP_016945252.1|DSUZ
OG0005482	LOC6526733|XP_039226369.1|DYAK	LOC108019388|XP_016942709.2|DSUZ
OG0005483	LOC6537181|XP_002097739.2|DYAK	LOC108011599|XP_016932257.1|DSUZ
OG0005484	LOC6529003|XP_002090035.1|DYAK	LOC108005063|XP_016923736.1|DSUZ
OG0005485	LOC6529971|XP_039228017.1|DYAK	LOC108019917|XP_036669961.1|DSUZ
OG0005486	LOC6528671|XP_002089713.1|DYAK	LOC108017770|XP_016940379.1|DSUZ
OG0005487	LOC6526660|XP_002087768.1|DYAK	LOC108021471|XP_016945699.1|DSUZ
OG0005488	LOC6526658|XP_002087766.1|DYAK	LOC108021707|XP_016946030.1|DSUZ
OG0005489	LOC6526378|XP_002087497.1|DYAK	LOC108021206|XP_016945291.1|DSUZ
OG0005490	LOC6526377|XP_002087496.1|DYAK	LOC108007569|XP_016926754.1|DSUZ
OG0005491	LOC6526468|XP_039227456.1|DYAK	LOC108016766|XP_036668586.1|DSUZ
OG0005492	LOC6526475|XP_002087592.1|DYAK	LOC108007817|XP_016927072.1|DSUZ
OG0005493	LOC6529757|XP_002090747.1|DYAK	LOC108008604|XP_016927976.1|DSUZ
OG0005494	LOC6532108|XP_002092884.1|DYAK	LOC108009199|XP_016928846.1|DSUZ
OG0005495	LOC6532152|XP_002092928.1|DYAK	LOC108008304|XP_016927610.1|DSUZ
OG0005496	LOC6535855|XP_015047400.1|DYAK	LOC108019435|XP_016942749.1|DSUZ, LOC108018495|XP_036674080.1|DSUZ
OG0005497	LOC6529797|XP_002090781.3|DYAK	LOC108004571|XP_016923001.1|DSUZ
OG0005498	LOC6529798|XP_002090782.2|DYAK	LOC108004580|XP_016923013.1|DSUZ
OG0005499	LOC6529794|XP_002090778.1|DYAK	LOC108019338|XP_016942650.1|DSUZ
OG0005500	LOC6529795|XP_002090779.1|DYAK	LOC108019364|XP_016942678.1|DSUZ
OG0005501	LOC6529658|XP_002090651.1|DYAK	LOC108021269|XP_016945388.1|DSUZ
OG0005502	LOC6529659|XP_002090652.1|DYAK	LOC108021270|XP_016945390.1|DSUZ
OG0005503	LOC6527256|XP_039227719.1|DYAK	LOC108018617|XP_036671614.1|DSUZ
OG0005504	LOC6526440|XP_002087559.1|DYAK	LOC108004602|XP_016923034.1|DSUZ
OG0005506	LOC6530329|XP_002091256.2|DYAK	LOC108018792|XP_016941869.1|DSUZ
OG0005507	LOC6526273|XP_002087395.1|DYAK	LOC108016756|XP_016938996.1|DSUZ
OG0005508	LOC6527200|XP_002088294.1|DYAK	LOC108021311|XP_016945455.1|DSUZ
OG0005509	LOC6526557|XP_002087667.1|DYAK	LOC108021576|XP_016945847.1|DSUZ
OG0005510	LOC6528181|XP_002089244.2|DYAK	LOC108018666|XP_016941728.1|DSUZ
OG0005511	LOC6523809|XP_002099684.1|DYAK	LOC108016813|XP_016939103.1|DSUZ
OG0005512	LOC6537767|XP_002098308.1|DYAK	LOC108012198|XP_036673084.1|DSUZ
OG0005513	LOC6524753|XP_002100597.1|DYAK	LOC108005227|XP_016923907.1|DSUZ
OG0005514	LOC6537692|XP_002098237.1|DYAK	LOC108018575|XP_016941620.2|DSUZ
OG0005515	LOC6530073|XP_039228581.1|DYAK	LOC108019596|XP_016942927.1|DSUZ
OG0005516	LOC6528033|XP_002089100.1|DYAK	LOC108007580|XP_016926765.1|DSUZ
OG0005517	LOC6527666|XP_039227670.1|DYAK	LOC108020616|XP_036676447.1|DSUZ
OG0005518	LOC6529611|XP_002090605.2|DYAK	LOC108021721|XP_016946046.1|DSUZ
OG0005519	LOC6530178|XP_002091118.1|DYAK	LOC108010068|XP_016930371.1|DSUZ
OG0005520	LOC6527187|XP_002088281.1|DYAK	LOC108021433|XP_016945639.1|DSUZ
OG0005521	LOC6527185|XP_002088279.1|DYAK	LOC108006674|XP_016925706.1|DSUZ
OG0005522	LOC6533691|XP_002094396.1|DYAK	LOC108015901|XP_036670458.1|DSUZ
OG0005523	LOC6529250|XP_002090255.2|DYAK	LOC108004894|XP_016923469.1|DSUZ
OG0005524	LOC6526987|XP_002088083.1|DYAK	LOC108020938|XP_016944861.1|DSUZ
