Orthogroup	DYAK.longest_only	DSIM.longest_only
OG0006407	LOC6525274|XP_002101110.1|DYAK	LOC6725477|XP_002106493.2|DSIM
OG0006408	LOC6526059|XP_002101876.1|DYAK	LOC6726504|XP_016040149.1|DSIM
OG0006409	LOC6525533|XP_002101368.1|DYAK	LOC6740087|XP_016039001.1|DSIM
OG0006410	LOC6524986|XP_002100826.1|DYAK	LOC6740170|XP_002077049.2|DSIM
OG0006411	LOC6523985|XP_002099857.1|DYAK	LOC6725748|XP_002106748.1|DSIM
OG0006412	LOC6538364|XP_002098888.1|DYAK	LOC6729766|XP_002105072.1|DSIM
OG0006413	LOC6538362|XP_015048803.1|DYAK	LOC6729768|XP_016036455.1|DSIM
OG0006414	LOC6536250|XP_015047619.1|DYAK	LOC6728897|XP_016035593.1|DSIM
OG0006415	LOC6525977|XP_002101796.2|DYAK	LOC6725580|XP_039153423.1|DSIM
OG0006416	LOC6525440|XP_002101275.1|DYAK	LOC6725356|XP_002106373.1|DSIM
OG0006417	LOC6526648|XP_002087756.1|DYAK	LOC6730796|XP_002077964.1|DSIM
OG0006418	LOC6525597|XP_039229293.1|DYAK	LOC27206344|XP_039153189.1|DSIM
OG0006419	LOC6539010|XP_002099512.1|DYAK	LOC6730340|XP_016037109.1|DSIM
OG0006420	LOC6537938|XP_002098478.1|DYAK	LOC6729284|XP_002104604.1|DSIM
OG0006421	LOC6528124|XP_015054460.2|DYAK	LOC6731104|XP_002078261.1|DSIM
OG0006422	LOC6528118|XP_002089185.1|DYAK	LOC6731109|XP_016023651.1|DSIM
OG0006423	LOC6537743|XP_002098284.1|DYAK	LOC6729095|XP_002104416.1|DSIM
OG0006424	LOC6537744|XP_002098285.1|DYAK	LOC6729096|XP_002104417.1|DSIM
OG0006425	LOC6537741|XP_039232542.1|DYAK	LOC6729091|XP_016035743.1|DSIM
OG0006426	LOC6537740|XP_002098281.1|DYAK	LOC6729090|XP_016035742.1|DSIM
OG0006427	LOC6538237|XP_002098764.1|DYAK	LOC6729872|XP_002105175.2|DSIM
OG0006428	LOC6535873|XP_015047405.1|DYAK	LOC6727261|XP_016033788.1|DSIM
OG0006429	LOC6538795|XP_002099308.1|DYAK	LOC6729325|XP_002104642.2|DSIM
OG0006430	LOC6534764|XP_002095439.1|DYAK	LOC6738879|XP_002085674.1|DSIM
OG0006431	LOC6537991|XP_002098526.2|DYAK	LOC6730116|XP_016036876.1|DSIM
OG0006432	LOC6535643|XP_015047251.2|DYAK	LOC6727495|XP_016034081.1|DSIM
OG0006433	LOC6537949|XP_002098486.1|DYAK	LOC6729297|XP_016035937.1|DSIM
OG0006434	LOC6528002|XP_002089069.1|DYAK	LOC6731771|XP_016024465.1|DSIM
OG0006435	LOC6538291|XP_039232857.1|DYAK	LOC6729837|XP_039150485.1|DSIM
OG0006436	LOC6525587|XP_015046376.1|DYAK	LOC6726184|XP_002107160.2|DSIM
OG0006437	LOC6524630|XP_015045784.1|DYAK	LOC6725876|XP_016039209.1|DSIM
OG0006438	LOC6526306|XP_002087428.1|DYAK	LOC6730458|XP_002077639.1|DSIM
OG0006439	LOC6536714|XP_002097286.1|DYAK	LOC6727797|XP_002103158.1|DSIM
OG0006440	LOC6536715|XP_002097287.1|DYAK	LOC6727798|XP_002103159.1|DSIM
OG0006441	LOC6537556|XP_002098102.2|DYAK	LOC6726909|XP_002102311.1|DSIM
OG0006442	LOC6538665|XP_002099185.1|DYAK	LOC6729463|XP_002104773.1|DSIM
OG0006443	LOC6536149|XP_002096750.1|DYAK	LOC6726989|XP_002102390.1|DSIM
OG0006444	LOC6538833|XP_002099346.1|DYAK	LOC6730173|XP_002105464.1|DSIM
OG0006445	LOC6523839|XP_002099712.1|DYAK	LOC6724810|XP_016037591.1|DSIM
OG0006446	LOC6538574|XP_002099096.2|DYAK	LOC6729553|XP_016036222.1|DSIM
OG0006447	LOC6538581|XP_015048916.1|DYAK	LOC6729549|XP_039150347.1|DSIM
OG0006448	LOC6538759|XP_002099273.1|DYAK	LOC6729363|XP_016035997.1|DSIM
OG0006449	LOC6538762|XP_039231704.1|DYAK	LOC6729360|XP_039150933.1|DSIM
OG0006450	LOC6529459|XP_002090461.1|DYAK	LOC6732614|XP_039154547.1|DSIM
OG0006451	LOC6525225|XP_015046159.1|DYAK	LOC6725512|XP_039152761.1|DSIM
OG0006452	LOC6538606|XP_002099128.1|DYAK	LOC6729522|XP_002104830.2|DSIM
OG0006453	LOC6534319|XP_002094999.1|DYAK	LOC6738472|XP_002085279.1|DSIM
OG0006454	LOC6523864|XP_002099737.3|DYAK	LOC6724828|XP_016037612.1|DSIM
OG0006455	LOC6535267|XP_039231717.1|DYAK	LOC6726663|XP_039151602.1|DSIM
OG0006456	LOC6535270|XP_002095926.1|DYAK	LOC6726666|XP_002102077.1|DSIM
OG0006457	LOC6536955|XP_002097524.1|DYAK	LOC6728223|XP_002103572.1|DSIM
OG0006458	LOC6527983|XP_002089050.1|DYAK	LOC6731757|XP_002078892.1|DSIM
OG0006459	LOC6537762|XP_002098303.1|DYAK	LOC6729115|XP_016035761.1|DSIM
OG0006460	LOC6538785|XP_002099298.1|DYAK	LOC6729337|XP_016035978.1|DSIM
OG0006461	LOC6535909|XP_002096525.1|DYAK	LOC6727221|XP_002102613.2|DSIM
OG0006462	LOC6537917|XP_002098457.3|DYAK	LOC6729263|XP_016035911.1|DSIM
OG0006463	LOC6537171|XP_015048178.1|DYAK	LOC6727957|XP_039151249.1|DSIM
OG0006464	LOC6534782|XP_039230615.1|DYAK	LOC6738859|XP_016032681.1|DSIM
OG0006465	LOC6524472|XP_002100329.2|DYAK	LOC6724908|XP_016037749.1|DSIM
OG0006466	LOC6524382|XP_002100240.2|DYAK	LOC6739953|XP_002076847.1|DSIM
OG0006467	LOC6535596|XP_002096224.1|DYAK	LOC6727538|XP_016034117.1|DSIM
OG0006468	LOC6538766|XP_002099280.1|DYAK	LOC6729357|XP_002104673.2|DSIM
OG0006469	LOC6525133|XP_002100971.1|DYAK	LOC6726479|XP_002107436.1|DSIM
OG0006470	LOC6534574|XP_002095250.2|DYAK	LOC6738243|XP_016032112.2|DSIM
OG0006471	LOC6538777|XP_002099291.3|DYAK	LOC6729345|XP_002104661.1|DSIM
OG0006472	LOC6538779|XP_002099293.1|DYAK	LOC6729343|XP_002104659.1|DSIM
OG0006473	LOC6533536|XP_015050129.1|DYAK	LOC6737489|XP_016031286.1|DSIM
OG0006474	LOC6531369|XP_002092172.1|DYAK	LOC6734807|XP_002081810.1|DSIM
OG0006475	LOC6537602|XP_002098148.2|DYAK	LOC6726956|XP_002102358.1|DSIM
OG0006476	LOC6524081|XP_039230631.1|DYAK	LOC6725316|XP_016038378.1|DSIM
OG0006477	LOC6524305|XP_039233142.1|DYAK	LOC6725031|XP_016037986.1|DSIM
OG0006478	LOC6538804|XP_002099317.2|DYAK	LOC6729317|XP_016035947.1|DSIM
OG0006479	LOC6538802|XP_039232712.1|DYAK	LOC6729319|XP_039151516.1|DSIM
OG0006480	LOC6528483|XP_002089529.3|DYAK	LOC6733434|XP_002080491.2|DSIM
OG0006481	LOC6527329|XP_002088421.1|DYAK	LOC6732036|XP_002079168.1|DSIM
OG0006482	LOC6538094|XP_002098628.3|DYAK	LOC6730009|XP_002105303.3|DSIM
OG0006483	LOC6538635|XP_002099155.1|DYAK	LOC6729493|XP_016036164.1|DSIM
OG0006484	LOC6538633|XP_039231649.1|DYAK	LOC6729494|XP_016036168.1|DSIM
OG0006485	LOC6536194|XP_002096785.1|DYAK	LOC6728951|XP_016035630.1|DSIM
OG0006486	LOC6536542|XP_015047809.1|DYAK	LOC6728619|XP_016035261.1|DSIM
OG0006487	LOC6536487|XP_002097065.1|DYAK	LOC6728673|XP_016035338.1|DSIM
OG0006488	LOC6532286|XP_002093046.1|DYAK	LOC6736260|XP_002083144.1|DSIM
OG0006489	LOC6538133|XP_002098668.1|DYAK	LOC6729965|XP_016036731.1|DSIM
OG0006490	LOC26535620|XP_039232333.1|DYAK	LOC6727242|XP_016033743.1|DSIM
OG0006491	LOC6529599|XP_002090593.1|DYAK	LOC6732698|XP_002079812.2|DSIM
OG0006492	LOC6537537|XP_002098083.1|DYAK	LOC6726887|XP_002102289.3|DSIM
OG0006493	LOC6525667|XP_002101489.1|DYAK	LOC6726265|XP_016039775.1|DSIM
OG0006494	LOC6524809|XP_039229430.1|DYAK	LOC27207601|XP_016039383.1|DSIM
OG0006495	LOC6524879|XP_039226533.1|DYAK	LOC6726068|XP_016039455.1|DSIM
OG0006496	LOC6538776|XP_002099290.1|DYAK	LOC6729346|XP_016035984.1|DSIM
OG0006497	LOC6536889|XP_002097458.1|DYAK	LOC6728288|XP_016034923.1|DSIM
OG0006498	LOC6536887|XP_002097456.1|DYAK	LOC6728290|XP_016034925.1|DSIM
OG0006499	LOC6538999|XP_039231048.1|DYAK	LOC6730330|XP_016037096.1|DSIM
OG0006500	LOC6527996|XP_002089063.2|DYAK	LOC27209240|XP_016024453.1|DSIM
OG0006501	LOC6538841|XP_002099354.1|DYAK	LOC6730181|XP_002105472.1|DSIM
OG0006502	LOC6538845|XP_015049072.2|DYAK	LOC6730186|XP_016036943.1|DSIM
OG0006503	LOC6538847|XP_002099360.2|DYAK	LOC6730188|XP_016036945.1|DSIM
OG0006504	LOC6538848|XP_002099361.1|DYAK	LOC6730189|XP_016036946.1|DSIM
OG0006505	LOC6538003|XP_002098538.1|DYAK	LOC6730102|XP_002105395.1|DSIM
OG0006506	LOC6532672|XP_002093416.1|DYAK	LOC6737328|XP_002084166.1|DSIM
OG0006507	LOC6535477|XP_015047170.2|DYAK	LOC6727651|XP_016034243.1|DSIM
OG0006508	LOC6535479|XP_002096110.1|DYAK	LOC6727649|XP_039150460.1|DSIM
OG0006509	LOC6526064|XP_039229765.1|DYAK	LOC6726507|XP_039152458.1|DSIM
OG0006510	LOC6536516|XP_002097093.1|DYAK	LOC6728647|XP_039151111.1|DSIM
OG0006511	LOC6536890|XP_002097459.2|DYAK	LOC6728286|XP_016034921.1|DSIM
OG0006512	LOC6535829|XP_002096450.1|DYAK	LOC6727309|XP_016033844.1|DSIM
OG0006513	LOC6536899|XP_015047991.1|DYAK	LOC6728277|XP_039150917.1|DSIM
OG0006514	LOC6538613|XP_002099135.1|DYAK	LOC6729514|XP_016036187.1|DSIM
OG0006515	LOC6535634|XP_002096262.2|DYAK	LOC6727505|XP_002102885.1|DSIM
OG0006516	LOC6538677|XP_039232070.1|DYAK	LOC6729450|XP_016036126.1|DSIM
OG0006517	LOC6538679|XP_002099198.1|DYAK	LOC6729446|XP_002104757.2|DSIM
OG0006518	LOC6538678|XP_039232053.1|DYAK	LOC6729447|XP_039151156.1|DSIM
OG0006519	LOC6538680|XP_002099199.2|DYAK	LOC6729445|XP_002104756.2|DSIM
OG0006520	LOC6538818|XP_002099331.1|DYAK	LOC6730158|XP_002105449.1|DSIM
OG0006521	LOC6537332|XP_002097889.1|DYAK	LOC6728119|XP_002103470.2|DSIM
OG0006522	LOC6538814|XP_002099327.1|DYAK	LOC6730154|XP_016036918.1|DSIM
OG0006523	LOC6537192|XP_002097750.1|DYAK	LOC6727976|XP_002103328.1|DSIM
OG0006524	LOC6527057|XP_002088150.1|DYAK	LOC6731245|XP_002078404.1|DSIM
OG0006525	LOC26535979|XP_039226088.1|DYAK	LOC27207925|XP_039153824.1|DSIM
OG0006526	LOC6537592|XP_039231844.1|DYAK	LOC6726948|XP_002102350.1|DSIM
OG0006527	LOC6537590|XP_002098136.1|DYAK	LOC6726947|XP_002102349.1|DSIM
OG0006528	LOC6537589|XP_002098135.1|DYAK	LOC6726946|XP_002102348.1|DSIM
OG0006529	LOC6537585|XP_002098131.2|DYAK	LOC6726944|XP_002102346.1|DSIM
OG0006530	LOC6537583|XP_002098129.1|DYAK	LOC6726941|XP_002102343.1|DSIM
OG0006531	LOC6537579|XP_002098125.1|DYAK	LOC6726937|XP_016033433.1|DSIM
OG0006532	LOC6537572|XP_002098118.1|DYAK	LOC6726931|XP_016033427.1|DSIM
OG0006533	LOC6530564|XP_002091477.1|DYAK	LOC6735624|XP_002082544.2|DSIM
OG0006534	LOC6537187|XP_002097745.1|DYAK	LOC6727971|XP_002103323.1|DSIM
OG0006535	LOC6538789|XP_002099302.1|DYAK	LOC6729331|XP_002104648.1|DSIM
OG0006536	LOC6537546|XP_002098092.1|DYAK	LOC6726898|XP_016033408.1|DSIM
OG0006537	LOC6538350|XP_002098875.1|DYAK	LOC6729783|XP_002105088.1|DSIM
OG0006538	LOC6538267|XP_039232870.1|DYAK	LOC6729845|XP_016036582.1|DSIM
OG0006539	LOC6538174|XP_002098702.1|DYAK	LOC6729928|XP_002105230.1|DSIM
OG0006540	LOC6537659|XP_015048457.1|DYAK	LOC6729017|XP_016035679.1|DSIM
OG0006541	LOC6538078|XP_002098612.1|DYAK	LOC6730024|XP_002105318.1|DSIM
OG0006542	LOC6538077|XP_002098611.1|DYAK	LOC6730025|XP_002105319.1|DSIM
OG0006543	LOC6538332|XP_015048782.1|DYAK	LOC6729803|XP_016036488.1|DSIM
OG0006544	LOC120321707|XP_039231057.1|DYAK	LOC6727247|XP_016033750.1|DSIM
OG0006545	LOC6523815|XP_002099690.1|DYAK	LOC6724788|XP_016037563.1|DSIM
OG0006546	LOC6537838|XP_002098379.1|DYAK	LOC6729189|XP_016035837.1|DSIM
OG0006547	LOC6538684|XP_039232037.1|DYAK	LOC6729438|XP_039151985.1|DSIM
OG0006548	LOC6536960|XP_002097529.1|DYAK	LOC27206639|XP_016034857.1|DSIM
OG0006549	LOC6537042|XP_002097609.1|DYAK	LOC6727826|XP_002103187.1|DSIM
OG0006550	LOC6539022|XP_002099524.1|DYAK	LOC6739793|XP_016037122.1|DSIM
OG0006551	LOC6525828|XP_002101648.1|DYAK	LOC6740204|XP_039152614.1|DSIM
OG0006552	LOC6525825|XP_002101645.1|DYAK	LOC6740210|XP_016022760.1|DSIM
OG0006553	LOC6538303|XP_002098830.1|DYAK	LOC6729828|XP_016036527.1|DSIM
OG0006554	LOC6535922|XP_039231521.1|DYAK	LOC6727208|XP_039150529.1|DSIM
OG0006555	LOC6535256|XP_002095912.1|DYAK	LOC6726649|XP_002102060.1|DSIM
OG0006556	LOC6536997|XP_002097566.2|DYAK	LOC6728184|XP_002103533.2|DSIM
OG0006557	LOC6536636|XP_002097208.1|DYAK	LOC6728523|XP_016035181.1|DSIM
OG0006558	LOC6537859|XP_015048553.1|DYAK	LOC6729209|XP_016035861.1|DSIM
OG0006559	LOC6536438|XP_002097019.1|DYAK	LOC27208075|XP_016035386.1|DSIM
OG0006560	LOC6538001|XP_002098536.1|DYAK	LOC6730104|XP_016036867.1|DSIM
OG0006561	LOC6538000|XP_002098535.1|DYAK	LOC6730105|XP_002105398.2|DSIM
OG0006562	LOC6538294|XP_002098821.1|DYAK	LOC6729833|XP_016036537.1|DSIM
OG0006563	LOC6536806|XP_002097376.1|DYAK	LOC6728373|XP_016034987.1|DSIM
OG0006564	LOC6536804|XP_002097374.2|DYAK	LOC6728375|XP_002103723.2|DSIM
OG0006565	LOC6536730|XP_002097302.3|DYAK	LOC6727808|XP_016034397.2|DSIM
OG0006566	LOC6537284|XP_015048257.1|DYAK	LOC6728072|XP_039151176.1|DSIM
OG0006567	LOC6537875|XP_002098416.1|DYAK	LOC6729223|XP_016035878.1|DSIM
OG0006568	LOC6537874|XP_002098415.1|DYAK	LOC6729222|XP_016035876.1|DSIM
OG0006569	LOC6533122|XP_039230229.1|DYAK	LOC6736930|XP_016030581.1|DSIM
OG0006570	LOC6535380|XP_015047098.1|DYAK	LOC6726782|XP_016033264.1|DSIM
OG0006571	LOC6537771|XP_002098312.1|DYAK	LOC6729125|XP_002104446.1|DSIM
OG0006572	LOC26534884|XP_015047828.1|DYAK	LOC6728611|XP_002103952.2|DSIM
OG0006573	LOC6537619|XP_002098165.1|DYAK	LOC6726973|XP_002102375.1|DSIM
OG0006574	LOC6536515|XP_015047794.1|DYAK	LOC27206685|XP_016035278.1|DSIM
OG0006575	LOC6538055|XP_002098590.1|DYAK	LOC6730051|XP_002105344.1|DSIM
OG0006576	LOC6538648|XP_002099168.1|DYAK	LOC6729482|XP_002104792.1|DSIM
OG0006577	LOC6536193|XP_002096784.1|DYAK	LOC27207948|XP_016035631.1|DSIM
OG0006578	LOC6538649|XP_039231394.1|DYAK	LOC6729481|XP_016036152.1|DSIM
OG0006579	LOC6527756|XP_002088836.1|DYAK	LOC27208794|XP_039146983.1|DSIM
OG0006580	LOC6537444|XP_002098000.1|DYAK	LOC27207073|XP_016034305.1|DSIM
OG0006581	LOC6535377|XP_002096027.1|DYAK	LOC6726778|XP_016033263.1|DSIM
OG0006582	LOC6535467|XP_002096098.1|DYAK	LOC6727658|XP_002103035.1|DSIM
OG0006583	LOC6537459|XP_002098015.3|DYAK	LOC6727715|XP_016034290.2|DSIM
OG0006584	LOC6526722|XP_002087825.1|DYAK	LOC6730865|XP_002078029.1|DSIM
OG0006585	LOC6527660|XP_015053760.2|DYAK	LOC6731445|XP_016024083.1|DSIM
OG0006586	LOC6537962|XP_002098499.1|DYAK	LOC6730151|XP_002105442.1|DSIM
OG0006587	LOC6537963|XP_002098500.3|DYAK	LOC6740637|XP_016036916.1|DSIM
OG0006588	LOC6536687|XP_002097260.3|DYAK	LOC6727774|XP_002103136.3|DSIM
OG0006589	LOC6536121|XP_002096729.1|DYAK	LOC6727016|XP_016033504.1|DSIM
OG0006590	LOC6536129|XP_002096730.1|DYAK	LOC6727011|XP_002102412.2|DSIM
OG0006591	LOC6534695|XP_002095370.3|DYAK	LOC6738956|XP_016032782.1|DSIM
OG0006592	LOC6536464|XP_002097045.1|DYAK	LOC6728697|XP_002104033.1|DSIM
OG0006593	LOC6536463|XP_002097044.1|DYAK	LOC6728698|XP_002104034.1|DSIM
OG0006594	LOC6532548|XP_002093293.1|DYAK	LOC6737441|XP_002084278.1|DSIM
OG0006595	LOC6531479|XP_039228045.1|DYAK	LOC6734705|XP_016027909.1|DSIM
OG0006596	LOC6530999|XP_002091837.1|DYAK	LOC6735201|XP_016028482.1|DSIM
OG0006597	LOC6533495|XP_002094206.1|DYAK	LOC6736503|XP_002083373.1|DSIM
OG0006598	LOC6527988|XP_002089055.1|DYAK	LOC6731762|XP_002078897.1|DSIM
OG0006599	LOC6533653|XP_002094359.1|DYAK	LOC6737609|XP_016031388.1|DSIM
OG0006600	LOC6533337|XP_015049922.1|DYAK	LOC6737153|XP_039148990.1|DSIM
OG0006601	LOC6533849|XP_002094549.1|DYAK	LOC6737778|XP_002084606.1|DSIM
OG0006602	LOC6533848|XP_015050285.1|DYAK	LOC6737777|XP_002084605.1|DSIM
OG0006603	LOC6533847|XP_002094547.1|DYAK	LOC6737776|XP_002084604.1|DSIM
OG0006604	LOC6534564|XP_002095240.1|DYAK	LOC6738235|XP_002085047.2|DSIM
OG0006605	LOC6523995|XP_002099867.2|DYAK	LOC6725250|XP_016038260.1|DSIM
OG0006606	LOC6533215|XP_002093941.1|DYAK	LOC6737030|XP_016030664.1|DSIM
OG0006607	LOC6533623|XP_015050192.1|DYAK	LOC6737578|XP_016031370.1|DSIM
OG0006608	LOC6535389|XP_002096039.2|DYAK	LOC6726794|XP_016033295.1|DSIM
OG0006609	LOC6536212|XP_002096803.1|DYAK	LOC6728940|XP_002104268.2|DSIM
OG0006610	LOC6535109|XP_015051009.2|DYAK	LOC27208652|XP_016032122.1|DSIM
OG0006611	LOC6532466|XP_002093213.1|DYAK	LOC6736427|XP_016029934.1|DSIM
OG0006612	LOC6532467|XP_002093214.1|DYAK	LOC6736428|XP_002083300.1|DSIM
OG0006613	LOC6532468|XP_002093215.1|DYAK	LOC6736429|XP_016029941.1|DSIM
OG0006614	LOC6532469|XP_015049377.1|DYAK	LOC6736430|XP_016029942.1|DSIM
OG0006615	LOC6532475|XP_002093221.1|DYAK	LOC6736435|XP_016029945.1|DSIM
OG0006616	LOC6532648|XP_002093392.1|DYAK	LOC6737349|XP_016031074.1|DSIM
OG0006617	LOC6534303|XP_002094984.1|DYAK	LOC6738490|XP_016032336.1|DSIM
OG0006618	LOC6533544|XP_015050141.1|DYAK	LOC27207929|XP_016031291.1|DSIM
OG0006619	LOC6533529|XP_002094239.1|DYAK	LOC6736463|XP_002083334.1|DSIM
OG0006620	LOC6533526|XP_002094236.1|DYAK	LOC27206261|XP_016030014.1|DSIM
OG0006621	LOC6533290|XP_002094016.1|DYAK	LOC6737105|XP_016030731.1|DSIM
OG0006622	LOC6532280|XP_002093045.1|DYAK	LOC6736254|XP_016029750.1|DSIM
OG0006623	LOC6532271|XP_002093042.1|DYAK	LOC6736247|XP_002083140.1|DSIM
OG0006624	LOC6528307|XP_015054436.1|DYAK	LOC6733252|XP_016026128.1|DSIM
OG0006625	LOC6528308|XP_039226662.1|DYAK	LOC6733253|XP_016026125.1|DSIM
OG0006626	LOC6529103|XP_002090116.1|DYAK	LOC6733170|XP_002080246.2|DSIM
OG0006627	LOC6528533|XP_002089579.1|DYAK	LOC27206876|XP_016026448.1|DSIM
OG0006628	LOC6528535|XP_039226498.1|DYAK	LOC27206988|XP_016026451.1|DSIM
OG0006629	LOC6530714|XP_002091605.1|DYAK	LOC6735472|XP_002082411.2|DSIM
OG0006630	LOC6530287|XP_039228662.1|DYAK	LOC6733994|XP_002081038.2|DSIM
OG0006631	LOC6533376|XP_002094101.1|DYAK	LOC6737190|XP_002084036.1|DSIM
OG0006632	LOC6530083|XP_002091029.1|DYAK	LOC6734187|XP_002081216.2|DSIM
OG0006633	LOC6532412|XP_002093163.1|DYAK	LOC6736375|XP_002083251.1|DSIM
OG0006634	LOC6526353|XP_002087475.2|DYAK	LOC27208192|XP_016022951.1|DSIM
OG0006635	LOC6526442|XP_002087561.1|DYAK	LOC6730601|XP_002077780.2|DSIM
OG0006636	LOC6524776|XP_002100620.1|DYAK	LOC6725980|XP_016039354.1|DSIM
OG0006637	LOC6533207|XP_002093933.1|DYAK	LOC6737022|XP_016030646.1|DSIM
OG0006638	LOC6528739|XP_002089774.2|DYAK	LOC6733696|XP_016026667.2|DSIM
OG0006639	LOC6528737|XP_015054284.1|DYAK	LOC6733693|XP_039147783.1|DSIM
OG0006640	LOC6528507|XP_002089553.2|DYAK	LOC6733462|XP_002080519.2|DSIM
OG0006641	LOC6528835|XP_039227253.1|DYAK	LOC6733795|XP_039148328.1|DSIM
OG0006642	LOC6531738|XP_002092528.1|DYAK	LOC6735786|XP_016029160.1|DSIM
OG0006643	LOC6531960|XP_002092746.1|DYAK	LOC6736004|XP_016029367.1|DSIM
OG0006644	LOC6533688|XP_002094393.1|DYAK	LOC6737643|XP_016031410.2|DSIM
OG0006645	LOC6529723|XP_039229042.1|DYAK	LOC6732827|XP_016025548.1|DSIM
OG0006646	LOC6530218|XP_002091156.1|DYAK	LOC6734061|XP_002081096.1|DSIM
OG0006647	LOC6531025|XP_015051751.1|DYAK	LOC6735179|XP_016028463.1|DSIM
OG0006648	LOC6532459|XP_015049367.1|DYAK	LOC6736419|XP_016029922.1|DSIM
OG0006649	LOC6530961|XP_002091799.2|DYAK	LOC6735243|XP_002082216.2|DSIM
OG0006650	LOC6528322|XP_039226761.1|DYAK	LOC6733267|XP_016026159.1|DSIM
OG0006651	LOC6534709|XP_039229678.1|DYAK	LOC6738938|XP_039149990.1|DSIM
OG0006652	LOC6533650|XP_002094356.1|DYAK	LOC6737606|XP_002084438.1|DSIM
OG0006653	LOC6533498|XP_015050068.1|DYAK	LOC6736500|XP_039149665.1|DSIM
OG0006654	LOC6532255|XP_002093027.1|DYAK	LOC6736228|XP_016029738.1|DSIM
OG0006655	LOC6532778|XP_002093520.1|DYAK	LOC6736594|XP_039149437.1|DSIM
OG0006656	LOC6532993|XP_002093728.1|DYAK	LOC6736801|XP_016030458.1|DSIM
OG0006657	LOC6530756|XP_002091646.1|DYAK	LOC6735430|XP_002082370.1|DSIM
OG0006658	LOC6532897|XP_002093633.1|DYAK	LOC6736712|XP_002083568.1|DSIM
OG0006659	LOC6532893|XP_002093629.1|DYAK	LOC6736709|XP_002083565.1|DSIM
OG0006660	LOC6533162|XP_002093888.2|DYAK	LOC6736974|XP_039149122.1|DSIM
OG0006661	LOC6533177|XP_002093903.1|DYAK	LOC6736993|XP_016030618.1|DSIM
OG0006662	LOC6526390|XP_002087509.1|DYAK	LOC6730538|XP_002077717.1|DSIM
OG0006663	LOC6533224|XP_002093950.1|DYAK	LOC6737040|XP_002083887.2|DSIM
OG0006664	LOC6537752|XP_002098293.1|DYAK	LOC6729104|XP_016035748.1|DSIM
OG0006665	LOC6532232|XP_002093005.1|DYAK	LOC6734422|XP_016029715.1|DSIM
OG0006666	LOC6530767|XP_002091655.1|DYAK	LOC6735419|XP_002082361.1|DSIM
OG0006667	LOC6534738|XP_002095413.2|DYAK	LOC6738912|XP_002085707.2|DSIM
OG0006668	LOC6528517|XP_002089563.1|DYAK	LOC6733472|XP_002080529.2|DSIM
OG0006669	LOC6533268|XP_002093994.2|DYAK	LOC6737085|XP_002083932.1|DSIM
OG0006670	LOC6533272|XP_002093998.1|DYAK	LOC6737089|XP_016030718.1|DSIM
OG0006671	LOC6533273|XP_015049884.1|DYAK	LOC6737090|XP_016030720.1|DSIM
OG0006672	LOC6532697|XP_002093439.1|DYAK	LOC6737301|XP_039150039.1|DSIM
OG0006673	LOC6533037|XP_002093772.1|DYAK	LOC6736853|XP_002083709.1|DSIM
OG0006674	LOC6532303|XP_002093063.1|DYAK	LOC6736279|XP_002083163.1|DSIM
OG0006675	LOC6532909|XP_002093645.1|DYAK	LOC6736724|XP_002083580.1|DSIM
OG0006676	LOC6533073|XP_002093805.1|DYAK	LOC6736888|XP_016030535.1|DSIM
OG0006677	LOC6532728|XP_002093470.2|DYAK	LOC6737268|XP_016030974.1|DSIM
OG0006678	LOC6534749|XP_002095424.1|DYAK	LOC6738900|XP_016032722.1|DSIM
OG0006679	LOC26535332|XP_015050052.1|DYAK	LOC27208927|XP_016030097.1|DSIM
OG0006680	LOC6537977|XP_002098514.1|DYAK	LOC6730131|XP_002105422.1|DSIM
OG0006681	LOC6533275|XP_002094001.2|DYAK	LOC6737092|XP_016030723.1|DSIM
OG0006682	LOC6533106|XP_002093832.1|DYAK	LOC6739619|XP_016030572.1|DSIM
OG0006683	LOC6533107|XP_002093833.1|DYAK	LOC6739618|XP_016030573.1|DSIM
OG0006684	LOC6532729|XP_002093471.1|DYAK	LOC6737266|XP_016030973.1|DSIM
OG0006685	LOC6528814|XP_002089846.1|DYAK	LOC6733771|XP_002080815.2|DSIM
OG0006686	LOC6533241|XP_002093967.1|DYAK	LOC6737056|XP_039149959.1|DSIM
OG0006687	LOC6525832|XP_002101652.2|DYAK	LOC6726370|XP_002107329.1|DSIM
OG0006688	LOC6533158|XP_002093884.2|DYAK	LOC6736971|XP_016030609.1|DSIM
OG0006689	LOC6532424|XP_002093171.2|DYAK	LOC6736387|XP_002083259.1|DSIM
OG0006690	LOC6536683|XP_002097256.1|DYAK	LOC6727769|XP_016034342.1|DSIM
OG0006691	LOC26535253|XP_015050288.1|DYAK	LOC27207749|XP_016031564.1|DSIM
OG0006692	LOC6532413|XP_002093164.1|DYAK	LOC6736376|XP_016029879.1|DSIM
OG0006693	LOC6533445|XP_002094156.1|DYAK	LOC6736550|XP_016030131.1|DSIM
OG0006694	LOC6524430|XP_002100288.3|DYAK	LOC27207174|XP_039152522.1|DSIM
OG0006695	LOC6532716|XP_002093458.1|DYAK	LOC6737280|XP_016030999.2|DSIM
OG0006696	LOC26535804|XP_039226190.1|DYAK	LOC27207128|XP_039148761.1|DSIM
OG0006697	LOC6532563|XP_015049429.1|DYAK	LOC6737427|XP_016031201.1|DSIM
