Orthogroup	DYAK.longest_only	DPSE.longest_only
OG0006548	LOC6536960|XP_002097529.1|DYAK	LOC6897128|XP_002137309.2|DPSE
OG0006549	LOC6537042|XP_002097609.1|DYAK	LOC4802553|XP_001359451.3|DPSE
OG0006550	LOC6539022|XP_002099524.1|DYAK	LOC4801116|XP_001358263.2|DPSE
OG0006551	LOC6525828|XP_002101648.1|DYAK	LOC4814243|XP_001354385.4|DPSE
OG0006552	LOC6525825|XP_002101645.1|DYAK	LOC4814263|XP_033240119.1|DPSE
OG0006553	LOC6538303|XP_002098830.1|DYAK	LOC6897073|XP_002137257.1|DPSE
OG0006554	LOC6535922|XP_039231521.1|DYAK	LOC4800862|XP_033235382.1|DPSE
OG0006555	LOC6535256|XP_002095912.1|DYAK	LOC4802771|XP_001359631.3|DPSE
OG0006556	LOC6536997|XP_002097566.2|DYAK	LOC4801301|XP_001358419.3|DPSE
OG0006557	LOC6536636|XP_002097208.1|DYAK	LOC6903076|XP_002132794.2|DPSE
OG0006558	LOC6537859|XP_015048553.1|DYAK	LOC4801230|XP_003736440.2|DPSE
OG0006559	LOC6536438|XP_002097019.1|DYAK	LOC4801501|XP_015037280.1|DPSE
OG0006560	LOC6538001|XP_002098536.1|DYAK	LOC4801964|XP_001358978.1|DPSE
OG0006561	LOC6538000|XP_002098535.1|DYAK	LOC4801965|XP_001358979.3|DPSE
OG0006562	LOC6538294|XP_002098821.1|DYAK	LOC6897077|XP_033240208.1|DPSE
OG0006563	LOC6536806|XP_002097376.1|DYAK	LOC4800819|XP_001358025.3|DPSE
OG0006564	LOC6536804|XP_002097374.2|DYAK	LOC4800816|XP_001358022.4|DPSE
OG0006565	LOC6536730|XP_002097302.3|DYAK	LOC4800807|XP_033236535.1|DPSE
OG0006566	LOC6537284|XP_015048257.1|DYAK	LOC4801363|XP_001358470.3|DPSE
OG0006567	LOC6537875|XP_002098416.1|DYAK	LOC4800643|XP_001357878.2|DPSE
OG0006568	LOC6537874|XP_002098415.1|DYAK	LOC4800644|XP_001357879.3|DPSE
OG0006569	LOC6533122|XP_039230229.1|DYAK	LOC4812486|XP_033238249.1|DPSE
OG0006570	LOC6535380|XP_015047098.1|DYAK	LOC4802487|XP_001359400.4|DPSE
OG0006571	LOC6537771|XP_002098312.1|DYAK	LOC4800610|XP_001357855.2|DPSE
OG0006572	LOC26534884|XP_015047828.1|DYAK	LOC13036531|XP_003736663.2|DPSE
OG0006573	LOC6537619|XP_002098165.1|DYAK	LOC4802289|XP_001359235.1|DPSE
OG0006574	LOC6536515|XP_015047794.1|DYAK	LOC4801027|XP_001358196.4|DPSE
OG0006575	LOC6538055|XP_002098590.1|DYAK	LOC4800478|XP_001357745.1|DPSE
OG0006576	LOC6538648|XP_002099168.1|DYAK	LOC117183311|XP_033232647.1|DPSE, LOC4800301|XP_001357545.2|DPSE
OG0006577	LOC6536193|XP_002096784.1|DYAK	LOC4801804|XP_001358838.2|DPSE
OG0006578	LOC6538649|XP_039231394.1|DYAK	LOC117183374|XP_033233000.1|DPSE, LOC4800251|XP_033232528.1|DPSE
OG0006579	LOC6527756|XP_002088836.1|DYAK	LOC4817985|XP_001357259.2|DPSE
OG0006580	LOC6537444|XP_002098000.1|DYAK	LOC4801048|XP_001358211.3|DPSE
OG0006581	LOC6535377|XP_002096027.1|DYAK	LOC4802490|XP_033238707.1|DPSE
OG0006582	LOC6535467|XP_002096098.1|DYAK	LOC4802681|XP_001359551.3|DPSE
OG0006583	LOC6537459|XP_002098015.3|DYAK	LOC6897106|XP_033232619.1|DPSE
OG0006584	LOC6526722|XP_002087825.1|DYAK	LOC6902799|XP_002132536.2|DPSE
OG0006585	LOC6527660|XP_015053760.2|DYAK	LOC6902871|XP_015035894.2|DPSE
OG0006586	LOC6537962|XP_002098499.1|DYAK	LOC4800266|XP_001357627.2|DPSE
OG0006587	LOC6537963|XP_002098500.3|DYAK	LOC4800267|XP_001357626.2|DPSE
OG0006588	LOC6536687|XP_002097260.3|DYAK	LOC4802080|XP_033239762.1|DPSE
OG0006589	LOC6536121|XP_002096729.1|DYAK	LOC4802255|XP_015037706.2|DPSE
OG0006590	LOC6536129|XP_002096730.1|DYAK	LOC4802257|XP_001359215.3|DPSE
OG0006591	LOC6534695|XP_002095370.3|DYAK	LOC4814007|XP_001354179.1|DPSE
OG0006592	LOC6536464|XP_002097045.1|DYAK	LOC4800778|XP_001357993.3|DPSE
OG0006593	LOC6536463|XP_002097044.1|DYAK	LOC4800779|XP_001357994.4|DPSE
OG0006594	LOC6532548|XP_002093293.1|DYAK	LOC4812509|XP_001352620.3|DPSE
OG0006595	LOC6531479|XP_039228045.1|DYAK	LOC4805634|XP_033233532.1|DPSE
OG0006596	LOC6530999|XP_002091837.1|DYAK	LOC4804062|XP_033233263.1|DPSE
OG0006597	LOC6533495|XP_002094206.1|DYAK	LOC4814063|XP_001354293.2|DPSE
OG0006598	LOC6527988|XP_002089055.1|DYAK	LOC4817793|XP_001357171.4|DPSE
OG0006599	LOC6533653|XP_002094359.1|DYAK	LOC6900848|XP_002135206.1|DPSE
OG0006600	LOC6533337|XP_015049922.1|DYAK	LOC4813094|XP_015042661.2|DPSE
OG0006601	LOC6533849|XP_002094549.1|DYAK	LOC4813825|XP_001353349.1|DPSE
OG0006602	LOC6533848|XP_015050285.1|DYAK	LOC6900439|XP_002134830.2|DPSE
OG0006603	LOC6533847|XP_002094547.1|DYAK	LOC4813118|XP_001353348.3|DPSE
OG0006604	LOC6534564|XP_002095240.1|DYAK	LOC4813452|XP_001353271.3|DPSE
OG0006605	LOC6523995|XP_002099867.2|DYAK	LOC4814523|XP_001354842.2|DPSE
OG0006606	LOC6533215|XP_002093941.1|DYAK	LOC4812515|XP_001352853.3|DPSE
OG0006607	LOC6533623|XP_015050192.1|DYAK	LOC6900608|XP_002134980.2|DPSE
OG0006608	LOC6535389|XP_002096039.2|DYAK	LOC4802483|XP_001359397.3|DPSE
OG0006609	LOC6536212|XP_002096803.1|DYAK	LOC4801701|XP_001358748.3|DPSE
OG0006610	LOC6535109|XP_015051009.2|DYAK	LOC4812233|XP_001352529.3|DPSE
OG0006611	LOC6532466|XP_002093213.1|DYAK	LOC4813347|XP_033238272.1|DPSE
OG0006612	LOC6532467|XP_002093214.1|DYAK	LOC4813348|XP_033238273.1|DPSE
OG0006613	LOC6532468|XP_002093215.1|DYAK	LOC4813399|XP_001353567.1|DPSE
OG0006614	LOC6532469|XP_015049377.1|DYAK	LOC4813091|XP_015042921.2|DPSE
OG0006615	LOC6532475|XP_002093221.1|DYAK	LOC4812869|XP_001353570.2|DPSE
OG0006616	LOC6532648|XP_002093392.1|DYAK	LOC4812700|XP_001353082.4|DPSE
OG0006617	LOC6534303|XP_002094984.1|DYAK	LOC4812776|XP_001353450.1|DPSE
OG0006618	LOC6533544|XP_015050141.1|DYAK	LOC4813105|XP_001353871.2|DPSE
OG0006619	LOC6533529|XP_002094239.1|DYAK	LOC4812793|XP_001354038.2|DPSE
OG0006620	LOC6533526|XP_002094236.1|DYAK	LOC4812981|XP_001354041.2|DPSE
OG0006621	LOC6533290|XP_002094016.1|DYAK	LOC4811940|XP_001352680.1|DPSE
OG0006622	LOC6532280|XP_002093045.1|DYAK	LOC4812550|XP_001352792.1|DPSE
OG0006623	LOC6532271|XP_002093042.1|DYAK	LOC4812061|XP_001352793.2|DPSE
OG0006624	LOC6528307|XP_015054436.1|DYAK	LOC4803426|XP_001360141.3|DPSE
OG0006625	LOC6528308|XP_039226662.1|DYAK	LOC4803428|XP_001360143.2|DPSE
OG0006626	LOC6529103|XP_002090116.1|DYAK	LOC4804848|XP_033233751.1|DPSE
OG0006627	LOC6528533|XP_002089579.1|DYAK	LOC4804345|XP_033234644.1|DPSE
OG0006628	LOC6528535|XP_039226498.1|DYAK	LOC4804344|XP_001360919.2|DPSE
OG0006629	LOC6530714|XP_002091605.1|DYAK	LOC4805513|XP_001361904.2|DPSE
OG0006630	LOC6530287|XP_039228662.1|DYAK	LOC4805021|XP_004444373.3|DPSE
OG0006631	LOC6533376|XP_002094101.1|DYAK	LOC4812140|XP_001352516.2|DPSE
OG0006632	LOC6530083|XP_002091029.1|DYAK	LOC4804933|XP_001361415.2|DPSE
OG0006633	LOC6532412|XP_002093163.1|DYAK	LOC4813444|XP_033238599.1|DPSE
OG0006634	LOC6526353|XP_002087475.2|DYAK	LOC4817025|XP_001356744.3|DPSE
OG0006635	LOC6526442|XP_002087561.1|DYAK	LOC4817370|XP_001356550.2|DPSE
OG0006636	LOC6524776|XP_002100620.1|DYAK	LOC4816088|XP_001355610.1|DPSE
OG0006637	LOC6533207|XP_002093933.1|DYAK	LOC4814154|XP_001354228.3|DPSE
OG0006638	LOC6528739|XP_002089774.2|DYAK	LOC4804510|XP_033234519.1|DPSE
OG0006639	LOC6528737|XP_015054284.1|DYAK	LOC6898506|XP_033234502.1|DPSE
OG0006640	LOC6528507|XP_002089553.2|DYAK	LOC4804018|XP_001360648.4|DPSE
OG0006641	LOC6528835|XP_039227253.1|DYAK	LOC4804715|XP_033234214.1|DPSE
OG0006642	LOC6531738|XP_002092528.1|DYAK	LOC4804589|XP_001361125.3|DPSE
OG0006643	LOC6531960|XP_002092746.1|DYAK	LOC4804301|XP_033233812.1|DPSE
OG0006644	LOC6533688|XP_002094393.1|DYAK	LOC4813201|XP_001353928.3|DPSE
OG0006645	LOC6529723|XP_039229042.1|DYAK	LOC4816286|XP_001356253.4|DPSE
OG0006646	LOC6530218|XP_002091156.1|DYAK	LOC4805421|XP_001361823.1|DPSE
OG0006647	LOC6531025|XP_015051751.1|DYAK	LOC4803740|XP_015039306.2|DPSE
OG0006648	LOC6532459|XP_015049367.1|DYAK	LOC4813259|XP_015042913.1|DPSE
OG0006649	LOC6530961|XP_002091799.2|DYAK	LOC6898435|XP_002138477.3|DPSE
OG0006650	LOC6528322|XP_039226761.1|DYAK	LOC6898079|XP_015039065.1|DPSE
OG0006651	LOC6534709|XP_039229678.1|DYAK	LOC4813724|XP_033240858.1|DPSE
OG0006652	LOC6533650|XP_002094356.1|DYAK	LOC4813001|XP_001353630.4|DPSE
OG0006653	LOC6533498|XP_015050068.1|DYAK	LOC4813695|XP_015043445.2|DPSE
OG0006654	LOC6532255|XP_002093027.1|DYAK	LOC4812004|XP_001352803.3|DPSE
OG0006655	LOC6532778|XP_002093520.1|DYAK	LOC6900511|XP_002134900.1|DPSE
OG0006656	LOC6532993|XP_002093728.1|DYAK	LOC4812625|XP_033238645.1|DPSE
OG0006657	LOC6530756|XP_002091646.1|DYAK	LOC4804417|XP_001360985.3|DPSE
OG0006658	LOC6532897|XP_002093633.1|DYAK	LOC4813322|XP_001353659.2|DPSE
OG0006659	LOC6532893|XP_002093629.1|DYAK	LOC4813027|XP_001353661.4|DPSE
OG0006660	LOC6533162|XP_002093888.2|DYAK	LOC6900716|XP_033239019.1|DPSE
OG0006661	LOC6533177|XP_002093903.1|DYAK	LOC4813208|XP_033241537.1|DPSE
OG0006662	LOC6526390|XP_002087509.1|DYAK	LOC4817605|XP_001357007.1|DPSE
OG0006663	LOC6533224|XP_002093950.1|DYAK	LOC4811895|XP_001352846.3|DPSE
OG0006664	LOC6537752|XP_002098293.1|DYAK	LOC4801665|XP_001358717.1|DPSE
OG0006665	LOC6532232|XP_002093005.1|DYAK	LOC4814078|XP_001354252.4|DPSE
OG0006666	LOC6530767|XP_002091655.1|DYAK	LOC26533940|XP_015039944.1|DPSE
OG0006667	LOC6534738|XP_002095413.2|DYAK	LOC4813442|XP_001353227.2|DPSE
OG0006668	LOC6528517|XP_002089563.1|DYAK	LOC4804028|XP_033234288.1|DPSE
OG0006669	LOC6533268|XP_002093994.2|DYAK	LOC4812980|XP_033239775.1|DPSE
OG0006670	LOC6533272|XP_002093998.1|DYAK	LOC4813622|XP_001353336.1|DPSE
OG0006671	LOC6533273|XP_015049884.1|DYAK	LOC4813173|XP_015042749.2|DPSE
OG0006672	LOC6532697|XP_002093439.1|DYAK	LOC4814055|XP_001354214.4|DPSE
OG0006673	LOC6533037|XP_002093772.1|DYAK	LOC4814129|XP_001354276.1|DPSE
OG0006674	LOC6532303|XP_002093063.1|DYAK	LOC6900619|XP_002134992.1|DPSE
OG0006675	LOC6532909|XP_002093645.1|DYAK	LOC4812640|XP_001353029.1|DPSE
OG0006676	LOC6533073|XP_002093805.1|DYAK	LOC4813800|XP_001353746.1|DPSE
OG0006677	LOC6532728|XP_002093470.2|DYAK	LOC4813938|XP_001354100.1|DPSE
OG0006678	LOC6534749|XP_002095424.1|DYAK	LOC4812313|XP_001353007.1|DPSE
OG0006679	LOC26535332|XP_015050052.1|DYAK	LOC26532702|XP_015042467.1|DPSE
OG0006680	LOC6537977|XP_002098514.1|DYAK	LOC4800285|XP_001357611.3|DPSE
OG0006681	LOC6533275|XP_002094001.2|DYAK	LOC6900430|XP_015042747.2|DPSE
OG0006682	LOC6533106|XP_002093832.1|DYAK	LOC4812749|XP_001353127.2|DPSE
OG0006683	LOC6533107|XP_002093833.1|DYAK	LOC4811967|XP_001352713.1|DPSE
OG0006684	LOC6532729|XP_002093471.1|DYAK	LOC4813937|XP_001354099.4|DPSE
OG0006685	LOC6528814|XP_002089846.1|DYAK	LOC4804888|XP_001361376.2|DPSE
OG0006686	LOC6533241|XP_002093967.1|DYAK	LOC4812165|XP_033239271.1|DPSE
OG0006687	LOC6525832|XP_002101652.2|DYAK	LOC4814271|XP_001354383.3|DPSE
OG0006688	LOC6533158|XP_002093884.2|DYAK	LOC4812920|XP_001353836.3|DPSE
OG0006689	LOC6532424|XP_002093171.2|DYAK	LOC4813606|XP_001353730.3|DPSE
OG0006690	LOC6536683|XP_002097256.1|DYAK	LOC4802083|XP_033235699.1|DPSE
OG0006691	LOC26535253|XP_015050288.1|DYAK	LOC4813248|XP_003736170.1|DPSE
OG0006692	LOC6532413|XP_002093164.1|DYAK	LOC4813183|XP_001353726.1|DPSE
OG0006693	LOC6533445|XP_002094156.1|DYAK	LOC4813859|XP_001353868.1|DPSE
OG0006694	LOC6524430|XP_002100288.3|DYAK	LOC4815906|XP_001355231.3|DPSE
OG0006695	LOC6532716|XP_002093458.1|DYAK	LOC4813949|XP_001354109.2|DPSE
OG0006696	LOC26535804|XP_039226190.1|DYAK	LOC26533928|XP_015035235.2|DPSE
OG0006697	LOC6532563|XP_015049429.1|DYAK	LOC4812241|XP_015043713.1|DPSE
OG0006698	LOC6534438|XP_002095115.1|DYAK	LOC4811860|XP_001352592.1|DPSE
OG0006699	LOC6533430|XP_002094147.2|DYAK	LOC4812499|XP_001352733.4|DPSE
OG0006700	LOC6532594|XP_002093338.1|DYAK	LOC4813993|XP_001354147.1|DPSE
OG0006701	LOC6529381|XP_002090386.1|DYAK	LOC4805329|XP_001361747.2|DPSE
OG0006702	LOC6532213|XP_002092986.1|DYAK	LOC4812322|XP_015043627.1|DPSE
OG0006703	LOC6534402|XP_002095080.1|DYAK	LOC6900149|XP_033237546.1|DPSE
OG0006704	LOC6534401|XP_002095079.1|DYAK	LOC4812343|XP_001352810.2|DPSE
OG0006705	LOC6528686|XP_002089728.1|DYAK	LOC4804568|XP_001361109.3|DPSE
OG0006706	LOC6532119|XP_002092895.1|DYAK	LOC4804694|XP_001361213.2|DPSE
OG0006707	LOC6531877|XP_002092664.1|DYAK	LOC4804526|XP_001361075.2|DPSE
OG0006708	LOC6525167|XP_039227745.1|DYAK	LOC6902132|XP_002133663.2|DPSE
OG0006709	LOC6524513|XP_002100370.1|DYAK	LOC4815448|XP_001355372.3|DPSE
OG0006710	LOC6533212|XP_039230430.1|DYAK	LOC6900178|XP_015043914.2|DPSE
OG0006711	LOC6533213|XP_002093939.3|DYAK	LOC4812555|XP_001352854.4|DPSE
OG0006712	LOC6533497|XP_039230345.1|DYAK	LOC6900995|XP_033240783.1|DPSE
OG0006713	LOC6533627|XP_002094334.1|DYAK	LOC4813772|XP_033239965.1|DPSE
OG0006714	LOC6533628|XP_039230270.1|DYAK	LOC4813085|XP_001353642.3|DPSE
OG0006715	LOC6533217|XP_002093943.2|DYAK	LOC4812371|XP_001352851.3|DPSE
OG0006716	LOC6526663|XP_002087771.1|DYAK	LOC4816946|XP_001356831.3|DPSE
OG0006717	LOC6533895|XP_002094595.1|DYAK	LOC4812754|XP_001353401.2|DPSE
OG0006718	LOC6533896|XP_002094596.1|DYAK	LOC4813733|XP_001353402.1|DPSE
OG0006719	LOC6534382|XP_002095060.2|DYAK	LOC4812020|XP_001352819.4|DPSE
OG0006720	LOC6534235|XP_039230291.1|DYAK	LOC4813419|XP_033239882.1|DPSE
OG0006721	LOC6533887|XP_039229831.1|DYAK	LOC4813200|XP_001353395.2|DPSE
OG0006722	LOC6535051|XP_002095715.1|DYAK	LOC4811979|XP_001352563.3|DPSE
OG0006723	LOC6526997|XP_002088093.1|DYAK	LOC4816113|XP_001355785.2|DPSE
OG0006724	LOC6538654|XP_002099174.1|DYAK	LOC4800423|XP_001357701.1|DPSE
OG0006725	LOC6538658|XP_002099178.1|DYAK	LOC6896751|XP_033241598.1|DPSE
OG0006726	LOC6537318|XP_002097875.1|DYAK	LOC4801944|XP_001358959.1|DPSE
OG0006727	LOC6538659|XP_002099179.1|DYAK	LOC4800244|XP_033241595.1|DPSE
OG0006728	LOC6536318|XP_002096902.1|DYAK	LOC4802632|XP_001359516.3|DPSE
OG0006729	LOC6529370|XP_015052176.1|DYAK	LOC4805323|XP_004444449.1|DPSE
OG0006730	LOC6529371|XP_002090376.1|DYAK	LOC4805324|XP_001361743.2|DPSE
OG0006731	LOC6527005|XP_002088101.1|DYAK	LOC6902354|XP_002133300.1|DPSE
OG0006732	LOC6533411|XP_002094129.2|DYAK	LOC4814090|XP_033239907.1|DPSE
OG0006733	LOC6534644|XP_039230081.1|DYAK	LOC4813990|XP_001354188.2|DPSE
OG0006734	LOC6533251|XP_002093977.1|DYAK	LOC4814006|XP_001354187.1|DPSE
OG0006735	LOC6532762|XP_039229420.1|DYAK	LOC4814045|XP_001354207.3|DPSE
OG0006736	LOC6533035|XP_002093770.1|DYAK	LOC4814166|XP_001354274.1|DPSE
OG0006737	LOC6534307|XP_002094988.1|DYAK	LOC4813731|XP_001353332.1|DPSE
OG0006738	LOC6529897|XP_002090854.1|DYAK	LOC4805147|XP_001361598.3|DPSE
OG0006739	LOC6533092|XP_002093823.1|DYAK	LOC4813221|XP_001353865.1|DPSE
OG0006740	LOC6533400|XP_002094118.1|DYAK	LOC4814080|XP_001354259.1|DPSE
OG0006741	LOC6533399|XP_002094117.1|DYAK	LOC4814094|XP_001354258.1|DPSE
OG0006742	LOC6537132|XP_002097693.1|DYAK	LOC4802462|XP_033234366.1|DPSE
OG0006743	LOC6526289|XP_002087411.2|DYAK	LOC4817932|XP_001357451.4|DPSE
OG0006744	LOC6533548|XP_002094258.1|DYAK	LOC6900734|XP_002135094.1|DPSE
OG0006745	LOC6537054|XP_002097619.1|DYAK	LOC4802562|XP_001359459.4|DPSE
OG0006746	LOC6532699|XP_002093441.1|DYAK	LOC6900707|XP_002135070.1|DPSE
OG0006747	LOC26534889|XP_015049994.1|DYAK	LOC4814079|XP_015042419.2|DPSE
OG0006748	LOC6523842|XP_002099715.3|DYAK	LOC4814328|XP_001354481.2|DPSE
OG0006749	LOC6532439|XP_002093186.1|DYAK	LOC4812465|XP_033238515.1|DPSE
OG0006750	LOC6523984|XP_002099856.1|DYAK	LOC4814880|XP_001354684.1|DPSE
OG0006752	LOC6532880|XP_002093616.2|DYAK	LOC4812510|XP_001352426.3|DPSE
OG0006753	LOC6532882|XP_002093618.2|DYAK	LOC4811884|XP_001352427.1|DPSE
OG0006754	LOC6532192|XP_002092966.1|DYAK	LOC6899981|XP_033239232.1|DPSE
OG0006755	LOC6532253|XP_002093025.1|DYAK	LOC4812543|XP_001352805.1|DPSE
OG0006756	LOC6533154|XP_002093880.1|DYAK	LOC6900723|XP_002135086.2|DPSE
OG0006757	LOC6533153|XP_002093879.1|DYAK	LOC4813464|XP_001353842.1|DPSE
OG0006758	LOC6533487|XP_002094198.1|DYAK	LOC4814056|XP_001354286.3|DPSE
OG0006759	LOC6533488|XP_002094199.1|DYAK	LOC4814068|XP_033239802.1|DPSE
OG0006760	LOC6534701|XP_039229690.1|DYAK	LOC4811927|XP_033238371.1|DPSE
OG0006761	LOC6537533|XP_002098079.1|DYAK	LOC4802064|XP_001359057.1|DPSE
OG0006762	LOC6526154|XP_015046654.1|DYAK	LOC6902326|XP_015041396.2|DPSE
OG0006763	LOC6531076|XP_002091910.1|DYAK	LOC4804823|XP_001361325.3|DPSE
OG0006764	LOC6530334|XP_002091261.1|DYAK	LOC4803649|XP_001360333.2|DPSE
OG0006765	LOC6531078|XP_002091912.1|DYAK	LOC4804819|XP_001361321.1|DPSE
OG0006766	LOC6532391|XP_002093142.1|DYAK	LOC4813385|XP_015042994.2|DPSE
OG0006767	LOC6534683|XP_002095358.3|DYAK	LOC4813709|XP_001354069.1|DPSE
OG0006768	LOC6539394|XP_002086289.2|DYAK	LOC4813708|XP_001354068.3|DPSE
OG0006769	LOC6534686|XP_002095361.1|DYAK	LOC4813879|XP_001354070.1|DPSE
OG0006770	LOC6533119|XP_002093845.1|DYAK	LOC4812183|XP_033238251.1|DPSE
OG0006771	LOC6525137|XP_039232758.1|DYAK	LOC117184822|XP_033239671.1|DPSE, LOC4815347|XP_002134209.1|DPSE
OG0006772	LOC6528476|XP_002089522.3|DYAK	LOC6898164|XP_002138242.3|DPSE
OG0006773	LOC6533421|XP_002094139.1|DYAK	LOC4812211|XP_001352740.2|DPSE
OG0006774	LOC6534915|XP_002095586.2|DYAK	LOC4812529|XP_001352965.3|DPSE
OG0006775	LOC6534367|XP_002095045.1|DYAK	LOC6899937|XP_002135305.2|DPSE
OG0006776	LOC6532884|XP_002093620.1|DYAK	LOC4812107|XP_001352429.3|DPSE
OG0006777	LOC6534365|XP_002095043.1|DYAK	LOC4811959|XP_001352430.2|DPSE
OG0006778	LOC6533522|XP_002094232.1|DYAK	LOC4812858|XP_001354044.3|DPSE
OG0006779	LOC6532379|XP_002093130.1|DYAK	LOC4814071|XP_001354235.2|DPSE
OG0006780	LOC6533336|XP_002094062.1|DYAK	LOC4813552|XP_001353249.1|DPSE
OG0006781	LOC6533049|XP_002093783.1|DYAK	LOC4812979|XP_015043115.2|DPSE
OG0006782	LOC6532406|XP_015049334.1|DYAK	LOC4812324|XP_015043837.2|DPSE
OG0006783	LOC6531525|XP_039228024.1|DYAK	LOC4805725|XP_001362080.3|DPSE
OG0006784	LOC6532957|XP_015049728.1|DYAK	LOC4812811|XP_015042950.2|DPSE
OG0006785	LOC6531597|XP_002092394.1|DYAK	LOC4805222|XP_033233483.1|DPSE
OG0006786	LOC6531061|XP_002091895.1|DYAK	LOC4804444|XP_001361005.4|DPSE
OG0006787	LOC6533758|XP_002094462.2|DYAK	LOC4813877|XP_001353900.2|DPSE
OG0006788	LOC6533759|XP_002094463.1|DYAK	LOC4812823|XP_001353899.3|DPSE
OG0006789	LOC6525590|XP_002101425.2|DYAK	LOC4814502|XP_001354581.2|DPSE
OG0006790	LOC120320868|XP_039227765.1|DYAK	LOC4816760|XP_001356002.3|DPSE
OG0006791	LOC6533863|XP_039229921.1|DYAK	LOC4812918|XP_033238519.1|DPSE
OG0006792	LOC6532522|XP_015049413.1|DYAK	LOC4812688|XP_033237449.1|DPSE
OG0006793	LOC6532517|XP_002093263.1|DYAK	LOC4812681|XP_001353065.4|DPSE
OG0006794	LOC6528320|XP_002089373.1|DYAK	LOC4803406|XP_033234941.1|DPSE
OG0006795	LOC6532891|XP_002093627.1|DYAK	LOC6900612|XP_002134984.1|DPSE
OG0006796	LOC6534626|XP_002095301.1|DYAK	LOC4813956|XP_001354115.1|DPSE
OG0006797	LOC6527995|XP_002089062.1|DYAK	LOC117184252|XP_033236848.1|DPSE
OG0006798	LOC6532658|XP_002093402.1|DYAK	LOC4812709|XP_001353088.2|DPSE
OG0006799	LOC6532553|XP_002093298.1|DYAK	LOC6900036|XP_002135401.2|DPSE
OG0006800	LOC6534053|XP_002094739.2|DYAK	LOC6900588|XP_002134961.3|DPSE
OG0006801	LOC6525901|XP_002101721.1|DYAK	LOC4814592|XP_001354582.4|DPSE
OG0006802	LOC6531550|XP_002092348.1|DYAK	LOC4805294|XP_001361716.2|DPSE
OG0006803	LOC6529331|XP_002090336.1|DYAK	LOC4805649|XP_001362016.1|DPSE
OG0006804	LOC6532509|XP_015049406.1|DYAK	LOC6900739|XP_015043274.1|DPSE
OG0006805	LOC6530064|XP_002091010.2|DYAK	LOC4804763|XP_001361274.2|DPSE
OG0006806	LOC6539479|XP_002086368.1|DYAK	LOC4812395|XP_001352572.4|DPSE
OG0006807	LOC6534929|XP_002095600.3|DYAK	LOC4812558|XP_033240971.1|DPSE
OG0006808	LOC6528751|XP_002089786.1|DYAK	LOC4804518|XP_001361069.1|DPSE
OG0006809	LOC6532823|XP_002093560.1|DYAK	LOC4812223|XP_001352859.3|DPSE
OG0006810	LOC6539631|XP_002086513.3|DYAK	LOC4813002|XP_001353267.2|DPSE
OG0006811	LOC6538389|XP_002098913.2|DYAK	LOC4801721|XP_001358766.1|DPSE
OG0006812	LOC6532737|XP_002093479.1|DYAK	LOC4814074|XP_001354190.2|DPSE
OG0006813	LOC6535566|XP_002096195.3|DYAK	LOC4801447|XP_001358541.5|DPSE
OG0006814	LOC6533851|XP_002094551.1|DYAK	LOC4813755|XP_001353350.1|DPSE
OG0006815	LOC6532824|XP_002093561.1|DYAK	LOC4811880|XP_001352860.3|DPSE
OG0006816	LOC6532825|XP_002093562.1|DYAK	LOC4812430|XP_001352861.4|DPSE
OG0006817	LOC6532502|XP_002093248.1|DYAK	LOC4813836|XP_033237758.1|DPSE
OG0006818	LOC6532293|XP_039230428.1|DYAK	LOC4813264|XP_001353672.4|DPSE
OG0006819	LOC6539695|XP_002086581.1|DYAK	LOC6900266|XP_002135595.2|DPSE, LOC6897142|XP_002137322.1|DPSE
OG0006820	LOC6539701|XP_002086583.1|DYAK	LOC4812245|XP_001352953.2|DPSE
OG0006821	LOC6527245|XP_002088339.1|DYAK	LOC4817252|XP_001356792.4|DPSE
OG0006822	LOC6530784|XP_002091667.1|DYAK	LOC4804437|XP_015039955.2|DPSE
OG0006823	LOC6534406|XP_002095084.1|DYAK	LOC4812055|XP_001352441.1|DPSE
OG0006824	LOC6533057|XP_002093789.1|DYAK	LOC4812880|XP_001353754.1|DPSE
OG0006825	LOC6533967|XP_002094665.1|DYAK	LOC6900566|XP_002134944.1|DPSE
OG0006826	LOC6534423|XP_015050631.1|DYAK	LOC6900166|XP_015043895.2|DPSE
OG0006827	LOC6536077|XP_015047557.2|DYAK	LOC4802929|XP_001359745.3|DPSE
OG0006828	LOC6527989|XP_002089056.1|DYAK	LOC6899811|XP_033235756.1|DPSE
OG0006829	LOC6533125|XP_002093851.1|DYAK	LOC4812200|XP_001352702.3|DPSE
OG0006830	LOC6532443|XP_002093190.1|DYAK	LOC4812618|XP_001352411.1|DPSE
OG0006831	LOC6532717|XP_002093459.1|DYAK	LOC6900887|XP_002135244.2|DPSE
OG0006832	LOC6532677|XP_015049520.1|DYAK	LOC4812724|XP_001353103.2|DPSE
OG0006833	LOC6534655|XP_039230448.1|DYAK	LOC6900880|XP_015043471.2|DPSE
OG0006834	LOC6537691|XP_002098236.1|DYAK	LOC4801958|XP_033232706.1|DPSE
OG0006835	LOC6533406|XP_002094124.1|DYAK	LOC4814164|XP_001354265.1|DPSE
OG0006836	LOC6533463|XP_002094174.1|DYAK	LOC4812594|XP_001352716.3|DPSE
OG0006837	LOC6532945|XP_002093680.1|DYAK	LOC4812674|XP_001353058.2|DPSE
