Orthogroup	DFIC.longest_only	DNOV.longest_only
OG0005149	LOC108094020|XP_017049939.1|DFIC	LOC115760977|XP_030558440.1|DNOV
OG0005150	LOC108089622|XP_017043474.1|DFIC	LOC115762608|XP_030560764.1|DNOV
OG0005151	LOC108100523|XP_017059971.1|DFIC	LOC115762824|XP_030561046.1|DNOV
OG0005152	LOC108100658|XP_017060158.1|DFIC	LOC115762825|XP_030561047.1|DNOV
OG0005153	LOC108100384|XP_017059728.1|DFIC	LOC115762943|XP_030561189.1|DNOV
OG0005154	LOC108100382|XP_017059725.1|DFIC	LOC115762942|XP_030561186.1|DNOV
OG0005155	LOC108099793|XP_017058914.1|DFIC	LOC115765823|XP_030565406.1|DNOV
OG0005156	LOC108098593|XP_017057140.1|DFIC	LOC115770927|XP_030572244.1|DNOV
OG0005157	LOC108096727|XP_017054060.1|DFIC	LOC115761138|XP_030558658.1|DNOV
OG0005158	LOC108093084|XP_017048500.1|DFIC	LOC115769474|XP_030570152.1|DNOV
OG0005159	LOC108089556|XP_017043387.1|DFIC	LOC115765819|XP_030565403.1|DNOV, LOC115767665|XP_030567812.1|DNOV
OG0005160	LOC108099740|XP_017058854.1|DFIC	LOC115771070|XP_030572482.1|DNOV
OG0005161	LOC108090833|XP_017045186.1|DFIC	LOC115760703|XP_030558032.1|DNOV
OG0005162	LOC108088695|XP_017042125.1|DFIC	LOC115764385|XP_030563211.1|DNOV
OG0005163	LOC108093575|XP_017049178.1|DFIC	LOC115770025|XP_030570940.1|DNOV
OG0005164	LOC108089587|XP_017043433.1|DFIC	LOC115771007|XP_030572368.1|DNOV
OG0005165	LOC108094305|XP_017050315.1|DFIC	LOC115758250|XP_030554666.1|DNOV
OG0005166	LOC108090148|XP_017044193.1|DFIC	LOC115767898|XP_030568131.1|DNOV
OG0005167	LOC108090155|XP_017044201.1|DFIC	LOC115767903|XP_030568136.1|DNOV
OG0005168	LOC108099819|XP_017058937.1|DFIC	LOC115769936|XP_030570837.1|DNOV
OG0005169	LOC108100573|XP_017060040.1|DFIC	LOC115770440|XP_030571574.1|DNOV
OG0005170	LOC108100623|XP_017060110.1|DFIC	LOC115770364|XP_030571467.1|DNOV
OG0005171	LOC108100179|XP_017059437.1|DFIC	LOC115770125|XP_030571119.1|DNOV
OG0005172	LOC108087852|XP_017040921.1|DFIC	LOC115761043|XP_030558518.1|DNOV
OG0005173	LOC108094278|XP_017050260.1|DFIC	LOC115762520|XP_030560640.1|DNOV
OG0005174	LOC108087753|XP_017040770.1|DFIC	LOC115760946|XP_030558388.1|DNOV
OG0005175	LOC108087690|XP_017040686.1|DFIC	LOC115760566|XP_030557836.1|DNOV
OG0005176	LOC108087866|XP_017040939.1|DFIC	LOC115757774|XP_030554061.1|DNOV
OG0005177	LOC108087739|XP_017040749.1|DFIC	LOC115760741|XP_030558078.1|DNOV
OG0005178	LOC108089066|XP_017042664.1|DFIC	LOC115769584|XP_030570320.1|DNOV
OG0005179	LOC108088976|XP_017042507.1|DFIC	LOC115771094|XP_030572512.1|DNOV
OG0005180	LOC108100258|XP_017059523.1|DFIC	LOC115771190|XP_030572644.1|DNOV
OG0005181	LOC108097780|XP_017055797.1|DFIC	LOC115765245|XP_030564566.1|DNOV
OG0005182	LOC108090497|XP_017044699.1|DFIC	LOC115762068|XP_030560016.1|DNOV
OG0005183	LOC108096671|XP_017053937.1|DFIC	LOC115761296|XP_030558902.1|DNOV
OG0005184	LOC108096680|XP_017053969.1|DFIC	LOC115765402|XP_030564803.1|DNOV
OG0005185	LOC108090266|XP_017044363.1|DFIC	LOC115759467|XP_030556264.1|DNOV
OG0005186	LOC108086442|XP_017038845.1|DFIC	LOC115762190|XP_030560173.1|DNOV
OG0005187	LOC108094275|XP_017050237.1|DFIC	LOC115762528|XP_030560667.1|DNOV
OG0005188	LOC108096862|XP_017054276.1|DFIC	LOC115761114|XP_030558605.1|DNOV
OG0005189	LOC108094245|XP_017050196.1|DFIC	LOC115768701|XP_030569250.1|DNOV
OG0005190	LOC108096460|XP_017053556.1|DFIC	LOC115770488|XP_030571635.1|DNOV
OG0005191	LOC108102260|XP_017062503.1|DFIC	LOC115770714|XP_030571974.1|DNOV
OG0005192	LOC108093907|XP_017049760.1|DFIC	LOC115764952|XP_030564144.1|DNOV
OG0005193	LOC108090418|XP_017044564.1|DFIC	LOC115762107|XP_030560068.1|DNOV
OG0005194	LOC108094863|XP_017051172.1|DFIC	LOC115762071|XP_030560020.1|DNOV
OG0005195	LOC108093633|XP_017049280.1|DFIC	LOC115764680|XP_030563732.1|DNOV
OG0005196	LOC108100712|XP_017060232.1|DFIC	LOC115771550|XP_030573155.1|DNOV
OG0005197	LOC108090887|XP_017045278.1|DFIC	LOC115760950|XP_030558399.1|DNOV
OG0005198	LOC108089524|XP_017043343.1|DFIC	LOC115770427|XP_030571555.1|DNOV
OG0005199	LOC108101871|XP_017061896.1|DFIC	LOC115760032|XP_030557063.1|DNOV
OG0005200	LOC108093780|XP_017049544.1|DFIC	LOC115759966|XP_030556979.1|DNOV
OG0005201	LOC108090713|XP_017044999.1|DFIC	LOC115760985|XP_030558451.1|DNOV
OG0005202	LOC108101578|XP_017061479.1|DFIC	LOC115765117|XP_030564408.1|DNOV
OG0005203	LOC108101541|XP_017061414.1|DFIC	LOC115760966|XP_030558418.1|DNOV
OG0005204	LOC108088163|XP_017041318.1|DFIC	LOC115759003|XP_030555671.1|DNOV
OG0005205	LOC108092430|XP_017047499.1|DFIC	LOC115758776|XP_030555402.1|DNOV
OG0005206	LOC108087662|XP_017040640.1|DFIC	LOC115762156|XP_030560130.1|DNOV
OG0005207	LOC108090837|XP_017045193.1|DFIC	LOC115762150|XP_030560122.1|DNOV
OG0005208	LOC108090652|XP_017044919.1|DFIC	LOC115762444|XP_030560505.1|DNOV
OG0005209	LOC108101753|XP_017061704.1|DFIC	LOC115758451|XP_030554979.1|DNOV
OG0005210	LOC108096025|XP_017052899.1|DFIC, LOC108101751|XP_017061703.1|DFIC	LOC115758995|XP_030555658.1|DNOV
OG0005211	LOC108093588|XP_017049201.1|DFIC	LOC115771582|XP_030573202.1|DNOV
OG0005212	LOC108090889|XP_017045281.1|DFIC	LOC115760959|XP_030558411.1|DNOV
OG0005213	LOC108097081|XP_017054613.1|DFIC	LOC115767996|XP_030568261.1|DNOV
OG0005214	LOC108100847|XP_017060416.1|DFIC	LOC115759807|XP_030556755.1|DNOV
OG0005215	LOC108092538|XP_017047655.1|DFIC	LOC115760056|XP_030557093.1|DNOV
OG0005216	LOC108094462|XP_017050533.1|DFIC	LOC115763585|XP_030562064.1|DNOV
OG0005217	LOC108094387|XP_017050438.1|DFIC	LOC115763164|XP_030561475.1|DNOV
OG0005218	LOC108091260|XP_017045898.1|DFIC, LOC108098746|XP_017057370.1|DFIC	LOC115763197|XP_030561518.1|DNOV
OG0005219	LOC108090491|XP_017044692.1|DFIC	LOC115762031|XP_030559954.1|DNOV
OG0005220	LOC108100311|XP_017059602.1|DFIC	LOC115769974|XP_030570892.1|DNOV
OG0005221	LOC108093458|XP_017049023.1|DFIC	LOC115763204|XP_030561529.1|DNOV
OG0005222	LOC108098212|XP_017056467.1|DFIC	LOC115765538|XP_030565019.1|DNOV
OG0005223	LOC108092751|XP_017047970.1|DFIC	LOC115763509|XP_030561966.1|DNOV
OG0005224	LOC108100944|XP_017060579.1|DFIC	LOC115758984|XP_030555647.1|DNOV
OG0005225	LOC108092298|XP_017047322.1|DFIC	LOC115763564|XP_030562043.1|DNOV
OG0005226	LOC108100868|XP_017060441.1|DFIC	LOC115759862|XP_030556826.1|DNOV
OG0005227	LOC108098282|XP_017056575.1|DFIC	LOC115758365|XP_030554812.1|DNOV
OG0005228	LOC108098235|XP_017056508.1|DFIC	LOC115758364|XP_030554811.1|DNOV
OG0005229	LOC108091446|XP_017046131.1|DFIC	LOC115765974|XP_030565587.1|DNOV
OG0005230	LOC108100040|XP_017059252.1|DFIC	LOC115758750|XP_030555368.1|DNOV
OG0005231	LOC108091576|XP_017046342.1|DFIC	LOC115765515|XP_030564993.1|DNOV
OG0005232	LOC108092405|XP_017047456.1|DFIC	LOC115763068|XP_030561356.1|DNOV
OG0005233	LOC108101748|XP_017061699.1|DFIC	LOC115758353|XP_030554796.1|DNOV
OG0005234	LOC108094474|XP_017050547.1|DFIC	LOC115769251|XP_030569823.1|DNOV
OG0005235	LOC108096092|XP_017052948.1|DFIC	LOC115759935|XP_030556934.1|DNOV
OG0005236	LOC108101297|XP_017061089.1|DFIC	LOC115765986|XP_030565609.1|DNOV
OG0005237	LOC108101296|XP_017061088.1|DFIC	LOC115765881|XP_030565481.1|DNOV
OG0005238	LOC108101260|XP_017061004.1|DFIC	LOC115765942|XP_030565547.1|DNOV
OG0005239	LOC108092389|XP_017047438.1|DFIC	LOC115760303|XP_030557450.1|DNOV
OG0005240	LOC108089180|XP_017042804.1|DFIC	LOC115768664|XP_030569205.1|DNOV
OG0005241	LOC108101308|XP_017061099.1|DFIC	LOC115766004|XP_030565633.1|DNOV
OG0005242	LOC108100100|XP_017059333.1|DFIC	LOC115760089|XP_030557134.1|DNOV
OG0005243	LOC108091449|XP_017046138.1|DFIC	LOC115765873|XP_030565470.1|DNOV
OG0005244	LOC108088017|XP_017041119.1|DFIC	LOC115761704|XP_030559435.1|DNOV
OG0005245	LOC108089083|XP_017042681.1|DFIC	LOC115766046|XP_030565679.1|DNOV
OG0005246	LOC108091526|XP_017046277.1|DFIC	LOC115765889|XP_030565490.1|DNOV
OG0005247	LOC108087658|XP_017040637.1|DFIC	LOC115760885|XP_030558307.1|DNOV
OG0005248	LOC108098829|XP_017057473.1|DFIC	LOC115768604|XP_030569117.1|DNOV
OG0005249	LOC108087152|XP_017039856.1|DFIC	LOC115765646|XP_030565164.1|DNOV
OG0005250	LOC108093398|XP_017048914.1|DFIC	LOC115763073|XP_030561368.1|DNOV
OG0005251	LOC108089222|XP_017042866.1|DFIC	LOC115759720|XP_030556590.1|DNOV
OG0005252	LOC108101166|XP_017060878.1|DFIC	LOC115763461|XP_030561895.1|DNOV
OG0005253	LOC108089845|XP_017043777.1|DFIC	LOC115768566|XP_030569045.1|DNOV
OG0005254	LOC108094435|XP_017050495.1|DFIC, LOC108094424|XP_017050484.1|DFIC	LOC115763420|XP_030561838.1|DNOV
OG0005255	LOC108094759|XP_017051009.1|DFIC, LOC108094434|XP_017050494.1|DFIC	LOC115763602|XP_030562088.1|DNOV
OG0005256	LOC108088257|XP_017041464.1|DFIC	LOC115759855|XP_030556817.1|DNOV
OG0005257	LOC108100953|XP_017060590.1|DFIC	LOC115763524|XP_030561988.1|DNOV
OG0005258	LOC108097855|XP_017055880.1|DFIC	LOC115762989|XP_030561234.1|DNOV
OG0005259	LOC108090052|XP_017044048.1|DFIC	LOC115769167|XP_030569726.1|DNOV
OG0005260	LOC108090054|XP_017044051.1|DFIC	LOC115769169|XP_030569732.1|DNOV
OG0005261	LOC108089201|XP_017042837.1|DFIC	LOC115763144|XP_030561454.1|DNOV
OG0005262	LOC108089945|XP_017043924.1|DFIC	LOC115759903|XP_030556885.1|DNOV
OG0005263	LOC108096115|XP_017053017.1|DFIC, LOC108094464|XP_017050534.1|DFIC	LOC115763442|XP_030561867.1|DNOV
OG0005264	LOC108092176|XP_017047189.1|DFIC	LOC115772130|XP_030573971.1|DNOV
OG0005265	LOC108094450|XP_017050517.1|DFIC	LOC115769163|XP_030569719.1|DNOV
OG0005266	LOC108094541|XP_017050634.1|DFIC	LOC115763316|XP_030561672.1|DNOV
OG0005267	LOC108092455|XP_017047530.1|DFIC	LOC115758890|XP_030555546.1|DNOV
OG0005268	LOC108092452|XP_017047527.1|DFIC	LOC115758887|XP_030555542.1|DNOV
OG0005269	LOC108092504|XP_017047609.1|DFIC	LOC115763404|XP_030561814.1|DNOV
OG0005270	LOC108100085|XP_017059317.1|DFIC	LOC115758920|XP_030555579.1|DNOV
OG0005271	LOC108101214|XP_017060952.1|DFIC	LOC115759144|XP_030555855.1|DNOV
OG0005272	LOC108101227|XP_017060965.1|DFIC	LOC115758338|XP_030554772.1|DNOV
OG0005273	LOC108100976|XP_017060620.1|DFIC	LOC115759325|XP_030556097.1|DNOV
OG0005274	LOC108100090|XP_017059321.1|DFIC	LOC115759258|XP_030556018.1|DNOV
OG0005275	LOC108089265|XP_017042924.1|DFIC	LOC115768661|XP_030569201.1|DNOV
OG0005276	LOC108092526|XP_017047638.1|DFIC	LOC115760317|XP_030557465.1|DNOV
OG0005277	LOC108092576|XP_017047709.1|DFIC	LOC115759919|XP_030556914.1|DNOV
OG0005278	LOC108094904|XP_017051238.1|DFIC	LOC115762157|XP_030560131.1|DNOV
OG0005279	LOC108093429|XP_017048976.1|DFIC	LOC115758683|XP_030555284.1|DNOV
OG0005280	LOC108101318|XP_017061111.1|DFIC	LOC115765951|XP_030565560.1|DNOV
OG0005281	LOC108092544|XP_017047663.1|DFIC	LOC115759112|XP_030555814.1|DNOV
OG0005282	LOC108090197|XP_017044274.1|DFIC	LOC115765661|XP_030565179.1|DNOV
OG0005283	LOC108087137|XP_017039824.1|DFIC	LOC115764816|XP_030563924.1|DNOV
OG0005284	LOC108089893|XP_017043853.1|DFIC	LOC115765948|XP_030565555.1|DNOV
OG0005285	LOC108089935|XP_017043914.1|DFIC	LOC115765952|XP_030565561.1|DNOV
OG0005286	LOC108101284|XP_017061067.1|DFIC	LOC115766010|XP_030565641.1|DNOV
OG0005287	LOC108101282|XP_017061063.1|DFIC	LOC115766009|XP_030565638.1|DNOV
OG0005288	LOC108100865|XP_017060436.1|DFIC	LOC115759917|XP_030556911.1|DNOV
OG0005289	LOC108100843|XP_017060410.1|DFIC	LOC115760060|XP_030557099.1|DNOV
OG0005290	LOC108090193|XP_017044269.1|DFIC	LOC115759410|XP_030556161.1|DNOV
OG0005291	LOC108092671|XP_017047841.1|DFIC	LOC115763488|XP_030561939.1|DNOV
OG0005292	LOC108092664|XP_017047815.1|DFIC	LOC115763333|XP_030561698.1|DNOV
OG0005293	LOC108101757|XP_017061713.1|DFIC	LOC115759292|XP_030556054.1|DNOV
OG0005294	LOC108093509|XP_017049089.1|DFIC	LOC115760091|XP_030557135.1|DNOV
OG0005295	LOC108092670|XP_017047825.1|DFIC	LOC115763487|XP_030561937.1|DNOV
OG0005296	LOC108090141|XP_017044171.1|DFIC	LOC115765638|XP_030565150.1|DNOV
OG0005297	LOC108100970|XP_017060610.1|DFIC	LOC115763391|XP_030561790.1|DNOV
OG0005298	LOC108101197|XP_017060930.1|DFIC	LOC115758587|XP_030555166.1|DNOV
OG0005299	LOC108088514|XP_017041841.1|DFIC	LOC115765050|XP_030564284.1|DNOV
OG0005300	LOC108095328|XP_017051898.1|DFIC	LOC115768142|XP_030568497.1|DNOV
OG0005301	LOC108101188|XP_017060919.1|DFIC	LOC115759853|XP_030556810.1|DNOV
OG0005302	LOC108086459|XP_017038873.1|DFIC	LOC115764252|XP_030563034.1|DNOV
OG0005303	LOC108096067|XP_017052917.1|DFIC	LOC115758708|XP_030555317.1|DNOV
OG0005304	LOC108094397|XP_017050454.1|DFIC	LOC115759223|XP_030555978.1|DNOV
OG0005305	LOC108094903|XP_017051237.1|DFIC	LOC115762158|XP_030560132.1|DNOV
OG0005306	LOC108098196|XP_017056422.1|DFIC	LOC115759243|XP_030556002.1|DNOV
OG0005307	LOC108100119|XP_017059359.1|DFIC	LOC115758826|XP_030555464.1|DNOV
OG0005308	LOC108089139|XP_017042747.1|DFIC	LOC115758707|XP_030555316.1|DNOV
OG0005309	LOC108092498|XP_017047600.1|DFIC	LOC115758819|XP_030555456.1|DNOV
OG0005310	LOC108092734|XP_017047952.1|DFIC	LOC115759847|XP_030556802.1|DNOV
OG0005311	LOC108092270|XP_017047292.1|DFIC	LOC115765483|XP_030564934.1|DNOV
OG0005312	LOC108100878|XP_017060461.1|DFIC	LOC115758441|XP_030554956.1|DNOV
OG0005313	LOC108089186|XP_017042812.1|DFIC	LOC115759898|XP_030556874.1|DNOV
OG0005314	LOC108093498|XP_017049077.1|DFIC	LOC115759710|XP_030556570.1|DNOV
OG0005315	LOC108096065|XP_017052914.1|DFIC	LOC115765887|XP_030565488.1|DNOV
OG0005316	LOC108094915|XP_017051250.1|DFIC	LOC115762270|XP_030560291.1|DNOV
OG0005317	LOC108098189|XP_017056413.1|DFIC	LOC115759008|XP_030555676.1|DNOV
OG0005318	LOC108100677|XP_017060185.1|DFIC	LOC115759354|XP_030556136.1|DNOV
OG0005319	LOC108101744|XP_017061694.1|DFIC	LOC115759178|XP_030555913.1|DNOV
OG0005320	LOC108098349|XP_017056680.1|DFIC	LOC115763210|XP_030561537.1|DNOV
OG0005321	LOC108100074|XP_017059299.1|DFIC	LOC115765469|XP_030564908.1|DNOV
OG0005322	LOC108094151|XP_017050077.1|DFIC	LOC115759851|XP_030556807.1|DNOV
OG0005323	LOC108088115|XP_017041294.1|DFIC, LOC108093462|XP_017049025.1|DFIC	LOC115763305|XP_030561656.1|DNOV
OG0005324	LOC108101245|XP_017060988.1|DFIC	LOC115758832|XP_030555469.1|DNOV
OG0005325	LOC108092542|XP_017047662.1|DFIC	LOC115763517|XP_030561979.1|DNOV
OG0005326	LOC108101252|XP_017060997.1|DFIC	LOC115759336|XP_030556114.1|DNOV
OG0005327	LOC108098741|XP_017057362.1|DFIC	LOC115763036|XP_030561309.1|DNOV
OG0005328	LOC108092070|XP_017047027.1|DFIC	LOC115771598|XP_030573213.1|DNOV
OG0005329	LOC108093765|XP_017049526.1|DFIC	LOC115770382|XP_030571490.1|DNOV
OG0005330	LOC108093754|XP_017049515.1|DFIC	LOC115770380|XP_030571489.1|DNOV
OG0005331	LOC108092456|XP_017047532.1|DFIC	LOC115758891|XP_030555547.1|DNOV
OG0005332	LOC108089971|XP_017043962.1|DFIC	LOC115763240|XP_030561576.1|DNOV
OG0005333	LOC108094520|XP_017050611.1|DFIC	LOC115760270|XP_030557400.1|DNOV
OG0005334	LOC108089114|XP_017042714.1|DFIC	LOC115763928|XP_030562579.1|DNOV
OG0005335	LOC108087785|XP_017040805.1|DFIC	LOC115758242|XP_030554659.1|DNOV
OG0005336	LOC108090697|XP_017044972.1|DFIC	LOC115763207|XP_030561535.1|DNOV
OG0005337	LOC108093729|XP_017049472.1|DFIC	LOC115762016|XP_030559947.1|DNOV
OG0005338	LOC108089224|XP_017042869.1|DFIC, LOC108088278|XP_017041527.1|DFIC	LOC115763342|XP_030561712.1|DNOV
OG0005339	LOC108089111|XP_017042710.1|DFIC, LOC108089110|XP_017042709.1|DFIC	LOC115763279|XP_030561618.1|DNOV
OG0005340	LOC108089219|XP_017042863.1|DFIC	LOC115763380|XP_030561777.1|DNOV
OG0005341	LOC108090524|XP_017044731.1|DFIC	LOC115761548|XP_030559194.1|DNOV
OG0005342	LOC108094331|XP_017050397.1|DFIC, LOC108102110|XP_017062263.1|DFIC	LOC115760063|XP_030557103.1|DNOV
OG0005343	LOC108094038|XP_017049960.1|DFIC	LOC115762413|XP_030560462.1|DNOV
OG0005344	LOC108087615|XP_017040546.1|DFIC	LOC115758090|XP_030554468.1|DNOV
OG0005345	LOC108094372|XP_017050406.1|DFIC	LOC115763541|XP_030562018.1|DNOV
OG0005346	LOC108088141|XP_017041295.1|DFIC	LOC115760174|XP_030557258.1|DNOV
OG0005347	LOC108091543|XP_017046297.1|DFIC	LOC115758489|XP_030555028.1|DNOV
OG0005348	LOC108089168|XP_017042788.1|DFIC	LOC115759719|XP_030556586.1|DNOV
OG0005349	LOC108089208|XP_017042847.1|DFIC	LOC115759747|XP_030556645.1|DNOV
OG0005350	LOC108100084|XP_017059316.1|DFIC	LOC115759260|XP_030556022.1|DNOV
OG0005351	LOC108096239|XP_017053153.1|DFIC	LOC115769647|XP_030570420.1|DNOV
OG0005352	LOC108089194|XP_017042823.1|DFIC	LOC115759724|XP_030556601.1|DNOV
OG0005353	LOC108093785|XP_017049553.1|DFIC	LOC115757879|XP_030554179.1|DNOV
OG0005354	LOC108092367|XP_017047393.1|DFIC	LOC115763278|XP_030561617.1|DNOV
OG0005355	LOC108091503|XP_017046233.1|DFIC	LOC115758380|XP_030554841.1|DNOV
OG0005356	LOC108091506|XP_017046236.1|DFIC	LOC115758389|XP_030554849.1|DNOV
OG0005357	LOC108100809|XP_017060364.1|DFIC	LOC115759027|XP_030555699.1|DNOV
OG0005358	LOC108102231|XP_017062448.1|DFIC	LOC115763285|XP_030561630.1|DNOV
OG0005359	LOC108096827|XP_017054220.1|DFIC	LOC115758112|XP_030554496.1|DNOV
OG0005360	LOC108088304|XP_017041522.1|DFIC	LOC115771430|XP_030572994.1|DNOV
OG0005361	LOC108100060|XP_017059284.1|DFIC	LOC115759877|XP_030556850.1|DNOV
OG0005362	LOC108089240|XP_017042890.1|DFIC	LOC115763406|XP_030561818.1|DNOV
OG0005363	LOC108094556|XP_017050653.1|DFIC	LOC115759076|XP_030555766.1|DNOV
OG0005364	LOC108095199|XP_017051695.1|DFIC	LOC115758483|XP_030555023.1|DNOV
OG0005365	LOC108089883|XP_017043834.1|DFIC	LOC115759900|XP_030556881.1|DNOV
OG0005366	LOC108089950|XP_017043929.1|DFIC	LOC115760299|XP_030557447.1|DNOV
OG0005367	LOC108089939|XP_017043917.1|DFIC	LOC115760298|XP_030557445.1|DNOV
OG0005368	LOC108099268|XP_017058132.1|DFIC	LOC115761873|XP_030559736.1|DNOV
OG0005369	LOC108094141|XP_017050062.1|DFIC	LOC115760257|XP_030557379.1|DNOV
OG0005370	LOC108100037|XP_017059250.1|DFIC	LOC115758807|XP_030555444.1|DNOV
OG0005371	LOC108100107|XP_017059344.1|DFIC	LOC115758677|XP_030555278.1|DNOV
OG0005372	LOC108098967|XP_017057672.1|DFIC	LOC115759499|XP_030556297.1|DNOV
OG0005373	LOC108101742|XP_017061696.1|DFIC	LOC115758460|XP_030554993.1|DNOV
OG0005374	LOC108098202|XP_017056428.1|DFIC	LOC115758554|XP_030555112.1|DNOV
OG0005375	LOC108095430|XP_017052065.1|DFIC, LOC108098191|XP_017056415.1|DFIC	LOC115758553|XP_030555110.1|DNOV
OG0005376	LOC108101267|XP_017061042.1|DFIC	LOC115765879|XP_030565477.1|DNOV
OG0005377	LOC108100478|XP_017059899.1|DFIC	LOC115762789|XP_030561002.1|DNOV
OG0005378	LOC108095179|XP_017051642.1|DFIC	LOC115758874|XP_030555529.1|DNOV
OG0005379	LOC108092582|XP_017047716.1|DFIC	LOC115759048|XP_030555731.1|DNOV
OG0005380	LOC108101312|XP_017061102.1|DFIC	LOC115758998|XP_030555659.1|DNOV
OG0005381	LOC108101560|XP_017061454.1|DFIC, LOC108095077|XP_017051489.1|DFIC	LOC115760116|XP_030557171.1|DNOV
OG0005382	LOC108089823|XP_017043718.1|DFIC	LOC115759157|XP_030555886.1|DNOV
OG0005383	LOC108099842|XP_017058978.1|DFIC	LOC115771077|XP_030572489.1|DNOV
OG0005384	LOC108102240|XP_017062468.1|DFIC	LOC115770835|XP_030572130.1|DNOV
OG0005385	LOC108094899|XP_017051233.1|DFIC	LOC115761862|XP_030559719.1|DNOV
OG0005386	LOC108090533|XP_017044746.1|DFIC	LOC115759309|XP_030556080.1|DNOV
OG0005387	LOC108099394|XP_017058382.1|DFIC	LOC115761791|XP_030559584.1|DNOV
OG0005388	LOC108089854|XP_017043788.1|DFIC	LOC115765916|XP_030565522.1|DNOV
OG0005389	LOC108093490|XP_017049069.1|DFIC	LOC115760196|XP_030557286.1|DNOV
OG0005390	LOC108089864|XP_017043801.1|DFIC	LOC115758433|XP_030554949.1|DNOV
OG0005391	LOC108089866|XP_017043803.1|DFIC	LOC115758437|XP_030554954.1|DNOV
OG0005392	LOC108090609|XP_017044868.1|DFIC	LOC115765466|XP_030564904.1|DNOV
OG0005393	LOC108087194|XP_017039943.1|DFIC	LOC115761539|XP_030559181.1|DNOV
OG0005394	LOC108090613|XP_017044876.1|DFIC	LOC115765506|XP_030564983.1|DNOV
OG0005395	LOC108096054|XP_017052893.1|DFIC	LOC115767705|XP_030567858.1|DNOV
OG0005396	LOC108092654|XP_017047799.1|DFIC	LOC115760341|XP_030557480.1|DNOV, LOC115759842|XP_030556796.1|DNOV
OG0005397	LOC108092655|XP_017047802.1|DFIC	LOC115759849|XP_030556805.1|DNOV
OG0005398	LOC108090153|XP_017044199.1|DFIC	LOC115767900|XP_030568132.1|DNOV
OG0005399	LOC108090568|XP_017044801.1|DFIC	LOC115761077|XP_030558555.1|DNOV
OG0005400	LOC108090551|XP_017044778.1|DFIC	LOC115760916|XP_030558347.1|DNOV
OG0005401	LOC108092767|XP_017047989.1|DFIC	LOC115760221|XP_030557334.1|DNOV
OG0005402	LOC108092737|XP_017047955.1|DFIC	LOC115759974|XP_030556986.1|DNOV
OG0005403	LOC108092749|XP_017047968.1|DFIC	LOC115759845|XP_030556800.1|DNOV
OG0005404	LOC108092750|XP_017047969.1|DFIC	LOC115759846|XP_030556801.1|DNOV
OG0005405	LOC108096822|XP_017054214.1|DFIC	LOC115762194|XP_030560176.1|DNOV
OG0005406	LOC108090498|XP_017044704.1|DFIC	LOC115760797|XP_030558153.1|DNOV
OG0005407	LOC108096819|XP_017054204.1|DFIC	LOC115760757|XP_030558096.1|DNOV
OG0005408	LOC108089833|XP_017043737.1|DFIC	LOC115760081|XP_030557123.1|DNOV
OG0005409	LOC108100825|XP_017060383.1|DFIC	LOC115759249|XP_030556010.1|DNOV
OG0005410	LOC108089840|XP_017043749.1|DFIC	LOC115758333|XP_030554763.1|DNOV
OG0005411	LOC108086663|XP_017039135.1|DFIC	LOC115760679|XP_030558006.1|DNOV
OG0005412	LOC108086746|XP_017039275.1|DFIC	LOC115760983|XP_030558446.1|DNOV
OG0005413	LOC108096639|XP_017053886.1|DFIC	LOC115761033|XP_030558507.1|DNOV
OG0005414	LOC108091119|XP_017045636.1|DFIC	LOC115768184|XP_030568552.1|DNOV
OG0005415	LOC108098025|XP_017056166.1|DFIC	LOC115765084|XP_030564319.1|DNOV
OG0005416	LOC108093834|XP_017049654.1|DFIC	LOC115760857|XP_030558269.1|DNOV
OG0005417	LOC108090593|XP_017044834.1|DFIC, LOC108101838|XP_017061845.1|DFIC	LOC115759909|XP_030556894.1|DNOV
OG0005418	LOC108089876|XP_017043821.1|DFIC	LOC115763259|XP_030561597.1|DNOV
OG0005419	LOC108089234|XP_017042883.1|DFIC	LOC115763059|XP_030561345.1|DNOV
OG0005420	LOC108088202|XP_017041391.1|DFIC	LOC115759697|XP_030556557.1|DNOV
OG0005421	LOC108093473|XP_017049048.1|DFIC	LOC115759242|XP_030556001.1|DNOV
OG0005422	LOC108087592|XP_017040513.1|DFIC	LOC115765137|XP_030564395.1|DNOV
OG0005423	LOC108101005|XP_017060697.1|DFIC, LOC108097850|XP_017055872.1|DFIC	LOC115760324|XP_030557469.1|DNOV
OG0005424	LOC108095162|XP_017051609.1|DFIC	LOC115762077|XP_030560029.1|DNOV
OG0005425	LOC108102146|XP_017062309.1|DFIC	LOC115766326|XP_030566077.1|DNOV
OG0005426	LOC108090399|XP_017044535.1|DFIC	LOC115765498|XP_030564971.1|DNOV
OG0005427	LOC108101159|XP_017060871.1|DFIC	LOC115763479|XP_030561925.1|DNOV
OG0005428	LOC108093002|XP_017048390.1|DFIC	LOC115758667|XP_030555266.1|DNOV
OG0005429	LOC108094383|XP_017050433.1|DFIC	LOC115758896|XP_030555552.1|DNOV
OG0005430	LOC108094384|XP_017050434.1|DFIC	LOC115758965|XP_030555628.1|DNOV
OG0005431	LOC108094388|XP_017050442.1|DFIC	LOC115759130|XP_030555835.1|DNOV
OG0005432	LOC108101724|XP_017061665.1|DFIC	LOC115758838|XP_030555479.1|DNOV
