Orthogroup	DFIC.longest_only	DBIA.longest_only
OG0005202	LOC108101578|XP_017061479.1|DFIC	LOC108036571|XP_016968308.1|DBIA
OG0005203	LOC108101541|XP_017061414.1|DFIC	LOC108036344|XP_016967900.1|DBIA
OG0005204	LOC108088163|XP_017041318.1|DFIC	LOC108034092|XP_016964348.1|DBIA
OG0005205	LOC108092430|XP_017047499.1|DFIC	LOC108034716|XP_016965149.1|DBIA
OG0005206	LOC108087662|XP_017040640.1|DFIC	LOC108022974|XP_016947688.1|DBIA
OG0005207	LOC108090837|XP_017045193.1|DFIC	LOC108036400|XP_016968007.1|DBIA
OG0005208	LOC108090652|XP_017044919.1|DFIC	LOC108036268|XP_016967768.1|DBIA
OG0005209	LOC108101753|XP_017061704.1|DFIC	LOC108029212|XP_016956892.1|DBIA
OG0005210	LOC108101751|XP_017061703.1|DFIC	LOC108029152|XP_016956774.1|DBIA
OG0005211	LOC108093588|XP_017049201.1|DFIC	LOC108030860|XP_016959492.1|DBIA
OG0005212	LOC108090889|XP_017045281.1|DFIC	LOC108026820|XP_016953476.1|DBIA
OG0005213	LOC108097081|XP_017054613.1|DFIC	LOC108023408|XP_016948355.1|DBIA
OG0005214	LOC108100847|XP_017060416.1|DFIC	LOC108036759|XP_016968577.1|DBIA
OG0005215	LOC108092538|XP_017047655.1|DFIC	LOC108029235|XP_016956918.1|DBIA
OG0005216	LOC108094462|XP_017050533.1|DFIC	LOC108036103|XP_016967564.1|DBIA
OG0005217	LOC108094387|XP_017050438.1|DFIC	LOC108033784|XP_016963877.1|DBIA
OG0005218	LOC108091260|XP_017045898.1|DFIC, LOC108098746|XP_017057370.1|DFIC	LOC108036785|XP_016968618.1|DBIA
OG0005219	LOC108090491|XP_017044692.1|DFIC	LOC108036603|XP_016968354.1|DBIA
OG0005220	LOC108100311|XP_017059602.1|DFIC	LOC108028879|XP_016956379.1|DBIA
OG0005221	LOC108093458|XP_017049023.1|DFIC	LOC108032802|XP_016962297.1|DBIA
OG0005222	LOC108098212|XP_017056467.1|DFIC	LOC108033619|XP_016963472.1|DBIA
OG0005223	LOC108092751|XP_017047970.1|DFIC	LOC108032674|XP_016962132.1|DBIA
OG0005224	LOC108100944|XP_017060579.1|DFIC	LOC108036724|XP_016968512.1|DBIA
OG0005225	LOC108092298|XP_017047322.1|DFIC	LOC108027653|XP_016954659.1|DBIA
OG0005226	LOC108100868|XP_017060441.1|DFIC	LOC108036763|XP_016968584.1|DBIA
OG0005227	LOC108098282|XP_017056575.1|DFIC	LOC108034201|XP_016964521.1|DBIA
OG0005228	LOC108098235|XP_017056508.1|DFIC	LOC108033662|XP_016963588.1|DBIA
OG0005229	LOC108091446|XP_017046131.1|DFIC	LOC108029150|XP_016956770.1|DBIA
OG0005230	LOC108100040|XP_017059252.1|DFIC	LOC108033769|XP_016963854.1|DBIA
OG0005231	LOC108091576|XP_017046342.1|DFIC	LOC108033324|XP_016963102.1|DBIA
OG0005232	LOC108092405|XP_017047456.1|DFIC	LOC108027824|XP_016954894.1|DBIA
OG0005233	LOC108101748|XP_017061699.1|DFIC	LOC108028981|XP_016956510.1|DBIA
OG0005234	LOC108094474|XP_017050547.1|DFIC	LOC108032763|XP_016962248.1|DBIA
OG0005235	LOC108096092|XP_017052948.1|DFIC	LOC108033933|XP_016964101.1|DBIA
OG0005236	LOC108101297|XP_017061089.1|DFIC	LOC108027680|XP_016954715.1|DBIA
OG0005237	LOC108101296|XP_017061088.1|DFIC	LOC108027837|XP_016954911.1|DBIA
OG0005238	LOC108101260|XP_017061004.1|DFIC	LOC108027734|XP_016954775.1|DBIA
OG0005239	LOC108092389|XP_017047438.1|DFIC	LOC108036125|XP_016967599.1|DBIA
OG0005240	LOC108089180|XP_017042804.1|DFIC	LOC108034277|XP_016964625.1|DBIA
OG0005241	LOC108101308|XP_017061099.1|DFIC	LOC108027783|XP_016954836.1|DBIA
OG0005242	LOC108100100|XP_017059333.1|DFIC	LOC108033856|XP_016963980.1|DBIA
OG0005243	LOC108091449|XP_017046138.1|DFIC	LOC108029121|XP_016956727.1|DBIA
OG0005244	LOC108088017|XP_017041119.1|DFIC	LOC108031666|XP_016960792.1|DBIA
OG0005245	LOC108089083|XP_017042681.1|DFIC	LOC108027292|XP_016954174.1|DBIA
OG0005246	LOC108091526|XP_017046277.1|DFIC	LOC108029169|XP_016956803.1|DBIA
OG0005247	LOC108087658|XP_017040637.1|DFIC	LOC108022686|XP_016947247.1|DBIA
OG0005248	LOC108098829|XP_017057473.1|DFIC	LOC108031413|XP_016960302.1|DBIA
OG0005249	LOC108087152|XP_017039856.1|DFIC	LOC108023968|XP_016949181.1|DBIA
OG0005250	LOC108093398|XP_017048914.1|DFIC	LOC108033725|XP_016963760.1|DBIA
OG0005251	LOC108089222|XP_017042866.1|DFIC	LOC108033970|XP_016964171.1|DBIA
OG0005252	LOC108101166|XP_017060878.1|DFIC	LOC108033632|XP_016963539.1|DBIA
OG0005253	LOC108089845|XP_017043777.1|DFIC	LOC108033624|XP_016963486.1|DBIA
OG0005254	LOC108094435|XP_017050495.1|DFIC, LOC108094424|XP_017050484.1|DFIC	LOC108032385|XP_016961695.1|DBIA
OG0005255	LOC108094434|XP_017050494.1|DFIC	LOC108032746|XP_016962222.1|DBIA
OG0005256	LOC108088257|XP_017041464.1|DFIC	LOC108024076|XP_016949336.1|DBIA
OG0005257	LOC108100953|XP_017060590.1|DFIC	LOC108036143|XP_016967620.1|DBIA
OG0005258	LOC108097855|XP_017055880.1|DFIC	LOC108032707|XP_016962175.1|DBIA
OG0005259	LOC108090052|XP_017044048.1|DFIC	LOC108032636|XP_016962069.1|DBIA
OG0005260	LOC108090054|XP_017044051.1|DFIC	LOC108032635|XP_016962068.1|DBIA
OG0005261	LOC108089201|XP_017042837.1|DFIC	LOC108034012|XP_016964230.1|DBIA
OG0005262	LOC108089945|XP_017043924.1|DFIC	LOC108029175|XP_016956817.1|DBIA
OG0005263	LOC108096115|XP_017053017.1|DFIC, LOC108094464|XP_017050534.1|DFIC	LOC108032643|XP_016962078.1|DBIA
OG0005264	LOC108092176|XP_017047189.1|DFIC	LOC108024834|XP_016950457.1|DBIA
OG0005265	LOC108094450|XP_017050517.1|DFIC	LOC108032657|XP_016962102.1|DBIA
OG0005266	LOC108094541|XP_017050634.1|DFIC	LOC108032716|XP_016962186.1|DBIA
OG0005267	LOC108092455|XP_017047530.1|DFIC	LOC108027776|XP_016954827.1|DBIA
OG0005268	LOC108092452|XP_017047527.1|DFIC	LOC108027772|XP_016954823.1|DBIA
OG0005269	LOC108092504|XP_017047609.1|DFIC	LOC108027855|XP_016954942.1|DBIA
OG0005270	LOC108100085|XP_017059317.1|DFIC	LOC108034329|XP_016964695.1|DBIA
OG0005271	LOC108101214|XP_017060952.1|DFIC	LOC108033740|XP_016963787.1|DBIA
OG0005272	LOC108101227|XP_017060965.1|DFIC	LOC108034064|XP_016964307.1|DBIA
OG0005273	LOC108100976|XP_017060620.1|DFIC	LOC108036061|XP_016967493.1|DBIA
OG0005274	LOC108100090|XP_017059321.1|DFIC	LOC108033976|XP_016964183.1|DBIA
OG0005275	LOC108089265|XP_017042924.1|DFIC	LOC108034489|XP_016964886.1|DBIA
OG0005276	LOC108092526|XP_017047638.1|DFIC	LOC108029243|XP_016956927.1|DBIA
OG0005277	LOC108092576|XP_017047709.1|DFIC	LOC108029301|XP_016956993.1|DBIA
OG0005278	LOC108094904|XP_017051238.1|DFIC	LOC108030241|XP_016958536.1|DBIA
OG0005279	LOC108093429|XP_017048976.1|DFIC	LOC108021857|XP_016946134.1|DBIA
OG0005280	LOC108101318|XP_017061111.1|DFIC	LOC108027877|XP_016954982.1|DBIA
OG0005281	LOC108092544|XP_017047663.1|DFIC	LOC108029128|XP_016956738.1|DBIA
OG0005282	LOC108090197|XP_017044274.1|DFIC	LOC108027304|XP_016954186.1|DBIA
OG0005283	LOC108087137|XP_017039824.1|DFIC	LOC108026362|XP_016952765.1|DBIA
OG0005284	LOC108089893|XP_017043853.1|DFIC	LOC108033777|XP_016963866.1|DBIA
OG0005285	LOC108089935|XP_017043914.1|DFIC	LOC108034281|XP_016964629.1|DBIA
OG0005286	LOC108101284|XP_017061067.1|DFIC	LOC108027782|XP_016954834.1|DBIA
OG0005287	LOC108101282|XP_017061063.1|DFIC	LOC108027780|XP_016954832.1|DBIA
OG0005288	LOC108100865|XP_017060436.1|DFIC	LOC108033693|XP_016963681.1|DBIA
OG0005289	LOC108100843|XP_017060410.1|DFIC	LOC108027345|XP_016954255.1|DBIA
OG0005290	LOC108090193|XP_017044269.1|DFIC	LOC108027299|XP_016954181.1|DBIA
OG0005291	LOC108092671|XP_017047841.1|DFIC	LOC108032349|XP_016961649.1|DBIA
OG0005292	LOC108092664|XP_017047815.1|DFIC	LOC108032541|XP_016961903.1|DBIA
OG0005293	LOC108101757|XP_017061713.1|DFIC	LOC108029307|XP_016957000.1|DBIA
OG0005294	LOC108093509|XP_017049089.1|DFIC	LOC108034175|XP_016964476.1|DBIA
OG0005295	LOC108092670|XP_017047825.1|DFIC	LOC108032564|XP_016961936.1|DBIA
OG0005296	LOC108090141|XP_017044171.1|DFIC	LOC108027206|XP_016954005.1|DBIA
OG0005297	LOC108100970|XP_017060610.1|DFIC	LOC108036119|XP_016967592.1|DBIA
OG0005298	LOC108101197|XP_017060930.1|DFIC	LOC108032738|XP_016962212.1|DBIA
OG0005299	LOC108088514|XP_017041841.1|DFIC	LOC108025479|XP_016951481.1|DBIA
OG0005300	LOC108095328|XP_017051898.1|DFIC	LOC108023793|XP_016948921.1|DBIA
OG0005301	LOC108101188|XP_017060919.1|DFIC	LOC108034794|XP_016965275.1|DBIA
OG0005302	LOC108086459|XP_017038873.1|DFIC	LOC108030265|XP_016958577.1|DBIA
OG0005303	LOC108096067|XP_017052917.1|DFIC	LOC108033932|XP_016964100.1|DBIA
OG0005304	LOC108094397|XP_017050454.1|DFIC	LOC108034296|XP_016964647.1|DBIA
OG0005305	LOC108094903|XP_017051237.1|DFIC	LOC108030242|XP_016958537.1|DBIA
OG0005306	LOC108098196|XP_017056422.1|DFIC	LOC108034905|XP_016965627.1|DBIA
OG0005307	LOC108100119|XP_017059359.1|DFIC	LOC108033401|XP_016963209.1|DBIA
OG0005308	LOC108089139|XP_017042747.1|DFIC	LOC108033905|XP_016964060.1|DBIA
OG0005309	LOC108092498|XP_017047600.1|DFIC	LOC108034666|XP_016965097.1|DBIA
OG0005310	LOC108092734|XP_017047952.1|DFIC	LOC108036137|XP_016967612.1|DBIA
OG0005311	LOC108092270|XP_017047292.1|DFIC	LOC108033927|XP_016964091.1|DBIA
OG0005312	LOC108100878|XP_017060461.1|DFIC	LOC108036760|XP_016968579.1|DBIA
OG0005313	LOC108089186|XP_017042812.1|DFIC	LOC108034881|XP_016965578.1|DBIA
OG0005314	LOC108093498|XP_017049077.1|DFIC	LOC108033984|XP_016964197.1|DBIA
OG0005315	LOC108096065|XP_017052914.1|DFIC	LOC108033794|XP_016963893.1|DBIA
OG0005316	LOC108094915|XP_017051250.1|DFIC	LOC108030195|XP_016958439.1|DBIA
OG0005317	LOC108098189|XP_017056413.1|DFIC	LOC108034592|XP_016965017.1|DBIA
OG0005318	LOC108100677|XP_017060185.1|DFIC	LOC108032711|XP_016962185.1|DBIA
OG0005319	LOC108101744|XP_017061694.1|DFIC	LOC108029167|XP_016956801.1|DBIA
OG0005320	LOC108098349|XP_017056680.1|DFIC	LOC108032666|XP_016962115.1|DBIA
OG0005321	LOC108100074|XP_017059299.1|DFIC	LOC108034068|XP_016964312.1|DBIA
OG0005322	LOC108094151|XP_017050077.1|DFIC	LOC108032670|XP_016962122.1|DBIA
OG0005323	LOC108093462|XP_017049025.1|DFIC	LOC108032614|XP_016962039.1|DBIA
OG0005324	LOC108101245|XP_017060988.1|DFIC	LOC108032726|XP_016962195.1|DBIA
OG0005325	LOC108092542|XP_017047662.1|DFIC	LOC108027779|XP_016954831.1|DBIA
OG0005326	LOC108101252|XP_017060997.1|DFIC	LOC108032816|XP_016962319.1|DBIA
OG0005327	LOC108098741|XP_017057362.1|DFIC	LOC108032785|XP_016962277.1|DBIA
OG0005328	LOC108092070|XP_017047027.1|DFIC	LOC108024620|XP_016950147.1|DBIA
OG0005329	LOC108093765|XP_017049526.1|DFIC	LOC108029779|XP_016957781.1|DBIA
OG0005330	LOC108093754|XP_017049515.1|DFIC	LOC108029769|XP_016957770.1|DBIA
OG0005331	LOC108092456|XP_017047532.1|DFIC	LOC108029181|XP_016956833.1|DBIA
OG0005332	LOC108089971|XP_017043962.1|DFIC	LOC108034272|XP_016964619.1|DBIA
OG0005333	LOC108094520|XP_017050611.1|DFIC	LOC108034297|XP_016964648.1|DBIA
OG0005334	LOC108089114|XP_017042714.1|DFIC	LOC108034009|XP_016964228.1|DBIA
OG0005335	LOC108087785|XP_017040805.1|DFIC	LOC108029672|XP_016957607.1|DBIA
OG0005336	LOC108090697|XP_017044972.1|DFIC	LOC108036353|XP_016967918.1|DBIA
OG0005337	LOC108093729|XP_017049472.1|DFIC	LOC108022841|XP_016947501.1|DBIA
OG0005338	LOC108089224|XP_017042869.1|DFIC, LOC108088278|XP_017041527.1|DFIC	LOC108034822|XP_016965414.1|DBIA
OG0005339	LOC108089111|XP_017042710.1|DFIC, LOC108089110|XP_017042709.1|DFIC	LOC108033290|XP_016963045.1|DBIA
OG0005340	LOC108089219|XP_017042863.1|DFIC	LOC108034742|XP_016965180.1|DBIA
OG0005341	LOC108090524|XP_017044731.1|DFIC	LOC108029797|XP_016957800.1|DBIA
OG0005342	LOC108102110|XP_017062263.1|DFIC	LOC108034132|XP_016964410.1|DBIA
OG0005343	LOC108094038|XP_017049960.1|DFIC	LOC108030390|XP_016958761.1|DBIA
OG0005344	LOC108087615|XP_017040546.1|DFIC	LOC108029968|XP_016957962.1|DBIA
OG0005345	LOC108094372|XP_017050406.1|DFIC	LOC108034310|XP_016964669.1|DBIA
OG0005346	LOC108088141|XP_017041295.1|DFIC	LOC108033424|XP_016963234.1|DBIA
OG0005347	LOC108091543|XP_017046297.1|DFIC	LOC108029174|XP_016956813.1|DBIA
OG0005348	LOC108089168|XP_017042788.1|DFIC	LOC108034534|XP_016964952.1|DBIA
OG0005349	LOC108089208|XP_017042847.1|DFIC	LOC108035125|XP_016966049.1|DBIA
OG0005350	LOC108100084|XP_017059316.1|DFIC	LOC108033249|XP_016963004.1|DBIA
OG0005351	LOC108096239|XP_017053153.1|DFIC	LOC108034809|XP_016965332.1|DBIA
OG0005352	LOC108089194|XP_017042823.1|DFIC	LOC108033956|XP_016964143.1|DBIA
OG0005353	LOC108093785|XP_017049553.1|DFIC	LOC108023017|XP_016947741.1|DBIA
OG0005354	LOC108092367|XP_017047393.1|DFIC	LOC108027758|XP_016954800.1|DBIA
OG0005355	LOC108091503|XP_017046233.1|DFIC	LOC108029093|XP_016956672.1|DBIA
OG0005356	LOC108091506|XP_017046236.1|DFIC	LOC108029096|XP_016956675.1|DBIA
OG0005357	LOC108100809|XP_017060364.1|DFIC	LOC108033893|XP_016964033.1|DBIA
OG0005358	LOC108102231|XP_017062448.1|DFIC	LOC108033873|XP_016964004.1|DBIA
OG0005359	LOC108096827|XP_017054220.1|DFIC	LOC108022473|XP_016946911.1|DBIA
OG0005360	LOC108088304|XP_017041522.1|DFIC	LOC108035950|XP_016967242.1|DBIA
OG0005361	LOC108100060|XP_017059284.1|DFIC	LOC108033979|XP_016964189.1|DBIA
OG0005362	LOC108089240|XP_017042890.1|DFIC	LOC108034819|XP_016965389.1|DBIA
OG0005363	LOC108094556|XP_017050653.1|DFIC	LOC108034238|XP_016964576.1|DBIA
OG0005364	LOC108095199|XP_017051695.1|DFIC	LOC108022920|XP_016947620.1|DBIA
OG0005365	LOC108089883|XP_017043834.1|DFIC	LOC108033909|XP_016964064.1|DBIA
OG0005366	LOC108089950|XP_017043929.1|DFIC	LOC108034041|XP_016964276.1|DBIA
OG0005367	LOC108089939|XP_017043917.1|DFIC	LOC108034000|XP_016964217.1|DBIA
OG0005368	LOC108099268|XP_017058132.1|DFIC	LOC108031112|XP_016959812.1|DBIA
OG0005369	LOC108094141|XP_017050062.1|DFIC	LOC108027750|XP_016954791.1|DBIA
OG0005370	LOC108100037|XP_017059250.1|DFIC	LOC108033814|XP_016963928.1|DBIA
OG0005371	LOC108100107|XP_017059344.1|DFIC	LOC108034250|XP_016964592.1|DBIA
OG0005372	LOC108098967|XP_017057672.1|DFIC	LOC108032027|XP_016961326.1|DBIA
OG0005373	LOC108101742|XP_017061696.1|DFIC	LOC108021884|XP_016946211.1|DBIA
OG0005374	LOC108098202|XP_017056428.1|DFIC	LOC108035104|XP_016966026.1|DBIA
OG0005375	LOC108098191|XP_017056415.1|DFIC	LOC108035097|XP_016966013.1|DBIA
OG0005376	LOC108101267|XP_017061042.1|DFIC	LOC108027755|XP_016954796.1|DBIA
OG0005377	LOC108100478|XP_017059899.1|DFIC	LOC108029266|XP_016956957.1|DBIA
OG0005378	LOC108095179|XP_017051642.1|DFIC	LOC108027788|XP_016954845.1|DBIA
OG0005379	LOC108092582|XP_017047716.1|DFIC	LOC108036163|XP_016967643.1|DBIA
OG0005380	LOC108101312|XP_017061102.1|DFIC	LOC108027886|XP_016954993.1|DBIA
OG0005381	LOC108101560|XP_017061454.1|DFIC, LOC108095077|XP_017051489.1|DFIC	LOC108033699|XP_016963691.1|DBIA
OG0005382	LOC108089823|XP_017043718.1|DFIC	LOC108033709|XP_016963720.1|DBIA
OG0005383	LOC108099842|XP_017058978.1|DFIC	LOC108028660|XP_016956077.1|DBIA
OG0005384	LOC108102240|XP_017062468.1|DFIC	LOC108023419|XP_016948388.1|DBIA
OG0005385	LOC108094899|XP_017051233.1|DFIC	LOC108029677|XP_016957615.1|DBIA
OG0005386	LOC108090533|XP_017044746.1|DFIC	LOC108036678|XP_016968449.1|DBIA
OG0005387	LOC108099394|XP_017058382.1|DFIC	LOC108031430|XP_016960322.1|DBIA
OG0005388	LOC108089854|XP_017043788.1|DFIC	LOC108034338|XP_016964710.1|DBIA
OG0005389	LOC108093490|XP_017049069.1|DFIC	LOC108033966|XP_016964164.1|DBIA
OG0005390	LOC108089864|XP_017043801.1|DFIC	LOC108029089|XP_016956666.1|DBIA
OG0005391	LOC108089866|XP_017043803.1|DFIC	LOC108029091|XP_016956668.1|DBIA
OG0005392	LOC108090609|XP_017044868.1|DFIC	LOC108033349|XP_016963147.1|DBIA
OG0005393	LOC108087194|XP_017039943.1|DFIC	LOC108025595|XP_016951617.1|DBIA
OG0005394	LOC108090613|XP_017044876.1|DFIC	LOC108033861|XP_016963989.1|DBIA
OG0005395	LOC108096054|XP_017052893.1|DFIC	LOC108033672|XP_016963606.1|DBIA
OG0005396	LOC108092654|XP_017047799.1|DFIC	LOC108036067|XP_016967500.1|DBIA
OG0005397	LOC108092655|XP_017047802.1|DFIC	LOC108036049|XP_016967480.1|DBIA
OG0005398	LOC108090153|XP_017044199.1|DFIC	LOC108032858|XP_016962348.1|DBIA
OG0005399	LOC108090568|XP_017044801.1|DFIC	LOC108029696|XP_016957648.1|DBIA
OG0005400	LOC108090551|XP_017044778.1|DFIC	LOC108036612|XP_016968363.1|DBIA
OG0005401	LOC108092767|XP_017047989.1|DFIC	LOC108036142|XP_016967618.1|DBIA
OG0005402	LOC108092737|XP_017047955.1|DFIC	LOC108036128|XP_016967601.1|DBIA
OG0005403	LOC108092749|XP_017047968.1|DFIC	LOC108036145|XP_016967622.1|DBIA
OG0005404	LOC108092750|XP_017047969.1|DFIC	LOC108036146|XP_016967623.1|DBIA
OG0005405	LOC108096822|XP_017054214.1|DFIC	LOC108026900|XP_016953598.1|DBIA
OG0005406	LOC108090498|XP_017044704.1|DFIC	LOC108030386|XP_016958748.1|DBIA
OG0005407	LOC108096819|XP_017054204.1|DFIC	LOC108026927|XP_016953628.1|DBIA
OG0005408	LOC108089833|XP_017043737.1|DFIC	LOC108029197|XP_016956863.1|DBIA
OG0005409	LOC108100825|XP_017060383.1|DFIC	LOC108036790|XP_016968624.1|DBIA
OG0005410	LOC108089840|XP_017043749.1|DFIC	LOC108029048|XP_016956600.1|DBIA
OG0005411	LOC108086663|XP_017039135.1|DFIC	LOC108022209|XP_016946552.1|DBIA
OG0005412	LOC108086746|XP_017039275.1|DFIC	LOC108022934|XP_016947635.1|DBIA
OG0005413	LOC108096639|XP_017053886.1|DFIC	LOC108030320|XP_016958653.1|DBIA
OG0005414	LOC108091119|XP_017045636.1|DFIC	LOC108023265|XP_016948037.1|DBIA
OG0005415	LOC108098025|XP_017056166.1|DFIC	LOC108024633|XP_016950165.1|DBIA
OG0005416	LOC108093834|XP_017049654.1|DFIC	LOC108030307|XP_016958631.1|DBIA
OG0005417	LOC108101838|XP_017061845.1|DFIC	LOC108033392|XP_016963200.1|DBIA
OG0005418	LOC108089876|XP_017043821.1|DFIC	LOC108033951|XP_016964133.1|DBIA
OG0005419	LOC108089234|XP_017042883.1|DFIC	LOC108034046|XP_016964282.1|DBIA
OG0005420	LOC108088202|XP_017041391.1|DFIC	LOC108034217|XP_016964547.1|DBIA
OG0005421	LOC108093473|XP_017049048.1|DFIC	LOC108033436|XP_016963250.1|DBIA
OG0005422	LOC108087592|XP_017040513.1|DFIC	LOC108035792|XP_016967019.1|DBIA
OG0005423	LOC108101005|XP_017060697.1|DFIC, LOC108097850|XP_017055872.1|DFIC	LOC108032602|XP_016962018.1|DBIA
OG0005424	LOC108095162|XP_017051609.1|DFIC	LOC108022623|XP_016947157.1|DBIA
OG0005425	LOC108102146|XP_017062309.1|DFIC	LOC108025730|XP_016951797.1|DBIA
OG0005426	LOC108090399|XP_017044535.1|DFIC	LOC108036361|XP_016967928.1|DBIA
OG0005427	LOC108101159|XP_017060871.1|DFIC	LOC108033474|XP_016963301.1|DBIA
OG0005428	LOC108093002|XP_017048390.1|DFIC	LOC108031842|XP_016961085.1|DBIA
OG0005429	LOC108094383|XP_017050433.1|DFIC	LOC108033900|XP_016964052.1|DBIA
OG0005430	LOC108094384|XP_017050434.1|DFIC	LOC108033901|XP_016964054.1|DBIA
OG0005431	LOC108094388|XP_017050442.1|DFIC	LOC108034097|XP_016964352.1|DBIA
OG0005432	LOC108101724|XP_017061665.1|DFIC	LOC108027474|XP_016954411.1|DBIA
OG0005433	LOC108093641|XP_017049288.1|DFIC	LOC108022652|XP_016947199.1|DBIA
OG0005434	LOC108100814|XP_017060374.1|DFIC	LOC108031599|XP_016960670.1|DBIA
OG0005435	LOC108101725|XP_017061666.1|DFIC	LOC108027039|XP_016953728.1|DBIA
OG0005436	LOC108100876|XP_017060464.1|DFIC	LOC108031791|XP_016961000.1|DBIA
OG0005437	LOC108097939|XP_017056023.1|DFIC	LOC108025407|XP_016951378.1|DBIA
OG0005438	LOC108091486|XP_017046196.1|DFIC	LOC108029109|XP_016956710.1|DBIA
OG0005439	LOC108091648|XP_017046441.1|DFIC	LOC108031241|XP_016959965.1|DBIA
OG0005440	LOC108092451|XP_017047525.1|DFIC	LOC108029120|XP_016956722.1|DBIA
OG0005441	LOC108092275|XP_017047299.1|DFIC	LOC108034039|XP_016964274.1|DBIA
OG0005442	LOC108101155|XP_017060866.1|DFIC	LOC108033336|XP_016963111.1|DBIA
OG0005443	LOC108089232|XP_017042878.1|DFIC	LOC108034078|XP_016964329.1|DBIA
OG0005444	LOC108091468|XP_017046175.1|DFIC	LOC108029060|XP_016956617.1|DBIA
OG0005445	LOC108100015|XP_017059211.1|DFIC	LOC108033563|XP_016963397.1|DBIA
OG0005446	LOC108100841|XP_017060404.1|DFIC	LOC108036712|XP_016968501.1|DBIA
OG0005447	LOC108089786|XP_017043670.1|DFIC	LOC108027771|XP_016954822.1|DBIA
OG0005448	LOC108101836|XP_017061839.1|DFIC	LOC108026684|XP_016953260.1|DBIA
OG0005449	LOC108094657|XP_017050856.1|DFIC	LOC108025847|XP_016951999.1|DBIA
OG0005450	LOC108102289|XP_017062530.1|DFIC	LOC108024673|XP_016950230.1|DBIA
OG0005451	LOC108095087|XP_017051508.1|DFIC	LOC108034170|XP_016964466.1|DBIA
OG0005452	LOC108096818|XP_017054200.1|DFIC	LOC108026746|XP_016953358.1|DBIA
OG0005453	LOC108099506|XP_017058558.1|DFIC	LOC108031818|XP_016961037.1|DBIA
OG0005454	LOC108094507|XP_017050596.1|DFIC	LOC108033807|XP_016963916.1|DBIA
OG0005455	LOC108101789|XP_017061754.1|DFIC	LOC108022731|XP_016947309.1|DBIA
OG0005456	LOC108101170|XP_017060887.1|DFIC	LOC108034062|XP_016964305.1|DBIA
OG0005457	LOC108101244|XP_017060987.1|DFIC	LOC108034285|XP_016964634.1|DBIA
OG0005458	LOC108094167|XP_017050108.1|DFIC	LOC108027878|XP_016954983.1|DBIA
OG0005459	LOC108089917|XP_017043887.1|DFIC	LOC108027853|XP_016954938.1|DBIA
OG0005460	LOC108089847|XP_017043781.1|DFIC	LOC108034151|XP_016964439.1|DBIA
OG0005461	LOC108101206|XP_017060944.1|DFIC	LOC108033646|XP_016963570.1|DBIA
OG0005462	LOC108101213|XP_017060951.1|DFIC	LOC108033647|XP_016963571.1|DBIA
OG0005463	LOC108087456|XP_017040308.1|DFIC	LOC108035071|XP_016965952.1|DBIA
OG0005464	LOC108101157|XP_017060868.1|DFIC	LOC108033642|XP_016963564.1|DBIA
OG0005465	LOC108101176|XP_017060895.1|DFIC	LOC108033618|XP_016963471.1|DBIA
OG0005466	LOC108101167|XP_017060885.1|DFIC	LOC108034191|XP_016964504.1|DBIA
OG0005467	LOC108095976|XP_017052809.1|DFIC	LOC108031210|XP_016959934.1|DBIA
OG0005468	LOC108092690|XP_017047888.1|DFIC	LOC108036084|XP_016967522.1|DBIA
OG0005469	LOC108100995|XP_017060649.1|DFIC	LOC108036147|XP_016967624.1|DBIA
OG0005470	LOC108100966|XP_017060606.1|DFIC	LOC108036082|XP_016967520.1|DBIA
OG0005471	LOC108098256|XP_017056542.1|DFIC	LOC108034787|XP_016965253.1|DBIA
OG0005472	LOC108098249|XP_017056529.1|DFIC	LOC108034303|XP_016964663.1|DBIA
OG0005473	LOC108089965|XP_017043949.1|DFIC	LOC108033654|XP_016963577.1|DBIA
OG0005474	LOC108093506|XP_017049084.1|DFIC	LOC108033992|XP_016964206.1|DBIA
OG0005475	LOC108093505|XP_017049083.1|DFIC	LOC108033991|XP_016964205.1|DBIA
OG0005476	LOC108101509|XP_017061359.1|DFIC	LOC108029526|XP_016957316.1|DBIA
OG0005477	LOC108100533|XP_017059983.1|DFIC	LOC108028531|XP_016955917.1|DBIA
OG0005478	LOC108101275|XP_017061052.1|DFIC	LOC108027914|XP_016955024.1|DBIA
OG0005479	LOC108101274|XP_017061051.1|DFIC	LOC108027846|XP_016954927.1|DBIA
OG0005480	LOC108101276|XP_017061055.1|DFIC	LOC108027847|XP_016954928.1|DBIA
OG0005481	LOC108092502|XP_017047603.1|DFIC	LOC108029189|XP_016956851.1|DBIA
OG0005482	LOC108092495|XP_017047586.1|DFIC	LOC108029148|XP_016956767.1|DBIA
OG0005483	LOC108097561|XP_017055434.1|DFIC	LOC108026409|XP_016952825.1|DBIA
OG0005484	LOC108098428|XP_017056808.1|DFIC, LOC108090722|XP_017045061.1|DFIC	LOC108028979|XP_016956508.1|DBIA
OG0005485	LOC108087859|XP_017040930.1|DFIC	LOC108029739|XP_016957714.1|DBIA
OG0005486	LOC108090537|XP_017044759.1|DFIC	LOC108030339|XP_016958691.1|DBIA
OG0005487	LOC108092546|XP_017047669.1|DFIC	LOC108027655|XP_016954660.1|DBIA
OG0005488	LOC108092525|XP_017047637.1|DFIC	LOC108027901|XP_016955009.1|DBIA
