Orthogroup	DFIC.longest_only	DGUA.longest_only
OG0005551	LOC108095235|XP_017051751.1|DFIC	LOC117581049|XP_034124196.1|DGUA
OG0005552	LOC108095218|XP_017051723.1|DFIC	LOC117585279|XP_034130597.1|DGUA
OG0005553	LOC108094111|XP_017050021.1|DFIC	LOC117584044|XP_034128673.1|DGUA
OG0005554	LOC108091500|XP_017046231.1|DFIC	LOC117582644|XP_034126417.1|DGUA
OG0005555	LOC108091523|XP_017046273.1|DFIC	LOC117582189|XP_034125683.1|DGUA
OG0005556	LOC108091522|XP_017046272.1|DFIC	LOC117582022|XP_034125438.1|DGUA
OG0005557	LOC108098198|XP_017056425.1|DFIC	LOC117584050|XP_034128681.1|DGUA
OG0005558	LOC108097662|XP_017055589.1|DFIC	LOC117580698|XP_034123214.1|DGUA
OG0005559	LOC108089898|XP_017043861.1|DFIC	LOC117582580|XP_034126316.1|DGUA
OG0005560	LOC108098193|XP_017056418.1|DFIC	LOC117584042|XP_034128671.1|DGUA
OG0005561	LOC108094639|XP_017050828.1|DFIC	LOC117588479|XP_034135667.1|DGUA
OG0005562	LOC108089901|XP_017043864.1|DFIC	LOC117582153|XP_034125629.1|DGUA
OG0005563	LOC108095013|XP_017051345.1|DFIC	LOC117590629|XP_034139333.1|DGUA
OG0005564	LOC108089158|XP_017042771.1|DFIC	LOC117584647|XP_034129562.1|DGUA
OG0005565	LOC108090604|XP_017044864.1|DFIC	LOC117582393|XP_034125968.1|DGUA
OG0005566	LOC108090605|XP_017044865.1|DFIC	LOC117582396|XP_034125970.1|DGUA
OG0005567	LOC108099618|XP_017058729.1|DFIC	LOC117583343|XP_034127496.1|DGUA
OG0005568	LOC108089825|XP_017043727.1|DFIC	LOC117584768|XP_034129760.1|DGUA
OG0005569	LOC108092541|XP_017047658.1|DFIC	LOC117582254|XP_034125755.1|DGUA
OG0005570	LOC108101313|XP_017061103.1|DFIC	LOC117582520|XP_034126208.1|DGUA
OG0005571	LOC108096708|XP_017054030.1|DFIC	LOC117584278|XP_034128990.1|DGUA
OG0005572	LOC108087812|XP_017040863.1|DFIC	LOC117578527|XP_034119978.1|DGUA
OG0005573	LOC108095850|XP_017052637.1|DFIC	LOC117586315|XP_034132192.1|DGUA
OG0005574	LOC108093763|XP_017049521.1|DFIC	LOC117590918|XP_034139845.1|DGUA
OG0005575	LOC108087186|XP_017039932.1|DFIC	LOC117589608|XP_034137574.1|DGUA
OG0005576	LOC108093748|XP_017049504.1|DFIC	LOC117581785|XP_034125108.1|DGUA
OG0005577	LOC108096440|XP_017053525.1|DFIC	LOC117580558|XP_034123052.1|DGUA
OG0005578	LOC108100487|XP_017059910.1|DFIC	LOC117586992|XP_034133283.1|DGUA
OG0005579	LOC108100488|XP_017059911.1|DFIC	LOC117586994|XP_034133284.1|DGUA
OG0005580	LOC108096248|XP_017053180.1|DFIC	LOC117586886|XP_034133111.1|DGUA
OG0005581	LOC108096997|XP_017054474.1|DFIC	LOC117588267|XP_034135298.1|DGUA
OG0005582	LOC108088886|XP_017042373.1|DFIC	LOC117579222|XP_034120885.1|DGUA
OG0005583	LOC108089063|XP_017042661.1|DFIC	LOC117589339|XP_034137081.1|DGUA
OG0005584	LOC108093437|XP_017048990.1|DFIC	LOC117588025|XP_034134957.1|DGUA
OG0005585	LOC108098546|XP_017057036.1|DFIC	LOC117586257|XP_034132089.1|DGUA
OG0005586	LOC108090233|XP_017044320.1|DFIC	LOC117586661|XP_034132798.1|DGUA
OG0005587	LOC108100027|XP_017059232.1|DFIC	LOC117584371|XP_034129102.1|DGUA
OG0005588	LOC108089517|XP_017043331.1|DFIC	LOC117587410|XP_034133959.1|DGUA
OG0005589	LOC108099523|XP_017058579.1|DFIC	LOC117586608|XP_034132688.1|DGUA
OG0005590	LOC108094329|XP_017050368.1|DFIC	LOC117578444|XP_034119858.1|DGUA
OG0005591	LOC108097709|XP_017055686.1|DFIC	LOC117581553|XP_034124775.1|DGUA
OG0005592	LOC108087024|XP_017039681.1|DFIC	LOC117584934|XP_034129985.1|DGUA
OG0005593	LOC108100613|XP_017060092.1|DFIC	LOC117587017|XP_034133319.1|DGUA
OG0005594	LOC108089509|XP_017043317.1|DFIC	LOC117579041|XP_034120627.1|DGUA
OG0005595	LOC108089508|XP_017043315.1|DFIC	LOC117579040|XP_034120626.1|DGUA
OG0005596	LOC108100279|XP_017059554.1|DFIC	LOC117587294|XP_034133774.1|DGUA
OG0005597	LOC108099471|XP_017058513.1|DFIC	LOC117585269|XP_034130579.1|DGUA
OG0005598	LOC108088494|XP_017041808.1|DFIC	LOC117582914|XP_034126901.1|DGUA
OG0005599	LOC108087811|XP_017040861.1|DFIC	LOC117578525|XP_034119976.1|DGUA
OG0005600	LOC108099550|XP_017058621.1|DFIC	LOC117586176|XP_034131979.1|DGUA
OG0005601	LOC108097540|XP_017055378.1|DFIC	LOC117588751|XP_034136120.1|DGUA
OG0005602	LOC108095663|XP_017052316.1|DFIC	LOC117591125|XP_034140119.1|DGUA
OG0005603	LOC108101800|XP_017061765.1|DFIC	LOC117591354|XP_034140477.1|DGUA
OG0005604	LOC108101891|XP_017061941.1|DFIC	LOC117578669|XP_034120187.1|DGUA
OG0005605	LOC108086717|XP_017039224.1|DFIC	LOC117587534|XP_034134268.1|DGUA
OG0005606	LOC108093486|XP_017049062.1|DFIC	LOC117584826|XP_034129843.1|DGUA
OG0005607	LOC108102047|XP_017062158.1|DFIC	LOC117586099|XP_034131849.1|DGUA
OG0005608	LOC108102084|XP_017062225.1|DFIC	LOC117586082|XP_034131829.1|DGUA
OG0005609	LOC108099012|XP_017057735.1|DFIC	LOC117579712|XP_034121597.1|DGUA
OG0005610	LOC108089046|XP_017042643.1|DFIC	LOC117589201|XP_034136821.1|DGUA
OG0005611	LOC108099074|XP_017057852.1|DFIC	LOC117589145|XP_034136723.1|DGUA
OG0005612	LOC108087968|XP_017041056.1|DFIC	LOC117585992|XP_034131707.1|DGUA
OG0005613	LOC108087037|XP_017039698.1|DFIC	LOC117586732|XP_034132918.1|DGUA
OG0005614	LOC108090118|XP_017044137.1|DFIC	LOC117586760|XP_034132961.1|DGUA
OG0005615	LOC108100777|XP_017060304.1|DFIC	LOC117583702|XP_034128075.1|DGUA
OG0005616	LOC108097411|XP_017055162.1|DFIC	LOC117586311|XP_034132185.1|DGUA
OG0005617	LOC108091804|XP_017046659.1|DFIC	LOC117585974|XP_034131674.1|DGUA
OG0005618	LOC108087724|XP_017040734.1|DFIC	LOC117584765|XP_034129761.1|DGUA
OG0005619	LOC108087345|XP_017040174.1|DFIC	LOC117589772|XP_034137859.1|DGUA
OG0005620	LOC108091189|XP_017045755.1|DFIC	LOC117590809|XP_034139667.1|DGUA
OG0005621	LOC108097352|XP_017055077.1|DFIC	LOC117581024|XP_034123743.1|DGUA
OG0005622	LOC108097089|XP_017054633.1|DFIC	LOC117581626|XP_034124885.1|DGUA
OG0005623	LOC108092821|XP_017048114.1|DFIC	LOC117590755|XP_034139583.1|DGUA
OG0005624	LOC108089082|XP_017042676.1|DFIC	LOC117586404|XP_034132327.1|DGUA
OG0005625	LOC108096429|XP_017053511.1|DFIC	LOC117585887|XP_034131533.1|DGUA
OG0005626	LOC108098140|XP_017056353.1|DFIC	LOC117581148|XP_034123971.1|DGUA
OG0005627	LOC108102058|XP_017062177.1|DFIC	LOC117590161|XP_034138440.1|DGUA
OG0005628	LOC108097570|XP_017055448.1|DFIC	LOC117583214|XP_034127322.1|DGUA
OG0005629	LOC108086419|XP_017038810.1|DFIC	LOC117578510|XP_034119940.1|DGUA
OG0005630	LOC108086722|XP_017039234.1|DFIC	LOC117581414|XP_034124463.1|DGUA
OG0005631	LOC108091252|XP_017045856.1|DFIC	LOC117591194|XP_034140224.1|DGUA, LOC117591195|XP_034140227.1|DGUA
OG0005632	LOC108095520|XP_017052126.1|DFIC	LOC117591046|XP_034140033.1|DGUA
OG0005633	LOC108087225|XP_017039996.1|DFIC	LOC117590121|XP_034138376.1|DGUA
OG0005634	LOC108092023|XP_017046950.1|DFIC	LOC117586619|XP_034132716.1|DGUA
OG0005635	LOC108089235|XP_017042884.1|DFIC	LOC117584010|XP_034128631.1|DGUA
OG0005636	LOC108091814|XP_017046673.1|DFIC	LOC117586190|XP_034132007.1|DGUA
OG0005637	LOC108099556|XP_017058630.1|DFIC	LOC117584914|XP_034129952.1|DGUA
OG0005638	LOC108094937|XP_017051285.1|DFIC	LOC117578761|XP_034120354.1|DGUA
OG0005639	LOC108087830|XP_017040890.1|DFIC	LOC117585990|XP_034131742.1|DGUA
OG0005640	LOC108102019|XP_017062108.1|DFIC	LOC117586192|XP_034132010.1|DGUA
OG0005641	LOC108094307|XP_017050321.1|DFIC	LOC117581545|XP_034124751.1|DGUA
OG0005642	LOC108098551|XP_017057038.1|DFIC	LOC117589961|XP_034138152.1|DGUA
OG0005643	LOC108100449|XP_017059862.1|DFIC	LOC117588981|XP_034136461.1|DGUA
OG0005644	LOC108087576|XP_017040496.1|DFIC	LOC117589375|XP_034137177.1|DGUA
OG0005645	LOC108097231|XP_017054881.1|DFIC	LOC117580653|XP_034123146.1|DGUA
OG0005646	LOC108095352|XP_017051921.1|DFIC	LOC117590815|XP_034139674.1|DGUA
OG0005647	LOC108093438|XP_017048991.1|DFIC	LOC117588031|XP_034134969.1|DGUA
OG0005648	LOC108099831|XP_017058951.1|DFIC	LOC117579647|XP_034121517.1|DGUA
OG0005649	LOC108091383|XP_017046052.1|DFIC	LOC117585999|XP_034131717.1|DGUA
OG0005650	LOC108091393|XP_017046066.1|DFIC	LOC117586234|XP_034132061.1|DGUA
OG0005651	LOC108097732|XP_017055722.1|DFIC	LOC117581409|XP_034124453.1|DGUA
OG0005652	LOC108088405|XP_017041648.1|DFIC	LOC117583756|XP_034128171.1|DGUA
OG0005653	LOC108089269|XP_017042929.1|DFIC	LOC117584093|XP_034128732.1|DGUA
OG0005654	LOC108091369|XP_017046010.1|DFIC	LOC117585524|XP_034130923.1|DGUA
OG0005655	LOC108097918|XP_017055946.1|DFIC	LOC117585986|XP_034131697.1|DGUA
OG0005656	LOC108097513|XP_017055324.1|DFIC	LOC117585506|XP_034130896.1|DGUA
OG0005657	LOC108102040|XP_017062151.1|DFIC	LOC117586685|XP_034132830.1|DGUA
OG0005658	LOC108101109|XP_017060811.1|DFIC	LOC117586242|XP_034132071.1|DGUA
OG0005659	LOC108095852|XP_017052639.1|DFIC	LOC117585819|XP_034131439.1|DGUA
OG0005660	LOC108089377|XP_017043045.1|DFIC	LOC117589251|XP_034136916.1|DGUA
OG0005661	LOC108098966|XP_017057671.1|DFIC	LOC117586249|XP_034132079.1|DGUA
OG0005662	LOC108102037|XP_017062147.1|DFIC	LOC117586270|XP_034132104.1|DGUA
OG0005663	LOC108087258|XP_017040052.1|DFIC, LOC108095334|XP_017051903.1|DFIC	LOC117590558|XP_034139188.1|DGUA, LOC117590473|XP_034139019.1|DGUA
OG0005664	LOC108095860|XP_017052650.1|DFIC	LOC117583117|XP_034127194.1|DGUA
OG0005665	LOC108095893|XP_017052697.1|DFIC	LOC117585299|XP_034130618.1|DGUA
OG0005666	LOC108097566|XP_017055440.1|DFIC	LOC117581507|XP_034124670.1|DGUA
OG0005667	LOC108097099|XP_017054653.1|DFIC	LOC117590720|XP_034139513.1|DGUA
OG0005668	LOC108100532|XP_017059980.1|DFIC	LOC117579199|XP_034120861.1|DGUA
OG0005669	LOC108100794|XP_017060325.1|DFIC	LOC117583935|XP_034128508.1|DGUA
OG0005670	LOC108095958|XP_017052788.1|DFIC	LOC117586317|XP_034132197.1|DGUA
OG0005671	LOC108098974|XP_017057679.1|DFIC	LOC117583179|XP_034127270.1|DGUA
OG0005672	LOC108089223|XP_017042868.1|DFIC	LOC117584409|XP_034129164.1|DGUA
OG0005673	LOC108100365|XP_017059694.1|DFIC	LOC117587015|XP_034133316.1|DGUA
OG0005674	LOC108086935|XP_017039533.1|DFIC	LOC117579204|XP_034120863.1|DGUA
OG0005675	LOC108096487|XP_017053589.1|DFIC	LOC117585902|XP_034131548.1|DGUA
OG0005676	LOC108096400|XP_017053461.1|DFIC	LOC117579812|XP_034121793.1|DGUA
OG0005677	LOC108101873|XP_017061898.1|DFIC	LOC117588134|XP_034135120.1|DGUA
OG0005678	LOC108099463|XP_017058501.1|DFIC	LOC117586591|XP_034132658.1|DGUA
OG0005679	LOC108098835|XP_017057480.1|DFIC	LOC117585811|XP_034131422.1|DGUA
OG0005680	LOC108091516|XP_017046261.1|DFIC	LOC117581970|XP_034125346.1|DGUA
OG0005681	LOC108098943|XP_017057639.1|DFIC	LOC117586487|XP_034132476.1|DGUA
OG0005682	LOC108098942|XP_017057638.1|DFIC	LOC117586483|XP_034132471.1|DGUA
OG0005683	LOC108095561|XP_017052197.1|DFIC	LOC117591027|XP_034140011.1|DGUA
OG0005684	LOC108089062|XP_017042660.1|DFIC	LOC117589200|XP_034136820.1|DGUA
OG0005685	LOC108097042|XP_017054560.1|DFIC	LOC117590725|XP_034139525.1|DGUA
OG0005686	LOC108092027|XP_017046955.1|DFIC	LOC117585516|XP_034130911.1|DGUA
OG0005687	LOC108088265|XP_017041471.1|DFIC	LOC117579724|XP_034121611.1|DGUA
OG0005688	LOC108090703|XP_017044984.1|DFIC	LOC117591845|XP_034141101.1|DGUA
OG0005689	LOC108097280|XP_017054970.1|DFIC	LOC117590774|XP_034139614.1|DGUA
OG0005690	LOC108092003|XP_017046921.1|DFIC	LOC117585653|XP_034131130.1|DGUA
OG0005691	LOC108092055|XP_017047002.1|DFIC	LOC117585776|XP_034131353.1|DGUA, LOC117585421|XP_034130785.1|DGUA
OG0005692	LOC108091531|XP_017046286.1|DFIC	LOC117582278|XP_034125800.1|DGUA
OG0005693	LOC108099954|XP_017059122.1|DFIC	LOC117579787|XP_034121738.1|DGUA
OG0005694	LOC108101106|XP_017060808.1|DFIC	LOC117586265|XP_034132099.1|DGUA
OG0005695	LOC108087284|XP_017040081.1|DFIC	LOC117586101|XP_034131853.1|DGUA
OG0005696	LOC108087285|XP_017040082.1|DFIC	LOC117586103|XP_034131858.1|DGUA
OG0005697	LOC108087224|XP_017039995.1|DFIC	LOC117586191|XP_034132009.1|DGUA
OG0005698	LOC108090411|XP_017044553.1|DFIC	LOC117588783|XP_034136180.1|DGUA
OG0005699	LOC108095739|XP_017052407.1|DFIC	LOC117586123|XP_034131878.1|DGUA
OG0005700	LOC108092876|XP_017048202.1|DFIC	LOC117581243|XP_034124121.1|DGUA
OG0005701	LOC108101330|XP_017061128.1|DFIC	LOC117581977|XP_034125355.1|DGUA
OG0005702	LOC108091357|XP_017045999.1|DFIC	LOC117580756|XP_034123342.1|DGUA
OG0005703	LOC108087863|XP_017040936.1|DFIC	LOC117586493|XP_034132528.1|DGUA
OG0005704	LOC108097555|XP_017055411.1|DFIC	LOC117591375|XP_034140508.1|DGUA
OG0005705	LOC108093862|XP_017049695.1|DFIC	LOC117586879|XP_034133072.1|DGUA
OG0005706	LOC108097226|XP_017054877.1|DFIC	LOC117583212|XP_034127318.1|DGUA
OG0005707	LOC108094640|XP_017050826.1|DFIC	LOC117580830|XP_034123443.1|DGUA
OG0005708	LOC108097057|XP_017054582.1|DFIC	LOC117588688|XP_034136029.1|DGUA
OG0005709	LOC108088534|XP_017041866.1|DFIC	LOC117589724|XP_034137785.1|DGUA
OG0005710	LOC108087308|XP_017040115.1|DFIC	LOC117585627|XP_034131084.1|DGUA
OG0005711	LOC108100189|XP_017059451.1|DFIC	LOC117580465|XP_034122930.1|DGUA
OG0005712	LOC108092505|XP_017047612.1|DFIC	LOC117581853|XP_034125201.1|DGUA
OG0005713	LOC108095995|XP_017052828.1|DFIC	LOC117591107|XP_034140100.1|DGUA
OG0005714	LOC108099337|XP_017058301.1|DFIC	LOC117582884|XP_034126848.1|DGUA
OG0005715	LOC108092021|XP_017046947.1|DFIC	LOC117586618|XP_034132713.1|DGUA
OG0005716	LOC108099456|XP_017058487.1|DFIC	LOC117585677|XP_034131169.1|DGUA
OG0005717	LOC108090200|XP_017044277.1|DFIC	LOC117586546|XP_034132599.1|DGUA
OG0005718	LOC108098917|XP_017057610.1|DFIC	LOC117585485|XP_034130871.1|DGUA
OG0005719	LOC108095878|XP_017052675.1|DFIC	LOC117585294|XP_034130613.1|DGUA
OG0005720	LOC108087076|XP_017039743.1|DFIC	LOC117585130|XP_034130347.1|DGUA
OG0005721	LOC108095943|XP_017052768.1|DFIC	LOC117591110|XP_034140103.1|DGUA
OG0005722	LOC108093541|XP_017049122.1|DFIC	LOC117586703|XP_034132861.1|DGUA
OG0005723	LOC108090236|XP_017044323.1|DFIC	LOC117585970|XP_034131670.1|DGUA
OG0005724	LOC108094868|XP_017051179.1|DFIC	LOC117582305|XP_034125842.1|DGUA
OG0005725	LOC108092188|XP_017047204.1|DFIC	LOC117586290|XP_034132136.1|DGUA
OG0005726	LOC108097795|XP_017055815.1|DFIC	LOC117590364|XP_034138800.1|DGUA
OG0005727	LOC108098567|XP_017057075.1|DFIC	LOC117586499|XP_034132491.1|DGUA
OG0005728	LOC108098795|XP_017057424.1|DFIC	LOC117586126|XP_034131882.1|DGUA
OG0005729	LOC108098788|XP_017057412.1|DFIC	LOC117586018|XP_034131738.1|DGUA
OG0005730	LOC108099602|XP_017058709.1|DFIC	LOC117585953|XP_034131641.1|DGUA
OG0005731	LOC108099601|XP_017058707.1|DFIC	LOC117585952|XP_034131640.1|DGUA
OG0005732	LOC108088031|XP_017041151.1|DFIC	LOC117586748|XP_034132945.1|DGUA
OG0005733	LOC108088030|XP_017041148.1|DFIC	LOC117586747|XP_034132941.1|DGUA
OG0005734	LOC108095806|XP_017052564.1|DFIC	LOC117586488|XP_034132477.1|DGUA
OG0005735	LOC108091385|XP_017046056.1|DFIC	LOC117585806|XP_034131413.1|DGUA
OG0005736	LOC108090143|XP_017044178.1|DFIC	LOC117585574|XP_034131000.1|DGUA
OG0005737	LOC108098790|XP_017057417.1|DFIC	LOC117590045|XP_034138253.1|DGUA
OG0005738	LOC108102056|XP_017062172.1|DFIC	LOC117590018|XP_034138198.1|DGUA
OG0005739	LOC108102052|XP_017062167.1|DFIC	LOC117590006|XP_034138183.1|DGUA
OG0005740	LOC108088391|XP_017041629.1|DFIC	LOC117589715|XP_034137771.1|DGUA
OG0005741	LOC108090220|XP_017044302.1|DFIC	LOC117585314|XP_034130634.1|DGUA
OG0005742	LOC108087289|XP_017040087.1|DFIC	LOC117586095|XP_034131842.1|DGUA
OG0005743	LOC108099552|XP_017058624.1|DFIC	LOC117586178|XP_034131981.1|DGUA
OG0005744	LOC108099524|XP_017058580.1|DFIC	LOC117586609|XP_034132689.1|DGUA
OG0005745	LOC108090103|XP_017044106.1|DFIC	LOC117586537|XP_034132561.1|DGUA
OG0005746	LOC108090087|XP_017044077.1|DFIC	LOC117586553|XP_034132607.1|DGUA
OG0005747	LOC108090212|XP_017044292.1|DFIC	LOC117585954|XP_034131643.1|DGUA
OG0005748	LOC108087347|XP_017040175.1|DFIC	LOC117585219|XP_034130503.1|DGUA
OG0005749	LOC108091174|XP_017045712.1|DFIC	LOC117581139|XP_034123962.1|DGUA
OG0005750	LOC108090187|XP_017044263.1|DFIC	LOC117585743|XP_034131282.1|DGUA
OG0005751	LOC108089387|XP_017043059.1|DFIC	LOC117589077|XP_034136604.1|DGUA
OG0005752	LOC108093726|XP_017049426.1|DFIC	LOC117592415|XP_034142046.1|DGUA
OG0005753	LOC108101286|XP_017061074.1|DFIC	LOC117584841|XP_034129870.1|DGUA
OG0005754	LOC108093715|XP_017049409.1|DFIC	LOC117592059|XP_034141446.1|DGUA
OG0005755	LOC108090944|XP_017045369.1|DFIC	LOC117581911|XP_034125275.1|DGUA
OG0005756	LOC108098947|XP_017057644.1|DFIC	LOC117586250|XP_034132080.1|DGUA
OG0005757	LOC108099553|XP_017058625.1|DFIC	LOC117586179|XP_034131982.1|DGUA
OG0005758	LOC108090182|XP_017044256.1|DFIC	LOC117586543|XP_034132595.1|DGUA
OG0005759	LOC108098825|XP_017057470.1|DFIC	LOC117585544|XP_034130952.1|DGUA
OG0005760	LOC108102051|XP_017062165.1|DFIC	LOC117590057|XP_034138269.1|DGUA
OG0005761	LOC108101087|XP_017060777.1|DFIC	LOC117586338|XP_034132224.1|DGUA
OG0005762	LOC108098520|XP_017056979.1|DFIC	LOC117585099|XP_034130265.1|DGUA
OG0005763	LOC108094261|XP_017050215.1|DFIC	LOC117592616|XP_034142392.1|DGUA
OG0005764	LOC108090160|XP_017044215.1|DFIC	LOC117585686|XP_034131192.1|DGUA
OG0005765	LOC108090156|XP_017044202.1|DFIC	LOC117585681|XP_034131174.1|DGUA
OG0005766	LOC108087220|XP_017039983.1|DFIC	LOC117585116|XP_034130327.1|DGUA
OG0005767	LOC108093350|XP_017048848.1|DFIC	LOC117585320|XP_034130645.1|DGUA
OG0005768	LOC108097137|XP_017054723.1|DFIC	LOC117588327|XP_034135423.1|DGUA
OG0005770	LOC108096366|XP_017053410.1|DFIC	LOC117584904|XP_034129937.1|DGUA
OG0005771	LOC108088399|XP_017041641.1|DFIC	LOC117583522|XP_034127760.1|DGUA
OG0005772	LOC108097648|XP_017055568.1|DFIC	LOC117585266|XP_034130576.1|DGUA
OG0005773	LOC108096256|XP_017053204.1|DFIC	LOC117585971|XP_034131671.1|DGUA
OG0005774	LOC108102034|XP_017062143.1|DFIC	LOC117590189|XP_034138503.1|DGUA
OG0005775	LOC108100349|XP_017059665.1|DFIC	LOC117580473|XP_034122945.1|DGUA
OG0005776	LOC108086929|XP_017039523.1|DFIC	LOC117580419|XP_034122860.1|DGUA
OG0005777	LOC108100962|XP_017060602.1|DFIC	LOC117588092|XP_034135054.1|DGUA
OG0005778	LOC108099363|XP_017058338.1|DFIC	LOC117586603|XP_034132677.1|DGUA
OG0005780	LOC108100286|XP_017059569.1|DFIC	LOC117580452|XP_034122908.1|DGUA
OG0005781	LOC108100217|XP_017059483.1|DFIC	LOC117579911|XP_034121938.1|DGUA
OG0005782	LOC108100499|XP_017059934.1|DFIC	LOC117579912|XP_034121939.1|DGUA
OG0005783	LOC108096793|XP_017054161.1|DFIC	LOC117591441|XP_034140641.1|DGUA
OG0005784	LOC108095928|XP_017052750.1|DFIC	LOC117591222|XP_034140286.1|DGUA
OG0005785	LOC108095906|XP_017052717.1|DFIC	LOC117591210|XP_034140242.1|DGUA
OG0005786	LOC108087970|XP_017041058.1|DFIC	LOC117585994|XP_034131709.1|DGUA
OG0005787	LOC108091398|XP_017046072.1|DFIC	LOC117585903|XP_034131549.1|DGUA
OG0005788	LOC108101567|XP_017061465.1|DFIC	LOC117592118|XP_034141547.1|DGUA
OG0005789	LOC108086365|XP_017038756.1|DFIC	LOC117590159|XP_034138437.1|DGUA
OG0005790	LOC108088397|XP_017041635.1|DFIC	LOC117583150|XP_034127231.1|DGUA
OG0005791	LOC108098945|XP_017057640.1|DFIC	LOC117586481|XP_034132468.1|DGUA
OG0005792	LOC108098946|XP_017057642.1|DFIC	LOC117586486|XP_034132475.1|DGUA
OG0005793	LOC108097931|XP_017055991.1|DFIC	LOC117586057|XP_034131792.1|DGUA
OG0005794	LOC108086417|XP_017038808.1|DFIC	LOC117578508|XP_034119937.1|DGUA
OG0005795	LOC108087021|XP_017039676.1|DFIC	LOC117585533|XP_034130942.1|DGUA
OG0005796	LOC108100347|XP_017059662.1|DFIC	LOC117580455|XP_034122913.1|DGUA
OG0005797	LOC108087489|XP_017040367.1|DFIC	LOC117589380|XP_034137185.1|DGUA
OG0005798	LOC108092107|XP_017047091.1|DFIC	LOC117586632|XP_034132743.1|DGUA
OG0005799	LOC108098523|XP_017056986.1|DFIC	LOC117585242|XP_034130535.1|DGUA
OG0005800	LOC108098613|XP_017057165.1|DFIC	LOC117590004|XP_034138181.1|DGUA
OG0005801	LOC108098612|XP_017057164.1|DFIC	LOC117590003|XP_034138180.1|DGUA
OG0005802	LOC108097195|XP_017054832.1|DFIC	LOC117586728|XP_034132915.1|DGUA
OG0005803	LOC108098861|XP_017057516.1|DFIC	LOC117585243|XP_034130541.1|DGUA
OG0005804	LOC108087370|XP_017040200.1|DFIC	LOC117585135|XP_034130354.1|DGUA
OG0005805	LOC108101894|XP_017061943.1|DFIC	LOC117581265|XP_034124170.1|DGUA
OG0005806	LOC108092214|XP_017047235.1|DFIC	LOC117585477|XP_034130860.1|DGUA
OG0005807	LOC108091911|XP_017046785.1|DFIC	LOC117585168|XP_034130400.1|DGUA
OG0005808	LOC108094721|XP_017050951.1|DFIC	LOC117581033|XP_034123754.1|DGUA
OG0005809	LOC108100265|XP_017059537.1|DFIC	LOC117579532|XP_034121340.1|DGUA
OG0005810	LOC108098529|XP_017056995.1|DFIC	LOC117585247|XP_034130551.1|DGUA
OG0005811	LOC108098530|XP_017056996.1|DFIC	LOC117585249|XP_034130553.1|DGUA
OG0005812	LOC108092015|XP_017046940.1|DFIC	LOC117586633|XP_034132744.1|DGUA
OG0005813	LOC108098766|XP_017057387.1|DFIC	LOC117583593|XP_034127874.1|DGUA
OG0005814	LOC108090218|XP_017044300.1|DFIC	LOC117585748|XP_034131288.1|DGUA
OG0005815	LOC108094246|XP_017050193.1|DFIC	LOC117580130|XP_034122318.1|DGUA
OG0005816	LOC108100762|XP_017060287.1|DFIC	LOC117583703|XP_034128077.1|DGUA
OG0005817	LOC108097646|XP_017055567.1|DFIC	LOC117585265|XP_034130575.1|DGUA
OG0005818	LOC108095960|XP_017052790.1|DFIC	LOC117591102|XP_034140095.1|DGUA
OG0005819	LOC108098417|XP_017056803.1|DFIC	LOC117586275|XP_034132118.1|DGUA
OG0005820	LOC108098429|XP_017056813.1|DFIC	LOC117586276|XP_034132119.1|DGUA
OG0005821	LOC108089086|XP_017042685.1|DFIC	LOC117586410|XP_034132337.1|DGUA
OG0005822	LOC108088205|XP_017041395.1|DFIC	LOC117584302|XP_034129019.1|DGUA
OG0005823	LOC108092799|XP_017048059.1|DFIC	LOC117581048|XP_034123774.1|DGUA
OG0005824	LOC108098854|XP_017057506.1|DFIC	LOC117589914|XP_034138082.1|DGUA
OG0005825	LOC108100732|XP_017060257.1|DFIC	LOC117579847|XP_034121837.1|DGUA
OG0005826	LOC108098789|XP_017057419.1|DFIC	LOC117590155|XP_034138432.1|DGUA
OG0005827	LOC108095968|XP_017052800.1|DFIC	LOC117585724|XP_034131253.1|DGUA
OG0005828	LOC108093213|XP_017048665.1|DFIC	LOC117587115|XP_034133500.1|DGUA
OG0005829	LOC108099558|XP_017058633.1|DFIC	LOC117586027|XP_034131753.1|DGUA
OG0005830	LOC108100468|XP_017059888.1|DFIC	LOC117580275|XP_034122619.1|DGUA
OG0005831	LOC108100723|XP_017060246.1|DFIC	LOC117579567|XP_034121380.1|DGUA
OG0005832	LOC108100709|XP_017060229.1|DFIC	LOC117579816|XP_034121797.1|DGUA
OG0005833	LOC108100327|XP_017059623.1|DFIC	LOC117579389|XP_034121150.1|DGUA
OG0005834	LOC108100332|XP_017059631.1|DFIC	LOC117579399|XP_034121170.1|DGUA
OG0005835	LOC108100150|XP_017059396.1|DFIC	LOC117579781|XP_034121731.1|DGUA
OG0005836	LOC108099926|XP_017059084.1|DFIC	LOC117588836|XP_034136218.1|DGUA
OG0005837	LOC108092051|XP_017046989.1|DFIC	LOC117585771|XP_034131344.1|DGUA
OG0005838	LOC108092154|XP_017047160.1|DFIC	LOC117590095|XP_034138329.1|DGUA
OG0005839	LOC108092464|XP_017047541.1|DFIC	LOC117584639|XP_034129553.1|DGUA
OG0005840	LOC108087286|XP_017040083.1|DFIC	LOC117586084|XP_034131831.1|DGUA
OG0005841	LOC108096127|XP_017052993.1|DFIC	LOC117586003|XP_034131722.1|DGUA
