Orthogroup	DFIC.longest_only	DELE.longest_only
OG0005869	LOC108086505|XP_017038920.1|DFIC	LOC108137205|XP_017114285.1|DELE
OG0005870	LOC108097333|XP_017055056.1|DFIC	LOC108136316|XP_017112903.1|DELE
OG0005871	LOC108095606|XP_017052259.1|DFIC	LOC108136357|XP_017112954.1|DELE
OG0005872	LOC108099373|XP_017058354.1|DFIC	LOC108143951|XP_017124035.1|DELE
OG0005873	LOC108099429|XP_017058449.1|DFIC	LOC108142994|XP_017122657.1|DELE
OG0005874	LOC108094644|XP_017050838.1|DFIC	LOC108134905|XP_017110903.1|DELE
OG0005875	LOC108101575|XP_017061475.1|DFIC	LOC108145533|XP_017126520.1|DELE
OG0005876	LOC108091318|XP_017045938.1|DFIC	LOC108137111|XP_017114125.1|DELE
OG0005877	LOC108094650|XP_017050848.1|DFIC	LOC108148159|XP_017130545.1|DELE
OG0005878	LOC108091173|XP_017045708.1|DFIC	LOC108137294|XP_017114404.1|DELE
OG0005879	LOC108091114|XP_017045626.1|DFIC	LOC108142444|XP_017121798.1|DELE
OG0005880	LOC108088873|XP_017042350.1|DFIC	LOC108146610|XP_017128146.1|DELE
OG0005881	LOC108087491|XP_017040370.1|DFIC	LOC108136029|XP_017112450.1|DELE
OG0005882	LOC108102166|XP_017062353.1|DFIC	LOC108141617|XP_017120572.1|DELE
OG0005883	LOC108099088|XP_017057893.1|DFIC	LOC108145835|XP_017126932.1|DELE
OG0005884	LOC108093212|XP_017048664.1|DFIC	LOC108142750|XP_017122265.1|DELE
OG0005885	LOC108086954|XP_017039556.1|DFIC	LOC108146976|XP_017128721.1|DELE
OG0005886	LOC108100373|XP_017059709.1|DFIC	LOC108142672|XP_017122166.1|DELE
OG0005887	LOC108087490|XP_017040368.1|DFIC	LOC108136065|XP_017112498.1|DELE
OG0005888	LOC108088796|XP_017042249.1|DFIC	LOC108138369|XP_017116032.1|DELE
OG0005889	LOC108089505|XP_017043308.1|DFIC	LOC108146916|XP_017128646.1|DELE
OG0005890	LOC108097146|XP_017054754.1|DFIC	LOC108136318|XP_017112907.1|DELE
OG0005891	LOC108100395|XP_017059744.1|DFIC	LOC108135587|XP_017111872.1|DELE
OG0005892	LOC108100665|XP_017060167.1|DFIC	LOC108135676|XP_017112003.1|DELE
OG0005893	LOC108096407|XP_017053469.1|DFIC	LOC108136123|XP_017112601.1|DELE
OG0005894	LOC108096408|XP_017053470.1|DFIC	LOC108136125|XP_017112602.1|DELE
OG0005895	LOC108096409|XP_017053471.1|DFIC	LOC108136126|XP_017112603.1|DELE
OG0005896	LOC108100619|XP_017060101.1|DFIC	LOC108142759|XP_017122283.1|DELE
OG0005897	LOC108095452|XP_017052052.1|DFIC	LOC108146798|XP_017128458.1|DELE
OG0005898	LOC108094681|XP_017050890.1|DFIC	LOC108137681|XP_017115029.1|DELE
OG0005899	LOC108094030|XP_017049950.1|DFIC	LOC108149664|XP_017132898.1|DELE
OG0005900	LOC108091515|XP_017046260.1|DFIC	LOC108137871|XP_017115299.1|DELE
OG0005901	LOC108096804|XP_017054179.1|DFIC	LOC108142003|XP_017121159.1|DELE
OG0005902	LOC108101526|XP_017061387.1|DFIC	LOC108149747|XP_017133027.1|DELE
OG0005903	LOC108087204|XP_017039959.1|DFIC	LOC108136877|XP_017113817.1|DELE
OG0005904	LOC108087333|XP_017040154.1|DFIC	LOC108135487|XP_017111722.1|DELE
OG0005905	LOC108100507|XP_017059947.1|DFIC	LOC108142620|XP_017122093.1|DELE
OG0005906	LOC108088282|XP_017041492.1|DFIC	LOC108145814|XP_017126893.1|DELE
OG0005907	LOC108100442|XP_017059853.1|DFIC	LOC108142504|XP_017121899.1|DELE
OG0005908	LOC108096369|XP_017053409.1|DFIC	LOC108142645|XP_017122132.1|DELE
OG0005909	LOC108088909|XP_017042407.1|DFIC	LOC108143245|XP_017123035.1|DELE
OG0005910	LOC108093981|XP_017049879.1|DFIC	LOC108141330|XP_017120100.1|DELE
OG0005911	LOC108093982|XP_017049880.1|DFIC	LOC108141333|XP_017120105.1|DELE
OG0005912	LOC108093736|XP_017049480.1|DFIC	LOC108144224|XP_017124389.1|DELE
OG0005913	LOC108095780|XP_017052523.1|DFIC	LOC108137374|XP_017114514.1|DELE
OG0005914	LOC108093840|XP_017049659.1|DFIC	LOC108149838|XP_017133202.1|DELE
OG0005915	LOC108093841|XP_017049660.1|DFIC	LOC108149826|XP_017133187.1|DELE
OG0005916	LOC108095215|XP_017051715.1|DFIC	LOC108145492|XP_017126438.1|DELE
OG0005917	LOC108095169|XP_017051622.1|DFIC	LOC108137055|XP_017114052.1|DELE
OG0005918	LOC108095372|XP_017051940.1|DFIC	LOC108138588|XP_017116367.1|DELE
OG0005919	LOC108090647|XP_017044914.1|DFIC	LOC108141349|XP_017120155.1|DELE
OG0005920	LOC108093658|XP_017049322.1|DFIC	LOC108141425|XP_017120293.1|DELE
OG0005921	LOC108100283|XP_017059557.1|DFIC	LOC108146509|XP_017128035.1|DELE
OG0005922	LOC108097128|XP_017054713.1|DFIC	LOC108136309|XP_017112893.1|DELE
OG0005923	LOC108100568|XP_017060035.1|DFIC	LOC108142835|XP_017122389.1|DELE
OG0005924	LOC108086939|XP_017039537.1|DFIC	LOC108146853|XP_017128557.1|DELE
OG0005925	LOC108089606|XP_017043455.1|DFIC	LOC108146850|XP_017128547.1|DELE
OG0005926	LOC108097879|XP_017055904.1|DFIC	LOC108136661|XP_017113474.1|DELE
OG0005927	LOC108090203|XP_017044279.1|DFIC	LOC108148381|XP_017130896.1|DELE
OG0005928	LOC108097501|XP_017055298.1|DFIC	LOC108137283|XP_017114379.1|DELE
OG0005929	LOC108100315|XP_017059608.1|DFIC	LOC108146377|XP_017127857.1|DELE
OG0005930	LOC108093773|XP_017049533.1|DFIC	LOC108144391|XP_017124659.1|DELE
OG0005931	LOC108094300|XP_017050305.1|DFIC	LOC108145124|XP_017125828.1|DELE
OG0005932	LOC108090878|XP_017045262.1|DFIC	LOC108143643|XP_017123644.1|DELE
OG0005933	LOC108090356|XP_017044470.1|DFIC	LOC108149890|XP_017133276.1|DELE
OG0005934	LOC108086731|XP_017039248.1|DFIC	LOC108149796|XP_017133150.1|DELE
OG0005935	LOC108088781|XP_017042227.1|DFIC	LOC108138365|XP_017116024.1|DELE
OG0005936	LOC108088217|XP_017041412.1|DFIC	LOC108135294|XP_017111467.1|DELE
OG0005937	LOC108088783|XP_017042233.1|DFIC	LOC108138376|XP_017116047.1|DELE
OG0005938	LOC108093752|XP_017049508.1|DFIC	LOC108144553|XP_017125016.1|DELE
OG0005939	LOC108097784|XP_017055804.1|DFIC	LOC108135453|XP_017111686.1|DELE
OG0005940	LOC108096730|XP_017054063.1|DFIC	LOC108141800|XP_017120848.1|DELE
OG0005941	LOC108090954|XP_017045388.1|DFIC	LOC108141505|XP_017120422.1|DELE
OG0005942	LOC108094306|XP_017050316.1|DFIC	LOC108149897|XP_017133285.1|DELE
OG0005943	LOC108094272|XP_017050233.1|DFIC	LOC108145104|XP_017125789.1|DELE
OG0005944	LOC108094324|XP_017050357.1|DFIC	LOC108145085|XP_017125760.1|DELE
OG0005945	LOC108096789|XP_017054154.1|DFIC	LOC108143542|XP_017123532.1|DELE
OG0005946	LOC108096879|XP_017054304.1|DFIC	LOC108143510|XP_017123470.1|DELE
OG0005947	LOC108090363|XP_017044478.1|DFIC	LOC108144465|XP_017124855.1|DELE
OG0005948	LOC108088351|XP_017041587.1|DFIC	LOC108145669|XP_017126712.1|DELE
OG0005949	LOC108088815|XP_017042272.1|DFIC	LOC108143135|XP_017122870.1|DELE
OG0005950	LOC108100080|XP_017059310.1|DFIC	LOC108134494|XP_017110304.1|DELE
OG0005951	LOC108087536|XP_017040432.1|DFIC	LOC108150239|XP_017133786.1|DELE
OG0005952	LOC108100078|XP_017059307.1|DFIC	LOC108134493|XP_017110302.1|DELE
OG0005953	LOC108089906|XP_017043872.1|DFIC	LOC108149556|XP_017132682.1|DELE
OG0005954	LOC108089941|XP_017043919.1|DFIC	LOC108149443|XP_017132523.1|DELE
OG0005955	LOC108098791|XP_017057418.1|DFIC	LOC108139331|XP_017117531.1|DELE
OG0005956	LOC108093858|XP_017049687.1|DFIC	LOC108144493|XP_017124913.1|DELE
OG0005957	LOC108092213|XP_017047234.1|DFIC	LOC108139127|XP_017117229.1|DELE
OG0005958	LOC108095983|XP_017052816.1|DFIC	LOC108147312|XP_017129224.1|DELE
OG0005959	LOC108101248|XP_017060993.1|DFIC	LOC108142100|XP_017121283.1|DELE
OG0005960	LOC108087593|XP_017040514.1|DFIC	LOC108136557|XP_017113353.1|DELE
OG0005961	LOC108093733|XP_017049477.1|DFIC	LOC108144576|XP_017125057.1|DELE
OG0005962	LOC108094953|XP_017051305.1|DFIC	LOC108143369|XP_017123178.1|DELE
OG0005963	LOC108098707|XP_017057309.1|DFIC	LOC108138310|XP_017115959.1|DELE
OG0005964	LOC108096770|XP_017054132.1|DFIC	LOC108141860|XP_017120941.1|DELE
OG0005965	LOC108090707|XP_017044989.1|DFIC	LOC108141511|XP_017120428.1|DELE
OG0005966	LOC108086730|XP_017039247.1|DFIC	LOC108137959|XP_017115409.1|DELE
OG0005967	LOC108094740|XP_017050977.1|DFIC	LOC108143530|XP_017123511.1|DELE
OG0005968	LOC108094918|XP_017051257.1|DFIC	LOC108144976|XP_017125613.1|DELE
OG0005969	LOC108090940|XP_017045365.1|DFIC	LOC108144849|XP_017125481.1|DELE
OG0005970	LOC108089749|XP_017043625.1|DFIC	LOC108150329|XP_017133940.1|DELE
OG0005971	LOC108096645|XP_017053898.1|DFIC	LOC108147585|XP_017129713.1|DELE
OG0005972	LOC108100341|XP_017059650.1|DFIC	LOC108142594|XP_017122048.1|DELE
OG0005973	LOC108100271|XP_017059544.1|DFIC	LOC108142341|XP_017121586.1|DELE
OG0005974	LOC108100405|XP_017059777.1|DFIC	LOC108142764|XP_017122287.1|DELE
OG0005975	LOC108100343|XP_017059657.1|DFIC	LOC108142723|XP_017122234.1|DELE
OG0005976	LOC108087340|XP_017040169.1|DFIC	LOC108136798|XP_017113679.1|DELE
OG0005977	LOC108094959|XP_017051312.1|DFIC	LOC108143557|XP_017123555.1|DELE
OG0005978	LOC108093805|XP_017049605.1|DFIC	LOC108144315|XP_017124504.1|DELE
OG0005979	LOC108087800|XP_017040835.1|DFIC	LOC108149138|XP_017132033.1|DELE
OG0005980	LOC108093953|XP_017049842.1|DFIC	LOC108149626|XP_017132845.1|DELE
OG0005981	LOC108101683|XP_017061599.1|DFIC	LOC108137633|XP_017114910.1|DELE
OG0005982	LOC108094036|XP_017049958.1|DFIC	LOC108149662|XP_017132897.1|DELE
OG0005983	LOC108097542|XP_017055384.1|DFIC	LOC108137758|XP_017115149.1|DELE
OG0005984	LOC108098049|XP_017056219.1|DFIC	LOC108150004|XP_017133438.1|DELE
OG0005985	LOC108091163|XP_017045692.1|DFIC	LOC108144430|XP_017124795.1|DELE
OG0005986	LOC108091105|XP_017045617.1|DFIC	LOC108135442|XP_017111671.1|DELE
OG0005987	LOC108095583|XP_017052227.1|DFIC	LOC108147690|XP_017129892.1|DELE
OG0005988	LOC108094010|XP_017049927.1|DFIC	LOC108144866|XP_017125506.1|DELE
OG0005989	LOC108094873|XP_017051190.1|DFIC	LOC108136463|XP_017113148.1|DELE
OG0005990	LOC108093867|XP_017049697.1|DFIC	LOC108144580|XP_017125060.1|DELE
OG0005991	LOC108090391|XP_017044529.1|DFIC	LOC108149723|XP_017132982.1|DELE
OG0005992	LOC108089745|XP_017043619.1|DFIC	LOC108150293|XP_017133886.1|DELE
OG0005993	LOC108089746|XP_017043620.1|DFIC	LOC108150294|XP_017133888.1|DELE
OG0005994	LOC108088921|XP_017042426.1|DFIC	LOC108146917|XP_017128648.1|DELE
OG0005995	LOC108100704|XP_017060221.1|DFIC	LOC108142819|XP_017122369.1|DELE
OG0005996	LOC108088818|XP_017042275.1|DFIC	LOC108143156|XP_017122892.1|DELE
OG0005998	LOC108087414|XP_017040243.1|DFIC	LOC108136027|XP_017112448.1|DELE
OG0005999	LOC108099045|XP_017057795.1|DFIC	LOC108146462|XP_017127965.1|DELE
OG0006000	LOC108090426|XP_017044584.1|DFIC	LOC108144484|XP_017124899.1|DELE
OG0006001	LOC108099781|XP_017058899.1|DFIC	LOC108147397|XP_017129322.1|DELE
OG0006002	LOC108090908|XP_017045318.1|DFIC	LOC108141478|XP_017120378.1|DELE
OG0006003	LOC108087475|XP_017040340.1|DFIC	LOC108136127|XP_017112604.1|DELE
OG0006004	LOC108091375|XP_017046026.1|DFIC	LOC108141028|XP_017119606.1|DELE
OG0006005	LOC108086436|XP_017038836.1|DFIC	LOC108144375|XP_017124639.1|DELE
OG0006006	LOC108095195|XP_017051691.1|DFIC	LOC108145233|XP_017125988.1|DELE
OG0006007	LOC108094318|XP_017050345.1|DFIC	LOC108135963|XP_017112406.1|DELE
OG0006008	LOC108092494|XP_017047582.1|DFIC	LOC108138898|XP_017116925.1|DELE
OG0006009	LOC108100434|XP_017059839.1|DFIC	LOC108142586|XP_017122034.1|DELE
OG0006010	LOC108088881|XP_017042364.1|DFIC	LOC108146849|XP_017128544.1|DELE
OG0006011	LOC108099117|XP_017057936.1|DFIC	LOC108145999|XP_017127241.1|DELE
OG0006012	LOC108100292|XP_017059573.1|DFIC	LOC108150194|XP_017133687.1|DELE
OG0006013	LOC108096495|XP_017053594.1|DFIC	LOC108144951|XP_017125587.1|DELE
OG0006014	LOC108095447|XP_017052046.1|DFIC	LOC108147002|XP_017128755.1|DELE
OG0006015	LOC108101834|XP_017061837.1|DFIC	LOC108144411|XP_017124744.1|DELE
OG0006016	LOC108090354|XP_017044466.1|DFIC	LOC108149833|XP_017133199.1|DELE
OG0006017	LOC108086676|XP_017039157.1|DFIC	LOC108149721|XP_017132976.1|DELE
OG0006018	LOC108095184|XP_017051659.1|DFIC	LOC108141597|XP_017120533.1|DELE
OG0006019	LOC108096917|XP_017054357.1|DFIC	LOC108141867|XP_017120948.1|DELE
OG0006020	LOC108100557|XP_017060019.1|DFIC	LOC108142807|XP_017122357.1|DELE
OG0006021	LOC108089412|XP_017043101.1|DFIC	LOC108146810|XP_017128484.1|DELE
OG0006022	LOC108092676|XP_017047848.1|DFIC	LOC108149476|XP_017132579.1|DELE
OG0006023	LOC108095897|XP_017052702.1|DFIC	LOC108148858|XP_017131644.1|DELE
OG0006024	LOC108097930|XP_017055971.1|DFIC	LOC108137599|XP_017114822.1|DELE
OG0006025	LOC108086688|XP_017039171.1|DFIC	LOC108137935|XP_017115376.1|DELE
OG0006026	LOC108099597|XP_017058698.1|DFIC	LOC108148754|XP_017131440.1|DELE
OG0006027	LOC108094832|XP_017051113.1|DFIC	LOC108149072|XP_017131930.1|DELE
OG0006028	LOC108101597|XP_017061498.1|DFIC	LOC108149812|XP_017133170.1|DELE
OG0006029	LOC108090435|XP_017044601.1|DFIC	LOC108149790|XP_017133144.1|DELE
OG0006030	LOC108099634|XP_017058753.1|DFIC	LOC108143103|XP_017122814.1|DELE
OG0006031	LOC108087744|XP_017040755.1|DFIC	LOC108144796|XP_017125404.1|DELE
OG0006032	LOC108098045|XP_017056198.1|DFIC	LOC108144530|XP_017124978.1|DELE
OG0006033	LOC108086677|XP_017039158.1|DFIC, LOC108086621|XP_017039086.1|DFIC	LOC108149722|XP_017132977.1|DELE
OG0006034	LOC108093348|XP_017048845.1|DFIC	LOC108140771|XP_017119248.1|DELE
OG0006035	LOC108096466|XP_017053571.1|DFIC	LOC108140566|XP_017118915.1|DELE
OG0006036	LOC108097833|XP_017055846.1|DFIC	LOC108141699|XP_017120671.1|DELE
OG0006037	LOC108086694|XP_017039181.1|DFIC	LOC108149775|XP_017133115.1|DELE
OG0006038	LOC108090219|XP_017044301.1|DFIC	LOC108148389|XP_017130905.1|DELE
OG0006039	LOC108094315|XP_017050333.1|DFIC	LOC108135961|XP_017112403.1|DELE
OG0006040	LOC108094752|XP_017050998.1|DFIC	LOC108147591|XP_017129720.1|DELE
OG0006041	LOC108092973|XP_017048350.1|DFIC	LOC108137586|XP_017114806.1|DELE
OG0006042	LOC108087636|XP_017040582.1|DFIC	LOC108141380|XP_017120209.1|DELE
OG0006043	LOC108099929|XP_017059088.1|DFIC	LOC108135619|XP_017111924.1|DELE
OG0006044	LOC108097260|XP_017054937.1|DFIC	LOC108137303|XP_017114412.1|DELE
OG0006045	LOC108095044|XP_017051435.1|DFIC	LOC108135966|XP_017112413.1|DELE
OG0006046	LOC108093889|XP_017049734.1|DFIC	LOC108144724|XP_017125310.1|DELE
OG0006047	LOC108086949|XP_017039550.1|DFIC	LOC108146908|XP_017128639.1|DELE
OG0006048	LOC108100602|XP_017060077.1|DFIC	LOC108150336|XP_017133950.1|DELE
OG0006049	LOC108097585|XP_017055463.1|DFIC	LOC108137127|XP_017114156.1|DELE
OG0006050	LOC108086829|XP_017039364.1|DFIC	LOC108143000|XP_017122670.1|DELE
OG0006051	LOC108091104|XP_017045615.1|DFIC	LOC108142789|XP_017122324.1|DELE
OG0006052	LOC108090863|XP_017045238.1|DFIC	LOC108141396|XP_017120238.1|DELE
OG0006053	LOC108089059|XP_017042656.1|DFIC	LOC108147533|XP_017129606.1|DELE
OG0006054	LOC108098404|XP_017056775.1|DFIC	LOC108145316|XP_017126165.1|DELE
OG0006055	LOC108088000|XP_017041101.1|DFIC	LOC108134791|XP_017110729.1|DELE
OG0006056	LOC108087640|XP_017040593.1|DFIC	LOC108141503|XP_017120419.1|DELE
OG0006057	LOC108100561|XP_017060024.1|DFIC	LOC108146225|XP_017127633.1|DELE
OG0006058	LOC108087943|XP_017041020.1|DFIC	LOC108135828|XP_017112199.1|DELE
OG0006059	LOC108089510|XP_017043318.1|DFIC	LOC108146811|XP_017128486.1|DELE
OG0006060	LOC108089511|XP_017043320.1|DFIC	LOC108146812|XP_017128488.1|DELE
OG0006061	LOC108098001|XP_017056126.1|DFIC	LOC108144195|XP_017124353.1|DELE
OG0006062	LOC108087262|XP_017040057.1|DFIC	LOC108136981|XP_017113963.1|DELE
OG0006063	LOC108089149|XP_017042760.1|DFIC	LOC108142116|XP_017121303.1|DELE
OG0006064	LOC108093627|XP_017049264.1|DFIC	LOC108149750|XP_017133030.1|DELE
OG0006065	LOC108099042|XP_017057792.1|DFIC	LOC108146504|XP_017128030.1|DELE
OG0006066	LOC108094035|XP_017049956.1|DFIC	LOC108149659|XP_017132893.1|DELE
OG0006067	LOC108090257|XP_017044342.1|DFIC	LOC108149701|XP_017132959.1|DELE
OG0006068	LOC108097473|XP_017055236.1|DFIC	LOC108134572|XP_017110412.1|DELE
OG0006069	LOC108099903|XP_017059050.1|DFIC	LOC108135615|XP_017111919.1|DELE
OG0006070	LOC108088935|XP_017042448.1|DFIC	LOC108146605|XP_017128142.1|DELE
OG0006071	LOC108095892|XP_017052695.1|DFIC	LOC108140637|XP_017119047.1|DELE
OG0006072	LOC108099689|XP_017058810.1|DFIC	LOC108145658|XP_017126699.1|DELE
OG0006073	LOC108100706|XP_017060223.1|DFIC	LOC108146375|XP_017127853.1|DELE
OG0006074	LOC108101688|XP_017061606.1|DFIC	LOC108149988|XP_017133407.1|DELE
OG0006075	LOC108095390|XP_017051959.1|DFIC	LOC108138532|XP_017116283.1|DELE
OG0006076	LOC108086749|XP_017039278.1|DFIC	LOC108149802|XP_017133157.1|DELE
OG0006077	LOC108088884|XP_017042370.1|DFIC	LOC108146247|XP_017127671.1|DELE
OG0006078	LOC108088899|XP_017042389.1|DFIC	LOC108146289|XP_017127723.1|DELE
OG0006079	LOC108096279|XP_017053234.1|DFIC	LOC108142638|XP_017122123.1|DELE
OG0006080	LOC108096348|XP_017053385.1|DFIC	LOC108142592|XP_017122046.1|DELE
OG0006081	LOC108090751|XP_017045072.1|DFIC	LOC108141539|XP_017120468.1|DELE
OG0006082	LOC108090761|XP_017045082.1|DFIC	LOC108141355|XP_017120162.1|DELE
OG0006083	LOC108088310|XP_017041530.1|DFIC	LOC108146286|XP_017127716.1|DELE
OG0006084	LOC108096379|XP_017053420.1|DFIC	LOC108136120|XP_017112593.1|DELE
OG0006085	LOC108088931|XP_017042443.1|DFIC	LOC108146609|XP_017128145.1|DELE
OG0006086	LOC108088875|XP_017042351.1|DFIC	LOC108146986|XP_017128733.1|DELE
OG0006087	LOC108093890|XP_017049735.1|DFIC	LOC108144740|XP_017125326.1|DELE
OG0006088	LOC108099904|XP_017059051.1|DFIC	LOC108135690|XP_017112021.1|DELE
OG0006089	LOC108095350|XP_017051919.1|DFIC	LOC108147749|XP_017129969.1|DELE
OG0006090	LOC108089581|XP_017043425.1|DFIC	LOC108146477|XP_017127985.1|DELE
OG0006091	LOC108087496|XP_017040381.1|DFIC	LOC108150273|XP_017133848.1|DELE
OG0006092	LOC108095356|XP_017051926.1|DFIC	LOC108137692|XP_017115054.1|DELE
OG0006093	LOC108090645|XP_017044912.1|DFIC	LOC108141509|XP_017120426.1|DELE
OG0006094	LOC108100161|XP_017059413.1|DFIC	LOC108135627|XP_017111936.1|DELE
OG0006095	LOC108090395|XP_017044533.1|DFIC	LOC108143437|XP_017123341.1|DELE
OG0006096	LOC108086739|XP_017039260.1|DFIC	LOC108149726|XP_017132981.1|DELE
OG0006097	LOC108088318|XP_017041543.1|DFIC	LOC108135570|XP_017111820.1|DELE
OG0006098	LOC108091561|XP_017046322.1|DFIC	LOC108145516|XP_017126481.1|DELE
OG0006099	LOC108087677|XP_017040671.1|DFIC	LOC108144183|XP_017124335.1|DELE
OG0006100	LOC108096548|XP_017053726.1|DFIC	LOC108135363|XP_017111544.1|DELE
OG0006101	LOC108089248|XP_017042901.1|DFIC	LOC108142117|XP_017121304.1|DELE
OG0006102	LOC108094922|XP_017051269.1|DFIC	LOC108143307|XP_017123111.1|DELE
OG0006103	LOC108091188|XP_017045754.1|DFIC	LOC108144285|XP_017124465.1|DELE
OG0006104	LOC108095374|XP_017051943.1|DFIC	LOC108138556|XP_017116316.1|DELE
OG0006105	LOC108095303|XP_017051852.1|DFIC	LOC108138596|XP_017116375.1|DELE
OG0006106	LOC108088890|XP_017042376.1|DFIC	LOC108143247|XP_017123041.1|DELE
OG0006107	LOC108095211|XP_017051710.1|DFIC	LOC108145445|XP_017126364.1|DELE
OG0006108	LOC108097176|XP_017054803.1|DFIC	LOC108135925|XP_017112358.1|DELE
OG0006109	LOC108088779|XP_017042225.1|DFIC	LOC108150566|XP_017134299.1|DELE
OG0006110	LOC108088285|XP_017041495.1|DFIC	LOC108135679|XP_017112006.1|DELE
OG0006111	LOC108095181|XP_017051655.1|DFIC	LOC108145480|XP_017126424.1|DELE
OG0006112	LOC108090974|XP_017045418.1|DFIC	LOC108144229|XP_017124394.1|DELE
OG0006113	LOC108089420|XP_017043113.1|DFIC	LOC108146953|XP_017128697.1|DELE
OG0006114	LOC108086548|XP_017038975.1|DFIC	LOC108148868|XP_017131657.1|DELE
OG0006115	LOC108086760|XP_017039288.1|DFIC	LOC108137928|XP_017115364.1|DELE
OG0006116	LOC108087727|XP_017040737.1|DFIC	LOC108144762|XP_017125358.1|DELE
OG0006117	LOC108093735|XP_017049479.1|DFIC	LOC108144577|XP_017125058.1|DELE
OG0006118	LOC108093719|XP_017049415.1|DFIC	LOC108144438|XP_017124811.1|DELE
OG0006119	LOC108094757|XP_017051003.1|DFIC	LOC108134670|XP_017110554.1|DELE
OG0006120	LOC108094016|XP_017049932.1|DFIC	LOC108144832|XP_017125458.1|DELE
OG0006121	LOC108088865|XP_017042334.1|DFIC	LOC108146794|XP_017128452.1|DELE
OG0006122	LOC108098415|XP_017056798.1|DFIC	LOC108145279|XP_017126067.1|DELE
OG0006123	LOC108101932|XP_017062004.1|DFIC	LOC108144777|XP_017125375.1|DELE
OG0006124	LOC108091882|XP_017046752.1|DFIC	LOC108136723|XP_017113535.1|DELE
OG0006125	LOC108089492|XP_017043262.1|DFIC	LOC108146803|XP_017128471.1|DELE
OG0006126	LOC108089438|XP_017043162.1|DFIC	LOC108146857|XP_017128563.1|DELE
OG0006127	LOC108096367|XP_017053407.1|DFIC	LOC108136091|XP_017112551.1|DELE
OG0006128	LOC108096420|XP_017053494.1|DFIC	LOC108136135|XP_017112618.1|DELE
OG0006129	LOC108096380|XP_017053424.1|DFIC	LOC108136119|XP_017112591.1|DELE
OG0006130	LOC108096329|XP_017053351.1|DFIC	LOC108136112|XP_017112581.1|DELE
OG0006131	LOC108096260|XP_017053205.1|DFIC	LOC108136088|XP_017112545.1|DELE
OG0006132	LOC108096432|XP_017053510.1|DFIC	LOC108136098|XP_017112559.1|DELE
OG0006133	LOC108096330|XP_017053352.1|DFIC	LOC108136113|XP_017112582.1|DELE
OG0006134	LOC108096374|XP_017053415.1|DFIC	LOC108136094|XP_017112554.1|DELE
OG0006135	LOC108096314|XP_017053295.1|DFIC	LOC108136069|XP_017112519.1|DELE
OG0006136	LOC108089495|XP_017043269.1|DFIC	LOC108146806|XP_017128480.1|DELE
OG0006137	LOC108087479|XP_017040346.1|DFIC	LOC108136041|XP_017112461.1|DELE
OG0006138	LOC108101454|XP_017061285.1|DFIC	LOC108145376|XP_017126260.1|DELE
OG0006139	LOC108090352|XP_017044462.1|DFIC	LOC108149884|XP_017133269.1|DELE
OG0006140	LOC108101900|XP_017061956.1|DFIC	LOC108144770|XP_017125369.1|DELE
OG0006141	LOC108090462|XP_017044649.1|DFIC	LOC108144562|XP_017125037.1|DELE
OG0006142	LOC108088287|XP_017041497.1|DFIC	LOC108145969|XP_017127188.1|DELE
OG0006143	LOC108095428|XP_017052025.1|DFIC	LOC108146874|XP_017128594.1|DELE
OG0006144	LOC108086904|XP_017039465.1|DFIC	LOC108146951|XP_017128695.1|DELE
OG0006145	LOC108100378|XP_017059716.1|DFIC	LOC108142673|XP_017122168.1|DELE
OG0006146	LOC108100967|XP_017060607.1|DFIC	LOC108149368|XP_017132359.1|DELE
OG0006147	LOC108099349|XP_017058318.1|DFIC	LOC108143033|XP_017122720.1|DELE
OG0006148	LOC108100453|XP_017059868.1|DFIC	LOC108142523|XP_017121931.1|DELE
OG0006149	LOC108095441|XP_017052040.1|DFIC	LOC108146882|XP_017128604.1|DELE
OG0006150	LOC108095439|XP_017052037.1|DFIC	LOC108146880|XP_017128602.1|DELE
OG0006151	LOC108089147|XP_017042758.1|DFIC	LOC108141824|XP_017120892.1|DELE
OG0006152	LOC108095848|XP_017052633.1|DFIC	LOC108143994|XP_017124102.1|DELE
OG0006153	LOC108094058|XP_017049986.1|DFIC	LOC108144862|XP_017125500.1|DELE
OG0006154	LOC108095680|XP_017052338.1|DFIC	LOC108143880|XP_017123941.1|DELE
OG0006155	LOC108099353|XP_017058322.1|DFIC	LOC108142896|XP_017122472.1|DELE
OG0006156	LOC108099391|XP_017058379.1|DFIC	LOC108143912|XP_017123981.1|DELE
OG0006157	LOC108090983|XP_017045428.1|DFIC	LOC108144170|XP_017124319.1|DELE
OG0006158	LOC108089408|XP_017043092.1|DFIC	LOC108146889|XP_017128611.1|DELE
OG0006159	LOC108101608|XP_017061510.1|DFIC	LOC108149691|XP_017132946.1|DELE, LOC108136647|XP_017113462.1|DELE
OG0006160	LOC108090968|XP_017045403.1|DFIC	LOC108144885|XP_017125533.1|DELE
OG0006161	LOC108090254|XP_017044339.1|DFIC	LOC108143403|XP_017123273.1|DELE
OG0006162	LOC108098397|XP_017056761.1|DFIC	LOC108145288|XP_017126091.1|DELE
OG0006163	LOC108101473|XP_017061308.1|DFIC	LOC108149714|XP_017132968.1|DELE
OG0006165	LOC108088816|XP_017042273.1|DFIC	LOC108143273|XP_017123077.1|DELE
