Orthogroup	DFIC.longest_only	DBUS.longest_only
OG0006521	LOC108092131|XP_017047123.1|DFIC	LOC108602150|XP_017845672.1|DBUS
OG0006522	LOC108088413|XP_017041660.1|DFIC	LOC108604772|XP_017849855.1|DBUS
OG0006523	LOC108097491|XP_017055287.1|DFIC	LOC108602616|XP_017846243.1|DBUS
OG0006524	LOC108088190|XP_017041379.1|DFIC	LOC108608467|XP_017855343.2|DBUS
OG0006525	LOC108097409|XP_017055156.1|DFIC	LOC108606283|XP_017851752.1|DBUS
OG0006526	LOC108091762|XP_017046596.1|DFIC	LOC108601457|XP_017844844.1|DBUS
OG0006527	LOC108091836|XP_017046705.1|DFIC	LOC108603899|XP_017848564.1|DBUS
OG0006528	LOC108091737|XP_017046570.1|DFIC	LOC108603896|XP_017848560.1|DBUS
OG0006529	LOC108091760|XP_017046593.1|DFIC	LOC108601458|XP_017844845.1|DBUS
OG0006530	LOC108091730|XP_017046562.1|DFIC	LOC108601459|XP_017844846.2|DBUS
OG0006531	LOC108091758|XP_017046590.1|DFIC	LOC108602731|XP_017846371.1|DBUS
OG0006532	LOC108091825|XP_017046692.1|DFIC	LOC108602315|XP_017845888.1|DBUS
OG0006533	LOC108090650|XP_017044917.1|DFIC	LOC108595324|XP_017836032.1|DBUS
OG0006534	LOC108097243|XP_017054913.1|DFIC	LOC108603727|XP_017848259.1|DBUS
OG0006535	LOC108087197|XP_017039947.1|DFIC	LOC108604058|XP_017848810.1|DBUS
OG0006536	LOC108091783|XP_017046627.1|DFIC	LOC108602342|XP_017845926.1|DBUS
OG0006537	LOC108095798|XP_017052551.1|DFIC	LOC108602435|XP_017846045.1|DBUS
OG0006538	LOC108088433|XP_017041690.1|DFIC	LOC108603283|XP_017847434.1|DBUS
OG0006539	LOC108102295|XP_017062547.1|DFIC	LOC108603534|XP_033150099.1|DBUS
OG0006540	LOC108099441|XP_017058468.1|DFIC	LOC108604700|XP_017849750.1|DBUS
OG0006541	LOC108086592|XP_017039050.1|DFIC	LOC108603615|XP_017848054.1|DBUS
OG0006542	LOC108086593|XP_017039051.1|DFIC	LOC108603617|XP_017848055.1|DBUS
OG0006543	LOC108095818|XP_017052579.1|DFIC	LOC108604009|XP_017848740.1|DBUS
OG0006544	LOC108098519|XP_017056977.1|DFIC	LOC108603488|XP_017847829.1|DBUS
OG0006545	LOC108092851|XP_017048161.1|DFIC	LOC108606136|XP_017851478.1|DBUS
OG0006546	LOC108091653|XP_017046447.1|DFIC	LOC108601810|XP_017845235.1|DBUS
OG0006547	LOC108099320|XP_017058241.1|DFIC	LOC108603324|XP_017847534.1|DBUS
OG0006548	LOC108091683|XP_017046494.1|DFIC	LOC108602646|XP_017846281.1|DBUS
OG0006549	LOC108087035|XP_017039697.1|DFIC	LOC108604691|XP_017849737.1|DBUS
OG0006550	LOC108100763|XP_017060289.1|DFIC	LOC108602403|XP_017846003.1|DBUS
OG0006551	LOC108088735|XP_017042174.1|DFIC	LOC108605321|XP_017850480.1|DBUS
OG0006552	LOC108088704|XP_017042135.1|DFIC	LOC108607099|XP_017853212.1|DBUS
OG0006553	LOC108086577|XP_017039023.1|DFIC	LOC108602468|XP_017846080.1|DBUS
OG0006554	LOC108098499|XP_017056907.1|DFIC	LOC108603013|XP_017846898.1|DBUS
OG0006555	LOC108098581|XP_017057108.1|DFIC	LOC108604388|XP_017849334.1|DBUS
OG0006556	LOC108091925|XP_017046799.1|DFIC	LOC108604665|XP_017849705.1|DBUS
OG0006557	LOC108102064|XP_017062193.1|DFIC	LOC108603816|XP_017848433.1|DBUS
OG0006558	LOC108091661|XP_017046458.1|DFIC	LOC108604032|XP_017848773.1|DBUS
OG0006559	LOC108098883|XP_017057559.1|DFIC	LOC108601787|XP_017845202.1|DBUS
OG0006560	LOC108088402|XP_017041645.1|DFIC	LOC108603127|XP_017847134.1|DBUS
OG0006561	LOC108088401|XP_017041644.1|DFIC	LOC108603126|XP_017847133.1|DBUS
OG0006562	LOC108086578|XP_017039024.1|DFIC	LOC108604361|XP_017849291.2|DBUS
OG0006563	LOC108087977|XP_017041067.1|DFIC	LOC108602950|XP_017846788.1|DBUS
OG0006564	LOC108088072|XP_017041210.1|DFIC	LOC108602245|XP_017845784.1|DBUS
OG0006565	LOC108087029|XP_017039685.1|DFIC	LOC108601360|XP_017844749.1|DBUS
OG0006566	LOC108091987|XP_017046888.1|DFIC	LOC108603529|XP_017847912.1|DBUS
OG0006567	LOC108091666|XP_017046469.1|DFIC	LOC108602183|XP_017845711.1|DBUS
OG0006568	LOC108091665|XP_017046468.1|DFIC	LOC108603802|XP_033149828.1|DBUS
OG0006569	LOC108093254|XP_017048719.1|DFIC	LOC108598954|XP_017841214.1|DBUS
OG0006570	LOC108090180|XP_017044253.1|DFIC	LOC108604258|XP_017849140.1|DBUS
OG0006571	LOC108099562|XP_017058639.1|DFIC	LOC108602841|XP_017846581.1|DBUS
OG0006572	LOC108098769|XP_017057390.1|DFIC	LOC108602026|XP_017845517.1|DBUS
OG0006573	LOC108091807|XP_017046662.1|DFIC	LOC108604687|XP_017849732.1|DBUS
OG0006574	LOC108087300|XP_017040101.1|DFIC	LOC108604503|XP_017849488.1|DBUS
OG0006575	LOC108086601|XP_017039061.1|DFIC	LOC108602999|XP_017846883.1|DBUS
OG0006576	LOC108099538|XP_017058599.1|DFIC	LOC108603997|XP_017848720.1|DBUS
OG0006577	LOC108097729|XP_017055719.1|DFIC	LOC108604454|XP_017849423.1|DBUS
OG0006578	LOC108099537|XP_017058597.1|DFIC	LOC108603995|XP_017848717.1|DBUS
OG0006579	LOC108100959|XP_017060599.1|DFIC	LOC108597687|XP_017839854.2|DBUS
OG0006580	LOC108092166|XP_017047178.1|DFIC	LOC108604218|XP_017849072.1|DBUS
OG0006581	LOC108090239|XP_017044325.1|DFIC	LOC108601937|XP_017845403.1|DBUS
OG0006582	LOC108092110|XP_017047098.1|DFIC	LOC108604282|XP_017849174.1|DBUS
OG0006583	LOC108092069|XP_017047025.1|DFIC	LOC108604422|XP_017849377.1|DBUS
OG0006585	LOC108092648|XP_017047786.1|DFIC, LOC108100526|XP_017059978.1|DFIC	LOC108607179|XP_017853327.1|DBUS
OG0006586	LOC108088420|XP_017041671.1|DFIC	LOC108604610|XP_017849638.1|DBUS
OG0006587	LOC108088416|XP_017041664.1|DFIC	LOC108604608|XP_017849636.1|DBUS
OG0006588	LOC108097590|XP_017055479.1|DFIC	LOC108604288|XP_017849188.1|DBUS
OG0006589	LOC108089091|XP_017042693.1|DFIC	LOC108601543|XP_033150091.1|DBUS
OG0006590	LOC108089098|XP_017042701.1|DFIC	LOC108601653|XP_017845042.1|DBUS
OG0006591	LOC108093067|XP_017048466.1|DFIC	LOC108600152|XP_017843036.2|DBUS
OG0006592	LOC108098820|XP_017057462.1|DFIC	LOC108604562|XP_017849580.1|DBUS
OG0006593	LOC108098817|XP_017057460.1|DFIC	LOC108604560|XP_017849577.1|DBUS
OG0006594	LOC108087507|XP_017040394.1|DFIC	LOC108598905|XP_017841157.2|DBUS
OG0006595	LOC108093993|XP_017049903.1|DFIC	LOC108596663|XP_033149251.1|DBUS
OG0006596	LOC108095156|XP_017051583.1|DFIC	LOC108596557|XP_017837943.1|DBUS
OG0006597	LOC108099101|XP_017057910.1|DFIC	LOC108599834|XP_017842431.1|DBUS
OG0006598	LOC108089207|XP_017042846.1|DFIC	LOC117134993|XP_033150598.1|DBUS
OG0006599	LOC108099918|XP_017059075.1|DFIC	LOC108600362|XP_017843383.1|DBUS
OG0006600	LOC108086979|XP_017039584.1|DFIC	LOC108600468|XP_017843557.1|DBUS
OG0006601	LOC108089645|XP_017043502.1|DFIC	LOC108599500|XP_017841856.1|DBUS
OG0006602	LOC108089646|XP_017043503.1|DFIC	LOC108599501|XP_017841857.1|DBUS
OG0006603	LOC108089592|XP_017043439.1|DFIC	LOC108598013|XP_017840117.1|DBUS
OG0006604	LOC108089317|XP_017042983.1|DFIC	LOC108599057|XP_017841326.1|DBUS
OG0006605	LOC108097382|XP_017055122.1|DFIC	LOC108605803|XP_017851098.1|DBUS
OG0006606	LOC108093087|XP_017048504.1|DFIC	LOC108597975|XP_017840080.1|DBUS
OG0006607	LOC108089729|XP_017043595.1|DFIC	LOC108600636|XP_033149380.1|DBUS
OG0006608	LOC108090216|XP_017044298.1|DFIC	LOC108604624|XP_017849661.1|DBUS
OG0006609	LOC108097733|XP_017055723.1|DFIC	LOC108603593|XP_017848023.1|DBUS
OG0006610	LOC108089504|XP_017043298.1|DFIC	LOC108600617|XP_017843783.1|DBUS
OG0006611	LOC108100648|XP_017060143.1|DFIC	LOC108601094|XP_017844493.1|DBUS
OG0006612	LOC108100183|XP_017059441.1|DFIC	LOC108599135|XP_017841413.1|DBUS
OG0006613	LOC108100683|XP_017060188.1|DFIC	LOC108599101|XP_017841379.1|DBUS
OG0006614	LOC108100680|XP_017060183.1|DFIC	LOC108598402|XP_017840514.1|DBUS
OG0006615	LOC108100631|XP_017060123.1|DFIC	LOC108598689|XP_017840898.1|DBUS
OG0006616	LOC108093653|XP_017049314.1|DFIC	LOC108599777|XP_017842320.1|DBUS
OG0006617	LOC108099909|XP_017059059.1|DFIC	LOC108600042|XP_017842876.1|DBUS
OG0006618	LOC108087470|XP_017040335.1|DFIC	LOC108598902|XP_017841154.1|DBUS
OG0006619	LOC108099528|XP_017058589.1|DFIC	LOC108599750|XP_017842252.1|DBUS
OG0006620	LOC108099488|XP_017058541.1|DFIC	LOC108599385|XP_017841681.1|DBUS
OG0006621	LOC108089450|XP_017043178.1|DFIC	LOC108600992|XP_033149567.1|DBUS
OG0006622	LOC108099651|XP_017058775.1|DFIC	LOC108599920|XP_017842612.1|DBUS
OG0006623	LOC108099723|XP_017058838.1|DFIC	LOC108600669|XP_017843854.1|DBUS
OG0006624	LOC108094247|XP_017050194.1|DFIC	LOC108596253|XP_017837295.1|DBUS
OG0006625	LOC108094259|XP_017050213.1|DFIC	LOC108594882|XP_017835509.1|DBUS
OG0006626	LOC108101344|XP_017061140.1|DFIC	LOC108596818|XP_017838425.1|DBUS
OG0006627	LOC108101561|XP_017061451.1|DFIC	LOC108597698|XP_017839867.1|DBUS
OG0006628	LOC108101563|XP_017061455.1|DFIC	LOC108597426|XP_017839470.1|DBUS
OG0006629	LOC108095177|XP_017051631.1|DFIC	LOC108597131|XP_017839005.1|DBUS
OG0006630	LOC108086404|XP_017038794.1|DFIC	LOC108594736|XP_017835363.1|DBUS
OG0006631	LOC108096317|XP_017053309.1|DFIC	LOC108600313|XP_017843299.1|DBUS
OG0006632	LOC108096634|XP_017053881.1|DFIC	LOC108596184|XP_017837187.1|DBUS
OG0006633	LOC108100597|XP_017060068.1|DFIC	LOC108599861|XP_017842491.2|DBUS
OG0006634	LOC108091448|XP_017046135.1|DFIC	LOC108608171|XP_017854917.2|DBUS
OG0006635	LOC108094166|XP_017050107.1|DFIC	LOC108608442|XP_033149750.1|DBUS
OG0006636	LOC108094706|XP_017050930.1|DFIC	LOC108605643|XP_017850915.1|DBUS
OG0006637	LOC108093182|XP_017048626.1|DFIC	LOC108598817|XP_017841052.1|DBUS
OG0006638	LOC108090500|XP_017044706.1|DFIC	LOC108596269|XP_017837325.1|DBUS
OG0006639	LOC108090380|XP_017044500.1|DFIC	LOC108596266|XP_017837314.1|DBUS
OG0006640	LOC108101569|XP_017061467.1|DFIC	LOC108596326|XP_017837439.1|DBUS
OG0006642	LOC108096733|XP_017054068.1|DFIC	LOC108596859|XP_017838493.1|DBUS
OG0006643	LOC108090747|XP_017045063.1|DFIC	LOC108596082|XP_017836988.1|DBUS
OG0006644	LOC108100388|XP_017059736.1|DFIC	LOC108600988|XP_017844340.1|DBUS
OG0006645	LOC108094448|XP_017050511.1|DFIC	LOC108607981|XP_017854624.1|DBUS
OG0006646	LOC108093751|XP_017049507.1|DFIC	LOC108596069|XP_017836952.1|DBUS
OG0006647	LOC108087834|XP_017040895.1|DFIC	LOC108596848|XP_017838467.1|DBUS
OG0006648	LOC108100211|XP_017059475.1|DFIC	LOC108598915|XP_017841167.1|DBUS
OG0006649	LOC108096753|XP_017054100.1|DFIC	LOC108595912|XP_017836692.1|DBUS
OG0006650	LOC108094288|XP_017050272.1|DFIC	LOC108596409|XP_017837589.1|DBUS
OG0006651	LOC108093082|XP_017048493.1|DFIC	LOC108599975|XP_017842735.2|DBUS
OG0006652	LOC108099967|XP_017059144.1|DFIC	LOC108598914|XP_017841166.1|DBUS
OG0006653	LOC108099026|XP_017057750.1|DFIC	LOC108599808|XP_017842374.1|DBUS
OG0006654	LOC108099607|XP_017058721.1|DFIC	LOC108598555|XP_017840730.1|DBUS
OG0006655	LOC108099096|XP_017057903.1|DFIC	LOC117134619|XP_033149774.1|DBUS
OG0006656	LOC108096284|XP_017053238.1|DFIC	LOC108598478|XP_017840617.1|DBUS
OG0006657	LOC108094842|XP_017051133.1|DFIC	LOC108595638|XP_017836399.1|DBUS
OG0006658	LOC108100547|XP_017060004.1|DFIC	LOC108600568|XP_033149352.1|DBUS
OG0006659	LOC108100669|XP_017060174.1|DFIC	LOC108601160|XP_017844581.2|DBUS
OG0006660	LOC108093220|XP_017048677.1|DFIC	LOC108598604|XP_017840791.2|DBUS
OG0006661	LOC108093142|XP_017048576.1|DFIC	LOC108600340|XP_017843352.2|DBUS
OG0006662	LOC108101310|XP_017061101.1|DFIC	LOC108608510|XP_017855399.1|DBUS
OG0006663	LOC108093189|XP_017048638.1|DFIC	LOC108599866|XP_033149396.1|DBUS
OG0006664	LOC108099398|XP_017058393.1|DFIC	LOC108603274|XP_017847422.1|DBUS
OG0006665	LOC108098983|XP_017057688.1|DFIC	LOC108601100|XP_017844504.1|DBUS
OG0006666	LOC108094768|XP_017051029.1|DFIC	LOC108595019|XP_017835642.1|DBUS
OG0006667	LOC108088241|XP_017041441.1|DFIC	LOC108598711|XP_017840927.1|DBUS
OG0006668	LOC108101615|XP_017061519.1|DFIC	LOC108596115|XP_017837032.1|DBUS
OG0006669	LOC108089333|XP_017043002.1|DFIC	LOC108598126|XP_017840232.1|DBUS
OG0006670	LOC108089618|XP_017043469.1|DFIC	LOC108599563|XP_017841948.1|DBUS
OG0006671	LOC108089472|XP_017043216.1|DFIC	LOC108599560|XP_017841944.1|DBUS
OG0006672	LOC108088970|XP_017042487.1|DFIC	LOC108599768|XP_017842282.2|DBUS
OG0006673	LOC108088985|XP_017042517.1|DFIC	LOC108601158|XP_017844578.1|DBUS
OG0006674	LOC108100192|XP_017059453.1|DFIC	LOC108598365|XP_017840474.1|DBUS
OG0006675	LOC108100155|XP_017059401.1|DFIC	LOC108600035|XP_017842865.1|DBUS
OG0006676	LOC108099873|XP_017059011.1|DFIC	LOC108598513|XP_017840678.1|DBUS
OG0006677	LOC108088996|XP_017042548.1|DFIC	LOC108600267|XP_017843212.1|DBUS
OG0006678	LOC108096396|XP_017053453.1|DFIC	LOC108599953|XP_017842693.1|DBUS
OG0006679	LOC108099124|XP_017057950.1|DFIC	LOC108600279|XP_017843236.1|DBUS
OG0006680	LOC108088507|XP_017041828.1|DFIC	LOC108601621|XP_017845009.1|DBUS
OG0006681	LOC108089470|XP_017043213.1|DFIC	LOC108599559|XP_017841941.1|DBUS
OG0006682	LOC108093198|XP_017048649.1|DFIC	LOC108600674|XP_017843866.1|DBUS
OG0006683	LOC108093092|XP_017048517.1|DFIC	LOC108601097|XP_017844501.1|DBUS
OG0006684	LOC108088995|XP_017042547.1|DFIC	LOC108600266|XP_017843211.1|DBUS
OG0006685	LOC108090704|XP_017044985.1|DFIC	LOC108597729|XP_017839913.2|DBUS
OG0006686	LOC108093077|XP_017048482.1|DFIC	LOC108598582|XP_017840763.1|DBUS
OG0006687	LOC108088733|XP_017042172.1|DFIC	LOC108607173|XP_017853315.1|DBUS
OG0006688	LOC108093036|XP_017048429.1|DFIC	LOC108598883|XP_017841132.1|DBUS
OG0006689	LOC108100241|XP_017059507.1|DFIC	LOC108598173|XP_017840277.2|DBUS
OG0006690	LOC108097964|XP_017056071.1|DFIC	LOC108603669|XP_017848154.1|DBUS
OG0006691	LOC108089481|XP_017043245.1|DFIC	LOC108600447|XP_017843523.1|DBUS
OG0006692	LOC108100595|XP_017060065.1|DFIC	LOC108599859|XP_017842489.1|DBUS
OG0006693	LOC108099113|XP_017057929.1|DFIC	LOC108598648|XP_017840849.1|DBUS
OG0006694	LOC108097277|XP_017054964.1|DFIC	LOC108606566|XP_017852273.1|DBUS
OG0006695	LOC108089042|XP_017042637.1|DFIC	LOC108600645|XP_017843830.2|DBUS
OG0006696	LOC108093445|XP_017049000.1|DFIC	LOC108594423|XP_017835087.2|DBUS
OG0006697	LOC108087440|XP_017040282.1|DFIC	LOC108598630|XP_017840819.1|DBUS
OG0006698	LOC108089388|XP_017043060.1|DFIC	LOC108599997|XP_017842766.1|DBUS
OG0006699	LOC108099081|XP_017057869.1|DFIC	LOC108600458|XP_017843536.2|DBUS
OG0006700	LOC108096364|XP_017053405.1|DFIC	LOC108600773|XP_017844029.2|DBUS
OG0006701	LOC108096932|XP_017054373.1|DFIC	LOC108595233|XP_017835920.1|DBUS
OG0006702	LOC108099161|XP_017057995.1|DFIC	LOC108598526|XP_017840696.1|DBUS
OG0006703	LOC108089631|XP_017043483.1|DFIC	LOC108598896|XP_017841146.1|DBUS
OG0006704	LOC108089632|XP_017043485.1|DFIC	LOC108599360|XP_017841653.1|DBUS
OG0006705	LOC108090479|XP_017044666.1|DFIC	LOC108597329|XP_017839310.1|DBUS
OG0006706	LOC108090845|XP_017045206.1|DFIC	LOC108595144|XP_017835799.1|DBUS
OG0006707	LOC108087710|XP_017040718.1|DFIC	LOC108594840|XP_017835467.1|DBUS
OG0006708	LOC108097771|XP_017055786.1|DFIC	LOC108606213|XP_017851592.1|DBUS
OG0006709	LOC108091245|XP_017045846.1|DFIC	LOC108605143|XP_017850207.1|DBUS
OG0006710	LOC108093088|XP_017048505.1|DFIC	LOC108599863|XP_017842498.1|DBUS
OG0006712	LOC108099028|XP_017057766.1|DFIC	LOC108600014|XP_017842813.1|DBUS
OG0006713	LOC108099899|XP_017059046.1|DFIC	LOC108598506|XP_017840665.1|DBUS
OG0006714	LOC108099896|XP_017059043.1|DFIC	LOC108598505|XP_017840664.1|DBUS
OG0006715	LOC108093183|XP_017048627.1|DFIC	LOC108600828|XP_017844110.1|DBUS
OG0006716	LOC108092322|XP_017047346.1|DFIC	LOC108607624|XP_017854030.1|DBUS
OG0006717	LOC108089637|XP_017043492.1|DFIC	LOC108600122|XP_017842994.2|DBUS
OG0006718	LOC108089586|XP_017043432.1|DFIC	LOC108601037|XP_017844408.1|DBUS
OG0006719	LOC108100425|XP_017059817.1|DFIC	LOC108598496|XP_017840653.2|DBUS
OG0006720	LOC108099971|XP_017059149.1|DFIC	LOC108598296|XP_033149394.1|DBUS
OG0006721	LOC108089548|XP_017043373.1|DFIC	LOC108600491|XP_017843612.2|DBUS
OG0006722	LOC108089605|XP_017043454.1|DFIC	LOC108598600|XP_017840784.1|DBUS
OG0006724	LOC108099572|XP_017058661.1|DFIC	LOC108604637|XP_017849675.1|DBUS
OG0006725	LOC108099344|XP_017058308.1|DFIC	LOC108602815|XP_017846535.1|DBUS
OG0006726	LOC108092031|XP_017046961.1|DFIC	LOC108603525|XP_017847909.1|DBUS
OG0006727	LOC108099341|XP_017058306.1|DFIC	LOC108603502|XP_017847864.1|DBUS
OG0006728	LOC108099430|XP_017058450.1|DFIC	LOC108604071|XP_017848828.1|DBUS
OG0006729	LOC108096724|XP_017054053.1|DFIC	LOC108597029|XP_017838806.1|DBUS
OG0006730	LOC108096721|XP_017054050.1|DFIC	LOC108597028|XP_017838804.1|DBUS
OG0006731	LOC108088195|XP_017041384.1|DFIC	LOC108606764|XP_017852668.1|DBUS
OG0006732	LOC108096207|XP_017053083.1|DFIC	LOC108598004|XP_033149661.1|DBUS
OG0006733	LOC108093041|XP_017048438.1|DFIC	LOC108599082|XP_017841359.1|DBUS
OG0006734	LOC108093145|XP_017048578.1|DFIC	LOC108600399|XP_017843438.1|DBUS
OG0006735	LOC108089014|XP_017042584.1|DFIC	LOC108600451|XP_017843527.2|DBUS
OG0006736	LOC108088988|XP_017042519.1|DFIC	LOC108598624|XP_017840812.1|DBUS
OG0006737	LOC108099970|XP_017059148.1|DFIC	LOC108600759|XP_017844008.1|DBUS
OG0006738	LOC108094751|XP_017050997.1|DFIC	LOC108596426|XP_017837638.1|DBUS
OG0006739	LOC108093100|XP_017048526.1|DFIC	LOC108600118|XP_017842985.1|DBUS
OG0006740	LOC108096297|XP_017053262.1|DFIC	LOC108600686|XP_017843887.1|DBUS
OG0006741	LOC108096296|XP_017053259.1|DFIC	LOC108600685|XP_017843886.1|DBUS
OG0006742	LOC108096944|XP_017054397.1|DFIC	LOC108604123|XP_017848899.1|DBUS
OG0006743	LOC108091530|XP_017046285.1|DFIC	LOC108608119|XP_033149789.1|DBUS
OG0006744	LOC108087468|XP_017040331.1|DFIC	LOC108600925|XP_017844247.1|DBUS
OG0006745	LOC108102256|XP_017062495.1|DFIC	LOC108604762|XP_017849841.1|DBUS
OG0006746	LOC108089009|XP_017042574.1|DFIC	LOC108600778|XP_033149505.1|DBUS
OG0006747	LOC108089048|XP_017042645.1|DFIC	LOC108600107|XP_033149583.1|DBUS
OG0006748	LOC108097023|XP_017054529.1|DFIC	LOC108607231|XP_017853397.1|DBUS
OG0006749	LOC108100370|XP_017059700.1|DFIC	LOC108600909|XP_017844227.2|DBUS
OG0006750	LOC108098026|XP_017056167.1|DFIC	LOC108605839|XP_017851136.1|DBUS
OG0006752	LOC108099168|XP_017058016.1|DFIC	LOC108598421|XP_017840537.1|DBUS
OG0006753	LOC108099206|XP_017058074.1|DFIC	LOC108598258|XP_017840363.1|DBUS
OG0006754	LOC108099118|XP_017057937.1|DFIC	LOC108599486|XP_017841821.1|DBUS
OG0006755	LOC108099641|XP_017058763.1|DFIC	LOC108600527|XP_017843664.1|DBUS
OG0006756	LOC108093250|XP_017048715.1|DFIC	LOC108598476|XP_017840613.2|DBUS
OG0006757	LOC108093251|XP_017048716.1|DFIC	LOC108599961|XP_017842700.1|DBUS
OG0006758	LOC108099134|XP_017057962.1|DFIC	LOC108600316|XP_017843303.1|DBUS
OG0006759	LOC108099132|XP_017057960.1|DFIC	LOC108600315|XP_017843302.1|DBUS
OG0006760	LOC108093063|XP_017048461.1|DFIC	LOC108599536|XP_017841910.1|DBUS
OG0006761	LOC108090176|XP_017044248.1|DFIC	LOC108601836|XP_017845268.1|DBUS
OG0006762	LOC108098012|XP_017056143.1|DFIC	LOC108606795|XP_033150181.1|DBUS
OG0006763	LOC108096909|XP_017054348.1|DFIC	LOC108597750|XP_017839947.1|DBUS
OG0006764	LOC108093881|XP_017049716.1|DFIC	LOC108596025|XP_017836872.1|DBUS
OG0006765	LOC108096890|XP_017054321.1|DFIC	LOC108595982|XP_017836758.2|DBUS
OG0006766	LOC108100504|XP_017059942.1|DFIC	LOC108600959|XP_017844300.1|DBUS
OG0006767	LOC108093187|XP_017048637.1|DFIC	LOC108601044|XP_017844424.1|DBUS
OG0006768	LOC108093185|XP_017048630.1|DFIC	LOC108601042|XP_017844419.1|DBUS
OG0006769	LOC108093186|XP_017048636.1|DFIC	LOC108598502|XP_017840662.1|DBUS
OG0006770	LOC108093255|XP_017048721.1|DFIC	LOC108598127|XP_017840233.1|DBUS
OG0006771	LOC108097548|XP_017055392.1|DFIC	LOC108606805|XP_017852764.1|DBUS
OG0006772	LOC108101601|XP_017061503.1|DFIC	LOC108595093|XP_017835734.1|DBUS
OG0006773	LOC108099067|XP_017057831.1|DFIC	LOC108599875|XP_017842519.1|DBUS
OG0006774	LOC108088905|XP_017042400.1|DFIC	LOC108600691|XP_017843894.1|DBUS
OG0006775	LOC108099900|XP_017059047.1|DFIC	LOC108599180|XP_017841457.1|DBUS
OG0006776	LOC108099893|XP_017059042.1|DFIC	LOC108600633|XP_017843809.2|DBUS
OG0006777	LOC108099962|XP_017059139.1|DFIC	LOC108600631|XP_017843807.1|DBUS
OG0006778	LOC108100099|XP_017059336.1|DFIC	LOC108600791|XP_017841499.1|DBUS
OG0006779	LOC108100601|XP_017060073.1|DFIC	LOC108601016|XP_017844379.1|DBUS
OG0006780	LOC108086984|XP_017039601.1|DFIC	LOC108600916|XP_017844238.1|DBUS
OG0006781	LOC108089044|XP_017042639.1|DFIC	LOC108600895|XP_017844208.2|DBUS
OG0006782	LOC108100724|XP_017060248.1|DFIC	LOC108599640|XP_017842102.1|DBUS
OG0006783	LOC108087623|XP_017040554.1|DFIC	LOC108596117|XP_033150945.1|DBUS
OG0006784	LOC108096311|XP_017053287.1|DFIC	LOC108599932|XP_033149620.1|DBUS
OG0006785	LOC108096801|XP_017054173.1|DFIC	LOC108596180|XP_017837177.1|DBUS
OG0006786	LOC108096613|XP_017053846.1|DFIC	LOC108595652|XP_017836415.1|DBUS
OG0006787	LOC108100501|XP_017059937.1|DFIC	LOC108598428|XP_017840544.2|DBUS
OG0006788	LOC108100503|XP_017059940.1|DFIC	LOC108598757|XP_017840983.1|DBUS
OG0006789	LOC108098041|XP_017056195.1|DFIC	LOC108606594|XP_017852329.1|DBUS
OG0006790	LOC108092489|XP_017047573.1|DFIC	LOC108596654|XP_017838129.1|DBUS
OG0006791	LOC108089406|XP_017043090.1|DFIC	LOC108599473|XP_033149702.1|DBUS
OG0006792	LOC108087427|XP_017040269.1|DFIC	LOC108599918|XP_017842611.1|DBUS
OG0006793	LOC108087420|XP_017040256.1|DFIC	LOC108598498|XP_017840657.2|DBUS
OG0006794	LOC108094293|XP_017050284.1|DFIC	LOC108597400|XP_017839433.1|DBUS
OG0006795	LOC108100649|XP_017060147.1|DFIC	LOC108598399|XP_017840511.1|DBUS
OG0006796	LOC108088919|XP_017042424.1|DFIC	LOC108598473|XP_017840610.1|DBUS
OG0006797	LOC108089170|XP_017042793.1|DFIC	LOC108596597|XP_017838019.1|DBUS
OG0006799	LOC108087492|XP_017040371.1|DFIC	LOC108600220|XP_017843132.2|DBUS
OG0006800	LOC108086940|XP_017039538.1|DFIC	LOC108599727|XP_017842216.1|DBUS
OG0006801	LOC108097687|XP_017055643.1|DFIC	LOC108606595|XP_017852331.1|DBUS
OG0006802	LOC108101885|XP_017061917.1|DFIC	LOC108595346|XP_017836059.1|DBUS
OG0006803	LOC108086377|XP_017038767.1|DFIC	LOC108596715|XP_017838237.1|DBUS
OG0006804	LOC108087565|XP_017040482.1|DFIC	LOC108599396|XP_017841694.1|DBUS
OG0006805	LOC108096696|XP_017054002.1|DFIC	LOC108596432|XP_017837647.1|DBUS
OG0006806	LOC108089501|XP_017043294.1|DFIC	LOC108600946|XP_017844279.1|DBUS
OG0006807	LOC108088869|XP_017042339.1|DFIC	LOC108600746|XP_033149622.1|DBUS
OG0006808	LOC108090501|XP_017044707.1|DFIC	LOC108595026|XP_017835650.1|DBUS
OG0006809	LOC108099193|XP_017058050.1|DFIC	LOC108594899|XP_017835525.1|DBUS
OG0006810	LOC108089488|XP_017043256.1|DFIC	LOC108600367|XP_017843392.1|DBUS
OG0006811	LOC108095694|XP_017052353.1|DFIC	LOC108601928|XP_017845393.1|DBUS
OG0006812	LOC108088999|XP_017042558.1|DFIC	LOC108601127|XP_017844537.1|DBUS
OG0006813	LOC108087175|XP_017039908.1|DFIC	LOC108597133|XP_017839007.1|DBUS
OG0006814	LOC108089525|XP_017043344.1|DFIC	LOC108599492|XP_017841828.1|DBUS
OG0006815	LOC108099136|XP_017057964.1|DFIC	LOC108600192|XP_017843090.1|DBUS
OG0006816	LOC108099157|XP_017057991.1|DFIC	LOC108600190|XP_017843088.1|DBUS
