Orthogroup	DFIC.longest_only	DPER.longest_only
OG0004300	LOC108094942|XP_017051292.1|DFIC	LOC6593243|XP_002018364.1|DPER
OG0004301	LOC108089437|XP_017043160.1|DFIC	LOC6602958|XP_002027969.2|DPER
OG0004302	LOC108093734|XP_017049478.1|DFIC	LOC6590516|XP_002016084.1|DPER
OG0004303	LOC108090872|XP_017045255.1|DFIC	LOC6593089|XP_002017722.2|DPER
OG0004304	LOC108093650|XP_017049297.1|DFIC	LOC6590026|XP_026842043.1|DPER
OG0004305	LOC108094859|XP_017051156.1|DFIC	LOC6590695|XP_026842196.1|DPER
OG0004306	LOC108087701|XP_017040706.1|DFIC	LOC6592774|XP_002018016.2|DPER
OG0004307	LOC108096712|XP_017054036.1|DFIC	LOC6602098|XP_002027143.1|DPER
OG0004308	LOC108090726|XP_017045027.1|DFIC	LOC6590492|XP_026842074.1|DPER
OG0004309	LOC108093918|XP_017049778.1|DFIC	LOC6600582|XP_002025637.1|DPER
OG0004310	LOC108090440|XP_017044607.1|DFIC	LOC6592212|XP_026840772.1|DPER
OG0004311	LOC108100626|XP_017060116.1|DFIC	LOC6596031|XP_002021030.1|DPER
OG0004312	LOC108090930|XP_017045355.1|DFIC	LOC6601338|XP_026842221.1|DPER, LOC113565094|XP_026841456.1|DPER
OG0004313	LOC108094294|XP_017050286.1|DFIC	LOC6601355|XP_026841452.1|DPER
OG0004314	LOC108096799|XP_017054170.1|DFIC	LOC6590459|XP_002015850.2|DPER
OG0004315	LOC108101901|XP_017061958.1|DFIC	LOC6601291|XP_002026363.1|DPER
OG0004316	LOC108090702|XP_017044982.1|DFIC	LOC6600972|XP_002026010.1|DPER
OG0004317	LOC108101607|XP_017061509.1|DFIC	LOC6591067|XP_026841735.1|DPER
OG0004318	LOC108090854|XP_017045222.1|DFIC	LOC6601331|XP_026841384.1|DPER
OG0004319	LOC108096878|XP_017054301.1|DFIC	LOC6590801|XP_002015425.1|DPER
OG0004320	LOC108099477|XP_017058522.1|DFIC	LOC6587370|XP_026850773.1|DPER
OG0004321	LOC108100969|XP_017060609.1|DFIC	LOC6593795|XP_002018715.1|DPER
OG0004322	LOC108087381|XP_017040210.1|DFIC	LOC6588415|XP_002013813.1|DPER
OG0004323	LOC108100582|XP_017060050.1|DFIC	LOC6599519|XP_002024647.1|DPER
OG0004324	LOC108089943|XP_017043922.1|DFIC	LOC6593667|XP_002018614.1|DPER
OG0004325	LOC108096895|XP_017054329.1|DFIC	LOC6603194|XP_002028180.1|DPER
OG0004326	LOC108096894|XP_017054328.1|DFIC	LOC6603195|XP_026842119.1|DPER
OG0004327	LOC108094691|XP_017050905.1|DFIC	LOC6603701|XP_026846747.1|DPER
OG0004328	LOC108087712|XP_017040721.1|DFIC	LOC6592427|XP_002018239.1|DPER
OG0004329	LOC108090796|XP_017045133.1|DFIC	LOC6590407|XP_026841678.1|DPER
OG0004330	LOC108094073|XP_017050003.1|DFIC	LOC6592497|XP_002018399.1|DPER
OG0004331	LOC108090705|XP_017044987.1|DFIC	LOC6600946|XP_002026017.1|DPER
OG0004332	LOC108101247|XP_017060992.1|DFIC	LOC6588671|XP_026844354.1|DPER
OG0004333	LOC108098246|XP_017056524.1|DFIC	LOC6589756|XP_002014729.1|DPER
OG0004334	LOC108100910|XP_017060513.1|DFIC	LOC6588906|XP_002014612.2|DPER
OG0004335	LOC108094251|XP_017050199.1|DFIC	LOC6600807|XP_002025978.1|DPER
OG0004336	LOC108094885|XP_017051209.1|DFIC	LOC6592348|XP_002018295.1|DPER
OG0004337	LOC108092722|XP_017047940.1|DFIC	LOC6588884|XP_002014853.1|DPER
OG0004338	LOC108096271|XP_017053222.1|DFIC	LOC6599634|XP_002024744.1|DPER
OG0004339	LOC108086726|XP_017039241.1|DFIC	LOC6590870|XP_002016162.1|DPER
OG0004340	LOC108086725|XP_017039240.1|DFIC	LOC6590300|XP_002016161.1|DPER
OG0004341	LOC108096921|XP_017054361.1|DFIC	LOC6590461|XP_002015852.1|DPER
OG0004342	LOC108095230|XP_017051739.1|DFIC	LOC6592503|XP_026841924.1|DPER
OG0004343	LOC108095224|XP_017051730.1|DFIC	LOC6592499|XP_026841925.1|DPER
OG0004344	LOC108090905|XP_017045310.1|DFIC	LOC6592538|XP_002018313.1|DPER
OG0004345	LOC108094391|XP_017050445.1|DFIC	LOC6593947|XP_002019011.1|DPER
OG0004346	LOC108101917|XP_017061982.1|DFIC	LOC6601313|XP_026842479.1|DPER
OG0004347	LOC108101883|XP_017061915.1|DFIC	LOC6601315|XP_002026367.1|DPER
OG0004348	LOC108090648|XP_017044915.1|DFIC	LOC113565251|XP_026842852.1|DPER
OG0004349	LOC108090721|XP_017045013.1|DFIC	LOC6589961|XP_026840714.1|DPER
OG0004350	LOC108093980|XP_017049878.1|DFIC	LOC6592747|XP_002017809.1|DPER
OG0004351	LOC108096642|XP_017053895.1|DFIC	LOC6592637|XP_002017858.1|DPER
OG0004352	LOC108098573|XP_017057096.1|DFIC	LOC113567472|XP_026851276.1|DPER
OG0004353	LOC108095920|XP_017052741.1|DFIC	LOC6594923|XP_002020021.1|DPER
OG0004354	LOC108097468|XP_017055233.1|DFIC	LOC6594820|XP_026842299.1|DPER
OG0004355	LOC108091780|XP_017046622.1|DFIC	LOC6591970|XP_026842405.1|DPER
OG0004356	LOC108087799|XP_017040833.1|DFIC	LOC6593255|XP_026841142.1|DPER
OG0004357	LOC108094006|XP_017049922.1|DFIC	LOC6589970|XP_026842515.1|DPER
OG0004358	LOC108087720|XP_017040729.1|DFIC	LOC6590452|XP_002016378.1|DPER
OG0004359	LOC108095158|XP_017051589.1|DFIC	LOC6592454|XP_026840948.1|DPER
OG0004360	LOC108088346|XP_017041581.1|DFIC	LOC6595816|XP_026845518.1|DPER
OG0004361	LOC108087298|XP_017040099.1|DFIC	LOC6594144|XP_002019770.1|DPER
OG0004362	LOC108100108|XP_017059348.1|DFIC	LOC6602794|XP_002027845.1|DPER
OG0004363	LOC108095576|XP_017052216.1|DFIC	LOC6599309|XP_026847162.1|DPER
OG0004364	LOC108087782|XP_017040802.1|DFIC	LOC6590531|XP_026841829.1|DPER
OG0004365	LOC108095210|XP_017051709.1|DFIC	LOC6600864|XP_002025899.1|DPER
OG0004366	LOC108091455|XP_017046144.1|DFIC	LOC6589107|XP_002015040.1|DPER
OG0004367	LOC108100147|XP_017059390.1|DFIC	LOC6603340|XP_026848058.1|DPER
OG0004368	LOC108088775|XP_017042218.1|DFIC	LOC6596169|XP_002021146.1|DPER
OG0004369	LOC108101517|XP_017061367.1|DFIC	LOC6591082|XP_026841910.1|DPER
OG0004370	LOC108090427|XP_017044586.1|DFIC	LOC6592702|XP_026840616.1|DPER
OG0004371	LOC108091192|XP_017045761.1|DFIC	LOC6596897|XP_002021858.1|DPER
OG0004372	LOC108101942|XP_017062016.1|DFIC	LOC6601320|XP_026841642.1|DPER
OG0004373	LOC108087377|XP_017040208.1|DFIC	LOC6590887|XP_002015428.1|DPER
OG0004374	LOC108093727|XP_017049427.1|DFIC	LOC6590637|XP_026841260.1|DPER
OG0004375	LOC108089614|XP_017043465.1|DFIC	LOC6602951|XP_002027962.1|DPER
OG0004376	LOC108100697|XP_017060208.1|DFIC	LOC6595748|XP_002021365.2|DPER
OG0004377	LOC108087570|XP_017040489.1|DFIC	LOC6600243|XP_002025408.1|DPER
OG0004378	LOC108101830|XP_017061826.1|DFIC	LOC6592955|XP_026841480.1|DPER
OG0004379	LOC108095213|XP_017051713.1|DFIC	LOC6600862|XP_002025897.1|DPER
OG0004380	LOC108090443|XP_017044613.1|DFIC	LOC6592213|XP_002017773.1|DPER
OG0004381	LOC108097631|XP_017055551.1|DFIC	LOC6587318|XP_002014189.2|DPER
OG0004382	LOC108086729|XP_017039245.1|DFIC	LOC6590688|XP_002015825.1|DPER
OG0004383	LOC108093811|XP_017049613.1|DFIC	LOC6591247|XP_002015790.1|DPER
OG0004384	LOC108093883|XP_017049727.1|DFIC	LOC6591245|XP_002015788.1|DPER
OG0004385	LOC108094039|XP_017049961.1|DFIC	LOC6600933|XP_002026036.1|DPER
OG0004386	LOC108087731|XP_017040740.1|DFIC	LOC6592798|XP_002017829.1|DPER
OG0004387	LOC108095436|XP_017052035.1|DFIC	LOC6602206|XP_002027214.1|DPER
OG0004388	LOC108086775|XP_017039309.1|DFIC	LOC6590682|XP_026841898.1|DPER
OG0004389	LOC108100553|XP_017060013.1|DFIC	LOC6601877|XP_026849331.1|DPER
OG0004390	LOC108096381|XP_017053425.1|DFIC	LOC6596043|XP_026845476.1|DPER
OG0004391	LOC108094785|XP_017051048.1|DFIC	LOC6590239|XP_026842233.1|DPER
OG0004392	LOC108096288|XP_017053248.1|DFIC	LOC6601867|XP_002026916.2|DPER
OG0004393	LOC108087820|XP_017040877.1|DFIC	LOC6591132|XP_002015926.2|DPER
OG0004394	LOC108090528|XP_017044736.1|DFIC	LOC6590141|XP_026842864.1|DPER
OG0004395	LOC108094789|XP_017051050.1|DFIC	LOC6592378|XP_002018000.1|DPER
OG0004396	LOC108096387|XP_017053481.1|DFIC	LOC6592906|XP_026842373.1|DPER
OG0004397	LOC108087784|XP_017040804.1|DFIC	LOC6590536|XP_002016405.1|DPER
OG0004398	LOC108087789|XP_017040811.1|DFIC	LOC6590535|XP_002016404.1|DPER
OG0004399	LOC108093702|XP_017049381.1|DFIC	LOC6593064|XP_002018287.1|DPER
OG0004400	LOC108099448|XP_017058475.1|DFIC	LOC6594563|XP_002019582.1|DPER
OG0004401	LOC108090971|XP_017045414.1|DFIC	LOC6590672|XP_002015413.1|DPER
OG0004402	LOC108090939|XP_017045364.1|DFIC	LOC6590675|XP_002015416.1|DPER
OG0004403	LOC108086682|XP_017039164.1|DFIC	LOC6590872|XP_026840908.1|DPER
OG0004404	LOC108095028|XP_017051391.1|DFIC	LOC6601552|XP_026841153.1|DPER
OG0004405	LOC108100490|XP_017059913.1|DFIC	LOC6596038|XP_026845628.1|DPER
OG0004406	LOC108095423|XP_017052017.1|DFIC	LOC6600612|XP_026847657.1|DPER
OG0004407	LOC108090355|XP_017044469.1|DFIC	LOC6590860|XP_002016618.1|DPER
OG0004408	LOC108095479|XP_017052083.1|DFIC	LOC6602269|XP_002027318.2|DPER
OG0004409	LOC108095061|XP_017051467.1|DFIC	LOC6601995|XP_026846759.1|DPER
OG0004410	LOC108093863|XP_017049692.1|DFIC	LOC6590025|XP_002016204.1|DPER
OG0004411	LOC108093594|XP_017049209.1|DFIC	LOC6602208|XP_002027216.1|DPER
OG0004412	LOC108093593|XP_017049208.1|DFIC	LOC6602209|XP_002027217.1|DPER
OG0004413	LOC108090910|XP_017045321.1|DFIC	LOC6590372|XP_002015622.1|DPER
OG0004414	LOC108090987|XP_017045432.1|DFIC	LOC6590159|XP_002016581.1|DPER
OG0004415	LOC108093940|XP_017049814.1|DFIC	LOC6590544|XP_002016225.1|DPER
OG0004416	LOC108093954|XP_017049843.1|DFIC	LOC6592704|XP_002018507.1|DPER
OG0004417	LOC108099620|XP_017058732.1|DFIC	LOC6595270|XP_026851144.1|DPER
OG0004418	LOC108096703|XP_017054026.1|DFIC	LOC6592333|XP_026841189.1|DPER
OG0004419	LOC108090259|XP_017044356.1|DFIC	LOC6592474|XP_026842206.1|DPER
OG0004420	LOC108096521|XP_017053639.1|DFIC	LOC6590800|XP_002015424.2|DPER
OG0004421	LOC108099956|XP_017059124.1|DFIC	LOC6598917|XP_026847780.1|DPER
OG0004422	LOC108099766|XP_017058884.1|DFIC	LOC6601373|XP_026847823.1|DPER
OG0004423	LOC108093710|XP_017049397.1|DFIC	LOC6590153|XP_002016320.1|DPER
OG0004424	LOC108101927|XP_017061999.1|DFIC	LOC6601287|XP_026842167.1|DPER
OG0004425	LOC108100435|XP_017059843.1|DFIC	LOC6601803|XP_002026857.1|DPER
OG0004426	LOC108100558|XP_017060020.1|DFIC	LOC6601791|XP_002026850.1|DPER
OG0004427	LOC108096349|XP_017053386.1|DFIC	LOC6601861|XP_002026910.1|DPER
OG0004428	LOC108100310|XP_017059605.1|DFIC, LOC108091578|XP_017046344.1|DFIC	LOC6588611|XP_002013154.1|DPER
OG0004429	LOC108089993|XP_017043984.1|DFIC	LOC6593704|XP_002018628.1|DPER
OG0004430	LOC108087498|XP_017040383.1|DFIC	LOC6597117|XP_026845746.1|DPER
OG0004431	LOC108099378|XP_017058360.1|DFIC	LOC6588070|XP_002012821.1|DPER
OG0004432	LOC108099374|XP_017058356.1|DFIC	LOC6587953|XP_002012822.2|DPER
OG0004433	LOC108088912|XP_017042413.1|DFIC	LOC6595767|XP_026845653.1|DPER
OG0004434	LOC108087786|XP_017040808.1|DFIC	LOC6590534|XP_002016403.1|DPER
OG0004435	LOC108094934|XP_017051282.1|DFIC	LOC6590448|XP_002016374.1|DPER
OG0004436	LOC108093683|XP_017049352.1|DFIC	LOC6592597|XP_026840977.1|DPER
OG0004437	LOC108095254|XP_017051770.1|DFIC	LOC6593158|XP_002018332.2|DPER
OG0004438	LOC108093814|XP_017049618.1|DFIC	LOC6591249|XP_002015792.1|DPER
OG0004439	LOC108086690|XP_017039174.1|DFIC	LOC6590296|XP_002016157.1|DPER
OG0004440	LOC108093865|XP_017049694.1|DFIC	LOC6590024|XP_002016203.1|DPER
OG0004441	LOC108094113|XP_017050023.1|DFIC	LOC6588951|XP_002015372.1|DPER
OG0004442	LOC108093617|XP_017049242.1|DFIC	LOC6600921|XP_002026049.1|DPER
OG0004443	LOC108089500|XP_017043293.1|DFIC	LOC6596080|XP_002021111.1|DPER
OG0004444	LOC108093757|XP_017049514.1|DFIC	LOC6590655|XP_002016413.1|DPER
OG0004445	LOC108090883|XP_017045274.1|DFIC	LOC6590406|XP_026841862.1|DPER
OG0004446	LOC108086820|XP_017039352.1|DFIC	LOC6594743|XP_002020395.1|DPER
OG0004447	LOC108091858|XP_017046727.1|DFIC	LOC6588371|XP_002013418.1|DPER
OG0004448	LOC108093642|XP_017049290.1|DFIC	LOC6592283|XP_002018402.1|DPER
OG0004449	LOC108096418|XP_017053487.1|DFIC	LOC6596060|XP_026845596.1|DPER
OG0004450	LOC108086716|XP_017039223.1|DFIC	LOC6591293|XP_002015806.2|DPER
OG0004451	LOC108086732|XP_017039251.1|DFIC	LOC6591268|XP_026841022.1|DPER
OG0004452	LOC108094956|XP_017051308.1|DFIC	LOC6603468|XP_026840725.1|DPER
OG0004453	LOC108093868|XP_017049698.1|DFIC	LOC6590061|XP_026841283.1|DPER
OG0004454	LOC108087971|XP_017041059.1|DFIC	LOC6592156|XP_002017342.1|DPER
OG0004455	LOC108096455|XP_017053551.1|DFIC	LOC6596964|XP_002022162.1|DPER
OG0004456	LOC108092927|XP_017048279.1|DFIC	LOC6598144|XP_002023481.2|DPER
OG0004457	LOC108100725|XP_017060250.1|DFIC	LOC6598860|XP_026847770.1|DPER
OG0004458	LOC108100474|XP_017059893.1|DFIC	LOC6600477|XP_026847576.1|DPER
OG0004459	LOC108089557|XP_017043388.1|DFIC	LOC6598949|XP_026848975.1|DPER
OG0004460	LOC108099943|XP_017059107.1|DFIC	LOC6601393|XP_026850183.1|DPER, LOC6601394|XP_026847884.1|DPER
OG0004461	LOC108096383|XP_017053429.1|DFIC	LOC6597047|XP_002022207.1|DPER
OG0004462	LOC108088279|XP_017041490.1|DFIC	LOC6601502|XP_002026564.2|DPER
OG0004463	LOC108088785|XP_017042235.1|DFIC	LOC6603439|XP_026848050.1|DPER
OG0004464	LOC108095435|XP_017052033.1|DFIC	LOC6601519|XP_026847984.1|DPER
OG0004465	LOC108088321|XP_017041546.1|DFIC	LOC6593555|XP_002018970.1|DPER
OG0004466	LOC108088339|XP_017041574.1|DFIC	LOC6601508|XP_026848007.1|DPER
OG0004467	LOC108100591|XP_017060060.1|DFIC	LOC6595750|XP_002021367.1|DPER
OG0004468	LOC108100590|XP_017060059.1|DFIC	LOC6595751|XP_026845553.1|DPER
OG0004469	LOC108096433|XP_017053512.1|DFIC	LOC6597068|XP_026845351.1|DPER
OG0004470	LOC108095083|XP_017051500.1|DFIC	LOC6595705|XP_026844269.1|DPER
OG0004471	LOC108099494|XP_017058544.1|DFIC	LOC6588394|XP_002013798.2|DPER
OG0004472	LOC108090840|XP_017045199.1|DFIC	LOC6593085|XP_002017718.1|DPER
OG0004473	LOC108087604|XP_017040532.1|DFIC	LOC113565086|XP_026841432.1|DPER
OG0004474	LOC108087757|XP_017040776.1|DFIC	LOC6592201|XP_002017836.1|DPER
OG0004475	LOC108087376|XP_017040207.1|DFIC	LOC6590888|XP_002015429.1|DPER
OG0004476	LOC108093389|XP_017048897.1|DFIC	LOC6599282|XP_026848276.1|DPER, LOC6596335|XP_026843424.1|DPER
OG0004477	LOC108101586|XP_017061486.1|DFIC	LOC6591063|XP_002015694.1|DPER
OG0004478	LOC108086771|XP_017039306.1|DFIC	LOC6590209|XP_026842212.1|DPER
OG0004479	LOC108090725|XP_017045026.1|DFIC	LOC6589964|XP_002015639.2|DPER
OG0004480	LOC108098099|XP_017056298.1|DFIC	LOC6597727|XP_026847042.1|DPER
OG0004481	LOC108090460|XP_017044641.1|DFIC	LOC6590112|XP_002016510.1|DPER
OG0004482	LOC108086872|XP_017039423.1|DFIC	LOC6595170|XP_002020425.1|DPER
OG0004483	LOC108090899|XP_017045299.1|DFIC	LOC6591303|XP_026841514.1|DPER
OG0004484	LOC108091776|XP_017046612.1|DFIC	LOC6591973|XP_002017017.1|DPER
OG0004485	LOC108097119|XP_017054700.1|DFIC	LOC6596729|XP_002021945.1|DPER
OG0004486	LOC108094014|XP_017049930.1|DFIC	LOC6590030|XP_002016209.1|DPER
OG0004487	LOC108099961|XP_017059138.1|DFIC	LOC6600984|XP_002026170.1|DPER
OG0004488	LOC108094285|XP_017050267.1|DFIC, LOC108094280|XP_017050263.1|DFIC, LOC108094286|XP_017050268.1|DFIC	LOC6590963|XP_002015545.1|DPER
OG0004489	LOC108100267|XP_017059538.1|DFIC	LOC6600636|XP_026847539.1|DPER
OG0004490	LOC108096564|XP_017053747.1|DFIC	LOC6592218|XP_002018488.1|DPER
OG0004491	LOC108093012|XP_017048404.1|DFIC	LOC6593575|XP_002019255.1|DPER
OG0004492	LOC108088838|XP_017042300.1|DFIC	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER
OG0004493	LOC108089368|XP_017043033.1|DFIC	LOC113566011|XP_026845492.1|DPER
OG0004494	LOC108099569|XP_017058657.1|DFIC	LOC6588083|XP_026842095.1|DPER
OG0004495	LOC108099632|XP_017058750.1|DFIC	LOC6587758|XP_002012781.2|DPER
OG0004496	LOC108086375|XP_017038765.1|DFIC, LOC108086376|XP_017038766.1|DFIC	LOC6601275|XP_002026404.1|DPER
OG0004497	LOC108096525|XP_017053696.1|DFIC, LOC108096574|XP_017053760.1|DFIC	LOC6590092|XP_026841684.1|DPER
OG0004498	LOC108087108|XP_017039779.1|DFIC	LOC113567333|XP_026850589.1|DPER
OG0004499	LOC108096654|XP_017053909.1|DFIC, LOC108096656|XP_017053912.1|DFIC	LOC6591126|XP_002016486.1|DPER
OG0004500	LOC108095117|XP_017051544.1|DFIC	LOC6590073|XP_002016285.1|DPER
OG0004501	LOC108093984|XP_017049882.1|DFIC	LOC6600958|XP_002026028.2|DPER, LOC113566044|XP_026845696.1|DPER, LOC6596971|XP_002022135.1|DPER
OG0004502	LOC108096511|XP_017053609.1|DFIC, LOC108096806|XP_017054181.1|DFIC	LOC6590363|XP_002015843.1|DPER, LOC6596185|XP_002021178.1|DPER
OG0004503	LOC108087281|XP_017040079.1|DFIC, LOC108087054|XP_017039720.1|DFIC	LOC113564961|XP_026840574.1|DPER
OG0004504	LOC108099996|XP_017059185.1|DFIC	LOC6592131|XP_026850469.1|DPER
OG0004505	LOC108092161|XP_017047172.1|DFIC	LOC6588612|XP_026840796.1|DPER
OG0004506	LOC108088468|XP_017041742.1|DFIC	LOC6587794|XP_002012962.1|DPER
OG0004507	LOC108091835|XP_017046704.1|DFIC	LOC6587946|XP_002013317.1|DPER
OG0004508	LOC108095925|XP_017052748.1|DFIC	LOC6588543|XP_026839961.1|DPER
OG0004509	LOC108100393|XP_017059740.1|DFIC	LOC6602831|XP_002027865.1|DPER
OG0004510	LOC108095309|XP_017051866.1|DFIC	LOC113566898|XP_026849889.1|DPER, LOC6602871|XP_026849645.1|DPER
OG0004511	LOC108095821|XP_017052589.1|DFIC	LOC6588039|XP_026841808.1|DPER
OG0004512	LOC108095023|XP_017051379.1|DFIC	LOC6603491|XP_002028473.2|DPER
OG0004513	LOC108095037|XP_017051414.1|DFIC	LOC6601999|XP_002027052.1|DPER
OG0004514	LOC108095018|XP_017051371.1|DFIC	LOC6601983|XP_026846857.1|DPER
OG0004515	LOC108097664|XP_017055600.1|DFIC	LOC6599173|XP_002024364.2|DPER
OG0004516	LOC108091250|XP_017045853.1|DFIC	LOC6597031|XP_002022123.1|DPER
OG0004517	LOC108088601|XP_017041958.1|DFIC	LOC6597241|XP_026846589.1|DPER
OG0004518	LOC108094624|XP_017050796.1|DFIC	LOC6603514|XP_002028492.2|DPER
OG0004519	LOC108086579|XP_017039025.1|DFIC	LOC6594849|XP_026850461.1|DPER
OG0004520	LOC108094686|XP_017050897.1|DFIC	LOC6604462|XP_026845999.1|DPER
OG0004521	LOC108091136|XP_017045659.1|DFIC	LOC6592912|XP_002018580.1|DPER
OG0004522	LOC108088709|XP_017042141.1|DFIC	LOC6597297|XP_002022438.1|DPER
OG0004523	LOC108086835|XP_017039371.1|DFIC	LOC6595043|XP_002020370.1|DPER
OG0004524	LOC108097008|XP_017054496.1|DFIC	LOC6600789|XP_002025812.1|DPER
OG0004525	LOC108097558|XP_017055427.1|DFIC	LOC6598511|XP_002023550.1|DPER
OG0004526	LOC108095313|XP_017051871.1|DFIC	LOC6599896|XP_026849231.1|DPER
OG0004527	LOC108097203|XP_017054838.1|DFIC	LOC6598574|XP_002023637.1|DPER
OG0004528	LOC108097488|XP_017055281.1|DFIC	LOC6599381|XP_002024555.1|DPER
OG0004529	LOC108092862|XP_017048184.1|DFIC	LOC6600358|XP_026848378.1|DPER
OG0004530	LOC108098131|XP_017056342.1|DFIC	LOC6598139|XP_026846289.1|DPER
OG0004531	LOC108099672|XP_017058799.1|DFIC	LOC113567377|XP_026850828.1|DPER
OG0004532	LOC108094637|XP_017050817.1|DFIC	LOC6597583|XP_026848859.1|DPER
OG0004533	LOC108095581|XP_017052226.1|DFIC	LOC6597694|XP_026846424.1|DPER
OG0004534	LOC108090455|XP_017044636.1|DFIC	LOC6603565|XP_026845797.1|DPER
OG0004535	LOC108089378|XP_017043047.1|DFIC	LOC6599709|XP_002024894.1|DPER
OG0004536	LOC108094411|XP_017050469.1|DFIC	LOC6599373|XP_026847229.1|DPER
OG0004537	LOC108092958|XP_017048330.1|DFIC	LOC6604223|XP_026849216.1|DPER
OG0004538	LOC108087708|XP_017040714.1|DFIC	LOC6593025|XP_002018218.1|DPER
OG0004539	LOC108093338|XP_017048823.1|DFIC	LOC6595077|XP_002020341.1|DPER
OG0004540	LOC108091224|XP_017045818.1|DFIC	LOC6599213|XP_026848236.1|DPER
OG0004541	LOC108093769|XP_017049527.1|DFIC	LOC6589902|XP_002016386.1|DPER
OG0004542	LOC108088702|XP_017042132.1|DFIC	LOC6599960|XP_026849207.1|DPER
OG0004543	LOC108095335|XP_017051905.1|DFIC	LOC6596797|XP_026849905.1|DPER
OG0004544	LOC108092948|XP_017048308.1|DFIC	LOC6598142|XP_026846227.1|DPER
OG0004545	LOC108099273|XP_017058141.1|DFIC	LOC6587369|XP_026839909.1|DPER
OG0004546	LOC108087781|XP_017040801.1|DFIC	LOC6590102|XP_002015658.1|DPER
OG0004547	LOC108097106|XP_017054664.1|DFIC	LOC6600689|XP_026845172.1|DPER
OG0004548	LOC108094332|XP_017050374.1|DFIC	LOC6597448|XP_002022390.2|DPER
OG0004549	LOC108092892|XP_017048227.1|DFIC	LOC6600100|XP_026846708.1|DPER
OG0004550	LOC108098127|XP_017056337.1|DFIC	LOC6600415|XP_026848400.1|DPER
OG0004551	LOC108094882|XP_017051206.1|DFIC	LOC6593107|XP_002018336.1|DPER
OG0004552	LOC108091086|XP_017045579.1|DFIC	LOC6596852|XP_026845865.1|DPER
OG0004553	LOC108089025|XP_017042599.1|DFIC	LOC6602492|XP_002027520.1|DPER
OG0004554	LOC108097190|XP_017054823.1|DFIC	LOC6598404|XP_002023648.2|DPER
OG0004555	LOC108097389|XP_017055134.1|DFIC	LOC6598405|XP_002023649.1|DPER
OG0004556	LOC108087595|XP_017040518.1|DFIC	LOC6603068|XP_026847078.1|DPER
OG0004557	LOC108091313|XP_017045926.1|DFIC	LOC6597560|XP_026848951.1|DPER
OG0004558	LOC108100915|XP_017060518.1|DFIC	LOC6600187|XP_002025318.2|DPER
OG0004559	LOC108087151|XP_017039855.1|DFIC	LOC6587890|XP_002013692.1|DPER
OG0004560	LOC108101009|XP_017060661.1|DFIC	LOC113564936|XP_026840268.1|DPER
OG0004561	LOC108091985|XP_017046886.1|DFIC	LOC6588657|XP_026841857.1|DPER
OG0004562	LOC108095975|XP_017052808.1|DFIC	LOC6587732|XP_002012759.1|DPER
OG0004563	LOC108097010|XP_017054501.1|DFIC	LOC6587810|XP_002014060.2|DPER
OG0004564	LOC108101014|XP_017060667.1|DFIC	LOC6594419|XP_002019683.1|DPER
OG0004565	LOC108098851|XP_017057502.1|DFIC	LOC6588315|XP_026851131.1|DPER
OG0004566	LOC108095543|XP_017052161.1|DFIC	LOC6599229|XP_026848337.1|DPER
OG0004567	LOC108098083|XP_017056274.1|DFIC	LOC6599976|XP_026845138.1|DPER
OG0004568	LOC108097306|XP_017055011.1|DFIC	LOC6596746|XP_002021929.2|DPER
OG0004569	LOC108098556|XP_017057050.1|DFIC	LOC6591594|XP_026839905.1|DPER
OG0004570	LOC108090429|XP_017044589.1|DFIC	LOC6590737|XP_002016000.2|DPER
OG0004571	LOC108088701|XP_017042130.1|DFIC	LOC6601774|XP_026846949.1|DPER
OG0004572	LOC108101279|XP_017061061.1|DFIC	LOC6595540|XP_002020628.1|DPER
OG0004573	LOC108087244|XP_017040029.1|DFIC	LOC6588438|XP_002013854.1|DPER
OG0004574	LOC108097033|XP_017054541.1|DFIC	LOC6599251|XP_002024277.1|DPER
OG0004575	LOC108097300|XP_017055004.1|DFIC	LOC6599250|XP_026848298.1|DPER
OG0004576	LOC108097616|XP_017055515.1|DFIC	LOC6587808|XP_002013394.1|DPER
OG0004577	LOC108092077|XP_017047042.1|DFIC	LOC6588081|XP_002013153.1|DPER
OG0004578	LOC108091222|XP_017045814.1|DFIC	LOC6598209|XP_026846136.1|DPER
OG0004579	LOC108092426|XP_017047484.1|DFIC	LOC6588854|XP_026843899.1|DPER
OG0004580	LOC108087335|XP_017040158.1|DFIC	LOC6587748|XP_002014046.1|DPER
OG0004581	LOC108097111|XP_017054680.1|DFIC	LOC6587983|XP_002013728.1|DPER
OG0004582	LOC108086844|XP_017039383.1|DFIC	LOC6595059|XP_026851228.1|DPER
OG0004583	LOC108097601|XP_017055497.1|DFIC	LOC6600656|XP_002025740.1|DPER
OG0004584	LOC108086770|XP_017039305.1|DFIC	LOC6593128|XP_002018102.1|DPER
OG0004585	LOC108088508|XP_017041830.1|DFIC	LOC6595003|XP_002020460.1|DPER
OG0004586	LOC108101774|XP_017061737.1|DFIC	LOC6599098|XP_002024423.1|DPER
OG0004587	LOC108086854|XP_017039397.1|DFIC	LOC6595097|XP_002020375.1|DPER
OG0004588	LOC108086853|XP_017039396.1|DFIC	LOC6595095|XP_002020373.1|DPER
