Orthogroup	DFIC.longest_only	DMAU.longest_only
OG0004817	LOC108088679|XP_017042107.1|DFIC	LOC117146564|XP_033168754.1|DMAU
OG0004818	LOC108097614|XP_017055513.1|DFIC	LOC117143879|XP_033164656.1|DMAU
OG0004819	LOC108091655|XP_017046454.1|DFIC	LOC117142266|XP_033162023.1|DMAU
OG0004820	LOC108098928|XP_017057622.1|DFIC	LOC117143975|XP_033164803.1|DMAU
OG0004821	LOC108088530|XP_017041862.1|DFIC	LOC117142539|XP_033162478.1|DMAU
OG0004822	LOC108092029|XP_017046958.1|DFIC	LOC117145971|XP_033167765.1|DMAU
OG0004823	LOC108092086|XP_017047060.1|DFIC	LOC117142746|XP_033162808.1|DMAU
OG0004824	LOC108092088|XP_017047066.1|DFIC	LOC117142747|XP_033162816.1|DMAU
OG0004825	LOC108095039|XP_017051419.1|DFIC	LOC117146330|XP_033168313.1|DMAU
OG0004826	LOC108091785|XP_017046632.1|DFIC	LOC117143857|XP_033164612.1|DMAU
OG0004827	LOC108098607|XP_017057159.1|DFIC	LOC117143452|XP_033164052.1|DMAU
OG0004828	LOC108087295|XP_017040094.1|DFIC	LOC117142589|XP_033162552.1|DMAU
OG0004829	LOC108092174|XP_017047185.1|DFIC	LOC117143918|XP_033164724.1|DMAU
OG0004830	LOC108087888|XP_017040955.1|DFIC	LOC117142876|XP_033163038.1|DMAU
OG0004831	LOC108093227|XP_017048686.1|DFIC	LOC117139507|XP_033157754.1|DMAU
OG0004832	LOC108088076|XP_017041216.1|DFIC	LOC117146009|XP_033167820.1|DMAU
OG0004833	LOC108090135|XP_017044164.1|DFIC	LOC117144158|XP_033165081.1|DMAU
OG0004834	LOC108087269|XP_017040064.1|DFIC	LOC117143558|XP_033164191.1|DMAU
OG0004835	LOC108087354|XP_017040184.1|DFIC	LOC117145320|XP_033166805.1|DMAU
OG0004836	LOC108091656|XP_017046455.1|DFIC	LOC117145674|XP_033167298.1|DMAU
OG0004837	LOC108096394|XP_017053450.1|DFIC	LOC117141452|XP_033160796.1|DMAU
OG0004838	LOC108098804|XP_017057434.1|DFIC	LOC117143866|XP_033164623.1|DMAU
OG0004839	LOC108098864|XP_017057531.1|DFIC	LOC117143671|XP_033164343.1|DMAU
OG0004840	LOC108092147|XP_017047151.1|DFIC	LOC117145043|XP_033166443.1|DMAU
OG0004841	LOC108101745|XP_017061695.1|DFIC	LOC117143641|XP_033164314.1|DMAU
OG0004842	LOC108086600|XP_017039060.1|DFIC	LOC117145384|XP_033166909.1|DMAU
OG0004843	LOC108087173|XP_017039905.1|DFIC	LOC117146072|XP_033167906.1|DMAU
OG0004844	LOC108100906|XP_017060509.1|DFIC	LOC117150239|XP_033172924.1|DMAU
OG0004845	LOC108090168|XP_017044229.1|DFIC	LOC117142791|XP_033162881.1|DMAU
OG0004846	LOC108092443|XP_017047513.1|DFIC	LOC117150340|XP_033173079.1|DMAU
OG0004847	LOC108092441|XP_017047511.1|DFIC	LOC117150336|XP_033173075.1|DMAU
OG0004848	LOC108097641|XP_017055563.1|DFIC	LOC117143894|XP_033164689.1|DMAU
OG0004849	LOC108092646|XP_017047781.1|DFIC	LOC117150300|XP_033173014.1|DMAU
OG0004850	LOC108089089|XP_017042687.1|DFIC	LOC117144511|XP_033165593.1|DMAU
OG0004851	LOC108089079|XP_017042674.1|DFIC	LOC117145372|XP_033166887.1|DMAU
OG0004852	LOC108091831|XP_017046698.1|DFIC	LOC117143349|XP_033163911.1|DMAU
OG0004853	LOC108087795|XP_017040827.1|DFIC	LOC117137962|XP_033155624.1|DMAU
OG0004854	LOC108089526|XP_017043345.1|DFIC	LOC117139802|XP_033158314.1|DMAU
OG0004855	LOC108100664|XP_017060166.1|DFIC	LOC117141257|XP_033160517.1|DMAU
OG0004856	LOC108096222|XP_017053098.1|DFIC	LOC117140543|XP_033159425.1|DMAU
OG0004857	LOC108100630|XP_017060122.1|DFIC	LOC117141055|XP_033160232.1|DMAU
OG0004858	LOC108096298|XP_017053263.1|DFIC	LOC117140263|XP_033158975.1|DMAU
OG0004859	LOC108096402|XP_017053462.1|DFIC	LOC117139619|XP_033157963.1|DMAU
OG0004860	LOC108099208|XP_017058073.1|DFIC	LOC117140975|XP_033160114.1|DMAU
OG0004861	LOC108087486|XP_017040352.1|DFIC	LOC117138971|XP_033156912.1|DMAU
OG0004862	LOC108087473|XP_017040338.1|DFIC	LOC117140900|XP_033159962.1|DMAU
OG0004863	LOC108093155|XP_017048590.1|DFIC	LOC117140924|XP_033160007.1|DMAU
OG0004864	LOC108100599|XP_017060071.1|DFIC	LOC117139413|XP_033157581.1|DMAU
OG0004865	LOC108095955|XP_017052784.1|DFIC	LOC117142953|XP_033163169.1|DMAU
OG0004866	LOC108089447|XP_017043176.1|DFIC	LOC117139766|XP_033158254.1|DMAU
OG0004867	LOC108093846|XP_017049669.1|DFIC	LOC117137865|XP_033155473.1|DMAU
OG0004868	LOC108091133|XP_017045654.1|DFIC	LOC117136468|XP_033153291.1|DMAU
OG0004869	LOC108094249|XP_017050197.1|DFIC	LOC117136171|XP_033152804.1|DMAU
OG0004870	LOC108094256|XP_017050207.1|DFIC	LOC117136174|XP_033152807.1|DMAU
OG0004871	LOC108101922|XP_017061988.1|DFIC	LOC117136830|XP_033153800.1|DMAU
OG0004872	LOC108090788|XP_017045124.1|DFIC	LOC117137813|XP_033155383.1|DMAU
OG0004873	LOC108092735|XP_017047953.1|DFIC	LOC117138054|XP_033155769.1|DMAU
OG0004874	LOC108095716|XP_017052379.1|DFIC	LOC117144798|XP_033166065.1|DMAU
OG0004875	LOC108087586|XP_017040506.1|DFIC	LOC117148615|XP_033171993.1|DMAU
OG0004876	LOC108097022|XP_017054528.1|DFIC	LOC117146350|XP_033168392.1|DMAU
OG0004877	LOC108100163|XP_017059415.1|DFIC	LOC117139117|XP_033157151.1|DMAU
OG0004878	LOC108101546|XP_017061427.1|DFIC	LOC117138207|XP_033156032.1|DMAU
OG0004879	LOC108090795|XP_017045131.1|DFIC	LOC117137750|XP_033155247.1|DMAU
OG0004880	LOC108088839|XP_017042301.1|DFIC	LOC117141980|XP_033161680.1|DMAU
OG0004881	LOC108093181|XP_017048625.1|DFIC	LOC117139795|XP_033158301.1|DMAU
OG0004882	LOC108089595|XP_017043442.1|DFIC	LOC117140661|XP_033159596.1|DMAU
OG0004883	LOC108099202|XP_017058066.1|DFIC	LOC117141302|XP_033160573.1|DMAU
OG0004884	LOC108101822|XP_017061784.1|DFIC	LOC117137848|XP_033155441.1|DMAU
OG0004885	LOC108096629|XP_017053867.1|DFIC	LOC117137766|XP_033155277.1|DMAU
OG0004886	LOC108093920|XP_017049776.1|DFIC	LOC117137736|XP_033155208.1|DMAU
OG0004887	LOC108090565|XP_017044795.1|DFIC	LOC117138469|XP_033156489.1|DMAU
OG0004888	LOC108095175|XP_017051629.1|DFIC	LOC117138629|XP_033156734.1|DMAU
OG0004889	LOC108090732|XP_017045044.1|DFIC	LOC117137373|XP_033154666.1|DMAU
OG0004890	LOC108101872|XP_017061897.1|DFIC	LOC117135664|XP_033151946.1|DMAU
OG0004891	LOC108095623|XP_017052279.1|DFIC	LOC117148161|XP_033171287.1|DMAU
OG0004892	LOC108096959|XP_017054416.1|DFIC	LOC117137534|XP_033154912.1|DMAU
OG0004893	LOC108096605|XP_017053801.1|DFIC	LOC117135972|XP_033152471.1|DMAU
OG0004894	LOC108096742|XP_017054082.1|DFIC	LOC117137242|XP_033154495.1|DMAU
OG0004895	LOC108087688|XP_017040684.1|DFIC	LOC117136483|XP_033153313.1|DMAU
OG0004896	LOC108087843|XP_017040906.1|DFIC	LOC117137023|XP_033154111.1|DMAU
OG0004897	LOC108087860|XP_017040931.1|DFIC	LOC117137250|XP_033154501.1|DMAU
OG0004898	LOC108093741|XP_017049495.1|DFIC	LOC117138450|XP_033156455.1|DMAU
OG0004899	LOC108086440|XP_017038840.1|DFIC	LOC117138127|XP_033155882.1|DMAU
OG0004900	LOC108093966|XP_017049861.1|DFIC	LOC117136324|XP_033153069.1|DMAU
OG0004901	LOC108094062|XP_017049990.1|DFIC	LOC117137227|XP_033154475.1|DMAU
OG0004902	LOC108100541|XP_017059993.1|DFIC	LOC117139773|XP_033158269.1|DMAU
OG0004903	LOC108096754|XP_017054102.1|DFIC	LOC117135865|XP_033152285.1|DMAU
OG0004904	LOC108087133|XP_017039820.1|DFIC	LOC117142973|XP_033163214.1|DMAU
OG0004905	LOC108101554|XP_017061438.1|DFIC	LOC117138480|XP_033156500.1|DMAU
OG0004906	LOC108096353|XP_017053391.1|DFIC	LOC117139569|XP_033157861.1|DMAU
OG0004907	LOC108089591|XP_017043437.1|DFIC	LOC117141099|XP_033160306.1|DMAU
OG0004908	LOC108093160|XP_017048596.1|DFIC	LOC117139592|XP_033157898.1|DMAU
OG0004909	LOC108088233|XP_017041431.1|DFIC	LOC117139809|XP_033158327.1|DMAU
OG0004910	LOC108088231|XP_017041429.1|DFIC	LOC117139807|XP_033158325.1|DMAU
OG0004911	LOC108099186|XP_017058042.1|DFIC	LOC117139798|XP_033158309.1|DMAU
OG0004912	LOC108096354|XP_017053392.1|DFIC	LOC117139575|XP_033157872.1|DMAU
OG0004913	LOC108094841|XP_017051132.1|DFIC	LOC117137631|XP_033155054.1|DMAU
OG0004914	LOC108094839|XP_017051125.1|DFIC	LOC117137629|XP_033155051.1|DMAU
OG0004915	LOC108101904|XP_017061963.1|DFIC	LOC117138304|XP_033156196.1|DMAU
OG0004916	LOC108090559|XP_017044790.1|DFIC	LOC117136394|XP_033153178.1|DMAU
OG0004917	LOC108087512|XP_017040403.1|DFIC	LOC117138965|XP_033156901.1|DMAU
OG0004918	LOC108087511|XP_017040397.1|DFIC	LOC117138964|XP_033156898.1|DMAU
OG0004919	LOC108100765|XP_017060293.1|DFIC	LOC117143757|XP_033164464.1|DMAU
OG0004920	LOC108100374|XP_017059711.1|DFIC	LOC117139540|XP_033157806.1|DMAU
OG0004921	LOC108088242|XP_017041442.1|DFIC	LOC117140351|XP_033159093.1|DMAU
OG0004922	LOC108088942|XP_017042454.1|DFIC	LOC117139235|XP_033157332.1|DMAU
OG0004923	LOC108100446|XP_017059860.1|DFIC	LOC117139012|XP_033156995.1|DMAU
OG0004924	LOC108093051|XP_017048448.1|DFIC	LOC117140392|XP_033159151.1|DMAU
OG0004925	LOC108100661|XP_017060161.1|DFIC	LOC117139748|XP_033158200.1|DMAU
OG0004926	LOC108093273|XP_017048742.1|DFIC	LOC117141601|XP_033161008.1|DMAU
OG0004927	LOC108096245|XP_017053173.1|DFIC	LOC117140914|XP_033159988.1|DMAU
OG0004928	LOC108095159|XP_017051596.1|DFIC	LOC117136256|XP_033152966.1|DMAU
OG0004929	LOC108098986|XP_017057693.1|DFIC	LOC117140882|XP_033159916.1|DMAU
OG0004930	LOC108093749|XP_017049505.1|DFIC	LOC117136258|XP_033152967.1|DMAU
OG0004931	LOC108094958|XP_017051311.1|DFIC	LOC117137151|XP_033154352.1|DMAU
OG0004932	LOC108099144|XP_017057976.1|DFIC	LOC117142094|XP_033161867.1|DMAU
OG0004933	LOC108090560|XP_017044791.1|DFIC	LOC117136855|XP_033153845.1|DMAU
OG0004934	LOC108090984|XP_017045429.1|DFIC	LOC117138124|XP_033155876.1|DMAU
OG0004935	LOC108086305|XP_017038686.1|DFIC	LOC117136955|XP_033153998.1|DMAU
OG0004936	LOC108096373|XP_017053414.1|DFIC	LOC117140466|XP_033159302.1|DMAU
OG0004937	LOC108093191|XP_017048640.1|DFIC	LOC117139552|XP_033157835.1|DMAU
OG0004938	LOC108096220|XP_017053094.1|DFIC	LOC117140950|XP_033160058.1|DMAU
OG0004939	LOC108088291|XP_017041509.1|DFIC	LOC117139586|XP_033157891.1|DMAU
OG0004940	LOC108088325|XP_017041552.1|DFIC	LOC117140704|XP_033159660.1|DMAU
OG0004941	LOC108089393|XP_017043065.1|DFIC	LOC117139961|XP_033158546.1|DMAU
OG0004942	LOC108099872|XP_017059009.1|DFIC	LOC117139510|XP_033157757.1|DMAU
OG0004943	LOC108089034|XP_017042620.1|DFIC	LOC117139454|XP_033157654.1|DMAU
OG0004944	LOC108099121|XP_017057944.1|DFIC	LOC117139710|XP_033158118.1|DMAU
OG0004945	LOC108094328|XP_017050367.1|DFIC	LOC117137318|XP_033154593.1|DMAU
OG0004946	LOC108088892|XP_017042380.1|DFIC	LOC117139690|XP_033158084.1|DMAU
OG0004947	LOC108100400|XP_017059773.1|DFIC	LOC117142118|XP_033161904.1|DMAU
OG0004948	LOC108100244|XP_017059509.1|DFIC	LOC117140755|XP_033159728.1|DMAU
OG0004949	LOC108100319|XP_017059614.1|DFIC	LOC117140461|XP_033159295.1|DMAU
OG0004950	LOC108099107|XP_017057920.1|DFIC	LOC117141652|XP_033161117.1|DMAU
OG0004951	LOC108088488|XP_017041796.1|DFIC	LOC117142370|XP_033162191.1|DMAU
OG0004952	LOC108089635|XP_017043489.1|DFIC	LOC117140010|XP_033158615.1|DMAU
OG0004953	LOC108089578|XP_017043423.1|DFIC	LOC117140520|XP_033159389.1|DMAU
OG0004954	LOC108089613|XP_017043464.1|DFIC	LOC117140983|XP_033160123.1|DMAU
OG0004955	LOC108093080|XP_017048490.1|DFIC	LOC117141318|XP_033160603.1|DMAU
OG0004956	LOC108093695|XP_017049365.1|DFIC	LOC117135563|XP_033151761.1|DMAU
OG0004957	LOC108099152|XP_017057986.1|DFIC	LOC117141142|XP_033160365.1|DMAU
OG0004958	LOC108089316|XP_017042981.1|DFIC	LOC117139992|XP_033158593.1|DMAU
OG0004959	LOC108089482|XP_017043246.1|DFIC	LOC117139264|XP_033157375.1|DMAU
OG0004960	LOC108089480|XP_017043244.1|DFIC	LOC117139262|XP_033157371.1|DMAU
OG0004961	LOC108096930|XP_017054372.1|DFIC	LOC117137752|XP_033155253.1|DMAU
OG0004962	LOC108093199|XP_017048650.1|DFIC	LOC117139582|XP_033157884.1|DMAU
OG0004963	LOC108088302|XP_017041520.1|DFIC	LOC117139033|XP_033157025.1|DMAU
OG0004964	LOC108087533|XP_017040427.1|DFIC	LOC117139642|XP_033157993.1|DMAU
OG0004965	LOC108089442|XP_017043168.1|DFIC	LOC117141675|XP_033161162.1|DMAU
OG0004966	LOC108089514|XP_017043326.1|DFIC	LOC117141674|XP_033161159.1|DMAU
OG0004967	LOC108094253|XP_017050202.1|DFIC	LOC117136173|XP_033152806.1|DMAU
OG0004968	LOC108096351|XP_017053389.1|DFIC	LOC117140814|XP_033159809.1|DMAU
OG0004969	LOC108093657|XP_017049321.1|DFIC	LOC117138183|XP_033155973.1|DMAU
OG0004970	LOC108096350|XP_017053388.1|DFIC	LOC117140285|XP_033159007.1|DMAU
OG0004971	LOC108096405|XP_017053465.1|DFIC	LOC117139517|XP_033157766.1|DMAU
OG0004972	LOC108089462|XP_017043197.1|DFIC	LOC117141081|XP_033160270.1|DMAU
OG0004973	LOC108099089|XP_017057895.1|DFIC	LOC117141634|XP_033161078.1|DMAU
OG0004974	LOC108089593|XP_017043440.1|DFIC	LOC117140157|XP_033158820.1|DMAU
OG0004975	LOC108100448|XP_017059861.1|DFIC	LOC117139502|XP_033157724.1|DMAU
OG0004976	LOC108099395|XP_017058392.1|DFIC	LOC117139405|XP_033157564.1|DMAU
OG0004977	LOC108087743|XP_017040754.1|DFIC	LOC117136041|XP_033152569.1|DMAU
OG0004978	LOC108086308|XP_017038698.1|DFIC	LOC117135409|XP_033151445.1|DMAU
OG0004979	LOC108088964|XP_017042471.1|DFIC	LOC117141173|XP_033160400.1|DMAU
OG0004980	LOC108096398|XP_017053458.1|DFIC	LOC117141863|XP_033161436.1|DMAU
OG0004981	LOC108088264|XP_017041470.1|DFIC	LOC117139557|XP_033157843.1|DMAU
OG0004982	LOC108088320|XP_017041545.1|DFIC	LOC117139554|XP_033157838.1|DMAU
OG0004983	LOC108087571|XP_017040490.1|DFIC	LOC117140378|XP_033159133.1|DMAU
OG0004984	LOC108093219|XP_017048676.1|DFIC	LOC117141145|XP_033160369.1|DMAU
OG0004985	LOC108100261|XP_017059527.1|DFIC	LOC117139268|XP_033157380.1|DMAU
OG0004986	LOC108099921|XP_017059079.1|DFIC	LOC117140293|XP_033159021.1|DMAU
OG0004987	LOC108089463|XP_017043198.1|DFIC	LOC117139093|XP_033157105.1|DMAU
OG0004988	LOC108100262|XP_017059531.1|DFIC	LOC117139269|XP_033157383.1|DMAU
OG0004989	LOC108089519|XP_017043335.1|DFIC	LOC117140472|XP_033159312.1|DMAU
OG0004990	LOC108095202|XP_017051698.1|DFIC	LOC117137295|XP_033154558.1|DMAU
OG0004991	LOC108087665|XP_017040644.1|DFIC	LOC117137223|XP_033154467.1|DMAU
OG0004992	LOC108087666|XP_017040646.1|DFIC	LOC117137226|XP_033154474.1|DMAU
OG0004993	LOC108089310|XP_017042976.1|DFIC	LOC117141568|XP_033160970.1|DMAU
OG0004994	LOC108099198|XP_017058061.1|DFIC	LOC117141353|XP_033160649.1|DMAU
OG0004995	LOC108099546|XP_017058614.1|DFIC	LOC117138974|XP_033156922.1|DMAU
OG0004996	LOC108093839|XP_017049662.1|DFIC	LOC117139850|XP_033158388.1|DMAU
OG0004997	LOC108093724|XP_017049423.1|DFIC	LOC117138594|XP_033156666.1|DMAU
OG0004998	LOC108101845|XP_017061853.1|DFIC	LOC117138448|XP_033156453.1|DMAU
OG0004999	LOC108088977|XP_017042508.1|DFIC	LOC117139952|XP_033158531.1|DMAU
OG0005000	LOC108096516|XP_017053634.1|DFIC	LOC117137755|XP_033155260.1|DMAU
OG0005001	LOC108096388|XP_017053442.1|DFIC	LOC117140589|XP_033159486.1|DMAU
OG0005002	LOC108088020|XP_017041123.1|DFIC	LOC117145863|XP_033167574.1|DMAU
OG0005003	LOC108089018|XP_017042592.1|DFIC	LOC117139089|XP_033157099.1|DMAU
OG0005004	LOC108093238|XP_017048701.1|DFIC	LOC117140889|XP_033159932.1|DMAU
OG0005005	LOC108088269|XP_017041476.1|DFIC	LOC117140147|XP_033158806.1|DMAU
OG0005006	LOC108100605|XP_017060081.1|DFIC	LOC117140189|XP_033158856.1|DMAU
OG0005007	LOC108099923|XP_017059081.1|DFIC	LOC117141562|XP_033160960.1|DMAU
OG0005008	LOC108100672|XP_017060177.1|DFIC	LOC117141206|XP_033160450.1|DMAU
OG0005009	LOC108099754|XP_017058873.1|DFIC	LOC117139756|XP_033158213.1|DMAU
OG0005010	LOC108100167|XP_017059419.1|DFIC	LOC117139122|XP_033157160.1|DMAU
OG0005011	LOC108090741|XP_017045053.1|DFIC	LOC117136235|XP_033152909.1|DMAU
OG0005012	LOC108093257|XP_017048722.1|DFIC	LOC117141053|XP_033160230.1|DMAU
OG0005013	LOC108099410|XP_017058414.1|DFIC	LOC117146013|XP_033167828.1|DMAU
OG0005014	LOC108087505|XP_017040392.1|DFIC	LOC117141875|XP_033161452.1|DMAU
OG0005015	LOC108100515|XP_017059960.1|DFIC	LOC117139531|XP_033157792.1|DMAU
OG0005016	LOC108089574|XP_017043420.1|DFIC	LOC117140529|XP_033159404.1|DMAU
OG0005017	LOC108089019|XP_017042593.1|DFIC	LOC117141224|XP_033160474.1|DMAU
OG0005018	LOC108099595|XP_017058699.1|DFIC	LOC117139258|XP_033157366.1|DMAU
OG0005019	LOC108089516|XP_017043330.1|DFIC	LOC117139337|XP_033157475.1|DMAU
OG0005020	LOC108090989|XP_017045435.1|DFIC	LOC117136866|XP_033153857.1|DMAU
OG0005021	LOC108089181|XP_017042805.1|DFIC	LOC117137275|XP_033154539.1|DMAU
OG0005022	LOC108100479|XP_017059901.1|DFIC	LOC117142114|XP_033161901.1|DMAU
OG0005023	LOC108090654|XP_017044921.1|DFIC	LOC117137138|XP_033154329.1|DMAU
OG0005024	LOC108100372|XP_017059706.1|DFIC	LOC117139346|XP_033157487.1|DMAU
OG0005025	LOC108096343|XP_017053379.1|DFIC	LOC117139561|XP_033157848.1|DMAU
OG0005026	LOC108096360|XP_017053397.1|DFIC	LOC117140649|XP_033159579.1|DMAU
OG0005027	LOC108099768|XP_017058889.1|DFIC	LOC117140542|XP_033159422.1|DMAU
OG0005028	LOC108087992|XP_017041085.1|DFIC	LOC117145470|XP_033167035.1|DMAU
OG0005029	LOC108099853|XP_017058988.1|DFIC	LOC117139234|XP_033157331.1|DMAU
OG0005030	LOC108099116|XP_017057935.1|DFIC	LOC117141770|XP_033161292.1|DMAU
OG0005031	LOC108089731|XP_017043601.1|DFIC	LOC117139192|XP_033157252.1|DMAU
OG0005032	LOC108093069|XP_017048470.1|DFIC	LOC117140511|XP_033159377.1|DMAU
OG0005033	LOC108089730|XP_017043598.1|DFIC	LOC117139383|XP_033157531.1|DMAU
OG0005034	LOC108089724|XP_017043593.1|DFIC	LOC117140641|XP_033159572.1|DMAU
OG0005035	LOC108093070|XP_017048471.1|DFIC	LOC117140512|XP_033159378.1|DMAU
OG0005036	LOC108099103|XP_017057912.1|DFIC	LOC117139182|XP_033157242.1|DMAU
OG0005037	LOC108096277|XP_017053226.1|DFIC	LOC117139578|XP_033157877.1|DMAU
OG0005038	LOC108099141|XP_017057971.1|DFIC	LOC117140563|XP_033159451.1|DMAU
OG0005039	LOC108101295|XP_017061087.1|DFIC, LOC108092764|XP_017048029.1|DFIC	LOC117142291|XP_033162072.1|DMAU
OG0005040	LOC108093120|XP_017048552.1|DFIC	LOC117141899|XP_033161492.1|DMAU
OG0005041	LOC108093200|XP_017048651.1|DFIC	LOC117139583|XP_033157885.1|DMAU
OG0005042	LOC108099011|XP_017057734.1|DFIC	LOC117141239|XP_033160493.1|DMAU
OG0005043	LOC108095153|XP_017051581.1|DFIC	LOC117136309|XP_033153047.1|DMAU
OG0005044	LOC108095151|XP_017051578.1|DFIC	LOC117136307|XP_033153045.1|DMAU
OG0005045	LOC108095182|XP_017051657.1|DFIC	LOC117137701|XP_033155161.1|DMAU
OG0005046	LOC108096891|XP_017054322.1|DFIC	LOC117136945|XP_033153984.1|DMAU
OG0005047	LOC108089598|XP_017043445.1|DFIC	LOC117142108|XP_033161885.1|DMAU
OG0005048	LOC108089596|XP_017043443.1|DFIC	LOC117140822|XP_033159819.1|DMAU
OG0005049	LOC108093068|XP_017048467.1|DFIC	LOC117140510|XP_033159375.1|DMAU
OG0005050	LOC108087699|XP_017040703.1|DFIC	LOC117137224|XP_033154468.1|DMAU
OG0005051	LOC108093109|XP_017048539.1|DFIC	LOC117139970|XP_033158562.1|DMAU
OG0005052	LOC108093147|XP_017048580.1|DFIC	LOC117141561|XP_033160959.1|DMAU
OG0005053	LOC108101208|XP_017060945.1|DFIC	LOC117147944|XP_033171016.1|DMAU
OG0005054	LOC108100340|XP_017059648.1|DFIC	LOC117140105|XP_033158751.1|DMAU
OG0005055	LOC108097545|XP_017055387.1|DFIC	LOC117147573|XP_033170410.1|DMAU
OG0005056	LOC108101936|XP_017062008.1|DFIC	LOC117137258|XP_033154511.1|DMAU
OG0005057	LOC108086980|XP_017039592.1|DFIC	LOC117139596|XP_033157904.1|DMAU
OG0005058	LOC108088966|XP_017042473.1|DFIC	LOC117141656|XP_033161120.1|DMAU
OG0005059	LOC108101802|XP_017061768.1|DFIC	LOC117138053|XP_033155761.1|DMAU
OG0005060	LOC108101866|XP_017061886.1|DFIC	LOC117135558|XP_033151750.1|DMAU
OG0005061	LOC108094370|XP_017050403.1|DFIC	LOC117150859|XP_033173847.1|DMAU
OG0005062	LOC108090724|XP_017045020.1|DFIC	LOC117137661|XP_033155104.1|DMAU
OG0005063	LOC108101779|XP_017061744.1|DFIC	LOC117135582|XP_033151801.1|DMAU
OG0005064	LOC108089561|XP_017043394.1|DFIC	LOC117140300|XP_033159036.1|DMAU
OG0005065	LOC108093824|XP_017049629.1|DFIC	LOC117136648|XP_033153535.1|DMAU
OG0005066	LOC108090576|XP_017044811.1|DFIC	LOC117137552|XP_033154941.1|DMAU
OG0005067	LOC108096744|XP_017054084.1|DFIC	LOC117137888|XP_033155510.1|DMAU
OG0005068	LOC108099976|XP_017059157.1|DFIC	LOC117141154|XP_033160384.1|DMAU
OG0005069	LOC108101480|XP_017061317.1|DFIC	LOC117138589|XP_033156661.1|DMAU
OG0005070	LOC108090824|XP_017045173.1|DFIC	LOC117138520|XP_033156546.1|DMAU
OG0005071	LOC108100502|XP_017059939.1|DFIC	LOC117139251|XP_033157357.1|DMAU
OG0005072	LOC108094169|XP_017050118.1|DFIC, LOC108097172|XP_017054798.1|DFIC	LOC117148405|XP_033171664.1|DMAU
OG0005073	LOC108090538|XP_017044760.1|DFIC	LOC117135765|XP_033152121.1|DMAU
OG0005074	LOC108096237|XP_017053142.1|DFIC	LOC117141304|XP_033160575.1|DMAU
OG0005075	LOC108101234|XP_017060978.1|DFIC	LOC117136750|XP_033153673.1|DMAU
OG0005076	LOC108086466|XP_017038882.1|DFIC	LOC117137447|XP_033154777.1|DMAU
OG0005078	LOC108099196|XP_017058056.1|DFIC	LOC117141058|XP_033160237.1|DMAU
OG0005079	LOC108090810|XP_017045155.1|DFIC	LOC117138659|XP_033156783.1|DMAU, LOC117135715|XP_033152037.1|DMAU
OG0005080	LOC108099176|XP_017058026.1|DFIC	LOC117139634|XP_033157984.1|DMAU
OG0005081	LOC108094200|XP_017050144.1|DFIC	LOC117135524|XP_033151679.1|DMAU
OG0005082	LOC108096428|XP_017053505.1|DFIC	LOC117140831|XP_033159830.1|DMAU
OG0005083	LOC108097562|XP_017055431.1|DFIC	LOC117150225|XP_033172912.1|DMAU
OG0005084	LOC108086911|XP_017039472.1|DFIC	LOC117141742|XP_033161252.1|DMAU
OG0005085	LOC108099828|XP_017058949.1|DFIC	LOC117140244|XP_033158937.1|DMAU
OG0005086	LOC108094018|XP_017049937.1|DFIC	LOC117135505|XP_033151627.1|DMAU
OG0005087	LOC108087544|XP_017040448.1|DFIC	LOC117139704|XP_033158107.1|DMAU
OG0005088	LOC108086378|XP_017038769.1|DFIC	LOC117136810|XP_033153765.1|DMAU
OG0005089	LOC108086374|XP_017038764.1|DFIC	LOC117136809|XP_033153764.1|DMAU
OG0005090	LOC108094750|XP_017050996.1|DFIC	LOC117136766|XP_033153702.1|DMAU
OG0005091	LOC108096697|XP_017054003.1|DFIC	LOC117135517|XP_033151658.1|DMAU
OG0005092	LOC108086964|XP_017039566.1|DFIC	LOC117141489|XP_033160859.1|DMAU
OG0005093	LOC108100494|XP_017059927.1|DFIC	LOC117139442|XP_033157636.1|DMAU
OG0005094	LOC108099068|XP_017057832.1|DFIC	LOC117141985|XP_033161685.1|DMAU
OG0005095	LOC108090856|XP_017045226.1|DFIC	LOC117137498|XP_033154868.1|DMAU
OG0005096	LOC108092374|XP_017047404.1|DFIC	LOC117144887|XP_033166203.1|DMAU
OG0005097	LOC108101191|XP_017060927.1|DFIC	LOC117137276|XP_033154535.1|DMAU
OG0005098	LOC108101889|XP_017061934.1|DFIC	LOC117136332|XP_033153081.1|DMAU
OG0005099	LOC108090674|XP_017044949.1|DFIC	LOC117138064|XP_033155778.1|DMAU
OG0005100	LOC108090986|XP_017045431.1|DFIC	LOC117138059|XP_033155772.1|DMAU
OG0005101	LOC108101117|XP_017060825.1|DFIC	LOC117143599|XP_033164241.1|DMAU
OG0005102	LOC108095178|XP_017051632.1|DFIC	LOC117137197|XP_033154414.1|DMAU
OG0005103	LOC108090823|XP_017045172.1|DFIC	LOC117138118|XP_033155870.1|DMAU
OG0005104	LOC108100955|XP_017060593.1|DFIC	LOC117149792|XP_033172714.1|DMAU
OG0005105	LOC108099758|XP_017058877.1|DFIC	LOC117141589|XP_033160993.1|DMAU
OG0005106	LOC108099084|XP_017057890.1|DFIC	LOC117139719|XP_033158128.1|DMAU
