Orthogroup	DFIC.longest_only	DSER.longest_only
OG0004615	LOC108091324|XP_017045952.1|DFIC	LOC110178021|XP_020800695.1|DSER, LOC110187070|XP_020812119.1|DSER
OG0004616	LOC108088727|XP_017042165.1|DFIC	LOC110184398|XP_020808580.1|DSER
OG0004617	LOC108089908|XP_017043874.1|DFIC	LOC110187281|XP_020812328.1|DSER
OG0004618	LOC108099355|XP_017058330.1|DFIC	LOC110188659|XP_020814102.1|DSER
OG0004619	LOC108099372|XP_017058353.1|DFIC	LOC110191048|XP_020817431.1|DSER
OG0004620	LOC108087959|XP_017041041.1|DFIC	LOC110188700|XP_020814165.1|DSER
OG0004621	LOC108102074|XP_017062205.1|DFIC	LOC110188598|XP_020814019.1|DSER
OG0004622	LOC108087316|XP_017040131.1|DFIC	LOC110188260|XP_020813605.1|DSER
OG0004623	LOC108088544|XP_017041879.1|DFIC	LOC110186543|XP_020811405.1|DSER
OG0004624	LOC108090234|XP_017044321.1|DFIC	LOC110177267|XP_020799578.1|DSER
OG0004625	LOC108094611|XP_017050763.1|DFIC	LOC110185527|XP_020810083.1|DSER
OG0004626	LOC108092860|XP_017048171.1|DFIC	LOC110178088|XP_020800750.1|DSER
OG0004627	LOC108100396|XP_017059758.1|DFIC	LOC110183702|XP_020807701.1|DSER
OG0004628	LOC108097372|XP_017055107.1|DFIC	LOC110182186|XP_020805848.1|DSER
OG0004629	LOC108098810|XP_017057447.1|DFIC	LOC110187717|XP_020812819.1|DSER
OG0004630	LOC108088516|XP_017041843.1|DFIC	LOC110176482|XP_020798508.1|DSER
OG0004631	LOC108087255|XP_017040048.1|DFIC	LOC110187750|XP_020812866.1|DSER
OG0004632	LOC108087253|XP_017040046.1|DFIC	LOC110187749|XP_020812865.1|DSER
OG0004633	LOC108088546|XP_017041881.1|DFIC	LOC110186354|XP_020811160.1|DSER
OG0004634	LOC108088466|XP_017041740.1|DFIC	LOC110186323|XP_020811121.1|DSER
OG0004635	LOC108097535|XP_017055369.1|DFIC	LOC110184365|XP_020808518.1|DSER
OG0004636	LOC108087589|XP_017040510.1|DFIC	LOC110179565|XP_020802807.1|DSER
OG0004637	LOC108092921|XP_017048269.1|DFIC	LOC110180467|XP_020803802.1|DSER
OG0004638	LOC108087585|XP_017040505.1|DFIC	LOC110181950|XP_020805548.1|DSER
OG0004639	LOC108086524|XP_017038941.1|DFIC	LOC110186741|XP_020811665.1|DSER
OG0004640	LOC108086602|XP_017039062.1|DFIC	LOC110186358|XP_020811164.1|DSER
OG0004641	LOC108095621|XP_017052277.1|DFIC	LOC110182535|XP_020806242.1|DSER
OG0004642	LOC108092962|XP_017048334.1|DFIC	LOC110180468|XP_020803805.1|DSER
OG0004643	LOC108099648|XP_017058767.1|DFIC	LOC110191736|XP_020818324.1|DSER
OG0004644	LOC108097417|XP_017055171.1|DFIC	LOC110180152|XP_020803461.1|DSER
OG0004645	LOC108091413|XP_017046093.1|DFIC	LOC110178154|XP_020800843.1|DSER
OG0004646	LOC108086823|XP_017039357.1|DFIC	LOC110186247|XP_020810980.1|DSER
OG0004647	LOC108094684|XP_017050894.1|DFIC	LOC110187036|XP_020812059.1|DSER
OG0004648	LOC108088632|XP_017042038.1|DFIC	LOC110181744|XP_020805263.1|DSER
OG0004649	LOC108094586|XP_017050693.1|DFIC	LOC110181492|XP_020804913.1|DSER
OG0004650	LOC108100114|XP_017059352.1|DFIC	LOC110183148|XP_020806997.1|DSER
OG0004651	LOC108091867|XP_017046736.1|DFIC	LOC110187987|XP_020813167.1|DSER
OG0004652	LOC108088487|XP_017041793.1|DFIC	LOC110188667|XP_020814119.1|DSER
OG0004653	LOC108093589|XP_017049203.1|DFIC	LOC110191347|XP_020817854.1|DSER
OG0004654	LOC108092581|XP_017047714.1|DFIC	LOC110182255|XP_020805932.1|DSER
OG0004655	LOC108087328|XP_017040148.1|DFIC	LOC110191341|XP_020817844.1|DSER
OG0004656	LOC108088653|XP_017042069.1|DFIC	LOC110175991|XP_020797844.1|DSER
OG0004657	LOC108098482|XP_017056882.1|DFIC	LOC110191222|XP_020817648.1|DSER
OG0004658	LOC108087162|XP_017039884.1|DFIC	LOC110186515|XP_020811371.1|DSER
OG0004659	LOC108091685|XP_017046496.1|DFIC	LOC110187710|XP_020812804.1|DSER
OG0004660	LOC108099511|XP_017058563.1|DFIC	LOC110187875|XP_020813018.1|DSER
OG0004661	LOC108092120|XP_017047110.1|DFIC	LOC110187850|XP_020812994.1|DSER
OG0004662	LOC108087030|XP_017039686.1|DFIC	LOC110177346|XP_020799696.1|DSER
OG0004663	LOC108095298|XP_017051843.1|DFIC	LOC110183515|XP_020807462.1|DSER
OG0004664	LOC108095299|XP_017051844.1|DFIC	LOC110183541|XP_020807499.1|DSER
OG0004665	LOC108091316|XP_017045935.1|DFIC	LOC110183218|XP_020807092.1|DSER, LOC110184613|XP_020808864.1|DSER
OG0004666	LOC108098878|XP_017057554.1|DFIC	LOC110188749|XP_020814249.1|DSER
OG0004667	LOC108098884|XP_017057560.1|DFIC	LOC110188752|XP_020814252.1|DSER
OG0004668	LOC108094692|XP_017050907.1|DFIC	LOC110187018|XP_020812042.1|DSER
OG0004669	LOC108088151|XP_017041304.1|DFIC	LOC110185676|XP_020810301.1|DSER
OG0004670	LOC108095932|XP_017052758.1|DFIC	LOC110186595|XP_020811482.1|DSER
OG0004671	LOC108087993|XP_017041086.1|DFIC	LOC110190600|XP_020816856.1|DSER
OG0004672	LOC108091982|XP_017046881.1|DFIC	LOC110176505|XP_020798538.1|DSER
OG0004673	LOC108098673|XP_017057257.1|DFIC	LOC110186386|XP_020811205.1|DSER
OG0004674	LOC108088535|XP_017041868.1|DFIC	LOC110177370|XP_020799725.1|DSER
OG0004675	LOC108088477|XP_017041759.1|DFIC	LOC110177300|XP_020799624.1|DSER
OG0004676	LOC108091798|XP_017046655.1|DFIC	LOC110190902|XP_020817219.1|DSER
OG0004677	LOC108087196|XP_017039946.1|DFIC	LOC110191423|XP_020817938.1|DSER
OG0004678	LOC108087195|XP_017039944.1|DFIC	LOC110191080|XP_020817474.1|DSER
OG0004679	LOC108088055|XP_017041182.1|DFIC	LOC110191299|XP_020817769.1|DSER
OG0004680	LOC108092066|XP_017047020.1|DFIC	LOC110188145|XP_020813402.1|DSER
OG0004681	LOC108097719|XP_017055701.1|DFIC	LOC110186572|XP_020811439.1|DSER
OG0004682	LOC108101327|XP_017061124.1|DFIC	LOC110183029|XP_020806875.1|DSER
OG0004683	LOC108087313|XP_017040124.1|DFIC	LOC110187909|XP_020813070.1|DSER
OG0004684	LOC108098768|XP_017057389.1|DFIC	LOC110188340|XP_020813706.1|DSER
OG0004685	LOC108086563|XP_017039006.1|DFIC	LOC110186267|XP_020811034.1|DSER
OG0004686	LOC108099668|XP_017058791.1|DFIC	LOC110186609|XP_020811500.1|DSER
OG0004687	LOC108088529|XP_017041861.1|DFIC	LOC110186518|XP_020811373.1|DSER
OG0004688	LOC108098841|XP_017057491.1|DFIC	LOC110189968|XP_020815920.1|DSER
OG0004689	LOC108087236|XP_017040016.1|DFIC	LOC110186327|XP_020811133.1|DSER
OG0004690	LOC108091794|XP_017046643.1|DFIC	LOC110191711|XP_020818284.1|DSER
OG0004691	LOC108088393|XP_017041631.1|DFIC	LOC110177400|XP_020799764.1|DSER
OG0004692	LOC108087191|XP_017039936.1|DFIC	LOC110187842|XP_020812978.1|DSER
OG0004693	LOC108087290|XP_017040089.1|DFIC	LOC110187783|XP_020812912.1|DSER
OG0004694	LOC108095845|XP_017052630.1|DFIC	LOC110189126|XP_020814762.1|DSER
OG0004695	LOC108088479|XP_017041764.1|DFIC	LOC110177317|XP_020799650.1|DSER
OG0004696	LOC108093285|XP_017048752.1|DFIC	LOC110177261|XP_020799570.1|DSER
OG0004697	LOC108094595|XP_017050729.1|DFIC	LOC110184384|XP_020808547.1|DSER
OG0004698	LOC108098149|XP_017056364.1|DFIC	LOC110181490|XP_020804909.1|DSER
OG0004699	LOC108098941|XP_017057637.1|DFIC	LOC110190377|XP_020816465.1|DSER
OG0004700	LOC108098596|XP_017057142.1|DFIC	LOC110187725|XP_020812831.1|DSER
OG0004701	LOC108098625|XP_017057185.1|DFIC	LOC110191042|XP_020817425.1|DSER
OG0004702	LOC108087222|XP_017039990.1|DFIC	LOC110191261|XP_020817711.1|DSER
OG0004703	LOC108091711|XP_017046538.1|DFIC	LOC110184652|XP_020808915.1|DSER
OG0004704	LOC108099461|XP_017058499.1|DFIC	LOC110188815|XP_020814355.1|DSER
OG0004705	LOC108098858|XP_017057514.1|DFIC	LOC110188186|XP_020813421.1|DSER
OG0004706	LOC108089045|XP_017042641.1|DFIC	LOC110185157|XP_020809519.1|DSER
OG0004707	LOC108088175|XP_017041342.1|DFIC	LOC110185682|XP_020810309.1|DSER
OG0004708	LOC108098617|XP_017057172.1|DFIC	LOC110184520|XP_020808749.1|DSER
OG0004709	LOC108099596|XP_017058696.1|DFIC	LOC110191234|XP_020817672.1|DSER
OG0004710	LOC108092059|XP_017047009.1|DFIC	LOC110176468|XP_020798486.1|DSER
OG0004711	LOC108095962|XP_017052791.1|DFIC	LOC110191267|XP_020817722.1|DSER
OG0004712	LOC108091623|XP_017046408.1|DFIC	LOC110185617|XP_020810227.1|DSER
OG0004713	LOC108092079|XP_017047046.1|DFIC	LOC110188559|XP_020813979.1|DSER
OG0004714	LOC108092006|XP_017046924.1|DFIC	LOC110188138|XP_020813390.1|DSER
OG0004715	LOC108099509|XP_017058601.1|DFIC, LOC108090044|XP_017044036.1|DFIC	LOC110186005|XP_020810698.1|DSER
OG0004716	LOC108092033|XP_017046962.1|DFIC	LOC110191066|XP_020817456.1|DSER
OG0004717	LOC108097496|XP_017055291.1|DFIC	LOC110182218|XP_020805903.1|DSER
OG0004718	LOC108092585|XP_017047720.1|DFIC	LOC110183789|XP_020807804.1|DSER
OG0004719	LOC108086840|XP_017039376.1|DFIC	LOC110186532|XP_020811390.1|DSER
OG0004720	LOC108087144|XP_017039846.1|DFIC	LOC110191056|XP_020817444.1|DSER
OG0004721	LOC108088428|XP_017041683.1|DFIC	LOC110188398|XP_020813781.1|DSER
OG0004722	LOC108086588|XP_017039037.1|DFIC	LOC110186643|XP_020811562.1|DSER
OG0004723	LOC108088626|XP_017042023.1|DFIC	LOC110184191|XP_020808276.1|DSER
OG0004724	LOC108088065|XP_017041198.1|DFIC	LOC110186949|XP_020811943.1|DSER
OG0004725	LOC108095833|XP_017052605.1|DFIC	LOC110191265|XP_020817719.1|DSER
OG0004726	LOC108088528|XP_017041860.1|DFIC	LOC110177361|XP_020799713.1|DSER
OG0004727	LOC108091691|XP_017046508.1|DFIC	LOC110184974|XP_020809286.1|DSER
OG0004728	LOC108088064|XP_017041196.1|DFIC	LOC110188713|XP_020814186.1|DSER
OG0004729	LOC108097433|XP_017055191.1|DFIC	LOC110183233|XP_020807107.1|DSER
OG0004730	LOC108088222|XP_017041421.1|DFIC	LOC110185775|XP_020810437.1|DSER
OG0004731	LOC108088043|XP_017041166.1|DFIC	LOC110186664|XP_020811588.1|DSER
OG0004732	LOC108098889|XP_017057565.1|DFIC	LOC110187635|XP_020812702.1|DSER
OG0004733	LOC108092113|XP_017047101.1|DFIC	LOC110187634|XP_020812701.1|DSER
OG0004734	LOC108099626|XP_017058743.1|DFIC	LOC110190854|XP_020817162.1|DSER
OG0004735	LOC108098678|XP_017057266.1|DFIC	LOC110176401|XP_020798395.1|DSER
OG0004736	LOC108097573|XP_017055446.1|DFIC	LOC110186527|XP_020811388.1|DSER
OG0004737	LOC108098490|XP_017056893.1|DFIC	LOC110176504|XP_020798537.1|DSER
OG0004738	LOC108098586|XP_017057115.1|DFIC	LOC110176467|XP_020798485.1|DSER
OG0004739	LOC108087148|XP_017039850.1|DFIC	LOC110185579|XP_020810171.1|DSER
OG0004740	LOC108099657|XP_017058780.1|DFIC	LOC110187814|XP_020812951.1|DSER
OG0004741	LOC108087987|XP_017041077.1|DFIC	LOC110186948|XP_020811942.1|DSER
OG0004742	LOC108095003|XP_017051324.1|DFIC	LOC110185432|XP_020809914.1|DSER
OG0004743	LOC108088004|XP_017041104.1|DFIC	LOC110191219|XP_020817645.1|DSER
OG0004744	LOC108098443|XP_017056835.1|DFIC	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER
OG0004745	LOC108090167|XP_017044228.1|DFIC	LOC110188008|XP_020813190.1|DSER
OG0004746	LOC108102025|XP_017062116.1|DFIC	LOC110188301|XP_020813665.1|DSER
OG0004747	LOC108102027|XP_017062119.1|DFIC	LOC110188302|XP_020813666.1|DSER
OG0004748	LOC108102024|XP_017062115.1|DFIC	LOC110188177|XP_020813406.1|DSER
OG0004749	LOC108093330|XP_017048811.1|DFIC	LOC110177241|XP_020799537.1|DSER
OG0004750	LOC108099376|XP_017058358.1|DFIC	LOC110190970|XP_020817319.1|DSER
OG0004751	LOC108097580|XP_017055459.1|DFIC	LOC110191872|XP_020818513.1|DSER
OG0004752	LOC108095715|XP_017052375.1|DFIC	LOC110186827|XP_020811774.1|DSER
OG0004753	LOC108099357|XP_017058332.1|DFIC	LOC110187706|XP_020812800.1|DSER
OG0004754	LOC108088510|XP_017041835.1|DFIC	LOC110189021|XP_020814641.1|DSER
OG0004755	LOC108093354|XP_017048855.1|DFIC	LOC110188240|XP_020813561.1|DSER
OG0004756	LOC108093353|XP_017048854.1|DFIC	LOC110188236|XP_020813554.1|DSER
OG0004757	LOC108087192|XP_017039940.1|DFIC	LOC110187656|XP_020812731.1|DSER
OG0004758	LOC108087336|XP_017040159.1|DFIC	LOC110189345|XP_020815049.1|DSER
OG0004759	LOC108099436|XP_017058460.1|DFIC	LOC110190831|XP_020817149.1|DSER
OG0004760	LOC108092141|XP_017047138.1|DFIC	LOC110186928|XP_020811913.1|DSER
OG0004761	LOC108096788|XP_017054158.1|DFIC	LOC110188440|XP_020813829.1|DSER
OG0004762	LOC108088193|XP_017041382.1|DFIC	LOC110181458|XP_020804864.1|DSER
OG0004763	LOC108087325|XP_017040145.1|DFIC	LOC110188350|XP_020813717.1|DSER
OG0004764	LOC108092181|XP_017047194.1|DFIC	LOC110186589|XP_020811470.1|DSER
OG0004765	LOC108099526|XP_017058583.1|DFIC	LOC110191036|XP_020817416.1|DSER
OG0004766	LOC108099322|XP_017058243.1|DFIC	LOC110191161|XP_020817578.1|DSER
OG0004767	LOC108098541|XP_017057018.1|DFIC	LOC110189060|XP_020814692.1|DSER
OG0004768	LOC108098515|XP_017056962.1|DFIC	LOC110189051|XP_020814680.1|DSER
OG0004769	LOC108089782|XP_017043665.1|DFIC	LOC110187271|XP_020812317.1|DSER
OG0004770	LOC108087350|XP_017040179.1|DFIC	LOC110189797|XP_020815682.1|DSER
OG0004771	LOC108088419|XP_017041669.1|DFIC	LOC110176528|XP_020798564.1|DSER
OG0004772	LOC108097610|XP_017055508.1|DFIC	LOC110186914|XP_020811894.1|DSER
OG0004773	LOC108093306|XP_017048770.1|DFIC	LOC110177201|XP_020799455.1|DSER
OG0004774	LOC108093309|XP_017048781.1|DFIC	LOC110177203|XP_020799457.1|DSER
OG0004775	LOC108087981|XP_017041072.1|DFIC	LOC110186999|XP_020812018.1|DSER
OG0004776	LOC108094209|XP_017050154.1|DFIC	LOC110189598|XP_020815390.1|DSER
OG0004777	LOC108094486|XP_017050563.1|DFIC	LOC110186430|XP_020811272.1|DSER
OG0004778	LOC108098382|XP_017056735.1|DFIC	LOC110186016|XP_020810711.1|DSER
OG0004779	LOC108087332|XP_017040151.1|DFIC	LOC110186405|XP_020811235.1|DSER
OG0004780	LOC108092309|XP_017047333.1|DFIC	LOC110187218|XP_020812277.1|DSER
OG0004781	LOC108087998|XP_017041099.1|DFIC	LOC110186636|XP_020811554.1|DSER
OG0004782	LOC108087142|XP_017039841.1|DFIC	LOC110191380|XP_020817891.1|DSER
OG0004783	LOC108097586|XP_017055464.1|DFIC	LOC110180645|XP_020803998.1|DSER
OG0004784	LOC108091728|XP_017046560.1|DFIC	LOC110176633|XP_020798719.1|DSER
OG0004785	LOC108091729|XP_017046561.1|DFIC	LOC110176623|XP_020798707.1|DSER
OG0004786	LOC108091810|XP_017046668.1|DFIC	LOC110176625|XP_020798709.1|DSER
OG0004787	LOC108091837|XP_017046706.1|DFIC	LOC110176589|XP_020798663.1|DSER
OG0004788	LOC108091773|XP_017046609.1|DFIC	LOC110176597|XP_020798672.1|DSER
OG0004789	LOC108091768|XP_017046603.1|DFIC	LOC110176599|XP_020798676.1|DSER
OG0004790	LOC108095950|XP_017052777.1|DFIC	LOC110176455|XP_020798466.1|DSER
OG0004791	LOC108086836|XP_017039373.1|DFIC	LOC110191388|XP_020817903.1|DSER
OG0004792	LOC108087929|XP_017041005.1|DFIC	LOC110188597|XP_020814018.1|DSER
OG0004793	LOC108088394|XP_017041632.1|DFIC	LOC110176520|XP_020798556.1|DSER
OG0004794	LOC108092075|XP_017047039.1|DFIC	LOC110183935|XP_020807959.1|DSER
OG0004795	LOC108087242|XP_017040027.1|DFIC	LOC110186552|XP_020811418.1|DSER
OG0004796	LOC108088023|XP_017041136.1|DFIC	LOC110186591|XP_020811472.1|DSER
OG0004797	LOC108099623|XP_017058735.1|DFIC	LOC110190032|XP_020815997.1|DSER
OG0004798	LOC108086550|XP_017038977.1|DFIC	LOC110186743|XP_020811667.1|DSER
OG0004799	LOC108099455|XP_017058485.1|DFIC	LOC110184042|XP_020808079.1|DSER
OG0004800	LOC108092187|XP_017047202.1|DFIC	LOC110191227|XP_020817652.1|DSER
OG0004801	LOC108095994|XP_017052827.1|DFIC	LOC110186585|XP_020811463.1|DSER
OG0004802	LOC108093367|XP_017048877.1|DFIC	LOC110177210|XP_020799487.1|DSER
OG0004803	LOC108102285|XP_017062522.1|DFIC	LOC110186669|XP_020811596.1|DSER
OG0004804	LOC108098516|XP_017056969.1|DFIC	LOC110188262|XP_020813670.1|DSER
OG0004805	LOC108099434|XP_017058457.1|DFIC	LOC110190665|XP_020816948.1|DSER
OG0004806	LOC108095566|XP_017052202.1|DFIC	LOC110182538|XP_020806245.1|DSER
OG0004807	LOC108095946|XP_017052772.1|DFIC	LOC110191101|XP_020817506.1|DSER
OG0004808	LOC108098816|XP_017057459.1|DFIC	LOC110188448|XP_020813835.1|DSER
OG0004809	LOC108093326|XP_017048806.1|DFIC	LOC110177157|XP_020799401.1|DSER
OG0004810	LOC108093291|XP_017048757.1|DFIC	LOC110177184|XP_020799437.1|DSER
OG0004811	LOC108100554|XP_017060014.1|DFIC	LOC110184663|XP_020808925.1|DSER
OG0004812	LOC108099314|XP_017058197.1|DFIC	LOC110188904|XP_020814533.1|DSER
OG0004813	LOC108087327|XP_017040147.1|DFIC	LOC110191338|XP_020817841.1|DSER
OG0004814	LOC108098887|XP_017057562.1|DFIC	LOC110188323|XP_020813690.1|DSER
OG0004815	LOC108097247|XP_017054914.1|DFIC	LOC110181792|XP_020805331.1|DSER
OG0004816	LOC108088680|XP_017042108.1|DFIC	LOC110184389|XP_020808554.1|DSER
OG0004817	LOC108088679|XP_017042107.1|DFIC	LOC110184450|XP_020808648.1|DSER
OG0004818	LOC108097614|XP_017055513.1|DFIC	LOC110186427|XP_020811268.1|DSER
OG0004819	LOC108091655|XP_017046454.1|DFIC	LOC110191321|XP_020817803.1|DSER
OG0004820	LOC108098928|XP_017057622.1|DFIC	LOC110188591|XP_020814013.1|DSER
OG0004821	LOC108088530|XP_017041862.1|DFIC	LOC110176476|XP_020798496.1|DSER
OG0004822	LOC108092029|XP_017046958.1|DFIC	LOC110176412|XP_020798410.1|DSER
OG0004823	LOC108092086|XP_017047060.1|DFIC	LOC110191324|XP_020817810.1|DSER
OG0004824	LOC108092088|XP_017047066.1|DFIC	LOC110191325|XP_020817818.1|DSER
OG0004825	LOC108095039|XP_017051419.1|DFIC	LOC110185480|XP_020810013.1|DSER
OG0004826	LOC108091785|XP_017046632.1|DFIC	LOC110191033|XP_020817411.1|DSER
OG0004827	LOC108098607|XP_017057159.1|DFIC	LOC110187713|XP_020812809.1|DSER
OG0004828	LOC108087295|XP_017040094.1|DFIC	LOC110186417|XP_020811256.1|DSER
OG0004829	LOC108092174|XP_017047185.1|DFIC	LOC110191170|XP_020817589.1|DSER
OG0004830	LOC108087888|XP_017040955.1|DFIC	LOC110191406|XP_020817923.1|DSER
OG0004831	LOC108093227|XP_017048686.1|DFIC	LOC110184750|XP_020809039.1|DSER
OG0004832	LOC108088076|XP_017041216.1|DFIC	LOC110186489|XP_020811335.1|DSER
OG0004833	LOC108090135|XP_017044164.1|DFIC	LOC110177119|XP_020799324.1|DSER
OG0004834	LOC108087269|XP_017040064.1|DFIC	LOC110184772|XP_020809070.1|DSER
OG0004835	LOC108087354|XP_017040184.1|DFIC	LOC110184707|XP_020808986.1|DSER
OG0004836	LOC108091656|XP_017046455.1|DFIC	LOC110191102|XP_020817507.1|DSER
OG0004837	LOC108096394|XP_017053450.1|DFIC	LOC110176693|XP_020798783.1|DSER
OG0004838	LOC108098804|XP_017057434.1|DFIC	LOC110189028|XP_020814650.1|DSER
OG0004839	LOC108098864|XP_017057531.1|DFIC	LOC110189012|XP_020814627.1|DSER
OG0004840	LOC108092147|XP_017047151.1|DFIC	LOC110186170|XP_020810883.1|DSER
OG0004841	LOC108101745|XP_017061695.1|DFIC	LOC110185777|XP_020810438.1|DSER
OG0004842	LOC108086600|XP_017039060.1|DFIC	LOC110186540|XP_020811403.1|DSER
OG0004843	LOC108087173|XP_017039905.1|DFIC	LOC110187834|XP_020812972.1|DSER
OG0004844	LOC108100906|XP_017060509.1|DFIC	LOC110182617|XP_020806341.1|DSER
OG0004845	LOC108090168|XP_017044229.1|DFIC	LOC110188379|XP_020813754.1|DSER
OG0004846	LOC108092443|XP_017047513.1|DFIC	LOC110176969|XP_020799135.1|DSER
OG0004847	LOC108092441|XP_017047511.1|DFIC	LOC110176968|XP_020799134.1|DSER
OG0004848	LOC108097641|XP_017055563.1|DFIC	LOC110191016|XP_020817392.1|DSER
OG0004849	LOC108092646|XP_017047781.1|DFIC	LOC110184983|XP_020809295.1|DSER
OG0004850	LOC108089089|XP_017042687.1|DFIC	LOC110177183|XP_020799434.1|DSER
OG0004851	LOC108089079|XP_017042674.1|DFIC	LOC110177153|XP_020799394.1|DSER
OG0004852	LOC108091831|XP_017046698.1|DFIC	LOC110191797|XP_020818406.1|DSER
OG0004853	LOC108087795|XP_017040827.1|DFIC	LOC110179338|XP_020802501.1|DSER
OG0004854	LOC108089526|XP_017043345.1|DFIC	LOC110187503|XP_020812559.1|DSER
OG0004855	LOC108100664|XP_017060166.1|DFIC	LOC110181264|XP_020804630.1|DSER
OG0004856	LOC108096222|XP_017053098.1|DFIC	LOC110189121|XP_020814755.1|DSER
OG0004857	LOC108100630|XP_017060122.1|DFIC	LOC110188890|XP_020814468.1|DSER
OG0004858	LOC108096298|XP_017053263.1|DFIC	LOC110189090|XP_020814722.1|DSER
OG0004859	LOC108096402|XP_017053462.1|DFIC	LOC110189063|XP_020814691.1|DSER
OG0004860	LOC108099208|XP_017058073.1|DFIC	LOC110188854|XP_020814420.1|DSER
OG0004861	LOC108087486|XP_017040352.1|DFIC	LOC110190440|XP_020816585.1|DSER
OG0004862	LOC108087473|XP_017040338.1|DFIC	LOC110190563|XP_020816796.1|DSER
OG0004863	LOC108093155|XP_017048590.1|DFIC	LOC110176141|XP_020798037.1|DSER
OG0004864	LOC108100599|XP_017060071.1|DFIC	LOC110183562|XP_020807522.1|DSER
OG0004865	LOC108095955|XP_017052784.1|DFIC	LOC110177324|XP_020799656.1|DSER
OG0004866	LOC108089447|XP_017043176.1|DFIC	LOC110187494|XP_020812548.1|DSER
OG0004867	LOC108093846|XP_017049669.1|DFIC	LOC110178393|XP_020801189.1|DSER
OG0004868	LOC108091133|XP_017045654.1|DFIC	LOC110189540|XP_020815330.1|DSER
OG0004869	LOC108094249|XP_017050197.1|DFIC	LOC110189729|XP_020815580.1|DSER
OG0004870	LOC108094256|XP_017050207.1|DFIC	LOC110189269|XP_020814943.1|DSER
OG0004871	LOC108101922|XP_017061988.1|DFIC	LOC110179352|XP_020802526.1|DSER
OG0004872	LOC108090788|XP_017045124.1|DFIC	LOC110184041|XP_020808075.1|DSER
OG0004873	LOC108092735|XP_017047953.1|DFIC	LOC110177042|XP_020799218.1|DSER
OG0004874	LOC108095716|XP_017052379.1|DFIC	LOC110176547|XP_020798597.1|DSER
OG0004875	LOC108087586|XP_017040506.1|DFIC	LOC110179460|XP_020802678.1|DSER
OG0004876	LOC108097022|XP_017054528.1|DFIC	LOC110179578|XP_020802828.1|DSER
OG0004877	LOC108100163|XP_017059415.1|DFIC	LOC110179016|XP_020802017.1|DSER
OG0004878	LOC108101546|XP_017061427.1|DFIC	LOC110191892|XP_020818540.1|DSER
OG0004879	LOC108090795|XP_017045131.1|DFIC	LOC110191611|XP_020818157.1|DSER
OG0004880	LOC108088839|XP_017042301.1|DFIC	LOC110190184|XP_020816191.1|DSER
OG0004881	LOC108093181|XP_017048625.1|DFIC	LOC110178783|XP_020801688.1|DSER
OG0004882	LOC108089595|XP_017043442.1|DFIC	LOC110186790|XP_020811730.1|DSER
OG0004883	LOC108099202|XP_017058066.1|DFIC	LOC110185317|XP_020809741.1|DSER
OG0004884	LOC108101822|XP_017061784.1|DFIC	LOC110176883|XP_020799020.1|DSER
OG0004885	LOC108096629|XP_017053867.1|DFIC	LOC110177645|XP_020800121.1|DSER
OG0004886	LOC108093920|XP_017049776.1|DFIC	LOC110178516|XP_020801326.1|DSER
OG0004887	LOC108090565|XP_017044795.1|DFIC	LOC110191592|XP_020818135.1|DSER
OG0004888	LOC108095175|XP_017051629.1|DFIC	LOC110184106|XP_020808155.1|DSER
OG0004889	LOC108090732|XP_017045044.1|DFIC	LOC110180690|XP_020804066.1|DSER
OG0004890	LOC108101872|XP_017061897.1|DFIC	LOC110182540|XP_020806274.1|DSER
OG0004891	LOC108095623|XP_017052279.1|DFIC	LOC110181537|XP_020804977.1|DSER
OG0004892	LOC108096959|XP_017054416.1|DFIC	LOC110189536|XP_020815325.1|DSER
OG0004893	LOC108096605|XP_017053801.1|DFIC	LOC110180818|XP_020804158.1|DSER
OG0004894	LOC108096742|XP_017054082.1|DFIC	LOC110189383|XP_020815090.1|DSER
OG0004895	LOC108087688|XP_017040684.1|DFIC	LOC110181104|XP_020804434.1|DSER
OG0004896	LOC108087843|XP_017040906.1|DFIC	LOC110178457|XP_020801251.1|DSER
OG0004897	LOC108087860|XP_017040931.1|DFIC	LOC110178497|XP_020801303.1|DSER
OG0004898	LOC108093741|XP_017049495.1|DFIC	LOC110178008|XP_020800680.1|DSER
OG0004899	LOC108086440|XP_017038840.1|DFIC	LOC110191466|XP_020817978.1|DSER
OG0004900	LOC108093966|XP_017049861.1|DFIC	LOC110178002|XP_020800661.1|DSER
OG0004901	LOC108094062|XP_017049990.1|DFIC	LOC110177987|XP_020800642.1|DSER
OG0004902	LOC108100541|XP_017059993.1|DFIC	LOC110177579|XP_020800017.1|DSER
OG0004903	LOC108096754|XP_017054102.1|DFIC	LOC110184403|XP_020808627.1|DSER
OG0004904	LOC108087133|XP_017039820.1|DFIC	LOC110191308|XP_020817780.1|DSER
OG0004905	LOC108101554|XP_017061438.1|DFIC	LOC110191580|XP_020818122.1|DSER
OG0004906	LOC108096353|XP_017053391.1|DFIC	LOC110190799|XP_020817101.1|DSER
OG0004907	LOC108089591|XP_017043437.1|DFIC	LOC110187105|XP_020812174.1|DSER
OG0004908	LOC108093160|XP_017048596.1|DFIC	LOC110189997|XP_020815954.1|DSER
OG0004909	LOC108088233|XP_017041431.1|DFIC	LOC110189838|XP_020815697.1|DSER
