Orthogroup	DFIC.longest_only	DPSE.longest_only
OG0006666	LOC108094768|XP_017051029.1|DFIC	LOC26533940|XP_015039944.1|DPSE
OG0006667	LOC108088241|XP_017041441.1|DFIC	LOC4813442|XP_001353227.2|DPSE
OG0006668	LOC108101615|XP_017061519.1|DFIC	LOC4804028|XP_033234288.1|DPSE
OG0006669	LOC108089333|XP_017043002.1|DFIC	LOC4812980|XP_033239775.1|DPSE
OG0006670	LOC108089618|XP_017043469.1|DFIC	LOC4813622|XP_001353336.1|DPSE
OG0006671	LOC108089472|XP_017043216.1|DFIC	LOC4813173|XP_015042749.2|DPSE
OG0006672	LOC108088970|XP_017042487.1|DFIC	LOC4814055|XP_001354214.4|DPSE
OG0006673	LOC108088985|XP_017042517.1|DFIC	LOC4814129|XP_001354276.1|DPSE
OG0006674	LOC108100192|XP_017059453.1|DFIC	LOC6900619|XP_002134992.1|DPSE
OG0006675	LOC108100155|XP_017059401.1|DFIC	LOC4812640|XP_001353029.1|DPSE
OG0006676	LOC108099873|XP_017059011.1|DFIC	LOC4813800|XP_001353746.1|DPSE
OG0006677	LOC108088996|XP_017042548.1|DFIC	LOC4813938|XP_001354100.1|DPSE
OG0006678	LOC108096396|XP_017053453.1|DFIC	LOC4812313|XP_001353007.1|DPSE
OG0006679	LOC108099124|XP_017057950.1|DFIC	LOC26532702|XP_015042467.1|DPSE
OG0006680	LOC108088507|XP_017041828.1|DFIC	LOC4800285|XP_001357611.3|DPSE
OG0006681	LOC108089470|XP_017043213.1|DFIC	LOC6900430|XP_015042747.2|DPSE
OG0006682	LOC108093198|XP_017048649.1|DFIC	LOC4812749|XP_001353127.2|DPSE
OG0006683	LOC108093092|XP_017048517.1|DFIC	LOC4811967|XP_001352713.1|DPSE
OG0006684	LOC108088995|XP_017042547.1|DFIC	LOC4813937|XP_001354099.4|DPSE
OG0006685	LOC108090704|XP_017044985.1|DFIC	LOC4804888|XP_001361376.2|DPSE
OG0006686	LOC108093077|XP_017048482.1|DFIC	LOC4812165|XP_033239271.1|DPSE
OG0006687	LOC108088733|XP_017042172.1|DFIC	LOC4814271|XP_001354383.3|DPSE
OG0006688	LOC108093036|XP_017048429.1|DFIC	LOC4812920|XP_001353836.3|DPSE
OG0006689	LOC108100241|XP_017059507.1|DFIC	LOC4813606|XP_001353730.3|DPSE
OG0006690	LOC108097964|XP_017056071.1|DFIC	LOC4802083|XP_033235699.1|DPSE
OG0006691	LOC108089481|XP_017043245.1|DFIC	LOC4813248|XP_003736170.1|DPSE
OG0006692	LOC108100595|XP_017060065.1|DFIC	LOC4813183|XP_001353726.1|DPSE
OG0006693	LOC108099113|XP_017057929.1|DFIC	LOC4813859|XP_001353868.1|DPSE
OG0006694	LOC108097277|XP_017054964.1|DFIC	LOC4815906|XP_001355231.3|DPSE
OG0006695	LOC108089042|XP_017042637.1|DFIC	LOC4813949|XP_001354109.2|DPSE
OG0006696	LOC108093445|XP_017049000.1|DFIC	LOC26533928|XP_015035235.2|DPSE
OG0006697	LOC108087440|XP_017040282.1|DFIC	LOC4812241|XP_015043713.1|DPSE
OG0006698	LOC108089388|XP_017043060.1|DFIC	LOC4811860|XP_001352592.1|DPSE
OG0006699	LOC108099081|XP_017057869.1|DFIC	LOC4812499|XP_001352733.4|DPSE
OG0006700	LOC108096364|XP_017053405.1|DFIC	LOC4813993|XP_001354147.1|DPSE
OG0006701	LOC108096932|XP_017054373.1|DFIC	LOC4805329|XP_001361747.2|DPSE
OG0006702	LOC108099161|XP_017057995.1|DFIC	LOC4812322|XP_015043627.1|DPSE
OG0006703	LOC108089631|XP_017043483.1|DFIC	LOC6900149|XP_033237546.1|DPSE
OG0006704	LOC108089632|XP_017043485.1|DFIC	LOC4812343|XP_001352810.2|DPSE
OG0006705	LOC108090479|XP_017044666.1|DFIC	LOC4804568|XP_001361109.3|DPSE
OG0006706	LOC108090845|XP_017045206.1|DFIC	LOC4804694|XP_001361213.2|DPSE
OG0006707	LOC108087710|XP_017040718.1|DFIC	LOC4804526|XP_001361075.2|DPSE
OG0006708	LOC108097771|XP_017055786.1|DFIC	LOC6902132|XP_002133663.2|DPSE
OG0006709	LOC108091245|XP_017045846.1|DFIC	LOC4815448|XP_001355372.3|DPSE
OG0006710	LOC108093088|XP_017048505.1|DFIC	LOC6900178|XP_015043914.2|DPSE
OG0006711	LOC108093019|XP_017048412.1|DFIC	LOC4812555|XP_001352854.4|DPSE
OG0006712	LOC108099028|XP_017057766.1|DFIC	LOC6900995|XP_033240783.1|DPSE
OG0006713	LOC108099899|XP_017059046.1|DFIC	LOC4813772|XP_033239965.1|DPSE
OG0006714	LOC108099896|XP_017059043.1|DFIC	LOC4813085|XP_001353642.3|DPSE
OG0006715	LOC108093183|XP_017048627.1|DFIC	LOC4812371|XP_001352851.3|DPSE
OG0006716	LOC108092322|XP_017047346.1|DFIC	LOC4816946|XP_001356831.3|DPSE
OG0006717	LOC108089637|XP_017043492.1|DFIC	LOC4812754|XP_001353401.2|DPSE
OG0006718	LOC108089586|XP_017043432.1|DFIC	LOC4813733|XP_001353402.1|DPSE
OG0006719	LOC108100425|XP_017059817.1|DFIC	LOC4812020|XP_001352819.4|DPSE
OG0006720	LOC108099971|XP_017059149.1|DFIC	LOC4813419|XP_033239882.1|DPSE
OG0006721	LOC108089548|XP_017043373.1|DFIC	LOC4813200|XP_001353395.2|DPSE
OG0006722	LOC108089605|XP_017043454.1|DFIC	LOC4811979|XP_001352563.3|DPSE
OG0006723	LOC108088203|XP_017041394.1|DFIC	LOC4816113|XP_001355785.2|DPSE
OG0006724	LOC108099572|XP_017058661.1|DFIC	LOC4800423|XP_001357701.1|DPSE
OG0006725	LOC108099344|XP_017058308.1|DFIC	LOC6896751|XP_033241598.1|DPSE
OG0006726	LOC108092031|XP_017046961.1|DFIC	LOC4801944|XP_001358959.1|DPSE
OG0006727	LOC108099341|XP_017058306.1|DFIC	LOC4800244|XP_033241595.1|DPSE
OG0006728	LOC108099430|XP_017058450.1|DFIC	LOC4802632|XP_001359516.3|DPSE
OG0006729	LOC108096724|XP_017054053.1|DFIC	LOC4805323|XP_004444449.1|DPSE
OG0006730	LOC108096721|XP_017054050.1|DFIC	LOC4805324|XP_001361743.2|DPSE
OG0006731	LOC108088195|XP_017041384.1|DFIC	LOC6902354|XP_002133300.1|DPSE
OG0006732	LOC108096207|XP_017053083.1|DFIC	LOC4814090|XP_033239907.1|DPSE
OG0006733	LOC108093041|XP_017048438.1|DFIC	LOC4813990|XP_001354188.2|DPSE
OG0006734	LOC108093145|XP_017048578.1|DFIC	LOC4814006|XP_001354187.1|DPSE
OG0006735	LOC108089014|XP_017042584.1|DFIC	LOC4814045|XP_001354207.3|DPSE
OG0006736	LOC108088988|XP_017042519.1|DFIC	LOC4814166|XP_001354274.1|DPSE
OG0006737	LOC108099970|XP_017059148.1|DFIC	LOC4813731|XP_001353332.1|DPSE
OG0006738	LOC108094751|XP_017050997.1|DFIC	LOC4805147|XP_001361598.3|DPSE
OG0006739	LOC108093100|XP_017048526.1|DFIC	LOC4813221|XP_001353865.1|DPSE
OG0006740	LOC108096297|XP_017053262.1|DFIC	LOC4814080|XP_001354259.1|DPSE
OG0006741	LOC108096296|XP_017053259.1|DFIC	LOC4814094|XP_001354258.1|DPSE
OG0006742	LOC108096944|XP_017054397.1|DFIC	LOC4802462|XP_033234366.1|DPSE
OG0006743	LOC108091530|XP_017046285.1|DFIC	LOC4817932|XP_001357451.4|DPSE
OG0006744	LOC108087468|XP_017040331.1|DFIC	LOC6900734|XP_002135094.1|DPSE
OG0006745	LOC108102256|XP_017062495.1|DFIC	LOC4802562|XP_001359459.4|DPSE
OG0006746	LOC108089009|XP_017042574.1|DFIC	LOC6900707|XP_002135070.1|DPSE
OG0006747	LOC108089048|XP_017042645.1|DFIC	LOC4814079|XP_015042419.2|DPSE
OG0006748	LOC108097023|XP_017054529.1|DFIC	LOC4814328|XP_001354481.2|DPSE
OG0006749	LOC108100370|XP_017059700.1|DFIC	LOC4812465|XP_033238515.1|DPSE
OG0006750	LOC108098026|XP_017056167.1|DFIC	LOC4814880|XP_001354684.1|DPSE
OG0006752	LOC108099168|XP_017058016.1|DFIC	LOC4812510|XP_001352426.3|DPSE
OG0006753	LOC108099206|XP_017058074.1|DFIC	LOC4811884|XP_001352427.1|DPSE
OG0006754	LOC108099118|XP_017057937.1|DFIC	LOC6899981|XP_033239232.1|DPSE
OG0006755	LOC108099641|XP_017058763.1|DFIC	LOC4812543|XP_001352805.1|DPSE
OG0006756	LOC108093250|XP_017048715.1|DFIC	LOC6900723|XP_002135086.2|DPSE
OG0006757	LOC108093251|XP_017048716.1|DFIC	LOC4813464|XP_001353842.1|DPSE
OG0006758	LOC108099134|XP_017057962.1|DFIC	LOC4814056|XP_001354286.3|DPSE
OG0006759	LOC108099132|XP_017057960.1|DFIC	LOC4814068|XP_033239802.1|DPSE
OG0006760	LOC108093063|XP_017048461.1|DFIC	LOC4811927|XP_033238371.1|DPSE
OG0006761	LOC108090176|XP_017044248.1|DFIC	LOC4802064|XP_001359057.1|DPSE
OG0006762	LOC108098012|XP_017056143.1|DFIC	LOC6902326|XP_015041396.2|DPSE
OG0006763	LOC108096909|XP_017054348.1|DFIC	LOC4804823|XP_001361325.3|DPSE
OG0006764	LOC108093881|XP_017049716.1|DFIC	LOC4803649|XP_001360333.2|DPSE
OG0006765	LOC108096890|XP_017054321.1|DFIC	LOC4804819|XP_001361321.1|DPSE
OG0006766	LOC108100504|XP_017059942.1|DFIC	LOC4813385|XP_015042994.2|DPSE
OG0006767	LOC108093187|XP_017048637.1|DFIC	LOC4813709|XP_001354069.1|DPSE
OG0006768	LOC108093185|XP_017048630.1|DFIC	LOC4813708|XP_001354068.3|DPSE
OG0006769	LOC108093186|XP_017048636.1|DFIC	LOC4813879|XP_001354070.1|DPSE
OG0006770	LOC108093255|XP_017048721.1|DFIC	LOC4812183|XP_033238251.1|DPSE
OG0006771	LOC108097548|XP_017055392.1|DFIC	LOC117184822|XP_033239671.1|DPSE, LOC4815347|XP_002134209.1|DPSE
OG0006772	LOC108101601|XP_017061503.1|DFIC	LOC6898164|XP_002138242.3|DPSE
OG0006773	LOC108099067|XP_017057831.1|DFIC	LOC4812211|XP_001352740.2|DPSE
OG0006774	LOC108088905|XP_017042400.1|DFIC	LOC4812529|XP_001352965.3|DPSE
OG0006775	LOC108099900|XP_017059047.1|DFIC	LOC6899937|XP_002135305.2|DPSE
OG0006776	LOC108099893|XP_017059042.1|DFIC	LOC4812107|XP_001352429.3|DPSE
OG0006777	LOC108099962|XP_017059139.1|DFIC	LOC4811959|XP_001352430.2|DPSE
OG0006778	LOC108100099|XP_017059336.1|DFIC	LOC4812858|XP_001354044.3|DPSE
OG0006779	LOC108100601|XP_017060073.1|DFIC	LOC4814071|XP_001354235.2|DPSE
OG0006780	LOC108086984|XP_017039601.1|DFIC	LOC4813552|XP_001353249.1|DPSE
OG0006781	LOC108089044|XP_017042639.1|DFIC	LOC4812979|XP_015043115.2|DPSE
OG0006782	LOC108100724|XP_017060248.1|DFIC	LOC4812324|XP_015043837.2|DPSE
OG0006783	LOC108087623|XP_017040554.1|DFIC	LOC4805725|XP_001362080.3|DPSE
OG0006784	LOC108096311|XP_017053287.1|DFIC	LOC4812811|XP_015042950.2|DPSE
OG0006785	LOC108096801|XP_017054173.1|DFIC	LOC4805222|XP_033233483.1|DPSE
OG0006786	LOC108096613|XP_017053846.1|DFIC	LOC4804444|XP_001361005.4|DPSE
OG0006787	LOC108100501|XP_017059937.1|DFIC	LOC4813877|XP_001353900.2|DPSE
OG0006788	LOC108100503|XP_017059940.1|DFIC	LOC4812823|XP_001353899.3|DPSE
OG0006789	LOC108098041|XP_017056195.1|DFIC	LOC4814502|XP_001354581.2|DPSE
OG0006790	LOC108092489|XP_017047573.1|DFIC	LOC4816760|XP_001356002.3|DPSE
OG0006791	LOC108089406|XP_017043090.1|DFIC	LOC4812918|XP_033238519.1|DPSE
OG0006792	LOC108087427|XP_017040269.1|DFIC	LOC4812688|XP_033237449.1|DPSE
OG0006793	LOC108087420|XP_017040256.1|DFIC	LOC4812681|XP_001353065.4|DPSE
OG0006794	LOC108094293|XP_017050284.1|DFIC	LOC4803406|XP_033234941.1|DPSE
OG0006795	LOC108100649|XP_017060147.1|DFIC	LOC6900612|XP_002134984.1|DPSE
OG0006796	LOC108088919|XP_017042424.1|DFIC	LOC4813956|XP_001354115.1|DPSE
OG0006797	LOC108089170|XP_017042793.1|DFIC	LOC117184252|XP_033236848.1|DPSE
OG0006798	LOC108096063|XP_017052916.1|DFIC	LOC4812709|XP_001353088.2|DPSE
OG0006799	LOC108087492|XP_017040371.1|DFIC	LOC6900036|XP_002135401.2|DPSE
OG0006800	LOC108086940|XP_017039538.1|DFIC	LOC6900588|XP_002134961.3|DPSE
OG0006801	LOC108097687|XP_017055643.1|DFIC	LOC4814592|XP_001354582.4|DPSE
OG0006802	LOC108101885|XP_017061917.1|DFIC	LOC4805294|XP_001361716.2|DPSE
OG0006803	LOC108086377|XP_017038767.1|DFIC	LOC4805649|XP_001362016.1|DPSE
OG0006804	LOC108087565|XP_017040482.1|DFIC	LOC6900739|XP_015043274.1|DPSE
OG0006805	LOC108096696|XP_017054002.1|DFIC	LOC4804763|XP_001361274.2|DPSE
OG0006806	LOC108089501|XP_017043294.1|DFIC	LOC4812395|XP_001352572.4|DPSE
OG0006807	LOC108088869|XP_017042339.1|DFIC	LOC4812558|XP_033240971.1|DPSE
OG0006808	LOC108090501|XP_017044707.1|DFIC	LOC4804518|XP_001361069.1|DPSE
OG0006809	LOC108099193|XP_017058050.1|DFIC	LOC4812223|XP_001352859.3|DPSE
OG0006810	LOC108089488|XP_017043256.1|DFIC	LOC4813002|XP_001353267.2|DPSE
OG0006811	LOC108095694|XP_017052353.1|DFIC	LOC4801721|XP_001358766.1|DPSE
OG0006812	LOC108088999|XP_017042558.1|DFIC	LOC4814074|XP_001354190.2|DPSE
OG0006813	LOC108087175|XP_017039908.1|DFIC	LOC4801447|XP_001358541.5|DPSE
OG0006814	LOC108089525|XP_017043344.1|DFIC	LOC4813755|XP_001353350.1|DPSE
OG0006815	LOC108099136|XP_017057964.1|DFIC	LOC4811880|XP_001352860.3|DPSE
OG0006816	LOC108099157|XP_017057991.1|DFIC	LOC4812430|XP_001352861.4|DPSE
OG0006817	LOC108099734|XP_017058849.1|DFIC	LOC4813836|XP_033237758.1|DPSE
OG0006818	LOC108100703|XP_017060218.1|DFIC	LOC4813264|XP_001353672.4|DPSE
OG0006819	LOC108088844|XP_017042307.1|DFIC	LOC6900266|XP_002135595.2|DPSE, LOC6897142|XP_002137322.1|DPSE
OG0006820	LOC108088870|XP_017042346.1|DFIC	LOC4812245|XP_001352953.2|DPSE
OG0006821	LOC108100070|XP_017059294.1|DFIC	LOC4817252|XP_001356792.4|DPSE
OG0006822	LOC108094876|XP_017051196.1|DFIC	LOC4804437|XP_015039955.2|DPSE
OG0006823	LOC108089550|XP_017043375.1|DFIC	LOC4812055|XP_001352441.1|DPSE
OG0006824	LOC108089024|XP_017042598.1|DFIC	LOC4812880|XP_001353754.1|DPSE
OG0006825	LOC108095440|XP_017052038.1|DFIC	LOC6900566|XP_002134944.1|DPSE
OG0006826	LOC108089641|XP_017043497.1|DFIC	LOC6900166|XP_015043895.2|DPSE
OG0006827	LOC108098578|XP_017057107.1|DFIC	LOC4802929|XP_001359745.3|DPSE
OG0006828	LOC108089205|XP_017042844.1|DFIC	LOC6899811|XP_033235756.1|DPSE
OG0006829	LOC108093236|XP_017048699.1|DFIC	LOC4812200|XP_001352702.3|DPSE
OG0006830	LOC108100627|XP_017060117.1|DFIC	LOC4812618|XP_001352411.1|DPSE
OG0006831	LOC108089041|XP_017042635.1|DFIC	LOC6900887|XP_002135244.2|DPSE
OG0006832	LOC108089061|XP_017042659.1|DFIC	LOC4812724|XP_001353103.2|DPSE
OG0006833	LOC108093102|XP_017048528.1|DFIC	LOC6900880|XP_015043471.2|DPSE
OG0006834	LOC108099377|XP_017058359.1|DFIC	LOC4801958|XP_033232706.1|DPSE
OG0006835	LOC108096356|XP_017053394.1|DFIC	LOC4814164|XP_001354265.1|DPSE
OG0006836	LOC108099211|XP_017058077.1|DFIC	LOC4812594|XP_001352716.3|DPSE
OG0006837	LOC108100521|XP_017059969.1|DFIC	LOC4812674|XP_001353058.2|DPSE
OG0006838	LOC108087503|XP_017040387.1|DFIC	LOC4813276|XP_001353715.1|DPSE
OG0006839	LOC108100657|XP_017060157.1|DFIC	LOC4812670|XP_001353054.1|DPSE
OG0006840	LOC108094367|XP_017050399.1|DFIC	LOC6903407|XP_033236381.1|DPSE
OG0006841	LOC108096204|XP_017053079.1|DFIC	LOC4812026|XP_001352636.1|DPSE
OG0006842	LOC108099058|XP_017057821.1|DFIC	LOC6900620|XP_033239003.1|DPSE
OG0006843	LOC108097133|XP_017054718.1|DFIC	LOC4815339|XP_001354517.2|DPSE
OG0006844	LOC108087180|XP_017039921.1|DFIC	LOC4801031|XP_033241735.1|DPSE
OG0006845	LOC108100642|XP_017060134.1|DFIC	LOC4812584|XP_015043564.2|DPSE
OG0006846	LOC108093263|XP_017048731.1|DFIC	LOC6900174|XP_002135513.2|DPSE
OG0006847	LOC108093165|XP_017048606.1|DFIC	LOC4812608|XP_001352840.4|DPSE
OG0006848	LOC108087770|XP_017040789.1|DFIC	LOC4805719|XP_033233704.1|DPSE
OG0006849	LOC108088974|XP_017042506.1|DFIC	LOC4812732|XP_001353111.3|DPSE
OG0006850	LOC108089055|XP_017042653.1|DFIC	LOC4812731|XP_033238338.1|DPSE
OG0006851	LOC108089053|XP_017042650.1|DFIC	LOC6900324|XP_033238339.1|DPSE
OG0006852	LOC108096670|XP_017053933.1|DFIC	LOC4805340|XP_001361756.2|DPSE
OG0006853	LOC108088944|XP_017042456.1|DFIC	LOC4814089|XP_001354196.2|DPSE
OG0006854	LOC108090915|XP_017045327.1|DFIC	LOC4804718|XP_001361236.2|DPSE
OG0006855	LOC108089588|XP_017043435.1|DFIC	LOC4813566|XP_001353407.1|DPSE
OG0006856	LOC108086296|XP_017038677.1|DFIC	LOC4804816|XP_033233599.1|DPSE
OG0006857	LOC108099993|XP_017059178.1|DFIC	LOC4804835|XP_033233999.1|DPSE
OG0006858	LOC108096315|XP_017053301.1|DFIC	LOC4812552|XP_001352517.2|DPSE
OG0006859	LOC108101559|XP_017061449.1|DFIC	LOC4803636|XP_015039219.2|DPSE
OG0006860	LOC108096722|XP_017054051.1|DFIC	LOC4805325|XP_001361745.1|DPSE
OG0006861	LOC108096626|XP_017053861.1|DFIC	LOC6898636|XP_002138641.1|DPSE
OG0006862	LOC108093945|XP_017049826.1|DFIC	LOC4814010|XP_015042529.2|DPSE
OG0006863	LOC108088729|XP_017042168.1|DFIC	LOC4814399|XP_001354353.1|DPSE
OG0006864	LOC108096672|XP_017053940.1|DFIC	LOC4805194|XP_001361639.2|DPSE
OG0006865	LOC108092144|XP_017047148.1|DFIC	LOC4801195|XP_033241542.1|DPSE
OG0006866	LOC108096870|XP_017054286.1|DFIC	LOC4804221|XP_001360815.3|DPSE
OG0006867	LOC108093893|XP_017049738.1|DFIC	LOC4805373|XP_001361783.3|DPSE
OG0006868	LOC108093891|XP_017049737.1|DFIC	LOC4805374|XP_001361784.2|DPSE
OG0006869	LOC108096526|XP_017053697.1|DFIC	LOC4803630|XP_033234677.1|DPSE
OG0006870	LOC108096711|XP_017054034.1|DFIC	LOC4805327|XP_033234609.1|DPSE
OG0006871	LOC108101491|XP_017061337.1|DFIC	LOC4804341|XP_001360916.2|DPSE
OG0006872	LOC108101548|XP_017061430.1|DFIC	LOC4804137|XP_001360743.4|DPSE
OG0006873	LOC108087836|XP_017040899.1|DFIC	LOC6898234|XP_015039339.1|DPSE
OG0006874	LOC108096154|XP_017053028.1|DFIC	LOC6902757|XP_002133269.1|DPSE
OG0006875	LOC108096078|XP_017052928.1|DFIC	LOC4817233|XP_001356903.2|DPSE
OG0006876	LOC108090793|XP_017045129.1|DFIC	LOC4804323|XP_015039814.2|DPSE
OG0006877	LOC108091452|XP_017046140.1|DFIC	LOC4817272|XP_001356742.2|DPSE
OG0006878	LOC108088120|XP_017041263.1|DFIC	LOC6903334|XP_015035258.2|DPSE
OG0006879	LOC108090532|XP_017044744.1|DFIC	LOC4804766|XP_001361277.2|DPSE
OG0006880	LOC108098167|XP_017056388.1|DFIC	LOC4817737|XP_001357133.3|DPSE
OG0006881	LOC108090051|XP_017044046.1|DFIC	LOC4817963|XP_001357381.3|DPSE
OG0006882	LOC108096968|XP_017054434.1|DFIC	LOC4805322|XP_001361741.2|DPSE
OG0006883	LOC108093007|XP_017048398.1|DFIC	LOC4816230|XP_001355851.4|DPSE
OG0006884	LOC108092512|XP_017047620.1|DFIC	LOC4816376|XP_001356145.1|DPSE
OG0006885	LOC108100098|XP_017059332.1|DFIC	LOC4816752|XP_015036669.2|DPSE
OG0006886	LOC108091660|XP_017046457.1|DFIC	LOC4801228|XP_001358351.3|DPSE
OG0006887	LOC108097103|XP_017054661.1|DFIC	LOC4814852|XP_015041433.2|DPSE
OG0006888	LOC108089156|XP_017042768.1|DFIC	LOC26533276|XP_033235775.1|DPSE
OG0006889	LOC108093008|XP_017048399.1|DFIC	LOC4816229|XP_001355850.2|DPSE
OG0006890	LOC108089963|XP_017043945.1|DFIC	LOC4817194|XP_001356731.3|DPSE
OG0006891	LOC108093500|XP_017049079.1|DFIC	LOC4817357|XP_001356835.3|DPSE
OG0006892	LOC108091489|XP_017046201.1|DFIC	LOC4817777|XP_001357119.2|DPSE
OG0006893	LOC108091436|XP_017046124.1|DFIC	LOC4817857|XP_015035553.2|DPSE
OG0006894	LOC108091435|XP_017046123.1|DFIC	LOC4817828|XP_001357468.3|DPSE
OG0006895	LOC108097233|XP_017054890.1|DFIC	LOC4814522|XP_015041714.2|DPSE
OG0006896	LOC108086351|XP_017038740.1|DFIC	LOC4816684|XP_001356175.3|DPSE
OG0006897	LOC108097849|XP_017055868.1|DFIC	LOC6903362|XP_033235414.1|DPSE
OG0006898	LOC108096096|XP_017052958.1|DFIC	LOC4817327|XP_001356901.1|DPSE
OG0006899	LOC108092532|XP_017047646.1|DFIC	LOC4817072|XP_001356640.2|DPSE
OG0006900	LOC108095592|XP_017052244.1|DFIC	LOC4815722|XP_001355646.2|DPSE
OG0006901	LOC108091557|XP_017046318.1|DFIC	LOC4817817|XP_015035540.1|DPSE
OG0006902	LOC108097215|XP_017054851.1|DFIC	LOC4815300|XP_001354659.5|DPSE
OG0006903	LOC108088502|XP_017041822.1|DFIC	LOC4800488|XP_033233233.1|DPSE
OG0006904	LOC108092743|XP_017047961.1|DFIC	LOC4816526|XP_001356245.1|DPSE
OG0006905	LOC108090610|XP_017044869.1|DFIC	LOC6903243|XP_002132942.3|DPSE
OG0006906	LOC108096071|XP_017052921.1|DFIC	LOC4817289|XP_001356494.3|DPSE
OG0006907	LOC108089843|XP_017043756.1|DFIC	LOC4818192|XP_033236437.1|DPSE
OG0006908	LOC108101754|XP_017061705.1|DFIC	LOC4817989|XP_001357354.1|DPSE
OG0006909	LOC108089268|XP_017042928.1|DFIC	LOC4811682|XP_033236565.1|DPSE
OG0006910	LOC108100968|XP_017060608.1|DFIC	LOC4818039|XP_015035518.1|DPSE
OG0006911	LOC108088719|XP_017042151.1|DFIC	LOC4814508|XP_015041830.1|DPSE
OG0006912	LOC108094451|XP_017050518.1|DFIC	LOC4817871|XP_015035362.2|DPSE
OG0006913	LOC108100871|XP_017060449.1|DFIC	LOC4817042|XP_001356393.1|DPSE
OG0006914	LOC108095438|XP_017052036.1|DFIC	LOC4812386|XP_001352894.3|DPSE
OG0006915	LOC108092499|XP_017047601.1|DFIC	LOC4817382|XP_033237014.1|DPSE
OG0006916	LOC108092656|XP_017047803.1|DFIC	LOC4817896|XP_001357317.3|DPSE
OG0006917	LOC108094542|XP_017050635.1|DFIC, LOC108100454|XP_017059872.1|DFIC	LOC4816652|XP_015036760.2|DPSE
OG0006918	LOC108094551|XP_017050648.1|DFIC	LOC4816734|XP_001356168.2|DPSE
OG0006919	LOC108097815|XP_017055824.1|DFIC, LOC108101402|XP_017061219.1|DFIC	LOC4817413|XP_015035755.2|DPSE
OG0006920	LOC108087946|XP_017041060.1|DFIC, LOC108100083|XP_017059314.1|DFIC	LOC6903027|XP_002132751.3|DPSE
OG0006921	LOC108092384|XP_017047425.1|DFIC	LOC4817047|XP_001356691.4|DPSE
OG0006922	LOC108092709|XP_017047919.1|DFIC	LOC4817980|XP_001357333.2|DPSE
OG0006923	LOC108092490|XP_017047574.1|DFIC	LOC4817120|XP_001356671.4|DPSE
OG0006924	LOC108102087|XP_017062228.1|DFIC	LOC6902754|XP_002133266.1|DPSE
OG0006925	LOC108086607|XP_017039070.1|DFIC	LOC4800479|XP_001357746.1|DPSE
OG0006926	LOC108092493|XP_017047577.1|DFIC	LOC4816479|XP_001355977.4|DPSE
OG0006927	LOC108092547|XP_017047670.1|DFIC	LOC4816275|XP_001355976.2|DPSE
OG0006928	LOC108092539|XP_017047656.1|DFIC	LOC4816626|XP_001355974.3|DPSE
OG0006929	LOC108100106|XP_017059342.1|DFIC	LOC4817744|XP_015035620.1|DPSE
OG0006930	LOC108089946|XP_017043925.1|DFIC	LOC4817686|XP_001357071.4|DPSE
OG0006931	LOC108093507|XP_017049087.1|DFIC	LOC4817727|XP_001357146.3|DPSE
OG0006932	LOC108089189|XP_017042814.1|DFIC	LOC4811679|XP_001352264.1|DPSE
OG0006933	LOC108089182|XP_017042807.1|DFIC	LOC4811829|XP_001382219.3|DPSE
OG0006934	LOC108092062|XP_017047012.1|DFIC	LOC4803122|XP_001359917.4|DPSE
OG0006935	LOC108094545|XP_017050642.1|DFIC	LOC4816447|XP_015036762.1|DPSE
OG0006936	LOC108088177|XP_017041344.1|DFIC	LOC4816131|XP_015036961.2|DPSE
OG0006937	LOC108089271|XP_017042932.1|DFIC	LOC4818080|XP_001357400.3|DPSE
OG0006938	LOC108101193|XP_017060925.1|DFIC	LOC4816892|XP_001356337.1|DPSE
OG0006939	LOC108097150|XP_017054759.1|DFIC	LOC6902269|XP_015041355.1|DPSE
OG0006940	LOC108100875|XP_017060456.1|DFIC	LOC4818036|XP_001357443.3|DPSE
OG0006941	LOC108100033|XP_017059242.1|DFIC	LOC6903024|XP_033235573.1|DPSE
OG0006942	LOC108096514|XP_017053630.1|DFIC	LOC4805336|XP_015040567.2|DPSE
OG0006943	LOC108098247|XP_017056525.1|DFIC	LOC4816853|XP_033236671.1|DPSE
OG0006944	LOC108094139|XP_017050060.1|DFIC	LOC4817507|XP_033235898.1|DPSE
OG0006945	LOC108096079|XP_017052929.1|DFIC	LOC4817447|XP_001356589.4|DPSE
OG0006946	LOC108087249|XP_017040040.1|DFIC	LOC4801419|XP_001358515.3|DPSE
OG0006947	LOC108101747|XP_017061698.1|DFIC	LOC4818154|XP_001357360.1|DPSE
OG0006948	LOC108098350|XP_017056681.1|DFIC	LOC6902611|XP_033236187.1|DPSE
OG0006949	LOC108101277|XP_017061058.1|DFIC	LOC4817572|XP_001356977.2|DPSE
OG0006950	LOC108101395|XP_017061204.1|DFIC	LOC4816337|XP_001356290.2|DPSE
OG0006951	LOC108100951|XP_017060584.1|DFIC	LOC6903542|XP_033235441.1|DPSE
OG0006952	LOC108088067|XP_017041200.1|DFIC	LOC4800526|XP_001357791.3|DPSE
OG0006953	LOC108096371|XP_017053412.1|DFIC	LOC4812142|XP_001352514.3|DPSE
OG0006954	LOC108092276|XP_017047300.1|DFIC	LOC4816369|XP_001355891.4|DPSE
