Orthogroup	DFIC.longest_only	DMEL.longest_only
OG0003988	LOC108092615|XP_017047780.1|DFIC, LOC108089776|XP_017043659.1|DFIC	CG4230|NP_001260087.1|DMEL
OG0003989	LOC108093496|XP_017049074.1|DFIC	ThrRS|NP_723725.1|DMEL
OG0003990	LOC108101756|XP_017061712.1|DFIC	Su_H_|NP_476868.1|DMEL
OG0003991	LOC108101285|XP_017061069.1|DFIC	ine|NP_477012.1|DMEL
OG0003992	LOC108101288|XP_017061077.1|DFIC	CG15443|NP_608839.1|DMEL
OG0003993	LOC108101320|XP_017061116.1|DFIC	CG15431|NP_608831.1|DMEL
OG0003994	LOC108097767|XP_017055781.1|DFIC	beta4GalNAcTB|NP_651657.1|DMEL
OG0003995	LOC108087847|XP_017040915.1|DFIC	CG4679|NP_610854.1|DMEL
OG0003996	LOC108090286|XP_017044385.1|DFIC	CG13748|NP_610430.1|DMEL
OG0003997	LOC108094978|XP_017051320.1|DFIC, LOC108100904|XP_017060506.1|DFIC	CG5160|NP_609112.1|DMEL
OG0003998	LOC108101974|XP_017062060.1|DFIC	Nipped-B|NP_001036451.1|DMEL
OG0003999	LOC108100898|XP_017060501.1|DFIC	Spf45|NP_001036426.1|DMEL
OG0004000	LOC108088730|XP_017042169.1|DFIC	Uros1|NP_572507.1|DMEL
OG0004001	LOC108090867|XP_017045247.1|DFIC	IntS1|NP_611875.1|DMEL
OG0004002	LOC108086327|XP_017038717.1|DFIC, LOC108098359|XP_017056694.1|DFIC	mRpS18B|NP_523606.1|DMEL
OG0004003	LOC108100043|XP_017059262.1|DFIC	Ca-beta|NP_001260375.1|DMEL
OG0004004	LOC108092693|XP_017047891.1|DFIC	PGAP5|NP_609191.1|DMEL
OG0004005	LOC108089964|XP_017043946.1|DFIC	Oscillin|NP_608938.1|DMEL
OG0004006	LOC108089877|XP_017043822.1|DFIC, LOC108095617|XP_017052276.1|DFIC	CG2614|NP_610045.1|DMEL
OG0004007	LOC108092551|XP_017047675.1|DFIC	CG9662|NP_001259997.1|DMEL
OG0004008	LOC108091457|XP_017046146.1|DFIC	kis|NP_001137761.1|DMEL
OG0004009	LOC108092577|XP_017047710.1|DFIC	Eogt|NP_608678.1|DMEL
OG0004010	LOC108098320|XP_017056633.1|DFIC	CenG1A|NP_723849.1|DMEL
OG0004011	LOC108092761|XP_017047983.1|DFIC	ics|NP_609665.2|DMEL
OG0004012	LOC108099670|XP_017058793.1|DFIC	sit|NP_651063.1|DMEL
OG0004013	LOC108098357|XP_017056691.1|DFIC	bgm|NP_524698.1|DMEL
OG0004014	LOC108087463|XP_017040321.1|DFIC	GlyRS|NP_730022.1|DMEL
OG0004015	LOC108100857|XP_017060426.1|DFIC	CG16974|NP_609610.2|DMEL
OG0004016	LOC108089255|XP_017042910.1|DFIC	GATAd|NP_609383.2|DMEL
OG0004017	LOC108101305|XP_017061096.1|DFIC, LOC108092687|XP_017047910.1|DFIC	Tps1|NP_608827.1|DMEL
OG0004018	LOC108094199|XP_017050142.1|DFIC	Pgant3|NP_610256.1|DMEL
OG0004019	LOC108089884|XP_017043836.1|DFIC	Rhau|NP_610056.1|DMEL
OG0004020	LOC108092323|XP_017047347.1|DFIC	SerRS|NP_608743.2|DMEL
OG0004021	LOC108092321|XP_017047345.1|DFIC	CG3542|NP_608738.1|DMEL
OG0004022	LOC108098274|XP_017056565.1|DFIC	heix|NP_523581.1|DMEL
OG0004023	LOC108094810|XP_017051069.1|DFIC	CG15905|NP_611436.2|DMEL
OG0004024	LOC108098284|XP_017056580.1|DFIC	Trpgamma|NP_001137830.2|DMEL
OG0004025	LOC108101181|XP_017060906.1|DFIC	Fkbp59|NP_524895.2|DMEL
OG0004026	LOC108092461|XP_017047539.1|DFIC	aop|NP_722766.1|DMEL
OG0004027	LOC108095248|XP_017051764.1|DFIC	CG33680|NP_001027448.1|DMEL
OG0004028	LOC108092036|XP_017047008.1|DFIC	obst-E|NP_723116.1|DMEL
OG0004029	LOC108100982|XP_017060628.1|DFIC	Agpat2|NP_609231.2|DMEL
OG0004030	LOC108090924|XP_017045344.1|DFIC	Stoml2|NP_001261161.1|DMEL
OG0004031	LOC108093516|XP_017049097.1|DFIC	CG17211|NP_609552.1|DMEL
OG0004032	LOC108094149|XP_017050079.1|DFIC	cta|NP_001036421.1|DMEL
OG0004033	LOC108089174|XP_017042799.1|DFIC	CG5853|NP_788019.1|DMEL
OG0004034	LOC108096069|XP_017052919.1|DFIC	CG10600|NP_001137839.1|DMEL
OG0004035	LOC108089838|XP_017043741.1|DFIC	Rtnl1|NP_001162875.1|DMEL
OG0004036	LOC108092383|XP_017047416.1|DFIC	Syt1|NP_523460.2|DMEL
OG0004037	LOC108101378|XP_017061184.1|DFIC	Tor|NP_001260427.1|DMEL
OG0004038	LOC108091487|XP_017046200.1|DFIC	dbe|NP_477240.1|DMEL
OG0004039	LOC108092448|XP_017047522.1|DFIC	eys|NP_001259924.2|DMEL
OG0004040	LOC108096860|XP_017054273.1|DFIC	CG13531|NP_611726.1|DMEL
OG0004041	LOC108097684|XP_017055640.1|DFIC	Larp7|NP_524795.2|DMEL
OG0004042	LOC108093217|XP_017048672.1|DFIC	CG8549|NP_648057.2|DMEL
OG0004043	LOC108100102|XP_017059337.1|DFIC	EMC3|NP_609444.1|DMEL
OG0004044	LOC108095337|XP_017051908.1|DFIC	Hira|NP_572401.2|DMEL
OG0004045	LOC108100030|XP_017059236.1|DFIC	ATPsynG|NP_001036353.1|DMEL
OG0004046	LOC108091547|XP_017046306.1|DFIC	Ets21C|NP_523445.1|DMEL
OG0004047	LOC108093482|XP_017049057.1|DFIC	Tom70|NP_609536.1|DMEL
OG0004048	LOC108089923|XP_017043894.1|DFIC	CG3036|NP_608873.1|DMEL
OG0004049	LOC108091560|XP_017046321.1|DFIC	CG33635|NP_001027215.1|DMEL
OG0004050	LOC108101216|XP_017060954.1|DFIC	CG10431|NP_609924.2|DMEL
OG0004051	LOC108098699|XP_017057297.1|DFIC	Dlg5|NP_609505.1|DMEL
OG0004052	LOC108091054|XP_017045493.1|DFIC	CG15373|NP_001097013.2|DMEL
OG0004053	LOC108086449|XP_017038855.1|DFIC	Vhl|NP_524986.1|DMEL
OG0004054	LOC108096049|XP_017052884.1|DFIC, LOC108087680|XP_017040713.1|DFIC	IFT46|NP_609890.2|DMEL
OG0004055	LOC108087184|XP_017039929.1|DFIC	CG12420|NP_649985.1|DMEL
OG0004056	LOC108098602|XP_017057153.1|DFIC	CG14636|NP_001036655.1|DMEL
OG0004057	LOC108100470|XP_017059890.1|DFIC	Rpn1|NP_649158.1|DMEL
OG0004058	LOC108099172|XP_017058022.1|DFIC	Girdin|NP_647780.1|DMEL
OG0004059	LOC108098599|XP_017057149.1|DFIC	DNApol-alpha180|NP_536736.2|DMEL
OG0004060	LOC108087299|XP_017040100.1|DFIC	CG17726|NP_650054.2|DMEL
OG0004061	LOC108101668|XP_017061578.1|DFIC	CG1578|NP_001285140.1|DMEL
OG0004062	LOC108100542|XP_017059996.1|DFIC	Rap1|NP_476857.1|DMEL
OG0004063	LOC108092955|XP_017048321.1|DFIC	tko|NP_001245490.1|DMEL
OG0004064	LOC108096413|XP_017053478.1|DFIC	elgi|NP_648816.1|DMEL
OG0004065	LOC108090762|XP_017045085.1|DFIC	Vrp1|NP_001097406.1|DMEL
OG0004066	LOC108086745|XP_017039274.1|DFIC	Blos1|NP_725401.2|DMEL
OG0004067	LOC108101684|XP_017061602.1|DFIC	FucT6|NP_572740.1|DMEL
OG0004068	LOC108099413|XP_017058419.1|DFIC	Mst85C|NP_477476.1|DMEL
OG0004069	LOC108099427|XP_017058445.1|DFIC	Kdm2|NP_649864.2|DMEL
OG0004070	LOC108098493|XP_017056902.1|DFIC	Gr63a|NP_001137883.1|DMEL
OG0004071	LOC108093930|XP_017049800.1|DFIC	Srp68|NP_648273.1|DMEL
OG0004072	LOC108093937|XP_017049813.1|DFIC	CG5644|NP_648274.1|DMEL
OG0004073	LOC108091092|XP_017045596.1|DFIC	CG7772|NP_573257.1|DMEL
OG0004074	LOC108096695|XP_017054001.1|DFIC	dnr1|NP_001261137.1|DMEL
OG0004075	LOC108094834|XP_017051122.1|DFIC	cbs|NP_610875.1|DMEL
OG0004076	LOC108094833|XP_017051120.1|DFIC	cnn|NP_001246293.1|DMEL
OG0004077	LOC108093554|XP_017049179.1|DFIC, LOC108093461|XP_017049066.1|DFIC, LOC108100846|XP_017060415.1|DFIC	poe|NP_476986.1|DMEL
OG0004078	LOC108095873|XP_017052665.1|DFIC	Sld5|NP_651457.1|DMEL
OG0004079	LOC108095376|XP_017051944.1|DFIC	CG9657|NP_572397.1|DMEL
OG0004080	LOC108090529|XP_017044741.1|DFIC	RpS15|NP_611136.1|DMEL
OG0004081	LOC108086669|XP_017039139.1|DFIC	Pcf11|NP_610999.4|DMEL
OG0004082	LOC108095216|XP_017051719.1|DFIC	CG4038|NP_477043.1|DMEL
OG0004083	LOC108087136|XP_017039823.1|DFIC	LSm3|NP_732931.1|DMEL
OG0004084	LOC108088896|XP_017042384.1|DFIC	ash1|NP_524160.2|DMEL
OG0004085	LOC108087023|XP_017039680.1|DFIC	CG10324|NP_650571.2|DMEL
OG0004086	LOC108088542|XP_017041877.1|DFIC	TTLL6B|NP_651549.1|DMEL
OG0004087	LOC108091231|XP_017045826.1|DFIC	CG1582|NP_572663.1|DMEL
OG0004088	LOC108086526|XP_017038943.1|DFIC	CAH9|NP_651535.1|DMEL
OG0004089	LOC108095308|XP_017051860.1|DFIC	CHES-1-like|NP_996362.2|DMEL
OG0004090	LOC108091971|XP_017046867.1|DFIC	BRWD3|NP_732982.1|DMEL
OG0004091	LOC108098894|XP_017057575.1|DFIC	CG6974|NP_650414.1|DMEL
OG0004092	LOC108092916|XP_017048262.1|DFIC	Setd3|NP_727144.1|DMEL
OG0004094	LOC108091280|XP_017045883.1|DFIC	CG6414|NP_570089.1|DMEL
OG0004095	LOC108102067|XP_017062196.1|DFIC	CG14721|NP_650110.3|DMEL
OG0004096	LOC108088541|XP_017041875.1|DFIC	pll|NP_476971.1|DMEL
OG0004097	LOC108095429|XP_017052027.1|DFIC	ste14|NP_648623.1|DMEL
OG0004098	LOC108087002|XP_017039628.1|DFIC	CG14905|NP_650569.1|DMEL
OG0004099	LOC108091373|XP_017046014.1|DFIC	ctrip|NP_649496.3|DMEL
OG0004100	LOC108090214|XP_017044296.1|DFIC	opa|NP_001368991.1|DMEL
OG0004101	LOC108090204|XP_017044283.1|DFIC	Gnf1|NP_001014605.1|DMEL
OG0004102	LOC108090139|XP_017044166.1|DFIC	Cdep|NP_001097685.2|DMEL
OG0004103	LOC108095871|XP_017052663.1|DFIC	Vps2|NP_651455.1|DMEL
OG0004104	LOC108091703|XP_017046530.1|DFIC	CG4374|NP_651146.2|DMEL
OG0004105	LOC108096340|XP_017053374.1|DFIC	l_3_72Ab|NP_648818.3|DMEL
OG0004106	LOC108088893|XP_017042381.1|DFIC	Arv1|NP_730651.1|DMEL
OG0004107	LOC108099205|XP_017058069.1|DFIC	ProRS-m|NP_647737.1|DMEL
OG0004108	LOC108097093|XP_017054643.1|DFIC	Set|NP_650438.2|DMEL
OG0004109	LOC108091972|XP_017046871.1|DFIC	CG5728|NP_651245.1|DMEL
OG0004110	LOC108093596|XP_017049211.1|DFIC	RpLP0|NP_524211.1|DMEL
OG0004111	LOC108095896|XP_017052700.1|DFIC	CG5028|NP_001097922.1|DMEL
OG0004112	LOC108096005|XP_017052844.1|DFIC	CG6154|NP_733146.2|DMEL
OG0004113	LOC108092798|XP_017048058.1|DFIC	Sep1|NP_523430.1|DMEL
OG0004114	LOC108097101|XP_017054656.1|DFIC	Snx27|NP_727023.1|DMEL
OG0004115	LOC108097098|XP_017054651.1|DFIC	AdamTS-B|NP_572247.2|DMEL
OG0004116	LOC108095936|XP_017052762.1|DFIC	RASSF8|NP_651411.1|DMEL
OG0004117	LOC108092152|XP_017047159.1|DFIC	CG7379|NP_650656.1|DMEL
OG0004118	LOC108093947|XP_017049832.1|DFIC	Rab4|NP_523777.1|DMEL
OG0004119	LOC108087349|XP_017040177.1|DFIC	Cbp20|NP_524396.1|DMEL
OG0004120	LOC108097506|XP_017055310.1|DFIC	ear|NP_001262595.1|DMEL
OG0004121	LOC108096174|XP_017053046.1|DFIC	CG13707|NP_001246634.1|DMEL
OG0004122	LOC108098833|XP_017057478.1|DFIC	mRpS10|NP_524355.2|DMEL
OG0004123	LOC108098554|XP_017057041.1|DFIC	E2f1|NP_001262809.1|DMEL
OG0004124	LOC108095560|XP_017052191.1|DFIC	hep|NP_001368982.1|DMEL
OG0004125	LOC108097645|XP_017055565.1|DFIC	RpL32|NP_733339.1|DMEL
OG0004126	LOC108088499|XP_017041814.1|DFIC	Axn|NP_733336.1|DMEL
OG0004127	LOC108089215|XP_017042854.1|DFIC	RpL13|NP_523530.1|DMEL
OG0004128	LOC108092026|XP_017046954.1|DFIC	CG31249|NP_732262.1|DMEL
OG0004129	LOC108093844|XP_017049666.1|DFIC	Mtor|NP_477067.2|DMEL
OG0004130	LOC108088665|XP_017042083.1|DFIC	Dop2R|NP_001014758.2|DMEL
OG0004131	LOC108097284|XP_017054982.1|DFIC	CG5916|NP_650524.1|DMEL
OG0004132	LOC108099111|XP_017057926.1|DFIC	CG2162|NP_001163332.2|DMEL
OG0004133	LOC108093502|XP_017049081.1|DFIC	Hacd1|NP_609534.1|DMEL
OG0004134	LOC108095826|XP_017052595.1|DFIC	Ythdf|NP_651322.1|DMEL
OG0004135	LOC108101438|XP_017061254.1|DFIC	cic|NP_001262755.1|DMEL
OG0004136	LOC108098525|XP_017056992.1|DFIC	Pbp95|NP_649760.1|DMEL
OG0004137	LOC108090736|XP_017045047.1|DFIC	Pdrg1|NP_610538.1|DMEL
OG0004138	LOC108089315|XP_017042980.1|DFIC	Smn|NP_524112.1|DMEL
OG0004139	LOC108097109|XP_017054675.1|DFIC	CG10793|NP_570054.2|DMEL
OG0004140	LOC108092815|XP_017048080.1|DFIC	CG4593|NP_572377.2|DMEL
OG0004141	LOC108094921|XP_017051260.1|DFIC	side-VIII|NP_001097382.2|DMEL
OG0004142	LOC108095602|XP_017052256.1|DFIC	Coq8|NP_572836.1|DMEL
OG0004143	LOC108087953|XP_017041031.1|DFIC	Aos1|NP_650198.1|DMEL
OG0004144	LOC108101189|XP_017060922.1|DFIC	Srp54|NP_477347.1|DMEL
OG0004145	LOC108089003|XP_017042563.1|DFIC	Sbp2|NP_648204.1|DMEL
OG0004146	LOC108096449|XP_017053545.1|DFIC	Hmt-1|NP_650503.1|DMEL
OG0004147	LOC108101638|XP_017061542.1|DFIC, LOC108089148|XP_017042759.1|DFIC	CG4709|NP_609331.1|DMEL
OG0004148	LOC108088068|XP_017041205.1|DFIC	CG14395|NP_650222.2|DMEL
OG0004149	LOC108098577|XP_017057102.1|DFIC	CG31176|NP_732650.1|DMEL
OG0004150	LOC108098950|XP_017057647.1|DFIC	Mau2|NP_650428.1|DMEL
OG0004151	LOC108100770|XP_017060295.1|DFIC	pasha|NP_651879.1|DMEL
OG0004152	LOC108090124|XP_017044145.1|DFIC	CG14669|NP_649537.5|DMEL
OG0004153	LOC108086418|XP_017038809.1|DFIC	san|NP_524779.1|DMEL
OG0004154	LOC108089468|XP_017043208.1|DFIC	TMS1|NP_001261947.1|DMEL
OG0004155	LOC108096931|XP_017054376.1|DFIC	rec|NP_732072.1|DMEL
OG0004156	LOC108098786|XP_017057410.1|DFIC	CG6912|NP_650419.1|DMEL
OG0004157	LOC108094313|XP_017050334.1|DFIC	CG8028|NP_001097031.2|DMEL
OG0004158	LOC108100736|XP_017060262.1|DFIC	nerfin-1|NP_524783.1|DMEL
OG0004159	LOC108095825|XP_017052594.1|DFIC	CG11858|NP_651364.1|DMEL
OG0004160	LOC108100641|XP_017060133.1|DFIC	HBS1|NP_652729.2|DMEL
OG0004161	LOC108092045|XP_017046976.1|DFIC	SelR|NP_731523.1|DMEL
OG0004162	LOC108092092|XP_017047071.1|DFIC	CG8149|NP_649898.1|DMEL
OG0004163	LOC108098960|XP_017057662.1|DFIC	Dh44|NP_649922.2|DMEL
OG0004164	LOC108098461|XP_017056855.1|DFIC	CG34357|NP_001356914.1|DMEL
OG0004165	LOC108090829|XP_017045179.1|DFIC	Tango11|NP_726111.1|DMEL
OG0004166	LOC108090923|XP_017045343.1|DFIC	CG3803|NP_611855.1|DMEL
OG0004167	LOC108099476|XP_017058521.1|DFIC	CG8032|NP_649811.1|DMEL
OG0004168	LOC108099468|XP_017058507.1|DFIC	CG6695|NP_651276.2|DMEL
OG0004169	LOC108095320|XP_017051886.1|DFIC	CG9650|NP_001356899.1|DMEL
OG0004170	LOC108091087|XP_017045588.1|DFIC	CG1737|NP_572711.2|DMEL
OG0004171	LOC108095384|XP_017051952.1|DFIC	XRCC1|NP_572217.1|DMEL
OG0004172	LOC108097667|XP_017055605.1|DFIC	Fur2|NP_727963.1|DMEL
OG0004173	LOC108093747|XP_017049502.1|DFIC	CG10731|NP_001286477.1|DMEL
OG0004174	LOC108094848|XP_017051140.1|DFIC	Vmat|NP_001014525.1|DMEL
OG0004175	LOC108094009|XP_017049925.1|DFIC	CG6665|NP_725632.1|DMEL
OG0004176	LOC108089035|XP_017042622.1|DFIC	CG7083|NP_648211.1|DMEL
OG0004177	LOC108098872|XP_017057548.1|DFIC	CG42788|NP_731964.2|DMEL
OG0004178	LOC108092020|XP_017046945.1|DFIC	osa|NP_524392.2|DMEL
OG0004179	LOC108097237|XP_017054899.1|DFIC	Pgd|NP_476860.2|DMEL
OG0004180	LOC108101088|XP_017060778.1|DFIC	MICU3|NP_001262741.1|DMEL
OG0004181	LOC108087228|XP_017040001.1|DFIC	CG10208|NP_651186.1|DMEL
OG0004182	LOC108089473|XP_017043219.1|DFIC	Ncc69|NP_001261758.1|DMEL
OG0004183	LOC108089583|XP_017043429.1|DFIC	CrzR|NP_001261755.1|DMEL
OG0004184	LOC108100397|XP_017059759.1|DFIC	Chd64|NP_647860.1|DMEL
OG0004185	LOC108101385|XP_017061192.1|DFIC	CG9934|NP_609597.1|DMEL
OG0004186	LOC108097132|XP_017054716.1|DFIC	Pgam5|NP_569951.1|DMEL
OG0004187	LOC108087900|XP_017040967.1|DFIC	Rsbp15|NP_650164.1|DMEL
OG0004188	LOC108097519|XP_017055337.1|DFIC	Cp190|NP_524359.2|DMEL
OG0004189	LOC108097846|XP_017055870.1|DFIC	MRG15|NP_001262588.1|DMEL
OG0004190	LOC108093550|XP_017049135.1|DFIC	Syt4|NP_477464.1|DMEL
OG0004191	LOC108093542|XP_017049124.1|DFIC	CG10050|NP_649713.1|DMEL
OG0004192	LOC108087956|XP_017041034.1|DFIC	sqz|NP_524403.1|DMEL
OG0004193	LOC108095540|XP_017052158.1|DFIC	CG32683|NP_727419.1|DMEL
OG0004194	LOC108087329|XP_017040149.1|DFIC	CG7183|NP_650692.2|DMEL
OG0004195	LOC108094617|XP_017050788.1|DFIC	Grip128|NP_573030.2|DMEL
OG0004196	LOC108088392|XP_017041630.1|DFIC	Sirt7|NP_651664.2|DMEL
OG0004197	LOC108102046|XP_017062157.1|DFIC	CG5276|NP_650074.1|DMEL
OG0004198	LOC108091384|XP_017046055.1|DFIC	Karybeta3|NP_524226.1|DMEL
OG0004199	LOC108102239|XP_017062467.1|DFIC	CG14880|NP_650538.1|DMEL
OG0004200	LOC108090949|XP_017045382.1|DFIC	LBR|NP_726114.1|DMEL
OG0004201	LOC108086569|XP_017039015.1|DFIC	dgt6|NP_651671.1|DMEL
OG0004202	LOC108095794|XP_017052544.1|DFIC	CG4813|NP_651088.1|DMEL
OG0004203	LOC108097290|XP_017054995.1|DFIC	Fer2|NP_001287359.1|DMEL
OG0004204	LOC108088883|XP_017042369.1|DFIC	CG9372|NP_649132.1|DMEL
OG0004205	LOC108087517|XP_017040409.1|DFIC	ind|NP_996087.2|DMEL
OG0004206	LOC108101054|XP_017060730.1|DFIC	psidin|NP_650858.1|DMEL
OG0004207	LOC108101056|XP_017060732.1|DFIC	PIG-L|NP_001247201.1|DMEL
OG0004208	LOC108102050|XP_017062164.1|DFIC	wkd|NP_650089.1|DMEL
OG0004209	LOC108099527|XP_017058584.1|DFIC	CG5805|NP_651284.1|DMEL
OG0004210	LOC108098548|XP_017057034.1|DFIC	CG3308|NP_650963.2|DMEL
OG0004211	LOC108094165|XP_017050106.1|DFIC	frtz|NP_608614.1|DMEL
OG0004212	LOC108092108|XP_017047092.1|DFIC	Ras85D|NP_476699.1|DMEL
OG0004213	LOC108099390|XP_017058377.1|DFIC	CCT7|NP_649835.1|DMEL
OG0004214	LOC108087869|XP_017040942.1|DFIC	LSm1|NP_611559.1|DMEL
OG0004215	LOC108087635|XP_017040581.1|DFIC	Impbeta11|NP_788357.1|DMEL
OG0004216	LOC108087581|XP_017040502.1|DFIC	shd|NP_001261843.1|DMEL
OG0004217	LOC108089020|XP_017042594.1|DFIC	Klp64D|NP_523934.1|DMEL
OG0004218	LOC108101954|XP_017062029.1|DFIC	e_y_1|NP_523391.3|DMEL
OG0004219	LOC108099622|XP_017058734.1|DFIC	CG9773|NP_649813.1|DMEL
OG0004220	LOC108096643|XP_017053897.1|DFIC	Sap47|NP_001356918.1|DMEL
OG0004221	LOC108098507|XP_017056923.1|DFIC	meigo|NP_001097853.1|DMEL
OG0004222	LOC108087906|XP_017040973.1|DFIC	CG10005|NP_650137.3|DMEL
OG0004223	LOC108088027|XP_017041141.1|DFIC	mfas|NP_788655.1|DMEL
OG0004224	LOC108090116|XP_017044131.1|DFIC	CG2519|NP_649546.1|DMEL
OG0004225	LOC108097357|XP_017055086.1|DFIC	CG3149|NP_572246.1|DMEL
OG0004226	LOC108087040|XP_017039703.1|DFIC	ema|NP_650542.1|DMEL
OG0004227	LOC108097270|XP_017054960.1|DFIC	Sb|NP_476709.1|DMEL
OG0004228	LOC108097312|XP_017055022.1|DFIC	CG5903|NP_650523.1|DMEL
OG0004229	LOC108093701|XP_017049380.1|DFIC	sli|NP_001261017.1|DMEL
OG0004230	LOC108097919|XP_017055942.1|DFIC	fs_1_h|NP_001259321.1|DMEL
OG0004231	LOC108100359|XP_017059683.1|DFIC	Ero1L|NP_647865.2|DMEL
OG0004232	LOC108100362|XP_017059689.1|DFIC	Teh2|NP_001163345.1|DMEL
OG0004233	LOC108100361|XP_017059688.1|DFIC	Teh3|NP_652335.1|DMEL
OG0004234	LOC108100330|XP_017059627.1|DFIC	ImpL2|NP_728961.2|DMEL
OG0004235	LOC108097308|XP_017055014.1|DFIC	Seipin|NP_570012.1|DMEL
OG0004236	LOC108087292|XP_017040092.1|DFIC	repo|NP_477026.1|DMEL
OG0004237	LOC108096132|XP_017052998.1|DFIC	Nlg1|NP_731172.2|DMEL
OG0004238	LOC108087359|XP_017040188.1|DFIC	Alg1|NP_650662.1|DMEL
OG0004239	LOC108098659|XP_017057223.1|DFIC	Smyd5|NP_650955.1|DMEL
OG0004240	LOC108090189|XP_017044265.1|DFIC	Mms19|NP_649519.1|DMEL
OG0004241	LOC108099575|XP_017058667.1|DFIC	osk|NP_731295.1|DMEL
OG0004242	LOC108099507|XP_017058559.1|DFIC	CG11986|NP_649862.1|DMEL
OG0004243	LOC108088978|XP_017042509.1|DFIC	Gen|NP_647943.2|DMEL
OG0004244	LOC108087288|XP_017040086.1|DFIC	CG7988|NP_650691.1|DMEL
OG0004245	LOC108100537|XP_017059985.1|DFIC	sturkopf|NP_612097.1|DMEL
OG0004246	LOC108100624|XP_017060112.1|DFIC	Duba|NP_648482.3|DMEL
OG0004247	LOC108091344|XP_017045981.1|DFIC	temp|NP_569992.1|DMEL
OG0004248	LOC108094941|XP_017051291.1|DFIC	Cpr57A|NP_001137721.1|DMEL
OG0004249	LOC108099054|XP_017057809.1|DFIC	Vdup1|NP_612004.2|DMEL
OG0004250	LOC108092713|XP_017047928.1|DFIC	Nnp-1|NP_651976.1|DMEL
OG0004251	LOC108092844|XP_017048140.1|DFIC	CG13366|NP_001036254.1|DMEL
OG0004252	LOC108102042|XP_017062154.1|DFIC	JHDM2|NP_788611.1|DMEL
OG0004253	LOC108099266|XP_017058130.1|DFIC	CG13318|NP_649831.1|DMEL
OG0004254	LOC108097798|XP_017055818.1|DFIC	CG12237|NP_608336.1|DMEL
OG0004255	LOC108092290|XP_017047315.1|DFIC	Gr23a|NP_787965.1|DMEL
OG0004256	LOC108090362|XP_017044476.1|DFIC	CG5065|NP_611143.1|DMEL
OG0004257	LOC108088438|XP_017041702.1|DFIC	Cog7|NP_651750.1|DMEL
OG0004258	LOC108095918|XP_017052734.1|DFIC	Cad96Cb|NP_001287524.1|DMEL
OG0004259	LOC108090453|XP_017044634.1|DFIC	CG8306|NP_611140.3|DMEL
OG0004260	LOC108091376|XP_017046029.1|DFIC	smash|NP_001246912.1|DMEL
OG0004261	LOC108090117|XP_017044133.1|DFIC	Nmdar1|NP_730940.1|DMEL
OG0004262	LOC108092058|XP_017047007.1|DFIC	CG13623|NP_651267.1|DMEL
OG0004263	LOC108101083|XP_017060771.1|DFIC	Dl|NP_477264.1|DMEL
OG0004264	LOC108098576|XP_017057101.1|DFIC	mRpS9|NP_524270.2|DMEL
OG0004265	LOC108093553|XP_017049138.1|DFIC	CG1234|NP_649710.1|DMEL
OG0004266	LOC108097061|XP_017054588.1|DFIC	CG10185|NP_650521.1|DMEL
OG0004267	LOC108098914|XP_017057605.1|DFIC	p23|NP_649925.1|DMEL
OG0004268	LOC108093904|XP_017049752.1|DFIC	ths|NP_610701.2|DMEL
OG0004269	LOC108093933|XP_017049799.1|DFIC	Tsf3|NP_523759.1|DMEL
OG0004270	LOC108093632|XP_017049279.1|DFIC	Rpt1|NP_477473.1|DMEL
OG0004271	LOC108087780|XP_017040800.1|DFIC	Pex13|NP_610850.1|DMEL
OG0004272	LOC108092201|XP_017047216.1|DFIC	mgr|NP_650067.1|DMEL
OG0004273	LOC108088014|XP_017041114.1|DFIC	CG17202|NP_650194.1|DMEL
OG0004274	LOC108095536|XP_017052152.1|DFIC	Psf3|NP_572624.1|DMEL
OG0004275	LOC108095568|XP_017052207.1|DFIC	rho-4|NP_525084.1|DMEL
OG0004276	LOC108096234|XP_017053119.1|DFIC	Pop4|NP_648168.1|DMEL
OG0004277	LOC108100209|XP_017059474.1|DFIC	CG14132|NP_001097586.1|DMEL
OG0004278	LOC108095577|XP_017052218.1|DFIC	Coq5|NP_572865.1|DMEL
OG0004279	LOC108091453|XP_017046141.1|DFIC	Pex12|NP_608546.1|DMEL
OG0004280	LOC108095295|XP_017051827.1|DFIC	SK|NP_001284887.1|DMEL
OG0004281	LOC108101604|XP_017061507.1|DFIC	Mlh1|NP_477022.1|DMEL
OG0004282	LOC108090515|XP_017044723.1|DFIC	IntS8|NP_611162.2|DMEL
OG0004283	LOC108090516|XP_017044724.1|DFIC	Fen1|NP_523765.1|DMEL
OG0004284	LOC108089848|XP_017043782.1|DFIC	CG31915|NP_723087.1|DMEL
OG0004285	LOC108087272|XP_017040068.1|DFIC	CG13599|NP_651194.1|DMEL
OG0004286	LOC108100232|XP_017059498.1|DFIC	Dnai2|NP_001261723.1|DMEL
OG0004287	LOC108100647|XP_017060141.1|DFIC	Dph1|NP_648496.1|DMEL
OG0004288	LOC108100529|XP_017059979.1|DFIC	CG7339|NP_648490.1|DMEL
OG0004289	LOC108088835|XP_017042290.1|DFIC	CG42637|NP_524165.2|DMEL, Gyc76C|NP_001163473.1|DMEL
OG0004290	LOC108101568|XP_017061466.1|DFIC	SmydA-1|NP_610944.1|DMEL
OG0004291	LOC108086631|XP_017039095.1|DFIC	Sec61beta|NP_652037.1|DMEL
