Orthogroup	DFIC.longest_only	SLEB.longest_only
OG0004238	LOC108087359|XP_017040188.1|DFIC	LOC115623588|XP_030373848.1|SLEB
OG0004239	LOC108098659|XP_017057223.1|DFIC	LOC115623394|XP_030373562.1|SLEB
OG0004240	LOC108090189|XP_017044265.1|DFIC	LOC115623410|XP_030373580.1|SLEB
OG0004241	LOC108099575|XP_017058667.1|DFIC	LOC115624345|XP_030374856.1|SLEB
OG0004242	LOC108099507|XP_017058559.1|DFIC	LOC115624254|XP_030374739.1|SLEB
OG0004243	LOC108088978|XP_017042509.1|DFIC	LOC115622897|XP_030372873.1|SLEB
OG0004244	LOC108087288|XP_017040086.1|DFIC	LOC115623539|XP_030373781.1|SLEB
OG0004245	LOC108100537|XP_017059985.1|DFIC	LOC115633057|XP_030386262.1|SLEB
OG0004246	LOC108100624|XP_017060112.1|DFIC	LOC115622381|XP_030372163.1|SLEB
OG0004247	LOC108091344|XP_017045981.1|DFIC	LOC115627809|XP_030379498.1|SLEB
OG0004248	LOC108094941|XP_017051291.1|DFIC	LOC115634395|XP_030387947.1|SLEB, LOC115633977|XP_030387358.1|SLEB
OG0004249	LOC108099054|XP_017057809.1|DFIC	LOC115632085|XP_030384908.1|SLEB
OG0004250	LOC108092713|XP_017047928.1|DFIC	LOC115625737|XP_030376750.1|SLEB
OG0004251	LOC108092844|XP_017048140.1|DFIC	LOC115629738|XP_030382132.1|SLEB
OG0004252	LOC108102042|XP_017062154.1|DFIC	LOC115624421|XP_030375018.1|SLEB
OG0004253	LOC108099266|XP_017058130.1|DFIC	LOC115624130|XP_030374586.1|SLEB
OG0004254	LOC108097798|XP_017055818.1|DFIC	LOC115628910|XP_030381031.1|SLEB
OG0004255	LOC108092289|XP_017047314.1|DFIC, LOC108092290|XP_017047315.1|DFIC	LOC115630765|XP_030383281.1|SLEB
OG0004256	LOC108090362|XP_017044476.1|DFIC	LOC115620017|XP_030368978.1|SLEB
OG0004257	LOC108088438|XP_017041702.1|DFIC	LOC115629076|XP_030381256.1|SLEB
OG0004258	LOC108095918|XP_017052734.1|DFIC	LOC115623753|XP_030374147.1|SLEB
OG0004259	LOC108090453|XP_017044634.1|DFIC	LOC115620256|XP_030369270.1|SLEB
OG0004260	LOC108091376|XP_017046029.1|DFIC	LOC115625525|XP_030376454.1|SLEB
OG0004261	LOC108090117|XP_017044133.1|DFIC	LOC115625532|XP_030376467.1|SLEB
OG0004262	LOC108092058|XP_017047007.1|DFIC	LOC115625256|XP_030376111.1|SLEB
OG0004263	LOC108101083|XP_017060771.1|DFIC	LOC115623809|XP_030374213.1|SLEB
OG0004264	LOC108098576|XP_017057101.1|DFIC	LOC115623346|XP_030373484.1|SLEB
OG0004265	LOC108093553|XP_017049138.1|DFIC	LOC115623602|XP_030373874.1|SLEB
OG0004266	LOC108097061|XP_017054588.1|DFIC	LOC115625067|XP_030375810.1|SLEB
OG0004267	LOC108098914|XP_017057605.1|DFIC	LOC115627313|XP_030378816.1|SLEB, LOC115624385|XP_030374956.1|SLEB
OG0004268	LOC108093904|XP_017049752.1|DFIC	LOC115624572|XP_030375161.1|SLEB
OG0004269	LOC108093933|XP_017049799.1|DFIC	LOC115634391|XP_030387941.1|SLEB
OG0004270	LOC108093632|XP_017049279.1|DFIC	LOC115620884|XP_030370228.1|SLEB
OG0004271	LOC108087780|XP_017040800.1|DFIC	LOC115629398|XP_030381713.1|SLEB
OG0004272	LOC108092201|XP_017047216.1|DFIC	LOC115625277|XP_030376140.1|SLEB
OG0004273	LOC108088014|XP_017041114.1|DFIC	LOC115620617|XP_030369797.1|SLEB
OG0004274	LOC108095536|XP_017052152.1|DFIC	LOC115629511|XP_030381854.1|SLEB
OG0004275	LOC108095568|XP_017052207.1|DFIC	LOC115629726|XP_030382119.1|SLEB
OG0004276	LOC108096234|XP_017053119.1|DFIC	LOC115632375|XP_030385356.1|SLEB
OG0004277	LOC108100209|XP_017059474.1|DFIC	LOC115623056|XP_030373094.1|SLEB
OG0004278	LOC108095577|XP_017052218.1|DFIC	LOC115627274|XP_030378764.1|SLEB
OG0004279	LOC108091453|XP_017046141.1|DFIC	LOC115631158|XP_030383694.1|SLEB
OG0004280	LOC108095295|XP_017051827.1|DFIC	LOC115629642|XP_030382013.1|SLEB
OG0004281	LOC108101604|XP_017061507.1|DFIC	LOC115633331|XP_030386627.1|SLEB
OG0004282	LOC108090515|XP_017044723.1|DFIC	LOC115620465|XP_030369559.1|SLEB
OG0004283	LOC108090516|XP_017044724.1|DFIC	LOC115632234|XP_030385157.1|SLEB
OG0004284	LOC108089848|XP_017043782.1|DFIC	LOC115622179|XP_030371927.1|SLEB
OG0004285	LOC108087272|XP_017040068.1|DFIC	LOC115621451|XP_030370964.1|SLEB
OG0004286	LOC108100232|XP_017059498.1|DFIC	LOC115622958|XP_030372957.1|SLEB
OG0004287	LOC108100647|XP_017060141.1|DFIC	LOC115622718|XP_030372618.1|SLEB
OG0004288	LOC108100529|XP_017059979.1|DFIC	LOC115622222|XP_030371979.1|SLEB
OG0004289	LOC108088835|XP_017042290.1|DFIC	LOC115621448|XP_030370965.1|SLEB
OG0004290	LOC108101568|XP_017061466.1|DFIC	LOC115633995|XP_030387377.1|SLEB
OG0004291	LOC108086631|XP_017039095.1|DFIC	LOC115632271|XP_030385216.1|SLEB
OG0004292	LOC108089441|XP_017043167.1|DFIC	LOC115623276|XP_030373417.1|SLEB
OG0004293	LOC108096382|XP_017053428.1|DFIC	LOC115620064|XP_030369067.1|SLEB
OG0004294	LOC108087515|XP_017040407.1|DFIC	LOC115632145|XP_030385023.1|SLEB
OG0004295	LOC108087559|XP_017040473.1|DFIC	LOC115632766|XP_030385875.1|SLEB
OG0004296	LOC108087477|XP_017040342.1|DFIC	LOC115624761|XP_030375453.1|SLEB
OG0004297	LOC108101944|XP_017062018.1|DFIC	LOC115633930|XP_030387307.1|SLEB
OG0004298	LOC108090439|XP_017044606.1|DFIC	LOC115632555|XP_030385632.1|SLEB
OG0004299	LOC108096522|XP_017053640.1|DFIC	LOC115634261|XP_030387715.1|SLEB
OG0004300	LOC108094942|XP_017051292.1|DFIC	LOC115634396|XP_030387948.1|SLEB
OG0004301	LOC108089437|XP_017043160.1|DFIC	LOC115623274|XP_030373412.1|SLEB
OG0004302	LOC108093734|XP_017049478.1|DFIC	LOC115628641|XP_030380673.1|SLEB
OG0004303	LOC108090872|XP_017045255.1|DFIC	LOC115623420|XP_030373603.1|SLEB
OG0004304	LOC108093650|XP_017049297.1|DFIC	LOC115624867|XP_030375572.1|SLEB
OG0004305	LOC108094859|XP_017051156.1|DFIC	LOC115633100|XP_030386388.1|SLEB
OG0004306	LOC108087701|XP_017040706.1|DFIC	LOC115634566|XP_030388249.1|SLEB
OG0004307	LOC108096712|XP_017054036.1|DFIC	LOC115634635|XP_030388351.1|SLEB
OG0004308	LOC108090726|XP_017045027.1|DFIC	LOC115620086|XP_030369128.1|SLEB
OG0004309	LOC108093918|XP_017049778.1|DFIC	LOC115632753|XP_030385860.1|SLEB
OG0004310	LOC108090440|XP_017044607.1|DFIC	LOC115634400|XP_030387951.1|SLEB
OG0004311	LOC108100626|XP_017060116.1|DFIC	LOC115622427|XP_030372224.1|SLEB
OG0004312	LOC108090930|XP_017045355.1|DFIC	LOC115624549|XP_030375133.1|SLEB
OG0004313	LOC108094294|XP_017050286.1|DFIC	LOC115624605|XP_030375210.1|SLEB
OG0004314	LOC108096799|XP_017054170.1|DFIC	LOC115624941|XP_030375655.1|SLEB
OG0004315	LOC108101901|XP_017061958.1|DFIC	LOC115625536|XP_030376477.1|SLEB
OG0004316	LOC108090702|XP_017044982.1|DFIC	LOC115633882|XP_030387246.1|SLEB
OG0004317	LOC108101607|XP_017061509.1|DFIC	LOC115634731|XP_030388475.1|SLEB
OG0004318	LOC108090854|XP_017045222.1|DFIC	LOC115624540|XP_030375122.1|SLEB
OG0004319	LOC108096878|XP_017054301.1|DFIC	LOC115620025|XP_030368993.1|SLEB, LOC115620156|XP_030369143.1|SLEB
OG0004320	LOC108099477|XP_017058522.1|DFIC	LOC115624576|XP_030375170.1|SLEB
OG0004321	LOC108100969|XP_017060609.1|DFIC	LOC115631472|XP_030384086.1|SLEB
OG0004322	LOC108087381|XP_017040210.1|DFIC	LOC115621142|XP_030370559.1|SLEB
OG0004323	LOC108100582|XP_017060050.1|DFIC	LOC115628441|XP_030380405.1|SLEB
OG0004324	LOC108089943|XP_017043922.1|DFIC	LOC115628595|XP_030380640.1|SLEB
OG0004325	LOC108096895|XP_017054329.1|DFIC	LOC115624697|XP_030375371.1|SLEB
OG0004326	LOC108096894|XP_017054328.1|DFIC	LOC115624764|XP_030375457.1|SLEB
OG0004327	LOC108094691|XP_017050905.1|DFIC	LOC115629096|XP_030381274.1|SLEB
OG0004328	LOC108087712|XP_017040721.1|DFIC	LOC115620454|XP_030369548.1|SLEB
OG0004329	LOC108090796|XP_017045133.1|DFIC	LOC115631536|XP_030384173.1|SLEB
OG0004330	LOC108094073|XP_017050003.1|DFIC	LOC115634711|XP_030388452.1|SLEB
OG0004331	LOC108090705|XP_017044987.1|DFIC	LOC115630621|XP_030383114.1|SLEB
OG0004332	LOC108101247|XP_017060992.1|DFIC	LOC115625879|XP_030376956.1|SLEB
OG0004333	LOC108098246|XP_017056524.1|DFIC	LOC115631888|XP_030384597.1|SLEB
OG0004334	LOC108100910|XP_017060513.1|DFIC	LOC115631243|XP_030383813.1|SLEB
OG0004335	LOC108094251|XP_017050199.1|DFIC	LOC115624647|XP_030375283.1|SLEB
OG0004336	LOC108094885|XP_017051209.1|DFIC	LOC115624565|XP_030375154.1|SLEB
OG0004337	LOC108092722|XP_017047940.1|DFIC	LOC115631769|XP_030384464.1|SLEB
OG0004338	LOC108096271|XP_017053222.1|DFIC	LOC115632464|XP_030385484.1|SLEB
OG0004339	LOC108086726|XP_017039241.1|DFIC	LOC115633742|XP_030387076.1|SLEB
OG0004340	LOC108086725|XP_017039240.1|DFIC	LOC115633741|XP_030387075.1|SLEB
OG0004341	LOC108096921|XP_017054361.1|DFIC	LOC115630600|XP_030383080.1|SLEB
OG0004342	LOC108095230|XP_017051739.1|DFIC	LOC115624904|XP_030375613.1|SLEB
OG0004343	LOC108095224|XP_017051730.1|DFIC	LOC115624743|XP_030375430.1|SLEB
OG0004344	LOC108090905|XP_017045310.1|DFIC	LOC115624508|XP_030375076.1|SLEB
OG0004345	LOC108094391|XP_017050445.1|DFIC	LOC115625828|XP_030376880.1|SLEB
OG0004346	LOC108101917|XP_017061982.1|DFIC	LOC115624493|XP_030375059.1|SLEB
OG0004347	LOC108101883|XP_017061915.1|DFIC	LOC115623794|XP_030374199.1|SLEB
OG0004348	LOC108090648|XP_017044915.1|DFIC	LOC115631293|XP_030383905.1|SLEB
OG0004349	LOC108090721|XP_017045013.1|DFIC	LOC115625052|XP_030375770.1|SLEB
OG0004351	LOC108096642|XP_017053895.1|DFIC	LOC115633675|XP_030386985.1|SLEB
OG0004352	LOC108098573|XP_017057096.1|DFIC	LOC115621805|XP_030371448.1|SLEB
OG0004353	LOC108095920|XP_017052741.1|DFIC	LOC115620767|XP_030370029.1|SLEB
OG0004354	LOC108097468|XP_017055233.1|DFIC	LOC115621576|XP_030371126.1|SLEB
OG0004355	LOC108091780|XP_017046622.1|DFIC	LOC115623543|XP_030373788.1|SLEB
OG0004356	LOC108087799|XP_017040833.1|DFIC	LOC115624526|XP_030375105.1|SLEB
OG0004357	LOC108094006|XP_017049922.1|DFIC	LOC115628177|XP_030380024.1|SLEB, LOC115631111|XP_030383631.1|SLEB
OG0004358	LOC108087720|XP_017040729.1|DFIC	LOC115633856|XP_030387208.1|SLEB
OG0004359	LOC108095158|XP_017051589.1|DFIC	LOC115629288|XP_030381592.1|SLEB
OG0004360	LOC108088346|XP_017041581.1|DFIC	LOC115623273|XP_030373415.1|SLEB
OG0004361	LOC108087298|XP_017040099.1|DFIC	LOC115624054|XP_030374495.1|SLEB
OG0004362	LOC108100108|XP_017059348.1|DFIC	LOC115622730|XP_030372631.1|SLEB
OG0004363	LOC108095576|XP_017052216.1|DFIC	LOC115627064|XP_030378470.1|SLEB
OG0004364	LOC108087782|XP_017040802.1|DFIC	LOC115624722|XP_030375403.1|SLEB
OG0004365	LOC108095210|XP_017051709.1|DFIC	LOC115624285|XP_030374771.1|SLEB
OG0004366	LOC108091455|XP_017046144.1|DFIC	LOC115631160|XP_030383696.1|SLEB
OG0004367	LOC108100147|XP_017059390.1|DFIC	LOC115628168|XP_030380007.1|SLEB
OG0004368	LOC108088775|XP_017042218.1|DFIC	LOC115632470|XP_030385499.1|SLEB
OG0004369	LOC108101517|XP_017061367.1|DFIC	LOC115634177|XP_030387623.1|SLEB
OG0004370	LOC108090427|XP_017044586.1|DFIC	LOC115624967|XP_030375680.1|SLEB
OG0004371	LOC108091192|XP_017045761.1|DFIC	LOC115627236|XP_030378719.1|SLEB
OG0004372	LOC108101942|XP_017062016.1|DFIC	LOC115633546|XP_030386866.1|SLEB
OG0004373	LOC108087377|XP_017040208.1|DFIC	LOC115624656|XP_030375297.1|SLEB
OG0004374	LOC108093727|XP_017049427.1|DFIC	LOC115634519|XP_030388146.1|SLEB
OG0004375	LOC108089614|XP_017043465.1|DFIC	LOC115622625|XP_030372492.1|SLEB
OG0004376	LOC108100697|XP_017060208.1|DFIC	LOC115632490|XP_030385527.1|SLEB
OG0004377	LOC108087570|XP_017040489.1|DFIC	LOC115632287|XP_030385240.1|SLEB
OG0004378	LOC108101830|XP_017061826.1|DFIC	LOC115634026|XP_030387421.1|SLEB
OG0004379	LOC108095213|XP_017051713.1|DFIC	LOC115620048|XP_030369029.1|SLEB
OG0004380	LOC108090443|XP_017044613.1|DFIC	LOC115632224|XP_030385146.1|SLEB
OG0004381	LOC108097631|XP_017055551.1|DFIC	LOC115620204|XP_030369199.1|SLEB
OG0004382	LOC108086729|XP_017039245.1|DFIC	LOC115628145|XP_030379976.1|SLEB
OG0004383	LOC108093811|XP_017049613.1|DFIC	LOC115621111|XP_030370516.1|SLEB
OG0004384	LOC108093883|XP_017049727.1|DFIC	LOC115634814|XP_030388591.1|SLEB
OG0004385	LOC108094039|XP_017049961.1|DFIC	LOC115626914|XP_030378284.1|SLEB, LOC115624765|XP_030375458.1|SLEB
OG0004386	LOC108087731|XP_017040740.1|DFIC	LOC115634334|XP_030387850.1|SLEB
OG0004387	LOC108095436|XP_017052035.1|DFIC	LOC115624884|XP_030375590.1|SLEB
OG0004389	LOC108100553|XP_017060013.1|DFIC	LOC115622656|XP_030372526.1|SLEB
OG0004390	LOC108096381|XP_017053425.1|DFIC	LOC115620063|XP_030369066.1|SLEB
OG0004391	LOC108094785|XP_017051048.1|DFIC	LOC115634112|XP_030387530.1|SLEB
OG0004392	LOC108096288|XP_017053248.1|DFIC	LOC115633959|XP_030387337.1|SLEB
OG0004393	LOC108087820|XP_017040877.1|DFIC	LOC115627668|XP_030379281.1|SLEB
OG0004394	LOC108090528|XP_017044736.1|DFIC	LOC115620052|XP_030369041.1|SLEB
OG0004395	LOC108094789|XP_017051050.1|DFIC	LOC115634571|XP_030388255.1|SLEB
OG0004396	LOC108096387|XP_017053481.1|DFIC	LOC115632830|XP_030385948.1|SLEB
OG0004397	LOC108087784|XP_017040804.1|DFIC	LOC115629402|XP_030381720.1|SLEB
OG0004398	LOC108087789|XP_017040811.1|DFIC	LOC115622339|XP_030372110.1|SLEB
OG0004399	LOC108093702|XP_017049381.1|DFIC	LOC115633838|XP_030387189.1|SLEB
OG0004400	LOC108099448|XP_017058475.1|DFIC	LOC115623350|XP_030373494.1|SLEB
OG0004402	LOC108090939|XP_017045364.1|DFIC	LOC115623551|XP_030373802.1|SLEB
OG0004403	LOC108086682|XP_017039164.1|DFIC	LOC115625667|XP_030376666.1|SLEB
OG0004404	LOC108095028|XP_017051391.1|DFIC	LOC115624684|XP_030375346.1|SLEB
OG0004405	LOC108100490|XP_017059913.1|DFIC	LOC115622576|XP_030372414.1|SLEB
OG0004406	LOC108095423|XP_017052017.1|DFIC	LOC115622570|XP_030372405.1|SLEB
OG0004407	LOC108090355|XP_017044469.1|DFIC	LOC115633855|XP_030387207.1|SLEB
OG0004408	LOC108095479|XP_017052083.1|DFIC	LOC115622233|XP_030371990.1|SLEB
OG0004409	LOC108095061|XP_017051467.1|DFIC	LOC115627795|XP_030379481.1|SLEB
OG0004410	LOC108093863|XP_017049692.1|DFIC	LOC115624593|XP_030375191.1|SLEB
OG0004411	LOC108093594|XP_017049209.1|DFIC	LOC115634192|XP_030387640.1|SLEB, LOC115624778|XP_030375470.1|SLEB
OG0004412	LOC108093593|XP_017049208.1|DFIC	LOC115624777|XP_030375469.1|SLEB
OG0004413	LOC108090910|XP_017045321.1|DFIC	LOC115625903|XP_030376996.1|SLEB
OG0004414	LOC108090987|XP_017045432.1|DFIC	LOC115632141|XP_030385021.1|SLEB
OG0004415	LOC108093940|XP_017049814.1|DFIC	LOC115634028|XP_030387424.1|SLEB
OG0004416	LOC108093954|XP_017049843.1|DFIC	LOC115628181|XP_030380028.1|SLEB
OG0004417	LOC108099620|XP_017058732.1|DFIC	LOC115621285|XP_030370748.1|SLEB
OG0004418	LOC108096703|XP_017054026.1|DFIC	LOC115632937|XP_030386095.1|SLEB
OG0004419	LOC108090259|XP_017044356.1|DFIC	LOC115634451|XP_030388023.1|SLEB
OG0004420	LOC108096521|XP_017053639.1|DFIC	LOC115620160|XP_030369149.1|SLEB, LOC115633932|XP_030387308.1|SLEB
OG0004421	LOC108099956|XP_017059124.1|DFIC	LOC115622775|XP_030372692.1|SLEB
OG0004422	LOC108099766|XP_017058884.1|DFIC	LOC115633007|XP_030386193.1|SLEB
OG0004423	LOC108093710|XP_017049397.1|DFIC	LOC115634689|XP_030388420.1|SLEB
OG0004424	LOC108101927|XP_017061999.1|DFIC	LOC115623191|XP_030373277.1|SLEB
OG0004425	LOC108100435|XP_017059843.1|DFIC	LOC115633638|XP_030386936.1|SLEB
OG0004426	LOC108100558|XP_017060020.1|DFIC	LOC115633864|XP_030387219.1|SLEB
OG0004427	LOC108096349|XP_017053386.1|DFIC	LOC115634505|XP_030388131.1|SLEB
OG0004428	LOC108100310|XP_017059605.1|DFIC, LOC108091578|XP_017046344.1|DFIC	LOC115625235|XP_030376080.1|SLEB
OG0004429	LOC108089993|XP_017043984.1|DFIC	LOC115628558|XP_030380579.1|SLEB
OG0004430	LOC108087498|XP_017040383.1|DFIC	LOC115632143|XP_030385019.1|SLEB
OG0004431	LOC108099378|XP_017058360.1|DFIC	LOC115620564|XP_030369713.1|SLEB
OG0004432	LOC108099374|XP_017058356.1|DFIC	LOC115620563|XP_030369711.1|SLEB
OG0004433	LOC108088912|XP_017042413.1|DFIC	LOC115624915|XP_030375624.1|SLEB
OG0004434	LOC108087786|XP_017040808.1|DFIC	LOC115622993|XP_030373014.1|SLEB
OG0004435	LOC108094934|XP_017051282.1|DFIC	LOC115624619|XP_030375229.1|SLEB
OG0004436	LOC108093683|XP_017049352.1|DFIC	LOC115634590|XP_030388279.1|SLEB
OG0004437	LOC108095254|XP_017051770.1|DFIC	LOC115634594|XP_030388287.1|SLEB
OG0004438	LOC108093814|XP_017049618.1|DFIC	LOC115624757|XP_030375449.1|SLEB
OG0004439	LOC108086690|XP_017039174.1|DFIC	LOC115625761|XP_030376784.1|SLEB
OG0004440	LOC108093865|XP_017049694.1|DFIC	LOC115624597|XP_030375197.1|SLEB
OG0004441	LOC108094113|XP_017050023.1|DFIC	LOC115631592|XP_030384253.1|SLEB
OG0004442	LOC108093617|XP_017049242.1|DFIC	LOC115625447|XP_030376358.1|SLEB
OG0004443	LOC108089500|XP_017043293.1|DFIC	LOC115632435|XP_030385438.1|SLEB
OG0004444	LOC108093757|XP_017049514.1|DFIC	LOC115634819|XP_030388597.1|SLEB
OG0004445	LOC108090883|XP_017045274.1|DFIC	LOC115633985|XP_030387368.1|SLEB
OG0004446	LOC108086820|XP_017039352.1|DFIC	LOC115621196|XP_030370635.1|SLEB
OG0004447	LOC108091858|XP_017046727.1|DFIC	LOC115624790|XP_030375493.1|SLEB
OG0004448	LOC108093642|XP_017049290.1|DFIC	LOC115633993|XP_030387375.1|SLEB
OG0004449	LOC108096418|XP_017053487.1|DFIC	LOC115622186|XP_030371936.1|SLEB
OG0004450	LOC108086716|XP_017039223.1|DFIC	LOC115629431|XP_030381750.1|SLEB
OG0004451	LOC108086732|XP_017039251.1|DFIC	LOC115625203|XP_030376034.1|SLEB
OG0004452	LOC108094956|XP_017051308.1|DFIC	LOC115634219|XP_030387669.1|SLEB
OG0004453	LOC108093868|XP_017049698.1|DFIC	LOC115622976|XP_030372991.1|SLEB
OG0004454	LOC108087971|XP_017041059.1|DFIC	LOC115623500|XP_030373737.1|SLEB
OG0004455	LOC108096455|XP_017053551.1|DFIC	LOC115622619|XP_030372480.1|SLEB
OG0004456	LOC108092927|XP_017048279.1|DFIC	LOC115629847|XP_030382287.1|SLEB
OG0004457	LOC108100725|XP_017060250.1|DFIC	LOC115622996|XP_030373015.1|SLEB
OG0004458	LOC108100474|XP_017059893.1|DFIC	LOC115622413|XP_030372207.1|SLEB
OG0004459	LOC108089557|XP_017043388.1|DFIC	LOC115622815|XP_030372742.1|SLEB
OG0004460	LOC108099943|XP_017059107.1|DFIC	LOC115632393|XP_030385383.1|SLEB
OG0004461	LOC108096383|XP_017053429.1|DFIC	LOC115624854|XP_030375559.1|SLEB, LOC115624525|XP_030375104.1|SLEB
OG0004462	LOC108088279|XP_017041490.1|DFIC	LOC115634705|XP_030388445.1|SLEB
OG0004463	LOC108088785|XP_017042235.1|DFIC	LOC115632223|XP_030385141.1|SLEB
OG0004464	LOC108095435|XP_017052033.1|DFIC	LOC115622574|XP_030372412.1|SLEB
OG0004465	LOC108088321|XP_017041546.1|DFIC	LOC115624739|XP_030375426.1|SLEB
OG0004466	LOC108088339|XP_017041574.1|DFIC	LOC115634363|XP_030387885.1|SLEB
OG0004467	LOC108100591|XP_017060060.1|DFIC	LOC115633017|XP_030386200.1|SLEB
OG0004468	LOC108100590|XP_017060059.1|DFIC	LOC115632495|XP_030385532.1|SLEB
OG0004469	LOC108096433|XP_017053512.1|DFIC	LOC115626369|XP_030377584.1|SLEB, LOC115624651|XP_030375287.1|SLEB
OG0004470	LOC108095083|XP_017051500.1|DFIC	LOC115630463|XP_030382891.1|SLEB
OG0004471	LOC108099494|XP_017058544.1|DFIC	LOC115620552|XP_030369696.1|SLEB
OG0004472	LOC108090840|XP_017045199.1|DFIC	LOC115634793|XP_030388560.1|SLEB
OG0004473	LOC108087604|XP_017040532.1|DFIC	LOC115634562|XP_030388246.1|SLEB
OG0004474	LOC108087757|XP_017040776.1|DFIC	LOC115632611|XP_030385702.1|SLEB
OG0004475	LOC108087376|XP_017040207.1|DFIC	LOC115624869|XP_030375573.1|SLEB
OG0004476	LOC108093389|XP_017048897.1|DFIC	LOC115628568|XP_030380591.1|SLEB
OG0004477	LOC108101586|XP_017061486.1|DFIC	LOC115634730|XP_030388474.1|SLEB
OG0004478	LOC108086771|XP_017039306.1|DFIC	LOC115634344|XP_030387863.1|SLEB
OG0004479	LOC108090725|XP_017045026.1|DFIC	LOC115620085|XP_030369127.1|SLEB
OG0004480	LOC108098099|XP_017056298.1|DFIC	LOC115633430|XP_030386750.1|SLEB
OG0004481	LOC108090460|XP_017044641.1|DFIC	LOC115633082|XP_030386321.1|SLEB
OG0004482	LOC108086872|XP_017039423.1|DFIC	LOC115620275|XP_030369308.1|SLEB
OG0004483	LOC108090899|XP_017045299.1|DFIC	LOC115622909|XP_030372895.1|SLEB
OG0004484	LOC108091776|XP_017046612.1|DFIC	LOC115623928|XP_030374347.1|SLEB
OG0004485	LOC108097119|XP_017054700.1|DFIC	LOC115627929|XP_030379682.1|SLEB
OG0004486	LOC108094014|XP_017049930.1|DFIC	LOC115628296|XP_030380204.1|SLEB, LOC115624534|XP_030375118.1|SLEB
OG0004487	LOC108099961|XP_017059138.1|DFIC	LOC115632260|XP_030385192.1|SLEB
OG0004489	LOC108100267|XP_017059538.1|DFIC	LOC115628251|XP_030380127.1|SLEB
OG0004490	LOC108096564|XP_017053747.1|DFIC	LOC115633979|XP_030387360.1|SLEB
OG0004491	LOC108093012|XP_017048404.1|DFIC	LOC115626091|XP_030377204.1|SLEB
OG0004492	LOC108088838|XP_017042300.1|DFIC	LOC115621470|XP_030370993.1|SLEB
OG0004494	LOC108099569|XP_017058657.1|DFIC	LOC115624044|XP_030374482.1|SLEB
OG0004495	LOC108099632|XP_017058750.1|DFIC	LOC115620752|XP_030370006.1|SLEB
OG0004496	LOC108086375|XP_017038765.1|DFIC, LOC108086376|XP_017038766.1|DFIC	LOC115634778|XP_030388539.1|SLEB
OG0004497	LOC108096525|XP_017053696.1|DFIC, LOC108096574|XP_017053760.1|DFIC	LOC115630721|XP_030383238.1|SLEB
OG0004498	LOC108087108|XP_017039779.1|DFIC	LOC115624946|XP_030375657.1|SLEB
OG0004499	LOC108096654|XP_017053909.1|DFIC, LOC108096656|XP_017053912.1|DFIC	LOC115620152|XP_030369142.1|SLEB
OG0004500	LOC108095117|XP_017051544.1|DFIC	LOC115632816|XP_030385928.1|SLEB, LOC115634720|XP_030388464.1|SLEB, LOC115620168|XP_030369157.1|SLEB
OG0004501	LOC108093984|XP_017049882.1|DFIC	LOC115629323|XP_030381635.1|SLEB
OG0004502	LOC108096511|XP_017053609.1|DFIC, LOC108096806|XP_017054181.1|DFIC	LOC115630669|XP_030383172.1|SLEB
OG0004503	LOC108087281|XP_017040079.1|DFIC, LOC108087054|XP_017039720.1|DFIC	LOC115630772|XP_030383286.1|SLEB
OG0004504	LOC108099996|XP_017059185.1|DFIC	LOC115628095|XP_030379932.1|SLEB
OG0004505	LOC108092161|XP_017047172.1|DFIC	LOC115620770|XP_030370035.1|SLEB
OG0004506	LOC108088468|XP_017041742.1|DFIC	LOC115621756|XP_030371350.1|SLEB
OG0004507	LOC108091835|XP_017046704.1|DFIC	LOC115621829|XP_030371497.1|SLEB
OG0004508	LOC108095925|XP_017052748.1|DFIC	LOC115621400|XP_030370904.1|SLEB
OG0004509	LOC108100393|XP_017059740.1|DFIC	LOC115623207|XP_030373291.1|SLEB
OG0004510	LOC108095309|XP_017051866.1|DFIC	LOC115626665|XP_030377944.1|SLEB
OG0004511	LOC108095821|XP_017052589.1|DFIC	LOC115620691|XP_030369921.1|SLEB
OG0004512	LOC108095023|XP_017051379.1|DFIC	LOC115628063|XP_030379887.1|SLEB
OG0004513	LOC108095037|XP_017051414.1|DFIC	LOC115627726|XP_030379338.1|SLEB
OG0004514	LOC108095018|XP_017051371.1|DFIC	LOC115628055|XP_030379872.1|SLEB
OG0004515	LOC108097664|XP_017055600.1|DFIC	LOC115627413|XP_030378934.1|SLEB
OG0004516	LOC108091250|XP_017045853.1|DFIC	LOC115629355|XP_030381666.1|SLEB
OG0004517	LOC108088601|XP_017041958.1|DFIC	LOC115627303|XP_030378798.1|SLEB
OG0004518	LOC108094624|XP_017050796.1|DFIC	LOC115627409|XP_030378924.1|SLEB
OG0004519	LOC108086579|XP_017039025.1|DFIC	LOC115620686|XP_030369914.1|SLEB
OG0004520	LOC108094686|XP_017050897.1|DFIC	LOC115633354|XP_030386651.1|SLEB
OG0004521	LOC108091136|XP_017045659.1|DFIC	LOC115620057|XP_030369056.1|SLEB
OG0004522	LOC108088709|XP_017042141.1|DFIC	LOC115633287|XP_030386556.1|SLEB
OG0004523	LOC108086835|XP_017039371.1|DFIC	LOC115621134|XP_030370546.1|SLEB
OG0004524	LOC108097008|XP_017054496.1|DFIC	LOC115626795|XP_030378122.1|SLEB
