Orthogroup	DFIC.longest_only	DKIK.longest_only
OG0005321	LOC108100074|XP_017059299.1|DFIC	LOC108077167|XP_017025891.1|DKIK
OG0005322	LOC108094151|XP_017050077.1|DFIC	LOC108074581|XP_017022178.1|DKIK
OG0005323	LOC108093462|XP_017049025.1|DFIC	LOC108082198|XP_017033010.1|DKIK
OG0005324	LOC108101245|XP_017060988.1|DFIC	LOC108077292|XP_017026060.1|DKIK
OG0005325	LOC108092542|XP_017047662.1|DFIC	LOC108075868|XP_017023959.1|DKIK
OG0005326	LOC108101252|XP_017060997.1|DFIC	LOC108077318|XP_017026096.1|DKIK
OG0005327	LOC108098741|XP_017057362.1|DFIC	LOC108082888|XP_017033959.1|DKIK
OG0005328	LOC108092070|XP_017047027.1|DFIC	LOC108075565|XP_017023569.1|DKIK
OG0005329	LOC108093765|XP_017049526.1|DFIC	LOC108078947|XP_017028585.1|DKIK
OG0005330	LOC108093754|XP_017049515.1|DFIC	LOC108078945|XP_017028583.1|DKIK
OG0005331	LOC108092456|XP_017047532.1|DFIC	LOC108077457|XP_017026270.1|DKIK
OG0005332	LOC108089971|XP_017043962.1|DFIC	LOC108074602|XP_017022206.1|DKIK
OG0005333	LOC108094520|XP_017050611.1|DFIC	LOC108075786|XP_017023843.1|DKIK
OG0005334	LOC108089114|XP_017042714.1|DFIC	LOC108077204|XP_017025940.1|DKIK
OG0005335	LOC108087785|XP_017040805.1|DFIC	LOC108081810|XP_017032535.1|DKIK
OG0005336	LOC108090697|XP_017044972.1|DFIC	LOC108078553|XP_017027959.1|DKIK
OG0005337	LOC108093729|XP_017049472.1|DFIC	LOC108078276|XP_017027517.1|DKIK
OG0005338	LOC108089224|XP_017042869.1|DFIC, LOC108088278|XP_017041527.1|DFIC	LOC108074573|XP_017022164.1|DKIK
OG0005339	LOC108089111|XP_017042710.1|DFIC, LOC108089110|XP_017042709.1|DFIC	LOC108076880|XP_017025399.1|DKIK
OG0005340	LOC108089219|XP_017042863.1|DFIC	LOC108082072|XP_017032851.1|DKIK
OG0005341	LOC108090524|XP_017044731.1|DFIC	LOC108070879|XP_017017011.1|DKIK
OG0005342	LOC108102110|XP_017062263.1|DFIC	LOC108082073|XP_017032853.1|DKIK
OG0005343	LOC108094038|XP_017049960.1|DFIC	LOC108073043|XP_017019995.1|DKIK
OG0005344	LOC108087615|XP_017040546.1|DFIC	LOC108082383|XP_017033213.1|DKIK
OG0005345	LOC108094372|XP_017050406.1|DFIC	LOC108082779|XP_017033803.1|DKIK
OG0005346	LOC108088141|XP_017041295.1|DFIC	LOC108075876|XP_017023969.1|DKIK
OG0005347	LOC108091543|XP_017046297.1|DFIC	LOC108086124|XP_017038461.1|DKIK
OG0005348	LOC108089168|XP_017042788.1|DFIC	LOC108077256|XP_017026008.1|DKIK
OG0005349	LOC108089208|XP_017042847.1|DFIC	LOC108077059|XP_017025714.1|DKIK
OG0005350	LOC108100084|XP_017059316.1|DFIC	LOC108081984|XP_017032711.1|DKIK
OG0005351	LOC108096239|XP_017053153.1|DFIC	LOC108070567|XP_017016607.1|DKIK
OG0005352	LOC108089194|XP_017042823.1|DFIC	LOC108077126|XP_017025819.1|DKIK
OG0005353	LOC108093785|XP_017049553.1|DFIC	LOC108082461|XP_017033326.1|DKIK
OG0005354	LOC108092367|XP_017047393.1|DFIC	LOC108075838|XP_017023903.1|DKIK
OG0005355	LOC108091503|XP_017046233.1|DFIC	LOC108074288|XP_017021763.1|DKIK
OG0005356	LOC108091506|XP_017046236.1|DFIC	LOC108074302|XP_017021780.1|DKIK
OG0005357	LOC108100809|XP_017060364.1|DFIC	LOC108079618|XP_017029482.1|DKIK
OG0005358	LOC108102231|XP_017062448.1|DFIC	LOC108075865|XP_017023949.1|DKIK
OG0005359	LOC108096827|XP_017054220.1|DFIC	LOC108086135|XP_017038477.1|DKIK
OG0005360	LOC108088304|XP_017041522.1|DFIC	LOC108085511|XP_017037623.1|DKIK
OG0005361	LOC108100060|XP_017059284.1|DFIC	LOC108077247|XP_017025996.1|DKIK
OG0005362	LOC108089240|XP_017042890.1|DFIC	LOC108074504|XP_017022071.1|DKIK
OG0005363	LOC108094556|XP_017050653.1|DFIC	LOC108073637|XP_017020845.1|DKIK
OG0005364	LOC108095199|XP_017051695.1|DFIC	LOC108078389|XP_017027733.1|DKIK
OG0005365	LOC108089883|XP_017043834.1|DFIC	LOC108082191|XP_017033000.1|DKIK
OG0005366	LOC108089950|XP_017043929.1|DFIC	LOC108082231|XP_017033058.1|DKIK
OG0005367	LOC108089939|XP_017043917.1|DFIC	LOC108082168|XP_017032963.1|DKIK
OG0005368	LOC108099268|XP_017058132.1|DFIC	LOC108073321|XP_017020371.1|DKIK
OG0005369	LOC108094141|XP_017050062.1|DFIC	LOC108072624|XP_017019342.1|DKIK
OG0005370	LOC108100037|XP_017059250.1|DFIC	LOC108082039|XP_017032801.1|DKIK
OG0005371	LOC108100107|XP_017059344.1|DFIC	LOC108081973|XP_017032696.1|DKIK
OG0005372	LOC108098967|XP_017057672.1|DFIC	LOC108084199|XP_017035797.1|DKIK
OG0005373	LOC108101742|XP_017061696.1|DFIC	LOC108074550|XP_017022176.1|DKIK
OG0005374	LOC108098202|XP_017056428.1|DFIC	LOC108077071|XP_017025728.1|DKIK
OG0005375	LOC108095430|XP_017052065.1|DFIC, LOC108098191|XP_017056415.1|DFIC	LOC108077070|XP_017025727.1|DKIK
OG0005376	LOC108101267|XP_017061042.1|DFIC	LOC108077400|XP_017026185.1|DKIK
OG0005377	LOC108100478|XP_017059899.1|DFIC	LOC108079799|XP_017029767.1|DKIK
OG0005378	LOC108095179|XP_017051642.1|DFIC	LOC108074415|XP_017021932.1|DKIK
OG0005379	LOC108092582|XP_017047716.1|DFIC	LOC108074567|XP_017022158.1|DKIK
OG0005380	LOC108101312|XP_017061102.1|DFIC	LOC108074436|XP_017021964.1|DKIK
OG0005381	LOC108101560|XP_017061454.1|DFIC, LOC108095077|XP_017051489.1|DFIC	LOC108082740|XP_017033735.1|DKIK
OG0005382	LOC108089823|XP_017043718.1|DFIC	LOC108074803|XP_017022487.1|DKIK
OG0005383	LOC108099842|XP_017058978.1|DFIC	LOC108071917|XP_017018365.1|DKIK
OG0005384	LOC108102240|XP_017062468.1|DFIC	LOC108070697|XP_017016770.1|DKIK
OG0005385	LOC108094899|XP_017051233.1|DFIC	LOC108076710|XP_017025160.1|DKIK
OG0005386	LOC108090533|XP_017044746.1|DFIC	LOC108076195|XP_017024417.1|DKIK
OG0005387	LOC108099394|XP_017058382.1|DFIC	LOC108075521|XP_017023503.1|DKIK
OG0005388	LOC108089854|XP_017043788.1|DFIC	LOC108081456|XP_017032135.1|DKIK
OG0005389	LOC108093490|XP_017049069.1|DFIC	LOC108076109|XP_017024326.1|DKIK
OG0005390	LOC108089864|XP_017043801.1|DFIC	LOC108086224|XP_017038578.1|DKIK
OG0005391	LOC108089866|XP_017043803.1|DFIC	LOC108086226|XP_017038582.1|DKIK
OG0005392	LOC108090609|XP_017044868.1|DFIC	LOC108077029|XP_017025643.1|DKIK
OG0005393	LOC108087194|XP_017039943.1|DFIC	LOC108080793|XP_017031168.1|DKIK
OG0005394	LOC108090613|XP_017044876.1|DFIC	LOC108077124|XP_017025816.1|DKIK
OG0005395	LOC108096054|XP_017052893.1|DFIC	LOC108074333|XP_017021835.1|DKIK
OG0005396	LOC108092654|XP_017047799.1|DFIC	LOC108079605|XP_017029454.1|DKIK
OG0005397	LOC108092655|XP_017047802.1|DFIC	LOC108079624|XP_017029491.1|DKIK
OG0005398	LOC108090153|XP_017044199.1|DFIC	LOC108075581|XP_017023588.1|DKIK
OG0005399	LOC108090568|XP_017044801.1|DFIC	LOC108070778|XP_017016866.1|DKIK
OG0005400	LOC108090551|XP_017044778.1|DFIC	LOC108077944|XP_017026971.1|DKIK
OG0005401	LOC108092767|XP_017047989.1|DFIC	LOC108079647|XP_017029527.1|DKIK
OG0005402	LOC108092737|XP_017047955.1|DFIC	LOC108079646|XP_017029526.1|DKIK
OG0005403	LOC108092749|XP_017047968.1|DFIC	LOC108079669|XP_017029555.1|DKIK
OG0005404	LOC108092750|XP_017047969.1|DFIC	LOC108079670|XP_017029557.1|DKIK
OG0005405	LOC108096822|XP_017054214.1|DFIC	LOC108078322|XP_017027610.1|DKIK
OG0005406	LOC108090498|XP_017044704.1|DFIC	LOC108076813|XP_017025332.1|DKIK
OG0005407	LOC108096819|XP_017054204.1|DFIC	LOC108076353|XP_017024638.1|DKIK
OG0005408	LOC108089833|XP_017043737.1|DFIC	LOC108086233|XP_017038591.1|DKIK
OG0005409	LOC108100825|XP_017060383.1|DFIC	LOC108079684|XP_017029578.1|DKIK
OG0005410	LOC108089840|XP_017043749.1|DFIC	LOC108086270|XP_017038646.1|DKIK
OG0005411	LOC108086663|XP_017039135.1|DFIC	LOC108082315|XP_017033134.1|DKIK
OG0005412	LOC108086746|XP_017039275.1|DFIC	LOC108082579|XP_017033525.1|DKIK
OG0005413	LOC108096639|XP_017053886.1|DFIC	LOC108081791|XP_017032499.1|DKIK
OG0005414	LOC108091119|XP_017045636.1|DFIC	LOC108080301|XP_017030464.1|DKIK
OG0005415	LOC108098025|XP_017056166.1|DFIC	LOC108076070|XP_017024264.1|DKIK
OG0005416	LOC108093834|XP_017049654.1|DFIC	LOC108076798|XP_017025310.1|DKIK
OG0005417	LOC108090593|XP_017044834.1|DFIC, LOC108101838|XP_017061845.1|DFIC	LOC108085361|XP_017037420.1|DKIK
OG0005418	LOC108089876|XP_017043821.1|DFIC	LOC108082215|XP_017033037.1|DKIK
OG0005419	LOC108089234|XP_017042883.1|DFIC	LOC108077165|XP_017025889.1|DKIK
OG0005420	LOC108088202|XP_017041391.1|DFIC	LOC108075943|XP_017024074.1|DKIK
OG0005421	LOC108093473|XP_017049048.1|DFIC	LOC108082120|XP_017032910.1|DKIK
OG0005422	LOC108087592|XP_017040513.1|DFIC	LOC108079278|XP_017029063.1|DKIK
OG0005423	LOC108101005|XP_017060697.1|DFIC, LOC108097850|XP_017055872.1|DFIC	LOC108077092|XP_017025752.1|DKIK
OG0005424	LOC108095162|XP_017051609.1|DFIC	LOC108076686|XP_017025125.1|DKIK
OG0005425	LOC108102146|XP_017062309.1|DFIC	LOC108071805|XP_017018186.1|DKIK
OG0005426	LOC108090399|XP_017044535.1|DFIC	LOC108078160|XP_017027299.1|DKIK
OG0005427	LOC108101159|XP_017060871.1|DFIC	LOC108082710|XP_017033706.1|DKIK
OG0005428	LOC108093002|XP_017048390.1|DFIC	LOC108082770|XP_017033789.1|DKIK
OG0005429	LOC108094383|XP_017050433.1|DFIC	LOC108079987|XP_017030043.1|DKIK
OG0005430	LOC108094384|XP_017050434.1|DFIC	LOC108079975|XP_017030027.1|DKIK
OG0005431	LOC108094388|XP_017050442.1|DFIC	LOC108081865|XP_017032594.1|DKIK
OG0005432	LOC108101724|XP_017061665.1|DFIC	LOC108079352|XP_017029152.1|DKIK
OG0005433	LOC108093641|XP_017049288.1|DFIC	LOC108078013|XP_017027059.1|DKIK
OG0005434	LOC108100814|XP_017060374.1|DFIC	LOC108084767|XP_017036574.1|DKIK
OG0005435	LOC108101725|XP_017061666.1|DFIC	LOC108079327|XP_017029121.1|DKIK
OG0005436	LOC108100876|XP_017060464.1|DFIC	LOC108074184|XP_017021610.1|DKIK
OG0005437	LOC108097939|XP_017056023.1|DFIC	LOC108071459|XP_017017711.1|DKIK
OG0005438	LOC108091486|XP_017046196.1|DFIC	LOC108078968|XP_017028628.1|DKIK
OG0005439	LOC108091648|XP_017046441.1|DFIC	LOC108074052|XP_017021411.1|DKIK
OG0005440	LOC108092451|XP_017047525.1|DFIC	LOC108074322|XP_017021811.1|DKIK
OG0005441	LOC108092275|XP_017047299.1|DFIC	LOC108077255|XP_017026007.1|DKIK
OG0005442	LOC108101155|XP_017060866.1|DFIC	LOC108079546|XP_017029373.1|DKIK
OG0005443	LOC108089232|XP_017042878.1|DFIC	LOC108077221|XP_017025966.1|DKIK
OG0005444	LOC108091468|XP_017046175.1|DFIC	LOC108086166|XP_017038517.1|DKIK
OG0005445	LOC108100015|XP_017059211.1|DFIC	LOC108076873|XP_017025392.1|DKIK
OG0005446	LOC108100841|XP_017060404.1|DFIC	LOC108077030|XP_017025645.1|DKIK
OG0005447	LOC108089786|XP_017043670.1|DFIC	LOC108086241|XP_017038602.1|DKIK
OG0005448	LOC108101836|XP_017061839.1|DFIC	LOC108078159|XP_017027298.1|DKIK
OG0005449	LOC108094657|XP_017050856.1|DFIC	LOC108084502|XP_017036232.1|DKIK
OG0005450	LOC108102289|XP_017062530.1|DFIC	LOC108085681|XP_017037863.1|DKIK
OG0005451	LOC108095087|XP_017051508.1|DFIC	LOC108082856|XP_017033922.1|DKIK
OG0005452	LOC108096818|XP_017054200.1|DFIC	LOC108076352|XP_017024633.1|DKIK
OG0005453	LOC108099506|XP_017058558.1|DFIC	LOC108072133|XP_017018658.1|DKIK
OG0005454	LOC108094507|XP_017050596.1|DFIC	LOC108077068|XP_017025724.1|DKIK
OG0005455	LOC108101789|XP_017061754.1|DFIC	LOC108076156|XP_017024371.1|DKIK
OG0005456	LOC108101170|XP_017060887.1|DFIC	LOC108082841|XP_017033896.1|DKIK
OG0005457	LOC108101244|XP_017060987.1|DFIC	LOC108082675|XP_017033663.1|DKIK
OG0005458	LOC108094167|XP_017050108.1|DFIC	LOC108081440|XP_017032115.1|DKIK
OG0005459	LOC108089917|XP_017043887.1|DFIC	LOC108086264|XP_017038638.1|DKIK
OG0005460	LOC108089847|XP_017043781.1|DFIC	LOC108081432|XP_017032104.1|DKIK
OG0005461	LOC108101206|XP_017060944.1|DFIC	LOC108082170|XP_017032965.1|DKIK
OG0005462	LOC108101213|XP_017060951.1|DFIC	LOC108082171|XP_017032966.1|DKIK
OG0005463	LOC108087456|XP_017040308.1|DFIC	LOC108072747|XP_017019505.1|DKIK
OG0005464	LOC108101157|XP_017060868.1|DFIC	LOC108082725|XP_017033722.1|DKIK
OG0005465	LOC108101176|XP_017060895.1|DFIC	LOC108082738|XP_017033732.1|DKIK
OG0005466	LOC108101167|XP_017060885.1|DFIC	LOC108082864|XP_017033931.1|DKIK
OG0005467	LOC108095976|XP_017052809.1|DFIC	LOC108083756|XP_017035166.1|DKIK
OG0005468	LOC108092690|XP_017047888.1|DFIC	LOC108079644|XP_017029523.1|DKIK
OG0005469	LOC108100995|XP_017060649.1|DFIC	LOC108074860|XP_017022562.1|DKIK
OG0005470	LOC108100966|XP_017060606.1|DFIC	LOC108074798|XP_017022471.1|DKIK
OG0005471	LOC108098256|XP_017056542.1|DFIC	LOC108077130|XP_017025829.1|DKIK
OG0005472	LOC108098249|XP_017056529.1|DFIC	LOC108077115|XP_017025797.1|DKIK
OG0005473	LOC108089965|XP_017043949.1|DFIC	LOC108081391|XP_017032038.1|DKIK
OG0005474	LOC108093506|XP_017049084.1|DFIC	LOC108074490|XP_017022052.1|DKIK
OG0005475	LOC108093505|XP_017049083.1|DFIC	LOC108074591|XP_017022189.1|DKIK
OG0005476	LOC108101509|XP_017061359.1|DFIC	LOC108076756|XP_017025245.1|DKIK
OG0005477	LOC108100533|XP_017059983.1|DFIC	LOC108082969|XP_017034081.1|DKIK
OG0005478	LOC108101275|XP_017061052.1|DFIC	LOC108077418|XP_017026209.1|DKIK
OG0005479	LOC108101274|XP_017061051.1|DFIC	LOC108077417|XP_017026208.1|DKIK
OG0005480	LOC108101276|XP_017061055.1|DFIC	LOC108077419|XP_017026210.1|DKIK
OG0005481	LOC108092502|XP_017047603.1|DFIC	LOC108086101|XP_017038416.1|DKIK
OG0005482	LOC108092495|XP_017047586.1|DFIC	LOC108086133|XP_017038475.1|DKIK
OG0005483	LOC108097561|XP_017055434.1|DFIC	LOC108081268|XP_017031854.1|DKIK
OG0005484	LOC108098428|XP_017056808.1|DFIC, LOC108090722|XP_017045061.1|DFIC	LOC108086189|XP_017038541.1|DKIK
OG0005485	LOC108087859|XP_017040930.1|DFIC	LOC108070754|XP_017016840.1|DKIK
OG0005486	LOC108090537|XP_017044759.1|DFIC	LOC108082518|XP_017033434.1|DKIK
OG0005487	LOC108092546|XP_017047669.1|DFIC	LOC108075757|XP_017023808.1|DKIK
OG0005488	LOC108092525|XP_017047637.1|DFIC	LOC108076271|XP_017024510.1|DKIK
OG0005489	LOC108101314|XP_017061104.1|DFIC	LOC108074431|XP_017021956.1|DKIK
OG0005490	LOC108101328|XP_017061126.1|DFIC	LOC108074442|XP_017021970.1|DKIK
OG0005491	LOC108094137|XP_017050047.1|DFIC	LOC108074531|XP_017022104.1|DKIK
OG0005492	LOC108094154|XP_017050083.1|DFIC	LOC108074582|XP_017022179.1|DKIK
OG0005493	LOC108098307|XP_017056608.1|DFIC	LOC108082724|XP_017033721.1|DKIK
OG0005494	LOC108090784|XP_017045119.1|DFIC	LOC108078339|XP_017027630.1|DKIK
OG0005495	LOC108090789|XP_017045125.1|DFIC	LOC108072364|XP_017018947.1|DKIK
OG0005496	LOC108093321|XP_017048799.1|DFIC	LOC108071339|XP_017017552.1|DKIK
OG0005497	LOC108098376|XP_017056725.1|DFIC	LOC108072631|XP_017019350.1|DKIK
OG0005498	LOC108098377|XP_017056727.1|DFIC	LOC108072632|XP_017019352.1|DKIK
OG0005499	LOC108098333|XP_017056655.1|DFIC	LOC108072559|XP_017019227.1|DKIK
OG0005500	LOC108098335|XP_017056657.1|DFIC	LOC108072560|XP_017019228.1|DKIK
OG0005501	LOC108101224|XP_017060962.1|DFIC	LOC108074851|XP_017022551.1|DKIK
OG0005502	LOC108101226|XP_017060963.1|DFIC	LOC108074852|XP_017022552.1|DKIK
OG0005503	LOC108100032|XP_017059239.1|DFIC	LOC108082003|XP_017032740.1|DKIK
OG0005504	LOC108094164|XP_017050105.1|DFIC	LOC108081446|XP_017032124.1|DKIK
OG0005506	LOC108089875|XP_017043818.1|DFIC	LOC108082164|XP_017032957.1|DKIK
OG0005507	LOC108091424|XP_017046104.1|DFIC	LOC108074299|XP_017021776.1|DKIK
OG0005508	LOC108100093|XP_017059326.1|DFIC	LOC108077191|XP_017025925.1|DKIK
OG0005509	LOC108092381|XP_017047415.1|DFIC	LOC108079525|XP_017029351.1|DKIK, LOC108079633|XP_017029506.1|DKIK
OG0005510	LOC108098338|XP_017056667.1|DFIC	LOC108085268|XP_017037307.1|DKIK
OG0005511	LOC108092842|XP_017048137.1|DFIC	LOC108083823|XP_017035267.1|DKIK
OG0005512	LOC108099603|XP_017058710.1|DFIC	LOC108084036|XP_017035541.1|DKIK
OG0005513	LOC108101677|XP_017061590.1|DFIC	LOC108079170|XP_017028909.1|DKIK
OG0005514	LOC108099369|XP_017058351.1|DFIC	LOC108075617|XP_017023638.1|DKIK
OG0005515	LOC108096775|XP_017054140.1|DFIC	LOC108078391|XP_017027735.1|DKIK
OG0005516	LOC108089279|XP_017042947.1|DFIC	LOC108077176|XP_017025902.1|DKIK
OG0005517	LOC108092698|XP_017047899.1|DFIC, LOC108093678|XP_017049774.1|DFIC	LOC108075907|XP_017024016.1|DKIK
OG0005518	LOC108096090|XP_017052947.1|DFIC	LOC108079688|XP_017029583.1|DKIK
OG0005519	LOC108087721|XP_017040731.1|DFIC	LOC108072416|XP_017019009.1|DKIK
OG0005520	LOC108100066|XP_017059290.1|DFIC	LOC108077232|XP_017025979.1|DKIK
OG0005521	LOC108100051|XP_017059273.1|DFIC	LOC108077138|XP_017025841.1|DKIK
OG0005522	LOC108100146|XP_017059389.1|DFIC	LOC108073790|XP_017021046.1|DKIK
OG0005523	LOC108089977|XP_017043967.1|DFIC	LOC108081452|XP_017032131.1|DKIK
OG0005524	LOC108100073|XP_017059297.1|DFIC	LOC108075835|XP_017023899.1|DKIK
OG0005525	LOC108101182|XP_017060907.1|DFIC	LOC108077250|XP_017026000.1|DKIK
OG0005526	LOC108089272|XP_017042934.1|DFIC	LOC108077229|XP_017025975.1|DKIK
OG0005527	LOC108101975|XP_017062058.1|DFIC	LOC108074891|XP_017022594.1|DKIK
OG0005528	LOC108100899|XP_017060497.1|DFIC	LOC108072867|XP_017019674.1|DKIK
OG0005529	LOC108093415|XP_017048947.1|DFIC	LOC108070529|XP_017016537.1|DKIK
OG0005530	LOC108092575|XP_017047706.1|DFIC	LOC108075790|XP_017023845.1|DKIK
OG0005531	LOC108093121|XP_017048554.1|DFIC	LOC108077520|XP_017026374.1|DKIK
OG0005532	LOC108091509|XP_017046243.1|DFIC	LOC108079626|XP_017029495.1|DKIK
OG0005533	LOC108092466|XP_017047544.1|DFIC	LOC108086212|XP_017038564.1|DKIK
OG0005534	LOC108100615|XP_017060095.1|DFIC	LOC108079086|XP_017028800.1|DKIK
OG0005535	LOC108092404|XP_017047455.1|DFIC	LOC108074549|XP_017022135.1|DKIK
OG0005536	LOC108098266|XP_017056553.1|DFIC	LOC108077264|XP_017026020.1|DKIK
OG0005537	LOC108100890|XP_017060488.1|DFIC	LOC108077267|XP_017026024.1|DKIK
OG0005538	LOC108095916|XP_017052737.1|DFIC, LOC108096085|XP_017052940.1|DFIC	LOC108074326|XP_017021822.1|DKIK
OG0005539	LOC108101240|XP_017060983.1|DFIC	LOC108079661|XP_017029547.1|DKIK
OG0005540	LOC108091533|XP_017046288.1|DFIC	LOC108079192|XP_017028942.1|DKIK
OG0005541	LOC108091546|XP_017046305.1|DFIC	LOC108084750|XP_017036551.1|DKIK
OG0005542	LOC108099126|XP_017057952.1|DFIC	LOC108073941|XP_017021243.1|DKIK
OG0005543	LOC108086323|XP_017038713.1|DFIC, LOC108094461|XP_017050530.1|DFIC	LOC108082767|XP_017033783.1|DKIK
OG0005544	LOC108091494|XP_017046208.1|DFIC	LOC108074304|XP_017021786.1|DKIK
OG0005545	LOC108098708|XP_017057310.1|DFIC	LOC108082084|XP_017032868.1|DKIK
OG0005546	LOC108089931|XP_017043907.1|DFIC	LOC108081420|XP_017032092.1|DKIK
OG0005547	LOC108092769|XP_017047992.1|DFIC	LOC108079622|XP_017029487.1|DKIK
OG0005548	LOC108092696|XP_017047896.1|DFIC	LOC108079614|XP_017029478.1|DKIK
OG0005549	LOC108092738|XP_017047956.1|DFIC	LOC108079648|XP_017029530.1|DKIK
OG0005550	LOC108089922|XP_017043892.1|DFIC	LOC108081378|XP_017032019.1|DKIK
OG0005551	LOC108095235|XP_017051751.1|DFIC	LOC108082599|XP_017033561.1|DKIK
OG0005552	LOC108095218|XP_017051723.1|DFIC	LOC108082573|XP_017033519.1|DKIK
OG0005553	LOC108094111|XP_017050021.1|DFIC	LOC108081427|XP_017032099.1|DKIK
OG0005554	LOC108091500|XP_017046231.1|DFIC	LOC108079599|XP_017029445.1|DKIK
OG0005555	LOC108091523|XP_017046273.1|DFIC	LOC108079663|XP_017029549.1|DKIK
OG0005556	LOC108091522|XP_017046272.1|DFIC	LOC108079658|XP_017029544.1|DKIK
OG0005557	LOC108098198|XP_017056425.1|DFIC	LOC108077409|XP_017026198.1|DKIK
OG0005558	LOC108097662|XP_017055589.1|DFIC	LOC108080110|XP_017030214.1|DKIK
OG0005559	LOC108089898|XP_017043861.1|DFIC	LOC108074561|XP_017022152.1|DKIK
OG0005560	LOC108098193|XP_017056418.1|DFIC	LOC108081411|XP_017032079.1|DKIK
OG0005561	LOC108094639|XP_017050828.1|DFIC	LOC108085936|XP_017038207.1|DKIK
OG0005562	LOC108089901|XP_017043864.1|DFIC	LOC108077119|XP_017025802.1|DKIK
OG0005563	LOC108095013|XP_017051345.1|DFIC	LOC108072465|XP_017019097.1|DKIK
OG0005564	LOC108089158|XP_017042771.1|DFIC	LOC108077074|XP_017025730.1|DKIK
OG0005565	LOC108090604|XP_017044864.1|DFIC	LOC108077027|XP_017025641.1|DKIK
OG0005566	LOC108090605|XP_017044865.1|DFIC	LOC108077028|XP_017025642.1|DKIK
OG0005567	LOC108099618|XP_017058729.1|DFIC	LOC108073564|XP_017020740.1|DKIK
OG0005568	LOC108089825|XP_017043727.1|DFIC	LOC108086242|XP_017038603.1|DKIK
OG0005569	LOC108092541|XP_017047658.1|DFIC	LOC108074592|XP_017022190.1|DKIK
OG0005570	LOC108101313|XP_017061103.1|DFIC	LOC108074430|XP_017021955.1|DKIK
OG0005571	LOC108096708|XP_017054030.1|DFIC	LOC108072360|XP_017018940.1|DKIK
OG0005572	LOC108087812|XP_017040863.1|DFIC	LOC108072977|XP_017019903.1|DKIK
OG0005573	LOC108095850|XP_017052637.1|DFIC	LOC108072126|XP_017018647.1|DKIK
OG0005574	LOC108093763|XP_017049521.1|DFIC	LOC108072057|XP_017018540.1|DKIK
OG0005575	LOC108087186|XP_017039932.1|DFIC	LOC108085886|XP_017038138.1|DKIK
OG0005576	LOC108093748|XP_017049504.1|DFIC	LOC108078536|XP_017027936.1|DKIK
OG0005577	LOC108096440|XP_017053525.1|DFIC	LOC108072789|XP_017019559.1|DKIK
OG0005578	LOC108100487|XP_017059910.1|DFIC	LOC108074996|XP_017022725.1|DKIK
OG0005579	LOC108100488|XP_017059911.1|DFIC	LOC108075005|XP_017022739.1|DKIK
OG0005580	LOC108096248|XP_017053180.1|DFIC	LOC108078715|XP_017028187.1|DKIK
OG0005581	LOC108096997|XP_017054474.1|DFIC	LOC108080225|XP_017030369.1|DKIK
OG0005582	LOC108088886|XP_017042373.1|DFIC	LOC108075246|XP_017023093.1|DKIK
OG0005583	LOC108089063|XP_017042661.1|DFIC	LOC108077555|XP_017026437.1|DKIK
OG0005584	LOC108093437|XP_017048990.1|DFIC	LOC108082867|XP_017033934.1|DKIK
OG0005585	LOC108098546|XP_017057036.1|DFIC	LOC108081103|XP_017031588.1|DKIK
OG0005586	LOC108090233|XP_017044320.1|DFIC	LOC108075528|XP_017023514.1|DKIK
OG0005587	LOC108100027|XP_017059232.1|DFIC	LOC108077251|XP_017026002.1|DKIK
OG0005588	LOC108089517|XP_017043331.1|DFIC	LOC108078719|XP_017028204.1|DKIK
OG0005589	LOC108099523|XP_017058579.1|DFIC	LOC108072079|XP_017018579.1|DKIK
OG0005590	LOC108094329|XP_017050368.1|DFIC	LOC108070542|XP_017016556.1|DKIK
OG0005591	LOC108097709|XP_017055686.1|DFIC	LOC108084217|XP_017035833.1|DKIK
OG0005592	LOC108087024|XP_017039681.1|DFIC	LOC108077815|XP_017026827.1|DKIK
OG0005593	LOC108100613|XP_017060092.1|DFIC	LOC108075268|XP_017023125.1|DKIK
OG0005594	LOC108089509|XP_017043317.1|DFIC	LOC108073957|XP_017021273.1|DKIK
OG0005595	LOC108089508|XP_017043315.1|DFIC	LOC108073956|XP_017021271.1|DKIK
OG0005596	LOC108100279|XP_017059554.1|DFIC	LOC108079744|XP_017029647.1|DKIK
OG0005597	LOC108099471|XP_017058513.1|DFIC	LOC108085015|XP_017036948.1|DKIK
OG0005598	LOC108088494|XP_017041808.1|DFIC	LOC108073479|XP_017020622.1|DKIK
OG0005599	LOC108087811|XP_017040861.1|DFIC	LOC108072975|XP_017019899.1|DKIK
OG0005600	LOC108099550|XP_017058621.1|DFIC	LOC108081256|XP_017031837.1|DKIK
OG0005601	LOC108097540|XP_017055378.1|DFIC	LOC108083546|XP_017034880.1|DKIK
OG0005602	LOC108095663|XP_017052316.1|DFIC	LOC108085893|XP_017038147.1|DKIK
OG0005603	LOC108101800|XP_017061765.1|DFIC	LOC108073111|XP_017020094.1|DKIK
OG0005604	LOC108101891|XP_017061941.1|DFIC	LOC108073119|XP_017020101.1|DKIK
OG0005605	LOC108086717|XP_017039224.1|DFIC	LOC108082503|XP_017033420.1|DKIK
OG0005606	LOC108093486|XP_017049062.1|DFIC	LOC108082207|XP_017033028.1|DKIK
OG0005607	LOC108102047|XP_017062158.1|DFIC	LOC108085666|XP_017037845.1|DKIK
