Orthogroup	DFIC.longest_only	DSUZ.longest_only
OG0006665	LOC108098983|XP_017057688.1|DFIC	LOC108012800|XP_016933721.1|DSUZ
OG0006666	LOC108094768|XP_017051029.1|DFIC	LOC108008591|XP_016927959.1|DSUZ
OG0006667	LOC108088241|XP_017041441.1|DFIC	LOC108012371|XP_016933215.1|DSUZ
OG0006668	LOC108101615|XP_017061519.1|DFIC	LOC108019698|XP_036670117.1|DSUZ
OG0006669	LOC108089333|XP_017043002.1|DFIC	LOC108005809|XP_036671997.1|DSUZ
OG0006670	LOC108089618|XP_017043469.1|DFIC	LOC108005776|XP_016924594.1|DSUZ
OG0006671	LOC108089472|XP_017043216.1|DFIC	LOC108005874|XP_016924742.2|DSUZ
OG0006672	LOC108088970|XP_017042487.1|DFIC	LOC108012911|XP_036671851.1|DSUZ
OG0006673	LOC108088985|XP_017042517.1|DFIC	LOC108012543|XP_016936079.1|DSUZ
OG0006674	LOC108100192|XP_017059453.1|DFIC	LOC108012890|XP_016933880.1|DSUZ
OG0006675	LOC108100155|XP_017059401.1|DFIC	LOC108020027|XP_016943602.1|DSUZ
OG0006676	LOC108099873|XP_017059011.1|DFIC	LOC108005793|XP_016924611.1|DSUZ
OG0006677	LOC108088996|XP_017042548.1|DFIC	LOC108012963|XP_016934005.1|DSUZ
OG0006678	LOC108096396|XP_017053453.1|DFIC	LOC108012843|XP_016933798.1|DSUZ
OG0006679	LOC108099124|XP_017057950.1|DFIC	LOC108013602|XP_016935028.1|DSUZ
OG0006680	LOC108088507|XP_017041828.1|DFIC	LOC108015456|XP_036675295.1|DSUZ
OG0006681	LOC108089470|XP_017043213.1|DFIC	LOC108005873|XP_036670742.1|DSUZ
OG0006682	LOC108093198|XP_017048649.1|DFIC	LOC108011447|XP_036671494.1|DSUZ
OG0006683	LOC108093092|XP_017048517.1|DFIC	LOC108011431|XP_036672089.1|DSUZ
OG0006684	LOC108088995|XP_017042547.1|DFIC	LOC108012962|XP_016934003.1|DSUZ
OG0006685	LOC108090704|XP_017044985.1|DFIC	LOC108009946|XP_016930181.1|DSUZ
OG0006686	LOC108093077|XP_017048482.1|DFIC	LOC108013010|XP_016934086.1|DSUZ
OG0006687	LOC108088733|XP_017042172.1|DFIC	LOC108004856|XP_016923426.1|DSUZ
OG0006688	LOC108093036|XP_017048429.1|DFIC	LOC108012520|XP_016933421.1|DSUZ
OG0006689	LOC108100241|XP_017059507.1|DFIC	LOC108013503|XP_016934878.1|DSUZ
OG0006690	LOC108097964|XP_017056071.1|DFIC	LOC108019990|XP_036673826.1|DSUZ, LOC118878590|XP_036677523.1|DSUZ
OG0006691	LOC108089481|XP_017043245.1|DFIC	LOC108012985|XP_036670392.1|DSUZ
OG0006692	LOC108100595|XP_017060065.1|DFIC	LOC108013354|XP_016934661.1|DSUZ
OG0006693	LOC108099113|XP_017057929.1|DFIC	LOC108007161|XP_016926267.1|DSUZ
OG0006694	LOC108097277|XP_017054964.1|DFIC	LOC108016914|XP_016939324.2|DSUZ
OG0006695	LOC108089042|XP_017042637.1|DFIC	LOC108012350|XP_016933191.1|DSUZ
OG0006696	LOC108093445|XP_017049000.1|DFIC	LOC108016099|XP_036677466.1|DSUZ
OG0006697	LOC108087440|XP_017040282.1|DFIC	LOC108013157|XP_016934338.1|DSUZ
OG0006698	LOC108089388|XP_017043060.1|DFIC	LOC108005641|XP_016924444.2|DSUZ
OG0006699	LOC108099081|XP_017057869.1|DFIC	LOC108007102|XP_036671478.1|DSUZ
OG0006700	LOC108096364|XP_017053405.1|DFIC	LOC108013207|XP_016934412.1|DSUZ
OG0006701	LOC108096932|XP_017054373.1|DFIC	LOC108008434|XP_016927772.1|DSUZ
OG0006702	LOC108099161|XP_017057995.1|DFIC	LOC108012856|XP_016933811.1|DSUZ
OG0006703	LOC108089631|XP_017043483.1|DFIC	LOC108006670|XP_036671758.1|DSUZ
OG0006704	LOC108089632|XP_017043485.1|DFIC	LOC108006671|XP_016925698.1|DSUZ
OG0006705	LOC108090479|XP_017044666.1|DFIC	LOC108009477|XP_016929346.1|DSUZ
OG0006706	LOC108090845|XP_017045206.1|DFIC	LOC108010248|XP_016930591.1|DSUZ
OG0006707	LOC108087710|XP_017040718.1|DFIC	LOC108010016|XP_016930300.1|DSUZ
OG0006708	LOC108097771|XP_017055786.1|DFIC	LOC108015004|XP_016936720.1|DSUZ
OG0006709	LOC108091245|XP_017045846.1|DFIC	LOC108005160|XP_016923824.1|DSUZ
OG0006710	LOC108093088|XP_017048505.1|DFIC	LOC108013141|XP_036670409.1|DSUZ
OG0006711	LOC108093019|XP_017048412.1|DFIC	LOC108012225|XP_036670408.1|DSUZ
OG0006712	LOC108099028|XP_017057766.1|DFIC	LOC108012321|XP_036671005.1|DSUZ
OG0006713	LOC108099899|XP_017059046.1|DFIC	LOC108013297|XP_016934574.1|DSUZ
OG0006714	LOC108099896|XP_017059043.1|DFIC	LOC108013295|XP_016934572.1|DSUZ
OG0006715	LOC108093183|XP_017048627.1|DFIC	LOC108013400|XP_016934743.1|DSUZ
OG0006716	LOC108092322|XP_017047346.1|DFIC	LOC108020892|XP_016944791.1|DSUZ
OG0006717	LOC108089637|XP_017043492.1|DFIC	LOC108011738|XP_016932451.2|DSUZ
OG0006718	LOC108089586|XP_017043432.1|DFIC	LOC108011759|XP_016932479.1|DSUZ
OG0006719	LOC108100425|XP_017059817.1|DFIC	LOC108006843|XP_016925882.1|DSUZ
OG0006720	LOC108099971|XP_017059149.1|DFIC	LOC108019418|XP_036672148.1|DSUZ
OG0006721	LOC108089548|XP_017043373.1|DFIC	LOC108013424|XP_016934777.1|DSUZ
OG0006722	LOC108089605|XP_017043454.1|DFIC	LOC108011308|XP_036672013.1|DSUZ
OG0006723	LOC108088203|XP_017041394.1|DFIC	LOC108021388|XP_016945575.1|DSUZ
OG0006724	LOC108099572|XP_017058661.1|DFIC	LOC108011496|XP_036673950.1|DSUZ
OG0006725	LOC108099344|XP_017058308.1|DFIC	LOC108011490|XP_016932128.2|DSUZ
OG0006726	LOC108092031|XP_017046961.1|DFIC	LOC108017498|XP_016940041.1|DSUZ
OG0006727	LOC108099341|XP_017058306.1|DFIC	LOC108011533|XP_036673969.1|DSUZ
OG0006728	LOC108099430|XP_017058450.1|DFIC	LOC108016376|XP_016938510.2|DSUZ
OG0006729	LOC108096724|XP_017054053.1|DFIC	LOC108009253|XP_016928924.1|DSUZ
OG0006730	LOC108096721|XP_017054050.1|DFIC	LOC108009251|XP_016928922.1|DSUZ
OG0006731	LOC108088195|XP_017041384.1|DFIC	LOC108020951|XP_016944882.1|DSUZ
OG0006732	LOC108096207|XP_017053083.1|DFIC	LOC108012615|XP_016933524.1|DSUZ
OG0006733	LOC108093041|XP_017048438.1|DFIC	LOC108012625|XP_016933536.1|DSUZ
OG0006734	LOC108093145|XP_017048578.1|DFIC	LOC108013285|XP_016934547.1|DSUZ
OG0006735	LOC108089014|XP_017042584.1|DFIC	LOC108013185|XP_016934375.1|DSUZ
OG0006736	LOC108088988|XP_017042519.1|DFIC	LOC108014462|XP_016936073.1|DSUZ
OG0006737	LOC108099970|XP_017059148.1|DFIC	LOC108004796|XP_016923337.1|DSUZ
OG0006738	LOC108094751|XP_017050997.1|DFIC	LOC108019854|XP_016943386.1|DSUZ
OG0006739	LOC108093100|XP_017048526.1|DFIC	LOC108011442|XP_016932067.1|DSUZ
OG0006740	LOC108096297|XP_017053262.1|DFIC	LOC108013276|XP_016934536.1|DSUZ
OG0006741	LOC108096296|XP_017053259.1|DFIC	LOC108013275|XP_016934534.1|DSUZ
OG0006742	LOC108096944|XP_017054397.1|DFIC	LOC108014584|XP_016936233.2|DSUZ
OG0006743	LOC108091530|XP_017046285.1|DFIC	LOC108020911|XP_016944822.1|DSUZ
OG0006744	LOC108087468|XP_017040331.1|DFIC	LOC108013430|XP_016934783.1|DSUZ
OG0006745	LOC108102256|XP_017062495.1|DFIC	LOC108007373|XP_036673756.1|DSUZ
OG0006746	LOC108089009|XP_017042574.1|DFIC	LOC108013239|XP_016934465.1|DSUZ
OG0006747	LOC108089048|XP_017042645.1|DFIC	LOC108013508|XP_016934884.1|DSUZ
OG0006748	LOC108097023|XP_017054529.1|DFIC	LOC108015322|XP_016937207.1|DSUZ
OG0006749	LOC108100370|XP_017059700.1|DFIC	LOC108013250|XP_016934486.1|DSUZ
OG0006750	LOC108098026|XP_017056167.1|DFIC	LOC108005188|XP_016923861.1|DSUZ
OG0006752	LOC108099168|XP_017058016.1|DFIC	LOC108011842|XP_016932569.1|DSUZ
OG0006753	LOC108099206|XP_017058074.1|DFIC	LOC108011860|XP_016932589.2|DSUZ
OG0006754	LOC108099118|XP_017057937.1|DFIC	LOC108012930|XP_016933953.1|DSUZ
OG0006755	LOC108099641|XP_017058763.1|DFIC	LOC108013417|XP_016934764.1|DSUZ
OG0006756	LOC108093250|XP_017048715.1|DFIC	LOC108013580|XP_036671533.1|DSUZ
OG0006757	LOC108093251|XP_017048716.1|DFIC	LOC108012698|XP_016933615.1|DSUZ
OG0006758	LOC108099134|XP_017057962.1|DFIC	LOC108013150|XP_016934329.1|DSUZ
OG0006759	LOC108099132|XP_017057960.1|DFIC	LOC108013148|XP_016934325.1|DSUZ
OG0006760	LOC108093063|XP_017048461.1|DFIC	LOC108012304|XP_036671039.1|DSUZ
OG0006761	LOC108090176|XP_017044248.1|DFIC	LOC108014356|XP_016935930.1|DSUZ
OG0006762	LOC108098012|XP_017056143.1|DFIC	LOC108015221|XP_016937052.1|DSUZ
OG0006763	LOC108096909|XP_017054348.1|DFIC	LOC108018245|XP_016941261.1|DSUZ
OG0006764	LOC108093881|XP_017049716.1|DFIC	LOC108009413|XP_016929222.1|DSUZ
OG0006765	LOC108096890|XP_017054321.1|DFIC	LOC108018233|XP_016941248.1|DSUZ
OG0006766	LOC108100504|XP_017059942.1|DFIC	LOC108011046|XP_016931593.1|DSUZ
OG0006767	LOC108093187|XP_017048637.1|DFIC	LOC108013513|XP_016934894.1|DSUZ
OG0006768	LOC108093185|XP_017048630.1|DFIC	LOC108013512|XP_016934889.1|DSUZ
OG0006769	LOC108093186|XP_017048636.1|DFIC	LOC108012399|XP_016933248.1|DSUZ
OG0006770	LOC108093255|XP_017048721.1|DFIC	LOC108011416|XP_036670966.1|DSUZ
OG0006771	LOC108097548|XP_017055392.1|DFIC	LOC108013716|XP_036676731.1|DSUZ
OG0006772	LOC108101601|XP_017061503.1|DFIC	LOC108009066|XP_016928567.1|DSUZ
OG0006773	LOC108099067|XP_017057831.1|DFIC	LOC108007152|XP_016926244.1|DSUZ
OG0006774	LOC108088905|XP_017042400.1|DFIC	LOC108010678|XP_016931072.2|DSUZ
OG0006775	LOC108099900|XP_017059047.1|DFIC	LOC108006821|XP_036671799.1|DSUZ
OG0006776	LOC108099893|XP_017059042.1|DFIC	LOC108011858|XP_016932587.2|DSUZ
OG0006777	LOC108099962|XP_017059139.1|DFIC	LOC118877375|XP_036671806.1|DSUZ
OG0006778	LOC108100099|XP_017059336.1|DFIC	LOC108012573|XP_016933477.2|DSUZ
OG0006779	LOC108100601|XP_017060073.1|DFIC	LOC108012814|XP_016933742.1|DSUZ
OG0006780	LOC108086984|XP_017039601.1|DFIC	LOC108005828|XP_036671246.1|DSUZ
OG0006781	LOC108089044|XP_017042639.1|DFIC	LOC108013362|XP_016934674.1|DSUZ
OG0006782	LOC108100724|XP_017060248.1|DFIC	LOC108012905|XP_016933905.1|DSUZ
OG0006783	LOC108087623|XP_017040554.1|DFIC	LOC108017934|XP_016940616.1|DSUZ
OG0006784	LOC108096311|XP_017053287.1|DFIC	LOC108020205|XP_016943806.1|DSUZ
OG0006785	LOC108096801|XP_017054173.1|DFIC	LOC108010042|XP_016930340.1|DSUZ
OG0006786	LOC108096613|XP_017053846.1|DFIC	LOC108018169|XP_016941153.1|DSUZ
OG0006787	LOC108100501|XP_017059937.1|DFIC	LOC108010708|XP_016931110.1|DSUZ
OG0006788	LOC108100503|XP_017059940.1|DFIC	LOC108010710|XP_016931114.2|DSUZ
OG0006789	LOC108098041|XP_017056195.1|DFIC	LOC108005309|XP_016924008.1|DSUZ
OG0006790	LOC108092489|XP_017047573.1|DFIC	LOC108021517|XP_016945763.1|DSUZ
OG0006791	LOC108089406|XP_017043090.1|DFIC	LOC108012915|XP_016933926.1|DSUZ
OG0006792	LOC108087427|XP_017040269.1|DFIC	LOC108012542|XP_016933446.1|DSUZ
OG0006793	LOC108087420|XP_017040256.1|DFIC	LOC108012493|XP_016933390.1|DSUZ
OG0006794	LOC108094293|XP_017050284.1|DFIC	LOC108018160|XP_016941125.1|DSUZ
OG0006795	LOC108100649|XP_017060147.1|DFIC	LOC108011832|XP_036671169.1|DSUZ
OG0006796	LOC108088919|XP_017042424.1|DFIC	LOC118877356|XP_036671707.1|DSUZ
OG0006797	LOC108089170|XP_017042793.1|DFIC	LOC108021397|XP_016945586.1|DSUZ
OG0006798	LOC108096063|XP_017052916.1|DFIC	LOC108012808|XP_016933735.1|DSUZ
OG0006799	LOC108087492|XP_017040371.1|DFIC	LOC108012972|XP_016934025.1|DSUZ
OG0006800	LOC108086940|XP_017039538.1|DFIC	LOC108012920|XP_016933933.1|DSUZ
OG0006801	LOC108097687|XP_017055643.1|DFIC	LOC108015038|XP_016936759.1|DSUZ
OG0006802	LOC108101885|XP_017061917.1|DFIC	LOC108018116|XP_016941031.1|DSUZ
OG0006803	LOC108086377|XP_017038767.1|DFIC	LOC108008841|XP_016928235.1|DSUZ
OG0006804	LOC108087565|XP_017040482.1|DFIC	LOC108012376|XP_016933220.1|DSUZ
OG0006805	LOC108096696|XP_017054002.1|DFIC	LOC108019867|XP_016943412.1|DSUZ
OG0006806	LOC108089501|XP_017043294.1|DFIC	LOC108018834|XP_036670913.1|DSUZ
OG0006807	LOC108088869|XP_017042339.1|DFIC	LOC108010674|XP_016931065.2|DSUZ
OG0006808	LOC108090501|XP_017044707.1|DFIC	LOC108008290|XP_016927590.1|DSUZ
OG0006809	LOC108099193|XP_017058050.1|DFIC	LOC108007121|XP_036670456.1|DSUZ
OG0006810	LOC108089488|XP_017043256.1|DFIC	LOC108007483|XP_036671100.1|DSUZ
OG0006811	LOC108095694|XP_017052353.1|DFIC	LOC108020310|XP_016943931.1|DSUZ
OG0006812	LOC108088999|XP_017042558.1|DFIC	LOC108013397|XP_016934739.2|DSUZ
OG0006813	LOC108087175|XP_017039908.1|DFIC	LOC108017512|XP_016940065.1|DSUZ
OG0006814	LOC108089525|XP_017043344.1|DFIC	LOC108013230|XP_016934448.1|DSUZ
OG0006815	LOC108099136|XP_017057964.1|DFIC	LOC108007183|XP_016926308.2|DSUZ
OG0006816	LOC108099157|XP_017057991.1|DFIC	LOC108007069|XP_036671033.1|DSUZ
OG0006817	LOC108099734|XP_017058849.1|DFIC	LOC108012645|XP_016933560.1|DSUZ
OG0006818	LOC108100703|XP_017060218.1|DFIC	LOC108012334|XP_016933122.2|DSUZ
OG0006819	LOC108088844|XP_017042307.1|DFIC	LOC108010672|XP_016931062.1|DSUZ
OG0006820	LOC108088870|XP_017042346.1|DFIC	LOC108010663|XP_016931052.2|DSUZ
OG0006821	LOC108100070|XP_017059294.1|DFIC	LOC108021136|XP_016945182.1|DSUZ
OG0006822	LOC108094876|XP_017051196.1|DFIC	LOC108008384|XP_016927716.1|DSUZ
OG0006823	LOC108089550|XP_017043375.1|DFIC	LOC108006681|XP_016925708.1|DSUZ
OG0006824	LOC108089024|XP_017042598.1|DFIC	LOC108012527|XP_016933430.1|DSUZ
OG0006825	LOC108095440|XP_017052038.1|DFIC	LOC108006698|XP_036671583.1|DSUZ
OG0006826	LOC108089641|XP_017043497.1|DFIC	LOC108019472|XP_036671978.1|DSUZ
OG0006827	LOC108098578|XP_017057107.1|DFIC	LOC108017108|XP_016939555.1|DSUZ
OG0006828	LOC108089205|XP_017042844.1|DFIC	LOC108021688|XP_016946001.1|DSUZ
OG0006829	LOC108093236|XP_017048699.1|DFIC	LOC108011423|XP_016932037.2|DSUZ
OG0006830	LOC108100627|XP_017060117.1|DFIC	LOC108013007|XP_016934083.1|DSUZ
OG0006831	LOC108089041|XP_017042635.1|DFIC	LOC108012349|XP_016933189.1|DSUZ
OG0006832	LOC108089061|XP_017042659.1|DFIC	LOC108013558|XP_016934961.1|DSUZ
OG0006833	LOC108093102|XP_017048528.1|DFIC	LOC108013107|XP_016934243.1|DSUZ
OG0006834	LOC108099377|XP_017058359.1|DFIC	LOC108018576|XP_016941622.1|DSUZ
OG0006835	LOC108096356|XP_017053394.1|DFIC	LOC108012849|XP_016933804.1|DSUZ
OG0006836	LOC108099211|XP_017058077.1|DFIC	LOC108012558|XP_016933460.1|DSUZ
OG0006837	LOC108100521|XP_017059969.1|DFIC	LOC108020066|XP_016943654.1|DSUZ
OG0006838	LOC108087503|XP_017040387.1|DFIC	LOC108012992|XP_016934052.1|DSUZ
OG0006839	LOC108100657|XP_017060157.1|DFIC	LOC108020062|XP_016943650.1|DSUZ
OG0006840	LOC108094367|XP_017050399.1|DFIC	LOC108021104|XP_016945123.1|DSUZ
OG0006841	LOC108096204|XP_017053079.1|DFIC	LOC108019503|XP_036670736.1|DSUZ
OG0006842	LOC108099058|XP_017057821.1|DFIC	LOC108011800|XP_036671963.1|DSUZ
OG0006843	LOC108097133|XP_017054718.1|DFIC	LOC108016670|XP_016938875.1|DSUZ
OG0006844	LOC108087180|XP_017039921.1|DFIC	LOC108020557|XP_016944390.2|DSUZ
OG0006845	LOC108100642|XP_017060134.1|DFIC	LOC108006851|XP_016925892.1|DSUZ
OG0006846	LOC108093263|XP_017048731.1|DFIC	LOC108012474|XP_016933355.1|DSUZ
OG0006847	LOC108093165|XP_017048606.1|DFIC	LOC108013452|XP_016934818.2|DSUZ
OG0006848	LOC108087770|XP_017040789.1|DFIC	LOC108008617|XP_016927987.1|DSUZ
OG0006849	LOC108088974|XP_017042506.1|DFIC	LOC108013473|XP_016934844.1|DSUZ
OG0006850	LOC108089055|XP_017042653.1|DFIC	LOC108013497|XP_036671323.1|DSUZ
OG0006851	LOC108089053|XP_017042650.1|DFIC	LOC108013573|XP_036671569.1|DSUZ
OG0006852	LOC108096670|XP_017053933.1|DFIC	LOC108009815|XP_016929985.1|DSUZ
OG0006853	LOC108088944|XP_017042456.1|DFIC	LOC108012720|XP_016933638.1|DSUZ
OG0006854	LOC108090915|XP_017045327.1|DFIC	LOC108008362|XP_016927688.1|DSUZ
OG0006855	LOC108089588|XP_017043435.1|DFIC	LOC108011732|XP_036670946.1|DSUZ
OG0006856	LOC108086296|XP_017038677.1|DFIC	LOC108017990|XP_036670217.1|DSUZ
OG0006857	LOC108099993|XP_017059178.1|DFIC	LOC108005676|XP_036668867.1|DSUZ
OG0006858	LOC108096315|XP_017053301.1|DFIC	LOC108007589|XP_036670872.1|DSUZ
OG0006859	LOC108101559|XP_017061449.1|DFIC	LOC108009065|XP_016928564.1|DSUZ
OG0006860	LOC108096722|XP_017054051.1|DFIC	LOC108009252|XP_016928923.1|DSUZ
OG0006861	LOC108096626|XP_017053861.1|DFIC	LOC108019865|XP_016943406.1|DSUZ
OG0006862	LOC108093945|XP_017049826.1|DFIC	LOC108013499|XP_016934871.1|DSUZ
OG0006863	LOC108088729|XP_017042168.1|DFIC	LOC108010427|XP_016930776.1|DSUZ
OG0006864	LOC108096672|XP_017053940.1|DFIC	LOC108019785|XP_016943266.1|DSUZ
OG0006865	LOC108092144|XP_017047148.1|DFIC	LOC108014859|XP_036674439.1|DSUZ
OG0006866	LOC108096870|XP_017054286.1|DFIC	LOC108010058|XP_016930359.1|DSUZ
OG0006867	LOC108093893|XP_017049738.1|DFIC	LOC108009434|XP_016929260.1|DSUZ
OG0006868	LOC108093891|XP_017049737.1|DFIC	LOC108009433|XP_016929259.1|DSUZ
OG0006869	LOC108096526|XP_017053697.1|DFIC	LOC108008577|XP_016927940.1|DSUZ
OG0006870	LOC108096711|XP_017054034.1|DFIC	LOC108009720|XP_016929772.1|DSUZ
OG0006871	LOC108101491|XP_017061337.1|DFIC	LOC108019713|XP_016943101.1|DSUZ
OG0006872	LOC108101548|XP_017061430.1|DFIC	LOC108018212|XP_016941219.1|DSUZ
OG0006873	LOC108087836|XP_017040899.1|DFIC	LOC108009235|XP_016928891.1|DSUZ
OG0006874	LOC108096154|XP_017053028.1|DFIC	LOC108016295|XP_036668832.1|DSUZ
OG0006875	LOC108096078|XP_017052928.1|DFIC	LOC108007861|XP_016927114.2|DSUZ, LOC108021254|XP_016945361.2|DSUZ
OG0006876	LOC108090793|XP_017045129.1|DFIC	LOC108009158|XP_016928754.1|DSUZ
OG0006877	LOC108091452|XP_017046140.1|DFIC	LOC108006837|XP_016925878.1|DSUZ
OG0006878	LOC108088120|XP_017041263.1|DFIC	LOC108016098|XP_016938185.1|DSUZ
OG0006879	LOC108090532|XP_017044744.1|DFIC	LOC108009860|XP_016930049.1|DSUZ
OG0006880	LOC108098167|XP_017056388.1|DFIC	LOC108021052|XP_016945047.1|DSUZ
OG0006881	LOC108090051|XP_017044046.1|DFIC	LOC108021384|XP_016945568.1|DSUZ
OG0006882	LOC108096968|XP_017054434.1|DFIC	LOC108008542|XP_016927902.1|DSUZ
OG0006884	LOC108092512|XP_017047620.1|DFIC	LOC108021386|XP_016945572.1|DSUZ
OG0006885	LOC108100098|XP_017059332.1|DFIC	LOC108018150|XP_036676038.1|DSUZ
OG0006886	LOC108091660|XP_017046457.1|DFIC	LOC108008020|XP_016927293.2|DSUZ
OG0006887	LOC108097103|XP_017054661.1|DFIC	LOC108016771|XP_016939025.1|DSUZ
OG0006888	LOC108089156|XP_017042768.1|DFIC	LOC108021492|XP_016945725.1|DSUZ
OG0006889	LOC108093008|XP_017048399.1|DFIC	LOC108016294|XP_016938417.1|DSUZ
OG0006890	LOC108089963|XP_017043945.1|DFIC	LOC108021704|XP_016946029.1|DSUZ
OG0006891	LOC108093500|XP_017049079.1|DFIC	LOC108021747|XP_016946066.1|DSUZ
OG0006892	LOC108091489|XP_017046201.1|DFIC	LOC108021330|XP_016945491.1|DSUZ
OG0006893	LOC108091436|XP_017046124.1|DFIC	LOC108019009|XP_016942114.1|DSUZ
OG0006894	LOC108091435|XP_017046123.1|DFIC	LOC108018987|XP_016942086.1|DSUZ
OG0006895	LOC108097233|XP_017054890.1|DFIC	LOC108004593|XP_016923020.1|DSUZ
OG0006896	LOC108086351|XP_017038740.1|DFIC	LOC108008624|XP_016927997.1|DSUZ
OG0006897	LOC108097849|XP_017055868.1|DFIC	LOC108020933|XP_016944851.1|DSUZ
OG0006898	LOC108096096|XP_017052958.1|DFIC	LOC108013973|XP_016935481.1|DSUZ
OG0006899	LOC108092532|XP_017047646.1|DFIC	LOC108005171|XP_016923838.1|DSUZ
OG0006900	LOC108095592|XP_017052244.1|DFIC	LOC108005231|XP_016923911.1|DSUZ
OG0006901	LOC108091557|XP_017046318.1|DFIC	LOC108020934|XP_016944856.1|DSUZ
OG0006902	LOC108097215|XP_017054851.1|DFIC	LOC108018968|XP_016942059.1|DSUZ
OG0006903	LOC108088502|XP_017041822.1|DFIC	LOC108018797|XP_016941871.2|DSUZ
OG0006904	LOC108092743|XP_017047961.1|DFIC	LOC108021002|XP_016944959.1|DSUZ
OG0006905	LOC108090610|XP_017044869.1|DFIC	LOC108020654|XP_016944503.1|DSUZ
OG0006906	LOC108096071|XP_017052921.1|DFIC	LOC108006654|XP_016925683.1|DSUZ
OG0006907	LOC108089843|XP_017043756.1|DFIC	LOC108014400|XP_036677055.1|DSUZ
OG0006908	LOC108101754|XP_017061705.1|DFIC	LOC108021410|XP_016945606.1|DSUZ
OG0006909	LOC108089268|XP_017042928.1|DFIC	LOC108021383|XP_016945567.1|DSUZ
OG0006910	LOC108100968|XP_017060608.1|DFIC	LOC108018111|XP_016941028.1|DSUZ
OG0006911	LOC108088719|XP_017042151.1|DFIC	LOC108012217|XP_036675731.1|DSUZ, LOC108018896|XP_036675810.1|DSUZ
OG0006912	LOC108094451|XP_017050518.1|DFIC	LOC108016843|XP_016939181.1|DSUZ
OG0006913	LOC108100871|XP_017060449.1|DFIC	LOC108019040|XP_016942150.1|DSUZ
OG0006914	LOC108095438|XP_017052036.1|DFIC	LOC108013236|XP_016934458.1|DSUZ
OG0006915	LOC108092499|XP_017047601.1|DFIC	LOC108019637|XP_016943013.1|DSUZ
OG0006916	LOC108092656|XP_017047803.1|DFIC	LOC108017129|XP_016939597.1|DSUZ
OG0006917	LOC108094542|XP_017050635.1|DFIC, LOC108100454|XP_017059872.1|DFIC	Gli|XP_036671505.1|DSUZ
OG0006918	LOC108094551|XP_017050648.1|DFIC	LOC108007492|XP_016926667.1|DSUZ
OG0006919	LOC108097815|XP_017055824.1|DFIC, LOC108101402|XP_017061219.1|DFIC	LOC108020883|XP_016944771.1|DSUZ
OG0006920	LOC108100083|XP_017059314.1|DFIC	LOC108006947|XP_036670728.1|DSUZ
OG0006921	LOC108092384|XP_017047425.1|DFIC	LOC108015357|XP_016937262.1|DSUZ
OG0006922	LOC108092709|XP_017047919.1|DFIC	LOC108021634|XP_016945934.1|DSUZ
OG0006923	LOC108092490|XP_017047574.1|DFIC	LOC108004969|XP_016923565.1|DSUZ
OG0006925	LOC108086607|XP_017039070.1|DFIC	LOC108010725|XP_036674637.1|DSUZ
OG0006926	LOC108092493|XP_017047577.1|DFIC	LOC108021265|XP_016945380.2|DSUZ
OG0006927	LOC108092547|XP_017047670.1|DFIC	LOC108021645|XP_016945944.1|DSUZ
OG0006928	LOC108092539|XP_017047656.1|DFIC	LOC108005835|XP_016924670.1|DSUZ
OG0006929	LOC108100106|XP_017059342.1|DFIC	LOC108004972|XP_036671208.1|DSUZ
OG0006930	LOC108089946|XP_017043925.1|DFIC	LOC108021438|XP_016945643.1|DSUZ
OG0006931	LOC108093507|XP_017049087.1|DFIC	LOC108021212|XP_016945303.1|DSUZ
OG0006932	LOC108089189|XP_017042814.1|DFIC	LOC108020897|XP_016944804.1|DSUZ
OG0006933	LOC108089182|XP_017042807.1|DFIC	LOC108007693|XP_016926921.1|DSUZ
OG0006934	LOC108092062|XP_017047012.1|DFIC	LOC108012111|XP_036674739.1|DSUZ
OG0006935	LOC108094545|XP_017050642.1|DFIC	LOC108021486|XP_016945716.1|DSUZ
OG0006936	LOC108088177|XP_017041344.1|DFIC	LOC108020991|XP_016944940.1|DSUZ
OG0006937	LOC108089271|XP_017042932.1|DFIC	LOC108009355|XP_016929147.1|DSUZ
OG0006938	LOC108101193|XP_017060925.1|DFIC	LOC108021467|XP_016945688.1|DSUZ
OG0006939	LOC108097150|XP_017054759.1|DFIC	LOC108015309|XP_016937177.1|DSUZ
OG0006940	LOC108100875|XP_017060456.1|DFIC	LOC108021149|XP_016945213.1|DSUZ
OG0006941	LOC108100033|XP_017059242.1|DFIC	LOC108021051|XP_036671442.1|DSUZ
OG0006942	LOC108096514|XP_017053630.1|DFIC	LOC108009740|XP_016929813.1|DSUZ
OG0006943	LOC108098247|XP_017056525.1|DFIC	LOC108019522|XP_016942843.1|DSUZ
OG0006944	LOC108094139|XP_017050060.1|DFIC	LOC108015263|XP_016937112.1|DSUZ
OG0006945	LOC108096079|XP_017052929.1|DFIC	LOC108021177|XP_016945248.1|DSUZ
OG0006946	LOC108087249|XP_017040040.1|DFIC	LOC108011591|XP_036673911.1|DSUZ
OG0006947	LOC108101747|XP_017061698.1|DFIC	LOC108006431|XP_036678621.1|DSUZ
OG0006948	LOC108098350|XP_017056681.1|DFIC	LOC108021132|XP_016945179.1|DSUZ
OG0006949	LOC108101277|XP_017061058.1|DFIC	LOC108006867|XP_016925929.1|DSUZ
OG0006950	LOC108101395|XP_017061204.1|DFIC	LOC108014739|XP_016936408.1|DSUZ
