Orthogroup	DFIC.longest_only	DYAK.longest_only
OG0005867	LOC108096920|XP_017054402.1|DFIC, LOC108098166|XP_017056387.1|DFIC	LOC6528933|XP_002089965.2|DYAK
OG0005868	LOC108086633|XP_017039097.1|DFIC	LOC26535421|XP_015052900.1|DYAK
OG0005869	LOC108086505|XP_017038920.1|DFIC	LOC6524218|XP_002100081.1|DYAK
OG0005870	LOC108097333|XP_017055056.1|DFIC	LOC6524476|XP_002100333.1|DYAK
OG0005871	LOC108095606|XP_017052259.1|DFIC	LOC6524598|XP_002100455.1|DYAK
OG0005872	LOC108099373|XP_017058354.1|DFIC	LOC6537688|XP_015048460.1|DYAK
OG0005873	LOC108099429|XP_017058449.1|DFIC	LOC6536317|XP_002096901.1|DYAK
OG0005874	LOC108094644|XP_017050838.1|DFIC	LOC6524874|XP_015045909.1|DYAK
OG0005875	LOC108101575|XP_017061475.1|DFIC	LOC6528530|XP_015053971.1|DYAK
OG0005876	LOC108091318|XP_017045938.1|DFIC	LOC6524238|XP_039226591.1|DYAK
OG0005877	LOC108094650|XP_017050848.1|DFIC	LOC120320423|XP_002100762.1|DYAK
OG0005878	LOC108091173|XP_017045708.1|DFIC	LOC6524508|XP_015045731.1|DYAK
OG0005879	LOC108091114|XP_017045626.1|DFIC	LOC6525749|XP_015046474.1|DYAK
OG0005880	LOC108088873|XP_017042350.1|DFIC	LOC6539362|XP_002086256.2|DYAK
OG0005881	LOC108087491|XP_017040370.1|DFIC	LOC6534135|XP_002094819.1|DYAK
OG0005882	LOC108102166|XP_017062353.1|DFIC	LOC6524955|XP_002100795.1|DYAK
OG0005883	LOC108099088|XP_017057893.1|DFIC	LOC6532208|XP_002092982.1|DYAK
OG0005884	LOC108093212|XP_017048664.1|DFIC	LOC6534707|XP_002095382.2|DYAK
OG0005885	LOC108086954|XP_017039556.1|DFIC	LOC6534049|XP_002094735.1|DYAK
OG0005886	LOC108100373|XP_017059709.1|DFIC	LOC6534875|XP_002095547.1|DYAK
OG0005887	LOC108087490|XP_017040368.1|DFIC	LOC6534134|XP_002094818.2|DYAK
OG0005888	LOC108088796|XP_017042249.1|DFIC	LOC6535187|XP_039230819.1|DYAK
OG0005889	LOC108089505|XP_017043308.1|DFIC	LOC6533934|XP_002094634.2|DYAK
OG0005890	LOC108097146|XP_017054754.1|DFIC	LOC6524132|XP_002099996.1|DYAK
OG0005891	LOC108100395|XP_017059744.1|DFIC	LOC6533749|XP_015050245.1|DYAK
OG0005892	LOC108100665|XP_017060167.1|DFIC	LOC26536259|XP_039230170.1|DYAK, LOC6533764|XP_002094468.3|DYAK
OG0005893	LOC108096407|XP_017053469.1|DFIC	LOC6534460|XP_039229816.1|DYAK
OG0005894	LOC108096408|XP_017053470.1|DFIC	LOC6534461|XP_002095138.1|DYAK
OG0005895	LOC108096409|XP_017053471.1|DFIC	LOC6534462|XP_002095139.1|DYAK
OG0005896	LOC108100619|XP_017060101.1|DFIC	LOC6534762|XP_039229740.1|DYAK
OG0005897	LOC108095452|XP_017052052.1|DFIC	LOC6534023|XP_039230628.1|DYAK
OG0005898	LOC108094681|XP_017050890.1|DFIC	LOC6524814|XP_002100656.2|DYAK
OG0005899	LOC108094030|XP_017049950.1|DFIC	LOC6528424|XP_002089470.1|DYAK
OG0005900	LOC108091515|XP_017046260.1|DFIC	LOC6526326|XP_002087448.1|DYAK
OG0005901	LOC108096804|XP_017054179.1|DFIC	LOC6530585|XP_039228143.1|DYAK
OG0005902	LOC108101526|XP_017061387.1|DFIC	LOC6530360|XP_002091286.1|DYAK
OG0005903	LOC108087204|XP_017039959.1|DFIC	LOC6536600|XP_002097176.1|DYAK
OG0005904	LOC108087333|XP_017040154.1|DFIC	LOC6537936|XP_002098476.2|DYAK
OG0005905	LOC108100507|XP_017059947.1|DFIC	LOC6534868|XP_015050882.1|DYAK
OG0005906	LOC108088282|XP_017041492.1|DFIC	LOC26535923|XP_039230816.1|DYAK
OG0005907	LOC108100442|XP_017059853.1|DFIC	LOC6534855|XP_002095527.2|DYAK
OG0005908	LOC108096369|XP_017053409.1|DFIC	LOC6539531|XP_002086419.1|DYAK
OG0005909	LOC108088909|XP_017042407.1|DFIC	LOC6534600|XP_039229963.1|DYAK
OG0005910	LOC108093981|XP_017049879.1|DFIC	LOC6531465|XP_002092264.1|DYAK
OG0005911	LOC108093982|XP_017049880.1|DFIC	LOC6531464|XP_002092263.1|DYAK
OG0005912	LOC108093736|XP_017049480.1|DFIC	LOC120320433|XP_015051337.1|DYAK
OG0005913	LOC108095780|XP_017052523.1|DFIC	LOC6537785|XP_002098326.1|DYAK
OG0005914	LOC108093840|XP_017049659.1|DFIC	LOC6530348|XP_002091275.1|DYAK
OG0005915	LOC108093841|XP_017049660.1|DFIC	LOC6530347|XP_002091274.1|DYAK
OG0005916	LOC108095215|XP_017051715.1|DFIC	LOC6530697|XP_002091588.1|DYAK
OG0005917	LOC108095169|XP_017051622.1|DFIC	LOC6530979|XP_002091817.1|DYAK
OG0005918	LOC108095372|XP_017051940.1|DFIC	LOC6525391|XP_002101226.1|DYAK
OG0005919	LOC108090647|XP_017044914.1|DFIC	LOC6528786|XP_002089820.1|DYAK
OG0005920	LOC108093658|XP_017049322.1|DFIC	LOC6531509|XP_002092308.1|DYAK
OG0005921	LOC108100283|XP_017059557.1|DFIC	LOC6532445|XP_002093192.1|DYAK
OG0005922	LOC108097128|XP_017054713.1|DFIC	LOC6523961|XP_002099833.1|DYAK
OG0005923	LOC108100568|XP_017060035.1|DFIC	LOC6533829|XP_002094529.1|DYAK
OG0005924	LOC108086939|XP_017039537.1|DFIC	LOC6534068|XP_002094754.1|DYAK
OG0005925	LOC108089606|XP_017043455.1|DFIC	LOC6533937|XP_002094637.1|DYAK
OG0005926	LOC108097879|XP_017055904.1|DFIC	LOC6525340|XP_002101176.1|DYAK
OG0005927	LOC108090203|XP_017044279.1|DFIC	LOC6537516|XP_002098062.1|DYAK
OG0005928	LOC108097501|XP_017055298.1|DFIC	LOC6525989|XP_002101807.1|DYAK
OG0005929	LOC108100315|XP_017059608.1|DFIC	LOC6532436|XP_002093183.1|DYAK
OG0005930	LOC108093773|XP_017049533.1|DFIC	LOC6530248|XP_002091185.1|DYAK
OG0005931	LOC108094300|XP_017050305.1|DFIC	LOC6528294|XP_002089347.1|DYAK
OG0005932	LOC108090878|XP_017045262.1|DFIC	LOC26535495|XP_015052906.1|DYAK
OG0005933	LOC108090356|XP_017044470.1|DFIC	LOC6528664|XP_002089706.1|DYAK
OG0005934	LOC108086731|XP_017039248.1|DFIC	LOC6530439|XP_002091355.3|DYAK
OG0005935	LOC108088781|XP_017042227.1|DFIC	LOC6535185|XP_039230239.1|DYAK
OG0005936	LOC108088217|XP_017041412.1|DFIC	LOC6527008|XP_002088104.1|DYAK
OG0005937	LOC108088783|XP_017042233.1|DFIC	LOC6535183|XP_002095845.2|DYAK
OG0005938	LOC108093752|XP_017049508.1|DFIC	LOC6531340|XP_002092144.1|DYAK
OG0005939	LOC108097784|XP_017055804.1|DFIC	LOC6524732|XP_002100576.1|DYAK
OG0005940	LOC108096730|XP_017054063.1|DFIC	LOC6530590|XP_002091503.2|DYAK
OG0005941	LOC108090954|XP_017045388.1|DFIC	LOC6531900|XP_039228907.1|DYAK
OG0005942	LOC108094306|XP_017050316.1|DFIC	LOC6529043|XP_002090074.2|DYAK
OG0005943	LOC108094272|XP_017050233.1|DFIC	LOC6528288|XP_015053902.1|DYAK
OG0005944	LOC108094324|XP_017050357.1|DFIC	LOC6528291|XP_002089344.1|DYAK
OG0005945	LOC108096789|XP_017054154.1|DFIC	LOC6529356|XP_002090361.1|DYAK
OG0005946	LOC108096879|XP_017054304.1|DFIC	LOC6530067|XP_039228579.1|DYAK
OG0005947	LOC108090363|XP_017044478.1|DFIC	LOC6531379|XP_002092182.1|DYAK
OG0005948	LOC108088351|XP_017041587.1|DFIC	LOC6534973|XP_002095643.1|DYAK
OG0005949	LOC108088815|XP_017042272.1|DFIC	LOC6534601|XP_002095276.3|DYAK
OG0005950	LOC108100080|XP_017059310.1|DFIC	LOC6527240|XP_015053169.1|DYAK
OG0005951	LOC108087536|XP_017040432.1|DFIC	LOC6533566|XP_015050151.1|DYAK
OG0005952	LOC108100078|XP_017059307.1|DFIC	LOC6527239|XP_015053639.1|DYAK
OG0005953	LOC108089906|XP_017043872.1|DFIC	LOC6529243|XP_002090249.1|DYAK
OG0005954	LOC108089941|XP_017043919.1|DFIC	LOC6529239|XP_002090245.1|DYAK
OG0005955	LOC108098791|XP_017057418.1|DFIC	LOC6536387|XP_002096969.1|DYAK
OG0005956	LOC108093858|XP_017049687.1|DFIC	LOC6531247|XP_002092056.1|DYAK
OG0005957	LOC108092213|XP_017047234.1|DFIC	LOC6538692|XP_002099211.1|DYAK
OG0005958	LOC108095983|XP_017052816.1|DFIC	LOC6538453|XP_002098977.1|DYAK
OG0005959	LOC108101248|XP_017060993.1|DFIC	LOC6527909|XP_002088981.1|DYAK
OG0005960	LOC108087593|XP_017040514.1|DFIC	LOC6525857|XP_002101677.1|DYAK
OG0005961	LOC108093733|XP_017049477.1|DFIC	LOC6531458|XP_002092257.1|DYAK
OG0005962	LOC108094953|XP_017051305.1|DFIC	LOC6530823|XP_039228275.1|DYAK
OG0005963	LOC108098707|XP_017057309.1|DFIC	LOC6527270|XP_002088364.1|DYAK
OG0005964	LOC108096770|XP_017054132.1|DFIC	LOC6530573|XP_002091486.1|DYAK
OG0005965	LOC108090707|XP_017044989.1|DFIC	LOC6528822|XP_002089854.2|DYAK
OG0005966	LOC108086730|XP_017039247.1|DFIC	LOC6530136|XP_002091082.2|DYAK
OG0005967	LOC108094740|XP_017050977.1|DFIC	LOC6530830|XP_039228944.1|DYAK
OG0005968	LOC108094918|XP_017051257.1|DFIC	LOC6530834|XP_002091717.2|DYAK
OG0005969	LOC108090940|XP_017045365.1|DFIC	LOC6531938|XP_039228500.1|DYAK
OG0005970	LOC108089749|XP_017043625.1|DFIC	LOC6533613|XP_002094321.1|DYAK
OG0005971	LOC108096645|XP_017053898.1|DFIC	LOC6529889|XP_002090846.1|DYAK
OG0005972	LOC108100341|XP_017059650.1|DFIC	LOC6534794|XP_015050837.1|DYAK
OG0005973	LOC108100271|XP_017059544.1|DFIC	LOC6534878|XP_002095550.1|DYAK
OG0005974	LOC108100405|XP_017059777.1|DFIC	LOC6534808|XP_015050846.1|DYAK
OG0005975	LOC108100343|XP_017059657.1|DFIC	LOC6534798|XP_002095470.1|DYAK
OG0005976	LOC108087340|XP_017040169.1|DFIC	LOC26535822|XP_039232560.1|DYAK
OG0005977	LOC108094959|XP_017051312.1|DFIC	LOC6530769|XP_002091657.1|DYAK
OG0005978	LOC108093805|XP_017049605.1|DFIC	LOC6531687|XP_002092478.3|DYAK
OG0005979	LOC108087800|XP_017040835.1|DFIC	LOC6530007|XP_002090953.1|DYAK
OG0005980	LOC108093953|XP_017049842.1|DFIC	LOC6528418|XP_002089464.1|DYAK
OG0005981	LOC108101683|XP_017061599.1|DFIC	LOC6525540|XP_002101375.2|DYAK
OG0005982	LOC108094036|XP_017049958.1|DFIC	LOC6528425|XP_002089471.3|DYAK
OG0005983	LOC108097542|XP_017055384.1|DFIC	LOC120322033|XP_039232735.1|DYAK
OG0005984	LOC108098049|XP_017056219.1|DFIC	LOC6525616|XP_039226012.1|DYAK
OG0005985	LOC108091163|XP_017045692.1|DFIC	LOC6525072|XP_002100911.2|DYAK
OG0005986	LOC108091105|XP_017045617.1|DFIC	LOC6525725|XP_002101547.1|DYAK
OG0005987	LOC108095583|XP_017052227.1|DFIC	LOC6526006|XP_015046585.1|DYAK
OG0005988	LOC108094010|XP_017049927.1|DFIC	LOC6530230|XP_002091167.1|DYAK
OG0005989	LOC108094873|XP_017051190.1|DFIC	LOC6529909|XP_002090866.1|DYAK
OG0005990	LOC108093867|XP_017049697.1|DFIC	LOC6531134|XP_002091968.1|DYAK
OG0005991	LOC108090391|XP_017044529.1|DFIC	LOC6528659|XP_039227019.1|DYAK
OG0005992	LOC108089745|XP_017043619.1|DFIC	LOC6533602|XP_002094310.1|DYAK
OG0005993	LOC108089746|XP_017043620.1|DFIC	LOC6533604|XP_015050184.1|DYAK
OG0005994	LOC108088921|XP_017042426.1|DFIC	LOC6534638|XP_002095313.2|DYAK
OG0005995	LOC108100704|XP_017060221.1|DFIC	LOC6534791|XP_002095463.1|DYAK
OG0005996	LOC108088818|XP_017042275.1|DFIC	LOC6539366|XP_002086259.1|DYAK
OG0005997	LOC108096833|XP_017054227.1|DFIC	LOC6529349|XP_002090354.1|DYAK
OG0005998	LOC108087414|XP_017040243.1|DFIC	LOC6534173|XP_002094857.1|DYAK
OG0005999	LOC108099045|XP_017057795.1|DFIC	LOC6532241|XP_002093014.1|DYAK
OG0006000	LOC108090426|XP_017044584.1|DFIC	LOC6531347|XP_039229310.1|DYAK
OG0006001	LOC108099781|XP_017058899.1|DFIC	LOC6533065|XP_015049799.1|DYAK
OG0006002	LOC108090908|XP_017045318.1|DFIC	LOC6531911|XP_002092697.1|DYAK
OG0006003	LOC108087475|XP_017040340.1|DFIC	LOC6534150|XP_002094834.1|DYAK
OG0006004	LOC108091375|XP_017046026.1|DFIC	LOC6535330|XP_002095986.1|DYAK
OG0006005	LOC108086436|XP_017038836.1|DFIC	LOC6529295|XP_002090300.1|DYAK
OG0006006	LOC108095195|XP_017051691.1|DFIC	LOC6530688|XP_002091579.1|DYAK
OG0006007	LOC108094318|XP_017050345.1|DFIC	LOC6529046|XP_002090077.1|DYAK
OG0006008	LOC108092494|XP_017047582.1|DFIC	LOC6526656|XP_015053442.1|DYAK
OG0006009	LOC108100434|XP_017059839.1|DFIC	LOC6539747|XP_015044996.1|DYAK
OG0006010	LOC108088881|XP_017042364.1|DFIC	LOC6534622|XP_039230946.1|DYAK
OG0006011	LOC108099117|XP_017057936.1|DFIC	LOC6532194|XP_002092968.2|DYAK
OG0006012	LOC108100292|XP_017059573.1|DFIC	LOC6533724|XP_015050228.1|DYAK
OG0006013	LOC108096495|XP_017053594.1|DFIC	LOC6530034|XP_002090980.2|DYAK
OG0006014	LOC108095447|XP_017052046.1|DFIC	LOC6534030|XP_002094717.1|DYAK
OG0006015	LOC108101834|XP_017061837.1|DFIC	LOC6530484|XP_002091399.1|DYAK
OG0006016	LOC108090354|XP_017044466.1|DFIC	LOC6528660|XP_002089702.1|DYAK
OG0006017	LOC108086676|XP_017039157.1|DFIC	LOC6530175|XP_002091115.1|DYAK
OG0006018	LOC108095184|XP_017051659.1|DFIC	LOC6530984|XP_002091822.2|DYAK
OG0006019	LOC108096917|XP_017054357.1|DFIC	LOC26535978|XP_015052945.2|DYAK
OG0006020	LOC108100557|XP_017060019.1|DFIC	LOC6539744|XP_002086629.1|DYAK
OG0006021	LOC108089412|XP_017043101.1|DFIC	LOC6533923|XP_002094623.1|DYAK
OG0006022	LOC108092676|XP_017047848.1|DFIC	LOC6527500|XP_002088590.1|DYAK
OG0006023	LOC108095897|XP_017052702.1|DFIC	LOC6538479|XP_002099003.1|DYAK
OG0006024	LOC108097930|XP_017055971.1|DFIC	LOC6524977|XP_039231108.1|DYAK
OG0006025	LOC108086688|XP_017039171.1|DFIC	LOC6530156|XP_002091098.1|DYAK
OG0006026	LOC108099597|XP_017058698.1|DFIC	LOC6537765|XP_015048491.1|DYAK
OG0006027	LOC108094832|XP_017051113.1|DFIC	LOC6529945|XP_039228555.1|DYAK
OG0006028	LOC108101597|XP_017061498.1|DFIC	LOC6530373|XP_002091299.1|DYAK
OG0006029	LOC108090435|XP_017044601.1|DFIC	LOC6528656|XP_002089698.1|DYAK
OG0006030	LOC108099634|XP_017058753.1|DFIC	LOC6538676|XP_002099195.1|DYAK
OG0006031	LOC108087744|XP_017040755.1|DFIC	LOC6530199|XP_002091137.3|DYAK
OG0006032	LOC108098045|XP_017056198.1|DFIC	LOC6526149|XP_039226370.1|DYAK
OG0006033	LOC108086677|XP_017039158.1|DFIC, LOC108086621|XP_017039086.1|DFIC	LOC6530172|XP_002091112.1|DYAK
OG0006034	LOC108093348|XP_017048845.1|DFIC	LOC6535859|XP_002096478.3|DYAK
OG0006035	LOC108096466|XP_017053571.1|DFIC	LOC6537127|XP_002097688.1|DYAK
OG0006036	LOC108097833|XP_017055846.1|DFIC	LOC6527876|XP_002088948.1|DYAK
OG0006037	LOC108086694|XP_017039181.1|DFIC	LOC6530427|XP_002091343.1|DYAK
OG0006038	LOC108090219|XP_017044301.1|DFIC	LOC6537534|XP_002098080.1|DYAK
OG0006039	LOC108094315|XP_017050333.1|DFIC	LOC6529053|XP_002090082.1|DYAK
OG0006040	LOC108094752|XP_017050998.1|DFIC	LOC6529895|XP_002090852.2|DYAK
OG0006041	LOC108092973|XP_017048350.1|DFIC	LOC6525471|XP_002101306.1|DYAK
OG0006042	LOC108087636|XP_017040582.1|DFIC	LOC6531544|XP_015051394.1|DYAK
OG0006043	LOC108099929|XP_017059088.1|DFIC	LOC6534264|XP_002094945.1|DYAK
OG0006044	LOC108097260|XP_017054937.1|DFIC	LOC26536131|XP_039226486.1|DYAK
OG0006045	LOC108095044|XP_017051435.1|DFIC	LOC6529077|XP_002090090.2|DYAK
OG0006046	LOC108093889|XP_017049734.1|DFIC	LOC6531700|XP_002092491.2|DYAK
OG0006047	LOC108086949|XP_017039550.1|DFIC	LOC6534077|XP_002094763.1|DYAK
OG0006048	LOC108100602|XP_017060077.1|DFIC	LOC6533735|XP_002094440.1|DYAK
OG0006049	LOC108097585|XP_017055463.1|DFIC	LOC6524705|XP_002100549.1|DYAK
OG0006050	LOC108086829|XP_017039364.1|DFIC	LOC6539006|XP_002099508.1|DYAK
OG0006051	LOC108091104|XP_017045615.1|DFIC	LOC6525008|XP_002100847.1|DYAK
OG0006052	LOC108090863|XP_017045238.1|DFIC	LOC6532158|XP_002092934.2|DYAK
OG0006053	LOC108089059|XP_017042656.1|DFIC	LOC6532743|XP_002093485.1|DYAK
OG0006054	LOC108098404|XP_017056775.1|DFIC	LOC6523706|XP_002099583.1|DYAK
OG0006055	LOC108088000|XP_017041101.1|DFIC	LOC6536815|XP_002097385.1|DYAK
OG0006056	LOC108087640|XP_017040593.1|DFIC	LOC6531543|XP_002092342.1|DYAK
OG0006057	LOC108100561|XP_017060024.1|DFIC	LOC6532349|XP_039230006.1|DYAK
OG0006058	LOC108087943|XP_017041020.1|DFIC	LOC6535621|XP_002096249.1|DYAK
OG0006059	LOC108089510|XP_017043318.1|DFIC	LOC6533927|XP_015050332.1|DYAK
OG0006060	LOC108089511|XP_017043320.1|DFIC	LOC6533928|XP_002094628.1|DYAK
OG0006061	LOC108098001|XP_017056126.1|DFIC	LOC6526172|XP_039229556.1|DYAK
OG0006062	LOC108087262|XP_017040057.1|DFIC	LOC6536616|XP_002097188.1|DYAK
OG0006063	LOC108089149|XP_017042760.1|DFIC	LOC6527936|XP_002089003.1|DYAK
OG0006064	LOC108093627|XP_017049264.1|DFIC	LOC6530354|XP_002091280.1|DYAK
OG0006065	LOC108099042|XP_017057792.1|DFIC	LOC6533511|XP_002094222.2|DYAK
OG0006066	LOC108094035|XP_017049956.1|DFIC	LOC6528422|XP_002089468.1|DYAK
OG0006067	LOC108090257|XP_017044342.1|DFIC	LOC6528648|XP_039226627.1|DYAK
OG0006068	LOC108097473|XP_017055236.1|DFIC	LOC6525152|XP_002100990.1|DYAK
OG0006069	LOC108099903|XP_017059050.1|DFIC	LOC6534278|XP_002094959.1|DYAK
OG0006070	LOC108088935|XP_017042448.1|DFIC	LOC6539799|XP_002086686.1|DYAK
OG0006071	LOC108095892|XP_017052695.1|DFIC	LOC6538229|XP_002098756.1|DYAK
OG0006072	LOC108099689|XP_017058810.1|DFIC	LOC6533512|XP_002094223.1|DYAK
OG0006073	LOC108100706|XP_017060223.1|DFIC	LOC6532292|XP_002093052.1|DYAK
OG0006074	LOC108101688|XP_017061606.1|DFIC	LOC6525531|XP_002101366.2|DYAK
OG0006075	LOC108095390|XP_017051959.1|DFIC	LOC120320429|XP_015046275.1|DYAK
OG0006076	LOC108086749|XP_017039278.1|DFIC	LOC6530447|XP_002091363.1|DYAK
OG0006077	LOC108088884|XP_017042370.1|DFIC	LOC6534905|XP_002095576.2|DYAK
OG0006078	LOC108088899|XP_017042389.1|DFIC	LOC6534903|XP_002095574.2|DYAK
OG0006079	LOC108096279|XP_017053234.1|DFIC	LOC6534744|XP_002095419.2|DYAK
OG0006080	LOC108096348|XP_017053385.1|DFIC	LOC6539526|XP_002086414.2|DYAK
OG0006081	LOC108090751|XP_017045072.1|DFIC	LOC6528776|XP_015054060.1|DYAK
OG0006082	LOC108090761|XP_017045082.1|DFIC	LOC6528778|XP_002089812.1|DYAK
OG0006083	LOC108088310|XP_017041530.1|DFIC	LOC6535026|XP_002095692.1|DYAK
OG0006084	LOC108096379|XP_017053420.1|DFIC	LOC6534549|XP_015050681.1|DYAK
OG0006085	LOC108088931|XP_017042443.1|DFIC	LOC6539798|XP_002086685.1|DYAK
OG0006086	LOC108088875|XP_017042351.1|DFIC	LOC6534609|XP_015045178.1|DYAK
OG0006087	LOC108093890|XP_017049735.1|DFIC	LOC6531701|XP_002092492.2|DYAK
OG0006088	LOC108099904|XP_017059051.1|DFIC	LOC6534275|XP_002094956.1|DYAK
OG0006089	LOC108095350|XP_017051919.1|DFIC	LOC6524166|XP_002100029.1|DYAK
OG0006090	LOC108089581|XP_017043425.1|DFIC	LOC6539482|XP_039230519.1|DYAK
OG0006091	LOC108087496|XP_017040381.1|DFIC	LOC6532516|XP_002093262.3|DYAK
OG0006092	LOC108095356|XP_017051926.1|DFIC	LOC26535661|XP_039231322.1|DYAK
OG0006093	LOC108090645|XP_017044912.1|DFIC	LOC6528824|XP_002089856.1|DYAK
OG0006094	LOC108100161|XP_017059413.1|DFIC	LOC6533780|XP_015050260.1|DYAK
OG0006095	LOC108090395|XP_017044533.1|DFIC	LOC6528705|XP_002089740.3|DYAK
OG0006096	LOC108086739|XP_017039260.1|DFIC	LOC6530402|XP_002091328.1|DYAK
OG0006097	LOC108088318|XP_017041543.1|DFIC	LOC6534203|XP_039229519.1|DYAK
OG0006098	LOC108091561|XP_017046322.1|DFIC	LOC6526263|XP_002087385.1|DYAK
OG0006099	LOC108087677|XP_017040671.1|DFIC	LOC6530469|XP_002091385.1|DYAK
OG0006100	LOC108096548|XP_017053726.1|DFIC	LOC6531755|XP_002092545.1|DYAK
OG0006101	LOC108089248|XP_017042901.1|DFIC	LOC6528034|XP_002089101.1|DYAK
OG0006102	LOC108094922|XP_017051269.1|DFIC	LOC6530941|XP_002091783.1|DYAK
OG0006103	LOC108091188|XP_017045754.1|DFIC	LOC6525088|XP_002100927.1|DYAK
OG0006104	LOC108095374|XP_017051943.1|DFIC	LOC6525442|XP_002101277.1|DYAK
OG0006105	LOC108095303|XP_017051852.1|DFIC	LOC6525443|XP_002101278.1|DYAK
OG0006106	LOC108088890|XP_017042376.1|DFIC	LOC6534581|XP_039229862.1|DYAK
OG0006107	LOC108095211|XP_017051710.1|DFIC	LOC6530694|XP_002091585.1|DYAK
OG0006108	LOC108097176|XP_017054803.1|DFIC	LOC6523906|XP_002099779.1|DYAK
OG0006109	LOC108088779|XP_017042225.1|DFIC	LOC6535196|XP_002095856.1|DYAK
OG0006110	LOC108088285|XP_017041495.1|DFIC	LOC6534186|XP_002094869.1|DYAK
OG0006111	LOC108095181|XP_017051655.1|DFIC	LOC6530713|XP_002091604.1|DYAK
OG0006112	LOC108090974|XP_017045418.1|DFIC	LOC6531974|XP_002092760.1|DYAK
OG0006113	LOC108089420|XP_017043113.1|DFIC	LOC6534393|XP_002095071.1|DYAK
OG0006114	LOC108086548|XP_017038975.1|DFIC	LOC6538085|XP_002098619.1|DYAK
OG0006115	LOC108086760|XP_017039288.1|DFIC	LOC6530151|XP_002091093.1|DYAK
OG0006116	LOC108087727|XP_017040737.1|DFIC	LOC6530206|XP_002091144.1|DYAK
OG0006117	LOC108093735|XP_017049479.1|DFIC	LOC6531459|XP_002092258.1|DYAK
OG0006118	LOC108093719|XP_017049415.1|DFIC	LOC6531709|XP_015051506.1|DYAK
OG0006119	LOC108094757|XP_017051003.1|DFIC	LOC6529903|XP_002090860.1|DYAK
OG0006120	LOC108094016|XP_017049932.1|DFIC	LOC6531206|XP_002092034.1|DYAK
OG0006121	LOC108088865|XP_017042334.1|DFIC	LOC6534606|XP_002095281.2|DYAK
OG0006122	LOC108098415|XP_017056798.1|DFIC	LOC6523709|XP_002099585.1|DYAK
OG0006123	LOC108101932|XP_017062004.1|DFIC	LOC6532048|XP_002092825.3|DYAK
OG0006124	LOC108091882|XP_017046752.1|DFIC	LOC6538746|XP_002099261.1|DYAK
OG0006125	LOC108089492|XP_017043262.1|DFIC	LOC6533929|XP_015050337.1|DYAK
OG0006126	LOC108089438|XP_017043162.1|DFIC	LOC6533302|XP_002094028.1|DYAK
OG0006127	LOC108096367|XP_017053407.1|DFIC	LOC6534466|XP_002095143.1|DYAK
OG0006128	LOC108096420|XP_017053494.1|DFIC	LOC6539577|XP_002086465.2|DYAK
OG0006129	LOC108096380|XP_017053424.1|DFIC	LOC6534179|XP_002094862.1|DYAK
OG0006130	LOC108096329|XP_017053351.1|DFIC	LOC6539551|XP_002086437.1|DYAK
OG0006131	LOC108096260|XP_017053205.1|DFIC	LOC6534495|XP_002095172.1|DYAK
OG0006132	LOC108096432|XP_017053510.1|DFIC	LOC6539581|XP_002086469.1|DYAK
OG0006133	LOC108096330|XP_017053352.1|DFIC	LOC6539552|XP_002086439.1|DYAK
OG0006134	LOC108096374|XP_017053415.1|DFIC	LOC6534174|XP_015050491.1|DYAK
OG0006135	LOC108096314|XP_017053295.1|DFIC	LOC26536082|XP_039229513.1|DYAK
OG0006136	LOC108089495|XP_017043269.1|DFIC	LOC6533930|XP_002094630.1|DYAK
OG0006137	LOC108087479|XP_017040346.1|DFIC	LOC6534147|XP_002094831.1|DYAK
OG0006138	LOC108101454|XP_017061285.1|DFIC	LOC6528557|XP_002089601.1|DYAK
OG0006139	LOC108090352|XP_017044462.1|DFIC	LOC6528667|XP_002089709.1|DYAK
OG0006140	LOC108101900|XP_017061956.1|DFIC	LOC6532032|XP_002092809.2|DYAK
OG0006141	LOC108090462|XP_017044649.1|DFIC	LOC6531378|XP_039228862.1|DYAK
OG0006142	LOC108088287|XP_017041497.1|DFIC	LOC6534988|XP_002095658.3|DYAK
OG0006143	LOC108095428|XP_017052025.1|DFIC	LOC6533962|XP_015050359.1|DYAK
OG0006144	LOC108086904|XP_017039465.1|DFIC	LOC6534064|XP_002094750.1|DYAK
OG0006145	LOC108100378|XP_017059716.1|DFIC	LOC6534874|XP_002095546.1|DYAK
OG0006146	LOC108100967|XP_017060607.1|DFIC	LOC6527710|XP_002088794.2|DYAK
OG0006147	LOC108099349|XP_017058318.1|DFIC	LOC6536345|XP_002096927.1|DYAK
OG0006148	LOC108100453|XP_017059868.1|DFIC	LOC6539411|XP_039229459.1|DYAK
OG0006149	LOC108095441|XP_017052040.1|DFIC	LOC6533963|XP_002094663.1|DYAK
OG0006150	LOC108095439|XP_017052037.1|DFIC	LOC6533966|XP_002094664.1|DYAK
OG0006151	LOC108089147|XP_017042758.1|DFIC	LOC6527939|XP_015053844.1|DYAK
OG0006152	LOC108095848|XP_017052633.1|DFIC	LOC6538584|XP_002099106.1|DYAK
OG0006153	LOC108094058|XP_017049986.1|DFIC	LOC6531713|XP_002092503.1|DYAK
OG0006154	LOC108095680|XP_017052338.1|DFIC	LOC6538562|XP_002099084.1|DYAK
OG0006155	LOC108099353|XP_017058322.1|DFIC	LOC6536349|XP_002096931.1|DYAK
