Orthogroup	DFIC.longest_only	ASTE.longest_only
OG0004718	LOC108092585|XP_017047720.1|DFIC	LOC118502711|XP_035891151.1|ASTE
OG0004719	LOC108086840|XP_017039376.1|DFIC	LOC118506355|XP_035899257.1|ASTE
OG0004720	LOC108087144|XP_017039846.1|DFIC	LOC118506356|XP_035899260.1|ASTE
OG0004721	LOC108088428|XP_017041683.1|DFIC	LOC118507522|XP_035901976.1|ASTE
OG0004722	LOC108086588|XP_017039037.1|DFIC	LOC118502694|XP_035891103.1|ASTE
OG0004723	LOC108088626|XP_017042023.1|DFIC	LOC118504977|XP_035896013.1|ASTE
OG0004724	LOC108088065|XP_017041198.1|DFIC	LOC118504974|XP_035896001.1|ASTE
OG0004725	LOC108095833|XP_017052605.1|DFIC	LOC118505011|XP_035896092.1|ASTE
OG0004726	LOC108088528|XP_017041860.1|DFIC	LOC118507877|XP_035902981.1|ASTE
OG0004727	LOC108091691|XP_017046508.1|DFIC	LOC118506905|XP_035900585.1|ASTE
OG0004728	LOC108088064|XP_017041196.1|DFIC	LOC118506915|XP_035900603.1|ASTE
OG0004729	LOC108097433|XP_017055191.1|DFIC	LOC118504280|XP_035894448.1|ASTE
OG0004730	LOC108088222|XP_017041421.1|DFIC	LOC118512956|XP_035914072.1|ASTE
OG0004731	LOC108088043|XP_017041166.1|DFIC	LOC118506465|XP_035899532.1|ASTE
OG0004732	LOC108098889|XP_017057565.1|DFIC	LOC118503288|XP_035892270.1|ASTE
OG0004733	LOC108092113|XP_017047101.1|DFIC	LOC118503287|XP_035892269.1|ASTE
OG0004734	LOC108099626|XP_017058743.1|DFIC	LOC118503283|XP_035892263.1|ASTE
OG0004735	LOC108098678|XP_017057266.1|DFIC	LOC118502670|XP_035891035.1|ASTE
OG0004736	LOC108097573|XP_017055446.1|DFIC	LOC118503296|XP_035892283.1|ASTE
OG0004737	LOC108098490|XP_017056893.1|DFIC	LOC118503612|XP_035892980.1|ASTE
OG0004738	LOC108098586|XP_017057115.1|DFIC	LOC118503026|XP_035891743.1|ASTE
OG0004739	LOC108087148|XP_017039850.1|DFIC	LOC118503032|XP_035891756.1|ASTE
OG0004740	LOC108099657|XP_017058780.1|DFIC	LOC118505250|XP_035896696.1|ASTE
OG0004741	LOC108087987|XP_017041077.1|DFIC	LOC118505177|XP_035896523.1|ASTE
OG0004742	LOC108095003|XP_017051324.1|DFIC	LOC118505139|XP_035896381.1|ASTE
OG0004743	LOC108088004|XP_017041104.1|DFIC	LOC118506918|XP_035900607.1|ASTE
OG0004744	LOC108098443|XP_017056835.1|DFIC	LOC118506876|XP_035900513.1|ASTE
OG0004745	LOC108090167|XP_017044228.1|DFIC	LOC118505848|XP_035898115.1|ASTE
OG0004746	LOC108102025|XP_017062116.1|DFIC	LOC118503461|XP_035892639.1|ASTE
OG0004747	LOC108102027|XP_017062119.1|DFIC	LOC118503465|XP_035892644.1|ASTE
OG0004748	LOC108102024|XP_017062115.1|DFIC	LOC118504716|XP_035895446.1|ASTE
OG0004749	LOC108093330|XP_017048811.1|DFIC	LOC118507891|XP_035903022.1|ASTE
OG0004750	LOC108099376|XP_017058358.1|DFIC	LOC118502406|XP_035890522.1|ASTE
OG0004751	LOC108097580|XP_017055459.1|DFIC	LOC118503464|XP_035892643.1|ASTE
OG0004752	LOC108095715|XP_017052375.1|DFIC	LOC118506451|XP_035899483.1|ASTE
OG0004753	LOC108099357|XP_017058332.1|DFIC	LOC118506449|XP_035899479.1|ASTE
OG0004754	LOC108088510|XP_017041835.1|DFIC	LOC118506448|XP_035899478.1|ASTE
OG0004755	LOC108093354|XP_017048855.1|DFIC	LOC118508494|XP_035904220.1|ASTE
OG0004756	LOC108093353|XP_017048854.1|DFIC	LOC118508493|XP_035904219.1|ASTE
OG0004757	LOC108087192|XP_017039940.1|DFIC	LOC118502820|XP_035891378.1|ASTE
OG0004758	LOC108087336|XP_017040159.1|DFIC	LOC118505400|XP_035897025.1|ASTE
OG0004759	LOC108099436|XP_017058460.1|DFIC	LOC118505403|XP_035897031.1|ASTE
OG0004760	LOC108092141|XP_017047138.1|DFIC	LOC118506441|XP_035899468.1|ASTE
OG0004761	LOC108096788|XP_017054158.1|DFIC	LOC118504902|XP_035895861.1|ASTE
OG0004762	LOC108088193|XP_017041382.1|DFIC	LOC118502548|XP_035890722.1|ASTE
OG0004763	LOC108087325|XP_017040145.1|DFIC	LOC118507875|XP_035902976.1|ASTE
OG0004764	LOC108092181|XP_017047194.1|DFIC	LOC118507866|XP_035902965.1|ASTE
OG0004765	LOC108099526|XP_017058583.1|DFIC	LOC118507874|XP_035902974.1|ASTE
OG0004766	LOC108099322|XP_017058243.1|DFIC	LOC118507852|XP_035902878.1|ASTE
OG0004767	LOC108098541|XP_017057018.1|DFIC	LOC118502861|XP_035891462.1|ASTE
OG0004768	LOC108098515|XP_017056962.1|DFIC	LOC118506894|XP_035900566.1|ASTE
OG0004769	LOC108089782|XP_017043665.1|DFIC	LOC118506921|XP_035900611.1|ASTE
OG0004770	LOC108087350|XP_017040179.1|DFIC	LOC118506956|XP_035900669.1|ASTE
OG0004771	LOC108088419|XP_017041669.1|DFIC	LOC118506938|XP_035900649.1|ASTE
OG0004772	LOC108097610|XP_017055508.1|DFIC	LOC118517614|XP_035919803.1|ASTE
OG0004773	LOC108093306|XP_017048770.1|DFIC	LOC118506458|XP_035899513.1|ASTE
OG0004774	LOC108093309|XP_017048781.1|DFIC	LOC118506454|XP_035899485.1|ASTE
OG0004775	LOC108087981|XP_017041072.1|DFIC	LOC118506459|XP_035899514.1|ASTE
OG0004776	LOC108094209|XP_017050154.1|DFIC	LOC118504291|XP_035894480.1|ASTE
OG0004777	LOC108094486|XP_017050563.1|DFIC	LOC118502751|XP_035891210.1|ASTE
OG0004778	LOC108101532|XP_017061399.1|DFIC, LOC108098382|XP_017056735.1|DFIC	LOC118504447|XP_035894833.1|ASTE
OG0004779	LOC108087332|XP_017040151.1|DFIC	LOC118504445|XP_035894825.1|ASTE
OG0004780	LOC108092309|XP_017047333.1|DFIC	LOC118504448|XP_035894834.1|ASTE
OG0004781	LOC108087998|XP_017041099.1|DFIC	LOC118504436|XP_035894770.1|ASTE
OG0004782	LOC108087142|XP_017039841.1|DFIC	LOC118508309|XP_035903860.1|ASTE
OG0004783	LOC108097586|XP_017055464.1|DFIC	LOC118508315|XP_035903876.1|ASTE, LOC118516636|XP_035918507.1|ASTE
OG0004784	LOC108091728|XP_017046560.1|DFIC	LOC118507921|XP_035903114.1|ASTE
OG0004785	LOC108091729|XP_017046561.1|DFIC	LOC118502942|XP_035891586.1|ASTE
OG0004786	LOC108091810|XP_017046668.1|DFIC	LOC118502940|XP_035891584.1|ASTE
OG0004787	LOC108091837|XP_017046706.1|DFIC	LOC118502422|XP_035890542.1|ASTE
OG0004788	LOC108091773|XP_017046609.1|DFIC	LOC118502937|XP_035891581.1|ASTE
OG0004789	LOC108091768|XP_017046603.1|DFIC	LOC118502938|XP_035891582.1|ASTE
OG0004790	LOC108095950|XP_017052777.1|DFIC	LOC118502930|XP_035891569.1|ASTE
OG0004791	LOC108086836|XP_017039373.1|DFIC	LOC118502923|XP_035891554.1|ASTE
OG0004792	LOC108087929|XP_017041005.1|DFIC	LOC118502925|XP_035891556.1|ASTE
OG0004793	LOC108088394|XP_017041632.1|DFIC	LOC118506373|XP_035899291.1|ASTE
OG0004794	LOC108092075|XP_017047039.1|DFIC	LOC118504689|XP_035895401.1|ASTE
OG0004795	LOC108087242|XP_017040027.1|DFIC	LOC118506786|XP_035900295.1|ASTE
OG0004796	LOC108088023|XP_017041136.1|DFIC	LOC118507511|XP_035901944.1|ASTE
OG0004797	LOC108099623|XP_017058735.1|DFIC	LOC118507515|XP_035901962.1|ASTE
OG0004798	LOC108086550|XP_017038977.1|DFIC	LOC118502965|XP_035891622.1|ASTE
OG0004799	LOC108099455|XP_017058485.1|DFIC	LOC118507901|XP_035903048.1|ASTE
OG0004800	LOC108092187|XP_017047202.1|DFIC	LOC118504402|XP_035894722.1|ASTE
OG0004801	LOC108095994|XP_017052827.1|DFIC	LOC118504831|XP_035895728.1|ASTE
OG0004802	LOC108093367|XP_017048877.1|DFIC	LOC118507495|XP_035901917.1|ASTE
OG0004803	LOC108102285|XP_017062522.1|DFIC	LOC118506358|XP_035899264.1|ASTE
OG0004804	LOC108098516|XP_017056969.1|DFIC	LOC118503122|XP_035891961.1|ASTE
OG0004805	LOC108099434|XP_017058457.1|DFIC	LOC118505542|XP_035897364.1|ASTE
OG0004806	LOC108095566|XP_017052202.1|DFIC	LOC118505238|XP_035896671.1|ASTE
OG0004807	LOC108095946|XP_017052772.1|DFIC	LOC118507518|XP_035901971.1|ASTE
OG0004808	LOC108098816|XP_017057459.1|DFIC	LOC118516455|XP_035918244.1|ASTE, LOC118505108|XP_035896303.1|ASTE
OG0004809	LOC108093326|XP_017048806.1|DFIC	LOC118507817|XP_035902787.1|ASTE
OG0004810	LOC108093291|XP_017048757.1|DFIC	LOC118507816|XP_035902785.1|ASTE
OG0004811	LOC108100554|XP_017060014.1|DFIC	LOC118504489|XP_035894901.1|ASTE
OG0004812	LOC108099314|XP_017058197.1|DFIC	LOC118507691|XP_035902386.1|ASTE
OG0004813	LOC108087327|XP_017040147.1|DFIC	LOC118507474|XP_035901872.1|ASTE
OG0004814	LOC108098887|XP_017057562.1|DFIC	LOC118505038|XP_035896169.1|ASTE
OG0004815	LOC108097247|XP_017054914.1|DFIC	LOC118507731|XP_035902581.1|ASTE
OG0004816	LOC108088680|XP_017042108.1|DFIC	LOC118503574|XP_035892901.1|ASTE
OG0004817	LOC108088679|XP_017042107.1|DFIC	LOC118507964|XP_035903186.1|ASTE
OG0004818	LOC108097614|XP_017055513.1|DFIC	LOC118511920|XP_035911451.1|ASTE
OG0004819	LOC108091655|XP_017046454.1|DFIC	LOC118511918|XP_035911449.1|ASTE
OG0004820	LOC108098928|XP_017057622.1|DFIC	LOC118511917|XP_035911448.1|ASTE
OG0004821	LOC108088530|XP_017041862.1|DFIC	LOC118511914|XP_035911439.1|ASTE
OG0004822	LOC108092029|XP_017046958.1|DFIC	LOC118511928|XP_035911490.1|ASTE
OG0004823	LOC108092086|XP_017047060.1|DFIC	LOC118510414|XP_035908071.1|ASTE
OG0004824	LOC108092088|XP_017047066.1|DFIC	LOC118513706|XP_035915730.1|ASTE
OG0004825	LOC108095039|XP_017051419.1|DFIC	LOC118511986|XP_035911619.1|ASTE
OG0004826	LOC108091785|XP_017046632.1|DFIC	LOC118511970|XP_035911600.1|ASTE
OG0004827	LOC108098607|XP_017057159.1|DFIC	LOC118511972|XP_035911602.1|ASTE
OG0004828	LOC108087295|XP_017040094.1|DFIC	LOC118511979|XP_035911611.1|ASTE
OG0004829	LOC108092174|XP_017047185.1|DFIC	LOC118502960|XP_035891616.1|ASTE
OG0004830	LOC108087888|XP_017040955.1|DFIC	LOC118502992|XP_035891685.1|ASTE
OG0004831	LOC108093227|XP_017048686.1|DFIC	LOC118503119|XP_035891957.1|ASTE
OG0004832	LOC108088076|XP_017041216.1|DFIC	LOC118506820|XP_035900401.1|ASTE
OG0004833	LOC108090135|XP_017044164.1|DFIC	LOC118505425|XP_035897080.1|ASTE
OG0004834	LOC108087269|XP_017040064.1|DFIC	LOC118517170|XP_035918965.1|ASTE, LOC118505223|XP_035896643.1|ASTE
OG0004835	LOC108087354|XP_017040184.1|DFIC	LOC118517168|XP_035918958.1|ASTE, LOC118505214|XP_035896620.1|ASTE
OG0004836	LOC108091656|XP_017046455.1|DFIC	LOC118504295|XP_035894484.1|ASTE
OG0004837	LOC108096394|XP_017053450.1|DFIC	LOC118503765|XP_035893327.1|ASTE
OG0004838	LOC108098804|XP_017057434.1|DFIC	LOC118506919|XP_035900608.1|ASTE
OG0004839	LOC108098864|XP_017057531.1|DFIC	LOC118506907|XP_035900590.1|ASTE
OG0004840	LOC108092147|XP_017047151.1|DFIC	LOC118509343|XP_035905748.1|ASTE
OG0004841	LOC108101745|XP_017061695.1|DFIC	LOC118508582|XP_035904380.1|ASTE
OG0004842	LOC108086600|XP_017039060.1|DFIC	LOC118504662|XP_035895338.1|ASTE
OG0004843	LOC108087173|XP_017039905.1|DFIC	LOC118503118|XP_035891956.1|ASTE
OG0004844	LOC108100906|XP_017060509.1|DFIC	LOC118504427|XP_035894759.1|ASTE
OG0004845	LOC108090168|XP_017044229.1|DFIC	LOC118504426|XP_035894756.1|ASTE
OG0004846	LOC108092443|XP_017047513.1|DFIC	LOC118504685|XP_035895392.1|ASTE
OG0004847	LOC108092441|XP_017047511.1|DFIC	LOC118505042|XP_035896187.1|ASTE
OG0004848	LOC108097641|XP_017055563.1|DFIC	LOC118502863|XP_035891464.1|ASTE
OG0004850	LOC108089089|XP_017042687.1|DFIC	LOC118507772|XP_035902695.1|ASTE
OG0004851	LOC108089079|XP_017042674.1|DFIC	LOC118507770|XP_035902684.1|ASTE
OG0004852	LOC108091831|XP_017046698.1|DFIC	LOC118507778|XP_035902704.1|ASTE
OG0004853	LOC108087795|XP_017040827.1|DFIC	LOC118511467|XP_035910478.1|ASTE
OG0004854	LOC108089526|XP_017043345.1|DFIC	LOC118510172|XP_035907582.1|ASTE
OG0004855	LOC108100664|XP_017060166.1|DFIC	LOC118510182|XP_035907597.1|ASTE
OG0004856	LOC108096222|XP_017053098.1|DFIC	LOC118513116|XP_035914408.1|ASTE
OG0004857	LOC108100630|XP_017060122.1|DFIC	LOC118513137|XP_035914455.1|ASTE
OG0004858	LOC108096298|XP_017053263.1|DFIC	LOC118514418|XP_035917197.1|ASTE
OG0004859	LOC108096402|XP_017053462.1|DFIC	LOC118514419|XP_035917201.1|ASTE
OG0004860	LOC108099208|XP_017058073.1|DFIC	LOC118514426|XP_035917221.1|ASTE
OG0004861	LOC108087486|XP_017040352.1|DFIC	LOC118514421|XP_035917210.1|ASTE
OG0004863	LOC108093155|XP_017048590.1|DFIC	LOC118512171|XP_035912150.1|ASTE
OG0004864	LOC108100599|XP_017060071.1|DFIC	LOC118512178|XP_035912157.1|ASTE
OG0004865	LOC108095955|XP_017052784.1|DFIC	LOC118512177|XP_035912156.1|ASTE
OG0004866	LOC108089447|XP_017043176.1|DFIC	LOC118508915|XP_035904670.1|ASTE
OG0004867	LOC108093846|XP_017049669.1|DFIC	LOC118512966|XP_035914085.1|ASTE
OG0004868	LOC108091133|XP_017045654.1|DFIC	LOC118512954|XP_035914068.1|ASTE
OG0004869	LOC108094249|XP_017050197.1|DFIC	LOC118510596|XP_035908494.1|ASTE
OG0004870	LOC108094256|XP_017050207.1|DFIC	LOC118510600|XP_035908500.1|ASTE
OG0004871	LOC108101922|XP_017061988.1|DFIC	LOC118512068|XP_035911847.1|ASTE
OG0004872	LOC108090788|XP_017045124.1|DFIC	LOC118503195|XP_035892070.1|ASTE
OG0004873	LOC108092735|XP_017047953.1|DFIC	LOC118512194|XP_035912189.1|ASTE
OG0004874	LOC108095716|XP_017052379.1|DFIC	LOC118512195|XP_035912190.1|ASTE
OG0004875	LOC108087586|XP_017040506.1|DFIC	LOC118512180|XP_035912160.1|ASTE
OG0004876	LOC108097022|XP_017054528.1|DFIC	LOC118512182|XP_035912165.1|ASTE
OG0004877	LOC108100163|XP_017059415.1|DFIC	LOC118517007|XP_035918741.1|ASTE, LOC118508918|XP_035904673.1|ASTE
OG0004878	LOC108101546|XP_017061427.1|DFIC	LOC118508896|XP_035904625.1|ASTE
OG0004879	LOC108090795|XP_017045131.1|DFIC	LOC118512041|XP_035911746.1|ASTE
OG0004880	LOC108088839|XP_017042301.1|DFIC	LOC118512113|XP_035911981.1|ASTE
OG0004881	LOC108093181|XP_017048625.1|DFIC	LOC118512054|XP_035911798.1|ASTE
OG0004883	LOC108099202|XP_017058066.1|DFIC	LOC118512082|XP_035911934.1|ASTE
OG0004884	LOC108101822|XP_017061784.1|DFIC	LOC118512044|XP_035911760.1|ASTE
OG0004885	LOC108096629|XP_017053867.1|DFIC	LOC118512091|XP_035911948.1|ASTE
OG0004886	LOC108093920|XP_017049776.1|DFIC	LOC118512089|XP_035911946.1|ASTE
OG0004887	LOC108090565|XP_017044795.1|DFIC	LOC118512122|XP_035911993.1|ASTE
OG0004888	LOC108095175|XP_017051629.1|DFIC	LOC118512043|XP_035911756.1|ASTE
OG0004889	LOC108090732|XP_017045044.1|DFIC	LOC118514168|XP_035916722.1|ASTE
OG0004890	LOC108101872|XP_017061897.1|DFIC	LOC118512098|XP_035911957.1|ASTE
OG0004891	LOC108095623|XP_017052279.1|DFIC	LOC118514247|XP_035916853.1|ASTE
OG0004892	LOC108096959|XP_017054416.1|DFIC	LOC118512079|XP_035911911.1|ASTE
OG0004893	LOC108096605|XP_017053801.1|DFIC	LOC118508873|XP_035904569.1|ASTE
OG0004894	LOC108096742|XP_017054082.1|DFIC	LOC118508880|XP_035904586.1|ASTE
OG0004895	LOC108087688|XP_017040684.1|DFIC	LOC118508874|XP_035904570.1|ASTE
OG0004896	LOC108087843|XP_017040906.1|DFIC	LOC118508877|XP_035904578.1|ASTE
OG0004897	LOC108087860|XP_017040931.1|DFIC	LOC118508871|XP_035904567.1|ASTE
OG0004898	LOC108093741|XP_017049495.1|DFIC	LOC118508867|XP_035904547.1|ASTE
OG0004899	LOC108086440|XP_017038840.1|DFIC	LOC118508863|XP_035904516.1|ASTE
OG0004900	LOC108093966|XP_017049861.1|DFIC	LOC118511450|XP_035910443.1|ASTE
OG0004901	LOC108094062|XP_017049990.1|DFIC	LOC118513313|XP_035914794.1|ASTE
OG0004902	LOC108100541|XP_017059993.1|DFIC	LOC118510474|XP_035908234.1|ASTE
OG0004903	LOC108096754|XP_017054102.1|DFIC	LOC118508904|XP_035904656.1|ASTE
OG0004904	LOC108087133|XP_017039820.1|DFIC	LOC118510147|XP_035907532.1|ASTE
OG0004905	LOC108101554|XP_017061438.1|DFIC	LOC118510149|XP_035907539.1|ASTE
OG0004906	LOC108096353|XP_017053391.1|DFIC	LOC118511513|XP_035910582.1|ASTE
OG0004907	LOC108089591|XP_017043437.1|DFIC	LOC118509029|XP_035904959.1|ASTE
OG0004908	LOC108093160|XP_017048596.1|DFIC	LOC118509600|XP_035906284.1|ASTE
OG0004909	LOC108088233|XP_017041431.1|DFIC	LOC118509605|XP_035906295.1|ASTE
OG0004910	LOC108088231|XP_017041429.1|DFIC	LOC118513076|XP_035914331.1|ASTE
OG0004911	LOC108099186|XP_017058042.1|DFIC	LOC118513085|XP_035914346.1|ASTE
OG0004912	LOC108096354|XP_017053392.1|DFIC	LOC118511512|XP_035910581.1|ASTE
OG0004913	LOC108094841|XP_017051132.1|DFIC	LOC118512958|XP_035914075.1|ASTE
OG0004914	LOC108094839|XP_017051125.1|DFIC	LOC118516917|XP_035918653.1|ASTE, LOC118510130|XP_035907497.1|ASTE
OG0004915	LOC108101904|XP_017061963.1|DFIC	LOC118509107|XP_035905166.1|ASTE
OG0004916	LOC108090559|XP_017044790.1|DFIC	LOC118509101|XP_035905150.1|ASTE
OG0004917	LOC108087512|XP_017040403.1|DFIC	LOC118510133|XP_035907502.1|ASTE, LOC118516923|XP_035918659.1|ASTE
OG0004918	LOC108087511|XP_017040397.1|DFIC	LOC118510129|XP_035907495.1|ASTE, LOC118516916|XP_035918648.1|ASTE
OG0004919	LOC108100765|XP_017060293.1|DFIC	LOC118516925|XP_035918664.1|ASTE, LOC118510135|XP_035907505.1|ASTE
OG0004920	LOC108100374|XP_017059711.1|DFIC	LOC118516921|XP_035918656.1|ASTE, LOC118510131|XP_035907498.1|ASTE
OG0004921	LOC108088242|XP_017041442.1|DFIC	LOC118516896|XP_035918634.1|ASTE, LOC118509104|XP_035905158.1|ASTE
OG0004922	LOC108088942|XP_017042454.1|DFIC	LOC118513034|XP_035914204.1|ASTE
OG0004923	LOC108100446|XP_017059860.1|DFIC	LOC118509423|XP_035905904.1|ASTE
OG0004924	LOC108093051|XP_017048448.1|DFIC	LOC118514460|XP_035917270.1|ASTE
OG0004925	LOC108100661|XP_017060161.1|DFIC	LOC118510078|XP_035907377.1|ASTE
OG0004926	LOC108093273|XP_017048742.1|DFIC	LOC118514281|XP_035916916.1|ASTE
OG0004927	LOC108096245|XP_017053173.1|DFIC	LOC118510532|XP_035908373.1|ASTE
OG0004928	LOC108095159|XP_017051596.1|DFIC	LOC118511367|XP_035910238.1|ASTE
OG0004929	LOC108098986|XP_017057693.1|DFIC	LOC118511371|XP_035910258.1|ASTE
OG0004930	LOC108093749|XP_017049505.1|DFIC	LOC118512943|XP_035914043.1|ASTE
OG0004931	LOC108094958|XP_017051311.1|DFIC	LOC118512961|XP_035914080.1|ASTE
OG0004932	LOC108099144|XP_017057976.1|DFIC	LOC118512951|XP_035914062.1|ASTE
OG0004933	LOC108090560|XP_017044791.1|DFIC	LOC118511494|XP_035910546.1|ASTE
OG0004934	LOC108090984|XP_017045429.1|DFIC	LOC118512179|XP_035912159.1|ASTE
OG0004935	LOC108086305|XP_017038686.1|DFIC	LOC118510564|XP_035908442.1|ASTE
OG0004936	LOC108096373|XP_017053414.1|DFIC	LOC118509631|XP_035906410.1|ASTE
OG0004937	LOC108093191|XP_017048640.1|DFIC	LOC118512438|XP_035912792.1|ASTE
OG0004939	LOC108088291|XP_017041509.1|DFIC	LOC118510502|XP_035908298.1|ASTE
OG0004940	LOC108088325|XP_017041552.1|DFIC	LOC118510496|XP_035908283.1|ASTE
OG0004941	LOC108089393|XP_017043065.1|DFIC	LOC118510493|XP_035908278.1|ASTE
OG0004942	LOC108099872|XP_017059009.1|DFIC	LOC118510490|XP_035908275.1|ASTE
OG0004943	LOC108089034|XP_017042620.1|DFIC	LOC118510491|XP_035908276.1|ASTE
OG0004944	LOC108099121|XP_017057944.1|DFIC	LOC118514264|XP_035916874.1|ASTE
OG0004945	LOC108094328|XP_017050367.1|DFIC	LOC118514488|XP_035917304.1|ASTE
OG0004946	LOC108088892|XP_017042380.1|DFIC	LOC118510516|XP_035908333.1|ASTE
OG0004947	LOC108100400|XP_017059773.1|DFIC	LOC118510526|XP_035908363.1|ASTE
OG0004948	LOC108100244|XP_017059509.1|DFIC	LOC118510527|XP_035908364.1|ASTE
OG0004949	LOC108100319|XP_017059614.1|DFIC	LOC118510529|XP_035908367.1|ASTE
OG0004950	LOC108099107|XP_017057920.1|DFIC	LOC118514456|XP_035917266.1|ASTE
OG0004951	LOC108088488|XP_017041796.1|DFIC	LOC118510534|XP_035908377.1|ASTE
OG0004952	LOC108089635|XP_017043489.1|DFIC	LOC118510557|XP_035908432.1|ASTE
OG0004953	LOC108089578|XP_017043423.1|DFIC	LOC118510561|XP_035908438.1|ASTE
OG0004954	LOC108089613|XP_017043464.1|DFIC	LOC118510464|XP_035908212.1|ASTE
OG0004955	LOC108093080|XP_017048490.1|DFIC	LOC118513608|XP_035915551.1|ASTE
OG0004956	LOC108093695|XP_017049365.1|DFIC	LOC118512074|XP_035911895.1|ASTE
OG0004957	LOC108099152|XP_017057986.1|DFIC	LOC118512133|XP_035912031.1|ASTE
OG0004958	LOC108089316|XP_017042981.1|DFIC	LOC118512138|XP_035912048.1|ASTE
OG0004959	LOC108089482|XP_017043246.1|DFIC	LOC118512154|XP_035912087.1|ASTE
OG0004960	LOC108089480|XP_017043244.1|DFIC	LOC118512145|XP_035912071.1|ASTE
OG0004961	LOC108096930|XP_017054372.1|DFIC	LOC118512148|XP_035912077.1|ASTE
OG0004962	LOC108093199|XP_017048650.1|DFIC	LOC118512147|XP_035912076.1|ASTE
OG0004963	LOC108088302|XP_017041520.1|DFIC	LOC118512155|XP_035912088.1|ASTE
OG0004964	LOC108087533|XP_017040427.1|DFIC	LOC118509534|XP_035906147.1|ASTE
OG0004965	LOC108089442|XP_017043168.1|DFIC	LOC118512681|XP_035913357.1|ASTE
OG0004966	LOC108089514|XP_017043326.1|DFIC	LOC118512687|XP_035913370.1|ASTE
OG0004967	LOC108094253|XP_017050202.1|DFIC	LOC118509432|XP_035905914.1|ASTE
OG0004968	LOC108096351|XP_017053389.1|DFIC	LOC118512742|XP_035913522.1|ASTE
OG0004969	LOC108093657|XP_017049321.1|DFIC	LOC118512739|XP_035913500.1|ASTE
OG0004970	LOC108096350|XP_017053388.1|DFIC	LOC118512740|XP_035913501.1|ASTE
OG0004971	LOC108096405|XP_017053465.1|DFIC	LOC118512741|XP_035913502.1|ASTE
OG0004972	LOC108089462|XP_017043197.1|DFIC	LOC118512747|XP_035913526.1|ASTE
OG0004973	LOC108099089|XP_017057895.1|DFIC	LOC118516366|XP_035918111.1|ASTE, LOC118512749|XP_035913528.1|ASTE
OG0004974	LOC108089593|XP_017043440.1|DFIC	LOC118513094|XP_035914388.1|ASTE
OG0004975	LOC108100448|XP_017059861.1|DFIC	LOC118509426|XP_035905907.1|ASTE
OG0004976	LOC108099395|XP_017058392.1|DFIC	LOC118509425|XP_035905906.1|ASTE
OG0004977	LOC108087743|XP_017040754.1|DFIC	LOC118510274|XP_035907781.1|ASTE
OG0004978	LOC108086308|XP_017038698.1|DFIC	LOC118509481|XP_035906026.1|ASTE
OG0004979	LOC108088964|XP_017042471.1|DFIC	LOC118509497|XP_035906048.1|ASTE
OG0004980	LOC108096398|XP_017053458.1|DFIC	LOC118509932|XP_035907155.1|ASTE
OG0004981	LOC108088264|XP_017041470.1|DFIC	LOC118510069|XP_035907354.1|ASTE
OG0004982	LOC108088320|XP_017041545.1|DFIC	LOC118510068|XP_035907353.1|ASTE
OG0004983	LOC108087571|XP_017040490.1|DFIC	LOC118510070|XP_035907356.1|ASTE
OG0004984	LOC108093219|XP_017048676.1|DFIC	LOC118509939|XP_035907163.1|ASTE
OG0004985	LOC108100261|XP_017059527.1|DFIC	LOC118509528|XP_035906138.1|ASTE
OG0004986	LOC108099921|XP_017059079.1|DFIC	LOC118509525|XP_035906128.1|ASTE
OG0004987	LOC108089463|XP_017043198.1|DFIC	LOC118509523|XP_035906122.1|ASTE
OG0004988	LOC108100262|XP_017059531.1|DFIC	LOC118509529|XP_035906142.1|ASTE
OG0004989	LOC108089519|XP_017043335.1|DFIC	LOC118510323|XP_035907863.1|ASTE
OG0004990	LOC108095202|XP_017051698.1|DFIC	LOC118509787|XP_035906824.1|ASTE
OG0004991	LOC108087665|XP_017040644.1|DFIC	LOC118509894|XP_035907034.1|ASTE
OG0004992	LOC108087666|XP_017040646.1|DFIC	LOC118509898|XP_035907040.1|ASTE
OG0004993	LOC108089310|XP_017042976.1|DFIC	LOC118516421|XP_035918181.1|ASTE, LOC118509549|XP_035906192.1|ASTE
OG0004994	LOC108099198|XP_017058061.1|DFIC	LOC118512831|XP_035913756.1|ASTE
OG0004995	LOC108099546|XP_017058614.1|DFIC	LOC118512826|XP_035913698.1|ASTE
OG0004996	LOC108093839|XP_017049662.1|DFIC	LOC118512801|XP_035913632.1|ASTE
OG0004997	LOC108093724|XP_017049423.1|DFIC	LOC118511548|XP_035910650.1|ASTE
OG0004998	LOC108101845|XP_017061853.1|DFIC	LOC118509666|XP_035906543.1|ASTE
OG0004999	LOC108088977|XP_017042508.1|DFIC	LOC118510409|XP_035908060.1|ASTE
OG0005000	LOC108096516|XP_017053634.1|DFIC	LOC118512887|XP_035913881.1|ASTE
OG0005001	LOC108096388|XP_017053442.1|DFIC	LOC118512213|XP_035912221.1|ASTE
OG0005002	LOC108088020|XP_017041123.1|DFIC	LOC118509593|XP_035906266.1|ASTE
OG0005003	LOC108089018|XP_017042592.1|DFIC	LOC118510389|XP_035908037.1|ASTE
OG0005004	LOC108093238|XP_017048701.1|DFIC	LOC118510346|XP_035907932.1|ASTE
OG0005005	LOC108088269|XP_017041476.1|DFIC	LOC118511388|XP_035910300.1|ASTE
