Orthogroup	DFIC.longest_only	DSUB.longest_only
OG0005112	LOC108100352|XP_017059675.1|DFIC	LOC117894303|XP_034657160.1|DSUB
OG0005113	LOC108093176|XP_017048621.1|DFIC	LOC117894597|XP_034657638.1|DSUB
OG0005114	LOC108099751|XP_017058872.1|DFIC	LOC117893122|XP_034655462.1|DSUB
OG0005115	LOC108089954|XP_017043934.1|DFIC	LOC117902210|XP_034669320.1|DSUB
OG0005116	LOC108089400|XP_017043078.1|DFIC	LOC117893967|XP_034656658.1|DSUB
OG0005117	LOC108097336|XP_017055059.1|DFIC	LOC117891918|XP_034653636.1|DSUB
OG0005118	LOC108101190|XP_017060923.1|DFIC, LOC108093630|XP_017049276.1|DFIC	LOC117902020|XP_034668968.1|DSUB
OG0005119	LOC108101824|XP_017061796.1|DFIC	LOC117890204|XP_034650803.1|DSUB
OG0005120	LOC108100682|XP_017060187.1|DFIC	LOC117895474|XP_034659043.1|DSUB
OG0005121	LOC108088834|XP_017042289.1|DFIC	LOC117894257|XP_034657102.1|DSUB
OG0005122	LOC108095444|XP_017052043.1|DFIC	LOC117893369|XP_034655853.1|DSUB
OG0005123	LOC108088333|XP_017041564.1|DFIC	LOC117895099|XP_034658387.1|DSUB
OG0005124	LOC108089452|XP_017043181.1|DFIC	LOC117893969|XP_034656661.1|DSUB
OG0005125	LOC108089399|XP_017043075.1|DFIC	LOC117893961|XP_034656648.1|DSUB
OG0005126	LOC108089049|XP_017042646.1|DFIC	LOC117895326|XP_034658787.1|DSUB
OG0005127	LOC108100368|XP_017059697.1|DFIC	LOC117894375|XP_034657270.1|DSUB
OG0005128	LOC108096863|XP_017054277.1|DFIC	LOC117890086|XP_034650635.1|DSUB
OG0005129	LOC108100616|XP_017060096.1|DFIC	LOC117894086|XP_034656845.1|DSUB
OG0005130	LOC108096281|XP_017053236.1|DFIC	LOC117893107|XP_034655431.1|DSUB
OG0005131	LOC108086985|XP_017039602.1|DFIC	LOC117895600|XP_034659239.1|DSUB
OG0005132	LOC108099919|XP_017059076.1|DFIC	LOC117892988|XP_034655231.1|DSUB
OG0005133	LOC108099180|XP_017058032.1|DFIC	LOC117894734|XP_034657823.1|DSUB
OG0005134	LOC108089434|XP_017043152.1|DFIC	LOC117894439|XP_034657396.1|DSUB
OG0005135	LOC108100622|XP_017060109.1|DFIC	LOC117895396|XP_034658915.1|DSUB
OG0005136	LOC108100549|XP_017060006.1|DFIC	LOC117895675|XP_034659388.1|DSUB
OG0005137	LOC108088406|XP_017041650.1|DFIC	LOC117899050|XP_034664701.1|DSUB
OG0005138	LOC108089691|XP_017043527.1|DFIC	LOC117895464|XP_034659030.1|DSUB
OG0005139	LOC108093277|XP_017048745.1|DFIC	LOC117894569|XP_034657595.1|DSUB
OG0005140	LOC108089830|XP_017043732.1|DFIC	LOC117902221|XP_034669345.1|DSUB
OG0005141	LOC108093721|XP_017049420.1|DFIC	LOC117891532|XP_034652924.1|DSUB
OG0005142	LOC108089054|XP_017042652.1|DFIC	LOC117894113|XP_034656884.1|DSUB
OG0005143	LOC108089026|XP_017042600.1|DFIC	LOC117895156|XP_034658485.1|DSUB
OG0005144	LOC108089069|XP_017042666.1|DFIC	LOC117895160|XP_034658506.1|DSUB
OG0005145	LOC108089060|XP_017042657.1|DFIC	LOC117895158|XP_034658504.1|DSUB
OG0005146	LOC108093101|XP_017048527.1|DFIC	LOC117895797|XP_034659605.1|DSUB
OG0005147	LOC108093103|XP_017048530.1|DFIC	LOC117895801|XP_034659613.1|DSUB
OG0005148	LOC108096378|XP_017053419.1|DFIC	LOC117895491|XP_034659078.1|DSUB
OG0005149	LOC108094020|XP_017049939.1|DFIC	LOC117891706|XP_034653190.1|DSUB
OG0005150	LOC108089622|XP_017043474.1|DFIC	LOC117894804|XP_034657929.1|DSUB
OG0005151	LOC108100523|XP_017059971.1|DFIC	LOC117893843|XP_034656500.1|DSUB
OG0005152	LOC108100658|XP_017060158.1|DFIC	LOC117895047|XP_034658316.1|DSUB
OG0005153	LOC108100384|XP_017059728.1|DFIC	LOC117895435|XP_034658980.1|DSUB
OG0005154	LOC108100382|XP_017059725.1|DFIC	LOC117895433|XP_034658974.1|DSUB
OG0005155	LOC108099793|XP_017058914.1|DFIC	LOC117895285|XP_034658714.1|DSUB
OG0005156	LOC108098593|XP_017057140.1|DFIC	LOC117898960|XP_034664589.1|DSUB
OG0005157	LOC108096727|XP_017054060.1|DFIC	LOC117891553|XP_034652963.1|DSUB
OG0005158	LOC108093084|XP_017048500.1|DFIC	LOC117895246|XP_034658648.1|DSUB
OG0005159	LOC108089556|XP_017043387.1|DFIC	LOC117893324|XP_034655804.1|DSUB
OG0005160	LOC108099740|XP_017058854.1|DFIC	LOC117893500|XP_034656029.1|DSUB
OG0005161	LOC108090833|XP_017045186.1|DFIC	LOC117891365|XP_034652691.1|DSUB
OG0005162	LOC108088695|XP_017042125.1|DFIC	LOC117899973|XP_034666027.1|DSUB
OG0005163	LOC108093575|XP_017049178.1|DFIC	LOC117895437|XP_034658982.1|DSUB
OG0005164	LOC108089587|XP_017043433.1|DFIC	LOC117894233|XP_034657041.1|DSUB
OG0005165	LOC108094305|XP_017050315.1|DFIC	LOC117890303|XP_034650968.1|DSUB
OG0005166	LOC108090148|XP_017044193.1|DFIC	LOC117899176|XP_034664928.1|DSUB
OG0005167	LOC108090155|XP_017044201.1|DFIC	LOC117899181|XP_034664932.1|DSUB
OG0005168	LOC108099819|XP_017058937.1|DFIC	LOC117893485|XP_034656008.1|DSUB
OG0005169	LOC108100573|XP_017060040.1|DFIC	LOC117892986|XP_034655229.1|DSUB
OG0005170	LOC108100623|XP_017060110.1|DFIC	LOC117892978|XP_034655211.1|DSUB
OG0005171	LOC108100179|XP_017059437.1|DFIC	LOC117892983|XP_034655224.1|DSUB
OG0005172	LOC108087852|XP_017040921.1|DFIC	LOC117891885|XP_034653573.1|DSUB
OG0005173	LOC108094278|XP_017050260.1|DFIC	LOC117891423|XP_034652784.1|DSUB
OG0005174	LOC108087753|XP_017040770.1|DFIC	LOC117892132|XP_034654059.1|DSUB
OG0005175	LOC108087690|XP_017040686.1|DFIC	LOC117891623|XP_034653050.1|DSUB
OG0005176	LOC108087866|XP_017040939.1|DFIC	LOC117891310|XP_034652611.1|DSUB
OG0005177	LOC108087739|XP_017040749.1|DFIC	LOC117890818|XP_034651779.1|DSUB
OG0005178	LOC108089066|XP_017042664.1|DFIC	LOC117895141|XP_034658456.1|DSUB
OG0005179	LOC108088976|XP_017042507.1|DFIC	LOC117895408|XP_034658931.1|DSUB
OG0005180	LOC108100258|XP_017059523.1|DFIC	LOC117895564|XP_034659171.1|DSUB
OG0005181	LOC108097780|XP_017055797.1|DFIC	LOC117889629|XP_034649973.1|DSUB
OG0005182	LOC108090497|XP_017044699.1|DFIC	LOC117889982|XP_034650454.1|DSUB
OG0005183	LOC108096671|XP_017053937.1|DFIC	LOC117892066|XP_034653943.1|DSUB
OG0005184	LOC108096680|XP_017053969.1|DFIC	LOC117892064|XP_034653940.1|DSUB
OG0005185	LOC108090266|XP_017044363.1|DFIC	LOC117890661|XP_034651525.1|DSUB
OG0005186	LOC108086442|XP_017038845.1|DFIC	LOC117889774|XP_034650126.1|DSUB
OG0005187	LOC108094275|XP_017050237.1|DFIC	LOC117891415|XP_034652773.1|DSUB
OG0005188	LOC108096862|XP_017054276.1|DFIC	LOC117890669|XP_034651536.1|DSUB
OG0005189	LOC108094245|XP_017050196.1|DFIC	LOC117902233|XP_034669365.1|DSUB
OG0005190	LOC108096460|XP_017053556.1|DFIC	LOC117894132|XP_034656917.1|DSUB
OG0005191	LOC108102260|XP_017062503.1|DFIC	LOC117896111|XP_034660056.1|DSUB
OG0005192	LOC108093907|XP_017049760.1|DFIC	LOC117891854|XP_034653499.1|DSUB
OG0005193	LOC108090418|XP_017044564.1|DFIC	LOC117890659|XP_034651522.1|DSUB
OG0005194	LOC108094863|XP_017051172.1|DFIC	LOC117892262|XP_034654268.1|DSUB
OG0005195	LOC108093633|XP_017049280.1|DFIC	LOC117892539|XP_034654737.1|DSUB
OG0005196	LOC108100712|XP_017060232.1|DFIC	LOC117894685|XP_034657755.1|DSUB
OG0005197	LOC108090887|XP_017045278.1|DFIC	LOC117892715|XP_034655026.1|DSUB
OG0005198	LOC108089524|XP_017043343.1|DFIC	LOC117894147|XP_034656933.1|DSUB
OG0005199	LOC108101871|XP_017061896.1|DFIC	LOC117891667|XP_034653123.1|DSUB
OG0005200	LOC108093780|XP_017049544.1|DFIC	LOC117890727|XP_034651670.1|DSUB
OG0005201	LOC108090713|XP_017044999.1|DFIC	LOC117891641|XP_034653077.1|DSUB
OG0005202	LOC108101578|XP_017061479.1|DFIC	LOC117892659|XP_034654936.1|DSUB
OG0005203	LOC108101541|XP_017061414.1|DFIC	LOC117890695|XP_034651581.1|DSUB
OG0005204	LOC108088163|XP_017041318.1|DFIC	LOC117900010|XP_034666085.1|DSUB
OG0005205	LOC108092430|XP_017047499.1|DFIC	LOC117901290|XP_034667876.1|DSUB
OG0005206	LOC108087662|XP_017040640.1|DFIC	LOC117889980|XP_034650452.1|DSUB
OG0005207	LOC108090837|XP_017045193.1|DFIC	LOC117892151|XP_034654090.1|DSUB
OG0005208	LOC108090652|XP_017044919.1|DFIC	LOC117890261|XP_034650909.1|DSUB
OG0005209	LOC108101753|XP_017061704.1|DFIC	LOC117900326|XP_034666547.1|DSUB
OG0005210	LOC108101751|XP_017061703.1|DFIC	LOC117901132|XP_034667664.1|DSUB
OG0005211	LOC108093588|XP_017049201.1|DFIC	LOC117893631|XP_034656205.1|DSUB
OG0005212	LOC108090889|XP_017045281.1|DFIC	LOC117892724|XP_034655037.1|DSUB
OG0005213	LOC108097081|XP_017054613.1|DFIC	LOC117902148|XP_034669211.1|DSUB
OG0005214	LOC108100847|XP_017060416.1|DFIC	LOC117902777|XP_034670264.1|DSUB
OG0005215	LOC108092538|XP_017047655.1|DFIC	LOC117900186|XP_034666323.1|DSUB
OG0005216	LOC108094462|XP_017050533.1|DFIC	LOC117901306|XP_034667907.1|DSUB
OG0005217	LOC108094387|XP_017050438.1|DFIC	LOC117902466|XP_034669763.1|DSUB
OG0005218	LOC108091260|XP_017045898.1|DFIC, LOC108098746|XP_017057370.1|DFIC	LOC117902517|XP_034669832.1|DSUB
OG0005219	LOC108090491|XP_017044692.1|DFIC	LOC117891771|XP_034653318.1|DSUB
OG0005220	LOC108100311|XP_017059602.1|DFIC	LOC117893953|XP_034656636.1|DSUB
OG0005221	LOC108093458|XP_017049023.1|DFIC	LOC117901685|XP_034668419.1|DSUB
OG0005222	LOC108098212|XP_017056467.1|DFIC	LOC117900947|XP_034667406.1|DSUB
OG0005223	LOC108092751|XP_017047970.1|DFIC	LOC117902238|XP_034669372.1|DSUB
OG0005224	LOC108100944|XP_017060579.1|DFIC	LOC117902203|XP_034669310.1|DSUB
OG0005225	LOC108092298|XP_017047322.1|DFIC	LOC117900942|XP_034667400.1|DSUB
OG0005226	LOC108100868|XP_017060441.1|DFIC	LOC117902790|XP_034670289.1|DSUB
OG0005227	LOC108098282|XP_017056575.1|DFIC	LOC117902062|XP_034669026.1|DSUB
OG0005228	LOC108098235|XP_017056508.1|DFIC	LOC117902059|XP_034669022.1|DSUB
OG0005229	LOC108091446|XP_017046131.1|DFIC	LOC117900820|XP_034667214.1|DSUB
OG0005230	LOC108100040|XP_017059252.1|DFIC	LOC117900459|XP_034666723.1|DSUB
OG0005231	LOC108091576|XP_017046342.1|DFIC	LOC117900090|XP_034666192.1|DSUB
OG0005232	LOC108092405|XP_017047456.1|DFIC	LOC117900423|XP_034666675.1|DSUB
OG0005233	LOC108101748|XP_017061699.1|DFIC	LOC117900805|XP_034667183.1|DSUB
OG0005234	LOC108094474|XP_017050547.1|DFIC	LOC117901546|XP_034668230.1|DSUB
OG0005235	LOC108096092|XP_017052948.1|DFIC	LOC117900567|XP_034666866.1|DSUB
OG0005236	LOC108101297|XP_017061089.1|DFIC	LOC117902368|XP_034669575.1|DSUB
OG0005237	LOC108101296|XP_017061088.1|DFIC	LOC117901118|XP_034667644.1|DSUB
OG0005238	LOC108101260|XP_017061004.1|DFIC	LOC117902748|XP_034670226.1|DSUB
OG0005239	LOC108092389|XP_017047438.1|DFIC	LOC117900232|XP_034666409.1|DSUB
OG0005240	LOC108089180|XP_017042804.1|DFIC	LOC117901085|XP_034667600.1|DSUB
OG0005241	LOC108101308|XP_017061099.1|DFIC	LOC117900685|XP_034667023.1|DSUB
OG0005242	LOC108100100|XP_017059333.1|DFIC	LOC117900218|XP_034666393.1|DSUB
OG0005243	LOC108091449|XP_017046138.1|DFIC	LOC117900819|XP_034667209.1|DSUB
OG0005244	LOC108088017|XP_017041119.1|DFIC	LOC117898303|XP_034663466.1|DSUB
OG0005245	LOC108089083|XP_017042681.1|DFIC	LOC117896402|XP_034660606.1|DSUB
OG0005246	LOC108091526|XP_017046277.1|DFIC	LOC117902480|XP_034669782.1|DSUB
OG0005247	LOC108087658|XP_017040637.1|DFIC	LOC117889977|XP_034650448.1|DSUB
OG0005248	LOC108098829|XP_017057473.1|DFIC	LOC117899217|XP_034664981.1|DSUB
OG0005249	LOC108087152|XP_017039856.1|DFIC	LOC117897348|XP_034662019.1|DSUB
OG0005250	LOC108093398|XP_017048914.1|DFIC	LOC117901427|XP_034668060.1|DSUB
OG0005251	LOC108089222|XP_017042866.1|DFIC	LOC117901581|XP_034668274.1|DSUB
OG0005252	LOC108101166|XP_017060878.1|DFIC	LOC117902285|XP_034669449.1|DSUB
OG0005253	LOC108089845|XP_017043777.1|DFIC	LOC117902004|XP_034668940.1|DSUB
OG0005254	LOC108094435|XP_017050495.1|DFIC, LOC108094424|XP_017050484.1|DFIC	LOC117901881|XP_034668729.1|DSUB
OG0005255	LOC108094759|XP_017051009.1|DFIC, LOC108094434|XP_017050494.1|DFIC	LOC117901388|XP_034668012.1|DSUB
OG0005256	LOC108088257|XP_017041464.1|DFIC	LOC117900528|XP_034666818.1|DSUB
OG0005257	LOC108100953|XP_017060590.1|DFIC	LOC117901038|XP_034667538.1|DSUB
OG0005258	LOC108097855|XP_017055880.1|DFIC	LOC117902033|XP_034668984.1|DSUB
OG0005259	LOC108090052|XP_017044048.1|DFIC	LOC117900372|XP_034666613.1|DSUB
OG0005260	LOC108090054|XP_017044051.1|DFIC	LOC117900374|XP_034666617.1|DSUB
OG0005261	LOC108089201|XP_017042837.1|DFIC	LOC117902164|XP_034669193.1|DSUB
OG0005262	LOC108089945|XP_017043924.1|DFIC	LOC117902169|XP_034669200.1|DSUB
OG0005263	LOC108096115|XP_017053017.1|DFIC, LOC108094464|XP_017050534.1|DFIC	LOC117901042|XP_034667541.1|DSUB
OG0005264	LOC108092176|XP_017047189.1|DFIC	LOC117897730|XP_034662649.1|DSUB
OG0005265	LOC108094450|XP_017050517.1|DFIC	LOC117900606|XP_034666911.1|DSUB
OG0005266	LOC108094541|XP_017050634.1|DFIC	LOC117900535|XP_034666825.1|DSUB
OG0005267	LOC108092455|XP_017047530.1|DFIC	LOC117900154|XP_034666282.1|DSUB
OG0005268	LOC108092452|XP_017047527.1|DFIC	LOC117900151|XP_034666277.1|DSUB
OG0005269	LOC108092504|XP_017047609.1|DFIC	LOC117900058|XP_034666151.1|DSUB
OG0005270	LOC108100085|XP_017059317.1|DFIC	LOC117902571|XP_034669921.1|DSUB
OG0005271	LOC108101214|XP_017060952.1|DFIC	LOC117901232|XP_034667795.1|DSUB
OG0005272	LOC108101227|XP_017060965.1|DFIC	LOC117901235|XP_034667799.1|DSUB
OG0005273	LOC108100976|XP_017060620.1|DFIC	LOC117902346|XP_034669540.1|DSUB
OG0005274	LOC108100090|XP_017059321.1|DFIC	LOC117900680|XP_034667017.1|DSUB
OG0005275	LOC108089265|XP_017042924.1|DFIC	LOC117902376|XP_034669585.1|DSUB
OG0005276	LOC108092526|XP_017047638.1|DFIC	LOC117900588|XP_034666889.1|DSUB
OG0005277	LOC108092576|XP_017047709.1|DFIC	LOC117900185|XP_034666321.1|DSUB
OG0005278	LOC108094904|XP_017051238.1|DFIC	LOC117892520|XP_034654698.1|DSUB
OG0005279	LOC108093429|XP_017048976.1|DFIC	LOC117901730|XP_034668503.1|DSUB
OG0005280	LOC108101318|XP_017061111.1|DFIC	LOC117902735|XP_034670201.1|DSUB
OG0005281	LOC108092544|XP_017047663.1|DFIC	LOC117900893|XP_034667315.1|DSUB
OG0005282	LOC108090197|XP_017044274.1|DFIC	LOC117897135|XP_034661696.1|DSUB
OG0005283	LOC108087137|XP_017039824.1|DFIC	LOC117898470|XP_034663791.1|DSUB
OG0005284	LOC108089893|XP_017043853.1|DFIC	LOC117900098|XP_034666209.1|DSUB
OG0005285	LOC108089935|XP_017043914.1|DFIC	LOC117900097|XP_034666208.1|DSUB
OG0005286	LOC108101284|XP_017061067.1|DFIC	LOC117902746|XP_034670222.1|DSUB
OG0005287	LOC108101282|XP_017061063.1|DFIC	LOC117902739|XP_034670206.1|DSUB
OG0005288	LOC108100865|XP_017060436.1|DFIC	LOC117902706|XP_034670152.1|DSUB
OG0005289	LOC108100843|XP_017060410.1|DFIC	LOC117900979|XP_034667463.1|DSUB
OG0005290	LOC108090193|XP_017044269.1|DFIC	LOC117898225|XP_034663351.1|DSUB
OG0005291	LOC108092671|XP_017047841.1|DFIC	LOC117902423|XP_034669673.1|DSUB
OG0005292	LOC108092664|XP_017047815.1|DFIC	LOC117899950|XP_034665993.1|DSUB
OG0005294	LOC108093509|XP_017049089.1|DFIC	LOC117900864|XP_034667277.1|DSUB
OG0005295	LOC108092670|XP_017047825.1|DFIC	LOC117902421|XP_034669671.1|DSUB
OG0005296	LOC108090141|XP_017044171.1|DFIC	LOC117896224|XP_034660250.1|DSUB
OG0005297	LOC108100970|XP_017060610.1|DFIC	LOC117902619|XP_034670026.1|DSUB
OG0005298	LOC108101197|XP_017060930.1|DFIC	LOC117900144|XP_034666267.1|DSUB
OG0005299	LOC108088514|XP_017041841.1|DFIC	LOC117897717|XP_034662633.1|DSUB
OG0005300	LOC108095328|XP_017051898.1|DFIC	LOC117903375|XP_034671235.1|DSUB
OG0005301	LOC108101188|XP_017060919.1|DFIC	LOC117902019|XP_034668960.1|DSUB
OG0005302	LOC108086459|XP_017038873.1|DFIC	LOC117890726|XP_034651666.1|DSUB
OG0005303	LOC108096067|XP_017052917.1|DFIC	LOC117900175|XP_034666311.1|DSUB
OG0005304	LOC108094397|XP_017050454.1|DFIC	LOC117902339|XP_034669529.1|DSUB
OG0005305	LOC108094903|XP_017051237.1|DFIC	LOC117892519|XP_034654697.1|DSUB
OG0005306	LOC108098196|XP_017056422.1|DFIC	LOC117901515|XP_034668178.1|DSUB
OG0005307	LOC108100119|XP_017059359.1|DFIC	LOC117900247|XP_034666436.1|DSUB
OG0005308	LOC108089139|XP_017042747.1|DFIC	LOC117902320|XP_034669499.1|DSUB
OG0005309	LOC108092498|XP_017047600.1|DFIC	LOC117901218|XP_034667776.1|DSUB
OG0005310	LOC108092734|XP_017047952.1|DFIC	LOC117902801|XP_034670313.1|DSUB
OG0005311	LOC108092270|XP_017047292.1|DFIC	LOC117900877|XP_034667296.1|DSUB
OG0005312	LOC108100878|XP_017060461.1|DFIC	LOC117900351|XP_034666587.1|DSUB
OG0005313	LOC108089186|XP_017042812.1|DFIC	LOC117901838|XP_034668664.1|DSUB
OG0005314	LOC108093498|XP_017049077.1|DFIC	LOC117900378|XP_034666621.1|DSUB
OG0005315	LOC108096065|XP_017052914.1|DFIC	LOC117900584|XP_034666885.1|DSUB
OG0005316	LOC108094915|XP_017051250.1|DFIC	LOC117892521|XP_034654699.1|DSUB
OG0005317	LOC108098189|XP_017056413.1|DFIC	LOC117900413|XP_034666662.1|DSUB
OG0005318	LOC108100677|XP_017060185.1|DFIC	LOC117902104|XP_034669100.1|DSUB
OG0005319	LOC108101744|XP_017061694.1|DFIC	LOC117900353|XP_034666591.1|DSUB
OG0005320	LOC108098349|XP_017056680.1|DFIC	LOC117902632|XP_034670043.1|DSUB
OG0005321	LOC108100074|XP_017059299.1|DFIC	LOC117900501|XP_034666781.1|DSUB
OG0005322	LOC108094151|XP_017050077.1|DFIC	LOC117900511|XP_034666796.1|DSUB
OG0005323	LOC108093462|XP_017049025.1|DFIC	LOC117900976|XP_034667455.1|DSUB
OG0005324	LOC108101245|XP_017060988.1|DFIC	LOC117901225|XP_034667786.1|DSUB
OG0005325	LOC108092542|XP_017047662.1|DFIC	LOC117902696|XP_034670128.1|DSUB
OG0005326	LOC108101252|XP_017060997.1|DFIC	LOC117902182|XP_034669245.1|DSUB
OG0005327	LOC108098741|XP_017057362.1|DFIC	LOC117901325|XP_034667925.1|DSUB
OG0005328	LOC108092070|XP_017047027.1|DFIC	LOC117899386|XP_034665259.1|DSUB
OG0005329	LOC108093765|XP_017049526.1|DFIC	LOC117895240|XP_034658640.1|DSUB
OG0005330	LOC108093754|XP_017049515.1|DFIC	LOC117895238|XP_034658638.1|DSUB
OG0005331	LOC108092456|XP_017047532.1|DFIC	LOC117900155|XP_034666283.1|DSUB
OG0005332	LOC108089971|XP_017043962.1|DFIC	LOC117901810|XP_034668615.1|DSUB
OG0005333	LOC108094520|XP_017050611.1|DFIC	LOC117901543|XP_034668225.1|DSUB
OG0005334	LOC108089114|XP_017042714.1|DFIC	LOC117902332|XP_034669518.1|DSUB
OG0005335	LOC108087785|XP_017040805.1|DFIC	LOC117891799|XP_034653364.1|DSUB
OG0005336	LOC108090697|XP_017044972.1|DFIC	LOC117892675|XP_034654963.1|DSUB
OG0005337	LOC108093729|XP_017049472.1|DFIC	LOC117891404|XP_034652741.1|DSUB
OG0005338	LOC108089224|XP_017042869.1|DFIC, LOC108088278|XP_017041527.1|DFIC	LOC117901204|XP_034667749.1|DSUB
OG0005339	LOC108089111|XP_017042710.1|DFIC, LOC108089110|XP_017042709.1|DFIC	LOC117902305|XP_034669478.1|DSUB
OG0005340	LOC108089219|XP_017042863.1|DFIC	LOC117900887|XP_034667307.1|DSUB
OG0005341	LOC108090524|XP_017044731.1|DFIC	LOC117890479|XP_034651236.1|DSUB
OG0005342	LOC108102110|XP_017062263.1|DFIC	LOC117902070|XP_034669046.1|DSUB
OG0005343	LOC108094038|XP_017049960.1|DFIC	LOC117890956|XP_034651988.1|DSUB
OG0005344	LOC108087615|XP_017040546.1|DFIC	LOC117890290|XP_034650945.1|DSUB
OG0005345	LOC108094372|XP_017050406.1|DFIC	LOC117900876|XP_034667293.1|DSUB
OG0005346	LOC108088141|XP_017041295.1|DFIC	LOC117900249|XP_034666439.1|DSUB
OG0005347	LOC108091543|XP_017046297.1|DFIC	LOC117901701|XP_034668453.1|DSUB
OG0005348	LOC108089168|XP_017042788.1|DFIC	LOC117902327|XP_034669508.1|DSUB
OG0005349	LOC108089208|XP_017042847.1|DFIC	LOC117901794|XP_034668596.1|DSUB
OG0005350	LOC108100084|XP_017059316.1|DFIC	LOC117901354|XP_034667954.1|DSUB
OG0005351	LOC108096239|XP_017053153.1|DFIC	LOC117895292|XP_034658736.1|DSUB
OG0005352	LOC108089194|XP_017042823.1|DFIC	LOC117900747|XP_034667116.1|DSUB
OG0005353	LOC108093785|XP_017049553.1|DFIC	LOC117890508|XP_034651299.1|DSUB
OG0005354	LOC108092367|XP_017047393.1|DFIC	LOC117902688|XP_034670114.1|DSUB
OG0005355	LOC108091503|XP_017046233.1|DFIC	LOC117899998|XP_034666061.1|DSUB
OG0005356	LOC108091506|XP_017046236.1|DFIC	LOC117900002|XP_034666064.1|DSUB
OG0005357	LOC108100809|XP_017060364.1|DFIC	LOC117900369|XP_034666610.1|DSUB
OG0005358	LOC108102231|XP_017062448.1|DFIC	LOC117900132|XP_034666249.1|DSUB
OG0005359	LOC108096827|XP_017054220.1|DFIC	LOC117890412|XP_034651114.1|DSUB
OG0005360	LOC108088304|XP_017041522.1|DFIC	LOC117894668|XP_034657736.1|DSUB
OG0005361	LOC108100060|XP_017059284.1|DFIC	LOC117900776|XP_034667148.1|DSUB
OG0005362	LOC108089240|XP_017042890.1|DFIC	LOC117902284|XP_034669448.1|DSUB
OG0005363	LOC108094556|XP_017050653.1|DFIC	LOC117900851|XP_034667262.1|DSUB
OG0005364	LOC108095199|XP_017051695.1|DFIC	LOC117889948|XP_034650378.1|DSUB
OG0005365	LOC108089883|XP_017043834.1|DFIC	LOC117900352|XP_034666588.1|DSUB
OG0005366	LOC108089950|XP_017043929.1|DFIC	LOC117900149|XP_034666273.1|DSUB
OG0005367	LOC108089939|XP_017043917.1|DFIC	LOC117900148|XP_034666272.1|DSUB
OG0005368	LOC108099268|XP_017058132.1|DFIC	LOC117897893|XP_034662862.1|DSUB
OG0005369	LOC108094141|XP_017050062.1|DFIC	LOC117901931|XP_034668790.1|DSUB
OG0005370	LOC108100037|XP_017059250.1|DFIC	LOC117900456|XP_034666719.1|DSUB
OG0005371	LOC108100107|XP_017059344.1|DFIC	LOC117901816|XP_034668624.1|DSUB
OG0005372	LOC108098967|XP_017057672.1|DFIC	LOC117898115|XP_034663193.1|DSUB
OG0005373	LOC108101742|XP_017061696.1|DFIC	LOC117900741|XP_034667107.1|DSUB
OG0005374	LOC108098202|XP_017056428.1|DFIC	LOC117902768|XP_034670252.1|DSUB
OG0005375	LOC108095430|XP_017052065.1|DFIC, LOC108098191|XP_017056415.1|DFIC	LOC117902766|XP_034670249.1|DSUB
OG0005376	LOC108101267|XP_017061042.1|DFIC	LOC117902736|XP_034670202.1|DSUB
OG0005377	LOC108100478|XP_017059899.1|DFIC	LOC117895565|XP_034659172.1|DSUB
OG0005378	LOC108095179|XP_017051642.1|DFIC	LOC117901023|XP_034667515.1|DSUB
OG0005379	LOC108092582|XP_017047716.1|DFIC	LOC117900053|XP_034666140.1|DSUB
OG0005380	LOC108101312|XP_017061102.1|DFIC	LOC117901452|XP_034668089.1|DSUB
OG0005381	LOC108101560|XP_017061454.1|DFIC, LOC108095077|XP_017051489.1|DFIC	LOC117900174|XP_034666310.1|DSUB
OG0005382	LOC108089823|XP_017043718.1|DFIC	LOC117902485|XP_034669788.1|DSUB
OG0005383	LOC108099842|XP_017058978.1|DFIC	LOC117895456|XP_034659019.1|DSUB
OG0005384	LOC108102240|XP_017062468.1|DFIC	LOC117896115|XP_034660061.1|DSUB
OG0005385	LOC108094899|XP_017051233.1|DFIC	LOC117891976|XP_034653742.1|DSUB
OG0005386	LOC108090533|XP_017044746.1|DFIC	LOC117891001|XP_034652048.1|DSUB
OG0005387	LOC108099394|XP_017058382.1|DFIC	LOC117896132|XP_034660084.1|DSUB
OG0005388	LOC108089854|XP_017043788.1|DFIC	LOC117900112|XP_034666227.1|DSUB
OG0005389	LOC108093490|XP_017049069.1|DFIC	LOC117902640|XP_034670055.1|DSUB
OG0005390	LOC108089864|XP_017043801.1|DFIC	LOC117902719|XP_034670175.1|DSUB
OG0005391	LOC108089866|XP_017043803.1|DFIC	LOC117902721|XP_034670177.1|DSUB
OG0005392	LOC108090609|XP_017044868.1|DFIC	LOC117900903|XP_034667353.1|DSUB
OG0005393	LOC108087194|XP_017039943.1|DFIC	LOC117897664|XP_034662553.1|DSUB
OG0005394	LOC108090613|XP_017044876.1|DFIC	LOC117900899|XP_034667341.1|DSUB
OG0005395	LOC108096054|XP_017052893.1|DFIC	LOC117900487|XP_034666763.1|DSUB
OG0005396	LOC108092654|XP_017047799.1|DFIC	LOC117902789|XP_034670285.1|DSUB
OG0005397	LOC108092655|XP_017047802.1|DFIC	LOC117902802|XP_034670314.1|DSUB
OG0005398	LOC108090153|XP_017044199.1|DFIC	LOC117899179|XP_034664931.1|DSUB
OG0005399	LOC108090568|XP_017044801.1|DFIC	LOC117891242|XP_034652478.1|DSUB
