Group_ID	AAEG.longest_only.faa	AALB.longest_only.faa	AEAL.longest_only.faa	ASTE.longest_only.faa	BCOP.longest_only.faa	BTRY.longest_only.faa	CCAP.longest_only.faa	CPIP.longest_only.faa	CQUI.longest_only.faa	DALB.longest_only.faa	DANA.longest_only.faa	DBIA.longest_only.faa	DBUS.longest_only.faa	DELE.longest_only.faa	DERE.longest_only.faa	DEUG.longest_only.faa	DFIC.longest_only.faa	DGUA.longest_only.faa	DHYD.longest_only.faa	DKIK.longest_only.faa	DMAU.longest_only.faa	DMEL.longest_only.faa	DMIR.longest_only.faa	DNOV.longest_only.faa	DPER.longest_only.faa	DPSE.longest_only.faa	DSAN.longest_only.faa	DSEC.longest_only.faa	DSER.longest_only.faa	DSIM.longest_only.faa	DSUB.longest_only.faa	DSUP.longest_only.faa	DSUZ.longest_only.faa	DVIR.longest_only.faa	DYAK.longest_only.faa	HILL.longest_only.faa	SLEB.longest_only.faa	total
12120	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	19
12121	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	1	19
12122	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	19
12123	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	2	1	0	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	1	19
12124	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	19
12125	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	1	2	1	0	0	2	2	1	1	0	0	1	0	1	0	0	2	0	0	0	19
12126	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	19
12127	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	19
12128	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	2	1	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	2	0	0	0	0	19
12129	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	19
12130	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	19
12131	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	1	19
12132	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	19
12133	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	19
12134	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	19
12135	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	19
12136	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	19
12137	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	19
12138	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	2	0	1	1	1	1	1	1	1	0	1	0	1	0	0	19
12139	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	19
12140	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	19
12141	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	3	1	1	0	0	0	0	1	1	1	1	0	2	1	0	1	0	0	19
12142	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	19
12143	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	1	19
12144	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	19
12145	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	19
12146	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	1	2	1	1	1	1	1	0	0	0	1	1	0	1	19
12147	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	19
12148	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	19
12149	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	19
12150	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	19
12151	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	19
12152	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	19
12153	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	19
12154	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	2	0	0	1	1	0	1	0	1	1	1	1	0	0	19
12155	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	19
12156	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	2	1	0	0	0	0	1	1	1	2	0	1	1	0	1	0	2	19
12157	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	19
12158	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	1	1	0	0	1	1	2	0	0	2	1	0	0	1	1	1	1	0	1	0	0	19
12159	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	2	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	19
12160	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	2	19
12161	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	19
12162	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	19
12163	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	2	1	1	0	0	0	0	1	1	3	1	0	1	1	0	1	0	0	19
12164	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	2	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	19
12165	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	19
12166	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	19
12167	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	19
12168	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	19
12169	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	19
12170	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	19
12171	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	2	1	0	1	0	0	19
12172	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	19
12173	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	19
12174	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	19
12175	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	19
12176	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	3	1	0	0	0	0	2	1	0	3	0	1	2	0	2	0	0	19
12177	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	19
12178	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	19
12179	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	2	0	1	1	1	1	1	1	0	1	1	0	1	0	0	19
12180	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	19
12181	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	19
12182	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	3	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	19
12183	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	19
12184	3	1	10	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
12185	2	1	4	2	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	18
12186	2	1	3	1	1	0	0	2	2	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	18
12187	1	3	3	3	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
12188	1	1	2	1	0	0	0	3	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	18
12189	1	0	1	0	1	1	0	1	1	1	2	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	18
12190	0	2	1	3	0	1	5	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	18
12191	0	1	0	6	0	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18
12192	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	18
12193	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	1	2	1	1	0	0	0	1	1	1	0	1	1	0	0	18
12194	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	18
12195	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18
12196	0	0	0	0	0	5	1	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	18
12197	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	2	1	1	1	0	1	1	0	1	0	1	1	0	0	1	18
12198	0	0	0	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18
12199	0	0	0	0	0	0	0	3	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	0	18
12200	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	18
12201	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	0	1	18
12202	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	18
12203	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	1	18
12204	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	2	1	0	0	0	0	1	0	0	1	18
12205	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	0	18
12206	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	18
12207	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	18
12208	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	18
12209	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	18
12210	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	0	18
12211	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	2	0	0	1	1	1	1	0	1	1	0	1	0	0	18
12212	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	18
12213	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	2	2	0	1	0	0	18
12214	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	18
12215	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	2	0	1	1	1	1	1	1	1	0	0	0	1	0	0	18
12216	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	0	18
12217	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	18
12218	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	18
12219	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	0	18
12220	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	18
12221	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1	2	1	1	0	1	0	0	0	0	2	1	18
12222	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	18
12223	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	18
12224	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	18
12225	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	18
12226	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	18
12227	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	18
12228	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	18
12229	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	18
12230	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0	18
12231	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	18
12232	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	18
12233	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	18
12234	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	2	0	0	0	0	0	3	1	1	0	2	1	0	1	0	0	18
12235	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	0	1	2	0	1	0	0	18
12236	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	18
12237	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	2	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	18
12238	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	18
12239	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1	0	1	18
12240	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	18
12241	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	1	1	2	0	1	1	1	1	0	1	0	2	1	0	1	0	0	18
12242	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	18
12243	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	0	18
12244	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	0	0	2	1	0	0	0	0	1	2	0	2	0	2	1	0	1	0	0	18
12245	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	2	2	0	1	0	0	18
12246	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	1	0	1	18
12247	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	2	2	0	0	0	0	1	2	0	2	0	1	1	0	1	0	0	18
12248	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	18
12249	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	18
12250	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	18
12251	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	18
12252	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	0	0	2	1	0	0	0	0	1	1	0	2	0	1	2	0	2	0	0	18
12253	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	2	0	0	2	1	1	1	0	1	1	1	1	0	1	0	0	18
12254	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	2	0	1	0	0	0	0	0	0	2	5	0	2	0	1	18
12255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	2	0	7	0	0	18
12256	1	1	2	1	1	1	0	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	17
12257	3	1	6	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12258	2	2	5	2	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12259	2	1	7	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17
12260	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	17
12261	1	1	2	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	17
12262	4	1	4	1	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12263	1	7	2	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12264	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	17
12265	2	1	3	1	1	0	0	3	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17
12266	2	0	13	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12267	1	3	2	3	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12268	1	1	3	1	1	1	0	2	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	17
12269	1	0	5	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12270	1	1	3	2	2	0	0	1	1	0	0	0	0	2	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12271	0	1	0	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	17
12272	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	17
12273	0	1	1	1	0	2	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	1	1	17
12274	0	0	6	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12275	0	0	2	0	0	0	0	0	0	0	0	1	0	6	0	2	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17
12276	0	0	1	0	0	0	0	2	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	17
12277	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12278	0	0	0	3	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	17
12279	0	0	0	0	0	10	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
12280	0	0	0	0	0	1	1	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	3	0	0	3	0	0	0	0	0	0	0	1	17
12281	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	17
12282	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	17
12283	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	17
12284	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	3	6	0	17
12285	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	4	3	0	0	1	0	0	0	1	0	0	0	0	17
12286	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	0	0	1	17
12287	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	1	0	1	1	0	1	17
12288	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	3	17
12289	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	0	1	0	0	1	1	1	0	0	1	17
12290	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	17
