Orthogroup	DSER.longest_only	SLEB.longest_only
OG0005193	LOC110177081|XP_020799256.1|DSER	LOC115633740|XP_030387073.1|SLEB
OG0005194	LOC110182860|XP_020806659.1|DSER	LOC115628088|XP_030379928.1|SLEB
OG0005195	LOC110182742|XP_020806506.1|DSER	LOC115620893|XP_030370240.1|SLEB
OG0005196	LOC110184658|XP_020808919.1|DSER	LOC115632795|XP_030385907.1|SLEB
OG0005197	LOC110191718|XP_020818298.1|DSER	LOC115633672|XP_030386978.1|SLEB
OG0005198	LOC110177475|XP_020799875.1|DSER	LOC115624636|XP_030375257.1|SLEB
OG0005199	LOC110182746|XP_020806549.1|DSER	LOC115627790|XP_030379474.1|SLEB
OG0005200	LOC110189421|XP_020815141.1|DSER	LOC115630337|XP_030382734.1|SLEB
OG0005201	LOC110184040|XP_020808074.1|DSER	LOC115634786|XP_030388553.1|SLEB
OG0005202	LOC110188603|XP_020814063.1|DSER	LOC115632876|XP_030386014.1|SLEB
OG0005203	LOC110189214|XP_020814845.1|DSER, LOC110176780|XP_020798877.1|DSER	LOC115634622|XP_030388333.1|SLEB
OG0005204	LOC110185959|XP_020810636.1|DSER	LOC115628989|XP_030381130.1|SLEB
OG0005205	LOC110183797|XP_020807811.1|DSER	LOC115631034|XP_030383517.1|SLEB
OG0005206	LOC110181094|XP_020804422.1|DSER	LOC115634727|XP_030388471.1|SLEB
OG0005207	LOC110177125|XP_020799356.1|DSER	LOC115633790|XP_030387127.1|SLEB
OG0005208	LOC110179985|XP_020803238.1|DSER	LOC115633827|XP_030387175.1|SLEB
OG0005209	LOC110185832|XP_020810498.1|DSER	LOC115626637|XP_030377907.1|SLEB
OG0005210	LOC110185963|XP_020810641.1|DSER	LOC115626356|XP_030377567.1|SLEB
OG0005211	LOC110179826|XP_020803091.1|DSER	LOC115624687|XP_030375349.1|SLEB
OG0005212	LOC110191750|XP_020818350.1|DSER, LOC110180594|XP_020803942.1|DSER	LOC115633797|XP_030387136.1|SLEB
OG0005213	LOC110183492|XP_020807434.1|DSER	LOC115633361|XP_030386662.1|SLEB
OG0005214	LOC110177098|XP_020799292.1|DSER	LOC115631978|XP_030384738.1|SLEB
OG0005215	LOC110178121|XP_020800799.1|DSER	LOC115631005|XP_030383464.1|SLEB
OG0005216	LOC110181364|XP_020804747.1|DSER	LOC115625762|XP_030376783.1|SLEB
OG0005217	LOC110185047|XP_020809368.1|DSER	LOC115629078|XP_030381253.1|SLEB
OG0005218	LOC110181424|XP_020804824.1|DSER	LOC115626257|XP_030377422.1|SLEB
OG0005219	LOC110188982|XP_020814589.1|DSER	LOC115622318|XP_030372088.1|SLEB
OG0005220	LOC110178731|XP_020801613.1|DSER	LOC115632376|XP_030385357.1|SLEB
OG0005221	LOC110183772|XP_020807788.1|DSER	LOC115626397|XP_030377620.1|SLEB
OG0005222	LOC110184849|XP_020809148.1|DSER, LOC110179785|XP_020803057.1|DSER	LOC115630505|XP_030382956.1|SLEB
OG0005223	LOC110185067|XP_020809406.1|DSER	LOC115625803|XP_030376841.1|SLEB
OG0005224	LOC110183865|XP_020807877.1|DSER	LOC115628457|XP_030380435.1|SLEB
OG0005225	LOC110185558|XP_020810136.1|DSER	LOC115626158|XP_030377292.1|SLEB
OG0005226	LOC110176850|XP_020798979.1|DSER	LOC115631202|XP_030383756.1|SLEB
OG0005227	LOC110181201|XP_020804541.1|DSER	LOC115631599|XP_030384261.1|SLEB
OG0005228	LOC110181208|XP_020804547.1|DSER	LOC115631654|XP_030384326.1|SLEB
OG0005229	LOC110177024|XP_020799199.1|DSER	LOC115631557|XP_030384204.1|SLEB
OG0005230	LOC110183169|XP_020807020.1|DSER	LOC115631109|XP_030383628.1|SLEB
OG0005231	LOC110178142|XP_020800828.1|DSER	LOC115628552|XP_030380574.1|SLEB
OG0005232	LOC110185672|XP_020810294.1|DSER	LOC115626339|XP_030377545.1|SLEB
OG0005233	LOC110185780|XP_020810442.1|DSER	LOC115626384|XP_030377603.1|SLEB
OG0005234	LOC110178685|XP_020801548.1|DSER, LOC110181355|XP_020804738.1|DSER	LOC115625746|XP_030376761.1|SLEB
OG0005235	LOC110179888|XP_020803148.1|DSER, LOC110187515|XP_020812569.1|DSER	LOC115631204|XP_030383768.1|SLEB
OG0005236	LOC110186089|XP_020810785.1|DSER	LOC115630664|XP_030383166.1|SLEB
OG0005237	LOC110185800|XP_020810462.1|DSER	LOC115630662|XP_030383164.1|SLEB
OG0005238	LOC110185986|XP_020810668.1|DSER	LOC115630709|XP_030383222.1|SLEB
OG0005239	LOC110182248|XP_020805923.1|DSER, LOC110178430|XP_020801223.1|DSER	LOC115630995|XP_030383446.1|SLEB
OG0005240	LOC110183332|XP_020807238.1|DSER	LOC115632014|XP_030384806.1|SLEB
OG0005241	LOC110186102|XP_020810806.1|DSER	LOC115630568|XP_030383044.1|SLEB
OG0005242	LOC110183413|XP_020807349.1|DSER	LOC115630406|XP_030382797.1|SLEB
OG0005243	LOC110176952|XP_020799113.1|DSER	LOC115631959|XP_030384682.1|SLEB
OG0005244	LOC110186715|XP_020811645.1|DSER	LOC115621377|XP_030370863.1|SLEB
OG0005245	LOC110177146|XP_020799383.1|DSER	LOC115625262|XP_030376123.1|SLEB
OG0005246	LOC110187554|XP_020812602.1|DSER	LOC115631245|XP_030383814.1|SLEB
OG0005247	LOC110181125|XP_020804456.1|DSER	LOC115634723|XP_030388466.1|SLEB
OG0005248	LOC110188688|XP_020814150.1|DSER	LOC115629644|XP_030382015.1|SLEB
OG0005249	LOC110189426|XP_020815153.1|DSER	LOC115623544|XP_030373790.1|SLEB
OG0005250	LOC110182747|XP_020806516.1|DSER	LOC115625764|XP_030376792.1|SLEB
OG0005251	LOC110183300|XP_020807197.1|DSER	LOC115631422|XP_030384008.1|SLEB
OG0005252	LOC110181346|XP_020804727.1|DSER	LOC115626150|XP_030377274.1|SLEB
OG0005253	LOC110187442|XP_020812490.1|DSER	LOC115628492|XP_030380481.1|SLEB
OG0005254	LOC110185975|XP_020810656.1|DSER	LOC115626078|XP_030377191.1|SLEB
OG0005255	LOC110185953|XP_020810631.1|DSER	LOC115625735|XP_030376746.1|SLEB
OG0005256	LOC110188776|XP_020814277.1|DSER	LOC115633470|XP_030386785.1|SLEB
OG0005257	LOC110183852|XP_020807861.1|DSER	LOC115625840|XP_030376903.1|SLEB
OG0005258	LOC110183746|XP_020807760.1|DSER	LOC115625967|XP_030377069.1|SLEB
OG0005259	LOC110185604|XP_020810206.1|DSER	LOC115625847|XP_030376910.1|SLEB
OG0005260	LOC110185605|XP_020810209.1|DSER	LOC115625942|XP_030377037.1|SLEB
OG0005261	LOC110183388|XP_020807314.1|DSER	LOC115623710|XP_030374050.1|SLEB
OG0005262	LOC110187382|XP_020812429.1|DSER	LOC115630567|XP_030383042.1|SLEB
OG0005263	LOC110185709|XP_020810343.1|DSER	LOC115626218|XP_030377372.1|SLEB
OG0005264	LOC110187784|XP_020812913.1|DSER	LOC115621382|XP_030370871.1|SLEB
OG0005265	LOC110181384|XP_020804774.1|DSER	LOC115625877|XP_030376952.1|SLEB
OG0005266	LOC110185600|XP_020810202.1|DSER	LOC115626451|XP_030377687.1|SLEB
OG0005267	LOC110184913|XP_020809217.1|DSER	LOC115630454|XP_030382875.1|SLEB
OG0005268	LOC110184912|XP_020809216.1|DSER	LOC115630452|XP_030382872.1|SLEB
OG0005269	LOC110184916|XP_020809220.1|DSER	LOC115630434|XP_030382849.1|SLEB
OG0005270	LOC110183151|XP_020807000.1|DSER	LOC115631483|XP_030384098.1|SLEB
OG0005271	LOC110183813|XP_020807824.1|DSER	LOC115625827|XP_030376878.1|SLEB
OG0005272	LOC110183814|XP_020807825.1|DSER	LOC115625855|XP_030376923.1|SLEB
OG0005273	LOC110183822|XP_020807833.1|DSER	LOC115625663|XP_030376656.1|SLEB
OG0005274	LOC110183176|XP_020807027.1|DSER	LOC115631480|XP_030384096.1|SLEB
OG0005275	LOC110183373|XP_020807294.1|DSER	LOC115630943|XP_030383370.1|SLEB
OG0005276	LOC110187538|XP_020812590.1|DSER	LOC115631296|XP_030383871.1|SLEB
OG0005277	LOC110187563|XP_020812610.1|DSER	LOC115631445|XP_030384049.1|SLEB
OG0005278	LOC110182863|XP_020806664.1|DSER	LOC115627877|XP_030379625.1|SLEB
OG0005279	LOC110185869|XP_020810538.1|DSER	LOC115626343|XP_030377552.1|SLEB
OG0005280	LOC110185540|XP_020810106.1|DSER	LOC115630408|XP_030382800.1|SLEB
OG0005281	LOC110184946|XP_020809251.1|DSER	LOC115630939|XP_030383366.1|SLEB
OG0005282	LOC110187650|XP_020812717.1|DSER	LOC115623681|XP_030374011.1|SLEB
OG0005283	LOC110188722|XP_020814198.1|DSER	LOC115620238|XP_030369243.1|SLEB
OG0005284	LOC110187429|XP_020812476.1|DSER	LOC115628583|XP_030380627.1|SLEB
OG0005285	LOC110187437|XP_020812487.1|DSER	LOC115628504|XP_030380506.1|SLEB
OG0005286	LOC110186115|XP_020810822.1|DSER	LOC115630400|XP_030382785.1|SLEB
OG0005287	LOC110185993|XP_020810679.1|DSER	LOC115630399|XP_030382784.1|SLEB
OG0005288	LOC110182679|XP_020806425.1|DSER	LOC115631735|XP_030384433.1|SLEB
OG0005289	LOC110182854|XP_020806650.1|DSER, LOC110182856|XP_020806652.1|DSER	LOC115631124|XP_030383650.1|SLEB
OG0005290	LOC110177245|XP_020799548.1|DSER	LOC115625102|XP_030375866.1|SLEB
OG0005291	LOC110185745|XP_020810400.1|DSER	LOC115626174|XP_030377310.1|SLEB
OG0005292	LOC110185743|XP_020810398.1|DSER	LOC115626171|XP_030377306.1|SLEB
OG0005293	LOC110185899|XP_020810572.1|DSER	LOC115626576|XP_030377815.1|SLEB
OG0005294	LOC110184995|XP_020809306.1|DSER	LOC115630985|XP_030383427.1|SLEB
OG0005295	LOC110186101|XP_020810805.1|DSER	LOC115626157|XP_030377290.1|SLEB
OG0005296	LOC110187693|XP_020812785.1|DSER	LOC115625062|XP_030375795.1|SLEB
OG0005297	LOC110183866|XP_020807878.1|DSER	LOC115628612|XP_030380655.1|SLEB
OG0005298	LOC110177870|XP_020800485.1|DSER	LOC115625734|XP_030376745.1|SLEB
OG0005299	LOC110189025|XP_020814647.1|DSER	LOC115620856|XP_030370162.1|SLEB
OG0005300	LOC110184333|XP_020808488.1|DSER	LOC115629647|XP_030382018.1|SLEB
OG0005301	LOC110183193|XP_020807058.1|DSER	LOC115625689|XP_030376688.1|SLEB
OG0005302	LOC110180267|XP_020803582.1|DSER	LOC115634648|XP_030388368.1|SLEB
OG0005303	LOC110179886|XP_020803146.1|DSER, LOC110187495|XP_020812544.1|DSER	LOC115630496|XP_030382943.1|SLEB
OG0005304	LOC110185042|XP_020809354.1|DSER	LOC115625658|XP_030376647.1|SLEB
OG0005305	LOC110182862|XP_020806663.1|DSER	LOC115627867|XP_030379613.1|SLEB
OG0005306	LOC110184868|XP_020809173.1|DSER	LOC115631072|XP_030383578.1|SLEB
OG0005307	LOC110183175|XP_020807025.1|DSER	LOC115631790|XP_030384485.1|SLEB
OG0005308	LOC110183387|XP_020807313.1|DSER	LOC115631563|XP_030384214.1|SLEB
OG0005309	LOC110183758|XP_020807775.1|DSER	LOC115630993|XP_030383444.1|SLEB
OG0005310	LOC110177041|XP_020799217.1|DSER	LOC115631088|XP_030383596.1|SLEB
OG0005311	LOC110183915|XP_020807917.1|DSER	LOC115631451|XP_030384056.1|SLEB
OG0005312	LOC110182596|XP_020806310.1|DSER	LOC115628496|XP_030380491.1|SLEB
OG0005313	LOC110183295|XP_020807188.1|DSER	LOC115630404|XP_030382792.1|SLEB
OG0005314	LOC110184961|XP_020809268.1|DSER	LOC115631469|XP_030384082.1|SLEB
OG0005315	LOC110187493|XP_020812541.1|DSER	LOC115631917|XP_030384629.1|SLEB
OG0005316	LOC110182899|XP_020806713.1|DSER	LOC115630796|XP_030383318.1|SLEB
OG0005317	LOC110184863|XP_020809167.1|DSER	LOC115627629|XP_030379225.1|SLEB
OG0005318	LOC110188772|XP_020814267.1|DSER	LOC115626623|XP_030377881.1|SLEB
OG0005319	LOC110185648|XP_020810265.1|DSER	LOC115626445|XP_030377679.1|SLEB
OG0005320	LOC110185815|XP_020810480.1|DSER	LOC115625914|XP_030377007.1|SLEB
OG0005321	LOC110183417|XP_020807353.1|DSER	LOC115631692|XP_030384374.1|SLEB
OG0005322	LOC110181293|XP_020804673.1|DSER	LOC115631789|XP_030384484.1|SLEB
OG0005323	LOC110183795|XP_020807809.1|DSER	LOC115626317|XP_030377513.1|SLEB
OG0005324	LOC110177878|XP_020800502.1|DSER	LOC115625881|XP_030376958.1|SLEB
OG0005325	LOC110186106|XP_020810812.1|DSER	LOC115625837|XP_030376897.1|SLEB
OG0005326	LOC110183448|XP_020807387.1|DSER	LOC115625659|XP_030376648.1|SLEB
OG0005327	LOC110181421|XP_020804822.1|DSER	LOC115626374|XP_030377590.1|SLEB
OG0005328	LOC110187696|XP_020812790.1|DSER	LOC115632942|XP_030386098.1|SLEB
OG0005329	LOC110190798|XP_020817100.1|DSER	LOC115623062|XP_030373101.1|SLEB
OG0005330	LOC110190797|XP_020817099.1|DSER	LOC115622741|XP_030372647.1|SLEB
OG0005331	LOC110184861|XP_020809162.1|DSER	LOC115630455|XP_030382876.1|SLEB
OG0005332	LOC110187317|XP_020812365.1|DSER	LOC115628578|XP_030380621.1|SLEB
OG0005333	LOC110183027|XP_020806873.1|DSER	LOC115631764|XP_030384460.1|SLEB
OG0005334	LOC110183358|XP_020807279.1|DSER	LOC115630604|XP_030383084.1|SLEB
OG0005335	LOC110189634|XP_020815437.1|DSER	LOC115624663|XP_030375311.1|SLEB
OG0005336	LOC110189397|XP_020815111.1|DSER	LOC115625566|XP_030376525.1|SLEB
OG0005337	LOC110176628|XP_020798716.1|DSER	LOC115634189|XP_030387639.1|SLEB
OG0005338	LOC110177644|XP_020800118.1|DSER	LOC115626072|XP_030377184.1|SLEB
OG0005339	LOC110183285|XP_020807174.1|DSER	LOC115631404|XP_030383987.1|SLEB
OG0005340	LOC110187346|XP_020812392.1|DSER	LOC115625961|XP_030377062.1|SLEB
OG0005341	LOC110178906|XP_020801845.1|DSER	LOC115626120|XP_030377237.1|SLEB
OG0005342	LOC110183978|XP_020807993.1|DSER	LOC115631715|XP_030384409.1|SLEB
OG0005343	LOC110180024|XP_020803284.1|DSER	LOC115624803|XP_030375511.1|SLEB
OG0005344	LOC110177863|XP_020800467.1|DSER, LOC110179400|XP_020802583.1|DSER	LOC115634223|XP_030387674.1|SLEB
OG0005345	LOC110180585|XP_020803936.1|DSER	LOC115628566|XP_030380589.1|SLEB
OG0005346	LOC110185937|XP_020810610.1|DSER	LOC115625892|XP_030376980.1|SLEB
OG0005347	LOC110187511|XP_020812564.1|DSER	LOC115631608|XP_030384269.1|SLEB
OG0005348	LOC110183393|XP_020807319.1|DSER	LOC115630970|XP_030383409.1|SLEB
OG0005349	LOC110183322|XP_020807227.1|DSER	LOC115631761|XP_030384455.1|SLEB
OG0005350	LOC110183168|XP_020807019.1|DSER	LOC115631481|XP_030384097.1|SLEB
OG0005351	LOC110189096|XP_020814730.1|DSER	LOC115632476|XP_030385510.1|SLEB
OG0005352	LOC110183274|XP_020807160.1|DSER	LOC115631455|XP_030384062.1|SLEB
OG0005353	LOC110176359|XP_020798346.1|DSER	LOC115625876|XP_030376955.1|SLEB
OG0005354	LOC110185567|XP_020810150.1|DSER	LOC115626411|XP_030377637.1|SLEB
OG0005355	LOC110178175|XP_020800868.1|DSER	LOC115631668|XP_030384342.1|SLEB
OG0005356	LOC110178095|XP_020800761.1|DSER	LOC115631120|XP_030383641.1|SLEB
OG0005357	LOC110176851|XP_020798980.1|DSER	LOC115631437|XP_030384035.1|SLEB
OG0005358	LOC110185555|XP_020810131.1|DSER	LOC115632533|XP_030385601.1|SLEB
OG0005359	LOC110177392|XP_020799756.1|DSER	LOC115631712|XP_030384399.1|SLEB
OG0005360	LOC110185241|XP_020809636.1|DSER	LOC115620940|XP_030370316.1|SLEB
OG0005361	LOC110183485|XP_020807424.1|DSER	LOC115631053|XP_030383549.1|SLEB
OG0005362	LOC110187307|XP_020812355.1|DSER	LOC115625782|XP_030376814.1|SLEB
OG0005363	LOC110182702|XP_020806457.1|DSER	LOC115628994|XP_030381135.1|SLEB
OG0005364	LOC110179219|XP_020802313.1|DSER	LOC115633886|XP_030387249.1|SLEB
OG0005365	LOC110185002|XP_020809314.1|DSER	LOC115630592|XP_030383071.1|SLEB
OG0005366	LOC110184942|XP_020809248.1|DSER	LOC115630610|XP_030383095.1|SLEB
OG0005367	LOC110184977|XP_020809285.1|DSER	LOC115630813|XP_030383340.1|SLEB
OG0005368	LOC110190991|XP_020817362.1|DSER	LOC115625159|XP_030375947.1|SLEB
OG0005369	LOC110181152|XP_020804485.1|DSER	LOC115631330|XP_030383911.1|SLEB
OG0005370	LOC110183158|XP_020807009.1|DSER	LOC115631583|XP_030384241.1|SLEB
OG0005371	LOC110183160|XP_020807010.1|DSER	LOC115631749|XP_030384445.1|SLEB
OG0005372	LOC110188188|XP_020813423.1|DSER	LOC115620404|XP_030369483.1|SLEB
OG0005373	LOC110191701|XP_020818276.1|DSER	LOC115626377|XP_030377592.1|SLEB
OG0005374	LOC110184897|XP_020809203.1|DSER	LOC115631651|XP_030384323.1|SLEB
OG0005375	LOC110184896|XP_020809202.1|DSER	LOC115631241|XP_030383811.1|SLEB
OG0005376	LOC110186061|XP_020810757.1|DSER	LOC115630720|XP_030383232.1|SLEB
OG0005377	LOC110177556|XP_020799986.1|DSER	LOC115628280|XP_030380169.1|SLEB
OG0005378	LOC110185695|XP_020810321.1|DSER	LOC115631453|XP_030384059.1|SLEB
OG0005379	LOC110182257|XP_020805934.1|DSER	LOC115631580|XP_030384236.1|SLEB
OG0005380	LOC110186042|XP_020810740.1|DSER	LOC115631598|XP_030384258.1|SLEB
OG0005381	LOC110187464|XP_020812511.1|DSER	LOC115630462|XP_030382888.1|SLEB
OG0005382	LOC110187264|XP_020812311.1|DSER	LOC115630425|XP_030382837.1|SLEB
OG0005383	LOC110185190|XP_020809571.1|DSER	LOC115633006|XP_030386191.1|SLEB
OG0005384	LOC110190969|XP_020817318.1|DSER	LOC115623969|XP_030374398.1|SLEB
OG0005385	LOC110182917|XP_020806738.1|DSER	LOC115624747|XP_030375435.1|SLEB
OG0005386	LOC110178208|XP_020800909.1|DSER	LOC115634822|XP_030388601.1|SLEB
OG0005387	LOC110187652|XP_020812720.1|DSER	LOC115620619|XP_030369799.1|SLEB
OG0005388	LOC110187415|XP_020812463.1|DSER	LOC115628529|XP_030380549.1|SLEB
OG0005389	LOC110183987|XP_020808003.1|DSER	LOC115631475|XP_030384089.1|SLEB
OG0005390	LOC110182306|XP_020805981.1|DSER	LOC115631373|XP_030383954.1|SLEB
OG0005391	LOC110182308|XP_020805983.1|DSER	LOC115631374|XP_030383956.1|SLEB
OG0005392	LOC110184838|XP_020809140.1|DSER, LOC110179797|XP_020803066.1|DSER	LOC115630622|XP_030383117.1|SLEB
OG0005393	LOC110188106|XP_020813337.1|DSER	LOC115620866|XP_030370195.1|SLEB
OG0005394	LOC110179774|XP_020803051.1|DSER, LOC110184831|XP_020809135.1|DSER	LOC115630497|XP_030382946.1|SLEB
OG0005395	LOC110178113|XP_020800785.1|DSER	LOC115631178|XP_030383727.1|SLEB
OG0005396	LOC110176955|XP_020799118.1|DSER	LOC115631989|XP_030384776.1|SLEB
OG0005397	LOC110176933|XP_020799089.1|DSER	LOC115631626|XP_030384293.1|SLEB
OG0005398	LOC110177180|XP_020799430.1|DSER	LOC115624294|XP_030374778.1|SLEB
OG0005399	LOC110180251|XP_020803570.1|DSER	LOC115628667|XP_030380736.1|SLEB
OG0005400	LOC110188998|XP_020814608.1|DSER	LOC115619967|XP_030368863.1|SLEB
OG0005401	LOC110176954|XP_020799116.1|DSER	LOC115631542|XP_030384177.1|SLEB
OG0005402	LOC110176956|XP_020799121.1|DSER	LOC115631176|XP_030383725.1|SLEB
OG0005403	LOC110176871|XP_020799005.1|DSER	LOC115631307|XP_030383882.1|SLEB
OG0005404	LOC110176872|XP_020799006.1|DSER	LOC115631308|XP_030383883.1|SLEB
OG0005405	LOC110178346|XP_020801127.1|DSER	LOC115622838|XP_030372781.1|SLEB
OG0005406	LOC110191590|XP_020818134.1|DSER	LOC115629095|XP_030381316.1|SLEB
OG0005407	LOC110176053|XP_020797929.1|DSER	LOC115621938|XP_030371648.1|SLEB
OG0005408	LOC110182353|XP_020806052.1|DSER	LOC115631356|XP_030383933.1|SLEB
OG0005409	LOC110177003|XP_020799172.1|DSER	LOC115631561|XP_030384212.1|SLEB
OG0005410	LOC110182390|XP_020806088.1|DSER	LOC115631086|XP_030383594.1|SLEB
OG0005411	LOC110178380|XP_020801176.1|DSER	LOC115634806|XP_030388578.1|SLEB
OG0005412	LOC110178360|XP_020801151.1|DSER	LOC115629037|XP_030381202.1|SLEB
OG0005413	LOC110189734|XP_020815587.1|DSER	LOC115634107|XP_030387525.1|SLEB
OG0005414	LOC110180446|XP_020803773.1|DSER	LOC115628885|XP_030381001.1|SLEB
OG0005415	LOC110179674|XP_020802944.1|DSER	LOC115633256|XP_030386519.1|SLEB
OG0005416	LOC110191567|XP_020818107.1|DSER	LOC115627402|XP_030378920.1|SLEB
OG0005417	LOC110187216|XP_020812275.1|DSER	LOC115622926|XP_030372911.1|SLEB
OG0005418	LOC110184957|XP_020809263.1|DSER	LOC115628486|XP_030380474.1|SLEB
OG0005419	LOC110183317|XP_020807221.1|DSER	LOC115631108|XP_030383627.1|SLEB
OG0005420	LOC110185846|XP_020810512.1|DSER	LOC115626048|XP_030377160.1|SLEB
OG0005421	LOC110184969|XP_020809276.1|DSER	LOC115631384|XP_030383966.1|SLEB
OG0005422	LOC110179563|XP_020802803.1|DSER	LOC115627238|XP_030378721.1|SLEB
OG0005423	LOC110176855|XP_020798987.1|DSER	LOC115625854|XP_030376920.1|SLEB
OG0005424	LOC110182969|XP_020806822.1|DSER	LOC115620082|XP_030369124.1|SLEB
OG0005425	LOC110184595|XP_020808844.1|DSER	LOC115627829|XP_030379528.1|SLEB
OG0005426	LOC110177062|XP_020799237.1|DSER	LOC115619979|XP_030368878.1|SLEB
OG0005427	LOC110181427|XP_020804828.1|DSER	LOC115625972|XP_030377076.1|SLEB
OG0005428	LOC110185630|XP_020810242.1|DSER	LOC115626270|XP_030377445.1|SLEB
OG0005429	LOC110185044|XP_020809355.1|DSER	LOC115625885|XP_030376964.1|SLEB
OG0005430	LOC110185041|XP_020809353.1|DSER	LOC115625883|XP_030376961.1|SLEB
OG0005431	LOC110185098|XP_020809447.1|DSER	LOC115625863|XP_030376934.1|SLEB
OG0005432	LOC110182823|XP_020806618.1|DSER	LOC115626275|XP_030377458.1|SLEB
OG0005433	LOC110177785|XP_020800315.1|DSER	LOC115633868|XP_030387229.1|SLEB
OG0005434	LOC110185109|XP_020809458.1|DSER	LOC115626298|XP_030377485.1|SLEB
OG0005435	LOC110182822|XP_020806617.1|DSER	LOC115626335|XP_030377540.1|SLEB
OG0005436	LOC110176025|XP_020797895.1|DSER	LOC115626334|XP_030377539.1|SLEB
OG0005437	LOC110191410|XP_020817927.1|DSER	LOC115620941|XP_030370312.1|SLEB
OG0005438	LOC110176823|XP_020798932.1|DSER	LOC115632029|XP_030384835.1|SLEB
OG0005439	LOC110185434|XP_020809920.1|DSER	LOC115621540|XP_030371066.1|SLEB
OG0005440	LOC110178213|XP_020800914.1|DSER	LOC115631301|XP_030383875.1|SLEB
OG0005441	LOC110177977|XP_020800630.1|DSER	LOC115631760|XP_030384454.1|SLEB
OG0005442	LOC110176865|XP_020798999.1|DSER	LOC115631628|XP_030384295.1|SLEB
OG0005443	LOC110183357|XP_020807277.1|DSER	LOC115631686|XP_030384363.1|SLEB
OG0005444	LOC110187596|XP_020812647.1|DSER	LOC115631509|XP_030384134.1|SLEB
OG0005445	LOC110183474|XP_020807411.1|DSER	LOC115630635|XP_030383131.1|SLEB
OG0005446	LOC110176810|XP_020798909.1|DSER	LOC115633896|XP_030387260.1|SLEB
OG0005447	LOC110182329|XP_020806020.1|DSER	LOC115630599|XP_030383078.1|SLEB
OG0005448	LOC110177797|XP_020800345.1|DSER	LOC115633949|XP_030387327.1|SLEB
OG0005449	LOC110184482|XP_020808692.1|DSER	LOC115627285|XP_030378777.1|SLEB
OG0005450	LOC110186244|XP_020810972.1|DSER	LOC115625297|XP_030376172.1|SLEB, LOC115625282|XP_030376152.1|SLEB
OG0005451	LOC110187481|XP_020812527.1|DSER	LOC115630776|XP_030383291.1|SLEB
OG0005452	LOC110179221|XP_020802318.1|DSER	LOC115632699|XP_030385799.1|SLEB
OG0005453	LOC110186917|XP_020811898.1|DSER	LOC115624251|XP_030374731.1|SLEB
OG0005454	LOC110184818|XP_020809117.1|DSER	LOC115628476|XP_030380457.1|SLEB
OG0005455	LOC110176784|XP_020798883.1|DSER	LOC115626892|XP_030378293.1|SLEB
OG0005456	LOC110181431|XP_020804833.1|DSER	LOC115626152|XP_030377277.1|SLEB
OG0005457	LOC110181414|XP_020804811.1|DSER	LOC115627118|XP_030378545.1|SLEB, LOC115625817|XP_030376866.1|SLEB
OG0005458	LOC110187341|XP_020812388.1|DSER	LOC115631906|XP_030384613.1|SLEB
OG0005459	LOC110182315|XP_020806002.1|DSER	LOC115630443|XP_030382864.1|SLEB
OG0005460	LOC110187408|XP_020812455.1|DSER	LOC115628462|XP_030380442.1|SLEB
OG0005461	LOC110183776|XP_020807792.1|DSER	LOC115625700|XP_030376701.1|SLEB
OG0005462	LOC110183777|XP_020807793.1|DSER	LOC115620618|XP_030369798.1|SLEB
OG0005463	LOC110176274|XP_020798250.1|DSER	LOC115632882|XP_030386019.1|SLEB
OG0005464	LOC110181455|XP_020804860.1|DSER	LOC115633403|XP_030386706.1|SLEB
OG0005465	LOC110181456|XP_020804862.1|DSER	LOC115625770|XP_030376798.1|SLEB
OG0005466	LOC110181413|XP_020804810.1|DSER	LOC115625771|XP_030376802.1|SLEB
OG0005467	LOC110177394|XP_020799757.1|DSER	LOC115621301|XP_030370771.1|SLEB
OG0005468	LOC110176861|XP_020798994.1|DSER	LOC115629801|XP_030382223.1|SLEB
OG0005469	LOC110183839|XP_020807849.1|DSER	LOC115625651|XP_030376639.1|SLEB
OG0005470	LOC110183838|XP_020807847.1|DSER	LOC115625650|XP_030376638.1|SLEB
OG0005471	LOC110184870|XP_020809176.1|DSER	LOC115631887|XP_030384596.1|SLEB
OG0005472	LOC110184937|XP_020809241.1|DSER	LOC115631889|XP_030384598.1|SLEB
OG0005473	LOC110187406|XP_020812453.1|DSER	LOC115628467|XP_030380449.1|SLEB
OG0005474	LOC110187322|XP_020812369.1|DSER	LOC115621015|XP_030370395.1|SLEB
OG0005475	LOC110187297|XP_020812345.1|DSER	LOC115630982|XP_030383425.1|SLEB
OG0005476	LOC110182893|XP_020806702.1|DSER	LOC115630421|XP_030382823.1|SLEB
OG0005477	LOC110189886|XP_020815794.1|DSER	LOC115631641|XP_030384311.1|SLEB
OG0005478	LOC110185884|XP_020810555.1|DSER	LOC115630516|XP_030382978.1|SLEB
OG0005479	LOC110185883|XP_020810553.1|DSER	LOC115630422|XP_030382820.1|SLEB
OG0005480	LOC110185749|XP_020810406.1|DSER	LOC115630676|XP_030383180.1|SLEB
OG0005481	LOC110176966|XP_020799132.1|DSER	LOC115631431|XP_030384026.1|SLEB
OG0005482	LOC110177096|XP_020799291.1|DSER	LOC115631921|XP_030384633.1|SLEB
