Orthogroup	DSER.longest_only	DSEC.longest_only
OG0004977	LOC110176889|XP_020799033.1|DSER	LOC6615759|XP_002040130.1|DSEC
OG0004978	LOC110189706|XP_020815539.1|DSER	LOC6609795|XP_032571459.1|DSEC
OG0004979	LOC110190752|XP_020817033.1|DSER	LOC6604858|XP_002029703.1|DSEC
OG0004980	LOC110176220|XP_020798158.1|DSER	LOC6605798|XP_002030613.1|DSEC
OG0004981	LOC110185310|XP_020809723.1|DSER	LOC6618388|XP_002042658.1|DSEC
OG0004982	LOC110185289|XP_020809697.1|DSER	LOC6618384|XP_002042654.1|DSEC
OG0004983	LOC110190474|XP_020816643.1|DSER	LOC6605127|XP_002029968.1|DSEC
OG0004984	LOC110178739|XP_020801626.1|DSER	LOC6611037|XP_032574762.1|DSEC
OG0004985	LOC110190903|XP_020817222.1|DSER	LOC6610355|XP_002034941.1|DSEC
OG0004986	LOC110178945|XP_020801903.1|DSER	LOC6620532|XP_002044734.1|DSEC
OG0004987	LOC110190291|XP_020816329.1|DSER	LOC6606013|XP_032574992.1|DSEC
OG0004988	LOC110190904|XP_020817224.1|DSER	LOC6610356|XP_002034942.2|DSEC
OG0004989	LOC110190292|XP_020816335.1|DSER	LOC6606014|XP_002030825.1|DSEC
OG0004990	LOC110179241|XP_020802353.1|DSER	LOC6615274|XP_002039678.1|DSEC
OG0004991	LOC110177831|XP_020800434.1|DSER	LOC6608764|XP_002033487.1|DSEC
OG0004992	LOC110177832|XP_020800436.1|DSER	LOC6608763|XP_002033486.1|DSEC
OG0004993	LOC110181266|XP_020804631.1|DSER	LOC6605415|XP_002030248.1|DSEC
OG0004994	LOC110186919|XP_020811904.1|DSER	LOC6610611|XP_032575181.1|DSEC
OG0004995	LOC110183723|XP_020807730.1|DSER	LOC6610667|XP_032574912.1|DSEC
OG0004996	LOC110190594|XP_020816846.1|DSER	LOC6604980|XP_002029823.1|DSEC
OG0004997	LOC110188928|XP_020814512.1|DSER	LOC6609373|XP_002034062.1|DSEC
OG0004998	LOC110177823|XP_020800372.1|DSER	LOC6609278|XP_002033968.1|DSEC
OG0004999	LOC110189101|XP_020814737.1|DSER	LOC6610860|XP_002035426.1|DSEC
OG0005000	LOC110189260|XP_020814933.1|DSER	LOC6608523|XP_032570196.1|DSEC
OG0005001	LOC110189057|XP_020814685.1|DSER	LOC6604824|XP_032574103.1|DSEC
OG0005002	LOC110191813|XP_020818426.1|DSER	LOC6606696|XP_002031496.1|DSEC
OG0005003	LOC110183632|XP_020807609.1|DSER	LOC6604834|XP_032574000.1|DSEC
OG0005004	LOC110189306|XP_020815005.1|DSER	LOC6611077|XP_002035634.1|DSEC
OG0005005	LOC110190370|XP_020816441.1|DSER	LOC6618403|XP_002042673.1|DSEC
OG0005006	LOC110187438|XP_020812489.1|DSER	LOC6610300|XP_032574286.1|DSEC
OG0005007	LOC110185237|XP_020809630.1|DSER	LOC6606109|XP_032575513.1|DSEC
OG0005008	LOC110178632|XP_020801477.1|DSER	LOC6610240|XP_032575072.1|DSEC
OG0005009	LOC110190177|XP_020816184.1|DSER	LOC6606088|XP_002030897.1|DSEC
OG0005010	LOC110179020|XP_020802024.1|DSER	LOC6605340|XP_002030176.1|DSEC
OG0005011	LOC110191657|XP_020818213.1|DSER	LOC6615835|XP_032572498.1|DSEC
OG0005012	LOC110190231|XP_020816251.1|DSER	LOC6616391|XP_002040751.1|DSEC
OG0005013	LOC110186937|XP_020811926.1|DSER	LOC6607161|XP_002031947.1|DSEC
OG0005014	LOC110190638|XP_020816893.1|DSER	LOC6605118|XP_002029959.1|DSEC
OG0005015	LOC110178985|XP_020801958.1|DSER	LOC6619403|XP_002043618.1|DSEC
OG0005016	LOC110190677|XP_020816942.1|DSER	LOC6605859|XP_002030673.1|DSEC
OG0005017	LOC110190829|XP_020817146.1|DSER	LOC6604880|XP_032575376.1|DSEC
OG0005018	LOC110179420|XP_020802608.1|DSER	LOC6610195|XP_032573343.1|DSEC
OG0005019	LOC110190813|XP_020817122.1|DSER	LOC6605877|XP_032573482.1|DSEC
OG0005020	LOC110178535|XP_020801357.1|DSER	LOC6620821|XP_002045019.1|DSEC
OG0005021	LOC110183351|XP_020807265.1|DSER	LOC6611978|XP_002036495.1|DSEC
OG0005022	LOC110177557|XP_020799988.1|DSER	LOC6610363|XP_002034949.1|DSEC
OG0005023	LOC110179435|XP_020802674.1|DSER	LOC6608408|XP_002033142.2|DSEC
OG0005024	LOC110177585|XP_020800028.1|DSER	LOC6610393|XP_002034975.2|DSEC
OG0005025	LOC110190657|XP_020816916.1|DSER	LOC6605008|XP_002029851.2|DSEC
OG0005026	LOC110189066|XP_020814695.1|DSER	LOC6607845|XP_002029663.1|DSEC
OG0005027	LOC110183626|XP_020807602.1|DSER	LOC6610689|XP_032574649.1|DSEC
OG0005028	LOC110188694|XP_020814161.1|DSER	LOC6606653|XP_002031453.1|DSEC, LOC116800174|XP_032582927.1|DSEC
OG0005029	LOC110185175|XP_020809552.1|DSER	LOC6606104|XP_002030913.1|DSEC
OG0005030	LOC110178809|XP_020801728.1|DSER	LOC6610142|XP_002034751.1|DSEC
OG0005031	LOC110176679|XP_020798775.1|DSER, LOC110185165|XP_020809529.1|DSER	LOC6605175|XP_032576067.1|DSEC
OG0005032	LOC110190129|XP_020816112.1|DSER	LOC6616410|XP_002040770.1|DSEC
OG0005033	LOC110176235|XP_020798191.1|DSER	LOC6610898|XP_032573780.1|DSEC
OG0005034	LOC110176242|XP_020798200.1|DSER	LOC116801038|XP_032574251.1|DSEC
OG0005035	LOC110190005|XP_020815963.1|DSER	LOC6616405|XP_032574981.1|DSEC
OG0005036	LOC110188872|XP_020814445.1|DSER	LOC6610497|XP_002035077.1|DSEC
OG0005037	LOC110190633|XP_020816887.1|DSER	LOC6605023|XP_032574276.1|DSEC
OG0005038	LOC110177608|XP_020800066.1|DSER	LOC6610641|XP_002035208.1|DSEC
OG0005039	LOC110185652|XP_020810268.1|DSER	LOC6613332|XP_002037808.1|DSEC
OG0005040	LOC110189847|XP_020815716.1|DSER	LOC6616434|XP_002040795.1|DSEC
OG0005041	LOC110190172|XP_020816178.1|DSER	LOC6616397|XP_002040757.1|DSEC
OG0005042	LOC110185333|XP_020809768.1|DSER	LOC6610519|XP_002035099.1|DSEC
OG0005043	LOC110179195|XP_020802268.1|DSER	LOC6615292|XP_002039696.1|DSEC
OG0005044	LOC110179193|XP_020802266.1|DSER	LOC6615290|XP_002039694.1|DSEC
OG0005045	LOC110179222|XP_020802316.1|DSER	LOC6615288|XP_002039692.1|DSEC
OG0005046	LOC110189635|XP_020815438.1|DSER	LOC6609798|XP_002034452.1|DSEC
OG0005047	LOC110190541|XP_020816747.1|DSER	LOC6605460|XP_002030293.2|DSEC
OG0005048	LOC110190497|XP_020816672.1|DSER	LOC6605458|XP_002030291.1|DSEC
OG0005049	LOC110189936|XP_020815880.1|DSER	LOC6616403|XP_032574978.1|DSEC
OG0005050	LOC110177732|XP_020800243.1|DSER	LOC6608762|XP_032572002.1|DSEC
OG0005051	LOC110189971|XP_020815919.1|DSER	LOC6616418|XP_002040778.1|DSEC
OG0005052	LOC110189973|XP_020815922.1|DSER	LOC6616420|XP_002040780.1|DSEC
OG0005053	LOC110177885|XP_020800509.1|DSER	LOC6611843|XP_002036365.1|DSEC
OG0005054	LOC110184659|XP_020808920.1|DSER	LOC6616290|XP_032573979.1|DSEC
OG0005055	LOC110180099|XP_020803381.1|DSER	LOC6615059|XP_002039476.1|DSEC
OG0005056	LOC110176887|XP_020799031.1|DSER	LOC6609290|XP_032572034.1|DSEC
OG0005057	LOC110176739|XP_020798842.1|DSER	LOC6611162|XP_032573827.1|DSEC
OG0005058	LOC110176197|XP_020798108.1|DSER	LOC6610863|XP_032575170.1|DSEC
OG0005059	LOC110178056|XP_020800724.1|DSER	LOC6618867|XP_032572052.1|DSEC
OG0005060	LOC110182794|XP_020806589.1|DSER	LOC6618866|XP_032572463.1|DSEC
OG0005061	LOC110180583|XP_020803934.1|DSER	LOC6613635|XP_002038105.2|DSEC
OG0005062	LOC110191472|XP_020817991.1|DSER	LOC6615807|XP_032571674.1|DSEC
OG0005063	LOC110189654|XP_020815459.1|DSER	LOC6620707|XP_002044909.1|DSEC
OG0005064	LOC110190667|XP_020816926.1|DSER	LOC6605872|XP_002030686.1|DSEC
OG0005065	LOC110191533|XP_020818063.1|DSER	LOC6608018|XP_032572838.1|DSEC
OG0005066	LOC110176366|XP_020798356.1|DSER	LOC6609459|XP_002034144.2|DSEC
OG0005067	LOC110191305|XP_020817779.1|DSER	LOC6615509|XP_002039888.1|DSEC
OG0005068	LOC110178980|XP_020801952.1|DSER	LOC6618292|XP_002042565.2|DSEC
OG0005069	LOC110182962|XP_020806813.1|DSER	LOC6608093|XP_002032841.2|DSEC
OG0005070	LOC110191477|XP_020817997.1|DSER	LOC6615825|XP_002040195.2|DSEC
OG0005071	LOC110178901|XP_020801837.1|DSER	LOC6605315|XP_002030152.1|DSEC
OG0005072	LOC110178843|XP_020801761.1|DSER	LOC6615971|XP_002040338.2|DSEC
OG0005073	LOC110191541|XP_020818072.1|DSER	LOC6609753|XP_032570266.1|DSEC
OG0005074	LOC110189095|XP_020814728.1|DSER	LOC6604813|XP_032574811.1|DSEC
OG0005075	LOC110176795|XP_020798890.1|DSER, LOC110189320|XP_020815022.1|DSER	LOC6615378|XP_002039760.1|DSEC
OG0005076	LOC110191506|XP_020818033.1|DSER	LOC6608598|XP_002033332.2|DSEC
OG0005078	LOC110177563|XP_020799995.1|DSER	LOC6610648|XP_032574642.1|DSEC
OG0005079	LOC110184116|XP_020808177.1|DSER	LOC6618912|XP_032571586.1|DSEC
OG0005080	LOC110182786|XP_020806571.1|DSER	LOC6610548|XP_002035128.1|DSEC
OG0005081	LOC110189491|XP_020815241.1|DSER	LOC6607922|XP_032570996.1|DSEC
OG0005082	LOC110179981|XP_020803230.1|DSER	LOC6605831|XP_002030646.1|DSEC
OG0005083	LOC110183237|XP_020807112.1|DSER	LOC6611613|XP_002036149.1|DSEC
OG0005084	LOC110188863|XP_020814437.1|DSER	LOC6605621|XP_032575694.1|DSEC
OG0005085	LOC110178929|XP_020801879.1|DSER	LOC6605230|XP_002030068.1|DSEC
OG0005086	LOC110180046|XP_020803325.1|DSER	LOC6607999|XP_002032747.1|DSEC
OG0005087	LOC110190442|XP_020816597.1|DSER	LOC6605099|XP_032573709.1|DSEC
OG0005088	LOC110191638|XP_020818188.1|DSER	LOC6608593|XP_032570261.1|DSEC
OG0005089	LOC110191637|XP_020818187.1|DSER	LOC6608595|XP_002033329.1|DSEC
OG0005090	LOC110176260|XP_020798235.1|DSER	LOC6609930|XP_002034580.1|DSEC
OG0005091	LOC110182116|XP_020805789.1|DSER	LOC6608886|XP_032570472.1|DSEC
OG0005092	LOC110176735|XP_020798837.1|DSER	LOC6611179|XP_002035735.1|DSEC
OG0005093	LOC110178938|XP_020801894.1|DSER	LOC6619407|XP_032573966.1|DSEC
OG0005094	LOC110177561|XP_020799993.1|DSER	LOC6610646|XP_002035213.2|DSEC
OG0005095	LOC110184050|XP_020808084.1|DSER	LOC6618898|XP_032570043.1|DSEC
OG0005096	LOC110185584|XP_020810175.1|DSER	LOC6613171|XP_002037652.1|DSEC
OG0005097	LOC110189404|XP_020815118.1|DSER	LOC6615401|XP_032570494.1|DSEC
OG0005098	LOC110179051|XP_020802073.1|DSER	LOC6618840|XP_032571990.1|DSEC
OG0005099	LOC110189454|XP_020815187.1|DSER	LOC6618884|XP_002043132.1|DSEC
OG0005100	LOC110189453|XP_020815186.1|DSER	LOC6618885|XP_002043133.1|DSEC
OG0005101	LOC110188050|XP_020813259.1|DSER	LOC6620401|XP_002044609.1|DSEC
OG0005102	LOC110179208|XP_020802285.1|DSER	LOC6615287|XP_032571039.1|DSEC
OG0005103	LOC110191473|XP_020817992.1|DSER	LOC6615823|XP_002040193.1|DSEC
OG0005104	LOC110183842|XP_020807852.1|DSER	LOC6611694|XP_002036228.1|DSEC
OG0005105	LOC110190368|XP_020816439.1|DSER	LOC6606073|XP_002030882.1|DSEC
OG0005106	LOC110185311|XP_020809724.1|DSER	LOC6610531|XP_032575729.1|DSEC
OG0005107	LOC110182768|XP_020806546.1|DSER	LOC6610575|XP_002035148.1|DSEC
OG0005108	LOC110179278|XP_020802426.1|DSER	LOC6609101|XP_002033804.1|DSEC
OG0005109	LOC110181869|XP_020805452.1|DSER	LOC6617654|XP_002041967.1|DSEC
OG0005110	LOC110183594|XP_020807567.1|DSER	LOC6605983|XP_002030795.2|DSEC
OG0005111	LOC110176256|XP_020798225.1|DSER	LOC6610917|XP_032575142.1|DSEC
OG0005112	LOC110187052|XP_020812090.1|DSER	LOC6610293|XP_002034888.1|DSEC
OG0005113	LOC110176257|XP_020798227.1|DSER	LOC6610916|XP_032575144.1|DSEC
OG0005114	LOC110188826|XP_020814376.1|DSER	LOC6610456|XP_002035037.1|DSEC
OG0005115	LOC110182328|XP_020806019.1|DSER	LOC6613409|XP_032571214.1|DSEC
OG0005116	LOC110183581|XP_020807551.1|DSER	LOC6606005|XP_002030816.1|DSEC
OG0005117	LOC110182463|XP_020806160.1|DSER	LOC6616037|XP_002040403.1|DSEC
OG0005118	LOC110183194|XP_020807060.1|DSER	LOC6611877|XP_002036395.1|DSEC
OG0005119	LOC110177793|XP_020800341.1|DSER	LOC6609267|XP_032572366.1|DSEC
OG0005120	LOC110177623|XP_020800089.1|DSER	LOC6610409|XP_002034991.1|DSEC
OG0005121	LOC110187791|XP_020812927.1|DSER, LOC110190051|XP_020816015.1|DSER	LOC6619359|XP_002043576.1|DSEC
OG0005122	LOC110191145|XP_020817560.1|DSER	LOC6605531|XP_002030362.1|DSEC
OG0005123	LOC110185224|XP_020809614.1|DSER	LOC6618335|XP_002042607.1|DSEC
OG0005124	LOC110183603|XP_020807575.1|DSER	LOC6605998|XP_032573605.1|DSEC
OG0005125	LOC110183563|XP_020807524.1|DSER	LOC6606000|XP_002030811.1|DSEC
OG0005126	LOC110190786|XP_020817083.1|DSER	LOC6604876|XP_002029721.1|DSEC
OG0005127	LOC110188889|XP_020814465.1|DSER	LOC6610435|XP_002035016.1|DSEC
OG0005128	LOC110189570|XP_020815360.1|DSER	LOC6608930|XP_032571279.1|DSEC
OG0005129	LOC110184633|XP_020808888.1|DSER	LOC6616309|XP_032573991.1|DSEC
OG0005130	LOC110176725|XP_020798826.1|DSER	LOC6616353|XP_002040713.1|DSEC
OG0005131	LOC110176699|XP_020798793.1|DSER	LOC6611150|XP_032574001.1|DSEC
OG0005132	LOC110178587|XP_020801425.1|DSER	LOC6605219|XP_002030057.1|DSEC
OG0005133	LOC110187354|XP_020812407.1|DSER	LOC6610614|XP_032574710.1|DSEC
OG0005134	LOC110190570|XP_020816804.1|DSER	LOC6605454|XP_032574651.1|DSEC
OG0005135	LOC110188912|XP_020814492.1|DSER	LOC6610417|XP_002034999.1|DSEC
OG0005136	LOC110188903|XP_020814483.1|DSER	LOC6610419|XP_002035001.2|DSEC
OG0005137	LOC110177328|XP_020799661.1|DSER	LOC6617166|XP_002041493.1|DSEC
OG0005138	LOC110176241|XP_020798199.1|DSER	LOC6610896|XP_002035459.1|DSEC
OG0005139	LOC110184720|XP_020808999.1|DSER	LOC6610962|XP_002035519.2|DSEC
OG0005140	LOC110182334|XP_020806024.1|DSER	LOC6613410|XP_002037884.1|DSEC
OG0005141	LOC110188927|XP_020814511.1|DSER	LOC6609368|XP_032570602.1|DSEC
OG0005142	LOC110189955|XP_020815903.1|DSER	LOC6604921|XP_002029764.1|DSEC
OG0005143	LOC110190404|XP_020816529.1|DSER	LOC6604914|XP_032573650.1|DSEC
OG0005144	LOC110190311|XP_020816359.1|DSER	LOC6604916|XP_002029759.2|DSEC
OG0005145	LOC110190264|XP_020816289.1|DSER	LOC6604919|XP_002029762.1|DSEC
OG0005146	LOC110190771|XP_020817061.1|DSER	LOC6616443|XP_002040804.1|DSEC
OG0005147	LOC110190773|XP_020817064.1|DSER	LOC6616442|XP_032574604.1|DSEC
OG0005148	LOC110190661|XP_020816921.1|DSER	LOC6605019|XP_002029862.2|DSEC
OG0005149	LOC110188129|XP_020813379.1|DSER	LOC6609674|XP_002034332.1|DSEC
OG0005150	LOC110188716|XP_020814184.1|DSER	LOC6605944|XP_002030756.1|DSEC
OG0005151	LOC110183586|XP_020807558.1|DSER	LOC6610759|XP_002035325.1|DSEC
OG0005152	LOC110183556|XP_020807516.1|DSER	LOC6610753|XP_002035319.1|DSEC
OG0005153	LOC110183553|XP_020807512.1|DSER	LOC6610751|XP_002035317.1|DSEC
OG0005154	LOC110183574|XP_020807543.1|DSER	LOC6610749|XP_002035315.1|DSEC
OG0005155	LOC110179416|XP_020802603.1|DSER	LOC6610193|XP_002034801.1|DSEC
OG0005156	LOC110191031|XP_020817408.1|DSER	LOC6620058|XP_002044270.1|DSEC
OG0005157	LOC110177530|XP_020799953.1|DSER	LOC6615511|XP_032572965.1|DSEC
OG0005158	LOC110184792|XP_020809090.1|DSER	LOC6611005|XP_032574782.1|DSEC
OG0005159	LOC110177589|XP_020800032.1|DSER	LOC6605973|XP_002030785.2|DSEC
OG0005160	LOC110185204|XP_020809590.1|DSER	LOC6606114|XP_002030922.1|DSEC
OG0005161	LOC110191631|XP_020818179.1|DSER	LOC6613025|XP_032570728.1|DSEC
OG0005162	LOC110182646|XP_020806373.1|DSER, LOC110184136|XP_020808206.1|DSER	LOC6619784|XP_002043997.1|DSEC
OG0005163	LOC110190213|XP_020816227.1|DSER	LOC6616549|XP_002040908.1|DSEC
OG0005164	LOC110179966|XP_020803206.1|DSER	LOC116801125|XP_032574764.1|DSEC
OG0005165	LOC110189238|XP_020814880.1|DSER	LOC6607859|XP_002032613.1|DSEC
OG0005166	LOC110177105|XP_020799309.1|DSER	LOC116801796|XP_032579329.1|DSEC
OG0005167	LOC110177106|XP_020799310.1|DSER	LOC6613933|XP_032579332.1|DSEC
OG0005168	LOC110190188|XP_020816195.1|DSER	LOC6621484|XP_032575909.1|DSEC
OG0005169	LOC110178684|XP_020801547.1|DSER	LOC6610714|XP_002035280.2|DSEC
OG0005170	LOC110178682|XP_020801542.1|DSER	LOC6610712|XP_032575970.1|DSEC
OG0005171	LOC110178683|XP_020801546.1|DSER	LOC6610711|XP_002035277.1|DSEC
OG0005172	LOC110189480|XP_020815226.1|DSER	LOC6615376|XP_002039758.1|DSEC
OG0005173	LOC110189560|XP_020815349.1|DSER	LOC6607910|XP_002032664.2|DSEC
OG0005174	LOC110178480|XP_020801280.1|DSER	LOC6615725|XP_002040096.1|DSEC
OG0005175	LOC110178446|XP_020801239.1|DSER	LOC6615707|XP_032572897.1|DSEC
OG0005176	LOC110178486|XP_020801291.1|DSER	LOC6609835|XP_002034487.1|DSEC
OG0005177	LOC110178463|XP_020801262.1|DSER	LOC6615709|XP_002040080.1|DSEC
OG0005178	LOC110190128|XP_020816110.1|DSER	LOC6604885|XP_002029730.1|DSEC
OG0005179	LOC110190027|XP_020815989.1|DSER	LOC6604903|XP_002029748.1|DSEC
OG0005180	LOC110191316|XP_020817794.1|DSER	LOC6610349|XP_032573519.1|DSEC
OG0005181	LOC110181775|XP_020805308.1|DSER, LOC110188897|XP_020814476.1|DSER	LOC6617930|XP_002042238.1|DSEC
OG0005182	LOC110188966|XP_020814569.1|DSER	LOC6608318|XP_032572718.1|DSEC
OG0005183	LOC110189779|XP_020815662.1|DSER	LOC6608517|XP_002033251.1|DSEC
OG0005184	LOC110180016|XP_020803271.1|DSER	LOC6608514|XP_032570850.1|DSEC
OG0005185	LOC110176964|XP_020799130.1|DSER	LOC6608332|XP_002033069.1|DSEC
OG0005186	LOC110179331|XP_020802483.1|DSER	LOC6608642|XP_032571282.1|DSEC
OG0005187	LOC110189683|XP_020815518.1|DSER	LOC6607911|XP_032572993.1|DSEC
OG0005188	LOC110189615|XP_020815412.1|DSER	LOC6609797|XP_002034451.2|DSEC
OG0005189	LOC110176005|XP_020797869.1|DSER	LOC6614976|XP_032580080.1|DSEC
OG0005190	LOC110189075|XP_020814705.1|DSER	LOC6604792|XP_002029643.1|DSEC
OG0005191	LOC110189666|XP_020815474.1|DSER	LOC6616897|XP_002041231.1|DSEC
OG0005192	LOC110177923|XP_020800562.1|DSER	LOC6609711|XP_032571907.1|DSEC
OG0005193	LOC110177081|XP_020799256.1|DSER	LOC6608335|XP_032572707.1|DSEC
OG0005194	LOC110182860|XP_020806659.1|DSER	LOC6610098|XP_002034709.1|DSEC
OG0005195	LOC110182742|XP_020806506.1|DSER	LOC6608028|XP_002032776.1|DSEC
OG0005196	LOC110184658|XP_020808919.1|DSER	LOC6616287|XP_002040651.1|DSEC
OG0005197	LOC110191718|XP_020818298.1|DSER	LOC6613033|XP_002037523.1|DSEC
OG0005198	LOC110177475|XP_020799875.1|DSER	LOC6605477|XP_002030310.2|DSEC
OG0005199	LOC110182746|XP_020806549.1|DSER	LOC6609299|XP_002033989.1|DSEC
OG0005200	LOC110189421|XP_020815141.1|DSER	LOC6609588|XP_032571397.1|DSEC
OG0005201	LOC110184040|XP_020808074.1|DSER	LOC6618918|XP_032571589.1|DSEC
OG0005202	LOC110188603|XP_020814063.1|DSER	LOC6608043|XP_032571246.1|DSEC
OG0005203	LOC110176780|XP_020798877.1|DSER	LOC6609122|XP_032571162.1|DSEC
OG0005204	LOC110185959|XP_020810636.1|DSER	LOC6611432|XP_002035976.2|DSEC
OG0005205	LOC110183797|XP_020807811.1|DSER	LOC6613243|XP_032577709.1|DSEC
OG0005206	LOC110181094|XP_020804422.1|DSER	LOC6615732|XP_002040103.1|DSEC
OG0005207	LOC110177125|XP_020799356.1|DSER	LOC6608352|XP_002033089.1|DSEC
OG0005208	LOC110179985|XP_020803238.1|DSER	LOC6608438|XP_002033172.2|DSEC
OG0005209	LOC110185832|XP_020810498.1|DSER	LOC6611326|XP_002035873.1|DSEC
OG0005210	LOC110185963|XP_020810641.1|DSER	LOC6611324|XP_032569997.1|DSEC
OG0005211	LOC110179826|XP_020803091.1|DSER	LOC6616543|XP_002040902.1|DSEC
OG0005212	LOC110191750|XP_020818350.1|DSER, LOC110180594|XP_020803942.1|DSER	LOC6613032|XP_002037522.1|DSEC
OG0005213	LOC110183492|XP_020807434.1|DSER	LOC6612243|XP_002036755.1|DSEC
OG0005214	LOC110177098|XP_020799292.1|DSER	LOC6611610|XP_032569861.1|DSEC
OG0005215	LOC110178121|XP_020800799.1|DSER	LOC6613279|XP_002037756.1|DSEC
OG0005216	LOC110181364|XP_020804747.1|DSER	LOC6614683|XP_002039110.1|DSEC
OG0005217	LOC110185047|XP_020809368.1|DSER	LOC6619306|XP_002043523.1|DSEC
OG0005218	LOC110181424|XP_020804824.1|DSER	LOC6611763|XP_032569709.1|DSEC
OG0005219	LOC110188982|XP_020814589.1|DSER	LOC6608299|XP_002033036.1|DSEC
OG0005220	LOC110178731|XP_020801613.1|DSER	LOC6610343|XP_002034929.1|DSEC
OG0005221	LOC110183772|XP_020807788.1|DSER	LOC6611788|XP_002036311.1|DSEC
OG0005222	LOC110184849|XP_020809148.1|DSER, LOC110179785|XP_020803057.1|DSER	LOC6614450|XP_032583030.1|DSEC
OG0005223	LOC110185067|XP_020809406.1|DSER	LOC6617857|XP_002042165.1|DSEC
OG0005224	LOC110183865|XP_020807877.1|DSER	LOC6611722|XP_002036253.1|DSEC
OG0005225	LOC110185558|XP_020810136.1|DSER	LOC6613185|XP_032583688.1|DSEC
OG0005226	LOC110176850|XP_020798979.1|DSER	LOC6611606|XP_032569862.1|DSEC
OG0005227	LOC110181201|XP_020804541.1|DSER	LOC6613684|XP_002038154.1|DSEC
OG0005228	LOC110181208|XP_020804547.1|DSER	LOC6613685|XP_032583465.1|DSEC
OG0005229	LOC110177024|XP_020799199.1|DSER	LOC6617305|XP_032583498.1|DSEC
OG0005230	LOC110183169|XP_020807020.1|DSER	LOC6612120|XP_002036637.1|DSEC
OG0005231	LOC110178142|XP_020800828.1|DSER	LOC6617196|XP_002041523.1|DSEC
OG0005232	LOC110185672|XP_020810294.1|DSER	LOC6613156|XP_032583321.1|DSEC
OG0005233	LOC110185780|XP_020810442.1|DSER	LOC6611319|XP_002035866.1|DSEC
OG0005234	LOC110178685|XP_020801548.1|DSER, LOC110181355|XP_020804738.1|DSER	LOC6614690|XP_002039117.2|DSEC
OG0005235	LOC110179888|XP_020803148.1|DSER, LOC110187515|XP_020812569.1|DSER	LOC6614581|XP_002039009.1|DSEC
OG0005236	LOC110186089|XP_020810785.1|DSER	LOC6613333|XP_002037809.2|DSEC
OG0005237	LOC110185800|XP_020810462.1|DSER	LOC6613329|XP_032575599.1|DSEC
OG0005238	LOC110185986|XP_020810668.1|DSER	LOC6613328|XP_002037804.2|DSEC
OG0005239	LOC110182248|XP_020805923.1|DSER, LOC110178430|XP_020801223.1|DSER	LOC6613059|XP_002037542.2|DSEC
OG0005240	LOC110183332|XP_020807238.1|DSER	LOC6611980|XP_002036497.1|DSEC
OG0005241	LOC110186102|XP_020810806.1|DSER	LOC6617347|XP_032571638.1|DSEC
OG0005242	LOC110183413|XP_020807349.1|DSER	LOC6612050|XP_002036567.1|DSEC
OG0005243	LOC110176952|XP_020799113.1|DSER	LOC6617306|XP_032583495.1|DSEC
OG0005244	LOC110186715|XP_020811645.1|DSER	LOC6606626|XP_032578851.1|DSEC
OG0005245	LOC110177146|XP_020799383.1|DSER	LOC6614189|XP_002038636.1|DSEC
OG0005246	LOC110187554|XP_020812602.1|DSER	LOC6617250|XP_002041577.1|DSEC
OG0005247	LOC110181125|XP_020804456.1|DSER	LOC6615735|XP_002040106.1|DSEC
OG0005248	LOC110188688|XP_020814150.1|DSER	LOC6606302|XP_032577077.1|DSEC
OG0005249	LOC110189426|XP_020815153.1|DSER	LOC6616653|XP_002041010.1|DSEC
OG0005250	LOC110182747|XP_020806516.1|DSER	LOC6618268|XP_032572310.1|DSEC
OG0005251	LOC110183300|XP_020807197.1|DSER	LOC6611962|XP_032575933.1|DSEC
OG0005252	LOC110181346|XP_020804727.1|DSER	LOC6614657|XP_002039084.2|DSEC
OG0005253	LOC110187442|XP_020812490.1|DSER	LOC6618242|XP_032583301.1|DSEC
OG0005254	LOC110185975|XP_020810656.1|DSER	LOC6614706|XP_002039133.1|DSEC
OG0005255	LOC110185953|XP_020810631.1|DSER	LOC6614705|XP_032577080.1|DSEC
OG0005256	LOC110188776|XP_020814277.1|DSER	LOC6620415|XP_002044623.1|DSEC
OG0005257	LOC110183852|XP_020807861.1|DSER	LOC6611690|XP_002036224.1|DSEC
OG0005258	LOC110183746|XP_020807760.1|DSER	LOC6611810|XP_002036332.1|DSEC
OG0005259	LOC110185604|XP_020810206.1|DSER	LOC6611261|XP_002035816.1|DSEC
OG0005260	LOC110185605|XP_020810209.1|DSER	LOC6611263|XP_002035818.1|DSEC
OG0005261	LOC110183388|XP_020807314.1|DSER	LOC6612013|XP_002036530.1|DSEC
OG0005262	LOC110187382|XP_020812429.1|DSER	LOC116803595|XP_032583468.1|DSEC
OG0005263	LOC110185709|XP_020810343.1|DSER	LOC6614700|XP_002039127.2|DSEC
OG0005264	LOC110187784|XP_020812913.1|DSER	LOC6616748|XP_032577975.1|DSEC
OG0005265	LOC110181384|XP_020804774.1|DSER	LOC6614697|XP_032577733.1|DSEC
OG0005266	LOC110185600|XP_020810202.1|DSER	LOC6611391|XP_002035935.1|DSEC
OG0005267	LOC110184913|XP_020809217.1|DSER	LOC6613120|XP_002037601.1|DSEC
OG0005268	LOC110184912|XP_020809216.1|DSER	LOC6613121|XP_002037602.1|DSEC
OG0005269	LOC110184916|XP_020809220.1|DSER	LOC6613135|XP_032575110.1|DSEC
