Orthogroup	DSER.longest_only	DEUG.longest_only
OG0006415	LOC110182215|XP_020805900.1|DSER	LOC108109680|XP_017073762.1|DEUG
OG0006416	LOC110183497|XP_020807439.1|DSER	LOC108104925|XP_017066766.1|DEUG
OG0006417	LOC110185811|XP_020810474.1|DSER	LOC108111093|XP_017075921.1|DEUG
OG0006418	LOC110179108|XP_020802157.1|DSER	LOC108103467|XP_017064451.1|DEUG
OG0006419	LOC110191391|XP_020817905.1|DSER	LOC108105215|XP_017067163.1|DEUG
OG0006420	LOC110186397|XP_020811222.1|DSER	LOC108116655|XP_017084135.1|DEUG
OG0006421	LOC110182709|XP_020806466.1|DSER	LOC108102475|XP_017062972.1|DEUG
OG0006422	LOC110183121|XP_020806971.1|DSER	LOC108102488|XP_017062990.1|DEUG
OG0006423	LOC110188334|XP_020813701.1|DSER	LOC108115647|XP_017082690.1|DEUG
OG0006424	LOC110188336|XP_020813703.1|DSER	LOC108115649|XP_017082692.1|DEUG
OG0006425	LOC110187961|XP_020813139.1|DSER	LOC108115707|XP_017082767.1|DEUG
OG0006426	LOC110187960|XP_020813138.1|DSER	LOC108115706|XP_017082766.1|DEUG
OG0006427	LOC110177393|XP_020799755.1|DSER	LOC108115878|XP_017083007.1|DEUG
OG0006428	LOC110177175|XP_020799422.1|DSER	LOC108110219|XP_017074690.1|DEUG
OG0006429	LOC110191307|XP_020817776.1|DSER	LOC108116596|XP_017084035.1|DEUG
OG0006430	LOC110184671|XP_020808937.1|DSER	LOC108114629|XP_017081185.1|DEUG
OG0006431	LOC110176410|XP_020798408.1|DSER	LOC108111400|XP_017076324.1|DEUG
OG0006432	LOC110188263|XP_020813608.1|DSER	LOC108117107|XP_017084812.1|DEUG
OG0006433	LOC110188064|XP_020813273.1|DSER	LOC108116648|XP_017084124.1|DEUG
OG0006434	LOC110183386|XP_020807311.1|DSER	LOC108110524|XP_017075094.1|DEUG
OG0006435	LOC110177285|XP_020799594.1|DSER	LOC108115853|XP_017082959.1|DEUG
OG0006436	LOC110181488|XP_020804908.1|DSER	LOC108103475|XP_017064468.1|DEUG
OG0006437	LOC110184197|XP_020808287.1|DSER	LOC108118355|XP_017086495.1|DEUG
OG0006438	LOC110187556|XP_020812604.1|DSER	LOC108110637|XP_017075226.1|DEUG
OG0006439	LOC110190433|XP_020816578.1|DSER	LOC108111524|XP_017076534.1|DEUG
OG0006440	LOC110191417|XP_020817934.1|DSER	LOC108111525|XP_017076535.1|DEUG
OG0006441	LOC110191393|XP_020817910.1|DSER	LOC108115268|XP_017082113.1|DEUG
OG0006442	LOC110189685|XP_020815514.1|DSER	LOC108117469|XP_017085383.1|DEUG
OG0006443	LOC110191807|XP_020818418.1|DSER	LOC108116138|XP_017083357.1|DEUG
OG0006444	LOC110186174|XP_020810886.1|DSER	LOC108111382|XP_017076304.1|DEUG
OG0006445	LOC110182502|XP_020806209.1|DSER	LOC108105516|XP_017067631.1|DEUG
OG0006446	LOC110189039|XP_020814667.1|DSER	LOC108113791|XP_017079989.1|DEUG
OG0006447	LOC110190875|XP_020817191.1|DSER	LOC108113798|XP_017079994.1|DEUG
OG0006448	LOC110189720|XP_020815573.1|DSER	LOC108116701|XP_017084207.1|DEUG
OG0006449	LOC110189468|XP_020815209.1|DSER	LOC108116542|XP_017083969.1|DEUG
OG0006450	LOC110187209|XP_020812268.1|DSER	LOC108103070|XP_017063903.1|DEUG
OG0006451	LOC110184367|XP_020808520.1|DSER	LOC108103133|XP_017063990.1|DEUG
OG0006452	LOC110190859|XP_020817168.1|DSER	LOC108113775|XP_017079961.1|DEUG
OG0006453	LOC110185217|XP_020809605.1|DSER	LOC108108570|XP_017072149.1|DEUG
OG0006454	LOC110179485|XP_020802718.1|DSER	LOC108105509|XP_017067623.1|DEUG
OG0006455	LOC110187895|XP_020813042.1|DSER	LOC108114963|XP_017081652.1|DEUG
OG0006456	LOC110187661|XP_020812739.1|DSER	LOC108114962|XP_017081651.1|DEUG
OG0006457	LOC110184298|XP_020808449.1|DSER	LOC108116933|XP_017084567.1|DEUG
OG0006458	LOC110183326|XP_020807233.1|DSER	LOC108111072|XP_017075893.1|DEUG
OG0006459	LOC110188215|XP_020813513.1|DSER	LOC108115642|XP_017082683.1|DEUG
OG0006460	LOC110191067|XP_020817458.1|DSER	LOC108116608|XP_017084061.1|DEUG
OG0006461	LOC110188187|XP_020813422.1|DSER	LOC108110212|XP_017074676.1|DEUG
OG0006462	LOC110185448|XP_020809940.1|DSER	LOC108116546|XP_017083973.1|DEUG
OG0006463	LOC110191867|XP_020818506.1|DSER	LOC108105559|XP_017067689.1|DEUG
OG0006464	LOC110184634|XP_020808890.1|DSER	LOC108114529|XP_017081051.1|DEUG
OG0006465	LOC110180441|XP_020803770.1|DSER	LOC108104399|XP_017065932.1|DEUG
OG0006466	LOC110182583|XP_020806288.1|DSER	LOC108103661|XP_017064707.1|DEUG
OG0006467	LOC110186376|XP_020811187.1|DSER	LOC108117238|XP_017085063.1|DEUG
OG0006468	LOC110190918|XP_020817238.1|DSER	LOC108116538|XP_017083965.1|DEUG
OG0006469	LOC110180097|XP_020803379.1|DSER	LOC108105031|XP_017066919.1|DEUG
OG0006470	LOC110190666|XP_020816925.1|DSER	LOC108114653|XP_017081217.1|DEUG
OG0006471	LOC110191070|XP_020817461.1|DSER	LOC108116642|XP_017084113.1|DEUG
OG0006472	LOC110191069|XP_020817460.1|DSER	LOC108116641|XP_017084112.1|DEUG
OG0006473	LOC110190610|XP_020816862.1|DSER	LOC108114478|XP_017080982.1|DEUG
OG0006474	LOC110176847|XP_020798972.1|DSER	LOC108112206|XP_017077511.1|DEUG
OG0006475	LOC110176640|XP_020798726.1|DSER	LOC108113235|XP_017079270.1|DEUG
OG0006476	LOC110180433|XP_020803763.1|DSER	LOC108103725|XP_017064813.1|DEUG
OG0006477	LOC110184439|XP_020808637.1|DSER	LOC108118282|XP_017086366.1|DEUG
OG0006478	LOC110191183|XP_020817607.1|DSER	LOC108116685|XP_017084186.1|DEUG
OG0006479	LOC110191445|XP_020817968.1|DSER	LOC108116594|XP_017084029.1|DEUG
OG0006480	LOC110191579|XP_020818121.1|DSER	LOC108113065|XP_017078990.1|DEUG
OG0006481	LOC110183980|XP_020807995.1|DSER	LOC108104113|XP_017065502.1|DEUG
OG0006482	LOC110190870|XP_020817182.1|DSER	LOC108116014|XP_017083188.1|DEUG
OG0006483	LOC110187830|XP_020812967.1|DSER	LOC108117466|XP_017085377.1|DEUG
OG0006484	LOC110187726|XP_020812834.1|DSER	LOC108113783|XP_017079975.1|DEUG
OG0006485	LOC110186441|XP_020811284.1|DSER	LOC108109577|XP_017073643.1|DEUG
OG0006486	LOC110176464|XP_020798480.1|DSER	LOC108116260|XP_017083538.1|DEUG
OG0006487	LOC110187704|XP_020812797.1|DSER	LOC108108385|XP_017071923.1|DEUG
OG0006488	LOC110183648|XP_020807631.1|DSER	LOC108104633|XP_017066297.1|DEUG
OG0006489	LOC110186542|XP_020811408.1|DSER	LOC108115992|XP_017083150.1|DEUG
OG0006490	LOC110190982|XP_020817349.1|DSER	LOC108110216|XP_017074687.1|DEUG
OG0006491	LOC110187534|XP_020812587.1|DSER	LOC108105672|XP_017067860.1|DEUG
OG0006492	LOC110191112|XP_020817516.1|DSER	LOC108115379|XP_017082304.1|DEUG
OG0006493	LOC110184433|XP_020808628.1|DSER	LOC108105353|XP_017067356.1|DEUG
OG0006494	LOC110187044|XP_020812075.1|DSER	LOC108110019|XP_017074349.1|DEUG
OG0006495	LOC110181894|XP_020805485.1|DSER	LOC108110104|XP_017074488.1|DEUG
OG0006496	LOC110191130|XP_020817542.1|DSER	LOC108116640|XP_017084111.1|DEUG
OG0006497	LOC110187911|XP_020813073.1|DSER	LOC108116923|XP_017084552.1|DEUG
OG0006498	LOC110188125|XP_020813371.1|DSER	LOC108116915|XP_017084538.1|DEUG
OG0006499	LOC110191109|XP_020817512.1|DSER	LOC108104002|XP_017065281.1|DEUG
OG0006500	LOC110183397|XP_020807326.1|DSER	LOC108110797|XP_017075511.1|DEUG
OG0006501	LOC110186777|XP_020811707.1|DSER	LOC108111352|XP_017076273.1|DEUG
OG0006502	LOC110186600|XP_020811490.1|DSER	LOC108111366|XP_017076288.1|DEUG
OG0006503	LOC110186275|XP_020811047.1|DSER	LOC108111369|XP_017076290.1|DEUG
OG0006504	LOC110186594|XP_020811481.1|DSER	LOC108111368|XP_017076289.1|DEUG
OG0006505	LOC110189017|XP_020814637.1|DSER	LOC108111432|XP_017076388.1|DEUG
OG0006507	LOC110188216|XP_020813514.1|DSER	LOC108111573|XP_017076585.1|DEUG
OG0006508	LOC110188442|XP_020813827.1|DSER	LOC108111550|XP_017076557.1|DEUG
OG0006509	LOC110179098|XP_020802142.1|DSER	LOC108105022|XP_017066909.1|DEUG
OG0006510	LOC110191439|XP_020817961.1|DSER	LOC108113724|XP_017079896.1|DEUG
OG0006511	LOC110187657|XP_020812735.1|DSER	LOC108116920|XP_017084548.1|DEUG
OG0006512	LOC110177221|XP_020799497.1|DSER	LOC108117149|XP_017084898.1|DEUG
OG0006513	LOC110188103|XP_020813325.1|DSER	LOC108116866|XP_017084423.1|DEUG
OG0006514	LOC110190573|XP_020816821.1|DSER	LOC108113737|XP_017079913.1|DEUG
OG0006515	LOC110188023|XP_020813221.1|DSER	LOC108117120|XP_017084840.1|DEUG
OG0006516	LOC110191373|XP_020817884.1|DSER	LOC108117461|XP_017085371.1|DEUG
OG0006517	LOC110190255|XP_020816283.1|DSER	LOC108117551|XP_017085548.1|DEUG
OG0006518	LOC110189081|XP_020814715.1|DSER	LOC108117478|XP_017085389.1|DEUG
OG0006519	LOC110190266|XP_020816295.1|DSER	LOC108117552|XP_017085549.1|DEUG
OG0006520	LOC110186988|XP_020812004.1|DSER	LOC108111341|XP_017076259.1|DEUG
OG0006521	LOC110186929|XP_020811914.1|DSER	LOC108111687|XP_017076723.1|DEUG
OG0006522	LOC110186406|XP_020811231.1|DSER	LOC108111338|XP_017076252.1|DEUG
OG0006523	LOC110191781|XP_020818387.1|DSER	LOC108105635|XP_017067813.1|DEUG
OG0006524	LOC110185593|XP_020810187.1|DSER	LOC108107086|XP_017069952.1|DEUG
OG0006525	LOC110181779|XP_020805317.1|DSER	LOC108103763|XP_017064869.1|DEUG
OG0006526	LOC110176657|XP_020798750.1|DSER	LOC108115271|XP_017082118.1|DEUG
OG0006527	LOC110176647|XP_020798734.1|DSER	LOC108115256|XP_017082101.1|DEUG
OG0006528	LOC110176586|XP_020798660.1|DSER	LOC108115258|XP_017082103.1|DEUG
OG0006529	LOC110176646|XP_020798733.1|DSER	LOC108115260|XP_017082106.1|DEUG
OG0006530	LOC110176624|XP_020798708.1|DSER	LOC108115261|XP_017082107.1|DEUG
OG0006531	LOC110176654|XP_020798747.1|DSER	LOC108115274|XP_017082122.1|DEUG
OG0006532	LOC110176593|XP_020798668.1|DSER	LOC108115407|XP_017082334.1|DEUG
OG0006533	LOC110177739|XP_020800254.1|DSER	LOC108113382|XP_017079443.1|DEUG
OG0006534	LOC110191874|XP_020818516.1|DSER	LOC108105625|XP_017067799.1|DEUG
OG0006535	LOC110191425|XP_020817943.1|DSER	LOC108116621|XP_017084087.1|DEUG
OG0006536	LOC110189561|XP_020815354.1|DSER	LOC108115317|XP_017082211.1|DEUG
OG0006537	LOC110186699|XP_020811631.1|DSER	LOC108115814|XP_017082894.1|DEUG
OG0006538	LOC110177457|XP_020799850.1|DSER	LOC108115831|XP_017082912.1|DEUG
OG0006539	LOC110186826|XP_020811772.1|DSER	LOC108116000|XP_017083165.1|DEUG
OG0006540	LOC110190956|XP_020817300.1|DSER	LOC108109569|XP_017073634.1|DEUG
OG0006541	LOC110186945|XP_020811938.1|DSER	LOC108116101|XP_017083312.1|DEUG
OG0006542	LOC110186946|XP_020811939.1|DSER	LOC108116104|XP_017083313.1|DEUG
OG0006543	LOC110186396|XP_020811218.1|DSER	LOC108115841|XP_017082939.1|DEUG
OG0006544	LOC110190158|XP_020816156.1|DSER	LOC108110246|XP_017074723.1|DEUG
OG0006545	LOC110179669|XP_020802939.1|DSER	LOC108105482|XP_017067588.1|DEUG
OG0006546	LOC110191319|XP_020817800.1|DSER	LOC108115681|XP_017082738.1|DEUG
OG0006547	LOC110191160|XP_020817577.1|DSER	LOC108117495|XP_017085461.1|DEUG
OG0006548	LOC110184281|XP_020808425.1|DSER	LOC108116961|XP_017084606.1|DEUG
OG0006549	LOC110177356|XP_020799707.1|DSER	LOC108111462|XP_017076422.1|DEUG
OG0006550	LOC110186908|XP_020811887.1|DSER	LOC108109358|XP_017073314.1|DEUG
OG0006551	LOC110181858|XP_020805436.1|DSER	LOC108109953|XP_017074255.1|DEUG
OG0006552	LOC110181738|XP_020805257.1|DSER	LOC108109952|XP_017074254.1|DEUG
OG0006553	LOC110186891|XP_020811849.1|DSER	LOC108115809|XP_017082887.1|DEUG
OG0006554	LOC110188736|XP_020814227.1|DSER	LOC108115132|XP_017081899.1|DEUG
OG0006555	LOC110188071|XP_020813281.1|DSER	LOC108117503|XP_017085514.1|DEUG
OG0006556	LOC110191290|XP_020817758.1|DSER	LOC108116992|XP_017084646.1|DEUG
OG0006557	LOC110186526|XP_020811383.1|DSER	LOC108116441|XP_017083838.1|DEUG
OG0006558	LOC110189888|XP_020815801.1|DSER	LOC108108844|XP_017072542.1|DEUG
OG0006559	LOC110188439|XP_020813825.1|DSER	LOC108110137|XP_017074540.1|DEUG
OG0006560	LOC110176450|XP_020798460.1|DSER	LOC108111291|XP_017076168.1|DEUG
OG0006561	LOC110176522|XP_020798558.1|DSER	LOC108111435|XP_017076391.1|DEUG
OG0006562	LOC110187000|XP_020812019.1|DSER	LOC108115871|XP_017082991.1|DEUG
OG0006563	LOC110191275|XP_020817729.1|DSER	LOC108111758|XP_017076804.1|DEUG
OG0006564	LOC110191131|XP_020817543.1|DSER	LOC108111809|XP_017076898.1|DEUG
OG0006565	LOC110191415|XP_020817932.1|DSER	LOC108111508|XP_017076513.1|DEUG
OG0006566	LOC110176444|XP_020798452.1|DSER	LOC108105225|XP_017067177.1|DEUG
OG0006567	LOC110190881|XP_020817196.1|DSER	LOC108108843|XP_017072541.1|DEUG
OG0006568	LOC110190880|XP_020817195.1|DSER	LOC108108839|XP_017072536.1|DEUG
OG0006569	LOC110190528|XP_020816733.1|DSER	LOC108107612|XP_017070671.1|DEUG
OG0006570	LOC110177139|XP_020799372.1|DSER	LOC108114981|XP_017081701.1|DEUG
OG0006571	LOC110188269|XP_020813617.1|DSER	LOC108115715|XP_017082776.1|DEUG
OG0006572	LOC110189027|XP_020814649.1|DSER	LOC108116269|XP_017083547.1|DEUG
OG0006573	LOC110191757|XP_020818355.1|DSER	LOC108116144|XP_017083369.1|DEUG
OG0006574	LOC110190939|XP_020817265.1|DSER	LOC108117514|XP_017085491.1|DEUG
OG0006575	LOC110186541|XP_020811404.1|DSER	LOC108115931|XP_017083056.1|DEUG
OG0006576	LOC110187816|XP_020812953.1|DSER	LOC108117543|XP_017085537.1|DEUG
OG0006577	LOC110186440|XP_020811283.1|DSER	LOC108109576|XP_017073642.1|DEUG
OG0006578	LOC110187815|XP_020812952.1|DSER	LOC108117542|XP_017085536.1|DEUG
OG0006579	LOC110183875|XP_020807887.1|DSER	LOC108111052|XP_017075870.1|DEUG
OG0006580	LOC110187843|XP_020812984.1|DSER	LOC108117247|XP_017085081.1|DEUG
OG0006581	LOC110188500|XP_020813890.1|DSER	LOC108114980|XP_017081700.1|DEUG
OG0006582	LOC110187639|XP_020812705.1|DSER	LOC108111567|XP_017076578.1|DEUG
OG0006583	LOC110187796|XP_020812929.1|DSER	LOC108111590|XP_017076599.1|DEUG
OG0006584	LOC110176987|XP_020799155.1|DSER	LOC108111085|XP_017075909.1|DEUG
OG0006585	LOC110184982|XP_020809293.1|DSER	LOC108106116|XP_017068483.1|DEUG
OG0006586	LOC110176531|XP_020798570.1|DSER	LOC108111348|XP_017076268.1|DEUG
OG0006587	LOC110176527|XP_020798563.1|DSER	LOC108111342|XP_017076260.1|DEUG
OG0006588	LOC110191430|XP_020817947.1|DSER	LOC108117234|XP_017085057.1|DEUG
OG0006589	LOC110177133|XP_020799362.1|DSER	LOC108117569|XP_017085569.1|DEUG
OG0006590	LOC110191755|XP_020818353.1|DSER	LOC108117570|XP_017085570.1|DEUG
OG0006591	LOC110190007|XP_020815964.1|DSER	LOC108114177|XP_017080471.1|DEUG
OG0006592	LOC110188451|XP_020813839.1|DSER	LOC108108378|XP_017071914.1|DEUG
OG0006593	LOC110188449|XP_020813836.1|DSER	LOC108108379|XP_017071915.1|DEUG
OG0006594	LOC110190542|XP_020816748.1|DSER	LOC108114718|XP_017081308.1|DEUG
OG0006595	LOC110188931|XP_020814516.1|DSER	LOC108113098|XP_017079046.1|DEUG
OG0006596	LOC110184030|XP_020808053.1|DSER	LOC108111928|XP_017077059.1|DEUG
OG0006597	LOC110188870|XP_020814442.1|DSER	LOC108107835|XP_017071077.1|DEUG
OG0006598	LOC110183367|XP_020807288.1|DSER	LOC108110856|XP_017075592.1|DEUG
OG0006599	LOC110178586|XP_020801424.1|DSER	LOC108114157|XP_017080437.1|DEUG
OG0006600	LOC110176740|XP_020798843.1|DSER	LOC108104911|XP_017066739.1|DEUG
OG0006601	LOC110187057|XP_020812105.1|DSER	LOC108107904|XP_017071199.1|DEUG
OG0006602	LOC110187065|XP_020812117.1|DSER	LOC108107906|XP_017071200.1|DEUG
OG0006603	LOC110187455|XP_020812505.1|DSER	LOC108107900|XP_017071192.1|DEUG
OG0006604	LOC110190731|XP_020817011.1|DSER	LOC108113957|XP_017080159.1|DEUG
OG0006605	LOC110181852|XP_020805423.1|DSER	LOC108103198|XP_017064075.1|DEUG
OG0006606	LOC110178784|XP_020801689.1|DSER	LOC108114229|XP_017080584.1|DEUG
OG0006607	LOC110178649|XP_020801500.1|DSER	LOC108114318|XP_017080719.1|DEUG
OG0006608	LOC110177189|XP_020799443.1|DSER	LOC108115389|XP_017082314.1|DEUG
OG0006609	LOC110186377|XP_020811189.1|DSER	LOC108109544|XP_017073602.1|DEUG
OG0006610	LOC110190472|XP_020816640.1|DSER	LOC108114308|XP_017080701.1|DEUG
OG0006611	LOC110188894|XP_020814472.1|DSER	LOC108113966|XP_017080172.1|DEUG
OG0006612	LOC110188907|XP_020814487.1|DSER	LOC108113986|XP_017080221.1|DEUG
OG0006613	LOC110188899|XP_020814479.1|DSER	LOC108114159|XP_017080442.1|DEUG
OG0006614	LOC110177869|XP_020800484.1|DSER, LOC110188895|XP_020814473.1|DSER	LOC108114098|XP_017080349.1|DEUG
OG0006615	LOC110188884|XP_020814461.1|DSER	LOC108114126|XP_017080391.1|DEUG
OG0006616	LOC110190430|XP_020816570.1|DSER	LOC108108295|XP_017071789.1|DEUG
OG0006617	LOC110185202|XP_020809587.1|DSER	LOC108108512|XP_017072070.1|DEUG
OG0006618	LOC110190567|XP_020816802.1|DSER	LOC108114226|XP_017080582.1|DEUG
OG0006619	LOC110188880|XP_020814457.1|DSER	LOC108103604|XP_017064630.1|DEUG
OG0006620	LOC110188813|XP_020814350.1|DSER	LOC108103606|XP_017064631.1|DEUG
OG0006621	LOC110187123|XP_020812196.1|DSER	LOC108102753|XP_017063399.1|DEUG
OG0006622	LOC110183638|XP_020807616.1|DSER	LOC108104702|XP_017066406.1|DEUG
OG0006623	LOC110183661|XP_020807647.1|DSER	LOC108104708|XP_017066416.1|DEUG
OG0006624	LOC110189728|XP_020815578.1|DSER	LOC108106393|XP_017068890.1|DEUG
OG0006625	LOC110189732|XP_020815585.1|DSER	LOC108106402|XP_017068901.1|DEUG
OG0006626	LOC110189357|XP_020815058.1|DSER	LOC108113664|XP_017079829.1|DEUG
OG0006627	LOC110191108|XP_020817515.1|DSER	LOC108108996|XP_017072749.1|DEUG
OG0006628	LOC110176426|XP_020798436.1|DSER	LOC108108992|XP_017072739.1|DEUG
OG0006629	LOC110179200|XP_020802276.1|DSER	LOC108109159|XP_017073069.1|DEUG
OG0006630	LOC110179349|XP_020802519.1|DSER	LOC108106789|XP_017069521.1|DEUG
OG0006631	LOC110189074|XP_020814703.1|DSER	LOC108109772|XP_017073935.1|DEUG
OG0006632	LOC110181889|XP_020805482.1|DSER	LOC108112601|XP_017078149.1|DEUG
OG0006633	LOC110177607|XP_020800065.1|DSER	LOC108102854|XP_017063540.1|DEUG
OG0006634	LOC110178160|XP_020800852.1|DSER	LOC108110993|XP_017075790.1|DEUG
OG0006635	LOC110183202|XP_020807073.1|DSER	LOC108111146|XP_017076007.1|DEUG
OG0006636	LOC110181497|XP_020804924.1|DSER	LOC108110102|XP_017074484.1|DEUG
OG0006637	LOC110178754|XP_020801646.1|DSER	LOC108114338|XP_017080753.1|DEUG
OG0006638	LOC110177079|XP_020799255.1|DSER	LOC108104492|XP_017066095.1|DEUG
OG0006639	LOC110177082|XP_020799269.1|DSER	LOC108104482|XP_017066071.1|DEUG
OG0006640	LOC110182884|XP_020806687.1|DSER	LOC108109245|XP_017073212.1|DEUG
OG0006641	LOC110191142|XP_020817559.1|DSER	LOC108104781|XP_017066520.1|DEUG
OG0006642	LOC110191665|XP_020818226.1|DSER	LOC108112660|XP_017078281.1|DEUG
OG0006643	LOC110191662|XP_020818219.1|DSER	LOC108107269|XP_017070189.1|DEUG
OG0006644	LOC110181228|XP_020804584.1|DSER	LOC108114645|XP_017081205.1|DEUG
OG0006645	LOC110181365|XP_020804748.1|DSER	LOC108106957|XP_017069725.1|DEUG
OG0006646	LOC110178233|XP_020800943.1|DSER	LOC108106590|XP_017069260.1|DEUG
OG0006647	LOC110178491|XP_020801297.1|DSER	LOC108111981|XP_017077190.1|DEUG
OG0006648	LOC110177617|XP_020800081.1|DSER	LOC108113633|XP_017079793.1|DEUG
OG0006649	LOC110180475|XP_020803821.1|DSER	LOC108112936|XP_017078818.1|DEUG
OG0006650	LOC110189781|XP_020815666.1|DSER	LOC108106561|XP_017069215.1|DEUG
OG0006651	LOC110190418|XP_020816549.1|DSER	LOC108114215|XP_017080524.1|DEUG
OG0006652	LOC110178599|XP_020801443.1|DSER	LOC108114151|XP_017080429.1|DEUG
OG0006653	LOC110188821|XP_020814360.1|DSER	LOC108107723|XP_017070831.1|DEUG
OG0006654	LOC110183628|XP_020807605.1|DSER	LOC108104622|XP_017066284.1|DEUG
OG0006655	LOC110182751|XP_020806521.1|DSER	LOC108107876|XP_017071148.1|DEUG
OG0006656	LOC110189978|XP_020815926.1|DSER	LOC108107736|XP_017070875.1|DEUG
OG0006657	LOC110182907|XP_020806725.1|DSER	LOC108108902|XP_017072615.1|DEUG
OG0006658	LOC110178636|XP_020801482.1|DSER	LOC108108036|XP_017071397.1|DEUG
OG0006659	LOC110178612|XP_020801455.1|DSER	LOC108108170|XP_017071601.1|DEUG
OG0006660	LOC110184748|XP_020809037.1|DSER	LOC108108112|XP_017071511.1|DEUG
OG0006661	LOC110184718|XP_020808996.1|DSER	LOC108107808|XP_017071027.1|DEUG
OG0006662	LOC110185858|XP_020810526.1|DSER	LOC108102640|XP_017063250.1|DEUG
OG0006663	LOC110178770|XP_020801667.1|DSER	LOC108114490|XP_017080999.1|DEUG
OG0006664	LOC110188315|XP_020813682.1|DSER	LOC108115671|XP_017082725.1|DEUG
OG0006665	LOC110184493|XP_020808706.1|DSER	LOC108104727|XP_017066449.1|DEUG
OG0006666	LOC110182864|XP_020806665.1|DSER	LOC108109250|XP_017073221.1|DEUG
OG0006667	LOC110189979|XP_020815927.1|DSER	LOC108114560|XP_017081099.1|DEUG
OG0006668	LOC110182955|XP_020806805.1|DSER	LOC108109129|XP_017073014.1|DEUG
OG0006669	LOC110187212|XP_020812274.1|DSER	LOC108107899|XP_017071190.1|DEUG
OG0006670	LOC110187168|XP_020812235.1|DSER	LOC108107580|XP_017070629.1|DEUG
OG0006671	LOC110187002|XP_020812024.1|DSER	LOC108107958|XP_017071286.1|DEUG
OG0006672	LOC110190357|XP_020816421.1|DSER	LOC108109821|XP_017074041.1|DEUG
OG0006673	LOC110189053|XP_020814678.1|DSER	LOC108108008|XP_017071353.1|DEUG
OG0006674	LOC110178593|XP_020801438.1|DSER	LOC108104677|XP_017066357.1|DEUG
OG0006675	LOC110183705|XP_020807710.1|DSER	LOC108107908|XP_017071214.1|DEUG
OG0006676	LOC110176181|XP_020798087.1|DSER	LOC108107864|XP_017071122.1|DEUG
OG0006677	LOC110190668|XP_020816927.1|DSER	LOC108109806|XP_017074014.1|DEUG
OG0006678	LOC110176714|XP_020798813.1|DSER	LOC108114203|XP_017080511.1|DEUG
OG0006679	LOC110188818|XP_020814357.1|DSER	LOC108107874|XP_017071146.1|DEUG
OG0006680	LOC110191358|XP_020817865.1|DSER	LOC108111293|XP_017076171.1|DEUG
OG0006681	LOC110186993|XP_020812013.1|DSER	LOC108107957|XP_017071284.1|DEUG
OG0006682	LOC110190519|XP_020816711.1|DSER	LOC108108109|XP_017071508.1|DEUG
OG0006683	LOC110190624|XP_020816877.1|DSER	LOC108107608|XP_017070662.1|DEUG
OG0006684	LOC110190621|XP_020816875.1|DSER	LOC108109805|XP_017074012.1|DEUG
OG0006685	LOC110189275|XP_020814953.1|DSER	LOC108104885|XP_017066707.1|DEUG
OG0006686	LOC110178759|XP_020801651.1|DSER	LOC108114105|XP_017080353.1|DEUG
OG0006687	LOC110181807|XP_020805353.1|DSER	LOC108106057|XP_017068404.1|DEUG
OG0006688	LOC110184740|XP_020809028.1|DSER	LOC108107600|XP_017070653.1|DEUG
OG0006689	LOC110177622|XP_020800086.1|DSER	LOC108102785|XP_017063435.1|DEUG
OG0006690	LOC110190869|XP_020817179.1|DSER	LOC108117328|XP_017085191.1|DEUG
OG0006691	LOC110187756|XP_020812880.1|DSER	LOC108107963|XP_017071292.1|DEUG
OG0006692	LOC110177605|XP_020800062.1|DSER	LOC108102851|XP_017063537.1|DEUG
OG0006694	LOC110180135|XP_020803437.1|DSER	LOC108103310|XP_017064222.1|DEUG
OG0006695	LOC110190788|XP_020817085.1|DSER	LOC108109827|XP_017074052.1|DEUG
OG0006696	LOC110185790|XP_020810453.1|DSER	LOC108113479|XP_017079551.1|DEUG
OG0006697	LOC110190687|XP_020816956.1|DSER	LOC108117363|XP_017085232.1|DEUG
OG0006698	LOC110177544|XP_020799972.1|DSER	LOC108114494|XP_017081001.1|DEUG
OG0006699	LOC110182792|XP_020806584.1|DSER	LOC108108004|XP_017071347.1|DEUG
OG0006700	LOC110190823|XP_020817138.1|DSER	LOC108117371|XP_017085245.1|DEUG
OG0006701	LOC110189365|XP_020815071.1|DSER	LOC108113300|XP_017079340.1|DEUG
OG0006702	LOC110178741|XP_020801628.1|DSER	LOC108104691|XP_017066386.1|DEUG
OG0006703	LOC110189951|XP_020815898.1|DSER	LOC108114192|XP_017080492.1|DEUG
OG0006704	LOC110189952|XP_020815900.1|DSER	LOC108114193|XP_017080493.1|DEUG
OG0006705	LOC110188967|XP_020814570.1|DSER	LOC108104533|XP_017066152.1|DEUG
OG0006706	LOC110189625|XP_020815425.1|DSER	LOC108107478|XP_017070513.1|DEUG
OG0006707	LOC110176926|XP_020799082.1|DSER	LOC108109153|XP_017073059.1|DEUG
OG0006708	LOC110180106|XP_020803398.1|DSER	LOC108105078|XP_017066991.1|DEUG
OG0006709	LOC110178114|XP_020800787.1|DSER	LOC108103942|XP_017065191.1|DEUG
OG0006710	LOC110178786|XP_020801691.1|DSER	LOC108114231|XP_017080586.1|DEUG
OG0006711	LOC110178803|XP_020801715.1|DSER	LOC108114230|XP_017080585.1|DEUG
