Orthogroup	DSER.longest_only	DELE.longest_only
OG0006200	LOC110187990|XP_020813171.1|DSER	LOC108140725|XP_017119182.1|DELE
OG0006201	LOC110175965|XP_020797816.1|DSER	LOC108136517|XP_017113266.1|DELE
OG0006202	LOC110176043|XP_020797913.1|DSER	LOC108136665|XP_017113479.1|DELE
OG0006203	LOC110184274|XP_020808400.1|DSER	LOC108136253|XP_017112787.1|DELE
OG0006204	LOC110186142|XP_020810851.1|DSER	LOC108136991|XP_017113975.1|DELE
OG0006205	LOC110180289|XP_020803605.1|DSER	LOC108137421|XP_017114573.1|DELE
OG0006206	LOC110184385|XP_020808551.1|DSER	LOC108134935|XP_017110944.1|DELE
OG0006207	LOC110187410|XP_020812457.1|DSER	LOC108149387|XP_017132405.1|DELE
OG0006208	LOC110178742|XP_020801629.1|DSER	LOC108146040|XP_017127325.1|DELE
OG0006209	LOC110184446|XP_020808645.1|DSER	LOC108136608|XP_017113415.1|DELE
OG0006210	LOC110182105|XP_020805749.1|DSER	LOC108136417|XP_017113013.1|DELE
OG0006211	LOC110184952|XP_020809259.1|DSER	LOC108149519|XP_017132636.1|DELE
OG0006212	LOC110184951|XP_020809258.1|DSER	LOC108149518|XP_017132635.1|DELE
OG0006213	LOC110187951|XP_020813127.1|DSER	LOC108140998|XP_017119561.1|DELE
OG0006214	LOC110176042|XP_020797912.1|DSER	LOC108141620|XP_017120575.1|DELE
OG0006215	LOC110184805|XP_020809098.1|DSER	LOC108136441|XP_017113089.1|DELE
OG0006216	LOC110189493|XP_020815247.1|DSER	LOC108148942|XP_017131763.1|DELE
OG0006217	LOC110176031|XP_020797902.1|DSER	LOC108136336|XP_017112929.1|DELE
OG0006218	LOC110185548|XP_020810125.1|DSER	LOC108149498|XP_017132610.1|DELE
OG0006219	LOC110182206|XP_020805892.1|DSER	LOC108150395|XP_017134038.1|DELE
OG0006220	LOC110178943|XP_020801901.1|DSER	LOC108135698|XP_017112028.1|DELE
OG0006221	LOC110191035|XP_020817415.1|DSER	LOC108143104|XP_017122815.1|DELE
OG0006222	LOC110191060|XP_020817449.1|DSER	LOC108142906|XP_017122482.1|DELE
OG0006223	LOC110175983|XP_020797841.1|DSER	LOC108144407|XP_017124731.1|DELE
OG0006224	LOC110180283|XP_020803593.1|DSER	LOC108137403|XP_017114551.1|DELE
OG0006225	LOC110181599|XP_020805051.1|DSER	LOC108141197|XP_017119934.1|DELE
OG0006226	LOC110189274|XP_020814952.1|DSER	LOC108143284|XP_017123088.1|DELE
OG0006227	LOC110179076|XP_020802115.1|DSER	LOC108142431|XP_017121779.1|DELE
OG0006228	LOC110182347|XP_020806082.1|DSER	LOC108143383|XP_017123237.1|DELE
OG0006229	LOC110185473|XP_020809989.1|DSER	LOC108145284|XP_017126077.1|DELE
OG0006230	LOC110181642|XP_020805116.1|DSER	LOC108149983|XP_017133395.1|DELE
OG0006231	LOC110183239|XP_020807116.1|DSER	LOC108138523|XP_017116272.1|DELE
OG0006232	LOC110184382|XP_020808546.1|DSER	LOC108138549|XP_017116309.1|DELE
OG0006233	LOC110181800|XP_020805341.1|DSER	LOC108138448|XP_017116137.1|DELE
OG0006234	LOC110181645|XP_020805118.1|DSER	LOC108149982|XP_017133394.1|DELE
OG0006235	LOC110182089|XP_020805730.1|DSER	LOC108134890|XP_017110882.1|DELE
OG0006236	LOC110185525|XP_020810081.1|DSER	LOC108148165|XP_017130553.1|DELE
OG0006237	LOC110180294|XP_020803609.1|DSER	LOC108137409|XP_017114557.1|DELE
OG0006238	LOC110181768|XP_020805300.1|DSER	LOC108145572|XP_017126574.1|DELE
OG0006239	LOC110180321|XP_020803635.1|DSER	LOC108140935|XP_017119492.1|DELE
OG0006240	LOC110189020|XP_020814640.1|DSER	LOC108148549|XP_017131086.1|DELE
OG0006241	LOC110181643|XP_020805117.1|DSER	LOC108149981|XP_017133392.1|DELE
OG0006242	LOC110179495|XP_020802728.1|DSER	LOC108137732|XP_017115120.1|DELE
OG0006243	LOC110191756|XP_020818354.1|DSER	LOC108139266|XP_017117443.1|DELE
OG0006244	LOC110190941|XP_020817273.1|DSER	LOC108142955|XP_017122585.1|DELE
OG0006245	LOC110188227|XP_020813533.1|DSER	LOC108148762|XP_017131453.1|DELE
OG0006246	LOC110179753|XP_020803028.1|DSER	LOC108136212|XP_017112708.1|DELE
OG0006247	LOC110191587|XP_020818131.1|DSER	LOC108149625|XP_017132844.1|DELE
OG0006248	LOC110177142|XP_020799375.1|DSER	LOC108140791|XP_017119274.1|DELE
OG0006249	LOC110185662|XP_020810281.1|DSER	LOC108134969|XP_017110985.1|DELE
OG0006250	LOC110187138|XP_020812211.1|DSER	LOC108136511|XP_017113260.1|DELE
OG0006251	LOC110186521|XP_020811378.1|DSER	LOC108148646|XP_017131260.1|DELE
OG0006252	LOC110186520|XP_020811376.1|DSER	LOC108148644|XP_017131257.1|DELE
OG0006253	LOC110179746|XP_020803020.1|DSER	LOC108136210|XP_017112707.1|DELE
OG0006254	LOC110186258|XP_020811023.1|DSER	LOC108141995|XP_017121148.1|DELE
OG0006255	LOC110177325|XP_020799657.1|DSER	LOC108137398|XP_017114546.1|DELE
OG0006256	LOC110181502|XP_020804931.1|DSER	LOC108150023|XP_017133472.1|DELE
OG0006257	LOC110182094|XP_020805737.1|DSER	LOC108137276|XP_017114363.1|DELE
OG0006258	LOC110184445|XP_020808644.1|DSER	LOC108136570|XP_017113367.1|DELE
OG0006259	LOC110191204|XP_020817629.1|DSER	LOC108139356|XP_017117569.1|DELE
OG0006260	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER	LOC108137277|XP_017114365.1|DELE
OG0006261	LOC110184998|XP_020809311.1|DSER	LOC108138200|XP_017115806.1|DELE
OG0006262	LOC110182216|XP_020805901.1|DSER	LOC108137332|XP_017114453.1|DELE
OG0006263	LOC110182575|XP_020806283.1|DSER	LOC108136251|XP_017112778.1|DELE
OG0006264	LOC110187120|XP_020812189.1|DSER	LOC108136165|XP_017112651.1|DELE
OG0006265	LOC110178267|XP_020800992.1|DSER	LOC108141410|XP_017120262.1|DELE
OG0006266	LOC110187114|XP_020812182.1|DSER	LOC108136314|XP_017112901.1|DELE
OG0006267	LOC110184184|XP_020808254.1|DSER	LOC108136596|XP_017113399.1|DELE
OG0006268	LOC110178169|XP_020800865.1|DSER	LOC108134637|XP_017110513.1|DELE
OG0006269	LOC110186610|XP_020811501.1|DSER	LOC108143105|XP_017122816.1|DELE
OG0006270	LOC110179059|XP_020802078.1|DSER	LOC108137255|XP_017114328.1|DELE
OG0006271	LOC110189881|XP_020815788.1|DSER	LOC108135870|XP_017112262.1|DELE
OG0006272	LOC110175952|XP_020797800.1|DSER	LOC108138573|XP_017116344.1|DELE
OG0006273	LOC110189776|XP_020815659.1|DSER	LOC108145056|XP_017125725.1|DELE
OG0006274	LOC110184207|XP_020808313.1|DSER	LOC108136227|XP_017112737.1|DELE
OG0006275	LOC110181820|XP_020805375.1|DSER	LOC108141007|XP_017119574.1|DELE
OG0006276	LOC110184496|XP_020808709.1|DSER	LOC108146323|XP_017127776.1|DELE
OG0006277	LOC110188572|XP_020813992.1|DSER	LOC108135873|XP_017112263.1|DELE
OG0006278	LOC110184405|XP_020808590.1|DSER	LOC108136185|XP_017112672.1|DELE
OG0006279	LOC110182114|XP_020805780.1|DSER	LOC108135420|XP_017111629.1|DELE
OG0006280	LOC110180377|XP_020803702.1|DSER	LOC108140878|XP_017119397.1|DELE
OG0006281	LOC110180376|XP_020803701.1|DSER	LOC108140877|XP_017119396.1|DELE
OG0006282	LOC110186952|XP_020811947.1|DSER	LOC108147602|XP_017129731.1|DELE
OG0006283	LOC110184602|XP_020808856.1|DSER	LOC108150396|XP_017134042.1|DELE
OG0006284	LOC110190589|XP_020816841.1|DSER	LOC108146387|XP_017127870.1|DELE
OG0006285	LOC110189071|XP_020814704.1|DSER	LOC108141224|XP_017119965.1|DELE
OG0006286	LOC110188636|XP_020814070.1|DSER	LOC108137011|XP_017114000.1|DELE
OG0006287	LOC110181703|XP_020805206.1|DSER	LOC108135438|XP_017111668.1|DELE
OG0006288	LOC110186533|XP_020811393.1|DSER	LOC108144040|XP_017124167.1|DELE
OG0006289	LOC110188080|XP_020813292.1|DSER	LOC108136818|XP_017113711.1|DELE
OG0006290	LOC110182059|XP_020805674.1|DSER	LOC108136504|XP_017113232.1|DELE
OG0006291	LOC110182600|XP_020806317.1|DSER	LOC108138325|XP_017115976.1|DELE
OG0006292	LOC110182467|XP_020806164.1|DSER	LOC108149999|XP_017133425.1|DELE
OG0006293	LOC110178735|XP_020801619.1|DSER	LOC108145660|XP_017126702.1|DELE
OG0006294	LOC110180629|XP_020803976.1|DSER	LOC108147687|XP_017129886.1|DELE
OG0006295	LOC110180405|XP_020803718.1|DSER	LOC108137584|XP_017114803.1|DELE
OG0006296	LOC110180636|XP_020803988.1|DSER	LOC108134845|XP_017110795.1|DELE
OG0006297	LOC110181904|XP_020805495.1|DSER	LOC108148149|XP_017130511.1|DELE
OG0006298	LOC110180623|XP_020803966.1|DSER	LOC108147732|XP_017129949.1|DELE
OG0006299	LOC110184485|XP_020808695.1|DSER	LOC108135910|XP_017112317.1|DELE
OG0006300	LOC110179092|XP_020802137.1|DSER	LOC108141172|XP_017119892.1|DELE
OG0006301	LOC110184160|XP_020808227.1|DSER	LOC108147725|XP_017129943.1|DELE
OG0006302	LOC110181519|XP_020804951.1|DSER	LOC108144579|XP_017125064.1|DELE
OG0006303	LOC110177837|XP_020800442.1|DSER	LOC108144551|XP_017125014.1|DELE
OG0006304	LOC110184188|XP_020808265.1|DSER	LOC108148765|XP_017131456.1|DELE
OG0006305	LOC110183920|XP_020807943.1|DSER	LOC108148625|XP_017131213.1|DELE
OG0006306	LOC110190986|XP_020817353.1|DSER	LOC108143922|XP_017123995.1|DELE
OG0006307	LOC110176538|XP_020798587.1|DSER	LOC108143110|XP_017122822.1|DELE
OG0006308	LOC110179094|XP_020802139.1|DSER	LOC108150040|XP_017133491.1|DELE
OG0006309	LOC110181608|XP_020805065.1|DSER	LOC108147656|XP_017129825.1|DELE
OG0006310	LOC110186491|XP_020811341.1|DSER	LOC108148362|XP_017130870.1|DELE
OG0006311	LOC110182202|XP_020805882.1|DSER	LOC108136434|XP_017113080.1|DELE
OG0006312	LOC110182201|XP_020805881.1|DSER	LOC108136610|XP_017113418.1|DELE
OG0006313	LOC110184310|XP_020808456.1|DSER	LOC108138550|XP_017116310.1|DELE
OG0006314	LOC110181683|XP_020805183.1|DSER	LOC108134819|XP_017110761.1|DELE
OG0006315	LOC110186646|XP_020811564.1|DSER	LOC108142950|XP_017122572.1|DELE
OG0006316	LOC110180354|XP_020803675.1|DSER	LOC108140900|XP_017119433.1|DELE
OG0006317	LOC110184591|XP_020808841.1|DSER	LOC108138592|XP_017116372.1|DELE
OG0006318	LOC110181680|XP_020805179.1|DSER	LOC108134869|XP_017110847.1|DELE
OG0006319	LOC110189276|XP_020814954.1|DSER	LOC108141527|XP_017120449.1|DELE
OG0006320	LOC110179063|XP_020802084.1|DSER	LOC108137335|XP_017114456.1|DELE
OG0006322	LOC110176098|XP_020797996.1|DSER	LOC108137406|XP_017114553.1|DELE
OG0006323	LOC110181900|XP_020805490.1|DSER	LOC108134822|XP_017110765.1|DELE
OG0006324	LOC110180093|XP_020803374.1|DSER	LOC108136277|XP_017112846.1|DELE
OG0006325	LOC110177166|XP_020799411.1|DSER	LOC108140779|XP_017119256.1|DELE
OG0006326	LOC110176146|XP_020798042.1|DSER	LOC108136128|XP_017112608.1|DELE
OG0006327	LOC110186451|XP_020811295.1|DSER	LOC108149005|XP_017131838.1|DELE
OG0006328	LOC110177333|XP_020799675.1|DSER	LOC108137363|XP_017114488.1|DELE
OG0006329	LOC110182525|XP_020806231.1|DSER	LOC108136269|XP_017112817.1|DELE
OG0006330	LOC110189646|XP_020815451.1|DSER	LOC108143855|XP_017123906.1|DELE
OG0006331	LOC110179397|XP_020802581.1|DSER	LOC108137310|XP_017114424.1|DELE
OG0006332	LOC110187112|XP_020812181.1|DSER	LOC108150012|XP_017133454.1|DELE
OG0006333	LOC110184163|XP_020808231.1|DSER	LOC108136501|XP_017113224.1|DELE
OG0006334	LOC110180406|XP_020803719.1|DSER	LOC108136447|XP_017113101.1|DELE
OG0006335	LOC110188828|XP_020814381.1|DSER	LOC108148922|XP_017131728.1|DELE
OG0006336	LOC110182057|XP_020805672.1|DSER	LOC108138409|XP_017116083.1|DELE
OG0006337	LOC110176073|XP_020797953.1|DSER	LOC108142274|XP_017121488.1|DELE
OG0006338	LOC110176445|XP_020798453.1|DSER	LOC108140960|XP_017119516.1|DELE
OG0006339	LOC110184393|XP_020808561.1|DSER	LOC108134906|XP_017110905.1|DELE
OG0006340	LOC110179122|XP_020802171.1|DSER	LOC108147694|XP_017129897.1|DELE
OG0006341	LOC110176123|XP_020798019.1|DSER	LOC108137290|XP_017114398.1|DELE
OG0006342	LOC110175932|XP_020797770.1|DSER	LOC108137306|XP_017114419.1|DELE
OG0006343	LOC110176094|XP_020797993.1|DSER	LOC108137233|XP_017114301.1|DELE
OG0006344	LOC110180638|XP_020803990.1|DSER	LOC108150044|XP_017133498.1|DELE
OG0006345	LOC110188657|XP_020814101.1|DSER	LOC108148712|XP_017131366.1|DELE
OG0006346	LOC110186861|XP_020811812.1|DSER	LOC108148747|XP_017131430.1|DELE
OG0006347	LOC110176393|XP_020798381.1|DSER	LOC108136760|XP_017113600.1|DELE
OG0006348	LOC110182555|XP_020806266.1|DSER	LOC108141394|XP_017120241.1|DELE
OG0006349	LOC110179433|XP_020802625.1|DSER	LOC108136270|XP_017112825.1|DELE
OG0006350	LOC110186544|XP_020811406.1|DSER	LOC108149025|XP_017131860.1|DELE
OG0006351	LOC110180119|XP_020803418.1|DSER	LOC108137667|XP_017115010.1|DELE
OG0006352	LOC110189233|XP_020814875.1|DSER	LOC108149823|XP_017133184.1|DELE
OG0006353	LOC110186564|XP_020811427.1|DSER	LOC108149009|XP_017131841.1|DELE
OG0006354	LOC110177429|XP_020799811.1|DSER	LOC108137377|XP_017114517.1|DELE
OG0006355	LOC110179381|XP_020802554.1|DSER	LOC108137270|XP_017114353.1|DELE
OG0006356	LOC110181758|XP_020805280.1|DSER	LOC108136237|XP_017112757.1|DELE
OG0006357	LOC110181678|XP_020805172.1|DSER	LOC108148150|XP_017130514.1|DELE
OG0006358	LOC110177637|XP_020800108.1|DSER	LOC108145974|XP_017127194.1|DELE
OG0006359	LOC110191777|XP_020818381.1|DSER	LOC108140582|XP_017118953.1|DELE
OG0006360	LOC110181918|XP_020805513.1|DSER	LOC108141535|XP_017120465.1|DELE
OG0006361	LOC110191772|XP_020818376.1|DSER	LOC108148407|XP_017130931.1|DELE
OG0006362	LOC110179512|XP_020802748.1|DSER	LOC108137125|XP_017114153.1|DELE
OG0006363	LOC110181776|XP_020805313.1|DSER	LOC108134856|XP_017110828.1|DELE
OG0006364	LOC110187293|XP_020812341.1|DSER	LOC108138186|XP_017115787.1|DELE
OG0006365	LOC110176067|XP_020797947.1|DSER	LOC108145157|XP_017125876.1|DELE
OG0006366	LOC110176016|XP_020797884.1|DSER	LOC108144619|XP_017125137.1|DELE
OG0006367	LOC110179399|XP_020802582.1|DSER	LOC108137404|XP_017114552.1|DELE
OG0006368	LOC110186630|XP_020811546.1|DSER	LOC108148888|XP_017131680.1|DELE
OG0006369	LOC110186620|XP_020811515.1|DSER	LOC108148627|XP_017131219.1|DELE
OG0006370	LOC110181707|XP_020805214.1|DSER	LOC108136465|XP_017113147.1|DELE
OG0006371	LOC110186671|XP_020811594.1|DSER	LOC108143773|XP_017123790.1|DELE
OG0006372	LOC110186779|XP_020811710.1|DSER	LOC108149031|XP_017131871.1|DELE
OG0006373	LOC110181556|XP_020804997.1|DSER	LOC108136528|XP_017113291.1|DELE
OG0006374	LOC110182197|XP_020805869.1|DSER	LOC108136532|XP_017113302.1|DELE
OG0006375	LOC110184576|XP_020808810.1|DSER	LOC108137668|XP_017115012.1|DELE
OG0006376	LOC110179379|XP_020802552.1|DSER	LOC108137412|XP_017114560.1|DELE
OG0006377	LOC110181745|XP_020805264.1|DSER	LOC108136633|XP_017113441.1|DELE
OG0006378	LOC110189033|XP_020814660.1|DSER	LOC108148897|XP_017131700.1|DELE
OG0006379	LOC110181493|XP_020804915.1|DSER	LOC108148134|XP_017130472.1|DELE
OG0006380	LOC110181711|XP_020805219.1|DSER	LOC108137184|XP_017114256.1|DELE
OG0006381	LOC110180643|XP_020803996.1|DSER	LOC108137126|XP_017114155.1|DELE
OG0006382	LOC110183512|XP_020807457.1|DSER	LOC108150035|XP_017133487.1|DELE
OG0006383	LOC110180378|XP_020803703.1|DSER	LOC108138410|XP_017116084.1|DELE
OG0006384	LOC110180331|XP_020803648.1|DSER	LOC108138411|XP_017116088.1|DELE
OG0006385	LOC110177315|XP_020799646.1|DSER	LOC108137375|XP_017114515.1|DELE
OG0006386	LOC110186034|XP_020810730.1|DSER	LOC108135223|XP_017111342.1|DELE
OG0006387	LOC110186393|XP_020811214.1|DSER	LOC108148488|XP_017131010.1|DELE
OG0006388	LOC110180471|XP_020803807.1|DSER	LOC108136445|XP_017113097.1|DELE
OG0006389	LOC110180470|XP_020803806.1|DSER	LOC108136446|XP_017113098.1|DELE
OG0006390	LOC110187770|XP_020812893.1|DSER	LOC108136799|XP_017113680.1|DELE
OG0006391	LOC110184699|XP_020808974.1|DSER	LOC108135936|XP_017112377.1|DELE
OG0006392	LOC110182567|XP_020806275.1|DSER	LOC108136331|XP_017112924.1|DELE
OG0006393	LOC110181210|XP_020804551.1|DSER	LOC108150529|XP_017134247.1|DELE
OG0006394	LOC110187759|XP_020812882.1|DSER	LOC108140404|XP_017118608.1|DELE
OG0006395	LOC110186611|XP_020811502.1|DSER	LOC108143096|XP_017122806.1|DELE
OG0006396	LOC110180141|XP_020803446.1|DSER	LOC108137769|XP_017115160.1|DELE
OG0006397	LOC110184604|XP_020808855.1|DSER	LOC108136478|XP_017113179.1|DELE
OG0006398	LOC110182097|XP_020805740.1|DSER	LOC108141335|XP_017120120.1|DELE
OG0006399	LOC110184271|XP_020808395.1|DSER	LOC108137673|XP_017115017.1|DELE
OG0006400	LOC110184269|XP_020808393.1|DSER	LOC108137672|XP_017115016.1|DELE
OG0006401	LOC110185260|XP_020809658.1|DSER	LOC108135539|XP_017111776.1|DELE
OG0006402	LOC110190952|XP_020817292.1|DSER	LOC108140804|XP_017119292.1|DELE
OG0006403	LOC110191306|XP_020817775.1|DSER	LOC108140354|XP_017118537.1|DELE
OG0006404	LOC110186950|XP_020811944.1|DSER	LOC108140519|XP_017118817.1|DELE
OG0006405	LOC110191240|XP_020817677.1|DSER	LOC108146952|XP_017128696.1|DELE
OG0006406	LOC110177460|XP_020799857.1|DSER	LOC108147227|XP_017129108.1|DELE
OG0006407	LOC110184344|XP_020808498.1|DSER	LOC108136488|XP_017113191.1|DELE
OG0006408	LOC110184165|XP_020808235.1|DSER	LOC108147701|XP_017129911.1|DELE
OG0006409	LOC110184226|XP_020808344.1|DSER	LOC108148178|XP_017130568.1|DELE
OG0006410	LOC110181514|XP_020804947.1|DSER	LOC108137693|XP_017115055.1|DELE
OG0006411	LOC110179678|XP_020802949.1|DSER	LOC108137753|XP_017115142.1|DELE
OG0006412	LOC110186785|XP_020811719.1|DSER	LOC108148893|XP_017131692.1|DELE
OG0006413	LOC110186411|XP_020811241.1|DSER	LOC108148789|XP_017131495.1|DELE
OG0006414	LOC110188356|XP_020813723.1|DSER	LOC108144070|XP_017124206.1|DELE
OG0006415	LOC110182215|XP_020805900.1|DSER	LOC108137284|XP_017114382.1|DELE
OG0006416	LOC110183497|XP_020807439.1|DSER	LOC108138553|XP_017116312.1|DELE
OG0006417	LOC110185811|XP_020810474.1|DSER	LOC108138870|XP_017116886.1|DELE
OG0006418	LOC110179108|XP_020802157.1|DSER	LOC108150028|XP_017133477.1|DELE
OG0006419	LOC110191391|XP_020817905.1|DSER	LOC108143056|XP_017122757.1|DELE
OG0006420	LOC110186397|XP_020811222.1|DSER	LOC108135181|XP_017111292.1|DELE
OG0006421	LOC110182709|XP_020806466.1|DSER	LOC108137775|XP_017115167.1|DELE
OG0006422	LOC110183121|XP_020806971.1|DSER	LOC108137796|XP_017115189.1|DELE
OG0006423	LOC110188334|XP_020813701.1|DSER	LOC108148814|XP_017131554.1|DELE
OG0006424	LOC110188336|XP_020813703.1|DSER	LOC108148816|XP_017131558.1|DELE
OG0006425	LOC110187961|XP_020813139.1|DSER	LOC108148731|XP_017131399.1|DELE
OG0006426	LOC110187960|XP_020813138.1|DSER	LOC108148730|XP_017131398.1|DELE
OG0006427	LOC110177393|XP_020799755.1|DSER	LOC108147303|XP_017129216.1|DELE
OG0006428	LOC110177175|XP_020799422.1|DSER	LOC108140579|XP_017118949.1|DELE
OG0006429	LOC110191307|XP_020817776.1|DSER	LOC108136732|XP_017113553.1|DELE
OG0006430	LOC110184671|XP_020808937.1|DSER	LOC108142770|XP_017122299.1|DELE
OG0006431	LOC110176410|XP_020798408.1|DSER	LOC108148786|XP_017131490.1|DELE
OG0006432	LOC110188263|XP_020813608.1|DSER	LOC108135774|XP_017112119.1|DELE
OG0006433	LOC110188064|XP_020813273.1|DSER	LOC108134777|XP_017110715.1|DELE
OG0006434	LOC110183386|XP_020807311.1|DSER	LOC108141838|XP_017120911.1|DELE
OG0006435	LOC110177285|XP_020799594.1|DSER	LOC108147224|XP_017129093.1|DELE
OG0006436	LOC110181488|XP_020804908.1|DSER	LOC108150021|XP_017133468.1|DELE
OG0006437	LOC110184197|XP_020808287.1|DSER	LOC108136509|XP_017113250.1|DELE
OG0006438	LOC110187556|XP_020812604.1|DSER	LOC108137865|XP_017115290.1|DELE
OG0006439	LOC110190433|XP_020816578.1|DSER	LOC108135081|XP_017111136.1|DELE
OG0006440	LOC110191417|XP_020817934.1|DSER	LOC108135084|XP_017111142.1|DELE
OG0006441	LOC110191393|XP_020817910.1|DSER	LOC108148343|XP_017130844.1|DELE
OG0006442	LOC110189685|XP_020815514.1|DSER	LOC108143046|XP_017122743.1|DELE
OG0006443	LOC110191807|XP_020818418.1|DSER	LOC108148288|XP_017130746.1|DELE
OG0006444	LOC110186174|XP_020810886.1|DSER	LOC108148913|XP_017131718.1|DELE
OG0006445	LOC110182502|XP_020806209.1|DSER	LOC108136306|XP_017112889.1|DELE
OG0006446	LOC110189039|XP_020814667.1|DSER	LOC108144041|XP_017124168.1|DELE
OG0006447	LOC110190875|XP_020817191.1|DSER	LOC108144064|XP_017124199.1|DELE
OG0006448	LOC110189720|XP_020815573.1|DSER	LOC108136999|XP_017113986.1|DELE
OG0006449	LOC110189468|XP_020815209.1|DSER	LOC108136704|XP_017113518.1|DELE
OG0006450	LOC110187209|XP_020812268.1|DSER	LOC108138952|XP_017117020.1|DELE
OG0006451	LOC110184367|XP_020808520.1|DSER	LOC108136518|XP_017113272.1|DELE
OG0006452	LOC110190859|XP_020817168.1|DSER	LOC108143961|XP_017124046.1|DELE
OG0006453	LOC110185217|XP_020809605.1|DSER	LOC108135590|XP_017111879.1|DELE
OG0006454	LOC110179485|XP_020802718.1|DSER	LOC108137318|XP_017114433.1|DELE
OG0006455	LOC110187895|XP_020813042.1|DSER	LOC108141047|XP_017119672.1|DELE
OG0006456	LOC110187661|XP_020812739.1|DSER	LOC108141168|XP_017119885.1|DELE
OG0006457	LOC110184298|XP_020808449.1|DSER	LOC108147282|XP_017129188.1|DELE
OG0006458	LOC110183326|XP_020807233.1|DSER	LOC108142017|XP_017121179.1|DELE
OG0006459	LOC110188215|XP_020813513.1|DSER	LOC108148761|XP_017131451.1|DELE
OG0006460	LOC110191067|XP_020817458.1|DSER	LOC108136685|XP_017113496.1|DELE
OG0006461	LOC110188187|XP_020813422.1|DSER	LOC108141082|XP_017119745.1|DELE
OG0006462	LOC110185448|XP_020809940.1|DSER	LOC108150056|XP_017133513.1|DELE
OG0006463	LOC110191867|XP_020818506.1|DSER	LOC108140477|XP_017118707.1|DELE
OG0006464	LOC110184634|XP_020808890.1|DSER	LOC108142714|XP_017122222.1|DELE
OG0006465	LOC110180441|XP_020803770.1|DSER	LOC108136258|XP_017112803.1|DELE
OG0006466	LOC110182583|XP_020806288.1|DSER	LOC108136206|XP_017112703.1|DELE
OG0006467	LOC110186376|XP_020811187.1|DSER	LOC108135833|XP_017112204.1|DELE
OG0006468	LOC110190918|XP_020817238.1|DSER	LOC108137035|XP_017114023.1|DELE
OG0006469	LOC110180097|XP_020803379.1|DSER	LOC108137654|XP_017114975.1|DELE
OG0006470	LOC110190666|XP_020816925.1|DSER	LOC108146346|XP_017127806.1|DELE
OG0006471	LOC110191070|XP_020817461.1|DSER	LOC108136788|XP_017113641.1|DELE
OG0006472	LOC110191069|XP_020817460.1|DSER	LOC108136787|XP_017113640.1|DELE
OG0006473	LOC110190610|XP_020816862.1|DSER	LOC108150301|XP_017133902.1|DELE
OG0006474	LOC110176847|XP_020798972.1|DSER	LOC108144181|XP_017124334.1|DELE
OG0006475	LOC110176640|XP_020798726.1|DSER	LOC108148354|XP_017130859.1|DELE
OG0006476	LOC110180433|XP_020803763.1|DSER	LOC108136656|XP_017113470.1|DELE
OG0006477	LOC110184439|XP_020808637.1|DSER	LOC108135939|XP_017112376.1|DELE
OG0006478	LOC110191183|XP_020817607.1|DSER	LOC108136738|XP_017113568.1|DELE
OG0006479	LOC110191445|XP_020817968.1|DSER	LOC108136731|XP_017113547.1|DELE
OG0006480	LOC110191579|XP_020818121.1|DSER	LOC108149607|XP_017132795.1|DELE
OG0006481	LOC110183980|XP_020807995.1|DSER	LOC108138312|XP_017115957.1|DELE
OG0006482	LOC110190870|XP_020817182.1|DSER	LOC108148795|XP_017131504.1|DELE
OG0006483	LOC110187830|XP_020812967.1|DSER	LOC108143763|XP_017123781.1|DELE
OG0006484	LOC110187726|XP_020812834.1|DSER	LOC108144023|XP_017124138.1|DELE
OG0006485	LOC110186441|XP_020811284.1|DSER	LOC108144048|XP_017124179.1|DELE
OG0006486	LOC110176464|XP_020798480.1|DSER	LOC108135955|XP_017112398.1|DELE
OG0006487	LOC110187704|XP_020812797.1|DSER	LOC108135141|XP_017111240.1|DELE
OG0006488	LOC110183648|XP_020807631.1|DSER	LOC108145694|XP_017126742.1|DELE
OG0006489	LOC110186542|XP_020811408.1|DSER	LOC108147179|XP_017129009.1|DELE
