Orthogroup	DSER.longest_only	DBUS.longest_only
OG0006460	LOC110191067|XP_020817458.1|DSER	LOC108604647|XP_017849686.1|DBUS
OG0006461	LOC110188187|XP_020813422.1|DSER	LOC108603476|XP_017847807.1|DBUS
OG0006462	LOC110185448|XP_020809940.1|DSER	LOC108601331|XP_017844719.1|DBUS
OG0006463	LOC110191867|XP_020818506.1|DSER	LOC108602683|XP_017846314.1|DBUS
OG0006464	LOC110184634|XP_020808890.1|DSER	LOC108600847|XP_017844135.1|DBUS
OG0006465	LOC110180441|XP_020803770.1|DSER	LOC108606499|XP_017852153.1|DBUS
OG0006466	LOC110182583|XP_020806288.1|DSER	LOC108605679|XP_017850959.1|DBUS
OG0006467	LOC110186376|XP_020811187.1|DSER	LOC108604679|XP_017849724.1|DBUS
OG0006468	LOC110190918|XP_020817238.1|DSER	LOC108604176|XP_017849004.1|DBUS
OG0006469	LOC110180097|XP_020803379.1|DSER	LOC108605222|XP_017850320.1|DBUS
OG0006470	LOC110190666|XP_020816925.1|DSER	LOC108600885|XP_017844194.1|DBUS
OG0006471	LOC110191070|XP_020817461.1|DSER	LOC108603551|XP_033150104.1|DBUS
OG0006472	LOC110191069|XP_020817460.1|DSER	LOC108601851|XP_017845290.1|DBUS
OG0006473	LOC110190610|XP_020816862.1|DSER	LOC108599630|XP_017842087.1|DBUS
OG0006474	LOC110176847|XP_020798972.1|DSER	LOC108595538|XP_017836283.1|DBUS
OG0006475	LOC110176640|XP_020798726.1|DSER	LOC108602070|XP_017845579.1|DBUS
OG0006476	LOC110180433|XP_020803763.1|DSER	LOC108605111|XP_017850162.1|DBUS
OG0006477	LOC110184439|XP_020808637.1|DSER	LOC108600756|XP_017844007.1|DBUS
OG0006478	LOC110191183|XP_020817607.1|DSER	LOC108603021|XP_017846907.1|DBUS
OG0006479	LOC110191445|XP_020817968.1|DSER	LOC108603619|XP_017848060.1|DBUS
OG0006480	LOC110191579|XP_020818121.1|DSER	LOC108594680|XP_017835310.1|DBUS
OG0006481	LOC110183980|XP_020807995.1|DSER	LOC108594973|XP_017835595.1|DBUS, LOC108608559|XP_017855470.1|DBUS
OG0006482	LOC110190870|XP_020817182.1|DSER	LOC108604375|XP_017849318.1|DBUS
OG0006483	LOC110187830|XP_020812967.1|DSER	LOC108603853|XP_017848496.1|DBUS
OG0006484	LOC110187726|XP_020812834.1|DSER	LOC108603852|XP_017848494.1|DBUS
OG0006485	LOC110186441|XP_020811284.1|DSER	LOC108604455|XP_017849424.1|DBUS
OG0006486	LOC110176464|XP_020798480.1|DSER	LOC108602319|XP_017845892.1|DBUS
OG0006487	LOC110187704|XP_020812797.1|DSER	LOC108601803|XP_017845228.1|DBUS
OG0006488	LOC110183648|XP_020807631.1|DSER	LOC108599922|XP_017842618.1|DBUS
OG0006489	LOC110186542|XP_020811408.1|DSER	LOC108603293|XP_017847453.1|DBUS
OG0006490	LOC110190982|XP_020817349.1|DSER	LOC108603966|XP_017848658.1|DBUS
OG0006491	LOC110187534|XP_020812587.1|DSER	LOC108608359|XP_017855195.1|DBUS
OG0006492	LOC110191112|XP_020817516.1|DSER	LOC108604702|XP_017849751.1|DBUS
OG0006493	LOC110184433|XP_020808628.1|DSER	LOC108605261|XP_017850376.1|DBUS
OG0006494	LOC110187044|XP_020812075.1|DSER	LOC108606739|XP_017852623.1|DBUS
OG0006495	LOC110181894|XP_020805485.1|DSER	LOC108605575|XP_017850834.1|DBUS
OG0006496	LOC110191130|XP_020817542.1|DSER	LOC108604526|XP_017849526.1|DBUS
OG0006497	LOC110187911|XP_020813073.1|DSER	LOC108601929|XP_017845395.1|DBUS
OG0006498	LOC110188125|XP_020813371.1|DSER	LOC108601778|XP_017845194.1|DBUS
OG0006499	LOC110191109|XP_020817512.1|DSER	LOC108603462|XP_017847784.1|DBUS
OG0006500	LOC110183397|XP_020807326.1|DSER	LOC108594485|XP_033149018.1|DBUS
OG0006501	LOC110186777|XP_020811707.1|DSER	LOC108603047|XP_017846955.1|DBUS
OG0006502	LOC110186600|XP_020811490.1|DSER	LOC108602075|XP_017845584.1|DBUS
OG0006503	LOC110186275|XP_020811047.1|DSER	LOC108604115|XP_017848888.1|DBUS
OG0006504	LOC110186594|XP_020811481.1|DSER	LOC108602297|XP_017845867.1|DBUS
OG0006505	LOC110189017|XP_020814637.1|DSER	LOC108603921|XP_017848602.1|DBUS
OG0006506	LOC110190209|XP_020816224.1|DSER	LOC108600875|XP_017844177.1|DBUS
OG0006507	LOC110188216|XP_020813514.1|DSER	LOC108601758|XP_017845171.2|DBUS
OG0006508	LOC110188442|XP_020813827.1|DSER	LOC108602473|XP_017846086.1|DBUS
OG0006509	LOC110179098|XP_020802142.1|DSER	LOC108605325|XP_017850483.1|DBUS
OG0006510	LOC110191439|XP_020817961.1|DSER	LOC117134730|XP_033149264.1|DBUS
OG0006511	LOC110187657|XP_020812735.1|DSER	LOC108603155|XP_017847200.1|DBUS
OG0006512	LOC110177221|XP_020799497.1|DSER	LOC108601441|XP_017844828.1|DBUS
OG0006513	LOC110188103|XP_020813325.1|DSER	LOC108602877|XP_017846662.2|DBUS
OG0006514	LOC110190573|XP_020816821.1|DSER	LOC108604523|XP_017849521.1|DBUS
OG0006515	LOC110188023|XP_020813221.1|DSER	LOC108603018|XP_017846904.1|DBUS
OG0006516	LOC110191373|XP_020817884.1|DSER	LOC108601615|XP_017845003.1|DBUS
OG0006517	LOC110190255|XP_020816283.1|DSER	LOC108602273|XP_017845818.1|DBUS, LOC108601796|XP_017845221.1|DBUS
OG0006518	LOC110189081|XP_020814715.1|DSER	LOC108603137|XP_017847150.2|DBUS
OG0006519	LOC110190266|XP_020816295.1|DSER	LOC108601798|XP_017845222.1|DBUS
OG0006520	LOC110186988|XP_020812004.1|DSER	LOC108604142|XP_017848940.1|DBUS
OG0006521	LOC110186929|XP_020811914.1|DSER	LOC108602150|XP_017845672.1|DBUS
OG0006522	LOC110186406|XP_020811231.1|DSER	LOC108604772|XP_017849855.1|DBUS
OG0006523	LOC110191781|XP_020818387.1|DSER	LOC108602616|XP_017846243.1|DBUS
OG0006524	LOC110185593|XP_020810187.1|DSER	LOC108608467|XP_017855343.2|DBUS
OG0006525	LOC110181779|XP_020805317.1|DSER	LOC108606283|XP_017851752.1|DBUS
OG0006526	LOC110176657|XP_020798750.1|DSER	LOC108601457|XP_017844844.1|DBUS
OG0006527	LOC110176647|XP_020798734.1|DSER	LOC108603899|XP_017848564.1|DBUS
OG0006528	LOC110176586|XP_020798660.1|DSER	LOC108603896|XP_017848560.1|DBUS
OG0006529	LOC110176646|XP_020798733.1|DSER	LOC108601458|XP_017844845.1|DBUS
OG0006530	LOC110176624|XP_020798708.1|DSER	LOC108601459|XP_017844846.2|DBUS
OG0006531	LOC110176654|XP_020798747.1|DSER	LOC108602731|XP_017846371.1|DBUS
OG0006532	LOC110176593|XP_020798668.1|DSER	LOC108602315|XP_017845888.1|DBUS
OG0006533	LOC110177739|XP_020800254.1|DSER	LOC108595324|XP_017836032.1|DBUS
OG0006534	LOC110191874|XP_020818516.1|DSER	LOC108603727|XP_017848259.1|DBUS
OG0006535	LOC110191425|XP_020817943.1|DSER	LOC108604058|XP_017848810.1|DBUS
OG0006536	LOC110189561|XP_020815354.1|DSER	LOC108602342|XP_017845926.1|DBUS
OG0006537	LOC110186699|XP_020811631.1|DSER	LOC108602435|XP_017846045.1|DBUS
OG0006538	LOC110177457|XP_020799850.1|DSER	LOC108603283|XP_017847434.1|DBUS
OG0006539	LOC110186826|XP_020811772.1|DSER	LOC108603534|XP_033150099.1|DBUS
OG0006540	LOC110190956|XP_020817300.1|DSER	LOC108604700|XP_017849750.1|DBUS
OG0006541	LOC110186945|XP_020811938.1|DSER	LOC108603615|XP_017848054.1|DBUS
OG0006542	LOC110186946|XP_020811939.1|DSER	LOC108603617|XP_017848055.1|DBUS
OG0006543	LOC110186396|XP_020811218.1|DSER	LOC108604009|XP_017848740.1|DBUS
OG0006544	LOC110190158|XP_020816156.1|DSER	LOC108603488|XP_017847829.1|DBUS
OG0006545	LOC110179669|XP_020802939.1|DSER	LOC108606136|XP_017851478.1|DBUS
OG0006546	LOC110191319|XP_020817800.1|DSER	LOC108601810|XP_017845235.1|DBUS
OG0006547	LOC110191160|XP_020817577.1|DSER	LOC108603324|XP_017847534.1|DBUS
OG0006548	LOC110184281|XP_020808425.1|DSER	LOC108602646|XP_017846281.1|DBUS
OG0006549	LOC110177356|XP_020799707.1|DSER	LOC108604691|XP_017849737.1|DBUS
OG0006550	LOC110186908|XP_020811887.1|DSER	LOC108602403|XP_017846003.1|DBUS
OG0006551	LOC110181858|XP_020805436.1|DSER	LOC108605321|XP_017850480.1|DBUS
OG0006552	LOC110181738|XP_020805257.1|DSER	LOC108607099|XP_017853212.1|DBUS
OG0006553	LOC110186891|XP_020811849.1|DSER	LOC108602468|XP_017846080.1|DBUS
OG0006554	LOC110188736|XP_020814227.1|DSER	LOC108603013|XP_017846898.1|DBUS
OG0006555	LOC110188071|XP_020813281.1|DSER	LOC108604388|XP_017849334.1|DBUS
OG0006556	LOC110191290|XP_020817758.1|DSER	LOC108604665|XP_017849705.1|DBUS
OG0006557	LOC110186526|XP_020811383.1|DSER	LOC108603816|XP_017848433.1|DBUS
OG0006558	LOC110189888|XP_020815801.1|DSER	LOC108604032|XP_017848773.1|DBUS
OG0006559	LOC110188439|XP_020813825.1|DSER	LOC108601787|XP_017845202.1|DBUS
OG0006560	LOC110176450|XP_020798460.1|DSER	LOC108603127|XP_017847134.1|DBUS
OG0006561	LOC110176522|XP_020798558.1|DSER	LOC108603126|XP_017847133.1|DBUS
OG0006562	LOC110187000|XP_020812019.1|DSER	LOC108604361|XP_017849291.2|DBUS
OG0006563	LOC110191275|XP_020817729.1|DSER	LOC108602950|XP_017846788.1|DBUS
OG0006564	LOC110191131|XP_020817543.1|DSER	LOC108602245|XP_017845784.1|DBUS
OG0006565	LOC110191415|XP_020817932.1|DSER	LOC108601360|XP_017844749.1|DBUS
OG0006566	LOC110176444|XP_020798452.1|DSER	LOC108603529|XP_017847912.1|DBUS
OG0006567	LOC110190881|XP_020817196.1|DSER	LOC108602183|XP_017845711.1|DBUS
OG0006568	LOC110190880|XP_020817195.1|DSER	LOC108603802|XP_033149828.1|DBUS
OG0006569	LOC110190528|XP_020816733.1|DSER	LOC108598954|XP_017841214.1|DBUS
OG0006570	LOC110177139|XP_020799372.1|DSER	LOC108604258|XP_017849140.1|DBUS
OG0006571	LOC110188269|XP_020813617.1|DSER	LOC108602841|XP_017846581.1|DBUS
OG0006572	LOC110189027|XP_020814649.1|DSER	LOC108602026|XP_017845517.1|DBUS
OG0006573	LOC110191757|XP_020818355.1|DSER	LOC108604687|XP_017849732.1|DBUS
OG0006574	LOC110190939|XP_020817265.1|DSER	LOC108604503|XP_017849488.1|DBUS
OG0006575	LOC110186541|XP_020811404.1|DSER	LOC108602999|XP_017846883.1|DBUS
OG0006576	LOC110187816|XP_020812953.1|DSER	LOC108603997|XP_017848720.1|DBUS
OG0006577	LOC110186440|XP_020811283.1|DSER	LOC108604454|XP_017849423.1|DBUS
OG0006578	LOC110187815|XP_020812952.1|DSER	LOC108603995|XP_017848717.1|DBUS
OG0006579	LOC110183875|XP_020807887.1|DSER	LOC108597687|XP_017839854.2|DBUS
OG0006580	LOC110187843|XP_020812984.1|DSER	LOC108604218|XP_017849072.1|DBUS
OG0006581	LOC110188500|XP_020813890.1|DSER	LOC108601937|XP_017845403.1|DBUS
OG0006582	LOC110187639|XP_020812705.1|DSER	LOC108604282|XP_017849174.1|DBUS
OG0006583	LOC110187796|XP_020812929.1|DSER	LOC108604422|XP_017849377.1|DBUS
OG0006585	LOC110184982|XP_020809293.1|DSER	LOC108607179|XP_017853327.1|DBUS
OG0006586	LOC110176531|XP_020798570.1|DSER	LOC108604610|XP_017849638.1|DBUS
OG0006587	LOC110176527|XP_020798563.1|DSER	LOC108604608|XP_017849636.1|DBUS
OG0006588	LOC110191430|XP_020817947.1|DSER	LOC108604288|XP_017849188.1|DBUS
OG0006589	LOC110177133|XP_020799362.1|DSER	LOC108601543|XP_033150091.1|DBUS
OG0006590	LOC110191755|XP_020818353.1|DSER	LOC108601653|XP_017845042.1|DBUS
OG0006591	LOC110190007|XP_020815964.1|DSER	LOC108600152|XP_017843036.2|DBUS
OG0006592	LOC110188451|XP_020813839.1|DSER	LOC108604562|XP_017849580.1|DBUS
OG0006593	LOC110188449|XP_020813836.1|DSER	LOC108604560|XP_017849577.1|DBUS
OG0006594	LOC110190542|XP_020816748.1|DSER	LOC108598905|XP_017841157.2|DBUS
OG0006595	LOC110188931|XP_020814516.1|DSER	LOC108596663|XP_033149251.1|DBUS
OG0006596	LOC110184030|XP_020808053.1|DSER	LOC108596557|XP_017837943.1|DBUS
OG0006597	LOC110188870|XP_020814442.1|DSER	LOC108599834|XP_017842431.1|DBUS
OG0006598	LOC110183367|XP_020807288.1|DSER	LOC117134993|XP_033150598.1|DBUS
OG0006599	LOC110178586|XP_020801424.1|DSER	LOC108600362|XP_017843383.1|DBUS
OG0006600	LOC110176740|XP_020798843.1|DSER	LOC108600468|XP_017843557.1|DBUS
OG0006601	LOC110187057|XP_020812105.1|DSER	LOC108599500|XP_017841856.1|DBUS
OG0006602	LOC110187065|XP_020812117.1|DSER	LOC108599501|XP_017841857.1|DBUS
OG0006603	LOC110187455|XP_020812505.1|DSER	LOC108598013|XP_017840117.1|DBUS
OG0006604	LOC110190731|XP_020817011.1|DSER	LOC108599057|XP_017841326.1|DBUS
OG0006605	LOC110181852|XP_020805423.1|DSER	LOC108605803|XP_017851098.1|DBUS
OG0006606	LOC110178784|XP_020801689.1|DSER	LOC108597975|XP_017840080.1|DBUS
OG0006607	LOC110178649|XP_020801500.1|DSER	LOC108600636|XP_033149380.1|DBUS
OG0006608	LOC110177189|XP_020799443.1|DSER	LOC108604624|XP_017849661.1|DBUS
OG0006609	LOC110186377|XP_020811189.1|DSER	LOC108603593|XP_017848023.1|DBUS
OG0006610	LOC110190472|XP_020816640.1|DSER	LOC108600617|XP_017843783.1|DBUS
OG0006611	LOC110188894|XP_020814472.1|DSER	LOC108601094|XP_017844493.1|DBUS
OG0006612	LOC110188907|XP_020814487.1|DSER	LOC108599135|XP_017841413.1|DBUS
OG0006613	LOC110188899|XP_020814479.1|DSER	LOC108599101|XP_017841379.1|DBUS
OG0006614	LOC110177869|XP_020800484.1|DSER, LOC110188895|XP_020814473.1|DSER	LOC108598402|XP_017840514.1|DBUS
OG0006615	LOC110188884|XP_020814461.1|DSER	LOC108598689|XP_017840898.1|DBUS
OG0006616	LOC110190430|XP_020816570.1|DSER	LOC108599777|XP_017842320.1|DBUS
OG0006617	LOC110185202|XP_020809587.1|DSER	LOC108600042|XP_017842876.1|DBUS
OG0006618	LOC110190567|XP_020816802.1|DSER	LOC108598902|XP_017841154.1|DBUS
OG0006619	LOC110188880|XP_020814457.1|DSER	LOC108599750|XP_017842252.1|DBUS
OG0006620	LOC110188813|XP_020814350.1|DSER	LOC108599385|XP_017841681.1|DBUS
OG0006621	LOC110187123|XP_020812196.1|DSER	LOC108600992|XP_033149567.1|DBUS
OG0006622	LOC110183638|XP_020807616.1|DSER	LOC108599920|XP_017842612.1|DBUS
OG0006623	LOC110183661|XP_020807647.1|DSER	LOC108600669|XP_017843854.1|DBUS
OG0006624	LOC110189728|XP_020815578.1|DSER	LOC108596253|XP_017837295.1|DBUS
OG0006625	LOC110189732|XP_020815585.1|DSER	LOC108594882|XP_017835509.1|DBUS
OG0006626	LOC110189357|XP_020815058.1|DSER	LOC108596818|XP_017838425.1|DBUS
OG0006627	LOC110191108|XP_020817515.1|DSER	LOC108597698|XP_017839867.1|DBUS
OG0006628	LOC110176426|XP_020798436.1|DSER	LOC108597426|XP_017839470.1|DBUS
OG0006629	LOC110179200|XP_020802276.1|DSER	LOC108597131|XP_017839005.1|DBUS
OG0006630	LOC110179349|XP_020802519.1|DSER	LOC108594736|XP_017835363.1|DBUS
OG0006631	LOC110189074|XP_020814703.1|DSER	LOC108600313|XP_017843299.1|DBUS
OG0006632	LOC110181889|XP_020805482.1|DSER	LOC108596184|XP_017837187.1|DBUS
OG0006633	LOC110177607|XP_020800065.1|DSER	LOC108599861|XP_017842491.2|DBUS
OG0006634	LOC110178160|XP_020800852.1|DSER	LOC108608171|XP_017854917.2|DBUS
OG0006635	LOC110183202|XP_020807073.1|DSER	LOC108608442|XP_033149750.1|DBUS
OG0006636	LOC110181497|XP_020804924.1|DSER	LOC108605643|XP_017850915.1|DBUS
OG0006637	LOC110178754|XP_020801646.1|DSER	LOC108598817|XP_017841052.1|DBUS
OG0006638	LOC110177079|XP_020799255.1|DSER	LOC108596269|XP_017837325.1|DBUS
OG0006639	LOC110177082|XP_020799269.1|DSER	LOC108596266|XP_017837314.1|DBUS
OG0006640	LOC110182884|XP_020806687.1|DSER	LOC108596326|XP_017837439.1|DBUS
OG0006642	LOC110191665|XP_020818226.1|DSER	LOC108596859|XP_017838493.1|DBUS
OG0006643	LOC110191662|XP_020818219.1|DSER	LOC108596082|XP_017836988.1|DBUS
OG0006644	LOC110181228|XP_020804584.1|DSER	LOC108600988|XP_017844340.1|DBUS
OG0006645	LOC110181365|XP_020804748.1|DSER	LOC108607981|XP_017854624.1|DBUS
OG0006646	LOC110178233|XP_020800943.1|DSER	LOC108596069|XP_017836952.1|DBUS
OG0006647	LOC110178491|XP_020801297.1|DSER	LOC108596848|XP_017838467.1|DBUS
OG0006648	LOC110177617|XP_020800081.1|DSER	LOC108598915|XP_017841167.1|DBUS
OG0006649	LOC110180475|XP_020803821.1|DSER	LOC108595912|XP_017836692.1|DBUS
OG0006650	LOC110189781|XP_020815666.1|DSER	LOC108596409|XP_017837589.1|DBUS
OG0006651	LOC110190418|XP_020816549.1|DSER	LOC108599975|XP_017842735.2|DBUS
OG0006652	LOC110178599|XP_020801443.1|DSER	LOC108598914|XP_017841166.1|DBUS
OG0006653	LOC110188821|XP_020814360.1|DSER	LOC108599808|XP_017842374.1|DBUS
OG0006654	LOC110183628|XP_020807605.1|DSER	LOC108598555|XP_017840730.1|DBUS
OG0006655	LOC110182751|XP_020806521.1|DSER	LOC117134619|XP_033149774.1|DBUS
OG0006656	LOC110189978|XP_020815926.1|DSER	LOC108598478|XP_017840617.1|DBUS
OG0006657	LOC110182907|XP_020806725.1|DSER	LOC108595638|XP_017836399.1|DBUS
OG0006658	LOC110178636|XP_020801482.1|DSER	LOC108600568|XP_033149352.1|DBUS
OG0006659	LOC110178612|XP_020801455.1|DSER	LOC108601160|XP_017844581.2|DBUS
OG0006660	LOC110184748|XP_020809037.1|DSER	LOC108598604|XP_017840791.2|DBUS
OG0006661	LOC110184718|XP_020808996.1|DSER	LOC108600340|XP_017843352.2|DBUS
OG0006662	LOC110185858|XP_020810526.1|DSER	LOC108608510|XP_017855399.1|DBUS
OG0006663	LOC110178770|XP_020801667.1|DSER	LOC108599866|XP_033149396.1|DBUS
OG0006664	LOC110188315|XP_020813682.1|DSER	LOC108603274|XP_017847422.1|DBUS
OG0006665	LOC110184493|XP_020808706.1|DSER	LOC108601100|XP_017844504.1|DBUS
OG0006666	LOC110182864|XP_020806665.1|DSER	LOC108595019|XP_017835642.1|DBUS
OG0006667	LOC110189979|XP_020815927.1|DSER	LOC108598711|XP_017840927.1|DBUS
OG0006668	LOC110182955|XP_020806805.1|DSER	LOC108596115|XP_017837032.1|DBUS
OG0006669	LOC110187212|XP_020812274.1|DSER	LOC108598126|XP_017840232.1|DBUS
OG0006670	LOC110187168|XP_020812235.1|DSER	LOC108599563|XP_017841948.1|DBUS
OG0006671	LOC110187002|XP_020812024.1|DSER	LOC108599560|XP_017841944.1|DBUS
OG0006672	LOC110190357|XP_020816421.1|DSER	LOC108599768|XP_017842282.2|DBUS
OG0006673	LOC110189053|XP_020814678.1|DSER	LOC108601158|XP_017844578.1|DBUS
OG0006674	LOC110178593|XP_020801438.1|DSER	LOC108598365|XP_017840474.1|DBUS
OG0006675	LOC110183705|XP_020807710.1|DSER	LOC108600035|XP_017842865.1|DBUS
OG0006676	LOC110176181|XP_020798087.1|DSER	LOC108598513|XP_017840678.1|DBUS
OG0006677	LOC110190668|XP_020816927.1|DSER	LOC108600267|XP_017843212.1|DBUS
OG0006678	LOC110176714|XP_020798813.1|DSER	LOC108599953|XP_017842693.1|DBUS
OG0006679	LOC110188818|XP_020814357.1|DSER	LOC108600279|XP_017843236.1|DBUS
OG0006680	LOC110191358|XP_020817865.1|DSER	LOC108601621|XP_017845009.1|DBUS
OG0006681	LOC110186993|XP_020812013.1|DSER	LOC108599559|XP_017841941.1|DBUS
OG0006682	LOC110190519|XP_020816711.1|DSER	LOC108600674|XP_017843866.1|DBUS
OG0006683	LOC110190624|XP_020816877.1|DSER	LOC108601097|XP_017844501.1|DBUS
OG0006684	LOC110190621|XP_020816875.1|DSER	LOC108600266|XP_017843211.1|DBUS
OG0006685	LOC110189275|XP_020814953.1|DSER	LOC108597729|XP_017839913.2|DBUS
OG0006686	LOC110178759|XP_020801651.1|DSER	LOC108598582|XP_017840763.1|DBUS
OG0006687	LOC110181807|XP_020805353.1|DSER	LOC108607173|XP_017853315.1|DBUS
OG0006688	LOC110184740|XP_020809028.1|DSER	LOC108598883|XP_017841132.1|DBUS
OG0006689	LOC110177622|XP_020800086.1|DSER	LOC108598173|XP_017840277.2|DBUS
OG0006690	LOC110190869|XP_020817179.1|DSER	LOC108603669|XP_017848154.1|DBUS
OG0006691	LOC110187756|XP_020812880.1|DSER	LOC108600447|XP_017843523.1|DBUS
OG0006692	LOC110177605|XP_020800062.1|DSER	LOC108599859|XP_017842489.1|DBUS
OG0006693	LOC110185284|XP_020809690.1|DSER	LOC108598648|XP_017840849.1|DBUS
OG0006694	LOC110180135|XP_020803437.1|DSER	LOC108606566|XP_017852273.1|DBUS
OG0006695	LOC110190788|XP_020817085.1|DSER	LOC108600645|XP_017843830.2|DBUS
OG0006696	LOC110185790|XP_020810453.1|DSER	LOC108594423|XP_017835087.2|DBUS
OG0006697	LOC110190687|XP_020816956.1|DSER	LOC108598630|XP_017840819.1|DBUS
OG0006698	LOC110177544|XP_020799972.1|DSER	LOC108599997|XP_017842766.1|DBUS
OG0006699	LOC110182792|XP_020806584.1|DSER	LOC108600458|XP_017843536.2|DBUS
OG0006700	LOC110190823|XP_020817138.1|DSER	LOC108600773|XP_017844029.2|DBUS
OG0006701	LOC110189365|XP_020815071.1|DSER	LOC108595233|XP_017835920.1|DBUS
OG0006702	LOC110178741|XP_020801628.1|DSER	LOC108598526|XP_017840696.1|DBUS
OG0006703	LOC110189951|XP_020815898.1|DSER	LOC108598896|XP_017841146.1|DBUS
OG0006704	LOC110189952|XP_020815900.1|DSER	LOC108599360|XP_017841653.1|DBUS
OG0006705	LOC110188967|XP_020814570.1|DSER	LOC108597329|XP_017839310.1|DBUS
OG0006706	LOC110189625|XP_020815425.1|DSER	LOC108595144|XP_017835799.1|DBUS
OG0006707	LOC110176926|XP_020799082.1|DSER	LOC108594840|XP_017835467.1|DBUS
OG0006708	LOC110180106|XP_020803398.1|DSER	LOC108606213|XP_017851592.1|DBUS
OG0006709	LOC110178114|XP_020800787.1|DSER	LOC108605143|XP_017850207.1|DBUS
OG0006710	LOC110178786|XP_020801691.1|DSER	LOC108599863|XP_017842498.1|DBUS
OG0006712	LOC110188798|XP_020814322.1|DSER	LOC108600014|XP_017842813.1|DBUS
OG0006713	LOC110178670|XP_020801525.1|DSER	LOC108598506|XP_017840665.1|DBUS
OG0006714	LOC110178631|XP_020801476.1|DSER	LOC108598505|XP_017840664.1|DBUS
OG0006715	LOC110178736|XP_020801620.1|DSER	LOC108600828|XP_017844110.1|DBUS
OG0006716	LOC110183975|XP_020807989.1|DSER	LOC108607624|XP_017854030.1|DBUS
OG0006717	LOC110190806|XP_020817112.1|DSER	LOC108600122|XP_017842994.2|DBUS
OG0006718	LOC110190811|XP_020817120.1|DSER	LOC108601037|XP_017844408.1|DBUS
OG0006719	LOC110190195|XP_020816206.1|DSER	LOC108598496|XP_017840653.2|DBUS
OG0006720	LOC110178970|XP_020801938.1|DSER	LOC108598296|XP_033149394.1|DBUS
OG0006721	LOC110190602|XP_020816854.1|DSER	LOC108600491|XP_017843612.2|DBUS
OG0006722	LOC110190707|XP_020816986.1|DSER	LOC108598600|XP_017840784.1|DBUS
OG0006724	LOC110189678|XP_020815499.1|DSER	LOC108604637|XP_017849675.1|DBUS
OG0006725	LOC110189005|XP_020814621.1|DSER	LOC108602815|XP_017846535.1|DBUS
OG0006726	LOC110176442|XP_020798449.1|DSER	LOC108603525|XP_017847909.1|DBUS
OG0006727	LOC110188980|XP_020814591.1|DSER	LOC108603502|XP_017847864.1|DBUS
OG0006728	LOC110186893|XP_020811851.1|DSER	LOC108604071|XP_017848828.1|DBUS
OG0006729	LOC110189218|XP_020814849.1|DSER	LOC108597029|XP_017838806.1|DBUS
OG0006730	LOC110189539|XP_020815329.1|DSER	LOC108597028|XP_017838804.1|DBUS
OG0006731	LOC110185770|XP_020810432.1|DSER	LOC108606764|XP_017852668.1|DBUS
OG0006732	LOC110189058|XP_020814686.1|DSER	LOC108598004|XP_033149661.1|DBUS
OG0006733	LOC110191163|XP_020817581.1|DSER	LOC108599082|XP_017841359.1|DBUS
OG0006734	LOC110188750|XP_020814253.1|DSER	LOC108600399|XP_017843438.1|DBUS
OG0006735	LOC110183629|XP_020807606.1|DSER	LOC108600451|XP_017843527.2|DBUS
OG0006736	LOC110189055|XP_020814681.1|DSER	LOC108598624|XP_017840812.1|DBUS
OG0006737	LOC110185230|XP_020809623.1|DSER	LOC108600759|XP_017844008.1|DBUS
OG0006738	LOC110189787|XP_020815678.1|DSER	LOC108596426|XP_017837638.1|DBUS
OG0006739	LOC110176226|XP_020798171.1|DSER	LOC108600118|XP_017842985.1|DBUS
OG0006740	LOC110189088|XP_020814720.1|DSER	LOC108600686|XP_017843887.1|DBUS
OG0006741	LOC110189087|XP_020814718.1|DSER	LOC108600685|XP_017843886.1|DBUS
OG0006742	LOC110191950|XP_020818630.1|DSER	LOC108604123|XP_017848899.1|DBUS
OG0006743	LOC110187562|XP_020812609.1|DSER	LOC108608119|XP_033149789.1|DBUS
OG0006744	LOC110190566|XP_020816798.1|DSER	LOC108600925|XP_017844247.1|DBUS
OG0006745	LOC110191116|XP_020817520.1|DSER	LOC108604762|XP_017849841.1|DBUS
OG0006746	LOC110189918|XP_020815850.1|DSER	LOC108600778|XP_033149505.1|DBUS
OG0006747	LOC110185159|XP_020809523.1|DSER	LOC108600107|XP_033149583.1|DBUS
OG0006748	LOC110179579|XP_020802829.1|DSER	LOC108607231|XP_017853397.1|DBUS
OG0006749	LOC110177568|XP_020799999.1|DSER	LOC108600909|XP_017844227.2|DBUS
OG0006750	LOC110179680|XP_020802950.1|DSER	LOC108605839|XP_017851136.1|DBUS
OG0006752	LOC110183662|XP_020807648.1|DSER	LOC108598421|XP_017840537.1|DBUS
OG0006753	LOC110183711|XP_020807718.1|DSER	LOC108598258|XP_017840363.1|DBUS
OG0006754	LOC110178812|XP_020801730.1|DSER	LOC108599486|XP_017841821.1|DBUS
OG0006755	LOC110183657|XP_020807644.1|DSER	LOC108600527|XP_017843664.1|DBUS
OG0006756	LOC110184719|XP_020808997.1|DSER	LOC108598476|XP_017840613.2|DBUS
OG0006757	LOC110184735|XP_020809021.1|DSER	LOC108599961|XP_017842700.1|DBUS
OG0006758	LOC110188851|XP_020814416.1|DSER	LOC108600316|XP_017843303.1|DBUS
