Orthogroup	DSER.longest_only	DMAU.longest_only
OG0006706	LOC110189625|XP_020815425.1|DSER	LOC117138061|XP_033155776.1|DMAU
OG0006707	LOC110176926|XP_020799082.1|DSER	LOC117136044|XP_033152574.1|DMAU
OG0006708	LOC110180106|XP_020803398.1|DSER	LOC117147976|XP_033171017.1|DMAU
OG0006709	LOC110178114|XP_020800787.1|DSER	LOC117147859|XP_033170825.1|DMAU
OG0006710	LOC110178786|XP_020801691.1|DSER	LOC117141976|XP_033161666.1|DMAU
OG0006711	LOC110178803|XP_020801715.1|DSER	LOC117141974|XP_033161664.1|DMAU
OG0006712	LOC110188798|XP_020814322.1|DSER	LOC117140973|XP_033160098.1|DMAU
OG0006713	LOC110178670|XP_020801525.1|DSER	LOC117140710|XP_033159666.1|DMAU
OG0006714	LOC110178631|XP_020801476.1|DSER	LOC117140709|XP_033159665.1|DMAU
OG0006715	LOC110178736|XP_020801620.1|DSER	LOC117140278|XP_033158998.1|DMAU
OG0006716	LOC110183975|XP_020807989.1|DSER	LOC117135310|XP_033151396.1|DMAU
OG0006717	LOC110190806|XP_020817112.1|DSER	LOC117141014|XP_033160165.1|DMAU
OG0006718	LOC110190811|XP_020817120.1|DSER	LOC117140782|XP_033159759.1|DMAU
OG0006719	LOC110190195|XP_020816206.1|DSER	LOC117141090|XP_033160297.1|DMAU
OG0006720	LOC110178970|XP_020801938.1|DSER	LOC117141464|XP_033160815.1|DMAU
OG0006721	LOC110190602|XP_020816854.1|DSER	LOC117140266|XP_033158983.1|DMAU
OG0006722	LOC110190707|XP_020816986.1|DSER	LOC117141350|XP_033160647.1|DMAU
OG0006723	LOC110185620|XP_020810228.1|DSER	LOC117149936|XP_033172731.1|DMAU
OG0006724	LOC110189678|XP_020815499.1|DSER	LOC117144113|XP_033165024.1|DMAU
OG0006725	LOC110189005|XP_020814621.1|DSER	LOC117144411|XP_033165442.1|DMAU
OG0006726	LOC110176442|XP_020798449.1|DSER	LOC117145973|XP_033167769.1|DMAU
OG0006727	LOC110188980|XP_020814591.1|DSER	LOC117143983|XP_033164814.1|DMAU
OG0006728	LOC110186893|XP_020811851.1|DSER	LOC117146125|XP_033168021.1|DMAU
OG0006729	LOC110189218|XP_020814849.1|DSER	LOC117136267|XP_033152979.1|DMAU
OG0006730	LOC110189539|XP_020815329.1|DSER	LOC117136673|XP_033153566.1|DMAU
OG0006731	LOC110185770|XP_020810432.1|DSER	LOC117150597|XP_033173445.1|DMAU
OG0006732	LOC110189058|XP_020814686.1|DSER	LOC117141595|XP_033161000.1|DMAU
OG0006733	LOC110191163|XP_020817581.1|DSER	LOC117141407|XP_033160721.1|DMAU
OG0006734	LOC110188750|XP_020814253.1|DSER	LOC117139945|XP_033158524.1|DMAU
OG0006735	LOC110183629|XP_020807606.1|DSER	LOC117139085|XP_033157094.1|DMAU
OG0006736	LOC110189055|XP_020814681.1|DSER	LOC117139248|XP_033157352.1|DMAU
OG0006737	LOC110185230|XP_020809623.1|DSER	LOC117141354|XP_033160653.1|DMAU
OG0006738	LOC110189787|XP_020815678.1|DSER	LOC117136279|XP_033153003.1|DMAU
OG0006739	LOC110176226|XP_020798171.1|DSER	LOC117141935|XP_033161565.1|DMAU
OG0006740	LOC110189088|XP_020814720.1|DSER	LOC117141887|XP_033161474.1|DMAU
OG0006741	LOC110189087|XP_020814718.1|DSER	LOC117141886|XP_033161472.1|DMAU
OG0006742	LOC110191950|XP_020818630.1|DSER	LOC117145228|XP_033166694.1|DMAU
OG0006743	LOC110187562|XP_020812609.1|DSER	LOC117139455|XP_033157659.1|DMAU
OG0006744	LOC110190566|XP_020816798.1|DSER	LOC117140347|XP_033159087.1|DMAU
OG0006745	LOC110191116|XP_020817520.1|DSER	LOC117145849|XP_033167557.1|DMAU
OG0006746	LOC110189918|XP_020815850.1|DSER	LOC117139777|XP_033158277.1|DMAU
OG0006747	LOC110185159|XP_020809523.1|DSER	LOC117140131|XP_033158786.1|DMAU
OG0006748	LOC110179579|XP_020802829.1|DSER	LOC117146353|XP_033168394.1|DMAU
OG0006749	LOC110177568|XP_020799999.1|DSER	LOC117139345|XP_033157483.1|DMAU
OG0006750	LOC110179680|XP_020802950.1|DSER	LOC117148948|XP_033172579.1|DMAU
OG0006752	LOC110183662|XP_020807648.1|DSER	LOC117141362|XP_033160659.1|DMAU
OG0006753	LOC110183711|XP_020807718.1|DSER	LOC117140640|XP_033159570.1|DMAU
OG0006754	LOC110178812|XP_020801730.1|DSER	LOC117141773|XP_033161294.1|DMAU
OG0006755	LOC110183657|XP_020807644.1|DSER	LOC117139936|XP_033158512.1|DMAU
OG0006756	LOC110184719|XP_020808997.1|DSER	LOC117140987|XP_033160129.1|DMAU
OG0006757	LOC110184735|XP_020809021.1|DSER	LOC117140988|XP_033160130.1|DMAU
OG0006758	LOC110188851|XP_020814416.1|DSER	LOC117142004|XP_033161744.1|DMAU
OG0006759	LOC110188801|XP_020814333.1|DSER	LOC117142002|XP_033161742.1|DMAU
OG0006760	LOC110189935|XP_020815879.1|DSER	LOC117140169|XP_033158836.1|DMAU
OG0006761	LOC110186496|XP_020811353.1|DSER	LOC117143873|XP_033164649.1|DMAU
OG0006762	LOC110191970|XP_020818644.1|DSER	LOC117147932|XP_033170966.1|DMAU
OG0006763	LOC110189351|XP_020815052.1|DSER	LOC117137457|XP_033154792.1|DMAU
OG0006764	LOC110179266|XP_020802380.1|DSER	LOC117136370|XP_033153144.1|DMAU
OG0006765	LOC110189370|XP_020815077.1|DSER	LOC117136944|XP_033153982.1|DMAU
OG0006766	LOC110178730|XP_020801611.1|DSER	LOC117139459|XP_033157660.1|DMAU
OG0006767	LOC110190268|XP_020816298.1|DSER	LOC117139830|XP_033158362.1|DMAU
OG0006768	LOC110190267|XP_020816291.1|DSER	LOC117139827|XP_033158355.1|DMAU
OG0006769	LOC110189984|XP_020815932.1|DSER	LOC117139829|XP_033158361.1|DMAU
OG0006770	LOC110190758|XP_020817046.1|DSER	LOC117141401|XP_033160714.1|DMAU
OG0006771	LOC110180103|XP_020803389.1|DSER	LOC117147577|XP_033170413.1|DMAU
OG0006772	LOC110177735|XP_020800253.1|DSER	LOC117137819|XP_033155392.1|DMAU
OG0006773	LOC110182805|XP_020806598.1|DSER	LOC117139841|XP_033158379.1|DMAU
OG0006774	LOC110190250|XP_020816273.1|DSER	LOC117139468|XP_033157672.1|DMAU
OG0006775	LOC110190371|XP_020816442.1|DSER	LOC117142037|XP_033161797.1|DMAU
OG0006776	LOC110183640|XP_020807618.1|DSER	LOC117140778|XP_033159754.1|DMAU
OG0006777	LOC110190000|XP_020815959.1|DSER	LOC117142041|XP_033161802.1|DMAU
OG0006778	LOC110188833|XP_020814383.1|DSER	LOC117141367|XP_033160664.1|DMAU
OG0006779	LOC110178818|XP_020801742.1|DSER	LOC117140138|XP_033158796.1|DMAU
OG0006780	LOC110176750|XP_020798857.1|DSER	LOC117140501|XP_033159358.1|DMAU
OG0006781	LOC110176195|XP_020798105.1|DSER	LOC117140216|XP_033158897.1|DMAU
OG0006782	LOC110177634|XP_020800107.1|DSER	LOC117141299|XP_033160568.1|DMAU
OG0006783	LOC110178313|XP_020801066.1|DSER	LOC117138193|XP_033155989.1|DMAU
OG0006784	LOC110189988|XP_020815943.1|DSER	LOC117139543|XP_033157812.1|DMAU
OG0006785	LOC110182528|XP_020806240.1|DSER	LOC117136356|XP_033153114.1|DMAU
OG0006786	LOC110189663|XP_020815467.1|DSER	LOC117136833|XP_033153803.1|DMAU
OG0006787	LOC110178900|XP_020801835.1|DSER	LOC117139250|XP_033157355.1|DMAU
OG0006788	LOC110178902|XP_020801838.1|DSER	LOC117139253|XP_033157359.1|DMAU
OG0006789	LOC110181539|XP_020804980.1|DSER	LOC117146572|XP_033168762.1|DMAU
OG0006790	LOC110182361|XP_020806062.1|DSER	LOC117138181|XP_033155970.1|DMAU
OG0006791	LOC110181256|XP_020804620.1|DSER	LOC117140631|XP_033159543.1|DMAU
OG0006792	LOC110190535|XP_020816741.1|DSER	LOC117141027|XP_033160198.1|DMAU
OG0006793	LOC110190524|XP_020816720.1|DSER	LOC117140655|XP_033159587.1|DMAU
OG0006794	LOC110189346|XP_020815047.1|DSER	LOC117138098|XP_033155845.1|DMAU
OG0006795	LOC110178611|XP_020801454.1|DSER	LOC117140342|XP_033159082.1|DMAU
OG0006796	LOC110190252|XP_020816275.1|DSER	LOC117140753|XP_033159726.1|DMAU
OG0006797	LOC110183395|XP_020807324.1|DSER	LOC117135221|XP_033151228.1|DMAU
OG0006798	LOC110190075|XP_020816040.1|DSER	LOC117138995|XP_033156962.1|DMAU
OG0006799	LOC110190764|XP_020817053.1|DSER	LOC117141569|XP_033160971.1|DMAU
OG0006800	LOC110188943|XP_020814545.1|DSER	LOC117141740|XP_033161251.1|DMAU
OG0006801	LOC110184218|XP_020808328.1|DSER	LOC117148622|XP_033172004.1|DMAU
OG0006802	LOC110176375|XP_020798366.1|DSER	LOC117136911|XP_033153924.1|DMAU
OG0006803	LOC110191679|XP_020818247.1|DSER	LOC117138015|XP_033155707.1|DMAU
OG0006804	LOC110190545|XP_020816753.1|DSER	LOC117140907|XP_033159968.1|DMAU
OG0006805	LOC110182111|XP_020805779.1|DSER	LOC117135515|XP_033151657.1|DMAU
OG0006806	LOC110188276|XP_020813626.1|DSER	LOC117139489|XP_033157700.1|DMAU
OG0006807	LOC110190151|XP_020816143.1|DSER	LOC117140013|XP_033158621.1|DMAU
OG0006808	LOC110177040|XP_020799215.1|DSER	LOC117136874|XP_033153868.1|DMAU
OG0006809	LOC110177559|XP_020799991.1|DSER	LOC117140258|XP_033158955.1|DMAU
OG0006810	LOC110190529|XP_020816734.1|DSER	LOC117142088|XP_033161862.1|DMAU
OG0006811	LOC110176495|XP_020798527.1|DSER	LOC117144116|XP_033165026.1|DMAU
OG0006812	LOC110191083|XP_020817481.1|DSER	LOC117139905|XP_033158477.1|DMAU
OG0006813	LOC110187835|XP_020812973.1|DSER	LOC117146073|XP_033167907.1|DMAU
OG0006814	LOC110187748|XP_020812868.1|DSER	LOC117139801|XP_033158313.1|DMAU
OG0006815	LOC110177602|XP_020800057.1|DSER	LOC117139725|XP_033158152.1|DMAU
OG0006816	LOC110177569|XP_020800004.1|DSER	LOC117139394|XP_033157553.1|DMAU
OG0006817	LOC110188867|XP_020814439.1|DSER	LOC117140446|XP_033159261.1|DMAU
OG0006818	LOC110178621|XP_020801464.1|DSER	LOC117140524|XP_033159394.1|DMAU
OG0006819	LOC110190409|XP_020816534.1|DSER	LOC117142056|XP_033161821.1|DMAU
OG0006820	LOC110190207|XP_020816221.1|DSER	LOC117141415|XP_033160732.1|DMAU
OG0006821	LOC110183144|XP_020806994.1|DSER	LOC117150603|XP_033173455.1|DMAU
OG0006822	LOC110182889|XP_020806692.1|DSER	LOC117135831|XP_033152232.1|DMAU
OG0006823	LOC110183560|XP_020807520.1|DSER	LOC117139438|XP_033157630.1|DMAU
OG0006824	LOC110176170|XP_020798067.1|DSER	LOC117139625|XP_033157970.1|DMAU
OG0006825	LOC110191225|XP_020817650.1|DSER	LOC117141751|XP_033161264.1|DMAU
OG0006826	LOC110183573|XP_020807542.1|DSER	LOC117141432|XP_033160764.1|DMAU
OG0006827	LOC110191742|XP_020818333.1|DSER	LOC117144583|XP_033165749.1|DMAU
OG0006828	LOC110183320|XP_020807226.1|DSER	LOC117138712|XP_033156853.1|DMAU
OG0006829	LOC110190482|XP_020816653.1|DSER	LOC117140833|XP_033159833.1|DMAU
OG0006830	LOC110177584|XP_020800027.1|DSER	LOC117139098|XP_033157117.1|DMAU
OG0006831	LOC110190787|XP_020817084.1|DSER	LOC117140872|XP_033159905.1|DMAU
OG0006832	LOC110190077|XP_020816042.1|DSER	LOC117140946|XP_033160034.1|DMAU
OG0006833	LOC110190772|XP_020817062.1|DSER	LOC117142059|XP_033161825.1|DMAU
OG0006834	LOC110191152|XP_020817568.1|DSER	LOC117144088|XP_033164994.1|DMAU
OG0006835	LOC110189084|XP_020814714.1|DSER	LOC117140591|XP_033159489.1|DMAU
OG0006836	LOC110185340|XP_020809778.1|DSER	LOC117141454|XP_033160799.1|DMAU
OG0006837	LOC110183585|XP_020807557.1|DSER	LOC117139008|XP_033156992.1|DMAU
OG0006838	LOC110190635|XP_020816890.1|DSER	LOC117141871|XP_033161448.1|DMAU
OG0006839	LOC110183554|XP_020807514.1|DSER	LOC117140382|XP_033159139.1|DMAU
OG0006840	LOC110180586|XP_020803937.1|DSER	LOC117135183|XP_033151140.1|DMAU
OG0006841	LOC110190098|XP_020816064.1|DSER	LOC117140978|XP_033160117.1|DMAU
OG0006842	LOC110177619|XP_020800084.1|DSER	LOC117140592|XP_033159491.1|DMAU
OG0006843	LOC110179522|XP_020802758.1|DSER	LOC117146992|XP_033169559.1|DMAU
OG0006844	LOC110186916|XP_020811897.1|DSER	LOC117144817|XP_033166091.1|DMAU
OG0006845	LOC110189905|XP_020815829.1|DSER	LOC117141851|XP_033161417.1|DMAU
OG0006846	LOC110178772|XP_020801674.1|DSER	LOC117141382|XP_033160684.1|DMAU
OG0006847	LOC110178769|XP_020801666.1|DSER	LOC117140654|XP_033159586.1|DMAU
OG0006848	LOC110189640|XP_020815445.1|DSER	LOC117138067|XP_033155782.1|DMAU
OG0006849	LOC110190339|XP_020816396.1|DSER	LOC117141915|XP_033161534.1|DMAU
OG0006850	LOC110190338|XP_020816395.1|DSER	LOC117140639|XP_033159569.1|DMAU
OG0006851	LOC110190206|XP_020816219.1|DSER	LOC117139220|XP_033157306.1|DMAU
OG0006852	LOC110189778|XP_020815661.1|DSER	LOC117137753|XP_033155254.1|DMAU
OG0006853	LOC110183618|XP_020807595.1|DSER	LOC117139523|XP_033157776.1|DMAU
OG0006854	LOC110188945|XP_020814544.1|DSER	LOC117135784|XP_033152155.1|DMAU
OG0006855	LOC110190481|XP_020816652.1|DSER	LOC117142106|XP_033161883.1|DMAU
OG0006856	LOC110189707|XP_020815540.1|DSER	LOC117135410|XP_033151446.1|DMAU
OG0006857	LOC110189373|XP_020815080.1|DSER	LOC117136297|XP_033153032.1|DMAU
OG0006858	LOC110189062|XP_020814690.1|DSER	LOC117139376|XP_033157516.1|DMAU
OG0006859	LOC110191569|XP_020818111.1|DSER	LOC117138678|XP_033156821.1|DMAU
OG0006860	LOC110189445|XP_020815176.1|DSER	LOC117136674|XP_033153568.1|DMAU
OG0006861	LOC110177620|XP_020800088.1|DSER	LOC117137762|XP_033155268.1|DMAU
OG0006862	LOC110190643|XP_020816900.1|DSER	LOC117141016|XP_033160168.1|DMAU
OG0006863	LOC110175931|XP_020797769.1|DSER	LOC117146716|XP_033169029.1|DMAU
OG0006864	LOC110189494|XP_020815243.1|DSER	LOC117135693|XP_033151988.1|DMAU
OG0006865	LOC110187853|XP_020812997.1|DSER	LOC117142849|XP_033162974.1|DMAU
OG0006866	LOC110176078|XP_020797968.1|DSER	LOC117135992|XP_033152498.1|DMAU
OG0006867	LOC110177930|XP_020800568.1|DSER	LOC117135522|XP_033151677.1|DMAU
OG0006868	LOC110177929|XP_020800567.1|DSER	LOC117135521|XP_033151675.1|DMAU
OG0006869	LOC110189513|XP_020815281.1|DSER	LOC117135761|XP_033152110.1|DMAU
OG0006870	LOC110189341|XP_020815043.1|DSER	LOC117138323|XP_033156246.1|DMAU
OG0006871	LOC110180712|XP_020804055.1|DSER	LOC117137991|XP_033155666.1|DMAU
OG0006872	LOC110191914|XP_020818563.1|DSER	LOC117138209|XP_033156035.1|DMAU
OG0006873	LOC110179369|XP_020802545.1|DSER	LOC117137202|XP_033154445.1|DMAU
OG0006874	LOC110191706|XP_020818281.1|DSER	LOC117151082|XP_033174217.1|DMAU
OG0006875	LOC110187517|XP_020812571.1|DSER	LOC117140776|XP_033159756.1|DMAU
OG0006876	LOC110191543|XP_020818074.1|DSER	LOC117137749|XP_033155246.1|DMAU
OG0006877	LOC110178163|XP_020800856.1|DSER	LOC117138437|XP_033156441.1|DMAU
OG0006878	LOC110185577|XP_020810166.1|DSER	LOC117147144|XP_033169817.1|DMAU
OG0006879	LOC110178580|XP_020801420.1|DSER	LOC117136347|XP_033153102.1|DMAU
OG0006880	LOC110181183|XP_020804520.1|DSER	LOC117142278|XP_033162088.1|DMAU
OG0006881	LOC110185710|XP_020810345.1|DSER	LOC117138205|XP_033156034.1|DMAU
OG0006882	LOC110189217|XP_020814848.1|DSER	LOC117136266|XP_033152978.1|DMAU
OG0006883	LOC110185070|XP_020809409.1|DSER	LOC117143970|XP_033164801.1|DMAU
OG0006884	LOC110185559|XP_020810137.1|DSER	LOC117140331|XP_033159481.1|DMAU
OG0006885	LOC110183287|XP_020807176.1|DSER	LOC117140991|XP_033160136.1|DMAU
OG0006886	LOC110190938|XP_020817264.1|DSER	LOC117145676|XP_033167301.1|DMAU
OG0006887	LOC110187119|XP_020812188.1|DSER	LOC117146554|XP_033168743.1|DMAU
OG0006888	LOC110183362|XP_020807283.1|DSER	LOC117137045|XP_033154148.1|DMAU
OG0006889	LOC110185072|XP_020809411.1|DSER	LOC117149223|XP_033172649.1|DMAU
OG0006890	LOC110179157|XP_020802203.1|DSER	LOC117150729|XP_033173646.1|DMAU
OG0006892	LOC110176892|XP_020799036.1|DSER	LOC117150450|XP_033173228.1|DMAU
OG0006893	LOC110178137|XP_020800823.1|DSER	LOC117142007|XP_033161750.1|DMAU
OG0006894	LOC110178136|XP_020800822.1|DSER	LOC117141988|XP_033161712.1|DMAU
OG0006895	LOC110182073|XP_020805716.1|DSER	LOC117148836|XP_033172381.1|DMAU
OG0006896	LOC110186044|XP_020810742.1|DSER	LOC117150616|XP_033173477.1|DMAU
OG0006897	LOC110177093|XP_020799280.1|DSER	LOC117150986|XP_033174079.1|DMAU
OG0006898	LOC110187504|XP_020812556.1|DSER	LOC117140368|XP_033159125.1|DMAU
OG0006899	LOC110182253|XP_020805931.1|DSER	LOC117150292|XP_033173006.1|DMAU
OG0006900	LOC110187144|XP_020812217.1|DSER	LOC117147001|XP_033169572.1|DMAU
OG0006901	LOC110187588|XP_020812633.1|DSER	LOC117147865|XP_033170837.1|DMAU
OG0006902	LOC110179752|XP_020803027.1|DSER	LOC117148292|XP_033171503.1|DMAU
OG0006903	LOC110186318|XP_020811113.1|DSER	LOC117146103|XP_033167975.1|DMAU
OG0006904	LOC110185947|XP_020810622.1|DSER	LOC117142499|XP_033162428.1|DMAU
OG0006905	LOC110184827|XP_020809131.1|DSER	LOC117135415|XP_033151462.1|DMAU
OG0006906	LOC110176854|XP_020798984.1|DSER	LOC117141926|XP_033161555.1|DMAU
OG0006907	LOC110187451|XP_020812499.1|DSER	LOC117150850|XP_033173811.1|DMAU
OG0006908	LOC110185833|XP_020810499.1|DSER	LOC117136507|XP_033153345.1|DMAU
OG0006909	LOC110183311|XP_020807215.1|DSER	LOC117150297|XP_033173010.1|DMAU
OG0006910	LOC110183850|XP_020807859.1|DSER	LOC117135190|XP_033151150.1|DMAU
OG0006911	LOC110184201|XP_020808305.1|DSER	LOC117147919|XP_033170928.1|DMAU
OG0006912	LOC110185867|XP_020810536.1|DSER	LOC117145803|XP_033167496.1|DMAU
OG0006913	LOC110182692|XP_020806444.1|DSER	LOC117150165|XP_033172852.1|DMAU
OG0006914	LOC110179816|XP_020803081.1|DSER	LOC117139277|XP_033157395.1|DMAU
OG0006915	LOC110183750|XP_020807765.1|DSER	LOC117150972|XP_033174044.1|DMAU
OG0006916	LOC110185123|XP_020809473.1|DSER	LOC117150932|XP_033173988.1|DMAU
OG0006917	LOC110185859|XP_020810527.1|DSER	LOC117135242|XP_033151276.1|DMAU
OG0006918	LOC110185767|XP_020810428.1|DSER	LOC117150521|XP_033173332.1|DMAU
OG0006919	LOC110176801|XP_020798895.1|DSER	LOC117136664|XP_033153559.1|DMAU
OG0006920	LOC110183154|XP_020807002.1|DSER	LOC117150612|XP_033173468.1|DMAU
OG0006921	LOC110182603|XP_020806320.1|DSER	LOC117150979|XP_033174061.1|DMAU
OG0006922	LOC110185058|XP_020809393.1|DSER	LOC117135934|XP_033152404.1|DMAU
OG0006923	LOC110178135|XP_020800821.1|DSER	LOC117150983|XP_033174071.1|DMAU
OG0006924	LOC110182820|XP_020806615.1|DSER	LOC117150036|XP_033172795.1|DMAU
OG0006925	LOC110186648|XP_020811568.1|DSER	LOC117144894|XP_033166208.1|DMAU
OG0006926	LOC110184975|XP_020809284.1|DSER	LOC117136228|XP_033152904.1|DMAU
OG0006927	LOC110184958|XP_020809265.1|DSER	LOC117148728|XP_033172177.1|DMAU
OG0006928	LOC110184988|XP_020809299.1|DSER	LOC117146249|XP_033168081.1|DMAU
OG0006929	LOC110178101|XP_020800770.1|DSER	LOC117151019|XP_033174115.1|DMAU
OG0006930	LOC110179168|XP_020802226.1|DSER	LOC117137553|XP_033154949.1|DMAU
OG0006931	LOC110184994|XP_020809304.1|DSER	LOC117142908|XP_033163086.1|DMAU
OG0006932	LOC110183277|XP_020807167.1|DSER	LOC117137634|XP_033155060.1|DMAU
OG0006933	LOC110183379|XP_020807301.1|DSER	LOC117144918|XP_033166259.1|DMAU
OG0006934	LOC110187617|XP_020812665.1|DSER	LOC117142286|XP_033162060.1|DMAU
OG0006935	LOC110185591|XP_020810185.1|DSER	LOC117138385|XP_033156349.1|DMAU
OG0006936	LOC110181457|XP_020804863.1|DSER, LOC110181461|XP_020804867.1|DSER, LOC110179851|XP_020803114.1|DSER	LOC117146123|XP_033168020.1|DMAU
OG0006937	LOC110183298|XP_020807194.1|DSER	LOC117135226|XP_033151234.1|DMAU
OG0006938	LOC110183199|XP_020807069.1|DSER	LOC117145672|XP_033167299.1|DMAU
OG0006939	LOC110187041|XP_020812065.1|DSER	LOC117148750|XP_033172230.1|DMAU
OG0006940	LOC110182680|XP_020806426.1|DSER	LOC117141873|XP_033161454.1|DMAU
OG0006941	LOC110183155|XP_020807003.1|DSER	LOC117150917|XP_033173960.1|DMAU
OG0006942	LOC110189259|XP_020814929.1|DSER	LOC117137751|XP_033155250.1|DMAU
OG0006943	LOC110184936|XP_020809240.1|DSER	LOC117139063|XP_033157101.1|DMAU
OG0006944	LOC110181150|XP_020804483.1|DSER	LOC117151068|XP_033174201.1|DMAU
OG0006945	LOC110187510|XP_020812563.1|DSER	LOC117139511|XP_033157763.1|DMAU
OG0006946	LOC110188126|XP_020813372.1|DSER	LOC117142627|XP_033162620.1|DMAU
OG0006947	LOC110185779|XP_020810440.1|DSER	LOC117150395|XP_033173149.1|DMAU
OG0006948	LOC110186112|XP_020810818.1|DSER	LOC117138414|XP_033156396.1|DMAU
OG0006949	LOC110185615|XP_020810222.1|DSER	LOC117142734|XP_033162798.1|DMAU
OG0006950	LOC110185104|XP_020809452.1|DSER	LOC117137898|XP_033155528.1|DMAU
OG0006951	LOC110183833|XP_020807844.1|DSER	LOC117149722|XP_033172705.1|DMAU
OG0006952	LOC110186528|XP_020811385.1|DSER	LOC117146004|XP_033167815.1|DMAU
OG0006953	LOC110189072|XP_020814701.1|DSER	LOC117139825|XP_033158352.1|DMAU
OG0006954	LOC110183932|XP_020807955.1|DSER	LOC117151090|XP_033174230.1|DMAU
OG0006955	LOC110188241|XP_020813562.1|DSER	LOC117142644|XP_033162641.1|DMAU
OG0006956	LOC110187239|XP_020812296.1|DSER	LOC117135315|XP_033151403.1|DMAU
OG0006957	LOC110185794|XP_020810457.1|DSER	LOC117137939|XP_033155595.1|DMAU
OG0006958	LOC110191498|XP_020818023.1|DSER	LOC117135580|XP_033151795.1|DMAU
OG0006959	LOC110179407|XP_020802591.1|DSER	LOC117140732|XP_033159701.1|DMAU
OG0006960	LOC110183829|XP_020807841.1|DSER	LOC117150824|XP_033173781.1|DMAU
OG0006961	LOC110187204|XP_020812262.1|DSER	LOC117150794|XP_033173738.1|DMAU
OG0006962	LOC110186002|XP_020810688.1|DSER	LOC117144816|XP_033166088.1|DMAU
OG0006963	LOC110187349|XP_020812397.1|DSER	LOC117147559|XP_033170396.1|DMAU
OG0006964	LOC110187358|XP_020812408.1|DSER	LOC117150284|XP_033172993.1|DMAU
OG0006965	LOC110187513|XP_020812566.1|DSER	LOC117150519|XP_033173327.1|DMAU
OG0006966	LOC110182703|XP_020806458.1|DSER	LOC117146836|XP_033169323.1|DMAU
OG0006967	LOC110182919|XP_020806741.1|DSER	LOC117137168|XP_033154372.1|DMAU
OG0006968	LOC110180257|XP_020803572.1|DSER	LOC117138361|XP_033156319.1|DMAU
OG0006969	LOC110178638|XP_020801487.1|DSER	LOC117139738|XP_033158186.1|DMAU
OG0006970	LOC110177423|XP_020799800.1|DSER	LOC117142515|XP_033162444.1|DMAU
OG0006971	LOC110185649|XP_020810266.1|DSER	LOC117135232|XP_033151245.1|DMAU
OG0006972	LOC110183401|XP_020807336.1|DSER	LOC117142937|XP_033167220.1|DMAU
OG0006973	LOC110178081|XP_020800744.1|DSER, LOC110178191|XP_020800884.1|DSER	LOC117135240|XP_033151273.1|DMAU
OG0006974	LOC110180581|XP_020803931.1|DSER	LOC117135186|XP_033151144.1|DMAU
OG0006975	LOC110182346|XP_020806045.1|DSER	LOC117150751|XP_033173677.1|DMAU
OG0006976	LOC110183122|XP_020806972.1|DSER	LOC117135545|XP_033151732.1|DMAU
OG0006977	LOC110184060|XP_020808096.1|DSER	LOC117136444|XP_033153253.1|DMAU
OG0006978	LOC110187227|XP_020812283.1|DSER	LOC117139866|XP_033158417.1|DMAU
OG0006979	LOC110187567|XP_020812615.1|DSER	LOC117150472|XP_033173259.1|DMAU
OG0006980	LOC110185718|XP_020810355.1|DSER	LOC117136184|XP_033152824.1|DMAU
OG0006981	LOC110185634|XP_020810250.1|DSER	LOC117135257|XP_033151294.1|DMAU
OG0006983	LOC110176979|XP_020799146.1|DSER	LOC117151021|XP_033174117.1|DMAU
OG0006984	LOC110181142|XP_020804474.1|DSER	LOC117141728|XP_033161274.1|DMAU
OG0006985	LOC110176915|XP_020799065.1|DSER	LOC117151091|XP_033174234.1|DMAU
OG0006986	LOC110179149|XP_020802197.1|DSER	LOC117137568|XP_033154968.1|DMAU
OG0006987	LOC110189344|XP_020815046.1|DSER	LOC117138095|XP_033155836.1|DMAU
OG0006988	LOC110178097|XP_020800765.1|DSER	LOC117142112|XP_033161895.1|DMAU
OG0006989	LOC110183925|XP_020807946.1|DSER	LOC117135168|XP_033151123.1|DMAU
OG0006990	LOC110187453|XP_020812501.1|DSER	LOC117142551|XP_033162495.1|DMAU
OG0006991	LOC110186385|XP_020811204.1|DSER	LOC117145781|XP_033167451.1|DMAU
OG0006992	LOC110182339|XP_020806030.1|DSER	LOC117145153|XP_033166586.1|DMAU
OG0006994	LOC110182595|XP_020806309.1|DSER	LOC117151029|XP_033174133.1|DMAU
OG0006995	LOC110185062|XP_020809398.1|DSER	LOC117136723|XP_033153646.1|DMAU
OG0006996	LOC110185057|XP_020809392.1|DSER	LOC117150232|XP_033172919.1|DMAU
OG0006997	LOC110188999|XP_020814609.1|DSER	LOC117137339|XP_033154625.1|DMAU
OG0006998	LOC110191313|XP_020817791.1|DSER	LOC117143202|XP_033163637.1|DMAU
OG0006999	LOC110181144|XP_020804476.1|DSER	LOC117138950|XP_033156879.1|DMAU
OG0007000	LOC110187593|XP_020812645.1|DSER	LOC117150087|XP_033172821.1|DMAU
OG0007001	LOC110178225|XP_020800932.1|DSER	LOC117136860|XP_033153850.1|DMAU
OG0007002	LOC110181404|XP_020804799.1|DSER	LOC117135276|XP_033151333.1|DMAU
OG0007003	LOC110177890|XP_020800558.1|DSER	LOC117138345|XP_033156276.1|DMAU
OG0007004	LOC110187286|XP_020812334.1|DSER	LOC117138637|XP_033156742.1|DMAU
