Orthogroup	DSER.longest_only	DBIA.longest_only
OG0006630	LOC110179349|XP_020802519.1|DSER	LOC108022277|XP_016946625.1|DBIA
OG0006631	LOC110189074|XP_020814703.1|DSER	LOC108034564|XP_016964982.1|DBIA
OG0006632	LOC110181889|XP_020805482.1|DSER	LOC108029534|XP_016957332.1|DBIA
OG0006633	LOC110177607|XP_020800065.1|DSER	LOC108030646|XP_016959152.1|DBIA
OG0006634	LOC110178160|XP_020800852.1|DSER	LOC108029185|XP_016956845.1|DBIA
OG0006635	LOC110183202|XP_020807073.1|DSER	LOC108027790|XP_016954847.1|DBIA
OG0006636	LOC110181497|XP_020804924.1|DSER	LOC108025984|XP_016952168.1|DBIA
OG0006637	LOC110178754|XP_020801646.1|DSER	LOC108028544|XP_016955931.1|DBIA
OG0006638	LOC110177079|XP_020799255.1|DSER	LOC108036567|XP_016968303.1|DBIA
OG0006639	LOC110177082|XP_020799269.1|DSER	LOC108036338|XP_016967869.1|DBIA
OG0006640	LOC110182884|XP_020806687.1|DSER	LOC108029727|XP_016957699.1|DBIA
OG0006641	LOC110191142|XP_020817559.1|DSER	LOC108036343|XP_016967888.1|DBIA
OG0006642	LOC110191665|XP_020818226.1|DSER	LOC108022471|XP_016946910.1|DBIA
OG0006643	LOC110191662|XP_020818219.1|DSER	LOC108026657|XP_016953183.1|DBIA
OG0006644	LOC110181228|XP_020804584.1|DSER	LOC108028644|XP_016956057.1|DBIA
OG0006645	LOC110181365|XP_020804748.1|DSER	LOC108032594|XP_016961996.1|DBIA
OG0006646	LOC110178233|XP_020800943.1|DSER	LOC108030049|XP_016958113.1|DBIA
OG0006647	LOC110178491|XP_020801297.1|DSER	LOC108030225|XP_016958501.1|DBIA
OG0006648	LOC110177617|XP_020800081.1|DSER	LOC108034626|XP_016965051.1|DBIA
OG0006649	LOC110180475|XP_020803821.1|DSER	LOC108026717|XP_016953314.1|DBIA
OG0006650	LOC110189781|XP_020815666.1|DSER	LOC108030126|XP_016958319.1|DBIA
OG0006651	LOC110190418|XP_020816549.1|DSER	LOC108028273|XP_016955462.1|DBIA
OG0006652	LOC110178599|XP_020801443.1|DSER	LOC108028746|XP_016956204.1|DBIA
OG0006653	LOC110188821|XP_020814360.1|DSER	LOC108034869|XP_016965554.1|DBIA
OG0006654	LOC110183628|XP_020807605.1|DSER	LOC108031074|XP_016959772.1|DBIA
OG0006655	LOC110182751|XP_020806521.1|DSER	LOC108034894|XP_016965597.1|DBIA
OG0006656	LOC110189978|XP_020815926.1|DSER	LOC108035057|XP_016965927.1|DBIA
OG0006657	LOC110182907|XP_020806725.1|DSER	LOC108022876|XP_016947560.1|DBIA
OG0006658	LOC110178636|XP_020801482.1|DSER	LOC108035341|XP_016966416.1|DBIA
OG0006659	LOC110178612|XP_020801455.1|DSER	LOC108035451|XP_016966578.1|DBIA
OG0006660	LOC110184748|XP_020809037.1|DSER	LOC108028682|XP_016956110.1|DBIA
OG0006661	LOC110184718|XP_020808996.1|DSER	LOC108028434|XP_016955753.1|DBIA
OG0006662	LOC110185858|XP_020810526.1|DSER	LOC108027787|XP_016954844.1|DBIA
OG0006663	LOC110178770|XP_020801667.1|DSER	LOC108028622|XP_016956031.1|DBIA
OG0006664	LOC110188315|XP_020813682.1|DSER	LOC108032096|XP_016961413.1|DBIA
OG0006665	LOC110184493|XP_020808706.1|DSER	LOC108027891|XP_016955002.1|DBIA
OG0006666	LOC110182864|XP_020806665.1|DSER	LOC108030341|XP_016958694.1|DBIA
OG0006667	LOC110189979|XP_020815927.1|DSER	LOC108028501|XP_016955866.1|DBIA
OG0006668	LOC110182955|XP_020806805.1|DSER	LOC108029424|XP_016957157.1|DBIA
OG0006669	LOC110187212|XP_020812274.1|DSER	LOC108028031|XP_016955158.1|DBIA
OG0006670	LOC110187168|XP_020812235.1|DSER	LOC108028750|XP_016956209.1|DBIA
OG0006671	LOC110187002|XP_020812024.1|DSER	LOC108028416|XP_016955724.1|DBIA
OG0006672	LOC110190357|XP_020816421.1|DSER	LOC108034880|XP_016965574.1|DBIA
OG0006673	LOC110189053|XP_020814678.1|DSER	LOC108035333|XP_016966400.1|DBIA
OG0006674	LOC110178593|XP_020801438.1|DSER	LOC108028288|XP_016955491.1|DBIA
OG0006675	LOC110183705|XP_020807710.1|DSER	LOC108034529|XP_016964944.1|DBIA
OG0006676	LOC110176181|XP_020798087.1|DSER	LOC108028413|XP_016955720.1|DBIA
OG0006677	LOC110190668|XP_020816927.1|DSER	LOC108034964|XP_016965762.1|DBIA
OG0006678	LOC110176714|XP_020798813.1|DSER	LOC108028325|XP_016955546.1|DBIA
OG0006679	LOC110188818|XP_020814357.1|DSER	LOC108034846|XP_016965467.1|DBIA
OG0006680	LOC110191358|XP_020817865.1|DSER	LOC108025328|XP_016951243.1|DBIA
OG0006681	LOC110186993|XP_020812013.1|DSER	LOC108028414|XP_016955721.1|DBIA
OG0006682	LOC110190519|XP_020816711.1|DSER	LOC108028621|XP_016956030.1|DBIA
OG0006683	LOC110190624|XP_020816877.1|DSER	LOC108028839|XP_016956319.1|DBIA
OG0006684	LOC110190621|XP_020816875.1|DSER	LOC108034963|XP_016965761.1|DBIA
OG0006685	LOC110189275|XP_020814953.1|DSER	LOC108036434|XP_016968063.1|DBIA
OG0006686	LOC110178759|XP_020801651.1|DSER	LOC108028331|XP_016955560.1|DBIA
OG0006687	LOC110181807|XP_020805353.1|DSER	LOC108035742|XP_016966927.1|DBIA
OG0006688	LOC110184740|XP_020809028.1|DSER	LOC108028039|XP_016955166.1|DBIA
OG0006689	LOC110177622|XP_020800086.1|DSER	LOC108034465|XP_016964838.1|DBIA
OG0006690	LOC110190869|XP_020817179.1|DSER	LOC108025613|XP_016951639.1|DBIA
OG0006691	LOC110187756|XP_020812880.1|DSER	LOC108035151|XP_016966082.1|DBIA
OG0006692	LOC110177605|XP_020800062.1|DSER	LOC108030654|XP_016959163.1|DBIA
OG0006693	LOC110185284|XP_020809690.1|DSER	LOC108035433|XP_016966554.1|DBIA
OG0006694	LOC110180135|XP_020803437.1|DSER	LOC108023536|XP_016948592.1|DBIA
OG0006695	LOC110190788|XP_020817085.1|DSER	LOC108035289|XP_016966345.1|DBIA
OG0006697	LOC110190687|XP_020816956.1|DSER	LOC108035505|XP_016966652.1|DBIA
OG0006698	LOC110177544|XP_020799972.1|DSER	LOC108035138|XP_016966069.1|DBIA
OG0006699	LOC110182792|XP_020806584.1|DSER	LOC108035278|XP_016966330.1|DBIA
OG0006700	LOC110190823|XP_020817138.1|DSER	LOC108030302|XP_016958629.1|DBIA
OG0006701	LOC110189365|XP_020815071.1|DSER	LOC108036652|XP_016968421.1|DBIA
OG0006702	LOC110178741|XP_020801628.1|DSER	LOC108031020|XP_016959712.1|DBIA
OG0006703	LOC110189951|XP_020815898.1|DSER	LOC108035668|XP_016966864.1|DBIA
OG0006704	LOC110189952|XP_020815900.1|DSER	LOC108035669|XP_016966865.1|DBIA
OG0006705	LOC110188967|XP_020814570.1|DSER	LOC108036453|XP_016968101.1|DBIA
OG0006706	LOC110189625|XP_020815425.1|DSER	LOC108023055|XP_016947791.1|DBIA
OG0006707	LOC110176926|XP_020799082.1|DSER	LOC108026760|XP_016953389.1|DBIA
OG0006708	LOC110180106|XP_020803398.1|DSER	LOC108024238|XP_016949608.1|DBIA
OG0006709	LOC110178114|XP_020800787.1|DSER	LOC108036333|XP_016967861.1|DBIA
OG0006710	LOC110178786|XP_020801691.1|DSER	LOC108028284|XP_016955482.1|DBIA
OG0006711	LOC110178803|XP_020801715.1|DSER	LOC108027960|XP_016955074.1|DBIA
OG0006712	LOC110188798|XP_020814322.1|DSER	LOC108035041|XP_016965900.1|DBIA
OG0006713	LOC110178670|XP_020801525.1|DSER	LOC108035559|XP_016966716.1|DBIA
OG0006714	LOC110178631|XP_020801476.1|DSER	LOC108035676|XP_016966874.1|DBIA
OG0006715	LOC110178736|XP_020801620.1|DSER	LOC108028613|XP_016956022.1|DBIA
OG0006716	LOC110183975|XP_020807989.1|DSER	LOC108027818|XP_016954886.1|DBIA
OG0006717	LOC110190806|XP_020817112.1|DSER	LOC108030687|XP_016959210.1|DBIA
OG0006718	LOC110190811|XP_020817120.1|DSER	LOC108030572|XP_016958972.1|DBIA
OG0006719	LOC110190195|XP_020816206.1|DSER	LOC108034556|XP_016964973.1|DBIA
OG0006720	LOC110178970|XP_020801938.1|DSER	LOC108028840|XP_016956322.1|DBIA
OG0006721	LOC110190602|XP_020816854.1|DSER	LOC108035354|XP_016966436.1|DBIA
OG0006722	LOC110190707|XP_020816986.1|DSER	LOC108035633|XP_016966823.1|DBIA
OG0006723	LOC110185620|XP_020810228.1|DSER	LOC108034130|XP_016964407.1|DBIA
OG0006724	LOC110189678|XP_020815499.1|DSER	LOC108031963|XP_016961241.1|DBIA
OG0006725	LOC110189005|XP_020814621.1|DSER	LOC108032120|XP_016961442.1|DBIA
OG0006726	LOC110176442|XP_020798449.1|DSER	LOC108024599|XP_016950099.1|DBIA
OG0006727	LOC110188980|XP_020814591.1|DSER	LOC108031904|XP_016961160.1|DBIA
OG0006728	LOC110186893|XP_020811851.1|DSER	LOC108031334|XP_016960076.1|DBIA
OG0006729	LOC110189218|XP_020814849.1|DSER	LOC108036563|XP_016968298.1|DBIA
OG0006730	LOC110189539|XP_020815329.1|DSER	LOC108036243|XP_016967740.1|DBIA
OG0006731	LOC110185770|XP_020810432.1|DSER	LOC108034054|XP_016964298.1|DBIA
OG0006732	LOC110189058|XP_020814686.1|DSER	LOC108034594|XP_016965015.1|DBIA
OG0006733	LOC110191163|XP_020817581.1|DSER	LOC108028050|XP_016955178.1|DBIA
OG0006734	LOC110188750|XP_020814253.1|DSER	LOC108028519|XP_016955891.1|DBIA
OG0006735	LOC110183629|XP_020807606.1|DSER	LOC108035321|XP_016966385.1|DBIA
OG0006736	LOC110189055|XP_020814681.1|DSER	LOC108035334|XP_016966401.1|DBIA
OG0006737	LOC110185230|XP_020809623.1|DSER	LOC108028057|XP_016955184.1|DBIA
OG0006738	LOC110189787|XP_020815678.1|DSER	LOC108029665|XP_016957581.1|DBIA
OG0006739	LOC110176226|XP_020798171.1|DSER	LOC108028372|XP_016955652.1|DBIA
OG0006740	LOC110189088|XP_020814720.1|DSER	LOC108035004|XP_016965836.1|DBIA
OG0006741	LOC110189087|XP_020814718.1|DSER	LOC108035003|XP_016965834.1|DBIA
OG0006742	LOC110191950|XP_020818630.1|DSER	LOC108026198|XP_016952479.1|DBIA
OG0006743	LOC110187562|XP_020812609.1|DSER	LOC108029149|XP_016956769.1|DBIA
OG0006744	LOC110190566|XP_020816798.1|DSER	LOC108035425|XP_016966544.1|DBIA
OG0006745	LOC110191116|XP_020817520.1|DSER	LOC108024541|XP_016950002.1|DBIA
OG0006746	LOC110189918|XP_020815850.1|DSER	LOC108035280|XP_016966333.1|DBIA
OG0006747	LOC110185159|XP_020809523.1|DSER	LOC108035512|XP_016966663.1|DBIA
OG0006748	LOC110179579|XP_020802829.1|DSER	LOC108024149|XP_016949439.1|DBIA
OG0006749	LOC110177568|XP_020799999.1|DSER	LOC108035251|XP_016966278.1|DBIA
OG0006750	LOC110179680|XP_020802950.1|DSER	LOC108024878|XP_016950511.1|DBIA
OG0006752	LOC110183662|XP_020807648.1|DSER	LOC108034593|XP_016965014.1|DBIA
OG0006753	LOC110183711|XP_020807718.1|DSER	LOC108034654|XP_016965082.1|DBIA
OG0006754	LOC110178812|XP_020801730.1|DSER	LOC108029507|XP_016957284.1|DBIA
OG0006755	LOC110183657|XP_020807644.1|DSER	LOC108030819|XP_016959423.1|DBIA
OG0006756	LOC110184719|XP_020808997.1|DSER	LOC108028820|XP_016956296.1|DBIA
OG0006757	LOC110184735|XP_020809021.1|DSER	LOC108027997|XP_016955113.1|DBIA
OG0006758	LOC110188851|XP_020814416.1|DSER	LOC108035122|XP_016966042.1|DBIA
OG0006759	LOC110188801|XP_020814333.1|DSER	LOC108035121|XP_016966041.1|DBIA
OG0006760	LOC110189935|XP_020815879.1|DSER	LOC108028268|XP_016955454.1|DBIA
OG0006761	LOC110186496|XP_020811353.1|DSER	LOC108027169|XP_016953938.1|DBIA
OG0006762	LOC110191970|XP_020818644.1|DSER	LOC108027550|XP_016954502.1|DBIA
OG0006763	LOC110189351|XP_020815052.1|DSER	LOC108030404|XP_016958778.1|DBIA
OG0006764	LOC110179266|XP_020802380.1|DSER	LOC108036911|XP_016968806.1|DBIA
OG0006765	LOC110189370|XP_020815077.1|DSER	LOC108030366|XP_016958724.1|DBIA
OG0006766	LOC110178730|XP_020801611.1|DSER	LOC108028920|XP_016956431.1|DBIA
OG0006767	LOC110190268|XP_020816298.1|DSER	LOC108028704|XP_016956142.1|DBIA
OG0006768	LOC110190267|XP_020816291.1|DSER	LOC108028701|XP_016956137.1|DBIA
OG0006769	LOC110189984|XP_020815932.1|DSER	LOC108028738|XP_016956193.1|DBIA
OG0006770	LOC110190758|XP_020817046.1|DSER	LOC108028114|XP_016955252.1|DBIA
OG0006771	LOC110180103|XP_020803389.1|DSER	LOC108023980|XP_016949197.1|DBIA
OG0006772	LOC110177735|XP_020800253.1|DSER	LOC108036317|XP_016967818.1|DBIA
OG0006773	LOC110182805|XP_020806598.1|DSER	LOC108034950|XP_016965723.1|DBIA
OG0006774	LOC110190250|XP_020816273.1|DSER	LOC108030800|XP_016959371.1|DBIA
OG0006775	LOC110190371|XP_020816442.1|DSER	LOC108035233|XP_016966252.1|DBIA
OG0006776	LOC110183640|XP_020807618.1|DSER	LOC108035462|XP_016966596.1|DBIA
OG0006777	LOC110190000|XP_020815959.1|DSER	LOC108034410|XP_016964781.1|DBIA
OG0006778	LOC110188833|XP_020814383.1|DSER	LOC108034512|XP_016964925.1|DBIA
OG0006779	LOC110178818|XP_020801742.1|DSER	LOC108030088|XP_016958218.1|DBIA
OG0006780	LOC110176750|XP_020798857.1|DSER	LOC108028611|XP_016956021.1|DBIA
OG0006781	LOC110176195|XP_020798105.1|DSER	LOC108035408|XP_016966517.1|DBIA
OG0006782	LOC110177634|XP_020800107.1|DSER	LOC108029277|XP_016956968.1|DBIA
OG0006783	LOC110178313|XP_020801066.1|DSER	LOC108030021|XP_016958026.1|DBIA
OG0006784	LOC110189988|XP_020815943.1|DSER	LOC108035129|XP_016966051.1|DBIA
OG0006785	LOC110182528|XP_020806240.1|DSER	LOC108026873|XP_016953550.1|DBIA
OG0006786	LOC110189663|XP_020815467.1|DSER	LOC108030299|XP_016958622.1|DBIA
OG0006787	LOC110178900|XP_020801835.1|DSER	LOC108030604|XP_016959080.1|DBIA
OG0006788	LOC110178902|XP_020801838.1|DSER	LOC108030607|XP_016959085.1|DBIA
OG0006789	LOC110181539|XP_020804980.1|DSER	LOC108033075|XP_016962733.1|DBIA
OG0006790	LOC110182361|XP_020806062.1|DSER	LOC108027883|XP_016954988.1|DBIA
OG0006791	LOC110181256|XP_020804620.1|DSER	LOC108035696|XP_016966906.1|DBIA
OG0006792	LOC110190535|XP_020816741.1|DSER	LOC108034515|XP_016964928.1|DBIA
OG0006793	LOC110190524|XP_020816720.1|DSER	LOC108034935|XP_016965688.1|DBIA
OG0006794	LOC110189346|XP_020815047.1|DSER	LOC108030185|XP_016958422.1|DBIA
OG0006795	LOC110178611|XP_020801454.1|DSER	LOC108035459|XP_016966589.1|DBIA
OG0006796	LOC110190252|XP_020816275.1|DSER	LOC108030921|XP_016959604.1|DBIA
OG0006797	LOC110183395|XP_020807324.1|DSER	LOC108035215|XP_016966224.1|DBIA
OG0006798	LOC110190075|XP_020816040.1|DSER	LOC108029357|XP_016957073.1|DBIA
OG0006799	LOC110190764|XP_020817053.1|DSER	LOC108034976|XP_016965783.1|DBIA
OG0006800	LOC110188943|XP_020814545.1|DSER	LOC108034883|XP_016965580.1|DBIA
OG0006801	LOC110184218|XP_020808328.1|DSER	LOC108023664|XP_016948774.1|DBIA
OG0006802	LOC110176375|XP_020798366.1|DSER	LOC108030236|XP_016958517.1|DBIA
OG0006803	LOC110191679|XP_020818247.1|DSER	LOC108022283|XP_016946631.1|DBIA
OG0006804	LOC110190545|XP_020816753.1|DSER	LOC108035318|XP_016966380.1|DBIA
OG0006805	LOC110182111|XP_020805779.1|DSER	LOC108029664|XP_016957580.1|DBIA
OG0006806	LOC110188276|XP_020813626.1|DSER	LOC108035257|XP_016966292.1|DBIA
OG0006807	LOC110190151|XP_020816143.1|DSER	LOC108030850|XP_016959477.1|DBIA
OG0006808	LOC110177040|XP_020799215.1|DSER	LOC108036622|XP_016968382.1|DBIA
OG0006809	LOC110177559|XP_020799991.1|DSER	LOC108034649|XP_016965077.1|DBIA
OG0006810	LOC110190529|XP_020816734.1|DSER	LOC108035313|XP_016966376.1|DBIA
OG0006811	LOC110176495|XP_020798527.1|DSER	LOC108025113|XP_016950867.1|DBIA
OG0006812	LOC110191083|XP_020817481.1|DSER	LOC108034740|XP_016965173.1|DBIA
OG0006813	LOC110187835|XP_020812973.1|DSER	LOC108024421|XP_016949831.1|DBIA
OG0006814	LOC110187748|XP_020812868.1|DSER	LOC108034925|XP_016965670.1|DBIA
OG0006815	LOC110177602|XP_020800057.1|DSER	LOC108035144|XP_016966076.1|DBIA
OG0006816	LOC110177569|XP_020800004.1|DSER	LOC108035352|XP_016966432.1|DBIA
OG0006817	LOC110188867|XP_020814439.1|DSER	LOC108035569|XP_016966727.1|DBIA
OG0006818	LOC110178621|XP_020801464.1|DSER	LOC108031115|XP_016959819.1|DBIA
OG0006819	LOC110190409|XP_020816534.1|DSER	LOC108030829|XP_016959438.1|DBIA
OG0006820	LOC110190207|XP_020816221.1|DSER	LOC108030741|XP_016959277.1|DBIA
OG0006821	LOC110183144|XP_020806994.1|DSER	LOC108033982|XP_016964195.1|DBIA
OG0006822	LOC110182889|XP_020806692.1|DSER	LOC108029723|XP_016957689.1|DBIA
OG0006823	LOC110183560|XP_020807520.1|DSER	LOC108035420|XP_016966530.1|DBIA
OG0006824	LOC110176170|XP_020798067.1|DSER	LOC108034520|XP_016964932.1|DBIA
OG0006825	LOC110191225|XP_020817650.1|DSER	LOC108028655|XP_016956070.1|DBIA
OG0006826	LOC110183573|XP_020807542.1|DSER	LOC108035223|XP_016966240.1|DBIA
OG0006827	LOC110191742|XP_020818333.1|DSER	LOC108027383|XP_016954305.1|DBIA
OG0006828	LOC110183320|XP_020807226.1|DSER	LOC108035115|XP_016966038.1|DBIA
OG0006829	LOC110190482|XP_020816653.1|DSER	LOC108028620|XP_016956029.1|DBIA
OG0006830	LOC110177584|XP_020800027.1|DSER	LOC108035132|XP_016966062.1|DBIA
OG0006831	LOC110190787|XP_020817084.1|DSER	LOC108035292|XP_016966347.1|DBIA
OG0006832	LOC110190077|XP_020816042.1|DSER	LOC108034622|XP_016965047.1|DBIA
OG0006833	LOC110190772|XP_020817062.1|DSER	LOC108028378|XP_016955660.1|DBIA
OG0006834	LOC110191152|XP_020817568.1|DSER	LOC108031129|XP_016959832.1|DBIA
OG0006835	LOC110189084|XP_020814714.1|DSER	LOC108034956|XP_016965736.1|DBIA
OG0006836	LOC110185340|XP_020809778.1|DSER	LOC108034804|XP_016965319.1|DBIA
OG0006837	LOC110183585|XP_020807557.1|DSER	LOC108035206|XP_016966206.1|DBIA
OG0006838	LOC110190635|XP_020816890.1|DSER	LOC108034985|XP_016965803.1|DBIA
OG0006839	LOC110183554|XP_020807514.1|DSER	LOC108035536|XP_016966692.1|DBIA
OG0006840	LOC110180586|XP_020803937.1|DSER	LOC108033922|XP_016964083.1|DBIA
OG0006841	LOC110190098|XP_020816064.1|DSER	LOC108034601|XP_016965023.1|DBIA
OG0006842	LOC110177619|XP_020800084.1|DSER	LOC108035609|XP_016966783.1|DBIA
OG0006843	LOC110179522|XP_020802758.1|DSER	LOC108023752|XP_016948878.1|DBIA
OG0006844	LOC110186916|XP_020811897.1|DSER	LOC108031174|XP_016959882.1|DBIA
OG0006845	LOC110189905|XP_020815829.1|DSER	LOC108035508|XP_016966656.1|DBIA
OG0006846	LOC110178772|XP_020801674.1|DSER	LOC108028814|XP_016956288.1|DBIA
OG0006847	LOC110178769|XP_020801666.1|DSER	LOC108028549|XP_016955938.1|DBIA
OG0006848	LOC110189640|XP_020815445.1|DSER	LOC108026539|XP_016952976.1|DBIA
OG0006849	LOC110190339|XP_020816396.1|DSER	LOC108035473|XP_016966611.1|DBIA
OG0006850	LOC110190338|XP_020816395.1|DSER	LOC108035434|XP_016966555.1|DBIA
OG0006851	LOC110190206|XP_020816219.1|DSER	LOC108035561|XP_016966718.1|DBIA
OG0006852	LOC110189778|XP_020815661.1|DSER	LOC108036364|XP_016967934.1|DBIA
OG0006853	LOC110183618|XP_020807595.1|DSER	LOC108034745|XP_016965182.1|DBIA
OG0006854	LOC110188945|XP_020814544.1|DSER	LOC108036643|XP_016968406.1|DBIA
OG0006855	LOC110190481|XP_020816652.1|DSER	LOC108030671|XP_016959186.1|DBIA
OG0006856	LOC110189707|XP_020815540.1|DSER	LOC108030124|XP_016958315.1|DBIA
OG0006857	LOC110189373|XP_020815080.1|DSER	LOC108030944|XP_016959631.1|DBIA
OG0006858	LOC110189062|XP_020814690.1|DSER	LOC108035216|XP_016966221.1|DBIA
OG0006859	LOC110191569|XP_020818111.1|DSER	LOC108036478|XP_016968147.1|DBIA
OG0006860	LOC110189445|XP_020815176.1|DSER	LOC108036360|XP_016967927.1|DBIA
OG0006861	LOC110177620|XP_020800088.1|DSER	LOC108029610|XP_016957479.1|DBIA
OG0006862	LOC110190643|XP_020816900.1|DSER	LOC108030980|XP_016959672.1|DBIA
OG0006863	LOC110175931|XP_020797769.1|DSER	LOC108035783|XP_016966993.1|DBIA
OG0006864	LOC110189494|XP_020815243.1|DSER	LOC108029494|XP_016957256.1|DBIA
OG0006865	LOC110187853|XP_020812997.1|DSER	LOC108024741|XP_016950327.1|DBIA
OG0006866	LOC110176078|XP_020797968.1|DSER	LOC108026847|XP_016953514.1|DBIA
OG0006867	LOC110177930|XP_020800568.1|DSER	LOC108022642|XP_016947185.1|DBIA
OG0006868	LOC110177929|XP_020800567.1|DSER	LOC108022641|XP_016947184.1|DBIA
OG0006869	LOC110189513|XP_020815281.1|DSER	LOC108030019|XP_016958022.1|DBIA
OG0006870	LOC110189341|XP_020815043.1|DSER	LOC108036357|XP_016967922.1|DBIA
OG0006871	LOC110180712|XP_020804055.1|DSER	LOC108029686|XP_016957631.1|DBIA
OG0006872	LOC110191914|XP_020818563.1|DSER	LOC108030411|XP_016958786.1|DBIA
OG0006873	LOC110179369|XP_020802545.1|DSER	LOC108026800|XP_016953450.1|DBIA
OG0006874	LOC110191706|XP_020818281.1|DSER	LOC108035858|XP_016967092.1|DBIA
OG0006875	LOC110187517|XP_020812571.1|DSER	LOC108033834|XP_016963950.1|DBIA
OG0006876	LOC110191543|XP_020818074.1|DSER	LOC108026678|XP_016953241.1|DBIA
OG0006877	LOC110178163|XP_020800856.1|DSER	LOC108028960|XP_016956488.1|DBIA
OG0006878	LOC110185577|XP_020810166.1|DSER	LOC108027317|XP_016954211.1|DBIA
OG0006879	LOC110178580|XP_020801420.1|DSER	LOC108036598|XP_016968346.1|DBIA
OG0006880	LOC110181183|XP_020804520.1|DSER	LOC108033288|XP_016963043.1|DBIA
OG0006881	LOC110185710|XP_020810345.1|DSER	LOC108032613|XP_016962036.1|DBIA
OG0006882	LOC110189217|XP_020814848.1|DSER	LOC108036237|XP_016967734.1|DBIA
OG0006884	LOC110185559|XP_020810137.1|DSER	LOC108027896|XP_016955004.1|DBIA
OG0006885	LOC110183287|XP_020807176.1|DSER	LOC108033843|XP_016963959.1|DBIA
OG0006886	LOC110190938|XP_020817264.1|DSER	LOC108031069|XP_016959764.1|DBIA
OG0006887	LOC110187119|XP_020812188.1|DSER	LOC108023341|XP_016948171.1|DBIA
OG0006888	LOC110183362|XP_020807283.1|DSER	LOC108034114|XP_016964381.1|DBIA
OG0006889	LOC110185072|XP_020809411.1|DSER	LOC108027382|XP_016954309.1|DBIA
OG0006890	LOC110179157|XP_020802203.1|DSER	LOC108027904|XP_016955011.1|DBIA
OG0006892	LOC110176892|XP_020799036.1|DSER	LOC108029239|XP_016956923.1|DBIA
OG0006893	LOC110178137|XP_020800823.1|DSER	LOC108036833|XP_016968669.1|DBIA
OG0006894	LOC110178136|XP_020800822.1|DSER	LOC108036849|XP_016968708.1|DBIA
OG0006895	LOC110182073|XP_020805716.1|DSER	LOC108033090|XP_016962774.1|DBIA
OG0006896	LOC110186044|XP_020810742.1|DSER	LOC108032403|XP_016961713.1|DBIA
OG0006897	LOC110177093|XP_020799280.1|DSER	LOC108032611|XP_016962031.1|DBIA
OG0006898	LOC110187504|XP_020812556.1|DSER	LOC108033835|XP_016963951.1|DBIA
OG0006899	LOC110182253|XP_020805931.1|DSER	LOC108036155|XP_016967636.1|DBIA
OG0006900	LOC110187144|XP_020812217.1|DSER	LOC108029719|XP_016957724.1|DBIA
OG0006901	LOC110187588|XP_020812633.1|DSER	LOC108029255|XP_016956939.1|DBIA
OG0006902	LOC110179752|XP_020803027.1|DSER	LOC108025616|XP_016951638.1|DBIA
OG0006903	LOC110186318|XP_020811113.1|DSER	LOC108025989|XP_016952171.1|DBIA
OG0006904	LOC110185947|XP_020810622.1|DSER	LOC108032702|XP_016962169.1|DBIA
OG0006905	LOC110184827|XP_020809131.1|DSER	LOC108033744|XP_016963792.1|DBIA
OG0006906	LOC110176854|XP_020798984.1|DSER	LOC108034070|XP_016964316.1|DBIA
OG0006907	LOC110187451|XP_020812499.1|DSER	LOC108033626|XP_016963492.1|DBIA
OG0006908	LOC110185833|XP_020810499.1|DSER	LOC108029213|XP_016956893.1|DBIA
OG0006909	LOC110183311|XP_020807215.1|DSER	LOC108034315|XP_016964673.1|DBIA
OG0006910	LOC110183850|XP_020807859.1|DSER	LOC108036092|XP_016967532.1|DBIA
OG0006911	LOC110184201|XP_020808305.1|DSER	LOC108024746|XP_016950341.1|DBIA
OG0006912	LOC110185867|XP_020810536.1|DSER	LOC108032578|XP_016961970.1|DBIA
OG0006913	LOC110182692|XP_020806444.1|DSER	LOC108033870|XP_016964002.1|DBIA
OG0006914	LOC110179816|XP_020803081.1|DSER	LOC108035204|XP_016966204.1|DBIA
OG0006915	LOC110183750|XP_020807765.1|DSER	LOC108034683|XP_016965116.1|DBIA
OG0006916	LOC110185123|XP_020809473.1|DSER	LOC108032554|XP_016961921.1|DBIA
OG0006917	LOC110185859|XP_020810527.1|DSER	LOC108032606|XP_016962021.1|DBIA
OG0006918	LOC110185767|XP_020810428.1|DSER	LOC108032386|XP_016961696.1|DBIA
OG0006919	LOC110176801|XP_020798895.1|DSER	LOC108032633|XP_016962063.1|DBIA
OG0006920	LOC110183154|XP_020807002.1|DSER	LOC108033304|XP_016963063.1|DBIA
OG0006921	LOC110182603|XP_020806320.1|DSER	LOC108032536|XP_016961893.1|DBIA
OG0006922	LOC110185058|XP_020809393.1|DSER	LOC108032764|XP_016962249.1|DBIA
OG0006923	LOC110178135|XP_020800821.1|DSER	LOC108029125|XP_016956732.1|DBIA
OG0006924	LOC110182820|XP_020806615.1|DSER	LOC108036868|XP_016968732.1|DBIA
OG0006925	LOC110186648|XP_020811568.1|DSER	LOC108026020|XP_016952200.1|DBIA
OG0006926	LOC110184975|XP_020809284.1|DSER	LOC108029131|XP_016956740.1|DBIA
OG0006927	LOC110184958|XP_020809265.1|DSER	LOC108029256|XP_016956940.1|DBIA
OG0006928	LOC110184988|XP_020809299.1|DSER	LOC108029130|XP_016956739.1|DBIA
OG0006929	LOC110178101|XP_020800770.1|DSER	LOC108033252|XP_016963010.1|DBIA
