Orthogroup	DSER.longest_only	DMIR.longest_only
OG0003167	LOC110184058|XP_020808094.1|DSER	LOC117192633|XP_033253251.1|DMIR, LOC108158778|XP_017146932.1|DMIR
OG0003168	LOC110186939|XP_020811928.1|DSER	LOC108155720|XP_017142212.1|DMIR
OG0003169	LOC110187306|XP_020812354.1|DSER	LOC108163503|XP_017154317.1|DMIR
OG0003170	LOC110181167|XP_020804503.1|DSER	LOC108159292|XP_017147946.1|DMIR
OG0003171	LOC110177696|XP_020800179.1|DSER	LOC108159631|XP_017148577.1|DMIR
OG0003172	LOC110188119|XP_020813355.1|DSER	LOC108156290|XP_017143161.1|DMIR
OG0003173	LOC110177187|XP_020799441.1|DSER	LOC108156766|XP_017143920.1|DMIR
OG0003174	LOC110185363|XP_020809806.1|DSER	LOC108155460|XP_017141768.1|DMIR
OG0003175	LOC110176341|XP_020798322.1|DSER	LOC117185734|XP_033250821.1|DMIR, LOC108159981|XP_033246996.1|DMIR
OG0003176	LOC110182256|XP_020805933.1|DSER, LOC110178434|XP_020801229.1|DSER	LOC108162072|XP_017152108.1|DMIR
OG0003177	LOC110187699|XP_020812793.1|DSER	LOC117188135|XP_033247383.1|DMIR, LOC108160379|XP_017149846.2|DMIR
OG0003178	LOC110177714|XP_020800213.1|DSER	LOC117190808|XP_033251741.1|DMIR, LOC108159938|XP_017149081.1|DMIR
OG0003179	LOC110177685|XP_020800166.1|DSER	LOC117190435|XP_033251405.1|DMIR, LOC108159937|XP_017149080.1|DMIR
OG0003180	LOC110177989|XP_020800647.1|DSER	LOC108159953|XP_017149107.1|DMIR, LOC117192968|XP_033253578.1|DMIR
OG0003181	LOC110179269|XP_020802391.1|DSER	LOC117189950|XP_033250923.1|DMIR, LOC108159793|XP_017148844.1|DMIR
OG0003182	LOC110182857|XP_020806654.1|DSER	LOC108160602|XP_033254619.1|DMIR, LOC117185791|XP_033247551.1|DMIR
OG0003183	LOC110184783|XP_020809114.1|DSER	LOC117191151|XP_033252009.1|DMIR, LOC108160505|XP_017150034.1|DMIR
OG0003184	LOC110178922|XP_020801864.1|DSER	LOC108151957|XP_017136385.1|DMIR
OG0003185	LOC110189743|XP_020815604.1|DSER	LOC117190191|XP_033251144.1|DMIR, LOC117189353|XP_033250381.1|DMIR, LOC108159037|XP_017147450.1|DMIR
OG0003186	LOC110177270|XP_020799585.1|DSER	LOC108158567|XP_033246992.1|DMIR, LOC117191534|XP_033252263.1|DMIR
OG0003187	LOC110187295|XP_020812343.1|DSER	LOC108163404|XP_017154157.1|DMIR
OG0003188	LOC110190463|XP_020816630.1|DSER	LOC108156472|XP_033245154.1|DMIR
OG0003189	LOC110184627|XP_020808884.1|DSER	LOC108153295|XP_017138671.1|DMIR
OG0003190	LOC110191602|XP_020818150.1|DSER	LOC117189514|XP_033250552.1|DMIR, LOC117189513|XP_033250551.1|DMIR, LOC108158390|XP_017146136.1|DMIR
OG0003191	LOC110190490|XP_020816665.1|DSER	LOC108151513|XP_017135646.1|DMIR
OG0003192	LOC110189874|XP_020815774.1|DSER	LOC108152753|XP_017137800.1|DMIR
OG0003193	LOC110187435|XP_020812485.1|DSER	LOC108161879|XP_017151762.2|DMIR
OG0003194	LOC110176154|XP_020798049.1|DSER	LOC108152897|XP_017138033.1|DMIR
OG0003195	LOC110186922|XP_020811905.1|DSER	LOC108163508|XP_017154327.1|DMIR
OG0003196	LOC110178904|XP_020801840.1|DSER	LOC108152954|XP_017138142.1|DMIR
OG0003197	LOC110176272|XP_020798245.1|DSER	LOC108151128|XP_033243739.1|DMIR
OG0003198	LOC110186032|XP_020810728.1|DSER	LOC108162153|XP_017152220.1|DMIR
OG0003199	LOC110178715|XP_020801578.1|DSER	LOC108153657|XP_017139254.1|DMIR
OG0003200	LOC110189464|XP_020815200.1|DSER	LOC108159638|XP_017148590.1|DMIR
OG0003201	LOC110179285|XP_020802433.1|DSER	LOC117189749|XP_033250717.1|DMIR, LOC108159170|XP_017147699.1|DMIR
OG0003202	LOC110189056|XP_020814682.1|DSER	LOC108151057|XP_017134921.1|DMIR
OG0003203	LOC110177661|XP_020800133.1|DSER	LOC108159893|XP_017149000.2|DMIR, LOC117187966|XP_033246872.1|DMIR
OG0003204	LOC110188261|XP_020813607.1|DSER	LOC108155588|XP_017141987.1|DMIR
OG0003205	LOC110191488|XP_020818012.1|DSER	LOC108160578|XP_017150153.2|DMIR, LOC117188168|XP_033247500.1|DMIR
OG0003206	LOC110176961|XP_020799126.1|DSER	LOC117188498|XP_033248342.1|DMIR, LOC108159279|XP_017147929.2|DMIR
OG0003207	LOC110191118|XP_020817526.1|DSER	LOC108154729|XP_017140584.1|DMIR
OG0003208	LOC110190664|XP_020816924.1|DSER	LOC108151852|XP_033243382.1|DMIR
OG0003209	LOC110189425|XP_020815148.1|DSER	LOC108159481|XP_017148300.1|DMIR
OG0003210	LOC110188834|XP_020814384.1|DSER	LOC108156956|XP_017144223.1|DMIR
OG0003211	LOC110177681|XP_020800161.1|DSER	LOC108158198|XP_017145906.1|DMIR
OG0003212	LOC110191715|XP_020818291.1|DSER	LOC108156269|XP_017143126.1|DMIR
OG0003213	LOC110176330|XP_020798308.1|DSER	LOC108158820|XP_017147001.1|DMIR, LOC117191500|XP_033252240.1|DMIR
OG0003214	LOC110177850|XP_020800452.1|DSER	LOC117192817|XP_033253468.1|DMIR, LOC108159783|XP_017148834.1|DMIR
OG0003215	LOC110177868|XP_020800483.1|DSER	LOC117192520|XP_033253107.1|DMIR, LOC108159746|XP_017148774.1|DMIR
OG0003216	LOC110189674|XP_020815491.1|DSER	LOC108160462|XP_017149965.1|DMIR
OG0003217	LOC110191502|XP_020818030.1|DSER	LOC117191600|XP_033252311.1|DMIR, LOC117191601|XP_033252312.1|DMIR, LOC108160610|XP_017150213.1|DMIR
OG0003218	LOC110190229|XP_020816249.1|DSER	LOC108153572|XP_017139139.1|DMIR
OG0003219	LOC110190126|XP_020816108.1|DSER	LOC108152592|XP_017137537.1|DMIR
OG0003220	LOC110187512|XP_020812565.1|DSER	LOC108161727|XP_017151539.1|DMIR
OG0003221	LOC110181684|XP_020805184.1|DSER	LOC108163201|XP_017153840.1|DMIR
OG0003222	LOC110177861|XP_020800469.1|DSER	LOC117191602|XP_033252313.1|DMIR, LOC108160786|XP_017150482.1|DMIR
OG0003223	LOC110176349|XP_020798337.1|DSER	LOC117191932|XP_033252570.1|DMIR, LOC108159260|XP_017147889.1|DMIR
OG0003224	LOC110176316|XP_020798292.1|DSER	LOC117191047|XP_033251906.1|DMIR, LOC108158548|XP_017146447.1|DMIR
OG0003225	LOC110185091|XP_020809439.1|DSER	LOC108164164|XP_017155263.1|DMIR
OG0003226	LOC110189496|XP_020815245.1|DSER	LOC108158134|XP_017145806.1|DMIR, LOC117185802|XP_033252897.1|DMIR
OG0003228	LOC110189022|XP_020814642.1|DSER, LOC110181630|XP_020805096.1|DSER	LOC108154902|XP_017140841.1|DMIR
OG0003229	LOC110184646|XP_020808907.1|DSER	LOC108161629|XP_017151421.1|DMIR, LOC108152052|XP_017136545.1|DMIR
OG0003231	LOC110188873|XP_020814446.1|DSER, LOC110188874|XP_020814447.1|DSER	LOC108151808|XP_017136150.1|DMIR, LOC108151809|XP_017136151.1|DMIR
OG0003232	LOC110187966|XP_020813144.1|DSER	LOC108157622|XP_017145247.1|DMIR
OG0003233	LOC110179300|XP_020802444.1|DSER	LOC117193400|XP_033254041.1|DMIR, LOC117193399|XP_033254040.1|DMIR, LOC108159511|XP_017148359.1|DMIR, LOC108159515|XP_033246528.1|DMIR
OG0003234	LOC110177986|XP_020800641.1|DSER	LOC117192691|XP_033253322.1|DMIR, LOC108160755|XP_017150442.1|DMIR
OG0003235	LOC110188139|XP_020813393.1|DSER	LOC108154705|XP_017140545.1|DMIR
OG0003237	LOC110184717|XP_020808995.1|DSER, LOC110184715|XP_020808994.1|DSER	LOC108150770|XP_017134553.1|DMIR
OG0003238	LOC110185496|XP_020810050.1|DSER	LOC108163536|XP_017154381.1|DMIR, LOC108160695|XP_017150335.2|DMIR, LOC117187803|XP_033246546.1|DMIR, LOC117191083|XP_033251939.1|DMIR
OG0003239	LOC110187576|XP_020812622.1|DSER	LOC108160620|XP_017150229.1|DMIR, LOC117186050|XP_033242018.1|DMIR, LOC117188242|XP_033247688.1|DMIR, LOC117188226|XP_033247629.1|DMIR, LOC117186048|XP_033242017.1|DMIR, LOC108162322|XP_033242015.1|DMIR
OG0003240	LOC110179819|XP_020803084.1|DSER	LOC108152352|XP_017137112.1|DMIR
OG0003242	LOC110177101|XP_020799308.1|DSER	LOC108160940|XP_017150717.1|DMIR, LOC117192909|XP_033253538.1|DMIR
OG0003243	LOC110186499|XP_020811352.1|DSER, LOC110186498|XP_020811351.1|DSER	LOC108156428|XP_017143370.1|DMIR
OG0003244	LOC110191912|XP_020818557.1|DSER	LOC108154370|XP_017140124.1|DMIR, LOC108154536|XP_017140328.1|DMIR
OG0003244	LOC110185380|XP_020809824.1|DSER	LOC108157791|XP_017145471.1|DMIR
OG0003247	LOC110191375|XP_020817885.1|DSER	LOC117187457|XP_033246061.1|DMIR, LOC108154446|XP_017140206.1|DMIR, LOC108154375|XP_017140127.2|DMIR, LOC117187149|XP_033245096.1|DMIR
OG0003250	LOC110187876|XP_020813019.1|DSER	LOC108156002|XP_017142692.1|DMIR
OG0003251	LOC110190912|XP_020817231.1|DSER	LOC108156477|XP_017143440.1|DMIR
OG0003252	LOC110188607|XP_020814030.1|DSER	LOC108157188|XP_017144606.1|DMIR
OG0003253	LOC110188704|XP_020814173.1|DSER	LOC108154242|XP_017139964.1|DMIR
OG0003254	LOC110191730|XP_020818308.1|DSER	LOC108155743|XP_017142250.1|DMIR
OG0003255	LOC110191059|XP_020817448.1|DSER	LOC108156744|XP_017143894.1|DMIR
OG0003256	LOC110177375|XP_020799731.1|DSER	LOC108156720|XP_017143859.1|DMIR
OG0003257	LOC110182043|XP_020805632.1|DSER	LOC108155488|XP_033254174.1|DMIR
OG0003258	LOC110175966|XP_020797817.1|DSER	LOC108161540|XP_017151310.1|DMIR, LOC108164828|XP_017156240.1|DMIR
OG0003259	LOC110180349|XP_020803670.1|DSER	LOC108158283|XP_017146043.2|DMIR
OG0003260	LOC110191960|XP_020818637.1|DSER	LOC108159349|XP_017148050.1|DMIR
OG0003261	LOC110187737|XP_020812853.1|DSER	LOC108156898|XP_017144129.1|DMIR
OG0003262	LOC110187792|XP_020812922.1|DSER	LOC108156508|XP_017143499.1|DMIR
OG0003263	LOC110179118|XP_020802169.1|DSER	LOC108164626|XP_017155960.1|DMIR
OG0003264	LOC110184793|XP_020809091.1|DSER, LOC110184606|XP_020808858.1|DSER	LOC108159017|XP_017147391.1|DMIR
OG0003265	LOC110185636|XP_020810252.1|DSER	LOC108163157|XP_033248953.1|DMIR
OG0003266	LOC110183376|XP_020807300.1|DSER, LOC110186110|XP_020810816.1|DSER	LOC108163064|XP_017153626.1|DMIR
OG0003267	LOC110179072|XP_020802110.1|DSER	LOC108160156|XP_017149466.1|DMIR
OG0003268	LOC110186173|XP_020810889.1|DSER	LOC108155246|XP_017141426.2|DMIR
OG0003269	LOC110189037|XP_020814665.1|DSER	LOC108156177|XP_017142995.1|DMIR
OG0003270	LOC110176186|XP_020798095.1|DSER	LOC108153619|XP_017139209.1|DMIR
OG0003271	LOC110185404|XP_020809869.1|DSER	LOC108164411|XP_017155566.1|DMIR
OG0003272	LOC110175978|XP_020797832.1|DSER	LOC108161678|XP_033244468.1|DMIR
OG0003273	LOC110181919|XP_020805517.1|DSER	LOC108158409|XP_017146167.1|DMIR
OG0003274	LOC110176008|XP_020797872.1|DSER	LOC108157105|XP_017144471.1|DMIR
OG0003275	LOC110183076|XP_020806921.1|DSER	LOC117192370|XP_033252925.1|DMIR, LOC108159034|XP_017147444.1|DMIR
OG0003276	LOC110177316|XP_020799647.1|DSER	LOC108154135|XP_017139759.1|DMIR
OG0003277	LOC110189682|XP_020815500.1|DSER	LOC108158182|XP_017145889.1|DMIR, LOC117192589|XP_033253199.1|DMIR
OG0003278	LOC110177386|XP_020799748.1|DSER	LOC108156465|XP_017143417.1|DMIR
OG0003279	LOC110180453|XP_020803787.1|DSER	LOC108163168|XP_017153791.1|DMIR
OG0003280	LOC110186416|XP_020811252.1|DSER	LOC108155803|XP_017142373.1|DMIR
OG0003281	LOC110177176|XP_020799425.1|DSER	LOC108157712|XP_017145372.1|DMIR
OG0003282	LOC110180421|XP_020803751.1|DSER	LOC108158828|XP_017147019.1|DMIR
OG0003283	LOC110181326|XP_020804704.1|DSER	LOC108163061|XP_017153621.1|DMIR
OG0003284	LOC110184589|XP_020808838.1|DSER	LOC108155647|XP_017142089.1|DMIR
OG0003285	LOC110186525|XP_020811382.1|DSER	LOC108154629|XP_017140440.1|DMIR
OG0003286	LOC110186982|XP_020811994.1|DSER	LOC108155901|XP_017142532.1|DMIR
OG0003287	LOC110179014|XP_020802015.1|DSER	LOC108152767|XP_017137831.1|DMIR
OG0003288	LOC110188022|XP_020813205.1|DSER	LOC108157264|XP_017144735.1|DMIR
OG0003289	LOC110176607|XP_020798693.1|DSER	LOC108158364|XP_017146107.2|DMIR, LOC117188465|XP_033248269.1|DMIR
OG0003290	LOC110176404|XP_020798402.1|DSER	LOC108156570|XP_017143593.1|DMIR
OG0003291	LOC110179037|XP_020802051.1|DSER	LOC108151714|XP_017135974.1|DMIR
OG0003292	LOC110185521|XP_020810073.1|DSER	LOC108164541|XP_017155835.1|DMIR
OG0003293	LOC110180403|XP_020803717.1|DSER	LOC108154030|XP_017139615.1|DMIR
OG0003294	LOC110189334|XP_020815039.1|DSER	LOC108159606|XP_017148549.1|DMIR, LOC117193887|XP_033254462.1|DMIR
OG0003295	LOC110184798|XP_020809092.1|DSER, LOC110184799|XP_020809093.1|DSER	LOC108158773|XP_017146896.1|DMIR
OG0003296	LOC110188077|XP_020813287.1|DSER	LOC108156678|XP_017143792.1|DMIR
OG0003297	LOC110188248|XP_020813577.1|DSER	LOC108156631|XP_017143715.1|DMIR
OG0003298	LOC110184413|XP_020808605.1|DSER	LOC108164537|XP_017155826.1|DMIR
OG0003299	LOC110176414|XP_020798415.1|DSER	LOC108156479|XP_017143445.1|DMIR
OG0003300	LOC110187782|XP_020812911.1|DSER	LOC108154887|XP_017140820.2|DMIR
OG0003301	LOC110176358|XP_020798345.1|DSER	LOC108159669|XP_017148638.1|DMIR
OG0003302	LOC110181789|XP_020805328.1|DSER	LOC108163746|XP_017154706.2|DMIR
OG0003303	LOC110189234|XP_020814877.1|DSER	LOC108160504|XP_017150033.1|DMIR, LOC117189952|XP_033250924.1|DMIR
OG0003304	LOC110185571|XP_020810159.1|DSER	LOC108154669|XP_017140496.1|DMIR
OG0003305	LOC110180633|XP_020803979.1|DSER	LOC108165050|XP_017156581.1|DMIR
OG0003306	LOC110189263|XP_020814936.1|DSER	LOC108160364|XP_017149824.1|DMIR, LOC117193333|XP_033253953.1|DMIR, LOC117193335|XP_033253955.1|DMIR
OG0003307	LOC110190538|XP_020816746.1|DSER	LOC108156568|XP_033243021.1|DMIR, LOC117186457|XP_033243207.1|DMIR
OG0003308	LOC110178165|XP_020800858.1|DSER	LOC108162763|XP_017153139.1|DMIR
OG0003309	LOC110175914|XP_020797746.1|DSER	LOC108159622|XP_017148570.1|DMIR
OG0003310	LOC110179547|XP_020802785.1|DSER	LOC108162246|XP_017152418.1|DMIR
OG0003311	LOC110191028|XP_020817406.1|DSER	LOC108155411|XP_017141697.1|DMIR
OG0003312	LOC110187638|XP_020812704.1|DSER	LOC108156367|XP_017143260.1|DMIR
OG0003313	LOC110180464|XP_020803799.1|DSER	LOC108164722|XP_017156104.1|DMIR
OG0003314	LOC110191475|XP_020817994.1|DSER	LOC108160091|XP_017149357.1|DMIR
OG0003315	LOC110181487|XP_020804905.1|DSER	LOC108164090|XP_017155172.1|DMIR
OG0003316	LOC110186762|XP_020811682.1|DSER	LOC108154382|XP_017140135.1|DMIR
OG0003317	LOC110188090|XP_020813305.1|DSER	LOC108155377|XP_017141638.1|DMIR
OG0003318	LOC110188462|XP_020813851.1|DSER	LOC108155526|XP_017141875.2|DMIR
OG0003319	LOC110187628|XP_020812691.1|DSER	LOC108155960|XP_017142614.1|DMIR
OG0003320	LOC110186412|XP_020811245.1|DSER	LOC108154621|XP_033245178.1|DMIR
OG0003321	LOC110187006|XP_020812026.1|DSER	LOC108154619|XP_017140428.1|DMIR
OG0003322	LOC110186613|XP_020811503.1|DSER	LOC108154623|XP_017140434.1|DMIR
OG0003323	LOC110185511|XP_020810064.1|DSER	LOC108165150|XP_017156706.1|DMIR
OG0003324	LOC110182184|XP_020805846.1|DSER	LOC108152108|XP_017136652.1|DMIR
OG0003325	LOC110184249|XP_020808369.1|DSER	LOC108156899|XP_033245061.1|DMIR
OG0003326	LOC110179388|XP_020802572.1|DSER	LOC117186053|XP_033242024.1|DMIR, LOC108164476|XP_017155723.1|DMIR
OG0003327	LOC110185421|XP_020809892.1|DSER	LOC117189231|XP_033250253.1|DMIR, LOC108164473|XP_033250186.1|DMIR
OG0003328	LOC110180181|XP_020803502.1|DSER	LOC108159740|XP_017148769.1|DMIR
OG0003329	LOC110177134|XP_020799365.1|DSER	LOC108155814|XP_017142385.1|DMIR
OG0003330	LOC110190689|XP_020816959.1|DSER	LOC108151241|XP_017135231.1|DMIR
OG0003331	LOC110179702|XP_020802970.1|DSER	LOC108165203|XP_033244089.1|DMIR
OG0003332	LOC110181817|XP_020805368.1|DSER	LOC108162977|XP_017153471.1|DMIR
OG0003333	LOC110186774|XP_020811702.1|DSER	LOC108156028|XP_017142769.1|DMIR
OG0003334	LOC110191043|XP_020817426.1|DSER	LOC108157222|XP_017144668.1|DMIR
OG0003335	LOC110176513|XP_020798549.1|DSER	LOC108157255|XP_017144722.1|DMIR
OG0003336	LOC110190910|XP_020817229.1|DSER	LOC108156243|XP_017143081.1|DMIR
OG0003337	LOC110186374|XP_020811183.1|DSER	LOC108156670|XP_017143782.1|DMIR
OG0003338	LOC110188574|XP_020813995.1|DSER	LOC108157741|XP_017145408.1|DMIR
OG0003339	LOC110186477|XP_020811323.1|DSER	LOC108157189|XP_017144607.1|DMIR
OG0003340	LOC110186479|XP_020811325.1|DSER	LOC108157190|XP_033245313.1|DMIR
OG0003341	LOC110176004|XP_020797867.1|DSER	LOC108164846|XP_017156264.1|DMIR
OG0003342	LOC110184287|XP_020808427.1|DSER	LOC108159514|XP_017148366.1|DMIR
OG0003343	LOC110182065|XP_020805686.1|DSER	LOC108160402|XP_033243742.1|DMIR
OG0003344	LOC110185596|XP_020810191.1|DSER	LOC108162732|XP_017153093.2|DMIR
OG0003345	LOC110179120|XP_020802170.1|DSER	LOC108164515|XP_017155796.1|DMIR
OG0003346	LOC110188081|XP_020813293.1|DSER	LOC108154989|XP_017141021.1|DMIR
OG0003347	LOC110187632|XP_020812698.1|DSER	LOC108155581|XP_017141974.1|DMIR
OG0003348	LOC110187738|XP_020812854.1|DSER	LOC108154987|XP_017141017.1|DMIR
OG0003349	LOC110179541|XP_020802780.1|DSER	LOC108158506|XP_017146356.1|DMIR
OG0003350	LOC110190978|XP_020817341.1|DSER	LOC108156288|XP_017143156.1|DMIR
OG0003351	LOC110187102|XP_020812167.1|DSER	LOC108165474|XP_017157014.1|DMIR
OG0003352	LOC110186769|XP_020811689.1|DSER	LOC108155852|XP_017142453.1|DMIR
OG0003353	LOC110191335|XP_020817829.1|DSER	LOC108156145|XP_033244555.1|DMIR
OG0003354	LOC110186369|XP_020811179.1|DSER	LOC108155506|XP_017141835.1|DMIR
OG0003355	LOC110181716|XP_020805226.1|DSER	LOC108158553|XP_017146469.1|DMIR
OG0003356	LOC110184227|XP_020808345.1|DSER	LOC108163128|XP_017153732.1|DMIR
OG0003357	LOC110184221|XP_020808332.1|DSER	LOC108159197|XP_017147752.1|DMIR
OG0003358	LOC110187217|XP_020812276.1|DSER	LOC108163138|XP_017153740.1|DMIR
OG0003359	LOC110179078|XP_020802116.1|DSER	LOC108152392|XP_017137178.1|DMIR
OG0003360	LOC110181491|XP_020804910.1|DSER	LOC108154658|XP_017140487.1|DMIR
OG0003361	LOC110182254|XP_020805966.1|DSER	LOC117188140|XP_033247418.1|DMIR, LOC108158659|XP_017146645.2|DMIR
OG0003362	LOC110176537|XP_020798586.1|DSER	LOC108155342|XP_017141586.1|DMIR
OG0003363	LOC110188428|XP_020813812.1|DSER	LOC108156336|XP_017143222.1|DMIR
OG0003364	LOC110186236|XP_020810962.1|DSER	LOC108157330|XP_017144835.1|DMIR
OG0003365	LOC110177104|XP_020799306.1|DSER	LOC108157079|XP_017144404.1|DMIR
OG0003366	LOC110185236|XP_020809629.1|DSER	LOC108151638|XP_033243144.1|DMIR
OG0003367	LOC110190115|XP_020816087.1|DSER	LOC108151964|XP_017136395.1|DMIR
OG0003368	LOC110190220|XP_020816237.1|DSER	LOC108151959|XP_017136387.1|DMIR
OG0003369	LOC110191783|XP_020818390.1|DSER	LOC108155740|XP_017142246.1|DMIR
OG0003370	LOC110188190|XP_020813428.1|DSER	LOC108156553|XP_017143562.1|DMIR
OG0003371	LOC110181722|XP_020805236.1|DSER	LOC108153110|XP_017138388.1|DMIR
OG0003372	LOC110178342|XP_020801120.1|DSER	LOC117193909|XP_033254474.1|DMIR, LOC108158524|XP_017146393.1|DMIR
OG0003373	LOC110188599|XP_020814020.1|DSER	LOC108156856|XP_017144070.1|DMIR
OG0003374	LOC110178860|XP_020801785.1|DSER	LOC108152347|XP_017137100.1|DMIR
OG0003375	LOC110176406|XP_020798404.1|DSER	LOC108156302|XP_017143175.1|DMIR
OG0003376	LOC110186458|XP_020811302.1|DSER	LOC108155747|XP_017142265.1|DMIR
OG0003377	LOC110186242|XP_020810970.1|DSER	LOC108156564|XP_017143581.2|DMIR
OG0003378	LOC110177368|XP_020799720.1|DSER	LOC108157048|XP_017144354.1|DMIR
OG0003379	LOC110188228|XP_020813537.1|DSER	LOC108155401|XP_017141687.1|DMIR
OG0003380	LOC110188101|XP_020813324.1|DSER	LOC108155202|XP_017141365.1|DMIR
OG0003381	LOC110183418|XP_020807355.1|DSER	LOC108156742|XP_017143892.1|DMIR
OG0003382	LOC110177330|XP_020799663.1|DSER	LOC108156648|XP_017143739.1|DMIR
OG0003383	LOC110186761|XP_020811681.1|DSER	LOC108155293|XP_017141497.1|DMIR
OG0003384	LOC110178141|XP_020800827.1|DSER	LOC108163798|XP_017154777.1|DMIR
OG0003385	LOC110190802|XP_020817107.1|DSER	LOC108156203|XP_017143025.1|DMIR
OG0003386	LOC110187901|XP_020813058.1|DSER	LOC108155170|XP_017141326.1|DMIR
OG0003387	LOC110177312|XP_020799643.1|DSER	LOC108155278|XP_017141474.1|DMIR
OG0003388	LOC110180635|XP_020803986.1|DSER	LOC108153304|XP_017138697.1|DMIR
OG0003389	LOC110178827|XP_020801755.1|DSER	LOC108160789|XP_017150485.1|DMIR
OG0003390	LOC110191178|XP_020817602.1|DSER	LOC108157472|XP_017145040.1|DMIR
OG0003391	LOC110188146|XP_020813403.1|DSER	LOC108155173|XP_017141331.1|DMIR
OG0003392	LOC110191172|XP_020817594.1|DSER	LOC108156441|XP_017143389.1|DMIR
OG0003393	LOC110186266|XP_020811032.1|DSER	LOC108156393|XP_017143300.1|DMIR
OG0003394	LOC110188521|XP_020813922.1|DSER	LOC108154285|XP_017140024.1|DMIR
OG0003395	LOC110188573|XP_020813994.1|DSER	LOC108157369|XP_017144883.1|DMIR
OG0003396	LOC110186345|XP_020811155.1|DSER	LOC108155943|XP_017142595.1|DMIR
OG0003397	LOC110191256|XP_020817694.1|DSER	LOC108154185|XP_017139849.2|DMIR
OG0003398	LOC110186686|XP_020811613.1|DSER	LOC108155804|XP_017142374.1|DMIR
OG0003399	LOC110191039|XP_020817418.1|DSER	LOC108156283|XP_017143147.1|DMIR
OG0003400	LOC110189029|XP_020814651.1|DSER	LOC108156266|XP_017143120.1|DMIR
OG0003401	LOC110188097|XP_020813310.1|DSER	LOC108154760|XP_017140624.1|DMIR
OG0003402	LOC110183835|XP_020807848.1|DSER, LOC110187972|XP_020813151.1|DSER	LOC108153955|XP_033244120.1|DMIR
OG0003403	LOC110178515|XP_020801364.1|DSER	LOC108160076|XP_017149324.2|DMIR
OG0003404	LOC110191328|XP_020817821.1|DSER	LOC108154406|XP_017140166.1|DMIR
OG0003405	LOC110189628|XP_020815426.1|DSER	LOC108160245|XP_017149594.1|DMIR
OG0003406	LOC110188399|XP_020813783.1|DSER	LOC108155094|XP_017141208.1|DMIR
OG0003407	LOC110188400|XP_020813784.1|DSER	LOC108155095|XP_017141209.1|DMIR
OG0003408	LOC110188088|XP_020813302.1|DSER	LOC108155376|XP_017141637.2|DMIR
OG0003409	LOC110189382|XP_020815092.1|DSER	LOC108156090|XP_033244481.1|DMIR
OG0003410	LOC110187743|XP_020812860.1|DSER	LOC108156608|XP_017143641.1|DMIR
OG0003411	LOC110188376|XP_020813750.1|DSER	LOC108156136|XP_017142937.1|DMIR
OG0003412	LOC110177385|XP_020799747.1|DSER	LOC108156464|XP_017143416.1|DMIR
OG0003413	LOC110188433|XP_020813819.1|DSER	LOC108156806|XP_033245641.1|DMIR
OG0003414	LOC110176229|XP_020798174.1|DSER	LOC108151132|XP_017135045.1|DMIR
OG0003415	LOC110181692|XP_020805194.1|DSER	LOC108164902|XP_017156359.1|DMIR
OG0003416	LOC110190070|XP_020816038.1|DSER	LOC108155682|XP_017142140.1|DMIR
OG0003417	LOC110185563|XP_020810146.1|DSER	LOC108154668|XP_017140495.1|DMIR
OG0003418	LOC110186519|XP_020811374.1|DSER	LOC108154863|XP_017140778.1|DMIR
OG0003419	LOC110188259|XP_020813604.1|DSER	LOC108156356|XP_017143247.1|DMIR
OG0003420	LOC110188180|XP_020813412.1|DSER	LOC108156355|XP_017143245.1|DMIR
OG0003421	LOC110186652|XP_020811575.1|DSER	LOC108154727|XP_017140579.1|DMIR
OG0003422	LOC110186302|XP_020811082.1|DSER	LOC108154737|XP_017140594.1|DMIR
OG0003423	LOC110188104|XP_020813344.1|DSER	LOC117192739|XP_033253378.1|DMIR, LOC108159704|XP_017148708.1|DMIR
OG0003424	LOC110188502|XP_020813897.1|DSER	LOC108156251|XP_017143090.1|DMIR
OG0003425	LOC110191156|XP_020817572.1|DSER	LOC108155549|XP_017141917.1|DMIR
OG0003426	LOC110186557|XP_020811420.1|DSER	LOC108156359|XP_017143250.2|DMIR
OG0003427	LOC110186493|XP_020811347.1|DSER	LOC108155712|XP_017142197.1|DMIR
OG0003428	LOC110178921|XP_020801861.1|DSER	LOC108153660|XP_017139258.1|DMIR
OG0003429	LOC110177028|XP_020799203.1|DSER	LOC108158685|XP_017146707.1|DMIR, LOC117193110|XP_033253724.1|DMIR
OG0003430	LOC110185396|XP_020809837.1|DSER	LOC108164453|XP_017155661.1|DMIR
OG0003431	LOC110187624|XP_020812678.1|DSER	LOC108156146|XP_017142956.1|DMIR
OG0003432	LOC110189710|XP_020815562.1|DSER	LOC108154704|XP_017140544.1|DMIR
OG0003433	LOC110176484|XP_020798515.1|DSER	LOC108156562|XP_017143574.1|DMIR
OG0003434	LOC110184575|XP_020808809.1|DSER	LOC108155947|XP_017142604.1|DMIR
OG0003435	LOC110191264|XP_020817718.1|DSER	LOC108156046|XP_017142808.1|DMIR
OG0003436	LOC110188114|XP_020813347.1|DSER, LOC110183781|XP_020807800.1|DSER	LOC108155481|XP_017141793.1|DMIR
OG0003437	LOC110183727|XP_020807738.1|DSER, LOC110188113|XP_020813345.1|DSER	LOC108155478|XP_017141790.1|DMIR
