Orthogroup	DSER.longest_only	DKIK.longest_only
OG0004705	LOC110188186|XP_020813421.1|DSER	LOC108075519|XP_017023501.1|DKIK
OG0004706	LOC110185157|XP_020809519.1|DSER	LOC108071955|XP_017018410.1|DKIK
OG0004707	LOC110185682|XP_020810309.1|DSER	LOC108075884|XP_017023979.1|DKIK
OG0004708	LOC110184520|XP_020808749.1|DSER	LOC108074101|XP_017021485.1|DKIK
OG0004709	LOC110191234|XP_020817672.1|DSER	LOC108073560|XP_017020735.1|DKIK
OG0004710	LOC110176468|XP_020798486.1|DSER	LOC108077808|XP_017026815.1|DKIK
OG0004711	LOC110191267|XP_020817722.1|DSER	LOC108077580|XP_017026464.1|DKIK
OG0004712	LOC110185617|XP_020810227.1|DSER	LOC108074072|XP_017021435.1|DKIK
OG0004713	LOC110188559|XP_020813979.1|DSER	LOC108084601|XP_017036368.1|DKIK
OG0004714	LOC110188138|XP_020813390.1|DSER	LOC108084550|XP_017036288.1|DKIK
OG0004715	LOC110186005|XP_020810698.1|DSER	LOC108077436|XP_017026240.1|DKIK
OG0004716	LOC110191066|XP_020817456.1|DSER	LOC108084563|XP_017036307.1|DKIK
OG0004717	LOC110182218|XP_020805903.1|DSER	LOC108080117|XP_017030237.1|DKIK
OG0004718	LOC110183789|XP_020807804.1|DSER	LOC108082225|XP_017033051.1|DKIK
OG0004719	LOC110186532|XP_020811390.1|DSER	LOC108073715|XP_017020948.1|DKIK
OG0004720	LOC110191056|XP_020817444.1|DSER	LOC108084571|XP_017036327.1|DKIK
OG0004721	LOC110188398|XP_020813781.1|DSER	LOC108084165|XP_017035733.1|DKIK
OG0004722	LOC110186643|XP_020811562.1|DSER	LOC108075750|XP_017023793.1|DKIK
OG0004723	LOC110184191|XP_020808276.1|DSER	LOC108084106|XP_017035622.1|DKIK, LOC108074171|XP_017021592.1|DKIK
OG0004724	LOC110186949|XP_020811943.1|DSER	LOC108085736|XP_017037953.1|DKIK
OG0004725	LOC110191265|XP_020817719.1|DSER	LOC108077766|XP_017026742.1|DKIK
OG0004726	LOC110177361|XP_020799713.1|DSER	LOC108083752|XP_017035157.1|DKIK
OG0004727	LOC110184974|XP_020809286.1|DSER	LOC108081218|XP_017031780.1|DKIK
OG0004728	LOC110188713|XP_020814186.1|DSER	LOC108077705|XP_017026633.1|DKIK
OG0004729	LOC110183233|XP_020807107.1|DSER	LOC108071808|XP_017018196.1|DKIK
OG0004730	LOC110185775|XP_020810437.1|DSER	LOC108075906|XP_017024015.1|DKIK
OG0004731	LOC110186664|XP_020811588.1|DSER	LOC108085680|XP_017037862.1|DKIK
OG0004732	LOC110187635|XP_020812702.1|DSER	LOC108075411|XP_017023324.1|DKIK
OG0004733	LOC110187634|XP_020812701.1|DSER	LOC108075623|XP_017023646.1|DKIK
OG0004734	LOC110190854|XP_020817162.1|DSER	LOC108073535|XP_017020705.1|DKIK
OG0004735	LOC110176401|XP_020798395.1|DSER	LOC108077761|XP_017026732.1|DKIK
OG0004736	LOC110186527|XP_020811388.1|DSER	LOC108081078|XP_017031554.1|DKIK
OG0004737	LOC110176504|XP_020798537.1|DSER	LOC108077654|XP_017026559.1|DKIK
OG0004738	LOC110176467|XP_020798485.1|DSER	LOC108077886|XP_017026911.1|DKIK
OG0004739	LOC110185579|XP_020810171.1|DSER	LOC108081032|XP_017031483.1|DKIK
OG0004740	LOC110187814|XP_020812951.1|DSER	LOC108081098|XP_017031582.1|DKIK
OG0004741	LOC110186948|XP_020811942.1|DSER	LOC108085693|XP_017037890.1|DKIK
OG0004742	LOC110185432|XP_020809914.1|DSER	LOC108083322|XP_017034557.1|DKIK
OG0004743	LOC110191219|XP_020817645.1|DSER	LOC108084618|XP_017036393.1|DKIK
OG0004744	LOC110180307|XP_020803620.1|DSER, LOC110182714|XP_020806472.1|DSER	LOC108073648|XP_017020863.1|DKIK
OG0004745	LOC110188008|XP_020813190.1|DSER	LOC108080813|XP_017031204.1|DKIK
OG0004746	LOC110188301|XP_020813665.1|DSER	LOC108075569|XP_017023572.1|DKIK
OG0004747	LOC110188302|XP_020813666.1|DSER	LOC108075570|XP_017023573.1|DKIK
OG0004748	LOC110188177|XP_020813406.1|DSER	LOC108075551|XP_017023544.1|DKIK
OG0004749	LOC110177241|XP_020799537.1|DSER	LOC108071336|XP_017017547.1|DKIK
OG0004750	LOC110190970|XP_020817319.1|DSER	LOC108073305|XP_017020351.1|DKIK
OG0004751	LOC110191872|XP_020818513.1|DSER	LOC108081066|XP_017031533.1|DKIK
OG0004752	LOC110186827|XP_020811774.1|DSER	LOC108084933|XP_017036819.1|DKIK
OG0004753	LOC110187706|XP_020812800.1|DSER	LOC108075584|XP_017023591.1|DKIK
OG0004754	LOC110189021|XP_020814641.1|DSER	LOC108077783|XP_017026771.1|DKIK
OG0004755	LOC110188240|XP_020813561.1|DSER	LOC108073047|XP_017020003.1|DKIK
OG0004756	LOC110188236|XP_020813554.1|DSER	LOC108073011|XP_017019961.1|DKIK
OG0004757	LOC110187656|XP_020812731.1|DSER	LOC108080789|XP_017031150.1|DKIK
OG0004758	LOC110189345|XP_020815049.1|DSER	LOC108084878|XP_017036759.1|DKIK
OG0004759	LOC110190831|XP_020817149.1|DSER	LOC108071436|XP_017017680.1|DKIK
OG0004760	LOC110186928|XP_020811913.1|DSER	LOC108075738|XP_017023775.1|DKIK
OG0004761	LOC110188440|XP_020813829.1|DSER	LOC108071419|XP_017017654.1|DKIK
OG0004762	LOC110181458|XP_020804864.1|DSER	LOC108082818|XP_017033866.1|DKIK
OG0004763	LOC110188350|XP_020813717.1|DSER	LOC108084062|XP_017035570.1|DKIK
OG0004764	LOC110186589|XP_020811470.1|DSER	LOC108074054|XP_017021453.1|DKIK
OG0004765	LOC110191036|XP_020817416.1|DSER	LOC108073485|XP_017020632.1|DKIK
OG0004766	LOC110191161|XP_020817578.1|DSER	LOC108073378|XP_017020444.1|DKIK
OG0004767	LOC110189060|XP_020814692.1|DSER	LOC108077771|XP_017026752.1|DKIK
OG0004768	LOC110189051|XP_020814680.1|DSER	LOC108077770|XP_017026751.1|DKIK
OG0004769	LOC110187271|XP_020812317.1|DSER	LOC108074864|XP_017022565.1|DKIK
OG0004770	LOC110189797|XP_020815682.1|DSER	LOC108084836|XP_017036698.1|DKIK
OG0004771	LOC110176528|XP_020798564.1|DSER	LOC108077616|XP_017026512.1|DKIK
OG0004772	LOC110186914|XP_020811894.1|DSER	LOC108085000|XP_017036917.1|DKIK
OG0004773	LOC110177201|XP_020799455.1|DSER	LOC108071300|XP_017017489.1|DKIK
OG0004774	LOC110177203|XP_020799457.1|DSER	LOC108071301|XP_017017490.1|DKIK
OG0004775	LOC110186999|XP_020812018.1|DSER	LOC108085696|XP_017037897.1|DKIK
OG0004776	LOC110189598|XP_020815390.1|DSER	LOC108080733|XP_017031082.1|DKIK
OG0004777	LOC110186430|XP_020811272.1|DSER	LOC108085020|XP_017036954.1|DKIK
OG0004778	LOC110186016|XP_020810711.1|DSER	LOC108085297|XP_017037344.1|DKIK
OG0004779	LOC110186405|XP_020811235.1|DSER	LOC108081111|XP_017031600.1|DKIK
OG0004780	LOC110187218|XP_020812277.1|DSER	LOC108085339|XP_017037385.1|DKIK
OG0004781	LOC110186636|XP_020811554.1|DSER	LOC108085722|XP_017037934.1|DKIK
OG0004782	LOC110191380|XP_020817891.1|DSER	LOC108084569|XP_017036319.1|DKIK
OG0004783	LOC110180645|XP_020803998.1|DSER	LOC108076739|XP_017025220.1|DKIK
OG0004784	LOC110176633|XP_020798719.1|DSER	LOC108085598|XP_017037754.1|DKIK
OG0004785	LOC110176623|XP_020798707.1|DSER	LOC108085604|XP_017037764.1|DKIK
OG0004786	LOC110176625|XP_020798709.1|DSER	LOC108085655|XP_017037837.1|DKIK
OG0004787	LOC110176589|XP_020798663.1|DSER	LOC108085618|XP_017037777.1|DKIK
OG0004788	LOC110176597|XP_020798672.1|DSER	LOC108085619|XP_017037778.1|DKIK
OG0004789	LOC110176599|XP_020798676.1|DSER	LOC108085586|XP_017037742.1|DKIK
OG0004790	LOC110176455|XP_020798466.1|DSER	LOC108077793|XP_017026783.1|DKIK
OG0004791	LOC110191388|XP_020817903.1|DSER	LOC108086028|XP_017038328.1|DKIK
OG0004792	LOC110188597|XP_020814018.1|DSER	LOC108072946|XP_017019796.1|DKIK
OG0004793	LOC110176520|XP_020798556.1|DSER	LOC108073386|XP_017020460.1|DKIK
OG0004794	LOC110183935|XP_020807959.1|DSER	LOC108074079|XP_017021447.1|DKIK
OG0004795	LOC110186552|XP_020811418.1|DSER	LOC108074109|XP_017021495.1|DKIK
OG0004796	LOC110186591|XP_020811472.1|DSER	LOC108085708|XP_017037912.1|DKIK
OG0004797	LOC110190032|XP_020815997.1|DSER	LOC108073585|XP_017020761.1|DKIK
OG0004798	LOC110186743|XP_020811667.1|DSER	LOC108075725|XP_017023754.1|DKIK
OG0004799	LOC110184042|XP_020808079.1|DSER	LOC108071430|XP_017017671.1|DKIK
OG0004800	LOC110191227|XP_020817652.1|DSER	LOC108077625|XP_017026522.1|DKIK
OG0004801	LOC110186585|XP_020811463.1|DSER	LOC108073592|XP_017020775.1|DKIK
OG0004802	LOC110177210|XP_020799487.1|DSER	LOC108071257|XP_017017432.1|DKIK
OG0004803	LOC110186669|XP_020811596.1|DSER	LOC108081061|XP_017031529.1|DKIK
OG0004804	LOC110188262|XP_020813670.1|DSER	LOC108077767|XP_017026748.1|DKIK
OG0004805	LOC110190665|XP_020816948.1|DSER	LOC108073483|XP_017020627.1|DKIK
OG0004806	LOC110182538|XP_020806245.1|DSER	LOC108084235|XP_017035856.1|DKIK
OG0004807	LOC110191101|XP_020817506.1|DSER	LOC108073497|XP_017020646.1|DKIK
OG0004808	LOC110188448|XP_020813835.1|DSER	LOC108084273|XP_017035918.1|DKIK
OG0004809	LOC110177157|XP_020799401.1|DSER	LOC108071319|XP_017017518.1|DKIK
OG0004810	LOC110177184|XP_020799437.1|DSER	LOC108071338|XP_017017551.1|DKIK
OG0004811	LOC110184663|XP_020808925.1|DSER	LOC108075234|XP_017023076.1|DKIK
OG0004812	LOC110188904|XP_020814533.1|DSER	LOC108073372|XP_017020425.1|DKIK
OG0004813	LOC110191338|XP_020817841.1|DSER	LOC108084577|XP_017036339.1|DKIK
OG0004814	LOC110188323|XP_020813690.1|DSER	LOC108084222|XP_017035836.1|DKIK
OG0004815	LOC110181792|XP_020805331.1|DSER	LOC108070955|XP_017017114.1|DKIK
OG0004816	LOC110184389|XP_020808554.1|DSER	LOC108071729|XP_017018043.1|DKIK
OG0004817	LOC110184450|XP_020808648.1|DSER	LOC108071821|XP_017018216.1|DKIK
OG0004818	LOC110186427|XP_020811268.1|DSER	LOC108085018|XP_017036951.1|DKIK
OG0004819	LOC110191321|XP_020817803.1|DSER	LOC108071325|XP_017017526.1|DKIK
OG0004820	LOC110188591|XP_020814013.1|DSER	LOC108084243|XP_017035865.1|DKIK
OG0004821	LOC110176476|XP_020798496.1|DSER	LOC108077872|XP_017026898.1|DKIK
OG0004822	LOC110176412|XP_020798410.1|DSER	LOC108077606|XP_017026498.1|DKIK
OG0004823	LOC110191324|XP_020817810.1|DSER	LOC108084150|XP_017035689.1|DKIK
OG0004824	LOC110191325|XP_020817818.1|DSER	LOC108084152|XP_017035696.1|DKIK
OG0004825	LOC110185480|XP_020810013.1|DSER	LOC108072477|XP_017019132.1|DKIK
OG0004826	LOC110191033|XP_020817411.1|DSER	LOC108070701|XP_017016774.1|DKIK
OG0004827	LOC110187713|XP_020812809.1|DSER	LOC108084605|XP_017036377.1|DKIK
OG0004828	LOC110186417|XP_020811256.1|DSER	LOC108081112|XP_017031602.1|DKIK
OG0004829	LOC110191170|XP_020817589.1|DSER	LOC108084628|XP_017036406.1|DKIK
OG0004830	LOC110191406|XP_020817923.1|DSER	LOC108077722|XP_017026664.1|DKIK
OG0004831	LOC110184750|XP_020809039.1|DSER	LOC108071657|XP_017017945.1|DKIK
OG0004832	LOC110186489|XP_020811335.1|DSER	LOC108085738|XP_017037957.1|DKIK
OG0004833	LOC110177119|XP_020799324.1|DSER	LOC108075494|XP_017023443.1|DKIK
OG0004834	LOC110184772|XP_020809070.1|DSER	LOC108081198|XP_017031753.1|DKIK
OG0004835	LOC110184707|XP_020808986.1|DSER	LOC108080900|XP_017031291.1|DKIK
OG0004836	LOC110191102|XP_020817507.1|DSER	LOC108071286|XP_017017468.1|DKIK
OG0004837	LOC110176693|XP_020798783.1|DSER	LOC108075207|XP_017023032.1|DKIK
OG0004838	LOC110189028|XP_020814650.1|DSER	LOC108073275|XP_017020321.1|DKIK
OG0004839	LOC110189012|XP_020814627.1|DSER	LOC108073505|XP_017020663.1|DKIK
OG0004840	LOC110186170|XP_020810883.1|DSER	LOC108073201|XP_017020205.1|DKIK
OG0004841	LOC110185777|XP_020810438.1|DSER	LOC108085247|XP_017037283.1|DKIK
OG0004842	LOC110186540|XP_020811403.1|DSER	LOC108075718|XP_017023745.1|DKIK
OG0004843	LOC110187834|XP_020812972.1|DSER	LOC108081234|XP_017031802.1|DKIK
OG0004844	LOC110182617|XP_020806341.1|DSER	LOC108076952|XP_017025490.1|DKIK
OG0004845	LOC110188379|XP_020813754.1|DSER	LOC108084342|XP_017035992.1|DKIK
OG0004846	LOC110176969|XP_020799135.1|DSER	LOC108076868|XP_017025386.1|DKIK, LOC108077181|XP_017025913.1|DKIK
OG0004847	LOC110176968|XP_020799134.1|DSER	LOC108077180|XP_017025912.1|DKIK, LOC108076866|XP_017025385.1|DKIK
OG0004848	LOC110191016|XP_020817392.1|DSER	LOC108071449|XP_017017693.1|DKIK
OG0004849	LOC110184983|XP_020809295.1|DSER	LOC108075849|XP_017023924.1|DKIK
OG0004850	LOC110177183|XP_020799434.1|DSER	LOC108081083|XP_017031559.1|DKIK
OG0004851	LOC110177153|XP_020799394.1|DSER	LOC108080920|XP_017031314.1|DKIK
OG0004852	LOC110191797|XP_020818406.1|DSER	LOC108080490|XP_017030741.1|DKIK
OG0004853	LOC110179338|XP_020802501.1|DSER	LOC108082590|XP_017033543.1|DKIK
OG0004854	LOC110187503|XP_020812559.1|DSER	LOC108073976|XP_017021308.1|DKIK
OG0004855	LOC110181264|XP_020804630.1|DSER	LOC108074012|XP_017021367.1|DKIK
OG0004856	LOC110189121|XP_020814755.1|DSER	LOC108070560|XP_017016577.1|DKIK
OG0004857	LOC110188890|XP_020814468.1|DSER	LOC108075087|XP_017022860.1|DKIK
OG0004858	LOC110189090|XP_020814722.1|DSER	LOC108070587|XP_017016634.1|DKIK
OG0004859	LOC110189063|XP_020814691.1|DSER	LOC108070605|XP_017016667.1|DKIK
OG0004860	LOC110188854|XP_020814420.1|DSER	LOC108075313|XP_017023206.1|DKIK
OG0004861	LOC110190440|XP_020816585.1|DSER	LOC108078739|XP_017028244.1|DKIK
OG0004862	LOC110190563|XP_020816796.1|DSER	LOC108078792|XP_017028338.1|DKIK
OG0004863	LOC110176141|XP_020798037.1|DSER	LOC108083085|XP_017034220.1|DKIK
OG0004864	LOC110183562|XP_020807522.1|DSER	LOC108079815|XP_017029787.1|DKIK
OG0004865	LOC110177324|XP_020799656.1|DSER	LOC108083721|XP_017035116.1|DKIK
OG0004866	LOC110187494|XP_020812548.1|DSER	LOC108071542|XP_017017807.1|DKIK
OG0004867	LOC110178393|XP_020801189.1|DSER	LOC108082482|XP_017033385.1|DKIK
OG0004868	LOC110189540|XP_020815330.1|DSER	LOC108071383|XP_017017610.1|DKIK
OG0004869	LOC110189729|XP_020815580.1|DSER	LOC108076338|XP_017024614.1|DKIK
OG0004870	LOC110189269|XP_020814943.1|DSER	LOC108076495|XP_017024875.1|DKIK
OG0004871	LOC110179352|XP_020802526.1|DSER	LOC108078373|XP_017027690.1|DKIK
OG0004872	LOC110184041|XP_020808075.1|DSER	LOC108072332|XP_017018906.1|DKIK
OG0004873	LOC110177042|XP_020799218.1|DSER	LOC108079625|XP_017029493.1|DKIK
OG0004874	LOC110176547|XP_020798597.1|DSER	LOC108077597|XP_017026480.1|DKIK
OG0004875	LOC110179460|XP_020802678.1|DSER	LOC108079145|XP_017028882.1|DKIK
OG0004876	LOC110179578|XP_020802828.1|DSER	LOC108080373|XP_017030582.1|DKIK
OG0004877	LOC110179016|XP_020802017.1|DSER	LOC108073804|XP_017021067.1|DKIK
OG0004878	LOC110191892|XP_020818540.1|DSER	LOC108078451|XP_017027829.1|DKIK
OG0004879	LOC110191611|XP_020818157.1|DSER	LOC108072169|XP_017018706.1|DKIK
OG0004880	LOC110190184|XP_020816191.1|DSER	LOC108083251|XP_017034447.1|DKIK
OG0004881	LOC110178783|XP_020801688.1|DSER	LOC108079111|XP_017028837.1|DKIK
OG0004882	LOC110186790|XP_020811730.1|DSER	LOC108071549|XP_017017815.1|DKIK
OG0004883	LOC110185317|XP_020809741.1|DSER	LOC108075286|XP_017023167.1|DKIK
OG0004884	LOC110176883|XP_020799020.1|DSER	LOC108078121|XP_017027227.1|DKIK
OG0004885	LOC110177645|XP_020800121.1|DSER	LOC108078291|XP_017027555.1|DKIK
OG0004886	LOC110178516|XP_020801326.1|DSER	LOC108073009|XP_017019954.1|DKIK
OG0004887	LOC110191592|XP_020818135.1|DSER	LOC108076824|XP_017025345.1|DKIK
OG0004888	LOC110184106|XP_020808155.1|DSER	LOC108082469|XP_017033349.1|DKIK
OG0004889	LOC110180690|XP_020804066.1|DSER	LOC108078331|XP_017027620.1|DKIK
OG0004890	LOC110182540|XP_020806274.1|DSER	LOC108076499|XP_017024881.1|DKIK
OG0004891	LOC110177616|XP_020800080.1|DSER	LOC108079778|XP_017029711.1|DKIK
OG0004891	LOC110181537|XP_020804977.1|DSER	LOC108079931|XP_017029954.1|DKIK
OG0004892	LOC110189536|XP_020815325.1|DSER	LOC108080915|XP_017031308.1|DKIK
OG0004893	LOC110180818|XP_020804158.1|DSER	LOC108078446|XP_017027822.1|DKIK
OG0004894	LOC110189383|XP_020815090.1|DSER	LOC108081796|XP_017032515.1|DKIK
OG0004895	LOC110181104|XP_020804434.1|DSER	LOC108076438|XP_017024782.1|DKIK
OG0004896	LOC110178457|XP_020801251.1|DSER	LOC108082567|XP_017033508.1|DKIK
OG0004897	LOC110178497|XP_020801303.1|DSER	LOC108082588|XP_017033539.1|DKIK
OG0004898	LOC110178008|XP_020800680.1|DSER	LOC108073090|XP_017020064.1|DKIK
OG0004899	LOC110191466|XP_020817978.1|DSER	LOC108072089|XP_017018586.1|DKIK
OG0004900	LOC110178002|XP_020800661.1|DSER	LOC108073091|XP_017020066.1|DKIK
OG0004901	LOC110177987|XP_020800642.1|DSER	LOC108073137|XP_017020126.1|DKIK
OG0004902	LOC110177579|XP_020800017.1|DSER	LOC108079821|XP_017029794.1|DKIK
OG0004903	LOC110184403|XP_020808627.1|DSER	LOC108076751|XP_017025234.1|DKIK
OG0004904	LOC110191308|XP_020817780.1|DSER	LOC108084598|XP_017036365.1|DKIK
OG0004905	LOC110191580|XP_020818122.1|DSER	LOC108076698|XP_017025141.1|DKIK
OG0004906	LOC110190799|XP_020817101.1|DSER	LOC108078893|XP_017028514.1|DKIK
OG0004907	LOC110187105|XP_020812174.1|DSER	LOC108071556|XP_017017824.1|DKIK
OG0004908	LOC110189997|XP_020815954.1|DSER	LOC108080200|XP_017030345.1|DKIK
OG0004909	LOC110189838|XP_020815697.1|DSER	LOC108083688|XP_017035059.1|DKIK
OG0004910	LOC110189961|XP_020815908.1|DSER	LOC108083686|XP_017035056.1|DKIK
OG0004911	LOC110186773|XP_020811705.1|DSER	LOC108073988|XP_017021329.1|DKIK
OG0004912	LOC110190804|XP_020817111.1|DSER	LOC108078614|XP_017028026.1|DKIK
OG0004913	LOC110182911|XP_020806731.1|DSER	LOC108076770|XP_017025263.1|DKIK
OG0004914	LOC110182905|XP_020806722.1|DSER	LOC108076706|XP_017025153.1|DKIK
OG0004915	LOC110178700|XP_020801563.1|DSER	LOC108070900|XP_017017039.1|DKIK
OG0004916	LOC110188351|XP_020813758.1|DSER	LOC108076163|XP_017024377.1|DKIK
OG0004917	LOC110190793|XP_020817092.1|DSER	LOC108078700|XP_017028143.1|DKIK
OG0004918	LOC110190791|XP_020817088.1|DSER	LOC108078699|XP_017028141.1|DKIK
OG0004919	LOC110186253|XP_020810993.1|DSER	LOC108084977|XP_017036888.1|DKIK
OG0004920	LOC110189933|XP_020815876.1|DSER	LOC108083059|XP_017034180.1|DKIK
OG0004921	LOC110190347|XP_020816406.1|DSER	LOC108083744|XP_017035145.1|DKIK
OG0004922	LOC110190340|XP_020816398.1|DSER	LOC108077539|XP_017026418.1|DKIK
OG0004923	LOC110183580|XP_020807550.1|DSER	LOC108079846|XP_017029843.1|DKIK
OG0004924	LOC110184789|XP_020809087.1|DSER	LOC108071608|XP_017017879.1|DKIK
OG0004925	LOC110178615|XP_020801459.1|DSER	LOC108071481|XP_017017729.1|DKIK
OG0004926	LOC110178777|XP_020801678.1|DSER	LOC108079026|XP_017028695.1|DKIK
OG0004927	LOC110190462|XP_020816622.1|DSER	LOC108078862|XP_017028456.1|DKIK
OG0004928	LOC110184115|XP_020808170.1|DSER	LOC108082528|XP_017033445.1|DKIK
OG0004929	LOC110184494|XP_020808707.1|DSER	LOC108078630|XP_017028047.1|DKIK
OG0004930	LOC110178232|XP_020800941.1|DSER	LOC108082513|XP_017033430.1|DKIK
OG0004931	LOC110182865|XP_020806667.1|DSER	LOC108076772|XP_017025265.1|DKIK
OG0004932	LOC110178806|XP_020801720.1|DSER	LOC108079066|XP_017028769.1|DKIK
OG0004933	LOC110187091|XP_020812192.1|DSER	LOC108076502|XP_017024886.1|DKIK
OG0004934	LOC110191521|XP_020818048.1|DSER	LOC108072168|XP_017018705.1|DKIK
OG0004935	LOC110189712|XP_020815560.1|DSER	LOC108081117|XP_017031611.1|DKIK
OG0004936	LOC110190084|XP_020816048.1|DSER	LOC108078568|XP_017027977.1|DKIK
OG0004937	LOC110184711|XP_020808990.1|DSER	LOC108071628|XP_017017900.1|DKIK
OG0004938	LOC110189115|XP_020814748.1|DSER	LOC108070593|XP_017016651.1|DKIK
OG0004939	LOC110190178|XP_020816185.1|DSER	LOC108083698|XP_017035082.1|DKIK
OG0004940	LOC110190152|XP_020816148.1|DSER	LOC108083641|XP_017035002.1|DKIK
OG0004941	LOC110190521|XP_020816714.1|DSER	LOC108078706|XP_017028153.1|DKIK
OG0004942	LOC110176204|XP_020798124.1|DSER	LOC108086003|XP_017038304.1|DKIK
OG0004943	LOC110190469|XP_020816637.1|DSER	LOC108078850|XP_017028433.1|DKIK
OG0004944	LOC110188817|XP_020814356.1|DSER	LOC108075320|XP_017023215.1|DKIK
OG0004945	LOC110189775|XP_020815658.1|DSER	LOC108070539|XP_017016554.1|DKIK
OG0004946	LOC110190203|XP_020816212.1|DSER	LOC108083277|XP_017034491.1|DKIK
OG0004947	LOC110177611|XP_020800069.1|DSER	LOC108079875|XP_017029880.1|DKIK
OG0004948	LOC110177633|XP_020800106.1|DSER	LOC108079750|XP_017029654.1|DKIK
OG0004949	LOC110177566|XP_020799997.1|DSER	LOC108079773|XP_017029705.1|DKIK
OG0004950	LOC110178790|XP_020801702.1|DSER	LOC108079053|XP_017028749.1|DKIK
OG0004951	LOC110188669|XP_020814125.1|DSER	LOC108084221|XP_017035834.1|DKIK
OG0004952	LOC110187300|XP_020812350.1|DSER	LOC108073855|XP_017021126.1|DKIK
OG0004953	LOC110190588|XP_020816840.1|DSER	LOC108078868|XP_017028470.1|DKIK
OG0004954	LOC110190547|XP_020816756.1|DSER	LOC108078969|XP_017028623.1|DKIK
OG0004955	LOC110178750|XP_020801641.1|DSER	LOC108079097|XP_017028813.1|DKIK
OG0004956	LOC110178010|XP_020800682.1|DSER	LOC108073106|XP_017020085.1|DKIK
OG0004957	LOC110182785|XP_020806570.1|DSER	LOC108079844|XP_017029838.1|DKIK
OG0004958	LOC110187255|XP_020812307.1|DSER	LOC108074004|XP_017021354.1|DKIK
OG0004959	LOC110187179|XP_020812240.1|DSER	LOC108073864|XP_017021139.1|DKIK
OG0004960	LOC110186890|XP_020811852.1|DSER	LOC108073968|XP_017021299.1|DKIK
OG0004961	LOC110189392|XP_020815100.1|DSER	LOC108074466|XP_017022023.1|DKIK
OG0004962	LOC110190171|XP_020816177.1|DSER	LOC108085825|XP_017038067.1|DKIK
OG0004963	LOC110185186|XP_020809562.1|DSER	LOC108085519|XP_017037635.1|DKIK
OG0004964	LOC110190501|XP_020816676.1|DSER	LOC108078842|XP_017028426.1|DKIK
OG0004965	LOC110190818|XP_020817129.1|DSER	LOC108084416|XP_017036109.1|DKIK
OG0004966	LOC110190817|XP_020817127.1|DSER	LOC108084415|XP_017036107.1|DKIK
OG0004967	LOC110189731|XP_020815584.1|DSER	LOC108076339|XP_017024615.1|DKIK
OG0004968	LOC110189953|XP_020815901.1|DSER	LOC108078954|XP_017028598.1|DKIK
OG0004969	LOC110178529|XP_020801344.1|DSER	LOC108072922|XP_017019755.1|DKIK
OG0004970	LOC110190121|XP_020816098.1|DSER	LOC108078959|XP_017028602.1|DKIK
OG0004971	LOC110190122|XP_020816099.1|DSER	LOC108078977|XP_017028638.1|DKIK
OG0004972	LOC110190585|XP_020816837.1|DSER	LOC108084429|XP_017036125.1|DKIK
OG0004973	LOC110178748|XP_020801639.1|DSER	LOC108079085|XP_017028799.1|DKIK
OG0004974	LOC110187466|XP_020812515.1|DSER	LOC108073991|XP_017021333.1|DKIK
OG0004975	LOC110183583|XP_020807555.1|DSER	LOC108079847|XP_017029844.1|DKIK
OG0004976	LOC110183665|XP_020807656.1|DSER	LOC108072656|XP_017019379.1|DKIK
OG0004977	LOC110176889|XP_020799033.1|DSER	LOC108076368|XP_017024659.1|DKIK
OG0004978	LOC110189706|XP_020815539.1|DSER	LOC108081107|XP_017031591.1|DKIK
OG0004979	LOC110190752|XP_020817033.1|DSER	LOC108078579|XP_017027988.1|DKIK
OG0004980	LOC110176220|XP_020798158.1|DSER	LOC108083120|XP_017034279.1|DKIK
OG0004981	LOC110185310|XP_020809723.1|DSER	LOC108085533|XP_017037655.1|DKIK
OG0004982	LOC110185289|XP_020809697.1|DSER	LOC108085546|XP_017037670.1|DKIK
OG0004983	LOC110190474|XP_020816643.1|DSER	LOC108078910|XP_017028531.1|DKIK
OG0004984	LOC110178739|XP_020801626.1|DSER	LOC108079122|XP_017028854.1|DKIK
OG0004985	LOC110190903|XP_020817222.1|DSER	LOC108079753|XP_017029660.1|DKIK
OG0004986	LOC110178945|XP_020801903.1|DSER	LOC108080670|XP_017030991.1|DKIK
OG0004987	LOC110190291|XP_020816329.1|DSER	LOC108078779|XP_017028313.1|DKIK
OG0004988	LOC110190904|XP_020817224.1|DSER	LOC108079754|XP_017029662.1|DKIK
OG0004989	LOC110190292|XP_020816335.1|DSER	LOC108078965|XP_017028620.1|DKIK
OG0004990	LOC110179241|XP_020802353.1|DSER	LOC108078059|XP_017027111.1|DKIK
OG0004991	LOC110177831|XP_020800434.1|DSER	LOC108072433|XP_017019043.1|DKIK
OG0004992	LOC110177832|XP_020800436.1|DSER	LOC108072434|XP_017019044.1|DKIK
OG0004993	LOC110181266|XP_020804631.1|DSER	LOC108073871|XP_017021147.1|DKIK
OG0004994	LOC110186919|XP_020811904.1|DSER	LOC108073838|XP_017021107.1|DKIK
OG0004995	LOC110183723|XP_020807730.1|DSER	LOC108080492|XP_017030746.1|DKIK
OG0004996	LOC110190594|XP_020816846.1|DSER	LOC108078870|XP_017028472.1|DKIK
OG0004997	LOC110188928|XP_020814512.1|DSER	LOC108078261|XP_017027488.1|DKIK
